Date,SUNPHARMA.NS
2017-03-23,651.09765625
2017-03-24,651.7922973632812
2017-03-27,640.0324096679688
2017-03-28,646.8845825195312
2017-03-29,636.7451171875
2017-03-30,636.1895751953125
2017-03-31,637.2081298828125
2017-04-03,641.1434936523438
2017-04-05,639.5693359375
2017-04-06,636.05078125
2017-04-07,616.6515502929688
2017-04-10,618.3182373046875
2017-04-11,620.772216796875
2017-04-12,632.6708374023438
2017-04-13,641.4675903320312
2017-04-17,626.9298095703125
2017-04-18,615.9107666015625
2017-04-19,614.2439575195312
2017-04-20,607.3916625976562
2017-04-21,592.2521362304688
2017-04-24,595.2615356445312
2017-04-25,594.9838256835938
2017-04-26,595.2152099609375
2017-04-27,589.8446044921875
2017-04-28,594.4282836914062
2017-05-02,585.9556274414062
2017-05-03,582.2979736328125
2017-05-04,584.7518310546875
2017-05-05,583.548095703125
2017-05-08,589.9833984375
2017-05-09,592.9002685546875
2017-05-10,595.2152099609375
2017-05-11,600.4469604492188
2017-05-12,606.6046752929688
2017-05-15,606.0028076171875
2017-05-16,604.0582275390625
2017-05-17,602.7156372070312
2017-05-18,605.5398559570312
2017-05-19,604.799072265625
2017-05-22,592.7615356445312
2017-05-23,568.6397705078125
2017-05-24,558.8245239257812
2017-05-25,547.7591552734375
2017-05-26,525.6285400390625
2017-05-29,465.39385986328125
2017-05-30,470.3941650390625
2017-05-31,464.4679260253906
2017-06-01,469.8848876953125
2017-06-02,476.737060546875
2017-06-05,474.83880615234375
2017-06-06,466.9679870605469
2017-06-07,473.6813049316406
2017-06-08,489.7006530761719
2017-06-09,485.8579406738281
2017-06-12,493.126708984375
2017-06-13,497.4326477050781
2017-06-14,499.6085510253906
2017-06-15,503.7291564941406
2017-06-16,489.9783630371094
2017-06-19,485.99676513671875
2017-06-20,485.02447509765625
2017-06-21,488.91357421875
2017-06-22,498.821533203125
2017-06-23,503.54400634765625
2017-06-27,503.77545166015625
2017-06-28,505.07177734375
2017-06-29,497.1547546386719
2017-06-30,514.56298828125
2017-07-03,511.13690185546875
2017-07-04,511.5537109375
2017-07-05,509.88690185546875
2017-07-06,505.2107238769531
2017-07-07,508.359130859375
2017-07-10,521.9707641601562
2017-07-11,522.0634765625
2017-07-12,520.76708984375
2017-07-13,527.1563110351562
2017-07-14,530.1657104492188
2017-07-17,529.1470947265625
2017-07-18,535.4437866210938
2017-07-19,545.536865234375
2017-07-20,538.96240234375
2017-07-21,533.3140258789062
2017-07-24,528.5452880859375
2017-07-25,524.0079345703125
2017-07-26,536.6011962890625
2017-07-27,529.7489013671875
2017-07-28,510.0257568359375
2017-07-31,492.2934875488281
2017-08-01,494.28436279296875
2017-08-02,484.7929992675781
2017-08-03,477.66302490234375
2017-08-04,468.91259765625
2017-08-07,468.1253967285156
2017-08-08,463.3104248046875
2017-08-09,439.2351989746094
2017-08-10,426.6882019042969
2017-08-11,416.6877746582031
2017-08-14,436.8739013671875
2017-08-16,449.7449645996094
2017-08-17,452.10614013671875
2017-08-18,435.3460693359375
2017-08-21,426.45672607421875
2017-08-22,435.6238098144531
2017-08-23,434.4664001464844
2017-08-24,447.24481201171875
2017-08-28,456.68975830078125
2017-08-29,446.1336364746094
2017-08-30,448.40228271484375
2017-08-31,445.53173828125
2017-09-01,450.2079772949219
2017-09-04,463.6345520019531
2017-09-05,455.4396667480469
2017-09-06,439.14251708984375
2017-09-07,444.88360595703125
2017-09-08,436.45721435546875
2017-09-11,432.8459167480469
2017-09-12,447.61517333984375
2017-09-13,466.08837890625
2017-09-14,485.8116149902344
2017-09-15,485.4874267578125
2017-09-18,485.7205505371094
2017-09-19,480.8264465332031
2017-09-20,471.22491455078125
2017-09-21,484.4154357910156
2017-09-22,479.0086975097656
2017-09-25,471.6444396972656
2017-09-26,473.1825256347656
2017-09-27,461.1571960449219
2017-09-28,465.3520202636719
2017-09-29,469.1274719238281
2017-10-03,468.568115234375
2017-10-04,482.7841491699219
2017-10-05,478.9620666503906
2017-10-06,494.25018310546875
2017-10-09,495.36883544921875
2017-10-10,491.4534912109375
2017-10-11,490.38153076171875
2017-10-12,502.96612548828125
2017-10-13,498.44500732421875
2017-10-16,510.796630859375
2017-10-17,510.097412109375
2017-10-18,503.572021484375
2017-10-19,499.4237365722656
2017-10-23,503.7585754394531
2017-10-24,498.3051452636719
2017-10-25,487.7713623046875
2017-10-26,494.2033996582031
2017-10-27,512.6143188476562
2017-10-30,515.597412109375
2017-10-31,515.4110717773438
2017-11-01,511.4956359863281
2017-11-02,525.24560546875
2017-11-03,513.8729248046875
2017-11-06,504.50421142578125
2017-11-07,491.82635498046875
2017-11-08,501.3347473144531
2017-11-09,497.6992492675781
2017-11-10,492.0594482421875
2017-11-13,496.4407043457031
2017-11-14,490.38153076171875
2017-11-15,470.4324951171875
2017-11-16,474.06805419921875
2017-11-17,482.038330078125
2017-11-20,482.0849914550781
2017-11-21,501.56787109375
2017-11-22,498.9576721191406
2017-11-23,507.8135681152344
2017-11-24,512.2415161132812
2017-11-27,514.1524658203125
2017-11-28,506.32208251953125
2017-11-29,510.00421142578125
2017-11-30,503.3390808105469
2017-12-01,490.288330078125
2017-12-04,485.4407958984375
2017-12-05,487.67816162109375
2017-12-06,476.67822265625
2017-12-07,475.7460021972656
2017-12-08,486.46624755859375
2017-12-11,493.69091796875
2017-12-12,485.53411865234375
2017-12-13,481.8052673339844
2017-12-14,479.5214538574219
2017-12-15,483.2035827636719
2017-12-18,493.877197265625
2017-12-19,491.7332458496094
2017-12-20,491.50018310546875
2017-12-21,492.38580322265625
2017-12-22,494.9492492675781
2017-12-26,504.5974426269531
2017-12-27,537.2242431640625
2017-12-28,529.860107421875
2017-12-29,532.4235229492188
2018-01-01,535.126953125
2018-01-02,533.3557739257812
2018-01-03,530.4658813476562
2018-01-04,541.7920532226562
2018-01-05,539.5083618164062
2018-01-08,551.48681640625
2018-01-09,546.7327270507812
2018-01-10,545.427734375
2018-01-11,548.0843505859375
2018-01-12,543.8895874023438
2018-01-15,537.3641357421875
2018-01-16,538.5294799804688
2018-01-17,544.1691284179688
2018-01-18,537.5972290039062
2018-01-19,533.3090209960938
2018-01-22,537.0845336914062
2018-01-23,540.0675659179688
2018-01-24,546.7792358398438
2018-01-25,540.5335693359375
2018-01-29,548.0843505859375
2018-01-30,551.8131713867188
2018-01-31,540.5802612304688
2018-02-01,516.7160034179688
2018-02-02,513.8262329101562
2018-02-05,519.6524047851562
2018-02-06,514.3855590820312
2018-02-07,512.2415161132812
2018-02-08,544.495361328125
2018-02-09,543.1903076171875
2018-02-12,549.203125
2018-02-14,535.8259887695312
2018-02-15,536.7116088867188
2018-02-16,536.2455444335938
2018-02-19,523.3345947265625
2018-02-20,521.5634155273438
2018-02-21,490.1019287109375
2018-02-22,504.7373352050781
2018-02-23,531.0253295898438
2018-02-26,518.254150390625
2018-02-27,507.86016845703125
2018-02-28,499.0509033203125
2018-03-01,499.0975036621094
2018-03-05,511.3558654785156
2018-03-06,495.6950378417969
2018-03-07,489.2628479003906
2018-03-08,479.70782470703125
2018-03-09,472.4367370605469
2018-03-12,477.8901062011719
2018-03-13,487.81793212890625
2018-03-14,484.8349609375
2018-03-15,481.43243408203125
2018-03-16,468.94097900390625
2018-03-19,463.90716552734375
2018-03-20,474.25445556640625
2018-03-21,470.2926940917969
2018-03-22,473.92828369140625
2018-03-23,468.3351135253906
2018-03-26,469.080810546875
2018-03-27,470.85205078125
2018-03-28,461.5300598144531
2018-04-02,473.41552734375
2018-04-03,475.41973876953125
2018-04-04,468.1951599121094
2018-04-05,473.1358642578125
2018-04-06,477.84344482421875
2018-04-09,476.2120666503906
2018-04-10,473.78839111328125
2018-04-11,486.0933837890625
2018-04-12,480.91973876953125
2018-04-13,478.2163391113281
2018-04-16,484.18243408203125
2018-04-17,477.4239807128906
2018-04-18,477.2842102050781
2018-04-19,474.6740417480469
2018-04-20,471.03839111328125
2018-04-23,479.38165283203125
2018-04-24,482.6908874511719
2018-04-25,479.1951599121094
2018-04-26,477.84344482421875
2018-04-27,488.6102600097656
2018-04-30,492.5721435546875
2018-05-02,480.26715087890625
2018-05-03,499.6568298339844
2018-05-04,482.830810546875
2018-05-07,478.868896484375
2018-05-08,476.7714538574219
2018-05-09,471.83074951171875
2018-05-10,463.4876708984375
2018-05-11,440.0429382324219
2018-05-14,441.6742858886719
2018-05-15,436.8734436035156
2018-05-16,439.7167053222656
2018-05-17,447.3140869140625
2018-05-18,433.3777160644531
2018-05-21,413.6617736816406
2018-05-22,422.2846374511719
2018-05-23,421.5854187011719
2018-05-24,431.4667663574219
2018-05-25,434.82269287109375
2018-05-28,465.8181457519531
2018-05-29,465.6317443847656
2018-05-30,461.0173034667969
2018-05-31,447.7801513671875
2018-06-01,451.50897216796875
2018-06-04,446.1488037109375
2018-06-05,441.39459228515625
2018-06-06,456.6360168457031
2018-06-07,455.6106262207031
2018-06-08,492.4323425292969
2018-06-11,499.3772277832031
2018-06-12,503.8051452636719
2018-06-13,509.2584228515625
2018-06-14,521.3304443359375
2018-06-15,532.563232421875
2018-06-18,531.4446411132812
2018-06-19,521.9830322265625
2018-06-20,525.8514404296875
2018-06-21,516.9024658203125
2018-06-22,538.10986328125
2018-06-25,533.0294189453125
2018-06-26,534.1015625
2018-06-27,537.78369140625
2018-06-28,528.8345947265625
2018-06-29,525.7583618164062
2018-07-02,524.9659423828125
2018-07-03,534.7073364257812
2018-07-04,540.0208129882812
2018-07-05,528.50830078125
2018-07-06,520.25830078125
2018-07-09,530.2329711914062
2018-07-10,525.7117309570312
2018-07-11,522.7286376953125
2018-07-12,526.1777954101562
2018-07-13,521.7965087890625
2018-07-16,497.74578857421875
2018-07-17,511.4491882324219
2018-07-18,512.6143188476562
2018-07-19,508.0
2018-07-20,522.1227416992188
2018-07-23,523.660888671875
2018-07-24,524.5464477539062
2018-07-25,520.3050537109375
2018-07-26,517.7413330078125
2018-07-27,519.2794799804688
2018-07-30,524.5464477539062
2018-07-31,529.9531860351562
2018-08-01,535.6863403320312
2018-08-02,541.04638671875
2018-08-03,546.1268310546875
2018-08-06,537.0845336914062
2018-08-07,531.0718994140625
2018-08-08,535.080322265625
2018-08-09,532.703125
2018-08-10,516.4363403320312
2018-08-13,525.6651611328125
2018-08-14,560.9953002929688
2018-08-16,577.6817016601562
2018-08-17,581.2239990234375
2018-08-20,583.8807373046875
2018-08-21,592.317138671875
2018-08-23,596.2789306640625
2018-08-24,587.0967407226562
2018-08-27,579.6392211914062
2018-08-28,579.0798950195312
2018-08-29,579.1265258789062
2018-08-30,596.55859375
2018-08-31,608.5839233398438
2018-09-03,611.7067260742188
2018-09-04,610.914306640625
2018-09-05,618.7448120117188
2018-09-06,631.4692993164062
2018-09-07,619.2109375
2018-09-10,594.7407836914062
2018-09-11,587.6561279296875
2018-09-12,605.833984375
2018-09-14,620.14306640625
2018-09-17,604.201171875
2018-09-18,600.7417602539062
2018-09-19,606.6790771484375
2018-09-21,593.6356811523438
2018-09-24,583.4441528320312
2018-09-25,599.4328002929688
2018-09-26,598.2639770507812
2018-09-27,590.222900390625
2018-09-28,582.742919921875
2018-10-01,593.4487915039062
2018-10-03,580.498779296875
2018-10-04,560.1156616210938
2018-10-05,559.087158203125
2018-10-08,564.977783203125
2018-10-09,570.1201782226562
2018-10-10,563.7622680664062
2018-10-11,548.568359375
2018-10-12,552.2149047851562
2018-10-15,560.9572143554688
2018-10-16,563.528564453125
2018-10-17,554.8797607421875
2018-10-19,570.3072509765625
2018-10-22,567.4555053710938
2018-10-23,538.423583984375
2018-10-24,533.6083374023438
2018-10-25,522.4349365234375
2018-10-26,518.0404052734375
2018-10-29,536.31982421875
2018-10-30,525.5203857421875
2018-10-31,542.5375366210938
2018-11-01,534.6834716796875
2018-11-02,534.6834716796875
2018-11-05,534.4497680664062
2018-11-06,541.696044921875
2018-11-07,544.454345703125
2018-11-09,558.6196899414062
2018-11-12,551.1864013671875
2018-11-13,525.2399291992188
2018-11-14,486.2969665527344
2018-11-15,481.62188720703125
2018-11-16,485.9697265625
2018-11-19,497.00274658203125
2018-11-20,491.2992248535156
2018-11-21,498.21826171875
2018-11-22,491.7667541503906
2018-11-26,477.5545654296875
2018-11-27,461.75299072265625
2018-11-28,454.4132080078125
2018-11-29,452.91717529296875
2018-11-30,460.58428955078125
2018-12-03,425.8019714355469
2018-12-04,414.1143798828125
2018-12-05,386.11102294921875
2018-12-06,392.8430480957031
2018-12-07,384.52154541015625
2018-12-10,373.0676574707031
2018-12-11,394.8533020019531
2018-12-12,403.40863037109375
2018-12-13,394.66632080078125
2018-12-14,393.310546875
2018-12-17,393.5910339355469
2018-12-18,405.27862548828125
2018-12-19,396.2557678222656
2018-12-20,401.16461181640625
2018-12-21,397.6583251953125
2018-12-24,396.7700500488281
2018-12-26,386.76544189453125
2018-12-27,384.4279479980469
2018-12-28,397.5648498535156
2018-12-31,402.5203552246094
2019-01-01,405.37213134765625
2019-01-02,411.44964599609375
2019-01-03,407.75634765625
2019-01-04,405.6058349609375
2019-01-07,402.80078125
2019-01-08,418.9296875
2019-01-09,419.584228515625
2019-01-10,415.7039794921875
2019-01-11,415.5169372558594
2019-01-14,421.5476989746094
2019-01-15,423.0437316894531
2019-01-16,424.30596923828125
2019-01-17,398.82708740234375
2019-01-18,365.35382080078125
2019-01-21,372.41314697265625
2019-01-22,391.72100830078125
2019-01-23,402.9878234863281
2019-01-24,395.5078125
2019-01-25,394.9467468261719
2019-01-28,384.989013671875
2019-01-29,394.9467468261719
2019-01-30,390.78607177734375
2019-01-31,395.92852783203125
2019-02-01,395.74151611328125
2019-02-04,387.8407287597656
2019-02-05,383.25921630859375
2019-02-06,389.5237731933594
2019-02-07,406.6343994140625
2019-02-08,403.0346374511719
2019-02-11,400.697021484375
2019-02-12,408.2239074707031
2019-02-14,412.24444580078125
2019-02-15,395.414306640625
2019-02-18,387.7004699707031
2019-02-19,386.76544189453125
2019-02-20,394.9000549316406
2019-02-21,401.77239990234375
2019-02-22,402.5203552246094
2019-02-25,407.75634765625
2019-02-26,407.4291076660156
2019-02-27,413.9273986816406
2019-02-28,416.21820068359375
2019-03-01,418.2751770019531
2019-03-05,426.26953125
2019-03-06,430.6172790527344
2019-03-07,421.5944519042969
2019-03-08,425.3812561035156
2019-03-11,429.5887451171875
2019-03-12,439.733642578125
2019-03-13,426.8304748535156
2019-03-14,435.85333251953125
2019-03-15,434.1703186035156
2019-03-18,434.6845703125
2019-03-19,438.4713439941406
2019-03-20,443.8943786621094
2019-03-22,442.49188232421875
2019-03-25,434.45086669921875
2019-03-26,439.2661437988281
2019-03-27,434.6378173828125
2019-03-28,444.5488586425781
2019-04-01,447.7279052734375
2019-04-02,439.172607421875
2019-04-03,431.97308349609375
2019-04-04,435.33905029296875
2019-04-05,433.04833984375
2019-04-08,432.393798828125
2019-04-09,440.34136962890625
2019-04-10,441.2763977050781
2019-04-11,435.2923583984375
2019-04-12,434.8247985839844
2019-04-15,428.84075927734375
2019-04-16,432.4873046875
2019-04-18,433.0950622558594
2019-04-22,424.96051025390625
2019-04-23,438.09735107421875
2019-04-24,438.8453369140625
2019-04-25,431.03802490234375
2019-04-26,433.9365539550781
2019-04-30,427.90582275390625
2019-05-02,422.80999755859375
2019-05-03,423.791748046875
2019-05-06,423.6982727050781
2019-05-07,419.0699462890625
2019-05-08,410.6081237792969
2019-05-09,410.795166015625
2019-05-10,409.2991027832031
2019-05-13,372.22613525390625
2019-05-14,392.1885070800781
2019-05-15,383.11895751953125
2019-05-16,385.5968017578125
2019-05-17,382.51123046875
2019-05-20,386.625244140625
2019-05-21,382.2774963378906
2019-05-22,393.8247985839844
2019-05-23,386.11102294921875
2019-05-24,388.72906494140625
2019-05-27,387.887451171875
2019-05-28,385.92401123046875
2019-05-29,396.2557678222656
2019-05-30,385.92401123046875
2019-05-31,383.2124938964844
2019-06-03,389.710693359375
2019-06-04,384.4279479980469
2019-06-06,377.8829040527344
2019-06-07,373.3013916015625
2019-06-10,375.9194030761719
2019-06-11,364.6058349609375
2019-06-12,365.9615783691406
2019-06-13,364.4188537597656
2019-06-14,367.0368347167969
2019-06-17,358.0140075683594
2019-06-18,353.8532409667969
2019-06-19,350.8144836425781
2019-06-20,365.12005615234375
2019-06-21,357.9205017089844
2019-06-24,358.5282897949219
2019-06-25,360.6788330078125
2019-06-26,373.4884033203125
2019-06-27,376.62066650390625
