Date,CMIN3.SA
2022-04-05,3.8238143920898438
2022-04-06,3.7917349338531494
2022-04-07,3.7724878787994385
2022-04-08,3.7404096126556396
2022-04-11,3.7660720348358154
2022-04-12,3.7211620807647705
2022-04-13,3.7596569061279297
2022-04-14,3.7339935302734375
2022-04-18,3.7275772094726562
2022-04-19,3.7275772094726562
2022-04-20,3.573598623275757
2022-04-22,3.4645299911499023
2022-04-25,3.426035165786743
2022-04-26,3.2528085708618164
2022-04-27,3.3169665336608887
2022-04-28,3.336214065551758
2022-04-29,3.336214065551758
2022-05-02,3.4061946868896484
2022-05-03,3.5469462871551514
2022-05-04,3.6876981258392334
2022-05-05,3.44138240814209
2022-05-06,3.349893808364868
2022-05-09,3.2443296909332275
2022-05-10,3.012089252471924
2022-05-11,3.0472772121429443
2022-05-12,2.9487509727478027
2022-05-13,3.054314374923706
2022-05-16,3.0402395725250244
2022-05-17,3.005051374435425
2022-05-18,2.871337413787842
2022-05-19,3.131728172302246
2022-05-20,3.2443296909332275
2022-05-23,3.2654426097869873
2022-05-24,3.2513673305511475
2022-05-25,3.2372922897338867
2022-05-26,3.286555290222168
2022-05-27,3.3287808895111084
2022-05-30,3.349893808364868
2022-05-31,3.3991565704345703
2022-06-01,3.41323184967041
2022-06-02,3.729923725128174
2022-06-03,3.624359130859375
2022-06-06,3.694735527038574
2022-06-07,3.6102843284606934
2022-06-08,3.5328712463378906
2022-06-09,3.5328712463378906
2022-06-10,3.6736226081848145
2022-06-13,3.568058729171753
2022-06-14,3.378044366836548
2022-06-15,3.3287808895111084
2022-06-17,3.1809914112091064
2022-06-20,3.054314374923706
2022-06-21,3.0261645317077637
2022-06-22,2.9769015312194824
2022-06-23,2.8924503326416016
2022-06-24,2.913562774658203
2022-06-27,2.9769015312194824
2022-06-28,2.9487509727478027
2022-06-29,2.8994877338409424
2022-06-30,2.716510534286499
2022-07-01,2.681321859359741
2022-07-04,2.6109466552734375
2022-07-05,2.5546457767486572
2022-07-06,2.561683416366577
2022-07-07,2.6109466552734375
2022-07-08,2.5968713760375977
2022-07-11,2.4772322177886963
2022-07-12,2.4701943397521973
2022-07-13,2.4561192989349365
2022-07-14,2.3435182571411133
2022-07-15,2.350555419921875
2022-07-18,2.3435182571411133
2022-07-19,2.420931339263916
2022-07-20,2.4561192989349365
2022-07-21,2.4561192989349365
2022-07-22,2.3927812576293945
2022-07-25,2.371668577194214
2022-07-26,2.3083300590515137
2022-07-27,2.420931339263916
2022-07-28,2.491307258605957
2022-07-29,2.4631571769714355
2022-08-01,2.4490818977355957
2022-08-02,2.498344898223877
2022-08-03,2.4701943397521973
2022-08-04,2.575758695602417
2022-08-05,2.6039090156555176
2022-08-08,2.6039090156555176
2022-08-09,2.63909649848938
2022-08-10,2.730585813522339
2022-08-11,2.730585813522339
2022-08-12,2.772810935974121
2022-08-15,2.737623453140259
2022-08-16,2.70947265625
2022-08-17,2.8291118144989014
2022-08-18,2.7657737731933594
2022-08-19,2.62502121925354
2022-08-22,2.568720817565918
2022-08-23,2.7516984939575195
2022-08-24,2.7657737731933594
2022-08-25,2.7587361335754395
2022-08-26,2.70243501663208
2022-08-29,2.6672475337982178
2022-08-30,2.5476081371307373
2022-08-31,2.5476081371307373
2022-09-01,2.5335328578948975
2022-09-02,2.5053822994232178
2022-09-05,2.561683416366577
2022-09-06,2.498344898223877
2022-09-08,2.498344898223877
2022-09-09,2.632059335708618
2022-09-12,2.653172016143799
2022-09-13,2.582796335220337
2022-09-14,2.5335328578948975
2022-09-15,2.491307258605957
2022-09-16,2.4631571769714355
2022-09-19,2.5053822994232178
2022-09-20,2.491307258605957
2022-09-21,2.420931339263916
2022-09-22,2.5264952182769775
2022-09-23,2.435006618499756
2022-09-26,2.364630937576294
2022-09-27,2.357593059539795
2022-09-28,2.3224050998687744
2022-09-29,2.2731423377990723
2022-09-30,2.3294429779052734
2022-10-03,2.4631571769714355
2022-10-04,2.5968713760375977
2022-10-05,2.5968713760375977
2022-10-06,2.6109466552734375
2022-10-07,2.6109466552734375
2022-10-10,2.5898337364196777
2022-10-11,2.5335328578948975
2022-10-13,2.3927812576293945
2022-10-14,2.294254779815674
2022-10-17,2.3012924194335938
2022-10-18,2.364630937576294
2022-10-19,2.3153674602508545
2022-10-20,2.364630937576294
2022-10-21,2.442044258117676
2022-10-24,2.3927812576293945
2022-10-25,2.3364803791046143
2022-10-26,2.294254779815674
2022-10-27,2.3435182571411133
2022-10-28,2.294254779815674
2022-10-31,2.3224050998687744
2022-11-01,2.498344898223877
2022-11-03,2.4701943397521973
2022-11-04,2.5968713760375977
2022-11-07,2.575758695602417
2022-11-08,2.8291118144989014
2022-11-09,2.7939236164093018
2022-11-10,2.871337413787842
2022-11-11,2.986440420150757
2022-11-14,2.986440420150757
2022-11-16,3.0496461391448975
2022-11-17,2.970639944076538
2022-11-18,2.867931604385376
2022-11-21,2.812626838684082
2022-11-22,2.8205275535583496
2022-11-23,2.828428030014038
2022-11-24,2.8758320808410645
2022-11-25,2.8442294597625732
2022-11-28,2.8047258853912354
2022-11-29,3.0180435180664062
2022-11-30,3.057546377182007
2022-12-01,3.0101425647735596
2022-12-02,3.0101425647735596
2022-12-05,3.00224232673645
2022-12-06,3.0101425647735596
2022-12-07,2.970639944076538
2022-12-08,2.9232358932495117
2022-12-09,3.215559482574463
2022-12-12,3.033844470977783
2022-12-13,3.00224232673645
2022-12-14,3.0733482837677
2022-12-15,3.0496461391448975
2022-12-16,3.033844470977783
2022-12-19,3.033844470977783
2022-12-20,3.128652572631836
2022-12-21,3.1128509044647217
2022-12-22,3.160254716873169
2022-12-23,3.1839568614959717
2022-12-26,3.1839568614959717
2022-12-27,3.2234599590301514
2022-12-28,3.247161865234375
2022-12-29,3.2360522747039795
2023-01-02,3.2043261528015137
2023-01-03,3.164668560028076
2023-01-04,3.1567373275756836
2023-01-05,3.2122578620910645
2023-01-06,3.4105451107025146
2023-01-09,3.378819704055786
2023-01-10,3.6009011268615723
2023-01-11,3.585038185119629
2023-01-12,3.5929696559906006
2023-01-13,3.632627248764038
2023-01-16,3.4977915287017822
2023-01-17,3.6009011268615723
2023-01-18,3.759531259536743
2023-01-19,3.735736608505249
2023-01-20,3.7515993118286133
2023-01-23,3.89436674118042
2023-01-24,3.973682165145874
2023-01-25,4.092654228210449
2023-01-26,4.140243053436279
2023-01-27,4.076791286468506
2023-01-30,4.092654228210449
2023-01-31,4.235421657562256
2023-02-01,4.235421657562256
2023-02-02,3.934023857116699
2023-02-03,3.9260921478271484
2023-02-06,3.89436674118042
2023-02-07,3.9102296829223633
2023-02-08,3.949887990951538
2023-02-09,3.8785040378570557
2023-02-10,3.8864352703094482
2023-02-13,3.8309144973754883
2023-02-14,3.783325433731079
2023-02-15,3.981614112854004
2023-02-16,3.8864352703094482
2023-02-17,3.89436674118042
2023-02-22,3.89436674118042
2023-02-23,3.8785040378570557
2023-02-24,3.664353132247925
2023-02-27,3.6722848415374756
2023-02-28,3.6960792541503906
2023-03-01,3.79125714302063
2023-03-02,3.862640619277954
2023-03-03,3.9578187465667725
2023-03-06,3.9578187465667725
2023-03-07,3.9102296829223633
2023-03-08,4.029201984405518
2023-03-09,3.8309144973754883
2023-03-10,3.767462730407715
2023-03-13,3.8785040378570557
2023-03-14,3.8547091484069824
2023-03-15,3.7198736667633057
2023-03-16,3.711942434310913
2023-03-17,3.664353132247925
2023-03-20,3.7198736667633057
2023-03-21,3.5691752433776855
2023-03-22,3.585038185119629
2023-03-23,3.5533125400543213
2023-03-24,3.6009011268615723
2023-03-27,3.5612432956695557
2023-03-28,3.608832597732544
2023-03-29,3.640559196472168
2023-03-30,3.79125714302063
2023-03-31,3.8388469219207764
2023-04-03,3.7436678409576416
2023-04-04,3.6564221382141113
2023-04-05,3.5929696559906006
2023-04-06,3.6167640686035156
2023-04-10,3.6802163124084473
2023-04-11,3.8229832649230957
2023-04-12,3.918161153793335
2023-04-13,3.862640619277954
2023-04-14,3.7436678409576416
2023-04-17,3.7278051376342773
2023-04-18,3.735736608505249
2023-04-19,3.6564221382141113
2023-04-20,3.6960792541503906
2023-04-24,3.4977915287017822
2023-04-25,3.386751174926758
2023-04-26,3.4977915287017822
2023-04-27,3.537449359893799
2023-04-28,3.6802163124084473
2023-05-02,3.67631196975708
2023-05-03,3.6356451511383057
2023-05-04,3.538043975830078
2023-05-05,3.716979503631592
2023-05-08,3.8877813816070557
2023-05-09,3.978288412094116
2023-05-10,3.960801362991333
2023-05-11,3.8209049701690674
2023-05-12,3.855879306793213
2023-05-15,3.9083404541015625
2023-05-16,3.890852689743042
2023-05-17,4.1006975173950195
2023-05-18,4.135671138763428
2023-05-19,4.2843098640441895
2023-05-22,4.179388523101807
2023-05-23,4.083209991455078
2023-05-24,3.9520576000213623
2023-05-25,3.960801362991333
2023-05-26,4.004518508911133
2023-05-29,3.995774984359741
2023-05-30,3.8821096420288086
2023-05-31,3.847135543823242
2023-06-01,3.9083404541015625
2023-06-02,4.083209991455078
2023-06-05,4.135671138763428
2023-06-06,4.170644283294678
2023-06-07,4.0307488441467285
2023-06-09,3.9870314598083496
2023-06-12,3.917084217071533
2023-06-13,3.855879306793213
2023-06-14,3.9258270263671875
2023-06-15,3.9258270263671875
2023-06-16,3.9083404541015625
2023-06-19,3.960801362991333
2023-06-20,3.890852689743042
2023-06-21,3.82964825630188
2023-06-22,3.7771878242492676
2023-06-23,3.8034181594848633
2023-06-26,3.8209049701690674
2023-06-27,3.8034181594848633
2023-06-28,3.7159838676452637
2023-06-29,3.7247273921966553
2023-06-30,3.6547787189483643
2023-07-03,3.6984970569610596
2023-07-04,3.681009531021118
2023-07-05,3.6635220050811768
2023-07-06,3.6023178100585938
2023-07-07,3.681009531021118
2023-07-10,3.6023178100585938
2023-07-11,3.6023178100585938
2023-07-12,3.6023178100585938
2023-07-13,3.681009531021118
2023-07-14,3.681009531021118
2023-07-17,3.6984970569610596
2023-07-18,3.6285483837127686
2023-07-19,3.6023178100585938
2023-07-20,3.5673444271087646
2023-07-21,3.6285483837127686
2023-07-24,3.7771878242492676
2023-07-25,3.8646228313446045
2023-07-26,3.899596929550171
2023-07-27,3.79467511177063
2023-07-28,3.7509572505950928
2023-07-31,3.890852689743042
2023-08-01,3.847135543823242
2023-08-02,3.7771878242492676
2023-08-03,3.7509572505950928
2023-08-04,3.681009531021118
2023-08-07,3.7334706783294678
2023-08-08,3.6722660064697266
2023-08-09,3.619804620742798
2023-08-10,3.6110615730285645
2023-08-11,3.619804620742798
2023-08-14,3.6023178100585938
2023-08-15,3.5673444271087646
2023-08-16,3.5411136150360107
2023-08-17,3.5411136150360107
2023-08-18,3.5498571395874023
2023-08-21,3.5498571395874023
2023-08-22,3.5935747623443604
2023-08-23,3.6635220050811768
2023-08-24,3.5848309993743896
2023-08-25,3.576087474822998
2023-08-28,3.619804620742798
2023-08-29,3.6984970569610596
2023-08-30,3.8034181594848633
2023-08-31,3.7422139644622803
2023-09-01,3.812161922454834
2023-09-04,3.855879306793213
2023-09-05,3.785931348800659
2023-09-06,3.7509572505950928
2023-09-08,3.681009531021118
2023-09-11,3.82964825630188
2023-09-12,3.7597010135650635
2023-09-13,3.7509572505950928
2023-09-14,3.873366117477417
2023-09-15,3.9258270263671875
2023-09-18,3.9083404541015625
2023-09-19,3.899596929550171
2023-09-20,3.978288412094116
2023-09-21,4.039492607116699
2023-09-22,4.091953277587891
2023-09-25,4.039492607116699
2023-09-26,3.9870314598083496
2023-09-27,4.022005558013916
2023-09-28,4.091953277587891
2023-09-29,4.240592956542969
2023-10-02,4.188132286071777
2023-10-03,4.144413948059082
2023-10-04,4.074466228485107
2023-10-05,4.083209991455078
2023-10-06,4.074466228485107
2023-10-09,4.074466228485107
2023-10-10,4.135671138763428
2023-10-11,4.214362621307373
2023-10-13,4.223105430603027
2023-10-16,4.301797389984131
2023-10-17,4.310540199279785
2023-10-18,4.170644283294678
2023-10-19,4.179388523101807
2023-10-20,4.109440326690674
2023-10-23,4.196876049041748
2023-10-24,4.310540199279785
2023-10-25,4.231849193572998
2023-10-26,4.310540199279785
2023-10-27,4.328027248382568
2023-10-30,4.432950019836426
2023-10-31,4.529128551483154
2023-11-01,4.660279750823975
2023-11-03,4.922585487365723
2023-11-06,4.975045680999756
2023-11-07,5.044994354248047
2023-11-08,5.158658981323242
2023-11-09,5.149916172027588
2023-11-10,5.272324562072754
2023-11-13,5.403477191925049
2023-11-14,5.726986408233643
2023-11-16,6.0854692459106445
2023-11-17,5.998034477233887
2023-11-20,6.225365161895752
2023-11-21,6.3873982429504395
2023-11-22,6.37833833694458
2023-11-23,5.952512264251709
2023-11-24,5.916271209716797
2023-11-27,6.287736892700195
2023-11-28,6.432699680328369
2023-11-29,6.342098236083984
2023-11-30,6.487059593200684
2023-12-01,6.432699680328369
2023-12-04,6.260556697845459
2023-12-05,6.251496315002441
2023-12-06,6.224316120147705
2023-12-07,6.287736892700195
2023-12-08,6.468939781188965
2023-12-11,6.360218524932861
2023-12-12,6.423638820648193
2023-12-13,6.6139020919799805
2023-12-14,6.477999687194824
2023-12-15,6.487059593200684
2023-12-18,6.496119976043701
2023-12-19,6.704503536224365
2023-12-20,6.568601608276367
2023-12-21,6.722623348236084
2023-12-22,6.722623348236084
2023-12-26,6.912886619567871
2023-12-27,7.094089031219482
2023-12-28,7.094089031219482
2024-01-02,7.221632480621338
2024-01-03,7.313161373138428
2024-01-04,7.194173812866211
2024-01-05,7.194173812866211
2024-01-08,7.093492031097412
2024-01-09,6.8921284675598145
2024-01-10,6.745682239532471
2024-01-11,6.599236011505127
2024-01-12,6.562623977661133
2024-01-15,6.352107524871826
2024-01-16,6.233119964599609
2024-01-17,6.114132404327393
2024-01-18,6.114132404327393
2024-01-19,6.095826625823975
2024-01-22,5.940227031707764
2024-01-23,6.013451099395752
2024-01-24,6.1598968505859375
2024-01-25,6.095826625823975
2024-01-26,6.242273330688477
2024-01-29,6.2514262199401855
2024-01-30,6.31549596786499
2024-01-31,6.2239670753479
2024-02-01,6.242273330688477
2024-02-02,6.068367958068848
2024-02-05,5.912768363952637
2024-02-06,5.976839065551758
2024-02-07,5.985991477966309
2024-02-08,6.031756401062012
2024-02-09,5.921921253204346
2024-02-14,5.738862991333008
2024-02-15,5.857851505279541
2024-02-16,5.95853328704834
2024-02-19,5.793781280517578
2024-02-20,5.656487464904785
2024-02-21,5.748017311096191
2024-02-22,5.693099021911621
2024-02-23,5.629029273986816
2024-02-26,5.656487464904785
2024-02-27,5.7571702003479
2024-02-28,5.61072301864624
2024-02-29,5.5558061599731445
2024-03-01,5.5100417137146
2024-03-04,5.564958572387695
2024-03-05,5.491735458374023
2024-03-06,5.4642767906188965
2024-03-07,5.537500381469727
2024-03-08,5.4459710121154785
2024-03-11,5.290371894836426
2024-03-12,5.372747898101807
2024-03-13,5.326983451843262
2024-03-14,5.189690113067627
2024-03-15,4.97917366027832
2024-03-18,5.116466999053955
2024-03-19,5.198842525482178
2024-03-20,5.1622314453125
2024-03-21,5.1622314453125
2024-03-22,5.015785217285156
2024-03-25,4.915103912353516
2024-03-26,4.80526876449585
2024-03-27,4.860186576843262
2024-03-28,4.8510332107543945
2024-04-01,4.860186576843262
2024-04-02,4.832727432250977
2024-04-03,4.759504318237305
2024-04-04,4.777810096740723
2024-04-05,4.667975425720215
2024-04-08,4.8876447677612305
2024-04-09,4.970020771026611
2024-04-10,4.667975425720215
2024-04-11,4.649669647216797
2024-04-12,4.640516757965088
2024-04-15,4.631363868713379
2024-04-16,4.512376308441162
2024-04-17,4.759504318237305
2024-04-18,4.80526876449585
2024-04-19,4.8510332107543945
2024-04-22,4.759504318237305
2024-04-23,4.62221097946167
2024-04-24,4.62221097946167
2024-04-25,4.530681610107422
2024-04-26,4.558140754699707
2024-04-29,4.576446533203125
2024-04-30,4.521529197692871
2024-05-02,4.686281204223633
2024-05-03,4.741198539733887
2024-05-06,4.677128314971924
2024-05-07,4.695434093475342
2024-05-08,4.686281204223633
2024-05-09,4.649669647216797
2024-05-10,4.640516757965088
2024-05-13,5.034090995788574
2024-05-14,4.905950546264648
2024-05-15,4.893497467041016
2024-05-16,4.921947956085205
2024-05-17,4.978849411010742
2024-05-20,5.102135181427002
2024-05-21,5.22542142868042
2024-05-22,5.140069007873535
2024-05-23,5.016783237457275
2024-05-24,5.016783237457275
2024-05-27,5.0642008781433105
2024-05-28,4.865046977996826
2024-05-29,4.808145999908447
2024-05-31,4.684859752655029
2024-06-03,4.580541610717773
2024-06-04,4.4572553634643555
2024-06-05,4.428804874420166
2024-06-06,4.646925926208496
2024-06-07,4.618474960327148
2024-06-10,4.637442588806152
2024-06-11,4.694343566894531
2024-06-12,4.580541610717773
2024-06-13,4.7322773933410645
2024-06-14,4.627959251403809
2024-06-17,4.608991622924805
2024-06-18,4.789178848266602
2024-06-19,4.808145999908447
2024-06-20,4.884013652801514
2024-06-21,4.921947956085205
2024-06-24,4.912464618682861
2024-06-25,4.827113151550293
2024-06-26,4.902981281280518
2024-06-27,4.884013652801514
2024-06-28,4.921947956085205
2024-07-01,5.168519496917725
2024-07-02,5.140069007873535
2024-07-03,5.253871440887451
2024-07-04,5.149552345275879
2024-07-05,5.149552345275879
2024-07-08,5.007299900054932
2024-07-09,4.997816562652588
2024-07-10,5.007299900054932
2024-07-11,5.0642008781433105
2024-07-12,5.196969985961914
2024-07-15,5.253871440887451
2024-07-16,5.140069007873535
2024-07-17,5.111618518829346
2024-07-18,4.940914630889893
2024-07-19,4.855563640594482
2024-07-22,4.940914630889893
2024-07-23,4.694343566894531
2024-07-24,4.76072883605957
2024-07-25,4.76072883605957
2024-07-26,4.741761207580566
2024-07-29,4.76072883605957
2024-07-30,4.713310718536377
2024-07-31,4.855563640594482
2024-08-01,4.703826904296875
2024-08-02,4.608991622924805
2024-08-05,4.599508285522461
2024-08-06,4.590024948120117
2024-08-07,4.5710577964782715
2024-08-08,4.5710577964782715
2024-08-09,4.65640926361084
2024-08-12,4.6753764152526855
2024-08-13,4.96936559677124
2024-08-14,4.741761207580566
2024-08-15,4.855563640594482
2024-08-16,4.76072883605957
2024-08-19,4.997816562652588
2024-08-20,4.988332748413086
2024-08-21,5.178003311157227
2024-08-22,5.1211018562316895
2024-08-23,5.263354778289795
2024-08-26,5.282321929931641
2024-08-27,5.396123886108398
2024-08-28,5.272838592529297
2024-08-29,5.358190536499023
2024-08-30,5.386640548706055
2024-09-02,5.415091037750244
2024-09-03,5.301289081573486
2024-09-04,5.443541526794434
2024-09-05,5.6237287521362305
2024-09-06,5.860816478729248
2024-09-09,5.604761600494385
2024-09-10,5.633212566375732
2024-09-11,5.794432163238525
2024-09-12,5.984102725982666
2024-09-13,6.297059059143066
2024-09-16,6.733300685882568
2024-09-17,6.543630123138428
2024-09-18,6.003069877624512
2024-09-19,6.078937530517578
2024-09-20,6.0125532150268555
2024-09-23,6.003069877624512
2024-09-24,6.249641418457031
2024-09-25,6.401377201080322
2024-09-26,6.828136444091797
2024-09-27,6.553114414215088
2024-09-30,6.543630123138428
2024-10-01,6.752268314361572
2024-10-02,6.9609055519104
2024-10-03,6.828136444091797
2024-10-04,6.037251949310303
2024-10-07,5.980116844177246
2024-10-08,5.761099815368652
2024-10-09,5.61826229095459
2024-10-10,5.599217414855957
2024-10-11,5.6563520431518555
