Date,WKL.AS
2016-09-08,32.740081787109375
2016-09-09,32.37077713012695
2016-09-12,31.855445861816406
2016-09-13,31.949926376342773
2016-09-14,32.027225494384766
2016-09-15,32.25053405761719
2016-09-16,32.10881423950195
2016-09-19,32.4351921081543
2016-09-20,32.576904296875
2016-09-21,32.49101638793945
2016-09-22,32.838863372802734
2016-09-23,32.800209045410156
2016-09-26,32.104522705078125
2016-09-27,32.4609489440918
2016-09-28,32.85603713989258
2016-09-29,32.67996597290039
2016-09-30,32.7186164855957
2016-10-03,32.740081787109375
2016-10-04,32.69285583496094
2016-10-05,31.962810516357422
2016-10-06,31.649324417114258
2016-10-07,31.039525985717773
2016-10-10,31.172651290893555
2016-10-11,30.601503372192383
2016-10-12,30.489849090576172
2016-10-13,30.554262161254883
2016-10-14,31.091053009033203
2016-10-17,30.70456314086914
2016-10-18,31.086761474609375
2016-10-19,31.335840225219727
2016-10-20,31.335840225219727
2016-10-21,31.13829803466797
2016-10-24,30.987995147705078
2016-10-25,30.57573699951172
2016-10-26,30.266550064086914
2016-10-27,30.35672950744629
2016-10-28,30.39107894897461
2016-10-31,30.27942657470703
2016-11-01,29.901525497436523
2016-11-02,28.626108169555664
2016-11-03,28.042072296142578
2016-11-04,28.11078453063965
2016-11-07,28.41997718811035
2016-11-08,28.394210815429688
2016-11-09,28.20096206665039
2016-11-10,27.187501907348633
2016-11-11,26.624940872192383
2016-11-14,26.517581939697266
2016-11-15,26.99424934387207
2016-11-16,28.05925178527832
2016-11-17,28.13654136657715
2016-11-18,28.20526123046875
2016-11-21,28.497278213500977
2016-11-22,28.95247459411621
2016-11-23,28.98253059387207
2016-11-24,29.029775619506836
2016-11-25,29.463502883911133
2016-11-28,29.137134552001953
2016-11-29,29.064128875732422
2016-11-30,29.21872329711914
2016-12-01,27.771530151367188
2016-12-02,27.526748657226562
2016-12-05,28.0506591796875
2016-12-06,28.085020065307617
2016-12-07,28.273969650268555
2016-12-08,28.20096206665039
2016-12-09,28.780698776245117
2016-12-12,28.557392120361328
2016-12-13,29.029775619506836
2016-12-14,28.91382598876953
2016-12-15,28.95247459411621
2016-12-16,28.97394371032715
2016-12-19,29.227312088012695
2016-12-20,29.274551391601562
2016-12-21,29.442028045654297
2016-12-22,29.39478874206543
2016-12-23,29.53650665283203
2016-12-27,29.71687126159668
2016-12-28,29.53650665283203
2016-12-29,29.648160934448242
2016-12-30,29.562273025512695
2017-01-02,29.875761032104492
2017-01-03,29.682514190673828
2017-01-04,29.562273025512695
2017-01-05,29.953060150146484
2017-01-06,29.845701217651367
2017-01-09,29.905818939208984
2017-01-10,29.764102935791016
2017-01-11,30.52849578857422
2017-01-12,30.300899505615234
2017-01-13,30.468372344970703
2017-01-16,30.313779830932617
2017-01-17,29.89722442626953
2017-01-18,29.566564559936523
2017-01-19,29.71687126159668
2017-01-20,30.35672950744629
2017-01-23,29.96593475341797
2017-01-24,29.837108612060547
2017-01-25,29.93157958984375
2017-01-26,29.875761032104492
2017-01-27,29.89293670654297
2017-01-30,30.489849090576172
2017-01-31,30.365312576293945
2017-02-01,30.296607971191406
2017-02-02,30.768983840942383
2017-02-03,30.884925842285156
2017-02-06,30.910694122314453
2017-02-07,31.32295036315918
2017-02-08,31.49043083190918
2017-02-09,31.851158142089844
2017-02-10,31.864046096801758
2017-02-13,31.958515167236328
2017-02-14,31.89839744567871
2017-02-15,31.949926376342773
2017-02-16,31.962810516357422
2017-02-17,32.06158447265625
2017-02-20,32.0486946105957
2017-02-21,31.640731811523438
2017-02-22,32.426597595214844
2017-02-23,32.76585388183594
2017-02-24,32.98056411743164
2017-02-27,33.22536087036133
2017-02-28,33.208168029785156
2017-03-01,33.42719268798828
2017-03-02,33.238224029541016
2017-03-03,32.86891174316406
2017-03-06,32.79591751098633
2017-03-07,32.529666900634766
2017-03-08,32.38794708251953
2017-03-09,32.55113983154297
2017-03-10,32.42229461669922
2017-03-13,32.76585388183594
2017-03-14,32.70573043823242
2017-03-15,32.68856430053711
2017-03-16,32.70573043823242
2017-03-17,33.036399841308594
2017-03-20,33.08793258666992
2017-03-21,32.80879211425781
2017-03-22,32.77873229980469
2017-03-23,33.096519470214844
2017-03-24,32.91185760498047
2017-03-27,32.770145416259766
2017-03-28,32.99774932861328
2017-03-29,32.95909881591797
2017-03-30,33.169517517089844
2017-03-31,33.46582794189453
2017-04-03,33.710609436035156
2017-04-04,33.92531967163086
2017-04-05,33.895267486572266
2017-04-06,33.49589538574219
2017-04-07,33.650489807128906
2017-04-10,33.590362548828125
2017-04-11,33.414302825927734
2017-04-12,33.886680603027344
2017-04-13,33.869503021240234
2017-04-18,33.70631790161133
2017-04-19,33.83085250854492
2017-04-20,33.50447082519531
2017-04-21,33.4400749206543
2017-04-24,33.8413200378418
2017-04-25,33.66250991821289
2017-04-26,34.05940246582031
2017-04-27,34.303653717041016
2017-04-28,34.01142883300781
2017-05-02,34.69183349609375
2017-05-03,34.66566467285156
2017-05-04,34.473758697509766
2017-05-05,34.56535720825195
2017-05-08,34.56098175048828
2017-05-09,34.69183349609375
2017-05-10,34.04631805419922
2017-05-11,33.83260726928711
2017-05-12,34.3908805847168
2017-05-15,34.355987548828125
2017-05-16,34.74852752685547
2017-05-17,34.7310905456543
2017-05-18,34.51301193237305
2017-05-19,34.64384841918945
2017-05-22,34.639495849609375
2017-05-23,34.40833282470703
2017-05-24,34.2818489074707
2017-05-25,34.00271224975586
2017-05-26,34.164093017578125
2017-05-29,34.072486877441406
2017-05-30,34.05504608154297
2017-05-31,34.06376647949219
2017-06-01,34.07685470581055
2017-06-02,33.94600296020508
2017-06-05,33.780269622802734
2017-06-06,33.66250991821289
2017-06-07,33.80643844604492
2017-06-08,33.52293395996094
2017-06-09,33.50548553466797
2017-06-12,33.461875915527344
2017-06-13,33.72793197631836
2017-06-14,33.867496490478516
2017-06-15,33.66250991821289
2017-06-16,34.26876449584961
2017-06-19,34.3777961730957
2017-06-20,34.51301193237305
2017-06-21,34.360355377197266
2017-06-22,34.260040283203125
2017-06-23,34.103023529052734
2017-06-26,34.190250396728516
2017-06-27,33.85441589355469
2017-06-28,33.04316711425781
2017-06-29,32.2798957824707
2017-06-30,32.33223342895508
2017-07-03,32.275535583496094
2017-07-04,32.275535583496094
2017-07-05,32.49359893798828
2017-07-06,32.0530891418457
2017-07-07,31.8262882232666
2017-07-10,32.02691650390625
2017-07-11,31.534069061279297
2017-07-12,31.88298797607422
2017-07-13,32.048728942871094
2017-07-14,32.406375885009766
2017-07-17,32.29733657836914
2017-07-18,32.240638732910156
2017-07-19,32.532859802246094
2017-07-20,32.702964782714844
2017-07-21,32.2798957824707
2017-07-24,32.09671401977539
2017-07-25,31.987661361694336
2017-07-26,32.048728942871094
2017-07-27,32.406375885009766
2017-07-28,32.441261291503906
2017-07-31,32.8120002746582
2017-08-01,32.71604537963867
2017-08-02,32.39765167236328
2017-08-03,32.47179412841797
2017-08-04,32.798912048339844
2017-08-07,32.62445831298828
2017-08-08,32.628814697265625
2017-08-09,32.32787322998047
2017-08-10,32.275535583496094
2017-08-11,32.02255630493164
2017-08-14,32.140323638916016
2017-08-15,32.14468002319336
2017-08-16,32.57211685180664
2017-08-17,33.03443145751953
2017-08-18,32.310428619384766
2017-08-21,32.040000915527344
2017-08-22,32.515411376953125
2017-08-23,32.32350540161133
2017-08-24,32.079254150390625
2017-08-25,31.913522720336914
2017-08-28,31.799497604370117
2017-08-29,31.369712829589844
2017-08-30,31.667930603027344
2017-08-31,32.185428619384766
2017-09-01,32.387149810791016
2017-09-04,32.32137680053711
2017-09-05,32.49679183959961
2017-09-06,32.71168518066406
2017-09-07,32.76870346069336
2017-09-08,32.93973159790039
2017-09-11,33.54493713378906
2017-09-12,33.6633415222168
2017-09-13,33.7817497253418
2017-09-14,33.93524169921875
2017-09-15,33.6194953918457
2017-09-18,33.474769592285156
2017-09-19,33.17216873168945
2017-09-20,33.080078125
2017-09-21,32.92657470703125
2017-09-22,33.027442932128906
2017-09-25,33.35197830200195
2017-09-26,33.3739013671875
2017-09-27,33.07130432128906
2017-09-28,33.865074157714844
2017-09-29,34.29047775268555
2017-10-02,34.84743881225586
2017-10-03,34.864986419677734
2017-10-04,34.73341369628906
2017-10-05,34.90007400512695
2017-10-06,34.8079719543457
2017-10-09,35.00970458984375
2017-10-10,35.12811279296875
2017-10-11,35.07110595703125
2017-10-12,35.141258239746094
2017-10-13,35.3342399597168
2017-10-16,35.386863708496094
2017-10-17,35.49649429321289
2017-10-18,35.64560317993164
2017-10-19,35.65876007080078
2017-10-20,36.14555358886719
2017-10-23,35.992061614990234
2017-10-24,35.803489685058594
2017-10-25,35.54912567138672
2017-10-26,36.21573257446289
2017-10-27,36.59727096557617
2017-10-30,36.689361572265625
2017-10-31,36.90863800048828
2017-11-01,36.61919403076172
2017-11-02,36.54903030395508
2017-11-03,37.29895782470703
2017-11-06,37.27702331542969
2017-11-07,37.1761589050293
2017-11-08,37.35157775878906
2017-11-09,37.228790283203125
2017-11-10,37.25509262084961
2017-11-13,37.07090759277344
2017-11-14,37.193695068359375
2017-11-15,36.92618179321289
2017-11-16,37.355960845947266
2017-11-17,37.027042388916016
2017-11-20,37.69365692138672
2017-11-21,38.01380157470703
2017-11-22,37.7769775390625
2017-11-23,37.86029815673828
2017-11-24,37.58839797973633
2017-11-27,37.715572357177734
2017-11-28,38.18921661376953
2017-11-29,38.05764389038086
2017-11-30,38.17605972290039
2017-12-01,37.9480094909668
2017-12-04,38.26815414428711
2017-12-05,38.224308013916016
2017-12-06,38.154136657714844
2017-12-07,38.41287612915039
2017-12-08,38.3646354675293
2017-12-11,38.430423736572266
2017-12-12,38.421653747558594
2017-12-13,38.711090087890625
2017-12-14,38.469886779785156
2017-12-15,38.908447265625
2017-12-18,38.89089584350586
2017-12-19,38.63653564453125
2017-12-20,38.421653747558594
2017-12-21,38.47427749633789
2017-12-22,38.785640716552734
2017-12-27,38.60145568847656
2017-12-28,38.430423736572266
2017-12-29,38.1365852355957
2018-01-02,38.119049072265625
2018-01-03,38.329559326171875
2018-01-04,38.654083251953125
2018-01-05,39.07509994506836
2018-01-08,39.03123474121094
2018-01-09,39.2066535949707
2018-01-10,38.55760192871094
2018-01-11,37.882232666015625
2018-01-12,37.4875373840332
2018-01-15,37.452449798583984
2018-01-16,37.36473846435547
2018-01-17,37.36473846435547
2018-01-18,37.136688232421875
2018-01-19,37.78574752807617
2018-01-22,37.54893112182617
2018-01-23,37.943626403808594
2018-01-24,37.83837127685547
2018-01-25,36.943729400634766
2018-01-26,37.14545440673828
2018-01-29,37.048980712890625
2018-01-30,37.04020690917969
2018-01-31,37.39105224609375
2018-02-01,37.136688232421875
2018-02-02,36.93495178222656
2018-02-05,36.11924362182617
2018-02-06,35.00532150268555
2018-02-07,35.47896194458008
2018-02-08,34.87375259399414
2018-02-09,34.77726745605469
2018-02-12,34.8035888671875
2018-02-13,34.37380599975586
2018-02-14,34.742183685302734
2018-02-15,34.68955993652344
2018-02-16,34.97023010253906
2018-02-19,34.97023010253906
2018-02-20,35.40001678466797
2018-02-21,36.97880935668945
2018-02-22,36.67182159423828
2018-02-23,37.6015510559082
2018-02-26,37.11037826538086
2018-02-27,36.83846664428711
2018-02-28,36.557796478271484
2018-03-01,35.856109619140625
2018-03-02,35.2772216796875
2018-03-05,35.8210334777832
2018-03-06,36.0578498840332
2018-03-07,36.084163665771484
2018-03-08,36.689361572265625
2018-03-09,36.6542854309082
2018-03-12,36.715675354003906
2018-03-13,36.329750061035156
2018-03-14,36.312198638916016
2018-03-15,36.794612884521484
2018-03-16,37.10160446166992
2018-03-19,36.99635314941406
2018-03-20,37.206851959228516
2018-03-21,37.206851959228516
2018-03-22,37.03144073486328
2018-03-23,36.83846664428711
2018-03-26,36.575340270996094
2018-03-27,37.29457092285156
2018-03-28,37.39105224609375
2018-03-29,37.882232666015625
2018-04-03,37.0665168762207
2018-04-04,36.97003936767578
2018-04-05,37.820831298828125
2018-04-06,37.96116256713867
2018-04-09,38.43480682373047
2018-04-10,38.57513427734375
2018-04-11,38.14535903930664
2018-04-12,38.1365852355957
2018-04-13,38.12782287597656
2018-04-16,38.206756591796875
2018-04-17,38.592689514160156
2018-04-18,38.75933837890625
2018-04-19,38.94352722167969
2018-04-20,39.004920959472656
2018-04-23,38.9337158203125
2018-04-24,39.21855926513672
2018-04-25,38.898109436035156
2018-04-26,39.6013069152832
2018-04-27,39.51228713989258
2018-04-30,39.90394592285156
2018-05-02,40.29559326171875
2018-05-03,39.85053634643555
2018-05-04,40.51811599731445
2018-05-07,40.713951110839844
2018-05-08,40.838565826416016
2018-05-09,40.22438049316406
2018-05-10,41.43494415283203
2018-05-11,41.345924377441406
2018-05-14,41.417144775390625
2018-05-15,41.461647033691406
2018-05-16,41.43494415283203
2018-05-17,41.20351028442383
2018-05-18,41.31032180786133
2018-05-21,41.52396011352539
2018-05-22,41.345924377441406
2018-05-23,41.28363037109375
2018-05-24,41.45275115966797
2018-05-25,41.92450714111328
2018-05-28,42.120330810546875
2018-05-29,41.85329818725586
2018-05-30,42.066925048828125
2018-05-31,42.76121520996094
2018-06-01,42.07582473754883
2018-06-04,42.458580017089844
2018-06-05,42.72561264038086
2018-06-06,42.65439987182617
2018-06-07,42.422977447509766
2018-06-08,42.67220687866211
2018-06-11,42.79682922363281
2018-06-12,42.72561264038086
2018-06-13,42.51198196411133
2018-06-14,42.86802673339844
2018-06-15,42.876930236816406
2018-06-18,42.663307189941406
2018-06-19,42.093631744384766
2018-06-20,42.37847137451172
2018-06-21,42.547584533691406
2018-06-22,43.33979034423828
2018-06-25,42.71670913696289
2018-06-26,42.14704132080078
2018-06-27,42.547584533691406
2018-06-28,42.38737106323242
2018-06-29,42.95704650878906
2018-07-02,42.76121520996094
2018-07-03,43.081661224365234
2018-07-04,43.09945297241211
2018-07-05,43.13506317138672
2018-07-06,43.67803955078125
2018-07-09,43.864959716796875
2018-07-10,43.98957443237305
2018-07-11,43.99848556518555
2018-07-12,44.89749526977539
2018-07-13,45.164527893066406
2018-07-16,45.39596176147461
2018-07-17,45.89442825317383
2018-07-18,46.072452545166016
2018-07-19,46.1258544921875
2018-07-20,46.286075592041016
2018-07-23,46.30388641357422
2018-07-24,45.769813537597656
2018-07-25,46.054656982421875
2018-07-26,46.25047302246094
2018-07-27,46.214866638183594
2018-07-30,46.054656982421875
2018-07-31,45.89442825317383
2018-08-01,44.75508117675781
2018-08-02,46.286075592041016
2018-08-03,47.550052642822266
2018-08-06,47.99510192871094
2018-08-07,48.06631851196289
2018-08-08,48.47576904296875
2018-08-09,49.027645111083984
2018-08-10,48.47576904296875
2018-08-13,48.26214599609375
2018-08-14,48.60038757324219
2018-08-15,48.19093322753906
2018-08-16,48.49357223510742
2018-08-17,48.635986328125
2018-08-20,49.294673919677734
2018-08-21,48.974239349365234
2018-08-22,49.17006301879883
2018-08-23,48.90302658081055
2018-08-24,48.88522720336914
2018-08-27,49.100181579589844
2018-08-28,49.189754486083984
2018-08-29,49.31514358520508
2018-08-30,49.26140213012695
2018-08-31,48.92104721069336
2018-09-03,49.2255744934082
2018-09-04,49.082275390625
2018-09-05,48.0970458984375
2018-09-06,47.70294952392578
2018-09-07,48.007469177246094
2018-09-10,47.828338623046875
2018-09-11,47.613380432128906
2018-09-12,48.168697357177734
2018-09-13,47.34469223022461
2018-09-14,47.59546661376953
2018-09-17,47.63129425048828
2018-09-18,47.30886459350586
2018-09-19,46.39528274536133
2018-09-20,46.71772766113281
2018-09-21,46.699806213378906
2018-09-24,46.43110656738281
2018-09-25,47.02225112915039
2018-09-26,47.43424987792969
2018-09-27,47.59546661376953
2018-09-28,48.07912826538086
2018-10-01,48.24034881591797
2018-10-02,47.55964279174805
2018-10-03,48.168697357177734
2018-10-04,46.43110656738281
2018-10-05,46.32362747192383
2018-10-08,45.78623580932617
2018-10-09,45.768314361572266
2018-10-10,44.64873504638672
2018-10-11,43.92326354980469
2018-10-12,43.84264373779297
2018-10-15,44.10239028930664
2018-10-16,45.4996223449707
2018-10-17,45.4996223449707
2018-10-18,45.75041580200195
2018-10-19,46.93268966674805
2018-10-22,46.305721282958984
2018-10-23,45.768314361572266
2018-10-24,46.57440948486328
2018-10-25,46.699806213378906
2018-10-26,45.83997344970703
2018-10-29,45.5712776184082
2018-10-30,45.94744873046875
2018-10-31,44.9264030456543
2018-11-01,44.10239028930664
2018-11-02,44.541259765625
2018-11-05,44.87265396118164
2018-11-06,44.801002502441406
2018-11-07,45.177181243896484
2018-11-08,45.5712776184082
2018-11-09,46.699806213378906
2018-11-12,46.61024856567383
2018-11-13,46.50275802612305
2018-11-14,47.02225112915039
2018-11-15,47.11181640625
2018-11-16,46.825199127197266
2018-11-19,46.4848518371582
2018-11-20,45.768314361572266
2018-11-21,45.983272552490234
2018-11-22,46.4848518371582
2018-11-23,47.237205505371094
2018-11-26,47.50590515136719
2018-11-27,47.864173889160156
2018-11-28,47.828338623046875
2018-11-29,48.0970458984375
2018-11-30,47.75668716430664
2018-12-03,48.36574172973633
2018-12-04,48.27617263793945
2018-12-05,47.70294952392578
2018-12-06,46.50275802612305
2018-12-07,47.09389877319336
2018-12-10,46.66398620605469
2018-12-11,47.219295501708984
2018-12-12,48.06121826171875
2018-12-13,47.54173278808594
2018-12-14,47.59546661376953
2018-12-17,47.219295501708984
2018-12-18,46.05492401123047
2018-12-19,46.57440948486328
2018-12-20,45.78623580932617
2018-12-21,45.481712341308594
2018-12-24,45.78623580932617
2018-12-27,45.159278869628906
2018-12-28,45.911624908447266
2018-12-31,46.269893646240234
2019-01-02,45.85788345336914
2019-01-03,45.015960693359375
2019-01-04,45.85788345336914
2019-01-07,46.037017822265625
2019-01-08,46.825199127197266
2019-01-09,47.09389877319336
2019-01-10,47.09389877319336
2019-01-11,47.38051223754883
2019-01-14,47.11181640625
2019-01-15,47.54173278808594
2019-01-16,47.29094314575195
2019-01-17,47.66712188720703
2019-01-18,47.79252243041992
2019-01-21,48.20451736450195
2019-01-22,48.15078353881836
2019-01-23,48.47321701049805
2019-01-24,48.20451736450195
2019-01-25,48.168697357177734
2019-01-28,48.22243881225586
2019-01-29,48.903141021728516
2019-01-30,49.279319763183594
2019-01-31,48.724002838134766
2019-02-01,48.795654296875
2019-02-04,49.010616302490234
2019-02-05,49.97793197631836
2019-02-06,49.53010177612305
2019-02-07,49.36888122558594
2019-02-08,49.58383560180664
2019-02-11,50.30036926269531
2019-02-12,49.852542877197266
2019-02-13,49.852542877197266
2019-02-14,49.87045669555664
2019-02-15,50.157066345214844
2019-02-18,49.65549850463867
2019-02-19,49.44052505493164
2019-02-20,50.49741744995117
2019-02-21,51.96630096435547
2019-02-22,51.984214782714844
2019-02-25,51.93047332763672
2019-02-26,51.30351257324219
2019-02-27,51.01689529418945
2019-02-28,51.93047332763672
2019-03-01,51.71552276611328
2019-03-04,52.18125915527344
2019-03-05,52.34248733520508
2019-03-06,52.0379524230957
2019-03-07,52.44995880126953
2019-03-08,51.769256591796875
2019-03-11,51.912559509277344
2019-03-12,52.12752151489258
2019-03-13,52.19916915893555
2019-03-14,52.736576080322266
2019-03-15,53.30979537963867
2019-03-18,53.16648483276367
2019-03-19,53.39936065673828
2019-03-20,52.44995880126953
2019-03-21,52.43204879760742
2019-03-22,52.28873825073242
2019-03-25,52.503692626953125
2019-03-26,53.59640121459961
2019-03-27,53.614315032958984
2019-03-28,53.91884994506836
2019-03-29,54.36667251586914
2019-04-01,54.25918960571289
2019-04-02,54.52789306640625
2019-04-03,54.65328598022461
2019-04-04,54.54581069946289
2019-04-05,54.689109802246094
2019-04-08,54.563716888427734
2019-04-09,54.24128341674805
2019-04-10,54.7786865234375
2019-04-11,54.689109802246094
2019-04-12,54.617462158203125
2019-04-15,54.90407180786133
