Date,EQTL3.SA
2016-03-16,6.572299957275391
2016-03-17,6.662559986114502
2016-03-18,6.7528204917907715
2016-03-21,6.75616455078125
2016-03-22,6.824695587158203
2016-03-23,6.801293849945068
2016-03-24,6.75616455078125
2016-03-28,6.848095893859863
2016-03-29,6.786251068115234
2016-03-30,6.88152551651001
2016-03-31,6.863139629364014
2016-04-01,6.772879600524902
2016-04-04,6.558928489685059
2016-04-05,6.5422139167785645
2016-04-06,6.490396022796631
2016-04-07,6.575643062591553
2016-04-08,6.652531147003174
2016-04-11,6.599043369293213
2016-04-12,6.766192436218262
2016-04-13,6.695990085601807
2016-04-14,6.716047763824463
2016-04-15,6.73276424407959
2016-04-18,6.87130880355835
2016-04-19,7.115924835205078
2016-04-20,7.083648204803467
2016-04-22,7.083648204803467
2016-04-25,7.005507469177246
2016-04-26,7.053072452545166
2016-04-27,7.197463512420654
2016-04-28,7.245027542114258
2016-04-29,7.226341247558594
2016-05-02,7.205956935882568
2016-05-03,7.202559471130371
2016-05-04,7.263713359832764
2016-05-05,7.2110514640808105
2016-05-06,7.312975883483887
2016-05-09,7.474355220794678
2016-05-10,7.576277256011963
2016-05-11,7.611950397491455
2016-05-12,7.720667839050293
2016-05-13,7.559289932250977
2016-05-16,7.693488597869873
2016-05-17,7.576277256011963
2016-05-18,7.577974319458008
2016-05-19,7.703680515289307
2016-05-20,7.764833927154541
2016-05-23,7.737654685974121
2016-05-24,7.676501750946045
2016-05-25,7.695186614990234
2016-05-27,7.703680515289307
2016-05-30,7.720667839050293
2016-05-31,7.746148109436035
2016-06-01,7.746148109436035
2016-06-02,7.797110557556152
2016-06-03,7.899034023284912
2016-06-06,7.873552322387695
2016-06-07,7.902431488037109
2016-06-08,7.924511432647705
2016-06-09,7.980571269989014
2016-06-10,7.8531670570373535
2016-06-13,7.946597576141357
2016-06-14,7.837880611419678
2016-06-15,7.839579105377197
2016-06-16,8.057013511657715
2016-06-17,8.067205429077148
2016-06-20,8.16742992401123
2016-06-21,8.031534194946289
2016-06-22,8.06210994720459
2016-06-23,8.07400131225586
2016-06-24,7.91602087020874
2016-06-27,7.780122756958008
2016-06-28,8.002655029296875
2016-06-29,8.152142524719238
2016-06-30,8.26425552368164
2016-07-01,8.289735794067383
2016-07-04,8.272749900817871
2016-07-05,8.405251502990723
2016-07-06,8.335601806640625
2016-07-07,8.442622184753418
2016-07-08,8.425634384155273
2016-07-11,8.434128761291504
2016-07-12,8.47659683227539
2016-07-13,8.519064903259277
2016-07-14,8.434128761291504
2016-07-15,8.344096183776855
2016-07-18,8.564929962158203
2016-07-19,8.666853904724121
2016-07-20,8.447718620300293
2016-07-21,8.391660690307617
2016-07-22,8.680442810058594
2016-07-25,9.040571212768555
2016-07-26,9.18835735321045
2016-07-27,9.113615989685059
2016-07-28,9.334447860717773
2016-07-29,9.432974815368652
2016-08-01,9.241019248962402
2016-08-02,9.147590637207031
2016-08-03,9.108518600463867
2016-08-04,9.356534004211426
2016-08-05,9.322556495666504
2016-08-08,9.173069953918457
2016-08-09,9.043968200683594
2016-08-10,9.00320053100586
2016-08-11,9.037171363830566
2016-08-12,8.882588386535645
2016-08-15,8.880891799926758
2016-08-16,8.782365798950195
2016-08-17,8.857110023498535
2016-08-18,8.80954647064209
2016-08-19,8.812942504882812
2016-08-22,8.578518867492676
2016-08-23,8.663456916809082
2016-08-24,8.563231468200684
2016-08-25,8.699128150939941
2016-08-26,8.570025444030762
2016-08-29,8.767075538635254
2016-08-30,8.741596221923828
2016-08-31,8.590410232543945
2016-09-01,8.738199234008789
2016-09-02,8.765377044677734
2016-09-05,8.731404304504395
2016-09-06,8.857110023498535
2016-09-08,8.82992935180664
2016-09-09,8.525859832763672
2016-09-12,8.610794067382812
2016-09-13,8.451117515563965
2016-09-14,8.408648490905762
2016-09-15,8.561532974243164
2016-09-16,8.427334785461426
2016-09-19,8.493582725524902
2016-09-20,8.722911834716797
2016-09-21,8.790860176086426
2016-09-22,8.892781257629395
2016-09-23,8.884288787841797
2016-09-26,8.663456916809082
2016-09-27,8.748391151428223
2016-09-28,8.875795364379883
2016-09-29,8.680442810058594
2016-09-30,8.547941207885742
2016-10-03,8.71611499786377
2016-10-04,8.700826644897461
2016-10-05,8.739896774291992
2016-10-06,8.758584022521973
2016-10-07,8.632877349853516
2016-10-10,8.736501693725586
2016-10-11,8.59550666809082
2016-10-13,8.892781257629395
2016-10-14,8.889387130737305
2016-10-17,9.016789436340332
2016-10-18,8.970924377441406
2016-10-19,8.92845344543457
2016-10-20,9.105123519897461
2016-10-21,9.18496322631836
2016-10-24,9.190057754516602
2016-10-25,9.133999824523926
2016-10-26,9.266500473022461
2016-10-27,9.241019248962402
2016-10-28,9.426178932189941
2016-10-31,9.672492980957031
2016-11-01,9.461851119995117
2016-11-03,9.31066608428955
2016-11-04,9.422782897949219
2016-11-07,9.539993286132812
2016-11-08,9.572269439697266
2016-11-09,9.514512062072754
2016-11-10,9.128905296325684
2016-11-11,8.909768104553223
2016-11-14,8.952239036560059
2016-11-16,8.835025787353516
2016-11-17,8.807846069335938
2016-11-18,8.938648223876953
2016-11-21,9.069449424743652
2016-11-22,8.952239036560059
2016-11-23,8.85031509399414
2016-11-24,8.782365798950195
2016-11-25,8.877494812011719
2016-11-28,8.840123176574707
2016-11-29,8.709321022033691
2016-11-30,8.916563987731934
2016-12-01,8.580220222473145
2016-12-02,8.784062385559082
2016-12-05,8.67194938659668
2016-12-06,8.918262481689453
2016-12-07,8.936948776245117
2016-12-08,8.952239036560059
2016-12-09,8.835025787353516
2016-12-12,8.739896774291992
2016-12-13,8.918262481689453
2016-12-14,8.75688362121582
2016-12-15,8.782365798950195
2016-12-16,9.011693000793457
2016-12-19,8.991308212280273
2016-12-20,8.848616600036621
2016-12-21,8.957332611083984
2016-12-22,9.020186424255371
2016-12-23,8.93525218963623
2016-12-26,9.00320053100586
2016-12-27,9.084842681884766
2016-12-28,9.274394989013672
2016-12-29,9.289764404296875
2017-01-02,9.34953498840332
2017-01-03,9.33074951171875
2017-01-04,9.366610527038574
2017-01-05,9.34953498840332
2017-01-06,9.306842803955078
2017-01-09,9.24707317352295
2017-01-10,9.136073112487793
2017-01-11,9.088258743286133
2017-01-12,9.335872650146484
2017-01-13,9.426380157470703
2017-01-16,9.276103019714355
2017-01-17,9.400764465332031
2017-01-18,9.34611988067627
2017-01-19,9.475899696350098
2017-01-20,9.622761726379395
2017-01-23,9.84305191040039
2017-01-24,9.93526554107666
2017-01-26,9.989911079406738
2017-01-27,9.895990371704102
2017-01-30,9.817438125610352
2017-01-31,9.921606063842773
2017-02-01,9.798652648925781
2017-02-02,9.80889892578125
2017-02-03,9.861835479736328
2017-02-06,9.713269233703613
2017-02-07,9.677407264709473
2017-02-08,9.844759941101074
2017-02-09,9.795236587524414
2017-02-10,9.766205787658691
2017-02-13,9.800360679626465
2017-02-14,9.819146156311035
2017-02-15,9.904528617858887
2017-02-16,10.17434024810791
2017-02-17,9.957467079162598
2017-02-20,10.075294494628906
2017-02-21,10.271679878234863
2017-02-22,10.23923397064209
2017-02-23,10.319493293762207
2017-02-24,10.16409683227539
2017-03-01,10.19141960144043
2017-03-02,10.06163501739502
2017-03-03,10.21191120147705
2017-03-06,10.246065139770508
2017-03-07,10.176051139831543
2017-03-08,10.03602123260498
2017-03-09,9.691069602966309
2017-03-10,9.844759941101074
2017-03-13,9.633009910583496
2017-03-14,9.431500434875488
2017-03-15,9.718392372131348
2017-03-16,9.725223541259766
2017-03-17,9.624468803405762
2017-03-20,9.501518249511719
2017-03-21,9.37514877319336
2017-03-22,9.433207511901855
2017-03-23,9.4946870803833
2017-03-24,9.802067756652832
2017-03-27,9.71668529510498
2017-03-28,9.733760833740234
2017-03-29,9.817438125610352
2017-03-30,9.909652709960938
2017-03-31,10.039436340332031
2017-04-03,9.95576000213623
2017-04-04,10.082125663757324
2017-04-05,10.143603324890137
2017-04-06,10.0479736328125
2017-04-07,9.984790802001953
2017-04-10,10.121403694152832
2017-04-11,10.160680770874023
2017-04-12,10.104327201843262
2017-04-13,10.077003479003906
2017-04-17,10.03602123260498
2017-04-18,9.972835540771484
2017-04-19,9.793529510498047
2017-04-20,9.887452125549316
2017-04-24,9.839635848999023
2017-04-25,9.870375633239746
2017-04-26,9.853299140930176
2017-04-27,9.8106050491333
2017-04-28,9.921727180480957
2017-05-02,9.940710067749023
2017-05-03,9.854418754577637
2017-05-04,9.569659233093262
2017-05-05,9.759498596191406
2017-05-08,9.664579391479492
2017-05-09,9.612805366516113
2017-05-10,9.21586799621582
2017-05-11,9.095059394836426
2017-05-12,9.115768432617188
2017-05-15,9.309061050415039
2017-05-16,9.459207534790039
2017-05-17,9.27109432220459
2017-05-18,8.782685279846191
2017-05-19,8.884510040283203
2017-05-22,8.767154693603516
2017-05-23,8.991509437561035
2017-05-24,9.21586799621582
2017-05-25,9.419512748718262
2017-05-26,9.319416999816895
2017-05-29,9.319416999816895
2017-05-30,9.34012508392334
2017-05-31,9.21586799621582
2017-06-01,9.06054401397705
2017-06-02,9.089882850646973
2017-06-05,9.198609352111816
2017-06-06,9.077802658081055
2017-06-07,9.14338207244873
2017-06-08,9.008769989013672
2017-06-09,8.953543663024902
2017-06-12,8.87415599822998
2017-06-13,9.017399787902832
2017-06-14,9.131302833557129
2017-06-15,9.131302833557129
2017-06-16,9.250382423400879
2017-06-19,9.129576683044434
2017-06-20,9.07607650756836
2017-06-21,9.06054401397705
2017-06-22,9.259012222290039
2017-06-23,9.146834373474121
2017-06-26,9.272819519042969
2017-06-27,9.21241569519043
2017-06-28,9.20723819732666
2017-06-29,9.184802055358887
2017-06-30,9.350481986999512
2017-07-03,9.421238899230957
2017-07-04,9.44022274017334
2017-07-05,9.457481384277344
2017-07-06,9.43677043914795
2017-07-07,9.424691200256348
2017-07-10,9.457481384277344
2017-07-11,9.561030387878418
2017-07-12,9.664579391479492
2017-07-13,9.693920135498047
2017-07-14,9.792289733886719
2017-07-17,9.787113189697266
2017-07-18,9.697370529174805
2017-07-19,9.683563232421875
2017-07-20,9.664579391479492
2017-07-21,9.69046688079834
2017-07-24,9.776759147644043
2017-07-25,9.83716106414795
2017-07-26,9.699095726013184
2017-07-27,9.833710670471191
2017-07-28,9.802643775939941
2017-07-31,9.785386085510254
2017-08-01,9.819904327392578
2017-08-02,9.821629524230957
2017-08-03,9.871679306030273
2017-08-04,9.83198356628418
2017-08-07,10.042532920837402
2017-08-08,10.013195037841797
2017-08-09,10.334197044372559
2017-08-10,10.251358032226562
2017-08-11,10.244454383850098
2017-08-14,10.182323455810547
2017-08-15,10.242730140686035
2017-08-16,10.354907989501953
2017-08-17,10.30485725402832
2017-08-18,10.396327018737793
2017-08-21,10.380794525146484
2017-08-22,10.632762908935547
2017-08-23,10.672456741333008
2017-08-24,10.651747703552246
2017-08-25,10.813974380493164
2017-08-28,10.587890625
2017-08-29,10.584441184997559
2017-08-30,10.706974029541016
2017-08-31,10.548198699951172
2017-09-01,10.656925201416016
2017-09-04,10.791539192199707
2017-09-05,10.776005744934082
2017-09-06,10.915796279907227
2017-09-07,10.915796279907227
2017-09-08,11.031427383422852
2017-09-11,11.045233726501465
2017-09-12,11.086653709411621
2017-09-13,11.031427383422852
2017-09-14,11.093557357788086
2017-09-15,10.981378555297852
2017-09-18,11.057313919067383
2017-09-19,11.040058135986328
2017-09-20,10.92442512512207
2017-09-21,10.70007038116455
2017-09-22,10.708700180053711
2017-09-25,10.541296005249023
2017-09-26,10.648295402526855
2017-09-27,10.54992389678955
2017-09-28,10.562005043029785
2017-09-29,10.570634841918945
2017-10-02,10.553376197814941
2017-10-03,10.665555000305176
2017-10-04,10.69144058227539
2017-10-05,10.70007038116455
2017-10-06,10.60515022277832
2017-10-09,10.60515022277832
2017-10-10,10.61378002166748
2017-10-11,10.669007301330566
2017-10-12,10.669007301330566
2017-10-13,10.776005744934082
2017-10-16,10.631036758422852
2017-10-17,10.684538841247559
2017-10-18,10.786359786987305
2017-10-19,10.898539543151855
2017-10-20,10.617231369018555
2017-10-23,10.354907989501953
2017-10-24,10.506778717041016
2017-10-25,10.627586364746094
2017-10-26,10.527488708496094
2017-10-27,10.820876121520996
2017-10-30,10.679360389709473
2017-10-31,10.527488708496094
2017-11-01,10.648295402526855
2017-11-02,10.648295402526855
2017-11-03,10.570634841918945
2017-11-06,10.562005043029785
2017-11-07,10.366987228393555
2017-11-08,10.70007038116455
2017-11-09,10.486068725585938
2017-11-10,10.527488708496094
2017-11-13,10.712151527404785
2017-11-14,10.817427635192871
2017-11-15,10.817427635192871
2017-11-16,11.043505668640137
2017-11-17,11.121169090270996
2017-11-20,11.121169090270996
2017-11-21,11.1694917678833
2017-11-22,11.171218872070312
2017-11-23,11.2695894241333
2017-11-24,11.286849021911621
2017-11-27,11.283395767211914
2017-11-28,11.122896194458008
2017-11-29,11.148782730102539
2017-11-30,11.036605834960938
2017-12-01,11.064218521118164
2017-12-04,11.088379859924316
2017-12-05,11.198829650878906
2017-12-06,11.2695894241333
2017-12-07,11.193655014038086
2017-12-08,11.186751365661621
2017-12-11,11.274767875671387
2017-12-12,11.4076566696167
2017-12-13,11.390397071838379
2017-12-14,11.183300018310547
2017-12-15,11.335171699523926
2017-12-18,11.131525993347168
2017-12-19,11.088379859924316
2017-12-20,11.024523735046387
2017-12-21,11.076298713684082
2017-12-22,11.038330078125
2017-12-25,11.038330078125
2017-12-26,11.214364051818848
2017-12-27,11.34725284576416
2017-12-28,11.329994201660156
2017-12-29,11.329994201660156
2018-01-02,11.342074394226074
2018-01-03,11.364510536193848
2018-01-04,11.236456871032715
2018-01-05,11.347095489501953
2018-01-08,11.495760917663574
2018-01-09,11.495760917663574
2018-01-10,11.407598495483398
2018-01-11,11.475016593933105
2018-01-12,11.566637992858887
2018-01-15,11.755064964294434
2018-01-16,11.623682975769043
2018-01-17,11.751607894897461
2018-01-18,11.48193359375
2018-01-19,11.545891761779785
2018-01-22,11.502674102783203
2018-01-23,11.355737686157227
2018-01-24,11.718762397766113
2018-01-25,11.718762397766113
2018-01-26,11.787908554077148
2018-01-29,11.841499328613281
2018-01-30,11.927934646606445
2018-01-31,12.100800514221191
2018-02-01,12.220083236694336
2018-02-02,11.981521606445312
2018-02-05,11.841499328613281
2018-02-06,12.002265930175781
2018-02-07,12.11635971069336
2018-02-08,11.99708080291748
2018-02-09,11.888172149658203
2018-02-14,12.093887329101562
2018-02-15,12.074872016906738
2018-02-16,12.125004768371582
2018-02-19,12.119817733764648
2018-02-20,12.36010456085205
2018-02-21,12.282313346862793
2018-02-22,12.41196346282959
2018-02-23,12.218352317810059
2018-02-26,12.15785026550293
2018-02-27,12.308243751525879
2018-02-28,12.377392768859863
2018-03-01,12.316887855529785
2018-03-02,12.48111343383789
2018-03-05,12.596933364868164
2018-03-06,12.520873069763184
2018-03-07,12.567545890808105
2018-03-08,12.61940860748291
2018-03-09,12.39468002319336
2018-03-12,12.532975196838379
2018-03-13,12.294414520263672
2018-03-14,12.100800514221191
2018-03-15,11.953864097595215
2018-03-16,11.90718936920166
2018-03-19,11.858783721923828
2018-03-20,11.825940132141113
2018-03-21,12.016095161437988
2018-03-22,12.308243751525879
2018-03-23,12.325530052185059
2018-03-26,12.515684127807617
2018-03-27,12.446537971496582
2018-03-28,12.420609474182129
2018-03-29,12.36010456085205
2018-04-02,12.337632179260254
2018-04-03,12.27021312713623
2018-04-04,12.403322219848633
2018-04-05,12.532975196838379
2018-04-06,12.34627628326416
2018-04-09,12.273670196533203
2018-04-10,12.446537971496582
2018-04-11,12.36010456085205
2018-04-12,12.342819213867188
2018-04-13,12.2909574508667
2018-04-16,12.064501762390137
2018-04-17,12.175134658813477
2018-04-18,12.309972763061523
2018-04-19,12.057584762573242
2018-04-20,11.92966365814209
2018-04-23,11.927934646606445
2018-04-24,11.824212074279785
2018-04-25,11.914103507995605
2018-04-26,12.166492462158203
2018-04-27,12.2909574508667
2018-04-30,12.491732597351074
2018-05-02,12.465396881103516
2018-05-03,12.210822105407715
2018-05-04,12.063345909118652
2018-05-07,12.003649711608887
2018-05-08,11.977316856384277
2018-05-09,11.921133995056152
2018-05-10,11.938691139221191
2018-05-11,11.429540634155273
2018-05-14,11.183744430541992
2018-05-15,11.117027282714844
2018-05-16,11.23641586303711
2018-05-17,10.97305965423584
2018-05-18,10.841383934020996
2018-05-21,10.674592971801758
2018-05-22,10.887032508850098
2018-05-23,10.718486785888672
2018-05-24,10.8361177444458
2018-05-25,10.657037734985352
2018-05-28,10.44108772277832
2018-05-29,10.595587730407715
2018-05-30,10.672837257385254
2018-06-01,10.885275840759277
2018-06-04,10.904589653015137
2018-06-05,10.729019165039062
2018-06-06,10.50955867767334
2018-06-07,10.244449615478516
2018-06-08,10.262005805969238
2018-06-11,10.082926750183105
2018-06-12,10.209336280822754
2018-06-13,10.446354866027832
2018-06-14,10.290099143981934
2018-06-15,10.3866605758667
2018-06-18,10.358569145202637
2018-06-19,10.534138679504395
2018-06-20,10.425285339355469
2018-06-21,10.068880081176758
2018-06-22,10.003921508789062
2018-06-25,10.36032485961914
2018-06-26,10.107505798339844
2018-06-27,9.877510070800781
2018-06-28,10.147886276245117
2018-06-29,9.968807220458984
2018-07-02,10.270785331726074
2018-07-03,10.20055866241455
2018-07-04,10.514826774597168
2018-07-05,10.425285339355469
2018-07-06,10.404216766357422
2018-07-10,10.362082481384277
2018-07-11,10.358569145202637
2018-07-12,10.177734375
2018-07-13,10.007431030273438
2018-07-16,10.033767700195312
2018-07-17,10.26902961730957
2018-07-18,10.149641036987305
2018-07-19,10.270785331726074
2018-07-20,10.284831047058105
2018-07-23,10.095215797424316
2018-07-24,10.379637718200684
2018-07-25,10.393683433532715
2018-07-26,10.736042976379395
2018-07-27,10.797493934631348
2018-07-30,10.746577262878418
2018-07-31,10.753600120544434
2018-08-01,10.913368225097656
2018-08-02,10.637724876403809
2018-08-03,10.788714408874512
2018-08-06,10.534138679504395
2018-08-07,10.341012954711914
2018-08-08,10.297121047973633
2018-08-09,10.112771987915039
2018-08-10,10.130331993103027
2018-08-13,10.211091041564941
2018-08-14,10.44986629486084
2018-08-15,10.41826343536377
2018-08-16,10.393683433532715
2018-08-17,10.298874855041504
2018-08-20,10.305896759033203
2018-08-21,10.060101509094238
2018-08-22,10.112771987915039
2018-08-23,9.919648170471191
2018-08-24,10.053080558776855
2018-08-27,10.147886276245117
2018-08-28,10.284831047058105
2018-08-29,10.181245803833008
2018-08-30,9.907357215881348
2018-08-31,10.007431030273438
2018-09-03,10.002164840698242
2018-09-04,10.128575325012207
2018-09-05,10.172466278076172
2018-09-06,10.363836288452148
2018-09-10,10.253227233886719
2018-09-11,10.139106750488281
2018-09-12,10.02498722076416
2018-09-13,9.986363410949707
2018-09-14,9.917892456054688
2018-09-17,10.242694854736328
2018-09-18,10.539403915405273
2018-09-19,10.349791526794434
2018-09-20,10.527116775512695
2018-09-21,10.569252967834473
2018-09-24,10.504292488098145
2018-09-25,10.254983901977539
2018-09-26,10.156664848327637
2018-09-27,10.253227233886719
2018-09-28,10.088191986083984
2018-10-01,10.00567626953125
2018-10-02,10.411240577697754
2018-10-03,10.381393432617188
2018-10-04,10.358569145202637
2018-10-05,10.33047866821289
2018-10-08,10.56222915649414
2018-10-09,10.660548210144043
2018-10-10,10.423529624938965
2018-10-11,10.325212478637695
2018-10-15,10.305896759033203
2018-10-16,10.56047534942627
2018-10-17,10.964282035827637
2018-10-18,10.88352108001709
2018-10-19,11.025732040405273
2018-10-22,11.09595775604248
2018-10-23,11.347023963928223
2018-10-24,11.259238243103027
2018-10-25,11.311909675598145
2018-10-26,11.464653968811035
2018-10-29,11.347023963928223
2018-10-30,11.675335884094238
2018-10-31,11.936935424804688
2018-11-01,12.063345909118652
2018-11-05,12.289827346801758
2018-11-06,12.309141159057617
2018-11-07,12.307384490966797
2018-11-08,12.202043533325195
2018-11-09,12.158151626586914
2018-11-12,11.975561141967773
2018-11-13,12.03525447845459
2018-11-14,12.28631591796875
2018-11-16,12.561959266662598
2018-11-19,12.465396881103516
2018-11-21,12.554937362670898
2018-11-22,12.625164031982422
2018-11-23,12.725239753723145
2018-11-26,12.676080703735352
2018-11-27,13.023707389831543
2018-11-28,13.071110725402832
2018-11-29,12.992103576660156
2018-11-30,12.753331184387207
2018-12-03,12.90432071685791
2018-12-04,12.667302131652832
2018-12-05,12.763863563537598
2018-12-06,12.509289741516113
2018-12-07,12.354788780212402
2018-12-10,12.238912582397461
2018-12-11,12.447840690612793
2018-12-12,12.500511169433594
2018-12-13,12.625164031982422
2018-12-14,12.626919746398926
2018-12-17,12.435550689697266
2018-12-18,12.398681640625
2018-12-19,12.33547592163086
2018-12-20,12.377613067626953
2018-12-21,12.384635925292969
2018-12-26,12.502266883850098
2018-12-27,12.553181648254395
2018-12-28,13.090423583984375
2019-01-02,13.151873588562012
2019-01-03,13.51881217956543
2019-01-04,13.694380760192871
2019-01-07,13.78216552734375
2019-01-08,13.817279815673828
2019-01-09,14.036739349365234
2019-01-10,14.219330787658691
2019-01-11,14.279025077819824
2019-01-14,14.60909366607666
2019-01-15,14.670543670654297
2019-01-16,14.670543670654297
2019-01-17,14.663518905639648
2019-01-18,14.537111282348633
2019-01-21,14.774129867553711
2019-01-22,14.396656036376953
2019-01-23,14.572224617004395
2019-01-24,14.746037483215332
2019-01-28,14.765352249145508
2019-01-29,15.204272270202637
2019-01-30,15.450071334838867
2019-01-31,15.476407051086426
2019-02-01,15.486940383911133
2019-02-04,15.441291809082031
2019-02-05,15.249920845031738
2019-02-06,15.179693222045898
2019-02-07,14.988325119018555
2019-02-08,14.905805587768555
2019-02-11,14.660008430480957
2019-02-12,14.60909366607666
2019-02-13,14.816267013549805
2019-02-14,14.800464630126953
2019-02-15,14.747795104980469
2019-02-18,14.746037483215332
2019-02-19,14.891759872436523
2019-02-20,14.809243202209473
2019-02-21,14.712678909301758
2019-02-22,14.809243202209473
2019-02-25,14.746037483215332
2019-02-26,14.679323196411133
2019-02-27,14.568713188171387
2019-02-28,14.41948127746582
2019-03-01,14.479174613952637
2019-03-06,14.194750785827637
2019-03-07,14.106966972351074
2019-03-08,14.484441757202148
2019-03-11,14.291313171386719
2019-03-12,14.482686996459961
2019-03-13,14.47566032409668
2019-03-14,14.396656036376953
2019-03-15,14.458104133605957
2019-03-18,14.561692237854004
2019-03-19,14.366811752319336
2019-03-20,14.264978408813477
2019-03-21,14.177194595336914
2019-03-22,14.001626014709473
2019-03-25,14.045517921447754
2019-03-26,14.173684120178223
2019-03-27,13.685603141784668
2019-03-28,13.869949340820312
2019-03-29,14.045517921447754
2019-04-01,14.045517921447754
2019-04-02,14.101701736450195
2019-04-03,13.961247444152832
2019-04-04,14.238645553588867
2019-04-05,14.537111282348633
2019-04-08,14.479174613952637
2019-04-09,14.150859832763672
2019-04-10,14.045517921447754
2019-04-11,13.957734107971191
2019-04-12,13.8190336227417
2019-04-15,14.019185066223145
2019-04-16,13.931398391723633
2019-04-17,13.711934089660645
2019-04-18,14.027960777282715
2019-04-22,14.043764114379883
2019-04-23,14.049032211303711
2019-04-24,13.992846488952637
2019-04-25,14.177194595336914
2019-04-26,14.196508407592773
2019-04-29,14.185973167419434
2019-04-30,14.414214134216309
2019-05-02,14.40418815612793
2019-05-03,14.233683586120605
2019-05-06,14.10402774810791
2019-05-07,14.137773513793945
2019-05-08,14.175071716308594
2019-05-09,14.315382957458496
2019-05-10,14.391757011413574
2019-05-13,14.08626651763916
2019-05-14,14.212369918823242
2019-05-15,14.580022811889648
2019-05-16,14.386428833007812
2019-05-17,14.139549255371094
2019-05-20,14.617321014404297
2019-05-21,14.883734703063965
