Date,EMBONOR-B.SN
2016-06-30,823.73876953125
2016-07-01,817.0670776367188
2016-07-04,847.56591796875
2016-07-05,850.9697875976562
2016-07-06,850.9697875976562
2016-07-07,852.3314208984375
2016-07-08,880.2433471679688
2016-07-11,871.3929443359375
2016-07-12,871.3929443359375
2016-07-13,871.3929443359375
2016-07-14,885.0767211914062
2016-07-15,888.4124755859375
2016-07-18,888.4124755859375
2016-07-19,888.4124755859375
2016-07-20,888.4124755859375
2016-07-21,902.0279541015625
2016-07-22,908.835693359375
2016-07-25,915.6436767578125
2016-07-26,919.7282104492188
2016-07-27,962.6170043945312
2016-07-28,953.0181274414062
2016-07-29,951.7245483398438
2016-08-01,939.4705200195312
2016-08-02,938.9259643554688
2016-08-03,939.4027709960938
2016-08-04,938.7900390625
2016-08-05,939.4705200195312
2016-08-08,956.0816040039062
2016-08-09,965.952880859375
2016-08-10,939.4705200195312
2016-08-11,953.0863037109375
2016-08-12,980.3173828125
2016-08-16,973.3732299804688
2016-08-17,966.7017822265625
2016-08-18,959.8257446289062
2016-08-19,959.8257446289062
2016-08-22,960.5747680664062
2016-08-23,966.7017822265625
2016-08-24,965.680419921875
2016-08-25,966.0210571289062
2016-08-26,966.7017822265625
2016-08-29,966.7017822265625
2016-08-30,966.7017822265625
2016-08-31,966.0210571289062
2016-09-01,966.0210571289062
2016-09-02,965.34033203125
2016-09-05,965.34033203125
2016-09-06,963.2298583984375
2016-09-07,959.8939208984375
2016-09-08,959.8939208984375
2016-09-09,970.1058959960938
2016-09-12,970.1058959960938
2016-09-13,970.1058959960938
2016-09-14,983.7211303710938
2016-09-15,984.4019775390625
2016-09-16,993.9328002929688
2016-09-20,993.9328002929688
2016-09-21,993.2520141601562
2016-09-22,993.2520141601562
2016-09-23,993.2520141601562
2016-09-26,993.9328002929688
2016-09-27,1007.5484008789062
2016-09-28,1014.3558959960938
2016-09-29,1020.4149169921875
2016-09-30,1021.0957641601562
2016-10-03,1041.5870361328125
2016-10-04,1055.20263671875
2016-10-05,1065.482177734375
2016-10-06,1048.394775390625
2016-10-07,1065.414306640625
2016-10-11,1064.7332763671875
2016-10-12,1055.20263671875
2016-10-13,1047.781982421875
2016-10-14,1048.394775390625
2016-10-17,1071.6092529296875
2016-10-18,1070.7923583984375
2016-10-19,1062.0103759765625
2016-10-20,1048.2587890625
2016-10-21,1014.3558959960938
2016-10-24,1017.7601318359375
2016-10-25,1018.10009765625
2016-10-26,1014.9691162109375
2016-10-27,1034.643310546875
2016-10-28,1034.7794189453125
2016-11-02,1032.0560302734375
2016-11-03,1027.9715576171875
2016-11-04,1031.3072509765625
2016-11-07,1030.013916015625
2016-11-08,1013.67529296875
2016-11-09,1021.1636352539062
2016-11-10,1021.0957641601562
2016-11-11,1007.5484008789062
2016-11-14,1012.109375
2016-11-15,1000.7404174804688
2016-11-16,1013.6071166992188
2016-11-17,993.8646240234375
2016-11-18,993.9328002929688
2016-11-21,1008.9098510742188
2016-11-22,1017.7601318359375
2016-11-23,1044.037841796875
2016-11-24,1043.6292724609375
2016-11-25,1048.394775390625
2016-11-28,1021.1636352539062
2016-11-29,1002.033935546875
2016-11-30,1001.0130004882812
2016-12-01,970.7862548828125
2016-12-02,993.3880615234375
2016-12-05,993.9328002929688
2016-12-06,987.056884765625
2016-12-07,953.1541748046875
2016-12-09,962.8890991210938
2016-12-12,963.0936889648438
2016-12-13,961.255615234375
2016-12-14,953.0181274414062
2016-12-15,953.0863037109375
2016-12-16,919.0473022460938
2016-12-19,919.0473022460938
2016-12-20,925.85498046875
2016-12-21,919.1152954101562
2016-12-22,929.2589111328125
2016-12-23,918.1624145507812
2016-12-26,919.0473022460938
2016-12-27,916.8689575195312
2016-12-28,916.3241577148438
2016-12-29,917.0050659179688
2016-12-30,916.3241577148438
2017-01-03,916.2560424804688
2017-01-04,912.2393798828125
2017-01-05,942.874755859375
2017-01-06,939.4027709960938
2017-01-09,932.322509765625
2017-01-10,909.5166015625
2017-01-11,929.2589111328125
2017-01-12,928.5784301757812
2017-01-13,928.6464233398438
2017-01-16,928.5784301757812
2017-01-17,928.5784301757812
2017-01-18,922.4512329101562
2017-01-19,912.2393798828125
2017-01-20,911.2864990234375
2017-01-23,903.661865234375
2017-01-24,908.2230834960938
2017-01-25,915.6436767578125
2017-01-26,910.197021484375
2017-01-27,912.171630859375
2017-01-30,912.2393798828125
2017-01-31,936.06689453125
2017-02-01,934.6370239257812
2017-02-02,918.8432006835938
2017-02-03,910.8782958984375
2017-02-06,898.6922607421875
2017-02-07,937.42822265625
2017-02-08,919.0473022460938
2017-02-09,912.2393798828125
2017-02-10,908.835693359375
2017-02-13,931.0969848632812
2017-02-14,932.05029296875
2017-02-15,931.9141845703125
2017-02-16,932.6629028320312
2017-02-17,932.6629028320312
2017-02-20,937.42822265625
2017-02-21,962.0043334960938
2017-02-22,970.2415771484375
2017-02-23,976.8453979492188
2017-02-24,980.2490844726562
2017-02-27,980.2490844726562
2017-02-28,959.7578735351562
2017-03-01,966.7017822265625
2017-03-02,986.4444580078125
2017-03-03,1015.7177124023438
2017-03-06,1016.398193359375
2017-03-07,1017.7601318359375
2017-03-08,1021.0957641601562
2017-03-09,1027.6990966796875
2017-03-10,1027.9715576171875
2017-03-13,1036.07275390625
2017-03-14,1048.394775390625
2017-03-15,1048.394775390625
2017-03-16,1058.6064453125
2017-03-17,1062.0103759765625
2017-03-20,1051.7987060546875
2017-03-21,1062.07861328125
2017-03-22,1064.801513671875
2017-03-23,1063.712158203125
2017-03-24,1070.65625
2017-03-27,1057.857666015625
2017-03-28,1096.04931640625
2017-03-29,1117.902099609375
2017-03-30,1111.843017578125
2017-03-31,1113.0684814453125
2017-04-03,1097.138427734375
2017-04-04,1089.2413330078125
2017-04-05,1088.5606689453125
2017-04-06,1092.645263671875
2017-04-07,1069.36279296875
2017-04-10,1072.9029541015625
2017-04-11,1041.1104736328125
2017-04-12,1059.218994140625
2017-04-13,1082.7060546875
2017-04-17,1081.7528076171875
2017-04-18,1092.917724609375
2017-04-19,1092.917724609375
2017-04-20,1099.452880859375
2017-04-21,1123.2801513671875
2017-04-24,1139.21044921875
2017-04-25,1133.49169921875
2017-04-26,1093.1217041015625
2017-04-27,1114.83837890625
2017-04-28,1139.61865234375
2017-05-02,1141.388671875
2017-05-03,1123.2801513671875
2017-05-04,1119.87646484375
2017-05-05,1108.98388671875
2017-05-08,1089.2413330078125
2017-05-09,1075.5576171875
2017-05-10,1057.04052734375
2017-05-11,1062.895263671875
2017-05-12,1065.5504150390625
2017-05-15,1071.868896484375
2017-05-16,1068.3421630859375
2017-05-17,1058.038330078125
2017-05-18,1054.5806884765625
2017-05-19,1058.038330078125
2017-05-22,1054.5806884765625
2017-05-23,1063.570556640625
2017-05-24,1070.4857177734375
2017-05-25,1082.933349609375
2017-05-29,1120.27587890625
2017-05-30,1116.126708984375
2017-05-31,1113.3607177734375
2017-06-01,1115.0201416015625
2017-06-02,1120.27587890625
2017-06-05,1120.344970703125
2017-06-06,1116.818115234375
2017-06-07,1141.021728515625
2017-06-08,1141.021728515625
2017-06-09,1137.564208984375
2017-06-12,1134.1063232421875
2017-06-13,1107.13671875
2017-06-14,1120.27587890625
2017-06-15,1115.4351806640625
2017-06-16,1102.5035400390625
2017-06-19,1100.221435546875
2017-06-20,1102.9876708984375
2017-06-21,1099.530029296875
2017-06-22,1071.868896484375
2017-06-23,1106.4453125
2017-06-27,1107.2060546875
2017-06-28,1116.472412109375
2017-06-29,1123.3876953125
2017-06-30,1121.313232421875
2017-07-03,1116.7491455078125
2017-07-04,1106.5836181640625
2017-07-05,1117.1640625
2017-07-06,1115.3660888671875
2017-07-07,1106.4453125
2017-07-10,1113.3607177734375
2017-07-11,1102.296142578125
2017-07-12,1096.141357421875
2017-07-13,1092.61474609375
2017-07-14,1116.818115234375
2017-07-17,1115.988525390625
2017-07-18,1100.428955078125
2017-07-19,1096.141357421875
2017-07-20,1092.61474609375
2017-07-21,1092.6839599609375
2017-07-24,1097.5244140625
2017-07-25,1097.59375
2017-07-26,1092.61474609375
2017-07-27,1089.1572265625
2017-07-28,1106.376220703125
2017-07-31,1103.8173828125
2017-08-01,1071.2464599609375
2017-08-02,1068.9644775390625
2017-08-03,1095.1041259765625
2017-08-04,1094.6893310546875
2017-08-07,1106.1688232421875
2017-08-08,1106.4453125
2017-08-09,1083.5557861328125
2017-08-10,1071.868896484375
2017-08-11,1066.336669921875
2017-08-14,1068.3421630859375
2017-08-16,1047.66552734375
2017-08-17,1038.8138427734375
2017-08-18,1037.223388671875
2017-08-21,1051.1231689453125
2017-08-22,1050.2930908203125
2017-08-23,1039.92041015625
2017-08-24,1037.2923583984375
2017-08-25,1036.3243408203125
2017-08-28,1036.6009521484375
2017-08-29,1051.1231689453125
2017-08-30,1051.1231689453125
2017-08-31,1065.7833251953125
2017-09-01,1053.1976318359375
2017-09-04,1068.4112548828125
2017-09-05,1091.923095703125
2017-09-06,1091.923095703125
2017-09-07,1083.140625
2017-09-08,1066.336669921875
2017-09-11,1071.868896484375
2017-09-12,1071.868896484375
2017-09-13,1071.868896484375
2017-09-14,1091.85400390625
2017-09-15,1090.8858642578125
2017-09-20,1106.4453125
2017-09-21,1078.7841796875
2017-09-22,1096.0723876953125
2017-09-25,1096.0723876953125
2017-09-26,1096.0723876953125
2017-09-27,1106.4453125
2017-09-28,1106.4453125
2017-09-29,1134.1063232421875
2017-10-02,1134.1063232421875
2017-10-03,1120.27587890625
2017-10-04,1106.4453125
2017-10-05,1109.9029541015625
2017-10-06,1114.812744140625
2017-10-10,1123.8717041015625
2017-10-11,1128.71240234375
2017-10-12,1141.021728515625
2017-10-13,1158.309814453125
2017-10-16,1150.2188720703125
2017-10-17,1154.92138671875
2017-10-18,1175.2523193359375
2017-10-19,1158.1025390625
2017-10-20,1182.5133056640625
2017-10-23,1181.8218994140625
2017-10-24,1189.4287109375
2017-10-25,1210.174560546875
2017-10-26,1210.8660888671875
2017-10-30,1234.3780517578125
2017-10-31,1206.7169189453125
2017-11-02,1207.062744140625
2017-11-03,1206.8551025390625
2017-11-06,1198.6259765625
2017-11-07,1196.3438720703125
2017-11-08,1185.970947265625
2017-11-09,1184.44970703125
2017-11-10,1175.59814453125
2017-11-13,1168.6136474609375
2017-11-14,1151.3946533203125
2017-11-15,1151.3946533203125
2017-11-16,1156.2353515625
2017-11-17,1156.2353515625
2017-11-20,1099.530029296875
2017-11-21,1079.198974609375
2017-11-22,1065.0228271484375
2017-11-23,1037.2923583984375
2017-11-24,1037.2923583984375
2017-11-27,1080.720458984375
2017-11-28,1078.7841796875
2017-11-29,1078.7841796875
2017-11-30,1082.2418212890625
2017-12-01,1089.1572265625
2017-12-04,1078.7841796875
2017-12-05,1092.61474609375
2017-12-06,1092.61474609375
2017-12-07,1092.3380126953125
2017-12-11,1091.923095703125
2017-12-12,1104.71630859375
2017-12-13,1136.8033447265625
2017-12-14,1129.2657470703125
2017-12-15,1119.376953125
2017-12-18,1244.7509765625
2017-12-19,1237.8358154296875
2017-12-20,1196.3438720703125
2017-12-21,1168.6827392578125
2017-12-22,1219.786865234375
2017-12-26,1217.08984375
2017-12-27,1211.9033203125
2017-12-28,1210.174560546875
2017-12-29,1182.5826416015625
2018-01-02,1161.7677001953125
2018-01-03,1165.156005859375
2018-01-04,1168.6827392578125
2018-01-05,1175.59814453125
2018-01-08,1183.27392578125
2018-01-09,1192.402099609375
2018-01-10,1169.3743896484375
2018-01-11,1175.59814453125
2018-01-12,1179.747314453125
2018-01-15,1174.2149658203125
2018-01-17,1197.9346923828125
2018-01-18,1212.525634765625
2018-01-19,1201.738037109375
2018-01-22,1204.02001953125
2018-01-23,1234.79296875
2018-01-24,1217.08984375
2018-01-25,1189.4287109375
2018-01-26,1217.08984375
2018-01-29,1226.2872314453125
2018-01-30,1244.7509765625
2018-01-31,1244.7509765625
2018-02-01,1264.5977783203125
2018-02-02,1253.325927734375
2018-02-05,1258.6505126953125
2018-02-06,1244.0594482421875
2018-02-07,1230.9205322265625
2018-02-08,1244.7509765625
2018-02-09,1230.9205322265625
2018-02-12,1230.9205322265625
2018-02-13,1230.9205322265625
2018-02-14,1196.3438720703125
2018-02-15,1210.174560546875
2018-02-16,1224.0050048828125
2018-02-19,1224.0050048828125
2018-02-20,1224.0050048828125
2018-02-21,1224.0050048828125
2018-02-22,1224.0050048828125
2018-02-23,1224.0050048828125
2018-02-26,1216.3983154296875
2018-02-27,1177.6033935546875
2018-02-28,1177.6033935546875
2018-03-01,1161.7677001953125
2018-03-02,1141.021728515625
2018-03-05,1141.021728515625
2018-03-06,1141.021728515625
2018-03-07,1120.27587890625
2018-03-08,1142.6123046875
2018-03-09,1149.9425048828125
2018-03-12,1154.8521728515625
2018-03-13,1154.229736328125
2018-03-14,1154.8521728515625
2018-03-15,1137.564208984375
2018-03-16,1147.93701171875
2018-03-19,1189.4287109375
2018-03-20,1189.4287109375
2018-03-21,1189.3594970703125
2018-03-22,1175.459716796875
2018-03-23,1161.2142333984375
2018-03-26,1161.8367919921875
2018-03-27,1197.0355224609375
2018-03-28,1195.6524658203125
2018-03-29,1177.4654541015625
2018-04-02,1142.40478515625
2018-04-03,1143.3038330078125
2018-04-04,1172.1405029296875
2018-04-05,1210.174560546875
2018-04-06,1175.59814453125
2018-04-09,1182.23681640625
2018-04-10,1175.59814453125
2018-04-11,1177.880126953125
2018-04-12,1180.2310791015625
2018-04-13,1192.88623046875
2018-04-16,1203.2591552734375
2018-04-17,1207.6158447265625
2018-04-18,1203.3284912109375
2018-04-19,1196.13671875
2018-04-20,1209.967041015625
2018-04-23,1227.462646484375
2018-04-24,1218.4727783203125
2018-04-25,1221.584716796875
2018-04-26,1220.6165771484375
2018-04-27,1205.4029541015625
2018-04-30,1222.829345703125
2018-05-02,1219.3717041015625
2018-05-03,1208.7916259765625
2018-05-04,1208.7916259765625
2018-05-07,1192.88623046875
2018-05-08,1185.4871826171875
2018-05-09,1175.5289306640625
2018-05-10,1176.35888671875
2018-05-11,1197.1046142578125
2018-05-14,1196.2747802734375
2018-05-15,1195.4449462890625
2018-05-16,1228.1427001953125
2018-05-17,1241.4068603515625
2018-05-18,1192.982421875
2018-05-22,1182.175048828125
2018-05-23,1171.7183837890625
2018-05-24,1193.0528564453125
2018-05-25,1192.772216796875
2018-05-28,1202.807861328125
2018-05-29,1185.543701171875
2018-05-30,1179.99951171875
2018-05-31,1164.9810791015625
2018-06-01,1168.4901123046875
2018-06-04,1175.4378662109375
2018-06-05,1175.5076904296875
2018-06-06,1175.0867919921875
2018-06-07,1168.4901123046875
2018-06-08,1159.36669921875
2018-06-11,1150.9449462890625
2018-06-12,1163.5775146484375
2018-06-13,1163.5775146484375
2018-06-14,1163.5074462890625
2018-06-15,1143.9271240234375
2018-06-18,1158.6649169921875
2018-06-19,1158.6649169921875
2018-06-20,1158.6649169921875
2018-06-21,1153.612060546875
2018-06-22,1157.822509765625
2018-06-25,1157.892822265625
2018-06-26,1123.715576171875
2018-06-27,1122.873291015625
2018-06-28,1122.10107421875
2018-06-29,1115.4344482421875
2018-07-03,1115.4344482421875
2018-07-04,1115.85546875
2018-07-05,1066.7998046875
2018-07-06,1052.763916015625
2018-07-09,1059.711669921875
2018-07-10,1080.9058837890625
2018-07-11,1080.6953125
2018-07-12,1071.782470703125
2018-07-13,1063.2208251953125
2018-07-17,1063.290771484375
2018-07-18,1100.9072265625
2018-07-19,1112.90771484375
2018-07-20,1122.873291015625
2018-07-23,1122.873291015625
2018-07-24,1123.013671875
2018-07-25,1140.41796875
2018-07-26,1140.41796875
2018-07-27,1140.41796875
2018-07-30,1139.575927734375
2018-07-31,1133.400146484375
2018-08-01,1133.400146484375
2018-08-02,1143.9271240234375
2018-08-03,1143.8570556640625
2018-08-06,1140.41796875
2018-08-07,1140.41796875
2018-08-08,1143.435791015625
2018-08-09,1143.435791015625
2018-08-10,1143.1551513671875
2018-08-13,1139.0146484375
2018-08-14,1109.539306640625
2018-08-16,1123.5750732421875
2018-08-17,1136.488037109375
2018-08-20,1126.38232421875
2018-08-21,1123.5750732421875
2018-08-22,1157.962890625
2018-08-23,1157.962890625
2018-08-24,1192.982421875
2018-08-27,1192.982421875
2018-08-28,1188.7718505859375
2018-08-29,1181.7540283203125
2018-08-30,1160.208740234375
2018-08-31,1158.6649169921875
2018-09-03,1158.6649169921875
2018-09-04,1164.9810791015625
2018-09-05,1157.822509765625
2018-09-06,1124.2769775390625
2018-09-07,1150.874755859375
2018-09-10,1136.9091796875
2018-09-11,1136.488037109375
2018-09-12,1136.9091796875
2018-09-13,1150.874755859375
2018-09-14,1140.41796875
2018-09-20,1127.36474609375
2018-09-21,1122.873291015625
2018-09-24,1119.0836181640625
2018-09-25,1120.2764892578125
2018-09-26,1136.2073974609375
2018-09-27,1137.049560546875
2018-09-28,1136.9091796875
2018-10-01,1137.6109619140625
2018-10-02,1137.6109619140625
2018-10-03,1164.63037109375
2018-10-04,1179.01708984375
2018-10-05,1179.01708984375
2018-10-08,1179.01708984375
2018-10-09,1178.9466552734375
2018-10-10,1179.01708984375
2018-10-11,1164.9810791015625
2018-10-12,1164.9810791015625
2018-10-16,1157.962890625
2018-10-17,1157.962890625
2018-10-18,1157.962890625
2018-10-19,1157.962890625
2018-10-22,1150.9449462890625
2018-10-23,1140.3480224609375
2018-10-24,1140.3480224609375
2018-10-25,1139.71630859375
2018-10-26,1122.873291015625
2018-10-29,1122.873291015625
2018-10-30,1122.873291015625
2018-10-31,1087.7835693359375
2018-11-05,1119.3642578125
2018-11-06,1127.575439453125
2018-11-07,1136.9091796875
2018-11-08,1136.9091796875
2018-11-09,1136.9091796875
2018-11-12,1136.9091796875
2018-11-13,1122.873291015625
2018-11-14,1122.873291015625
2018-11-15,1122.873291015625
2018-11-16,1136.8389892578125
2018-11-19,1122.873291015625
2018-11-20,1122.873291015625
2018-11-21,1109.2584228515625
2018-11-22,1112.3463134765625
2018-11-23,1122.8031005859375
2018-11-26,1121.3292236328125
2018-11-27,1119.2943115234375
2018-11-28,1117.7503662109375
2018-11-29,1101.678955078125
2018-11-30,1124.136474609375
2018-12-03,1114.45166015625
2018-12-04,1122.873291015625
2018-12-05,1122.8031005859375
2018-12-06,1122.873291015625
2018-12-07,1142.4534912109375
2018-12-10,1146.0325927734375
2018-12-11,1146.0325927734375
2018-12-12,1171.9989013671875
2018-12-13,1187.2982177734375
2018-12-14,1188.9122314453125
2018-12-17,1188.9122314453125
2018-12-18,1169.7532958984375
2018-12-19,1179.01708984375
2018-12-20,1179.01708984375
2018-12-21,1179.01708984375
2018-12-24,1179.01708984375
2018-12-26,1178.3153076171875
2018-12-27,1178.3153076171875
2018-12-28,1175.5076904296875
2019-01-02,1175.5076904296875
2019-01-03,1175.5076904296875
2019-01-04,1184.1402587890625
2019-01-07,1182.52587890625
2019-01-08,1182.52587890625
2019-01-09,1182.52587890625
2019-01-10,1228.1427001953125
2019-01-11,1193.0528564453125
2019-01-14,1193.0528564453125
2019-01-15,1193.0528564453125
2019-01-16,1193.0528564453125
2019-01-17,1193.0528564453125
2019-01-18,1193.0528564453125
2019-01-21,1214.1065673828125
2019-01-22,1221.4754638671875
2019-01-23,1224.6336669921875
2019-01-24,1217.6156005859375
2019-01-25,1224.6336669921875
2019-01-28,1222.879150390625
2019-01-29,1222.879150390625
2019-01-30,1217.6156005859375
2019-01-31,1245.6875
2019-02-01,1247.9332275390625
2019-02-04,1247.72265625
2019-02-05,1235.1605224609375
2019-02-06,1235.1605224609375
2019-02-07,1235.1605224609375
2019-02-08,1249.1966552734375
2019-02-11,1249.1966552734375
2019-02-12,1237.68701171875
2019-02-13,1235.1605224609375
2019-02-14,1235.1605224609375
2019-02-15,1235.1605224609375
2019-02-18,1235.1605224609375
2019-02-19,1235.1605224609375
2019-02-20,1231.5113525390625
2019-02-21,1225.686279296875
2019-02-22,1229.125244140625
2019-02-25,1193.0528564453125
2019-02-26,1197.5445556640625
2019-02-27,1197.5445556640625
2019-02-28,1228.00244140625
2019-03-01,1193.0528564453125
2019-03-04,1157.962890625
2019-03-05,1143.9271240234375
2019-03-06,1143.9271240234375
2019-03-07,1143.9974365234375
2019-03-08,1150.9449462890625
2019-03-11,1144.2781982421875
2019-03-12,1123.5750732421875
2019-03-13,1114.030517578125
2019-03-14,1106.17041015625
2019-03-15,1091.9942626953125
2019-03-18,1091.9942626953125
2019-03-19,1099.7139892578125
2019-03-20,1126.38232421875
2019-03-21,1126.7330322265625
2019-03-22,1135.8564453125
2019-03-25,1132.9090576171875
2019-03-26,1132.9090576171875
2019-03-27,1132.9090576171875
2019-03-28,1132.4876708984375
2019-03-29,1135.295166015625
2019-04-01,1133.400146484375
2019-04-02,1133.400146484375
2019-04-03,1127.154296875
2019-04-04,1127.785888671875
2019-04-05,1128.487548828125
2019-04-08,1128.487548828125
2019-04-09,1143.9271240234375
2019-04-10,1156.5595703125
2019-04-11,1164.8406982421875
2019-04-12,1164.4195556640625
2019-04-15,1164.9810791015625
2019-04-16,1164.138916015625
2019-04-17,1164.9810791015625
2019-04-18,1157.962890625
2019-04-22,1143.9974365234375
2019-04-23,1129.8912353515625
2019-04-24,1129.8912353515625
2019-04-25,1129.8912353515625
2019-04-26,1129.8209228515625
2019-04-29,1115.85546875
2019-04-30,1118.0308837890625
2019-05-02,1130.8035888671875
2019-05-03,1115.85546875
