Date,BRAP3.SA
2015-08-24,0.9257887005805969
2015-08-25,0.9297849535942078
2015-08-26,0.9404415488243103
2015-08-27,1.0123733282089233
2015-08-28,0.9990526437759399
2015-08-31,1.0656559467315674
2015-09-01,1.0629918575286865
2015-09-02,1.0989576578140259
2015-09-03,1.1016219854354858
2015-09-04,1.0749804973602295
2015-09-08,1.1109462976455688
2015-09-09,1.0989576578140259
2015-09-10,1.1455801725387573
2015-09-11,1.1389201879501343
2015-09-14,1.0816409587860107
2015-09-15,1.0669881105422974
2015-09-16,1.0896331071853638
2015-09-17,1.1082819700241089
2015-09-18,1.1056180000305176
2015-09-21,1.0909651517868042
2015-09-22,1.0536673069000244
2015-09-23,1.0496711730957031
2015-09-24,1.0456748008728027
2015-09-25,1.0017167329788208
2015-09-28,0.9777394533157349
2015-09-29,0.9404415488243103
2015-09-30,0.9790715575218201
2015-10-01,1.025693655014038
2015-10-02,1.0150372982025146
2015-10-05,1.0123733282089233
2015-10-06,1.0323541164398193
2015-10-07,1.0856369733810425
2015-10-08,1.092297077178955
2015-10-09,1.092297077178955
2015-10-13,1.0043805837631226
2015-10-14,1.0123733282089233
2015-10-15,1.025693655014038
2015-10-16,1.0177017450332642
2015-10-19,1.0177017450332642
2015-10-20,0.9617546200752258
2015-10-21,0.9604227542877197
2015-10-22,0.9724112749099731
2015-10-23,0.9524301290512085
2015-10-26,0.9297849535942078
2015-10-27,0.905807375907898
2015-10-28,0.8924868702888489
2015-10-29,0.8738377690315247
2015-10-30,0.9071397185325623
2015-11-03,0.9930999279022217
2015-11-04,0.9692056775093079
2015-11-05,0.9572587609291077
2015-11-06,0.910963773727417
2015-11-09,0.900510311126709
2015-11-10,0.9154438972473145
2015-11-11,0.9378448128700256
2015-11-12,0.9079771041870117
2015-11-13,0.9064837098121643
2015-11-16,0.8870698809623718
2015-11-17,0.8736293911933899
2015-11-18,0.88258957862854
2015-11-19,0.8706426024436951
2015-11-23,0.8437616229057312
2015-11-24,0.8273341059684753
2015-11-25,0.8064268231391907
2015-11-26,0.7914929986000061
2015-11-27,0.7437048554420471
2015-11-30,0.7123438119888306
2015-12-01,0.7183173894882202
2015-12-02,0.7168239951133728
2015-12-03,0.7153307199478149
2015-12-04,0.6720224618911743
2015-12-07,0.6794894933700562
2015-12-08,0.6421549320220947
2015-12-09,0.6511151194572449
2015-12-10,0.649621844291687
2015-12-11,0.663062334060669
2015-12-14,0.669035792350769
2015-12-15,0.6854628920555115
2015-12-16,0.6600756049156189
2015-12-17,0.6720224618911743
2015-12-18,0.6570887565612793
2015-12-21,0.6272212266921997
2015-12-22,0.6391680836677551
2015-12-23,0.6570887565612793
2015-12-28,0.6511151194572449
2015-12-29,0.6526085734367371
2015-12-30,0.663062334060669
2016-01-04,0.6391680836677551
2016-01-05,0.6287145018577576
2016-01-06,0.600339949131012
2016-01-07,0.565991997718811
2016-01-08,0.5406046509742737
2016-01-11,0.536124587059021
2016-01-12,0.4958033859729767
2016-01-13,0.4480150640010834
2016-01-14,0.4689224064350128
2016-01-15,0.4480150640010834
2016-01-18,0.47041571140289307
2016-01-19,0.4584687650203705
2016-01-20,0.43457460403442383
2016-01-21,0.42561429738998413
2016-01-22,0.42710769176483154
2016-01-26,0.40171992778778076
2016-01-27,0.41964083909988403
2016-01-28,0.4151603579521179
2016-01-29,0.4286010265350342
2016-02-01,0.44502830505371094
2016-02-02,0.4181474447250366
2016-02-03,0.4330812096595764
2016-02-04,0.47638943791389465
2016-02-05,0.4778826832771301
2016-02-10,0.47937601804733276
2016-02-11,0.4435349404811859
2016-02-12,0.48684293031692505
2016-02-15,0.49729669094085693
2016-02-16,0.5316444635391235
2016-02-17,0.5525516867637634
2016-02-18,0.5092436671257019
2016-02-19,0.5241774320602417
2016-02-22,0.5809260010719299
2016-02-23,0.5644988417625427
2016-02-24,0.5376177430152893
2016-02-25,0.5211907625198364
2016-02-26,0.5182039737701416
2016-02-29,0.5376177430152893
2016-03-01,0.5689789652824402
2016-03-02,0.5988464951515198
2016-03-03,0.6526085734367371
2016-03-04,0.7392247319221497
2016-03-07,0.749678373336792
2016-03-08,0.7153307199478149
2016-03-09,0.670529305934906
2016-03-10,0.6615689396858215
2016-03-11,0.6809828281402588
2016-03-14,0.6720224618911743
2016-03-15,0.6451418399810791
2016-03-16,0.6974101066589355
2016-03-17,0.7526651620864868
2016-03-18,0.7466917634010315
2016-03-21,0.7825329303741455
2016-03-22,0.7616252899169922
2016-03-23,0.7168239951133728
2016-03-24,0.7765592932701111
2016-03-28,0.7720791697502136
2016-03-29,0.8064268231391907
2016-03-30,0.8273341059684753
2016-03-31,0.785519540309906
2016-04-01,0.8586955666542053
2016-04-04,0.7765592932701111
2016-04-05,0.8288276195526123
2016-04-06,0.7989599704742432
2016-04-07,0.7989599704742432
2016-04-08,0.8348013758659363
2016-04-11,0.8960301280021667
2016-04-12,0.9811530709266663
2016-04-13,1.0289411544799805
2016-04-14,0.9841395616531372
2016-04-15,0.988619863986969
2016-04-18,0.9975801110267639
2016-04-19,1.0543287992477417
2016-04-20,1.1185442209243774
2016-04-22,1.0498489141464233
2016-04-25,0.9945933818817139
2016-04-26,0.9960867166519165
2016-04-27,1.0573155879974365
2016-04-28,1.1051037311553955
2016-04-29,1.0871832370758057
2016-05-02,1.0692627429962158
2016-05-03,1.0289411544799805
2016-05-04,0.9856328964233398
2016-05-05,0.9632320404052734
2016-05-06,0.9781662821769714
2016-05-09,0.916937530040741
2016-05-10,0.9587520360946655
2016-05-11,1.0005669593811035
2016-05-12,0.9632320404052734
2016-05-13,0.8975234031677246
2016-05-16,0.8990169763565063
2016-05-17,0.8990169763565063
2016-05-18,0.88258957862854
2016-05-19,0.8736293911933899
2016-05-20,0.8885631561279297
2016-05-23,0.8810965418815613
2016-05-24,0.88258957862854
2016-05-25,0.8975234031677246
2016-05-27,0.9258976578712463
2016-05-30,0.9020035266876221
2016-05-31,0.8915499448776245
2016-06-01,0.9020035266876221
2016-06-02,0.9184309244155884
2016-06-03,0.9901129603385925
2016-06-06,1.0155004262924194
2016-06-07,1.0080336332321167
2016-06-08,1.0319277048110962
2016-06-09,1.0005669593811035
2016-06-10,0.9766727089881897
2016-06-13,0.9766727089881897
2016-06-14,0.9677124619483948
2016-06-15,1.0005669593811035
2016-06-16,0.9930999279022217
2016-06-17,1.0155004262924194
2016-06-20,1.0573155879974365
2016-06-21,1.0573155879974365
2016-06-22,1.0782227516174316
2016-06-23,1.1334779262542725
2016-06-24,1.0453685522079468
2016-06-27,1.0229674577713013
2016-06-28,1.0827032327651978
2016-06-29,1.1065970659255981
2016-06-30,1.0797165632247925
2016-07-01,1.1125707626342773
2016-07-04,1.1752928495407104
2016-07-05,1.1289979219436646
2016-07-06,1.1603589057922363
2016-07-07,1.146918535232544
2016-07-08,1.1991870403289795
2016-07-11,1.2439883947372437
2016-07-12,1.2723629474639893
2016-07-13,1.2634029388427734
2016-07-14,1.2260676622390747
2016-07-15,1.269376516342163
2016-07-18,1.3007370233535767
2016-07-19,1.2813230752944946
2016-07-20,1.249961495399475
2016-07-21,1.2917770147323608
2016-07-22,1.299243688583374
2016-07-25,1.2783361673355103
2016-07-26,1.3574855327606201
2016-07-27,1.3783925771713257
2016-07-28,1.3724194765090942
2016-07-29,1.379886269569397
2016-08-01,1.3589789867401123
2016-08-02,1.326124668121338
2016-08-03,1.3783925771713257
2016-08-04,1.379886269569397
2016-08-05,1.3649526834487915
2016-08-08,1.3813797235488892
2016-08-09,1.370925784111023
2016-08-10,1.3813797235488892
2016-08-11,1.3783925771713257
2016-08-12,1.3649526834487915
2016-08-15,1.3813797235488892
2016-08-16,1.4246876239776611
2016-08-17,1.4172207117080688
2016-08-18,1.4022868871688843
2016-08-19,1.403780221939087
2016-08-22,1.3724194765090942
2016-08-23,1.3843662738800049
2016-08-24,1.3007370233535767
2016-08-25,1.3440449237823486
2016-08-26,1.3052171468734741
2016-08-29,1.3440449237823486
2016-08-30,1.336578607559204
2016-08-31,1.2768431901931763
2016-09-01,1.341058611869812
2016-09-02,1.3649526834487915
2016-09-05,1.3470319509506226
2016-09-06,1.3320977687835693
2016-09-08,1.317164421081543
2016-09-09,1.2843098640441895
2016-09-12,1.2917770147323608
2016-09-13,1.2260676622390747
2016-09-14,1.2544424533843994
2016-09-15,1.2529487609863281
2016-09-16,1.2798296213150024
2016-09-19,1.2305476665496826
2016-09-20,1.2171074151992798
2016-09-21,1.269376516342163
2016-09-22,1.2619092464447021
2016-09-23,1.249961495399475
2016-09-26,1.2275609970092773
2016-09-27,1.239508032798767
2016-09-28,1.2678828239440918
2016-09-29,1.248468279838562
2016-09-30,1.2454816102981567
2016-10-03,1.2798296213150024
2016-10-04,1.2634029388427734
2016-10-05,1.2813230752944946
2016-10-06,1.2813230752944946
2016-10-07,1.336578607559204
2016-10-10,1.388846516609192
2016-10-11,1.3589789867401123
2016-10-13,1.3067108392715454
2016-10-14,1.3425521850585938
2016-10-17,1.323137879371643
2016-10-18,1.403780221939087
2016-10-19,1.3963134288787842
2016-10-20,1.432154893875122
2016-10-21,1.508317470550537
2016-10-24,1.5232514142990112
2016-10-25,1.5859730243682861
2016-10-26,1.6113604307174683
2016-10-27,1.6531754732131958
2016-10-28,1.6427218914031982
2016-10-31,1.5919468402862549
2016-11-01,1.626294732093811
2016-11-03,1.5695459842681885
2016-11-04,1.560585856437683
2016-11-07,1.6800564527511597
2016-11-08,1.7397921085357666
2016-11-09,1.806994080543518
2016-11-10,1.8846499919891357
2016-11-11,1.821927547454834
2016-11-14,1.8637428283691406
2016-11-16,1.7801132202148438
2016-11-17,1.7681658267974854
2016-11-18,1.6890170574188232
2016-11-21,1.7980339527130127
2016-11-22,1.8831568956375122
2016-11-23,1.8846499919891357
2016-11-24,1.9115312099456787
2016-11-25,1.9324384927749634
2016-11-28,2.0175609588623047
2016-11-29,1.944385290145874
2016-11-30,1.869715929031372
2016-12-01,1.8517953157424927
2016-12-02,1.913024663925171
2016-12-05,1.96529221534729
2016-12-06,1.9593192338943481
2016-12-07,2.069829225540161
2016-12-08,2.029508113861084
2016-12-09,1.9503591060638428
2016-12-12,1.9189982414245605
2016-12-13,1.8398487567901611
2016-12-14,1.84432852268219
2016-12-15,1.923478364944458
2016-12-16,1.8846499919891357
2016-12-19,1.7995268106460571
2016-12-20,1.8458220958709717
2016-12-21,1.8458220958709717
2016-12-22,1.7801132202148438
2016-12-23,1.8362908363342285
2016-12-26,1.8833750486373901
2016-12-27,1.8712241649627686
2016-12-28,1.9350162744522095
2016-12-29,1.9107145071029663
2017-01-02,1.868186593055725
2017-01-03,1.9228659868240356
2017-01-04,1.9198280572891235
2017-01-05,1.9881761074066162
2017-01-06,1.959317922592163
2017-01-09,2.0124776363372803
2017-01-10,2.0884201526641846
2017-01-11,2.144617795944214
2017-01-12,2.21600341796875
2017-01-13,2.392190456390381
2017-01-16,2.468132972717285
2017-01-17,2.45294451713562
2017-01-18,2.5440752506256104
2017-01-19,2.5061044692993164
2017-01-20,2.620018243789673
2017-01-23,2.732412815093994
2017-01-24,2.7931673526763916
2017-01-26,2.7187438011169434
2017-01-27,2.7278566360473633
2017-01-30,2.5835659503936768
2017-01-31,2.582047939300537
2017-02-01,2.700516939163208
2017-02-02,2.641281843185425
2017-02-03,2.5516700744628906
2017-02-06,2.47117018699646
2017-02-07,2.4833216667175293
2017-02-08,2.4985098838806152
2017-02-09,2.5531888008117676
2017-02-10,2.730894088745117
2017-02-13,2.913156032562256
2017-02-14,2.866072416305542
2017-02-15,2.8220255374908447
2017-02-16,2.8007614612579346
2017-02-17,2.8068370819091797
2017-02-20,3.423490524291992
2017-02-21,3.349067211151123
2017-02-22,3.2731242179870605
2017-02-23,3.1379458904266357
2017-02-24,3.133389711380005
2017-03-01,3.2214832305908203
2017-03-02,3.1075687408447266
2017-03-03,3.165285587310791
2017-03-06,3.0544097423553467
2017-03-07,3.068079710006714
2017-03-08,3.0528905391693115
2017-03-09,3.0361835956573486
2017-03-10,2.9921367168426514
2017-03-13,3.1014938354492188
2017-03-14,3.115163803100586
2017-03-15,3.3414723873138428
2017-03-16,3.244265556335449
2017-03-17,3.142502546310425
2017-03-20,3.109088182449341
2017-03-21,2.8584775924682617
2017-03-22,2.955683946609497
2017-03-23,2.8341763019561768
2017-03-24,2.855440139770508
2017-03-27,2.840251922607422
