Date,SU.PA
2016-10-28,49.28042221069336
2016-10-31,49.27236557006836
2016-11-01,48.61153030395508
2016-11-02,48.44229507446289
2016-11-03,48.007110595703125
2016-11-04,47.75728225708008
2016-11-07,48.91777038574219
2016-11-08,48.88553237915039
2016-11-09,49.72366714477539
2016-11-10,51.61751937866211
2016-11-11,50.71491241455078
2016-11-14,51.48051452636719
2016-11-15,51.43216323852539
2016-11-16,49.925140380859375
2016-11-17,50.0379638671875
2016-11-18,49.97349166870117
2016-11-21,50.22332000732422
2016-11-22,50.029903411865234
2016-11-23,49.76396179199219
2016-11-24,49.965431213378906
2016-11-25,50.046024322509766
2016-11-28,49.473838806152344
2016-11-29,50.08632278442383
2016-11-30,50.62626647949219
2016-12-01,50.577911376953125
2016-12-02,50.41674041748047
2016-12-05,51.2951545715332
2016-12-06,51.64168930053711
2016-12-07,52.189701080322266
2016-12-08,52.32670211791992
2016-12-09,52.431461334228516
2016-12-12,52.21387481689453
2016-12-13,52.38311767578125
2016-12-14,52.278350830078125
2016-12-15,52.592647552490234
2016-12-16,52.96335983276367
2016-12-19,52.745765686035156
2016-12-20,52.834415435791016
2016-12-21,52.75382614135742
2016-12-22,52.56041717529297
2016-12-23,52.503997802734375
2016-12-27,52.72158432006836
2016-12-28,52.87471008300781
2016-12-29,52.62488555908203
2016-12-30,53.27766036987305
2017-01-02,53.269596099853516
2017-01-03,52.89082717895508
2017-01-04,53.06006622314453
2017-01-05,53.22124481201172
2017-01-06,53.54360580444336
2017-01-09,53.54360580444336
2017-01-10,54.244728088378906
2017-01-11,53.97072982788086
2017-01-12,54.23667907714844
2017-01-13,54.67991256713867
2017-01-16,54.293087005615234
2017-01-17,54.2689094543457
2017-01-18,54.3253288269043
2017-01-19,54.438148498535156
2017-01-20,54.438148498535156
2017-01-23,54.091617584228516
2017-01-24,54.559024810791016
2017-01-25,55.38103485107422
2017-01-26,55.11509323120117
2017-01-27,54.97809600830078
2017-01-30,54.23667907714844
2017-01-31,53.36630630493164
2017-02-01,55.10702896118164
2017-02-02,54.90556716918945
2017-02-03,54.66379165649414
2017-02-06,54.05131912231445
2017-02-07,54.20444107055664
2017-02-08,54.03520584106445
2017-02-09,54.2689094543457
2017-02-10,54.38173294067383
2017-02-13,55.300453186035156
2017-02-14,55.1231575012207
2017-02-15,55.50193405151367
2017-02-16,53.18900680541992
2017-02-17,52.431461334228516
2017-02-20,52.503997802734375
2017-02-21,53.20512771606445
2017-02-22,52.76994705200195
2017-02-23,52.21387481689453
2017-02-24,51.60139846801758
2017-02-27,51.7061653137207
2017-02-28,51.48857498168945
2017-03-01,52.6007080078125
2017-03-02,52.479827880859375
2017-03-03,52.62488555908203
2017-03-06,52.52817916870117
2017-03-07,52.6007080078125
2017-03-08,52.56041717529297
2017-03-09,51.988224029541016
2017-03-10,52.592647552490234
2017-03-13,52.479827880859375
2017-03-14,52.51205825805664
2017-03-15,53.23735809326172
2017-03-16,53.54360580444336
2017-03-17,54.15607452392578
2017-03-20,54.534854888916016
2017-03-21,54.06743240356445
2017-03-22,53.51136779785156
2017-03-23,54.14802551269531
2017-03-24,54.244728088378906
2017-03-27,53.463016510009766
2017-03-28,53.777313232421875
2017-03-29,54.47843933105469
2017-03-30,55.10702896118164
2017-03-31,55.308509826660156
2017-04-03,55.058685302734375
2017-04-04,55.308509826660156
2017-04-05,55.19568634033203
2017-04-06,55.735633850097656
2017-04-07,55.88875198364258
2017-04-10,55.590572357177734
2017-04-11,55.574459075927734
2017-04-12,55.397151947021484
2017-04-13,55.10702896118164
2017-04-18,54.430084228515625
2017-04-19,54.80079650878906
2017-04-20,56.42870330810547
2017-04-21,56.89612579345703
2017-04-24,59.79734420776367
2017-04-25,59.571693420410156
2017-04-26,59.19292449951172
2017-04-27,58.943084716796875
2017-04-28,58.427310943603516
2017-05-02,58.266143798828125
2017-05-03,58.064666748046875
2017-05-04,58.677146911621094
2017-05-05,60.03910827636719
2017-05-08,58.68023681640625
2017-05-09,58.9785270690918
2017-05-10,58.481380462646484
2017-05-11,58.46480178833008
2017-05-12,58.08366012573242
2017-05-15,58.481380462646484
2017-05-16,58.506229400634766
2017-05-17,57.147361755371094
2017-05-18,56.559051513671875
2017-05-19,56.75791549682617
2017-05-22,56.64192199707031
2017-05-23,57.48706817626953
2017-05-24,57.4290657043457
2017-05-25,57.24678421020508
2017-05-26,57.139068603515625
2017-05-29,57.04792404174805
2017-05-30,57.03135681152344
2017-05-31,56.80763244628906
2017-06-01,57.056209564208984
2017-06-02,57.685943603515625
2017-06-05,56.69991683959961
2017-06-06,56.15305709838867
2017-06-07,56.459625244140625
2017-06-08,56.53420639038086
2017-06-09,57.105926513671875
2017-06-12,55.8796272277832
2017-06-13,55.970767974853516
2017-06-14,55.44875717163086
2017-06-15,55.349334716796875
2017-06-16,55.970767974853516
2017-06-19,57.337928771972656
2017-06-20,57.06450271606445
2017-06-21,57.155635833740234
2017-06-22,58.3819465637207
2017-06-23,58.13338088989258
2017-06-26,58.05879592895508
2017-06-27,57.31307601928711
2017-06-28,57.172210693359375
2017-06-29,56.15305709838867
2017-06-30,55.73876190185547
2017-07-03,56.476200103759766
2017-07-04,55.937625885009766
2017-07-05,56.277339935302734
2017-07-06,55.82990264892578
2017-07-07,55.84647750854492
2017-07-10,56.04534149169922
2017-07-11,56.16962814331055
2017-07-12,57.19707107543945
2017-07-13,57.36278533935547
2017-07-14,56.90706253051758
2017-07-17,56.525917053222656
2017-07-18,56.368492126464844
2017-07-19,56.70820617675781
2017-07-20,55.99562454223633
2017-07-21,54.263885498046875
2017-07-24,54.18931579589844
2017-07-25,54.40475082397461
2017-07-26,54.769317626953125
2017-07-27,56.84077835083008
2017-07-28,55.48189926147461
2017-07-31,54.976463317871094
2017-08-01,55.44047546386719
2017-08-02,55.83819580078125
2017-08-03,55.82162857055664
2017-08-04,57.006492614746094
2017-08-07,57.28821563720703
2017-08-08,58.166507720947266
2017-08-09,56.37677001953125
2017-08-10,55.54819107055664
2017-08-11,55.05104446411133
2017-08-14,55.69733428955078
2017-08-15,56.0784797668457
2017-08-16,56.70820617675781
2017-08-17,56.20277404785156
2017-08-18,56.028770446777344
2017-08-21,55.57304763793945
2017-08-22,56.409915924072266
2017-08-23,56.111629486083984
2017-08-24,55.788482666015625
2017-08-25,55.92933654785156
2017-08-28,55.35762023925781
2017-08-29,54.82732391357422
2017-08-30,55.1173210144043
2017-08-31,56.11991882324219
2017-09-01,56.80763244628906
2017-09-04,57.08107376098633
2017-09-05,57.2302131652832
2017-09-06,57.337928771972656
2017-09-07,57.478790283203125
2017-09-08,57.64450454711914
2017-09-11,59.069671630859375
2017-09-12,59.3265266418457
2017-09-13,60.34568405151367
2017-09-14,59.86510467529297
2017-09-15,59.2436637878418
2017-09-18,59.84025573730469
2017-09-19,59.84852600097656
2017-09-20,59.90653991699219
2017-09-21,60.3291130065918
2017-09-22,59.82368087768555
2017-09-25,59.84852600097656
2017-09-26,59.78225326538086
2017-09-27,59.95625686645508
2017-09-28,60.59425354003906
2017-09-29,61.008541107177734
2017-10-02,61.09968948364258
2017-10-03,61.48912811279297
2017-10-04,61.52226638793945
2017-10-05,61.16598129272461
2017-10-06,61.47255325317383
2017-10-09,61.5554084777832
2017-10-10,61.53057098388672
2017-10-11,61.323421478271484
2017-10-12,61.025123596191406
2017-10-13,60.61082458496094
2017-10-16,60.685401916503906
2017-10-17,60.652252197265625
2017-10-18,60.77653884887695
2017-10-19,60.569400787353516
2017-10-20,60.685401916503906
2017-10-23,60.552825927734375
2017-10-24,60.50311279296875
2017-10-25,60.552825927734375
2017-10-26,60.93397903442383
2017-10-27,61.90342330932617
2017-10-30,61.94485855102539
2017-10-31,62.51658248901367
2017-11-01,62.350852966308594
2017-11-02,61.58027267456055
2017-11-03,62.0940055847168
2017-11-06,61.52226638793945
2017-11-07,61.315128326416016
2017-11-08,61.11626434326172
2017-11-09,59.49224853515625
2017-11-10,59.202239990234375
2017-11-13,58.763092041015625
2017-11-14,58.75481033325195
2017-11-15,58.638797760009766
2017-11-16,59.235389709472656
2017-11-17,58.67194366455078
2017-11-20,58.995086669921875
2017-11-21,58.663673400878906
2017-11-22,58.696800231933594
2017-11-23,59.49224853515625
2017-11-24,59.45081329345703
2017-11-27,59.08624267578125
2017-11-28,59.35139083862305
2017-11-29,60.06395721435547
2017-11-30,59.83195495605469
2017-12-01,58.82109069824219
2017-12-04,59.29338455200195
2017-12-05,58.995086669921875
2017-12-06,58.506229400634766
2017-12-07,59.08624267578125
2017-12-08,58.97023391723633
2017-12-11,58.89567184448242
2017-12-12,59.54196548461914
2017-12-13,58.5145263671875
2017-12-14,58.547664642333984
2017-12-15,59.00338363647461
2017-12-18,59.93968200683594
2017-12-19,59.2602424621582
2017-12-20,59.1939582824707
2017-12-21,59.85682678222656
2017-12-22,59.9231071472168
2017-12-27,59.5916748046875
2017-12-28,59.12767028808594
2017-12-29,58.71337890625
2018-01-02,58.017364501953125
2018-01-03,58.79623031616211
2018-01-04,59.85682678222656
2018-01-05,60.685401916503906
2018-01-08,60.78483581542969
2018-01-09,61.71284866333008
2018-01-10,61.11626434326172
2018-01-11,61.033409118652344
2018-01-12,61.994571685791016
2018-01-15,61.79570770263672
2018-01-16,61.97799301147461
2018-01-17,61.828857421875
2018-01-18,62.30942153930664
2018-01-19,62.67399597167969
2018-01-22,62.790000915527344
2018-01-23,63.20428466796875
2018-01-24,62.690582275390625
2018-01-25,61.96141815185547
2018-01-26,62.47514343261719
2018-01-29,62.75685501098633
2018-01-30,61.96141815185547
2018-01-31,62.54142761230469
2018-02-01,61.62998962402344
2018-02-02,59.97282791137695
2018-02-05,59.508819580078125
2018-02-06,58.34880447387695
2018-02-07,59.16081237792969
2018-02-08,57.60307693481445
2018-02-09,57.45392990112305
2018-02-12,57.66936111450195
2018-02-13,56.9567756652832
2018-02-14,57.37107467651367
2018-02-15,59.3265266418457
2018-02-16,59.79053497314453
2018-02-19,59.575103759765625
2018-02-20,60.088829040527344
2018-02-21,59.93968200683594
2018-02-22,59.7242546081543
2018-02-23,59.657962799072266
2018-02-26,59.707672119140625
2018-02-27,59.773963928222656
2018-02-28,59.309959411621094
2018-03-01,58.564231872558594
2018-03-02,56.70820617675781
2018-03-05,57.91794204711914
2018-03-06,57.75221633911133
2018-03-07,57.91794204711914
2018-03-08,58.531089782714844
2018-03-09,58.9785270690918
2018-03-12,58.663673400878906
2018-03-13,58.59737777709961
2018-03-14,58.779666900634766
2018-03-15,59.2602424621582
2018-03-16,59.90653991699219
2018-03-19,59.21052932739258
2018-03-20,60.254547119140625
2018-03-21,59.90653991699219
2018-03-22,58.166507720947266
2018-03-23,57.139068603515625
2018-03-26,57.03963851928711
2018-03-27,58.2327995300293
2018-03-28,58.28251647949219
2018-03-29,59.111083984375
2018-04-03,57.884803771972656
2018-04-04,57.155635833740234
2018-04-05,57.85165023803711
2018-04-06,57.50364303588867
2018-04-09,58.1002311706543
2018-04-10,58.630523681640625
2018-04-11,57.81851577758789
2018-04-12,58.5145263671875
2018-04-13,58.61395263671875
2018-04-16,58.28251647949219
2018-04-17,59.3265266418457
2018-04-18,60.37055206298828
2018-04-19,61.464271545410156
2018-04-20,62.441986083984375
2018-04-23,63.03858184814453
2018-04-24,62.90599822998047
2018-04-25,61.265411376953125
2018-04-26,61.71284866333008
2018-04-27,61.828857421875
2018-04-30,62.375709533691406
2018-05-02,62.61469650268555
2018-05-03,63.07560348510742
2018-05-04,63.84377670288086
2018-05-07,64.0656967163086
2018-05-08,64.35588836669922
2018-05-09,64.20225524902344
2018-05-10,65.22648620605469
2018-05-11,64.56073760986328
2018-05-14,64.23640441894531
2018-05-15,64.52660369873047
2018-05-16,65.03871154785156
2018-05-17,65.87516784667969
2018-05-18,66.2677993774414
2018-05-21,66.6604232788086
2018-05-22,66.60919952392578
2018-05-23,65.12406158447266
2018-05-24,65.44841003417969
2018-05-25,65.22648620605469
2018-05-28,65.00457763671875
2018-05-29,63.39994430541992
2018-05-30,62.88782501220703
2018-05-31,62.97318649291992
2018-06-01,64.8509521484375
2018-06-04,64.52660369873047
2018-06-05,62.99025344848633
2018-06-06,63.109745025634766
2018-06-07,63.331661224365234
2018-06-08,62.819549560546875
2018-06-11,63.36580276489258
2018-06-12,63.26338195800781
2018-06-13,63.621864318847656
2018-06-14,64.61194610595703
2018-06-15,64.0998306274414
2018-06-18,63.331661224365234
2018-06-19,62.13673400878906
2018-06-20,61.62461471557617
2018-06-21,60.87350845336914
2018-06-22,61.23198699951172
2018-06-25,59.49079513549805
2018-06-26,59.6614990234375
2018-06-27,60.66866683959961
2018-06-28,59.59321594238281
2018-06-29,60.958858489990234
2018-07-02,59.86635208129883
2018-07-03,60.327247619628906
2018-07-04,59.54201126098633
2018-07-05,59.098167419433594
2018-07-06,59.35422897338867
2018-07-09,60.276039123535156
2018-07-10,60.44674301147461
2018-07-11,59.04695129394531
2018-07-12,59.32009506225586
2018-07-13,59.729793548583984
2018-07-16,59.849281311035156
2018-07-17,60.258968353271484
2018-07-18,61.12956619262695
2018-07-19,60.78815841674805
2018-07-20,59.59321594238281
2018-07-23,59.16645431518555
2018-07-24,59.900489807128906
2018-07-25,59.729793548583984
2018-07-26,58.67140579223633
2018-07-27,59.1323127746582
2018-07-30,58.63726043701172
2018-07-31,58.75675582885742
2018-08-01,58.46656036376953
2018-08-02,57.493534088134766
2018-08-03,58.329986572265625
2018-08-06,58.21049880981445
2018-08-07,59.23473358154297
2018-08-08,59.23473358154297
2018-08-09,59.1323127746582
2018-08-10,58.02272415161133
2018-08-13,57.93737030029297
2018-08-14,58.24463653564453
2018-08-15,57.15212631225586
2018-08-16,57.37405014038086
2018-08-17,57.92030334472656
2018-08-20,58.53483963012695
2018-08-21,58.773834228515625
2018-08-22,59.200584411621094
2018-08-23,59.1323127746582
2018-08-24,59.23473358154297
2018-08-27,60.51502990722656
2018-08-28,60.7540168762207
2018-08-29,60.600379943847656
2018-08-30,60.34432601928711
2018-08-31,59.951698303222656
2018-09-03,59.83221435546875
2018-09-04,58.790897369384766
2018-09-05,57.97151184082031
2018-09-06,57.90322494506836
2018-09-07,55.05245590209961
2018-09-10,55.9913330078125
2018-09-11,57.40818786621094
2018-09-12,58.38120651245117
2018-09-13,57.78374099731445
2018-09-14,58.51776885986328
2018-09-17,58.99574661254883
2018-09-18,58.62019729614258
2018-09-19,59.04695129394531
2018-09-20,59.69564437866211
2018-09-21,60.12240219116211
2018-09-24,59.473731994628906
2018-09-25,59.28594970703125
2018-09-26,59.42251968383789
2018-09-27,59.88343048095703
2018-09-28,59.14937973022461
2018-10-01,58.87625503540039
2018-10-02,57.78374099731445
2018-10-03,58.02272415161133
2018-10-04,57.61302947998047
2018-10-05,56.48637771606445
2018-10-08,55.85477066040039
2018-10-09,55.85477066040039
2018-10-10,53.516109466552734
2018-10-11,52.7650032043457
2018-10-12,52.81621551513672
2018-10-15,53.20883560180664
2018-10-16,53.806304931640625
2018-10-17,53.7380256652832
2018-10-18,52.730865478515625
2018-10-19,51.245723724365234
2018-10-22,51.09208679199219
2018-10-23,50.52876663208008
2018-10-24,49.28261947631836
2018-10-25,52.969852447509766
2018-10-26,52.42359161376953
2018-10-29,53.0722770690918
2018-10-30,53.34540557861328
2018-10-31,54.591548919677734
2018-11-01,54.50619888305664
2018-11-02,55.3426513671875
2018-11-05,54.65983200073242
2018-11-06,54.540340423583984
2018-11-07,55.32558059692383
2018-11-08,55.13780975341797
2018-11-09,54.52326965332031
2018-11-12,53.58439254760742
2018-11-13,54.42084884643555
2018-11-14,54.233070373535156
2018-11-15,54.93296432495117
2018-11-16,54.591548919677734
2018-11-19,54.11357879638672
2018-11-20,53.669742584228516
2018-11-21,54.18185806274414
2018-11-22,53.12348556518555
2018-11-23,53.31126403808594
2018-11-26,54.30134963989258
2018-11-27,53.77216339111328
2018-11-28,54.13064193725586
2018-11-29,54.91588592529297
2018-11-30,54.86467742919922
2018-12-03,55.85477066040039
2018-12-04,54.96710205078125
2018-12-05,54.21600341796875
2018-12-06,51.82612991333008
2018-12-07,52.37238311767578
2018-12-10,52.1163215637207
2018-12-11,52.69672393798828
2018-12-12,53.92580032348633
2018-12-13,53.63560485839844
2018-12-14,52.06510925292969
2018-12-17,51.518856048583984
2018-12-18,51.62127685546875
2018-12-19,51.39936065673828
2018-12-20,50.44340896606445
2018-12-21,49.555747985839844
2018-12-24,49.487464904785156
2018-12-27,49.69230651855469
2018-12-28,50.631187438964844
2018-12-31,50.972599029541016
2019-01-02,50.545833587646484
2019-01-03,49.146053314208984
2019-01-04,50.972599029541016
2019-01-07,50.75068283081055
2019-01-08,51.14329528808594
2019-01-09,51.348148345947266
2019-01-10,51.14329528808594
2019-01-11,50.272708892822266
2019-01-14,49.982513427734375
2019-01-15,49.67524337768555
2019-01-16,49.96543884277344
2019-01-17,49.91422653198242
2019-01-18,51.43350601196289
2019-01-21,51.535926818847656
2019-01-22,51.348148345947266
2019-01-23,50.511695861816406
2019-01-24,51.36521911621094
2019-01-25,52.21874237060547
2019-01-28,51.911476135253906
2019-01-29,52.5430908203125
2019-01-30,52.78207778930664
2019-01-31,52.98693084716797
2019-02-01,53.652671813964844
2019-02-04,53.37955093383789
2019-02-05,54.267215728759766
2019-02-06,54.74518585205078
2019-02-07,53.550254821777344
2019-02-08,53.003990173339844
2019-02-11,53.720951080322266
2019-02-12,53.94287109375
2019-02-13,54.43791961669922
2019-02-14,56.45223617553711
2019-02-15,58.176361083984375
2019-02-18,58.10808181762695
2019-02-19,57.93737030029297
2019-02-20,59.23473358154297
2019-02-21,59.74685287475586
2019-02-22,59.2176628112793
2019-02-25,59.04695129394531
2019-02-26,58.893314361572266
2019-02-27,58.312923431396484
2019-02-28,58.39827346801758
2019-03-01,58.94453048706055
2019-03-04,59.729793548583984
2019-03-05,59.371299743652344
2019-03-06,59.4566535949707
2019-03-07,59.11524200439453
2019-03-08,57.69837951660156
2019-03-11,58.6884765625
2019-03-12,58.97867202758789
2019-03-13,59.23473358154297
2019-03-14,59.59321594238281
2019-03-15,60.36139678955078
2019-03-18,60.03705596923828
2019-03-19,60.719871520996094
2019-03-20,59.96876907348633
2019-03-21,59.900489807128906
2019-03-22,57.817874908447266
2019-03-25,58.29585266113281
2019-03-26,58.65433120727539
2019-03-27,58.87625503540039
2019-03-28,58.62019729614258
2019-03-29,59.69564437866211
2019-04-01,60.37845993041992
2019-04-02,61.1807746887207
2019-04-03,62.358642578125
2019-04-04,62.32448959350586
2019-04-05,62.17086410522461
2019-04-08,62.0343132019043
2019-04-09,61.96601867675781
2019-04-10,62.495216369628906
2019-04-11,62.5634880065918
2019-04-12,62.85369110107422
2019-04-15,63.058536529541016
