Date,KOTAKBANK.NS
2016-04-26,696.31640625
2016-04-27,707.8911743164062
2016-04-28,696.9126586914062
2016-04-29,712.5111083984375
2016-05-02,713.55419921875
2016-05-03,702.873779296875
2016-05-04,708.0400390625
2016-05-05,704.5628662109375
2016-05-06,698.4028930664062
2016-05-09,709.232421875
2016-05-10,718.1741943359375
2016-05-11,726.81787109375
2016-05-12,722.0489501953125
2016-05-13,703.6685180664062
2016-05-16,713.6039428710938
2016-05-17,704.314453125
2016-05-18,704.314453125
2016-05-19,701.4828491210938
2016-05-20,697.608154296875
2016-05-23,698.6015625
2016-05-24,693.8822631835938
2016-05-25,708.1395263671875
2016-05-26,725.4765625
2016-05-27,737.7467041015625
2016-05-30,737.79638671875
2016-05-31,741.7208862304688
2016-06-01,740.5286254882812
2016-06-02,741.4724731445312
2016-06-03,764.3236694335938
2016-06-06,760.2998657226562
2016-06-07,767.0558471679688
2016-06-08,754.4381103515625
2016-06-09,747.8807373046875
2016-06-10,745.8439331054688
2016-06-13,751.0104370117188
2016-06-14,747.23486328125
2016-06-15,760.5979614257812
2016-06-16,749.56982421875
2016-06-17,746.241455078125
2016-06-20,747.0858154296875
2016-06-21,741.9196166992188
2016-06-22,734.5674438476562
2016-06-23,742.4163818359375
2016-06-24,729.1527099609375
2016-06-27,734.6171264648438
2016-06-28,738.4918823242188
2016-06-29,747.930419921875
2016-06-30,758.4122924804688
2016-07-01,748.5266723632812
2016-07-04,739.1376953125
2016-07-05,735.6106567382812
2016-07-07,741.0750732421875
2016-07-08,738.6409301757812
2016-07-11,755.63037109375
2016-07-12,758.7102661132812
2016-07-13,769.98681640625
2016-07-14,775.6536254882812
2016-07-15,767.6505126953125
2016-07-18,772.2734985351562
2016-07-19,773.267578125
2016-07-20,777.6420288085938
2016-07-21,756.217529296875
2016-07-22,755.6210327148438
2016-07-25,759.9457397460938
2016-07-26,747.3197631835938
2016-07-27,749.6062622070312
2016-07-28,745.9775390625
2016-07-29,759.0509033203125
2016-08-01,748.7613525390625
2016-08-02,755.6707153320312
2016-08-03,751.7935180664062
2016-08-04,751.9923095703125
2016-08-05,769.8377075195312
2016-08-08,767.0043334960938
2016-08-09,760.2935791015625
2016-08-10,756.8140258789062
2016-08-11,760.1942138671875
2016-08-12,758.4544067382812
2016-08-16,768.2967529296875
2016-08-17,761.1883544921875
2016-08-18,779.8291625976562
2016-08-19,774.2120971679688
2016-08-22,768.346435546875
2016-08-23,773.814453125
2016-08-24,772.4723510742188
2016-08-25,776.2003784179688
2016-08-26,776.2501831054688
2016-08-29,776.8466796875
2016-08-30,781.569091796875
2016-08-31,802.197998046875
2016-09-01,805.975830078125
2016-09-02,808.8589477539062
2016-09-06,813.2830200195312
2016-09-07,799.414306640625
2016-09-08,814.9732055664062
2016-09-09,814.0783081054688
2016-09-12,808.560791015625
2016-09-14,801.2536010742188
2016-09-15,803.8881225585938
2016-09-16,801.8997192382812
2016-09-19,798.171630859375
2016-09-20,788.1304321289062
2016-09-21,783.805908203125
2016-09-22,790.5165405273438
2016-09-23,791.5106811523438
2016-09-26,783.1596069335938
2016-09-27,779.87890625
2016-09-28,777.7413940429688
2016-09-29,768.097900390625
2016-09-30,772.4723510742188
2016-10-03,783.4578857421875
2016-10-04,787.0866088867188
2016-10-05,777.59228515625
2016-10-06,778.437255859375
2016-10-07,778.08935546875
2016-10-10,775.6536254882812
2016-10-13,767.8493041992188
2016-10-14,777.1945190429688
2016-10-17,764.7674560546875
2016-10-18,772.4225463867188
2016-10-19,769.48974609375
2016-10-20,767.8493041992188
2016-10-21,776.946044921875
2016-10-24,782.761962890625
2016-10-25,781.966552734375
2016-10-26,806.7713623046875
2016-10-27,801.8997192382812
2016-10-28,814.575439453125
2016-11-01,800.8558349609375
2016-11-02,799.31494140625
2016-11-03,801.3031616210938
2016-11-04,794.9903564453125
2016-11-07,797.1774291992188
2016-11-08,807.0695190429688
2016-11-09,817.3094482421875
2016-11-10,814.4761352539062
2016-11-11,810.8472290039062
2016-11-15,784.9491577148438
2016-11-16,766.059814453125
2016-11-17,771.7266235351562
2016-11-18,774.7091064453125
2016-11-21,758.2556762695312
2016-11-22,765.1153564453125
2016-11-23,761.6854858398438
2016-11-24,737.7755126953125
2016-11-25,747.7671508789062
2016-11-28,745.7787475585938
2016-11-29,741.0565185546875
2016-11-30,751.0479125976562
2016-12-01,740.6090698242188
2016-12-02,719.333740234375
2016-12-05,725.5473022460938
2016-12-06,729.7228393554688
2016-12-07,730.0707397460938
2016-12-08,744.2874755859375
2016-12-09,740.9072875976562
2016-12-12,725.5969848632812
2016-12-13,726.6906127929688
2016-12-14,723.5590209960938
2016-12-15,720.5267333984375
2016-12-16,714.90966796875
2016-12-19,715.4564819335938
2016-12-20,714.1640014648438
2016-12-21,715.6055908203125
2016-12-22,708.9943237304688
2016-12-23,707.6024780273438
2016-12-26,706.9066772460938
2016-12-27,708.000244140625
2016-12-28,708.8948974609375
2016-12-29,709.2429809570312
2016-12-30,715.5062255859375
2017-01-02,710.6347045898438
2017-01-03,707.6024780273438
2017-01-04,691.5465698242188
2017-01-05,694.8770751953125
2017-01-06,712.6727905273438
2017-01-09,705.1170654296875
2017-01-10,708.497314453125
2017-01-11,724.1554565429688
2017-01-12,723.7080688476562
2017-01-13,723.50927734375
2017-01-16,726.939208984375
2017-01-17,721.7693481445312
2017-01-18,726.8397216796875
2017-01-19,723.9566650390625
2017-01-20,718.8367309570312
2017-01-23,728.4800415039062
2017-01-24,739.018310546875
2017-01-25,790.566162109375
2017-01-27,780.4754028320312
2017-01-30,771.0804443359375
2017-01-31,769.638916015625
2017-02-01,772.52197265625
2017-02-02,765.9108276367188
2017-02-03,760.8405151367188
2017-02-06,762.2323608398438
2017-02-07,768.8435668945312
2017-02-08,763.1270141601562
2017-02-09,765.1651000976562
2017-02-10,774.3612060546875
2017-02-13,788.5281372070312
2017-02-14,785.6947631835938
2017-02-15,779.729736328125
2017-02-16,787.8819580078125
2017-02-17,791.8587036132812
2017-02-20,792.4054565429688
2017-02-21,793.2505493164062
2017-02-22,791.2124633789062
2017-02-23,806.2244873046875
2017-02-27,795.8353271484375
2017-02-28,797.4260864257812
2017-03-01,819.3475341796875
2017-03-02,811.3942260742188
2017-03-03,804.7828369140625
2017-03-06,814.1777954101562
2017-03-07,812.2391967773438
2017-03-08,820.0931396484375
2017-03-09,820.639892578125
2017-03-10,824.06982421875
2017-03-14,831.277587890625
2017-03-15,839.2310180664062
2017-03-16,846.438720703125
2017-03-17,843.3070678710938
2017-03-20,849.6201171875
2017-03-21,854.541259765625
2017-03-22,857.1758422851562
2017-03-23,863.0911865234375
2017-03-24,874.2258911132812
2017-03-27,866.0736694335938
2017-03-28,854.4417724609375
2017-03-29,852.6025390625
2017-03-30,860.1085815429688
2017-03-31,867.1174926757812
2017-04-03,870.8457641601562
2017-04-05,884.66455078125
2017-04-06,889.138427734375
2017-04-07,868.0122680664062
2017-04-10,872.237548828125
2017-04-11,875.916015625
2017-04-12,874.2755126953125
2017-04-13,874.3749389648438
2017-04-17,882.427734375
2017-04-18,876.5125732421875
2017-04-19,870.4976806640625
2017-04-20,883.9688110351562
2017-04-21,875.269775390625
2017-04-24,890.5302124023438
2017-04-25,892.7671508789062
2017-04-26,895.1034545898438
2017-04-27,911.30859375
2017-04-28,896.6942138671875
2017-05-02,912.55126953125
2017-05-03,911.6067504882812
2017-05-04,900.1737060546875
2017-05-05,903.007080078125
2017-05-08,902.0626831054688
2017-05-09,901.5656127929688
2017-05-10,922.2444458007812
2017-05-11,931.341064453125
2017-05-12,949.0870971679688
2017-05-15,967.6283569335938
2017-05-16,954.2567138671875
2017-05-17,945.6572875976562
2017-05-18,937.3558349609375
2017-05-19,931.8878784179688
2017-05-22,935.7650756835938
2017-05-23,934.77099609375
2017-05-24,930.6451416015625
2017-05-25,950.92626953125
2017-05-26,959.4264526367188
2017-05-29,962.9060668945312
2017-05-30,956.3446655273438
2017-05-31,960.420654296875
2017-06-01,957.0404663085938
2017-06-02,959.6254272460938
2017-06-05,961.3651733398438
2017-06-06,960.7686767578125
2017-06-07,963.005615234375
2017-06-08,973.1460571289062
2017-06-09,979.3595581054688
2017-06-12,971.0086669921875
2017-06-13,968.5231323242188
2017-06-14,962.408935546875
2017-06-15,956.9907836914062
2017-06-16,976.9239501953125
2017-06-19,981.7953491210938
2017-06-20,977.3214721679688
2017-06-21,986.169677734375
2017-06-22,992.0850830078125
2017-06-23,979.458984375
2017-06-27,969.0699462890625
2017-06-28,966.5347900390625
2017-06-29,942.8237915039062
2017-06-30,950.1806640625
2017-07-03,943.32080078125
2017-07-04,953.212890625
2017-07-05,954.2567138671875
2017-07-06,952.5169677734375
2017-07-07,959.0784301757812
2017-07-10,962.3593139648438
2017-07-11,953.1632690429688
2017-07-12,951.6710205078125
2017-07-13,957.0925903320312
2017-07-14,972.1140747070312
2017-07-17,974.6010131835938
2017-07-18,972.0145263671875
2017-07-19,989.0255126953125
2017-07-20,974.8994140625
2017-07-21,994.2482299804688
2017-07-24,987.7820434570312
2017-07-25,982.8079833984375
2017-07-26,981.4153442382812
2017-07-27,992.9549560546875
2017-07-28,1007.42919921875
2017-07-31,1016.332763671875
2017-08-01,1010.0157470703125
2017-08-02,1005.638671875
2017-08-03,991.2141723632812
2017-08-04,991.01513671875
2017-08-07,992.7063598632812
2017-08-08,982.5593872070312
2017-08-09,987.2349243164062
2017-08-10,991.6119995117188
2017-08-11,987.0360107421875
2017-08-14,977.4859008789062
2017-08-16,995.3424682617188
2017-08-17,983.8526000976562
2017-08-18,978.430908203125
2017-08-21,964.5038452148438
2017-08-22,965.747314453125
2017-08-23,974.9989624023438
2017-08-24,967.0404663085938
2017-08-28,970.969970703125
2017-08-29,959.3806762695312
2017-08-30,966.2943725585938
2017-08-31,970.9202880859375
2017-09-01,987.3841552734375
2017-09-04,973.00927734375
2017-09-05,983.2557373046875
2017-09-06,990.9653930664062
2017-09-07,988.3291625976562
2017-09-08,1002.3060302734375
2017-09-11,1001.2615356445312
2017-09-12,1016.43212890625
2017-09-13,1014.8405151367188
2017-09-14,1002.3557739257812
2017-09-15,999.819091796875
2017-09-18,1011.7566528320312
2017-09-19,1028.966552734375
2017-09-20,1017.8745727539062
2017-09-21,1023.793701171875
2017-09-22,1016.5814819335938
2017-09-25,994.2979125976562
2017-09-26,988.8265991210938
2017-09-27,974.50146484375
2017-09-28,1000.0180053710938
2017-09-29,997.0336303710938
2017-10-03,1001.311279296875
2017-10-04,1024.0921630859375
2017-10-05,1027.4248046875
2017-10-06,1034.08984375
2017-10-09,1044.4852294921875
2017-10-10,1050.15576171875
2017-10-11,1038.4171142578125
2017-10-12,1052.095458984375
2017-10-13,1076.716796875
2017-10-16,1076.8658447265625
2017-10-17,1072.9862060546875
2017-10-18,1090.1962890625
2017-10-19,1072.1407470703125
2017-10-23,1056.025146484375
2017-10-24,1060.1533203125
2017-10-25,1005.2904052734375
2017-10-26,1013.5970458984375
2017-10-27,1023.6443481445312
2017-10-30,1023.5450439453125
2017-10-31,1019.7149658203125
2017-11-01,1019.0186767578125
2017-11-02,1014.2435913085938
2017-11-03,1010.2146606445312
2017-11-06,1004.4945678710938
2017-11-07,1008.0260620117188
2017-11-08,1006.135986328125
2017-11-09,1000.117431640625
2017-11-10,988.2296752929688
2017-11-13,989.5230102539062
2017-11-14,993.99951171875
2017-11-15,1006.2354125976562
2017-11-16,1012.154541015625
2017-11-17,1017.8745727539062
2017-11-20,1035.13427734375
2017-11-21,1024.489990234375
2017-11-22,1020.9087524414062
2017-11-23,1016.7803344726562
2017-11-24,1024.9873046875
2017-11-27,1031.0556640625
2017-11-28,1024.489990234375
2017-11-29,1020.9087524414062
2017-11-30,995.09375
2017-12-01,999.9185180664062
2017-12-04,992.7560424804688
2017-12-05,994.6461181640625
2017-12-06,994.4471435546875
2017-12-07,996.3870239257812
2017-12-08,1003.74853515625
2017-12-11,1003.2510986328125
2017-12-12,995.1932373046875
2017-12-13,1009.6177368164062
2017-12-14,1019.317138671875
2017-12-15,1024.73876953125
2017-12-18,1017.8745727539062
2017-12-19,1016.0341186523438
2017-12-20,1007.42919921875
2017-12-21,1005.2904052734375
2017-12-22,1004.7930297851562
2017-12-26,1010.9607543945312
2017-12-27,1008.7721557617188
2017-12-28,999.5206298828125
2017-12-29,1004.9423217773438
2018-01-01,994.7455444335938
2018-01-02,997.9788208007812
2018-01-03,994.894775390625
2018-01-04,995.1932373046875
2018-01-05,997.8295288085938
2018-01-08,1000.8635864257812
2018-01-09,1004.4945678710938
2018-01-10,997.0336303710938
2018-01-11,1012.3535766601562
2018-01-12,1018.0238037109375
2018-01-15,1032.9456787109375
2018-01-16,1027.8724365234375
2018-01-17,1021.7543334960938
2018-01-18,1041.0533447265625
2018-01-19,1055.0301513671875
2018-01-22,1068.509521484375
2018-01-23,1069.8526611328125
2018-01-24,1074.478515625
2018-01-25,1086.664794921875
2018-01-29,1109.296142578125
2018-01-30,1082.38720703125
2018-01-31,1103.17822265625
2018-02-01,1115.115966796875
2018-02-02,1080.2978515625
2018-02-05,1056.721435546875
2018-02-06,1028.4195556640625
2018-02-07,1030.9063720703125
2018-02-08,1046.2760009765625
2018-02-09,1026.6287841796875
2018-02-12,1037.5218505859375
2018-02-14,1037.0244140625
2018-02-15,1036.7259521484375
2018-02-16,1044.7340087890625
2018-02-19,1050.70263671875
2018-02-20,1040.35693359375
2018-02-21,1049.558837890625
2018-02-22,1066.91796875
2018-02-23,1075.224609375
2018-02-26,1099.39794921875
2018-02-27,1087.361083984375
2018-02-28,1084.8741455078125
2018-03-01,1089.9970703125
2018-03-05,1094.27490234375
2018-03-06,1076.816162109375
2018-03-07,1079.4522705078125
2018-03-08,1076.6669921875
2018-03-09,1076.816162109375
2018-03-12,1094.8714599609375
2018-03-13,1078.258544921875
2018-03-14,1076.119873046875
2018-03-15,1079.9996337890625
2018-03-16,1055.22900390625
2018-03-19,1043.5404052734375
2018-03-20,1039.8597412109375
2018-03-21,1045.6295166015625
2018-03-22,1047.5694580078125
2018-03-23,1033.3935546875
2018-03-26,1033.940673828125
2018-03-27,1044.3858642578125
2018-03-28,1042.346435546875
2018-04-02,1090.8427734375
2018-04-03,1097.5577392578125
2018-04-04,1072.6878662109375
2018-04-05,1112.479736328125
2018-04-06,1113.3748779296875
2018-04-09,1112.4300537109375
2018-04-10,1107.853759765625
2018-04-11,1120.239013671875
2018-04-12,1128.69482421875
2018-04-13,1145.1090087890625
2018-04-16,1165.999755859375
2018-04-17,1158.787353515625
2018-04-18,1147.944091796875
2018-04-19,1147.894287109375
2018-04-20,1146.849853515625
2018-04-23,1162.9158935546875
2018-04-24,1159.931396484375
2018-04-25,1161.7718505859375
2018-04-26,1179.5289306640625
2018-04-27,1182.562744140625
2018-04-30,1204.7965087890625
2018-05-02,1250.30859375
2018-05-03,1227.1298828125
2018-05-04,1227.0302734375
2018-05-07,1238.5699462890625
2018-05-08,1235.386474609375
2018-05-09,1244.63818359375
2018-05-10,1241.00732421875
2018-05-11,1260.704345703125
2018-05-14,1264.9818115234375
2018-05-15,1277.16796875
2018-05-16,1274.7305908203125
2018-05-17,1264.08642578125
2018-05-18,1287.6632080078125
2018-05-21,1270.0054931640625
2018-05-22,1256.1280517578125
2018-05-23,1248.8162841796875
2018-05-24,1268.811767578125
2018-05-25,1289.1055908203125
2018-05-28,1290.39892578125
2018-05-29,1277.5657958984375
2018-05-30,1296.467041015625
2018-05-31,1327.6539306640625
2018-06-01,1311.1402587890625
2018-06-04,1297.163330078125
2018-06-05,1297.9095458984375
2018-06-06,1308.85205078125
2018-06-07,1303.62939453125
2018-06-08,1311.48828125
2018-06-11,1316.46240234375
2018-06-12,1322.3814697265625
2018-06-13,1318.7503662109375
2018-06-14,1325.7138671875
2018-06-15,1333.0257568359375
2018-06-18,1308.4544677734375
2018-06-19,1296.467041015625
2018-06-20,1317.7056884765625
2018-06-21,1307.111328125
2018-06-22,1314.5225830078125
2018-06-25,1321.0882568359375
2018-06-26,1322.9287109375
2018-06-27,1317.3079833984375
2018-06-28,1332.13037109375
2018-06-29,1335.9603271484375
2018-07-02,1330.986572265625
2018-07-03,1346.107177734375
2018-07-04,1358.144287109375
2018-07-05,1357.8955078125
2018-07-06,1364.0633544921875
2018-07-09,1377.8909912109375
2018-07-10,1365.0084228515625
2018-07-11,1380.4356689453125
2018-07-12,1383.272216796875
2018-07-13,1397.75390625
2018-07-16,1401.834716796875
2018-07-17,1394.0213623046875
2018-07-18,1391.981201171875
2018-07-19,1341.071533203125
2018-07-20,1327.0374755859375
2018-07-23,1330.7701416015625
2018-07-24,1306.08642578125
2018-07-25,1308.7242431640625
2018-07-26,1305.0911865234375
2018-07-27,1304.941650390625
2018-07-30,1299.119384765625
2018-07-31,1300.711669921875
2018-08-01,1306.534423828125
2018-08-02,1274.18701171875
2018-08-03,1303.349365234375
2018-08-06,1276.77490234375
2018-08-07,1277.6705322265625
2018-08-08,1282.2491455078125
2018-08-09,1271.2510986328125
2018-08-10,1279.4620361328125
2018-08-13,1281.1043701171875
2018-08-14,1286.9268798828125
2018-08-16,1239.550537109375
2018-08-17,1257.316650390625
2018-08-20,1268.7628173828125
2018-08-21,1257.466064453125
2018-08-23,1241.839599609375
2018-08-24,1248.607666015625
2018-08-27,1268.9119873046875
2018-08-28,1279.06396484375
2018-08-29,1282.547607421875
2018-08-30,1272.047119140625
2018-08-31,1281.2041015625
2018-09-03,1263.139404296875
2018-09-04,1251.693115234375
2018-09-05,1232.3345947265625
2018-09-06,1254.977783203125
2018-09-07,1239.1025390625
2018-09-10,1217.60400390625
2018-09-11,1200.733642578125
2018-09-12,1224.62109375
2018-09-14,1233.72802734375
2018-09-17,1224.62109375
2018-09-18,1209.5919189453125
2018-09-19,1221.137451171875
2018-09-21,1174.65673828125
2018-09-24,1143.3045654296875
2018-09-25,1177.7919921875
2018-09-26,1163.907470703125
2018-09-27,1137.0838623046875
2018-09-28,1136.2379150390625
2018-10-01,1116.72998046875
2018-10-03,1093.091552734375
2018-10-04,1069.453369140625
2018-10-05,1047.2579345703125
2018-10-08,1099.11328125
2018-10-09,1103.2437744140625
2018-10-10,1132.4058837890625
2018-10-11,1110.310302734375
2018-10-12,1161.66796875
2018-10-15,1164.952392578125
2018-10-16,1170.2276611328125
2018-10-17,1170.4765625
2018-10-19,1193.318603515625
2018-10-22,1158.5328369140625
2018-10-23,1168.93359375
2018-10-24,1171.5714111328125
2018-10-25,1180.2303466796875
2018-10-26,1153.158203125
2018-10-29,1132.7545166015625
2018-10-30,1118.521728515625
2018-10-31,1113.8935546875
2018-11-01,1104.338623046875
2018-11-02,1127.8775634765625
2018-11-05,1124.14501953125
2018-11-06,1120.0145263671875
2018-11-07,1128.972412109375
2018-11-09,1130.2164306640625
2018-11-12,1148.2811279296875
2018-11-13,1160.423828125
2018-11-14,1124.593017578125
2018-11-15,1156.791015625
2018-11-16,1163.1112060546875
2018-11-19,1169.7298583984375
2018-11-20,1164.454833984375
2018-11-21,1171.173095703125
2018-11-22,1165.1016845703125
2018-11-26,1165.052001953125
2018-11-27,1168.0379638671875
2018-11-28,1154.8004150390625
2018-11-29,1207.2529296875
2018-11-30,1228.154296875
2018-12-03,1220.341064453125
2018-12-04,1219.5450439453125
2018-12-05,1205.809814453125
2018-12-06,1174.70654296875
2018-12-07,1273.6396484375
2018-12-10,1192.721435546875
2018-12-11,1212.975830078125
2018-12-12,1231.3392333984375
2018-12-13,1258.4613037109375
2018-12-14,1250.05078125
2018-12-17,1216.708251953125
2018-12-18,1231.28955078125
2018-12-19,1219.8934326171875
2018-12-20,1230.4931640625
2018-12-21,1221.4359130859375
2018-12-24,1232.6829833984375
2018-12-26,1242.2874755859375
2018-12-27,1234.424560546875
2018-12-28,1235.5194091796875
2018-12-31,1250.59814453125
2019-01-01,1244.5767822265625
2019-01-02,1234.7730712890625
2019-01-03,1229.4481201171875
2019-01-04,1242.0885009765625
2019-01-07,1240.744873046875
2019-01-08,1223.1280517578125
2019-01-09,1232.43408203125
2019-01-10,1213.82177734375
2019-01-11,1217.4547119140625
2019-01-14,1206.05859375
2019-01-15,1207.700927734375
2019-01-16,1197.1007080078125
2019-01-17,1214.219970703125
2019-01-18,1234.374755859375
2019-01-21,1261.646240234375
2019-01-22,1285.6827392578125
2019-01-23,1270.50439453125
2019-01-24,1261.7955322265625
2019-01-25,1260.2030029296875
2019-01-28,1254.52978515625
2019-01-29,1245.5223388671875
2019-01-30,1216.45947265625
2019-01-31,1249.851806640625
2019-02-01,1249.8021240234375
2019-02-04,1266.224609375
2019-02-05,1273.141845703125
2019-02-06,1273.4903564453125
2019-02-07,1278.5167236328125
2019-02-08,1293.296875
2019-02-11,1295.4368896484375
2019-02-12,1292.550537109375
2019-02-14,1280.7562255859375
2019-02-15,1277.6209716796875
2019-02-18,1271.0518798828125
2019-02-19,1274.4359130859375
2019-02-20,1283.6922607421875
2019-02-21,1283.094970703125
2019-02-22,1232.085693359375
2019-02-25,1235.1214599609375
2019-02-26,1230.343994140625
2019-02-27,1210.4378662109375
2019-02-28,1207.402099609375
2019-03-01,1220.191650390625
2019-03-05,1234.62353515625
2019-03-06,1235.4697265625
2019-03-07,1231.388916015625
2019-03-08,1233.0809326171875
2019-03-11,1243.68115234375
2019-03-12,1257.4161376953125
2019-03-13,1255.3260498046875
2019-03-14,1262.98974609375
2019-03-15,1318.92578125
2019-03-18,1337.3392333984375
2019-03-19,1341.4197998046875
2019-03-20,1345.2515869140625
2019-03-22,1329.973876953125
2019-03-25,1302.5032958984375
2019-03-26,1336.642333984375
2019-03-27,1326.5897216796875
2019-03-28,1334.4527587890625
2019-04-01,1333.1090087890625
2019-04-02,1333.1585693359375
2019-04-03,1327.9332275390625
2019-04-04,1316.6865234375
2019-04-05,1329.6751708984375
2019-04-08,1336.94091796875
2019-04-09,1335.1492919921875
2019-04-10,1343.5596923828125
2019-04-11,1336.8912353515625
2019-04-12,1337.1400146484375
2019-04-15,1367.3970947265625
2019-04-16,1379.8883056640625
2019-04-18,1363.2169189453125
2019-04-22,1350.3277587890625
2019-04-23,1348.9840087890625
2019-04-24,1360.33056640625
2019-04-25,1354.0103759765625
2019-04-26,1372.77197265625
2019-04-30,1380.0374755859375
2019-05-02,1399.74462890625
2019-05-03,1411.1407470703125
2019-05-06,1403.7755126953125
2019-05-07,1401.5362548828125
2019-05-08,1395.614013671875
2019-05-09,1378.9925537109375
2019-05-10,1391.5830078125
2019-05-13,1382.8243408203125
2019-05-14,1376.4544677734375
2019-05-15,1389.244140625
