Date,GIVN.SW
2016-06-17,1496.1748046875
2016-06-20,1547.143310546875
2016-06-21,1545.499267578125
2016-06-22,1536.456298828125
2016-06-23,1549.609619140625
2016-06-24,1529.8800048828125
2016-06-27,1492.886474609375
2016-06-28,1538.1005859375
2016-06-29,1598.1119384765625
2016-06-30,1607.9769287109375
2016-07-01,1627.70654296875
2016-07-04,1627.70654296875
2016-07-05,1630.1729736328125
2016-07-06,1617.8419189453125
2016-07-07,1640.0377197265625
2016-07-08,1672.0986328125
2016-07-11,1668.8104248046875
2016-07-12,1672.0986328125
2016-07-13,1682.7855224609375
2016-07-14,1693.47265625
2016-07-15,1691.006103515625
2016-07-18,1731.2879638671875
2016-07-19,1680.3193359375
2016-07-20,1663.0556640625
2016-07-21,1662.2333984375
2016-07-22,1665.52197265625
2016-07-25,1653.190673828125
2016-07-26,1675.3868408203125
2016-07-27,1649.9024658203125
2016-07-28,1628.528564453125
2016-07-29,1637.5714111328125
2016-08-02,1636.749267578125
2016-08-03,1635.92724609375
2016-08-04,1650.724609375
2016-08-05,1654.8350830078125
2016-08-08,1658.9454345703125
2016-08-09,1681.96337890625
2016-08-10,1674.56494140625
2016-08-11,1704.9814453125
2016-08-12,1695.11669921875
2016-08-15,1697.5828857421875
2016-08-16,1671.2764892578125
2016-08-17,1669.63232421875
2016-08-18,1678.675048828125
2016-08-19,1666.343994140625
2016-08-22,1668.8104248046875
2016-08-23,1677.85302734375
2016-08-24,1679.4971923828125
2016-08-25,1670.454345703125
2016-08-26,1683.607666015625
2016-08-29,1691.006103515625
2016-08-30,1693.47265625
2016-08-31,1671.2764892578125
2016-09-01,1680.3193359375
2016-09-02,1700.8712158203125
2016-09-05,1700.8712158203125
2016-09-06,1686.0738525390625
2016-09-07,1700.8712158203125
2016-09-08,1694.2945556640625
2016-09-09,1662.2333984375
2016-09-12,1658.9454345703125
2016-09-13,1640.859619140625
2016-09-14,1648.2584228515625
2016-09-15,1656.479248046875
2016-09-16,1643.3260498046875
2016-09-19,1653.190673828125
2016-09-20,1651.5467529296875
2016-09-21,1639.2156982421875
2016-09-22,1647.436279296875
2016-09-23,1647.436279296875
2016-09-26,1635.1053466796875
2016-09-27,1631.8170166015625
2016-09-28,1645.792236328125
2016-09-29,1617.019775390625
2016-09-30,1625.2403564453125
2016-10-03,1636.749267578125
2016-10-04,1644.97021484375
2016-10-05,1647.436279296875
2016-10-06,1639.2156982421875
2016-10-07,1624.4183349609375
2016-10-10,1628.528564453125
2016-10-11,1600.5782470703125
2016-10-12,1586.6029052734375
2016-10-13,1580.0263671875
2016-10-14,1600.5782470703125
2016-10-17,1588.2471923828125
2016-10-18,1597.2899169921875
2016-10-19,1607.1546630859375
2016-10-20,1590.7132568359375
2016-10-21,1581.67041015625
2016-10-24,1581.67041015625
2016-10-25,1586.6029052734375
2016-10-26,1579.2042236328125
2016-10-27,1580.0263671875
2016-10-28,1575.9158935546875
2016-10-31,1574.2718505859375
2016-11-01,1557.0081787109375
2016-11-02,1552.07568359375
2016-11-03,1533.990234375
2016-11-04,1533.990234375
2016-11-07,1539.74462890625
2016-11-08,1529.057861328125
2016-11-09,1519.192626953125
2016-11-10,1441.0955810546875
2016-11-11,1447.67236328125
2016-11-14,1441.917724609375
2016-11-15,1474.8009033203125
2016-11-16,1471.5125732421875
2016-11-17,1471.5125732421875
2016-11-18,1477.26708984375
2016-11-21,1478.9111328125
2016-11-22,1469.0462646484375
2016-11-23,1468.2242431640625
2016-11-24,1491.242431640625
2016-11-25,1504.3955078125
2016-11-28,1495.3526611328125
2016-11-29,1496.1748046875
2016-11-30,1489.59814453125
2016-12-01,1461.6475830078125
2016-12-02,1471.5125732421875
2016-12-05,1453.4268798828125
2016-12-06,1469.0462646484375
2016-12-07,1459.181396484375
2016-12-08,1468.2242431640625
2016-12-09,1496.996826171875
2016-12-12,1483.8436279296875
2016-12-13,1485.4876708984375
2016-12-14,1484.6658935546875
2016-12-15,1496.1748046875
2016-12-16,1506.03955078125
2016-12-19,1506.03955078125
2016-12-20,1505.2176513671875
2016-12-21,1497.81884765625
2016-12-22,1510.14990234375
2016-12-23,1510.97216796875
2016-12-27,1514.2603759765625
2016-12-28,1520.0150146484375
2016-12-29,1520.0150146484375
2016-12-30,1533.990234375
2017-01-03,1528.235595703125
2017-01-04,1539.74462890625
2017-01-05,1540.5667724609375
2017-01-06,1536.456298828125
2017-01-09,1533.168212890625
2017-01-10,1516.726806640625
2017-01-11,1528.235595703125
2017-01-12,1521.6590576171875
2017-01-13,1519.192626953125
2017-01-16,1500.28515625
2017-01-17,1491.242431640625
2017-01-18,1484.6658935546875
2017-01-19,1494.5306396484375
2017-01-20,1488.7762451171875
2017-01-23,1495.3526611328125
2017-01-24,1497.81884765625
2017-01-25,1512.616455078125
2017-01-26,1491.242431640625
2017-01-27,1500.28515625
2017-01-30,1524.125244140625
2017-01-31,1462.4696044921875
2017-02-01,1432.875
2017-02-02,1416.43359375
2017-02-03,1410.678955078125
2017-02-06,1419.7218017578125
2017-02-07,1438.6295166015625
2017-02-08,1455.071044921875
2017-02-09,1454.2489013671875
2017-02-10,1454.2489013671875
2017-02-13,1450.960693359375
2017-02-14,1459.181396484375
2017-02-15,1463.291748046875
2017-02-16,1466.5799560546875
2017-02-17,1480.5552978515625
2017-02-20,1489.59814453125
2017-02-21,1486.3099365234375
2017-02-22,1498.640869140625
2017-02-23,1500.28515625
2017-02-24,1496.996826171875
2017-02-27,1507.683837890625
2017-02-28,1499.463134765625
2017-03-01,1495.3526611328125
2017-03-02,1492.064453125
2017-03-03,1494.5306396484375
2017-03-06,1498.640869140625
2017-03-07,1492.064453125
2017-03-08,1478.089111328125
2017-03-09,1487.9541015625
2017-03-10,1493.7083740234375
2017-03-13,1498.640869140625
2017-03-14,1490.420166015625
2017-03-15,1499.463134765625
2017-03-16,1509.3280029296875
2017-03-17,1511.794189453125
2017-03-20,1521.6590576171875
2017-03-21,1522.4810791015625
2017-03-22,1517.5487060546875
2017-03-23,1520.0150146484375
2017-03-24,1526.5914306640625
2017-03-27,1522.3533935546875
2017-03-28,1517.2674560546875
2017-03-29,1514.724609375
2017-03-30,1527.4390869140625
2017-03-31,1529.134521484375
2017-04-03,1518.9627685546875
2017-04-04,1521.5057373046875
2017-04-05,1526.59130859375
2017-04-06,1532.5250244140625
2017-04-07,1540.153564453125
2017-04-10,1542.696533203125
2017-04-11,1601.183349609375
2017-04-12,1613.0501708984375
2017-04-13,1607.9644775390625
2017-04-18,1602.8787841796875
2017-04-19,1616.44091796875
2017-04-20,1619.83154296875
2017-04-21,1605.4215087890625
2017-04-24,1630.0028076171875
2017-04-25,1627.4600830078125
2017-04-26,1631.6982421875
2017-04-27,1645.2603759765625
2017-04-28,1624.9171142578125
2017-05-02,1646.9556884765625
2017-05-03,1651.1939697265625
2017-05-04,1663.060791015625
2017-05-05,1656.2796630859375
2017-05-08,1663.060791015625
2017-05-09,1662.213134765625
2017-05-10,1651.1939697265625
2017-05-11,1651.1939697265625
2017-05-12,1663.908447265625
2017-05-15,1663.908447265625
2017-05-16,1666.451416015625
2017-05-17,1654.5843505859375
2017-05-18,1665.603759765625
2017-05-19,1690.18505859375
2017-05-22,1712.2237548828125
2017-05-23,1706.290283203125
2017-05-24,1706.290283203125
2017-05-26,1693.5755615234375
2017-05-29,1700.3564453125
2017-05-30,1689.33740234375
2017-05-31,1684.25146484375
2017-06-01,1702.0518798828125
2017-06-02,1707.1378173828125
2017-06-06,1690.18505859375
2017-06-07,1661.365478515625
2017-06-08,1655.431884765625
2017-06-09,1666.451416015625
2017-06-12,1656.2796630859375
2017-06-13,1674.9276123046875
2017-06-14,1685.9468994140625
2017-06-15,1668.146728515625
2017-06-16,1674.0799560546875
2017-06-19,1695.2711181640625
2017-06-20,1689.33740234375
2017-06-21,1691.8802490234375
2017-06-22,1675.7752685546875
2017-06-23,1657.9749755859375
2017-06-26,1650.34619140625
2017-06-27,1636.7841796875
2017-06-28,1633.3934326171875
2017-06-29,1621.526611328125
2017-06-30,1625.7646484375
2017-07-03,1624.9171142578125
2017-07-04,1628.3077392578125
2017-07-05,1634.2410888671875
2017-07-06,1603.7261962890625
2017-07-07,1597.7928466796875
2017-07-10,1614.7454833984375
2017-07-11,1596.9451904296875
2017-07-12,1615.5931396484375
2017-07-13,1620.6790771484375
2017-07-14,1659.6702880859375
2017-07-17,1675.7752685546875
2017-07-18,1665.603759765625
2017-07-19,1661.365478515625
2017-07-20,1611.3551025390625
2017-07-21,1628.3077392578125
2017-07-24,1611.3551025390625
2017-07-25,1614.7454833984375
2017-07-26,1626.6123046875
2017-07-27,1624.0697021484375
2017-07-28,1621.526611328125
2017-07-31,1631.6982421875
2017-08-02,1672.3846435546875
2017-08-03,1664.756103515625
2017-08-04,1678.318115234375
2017-08-07,1670.689453125
2017-08-08,1666.451416015625
2017-08-09,1647.8033447265625
2017-08-10,1634.2410888671875
2017-08-11,1624.0697021484375
2017-08-14,1644.4127197265625
2017-08-15,1644.4127197265625
2017-08-16,1656.2796630859375
2017-08-17,1656.2796630859375
2017-08-18,1635.9364013671875
2017-08-21,1640.174560546875
2017-08-22,1655.431884765625
2017-08-23,1655.431884765625
2017-08-24,1667.299072265625
2017-08-25,1668.146728515625
2017-08-28,1662.213134765625
2017-08-29,1651.1939697265625
2017-08-30,1664.756103515625
2017-08-31,1661.365478515625
2017-09-01,1673.232421875
2017-09-04,1672.3846435546875
2017-09-05,1675.7752685546875
2017-09-06,1672.3846435546875
2017-09-07,1701.2042236328125
2017-09-08,1709.6807861328125
2017-09-11,1714.766357421875
2017-09-12,1726.633544921875
2017-09-13,1718.156982421875
2017-09-14,1724.9383544921875
2017-09-15,1715.6141357421875
2017-09-18,1719.004638671875
2017-09-19,1746.9765625
2017-09-20,1772.4056396484375
2017-09-21,1774.100830078125
2017-09-22,1791.0537109375
2017-09-25,1793.596435546875
2017-09-26,1777.491455078125
2017-09-27,1770.7103271484375
2017-09-28,1775.79638671875
2017-09-29,1785.968017578125
2017-10-02,1780.034423828125
2017-10-03,1789.3583984375
2017-10-04,1799.530029296875
2017-10-05,1785.1202392578125
2017-10-06,1767.3199462890625
2017-10-09,1773.253173828125
2017-10-10,1828.349609375
2017-10-11,1820.7208251953125
2017-10-12,1837.673583984375
2017-10-13,1840.2164306640625
2017-10-16,1831.739990234375
2017-10-17,1827.501953125
2017-10-18,1833.4354248046875
2017-10-19,1825.8070068359375
2017-10-20,1833.4354248046875
2017-10-23,1854.62646484375
2017-10-24,1853.7786865234375
2017-10-25,1849.5406494140625
2017-10-26,1869.036376953125
2017-10-27,1881.7506103515625
2017-10-30,1880.05517578125
2017-10-31,1888.5318603515625
2017-11-01,1902.09375
2017-11-02,1897.0079345703125
2017-11-03,1924.97998046875
2017-11-06,1913.113037109375
2017-11-07,1906.3321533203125
2017-11-08,1931.76123046875
2017-11-09,1898.7032470703125
2017-11-10,1902.09375
2017-11-13,1907.179443359375
2017-11-14,1911.4178466796875
2017-11-15,1894.465087890625
2017-11-16,1917.351318359375
2017-11-17,1923.2845458984375
2017-11-20,1940.237548828125
2017-11-21,1935.15185546875
2017-11-22,1888.5318603515625
2017-11-23,1882.5982666015625
2017-11-24,1891.0745849609375
2017-11-27,1869.8837890625
2017-11-28,1878.360107421875
2017-11-29,1877.5123291015625
2017-11-30,1897.0079345703125
2017-12-01,1875.8172607421875
2017-12-04,1891.0745849609375
2017-12-05,1909.7227783203125
2017-12-06,1919.8939208984375
2017-12-07,1910.5703125
2017-12-08,1911.4178466796875
2017-12-11,1904.63671875
2017-12-12,1915.656005859375
2017-12-13,1920.7418212890625
2017-12-14,1892.77001953125
2017-12-15,1865.6456298828125
2017-12-18,1875.8172607421875
2017-12-19,1889.3795166015625
2017-12-20,1882.5982666015625
2017-12-21,1898.7032470703125
2017-12-22,1900.3985595703125
2017-12-27,1917.351318359375
2017-12-28,1906.3321533203125
2017-12-29,1908.8751220703125
2018-01-03,1941.9326171875
2018-01-04,1953.7994384765625
2018-01-05,1972.44775390625
2018-01-08,1929.21826171875
2018-01-09,1925.82763671875
2018-01-10,1904.63671875
2018-01-11,1913.113037109375
2018-01-12,1924.13232421875
2018-01-15,1916.50341796875
2018-01-16,1919.046630859375
2018-01-17,1924.97998046875
2018-01-18,1922.437255859375
2018-01-19,1945.3231201171875
2018-01-22,1934.303955078125
2018-01-23,1924.97998046875
2018-01-24,1913.9609375
2018-01-25,1907.179443359375
2018-01-26,1874.1219482421875
2018-01-29,1878.360107421875
2018-01-30,1874.1219482421875
2018-01-31,1898.7032470703125
2018-02-01,1876.6646728515625
2018-02-02,1846.9974365234375
2018-02-05,1834.2830810546875
2018-02-06,1800.377685546875
2018-02-07,1820.7208251953125
2018-02-08,1775.79638671875
2018-02-09,1769.015380859375
2018-02-12,1793.596435546875
2018-02-13,1790.2059326171875
2018-02-14,1814.7874755859375
2018-02-15,1813.9398193359375
2018-02-16,1830.044921875
2018-02-19,1804.615966796875
2018-02-20,1827.501953125
2018-02-21,1837.673583984375
2018-02-22,1841.0640869140625
2018-02-23,1829.1973876953125
2018-02-26,1847.8450927734375
2018-02-27,1836.825927734375
2018-02-28,1828.349609375
2018-03-01,1819.025634765625
2018-03-02,1783.4249267578125
2018-03-05,1826.6544189453125
2018-03-06,1828.349609375
2018-03-07,1839.3690185546875
2018-03-08,1865.6456298828125
2018-03-09,1878.360107421875
2018-03-12,1884.2933349609375
2018-03-13,1868.188720703125
2018-03-14,1817.330322265625
2018-03-15,1830.044921875
2018-03-16,1815.6351318359375
2018-03-19,1810.5491943359375
2018-03-20,1826.6544189453125
2018-03-21,1832.5877685546875
2018-03-22,1823.263671875
2018-03-23,1824.959228515625
2018-03-26,1833.6702880859375
2018-03-27,1848.47900390625
2018-03-28,1878.9674072265625
2018-03-29,1895.5181884765625
2018-04-03,1885.065185546875
2018-04-04,1862.4166259765625
2018-04-05,1915.5535888671875
2018-04-06,1925.1357421875
2018-04-09,1925.1357421875
2018-04-10,1878.0963134765625
2018-04-11,1882.45166015625
2018-04-12,1881.5806884765625
2018-04-13,1891.1627197265625
2018-04-16,1883.3228759765625
2018-04-17,1907.7137451171875
2018-04-18,1921.6514892578125
2018-04-19,1915.5535888671875
2018-04-20,1919.909423828125
2018-04-23,1920.780517578125
2018-04-24,1932.1044921875
2018-04-25,1905.9716796875
2018-04-26,1922.5225830078125
2018-04-27,1933.8468017578125
2018-04-30,1932.975830078125
2018-05-02,1939.0732421875
2018-05-03,1915.5535888671875
2018-05-04,1910.3271484375
2018-05-07,1939.9443359375
2018-05-08,1953.882080078125
2018-05-09,1973.91748046875
2018-05-11,1991.3394775390625
2018-05-14,1974.78857421875
2018-05-15,1983.4996337890625
2018-05-16,1980.88623046875
2018-05-17,1985.241943359375
2018-05-18,1977.40185546875
2018-05-22,1967.81982421875
2018-05-23,1936.4599609375
2018-05-24,1932.1044921875
2018-05-25,1942.557861328125
2018-05-28,1944.30029296875
2018-05-29,1932.975830078125
2018-05-30,1928.6201171875
2018-05-31,1912.069091796875
2018-06-01,1937.331298828125
2018-06-04,1944.30029296875
2018-06-05,1912.9403076171875
2018-06-06,1924.264892578125
2018-06-07,1925.1357421875
2018-06-08,1919.0379638671875
2018-06-11,1937.331298828125
2018-06-12,1937.331298828125
2018-06-13,1959.9796142578125
2018-06-14,1968.69091796875
2018-06-15,1980.0150146484375
2018-06-18,1961.7222900390625
2018-06-19,1924.264892578125
2018-06-20,1926.8779296875
2018-06-21,1908.5849609375
2018-06-22,1932.1044921875
2018-06-25,1902.4873046875
2018-06-26,1929.4912109375
2018-06-27,1935.5889892578125
2018-06-28,1938.2022705078125
2018-06-29,1961.7222900390625
2018-07-02,1949.5264892578125
2018-07-03,1982.6285400390625
2018-07-04,1980.88623046875
2018-07-05,1999.1793212890625
2018-07-06,2022.6993408203125
2018-07-09,2043.605712890625
2018-07-10,2060.156494140625
2018-07-11,2057.543212890625
2018-07-12,2070.60986328125
2018-07-13,2070.60986328125
2018-07-16,2065.38330078125
2018-07-17,2054.93017578125
2018-07-18,2072.352294921875
2018-07-19,1994.8238525390625
2018-07-20,2009.6326904296875
2018-07-23,1992.2108154296875
2018-07-24,2010.5037841796875
2018-07-25,2000.0506591796875
2018-07-26,2013.1170654296875
2018-07-27,2016.6015625
2018-07-30,2010.5037841796875
2018-07-31,2023.5706787109375
2018-08-02,2034.023681640625
2018-08-03,2037.5078125
2018-08-06,2024.4415283203125
2018-08-07,2014.8592529296875
2018-08-08,2012.245849609375
2018-08-09,2017.47265625
2018-08-10,1990.4683837890625
2018-08-13,1986.1129150390625
2018-08-14,2005.2772216796875
2018-08-15,1982.6285400390625
2018-08-16,1996.5662841796875
2018-08-17,2000.9217529296875
2018-08-20,2008.7615966796875
2018-08-21,2001.7930908203125
2018-08-22,2008.7615966796875
2018-08-23,2022.6993408203125
2018-08-24,2026.183837890625
2018-08-27,2036.636962890625
2018-08-28,2042.734619140625
2018-08-29,2090.6455078125
2018-08-30,2077.57861328125
2018-08-31,2054.05908203125
2018-09-03,2050.574462890625
2018-09-04,2035.765625
2018-09-05,2011.3748779296875
2018-09-06,2020.9569091796875
2018-09-07,2031.4102783203125
2018-09-10,2060.156494140625
2018-09-11,2074.965087890625
2018-09-12,2071.48095703125
2018-09-13,2088.9033203125
2018-09-14,2085.418701171875
2018-09-17,2076.707275390625
2018-09-18,2076.707275390625
2018-09-19,2084.547607421875
2018-09-20,2080.19189453125
2018-09-21,2067.99658203125
2018-09-24,2064.51220703125
2018-09-25,2067.125244140625
2018-09-26,2076.707275390625
2018-09-27,2085.418701171875
2018-09-28,2101.96923828125
2018-10-01,2137.6845703125
2018-10-02,2133.329345703125
2018-10-03,2146.395751953125
2018-10-04,2080.19189453125
2018-10-05,2085.418701171875
2018-10-08,2086.28955078125
2018-10-09,2057.543212890625
2018-10-10,2017.47265625
2018-10-11,1988.7264404296875
2018-10-12,1981.7574462890625
2018-10-15,1974.78857421875
2018-10-16,2029.6680908203125
2018-10-17,2028.796875
2018-10-18,2020.9569091796875
2018-10-19,2007.0196533203125
2018-10-22,2022.6993408203125
2018-10-23,1996.5662841796875
2018-10-24,1990.4683837890625
2018-10-25,2038.3787841796875
2018-10-26,2038.3787841796875
2018-10-29,2055.801025390625
2018-10-30,2075.83642578125
2018-10-31,2128.9736328125
2018-11-01,2117.649169921875
2018-11-02,2108.938232421875
2018-11-05,2096.74267578125
2018-11-06,2108.938232421875
2018-11-07,2104.582763671875
2018-11-08,2093.25830078125
2018-11-09,2095.871826171875
2018-11-12,2096.74267578125
2018-11-13,2090.6455078125
2018-11-14,2088.031982421875
2018-11-15,2118.520263671875
2018-11-16,2135.9423828125
2018-11-19,2107.1962890625
2018-11-20,2099.3564453125
2018-11-21,2109.809326171875
2018-11-22,2093.25830078125
2018-11-23,2103.711669921875
2018-11-26,2123.747314453125
2018-11-27,2117.649169921875
2018-11-28,2118.520263671875
2018-11-29,2158.591064453125
2018-11-30,2142.911376953125
2018-12-03,2122.8759765625
2018-12-04,2144.653564453125
2018-12-05,2122.0048828125
2018-12-06,2066.254150390625
2018-12-07,2113.2939453125
2018-12-10,2057.543212890625
2018-12-11,2072.352294921875
2018-12-12,2069.73876953125
2018-12-13,2061.89892578125
2018-12-14,2052.316650390625
2018-12-17,2036.636962890625
2018-12-18,2008.7615966796875
2018-12-19,2047.0899658203125
2018-12-20,2022.6993408203125
2018-12-21,1990.4683837890625
2018-12-27,1951.268798828125
2018-12-28,1982.6285400390625
2019-01-03,1990.4683837890625
2019-01-04,2023.5706787109375
2019-01-07,2016.6015625
2019-01-08,2015.7303466796875
2019-01-09,2021.8282470703125
2019-01-10,2042.734619140625
2019-01-11,2033.152587890625
2019-01-14,2013.9881591796875
2019-01-15,2047.0899658203125
2019-01-16,2068.86767578125
2019-01-17,2088.031982421875
2019-01-18,2127.2314453125
2019-01-21,2134.200439453125
2019-01-22,2147.266845703125
2019-01-23,2141.1689453125
2019-01-24,2135.9423828125
2019-01-25,2056.672119140625
2019-01-28,2054.05908203125
2019-01-29,2099.3564453125
2019-01-30,2124.6181640625
2019-01-31,2097.614013671875
2019-02-01,2085.418701171875
2019-02-04,2099.3564453125
2019-02-05,2136.8134765625
2019-02-06,2128.102294921875
2019-02-07,2096.74267578125
2019-02-08,2101.097900390625
2019-02-11,2118.520263671875
2019-02-12,2122.8759765625
2019-02-13,2143.78271484375
2019-02-14,2142.911376953125
2019-02-15,2136.8134765625
2019-02-18,2130.7158203125
2019-02-19,2128.9736328125
2019-02-20,2138.5556640625
2019-02-21,2146.395751953125
2019-02-22,2151.62255859375
2019-02-25,2168.173583984375
2019-02-26,2183.85302734375
2019-02-27,2176.01318359375
2019-02-28,2175.142333984375
2019-03-01,2175.142333984375
2019-03-04,2174.27099609375
2019-03-05,2183.85302734375
2019-03-06,2189.079833984375
2019-03-07,2193.43505859375
2019-03-08,2196.048583984375
2019-03-11,2196.048583984375
2019-03-12,2193.43505859375
2019-03-13,2211.728515625
2019-03-14,2223.052490234375
2019-03-15,2233.50634765625
2019-03-18,2219.568359375
2019-03-19,2229.15087890625
2019-03-20,2213.470458984375
2019-03-21,2223.052490234375
2019-03-22,2203.888427734375
2019-03-25,2216.954833984375
2019-03-26,2231.763916015625
2019-03-27,2206.501708984375
2019-03-28,2218.697021484375
2019-03-29,2220.439453125
2019-04-01,2223.11572265625
2019-04-02,2217.762939453125
