Date,EL.PA
2016-04-18,92.03589630126953
2016-04-19,94.15361785888672
2016-04-20,94.661865234375
2016-04-21,97.11841583251953
2016-04-22,97.83843994140625
2016-04-25,97.62667846679688
2016-04-26,96.56781005859375
2016-04-27,96.73722839355469
2016-04-28,97.4149169921875
2016-04-29,95.7630844116211
2016-05-02,96.73722839355469
2016-05-03,95.7207260131836
2016-05-04,94.5347900390625
2016-05-05,95.21247863769531
2016-05-06,95.08540344238281
2016-05-09,97.4149169921875
2016-05-10,97.16077423095703
2016-05-11,96.65252685546875
2016-05-12,95.04305267333984
2016-05-13,95.7207260131836
2016-05-16,95.84778594970703
2016-05-17,95.44934844970703
2016-05-18,96.433349609375
2016-05-19,96.04830932617188
2016-05-20,98.01634216308594
2016-05-23,98.01634216308594
2016-05-24,99.34261322021484
2016-05-25,100.02715301513672
2016-05-26,100.41220092773438
2016-05-27,101.18229675292969
2016-05-30,101.18229675292969
2016-05-31,100.41220092773438
2016-06-01,101.18229675292969
2016-06-02,101.09673309326172
2016-06-03,100.66889953613281
2016-06-06,101.6957015991211
2016-06-07,101.82404327392578
2016-06-08,101.053955078125
2016-06-09,101.3106460571289
2016-06-10,99.34261322021484
2016-06-13,96.94674682617188
2016-06-14,94.76481628417969
2016-06-15,94.8931655883789
2016-06-16,94.29420471191406
2016-06-17,94.42255401611328
2016-06-20,98.01634216308594
2016-06-21,99.2570571899414
2016-06-22,100.06993865966797
2016-06-23,101.22508239746094
2016-06-24,98.40139770507812
2016-06-27,96.7756118774414
2016-06-28,99.3853988647461
2016-06-29,101.78126525878906
2016-06-30,101.6957015991211
2016-07-01,102.29467010498047
2016-07-04,102.16630554199219
2016-07-05,101.6101303100586
2016-07-06,100.36940002441406
2016-07-07,101.053955078125
2016-07-08,101.48178100585938
2016-07-11,103.4498062133789
2016-07-12,103.62093353271484
2016-07-13,103.83484649658203
2016-07-14,103.70650482177734
2016-07-15,104.17711639404297
2016-07-18,103.96319580078125
2016-07-19,103.40702819824219
2016-07-20,104.73330688476562
2016-07-21,104.39102935791016
2016-07-22,104.5193862915039
2016-07-25,105.11834716796875
2016-07-26,105.63175201416016
2016-07-27,105.11834716796875
2016-07-28,104.04876708984375
2016-07-29,98.01634216308594
2016-08-01,97.80242156982422
2016-08-02,96.94674682617188
2016-08-03,96.34779357910156
2016-08-04,96.73284912109375
2016-08-05,97.54572296142578
2016-08-08,97.54572296142578
2016-08-09,98.65808868408203
2016-08-10,98.40139770507812
2016-08-11,98.74365234375
2016-08-12,98.61530303955078
2016-08-15,99.04314422607422
2016-08-16,97.84520721435547
2016-08-17,97.1178970336914
2016-08-18,96.7756118774414
2016-08-19,95.96275329589844
2016-08-22,95.96275329589844
2016-08-23,96.17666625976562
2016-08-24,96.2622299194336
2016-08-25,96.30500793457031
2016-08-26,96.64727020263672
2016-08-29,97.16067504882812
2016-08-30,98.18746948242188
2016-08-31,97.41737365722656
2016-09-01,96.13388061523438
2016-09-02,99.64210510253906
2016-09-05,99.77044677734375
2016-09-06,100.11272430419922
2016-09-07,99.89879608154297
2016-09-08,99.5565414428711
2016-09-09,99.12869262695312
2016-09-12,98.74365234375
2016-09-13,97.71686553955078
2016-09-14,97.9307632446289
2016-09-15,98.01634216308594
2016-09-16,97.07510375976562
2016-09-19,98.44416809082031
2016-09-20,98.82923126220703
2016-09-21,99.1714859008789
2016-09-22,101.35343170166016
2016-09-23,101.3106460571289
2016-09-26,99.64210510253906
2016-09-27,99.72766876220703
2016-09-28,99.89879608154297
2016-09-29,98.01634216308594
2016-09-30,98.23026275634766
2016-10-03,98.61530303955078
2016-10-04,98.18746948242188
2016-10-05,97.20346069335938
2016-10-06,96.17666625976562
2016-10-07,95.40657043457031
2016-10-10,96.86119842529297
2016-10-11,95.66324615478516
2016-10-12,94.59368896484375
2016-10-13,94.42255401611328
2016-10-14,95.14987182617188
2016-10-17,94.0374984741211
2016-10-18,95.534912109375
2016-10-19,95.19264221191406
2016-10-20,95.06430053710938
2016-10-21,89.7591781616211
2016-10-24,88.68961334228516
2016-10-25,87.23497009277344
2016-10-26,88.56123352050781
2016-10-27,88.77516174316406
2016-10-28,88.17620086669922
2016-10-31,87.62001037597656
2016-11-01,87.5772476196289
2016-11-02,86.93548583984375
2016-11-03,86.93548583984375
2016-11-04,86.42210388183594
2016-11-07,88.00506591796875
2016-11-08,87.19218444824219
2016-11-09,88.73237609863281
2016-11-10,85.78034210205078
2016-11-11,85.99425506591797
2016-11-14,86.59321594238281
2016-11-15,87.4061050415039
2016-11-16,86.84991455078125
2016-11-17,87.32052612304688
2016-11-18,87.23497009277344
2016-11-21,87.10662078857422
2016-11-22,81.8271713256836
2016-11-23,82.37479400634766
2016-11-24,84.31715393066406
2016-11-25,84.71931457519531
2016-11-28,84.40272521972656
2016-11-29,85.60920715332031
2016-11-30,85.65198516845703
2016-12-01,84.69363403320312
2016-12-02,83.82942199707031
2016-12-05,84.71075439453125
2016-12-06,85.69476318359375
2016-12-07,85.86590576171875
2016-12-08,85.95147705078125
2016-12-09,88.73237609863281
2016-12-12,88.26176452636719
2016-12-13,89.50247955322266
2016-12-14,88.56123352050781
2016-12-15,88.60403442382812
2016-12-16,90.05865478515625
2016-12-19,89.88753509521484
2016-12-20,90.40093231201172
2016-12-21,90.14422607421875
2016-12-22,89.9302978515625
2016-12-23,90.22978973388672
2016-12-27,90.5720443725586
2016-12-28,90.5720443725586
2016-12-29,90.82876586914062
2016-12-30,91.85556030273438
2017-01-02,91.8127670288086
2017-01-03,90.95710754394531
2017-01-04,90.18701171875
2017-01-05,90.18701171875
2017-01-06,90.52928161621094
2017-01-09,90.05865478515625
2017-01-10,89.88753509521484
2017-01-11,89.41690826416016
2017-01-12,87.10662078857422
2017-01-13,87.36331176757812
2017-01-16,97.71686553955078
2017-01-17,98.27304077148438
2017-01-18,97.1178970336914
2017-01-19,94.0374984741211
2017-01-20,94.33697509765625
2017-01-23,92.19782257080078
2017-01-24,90.65763092041016
2017-01-25,92.15504455566406
2017-01-26,92.79678344726562
2017-01-27,93.4813232421875
2017-01-30,93.4813232421875
2017-01-31,92.7540054321289
2017-02-01,91.04267883300781
2017-02-02,92.45452117919922
2017-02-03,92.88235473632812
2017-02-06,91.6844253540039
2017-02-07,92.28338623046875
2017-02-08,92.11225891113281
2017-02-09,93.43852996826172
2017-02-10,92.88235473632812
2017-02-13,93.6524429321289
2017-02-14,94.33697509765625
2017-02-15,94.12306213378906
2017-02-16,92.88235473632812
2017-02-17,92.19782257080078
2017-02-20,92.28338623046875
2017-02-21,91.9839096069336
2017-02-22,92.5828628540039
2017-02-23,92.28338623046875
2017-02-24,93.05347442626953
2017-02-27,92.62566375732422
2017-02-28,92.54009246826172
2017-03-01,93.69523620605469
2017-03-02,92.8395767211914
2017-03-03,93.18182373046875
2017-03-06,92.7540054321289
2017-03-07,92.41172790527344
2017-03-08,93.4813232421875
2017-03-09,95.66324615478516
2017-03-10,95.7060546875
2017-03-13,95.36376953125
2017-03-14,94.8075942993164
2017-03-15,94.42255401611328
2017-03-16,94.55089569091797
2017-03-17,96.21945190429688
2017-03-20,96.30500793457031
2017-03-21,96.2622299194336
2017-03-22,95.62047576904297
2017-03-23,96.47614288330078
2017-03-24,97.16067504882812
2017-03-27,97.03233337402344
2017-03-28,97.41737365722656
2017-03-29,96.6900634765625
2017-03-30,96.6900634765625
2017-03-31,97.46015167236328
2017-04-03,96.51892852783203
2017-04-04,96.86119842529297
2017-04-05,95.74882507324219
2017-04-06,96.7756118774414
2017-04-07,96.21945190429688
2017-04-10,96.17666625976562
2017-04-11,96.73284912109375
2017-04-12,99.04314422607422
2017-04-13,98.27304077148438
2017-04-18,97.58850860595703
2017-04-19,97.2462387084961
2017-04-20,97.97354888916016
2017-04-21,96.47614288330078
2017-04-24,100.75446319580078
2017-04-25,101.65290832519531
2017-04-26,101.6957015991211
2017-04-27,102.03794860839844
2017-04-28,101.78126525878906
2017-05-02,101.22508239746094
2017-05-03,101.56732940673828
2017-05-04,102.4657974243164
2017-05-05,102.89362335205078
2017-05-08,102.55136108398438
2017-05-09,104.04876708984375
2017-05-10,103.3642349243164
2017-05-11,102.08073425292969
2017-05-12,102.80805206298828
2017-05-15,103.06475067138672
2017-05-16,103.49259948730469
2017-05-17,102.6977767944336
2017-05-18,102.6977767944336
2017-05-19,102.91444396972656
2017-05-22,103.21776580810547
2017-05-23,103.39110565185547
2017-05-24,103.30443572998047
2017-05-25,103.69442749023438
2017-05-26,103.99774932861328
2017-05-29,103.39110565185547
2017-05-30,102.91444396972656
2017-05-31,102.56779479980469
2017-06-01,102.87110900878906
2017-06-02,103.30443572998047
2017-06-05,102.87110900878906
2017-06-06,102.39446258544922
2017-06-07,101.96112823486328
2017-06-08,101.83113098144531
2017-06-09,102.48112487792969
2017-06-12,101.22447967529297
2017-06-13,103.86776733398438
2017-06-14,104.04109191894531
2017-06-15,103.69442749023438
2017-06-16,104.64774322509766
2017-06-19,104.60440826416016
2017-06-20,104.04109191894531
2017-06-21,102.78445434570312
2017-06-22,103.08777618408203
2017-06-23,102.48112487792969
2017-06-26,102.65445709228516
2017-06-27,100.9211654663086
2017-06-28,99.057861328125
2017-06-29,96.93457794189453
2017-06-30,96.54460144042969
2017-07-03,97.84456634521484
2017-07-04,97.23789978027344
2017-07-05,98.19120788574219
2017-07-06,97.10789489746094
2017-07-07,97.4112319946289
2017-07-10,97.0645751953125
2017-07-11,96.54460144042969
2017-07-12,98.32119750976562
2017-07-13,98.6245346069336
2017-07-14,99.4045181274414
2017-07-17,98.8845443725586
2017-07-18,97.84456634521484
2017-07-19,98.97119903564453
2017-07-20,99.66452026367188
2017-07-21,98.8845443725586
2017-07-24,99.1011962890625
2017-07-25,100.70449829101562
2017-07-26,100.7478256225586
2017-07-27,100.87781524658203
2017-07-28,96.71791076660156
2017-07-31,92.81798553466797
2017-08-01,92.51467895507812
2017-08-02,92.03800964355469
2017-08-03,91.38802337646484
2017-08-04,92.73133087158203
2017-08-07,92.4280014038086
2017-08-08,92.4280014038086
2017-08-09,91.60469055175781
2017-08-10,91.21469116210938
2017-08-11,90.99803161621094
2017-08-14,91.90801239013672
2017-08-15,92.3413314819336
2017-08-16,91.86468505859375
2017-08-17,91.51802825927734
2017-08-18,90.6513671875
2017-08-21,90.3480453491211
2017-08-22,90.60804748535156
2017-08-23,91.04136657714844
2017-08-24,91.90801239013672
2017-08-25,91.04136657714844
2017-08-28,90.73804473876953
2017-08-29,90.26138305664062
2017-08-30,90.3047103881836
2017-08-31,91.90801239013672
2017-09-01,92.29801177978516
2017-09-04,91.51802825927734
2017-09-05,91.21469116210938
2017-09-06,91.82135772705078
2017-09-07,93.59797668457031
2017-09-08,94.98462677001953
2017-09-11,95.15794372558594
2017-09-12,94.72461700439453
2017-09-13,92.51467895507812
2017-09-14,92.38467407226562
2017-09-15,91.95134735107422
2017-09-18,91.86468505859375
2017-09-19,91.47469329833984
2017-09-20,91.21469116210938
2017-09-21,89.56806182861328
2017-09-22,90.00139617919922
2017-09-25,90.911376953125
2017-09-26,89.48139953613281
2017-09-27,89.09141540527344
2017-09-28,89.56806182861328
2017-09-29,90.7813720703125
2017-10-02,91.43136596679688
2017-10-03,91.38802337646484
2017-10-04,92.47134399414062
2017-10-05,91.43136596679688
2017-10-06,90.99803161621094
2017-10-09,90.3480453491211
2017-10-10,90.73804473876953
2017-10-11,89.65473175048828
2017-10-12,87.96477508544922
2017-10-13,88.31143188476562
2017-10-16,88.35476684570312
2017-10-17,87.53144836425781
2017-10-18,87.70476531982422
2017-10-19,87.96477508544922
2017-10-20,87.57476806640625
2017-10-23,87.53144836425781
2017-10-24,90.99803161621094
2017-10-25,89.69805908203125
2017-10-26,90.4347152709961
2017-10-27,92.99132537841797
2017-10-30,94.29129791259766
2017-10-31,94.20463562011719
2017-11-01,93.29466247558594
2017-11-02,93.4246597290039
2017-11-03,93.59797668457031
2017-11-06,93.98797607421875
2017-11-07,93.12132263183594
2017-11-08,93.07799530029297
2017-11-09,91.51802825927734
2017-11-10,91.34468841552734
2017-11-13,91.90801239013672
2017-11-14,92.03800964355469
2017-11-15,91.86468505859375
2017-11-16,92.73133087158203
2017-11-17,92.38467407226562
2017-11-20,92.47134399414062
2017-11-21,92.51467895507812
2017-11-22,92.21134185791016
2017-11-23,93.51131439208984
2017-11-24,93.77130126953125
2017-11-27,92.81798553466797
2017-11-28,93.03466033935547
2017-11-29,92.47134399414062
2017-11-30,93.64131164550781
2017-12-01,93.3379898071289
2017-12-04,97.75788879394531
2017-12-05,97.75788879394531
2017-12-06,98.14787292480469
2017-12-07,99.27452850341797
2017-12-08,99.1011962890625
2017-12-11,97.71456146240234
2017-12-12,97.32456970214844
2017-12-13,97.19456481933594
2017-12-14,97.4979019165039
2017-12-15,97.45457458496094
2017-12-18,98.6678695678711
2017-12-19,98.8845443725586
2017-12-20,98.58120727539062
2017-12-21,99.18785095214844
2017-12-22,99.88117980957031
2017-12-27,100.70449829101562
2017-12-28,99.70784759521484
2017-12-29,99.62118530273438
2018-01-02,97.6279067993164
2018-01-03,97.93122100830078
2018-01-04,97.75788879394531
2018-01-05,99.1011962890625
2018-01-08,99.57784271240234
2018-01-09,99.057861328125
2018-01-10,96.84790802001953
2018-01-11,95.98126220703125
2018-01-12,97.23789978027344
2018-01-15,97.021240234375
2018-01-16,97.15123748779297
2018-01-17,96.67457580566406
2018-01-18,95.41793823242188
2018-01-19,97.10789489746094
2018-01-22,98.01788330078125
2018-01-23,98.23455047607422
2018-01-24,97.75788879394531
2018-01-25,98.36454772949219
2018-01-26,98.79786682128906
2018-01-29,98.06121826171875
2018-01-30,98.8412094116211
2018-01-31,99.14453125
2018-02-01,97.36788940429688
2018-02-02,96.24125671386719
2018-02-05,93.85797119140625
2018-02-06,92.21134185791016
2018-02-07,94.29129791259766
2018-02-08,92.25466918945312
2018-02-09,92.08135223388672
2018-02-12,92.77466583251953
2018-02-13,92.25466918945312
2018-02-14,93.46797943115234
2018-02-15,94.24795532226562
2018-02-16,96.19792938232422
2018-02-19,94.811279296875
2018-02-20,94.5946273803711
2018-02-21,95.24462127685547
2018-02-22,95.15794372558594
2018-02-23,95.2012710571289
2018-02-26,96.15459442138672
2018-02-27,93.2079849243164
2018-02-28,93.46797943115234
2018-03-01,98.01788330078125
2018-03-02,97.4979019165039
2018-03-05,98.06121826171875
2018-03-06,96.32791900634766
2018-03-07,96.54460144042969
2018-03-08,97.19456481933594
2018-03-09,97.80123901367188
2018-03-12,97.0645751953125
2018-03-13,96.15459442138672
2018-03-14,96.45791625976562
2018-03-15,96.93457794189453
2018-03-16,96.63125610351562
2018-03-19,95.41793823242188
2018-03-20,95.80792999267578
2018-03-21,95.41793823242188
2018-03-22,94.07463836669922
2018-03-23,93.3379898071289
2018-03-26,91.77801513671875
2018-03-27,92.90467071533203
2018-03-28,93.4246597290039
2018-03-29,94.98462677001953
2018-04-03,95.0712890625
2018-04-04,95.41793823242188
2018-04-05,97.23789978027344
2018-04-06,97.4112319946289
2018-04-09,98.06121826171875
2018-04-10,97.93122100830078
2018-04-11,96.54460144042969
2018-04-12,97.23789978027344
2018-04-13,98.27787780761719
2018-04-16,98.10455322265625
2018-04-17,98.23455047607422
2018-04-18,98.32119750976562
2018-04-19,98.23455047607422
2018-04-20,99.18785095214844
2018-04-23,98.32119750976562
2018-04-24,98.4945297241211
2018-04-25,98.27787780761719
2018-04-26,99.30036926269531
2018-04-27,98.68523406982422
2018-04-30,99.34430694580078
2018-05-02,100.04731750488281
2018-05-03,100.00337219238281
2018-05-04,100.00337219238281
2018-05-07,100.70638275146484
2018-05-08,101.10183715820312
2018-05-09,101.36546325683594
2018-05-10,101.05789947509766
2018-05-11,100.83819580078125
2018-05-14,101.01395416259766
2018-05-15,101.89270782470703
2018-05-16,102.33211517333984
2018-05-17,103.73812866210938
2018-05-18,104.22145080566406
2018-05-21,104.48506927490234
2018-05-22,104.13356018066406
2018-05-23,103.78207397460938
2018-05-24,104.04568481445312
2018-05-25,105.31990814208984
2018-05-28,103.47449493408203
2018-05-29,103.16692352294922
2018-05-30,102.77149200439453
2018-05-31,102.72755432128906
2018-06-01,103.12299346923828
2018-06-04,104.04568481445312
2018-06-05,104.17750549316406
2018-06-06,103.5623779296875
2018-06-07,103.5184326171875
2018-06-08,103.03511047363281
2018-06-11,104.35325622558594
2018-06-12,105.36383819580078
2018-06-13,105.1880874633789
2018-06-14,106.4623031616211
2018-06-15,106.59410858154297
2018-06-18,104.92445373535156
2018-06-19,104.70475769042969
2018-06-20,105.1441421508789
2018-06-21,104.48506927490234
2018-06-22,105.71533203125
2018-06-25,104.13356018066406
2018-06-26,104.52901458740234
2018-06-27,106.11079406738281
2018-06-28,105.9350357055664
2018-06-29,106.24260711669922
2018-07-02,104.35325622558594
2018-07-03,104.88052368164062
2018-07-04,105.40777587890625
2018-07-05,105.45170593261719
2018-07-06,106.4183578491211
2018-07-09,106.63804626464844
2018-07-10,107.60467529296875
2018-07-11,107.29711151123047
2018-07-12,108.74708557128906
2018-07-13,108.57133483886719
2018-07-16,108.26374816894531
2018-07-17,108.2198257446289
2018-07-18,107.56075286865234
2018-07-19,107.60467529296875
2018-07-20,108.9667739868164
2018-07-23,108.65919494628906
2018-07-24,108.48345184326172
2018-07-25,108.92283630371094
2018-07-26,111.60306549072266
2018-07-27,110.81217956542969
2018-07-30,110.63642120361328
2018-07-31,110.90006256103516
2018-08-01,110.72429656982422
2018-08-02,110.46068572998047
2018-08-03,110.90006256103516
2018-08-06,110.59249114990234
2018-08-07,110.68035888671875
2018-08-08,110.72429656982422
2018-08-09,110.1970443725586
2018-08-10,108.43951416015625
2018-08-13,108.74708557128906
2018-08-14,109.09857940673828
2018-08-15,107.42893981933594
2018-08-16,108.0440673828125
2018-08-17,107.95618438720703
2018-08-20,108.65919494628906
2018-08-21,108.39557647705078
2018-08-22,109.36221313476562
2018-08-23,109.36221313476562
2018-08-24,109.27433013916016
2018-08-27,109.18646240234375
2018-08-28,109.23040771484375
2018-08-29,110.1970443725586
2018-08-30,110.06523132324219
2018-08-31,109.05464935302734
2018-09-03,109.23040771484375
2018-09-04,108.87889862060547
2018-09-05,106.3744125366211
2018-09-06,104.48506927490234
2018-09-07,105.01234436035156
2018-09-10,105.97897338867188
2018-09-11,105.80322265625
2018-09-12,106.85773468017578
2018-09-13,106.24260711669922
2018-09-14,106.11079406738281
2018-09-17,106.63804626464844
2018-09-18,107.47286987304688
2018-09-19,107.38499450683594
2018-09-20,107.25318145751953
2018-09-21,108.08800506591797
2018-09-24,108.0440673828125
2018-09-25,109.18646240234375
2018-09-26,111.1636734008789
2018-09-27,113.360595703125
2018-09-28,111.99850463867188
2018-10-01,113.14090728759766
2018-10-02,112.48182678222656
2018-10-03,111.47125244140625
2018-10-04,109.45010375976562
2018-10-05,108.1758804321289
2018-10-08,107.38499450683594
2018-10-09,107.47286987304688
2018-10-10,103.65023803710938
2018-10-11,101.277587890625
2018-10-12,101.10183715820312
2018-10-15,100.5745620727539
2018-10-16,102.50785827636719
2018-10-17,101.62908935546875
2018-10-18,101.84878540039062
2018-10-19,102.9911880493164
2018-10-22,102.1563491821289
2018-10-23,105.01234436035156
2018-10-24,106.11079406738281
2018-10-25,106.11079406738281
2018-10-26,105.84715270996094
2018-10-29,105.49565887451172
2018-10-30,105.1441421508789
2018-10-31,106.11079406738281
2018-11-01,107.20923614501953
2018-11-02,105.9350357055664
2018-11-05,106.15471649169922
2018-11-06,105.45170593261719
2018-11-07,106.19866943359375
2018-11-08,105.49565887451172
2018-11-09,105.62747192382812
2018-11-12,104.26537322998047
2018-11-13,104.79264068603516
2018-11-14,105.1441421508789
2018-11-15,103.3866195678711
2018-11-16,103.3866195678711
2018-11-19,101.05789947509766
2018-11-20,97.80646514892578
2018-11-21,96.44438171386719
2018-11-22,95.87318420410156
2018-11-23,96.26863861083984
2018-11-26,96.92769622802734
2018-11-27,95.47774505615234
2018-11-28,94.73080444335938
2018-11-29,98.1140365600586
2018-11-30,98.55341339111328
2018-12-03,99.73975372314453
2018-12-04,99.16856384277344
2018-12-05,98.50948333740234
2018-12-06,96.88375854492188
2018-12-07,96.57620239257812
2018-12-10,96.04893493652344
2018-12-11,96.31257629394531
2018-12-12,97.58677673339844
2018-12-13,97.3231430053711
2018-12-14,96.70802307128906
2018-12-17,96.22468566894531
2018-12-18,95.78531646728516
2018-12-19,96.57620239257812
2018-12-20,96.62013244628906
2018-12-21,96.97163391113281
2018-12-24,96.35650634765625
2018-12-27,95.60955810546875
2018-12-28,96.44438171386719
2018-12-31,97.05951690673828
2019-01-02,97.27921295166016
2019-01-03,96.35650634765625
2019-01-04,97.36708068847656
2019-01-07,97.19132995605469
2019-01-08,97.7186050415039
2019-01-09,98.15797424316406
2019-01-10,98.50948333740234
2019-01-11,98.64128875732422
2019-01-14,98.46553039550781
2019-01-15,98.37767028808594
2019-01-16,98.37767028808594
2019-01-17,98.50948333740234
2019-01-18,98.46553039550781
2019-01-21,98.68523406982422
2019-01-22,98.50948333740234
2019-01-23,98.201904296875
2019-01-24,98.289794921875
2019-01-25,97.67465209960938
2019-01-28,97.10346221923828
2019-01-29,97.01557159423828
2019-01-30,96.92769622802734
2019-01-31,97.23527526855469
2019-02-01,98.0700912475586
2019-02-04,97.3231430053711
2019-02-05,98.1140365600586
2019-02-06,97.54283905029297
2019-02-07,95.69742584228516
2019-02-08,93.50052642822266
2019-02-11,95.21411895751953
2019-02-12,95.12623596191406
2019-02-13,96.22468566894531
2019-02-14,93.23688507080078
2019-02-15,92.9732666015625
2019-02-18,93.8520278930664
2019-02-19,93.06112670898438
2019-02-20,94.2914047241211
2019-02-21,94.15959930419922
2019-02-22,94.59898376464844
2019-02-25,95.52167510986328
2019-02-26,95.258056640625
2019-02-27,93.80809783935547
2019-02-28,93.5444564819336
2019-03-01,93.76416015625
2019-03-04,94.99442291259766
2019-03-05,95.8292465209961
2019-03-06,95.56560516357422
2019-03-07,95.47774505615234
2019-03-08,89.45820617675781
2019-03-11,91.08393096923828
2019-03-12,91.25968170166016
2019-03-13,90.02941131591797
2019-03-14,93.0171890258789
2019-03-15,93.50052642822266
2019-03-18,92.44600677490234
2019-03-19,92.70964050292969
2019-03-20,92.27025604248047
2019-03-21,86.22435760498047
2019-03-22,86.08375549316406
2019-03-25,85.2401351928711
2019-03-26,86.83948516845703
2019-03-27,86.64617156982422
2019-03-28,84.36137390136719
2019-03-29,85.57406616210938
2019-04-01,85.4158935546875
2019-04-02,85.09953308105469
2019-04-03,85.46861267089844
2019-04-04,85.45104217529297
2019-04-05,84.44924926757812
2019-04-08,84.71287536621094
2019-04-09,85.29285430908203
2019-04-10,85.11710357666016
2019-04-11,86.76918029785156
2019-04-12,88.75520324707031
2019-04-15,89.2824478149414
2019-04-16,91.17179107666016
