Date,SAB.MC
2016-06-07,1.0194839239120483
2016-06-08,1.011419653892517
2016-06-09,0.9999949336051941
2016-06-10,0.9610166549682617
2016-06-13,0.9401832818984985
2016-06-14,0.9159899950027466
2016-06-15,0.9253979921340942
2016-06-16,0.8978450298309326
2016-06-17,0.9294305443763733
2016-06-20,0.9610166549682617
2016-06-21,0.9684089422225952
2016-06-22,0.9764737486839294
2016-06-23,1.0067154169082642
2016-06-24,0.8124956488609314
2016-06-27,0.7822540402412415
2016-06-28,0.7936787605285645
2016-06-29,0.8037593364715576
2016-06-30,0.7923347353935242
2016-07-01,0.8064472079277039
2016-07-04,0.7983830571174622
2016-07-05,0.7647810578346252
2016-07-06,0.7358835339546204
2016-07-07,0.7331949472427368
2016-07-08,0.7694854140281677
2016-07-11,0.7735172510147095
2016-07-12,0.8118235468864441
2016-07-13,0.8353449106216431
2016-07-14,0.8528178334236145
2016-07-15,0.8487861752510071
2016-07-18,0.8487861752510071
2016-07-19,0.8534905314445496
2016-07-20,0.865587055683136
2016-07-21,0.8642430901527405
2016-07-22,0.7997269034385681
2016-07-25,0.7950225472450256
2016-07-26,0.8037593364715576
2016-07-27,0.8198885321617126
2016-07-28,0.8017428517341614
2016-07-29,0.8219043612480164
2016-08-01,0.7977109551429749
2016-08-02,0.7580608129501343
2016-08-03,0.755372166633606
2016-08-04,0.7688135504722595
2016-08-05,0.7829259037971497
2016-08-08,0.7956946492195129
2016-08-09,0.8071192502975464
2016-08-10,0.8185437917709351
2016-08-11,0.8232483863830566
2016-08-12,0.8212324976921082
2016-08-15,0.8171999454498291
2016-08-16,0.8098078370094299
2016-08-17,0.7936787605285645
2016-08-18,0.7903182506561279
2016-08-19,0.7768778204917908
2016-08-22,0.7930066585540771
2016-08-23,0.8030874729156494
2016-08-24,0.8198885321617126
2016-08-25,0.8124956488609314
2016-08-26,0.8151841163635254
2016-08-29,0.8044314384460449
2016-08-30,0.8091358542442322
2016-08-31,0.8165280818939209
2016-09-01,0.8319851756095886
2016-09-02,0.8360167741775513
2016-09-05,0.8340008854866028
2016-09-06,0.8138402104377747
2016-09-07,0.8219043612480164
2016-09-08,0.8387052416801453
2016-09-09,0.8481143116950989
2016-09-12,0.8259367942810059
2016-09-13,0.7997269034385681
2016-09-14,0.7876303791999817
2016-09-15,0.7849419713020325
2016-09-16,0.7748619318008423
2016-09-19,0.7694854140281677
2016-09-20,0.7688135504722595
2016-09-21,0.7889742851257324
2016-09-22,0.7943506240844727
2016-09-23,0.7614206671714783
2016-09-26,0.7540285587310791
2016-09-27,0.7506678700447083
2016-09-28,0.7499959468841553
2016-09-29,0.7540285587310791
2016-09-30,0.7661249041557312
2016-10-03,0.7641090154647827
2016-10-04,0.765453040599823
2016-10-05,0.7782217264175415
2016-10-06,0.7849419713020325
2016-10-07,0.7688135504722595
2016-10-10,0.7667970657348633
2016-10-11,0.7667970657348633
2016-10-12,0.7694854140281677
2016-10-13,0.7466362714767456
2016-10-14,0.7526845335960388
2016-10-17,0.7547003626823425
2016-10-18,0.7748619318008423
2016-10-19,0.7889742851257324
2016-10-20,0.8051034808158875
2016-10-21,0.8259367942810059
2016-10-24,0.8494580388069153
2016-10-25,0.8299685120582581
2016-10-26,0.8346729278564453
2016-10-27,0.8534905314445496
2016-10-28,0.8212324976921082
2016-10-31,0.8192158937454224
2016-11-01,0.8098078370094299
2016-11-02,0.7869583368301392
2016-11-03,0.8057753443717957
2016-11-04,0.81316739320755
2016-11-07,0.8219043612480164
2016-11-08,0.8232483863830566
2016-11-09,0.8387052416801453
2016-11-10,0.8696187734603882
2016-11-11,0.8790276646614075
2016-11-14,0.8803715109825134
2016-11-15,0.8810439705848694
2016-11-16,0.8615548014640808
2016-11-17,0.8628985285758972
2016-11-18,0.8534905314445496
2016-11-21,0.845425546169281
2016-11-22,0.8084638118743896
2016-11-23,0.8057753443717957
2016-11-24,0.8064472079277039
2016-11-25,0.7943506240844727
2016-11-28,0.7721732258796692
2016-11-29,0.7741891145706177
2016-11-30,0.7909903526306152
2016-12-01,0.8232483863830566
2016-12-02,0.8091358542442322
2016-12-05,0.8252647519111633
2016-12-06,0.8716353178024292
2016-12-07,0.8729794025421143
2016-12-08,0.918677806854248
2016-12-09,0.9247261881828308
2016-12-12,0.9206944704055786
2016-12-13,0.9253979921340942
2016-12-14,0.9153180122375488
2016-12-15,0.9348070621490479
2016-12-16,0.9395114779472351
2016-12-19,0.9247261881828308
2016-12-20,0.9327912330627441
2016-12-21,0.9206944704055786
2016-12-22,0.9146458506584167
2016-12-23,0.9092698097229004
2016-12-27,0.9072533249855042
2016-12-28,0.9086174964904785
2016-12-29,0.9004318714141846
2016-12-30,0.9024779796600342
2017-01-02,0.9140744805335999
2017-01-03,0.9440885782241821
2017-01-04,0.937949538230896
2017-01-05,0.9365854263305664
2017-01-06,0.947499692440033
2017-01-09,0.9393134117126465
2017-01-10,0.9365854263305664
2017-01-11,0.9270351529121399
2017-01-12,0.9113461971282959
2017-01-13,0.9140744805335999
2017-01-16,0.8963388204574585
2017-01-17,0.9004318714141846
2017-01-18,0.8977030515670776
2017-01-19,0.9195317029953003
2017-01-20,0.9092994332313538
2017-01-23,0.8854244351387024
2017-01-24,0.9065712690353394
2017-01-25,0.9427247643470764
2017-01-26,0.9331742525100708
2017-01-27,0.9522747993469238
2017-01-30,0.9550031423568726
2017-01-31,0.9509099125862122
2017-02-01,0.963189423084259
2017-02-02,0.9795601963996887
2017-02-03,0.9932035803794861
2017-02-06,0.9700106978416443
2017-02-07,0.9870641827583313
2017-02-08,0.9918395280838013
2017-02-09,1.0170785188674927
2017-02-10,1.0095751285552979
2017-02-13,1.0150322914123535
2017-02-14,1.0109392404556274
2017-02-15,1.0163965225219727
2017-02-16,1.0102571249008179
2017-02-17,1.0000249147415161
2017-02-20,1.0027536153793335
2017-02-21,0.9959317445755005
2017-02-22,0.9850174188613892
2017-02-23,0.9597780704498291
2017-02-24,0.944770872592926
2017-02-27,0.938631534576416
2017-02-28,0.9468177556991577
2017-03-01,1.0109392404556274
2017-03-02,1.0048000812530518
2017-03-03,1.0293569564819336
2017-03-06,1.03276789188385
2017-03-07,1.0361783504486084
2017-03-08,1.0586892366409302
2017-03-09,1.0798357725143433
2017-03-10,1.1057575941085815
2017-03-13,1.098253846168518
2017-03-14,1.0839289426803589
2017-03-15,1.0955253839492798
2017-03-16,1.1282683610916138
2017-03-17,1.1507792472839355
2017-03-20,1.1398648023605347
2017-03-21,1.1384999752044678
2017-03-22,1.134407877922058
2017-03-23,1.1548717021942139
2017-03-24,1.1582826375961304
2017-03-27,1.160328984260559
2017-03-28,1.1760183572769165
2017-03-29,1.17192542552948
2017-03-30,1.1664682626724243
2017-03-31,1.17192542552948
2017-04-03,1.1398648023605347
2017-04-04,1.1214463710784912
2017-04-05,1.1443763971328735
2017-04-06,1.1603574752807617
2017-04-07,1.1659153699874878
2017-04-10,1.1471554040908813
2017-04-11,1.1360381841659546
2017-04-12,1.117277979850769
2017-04-13,1.1019916534423828
2017-04-18,1.1089402437210083
2017-04-19,1.1436817646026611
2017-04-20,1.1443763971328735
2017-04-21,1.1659153699874878
2017-04-24,1.2256708145141602
2017-04-25,1.232619285583496
2017-04-26,1.2444311380386353
2017-04-27,1.22914457321167
2017-04-28,1.2270605564117432
2017-05-02,1.24582040309906
2017-05-03,1.250684380531311
2017-05-04,1.2854255437850952
2017-05-05,1.3104393482208252
2017-05-08,1.305575966835022
2017-05-09,1.2895947694778442
2017-05-10,1.2909842729568481
2017-05-11,1.274308443069458
2017-05-12,1.2750030755996704
2017-05-15,1.29167902469635
2017-05-16,1.287509799003601
2017-05-17,1.243041753768921
2017-05-18,1.246515154838562
2017-05-19,1.2611068487167358
2017-05-22,1.2569376230239868
2017-05-23,1.2840361595153809
2017-05-24,1.287509799003601
2017-05-25,1.2833412885665894
2017-05-26,1.2722240686416626
2017-05-29,1.2722240686416626
2017-05-30,1.2624964714050293
2017-05-31,1.274308443069458
2017-06-01,1.2708348035812378
2017-06-02,1.2638859748840332
2017-06-05,1.2611068487167358
2017-06-06,1.255548357963562
2017-06-07,1.228449821472168
2017-06-08,1.2221965789794922
2017-06-09,1.221710443496704
2017-06-12,1.1999620199203491
2017-06-13,1.210384726524353
2017-06-14,1.2027417421340942
2017-06-15,1.1992672681808472
2017-06-16,1.2124687433242798
2017-06-19,1.2374831438064575
2017-06-20,1.2117741107940674
2017-06-21,1.2215018272399902
2017-06-22,1.2131640911102295
2017-06-23,1.186760425567627
2017-06-26,1.2041313648223877
2017-06-27,1.232619285583496
2017-06-28,1.250684380531311
2017-06-29,1.2486003637313843
2017-06-30,1.236093521118164
2017-07-03,1.2770880460739136
2017-07-04,1.275697946548462
2017-07-05,1.2680548429489136
2017-07-06,1.2750030755996704
2017-07-07,1.2812566757202148
2017-07-10,1.2798670530319214
2017-07-11,1.2812566757202148
2017-07-12,1.2944587469100952
2017-07-13,1.3187772035598755
2017-07-14,1.293068528175354
2017-07-17,1.2923736572265625
2017-07-18,1.2708348035812378
2017-07-19,1.2722240686416626
2017-07-20,1.25902259349823
2017-07-21,1.255548357963562
2017-07-24,1.2812566757202148
2017-07-25,1.3285046815872192
2017-07-26,1.3257254362106323
2017-07-27,1.3500442504882812
2017-07-28,1.3097444772720337
2017-07-31,1.3153029680252075
2017-08-01,1.3153029680252075
2017-08-02,1.306270718574524
2017-08-03,1.3194721937179565
2017-08-04,1.3271150588989258
2017-08-07,1.3271150588989258
2017-08-08,1.3285046815872192
2017-08-09,1.316692590713501
2017-08-10,1.29167902469635
2017-08-11,1.2694447040557861
2017-08-14,1.3146082162857056
2017-08-15,1.3201669454574585
2017-08-16,1.3285046815872192
2017-08-17,1.3034909963607788
2017-08-18,1.3041859865188599
2017-08-21,1.29167902469635
2017-08-22,1.2902896404266357
2017-08-23,1.2798670530319214
2017-08-24,1.2923736572265625
2017-08-25,1.2861205339431763
2017-08-28,1.2833412885665894
2017-08-29,1.24582040309906
2017-08-30,1.2624964714050293
2017-08-31,1.2833412885665894
2017-09-01,1.2979322671890259
2017-09-04,1.261801838874817
2017-09-05,1.232619285583496
2017-09-06,1.2256708145141602
2017-09-07,1.1812018156051636
2017-09-08,1.1881500482559204
2017-09-11,1.1992672681808472
2017-09-12,1.205520510673523
2017-09-13,1.2228913307189941
2017-09-14,1.22914457321167
2017-09-15,1.2319245338439941
2017-09-18,1.2444311380386353
2017-09-19,1.250684380531311
2017-09-20,1.2034363746643066
2017-09-21,1.2027417421340942
2017-09-22,1.1978777647018433
2017-09-25,1.1839815378189087
2017-09-26,1.1853711605072021
2017-09-27,1.2666655778884888
2017-09-28,1.228449821472168
2017-09-29,1.2270605564117432
2017-10-02,1.1714742183685303
2017-10-03,1.1721694469451904
2017-10-04,1.1054660081863403
2017-10-05,1.1735590696334839
2017-10-06,1.1513245105743408
2017-10-09,1.1617470979690552
2017-10-10,1.1561884880065918
2017-10-11,1.170084834098816
2017-10-12,1.163136601448059
2017-10-13,1.1680002212524414
2017-10-16,1.1353435516357422
2017-10-17,1.1457659006118774
2017-10-18,1.1603574752807617
2017-10-19,1.1409021615982056
2017-10-20,1.1297848224639893
2017-10-23,1.1061607599258423
2017-10-24,1.1527140140533447
2017-10-25,1.1242260932922363
2017-10-26,1.1596622467041016
2017-10-27,1.103381872177124
2017-10-30,1.1659153699874878
2017-10-31,1.1944035291671753
2017-11-01,1.2110792398452759
2017-11-02,1.2048261165618896
2017-11-03,1.1721694469451904
2017-11-06,1.15896737575531
2017-11-07,1.1527140140533447
2017-11-08,1.1561884880065918
2017-11-09,1.1527140140533447
2017-11-10,1.1610522270202637
2017-11-13,1.1534087657928467
2017-11-14,1.146460771560669
2017-11-15,1.1534087657928467
2017-11-16,1.1485449075698853
2017-11-17,1.1402071714401245
2017-11-20,1.1388177871704102
2017-11-21,1.1221420764923096
2017-11-22,1.1242260932922363
2017-11-23,1.1367329359054565
2017-11-24,1.1457659006118774
2017-11-27,1.1409021615982056
2017-11-28,1.1457659006118774
2017-11-29,1.1888447999954224
2017-11-30,1.1742539405822754
2017-12-01,1.1547988653182983
2017-12-04,1.163136601448059
2017-12-05,1.1457659006118774
2017-12-06,1.127700686454773
2017-12-07,1.1520191431045532
2017-12-08,1.1832860708236694
2017-12-11,1.1714742183685303
2017-12-12,1.168695092201233
2017-12-13,1.1575779914855957
2017-12-14,1.1429872512817383
2017-12-15,1.141596794128418
2017-12-18,1.168695092201233
2017-12-19,1.1839815378189087
2017-12-20,1.1950981616973877
2017-12-21,1.2152483463287354
2017-12-22,1.1735590696334839
2017-12-27,1.1686367988586426
2017-12-28,1.1665269136428833
2017-12-29,1.1644177436828613
2018-01-02,1.1812934875488281
2018-01-03,1.1964111328125
2018-01-04,1.225591778755188
2018-01-05,1.2410612106323242
2018-01-08,1.2347328662872314
2018-01-09,1.2611011266708374
2018-01-10,1.3120794296264648
2018-01-11,1.3092669248580933
2018-01-12,1.314188838005066
2018-01-15,1.3215718269348145
2018-01-16,1.3078603744506836
2018-01-17,1.2941488027572632
2018-01-18,1.2955557107925415
2018-01-19,1.3082122802734375
2018-01-22,1.3433698415756226
2018-01-23,1.3377445936203003
2018-01-24,1.3314162492752075
2018-01-25,1.3532135486602783
2018-01-26,1.3553234338760376
2018-01-29,1.3598934412002563
2018-01-30,1.3482918739318848
2018-01-31,1.345831036567688
2018-02-01,1.3356345891952515
2018-02-02,1.2923914194107056
2018-02-05,1.3050479888916016
2018-02-06,1.283953309059143
2018-02-07,1.2962589263916016
2018-02-08,1.2748126983642578
2018-02-09,1.2533661127090454
2018-02-12,1.273405909538269
2018-02-13,1.2656714916229248
2018-02-14,1.2674294710159302
2018-02-15,1.268835425376892
2018-02-16,1.2825469970703125
2018-02-19,1.2825469970703125
2018-02-20,1.2843049764633179
2018-02-21,1.2755159139633179
2018-02-22,1.273405909538269
2018-02-23,1.22699773311615
2018-02-26,1.222076416015625
2018-02-27,1.2248886823654175
2018-02-28,1.2132868766784668
2018-03-01,1.1992233991622925
2018-03-02,1.1668789386749268
2018-03-05,1.1686367988586426
2018-03-06,1.1700431108474731
2018-03-07,1.173558235168457
2018-03-08,1.1742621660232544
2018-03-09,1.173558235168457
2018-03-12,1.1777775287628174
2018-03-13,1.1753164529800415
2018-03-14,1.1668789386749268
2018-03-15,1.1661757230758667
2018-03-16,1.1816447973251343
2018-03-19,1.1718010902404785
2018-03-20,1.1893799304962158
2018-03-21,1.1798865795135498
2018-03-22,1.153518557548523
2018-03-23,1.1707462072372437
2018-03-26,1.1707462072372437
2018-03-27,1.1672301292419434
2018-03-28,1.1700431108474731
2018-03-29,1.1679332256317139
2018-04-03,1.1594957113265991
2018-04-04,1.1521122455596924
2018-04-05,1.181996464729309
2018-04-06,1.1686367988586426
2018-04-09,1.1795356273651123
2018-04-10,1.1904340982437134
2018-04-11,1.2020363807678223
2018-04-12,1.2516086101531982
2018-04-13,1.2248886823654175
2018-04-16,1.2210214138031006
2018-04-17,1.2037944793701172
2018-04-18,1.2016844749450684
2018-04-19,1.2157479524612427
2018-04-20,1.2245373725891113
2018-04-23,1.2417644262313843
2018-04-24,1.2104740142822266
2018-04-25,1.1822313070297241
2018-04-26,1.180058240890503
2018-04-27,1.1786099672317505
2018-04-30,1.1778857707977295
2018-05-02,1.1753513813018799
2018-05-03,1.184041142463684
2018-05-04,1.2130085229873657
2018-05-07,1.2137327194213867
2018-05-08,1.2332855463027954
2018-05-09,1.2387173175811768
2018-05-10,1.2466832399368286
2018-05-11,1.2546488046646118
2018-05-14,1.2546488046646118
2018-05-15,1.2629772424697876
2018-05-16,1.2101123332977295
2018-05-17,1.2166298627853394
2018-05-18,1.1753513813018799
2018-05-21,1.1634018421173096
2018-05-22,1.1985251903533936
2018-05-23,1.1836793422698975
2018-05-24,1.173178791999817
2018-05-25,1.1518146991729736
2018-05-28,1.1576082706451416
2018-05-29,1.078672170639038
2018-05-30,1.0790345668792725
2018-05-31,1.0413774251937866
2018-06-01,1.0746893882751465
2018-06-04,1.0710688829421997
2018-06-05,1.0381183624267578
2018-06-06,1.054050087928772
2018-06-07,1.0717929601669312
2018-06-08,1.0573089122772217
2018-06-11,1.0917080640792847
2018-06-12,1.0931562185287476
2018-06-13,1.0822933912277222
2018-06-14,1.0638264417648315
2018-06-15,1.0384798049926758
2018-06-18,1.032686710357666
2018-06-19,1.0493428707122803
2018-06-20,1.0453602075576782
2018-06-21,1.025083065032959
2018-06-22,1.026531457901001
2018-06-25,1.0149445533752441
2018-06-26,1.012771487236023
2018-06-27,1.0174790620803833
2018-06-28,1.0218236446380615
2018-06-29,1.0395665168762207
2018-07-02,1.0239967107772827
2018-07-03,1.031600832939148
2018-07-04,1.046446681022644
2018-07-05,1.06781005859375
2018-07-06,1.0638264417648315
2018-07-09,1.0833799839019775
2018-07-10,1.0667235851287842
2018-07-11,1.0283421277999878
2018-07-12,1.027255654335022
2018-07-13,1.0232727527618408
2018-07-16,1.0109614133834839
2018-07-17,1.0073401927947998
2018-07-18,1.0011850595474243
2018-07-19,1.0066159963607788
2018-07-20,0.9946667551994324
2018-07-23,0.992494523525238
2018-07-24,1.0040816068649292
2018-07-25,1.004443883895874
2018-07-26,1.0283421277999878
2018-07-27,0.9975638389587402
2018-07-30,1.0109614133834839
2018-07-31,1.0344971418380737
2018-08-01,1.0359454154968262
2018-08-02,1.0283421277999878
2018-08-03,1.0406529903411865
2018-08-06,1.037031888961792
2018-08-07,1.0424630641937256
2018-08-08,1.0359454154968262
2018-08-09,1.0428253412246704
2018-08-10,1.0022705793380737
2018-08-13,0.9856150150299072
2018-08-14,0.9736658334732056
2018-08-15,0.9544746279716492
2018-08-16,0.9624413251876831
2018-08-17,0.9624413251876831
2018-08-20,0.9642511010169983
2018-08-21,0.979459285736084
2018-08-22,0.979459285736084
2018-08-23,0.9809074401855469
2018-08-24,0.9830803871154785
2018-08-27,0.9877876043319702
2018-08-28,0.9812697768211365
2018-08-29,0.9819939136505127
2018-08-30,0.9707694053649902
2018-08-31,0.9573715925216675
2018-09-03,0.9559236168861389
2018-09-04,0.9693202376365662
2018-09-05,0.9885116219520569
2018-09-06,0.9704068303108215
2018-09-07,0.9609922766685486
2018-09-10,0.9780110120773315
2018-09-11,0.9740282893180847
2018-09-12,0.9700443744659424
2018-09-13,0.9975638389587402
2018-09-14,0.9961153864860535
2018-09-17,1.0131336450576782
2018-09-18,1.0247207880020142
2018-09-19,1.0428253412246704
2018-09-21,1.0460841655731201
2018-09-24,1.0442737340927124
2018-09-25,1.026531457901001
2018-09-26,1.0149445533752441
2018-09-27,0.9997361302375793
2018-09-28,0.9696829319000244
2018-10-01,0.9642511010169983
2018-10-02,0.9414395093917847
2018-10-03,0.9457847476005554
2018-10-04,0.942887544631958
2018-10-05,0.9338352084159851
2018-10-08,0.9236971735954285
2018-10-09,0.9284042716026306
2018-10-10,0.9385428428649902
2018-10-11,0.9313011765480042
2018-10-12,0.9204384684562683
2018-10-15,0.914282500743866
2018-10-16,0.918265163898468
2018-10-17,0.9139209985733032
2018-10-18,0.852726936340332
2018-10-19,0.8516404032707214
2018-10-22,0.8060173392295837
2018-10-23,0.7792218923568726
2018-10-24,0.7535139918327332
2018-10-25,0.748082160949707
2018-10-26,0.7864643335342407
2018-10-29,0.7994996309280396
2018-10-30,0.8237593770027161
2018-10-31,0.8436744809150696
2018-11-01,0.8480198979377747
2018-11-02,0.8606926798820496
2018-11-05,0.8650378584861755
2018-11-06,0.8530892133712769
2018-11-07,0.8744528293609619
2018-11-08,0.8780731558799744
2018-11-09,0.8588827848434448
2018-11-12,0.8520027995109558
2018-11-13,0.8737279176712036
2018-11-14,0.8719180226325989
2018-11-15,0.8451228737831116
2018-11-16,0.8462093472480774
2018-11-19,0.8328117728233337
2018-11-20,0.8165176510810852
2018-11-21,0.8157936334609985
2018-11-22,0.8063789010047913
2018-11-23,0.8045689463615417
2018-11-26,0.8244834542274475
2018-11-27,0.8147069811820984
2018-11-28,0.8125349283218384
2018-11-29,0.8139829039573669
2018-11-30,0.816155195236206
2018-12-03,0.8136212229728699
2018-12-04,0.789360523223877
2018-12-05,0.7922579646110535
2018-12-06,0.7622038722038269
2018-12-07,0.7603932023048401
2018-12-10,0.7444615960121155
2018-12-11,0.7502551078796387
2018-12-12,0.77451491355896
2018-12-13,0.7810324430465698
2018-12-14,0.7846537232398987
2018-12-17,0.7737909555435181
2018-12-18,0.7618412971496582
2018-12-19,0.7509791851043701
2018-12-20,0.7332363128662109
2018-12-21,0.7225908637046814
2018-12-24,0.7186001539230347
2018-12-27,0.7101758718490601
2018-12-28,0.7333797812461853
2018-12-31,0.7393661141395569
2019-01-02,0.7397351264953613
2019-01-03,0.7372229099273682
2019-01-04,0.7715126872062683
2019-01-07,0.7740983366966248
2019-01-08,0.7748380899429321
2019-01-09,0.7737293243408203
2019-01-10,0.761905312538147
2019-01-11,0.7582101225852966
2019-01-14,0.753406822681427
2019-01-15,0.754515528678894
2019-01-16,0.7907264232635498
2019-01-17,0.7615354657173157
2019-01-18,0.7855533957481384
2019-01-21,0.7715126872062683
2019-01-22,0.7607965469360352
2019-01-23,0.780010461807251
2019-01-24,0.764491856098175
2019-01-25,0.7981162071228027
2019-01-28,0.7733594179153442
2019-01-29,0.7678173184394836
2019-01-30,0.7600577473640442
2019-01-31,0.7385528683662415
2019-02-01,0.6714519262313843
