Date,CUMMINSIND.NS
2016-01-18,804.989501953125
2016-01-19,791.215576171875
2016-01-20,761.455322265625
2016-01-21,750.7281494140625
2016-01-22,761.2465209960938
2016-01-25,753.3159790039062
2016-01-27,762.8325805664062
2016-01-28,766.54736328125
2016-01-29,771.0136108398438
2016-02-01,788.4606323242188
2016-02-02,750.0185546875
2016-02-03,748.7246704101562
2016-02-04,778.9441528320312
2016-02-05,807.4104614257812
2016-02-08,794.0537719726562
2016-02-09,773.9771118164062
2016-02-10,777.0241088867188
2016-02-11,773.8348388671875
2016-02-12,741.18603515625
2016-02-15,758.7692260742188
2016-02-16,744.6270751953125
2016-02-17,740.724365234375
2016-02-18,745.2566528320312
2016-02-19,728.7222900390625
2016-02-22,738.1644287109375
2016-02-23,738.03857421875
2016-02-24,720.8748168945312
2016-02-25,705.809326171875
2016-02-26,699.3468627929688
2016-02-29,679.20361328125
2016-03-01,693.2200317382812
2016-03-02,702.8718872070312
2016-03-03,735.7304077148438
2016-03-04,734.80712890625
2016-03-08,726.1625366210938
2016-03-09,724.6517333984375
2016-03-10,714.5802001953125
2016-03-11,711.2229614257812
2016-03-14,706.5647583007812
2016-03-15,707.7816772460938
2016-03-16,711.1810302734375
2016-03-17,709.9640502929688
2016-03-18,704.6344604492188
2016-03-21,713.0275268554688
2016-03-22,745.4244384765625
2016-03-23,737.9127197265625
2016-03-28,736.8636474609375
2016-03-29,712.5238647460938
2016-03-30,711.5167236328125
2016-03-31,706.5228271484375
2016-04-01,723.2669067382812
2016-04-04,724.3159790039062
2016-04-05,703.6273193359375
2016-04-06,734.0939331054688
2016-04-07,722.553466796875
2016-04-08,727.4633178710938
2016-04-11,738.7099609375
2016-04-12,747.4807739257812
2016-04-13,760.5737915039062
2016-04-18,745.3823852539062
2016-04-20,748.8234252929688
2016-04-21,736.024169921875
2016-04-22,735.4785766601562
2016-04-25,725.197265625
2016-04-26,740.220703125
2016-04-27,745.7601928710938
2016-04-28,729.1420288085938
2016-04-29,742.9065551757812
2016-05-02,746.1796875
2016-05-03,749.9146728515625
2016-05-04,716.2168579101562
2016-05-05,714.0346069335938
2016-05-06,717.4756469726562
2016-05-09,725.4490966796875
2016-05-10,739.927001953125
2016-05-11,730.40087890625
2016-05-12,726.0365600585938
2016-05-13,716.8883666992188
2016-05-16,713.6568603515625
2016-05-17,713.4470825195312
2016-05-18,720.7909545898438
2016-05-19,720.8328247070312
2016-05-20,725.5750122070312
2016-05-23,731.6179809570312
2016-05-24,730.6946411132812
2016-05-25,723.3927612304688
2016-05-26,677.86083984375
2016-05-27,657.9273681640625
2016-05-30,661.7461547851562
2016-05-31,671.4400024414062
2016-06-01,651.3809204101562
2016-06-02,663.0052490234375
2016-06-03,670.5589599609375
2016-06-06,671.272216796875
2016-06-07,671.4819946289062
2016-06-08,671.4400024414062
2016-06-09,665.7747802734375
2016-06-10,668.67041015625
2016-06-13,669.6775512695312
2016-06-14,671.6918334960938
2016-06-15,671.6918334960938
2016-06-16,671.64990234375
2016-06-17,671.3142700195312
2016-06-20,671.5661010742188
2016-06-21,672.4473266601562
2016-06-22,679.5812377929688
2016-06-23,683.1064453125
2016-06-24,672.0276489257812
2016-06-27,676.5177612304688
2016-06-28,680.4205932617188
2016-06-29,697.668212890625
2016-06-30,712.4818725585938
2016-07-01,708.2433471679688
2016-07-04,715.5032958984375
2016-07-05,706.3968505859375
2016-07-07,692.1287841796875
2016-07-08,686.5895385742188
2016-07-11,691.4994506835938
2016-07-12,685.3724975585938
2016-07-13,688.5618896484375
2016-07-14,687.0510864257812
2016-07-15,686.3795776367188
2016-07-18,690.9118041992188
2016-07-19,708.327392578125
2016-07-20,717.6016845703125
2016-07-21,742.3609619140625
2016-07-22,744.6689453125
2016-07-25,749.5789794921875
2016-07-26,747.3967895507812
2016-07-27,740.094970703125
2016-07-28,750.9061889648438
2016-07-29,738.2293090820312
2016-08-01,715.0801391601562
2016-08-02,721.312744140625
2016-08-03,700.6649169921875
2016-08-04,711.5614013671875
2016-08-05,726.3579711914062
2016-08-08,766.0845947265625
2016-08-09,761.8023681640625
2016-08-10,760.1913452148438
2016-08-11,755.061279296875
2016-08-12,765.2791748046875
2016-08-16,764.2615356445312
2016-08-17,759.2161865234375
2016-08-18,759.6401977539062
2016-08-19,759.0042114257812
2016-08-22,744.8008422851562
2016-08-23,750.8638916015625
2016-08-24,764.9823608398438
2016-08-25,761.0817260742188
2016-08-26,758.7074584960938
2016-08-29,763.583251953125
2016-08-30,777.7440795898438
2016-08-31,780.4574584960938
2016-09-01,781.8990478515625
2016-09-02,783.5100708007812
2016-09-06,781.8990478515625
2016-09-07,785.5877075195312
2016-09-08,793.3463745117188
2016-09-09,791.9473266601562
2016-09-12,787.4107055664062
2016-09-14,774.8610229492188
2016-09-15,768.2893676757812
2016-09-16,781.3054809570312
2016-09-19,781.94140625
2016-09-20,777.1505126953125
2016-09-21,763.41357421875
2016-09-22,768.8829956054688
2016-09-23,760.1489868164062
2016-09-26,757.3507080078125
2016-09-27,765.9573974609375
2016-09-28,765.4910888671875
2016-09-29,752.8565673828125
2016-09-30,767.8229370117188
2016-10-03,787.4530639648438
2016-10-04,788.0042724609375
2016-10-05,792.5409545898438
2016-10-06,777.2777099609375
2016-10-07,772.0203247070312
2016-10-10,763.8374633789062
2016-10-13,742.2994995117188
2016-10-14,737.4661865234375
2016-10-17,722.626953125
2016-10-18,729.3258056640625
2016-10-19,716.267333984375
2016-10-20,729.0714111328125
2016-10-21,722.2455444335938
2016-10-24,721.7792358398438
2016-10-25,735.3463134765625
2016-10-26,743.69873046875
2016-10-27,720.761474609375
2016-10-28,719.9560546875
2016-11-01,723.09326171875
2016-11-02,713.3419189453125
2016-11-03,711.9003295898438
2016-11-04,702.4456176757812
2016-11-07,711.1795654296875
2016-11-08,713.3419189453125
2016-11-09,696.7219848632812
2016-11-10,699.6049194335938
2016-11-11,682.6458740234375
2016-11-15,666.8316040039062
2016-11-16,678.6604614257812
2016-11-17,660.4718627929688
2016-11-18,670.3082275390625
2016-11-21,646.5654907226562
2016-11-22,654.7905883789062
2016-11-23,646.9470825195312
2016-11-24,658.0975952148438
2016-11-25,658.6064453125
2016-11-28,648.55810546875
2016-11-29,658.0128784179688
2016-11-30,668.9090576171875
2016-12-01,655.3417358398438
2016-12-02,641.1809692382812
2016-12-05,656.3170166015625
2016-12-06,659.5391235351562
2016-12-07,652.0772094726562
2016-12-08,673.699951171875
2016-12-09,673.5303955078125
2016-12-12,657.0801391601562
2016-12-13,660.938232421875
2016-12-14,665.4324340820312
2016-12-15,680.738037109375
2016-12-16,693.584716796875
2016-12-19,683.4938354492188
2016-12-20,682.0948486328125
2016-12-21,684.257080078125
2016-12-22,679.5931396484375
2016-12-23,676.4559936523438
2016-12-26,671.8770141601562
2016-12-27,676.8800048828125
2016-12-28,688.5817260742188
2016-12-29,685.7835693359375
2016-12-30,694.2628784179688
2017-01-02,700.5377807617188
2017-01-03,714.7410888671875
2017-01-04,685.4441528320312
2017-01-05,690.955810546875
2017-01-06,685.5714111328125
2017-01-09,682.8156127929688
2017-01-10,702.2337646484375
2017-01-11,712.790771484375
2017-01-12,718.3023071289062
2017-01-13,722.88134765625
2017-01-16,718.89599609375
2017-01-17,712.2820434570312
2017-01-18,706.5159301757812
2017-01-19,705.5830688476562
2017-01-20,700.8345947265625
2017-01-23,710.41650390625
2017-01-24,711.985107421875
2017-01-25,710.5861206054688
2017-01-27,718.3447265625
2017-01-30,720.9735107421875
2017-01-31,711.3916625976562
2017-02-01,720.9310913085938
2017-02-02,765.5335083007812
2017-02-03,756.1212158203125
2017-02-06,774.9883422851562
2017-02-07,766.5933837890625
2017-02-08,768.3741455078125
2017-02-09,772.509521484375
2017-02-10,760.8280639648438
2017-02-13,745.0965576171875
2017-02-14,755.0726928710938
2017-02-15,753.7936401367188
2017-02-16,759.8901977539062
2017-02-17,757.8012084960938
2017-02-20,757.4600219726562
2017-02-21,771.3158569335938
2017-02-22,759.8901977539062
2017-02-23,752.2589111328125
2017-02-27,760.6149291992188
2017-02-28,757.0763549804688
2017-03-01,751.5339965820312
2017-03-02,746.7167358398438
2017-03-03,749.0614624023438
2017-03-06,743.3060913085938
2017-03-07,736.6978149414062
2017-03-08,735.2909545898438
2017-03-09,732.8181762695312
2017-03-10,729.4503173828125
2017-03-14,722.2879028320312
2017-03-15,743.6470336914062
2017-03-16,756.2664184570312
2017-03-17,762.3629760742188
2017-03-20,773.2343139648438
2017-03-21,767.180419921875
2017-03-22,769.6531372070312
2017-03-23,774.427978515625
2017-03-24,788.070556640625
2017-03-27,790.5860595703125
2017-03-28,799.0699462890625
2017-03-29,795.48876953125
2017-03-30,801.841064453125
2017-03-31,809.5575561523438
2017-04-03,819.8748168945312
2017-04-05,826.0140380859375
2017-04-06,817.87109375
2017-04-07,824.393798828125
2017-04-10,834.9668579101562
2017-04-11,836.4164428710938
2017-04-12,840.9354858398438
2017-04-13,834.1994018554688
2017-04-17,817.87109375
2017-04-18,800.0930786132812
2017-04-19,809.1312866210938
2017-04-20,805.03857421875
2017-04-21,826.3551025390625
2017-04-24,828.060302734375
2017-04-25,826.0140380859375
2017-04-26,862.5930786132812
2017-04-27,867.1546630859375
2017-04-28,850.1015625
2017-05-02,853.8106079101562
2017-05-03,899.2147827148438
2017-05-04,904.373291015625
2017-05-05,879.0919189453125
2017-05-08,895.29248046875
2017-05-09,908.80712890625
2017-05-10,906.377197265625
2017-05-11,893.928466796875
2017-05-12,897.2109375
2017-05-15,908.9779052734375
2017-05-16,893.3740844726562
2017-05-17,866.6857299804688
2017-05-18,899.0867309570312
2017-05-19,829.5950317382812
2017-05-22,793.6555786132812
2017-05-23,789.7333374023438
2017-05-24,780.012939453125
2017-05-25,788.752685546875
2017-05-26,809.9840087890625
2017-05-29,798.08935546875
2017-05-30,794.209716796875
2017-05-31,802.69384765625
2017-06-01,788.7954711914062
2017-06-02,804.228515625
2017-06-05,795.2755126953125
2017-06-06,779.8850708007812
2017-06-07,777.8385620117188
2017-06-08,784.3616333007812
2017-06-09,782.1445922851562
2017-06-12,765.85888671875
2017-06-13,778.5208129882812
2017-06-14,784.2335815429688
2017-06-15,779.5012817382812
2017-06-16,784.6171875
2017-06-19,794.8491821289062
2017-06-20,786.962158203125
2017-06-21,778.3929443359375
2017-06-22,769.951416015625
2017-06-23,774.1296997070312
2017-06-27,776.00537109375
2017-06-28,778.1796875
2017-06-29,773.8736572265625
2017-06-30,784.2335815429688
2017-07-03,777.62548828125
2017-07-04,778.86181640625
2017-07-05,779.0750122070312
2017-07-06,779.3734130859375
2017-07-07,775.3661499023438
2017-07-10,778.0945434570312
2017-07-11,774.2574462890625
2017-07-12,776.7728271484375
2017-07-13,793.8260498046875
2017-07-14,797.2792358398438
2017-07-17,798.430419921875
2017-07-18,797.5776977539062
2017-07-19,824.0101928710938
2017-07-20,830.8740844726562
2017-07-21,856.62451171875
2017-07-24,876.5340576171875
2017-07-25,857.2640380859375
2017-07-26,852.5316162109375
2017-07-27,825.6439819335938
2017-07-28,851.71435546875
2017-07-31,849.8644409179688
2017-08-01,835.1085205078125
2017-08-02,854.1664428710938
2017-08-03,816.7819213867188
2017-08-04,805.854736328125
2017-08-07,814.0716552734375
2017-08-08,805.5966186523438
2017-08-09,778.106689453125
2017-08-10,768.341064453125
2017-08-11,767.480712890625
2017-08-14,763.0065307617188
2017-08-16,792.432373046875
2017-08-17,775.6546020507812
2017-08-18,773.5036010742188
2017-08-21,758.4464111328125
2017-08-22,773.1163330078125
2017-08-23,757.8011474609375
2017-08-24,767.3515625
2017-08-28,770.2770385742188
2017-08-29,776.2998046875
2017-08-30,802.585205078125
2017-08-31,785.2051391601562
2017-09-01,782.7529296875
2017-09-04,781.1611328125
2017-09-05,773.2452392578125
2017-09-06,774.6651611328125
2017-09-07,788.3455200195312
2017-09-08,787.31298828125
2017-09-11,784.81787109375
2017-09-12,795.7019653320312
2017-09-13,800.9073486328125
2017-09-14,813.598388671875
2017-09-15,807.532470703125
2017-09-18,811.9635620117188
2017-09-19,803.1014404296875
2017-09-20,797.5518798828125
2017-09-21,789.6361694335938
2017-09-22,769.5887451171875
2017-09-25,770.8363037109375
2017-09-26,787.9583129882812
2017-09-27,780.8169555664062
2017-09-28,769.37353515625
2017-09-29,795.314697265625
2017-10-03,799.7890014648438
2017-10-04,795.5298461914062
2017-10-05,791.4429321289062
2017-10-06,783.5272827148438
2017-10-09,781.7203979492188
2017-10-10,780.2576293945312
2017-10-11,766.2330932617188
2017-10-12,772.8153076171875
2017-10-13,780.1286010742188
2017-10-16,773.1163330078125
2017-10-17,768.51318359375
2017-10-18,764.9425048828125
2017-10-19,767.1365356445312
2017-10-23,772.8153076171875
2017-10-24,770.3198852539062
2017-10-25,790.5825805664062
2017-10-26,780.989013671875
2017-10-27,784.6887817382812
2017-10-30,784.5166015625
2017-10-31,778.7950439453125
2017-11-01,770.0619506835938
2017-11-02,771.82568359375
2017-11-03,778.2357177734375
2017-11-06,776.6008911132812
2017-11-07,763.4796752929688
2017-11-08,757.0697631835938
2017-11-09,752.7247924804688
2017-11-10,750.7026977539062
2017-11-13,739.6896362304688
2017-11-14,728.4614868164062
2017-11-15,733.279541015625
2017-11-16,731.7308349609375
2017-11-17,736.5921020507812
2017-11-20,736.2479248046875
2017-11-21,731.3866577148438
2017-11-22,746.4867553710938
2017-11-23,737.5386352539062
2017-11-24,741.6686401367188
2017-11-27,740.3778686523438
2017-11-28,743.432373046875
2017-11-29,745.2392578125
2017-11-30,746.5298461914062
2017-12-01,725.7941284179688
2017-12-04,739.04443359375
2017-12-05,748.4227905273438
2017-12-06,739.4315795898438
2017-12-07,746.0134887695312
2017-12-08,738.2699584960938
2017-12-11,737.8396606445312
2017-12-12,731.558837890625
2017-12-13,728.1602172851562
2017-12-14,726.396484375
2017-12-15,725.23486328125
2017-12-18,732.0320434570312
2017-12-19,736.3770141601562
2017-12-20,749.842529296875
2017-12-21,758.2744750976562
2017-12-22,754.7036743164062
2017-12-26,796.4332275390625
2017-12-27,791.1847534179688
2017-12-28,785.5921630859375
2017-12-29,775.99853515625
2018-01-01,785.5921630859375
2018-01-02,793.5509643554688
2018-01-03,801.3375854492188
2018-01-04,837.1304321289062
2018-01-05,823.5791015625
2018-01-08,823.8801879882812
2018-01-09,803.8757934570312
2018-01-10,796.2182006835938
2018-01-11,805.9408569335938
2018-01-12,810.4149169921875
2018-01-15,805.2954711914062
2018-01-16,805.2525024414062
2018-01-17,802.4561767578125
2018-01-18,779.6983032226562
2018-01-19,777.203369140625
2018-01-22,786.1514892578125
2018-01-23,783.1400756835938
2018-01-24,784.1295166015625
2018-01-25,783.914306640625
2018-01-29,771.9547729492188
2018-01-30,782.2796630859375
2018-01-31,777.7195434570312
2018-02-01,776.988037109375
2018-02-02,713.4473266601562
2018-02-05,694.3463134765625
2018-02-06,696.75537109375
2018-02-07,704.1979370117188
2018-02-08,722.3954467773438
2018-02-09,709.3604125976562
2018-02-12,727.0416259765625
2018-02-14,723.126953125
2018-02-15,728.8826904296875
2018-02-16,735.634033203125
2018-02-19,730.700439453125
2018-02-20,735.720703125
2018-02-21,729.5319213867188
2018-02-22,707.1141357421875
2018-02-23,710.0137329101562
2018-02-26,710.4464721679688
2018-02-27,699.7569580078125
2018-02-28,688.9374389648438
2018-03-01,695.99169921875
2018-03-05,690.1925048828125
2018-03-06,681.0176391601562
2018-03-07,673.9201049804688
2018-03-08,678.0748291015625
2018-03-09,672.3189086914062
2018-03-12,671.8428955078125
2018-03-13,669.72216796875
2018-03-14,672.6651000976562
2018-03-15,677.7286376953125
2018-03-16,662.711181640625
2018-03-19,653.6228637695312
2018-03-20,644.577880859375
2018-03-21,642.933349609375
2018-03-22,634.4075927734375
2018-03-23,635.0568237304688
2018-03-26,637.6101684570312
2018-03-27,616.1011962890625
2018-03-28,606.1041259765625
2018-04-02,619.693359375
2018-04-03,640.6829223632812
2018-04-04,636.4849243164062
2018-04-05,644.0151977539062
2018-04-06,665.307861328125
2018-04-09,649.4682006835938
2018-04-10,654.358642578125
2018-04-11,659.0757446289062
2018-04-12,646.438720703125
2018-04-13,633.0225830078125
2018-04-16,627.5697631835938
2018-04-17,627.31005859375
2018-04-18,632.200439453125
2018-04-19,637.6534423828125
2018-04-20,651.3291625976562
2018-04-23,636.6581420898438
2018-04-24,641.67822265625
2018-04-25,644.5346069335938
2018-04-26,645.616455078125
2018-04-27,658.0371704101562
2018-04-30,666.0435791015625
2018-05-02,644.1884155273438
2018-05-03,650.63671875
2018-05-04,651.1992797851562
2018-05-07,659.0325317382812
2018-05-08,658.0804443359375
2018-05-09,671.0204467773438
2018-05-10,673.5307006835938
2018-05-11,670.8474731445312
2018-05-14,662.7545166015625
2018-05-15,639.9038696289062
2018-05-16,635.4896240234375
2018-05-17,644.664306640625
2018-05-18,634.7537841796875
2018-05-21,640.206787109375
2018-05-22,641.4617919921875
2018-05-23,638.3890380859375
2018-05-24,623.0686645507812
2018-05-25,607.445556640625
2018-05-28,614.4999389648438
2018-05-29,614.84619140625
2018-05-30,612.8552856445312
2018-05-31,607.05615234375
2018-06-01,592.1685791015625
2018-06-04,590.524169921875
2018-06-05,585.2442626953125
2018-06-06,588.1871337890625
2018-06-07,587.9273681640625
2018-06-08,598.0111083984375
2018-06-11,589.3988037109375
2018-06-12,591.7791748046875
2018-06-13,592.2551879882812
2018-06-14,596.2799682617188
2018-06-15,594.8950805664062
2018-06-18,580.9164428710938
2018-06-19,586.9320068359375
2018-06-20,578.5360717773438
2018-06-21,587.8407592773438
2018-06-22,579.0987548828125
2018-06-25,580.093994140625
2018-06-26,577.10791015625
2018-06-27,570.8326416015625
2018-06-28,560.4027709960938
2018-06-29,560.575927734375
2018-07-02,570.74609375
2018-07-03,566.5913696289062
2018-07-04,563.1725463867188
2018-07-05,567.8897094726562
2018-07-06,571.5252075195312
2018-07-09,566.9810180664062
2018-07-10,581.0029296875
2018-07-11,576.8914794921875
2018-07-12,567.846435546875
2018-07-13,560.4027709960938
2018-07-16,540.4517822265625
2018-07-17,544.26025390625
2018-07-18,552.1799926757812
2018-07-19,552.0501708984375
2018-07-20,547.2896728515625
2018-07-23,550.535400390625
2018-07-24,580.05078125
2018-07-25,579.8776245117188
2018-07-26,584.89794921875
2018-07-27,588.2303466796875
2018-07-30,588.2734985351562
2018-07-31,582.950439453125
2018-08-01,578.363037109375
2018-08-02,581.0430297851562
2018-08-03,617.9926147460938
2018-08-06,611.7537231445312
2018-08-07,599.8912353515625
2018-08-08,597.4747314453125
2018-08-09,573.793701171875
2018-08-10,574.1012573242188
2018-08-13,589.6103515625
2018-08-14,590.9284057617188
2018-08-16,587.9849243164062
2018-08-17,595.4977416992188
2018-08-20,622.649658203125
2018-08-21,660.917236328125
2018-08-23,676.6898803710938
2018-08-24,669.7482299804688
2018-08-27,678.798828125
2018-08-28,685.34521484375
2018-08-29,682.577392578125
2018-08-30,683.5
2018-08-31,674.9766235351562
2018-09-03,668.34228515625
2018-09-04,650.7242431640625
2018-09-05,654.2391357421875
2018-09-06,679.6776123046875
2018-09-07,670.8026733398438
2018-09-10,653.7997436523438
2018-09-11,662.3231811523438
2018-09-12,682.6652221679688
2018-09-14,663.2019653320312
2018-09-17,648.219970703125
2018-09-18,633.1500854492188
2018-09-19,635.4349365234375
2018-09-21,601.6047973632812
2018-09-24,607.8875122070312
2018-09-25,608.5904541015625
2018-09-26,608.4585571289062
2018-09-27,592.8177490234375
2018-09-28,591.4556884765625
2018-10-01,587.8968505859375
2018-10-03,588.5559692382812
2018-10-04,593.6084594726562
2018-10-05,578.4070434570312
2018-10-08,575.15576171875
2018-10-09,585.0850219726562
2018-10-10,604.4606323242188
2018-10-11,588.1605224609375
2018-10-12,597.7383422851562
2018-10-15,623.177001953125
2018-10-16,617.28955078125
2018-10-17,601.385009765625
2018-10-19,613.2035522460938
2018-10-22,606.5255126953125
2018-10-23,575.990478515625
2018-10-24,593.3888549804688
2018-10-25,592.7738037109375
2018-10-26,590.3134765625
2018-10-29,594.35546875
2018-10-30,591.6314697265625
2018-10-31,656.260009765625
2018-11-01,656.3479614257812
2018-11-02,675.1082763671875
2018-11-05,671.417724609375
2018-11-06,682.445556640625
2018-11-07,684.2030029296875
2018-11-09,684.81787109375
2018-11-12,700.3271484375
2018-11-13,688.8600463867188
2018-11-14,694.0884399414062
2018-11-15,717.9452514648438
2018-11-16,699.404541015625
2018-11-19,689.8264770507812
2018-11-20,690.0023803710938
2018-11-21,690.881103515625
2018-11-22,675.2839965820312
2018-11-26,692.1990356445312
2018-11-27,706.52197265625
2018-11-28,695.230712890625
2018-11-29,703.8418579101562
2018-11-30,709.1142578125
2018-12-03,710.7398071289062
2018-12-04,712.7608032226562
2018-12-05,687.2344970703125
2018-12-06,686.8829956054688
2018-12-07,686.6193237304688
2018-12-10,678.9746704101562
2018-12-11,684.7739868164062
2018-12-12,708.0596923828125
2018-12-13,714.2545166015625
2018-12-14,710.3444213867188
2018-12-17,730.8621826171875
2018-12-18,719.4388427734375
2018-12-19,717.3301391601562
2018-12-20,729.1925659179688
2018-12-21,695.0109252929688
2018-12-24,694.3080444335938
2018-12-26,705.335693359375
2018-12-27,732.2681274414062
2018-12-28,755.3779907226562
2018-12-31,746.6348876953125
2019-01-01,745.5365600585938
2019-01-02,743.2957763671875
2019-01-03,733.498291015625
2019-01-04,730.9940185546875
2019-01-07,740.0006713867188
2019-01-08,744.13037109375
2019-01-09,756.1248168945312
2019-01-10,751.072265625
2019-01-11,741.0989990234375
2019-01-14,751.0282592773438
2019-01-15,771.2385864257812
2019-01-16,739.6052856445312
2019-01-17,739.6492309570312
2019-01-18,741.9336547851562
2019-01-21,737.056884765625
2019-01-22,728.5335083007812
2019-01-23,721.9871215820312
2019-01-24,724.6672973632812
2019-01-25,729.8514404296875
2019-01-28,710.91552734375
2019-01-29,689.73876953125
2019-01-30,702.39208984375
2019-01-31,692.5946044921875
2019-02-01,699.360595703125
2019-02-04,697.99853515625
2019-02-05,702.5677490234375
2019-02-06,703.9298706054688
2019-02-07,676.3385009765625
2019-02-08,660.1703491210938
2019-02-11,638.1587524414062
2019-02-12,625.3297119140625
2019-02-14,616.410888671875
2019-02-15,607.18017578125
2019-02-18,588.7633666992188
2019-02-19,590.3165893554688
2019-02-20,600.3905029296875
2019-02-21,615.9671630859375
2019-02-22,616.2777709960938
2019-02-25,622.3131103515625
2019-02-26,643.392822265625
2019-02-27,641.12939453125
2019-02-28,621.114990234375
2019-03-01,625.5083618164062
2019-03-05,638.77734375
2019-03-06,649.5169067382812
2019-03-07,658.7033081054688
2019-03-08,648.2743530273438
2019-03-11,664.6054077148438
2019-03-12,659.501953125
2019-03-13,652.4901733398438
2019-03-14,657.9043579101562
2019-03-15,657.6380615234375
2019-03-18,663.1852416992188
2019-03-19,666.8687133789062
2019-03-20,661.8541259765625
2019-03-22,668.5107421875
2019-03-25,638.5111694335938
2019-03-26,645.9222412109375
2019-03-27,658.0375366210938
2019-03-28,657.0610961914062
2019-04-01,664.7830810546875
2019-04-02,661.5433349609375
2019-04-03,646.3660278320312
2019-04-04,635.3603515625
2019-04-05,634.428466796875
2019-04-08,629.679931640625
2019-04-09,657.2386474609375
2019-04-10,663.5847778320312
2019-04-11,659.723876953125
2019-04-12,665.581787109375
2019-04-15,666.5137329101562
2019-04-16,651.558349609375
2019-04-18,656.5730590820312
2019-04-22,640.1087036132812
2019-04-23,658.2150268554688
2019-04-24,655.9073486328125
2019-04-25,651.2033081054688
2019-04-26,662.96337890625
2019-04-30,644.946044921875
2019-05-02,625.5083618164062
2019-05-03,634.6947021484375
2019-05-06,630.9224243164062
2019-05-07,624.08837890625
2019-05-08,621.3811645507812
2019-05-09,621.9581909179688
2019-05-10,621.159423828125
2019-05-13,613.4375610351562
2019-05-14,619.2955322265625
2019-05-15,622.224365234375
2019-05-16,618.4966430664062
2019-05-17,630.0349731445312
2019-05-20,679.9159545898438
2019-05-21,661.5877685546875
2019-05-22,647.1648559570312
2019-05-23,639.8869018554688
2019-05-24,672.6378784179688
2019-05-27,699.7973022460938
2019-05-28,706.4982299804688
2019-05-29,679.9602661132812
2019-05-30,677.3418579101562
2019-05-31,701.21728515625
2019-06-03,685.5518188476562
2019-06-04,690.61083984375
2019-06-06,684.4867553710938
2019-06-07,678.007568359375
2019-06-10,686.7057495117188
2019-06-11,678.2294311523438
2019-06-12,667.5787353515625
2019-06-13,661.987060546875
2019-06-14,677.9188842773438
2019-06-17,663.7621459960938
2019-06-18,653.2001953125
2019-06-19,654.309814453125
2019-06-20,662.6082763671875
2019-06-21,657.5936889648438
2019-06-24,670.06396484375
2019-06-25,672.2828979492188
2019-06-26,683.9098510742188
2019-06-27,688.39208984375
2019-06-28,678.140625
2019-07-01,686.1287841796875
2019-07-02,691.3209838867188
2019-07-03,682.4454345703125
