Date,ATUL.NS
2016-06-27,1839.287353515625
2016-06-28,1810.838623046875
2016-06-29,1867.9771728515625
2016-06-30,1977.4327392578125
2016-07-01,1953.8055419921875
2016-07-04,1949.7554931640625
2016-07-05,1940.8350830078125
2016-07-07,1965.378173828125
2016-07-08,1962.1956787109375
2016-07-11,1965.956787109375
2016-07-12,1974.2021484375
2016-07-13,1955.01123046875
2016-07-14,2040.489501953125
2016-07-15,2025.95263671875
2016-07-18,2069.12841796875
2016-07-19,2062.29541015625
2016-07-20,2085.167724609375
2016-07-21,2103.53271484375
2016-07-22,2028.520751953125
2016-07-25,2007.6358642578125
2016-07-26,1922.3992919921875
2016-07-27,1869.48388671875
2016-07-28,1902.725830078125
2016-07-29,1862.3607177734375
2016-08-01,1862.506103515625
2016-08-02,1891.3382568359375
2016-08-03,1871.5191650390625
2016-08-04,1848.3079833984375
2016-08-05,1903.016357421875
2016-08-08,1862.554443359375
2016-08-09,1864.4444580078125
2016-08-10,1849.56787109375
2016-08-11,1855.7220458984375
2016-08-12,1903.0650634765625
2016-08-16,1909.848876953125
2016-08-17,1932.139404296875
2016-08-18,2040.7808837890625
2016-08-19,2071.551025390625
2016-08-22,2064.37939453125
2016-08-23,2120.73486328125
2016-08-24,2084.14990234375
2016-08-25,2042.234375
2016-08-26,2059.38818359375
2016-08-29,2069.322021484375
2016-08-30,2132.99462890625
2016-08-31,2157.7568359375
2016-09-01,2111.625244140625
2016-09-02,2122.18896484375
2016-09-06,2133.91552734375
2016-09-07,2094.470947265625
2016-09-08,2066.608154296875
2016-09-09,2091.224853515625
2016-09-12,2002.25732421875
2016-09-14,2071.114990234375
2016-09-15,2110.12353515625
2016-09-16,2114.677978515625
2016-09-19,2085.31298828125
2016-09-20,2112.3525390625
2016-09-21,2127.325439453125
2016-09-22,2142.25048828125
2016-09-23,2172.535888671875
2016-09-26,2179.465576171875
2016-09-27,2236.01513671875
2016-09-28,2230.9267578125
2016-09-29,2170.45263671875
2016-09-30,2213.87060546875
2016-10-03,2311.31787109375
2016-10-04,2343.44482421875
2016-10-05,2364.7666015625
2016-10-06,2306.617431640625
2016-10-07,2307.87744140625
2016-10-10,2340.4404296875
2016-10-13,2289.948486328125
2016-10-14,2310.78515625
2016-10-17,2275.604736328125
2016-10-18,2335.691650390625
2016-10-19,2364.28173828125
2016-10-20,2354.34765625
2016-10-21,2344.65625
2016-10-24,2280.547607421875
2016-10-25,2307.344482421875
2016-10-26,2242.072998046875
2016-10-27,2233.15576171875
2016-10-28,2238.050537109375
2016-11-01,2221.8662109375
2016-11-02,2171.518310546875
2016-11-03,2127.422119140625
2016-11-04,2106.052734375
2016-11-07,2128.73046875
2016-11-08,2108.378662109375
2016-11-09,2182.906005859375
2016-11-10,2202.6279296875
2016-11-11,2093.59912109375
2016-11-15,1963.92724609375
2016-11-16,1995.9576416015625
2016-11-17,1980.3543701171875
2016-11-18,2006.76318359375
2016-11-21,1935.1920166015625
2016-11-22,1952.781982421875
2016-11-23,1966.35009765625
2016-11-24,1938.5355224609375
2016-11-25,1981.66259765625
2016-11-28,2079.4013671875
2016-11-29,2130.4267578125
2016-11-30,2165.800537109375
2016-12-01,2098.880859375
2016-12-02,2034.4326171875
2016-12-05,2058.080078125
2016-12-06,2052.410400390625
2016-12-07,2095.00439453125
2016-12-08,2103.53271484375
2016-12-09,2086.0390625
2016-12-12,2067.18994140625
2016-12-13,2041.1680908203125
2016-12-14,2037.7762451171875
2016-12-15,2035.1595458984375
2016-12-16,2020.6707763671875
2016-12-19,2026.2919921875
2016-12-20,2006.279052734375
2016-12-21,2000.658203125
2016-12-22,1968.676025390625
2016-12-23,1957.82177734375
2016-12-26,1908.29833984375
2016-12-27,1946.1920166015625
2016-12-28,1988.6405029296875
2016-12-29,2004.68017578125
2016-12-30,2013.7899169921875
2017-01-02,1984.4732666015625
2017-01-03,1990.67578125
2017-01-04,1985.6844482421875
2017-01-05,1986.2176513671875
2017-01-06,2012.82080078125
2017-01-09,2011.9969482421875
2017-01-10,2013.693115234375
2017-01-11,2056.868408203125
2017-01-12,2111.722412109375
2017-01-13,2088.36572265625
2017-01-16,2105.422607421875
2017-01-17,2094.810302734375
2017-01-18,2188.67236328125
2017-01-19,2171.324462890625
2017-01-20,2090.497802734375
2017-01-23,2062.247314453125
2017-01-24,2071.938720703125
2017-01-25,2115.11376953125
2017-01-27,2185.32861328125
2017-01-30,2203.645751953125
2017-01-31,2199.768798828125
2017-02-01,2232.769287109375
2017-02-02,2230.636474609375
2017-02-03,2308.21630859375
2017-02-06,2321.88134765625
2017-02-07,2324.401123046875
2017-02-08,2262.763916015625
2017-02-09,2250.164794921875
2017-02-10,2230.9267578125
2017-02-13,2232.81689453125
2017-02-14,2216.87451171875
2017-02-15,2151.40869140625
2017-02-16,2158.62890625
2017-02-17,2144.38232421875
2017-02-20,2165.99462890625
2017-02-21,2180.579833984375
2017-02-22,2159.355712890625
2017-02-23,2151.94140625
2017-02-27,2152.42626953125
2017-02-28,2159.5498046875
2017-03-01,2155.091064453125
2017-03-02,2139.827392578125
2017-03-03,2121.7041015625
2017-03-06,2107.312255859375
2017-03-07,2084.973388671875
2017-03-08,2069.515869140625
2017-03-09,2107.9912109375
2017-03-10,2089.431396484375
2017-03-14,2093.114501953125
2017-03-15,2123.93359375
2017-03-16,2144.14013671875
2017-03-17,2194.2451171875
2017-03-20,2161.148681640625
2017-03-21,2172.778564453125
2017-03-22,2161.536376953125
2017-03-23,2161.923828125
2017-03-24,2180.967529296875
2017-03-27,2205.9716796875
2017-03-28,2219.345947265625
2017-03-29,2307.00537109375
2017-03-30,2331.427734375
2017-03-31,2318.0537109375
2017-04-03,2294.018798828125
2017-04-05,2301.626708984375
2017-04-06,2318.296142578125
2017-04-07,2346.546630859375
2017-04-10,2387.541015625
2017-04-11,2421.849365234375
2017-04-12,2439.92333984375
2017-04-13,2415.259033203125
2017-04-17,2422.3818359375
2017-04-18,2354.0576171875
2017-04-19,2337.969482421875
2017-04-20,2346.6435546875
2017-04-21,2425.9677734375
2017-04-24,2423.447998046875
2017-04-25,2450.051513671875
2017-04-26,2398.395751953125
2017-04-27,2375.5234375
2017-04-28,2367.819091796875
2017-05-02,2326.6787109375
2017-05-03,2302.547119140625
2017-05-04,2299.252197265625
2017-05-05,2366.7529296875
2017-05-08,2374.1669921875
2017-05-09,2403.8232421875
2017-05-10,2439.826904296875
2017-05-11,2450.584228515625
2017-05-12,2435.7080078125
2017-05-15,2480.094970703125
2017-05-16,2494.438720703125
2017-05-17,2487.654052734375
2017-05-18,2444.720947265625
2017-05-19,2446.2236328125
2017-05-22,2401.9814453125
2017-05-23,2339.76220703125
2017-05-24,2325.9521484375
2017-05-25,2426.2099609375
2017-05-26,2464.4912109375
2017-05-29,2422.1396484375
2017-05-30,2423.78759765625
2017-05-31,2432.65478515625
2017-06-01,2479.51318359375
2017-06-02,2446.36865234375
2017-06-05,2429.117919921875
2017-06-06,2390.4970703125
2017-06-07,2369.6123046875
2017-06-08,2390.20654296875
2017-06-09,2372.955810546875
2017-06-12,2395.00341796875
2017-06-13,2373.294921875
2017-06-14,2362.634033203125
2017-06-15,2372.761962890625
2017-06-16,2398.395751953125
2017-06-19,2396.699951171875
2017-06-20,2382.1142578125
2017-06-21,2395.58544921875
2017-06-22,2401.303466796875
2017-06-23,2374.5546875
2017-06-27,2334.38330078125
2017-06-28,2302.2080078125
2017-06-29,2352.506591796875
2017-06-30,2340.150146484375
2017-07-03,2352.554931640625
2017-07-04,2350.326171875
2017-07-05,2372.665283203125
2017-07-06,2404.162109375
2017-07-07,2422.963623046875
2017-07-10,2400.334228515625
2017-07-11,2401.7392578125
2017-07-12,2364.66943359375
2017-07-13,2407.097900390625
2017-07-14,2433.5185546875
2017-07-17,2401.356201171875
2017-07-18,2365.836669921875
2017-07-19,2364.37744140625
2017-07-20,2327.98193359375
2017-07-21,2232.03076171875
2017-07-24,2151.552490234375
2017-07-25,2166.2470703125
2017-07-26,2148.244384765625
2017-07-27,2160.700439453125
2017-07-28,2169.361328125
2017-07-31,2139.778564453125
2017-08-01,2126.8837890625
2017-08-02,2107.761474609375
2017-08-03,2062.6572265625
2017-08-04,2045.0433349609375
2017-08-07,2034.8741455078125
2017-08-08,2030.056884765625
2017-08-09,2001.98193359375
2017-08-10,1981.302978515625
2017-08-11,2001.4954833984375
2017-08-14,2044.118896484375
2017-08-16,2059.39697265625
2017-08-17,2043.1944580078125
2017-08-18,2015.0216064453125
2017-08-21,1941.0638427734375
2017-08-22,1948.4595947265625
2017-08-23,1969.8197021484375
2017-08-24,1971.328125
2017-08-28,2049.85986328125
2017-08-29,2020.71484375
2017-08-30,2041.7830810546875
2017-08-31,2125.22900390625
2017-09-01,2143.670166015625
2017-09-04,2183.08251953125
2017-09-05,2191.7431640625
2017-09-06,2168.290771484375
2017-09-07,2160.748779296875
2017-09-08,2146.978759765625
2017-09-11,2113.01708984375
2017-09-12,2104.939453125
2017-09-13,2123.18603515625
2017-09-14,2130.435546875
2017-09-15,2179.676513671875
2017-09-18,2245.655029296875
2017-09-19,2289.34912109375
2017-09-20,2318.494140625
2017-09-21,2286.380615234375
2017-09-22,2309.346923828125
2017-09-25,2202.10693359375
2017-09-26,2237.139892578125
2017-09-27,2178.41162109375
2017-09-28,2213.298095703125
2017-09-29,2325.89013671875
2017-10-03,2250.958984375
2017-10-04,2233.296142578125
2017-10-05,2227.74951171875
2017-10-06,2225.5107421875
2017-10-09,2244.53564453125
2017-10-10,2262.7822265625
2017-10-11,2263.07421875
2017-10-12,2319.029296875
2017-10-13,2320.781005859375
2017-10-16,2302.924072265625
2017-10-17,2406.319580078125
2017-10-18,2388.26806640625
2017-10-19,2348.077392578125
2017-10-23,2341.36279296875
2017-10-24,2367.880859375
2017-10-25,2324.819580078125
2017-10-26,2328.322998046875
2017-10-27,2301.12353515625
2017-10-30,2369.389404296875
2017-10-31,2333.33447265625
2017-11-01,2352.94287109375
2017-11-02,2362.96630859375
2017-11-03,2520.760498046875
2017-11-06,2446.65576171875
2017-11-07,2401.210693359375
2017-11-08,2416.4404296875
2017-11-09,2425.2470703125
2017-11-10,2401.015869140625
2017-11-13,2379.071533203125
2017-11-14,2380.385498046875
2017-11-15,2360.48486328125
2017-11-16,2407.244140625
2017-11-17,2448.0185546875
2017-11-20,2437.411376953125
2017-11-21,2476.142333984375
2017-11-22,2454.733154296875
2017-11-23,2449.916015625
2017-11-24,2457.263427734375
2017-11-27,2439.94140625
2017-11-28,2462.955810546875
2017-11-29,2470.49755859375
2017-11-30,2494.0966796875
2017-12-01,2507.2333984375
2017-12-04,2476.823486328125
2017-12-05,2467.4814453125
2017-12-06,2441.64453125
2017-12-07,2451.375732421875
2017-12-08,2485.82470703125
2017-12-11,2490.690185546875
2017-12-12,2481.397216796875
2017-12-13,2477.6015625
2017-12-14,2483.9755859375
2017-12-15,2508.790771484375
2017-12-18,2491.95556640625
2017-12-19,2559.734375
2017-12-20,2672.763916015625
2017-12-21,2678.74853515625
2017-12-22,2665.319580078125
2017-12-26,2647.948974609375
2017-12-27,2643.034912109375
2017-12-28,2671.83984375
2017-12-29,2662.205322265625
2018-01-01,2678.164794921875
2018-01-02,2643.521240234375
2018-01-03,2665.076171875
2018-01-04,2760.394287109375
2018-01-05,2733.633544921875
2018-01-08,2741.077880859375
2018-01-09,2821.41015625
2018-01-10,2917.896728515625
2018-01-11,2888.459716796875
2018-01-12,2916.193603515625
2018-01-15,2966.212890625
2018-01-16,2908.408447265625
2018-01-17,2845.5927734375
2018-01-18,2865.882568359375
2018-01-19,2815.23095703125
2018-01-22,2792.216064453125
2018-01-23,2788.81005859375
2018-01-24,2802.23974609375
2018-01-25,2781.94970703125
2018-01-29,2743.267822265625
2018-01-30,2727.502685546875
2018-01-31,2639.580078125
2018-02-01,2647.948974609375
2018-02-02,2606.5419921875
2018-02-05,2593.989013671875
2018-02-06,2615.34912109375
2018-02-07,2643.326904296875
2018-02-08,2651.5498046875
2018-02-09,2675.19677734375
2018-02-12,2686.290283203125
2018-02-14,2647.51123046875
2018-02-15,2640.650390625
2018-02-16,2639.239501953125
2018-02-19,2584.25732421875
2018-02-20,2555.5498046875
2018-02-21,2552.92236328125
2018-02-22,2578.17578125
2018-02-23,2598.805419921875
2018-02-26,2605.423095703125
2018-02-27,2636.076904296875
2018-02-28,2615.30029296875
2018-03-01,2600.557373046875
2018-03-05,2595.64306640625
2018-03-06,2581.338134765625
2018-03-07,2568.589599609375
2018-03-08,2544.84521484375
2018-03-09,2568.103515625
2018-03-12,2621.67431640625
2018-03-13,2559.150634765625
2018-03-14,2549.613525390625
2018-03-15,2612.429443359375
2018-03-16,2555.79296875
2018-03-19,2534.28662109375
2018-03-20,2573.163330078125
2018-03-21,2560.756103515625
2018-03-22,2530.686279296875
2018-03-23,2530.44287109375
2018-03-26,2539.346923828125
2018-03-27,2596.08056640625
2018-03-28,2543.19091796875
2018-04-02,2558.760986328125
2018-04-03,2672.569580078125
2018-04-04,2630.286865234375
2018-04-05,2721.2744140625
2018-04-06,2660.015625
2018-04-09,2698.69775390625
2018-04-10,2657.340087890625
2018-04-11,2652.084716796875
2018-04-12,2653.6416015625
2018-04-13,2647.656982421875
2018-04-16,2634.95751953125
2018-04-17,2675.634765625
2018-04-18,2633.40087890625
2018-04-19,2649.94384765625
2018-04-20,2648.58154296875
2018-04-23,2691.496826171875
2018-04-24,2642.596923828125
2018-04-25,2619.582275390625
2018-04-26,2686.923095703125
2018-04-27,2840.824462890625
2018-04-30,2866.222900390625
2018-05-02,2775.186279296875
2018-05-03,2740.7861328125
2018-05-04,2752.07470703125
2018-05-07,2735.336181640625
2018-05-08,2786.134033203125
2018-05-09,2782.8251953125
2018-05-10,2736.79638671875
2018-05-11,2762.00048828125
2018-05-14,2765.211669921875
2018-05-15,2763.99560546875
2018-05-16,2771.1474609375
2018-05-17,2731.638671875
2018-05-18,2719.9609375
2018-05-21,2712.856689453125
2018-05-22,2745.7978515625
2018-05-23,2711.884033203125
2018-05-24,2687.84765625
2018-05-25,2679.770263671875
2018-05-28,2649.94384765625
2018-05-29,2636.660888671875
2018-05-30,2699.817138671875
2018-05-31,2748.47412109375
2018-06-01,2670.96337890625
2018-06-04,2670.671630859375
2018-06-05,2676.558837890625
2018-06-06,2678.31103515625
2018-06-07,2677.775146484375
2018-06-08,2665.562744140625
2018-06-11,2671.83984375
2018-06-12,2657.534423828125
2018-06-13,2640.21240234375
2018-06-14,2636.61181640625
2018-06-15,2634.520263671875
2018-06-18,2630.968017578125
2018-06-19,2617.149169921875
2018-06-20,2615.835693359375
2018-06-21,2623.815185546875
2018-06-22,2635.29833984375
2018-06-25,2638.315185546875
2018-06-26,2593.355712890625
2018-06-27,2586.203857421875
2018-06-28,2550.392578125
2018-06-29,2580.267578125
2018-07-02,2578.856689453125
2018-07-03,2622.0146484375
2018-07-04,2611.74853515625
2018-07-05,2636.173828125
2018-07-06,2638.558349609375
2018-07-09,2646.343017578125
2018-07-10,2655.734130859375
2018-07-11,2734.31494140625
2018-07-12,2726.349609375
2018-07-13,2693.6103515625
2018-07-16,2711.34814453125
2018-07-17,2763.585205078125
2018-07-18,2751.07568359375
2018-07-19,2742.91552734375
2018-07-20,2805.609375
2018-07-23,2818.460693359375
2018-07-24,2776.143798828125
2018-07-25,2755.42431640625
2018-07-26,2730.4541015625
2018-07-27,2678.510498046875
2018-07-30,2677.87548828125
2018-07-31,2780.54150390625
2018-08-01,2793.7353515625
2018-08-02,2825.7421875
2018-08-03,2869.76953125
2018-08-06,2849.490966796875
2018-08-07,2817.58154296875
2018-08-08,2910.181640625
2018-08-09,3064.987548828125
2018-08-10,3008.8408203125
2018-08-13,2961.246337890625
2018-08-14,2971.751953125
2018-08-16,2969.259765625
2018-08-17,2963.738037109375
2018-08-20,2947.46533203125
2018-08-21,2949.811767578125
2018-08-23,2940.428955078125
2018-08-24,2964.66650390625
2018-08-27,3070.94873046875
2018-08-28,3061.07763671875
2018-08-29,3118.005615234375
2018-08-30,3245.545166015625
2018-08-31,3158.955322265625
2018-09-03,3113.02197265625
2018-09-04,3042.460205078125
2018-09-05,3152.11474609375
2018-09-06,3196.58203125
2018-09-07,3148.644775390625
2018-09-10,3088.442626953125
2018-09-11,3057.364501953125
2018-09-12,3070.0693359375
2018-09-14,3156.463134765625
2018-09-17,3150.697265625
2018-09-18,3127.388427734375
2018-09-19,3139.99560546875
2018-09-21,3081.064208984375
2018-09-24,3111.94677734375
2018-09-25,3079.060546875
2018-09-26,3152.3095703125
2018-09-27,3132.6171875
2018-09-28,3093.62255859375
2018-10-01,3070.802734375
2018-10-03,3066.94189453125
2018-10-04,3029.3642578125
2018-10-05,2964.52001953125
2018-10-08,2938.572509765625
2018-10-09,2976.296630859375
2018-10-10,3042.216064453125
2018-10-11,3031.6123046875
2018-10-12,3134.816162109375
2018-10-15,3189.88720703125
2018-10-16,3289.572509765625
2018-10-17,3154.264404296875
2018-10-19,3167.018310546875
2018-10-22,3069.043212890625
2018-10-23,3123.6748046875
2018-10-24,3125.384765625
2018-10-25,3128.708251953125
2018-10-26,3147.22802734375
2018-10-29,3210.06884765625
2018-10-30,3186.22265625
2018-10-31,3229.664306640625
2018-11-01,3293.2373046875
2018-11-02,3265.82421875
2018-11-05,3269.92919921875
2018-11-06,3286.78759765625
2018-11-07,3286.933837890625
2018-11-09,3297.880126953125
2018-11-12,3315.569091796875
2018-11-13,3322.41064453125
2018-11-14,3379.1435546875
2018-11-15,3448.824951171875
2018-11-16,3461.5791015625
2018-11-19,3475.554931640625
2018-11-20,3472.427001953125
2018-11-21,3444.18310546875
2018-11-22,3452.294677734375
2018-11-26,3438.95458984375
2018-11-27,3513.767333984375
2018-11-28,3449.65625
2018-11-29,3390.089111328125
2018-11-30,3390.626708984375
2018-12-03,3369.9560546875
2018-12-04,3435.43603515625
2018-12-05,3386.375244140625
2018-12-06,3292.50439453125
2018-12-07,3302.082275390625
2018-12-10,3242.564453125
2018-12-11,3193.307861328125
2018-12-12,3199.220947265625
2018-12-13,3251.6044921875
2018-12-14,3275.450927734375
2018-12-17,3293.384521484375
2018-12-18,3322.263671875
2018-12-19,3399.080078125
2018-12-20,3386.179931640625
2018-12-21,3378.312255859375
2018-12-24,3298.759521484375
2018-12-26,3356.8115234375
2018-12-27,3354.563720703125
2018-12-28,3348.74853515625
2018-12-31,3358.9619140625
2019-01-01,3365.06982421875
2019-01-02,3384.518310546875
2019-01-03,3377.33544921875
2019-01-04,3381.342041015625
2019-01-07,3370.73828125
2019-01-08,3368.05078125
2019-01-09,3382.808349609375
2019-01-10,3396.05029296875
2019-01-11,3367.806396484375
2019-01-14,3349.432861328125
2019-01-15,3382.0263671875
2019-01-16,3387.695068359375
2019-01-17,3411.590087890625
2019-01-18,3472.231689453125
2019-01-21,3485.5234375
2019-01-22,3395.708740234375
2019-01-23,3456.155029296875
2019-01-24,3446.67529296875
2019-01-25,3393.851806640625
2019-01-28,3238.752685546875
2019-01-29,3367.219970703125
2019-01-30,3418.47998046875
2019-01-31,3387.547607421875
2019-02-01,3432.50390625
2019-02-04,3446.6259765625
2019-02-05,3393.75390625
2019-02-06,3404.21142578125
2019-02-07,3415.205810546875
2019-02-08,3388.378662109375
2019-02-11,3336.044189453125
2019-02-12,3340.979248046875
2019-02-14,3318.598876953125
2019-02-15,3353.39111328125
2019-02-18,3328.225830078125
2019-02-19,3331.205810546875
2019-02-20,3321.970947265625
2019-02-21,3296.267333984375
2019-02-22,3275.010986328125
2019-02-25,3255.758056640625
2019-02-26,3233.621826171875
2019-02-27,3230.0546875
2019-02-28,3290.55029296875
2019-03-01,3305.1611328125
2019-03-05,3342.05419921875
2019-03-06,3338.438232421875
2019-03-07,3301.495849609375
2019-03-08,3254.438720703125
2019-03-11,3243.8837890625
2019-03-12,3238.45947265625
2019-03-13,3251.6044921875
2019-03-14,3214.07568359375
2019-03-15,3189.74072265625
2019-03-18,3235.0390625
2019-03-19,3249.307373046875
2019-03-20,3249.552001953125
2019-03-22,3264.1630859375
2019-03-25,3269.92919921875
2019-03-26,3317.376953125
2019-03-27,3447.26171875
2019-03-28,3453.02783203125
2019-04-01,3472.4765625
2019-04-02,3505.167236328125
2019-04-03,3440.615966796875
2019-04-04,3451.170654296875
2019-04-05,3428.448486328125
2019-04-08,3429.376953125
2019-04-09,3431.477783203125
2019-04-10,3453.858154296875
2019-04-11,3425.02783203125
2019-04-12,3397.8095703125
2019-04-15,3420.825439453125
2019-04-16,3464.120361328125
2019-04-18,3462.067626953125
2019-04-22,3432.2109375
2019-04-23,3418.62646484375
2019-04-24,3399.81298828125
2019-04-25,3371.9599609375
2019-04-26,3392.923095703125
2019-04-30,3348.895263671875
2019-05-02,3358.717529296875
2019-05-03,3355.98095703125
2019-05-06,3419.359375
2019-05-07,3456.83935546875
2019-05-08,3478.681884765625
2019-05-09,3491.24072265625
2019-05-10,3514.20703125
2019-05-13,3544.064208984375
2019-05-14,3568.54541015625
2019-05-15,3645.2158203125
2019-05-16,3707.372314453125
2019-05-17,3699.84716796875
2019-05-20,3729.36181640625
2019-05-21,3756.042236328125
2019-05-22,3732.48876953125
2019-05-23,3720.66357421875
2019-05-24,3666.325439453125
2019-05-27,3673.7529296875
2019-05-28,3843.51123046875
2019-05-29,3858.561767578125
2019-05-30,3808.621826171875
2019-05-31,3954.72900390625
