Date,BBVA.MC
2016-08-04,3.0729894638061523
2016-08-05,3.1535634994506836
2016-08-08,3.1752569675445557
2016-08-09,3.2366175651550293
2016-08-10,3.269467353820801
2016-08-11,3.2868220806121826
2016-08-12,3.2663681507110596
2016-08-15,3.275665283203125
2016-08-16,3.2657482624053955
2016-08-17,3.2087271213531494
2016-08-18,3.2223620414733887
2016-08-19,3.155423641204834
2016-08-22,3.180835008621216
2016-08-23,3.2415764331817627
2016-08-24,3.3500421047210693
2016-08-25,3.3116135597229004
2016-08-26,3.364917755126953
2016-08-29,3.3550002574920654
2016-08-30,3.421318769454956
2016-08-31,3.457268238067627
2016-09-01,3.469663381576538
2016-09-02,3.526685953140259
2016-09-05,3.5304055213928223
2016-09-06,3.465944766998291
2016-09-07,3.506232261657715
2016-09-08,3.5644936561584473
2016-09-09,3.529784917831421
2016-09-12,3.443632125854492
2016-09-13,3.3624379634857178
2016-09-14,3.325249671936035
2016-09-15,3.302316904067993
2016-09-16,3.242816209793091
2016-09-19,3.261410713195801
2016-09-20,3.246100664138794
2016-09-21,3.3302083015441895
2016-09-22,3.4237987995147705
2016-09-23,3.400245428085327
2016-09-26,3.2917799949645996
2016-09-27,3.2831032276153564
2016-09-28,3.312234401702881
2016-09-29,3.316572904586792
2016-09-30,3.335786819458008
2016-10-03,3.326978921890259
2016-10-04,3.3427071571350098
2016-10-05,3.409398078918457
2016-10-06,3.4351930618286133
2016-10-07,3.41506028175354
2016-10-10,3.4383387565612793
2016-10-11,3.540891170501709
2016-10-12,3.5572495460510254
2016-10-13,3.486783742904663
2016-10-14,3.5874485969543457
2016-10-17,3.600661277770996
2016-10-18,3.7088751792907715
2016-10-19,3.782487392425537
2016-10-20,3.9026567935943604
2016-10-21,3.8818938732147217
2016-10-24,4.006468296051025
2016-10-25,3.964942693710327
2016-10-26,4.045475482940674
2016-10-27,4.158722400665283
2016-10-28,4.146139621734619
2016-10-31,4.138589382171631
2016-11-01,4.049249172210693
2016-11-02,3.88881516456604
2016-11-03,3.9360015392303467
2016-11-04,3.8982527256011963
2016-11-07,4.020308494567871
2016-11-08,4.083224296569824
2016-11-09,3.8504364490509033
2016-11-10,3.8063957691192627
2016-11-11,3.719572067260742
2016-11-14,3.731525421142578
2016-11-15,3.7749383449554443
2016-11-16,3.7554333209991455
2016-11-17,3.7931833267211914
2016-11-18,3.6862268447875977
2016-11-21,3.6830806732177734
2016-11-22,3.6962924003601074
2016-11-23,3.6786763668060303
2016-11-24,3.662947654724121
2016-11-25,3.6308610439300537
2016-11-28,3.6025474071502686
2016-11-29,3.636523485183716
2016-11-30,3.665464162826538
2016-12-01,3.6931471824645996
2016-12-02,3.6415562629699707
2016-12-05,3.6786763668060303
2016-12-06,3.8516957759857178
2016-12-07,3.901397705078125
2016-12-08,4.075674057006836
2016-12-09,4.035408020019531
2016-12-12,4.007096290588379
2016-12-13,4.07064151763916
2016-12-14,4.007725238800049
2016-12-15,4.110906600952148
2016-12-16,4.122231483459473
2016-12-19,4.07315731048584
2016-12-20,4.098952770233154
2016-12-21,4.061203479766846
2016-12-22,4.054283142089844
2016-12-23,4.064350128173828
2016-12-27,4.054283142089844
2016-12-28,4.035408020019531
2016-12-29,4.010870933532715
2016-12-30,4.035408020019531
2017-01-02,4.051765441894531
2017-01-03,4.130410194396973
2017-01-04,4.086369514465332
2017-01-05,4.100840091705322
2017-01-06,4.131039619445801
2017-01-09,4.112794876098633
2017-01-10,4.049099445343018
2017-01-11,3.9166135787963867
2017-01-12,3.8968679904937744
2017-01-13,3.9720277786254883
2017-01-16,3.9108808040618896
2017-01-17,3.903874635696411
2017-01-18,3.908970594406128
2017-01-19,3.896231174468994
2017-01-20,3.8994171619415283
2017-01-23,3.8764853477478027
2017-01-24,3.991774320602417
2017-01-25,4.117890357971191
2017-01-26,4.084767818450928
2017-01-27,4.0662970542907715
2017-01-30,4.021072864532471
2017-01-31,3.996870517730713
2017-02-01,3.9414548873901367
2017-02-02,3.9026005268096924
2017-02-03,3.9376327991485596
2017-02-06,3.898141622543335
2017-02-07,3.890498399734497
2017-02-08,3.842090129852295
2017-02-09,3.8554656505584717
2017-02-10,3.804509401321411
2017-02-13,3.859924793243408
2017-02-14,3.964385509490967
2017-02-15,4.089227676391602
2017-02-16,4.02170991897583
2017-02-17,3.974576234817505
2017-02-20,3.9790353775024414
2017-02-21,3.9682066440582275
2017-02-22,3.9484615325927734
2017-02-23,3.9140663146972656
2017-02-24,3.868842124938965
2017-02-27,3.905148506164551
2017-02-28,3.9350850582122803
2017-03-01,4.051011085510254
2017-03-02,4.060564041137695
2017-03-03,4.194961071014404
2017-03-06,4.20515251159668
2017-03-07,4.198782920837402
2017-03-08,4.2242608070373535
2017-03-09,4.382861614227295
2017-03-10,4.38986873626709
2017-03-13,4.384772300720215
2017-03-14,4.328721046447754
2017-03-15,4.3573832511901855
2017-03-16,4.49432897567749
2017-03-17,4.510252952575684
2017-03-20,4.512163162231445
2017-03-21,4.535730361938477
2017-03-22,4.554201602935791
2017-03-23,4.5917816162109375
2017-03-24,4.579043388366699
2017-03-27,4.580316066741943
2017-03-28,4.628087997436523
2017-03-29,4.575221061706543
2017-03-30,4.592419147491455
2017-03-31,4.6306352615356445
2017-04-03,4.505448341369629
2017-04-04,4.528799533843994
2017-04-05,4.575501441955566
2017-04-06,4.626095771789551
2017-04-07,4.618960380554199
2017-04-10,4.568366050720215
2017-04-11,4.554744720458984
2017-04-12,4.508042812347412
2017-04-13,4.447070598602295
2017-04-18,4.4062066078186035
2017-04-19,4.5002593994140625
2017-04-20,4.553447246551514
2017-04-21,4.602095603942871
2017-04-24,4.9387383460998535
2017-04-25,4.949118614196777
2017-04-26,4.937442302703857
2017-04-27,4.835605621337891
2017-04-28,4.766849517822266
2017-05-02,4.825876235961914
2017-05-03,4.868038177490234
2017-05-04,4.972468376159668
2017-05-05,5.059385776519775
2017-05-08,5.0347371101379395
2017-05-09,4.932901859283447
2017-05-10,4.897874355316162
2017-05-11,4.7908501625061035
2017-05-12,4.792146682739258
2017-05-15,4.8252272605896
2017-05-16,4.825876235961914
2017-05-17,4.735067844390869
2017-05-18,4.69614839553833
2017-05-19,4.809011936187744
2017-05-22,4.753229141235352
2017-05-23,4.851172924041748
2017-05-24,4.856362342834473
2017-05-25,4.850524425506592
2017-05-26,4.832362174987793
2017-05-29,4.85506534576416
2017-05-30,4.775282382965088
2017-05-31,4.70393180847168
2017-06-01,4.6805806159973145
2017-06-02,4.695498466491699
2017-06-05,4.704580783843994
2017-06-06,4.660473346710205
2017-06-07,4.755173683166504
2017-06-08,4.8284711837768555
2017-06-09,4.837550640106201
2017-06-12,4.76749849319458
2017-06-13,4.810957431793213
2017-06-14,4.741552352905273
2017-06-15,4.733121395111084
2017-06-16,4.742201328277588
2017-06-19,4.806416988372803
2017-06-20,4.762310028076172
2017-06-21,4.760364055633545
2017-06-22,4.742850303649902
2017-06-23,4.694850444793701
2017-06-26,4.741552352905273
2017-06-27,4.783066749572754
2017-06-28,4.850524425506592
2017-06-29,4.800580024719238
2017-06-30,4.7123637199401855
2017-07-03,4.870632171630859
2017-07-04,4.8388495445251465
2017-07-05,4.8414435386657715
2017-07-06,4.878416061401367
2017-07-07,4.884902477264404
2017-07-10,4.879064559936523
2017-07-11,4.878416061401367
2017-07-12,4.874523639678955
2017-07-13,4.965333938598633
2017-07-14,4.980252265930176
2017-07-17,4.95106315612793
2017-07-18,4.857659339904785
2017-07-19,4.869335651397705
2017-07-20,4.884253978729248
2017-07-21,4.813551425933838
2017-07-24,4.873875141143799
2017-07-25,4.972468376159668
2017-07-26,4.975063323974609
2017-07-27,4.995820045471191
2017-07-28,4.999711036682129
2017-07-31,4.962738513946533
2017-08-01,5.036684513092041
2017-08-02,5.025008678436279
2017-08-03,5.071061134338379
2017-08-04,5.081439971923828
2017-08-07,5.104143142700195
2017-08-08,5.140466690063477
2017-08-09,5.012035846710205
2017-08-10,4.924468517303467
2017-08-11,4.833659648895264
2017-08-14,4.916684627532959
2017-08-15,4.955604076385498
2017-08-16,4.97182035446167
2017-08-17,4.877119064331055
2017-08-18,4.8667402267456055
2017-08-21,4.82457971572876
2017-08-22,4.871280193328857
2017-08-23,4.81290340423584
2017-08-24,4.848577976226807
2017-08-25,4.8388495445251465
2017-08-28,4.820686340332031
2017-08-29,4.748687744140625
2017-08-30,4.760364055633545
2017-08-31,4.814201831817627
2017-09-01,4.821984767913818
2017-09-04,4.781120300292969
2017-09-05,4.697445869445801
2017-09-06,4.692255973815918
2017-09-07,4.665661811828613
2017-09-08,4.653338432312012
2017-09-11,4.779174327850342
2017-09-12,4.800580024719238
2017-09-13,4.822632789611816
2017-09-14,4.8252272605896
2017-09-15,4.7850117683410645
2017-09-18,4.809011936187744
2017-09-19,4.8388495445251465
2017-09-20,4.785660266876221
2017-09-21,4.867389678955078
2017-09-22,4.869335651397705
2017-09-25,4.777877330780029
2017-09-26,4.764904022216797
2017-09-27,4.866091728210449
2017-09-28,4.8284711837768555
2017-09-29,4.904361724853516
2017-10-02,4.788255214691162
2017-10-03,4.8310651779174805
2017-10-04,4.656581878662109
2017-10-05,4.785660266876221
2017-10-06,4.806016445159912
2017-10-09,4.7515153884887695
2017-10-10,4.721309185028076
2017-10-11,4.8362226486206055
2017-10-12,4.836880207061768
2017-10-13,4.814553260803223
2017-10-16,4.730502605438232
2017-10-17,4.7364115715026855
2017-10-18,4.777123928070068
2017-10-19,4.741008758544922
2017-10-20,4.805360794067383
2017-10-23,4.716055870056152
2017-10-24,4.768588066101074
2017-10-25,4.763991355895996
2017-10-26,4.849356174468994
2017-10-27,4.723278522491455
2017-10-30,4.865772247314453
2017-10-31,4.933406829833984
2017-11-01,4.910424709320068
2017-11-02,4.899260520935059
2017-11-03,4.813238620758057
2017-11-06,4.7679314613342285
2017-11-07,4.7350993156433105
2017-11-08,4.739695072174072
2017-11-09,4.711459159851074
2017-11-10,4.693072319030762
2017-11-13,4.681253433227539
2017-11-14,4.664836883544922
2017-11-15,4.72524881362915
2017-11-16,4.760707855224609
2017-11-17,4.721309185028076
2017-11-20,4.674687385559082
2017-11-21,4.610991954803467
2017-11-22,4.62806510925293
2017-11-23,4.6418538093566895
2017-11-24,4.681253433227539
2017-11-27,4.643167972564697
2017-11-28,4.686506271362305
2017-11-29,4.779750823974609
2017-11-30,4.716055870056152
2017-12-01,4.645138263702393
2017-12-04,4.701610088348389
2017-12-05,4.716055870056152
2017-12-06,4.646450996398926
2017-12-07,4.704892158508301
2017-12-08,4.734442710876465
2017-12-11,4.742321968078613
2017-12-12,4.737069129943848
2017-12-13,4.72524881362915
2017-12-14,4.686506271362305
2017-12-15,4.694386005401611
2017-12-18,4.762021064758301
2017-12-19,4.781064510345459
2017-12-20,4.775153636932373
2017-12-21,4.840818881988525
2017-12-22,4.769901275634766
2017-12-27,4.737069129943848
2017-12-28,4.693072319030762
2017-12-29,4.670090198516846
2018-01-02,4.650391101837158
2018-01-03,4.658270359039307
2018-01-04,4.741665363311768
2018-01-05,4.762678146362305
2018-01-08,4.750858783721924
2018-01-09,4.768588066101074
2018-01-10,4.826373100280762
2018-01-11,4.8224334716796875
2018-01-12,4.8907246589660645
2018-01-15,4.9123945236206055
2018-01-16,4.909766674041748
2018-01-17,4.857892036437988
2018-01-18,4.84541654586792
2018-01-19,4.859205722808838
2018-01-22,4.921586513519287
2018-01-23,4.9183030128479
2018-01-24,4.911737442016602
2018-01-25,4.991191387176514
2018-01-26,5.012861251831055
2018-01-29,5.018771171569824
2018-01-30,4.9662394523620605
2018-01-31,4.969522476196289
2018-02-01,5.016735553741455
2018-02-02,4.8289995193481445
2018-02-05,4.763991355895996
2018-02-06,4.652360916137695
2018-02-07,4.745604991912842
2018-02-08,4.682566165924072
2018-02-09,4.602455139160156
2018-02-12,4.660240650177002
2018-02-13,4.595232963562012
2018-02-14,4.57553243637085
2018-02-15,4.591948986053467
2018-02-16,4.635288238525391
2018-02-19,4.610991954803467
2018-02-20,4.61361837387085
2018-02-21,4.576846122741699
2018-02-22,4.576846122741699
2018-02-23,4.537446975708008
2018-02-26,4.569623947143555
2018-02-27,4.563713550567627
2018-02-28,4.524313926696777
2018-03-01,4.458648681640625
2018-03-02,4.361465930938721
2018-03-05,4.340452671051025
2018-03-06,4.366718292236328
2018-03-07,4.3535847663879395
2018-03-08,4.3680315017700195
2018-03-09,4.364091396331787
2018-03-12,4.382477760314941
2018-03-13,4.379851341247559
2018-03-14,4.3141865730285645
2018-03-15,4.286606311798096
2018-03-16,4.367374897003174
2018-03-19,4.303023815155029
2018-03-20,4.331915378570557
2018-03-21,4.288577079772949
2018-03-22,4.232104778289795
2018-03-23,4.119818210601807
2018-03-26,4.111281871795654
2018-03-27,4.12966775894165
2018-03-28,4.16447114944458
2018-03-29,4.221598148345947
2018-04-03,4.180230617523193
2018-04-04,4.1697235107421875
2018-04-05,4.274787425994873
2018-04-06,4.265378475189209
2018-04-09,4.322509288787842
2018-04-10,4.3157877922058105
2018-04-11,4.266722202301025
2018-04-12,4.253950595855713
2018-04-13,4.308393478393555
2018-04-16,4.3117547035217285
2018-04-17,4.3030171394348145
2018-04-18,4.363509654998779
2018-04-19,4.380985260009766
2018-04-20,4.421313285827637
2018-04-23,4.424002170562744
2018-04-24,4.424002170562744
2018-04-25,4.404510021209717
2018-04-26,4.397115230560303
2018-04-27,4.494576454162598
2018-04-30,4.523478031158447
2018-05-02,4.54700231552124
2018-05-03,4.480461597442627
2018-05-04,4.5315446853637695
2018-05-07,4.562461853027344
2018-05-08,4.540952682495117
2018-05-09,4.57456111907959
2018-05-10,4.605478763580322
2018-05-11,4.606822967529297
2018-05-14,4.592708110809326
2018-05-15,4.522805690765381
2018-05-16,4.449542999267578
2018-05-17,4.5080180168151855
2018-05-18,4.422657012939453
2018-05-21,4.374263286590576
2018-05-22,4.4461822509765625
2018-05-23,4.346706390380859
2018-05-24,4.292263031005859
2018-05-25,4.172623634338379
2018-05-28,4.1228837966918945
2018-05-29,3.950817584991455
2018-05-30,3.9763591289520264
2018-05-31,3.9246044158935547
2018-06-01,4.044917106628418
2018-06-04,4.071130275726318
2018-06-05,3.9756863117218018
2018-06-06,4.02811336517334
2018-06-07,4.109441757202148
2018-06-08,4.085245132446289
2018-06-11,4.171278953552246
2018-06-12,4.160524845123291
2018-06-13,4.100032329559326
2018-06-14,4.095998764038086
2018-06-15,4.017359256744385
2018-06-18,3.9783756732940674
2018-06-19,4.0066046714782715
2018-06-20,4.039539813995361
2018-06-21,4.013998985290527
2018-06-22,4.073146343231201
2018-06-25,4.0025715827941895
2018-06-26,4.0422282218933105
2018-06-27,4.011309623718262
2018-06-28,4.009965419769287
2018-06-29,4.082557678222656
2018-07-02,3.9965221881866455
2018-07-03,4.046260833740234
2018-07-04,4.1242289543151855
2018-07-05,4.240508556365967
2018-07-06,4.280836582183838
2018-07-09,4.280165195465088
2018-07-10,4.175311088562012
2018-07-11,4.063065528869629
2018-07-12,4.071130275726318
2018-07-13,4.054998874664307
2018-07-16,4.02811336517334
2018-07-17,3.9891297817230225
2018-07-18,4.0355072021484375
2018-07-19,4.016686916351318
2018-07-20,4.0133256912231445
2018-07-23,4.050293445587158
2018-07-24,4.137671947479248
2018-07-25,4.065080165863037
2018-07-26,4.114147186279297
2018-07-27,4.167918682098389
2018-07-30,4.186065673828125
2018-07-31,4.225049018859863
2018-08-01,4.183376312255859
2018-08-02,4.066425323486328
2018-08-03,4.0751633644104
2018-08-06,4.060376167297363
2018-08-07,4.059703826904297
2018-08-08,4.034162998199463
2018-08-09,3.9971954822540283
2018-08-10,3.79084849357605
2018-08-13,3.66852068901062
2018-08-14,3.6651599407196045
2018-08-15,3.6288652420043945
2018-08-16,3.6880123615264893
2018-08-17,3.6564221382141113
2018-08-20,3.6402909755706787
2018-08-21,3.6940624713897705
2018-08-22,3.7310292720794678
2018-08-23,3.7115368843078613
2018-08-24,3.718930244445801
2018-08-27,3.744472026824951
2018-08-28,3.6900289058685303
2018-08-29,3.718930244445801
2018-08-30,3.6167659759521484
2018-08-31,3.609373092651367
2018-09-03,3.598618984222412
2018-09-04,3.6080281734466553
2018-09-05,3.6046674251556396
2018-09-06,3.513929605484009
2018-09-07,3.481666326522827
2018-09-10,3.4944372177124023
2018-09-11,3.5011589527130127
2018-09-12,3.5051918029785156
2018-09-13,3.655078172683716
2018-09-14,3.662470817565918
2018-09-17,3.6987667083740234
2018-09-18,3.6873409748077393
2018-09-19,3.7612757682800293
2018-09-21,3.788161039352417
2018-09-24,3.759258985519409
2018-09-25,3.7626194953918457
2018-09-26,3.748505115509033
2018-09-27,3.7700138092041016
2018-09-28,3.6900289058685303
2018-10-01,3.7068324089050293
2018-10-02,3.6087005138397217
2018-10-03,3.5918967723846436
2018-10-04,3.5603065490722656
2018-10-05,3.537454128265381
2018-10-08,3.573082447052002
2018-10-09,3.6278951168060303
2018-10-10,3.6265246868133545
2018-10-11,3.6237833499908447
2018-10-12,3.606654405593872
2018-10-15,3.6443381309509277
2018-10-16,3.673114776611328
2018-10-17,3.6299493312835693
2018-10-18,3.531973361968994
2018-10-19,3.5669162273406982
2018-10-22,3.4908626079559326
2018-10-23,3.4723641872406006
2018-10-24,3.4014511108398438
2018-10-25,3.4984002113342285
2018-10-26,3.4860668182373047
2018-10-29,3.5168988704681396
2018-10-30,3.406589984893799
2018-10-31,3.3469810485839844
2018-11-01,3.4476990699768066
2018-11-02,3.5381388664245605
2018-11-05,3.5676004886627197
2018-11-06,3.531973361968994
2018-11-07,3.592952251434326
2018-11-08,3.5744524002075195
2018-11-09,3.365137815475464
2018-11-12,3.3658225536346436
2018-11-13,3.425431251525879
2018-11-14,3.406589984893799
2018-11-15,3.410015106201172
2018-11-16,3.3647947311401367
2018-11-19,3.364452838897705
2018-11-20,3.324371337890625
2018-11-21,3.3829517364501953
2018-11-22,3.3610270023345947
2018-11-23,3.3678781986236572
2018-11-26,3.4840126037597656
2018-11-27,3.3699333667755127
2018-11-28,3.410700798034668
2018-11-29,3.418921709060669
2018-11-30,3.4381070137023926
2018-12-03,3.4881227016448975
2018-12-04,3.3774704933166504
2018-12-05,3.333277463912964
2018-12-06,3.2140610218048096
2018-12-07,3.2140610218048096
2018-12-10,3.134582996368408
2018-12-11,3.108889579772949
2018-12-12,3.185969352722168
2018-12-13,3.245577812194824
2018-12-14,3.2291340827941895
2018-12-17,3.2243385314941406
2018-12-18,3.2082369327545166
2018-12-19,3.2390694618225098
2018-12-20,3.1887097358703613
2018-12-21,3.1643877029418945
2018-12-24,3.1229357719421387
2018-12-27,3.1140284538269043
2018-12-28,3.179802894592285
2018-12-31,3.176034450531006
2019-01-02,3.1952192783355713
2019-01-03,3.2037835121154785
2019-01-04,3.323343276977539
2019-01-07,3.3116953372955322
2019-01-08,3.3397865295410156
2019-01-09,3.3850066661834717
2019-01-10,3.414811134338379
2019-01-11,3.450439691543579
2019-01-14,3.4178953170776367
2019-01-15,3.418579339981079
2019-01-16,3.501140832901001
2019-01-17,3.451124429702759
2019-01-18,3.5628044605255127
2019-01-21,3.5669162273406982
2019-01-22,3.542249917984009
2019-01-23,3.581303834915161
2019-01-24,3.566230058670044
2019-01-25,3.634060859680176
2019-01-28,3.593636989593506
2019-01-29,3.6039133071899414
2019-01-30,3.6025428771972656
2019-01-31,3.542249917984009
2019-02-01,3.560748815536499
2019-02-04,3.542935609817505
2019-02-05,3.578563690185547
2019-02-06,3.5908961296081543
2019-02-07,3.4785311222076416
2019-02-08,3.465512990951538
2019-02-11,3.5045669078826904
2019-02-12,3.563490152359009
2019-02-13,3.494974136352539
2019-02-14,3.444957733154297
2019-02-15,3.5586936473846436
2019-02-18,3.581303834915161
2019-02-19,3.5552680492401123
2019-02-20,3.5881550312042236
2019-02-21,3.5792486667633057
2019-02-22,3.581303834915161
2019-02-25,3.6004889011383057
2019-02-26,3.596377372741699
2019-02-27,3.6840765476226807
2019-02-28,3.750537395477295
2019-03-01,3.685447931289673
2019-03-04,3.6559855937957764
2019-03-05,3.6361162662506104
2019-03-06,3.6806514263153076
2019-03-07,3.575822353363037
2019-03-08,3.5189552307128906
2019-03-11,3.563490152359009
2019-03-12,3.5497865676879883
2019-03-13,3.6141915321350098
2019-03-14,3.618988037109375
