Date,ERIC-B.ST
2016-01-11,59.57483673095703
2016-01-12,59.918304443359375
2016-01-13,60.45261764526367
2016-01-14,59.536659240722656
2016-01-15,56.140018463134766
2016-01-18,57.781089782714844
2016-01-19,58.8115234375
2016-01-20,57.01779556274414
2016-01-21,57.32311248779297
2016-01-22,61.177738189697266
2016-01-25,61.10140609741211
2016-01-26,62.66615295410156
2016-01-27,58.735206604003906
2016-01-28,56.750640869140625
2016-01-29,57.552101135253906
2016-02-01,56.71249008178711
2016-02-02,55.94919967651367
2016-02-03,56.29268264770508
2016-02-04,57.13228225708008
2016-02-05,56.71249008178711
2016-02-08,54.95691680908203
2016-02-09,54.95691680908203
2016-02-10,55.94919967651367
2016-02-11,54.23179244995117
2016-02-12,55.75838088989258
2016-02-15,58.16272735595703
2016-02-16,58.277225494384766
2016-02-17,59.384010314941406
2016-02-18,59.61298751831055
2016-02-19,59.193172454833984
2016-02-22,60.6434211730957
2016-02-23,59.84197235107422
2016-02-24,58.8115234375
2016-02-25,60.37627410888672
2016-02-26,59.994625091552734
2016-02-29,60.41444778442383
2016-03-01,61.177738189697266
2016-03-02,60.91058349609375
2016-03-03,60.37627410888672
2016-03-04,60.3381233215332
2016-03-07,60.299949645996094
2016-03-08,59.880130767822266
2016-03-09,59.7656364440918
2016-03-10,58.77336502075195
2016-03-11,60.070960998535156
2016-03-14,60.3381233215332
2016-03-15,60.147300720214844
2016-03-16,60.3381233215332
2016-03-17,60.5289421081543
2016-03-18,61.82652282714844
2016-03-21,60.94873809814453
2016-03-22,61.40671920776367
2016-03-23,60.91058349609375
2016-03-24,59.536659240722656
2016-03-29,60.56710433959961
2016-03-30,62.399009704589844
2016-03-31,62.055511474609375
2016-04-01,62.055511474609375
2016-04-04,62.284507751464844
2016-04-05,60.87240219116211
2016-04-06,61.44487762451172
2016-04-07,61.25406265258789
2016-04-08,62.66615295410156
2016-04-11,62.55164337158203
2016-04-12,61.40671920776367
2016-04-13,63.6202507019043
2016-04-14,63.141021728515625
2016-04-15,62.581878662109375
2016-04-18,62.14258575439453
2016-04-19,63.10107421875
2016-04-20,62.981258392333984
2016-04-21,53.7956657409668
2016-04-22,53.87553024291992
2016-04-25,52.996910095214844
2016-04-26,53.236541748046875
2016-04-27,53.156673431396484
2016-04-28,53.43622589111328
2016-04-29,51.918609619140625
2016-05-02,51.51922607421875
2016-05-03,50.720481872558594
2016-05-04,50.6406135559082
2016-05-06,49.76198959350586
2016-05-09,50.6406135559082
2016-05-10,49.68210983276367
2016-05-11,49.482425689697266
2016-05-12,48.84342956542969
2016-05-13,49.80192184448242
2016-05-16,50.52080154418945
2016-05-17,50.20130157470703
2016-05-18,50.76041793823242
2016-05-19,49.88180160522461
2016-05-20,50.800357818603516
2016-05-23,50.96011734008789
2016-05-24,51.319549560546875
2016-05-25,51.59910202026367
2016-05-26,51.63905334472656
2016-05-27,51.439361572265625
2016-05-30,51.878662109375
2016-05-31,51.3594856262207
2016-06-01,49.96167755126953
2016-06-02,50.32111358642578
2016-06-03,50.001617431640625
2016-06-07,50.60067367553711
2016-06-08,49.88180160522461
2016-06-09,49.841861724853516
2016-06-10,48.883365631103516
2016-06-13,48.803489685058594
2016-06-14,47.88492965698242
2016-06-15,51.59910202026367
2016-06-16,50.720481872558594
2016-06-17,50.96011734008789
2016-06-20,51.998470306396484
2016-06-21,52.39785385131836
2016-06-22,52.55760192871094
2016-06-23,52.39785385131836
2016-06-27,48.404109954833984
2016-06-28,49.76198959350586
2016-06-29,51.23966598510742
2016-06-30,51.3594856262207
2016-07-01,51.83872985839844
2016-07-04,51.15979766845703
2016-07-05,50.52080154418945
2016-07-06,50.32111358642578
2016-07-07,50.60067367553711
2016-07-08,51.83872985839844
2016-07-11,52.71735382080078
2016-07-12,52.95698165893555
2016-07-13,52.95698165893555
2016-07-14,53.19659423828125
2016-07-15,53.156673431396484
2016-07-18,51.439361572265625
2016-07-19,48.56386184692383
2016-07-20,50.001617431640625
2016-07-21,50.4009895324707
2016-07-22,50.6406135559082
2016-07-25,51.399417877197266
2016-07-26,51.3594856262207
2016-07-27,51.67897033691406
2016-07-28,50.96011734008789
2016-07-29,50.96011734008789
2016-08-01,50.32111358642578
2016-08-02,49.28273391723633
2016-08-03,48.803489685058594
2016-08-04,49.04311752319336
2016-08-05,49.68210983276367
2016-08-08,49.841861724853516
2016-08-09,49.88180160522461
2016-08-10,49.68210983276367
2016-08-11,49.40255355834961
2016-08-12,49.04311752319336
2016-08-15,49.602237701416016
2016-08-16,49.522361755371094
2016-08-17,48.883365631103516
2016-08-18,49.12299346923828
2016-08-19,49.28273391723633
2016-08-22,49.482425689697266
2016-08-23,50.20130157470703
2016-08-24,50.1613655090332
2016-08-25,49.482425689697266
2016-08-26,49.602237701416016
2016-08-29,49.56230545043945
2016-08-30,49.76198959350586
2016-08-31,48.76355743408203
2016-09-01,48.52392578125
2016-09-02,48.643741607666016
2016-09-05,48.404109954833984
2016-09-06,47.086181640625
2016-09-07,47.60536193847656
2016-09-08,46.96636962890625
2016-09-09,46.96636962890625
2016-09-12,46.00787353515625
2016-09-13,45.8880615234375
2016-09-14,45.528621673583984
2016-09-15,46.00787353515625
2016-09-16,45.92799758911133
2016-09-19,45.848121643066406
2016-09-20,46.08774185180664
2016-09-21,46.367305755615234
2016-09-22,47.60536193847656
2016-09-23,47.44561767578125
2016-09-26,47.00630187988281
2016-09-27,46.40724563598633
2016-09-28,46.52705383300781
2016-09-29,48.404109954833984
2016-09-30,49.482425689697266
2016-10-03,49.003173828125
2016-10-04,49.20286560058594
2016-10-05,48.803489685058594
2016-10-06,48.683677673339844
2016-10-07,48.923301696777344
2016-10-10,49.64217758178711
2016-10-11,49.40255355834961
2016-10-12,39.4182014465332
2016-10-13,38.57951736450195
2016-10-14,38.57152557373047
2016-10-17,38.291969299316406
2016-10-18,38.627437591552734
2016-10-19,38.42776107788086
2016-10-20,38.26001739501953
2016-10-21,36.01552963256836
2016-10-24,36.127357482910156
2016-10-25,35.58420944213867
2016-10-26,35.78390121459961
2016-10-27,35.5682373046875
2016-10-28,35.033077239990234
2016-10-31,34.9212532043457
2016-11-01,34.74552917480469
2016-11-02,35.32062530517578
2016-11-03,35.1448974609375
2016-11-04,35.088993072509766
2016-11-07,35.743961334228516
2016-11-08,35.96760559082031
2016-11-09,35.67207717895508
2016-11-10,36.97403335571289
2016-11-11,36.47881317138672
2016-11-14,36.85422134399414
2016-11-15,37.22962951660156
2016-11-16,37.5411491394043
2016-11-17,37.97246551513672
2016-11-18,38.10026931762695
2016-11-21,38.04435729980469
2016-11-22,38.10026931762695
2016-11-23,38.02039337158203
2016-11-24,38.172149658203125
2016-11-25,38.188133239746094
2016-11-28,37.71686553955078
2016-11-29,37.668949127197266
2016-11-30,37.93253707885742
2016-12-01,37.91655731201172
2016-12-02,38.060325622558594
2016-12-05,38.659393310546875
2016-12-06,39.67380142211914
2016-12-07,40.01725769042969
2016-12-08,39.93738555908203
2016-12-09,41.095577239990234
2016-12-12,41.45500564575195
2016-12-13,41.93425369262695
2016-12-14,42.613197326660156
2016-12-15,44.410369873046875
2016-12-16,44.61006546020508
2016-12-19,44.9295654296875
2016-12-20,43.53175354003906
2016-12-21,42.892757415771484
2016-12-22,42.133941650390625
2016-12-23,42.892757415771484
2016-12-27,43.252193450927734
2016-12-28,42.81288146972656
2016-12-29,42.413509368896484
2016-12-30,42.733009338378906
2017-01-02,43.01256561279297
2017-01-03,42.5732536315918
2017-01-04,42.97263717651367
2017-01-05,42.653133392333984
2017-01-09,42.772945404052734
2017-01-10,42.892757415771484
2017-01-11,43.01256561279297
2017-01-12,42.01413345336914
2017-01-13,42.413509368896484
2017-01-16,42.133941650390625
2017-01-17,42.81288146972656
2017-01-18,42.5732536315918
2017-01-19,41.93425369262695
2017-01-20,41.93425369262695
2017-01-23,40.97576141357422
2017-01-24,41.81444549560547
2017-01-25,41.49494552612305
2017-01-26,42.93268966674805
2017-01-27,41.93425369262695
2017-01-30,41.21538543701172
2017-01-31,41.25532150268555
2017-02-01,41.135501861572266
2017-02-02,41.29526138305664
2017-02-03,40.855953216552734
2017-02-06,40.25688934326172
2017-02-07,39.93738555908203
2017-02-08,40.25688934326172
2017-02-09,41.135501861572266
2017-02-10,40.6163215637207
2017-02-13,40.77607345581055
2017-02-14,41.135501861572266
2017-02-15,41.534889221191406
2017-02-16,43.37200164794922
2017-02-17,42.49338912963867
2017-02-20,42.81288146972656
2017-02-21,44.37044143676758
2017-02-22,45.848121643066406
2017-02-23,47.086181640625
2017-02-24,46.64686965942383
2017-02-27,46.56699752807617
2017-02-28,46.92643356323242
2017-03-01,47.52549362182617
2017-03-02,47.60536193847656
2017-03-03,47.8050537109375
2017-03-06,46.92643356323242
2017-03-07,46.56699752807617
2017-03-08,46.40724563598633
2017-03-09,47.565425872802734
2017-03-10,47.72517776489258
2017-03-13,47.565425872802734
2017-03-14,47.00630187988281
2017-03-15,46.44718551635742
2017-03-16,46.846561431884766
2017-03-17,47.12611770629883
2017-03-20,47.04624557495117
2017-03-21,46.127681732177734
2017-03-22,45.68837356567383
2017-03-23,45.96793746948242
2017-03-24,46.52705383300781
2017-03-27,47.24593734741211
2017-03-28,46.00787353515625
2017-03-29,46.20755386352539
2017-03-30,47.670597076416016
2017-03-31,48.60531234741211
2017-04-03,47.955074310302734
2017-04-04,48.03635025024414
2017-04-05,46.898433685302734
2017-04-06,47.71123504638672
2017-04-07,47.955074310302734
2017-04-10,47.83314514160156
2017-04-11,46.898433685302734
2017-04-12,47.34547805786133
2017-04-13,47.264198303222656
2017-04-18,46.57331466674805
2017-04-19,46.49203109741211
2017-04-20,46.61395263671875
2017-04-21,46.16691207885742
2017-04-24,46.45140075683594
2017-04-25,45.23219680786133
2017-04-26,45.63860321044922
2017-04-27,46.16691207885742
2017-04-28,46.41074752807617
2017-05-02,47.83314514160156
2017-05-03,47.10163879394531
2017-05-04,47.75186538696289
2017-05-05,47.50803756713867
2017-05-08,47.71123504638672
2017-05-09,47.99570846557617
2017-05-10,47.4267578125
2017-05-11,46.776519775390625
2017-05-12,47.10163879394531
2017-05-15,48.11762619018555
2017-05-16,48.23954772949219
2017-05-17,47.548675537109375
2017-05-18,46.939083099365234
2017-05-19,47.142276763916016
2017-05-22,47.548675537109375
2017-05-23,49.743228912353516
2017-05-24,50.47473907470703
2017-05-26,49.78387451171875
2017-05-29,49.255550384521484
2017-05-30,49.29619216918945
2017-05-31,51.53139114379883
2017-06-01,52.05970001220703
2017-06-02,52.05970001220703
2017-06-05,51.693939208984375
2017-06-06,51.693939208984375
2017-06-07,51.16563034057617
2017-06-08,51.77522277832031
2017-06-09,51.53139114379883
2017-06-12,51.28754806518555
2017-06-13,51.24690628051758
2017-06-14,50.556026458740234
2017-06-15,49.58066940307617
2017-06-16,49.336830139160156
2017-06-19,50.23090362548828
2017-06-20,50.47473907470703
2017-06-21,51.043704986572266
2017-06-22,51.89714050292969
2017-06-23,51.89714050292969
2017-06-26,51.693939208984375
2017-06-27,50.79985809326172
2017-06-28,50.637306213378906
2017-06-29,49.66194534301758
2017-06-30,48.9710693359375
2017-07-03,49.621307373046875
2017-07-04,49.45874786376953
2017-07-05,50.39346694946289
2017-07-06,49.29619216918945
2017-07-07,49.621307373046875
2017-07-10,50.027706146240234
2017-07-11,50.35282516479492
2017-07-12,51.16563034057617
2017-07-13,50.47473907470703
2017-07-14,50.637306213378906
2017-07-17,49.54003143310547
2017-07-18,41.818450927734375
2017-07-19,42.021644592285156
2017-07-20,42.6718864440918
2017-07-21,42.59061050415039
2017-07-24,42.6718864440918
2017-07-25,42.75316619873047
2017-07-26,42.38740921020508
2017-07-27,42.1435661315918
2017-07-28,41.98100662231445
2017-07-31,42.63124465942383
2017-08-01,42.22484588623047
2017-08-02,41.85908508300781
2017-08-03,41.574607849121094
2017-08-04,41.777809143066406
2017-08-07,41.41204833984375
2017-08-08,41.290130615234375
2017-08-09,40.92436981201172
2017-08-10,40.29039001464844
2017-08-11,39.86773681640625
2017-08-14,40.631771087646484
2017-08-15,40.33102798461914
2017-08-16,40.39605712890625
2017-08-17,40.19285202026367
2017-08-18,39.90837478637695
2017-08-21,39.250003814697266
2017-08-22,39.03055191040039
2017-08-23,39.3312873840332
2017-08-24,38.859867095947266
2017-08-25,38.60789489746094
2017-08-28,38.51849365234375
2017-08-29,37.55126190185547
2017-08-30,38.29903793334961
2017-08-31,37.85199737548828
2017-09-01,37.876380920410156
2017-09-04,37.60002517700195
2017-09-05,37.681304931640625
2017-09-06,37.20988845825195
2017-09-07,37.61627960205078
2017-09-08,37.299293518066406
2017-09-11,37.681304931640625
2017-09-12,37.84386444091797
2017-09-13,37.42934036254883
2017-09-14,37.31554412841797
2017-09-15,37.31554412841797
2017-09-18,37.27490997314453
2017-09-19,37.11235427856445
2017-09-20,36.20201873779297
2017-09-21,36.161376953125
2017-09-22,36.803489685058594
2017-09-25,37.18549728393555
2017-09-26,37.795101165771484
2017-09-27,37.55126190185547
2017-09-28,37.730072021484375
2017-09-29,38.01456069946289
2017-10-02,38.10395812988281
2017-10-03,37.18549728393555
2017-10-04,36.86851119995117
2017-10-05,37.66505432128906
2017-10-06,37.97391891479492
2017-10-09,39.0142936706543
2017-10-10,38.20150375366211
2017-10-11,37.827613830566406
2017-10-12,38.095829010009766
2017-10-13,39.42070007324219
2017-10-16,39.274391174316406
2017-10-17,39.355674743652344
2017-10-18,39.98965072631836
2017-10-19,39.64015197753906
2017-10-20,42.79380798339844
2017-10-23,43.20021438598633
2017-10-24,43.48469161987305
2017-10-25,43.97236251831055
2017-10-26,42.021644592285156
2017-10-27,42.306121826171875
2017-10-30,42.062286376953125
2017-10-31,42.83445358276367
2017-11-01,43.2408447265625
2017-11-02,43.44404220581055
2017-11-03,43.8098030090332
2017-11-06,44.50068664550781
2017-11-07,44.33811950683594
2017-11-08,42.875091552734375
2017-11-09,41.20884323120117
2017-11-10,40.88373565673828
2017-11-13,41.168212890625
2017-11-14,41.00565719604492
2017-11-15,40.49359130859375
2017-11-16,41.574607849121094
2017-11-17,41.85908508300781
2017-11-20,42.956363677978516
2017-11-21,44.54132080078125
2017-11-22,43.7285270690918
2017-11-23,43.8098030090332
2017-11-24,43.56596374511719
2017-11-27,43.3221321105957
2017-11-28,43.7285270690918
2017-11-29,43.2408447265625
2017-11-30,42.79380798339844
2017-12-01,42.22484588623047
2017-12-04,42.79380798339844
2017-12-05,43.2814826965332
2017-12-06,42.59061050415039
2017-12-07,42.956363677978516
2017-12-08,42.99700927734375
2017-12-11,42.79380798339844
2017-12-12,43.7285270690918
2017-12-13,45.43540573120117
2017-12-14,45.06964111328125
2017-12-15,44.78515625
2017-12-18,45.963714599609375
2017-12-19,45.313480377197266
2017-12-20,44.50068664550781
2017-12-21,45.55732345581055
2017-12-22,45.02900314331055
2017-12-27,44.581966400146484
2017-12-28,44.01300048828125
2017-12-29,43.7691650390625
2018-01-02,44.13492202758789
2018-01-03,44.378753662109375
2018-01-04,44.54132080078125
2018-01-05,45.07776641845703
2018-01-08,45.11027908325195
2018-01-09,45.53293228149414
2018-01-10,44.947723388671875
2018-01-11,45.41913986206055
2018-01-12,45.90681457519531
2018-01-15,45.80928421020508
2018-01-16,45.516685485839844
2018-01-17,46.995967864990234
2018-01-18,47.548675537109375
2018-01-19,47.59744644165039
2018-01-22,46.55705642700195
2018-01-23,46.39450454711914
2018-01-24,45.90681457519531
2018-01-25,44.378753662109375
2018-01-26,43.92359161376953
2018-01-29,44.68762969970703
2018-01-30,45.2728385925293
2018-01-31,41.127567291259766
2018-02-01,42.379276275634766
2018-02-02,43.7285270690918
2018-02-05,41.94036865234375
2018-02-06,40.75368881225586
2018-02-07,42.60685729980469
2018-02-08,41.90785598754883
2018-02-09,42.086673736572266
2018-02-12,42.6718864440918
2018-02-13,42.931983947753906
2018-02-14,43.12704849243164
2018-02-15,43.67975616455078
2018-02-16,43.95610809326172
2018-02-19,43.46842575073242
2018-02-20,44.49256134033203
2018-02-21,44.557579040527344
2018-02-22,44.378753662109375
2018-02-23,45.46791076660156
2018-02-26,46.036861419677734
2018-02-27,46.06938171386719
2018-02-28,45.32160949707031
2018-03-01,44.08615493774414
2018-03-02,43.7122688293457
2018-03-05,45.1590461730957
2018-03-06,45.32160949707031
2018-03-07,45.12653732299805
2018-03-08,46.0206184387207
2018-03-09,46.280704498291016
2018-03-12,46.1181526184082
2018-03-13,45.59796142578125
2018-03-14,45.451656341552734
2018-03-15,45.72800827026367
2018-03-16,45.33786392211914
2018-03-19,44.54132080078125
2018-03-20,44.18369674682617
2018-03-21,44.557579040527344
2018-03-22,43.66350555419922
2018-03-23,43.842315673828125
2018-03-26,42.5743522644043
2018-03-27,43.647247314453125
2018-03-28,43.85857391357422
2018-03-29,43.82544708251953
2018-04-03,43.17949295043945
2018-04-04,42.666046142578125
2018-04-05,43.99106979370117
2018-04-06,43.74263381958008
2018-04-09,43.59355926513672
2018-04-10,44.00764083862305
2018-04-11,43.79232406616211
2018-04-12,44.3554573059082
2018-04-13,43.89170455932617
2018-04-16,44.206398010253906
2018-04-17,45.398921966552734
2018-04-18,44.8689079284668
2018-04-19,46.011749267578125
2018-04-20,54.06132125854492
2018-04-23,53.82944107055664
2018-04-24,54.458831787109375
2018-04-25,55.33666229248047
2018-04-26,54.458831787109375
2018-04-27,54.409149169921875
2018-04-30,55.6513671875
2018-05-02,55.25385665893555
2018-05-03,54.723838806152344
2018-05-04,56.42981719970703
2018-05-07,57.60578155517578
2018-05-08,57.572654724121094
2018-05-09,58.301422119140625
2018-05-11,56.54575729370117
2018-05-14,55.899810791015625
2018-05-15,55.71761703491211
2018-05-16,55.32010269165039
2018-05-17,55.816993713378906
2018-05-18,56.032318115234375
2018-05-21,56.01575469970703
2018-05-22,55.02197265625
2018-05-23,54.06132125854492
2018-05-24,54.260074615478516
2018-05-25,54.044761657714844
2018-05-28,53.66381072998047
2018-05-29,53.696929931640625
2018-05-30,53.16691589355469
2018-05-31,52.96817398071289
2018-06-01,53.150367736816406
2018-06-04,53.06755065917969
2018-06-05,53.13380432128906
2018-06-06,53.13380432128906
2018-06-07,52.587223052978516
2018-06-08,52.520973205566406
2018-06-11,52.33878707885742
2018-06-12,52.70316696166992
2018-06-13,55.187599182128906
2018-06-14,56.46294021606445
2018-06-15,56.36356735229492
2018-06-18,56.313873291015625
2018-06-19,57.93703842163086
2018-06-20,58.38423156738281
2018-06-21,56.81076431274414
2018-06-22,56.81076431274414
2018-06-25,55.949493408203125
2018-06-26,55.61824417114258
2018-06-27,56.148258209228516
2018-06-28,55.32010269165039
2018-06-29,57.357337951660156
2018-07-02,56.131683349609375
2018-07-03,55.6513671875
2018-07-04,54.955718994140625
2018-07-05,55.15447235107422
2018-07-06,55.949493408203125
2018-07-09,56.131683349609375
2018-07-10,56.72794723510742
2018-07-11,55.88325119018555
2018-07-12,56.59543991088867
2018-07-13,57.125465393066406
2018-07-16,56.09855270385742
2018-07-17,55.96605682373047
2018-07-18,60.73617172241211
2018-07-19,60.78586959838867
2018-07-20,60.53742599487305
2018-07-23,59.974273681640625
2018-07-24,60.123348236083984
2018-07-25,60.288978576660156
2018-07-26,59.51052474975586
2018-07-27,58.500179290771484
2018-07-30,57.93703842163086
2018-07-31,57.04265213012695
2018-08-01,57.98672866821289
2018-08-02,57.60578155517578
2018-08-03,58.53330993652344
2018-08-06,58.78175354003906
2018-08-07,58.91424560546875
2018-08-08,59.46083450317383
2018-08-09,59.44426727294922
2018-08-10,59.046756744384766
2018-08-13,58.96394348144531
2018-08-14,59.046756744384766
2018-08-15,58.64923858642578
2018-08-16,59.411136627197266
2018-08-17,59.56020736694336
2018-08-20,60.27241516113281
2018-08-21,61.2496223449707
2018-08-22,61.63056564331055
2018-08-23,62.67403030395508
2018-08-24,64.76095581054688
2018-08-27,65.05909729003906
2018-08-28,65.17503356933594
2018-08-29,65.22471618652344
2018-08-30,64.24750518798828
2018-08-31,63.88313293457031
2018-09-03,64.47938537597656
2018-09-04,64.29721069335938
2018-09-05,63.22060012817383
2018-09-06,65.32410430908203
2018-09-07,65.02595520019531
2018-09-10,64.29721069335938
2018-09-11,64.29721069335938
2018-09-12,63.35311508178711
2018-09-13,64.31375122070312
2018-09-14,64.77751922607422
2018-09-17,63.76718521118164
2018-09-18,64.38002014160156
2018-09-19,64.47938537597656
2018-09-20,63.81687545776367
2018-09-21,64.28063201904297
2018-09-24,65.25785827636719
2018-09-25,66.31788635253906
2018-09-26,65.8375473022461
2018-09-27,66.0528793334961
2018-09-28,65.32410430908203
2018-10-01,65.93692779541016
2018-10-02,65.82099914550781
2018-10-03,66.50006866455078
2018-10-04,66.76507568359375
2018-10-05,65.25785827636719
2018-10-08,64.52908325195312
2018-10-09,65.93692779541016
2018-10-10,64.13156127929688
2018-10-11,61.7630729675293
2018-10-12,61.166805267333984
2018-10-15,61.150230407714844
2018-10-16,63.68437957763672
2018-10-17,64.5953369140625
2018-10-18,68.58699035644531
2018-10-19,70.34265899658203
2018-10-22,69.28262329101562
2018-10-23,67.74227142333984
2018-10-24,67.49384307861328
2018-10-25,65.8375473022461
2018-10-26,65.17503356933594
2018-10-29,65.47315979003906
2018-10-30,65.62222290039062
2018-10-31,66.06942749023438
2018-11-01,66.30131530761719
2018-11-02,67.07977294921875
2018-11-05,67.12945556640625
2018-11-06,67.01351165771484
2018-11-07,67.69258880615234
2018-11-08,67.65946197509766
2018-11-09,67.77539825439453
2018-11-12,66.50006866455078
2018-11-13,67.07977294921875
2018-11-14,64.29721069335938
2018-11-15,63.31998825073242
2018-11-16,63.73405456542969
2018-11-19,62.8727912902832
2018-11-20,61.100555419921875
2018-11-21,61.481502532958984
2018-11-22,60.553985595703125
2018-11-23,62.922481536865234
2018-11-26,63.28685760498047
2018-11-27,62.42558670043945
2018-11-28,62.8727912902832
2018-11-29,62.83967590332031
2018-11-30,62.8727912902832
2018-12-03,65.1253433227539
2018-12-04,63.60154724121094
2018-12-05,62.30965805053711
2018-12-06,63.4359130859375
2018-12-07,65.589111328125
2018-12-10,65.14191436767578
2018-12-11,66.50006866455078
2018-12-12,68.6201171875
2018-12-13,68.48760986328125
2018-12-14,68.07353973388672
2018-12-17,67.29508209228516
2018-12-18,66.79820251464844
2018-12-19,66.63257598876953
2018-12-20,65.15846252441406
2018-12-21,64.54564666748047
2018-12-27,62.4421501159668
2018-12-28,64.52908325195312
2019-01-02,63.88313293457031
2019-01-03,62.0777702331543
2019-01-04,63.56843566894531
2019-01-07,64.69470977783203
2019-01-08,65.39035034179688
2019-01-09,67.46070861816406
2019-01-10,64.8437728881836
2019-01-11,62.93903350830078
2019-01-14,62.508399963378906
2019-01-15,62.54153060913086
2019-01-16,62.74028396606445
2019-01-17,62.85622024536133
2019-01-18,63.83343505859375
2019-01-21,63.10467529296875
2019-01-22,63.28685760498047
2019-01-23,63.369693756103516
2019-01-24,65.07566833496094
2019-01-25,67.14602661132812
2019-01-28,65.44004821777344
2019-01-29,66.43382263183594
2019-01-30,66.31788635253906
2019-01-31,66.54974365234375
2019-02-01,66.41724395751953
2019-02-04,66.06942749023438
2019-02-05,65.75472259521484
2019-02-06,67.3779067993164
2019-02-07,66.33442687988281
2019-02-08,67.29508209228516
2019-02-11,68.57042694091797
2019-02-12,69.36544799804688
2019-02-13,71.36956787109375
2019-02-14,71.5020523071289
2019-02-15,71.78362274169922
2019-02-18,71.03829956054688
2019-02-19,70.16047668457031
2019-02-20,70.60767364501953
2019-02-21,71.30330657958984
2019-02-22,72.694580078125
2019-02-25,71.61801147460938
2019-02-26,71.78362274169922
2019-02-27,70.47515106201172
2019-02-28,70.01139831542969
2019-03-01,70.8229751586914
2019-03-04,71.70082092285156
2019-03-05,71.48550415039062
2019-03-06,71.17080688476562
2019-03-07,70.98860931396484
2019-03-08,72.0652084350586
2019-03-11,72.49583435058594
2019-03-12,72.37989807128906
2019-03-13,72.36333465576172
2019-03-14,73.17491912841797
2019-03-15,73.85400390625
2019-03-18,73.19146728515625
2019-03-19,74.25151824951172
2019-03-20,74.20181274414062
2019-03-21,74.53307342529297
2019-03-22,71.91614532470703
2019-03-25,71.8001937866211
2019-03-26,71.31986999511719
2019-03-27,70.60767364501953
2019-03-28,71.47915649414062
2019-03-29,71.57971954345703
2019-04-01,72.82830047607422
2019-04-02,74.11039733886719
2019-04-03,75.26679992675781
2019-04-04,74.31151580810547
2019-04-05,74.64669799804688
2019-04-08,75.6187515258789
2019-04-09,74.9986572265625
2019-04-10,75.75282287597656
2019-04-11,76.55728912353516
2019-04-12,76.59078979492188
2019-04-15,75.68578338623047
2019-04-16,75.1662368774414
2019-04-17,78.76953887939453
2019-04-18,78.85333251953125
2019-04-23,79.17176055908203
2019-04-24,79.94268798828125
2019-04-25,79.03768920898438
2019-04-26,79.8086166381836
2019-04-29,79.87566375732422
2019-04-30,78.76953887939453
2019-05-02,77.42877197265625
