Date,GICRE.NS
2018-04-20,313.2823791503906
2018-04-23,308.3825988769531
2018-04-24,308.3825988769531
2018-04-25,309.7701721191406
2018-04-26,308.70782470703125
2018-04-27,308.6861572265625
2018-04-30,307.49371337890625
2018-05-02,305.21728515625
2018-05-03,303.7213134765625
2018-05-04,301.8785095214844
2018-05-07,300.1874084472656
2018-05-08,301.791748046875
2018-05-09,302.5939025878906
2018-05-10,299.7320861816406
2018-05-11,294.5721435546875
2018-05-14,292.53424072265625
2018-05-15,292.7510070800781
2018-05-16,299.19012451171875
2018-05-17,310.3988952636719
2018-05-18,305.2606201171875
2018-05-21,302.442138671875
2018-05-22,300.8594665527344
2018-05-23,301.33648681640625
2018-05-24,297.5207214355469
2018-05-25,299.84051513671875
2018-05-28,315.6889343261719
2018-05-29,325.20660400390625
2018-05-30,324.0141906738281
2018-05-31,314.1712646484375
2018-06-01,310.63739013671875
2018-06-04,306.6698303222656
2018-06-05,305.65087890625
2018-06-06,304.58856201171875
2018-06-07,310.13873291015625
2018-06-08,315.7322998046875
2018-06-11,319.65643310546875
2018-06-12,317.61846923828125
2018-06-13,315.016845703125
2018-06-14,312.9571533203125
2018-06-15,311.8514709472656
2018-06-18,314.40972900390625
2018-06-19,312.6103210449219
2018-06-20,312.697021484375
2018-06-21,313.802734375
2018-06-22,312.480224609375
2018-06-25,308.8595886230469
2018-06-26,313.6943359375
2018-06-27,314.0412292480469
2018-06-28,311.7430725097656
2018-06-29,317.7702331542969
2018-07-02,318.72418212890625
2018-07-03,321.6727294921875
2018-07-04,325.9004211425781
2018-07-05,329.6511535644531
2018-07-06,331.5806579589844
2018-07-09,330.4749755859375
2018-07-10,328.9573669433594
2018-07-11,331.3205261230469
2018-07-12,333.3432312011719
2018-07-13,333.43310546875
2018-07-16,323.67913818359375
2018-07-17,319.1392822265625
2018-07-18,315.8580017089844
2018-07-19,310.9136047363281
2018-07-20,310.4640808105469
2018-07-23,306.95806884765625
2018-07-24,302.4181823730469
2018-07-25,296.5747375488281
2018-07-26,297.96820068359375
2018-07-27,300.2606201171875
2018-07-30,338.4674072265625
2018-07-31,320.5326843261719
2018-08-01,327.0503234863281
2018-08-02,327.40997314453125
2018-08-03,324.8028869628906
2018-08-06,325.791748046875
2018-08-07,319.4089660644531
2018-08-08,312.66656494140625
2018-08-09,311.3630676269531
2018-08-10,308.75604248046875
2018-08-13,302.7778015136719
2018-08-14,301.6540222167969
2018-08-16,303.6767578125
2018-08-17,302.3282470703125
2018-08-20,300.3055419921875
2018-08-21,298.2828369140625
2018-08-23,298.507568359375
2018-08-24,299.6763000488281
2018-08-27,299.36163330078125
2018-08-28,298.507568359375
2018-08-29,301.56414794921875
2018-08-30,298.8222351074219
2018-08-31,300.2606201171875
2018-09-03,303.72174072265625
2018-09-04,296.844482421875
2018-09-05,294.2823791503906
2018-09-06,292.6192321777344
2018-09-07,294.0576171875
2018-09-10,295.8556213378906
2018-09-11,295.8556213378906
2018-09-12,294.0576171875
2018-09-14,301.74395751953125
2018-09-17,312.44183349609375
2018-09-18,318.7796936035156
2018-09-19,307.0928649902344
2018-09-21,317.5660400390625
2018-09-24,306.82318115234375
2018-09-25,295.5409240722656
2018-09-26,294.7318420410156
2018-09-27,296.52984619140625
2018-09-28,294.95660400390625
2018-10-01,285.3374328613281
2018-10-03,294.7318420410156
2018-10-04,292.0349426269531
2018-10-05,285.966796875
2018-10-08,286.7309265136719
2018-10-09,285.5173034667969
2018-10-10,286.01171875
2018-10-11,283.49456787109375
2018-10-12,275.7632751464844
2018-10-15,285.0228576660156
2018-10-16,284.5284118652344
2018-10-17,278.9546813964844
2018-10-19,283.3147888183594
2018-10-22,282.7753601074219
2018-10-23,281.606689453125
2018-10-24,281.69659423828125
2018-10-25,284.033935546875
2018-10-26,284.88800048828125
2018-10-29,287.6748352050781
2018-10-30,291.0010681152344
2018-10-31,286.01171875
2018-11-01,287.0006103515625
2018-11-02,293.653076171875
2018-11-05,294.417236328125
2018-11-06,291.0909729003906
2018-11-07,291.72027587890625
2018-11-09,294.32733154296875
2018-11-12,291.1808776855469
2018-11-13,288.12432861328125
2018-11-14,278.46026611328125
2018-11-15,280.30316162109375
2018-11-16,277.9657897949219
2018-11-19,276.0329895019531
2018-11-20,275.7632751464844
2018-11-21,273.2461853027344
2018-11-22,273.1112976074219
2018-11-26,271.9875793457031
2018-11-27,271.4931335449219
2018-11-28,260.2109069824219
2018-11-29,261.8739929199219
2018-11-30,256.2104187011719
2018-12-03,248.79379272460938
2018-12-04,250.27711486816406
2018-12-05,247.89480590820312
2018-12-06,249.87257385253906
2018-12-07,247.4003448486328
2018-12-10,245.5124969482422
2018-12-11,248.07460021972656
2018-12-12,248.97361755371094
2018-12-13,244.5685577392578
2018-12-14,244.97312927246094
2018-12-17,248.88368225097656
2018-12-18,254.32254028320312
2018-12-19,247.31048583984375
2018-12-20,247.93975830078125
2018-12-21,242.231201171875
2018-12-24,236.92718505859375
2018-12-26,231.4434051513672
2018-12-27,233.82571411132812
2018-12-28,229.82522583007812
2018-12-31,232.83682250976562
2019-01-01,233.1964111328125
2019-01-02,231.3984375
2019-01-03,234.76963806152344
2019-01-04,236.43275451660156
2019-01-07,236.97216796875
2019-01-08,237.60142517089844
2019-01-09,236.3428497314453
2019-01-10,236.1181182861328
2019-01-11,235.66860961914062
2019-01-14,232.0726776123047
2019-01-15,231.62319946289062
2019-01-16,232.16258239746094
2019-01-17,231.93785095214844
2019-01-18,229.06109619140625
2019-01-21,227.03839111328125
2019-01-22,226.7686767578125
2019-01-23,222.6782989501953
2019-01-24,224.74595642089844
2019-01-25,220.520751953125
2019-01-28,219.5318603515625
2019-01-29,219.1273193359375
2019-01-30,218.4081268310547
2019-01-31,218.81268310546875
2019-02-01,224.2515106201172
2019-02-04,227.26312255859375
2019-02-05,222.4086151123047
2019-02-06,217.0596466064453
2019-02-07,212.6096954345703
2019-02-08,208.24960327148438
2019-02-11,194.0906219482422
2019-02-12,188.06741333007812
2019-02-14,201.28248596191406
2019-02-15,197.10220336914062
2019-02-18,193.77598571777344
2019-02-19,194.0906219482422
2019-02-20,197.1471710205078
2019-02-21,201.46229553222656
2019-02-22,201.50723266601562
2019-02-25,198.67544555664062
2019-02-26,194.31536865234375
2019-02-27,196.83251953125
2019-02-28,195.48403930664062
2019-03-01,202.54107666015625
2019-03-05,221.10508728027344
2019-03-06,225.1505126953125
2019-03-07,223.08285522460938
2019-03-08,218.54298400878906
2019-03-11,225.5550537109375
2019-03-12,234.00550842285156
2019-03-13,231.48834228515625
2019-03-14,230.13986206054688
2019-03-15,228.2969512939453
2019-03-18,221.91416931152344
2019-03-19,226.4540252685547
2019-03-20,228.61160278320312
2019-03-22,222.31871032714844
2019-03-25,217.37429809570312
2019-03-26,216.52027893066406
2019-03-27,215.9808807373047
2019-03-28,214.58746337890625
2019-04-01,221.37478637695312
2019-04-02,228.162109375
2019-04-03,236.70245361328125
2019-04-04,236.25296020507812
2019-04-05,231.53326416015625
2019-04-08,228.34190368652344
2019-04-09,226.63385009765625
2019-04-10,223.757080078125
2019-04-11,218.67784118652344
2019-04-12,222.72325134277344
2019-04-15,224.74595642089844
2019-04-16,225.4202117919922
2019-04-18,233.78074645996094
2019-04-22,229.51058959960938
2019-04-23,224.38638305664062
2019-04-24,224.4313201904297
2019-04-25,221.2399444580078
2019-04-26,219.89146423339844
2019-04-30,215.9359130859375
2019-05-02,216.7000732421875
2019-05-03,217.0596466064453
2019-05-06,216.7899627685547
2019-05-07,214.36270141601562
2019-05-08,212.474853515625
2019-05-09,211.30616760253906
2019-05-10,210.7667694091797
2019-05-13,206.81124877929688
2019-05-14,206.1370086669922
2019-05-15,206.2718505859375
2019-05-16,203.3501434326172
2019-05-17,206.63145446777344
2019-05-20,207.66526794433594
2019-05-21,204.7435760498047
2019-05-22,203.7546844482422
2019-05-23,203.66481018066406
2019-05-24,206.6763916015625
2019-05-27,206.63145446777344
2019-05-28,206.76629638671875
2019-05-29,206.5415496826172
2019-05-30,203.08045959472656
2019-05-31,202.63095092773438
2019-06-03,206.6763916015625
2019-06-04,201.1925811767578
2019-06-06,194.71990966796875
2019-06-07,196.6976776123047
2019-06-10,196.83251953125
2019-06-11,196.24818420410156
2019-06-12,196.6976776123047
2019-06-13,194.00071716308594
2019-06-14,193.19163513183594
2019-06-17,189.95530700683594
2019-06-18,188.65176391601562
2019-06-19,185.9098663330078
2019-06-20,186.1795654296875
2019-06-21,185.10076904296875
2019-06-24,185.01087951660156
2019-06-25,185.99974060058594
2019-06-26,187.30328369140625
2019-06-27,186.0896759033203
2019-06-28,196.29315185546875
2019-07-01,204.96832275390625
2019-07-02,199.75421142578125
2019-07-03,202.94561767578125
2019-07-04,206.49659729003906
2019-07-05,208.0248565673828
2019-07-08,202.7208709716797
2019-07-09,201.68704223632812
2019-07-10,207.75518798828125
2019-07-11,208.7440643310547
2019-07-12,204.60873413085938
2019-07-15,202.855712890625
2019-07-16,202.5860137939453
2019-07-17,203.26025390625
2019-07-18,202.7208709716797
2019-07-19,208.60556030273438
2019-07-22,205.08399963378906
2019-07-23,204.3889617919922
2019-07-24,200.68206787109375
2019-07-25,197.2068634033203
2019-07-26,194.0559844970703
2019-07-29,189.0516815185547
2019-07-30,184.46441650390625
2019-07-31,176.8652801513672
2019-08-01,172.83401489257812
2019-08-02,179.59909057617188
2019-08-05,180.6648406982422
2019-08-06,177.9309844970703
2019-08-07,182.3329315185547
2019-08-08,183.6766815185547
2019-08-09,179.04306030273438
2019-08-13,177.0506134033203
2019-08-14,179.18206787109375
2019-08-16,169.9148406982422
2019-08-19,167.50534057617188
2019-08-20,166.20794677734375
2019-08-21,159.81353759765625
2019-08-22,148.5075225830078
2019-08-23,155.8749542236328
2019-08-26,158.51612854003906
2019-08-27,164.53982543945312
2019-08-28,158.9331512451172
2019-08-29,156.7090301513672
2019-08-30,165.55921936035156
2019-09-03,159.85987854003906
2019-09-04,158.37710571289062
2019-09-05,158.09910583496094
2019-09-06,160.74024963378906
2019-09-09,160.0452117919922
2019-09-11,164.21546936035156
2019-09-12,163.7521209716797
2019-09-13,164.44715881347656
2019-09-16,171.62925720214844
2019-09-17,170.98057556152344
2019-09-18,170.60987854003906
2019-09-19,172.50965881347656
2019-09-20,176.4945831298828
2019-09-23,182.0085906982422
2019-09-24,182.935302734375
2019-09-25,182.74996948242188
2019-09-26,189.00534057617188
2019-09-27,200.07968139648438
2019-09-30,203.78659057617188
2019-10-01,210.82969665527344
2019-10-03,205.87171936035156
2019-10-04,206.65943908691406
2019-10-07,202.4891815185547
2019-10-09,198.82861328125
2019-10-10,194.79736328125
2019-10-11,195.12173461914062
2019-10-14,194.65835571289062
2019-10-15,201.284423828125
2019-10-16,241.50425720214844
2019-10-17,244.8404541015625
2019-10-18,259.11199951171875
2019-10-22,241.0408935546875
2019-10-23,228.9471435546875
2019-10-24,229.96653747558594
2019-10-25,253.0883026123047
2019-10-27,248.13035583496094
2019-10-29,278.71221923828125
2019-10-30,294.37384033203125
2019-10-31,288.35015869140625
2019-11-01,278.8975524902344
2019-11-04,271.5301208496094
2019-11-05,259.66802978515625
2019-11-06,264.67236328125
2019-11-07,260.5021057128906
2019-11-08,253.59799194335938
2019-11-11,260.45574951171875
2019-11-13,250.7251434326172
2019-11-14,248.6400146484375
2019-11-15,239.32644653320312
2019-11-18,227.46438598632812
2019-11-19,237.4266815185547
2019-11-20,228.9934844970703
2019-11-21,249.38140869140625
2019-11-22,239.41912841796875
2019-11-25,237.24131774902344
2019-11-26,235.4342041015625
2019-11-27,244.00637817382812
2019-11-28,240.29949951171875
2019-11-29,241.4115753173828
2019-12-02,246.36956787109375
2019-12-03,246.46221923828125
2019-12-04,244.60877990722656
2019-12-05,237.2876434326172
2019-12-06,231.5883026123047
2019-12-09,224.49887084960938
2019-12-10,220.23593139648438
2019-12-11,214.81460571289062
2019-12-12,212.12710571289062
2019-12-13,219.3555450439453
2019-12-16,214.86094665527344
2019-12-17,215.5559844970703
2019-12-18,218.9385223388672
2019-12-19,217.3631134033203
2019-12-20,215.64866638183594
2019-12-23,216.29736328125
2019-12-24,211.66375732421875
2019-12-26,210.0883026123047
2019-12-27,212.03445434570312
2019-12-30,208.60556030273438
2019-12-31,209.81028747558594
2020-01-01,210.69068908691406
2020-01-02,227.04736328125
2020-01-03,224.45252990722656
2020-01-06,221.25534057617188
2020-01-07,224.3135223388672
2020-01-08,221.16265869140625
2020-01-09,226.8620147705078
2020-01-10,225.935302734375
2020-01-13,239.00209045410156
2020-01-14,237.14865112304688
2020-01-15,245.5818328857422
2020-01-16,241.8749542236328
2020-01-17,238.909423828125
2020-01-20,236.17559814453125
2020-01-21,236.9633026123047
2020-01-22,230.70791625976562
2020-01-23,236.59262084960938
2020-01-24,246.55487060546875
2020-01-27,240.7628631591797
2020-01-28,240.8555450439453
2020-01-29,236.59262084960938
2020-01-30,229.2251739501953
2020-01-31,231.6809844970703
2020-02-03,217.4557647705078
2020-02-04,225.51828002929688
2020-02-05,236.4072723388672
2020-02-06,236.87063598632812
2020-02-07,252.06890869140625
2020-02-10,246.78659057617188
2020-02-11,218.52149963378906
2020-02-12,220.46762084960938
2020-02-13,211.80274963378906
2020-02-14,202.02581787109375
2020-02-17,197.3922119140625
2020-02-18,192.61956787109375
2020-02-19,200.72840881347656
2020-02-20,195.02903747558594
2020-02-24,185.76181030273438
2020-02-25,184.14004516601562
2020-02-26,176.12388610839844
2020-02-27,165.7445831298828
2020-02-28,151.70469665527344
2020-03-02,152.5387725830078
2020-03-03,154.5312042236328
2020-03-04,151.61203002929688
2020-03-05,150.31460571289062
2020-03-06,147.4417724609375
2020-03-09,141.00103759765625
2020-03-11,140.86203002929688
2020-03-12,126.77583312988281
2020-03-13,129.50967407226562
2020-03-16,121.95687103271484
2020-03-17,115.79415130615234
2020-03-18,106.48058319091797
2020-03-19,95.86958312988281
2020-03-20,87.992431640625
2020-03-23,83.63683319091797
2020-03-24,79.4665756225586
2020-03-25,83.4051513671875
2020-03-26,87.4364013671875
2020-03-27,91.79200744628906
2020-03-30,95.77691650390625
2020-03-31,97.4913558959961
2020-04-01,97.58403015136719
2020-04-03,101.15191650390625
2020-04-07,103.51506042480469
2020-04-08,102.95902252197266
2020-04-09,108.00967407226562
2020-04-13,109.81678771972656
2020-04-15,115.14544677734375
2020-04-16,120.89112854003906
2020-04-17,126.91483306884766
2020-04-20,131.1314239501953
2020-04-21,135.25534057617188
2020-04-22,135.25534057617188
2020-04-23,131.68746948242188
2020-04-24,125.10774230957031
2020-04-27,127.56355285644531
2020-04-28,122.74458312988281
2020-04-29,126.96116638183594
2020-04-30,129.74134826660156
2020-05-04,123.25428009033203
2020-05-05,120.7057876586914
2020-05-06,121.07646942138672
2020-05-07,118.0182876586914
2020-05-08,119.5473861694336
2020-05-11,120.61311340332031
2020-05-12,125.75643157958984
2020-05-13,123.57865142822266
2020-05-14,121.21549224853516
2020-05-15,126.0807876586914
2020-05-18,120.14974975585938
2020-05-19,114.86742401123047
2020-05-20,115.6551513671875
2020-05-21,115.60881042480469
2020-05-22,114.63574981689453
2020-05-26,112.78229522705078
2020-05-27,117.554931640625
2020-05-28,123.25428009033203
2020-05-29,128.3512725830078
2020-06-01,129.2316436767578
2020-06-02,128.21226501464844
2020-06-03,125.84910583496094
2020-06-04,123.85664367675781
2020-06-05,127.74888610839844
2020-06-08,140.49134826660156
2020-06-09,145.31031799316406
2020-06-10,142.71548461914062
2020-06-11,139.19393920898438
2020-06-12,134.7456512451172
2020-06-15,131.73379516601562
2020-06-16,135.95040893554688
2020-06-17,143.68853759765625
2020-06-18,144.10556030273438
2020-06-19,142.06678771972656
2020-06-22,143.17884826660156
2020-06-23,143.22518920898438
2020-06-24,141.60340881347656
2020-06-25,144.89329528808594
2020-06-26,143.54954528808594
2020-06-29,138.03553771972656
2020-06-30,138.17453002929688
2020-07-01,140.76934814453125
2020-07-02,141.32540893554688
2020-07-03,142.48379516601562
2020-07-06,141.27906799316406
2020-07-07,140.25965881347656
2020-07-08,149.0635528564453
2020-07-09,147.6271209716797
2020-07-10,143.82754516601562
2020-07-13,141.92774963378906
2020-07-14,141.32540893554688
2020-07-15,137.34048461914062
2020-07-16,135.39437866210938
2020-07-17,136.27474975585938
2020-07-20,149.8975830078125
2020-07-21,146.83941650390625
2020-07-22,142.39111328125
2020-07-23,144.1982421875
2020-07-24,142.25213623046875
2020-07-27,137.94285583496094
2020-07-28,136.04307556152344
2020-07-29,136.46009826660156
2020-07-30,134.32862854003906
2020-07-31,133.3092498779297
2020-08-03,133.3092498779297
2020-08-04,132.01182556152344
2020-08-05,132.75320434570312
2020-08-06,130.4827423095703
2020-08-07,130.5753936767578
2020-08-10,138.54522705078125
2020-08-11,136.1357421875
2020-08-12,132.4751739501953
2020-08-13,131.50210571289062
2020-08-14,131.50210571289062
2020-08-17,130.6217498779297
2020-08-18,130.4827423095703
2020-08-19,135.07000732421875
2020-08-20,132.79953002929688
2020-08-21,134.88465881347656
2020-08-24,140.86203002929688
2020-08-25,138.63790893554688
2020-08-26,142.06678771972656
2020-08-27,145.68101501464844
2020-08-28,143.27151489257812
2020-08-31,135.904052734375
2020-09-01,135.9967498779297
2020-09-02,137.34048461914062
2020-09-03,136.83078002929688
2020-09-04,133.03121948242188
2020-09-07,134.2823028564453
2020-09-08,128.6292724609375
2020-09-09,123.9029769897461
2020-09-10,126.3124771118164
2020-09-11,124.69070434570312
2020-09-14,124.22734832763672
2020-09-15,123.85664367675781
2020-09-16,123.94933319091797
2020-09-17,123.30062103271484
2020-09-18,119.5473861694336
2020-09-21,115.74781799316406
2020-09-22,114.12605285644531
2020-09-23,112.92131042480469
2020-09-24,112.31893920898438
2020-09-25,114.86742401123047
2020-09-28,116.25751495361328
2020-09-29,113.80170440673828
2020-09-30,112.04092407226562
2020-10-01,113.01397705078125
2020-10-05,117.50859832763672
2020-10-06,116.44286346435547
2020-10-07,115.23812103271484
2020-10-08,113.19932556152344
2020-10-09,113.01397705078125
2020-10-12,113.29199981689453
2020-10-13,112.9676513671875
2020-10-14,112.73596954345703
2020-10-15,110.836181640625
2020-10-16,110.37281799316406
2020-10-19,116.53553009033203
2020-10-20,114.35773468017578
2020-10-21,113.10665893554688
2020-10-22,112.22626495361328
2020-10-23,112.59695434570312
2020-10-26,111.06786346435547
2020-10-27,111.80924224853516
2020-10-28,110.46549224853516
2020-10-29,109.492431640625
2020-10-30,109.21440887451172
2020-11-02,112.68962860107422
2020-11-03,113.24566650390625
2020-11-04,113.01397705078125
2020-11-05,112.2726058959961
2020-11-06,112.45794677734375
2020-11-09,112.78229522705078
2020-11-10,113.84803009033203
2020-11-11,114.45040130615234
2020-11-12,115.60881042480469
2020-11-13,117.36958312988281
2020-11-14,117.554931640625
2020-11-17,116.81355285644531
2020-11-18,116.16484069824219
2020-11-19,116.211181640625
2020-11-20,116.53553009033203
2020-11-23,120.98381042480469
2020-11-24,127.00752258300781
2020-11-25,129.2779998779297
2020-11-26,127.84156036376953
2020-11-27,130.6217498779297
2020-12-01,129.74134826660156
2020-12-02,129.41697692871094
2020-12-03,130.4364013671875
2020-12-04,129.2316436767578
2020-12-07,131.0850830078125
2020-12-08,132.19717407226562
2020-12-09,134.4213104248047
2020-12-10,133.4019012451172
2020-12-11,131.8264923095703
2020-12-14,132.2898406982422
2020-12-15,130.52906799316406
2020-12-16,130.99244689941406
2020-12-17,134.69932556152344
2020-12-18,132.19717407226562
2020-12-21,123.99565887451172
2020-12-22,126.96116638183594
2020-12-23,130.89974975585938
2020-12-24,130.7144012451172
2020-12-28,130.99244689941406
2020-12-29,129.92669677734375
2020-12-30,129.2316436767578
2020-12-31,128.90731811523438
2021-01-01,129.92669677734375
2021-01-04,131.45579528808594
2021-01-05,131.0387725830078
2021-01-06,129.6023406982422
2021-01-07,130.9460906982422
2021-01-08,134.0506134033203
2021-01-11,136.50643920898438
2021-01-12,137.34048461914062
2021-01-13,134.0506134033203
2021-01-14,133.91162109375
2021-01-15,131.64112854003906
2021-01-18,128.53662109375
2021-01-19,129.78768920898438
2021-01-20,130.3437042236328
2021-01-21,128.3512725830078
2021-01-22,126.35881805419922
2021-01-25,123.94933319091797
2021-01-27,122.92992401123047
2021-01-28,123.53229522705078
2021-01-29,122.2348861694336
2021-02-01,128.49026489257812
2021-02-02,128.49026489257812
2021-02-03,127.6562271118164
2021-02-04,129.92669677734375
2021-02-05,128.30491638183594
2021-02-08,127.70256042480469
2021-02-09,124.92239379882812
2021-02-10,127.0538558959961
2021-02-11,127.74888610839844
2021-02-12,132.1044921875
2021-02-15,133.2628936767578
2021-02-16,131.54844665527344
2021-02-17,132.01182556152344
2021-02-18,158.37710571289062
2021-02-19,190.0247344970703
2021-02-22,172.50965881347656
2021-02-23,181.96224975585938
2021-02-24,181.73056030273438
2021-02-25,183.9083709716797
2021-02-26,175.19715881347656
2021-03-01,183.16697692871094
2021-03-02,187.19822692871094
2021-03-03,183.58401489257812
2021-03-04,184.83509826660156
2021-03-05,182.3329315185547
2021-03-08,187.24456787109375
2021-03-09,186.08616638183594
2021-03-10,185.9471435546875
2021-03-12,192.57322692871094
2021-03-15,193.91697692871094
2021-03-16,209.2079315185547
2021-03-17,210.64434814453125
2021-03-18,209.30059814453125
2021-03-19,203.091552734375
2021-03-22,203.55490112304688
2021-03-23,199.8016815185547
2021-03-24,196.1874542236328
2021-03-25,189.51504516601562
2021-03-26,187.98594665527344
2021-03-30,170.2391815185547
2021-03-31,184.7887420654297
2021-04-01,192.94390869140625
2021-04-05,188.310302734375
2021-04-06,187.89329528808594
2021-04-07,189.65403747558594
2021-04-08,197.9019012451172
2021-04-09,196.1874542236328
2021-04-12,181.96224975585938
2021-04-13,190.8124542236328
2021-04-15,186.50318908691406
2021-04-16,194.38034057617188
2021-04-19,188.21763610839844
2021-04-20,188.54197692871094
2021-04-22,188.49563598632812
2021-04-23,187.89329528808594
2021-04-26,187.19822692871094
2021-04-27,191.32215881347656
2021-04-28,190.76612854003906
2021-04-29,187.38357543945312
2021-04-30,189.74671936035156
2021-05-03,189.74671936035156
2021-05-04,193.45361328125
2021-05-05,190.71978759765625
2021-05-06,189.4687042236328
2021-05-07,188.95899963378906
2021-05-10,185.76181030273438
2021-05-11,187.24456787109375
2021-05-12,186.41050720214844
2021-05-14,185.29844665527344
2021-05-17,180.89649963378906
2021-05-18,182.65728759765625
2021-05-19,182.79629516601562
2021-05-20,181.49888610839844
2021-05-21,179.83078002929688
2021-05-24,179.2283935546875
2021-05-25,179.4600830078125
2021-05-26,179.2283935546875
2021-05-27,175.93853759765625
2021-05-28,178.81137084960938
2021-05-31,182.37928771972656
2021-06-01,182.3329315185547
2021-06-02,182.74996948242188
2021-06-03,185.34478759765625
2021-06-04,185.9471435546875
2021-06-07,186.41050720214844
2021-06-08,184.69607543945312
2021-06-09,181.45254516601562
2021-06-10,182.0085906982422
2021-06-11,182.05490112304688
2021-06-14,179.59909057617188
2021-06-15,180.57215881347656
2021-06-16,186.45684814453125
2021-06-17,188.54197692871094
2021-06-18,186.87387084960938
2021-06-21,184.04737854003906
2021-06-22,184.8814239501953
2021-06-23,184.14004516601562
2021-06-24,184.18637084960938
2021-06-25,183.81568908691406
2021-06-28,184.14004516601562
2021-06-29,189.32969665527344
2021-06-30,193.22195434570312
2021-07-01,190.67344665527344
2021-07-02,185.4374542236328
2021-07-05,184.46441650390625
2021-07-06,188.26397705078125
2021-07-07,184.00103759765625
2021-07-08,182.1475830078125
2021-07-09,180.2014617919922
2021-07-12,177.560302734375
2021-07-13,175.52151489257812
2021-07-14,173.6217498779297
2021-07-15,171.25857543945312
2021-07-16,171.35125732421875
2021-07-19,169.82217407226562
2021-07-20,163.93746948242188
2021-07-22,161.71331787109375
2021-07-23,161.01828002929688
2021-07-26,161.9913330078125
2021-07-27,162.1766815185547
2021-07-28,166.30059814453125
2021-07-29,165.97625732421875
2021-07-30,167.27366638183594
2021-08-02,165.37387084960938
2021-08-03,163.56678771972656
2021-08-04,161.4816436767578
2021-08-05,158.56246948242188
2021-08-06,158.747802734375
2021-08-09,157.404052734375
2021-08-10,155.3189239501953
2021-08-11,152.2607421875
