Date,MASTEK.NS
2016-01-01,171.7012176513672
2016-01-04,167.51129150390625
2016-01-05,168.3405303955078
2016-01-06,168.90794372558594
2016-01-07,161.83737182617188
2016-01-08,161.4882354736328
2016-01-11,158.86949157714844
2016-01-12,154.94137573242188
2016-01-13,144.90292358398438
2016-01-14,137.57052612304688
2016-01-15,124.52046203613281
2016-01-18,120.72332763671875
2016-01-19,121.72718048095703
2016-01-20,114.04557800292969
2016-01-21,114.30744934082031
2016-01-22,116.22785186767578
2016-01-25,117.75543975830078
2016-01-27,121.46533203125
2016-01-28,119.92109680175781
2016-01-29,121.20059967041016
2016-02-01,122.25948333740234
2016-02-02,117.97974395751953
2016-02-03,116.12666320800781
2016-02-04,114.538330078125
2016-02-05,115.50897216796875
2016-02-08,114.22944641113281
2016-02-09,112.46463012695312
2016-02-10,109.24378204345703
2016-02-11,101.2137451171875
2016-02-12,96.09569549560547
2016-02-15,99.97836303710938
2016-02-16,96.71339416503906
2016-02-17,94.99267578125
2016-02-18,95.65448760986328
2016-02-19,95.83097076416016
2016-02-22,100.64016723632812
2016-02-23,100.46369171142578
2016-02-24,97.992919921875
2016-02-25,100.64016723632812
2016-02-26,100.2872085571289
2016-02-29,101.78732299804688
2016-03-01,103.55216979980469
2016-03-02,106.9494857788086
2016-03-03,108.58197021484375
2016-03-04,109.28790283203125
2016-03-08,106.77299499511719
2016-03-09,104.56694793701172
2016-03-10,106.15530395507812
2016-03-11,105.14051818847656
2016-03-14,125.25973510742188
2016-03-15,131.30430603027344
2016-03-16,129.45126342773438
2016-03-17,125.8774185180664
2016-03-18,122.96543884277344
2016-03-21,123.53900146484375
2016-03-22,124.91659545898438
2016-03-23,121.31707763671875
2016-03-28,122.29471588134766
2016-03-29,126.07201385498047
2016-03-30,126.4719467163086
2016-03-31,127.3162612915039
2016-04-01,127.89400482177734
2016-04-04,128.07174682617188
2016-04-05,126.51640319824219
2016-04-06,130.9158172607422
2016-04-07,131.5823516845703
2016-04-08,131.7600860595703
2016-04-11,134.2487030029297
2016-04-12,135.22633361816406
2016-04-13,133.84872436523438
2016-04-18,137.18162536621094
2016-04-20,131.62681579589844
2016-04-21,131.0491180419922
2016-04-22,129.89369201660156
2016-04-25,124.78325653076172
2016-04-26,126.4719467163086
2016-04-27,130.69357299804688
2016-04-28,129.53819274902344
2016-04-29,129.09381103515625
2016-05-02,128.78277587890625
2016-05-03,133.5821075439453
2016-05-04,132.91554260253906
2016-05-05,133.53765869140625
2016-05-06,131.89341735839844
2016-05-09,133.22659301757812
2016-05-10,130.2492218017578
2016-05-11,129.18270874023438
2016-05-12,129.31602478027344
2016-05-13,128.96051025390625
2016-05-16,127.1829605102539
2016-05-17,126.91629791259766
2016-05-18,126.4719467163086
2016-05-19,125.0054702758789
2016-05-20,119.67283630371094
2016-05-23,120.20611572265625
2016-05-24,121.8947525024414
2016-05-25,123.22792053222656
2016-05-26,122.78355407714844
2016-05-27,123.85008239746094
2016-05-30,124.78325653076172
2016-05-31,125.3609848022461
2016-06-01,126.11647033691406
2016-06-02,129.36045837402344
2016-06-03,128.8271942138672
2016-06-06,129.31602478027344
2016-06-07,128.0272979736328
2016-06-08,128.20501708984375
2016-06-09,127.58293151855469
2016-06-10,132.82666015625
2016-06-13,131.2713165283203
2016-06-14,129.1382598876953
2016-06-15,130.56028747558594
2016-06-16,128.20501708984375
2016-06-17,128.29393005371094
2016-06-20,128.0272979736328
2016-06-21,128.4716796875
2016-06-22,128.24948120117188
2016-06-23,127.04965209960938
2016-06-24,123.67232513427734
2016-06-27,120.56163024902344
2016-06-28,119.45065307617188
2016-06-29,119.80615997314453
2016-06-30,120.07279968261719
2016-07-01,120.38387298583984
2016-07-04,120.33943939208984
2016-07-05,119.71728515625
2016-07-07,119.71728515625
2016-07-08,119.31733703613281
2016-07-11,121.4948501586914
2016-07-12,122.7391357421875
2016-07-13,120.78382873535156
2016-07-14,119.76174926757812
2016-07-15,124.29447937011719
2016-07-18,120.56163024902344
2016-07-19,118.2952651977539
2016-07-20,118.91740417480469
2016-07-21,118.0730972290039
2016-07-22,118.47305297851562
2016-07-25,120.47273254394531
2016-07-26,118.73967742919922
2016-07-27,118.60635375976562
2016-07-28,118.69522094726562
2016-07-29,118.2952651977539
2016-08-01,117.80644989013672
2016-08-02,116.51773071289062
2016-08-03,113.9403076171875
2016-08-04,114.56241607666016
2016-08-05,115.40678405761719
2016-08-08,119.36180114746094
2016-08-09,117.58424377441406
2016-08-10,117.93975830078125
2016-08-11,117.71755981445312
2016-08-12,116.96210479736328
2016-08-16,114.96239471435547
2016-08-17,115.45121002197266
2016-08-18,116.0733413696289
2016-08-19,117.00654602050781
2016-08-22,115.85114288330078
2016-08-23,115.27344512939453
2016-08-24,118.11752319335938
2016-08-25,117.67310333251953
2016-08-26,115.45121002197266
2016-08-29,115.27344512939453
2016-08-30,115.89559173583984
2016-08-31,115.05126953125
2016-09-01,115.40678405761719
2016-09-02,114.69574737548828
2016-09-06,114.1180419921875
2016-09-07,115.27344512939453
2016-09-08,114.38468933105469
2016-09-09,113.58477020263672
2016-09-12,113.18484497070312
2016-09-14,112.91822814941406
2016-09-15,113.67366790771484
2016-09-16,112.87377166748047
2016-09-19,111.94056701660156
2016-09-20,109.76306915283203
2016-09-21,108.11885070800781
2016-09-22,105.85249328613281
2016-09-23,104.16382598876953
2016-09-26,104.2527084350586
2016-09-27,103.98606872558594
2016-09-28,104.83039855957031
2016-09-29,97.7202377319336
2016-09-30,98.96451568603516
2016-10-03,104.51934051513672
2016-10-04,122.1613998413086
2016-10-05,116.87322235107422
2016-10-06,115.67338562011719
2016-10-07,113.9403076171875
2016-10-10,119.36180114746094
2016-10-13,116.11775970458984
2016-10-14,115.80670166015625
2016-10-17,117.36205291748047
2016-10-18,132.1600799560547
2016-10-19,124.69437408447266
2016-10-20,124.87214660644531
2016-10-21,126.07201385498047
2016-10-24,128.33834838867188
2016-10-25,129.00491333007812
2016-10-26,128.20501708984375
2016-10-27,125.76093292236328
2016-10-28,131.84896850585938
2016-11-01,133.05697631835938
2016-11-02,136.32302856445312
2016-11-03,131.84896850585938
2016-11-04,130.6410369873047
2016-11-07,132.43060302734375
2016-11-08,130.59629821777344
2016-11-09,122.94572448730469
2016-11-10,123.88526916503906
2016-11-11,116.45841217041016
2016-11-15,111.40278625488281
2016-11-16,111.53700256347656
2016-11-17,110.86591339111328
2016-11-18,118.33750915527344
2016-11-21,114.26615142822266
2016-11-22,115.20569610595703
2016-11-23,117.08477020263672
2016-11-24,119.85868072509766
2016-11-25,124.01948547363281
2016-11-28,123.61681365966797
2016-11-29,124.28792572021484
2016-11-30,123.39315795898438
2016-12-01,126.92762756347656
2016-12-02,122.76676177978516
2016-12-05,124.91429901123047
2016-12-06,124.42214965820312
2016-12-07,122.5430679321289
2016-12-08,125.58540344238281
2016-12-09,134.4439239501953
2016-12-12,130.68577575683594
2016-12-13,135.2045135498047
2016-12-14,153.23475646972656
2016-12-15,156.85870361328125
2016-12-16,158.20091247558594
2016-12-19,163.65919494628906
2016-12-20,157.57455444335938
2016-12-21,157.4403533935547
2016-12-22,147.95542907714844
2016-12-23,150.1924285888672
2016-12-26,146.61325073242188
2016-12-27,153.05580139160156
2016-12-28,153.50320434570312
2016-12-29,157.2613525390625
2016-12-30,154.26376342773438
2017-01-02,158.3798370361328
2017-01-03,156.18760681152344
2017-01-04,159.00625610351562
2017-01-05,156.67974853515625
2017-01-06,155.6507568359375
2017-01-09,153.81639099121094
2017-01-10,154.7559356689453
2017-01-11,153.54794311523438
2017-01-12,148.4475860595703
2017-01-13,150.5503692626953
2017-01-16,157.39556884765625
2017-01-17,170.99658203125
2017-01-18,169.25167846679688
2017-01-19,174.4415283203125
2017-01-20,170.8175811767578
2017-01-23,166.2093963623047
2017-01-24,177.2601776123047
2017-01-25,181.7789306640625
2017-01-27,180.16827392578125
2017-01-30,173.5915069580078
2017-01-31,167.5515594482422
2017-02-01,168.49114990234375
2017-02-02,169.78858947753906
2017-02-03,171.7571563720703
2017-02-06,167.23837280273438
2017-02-07,165.94091796875
2017-02-08,166.2093963623047
2017-02-09,163.25653076171875
2017-02-10,166.43309020996094
2017-02-13,165.80673217773438
2017-02-14,163.65919494628906
2017-02-15,160.3036651611328
2017-02-16,164.9119415283203
2017-02-17,165.94091796875
2017-02-20,167.86477661132812
2017-02-21,168.71482849121094
2017-02-22,167.41732788085938
2017-02-23,166.25413513183594
2017-02-27,168.89376831054688
2017-02-28,168.58059692382812
2017-03-01,171.6676788330078
2017-03-02,167.05943298339844
2017-03-03,166.88047790527344
2017-03-06,166.70152282714844
2017-03-07,164.6435089111328
2017-03-08,167.64105224609375
2017-03-09,164.33029174804688
2017-03-10,160.9748077392578
2017-03-14,162.31698608398438
2017-03-15,160.7510986328125
2017-03-16,161.73536682128906
2017-03-17,158.9614715576172
2017-03-20,160.48265075683594
2017-03-21,160.9748077392578
2017-03-22,159.2747039794922
2017-03-23,159.3194122314453
2017-03-24,165.49351501464844
2017-03-27,162.76438903808594
2017-03-28,159.14047241210938
2017-03-29,158.5140838623047
2017-03-30,159.76683044433594
2017-03-31,162.1380157470703
2017-04-03,161.82485961914062
2017-04-05,159.76683044433594
2017-04-06,176.36538696289062
2017-04-07,174.5310516357422
2017-04-10,176.6785430908203
2017-04-11,174.6652374267578
2017-04-12,188.66891479492188
2017-04-13,198.332763671875
2017-04-17,191.3085479736328
2017-04-18,192.1586456298828
2017-04-19,201.50930786132812
2017-04-20,213.67861938476562
2017-04-21,232.33522033691406
2017-04-24,252.15504455566406
2017-04-25,250.1417236328125
2017-04-26,243.16232299804688
2017-04-27,234.93014526367188
2017-04-28,249.1127471923828
2017-05-02,257.1213073730469
2017-05-03,267.81402587890625
2017-05-04,290.67626953125
2017-05-05,277.20953369140625
2017-05-08,291.25787353515625
2017-05-09,301.2796325683594
2017-05-10,312.956787109375
2017-05-11,319.5336608886719
2017-05-12,306.2010498046875
2017-05-15,302.30865478515625
2017-05-16,299.5795593261719
2017-05-17,288.52874755859375
2017-05-18,279.446533203125
2017-05-19,263.2058410644531
2017-05-22,253.76573181152344
2017-05-23,243.20704650878906
2017-05-24,236.2276153564453
2017-05-25,242.2227783203125
2017-05-26,264.9507751464844
2017-05-29,252.73672485351562
2017-05-30,257.3896179199219
2017-05-31,256.49481201171875
2017-06-01,257.4791564941406
2017-06-02,259.6266174316406
2017-06-05,260.8794250488281
2017-06-06,264.548095703125
2017-06-07,262.7137145996094
2017-06-08,259.8056945800781
2017-06-09,258.8660583496094
2017-06-12,256.9422912597656
2017-06-13,256.8974914550781
2017-06-14,252.92579650878906
2017-06-15,251.57180786132812
2017-06-16,248.7284393310547
2017-06-19,251.48155212402344
2017-06-20,252.0682830810547
2017-06-21,250.4435577392578
2017-06-22,244.12486267089844
2017-06-23,235.73011779785156
2017-06-27,227.15478515625
2017-06-28,229.1407012939453
2017-06-29,235.91062927246094
2017-06-30,248.68331909179688
2017-07-03,255.67884826660156
2017-07-04,254.68597412109375
2017-07-05,253.5576629638672
2017-07-06,251.3913116455078
2017-07-07,248.4125213623047
2017-07-10,248.81869506835938
2017-07-11,245.29830932617188
2017-07-12,239.8372039794922
2017-07-13,262.1781005859375
2017-07-14,258.74798583984375
2017-07-17,276.440185546875
2017-07-18,270.3471374511719
2017-07-19,324.4166259765625
2017-07-20,298.2845764160156
2017-07-21,295.8924560546875
2017-07-24,295.8022766113281
2017-07-25,292.3269958496094
2017-07-26,282.4879455566406
2017-07-27,271.2498779296875
2017-07-28,283.7065124511719
2017-07-31,272.8295593261719
2017-08-01,272.107421875
2017-08-02,263.5320739746094
2017-08-03,254.0089874267578
2017-08-04,249.81161499023438
2017-08-07,245.02752685546875
2017-08-08,232.11941528320312
2017-08-09,220.83619689941406
2017-08-10,227.0194091796875
2017-08-11,241.64254760742188
2017-08-14,249.947021484375
2017-08-16,251.6620635986328
2017-08-17,260.4629821777344
2017-08-18,255.31784057617188
2017-08-21,248.50270080566406
2017-08-22,246.2460479736328
2017-08-23,254.91163635253906
2017-08-24,265.24713134765625
2017-08-28,266.9621887207031
2017-08-29,260.41790771484375
2017-08-30,274.9958190917969
2017-08-31,276.259521484375
2017-09-01,273.82244873046875
2017-09-04,272.6941223144531
2017-09-05,269.9860534667969
2017-09-06,266.78167724609375
2017-09-07,265.7886962890625
2017-09-08,262.2683410644531
2017-09-11,259.3346862792969
2017-09-12,262.0426940917969
2017-09-13,264.2091064453125
2017-09-14,262.4037780761719
2017-09-15,261.3205261230469
2017-09-18,264.1638488769531
2017-09-19,274.27374267578125
2017-09-20,271.11444091796875
2017-09-21,265.6533203125
2017-09-22,258.2966613769531
2017-09-25,252.02317810058594
2017-09-26,251.16563415527344
2017-09-27,247.5549774169922
2017-09-28,250.4886474609375
2017-09-29,257.16827392578125
2017-10-03,258.74798583984375
2017-10-04,262.4488830566406
2017-10-05,268.1356506347656
2017-10-06,289.3030700683594
2017-10-09,286.0083312988281
2017-10-10,293.18450927734375
2017-10-11,287.8136291503906
2017-10-12,293.0039978027344
2017-10-13,300.0447692871094
2017-10-16,301.03765869140625
2017-10-17,297.833251953125
2017-10-18,292.2367248535156
2017-10-19,287.04644775390625
2017-10-23,296.6145935058594
2017-10-24,312.14044189453125
2017-10-25,312.5014343261719
2017-10-26,294.6739196777344
2017-10-27,305.41558837890625
2017-10-30,332.6759948730469
2017-10-31,328.0723876953125
2017-11-01,320.6706237792969
2017-11-02,313.5846862792969
2017-11-03,315.4802551269531
2017-11-06,317.6466369628906
2017-11-07,326.0439453125
2017-11-08,321.32330322265625
2017-11-09,320.6424560546875
2017-11-10,324.50067138671875
2017-11-13,327.40570068359375
2017-11-14,319.3714904785156
2017-11-15,321.09637451171875
2017-11-16,325.2269287109375
2017-11-17,320.8240051269531
2017-11-20,321.95880126953125
2017-11-21,343.15643310546875
2017-11-22,356.8190612792969
2017-11-23,341.4769592285156
2017-11-24,344.56353759765625
2017-11-27,336.57470703125
2017-11-28,331.6271057128906
2017-11-29,330.81005859375
2017-11-30,333.0342712402344
2017-12-01,333.8966064453125
2017-12-04,330.4923095703125
2017-12-05,325.18157958984375
2017-12-06,326.5887145996094
2017-12-07,352.05303955078125
2017-12-08,356.5921630859375
2017-12-11,360.54119873046875
2017-12-12,351.7353210449219
2017-12-13,351.19061279296875
2017-12-14,351.4629211425781
2017-12-15,353.4147644042969
2017-12-18,352.2346496582031
2017-12-19,361.08587646484375
2017-12-20,357.2276611328125
2017-12-21,356.36529541015625
2017-12-22,352.32537841796875
2017-12-26,353.2332763671875
2017-12-27,348.0586853027344
2017-12-28,343.7464904785156
2017-12-29,340.70526123046875
2018-01-01,340.7507019042969
2018-01-02,337.7548828125
2018-01-03,341.25
2018-01-04,346.2884216308594
2018-01-05,348.92108154296875
2018-01-08,356.3197937011719
2018-01-09,374.43084716796875
2018-01-10,382.0565490722656
2018-01-11,385.0069885253906
2018-01-12,376.0195617675781
2018-01-15,380.5132141113281
2018-01-16,376.5642395019531
2018-01-17,388.09356689453125
2018-01-18,361.04046630859375
2018-01-19,386.6410827636719
2018-01-22,404.6612854003906
2018-01-23,395.447021484375
2018-01-24,443.0167236328125
2018-01-25,436.979736328125
2018-01-29,433.484619140625
2018-01-30,424.2702331542969
2018-01-31,435.4364929199219
2018-02-01,429.6717834472656
2018-02-02,391.6794738769531
2018-02-05,410.3805847167969
2018-02-06,428.0376892089844
2018-02-07,430.5341796875
2018-02-08,435.9811096191406
2018-02-09,432.7130126953125
2018-02-12,439.1131896972656
2018-02-14,460.3106689453125
2018-02-15,453.5020446777344
2018-02-16,452.27655029296875
2018-02-19,444.3331298828125
2018-02-20,435.9357604980469
2018-02-21,450.0069580078125
2018-02-22,448.3728332519531
2018-02-23,456.9063415527344
2018-02-26,458.9490051269531
2018-02-27,456.9063415527344
2018-02-28,470.1606140136719
2018-03-01,457.6326904296875
2018-03-05,448.5544738769531
2018-03-06,438.7499694824219
2018-03-07,454.8638000488281
2018-03-08,465.7123107910156
2018-03-09,484.4587097167969
2018-03-12,508.01678466796875
2018-03-13,511.5572814941406
2018-03-14,505.9739990234375
2018-03-15,486.7737731933594
2018-03-16,505.7926025390625
2018-03-19,483.233154296875
2018-03-20,495.94268798828125
2018-03-21,526.3546752929688
2018-03-22,508.879150390625
2018-03-23,486.2744140625
2018-03-26,485.2304382324219
2018-03-27,492.8561706542969
2018-03-28,481.59912109375
2018-04-02,489.3155822753906
2018-04-03,481.5538330078125
2018-04-04,491.9936218261719
2018-04-05,498.34844970703125
2018-04-06,516.4595336914062
2018-04-09,513.0551147460938
2018-04-10,523.9944458007812
2018-04-11,527.0355834960938
2018-04-12,536.1592407226562
2018-04-13,532.1648559570312
2018-04-16,536.9761962890625
2018-04-17,539.7904052734375
2018-04-18,533.6173706054688
2018-04-19,525.038330078125
2018-04-20,545.8728637695312
2018-04-23,550.9567260742188
2018-04-24,548.5510864257812
2018-04-25,528.3972778320312
2018-04-26,530.1222534179688
2018-04-27,520.8170166015625
2018-04-30,510.6495056152344
2018-05-02,500.4818420410156
2018-05-03,512.2382202148438
2018-05-04,516.9588623046875
2018-05-07,523.9035034179688
2018-05-08,529.3051147460938
2018-05-09,522.7688598632812
2018-05-10,512.6465454101562
2018-05-11,511.92041015625
2018-05-14,515.5969848632812
2018-05-15,510.8310546875
2018-05-16,500.1187438964844
2018-05-17,494.5809326171875
2018-05-18,478.33099365234375
2018-05-21,468.6627197265625
2018-05-22,493.0830078125
2018-05-23,495.125732421875
2018-05-24,497.077392578125
2018-05-25,505.0662841796875
2018-05-28,512.2382202148438
2018-05-29,499.0293273925781
2018-05-30,488.090087890625
2018-05-31,477.2416687011719
2018-06-01,470.88690185546875
2018-06-04,454.95458984375
2018-06-05,446.239501953125
2018-06-06,471.6131286621094
2018-06-07,478.64874267578125
2018-06-08,479.3749694824219
2018-06-11,479.7380676269531
2018-06-12,485.911376953125
2018-06-13,481.05438232421875
2018-06-14,491.2220764160156
2018-06-15,497.4860534667969
2018-06-18,496.89599609375
2018-06-19,479.0118713378906
2018-06-20,482.4161682128906
2018-06-21,479.2841796875
2018-06-22,473.56500244140625
2018-06-25,471.7492980957031
2018-06-26,462.71649169921875
2018-06-27,443.56146240234375
2018-06-28,448.3728332519531
2018-06-29,463.48809814453125
2018-07-02,455.5901184082031
2018-07-03,458.8582763671875
2018-07-04,455.90777587890625
2018-07-05,450.5970458984375
2018-07-06,448.96295166015625
2018-07-09,447.7374572753906
2018-07-10,466.66546630859375
2018-07-11,469.63897705078125
2018-07-12,472.0179138183594
2018-07-13,457.5160217285156
2018-07-16,453.6733703613281
2018-07-17,466.07080078125
2018-07-18,468.1751708984375
2018-07-19,474.2137451171875
2018-07-20,482.1737976074219
2018-07-23,478.74273681640625
2018-07-24,488.3953552246094
2018-07-25,499.8778381347656
2018-07-26,505.00152587890625
2018-07-27,516.9415283203125
2018-07-30,514.4253540039062
2018-07-31,503.0800476074219
2018-08-01,486.4282531738281
2018-08-02,495.98931884765625
2018-08-03,500.0609130859375
2018-08-06,508.1123352050781
2018-08-07,502.6226806640625
2018-08-08,503.446044921875
2018-08-09,493.3360595703125
2018-08-10,491.0487060546875
2018-08-13,507.51751708984375
2018-08-14,509.7134704589844
2018-08-16,505.82489013671875
2018-08-17,503.21728515625
2018-08-20,492.51251220703125
2018-08-21,492.5583190917969
2018-08-23,486.29095458984375
2018-08-24,491.4603576660156
2018-08-27,487.2973327636719
2018-08-28,505.6419677734375
2018-08-29,495.12017822265625
2018-08-30,491.73486328125
2018-08-31,492.6955261230469
2018-09-03,494.0680236816406
2018-09-04,485.1015319824219
2018-09-05,477.6448059082031
2018-09-06,479.97784423828125
2018-09-07,543.97802734375
2018-09-10,555.5977172851562
2018-09-11,512.1839599609375
2018-09-12,533.1817016601562
2018-09-14,541.965087890625
2018-09-17,535.1945190429688
2018-09-18,516.0723876953125
2018-09-19,516.8500366210938
2018-09-21,487.2516174316406
2018-09-24,485.8791809082031
2018-09-25,473.6190490722656
2018-09-26,477.78204345703125
2018-09-27,475.3574523925781
2018-09-28,428.7412109375
2018-10-01,399.463134765625
2018-10-03,411.9062805175781
2018-10-04,397.31298828125
2018-10-05,379.9748840332031
2018-10-08,364.6953430175781
2018-10-09,374.439453125
2018-10-10,435.83197021484375
2018-10-11,418.768310546875
2018-10-12,431.9435119628906
2018-10-15,438.4395446777344
2018-10-16,430.84552001953125
2018-10-17,422.1536560058594
2018-10-19,406.2793884277344
2018-10-22,386.0592041015625
2018-10-23,375.5373840332031
2018-10-24,357.60455322265625
2018-10-25,379.1513671875
2018-10-26,401.9334716796875
2018-10-29,409.3902282714844
2018-10-30,421.5589294433594
2018-10-31,415.01708984375
2018-11-01,412.5010070800781
2018-11-02,420.1407470703125
2018-11-05,421.6961669921875
2018-11-06,427.227783203125
2018-11-07,432.02191162109375
2018-11-09,441.3335266113281
2018-11-12,445.7587890625
2018-11-13,433.4508972167969
2018-11-14,435.479248046875
2018-11-15,430.0858154296875
2018-11-16,417.63958740234375
2018-11-19,419.7139587402344
2018-11-20,401.1368408203125
2018-11-21,398.1405029296875
2018-11-22,402.1048278808594
2018-11-26,402.2892150878906
2018-11-27,401.736083984375
2018-11-28,403.5339050292969
2018-11-29,396.61932373046875
2018-11-30,397.1263732910156
2018-12-03,398.9703369140625
2018-12-04,396.43487548828125
2018-12-05,401.3211975097656
2018-12-06,411.60089111328125
2018-12-07,415.70355224609375
2018-12-10,421.7883605957031
2018-12-11,424.9229431152344
2018-12-12,433.8657531738281
2018-12-13,433.58917236328125
2018-12-14,429.25604248046875
2018-12-17,429.4864807128906
2018-12-18,431.69921875
2018-12-19,429.7630920410156
2018-12-20,429.6247863769531
2018-12-21,430.961669921875
2018-12-24,429.6709289550781
2018-12-26,429.8553161621094
2018-12-27,426.8129577636719
2018-12-28,419.9444274902344
2018-12-31,419.11468505859375
2019-01-01,419.5295715332031
2019-01-02,417.77789306640625
2019-01-03,404.5019226074219
2019-01-04,399.38519287109375
2019-01-07,404.17919921875
2019-01-08,401.2290344238281
2019-01-09,393.39251708984375
2019-01-10,395.6973876953125
2019-01-11,381.4533996582031
2019-01-14,379.0563049316406
2019-01-15,389.0133056640625
2019-01-16,395.3747253417969
2019-01-17,396.3427429199219
2019-01-18,388.0914001464844
2019-01-21,386.70849609375
2019-01-22,384.9567565917969
2019-01-23,380.4853515625
2019-01-24,389.5203552246094
2019-01-25,378.1343994140625
2019-01-28,370.4361267089844
2019-01-29,370.71282958984375
2019-01-30,381.59161376953125
2019-01-31,379.3330383300781
2019-02-01,383.5277404785156
2019-02-04,379.3790283203125
2019-02-05,373.8934326171875
2019-02-06,371.0815734863281
2019-02-07,364.48968505859375
2019-02-08,364.0287170410156
2019-02-11,361.2629089355469
2019-02-12,361.03240966796875
2019-02-14,349.600341796875
2019-02-15,349.55419921875
2019-02-18,343.56158447265625
2019-02-19,344.62176513671875
2019-02-20,341.30279541015625
2019-02-21,345.4054870605469
2019-02-22,343.6077575683594
2019-02-25,343.9302978515625
2019-02-26,340.79571533203125
2019-02-27,340.01214599609375
2019-02-28,342.8701171875
2019-03-01,355.8695373535156
2019-03-05,379.2868347167969
2019-03-06,392.5627746582031
2019-03-07,392.0096740722656
2019-03-08,387.16943359375
2019-03-11,389.05938720703125
2019-03-12,383.7121887207031
2019-03-13,423.67828369140625
2019-03-14,427.41217041015625
2019-03-15,414.5510559082031
2019-03-18,407.4521179199219
2019-03-19,408.189697265625
2019-03-20,402.2892150878906
2019-03-22,393.8534851074219
2019-03-25,384.4958190917969
2019-03-26,388.22967529296875
2019-03-27,392.14788818359375
2019-03-28,404.5941467285156
2019-04-01,434.37286376953125
2019-04-02,438.890380859375
2019-04-03,436.3089294433594
2019-04-04,441.10296630859375
2019-04-05,440.1810607910156
2019-04-08,442.6242370605469
2019-04-09,426.9972839355469
2019-04-10,421.6500549316406
2019-04-11,411.2781982421875
2019-04-12,414.78155517578125
2019-04-15,425.93707275390625
2019-04-16,431.1460266113281
2019-04-18,427.6426696777344
2019-04-22,435.0182189941406
2019-04-23,432.9438781738281
2019-04-24,433.8657531738281
2019-04-25,425.8909606933594
2019-04-26,442.9468994140625
2019-04-30,445.021240234375
2019-05-02,436.6316223144531
2019-05-03,430.8694763183594
2019-05-06,422.9407653808594
2019-05-07,429.3482360839844
2019-05-08,422.3876037597656
2019-05-09,423.4478454589844
2019-05-10,422.3415222167969
2019-05-13,420.5437316894531
2019-05-14,423.67828369140625
2019-05-15,421.4656677246094
2019-05-16,423.4478454589844
2019-05-17,423.17120361328125
2019-05-20,433.3125915527344
2019-05-21,433.6813659667969
2019-05-22,440.6881408691406
2019-05-23,431.5148620605469
2019-05-24,439.8583984375
2019-05-27,460.2333068847656
2019-05-28,452.62725830078125
2019-05-29,442.4398498535156
2019-05-30,434.5111389160156
2019-05-31,437.50738525390625
2019-06-03,438.2911376953125
2019-06-04,437.09259033203125
2019-06-06,441.88665771484375
2019-06-07,441.5639953613281
2019-06-10,439.16693115234375
2019-06-11,440.7341613769531
2019-06-12,438.6598815917969
2019-06-13,439.30523681640625
2019-06-14,435.70965576171875
