Date,SALFACORP.SN
2016-08-03,356.5537414550781
2016-08-04,345.5599365234375
2016-08-05,353.47576904296875
2016-08-08,359.809814453125
2016-08-09,361.384521484375
2016-08-10,361.384521484375
2016-08-11,366.2222900390625
2016-08-12,365.2176818847656
2016-08-16,366.1439514160156
2016-08-17,366.03704833984375
2016-08-18,363.721435546875
2016-08-19,363.372314453125
2016-08-22,362.4532165527344
2016-08-23,363.372314453125
2016-08-24,360.5223693847656
2016-08-25,364.4054260253906
2016-08-26,363.6715393066406
2016-08-29,366.9347839355469
2016-08-30,356.2544250488281
2016-08-31,363.372314453125
2016-09-01,365.5382995605469
2016-09-02,367.6473083496094
2016-09-05,370.4544982910156
2016-09-06,370.4544982910156
2016-09-07,366.2222900390625
2016-09-08,367.6614990234375
2016-09-09,364.0919189453125
2016-09-12,358.6626892089844
2016-09-13,363.2298278808594
2016-09-14,362.3035583496094
2016-09-15,363.372314453125
2016-09-16,356.7532043457031
2016-09-20,360.03070068359375
2016-09-21,365.7306823730469
2016-09-22,362.42474365234375
2016-09-23,369.799072265625
2016-09-26,369.799072265625
2016-09-27,360.7574462890625
2016-09-28,369.89166259765625
2016-09-29,369.0010070800781
2016-09-30,369.0010070800781
2016-10-03,361.1849670410156
2016-10-04,364.7546081542969
2016-10-05,362.5956726074219
2016-10-06,362.4104309082031
2016-10-07,356.5964660644531
2016-10-11,361.6480712890625
2016-10-12,366.9347839355469
2016-10-13,370.7181701660156
2016-10-14,371.75836181640625
2016-10-17,369.97711181640625
2016-10-18,370.4972229003906
2016-10-19,370.1481628417969
2016-10-20,377.5580749511719
2016-10-21,376.90972900390625
2016-10-24,380.935302734375
2016-10-25,382.210693359375
2016-10-26,384.1201171875
2016-10-27,382.5241394042969
2016-10-28,377.85736083984375
2016-11-02,377.6649475097656
2016-11-03,369.1578063964844
2016-11-04,372.7558898925781
2016-11-07,370.4972229003906
2016-11-08,366.9347839355469
2016-11-09,363.728515625
2016-11-10,362.1183166503906
2016-11-11,366.7780456542969
2016-11-14,352.68487548828125
2016-11-15,354.8223571777344
2016-11-16,366.8778076171875
2016-11-17,362.8379211425781
2016-11-18,366.1510314941406
2016-11-21,366.9419250488281
2016-11-22,360.5793151855469
2016-11-23,365.93017578125
2016-11-24,366.20806884765625
2016-11-25,356.5252685546875
2016-11-28,363.372314453125
2016-11-29,355.656005859375
2016-11-30,356.9598388671875
2016-12-01,355.5562438964844
2016-12-02,354.8223571777344
2016-12-05,354.8223571777344
2016-12-06,358.377685546875
2016-12-07,355.16436767578125
2016-12-09,358.3848571777344
2016-12-12,355.4422302246094
2016-12-13,350.4761657714844
2016-12-14,345.1965637207031
2016-12-15,345.5599365234375
2016-12-16,341.2707214355469
2016-12-19,334.8725280761719
2016-12-20,331.3100891113281
2016-12-21,342.8880920410156
2016-12-22,341.2350769042969
2016-12-23,334.1600341796875
2016-12-26,334.8725280761719
2016-12-27,332.73504638671875
2016-12-28,331.30291748046875
2016-12-29,345.4886779785156
2016-12-30,341.9974670410156
2017-01-03,341.9974670410156
2017-01-04,341.2350769042969
2017-01-05,342.7099304199219
2017-01-06,335.8343811035156
2017-01-09,334.8725280761719
2017-01-10,333.93914794921875
2017-01-11,334.4735412597656
2017-01-12,340.6437072753906
2017-01-13,338.24261474609375
2017-01-16,334.8725280761719
2017-01-17,335.8557434082031
2017-01-18,341.32061767578125
2017-01-19,337.5301208496094
2017-01-20,337.5230407714844
2017-01-23,331.3100891113281
2017-01-24,334.1600341796875
2017-01-25,338.4349670410156
2017-01-26,344.3558654785156
2017-01-27,337.0100402832031
2017-01-30,327.127685546875
2017-01-31,331.03216552734375
2017-02-01,329.87078857421875
2017-02-02,327.2559509277344
2017-02-03,334.36663818359375
2017-02-06,338.1357727050781
2017-02-07,340.74346923828125
2017-02-08,340.57244873046875
2017-02-09,341.2137145996094
2017-02-10,345.5599365234375
2017-02-13,347.36968994140625
2017-02-14,341.6198425292969
2017-02-15,336.7535095214844
2017-02-16,341.5699768066406
2017-02-17,341.9974670410156
2017-02-20,338.4349670410156
2017-02-21,346.10858154296875
2017-02-22,349.1224060058594
2017-02-23,352.6777648925781
2017-02-24,353.055419921875
2017-02-27,356.2474060058594
2017-02-28,374.9788818359375
2017-03-01,393.1902160644531
2017-03-02,391.6512145996094
2017-03-03,391.87213134765625
2017-03-06,403.2720642089844
2017-03-07,409.6844482421875
2017-03-08,413.2469787597656
2017-03-09,408.9007568359375
2017-03-10,409.6844482421875
2017-03-13,406.1219787597656
2017-03-14,401.7045593261719
2017-03-15,400.350830078125
2017-03-16,408.4447326660156
2017-03-17,403.2720642089844
2017-03-20,404.11273193359375
2017-03-21,413.19708251953125
2017-03-22,414.4510498046875
2017-03-23,449.1780700683594
2017-03-24,477.18621826171875
2017-03-27,463.19287109375
2017-03-28,488.09454345703125
2017-03-29,506.7619323730469
2017-03-30,514.3855590820312
2017-03-31,512.9962768554688
2017-04-03,517.1571655273438
2017-04-04,520.1211547851562
2017-04-05,545.0584716796875
2017-04-06,588.0931396484375
2017-04-07,559.8997192382812
2017-04-10,573.4727172851562
2017-04-11,562.6641845703125
2017-04-12,557.0070190429688
2017-04-13,545.3220825195312
2017-04-17,576.173095703125
2017-04-18,567.9224243164062
2017-04-19,567.9224243164062
2017-04-20,566.4119873046875
2017-04-21,569.2286987304688
2017-04-24,582.0535278320312
2017-04-25,581.5586547851562
2017-04-26,577.1478881835938
2017-04-27,567.56201171875
2017-04-28,560.8074340820312
2017-05-02,580.6051635742188
2017-05-03,572.8607788085938
2017-05-04,548.7614135742188
2017-05-05,566.965087890625
2017-05-08,556.2073364257812
2017-05-09,559.27880859375
2017-05-10,574.8842163085938
2017-05-11,567.430908203125
2017-05-12,552.5025634765625
2017-05-15,551.27978515625
2017-05-16,553.1723022460938
2017-05-17,556.389404296875
2017-05-18,541.4464111328125
2017-05-19,556.0836791992188
2017-05-22,575.0225219726562
2017-05-23,584.3609008789062
2017-05-24,582.28662109375
2017-05-25,575.1389770507812
2017-05-29,578.2177734375
2017-05-30,583.4876098632812
2017-05-31,570.9537353515625
2017-06-01,582.28662109375
2017-06-02,581.842529296875
2017-06-05,582.2573852539062
2017-06-06,578.3560791015625
2017-06-07,581.34033203125
2017-06-08,577.3516845703125
2017-06-09,569.6290893554688
2017-06-12,574.2435913085938
2017-06-13,578.0868530273438
2017-06-14,580.5687866210938
2017-06-15,574.1491088867188
2017-06-16,568.1952514648438
2017-06-19,559.0023193359375
2017-06-20,548.8851318359375
2017-06-21,549.532958984375
2017-06-22,543.0040283203125
2017-06-23,560.421630859375
2017-06-27,559.970458984375
2017-06-28,555.2320556640625
2017-06-29,543.7100219726562
2017-06-30,546.4977416992188
2017-07-03,557.6266479492188
2017-07-04,556.8114624023438
2017-07-05,560.4508056640625
2017-07-06,553.2376708984375
2017-07-07,557.5611572265625
2017-07-10,576.6528930664062
2017-07-11,569.5125732421875
2017-07-12,582.28662109375
2017-07-13,589.9873046875
2017-07-14,611.1096801757812
2017-07-17,615.4550170898438
2017-07-18,619.1743774414062
2017-07-19,630.288818359375
2017-07-20,621.0958862304688
2017-07-21,605.8036499023438
2017-07-24,604.049560546875
2017-07-25,618.5629272460938
2017-07-26,628.1707153320312
2017-07-27,617.5585327148438
2017-07-28,623.0830688476562
2017-07-31,622.06396484375
2017-08-01,609.5520629882812
2017-08-02,611.4373168945312
2017-08-03,614.2613525390625
2017-08-04,597.7971801757812
2017-08-07,596.8947143554688
2017-08-08,606.5460815429688
2017-08-09,589.2012329101562
2017-08-10,600.1190795898438
2017-08-11,598.9108276367188
2017-08-14,594.9512329101562
2017-08-16,611.422607421875
2017-08-17,611.40087890625
2017-08-18,624.4949951171875
2017-08-21,669.4912109375
2017-08-22,682.7819213867188
2017-08-23,661.56494140625
2017-08-24,694.4930419921875
2017-08-25,683.1603393554688
2017-08-28,689.8057250976562
2017-08-29,682.73095703125
2017-08-30,713.220947265625
2017-08-31,692.2003173828125
2017-09-01,671.0851440429688
2017-09-04,679.7612915039062
2017-09-05,676.9008178710938
2017-09-06,669.6295166015625
2017-09-07,671.8203735351562
2017-09-08,662.9186401367188
2017-09-11,691.4507446289062
2017-09-12,676.9080200195312
2017-09-13,662.3509521484375
2017-09-14,674.7172241210938
2017-09-15,680.8530883789062
2017-09-20,680.54736328125
2017-09-21,676.9080200195312
2017-09-22,676.9080200195312
2017-09-25,684.1867065429688
2017-09-26,682.0031127929688
2017-09-27,668.901611328125
2017-09-28,662.3509521484375
2017-09-29,669.6295166015625
2017-10-02,687.825927734375
2017-10-03,684.026611328125
2017-10-04,680.9113159179688
2017-10-05,689.28173828125
2017-10-06,713.301025390625
2017-10-10,727.4142456054688
2017-10-11,727.5597534179688
2017-10-12,721.3074340820312
2017-10-13,753.260498046875
2017-10-16,788.5615234375
2017-10-17,778.4443359375
2017-10-18,771.3113403320312
2017-10-19,783.02978515625
2017-10-20,777.8621215820312
2017-10-23,794.8939208984375
2017-10-24,791.8369140625
2017-10-25,785.5773315429688
2017-10-26,797.2958374023438
2017-10-30,797.1502075195312
2017-10-31,797.7324829101562
2017-11-02,795.6945190429688
2017-11-03,783.1026000976562
2017-11-06,775.2417602539062
2017-11-07,770.8746337890625
2017-11-08,762.7953491210938
2017-11-09,749.7666015625
2017-11-10,737.975341796875
2017-11-13,730.5512084960938
2017-11-14,735.1368408203125
2017-11-15,735.2822875976562
2017-11-16,760.9757690429688
2017-11-17,782.4475708007812
2017-11-20,654.9849853515625
2017-11-21,662.4237670898438
2017-11-22,636.0970458984375
2017-11-23,587.7745361328125
2017-11-24,603.7073364257812
2017-11-27,660.7642211914062
2017-11-28,654.4027709960938
2017-11-29,654.77392578125
2017-11-30,638.0113525390625
2017-12-01,654.1989135742188
2017-12-04,651.2437744140625
2017-12-05,604.8355102539062
2017-12-06,562.9691772460938
2017-12-07,560.47998046875
2017-12-11,609.2537231445312
2017-12-12,643.2592163085938
2017-12-13,706.3717041015625
2017-12-14,683.1603393554688
2017-12-15,692.7899780273438
2017-12-18,839.802734375
2017-12-19,829.103271484375
2017-12-20,828.2297973632812
2017-12-21,808.2864379882812
2017-12-22,816.1473388671875
2017-12-26,815.201171875
2017-12-27,809.3783569335938
2017-12-28,835.5811767578125
2017-12-29,826.41015625
2018-01-02,849.8472290039062
2018-01-03,845.9896240234375
2018-01-04,844.3154907226562
2018-01-05,867.170166015625
2018-01-08,860.1828002929688
2018-01-09,873.4297485351562
2018-01-10,872.9202270507812
2018-01-11,873.4297485351562
2018-01-12,873.2113647460938
2018-01-15,915.4271240234375
2018-01-17,883.8381958007812
2018-01-18,899.196044921875
2018-01-19,931.8766479492188
2018-01-22,922.6329956054688
2018-01-23,876.8507690429688
2018-01-24,906.2562255859375
2018-01-25,917.4652099609375
2018-01-26,896.8668823242188
2018-01-29,890.7528686523438
2018-01-30,916.955810546875
2018-01-31,903.4176025390625
2018-02-01,913.7531127929688
2018-02-02,882.6735229492188
2018-02-05,864.7681884765625
2018-02-06,891.6990966796875
2018-02-07,910.3321533203125
2018-02-08,878.0153198242188
2018-02-09,879.5438232421875
2018-02-12,878.8887939453125
2018-02-13,882.0913696289062
2018-02-14,893.809814453125
2018-02-15,918.9937744140625
2018-02-16,930.9306030273438
2018-02-19,926.8546142578125
2018-02-20,920.3765869140625
2018-02-21,917.3196411132812
2018-02-22,909.8956298828125
2018-02-23,901.7435302734375
2018-02-26,888.278076171875
2018-02-27,896.5028686523438
2018-02-28,867.7526245117188
2018-03-01,855.0878295898438
2018-03-02,864.7681884765625
2018-03-05,874.885498046875
2018-03-06,873.4297485351562
2018-03-07,874.739990234375
2018-03-08,872.2651977539062
2018-03-09,894.9017333984375
2018-03-12,898.75927734375
2018-03-13,908.8764038085938
2018-03-14,886.6768188476562
2018-03-15,894.4649658203125
2018-03-16,865.3505859375
2018-03-19,854.796630859375
2018-03-20,883.547119140625
2018-03-21,864.7681884765625
2018-03-22,852.5404052734375
2018-03-23,857.198486328125
2018-03-26,828.52099609375
2018-03-27,828.1569213867188
2018-03-28,822.9891967773438
2018-03-29,834.4166259765625
2018-04-02,819.5682983398438
2018-04-03,832.3058471679688
2018-04-04,837.1824951171875
2018-04-05,834.12548828125
2018-04-06,826.2645874023438
2018-04-09,811.5618286132812
2018-04-10,826.48291015625
2018-04-11,821.096923828125
2018-04-12,810.1060791015625
2018-04-13,820.0050048828125
2018-04-16,820.5145263671875
2018-04-17,815.201171875
2018-04-18,854.6510620117188
2018-04-19,871.246337890625
2018-04-20,862.6575317382812
2018-04-23,867.970947265625
2018-04-24,856.39794921875
2018-04-25,837.619140625
2018-04-26,876.0106811523438
2018-04-27,871.1369018554688
2018-04-30,864.34326171875
2018-05-02,884.724365234375
2018-05-03,876.3798217773438
2018-05-04,863.7525024414062
2018-05-07,876.7490234375
2018-05-08,864.7124633789062
2018-05-09,891.9608764648438
2018-05-10,886.8656616210938
2018-05-11,889.0811767578125
2018-05-14,893.5115966796875
2018-05-15,889.2286987304688
2018-05-16,885.4625854492188
2018-05-17,885.831787109375
2018-05-18,889.8193359375
2018-05-22,889.0811767578125
2018-05-23,881.4750366210938
2018-05-24,867.2970581054688
2018-05-25,863.7525024414062
2018-05-28,843.4453735351562
2018-05-29,833.845703125
2018-05-30,820.7015991210938
2018-05-31,821.5875854492188
2018-06-01,797.9575805664062
2018-06-04,810.4370727539062
2018-06-05,798.4005737304688
2018-06-06,808.517333984375
2018-06-07,808.0003662109375
2018-06-08,807.1881103515625
2018-06-11,798.5482177734375
2018-06-12,807.8526611328125
2018-06-13,801.8712768554688
2018-06-14,808.5911254882812
2018-06-15,806.2279663085938
2018-06-18,801.0590209960938
2018-06-19,798.1791381835938
2018-06-20,793.305419921875
2018-06-21,797.5144653320312
2018-06-22,793.8961181640625
2018-06-25,769.8230590820312
2018-06-26,769.6015625
2018-06-27,771.669189453125
2018-06-28,758.8941040039062
2018-06-29,754.9066162109375
2018-07-03,739.5469970703125
2018-07-04,731.0549926757812
2018-07-05,731.2100830078125
2018-07-06,741.7623901367188
2018-07-09,765.83544921875
2018-07-10,769.0845947265625
2018-07-11,748.7774658203125
2018-07-12,738.8824462890625
2018-07-13,739.47314453125
2018-07-17,750.3281860351562
2018-07-18,747.226806640625
2018-07-19,744.420654296875
2018-07-20,758.8941040039062
2018-07-23,745.1591796875
2018-07-24,747.6699829101562
2018-07-25,764.6539916992188
2018-07-26,756.826416015625
2018-07-27,749.4420776367188
2018-07-30,733.54345703125
2018-07-31,730.2796020507812
2018-08-01,733.8389282226562
2018-08-02,737.73779296875
2018-08-03,741.3931274414062
2018-08-06,721.8096923828125
2018-08-07,725.1326904296875
2018-08-08,736.5489501953125
2018-08-09,738.5870361328125
2018-08-10,750.2543334960938
2018-08-13,753.281982421875
2018-08-14,771.9644775390625
2018-08-16,760.6663208007812
2018-08-17,768.863037109375
2018-08-20,769.3799438476562
2018-08-21,771.669189453125
2018-08-22,787.9148559570312
2018-08-23,805.6373291015625
2018-08-24,797.440673828125
2018-08-27,793.969970703125
2018-08-28,788.5794067382812
2018-08-29,790.2039184570312
2018-08-30,791.3855590820312
2018-08-31,770.3399047851562
2018-09-03,764.1370849609375
2018-09-04,741.3192749023438
2018-09-05,758.7463989257812
2018-09-06,753.651123046875
2018-09-07,760.592529296875
2018-09-10,746.119140625
2018-09-11,766.278564453125
2018-09-12,780.9734497070312
2018-09-13,816.2708129882812
2018-09-14,829.0458984375
2018-09-20,841.0086059570312
2018-09-21,838.7193603515625
2018-09-24,811.6925659179688
2018-09-25,810.5847778320312
2018-09-26,827.8643798828125
2018-09-27,857.8450317382812
2018-09-28,834.4365234375
2018-10-01,849.0576171875
2018-10-02,832.7380981445312
2018-10-03,835.6917724609375
2018-10-04,833.2549438476562
2018-10-05,817.6000366210938
2018-10-08,820.923095703125
2018-10-09,845.2914428710938
2018-10-10,819.3723754882812
2018-10-11,793.8223266601562
2018-10-12,781.5641479492188
2018-10-16,779.0535888671875
2018-10-17,761.109375
2018-10-18,789.1702880859375
2018-10-19,773.6630249023438
2018-10-22,759.4110107421875
2018-10-23,742.279296875
2018-10-24,753.9465942382812
2018-10-25,745.8237915039062
2018-10-26,746.266845703125
2018-10-29,740.43310546875
2018-10-30,742.279296875
2018-10-31,728.15283203125
2018-11-05,726.3215942382812
2018-11-06,721.2337036132812
2018-11-07,730.78173828125
2018-11-08,726.3290405273438
2018-11-09,726.2698974609375
2018-11-12,710.984130859375
2018-11-13,721.883544921875
2018-11-14,711.8555297851562
2018-11-15,716.2714233398438
2018-11-16,731.3577270507812
2018-11-19,729.6889038085938
2018-11-20,715.4148559570312
2018-11-21,717.0245971679688
2018-11-22,710.34912109375
2018-11-23,703.8065795898438
2018-11-26,701.5247802734375
2018-11-27,711.12451171875
2018-11-28,724.4459228515625
2018-11-29,723.4342651367188
2018-11-30,726.5504760742188
2018-12-03,730.8629760742188
2018-12-04,737.575439453125
2018-12-05,738.5132446289062
2018-12-06,748.2606201171875
2018-12-07,768.7891845703125
2018-12-10,767.312255859375
2018-12-11,763.1031494140625
2018-12-12,768.863037109375
2018-12-13,775.2874145507812
2018-12-14,779.6442260742188
2018-12-17,760.5186767578125
2018-12-18,764.9492797851562
2018-12-19,759.4849243164062
2018-12-20,746.0452880859375
2018-12-21,738.80859375
2018-12-24,734.0160522460938
2018-12-26,731.6679077148438
2018-12-27,734.7471923828125
2018-12-28,731.6456909179688
2019-01-02,721.5291137695312
2019-01-03,743.6084594726562
2019-01-04,755.4234619140625
2019-01-07,760.2233276367188
2019-01-08,769.3799438476562
2019-01-09,761.9955444335938
2019-01-10,768.1984252929688
2019-01-11,779.0535888671875
2019-01-14,775.361328125
2019-01-15,768.1984252929688
2019-01-16,771.669189453125
2019-01-17,775.361328125
2019-01-18,798.2529296875
2019-01-21,805.3418579101562
2019-01-22,788.9486083984375
2019-01-23,771.5952758789062
2019-01-24,779.0535888671875
2019-01-25,771.669189453125
2019-01-28,775.361328125
2019-01-29,776.6906127929688
2019-01-30,769.89697265625
2019-01-31,778.9059448242188
2019-02-01,787.1764526367188
2019-02-04,782.4503173828125
2019-02-05,775.1397705078125
2019-02-06,774.1060180664062
2019-02-07,777.1336669921875
2019-02-08,764.2847290039062
2019-02-11,762.8078002929688
2019-02-12,743.8298950195312
2019-02-13,757.4172973632812
2019-02-14,751.4358520507812
2019-02-15,747.37451171875
2019-02-18,744.6422729492188
2019-02-19,733.95703125
2019-02-20,731.0549926757812
2019-02-21,734.1859130859375
2019-02-22,737.7009887695312
2019-02-25,755.0543212890625
2019-02-26,749.0728149414062
2019-02-27,745.6760864257812
2019-02-28,745.3806762695312
2019-03-01,747.1529541015625
2019-03-04,742.0576782226562
2019-03-05,734.7914428710938
2019-03-06,737.1988525390625
2019-03-07,743.0177001953125
2019-03-08,737.6860961914062
2019-03-11,738.5132446289062
2019-03-12,721.3519287109375
2019-03-13,721.2928466796875
2019-03-14,719.9856567382812
2019-03-15,710.378662109375
2019-03-18,710.194091796875
2019-03-19,709.5294799804688
2019-03-20,726.7128295898438
2019-03-21,708.5399780273438
2019-03-22,703.1419067382812
2019-03-25,701.4730834960938
2019-03-26,702.6767578125
2019-03-27,674.6455688476562
2019-03-28,685.6483764648438
2019-03-29,683.5438232421875
2019-04-01,689.879638671875
2019-04-02,683.2557983398438
2019-04-03,674.0106201171875
2019-04-04,686.7485961914062
2019-04-05,681.5647583007812
2019-04-08,679.3642578125
2019-04-09,692.213134765625
2019-04-10,693.9410400390625
2019-04-11,691.0093994140625
2019-04-12,690.7804565429688
2019-04-15,678.795654296875
2019-04-16,674.5421752929688
2019-04-17,677.1710205078125
2019-04-18,676.0855712890625
2019-04-22,673.4862060546875
2019-04-23,666.8845825195312
2019-04-24,666.810791015625
2019-04-25,661.6859741210938
2019-04-26,661.5604248046875
2019-04-29,656.989501953125
2019-04-30,653.0166625976562
2019-05-02,639.6066284179688
2019-05-03,635.301513671875
2019-05-06,637.7947387695312
2019-05-07,616.6961669921875
2019-05-08,617.8411254882812
2019-05-09,620.1083984375
2019-05-10,622.3606567382812
2019-05-13,604.1544799804688
2019-05-14,625.200439453125
2019-05-15,633.5765380859375
2019-05-16,633.4410400390625
2019-05-17,632.725341796875
2019-05-20,632.7103271484375
2019-05-22,636.4992065429688
2019-05-23,634.6160278320312
2019-05-24,633.7799682617188
2019-05-27,624.4169921875
2019-05-28,623.6185913085938
2019-05-29,617.6678466796875
2019-05-30,616.2743530273438
2019-05-31,615.2574462890625
2019-06-03,617.6678466796875
2019-06-04,613.6304321289062
2019-06-05,606.3690795898438
2019-06-06,606.3690795898438
2019-06-07,599.0926513671875
2019-06-10,613.5399780273438
2019-06-11,617.6527709960938
