Date,GRANULES.NS
2016-02-04,100.08223724365234
2016-02-05,107.45025634765625
2016-02-08,114.260498046875
2016-02-09,113.55107879638672
2016-02-10,109.8149185180664
2016-02-11,102.01152801513672
2016-02-12,100.1670913696289
2016-02-15,106.12604522705078
2016-02-16,103.09925079345703
2016-02-17,101.44400787353516
2016-02-18,102.91010284423828
2016-02-19,102.48446655273438
2016-02-22,103.61949157714844
2016-02-23,101.96422576904297
2016-02-24,100.40355682373047
2016-02-25,103.61949157714844
2016-02-26,100.54545593261719
2016-02-29,100.49813079833984
2016-03-01,106.36250305175781
2016-03-02,109.5311508178711
2016-03-03,111.32827758789062
2016-03-04,112.27416229248047
2016-03-08,111.42288970947266
2016-03-09,112.32145690917969
2016-03-10,117.99664306640625
2016-03-11,119.36815643310547
2016-03-14,118.18582916259766
2016-03-15,114.11860656738281
2016-03-16,113.7402572631836
2016-03-17,111.89582824707031
2016-03-18,112.84168243408203
2016-03-21,115.01716613769531
2016-03-22,115.1590576171875
2016-03-23,115.1590576171875
2016-03-28,113.31461334228516
2016-03-29,111.56475067138672
2016-03-30,113.267333984375
2016-03-31,113.45648193359375
2016-04-01,113.45648193359375
2016-04-04,112.22689056396484
2016-04-05,111.61204528808594
2016-04-06,112.03771209716797
2016-04-07,112.3687515258789
2016-04-08,113.598388671875
2016-04-11,114.11860656738281
2016-04-12,119.69921112060547
2016-04-13,120.40860748291016
2016-04-18,120.40860748291016
2016-04-20,121.07071685791016
2016-04-21,121.1180191040039
2016-04-22,120.73966217041016
2016-04-25,124.0501480102539
2016-04-26,125.04334259033203
2016-04-27,125.51626586914062
2016-04-28,125.94190979003906
2016-04-29,127.36068725585938
2016-05-02,124.5704116821289
2016-05-03,122.01657104492188
2016-05-04,119.36815643310547
2016-05-05,117.8547592163086
2016-05-06,119.41545104980469
2016-05-09,123.24620819091797
2016-05-10,124.52312469482422
2016-05-11,123.00973510742188
2016-05-12,125.51626586914062
2016-05-13,123.9083251953125
2016-05-16,125.18524932861328
2016-05-17,124.19207000732422
2016-05-18,124.8069076538086
2016-05-19,123.9083251953125
2016-05-20,122.67868041992188
2016-05-23,121.30716705322266
2016-05-24,121.1653060913086
2016-05-25,119.98297119140625
2016-05-26,121.1180191040039
2016-05-27,122.30033111572266
2016-05-30,128.87411499023438
2016-05-31,130.34022521972656
2016-06-01,128.44847106933594
2016-06-02,129.5362091064453
2016-06-03,131.94815063476562
2016-06-06,130.90768432617188
2016-06-07,132.23190307617188
2016-06-08,132.23190307617188
2016-06-09,134.54925537109375
2016-06-10,134.59658813476562
2016-06-13,131.711669921875
2016-06-14,132.46841430664062
2016-06-15,133.83987426757812
2016-06-16,131.1914520263672
2016-06-17,131.1914520263672
2016-06-20,131.23876953125
2016-06-21,130.86041259765625
2016-06-22,128.77944946289062
2016-06-23,131.99545288085938
2016-06-24,127.97550201416016
2016-06-27,129.67803955078125
2016-06-28,129.2051544189453
2016-06-29,130.29287719726562
2016-06-30,130.6711883544922
2016-07-01,133.3196563720703
2016-07-04,135.16412353515625
2016-07-05,136.01536560058594
2016-07-07,135.7316131591797
2016-07-08,134.6438446044922
2016-07-11,139.5623779296875
2016-07-12,139.75157165527344
2016-07-13,137.67062377929688
2016-07-14,140.8392791748047
2016-07-15,138.5219268798828
2016-07-18,137.05580139160156
2016-07-19,135.63705444335938
2016-07-20,139.27857971191406
2016-07-21,135.68426513671875
2016-07-22,136.0626983642578
2016-07-25,135.16412353515625
2016-07-26,132.37379455566406
2016-07-27,132.04270935058594
2016-07-28,134.12364196777344
2016-07-29,134.73849487304688
2016-08-01,134.12364196777344
2016-08-02,133.8871612548828
2016-08-03,132.6084442138672
2016-08-04,132.7032012939453
2016-08-05,132.37164306640625
2016-08-08,135.97103881835938
2016-08-09,133.50827026367188
2016-08-10,132.08746337890625
2016-08-11,127.39884948730469
2016-08-12,127.16201782226562
2016-08-16,126.54637145996094
2016-08-17,125.26762390136719
2016-08-18,125.59915924072266
2016-08-19,125.17290496826172
2016-08-22,122.283935546875
2016-08-23,120.10198974609375
2016-08-24,123.80181884765625
2016-08-25,122.1890640258789
2016-08-26,121.09810638427734
2016-08-29,120.0545654296875
2016-08-30,120.5763168334961
2016-08-31,122.3788070678711
2016-09-01,120.2917251586914
2016-09-02,119.4853515625
2016-09-06,118.44181060791016
2016-09-07,116.59190368652344
2016-09-08,120.38660430908203
2016-09-09,118.91612243652344
2016-09-12,111.18446350097656
2016-09-14,109.99860382080078
2016-09-15,111.42162322998047
2016-09-16,112.08570098876953
2016-09-19,113.6510009765625
2016-09-20,115.16888427734375
2016-09-21,114.93173217773438
2016-09-22,115.88037109375
2016-09-23,115.1214599609375
2016-09-26,115.0265884399414
2016-09-27,116.30731201171875
2016-09-28,116.49706268310547
2016-09-29,107.43721008300781
2016-09-30,110.33065032958984
2016-10-03,113.74588012695312
2016-10-04,113.55615997314453
2016-10-05,115.7855224609375
2016-10-06,114.17277526855469
2016-10-07,112.98693084716797
2016-10-10,114.12535858154297
2016-10-13,113.12924194335938
2016-10-14,113.84075927734375
2016-10-17,114.97914123535156
2016-10-18,116.11756134033203
2016-10-19,116.78163146972656
2016-10-20,116.21244812011719
2016-10-21,116.63932800292969
2016-10-24,118.6789779663086
2016-10-25,118.5840835571289
2016-10-26,115.88037109375
2016-10-27,115.21631622314453
2016-10-28,115.40605926513672
2016-11-01,115.7855224609375
2016-11-02,111.08959197998047
2016-11-03,109.75917053222656
2016-11-04,106.3381118774414
2016-11-07,108.99894714355469
2016-11-08,108.42879486083984
2016-11-09,102.86954498291016
2016-11-10,107.90611267089844
2016-11-11,103.24964904785156
2016-11-15,99.87610626220703
2016-11-16,96.64510345458984
2016-11-17,97.40534210205078
2016-11-18,98.07054138183594
2016-11-21,94.17434692382812
2016-11-22,97.92798614501953
2016-11-23,101.11148834228516
2016-11-24,99.16339111328125
2016-11-25,103.15461730957031
2016-11-28,102.91705322265625
2016-11-29,103.05960845947266
2016-11-30,104.15245056152344
2016-12-01,105.86299133300781
2016-12-02,105.9579849243164
2016-12-05,106.43315887451172
2016-12-06,106.52819061279297
2016-12-07,105.577880859375
2016-12-08,106.71823120117188
2016-12-09,106.86079406738281
2016-12-12,105.62541961669922
2016-12-13,105.67292022705078
2016-12-14,105.86299133300781
2016-12-15,110.61445617675781
2016-12-16,110.32937622070312
2016-12-19,109.8542251586914
2016-12-20,105.15026092529297
2016-12-21,106.7657699584961
2016-12-22,103.7723159790039
2016-12-23,103.15461730957031
2016-12-26,97.02519989013672
2016-12-27,99.82859802246094
2016-12-28,99.92361450195312
2016-12-29,101.91924285888672
2016-12-30,102.6794662475586
2017-01-02,102.822021484375
2017-01-03,106.1005630493164
2017-01-04,104.5325698852539
2017-01-05,106.24308776855469
2017-01-06,106.67072296142578
2017-01-09,96.1699447631836
2017-01-10,99.54351043701172
2017-01-11,99.44847869873047
2017-01-12,98.35563659667969
2017-01-13,99.11585998535156
2017-01-16,102.86954498291016
2017-01-17,106.14805603027344
2017-01-18,108.19120788574219
2017-01-19,107.95362854003906
2017-01-20,105.67292022705078
2017-01-23,106.52819061279297
2017-01-24,107.19336700439453
2017-01-25,109.61663818359375
2017-01-27,109.18901062011719
2017-01-30,110.2818374633789
2017-01-31,107.66854095458984
2017-02-01,108.04863739013672
2017-02-02,110.37686920166016
2017-02-03,121.54286193847656
2017-02-06,121.49533081054688
2017-02-07,119.82905578613281
2017-02-08,124.4469985961914
2017-02-09,124.7802734375
2017-02-10,124.58987426757812
2017-02-13,121.30491638183594
2017-02-14,119.82905578613281
2017-02-15,116.44890594482422
2017-02-16,121.49533081054688
2017-02-17,120.35276794433594
2017-02-20,119.25777435302734
2017-02-21,124.7802734375
2017-02-22,122.39991760253906
2017-02-23,122.44750213623047
2017-02-27,127.58914184570312
2017-02-28,128.06524658203125
2017-03-01,127.7319564819336
2017-03-02,122.06666564941406
2017-03-03,122.82836151123047
2017-03-06,124.30421447753906
2017-03-07,123.2092056274414
2017-03-08,123.304443359375
2017-03-09,122.78076171875
2017-03-10,122.3522720336914
2017-03-14,123.54246520996094
2017-03-15,124.161376953125
2017-03-16,124.20899963378906
2017-03-17,123.590087890625
2017-03-20,128.01763916015625
2017-03-21,128.20802307128906
2017-03-22,129.30303955078125
2017-03-23,130.39801025390625
2017-03-24,130.96929931640625
2017-03-27,133.06405639648438
2017-03-28,133.39732360839844
2017-03-29,131.5881805419922
2017-03-30,132.4451446533203
2017-03-31,132.20713806152344
2017-04-03,135.58731079101562
2017-04-05,134.9683837890625
2017-04-06,134.3018798828125
2017-04-07,132.25474548339844
2017-04-10,131.73104858398438
2017-04-11,132.54034423828125
2017-04-12,131.73104858398438
2017-04-13,132.3499298095703
2017-04-17,131.3025665283203
2017-04-18,130.92169189453125
2017-04-19,134.82554626464844
2017-04-20,137.82484436035156
2017-04-21,143.1093292236328
2017-04-24,139.68157958984375
2017-04-25,143.5377960205078
2017-04-26,141.9191131591797
2017-04-27,143.34738159179688
2017-04-28,144.77561950683594
2017-05-02,144.3946990966797
2017-05-03,137.82484436035156
2017-05-04,133.77818298339844
2017-05-05,132.0642547607422
2017-05-08,134.92074584960938
2017-05-09,133.73056030273438
2017-05-10,135.44442749023438
2017-05-11,139.0626678466797
2017-05-12,136.3966064453125
2017-05-15,134.92074584960938
2017-05-16,144.4423828125
2017-05-17,144.01390075683594
2017-05-18,140.39566040039062
2017-05-19,141.63352966308594
2017-05-22,139.25311279296875
2017-05-23,133.5401153564453
2017-05-24,127.92240905761719
2017-05-25,130.1599578857422
2017-05-26,129.7315216064453
2017-05-29,127.54154205322266
2017-05-30,129.7791290283203
2017-05-31,131.92149353027344
2017-06-01,134.39706420898438
2017-06-02,134.20660400390625
2017-06-05,133.1593017578125
2017-06-06,130.11236572265625
2017-06-07,132.0166473388672
2017-06-08,133.5877227783203
2017-06-09,134.73033142089844
2017-06-12,134.20660400390625
2017-06-13,136.58700561523438
2017-06-14,136.34902954101562
2017-06-15,136.58700561523438
2017-06-16,134.77792358398438
2017-06-19,132.77841186523438
2017-06-20,131.4929962158203
2017-06-21,131.8738555908203
2017-06-22,130.3028106689453
2017-06-23,129.20779418945312
2017-06-27,122.7331314086914
2017-06-28,125.78006744384766
2017-06-29,126.73217010498047
2017-06-30,127.01785278320312
2017-07-03,132.63558959960938
2017-07-04,133.34970092773438
2017-07-05,136.72982788085938
2017-07-06,137.49159240722656
2017-07-07,134.39706420898438
2017-07-10,135.92051696777344
2017-07-11,132.73080444335938
2017-07-12,134.06382751464844
2017-07-13,133.2068634033203
2017-07-14,133.77818298339844
2017-07-17,133.11167907714844
2017-07-18,132.77841186523438
2017-07-19,137.7772216796875
2017-07-20,138.4913787841797
2017-07-21,135.15878295898438
2017-07-24,135.34922790527344
2017-07-25,133.92095947265625
2017-07-26,133.96861267089844
2017-07-27,130.63604736328125
2017-07-28,132.0642547607422
2017-07-31,129.6839141845703
2017-08-01,131.20736694335938
2017-08-02,130.01499938964844
2017-08-03,126.1517333984375
2017-08-04,125.57942199707031
2017-08-07,126.43791961669922
2017-08-08,120.90536499023438
2017-08-09,111.41417694091797
2017-08-10,102.11375427246094
2017-08-11,104.16461181640625
2017-08-14,110.7464599609375
2017-08-16,120.95304870605469
2017-08-17,120.95304870605469
2017-08-18,121.09615325927734
2017-08-21,120.18994903564453
2017-08-22,121.52539825439453
2017-08-23,122.67230987548828
2017-08-24,124.24932098388672
2017-08-28,124.72718048095703
2017-08-29,120.52183532714844
2017-08-30,121.95547485351562
2017-08-31,122.05104064941406
2017-09-01,123.91477966308594
2017-09-04,121.38201141357422
2017-09-05,123.29353332519531
2017-09-06,121.71653747558594
2017-09-07,121.8598861694336
2017-09-08,117.89347839355469
2017-09-11,117.654541015625
2017-09-12,119.56607055664062
2017-09-13,119.80500030517578
2017-09-14,120.09175109863281
2017-09-15,120.8085708618164
2017-09-18,128.59803771972656
2017-09-19,126.0174560546875
2017-09-20,125.6344223022461
2017-09-21,123.00108337402344
2017-09-22,117.20773315429688
2017-09-25,114.47865295410156
2017-09-26,112.13255310058594
2017-09-27,109.64285278320312
2017-09-28,107.48831176757812
2017-09-29,108.54164123535156
2017-10-03,109.594970703125
2017-10-04,111.74952697753906
2017-10-05,109.8343734741211
2017-10-06,116.63320922851562
2017-10-09,120.75078582763672
2017-10-10,121.61260223388672
2017-10-11,123.09686279296875
2017-10-12,128.69869995117188
2017-10-13,130.37445068359375
2017-10-16,134.73143005371094
2017-10-17,136.7902374267578
2017-10-18,136.45510864257812
2017-10-19,137.55628967285156
2017-10-23,135.44961547851562
2017-10-24,133.91749572753906
2017-10-25,134.01327514648438
2017-10-26,132.0502166748047
2017-10-27,129.89564514160156
2017-10-30,133.5823516845703
2017-10-31,133.5823516845703
2017-11-01,132.28958129882812
2017-11-02,135.0666046142578
2017-11-03,134.58778381347656
2017-11-06,133.0557098388672
2017-11-07,129.5605010986328
2017-11-08,129.03382873535156
2017-11-09,125.44293212890625
2017-11-10,121.27745819091797
2017-11-13,117.73440551757812
2017-11-14,115.29258728027344
2017-11-15,115.53196716308594
2017-11-16,116.15438842773438
2017-11-17,117.4950180053711
2017-11-20,120.42159271240234
2017-11-21,120.56552124023438
2017-11-22,119.79788208007812
2017-11-23,118.35860443115234
2017-11-24,120.03777313232422
2017-11-27,119.70193481445312
2017-11-28,119.2701416015625
2017-11-29,126.13081359863281
2017-11-30,122.96435546875
2017-12-01,119.22216033935547
2017-12-04,120.42159271240234
2017-12-05,120.22967529296875
2017-12-06,118.50253295898438
2017-12-07,120.94932556152344
2017-12-08,121.95684051513672
2017-12-11,126.56261444091797
2017-12-12,125.69904327392578
2017-12-13,123.15628051757812
2017-12-14,121.42908477783203
2017-12-15,121.66899108886719
2017-12-18,122.10077667236328
2017-12-19,123.68402862548828
2017-12-20,122.58056640625
2017-12-21,123.73199462890625
2017-12-22,126.99442291259766
2017-12-26,131.8400421142578
2017-12-27,133.32733154296875
2017-12-28,131.21636962890625
2017-12-29,131.8880157470703
2018-01-01,131.8880157470703
2018-01-02,128.72157287597656
2018-01-03,129.48919677734375
2018-01-04,129.6810760498047
2018-01-05,133.80709838867188
2018-01-08,134.38279724121094
2018-01-09,133.7591094970703
2018-01-10,134.81459045410156
2018-01-11,140.8116912841797
2018-01-12,138.2689666748047
2018-01-15,139.03652954101562
2018-01-16,133.9510498046875
2018-01-17,134.6707000732422
2018-01-18,130.352783203125
2018-01-19,130.11289978027344
2018-01-22,133.18344116210938
2018-01-23,133.32733154296875
2018-01-24,134.3348388671875
2018-01-25,131.3123016357422
2018-01-29,129.48919677734375
2018-01-30,127.33023834228516
2018-01-31,126.89845275878906
2018-02-01,122.3886489868164
2018-02-02,116.39155578613281
2018-02-05,114.61638641357422
2018-02-06,110.20254516601562
2018-02-07,114.32853698730469
2018-02-08,113.65687561035156
2018-02-09,113.94471740722656
2018-02-12,117.4950180053711
2018-02-14,117.11119079589844
2018-02-15,113.12913513183594
2018-02-16,113.03318786621094
2018-02-19,110.63433074951172
2018-02-20,111.59593963623047
2018-02-21,110.63433074951172
2018-02-22,108.03797149658203
2018-02-23,112.84605407714844
2018-02-26,115.10588073730469
2018-02-27,112.79798889160156
2018-02-28,113.85578155517578
2018-03-01,111.3074722290039
2018-03-05,109.38423156738281
2018-03-06,106.0666275024414
2018-03-07,103.66259002685547
2018-03-08,104.33573150634766
2018-03-09,103.08560943603516
2018-03-12,104.33573150634766
2018-03-13,105.68197631835938
2018-03-14,106.01856994628906
2018-03-15,108.37451934814453
2018-03-16,106.3070297241211
2018-03-19,103.95108795166016
2018-03-20,104.3838119506836
2018-03-21,102.94137573242188
2018-03-22,100.72965240478516
2018-03-23,99.28720092773438
2018-03-26,100.34500122070312
2018-03-27,101.6431884765625
2018-03-28,99.28720092773438
2018-04-02,102.075927734375
2018-04-03,104.3838119506836
2018-04-04,101.73934936523438
2018-04-05,102.79713439941406
2018-04-06,104.57612609863281
2018-04-09,103.51834106445312
2018-04-10,103.95108795166016
2018-04-11,104.67229461669922
2018-04-12,103.32601928710938
2018-04-13,103.32601928710938
2018-04-16,104.09532928466797
2018-04-17,104.76844787597656
2018-04-18,103.03755187988281
2018-04-19,103.90299224853516
2018-04-20,103.08560943603516
2018-04-23,106.35514068603516
2018-04-24,107.12444305419922
2018-04-25,105.05695343017578
2018-04-26,103.47026824951172
2018-04-27,104.09532928466797
2018-04-30,104.47998046875
2018-05-02,102.65287780761719
2018-05-03,100.87389373779297
2018-05-04,96.64277648925781
2018-05-07,96.4023666381836
2018-05-08,95.68115234375
2018-05-09,97.267822265625
2018-05-10,92.41165161132812
2018-05-11,90.19991302490234
2018-05-14,88.80558776855469
2018-05-15,91.06537628173828
2018-05-16,92.98861694335938
2018-05-17,99.19107818603516
2018-05-18,91.35386657714844
2018-05-21,85.58412170410156
2018-05-22,86.25727844238281
2018-05-23,86.25727844238281
2018-05-24,79.91059112548828
2018-05-25,76.44874572753906
2018-05-28,76.78533172607422
2018-05-29,78.85282135009766
2018-05-30,76.78533172607422
2018-05-31,75.3909683227539
2018-06-01,73.66006469726562
2018-06-04,71.49642944335938
2018-06-05,70.00591278076172
2018-06-06,70.91944122314453
2018-06-07,75.2948226928711
2018-06-08,75.775634765625
2018-06-11,76.68917083740234
2018-06-12,81.2568588256836
2018-06-13,82.45885467529297
2018-06-14,84.38212585449219
2018-06-15,85.82453918457031
2018-06-18,85.1994857788086
2018-06-19,84.71869659423828
2018-06-20,84.71869659423828
2018-06-21,82.55504608154297
2018-06-22,80.00675964355469
2018-06-25,79.42977142333984
2018-06-26,80.43948364257812
2018-06-27,79.28555297851562
2018-06-28,75.00631713867188
2018-06-29,77.45845794677734
2018-07-02,74.57359313964844
2018-07-03,76.59302520751953
2018-07-04,80.82413482666016
2018-07-05,79.95868682861328
2018-07-06,79.52593231201172
2018-07-09,82.939697265625
2018-07-10,88.42092895507812
2018-07-11,87.79586029052734
2018-07-12,88.61325073242188
2018-07-13,85.48799133300781
2018-07-16,84.91101837158203
2018-07-17,87.6035385131836
2018-07-18,86.73807525634766
2018-07-19,83.51666259765625
2018-07-20,87.98819732666016
2018-07-23,90.77689361572266
2018-07-24,88.03627014160156
2018-07-25,89.95952606201172
2018-07-26,94.8156967163086
2018-07-27,97.267822265625
2018-07-30,96.59467315673828
2018-07-31,98.90258026123047
2018-08-01,98.42057800292969
2018-08-02,101.98725891113281
2018-08-03,101.69806671142578
2018-08-06,104.2525634765625
2018-08-07,103.67420959472656
2018-08-08,99.77012634277344
2018-08-09,103.28860473632812
2018-08-10,100.49311828613281
2018-08-13,101.89086151123047
2018-08-14,101.02330017089844
2018-08-16,102.66203308105469
2018-08-17,107.04806518554688
2018-08-20,107.24085998535156
2018-08-21,107.96382904052734
2018-08-23,111.67507934570312
2018-08-24,109.361572265625
2018-08-27,110.56649780273438
2018-08-28,110.3255386352539
2018-08-29,108.58660888671875
2018-08-30,108.87641906738281
2018-08-31,111.72633361816406
2018-09-03,111.14667510986328
2018-09-04,108.2001724243164
2018-09-05,108.58660888671875
2018-09-06,116.70162200927734
2018-09-07,117.2812728881836
2018-09-10,115.25250244140625
2018-09-11,110.51875305175781
2018-09-12,103.99777221679688
2018-09-14,114.8177719116211
2018-09-17,113.03054809570312
2018-09-18,107.86205291748047
2018-09-19,107.86205291748047
2018-09-21,104.04605102539062
2018-09-24,99.8919448852539
2018-09-25,96.89710998535156
2018-09-26,99.45721435546875
2018-09-27,95.30309295654297
2018-09-28,91.9218521118164
2018-10-01,94.57855987548828
2018-10-03,94.48194122314453
2018-10-04,88.54059600830078
2018-10-05,90.47274017333984
2018-10-08,89.41007232666016
2018-10-09,88.58889770507812
2018-10-10,92.93623352050781
2018-10-11,86.70503997802734
2018-10-12,89.07193756103516
2018-10-15,95.20649719238281
2018-10-16,94.19210052490234
2018-10-17,90.90746307373047
2018-10-19,89.07193756103516
2018-10-22,88.73381042480469
2018-10-23,87.62281799316406
2018-10-24,89.16852569580078
2018-10-25,88.73381042480469
2018-10-26,89.16852569580078
2018-10-29,96.46238708496094
2018-10-30,93.75737762451172
2018-10-31,95.15818786621094
2018-11-01,97.52505493164062
2018-11-02,97.71827697753906
2018-11-05,100.61650848388672
2018-11-06,100.37440490722656
2018-11-07,100.61650085449219
2018-11-09,101.92384338378906
2018-11-12,99.16389465332031
2018-11-13,101.87541961669922
2018-11-14,100.22913360595703
2018-11-15,98.92181396484375
2018-11-16,97.56604766845703
2018-11-19,99.21231842041016
2018-11-20,95.04820251464844
2018-11-21,92.38511657714844
2018-11-22,90.35147094726562
2018-11-26,87.68839263916016
2018-11-27,85.3158187866211
2018-11-28,82.9432601928711
2018-11-29,85.8484115600586
2018-11-30,85.8484115600586
2018-12-03,84.2021484375
2018-12-04,83.28218078613281
2018-12-05,83.91163635253906
2018-12-06,82.26537322998047
2018-12-07,81.68433380126953
2018-12-10,79.02125549316406
2018-12-11,79.94122314453125
2018-12-12,84.0569076538086
2018-12-13,84.15374755859375
2018-12-14,85.0252914428711
2018-12-17,86.09053039550781
2018-12-18,86.42948913574219
2018-12-19,88.26943969726562
2018-12-20,87.93048858642578
2018-12-21,87.01052856445312
2018-12-24,85.70318603515625
2018-12-26,85.07372283935547
2018-12-27,85.55792236328125
2018-12-28,87.01052856445312
2018-12-31,86.9136734008789
2019-01-01,87.93048858642578
2019-01-02,87.0589370727539
2019-01-03,87.0589370727539
2019-01-04,87.44627380371094
2019-01-07,86.09053039550781
2019-01-08,86.6231689453125
2019-01-09,87.93048858642578
2019-01-10,87.68839263916016
2019-01-11,87.25261688232422
2019-01-14,84.92845153808594
2019-01-15,85.5094985961914
2019-01-16,88.4146957397461
2019-01-17,87.34944915771484
2019-01-18,85.5094985961914
2019-01-21,85.3158187866211
2019-01-22,84.2021484375
2019-01-23,90.35147094726562
2019-01-24,93.25668334960938
2019-01-25,91.70723724365234
2019-01-28,86.47789764404297
2019-01-29,85.65475463867188
2019-01-30,89.43151092529297
2019-01-31,88.4631118774414
2019-02-01,86.38105773925781
2019-02-04,82.79796600341797
2019-02-05,83.18533325195312
2019-02-06,82.89482879638672
2019-02-07,84.74017333984375
2019-02-08,84.15743255615234
2019-02-11,84.69160461425781
2019-02-12,84.0603256225586
2019-02-14,83.23475646972656
2019-02-15,84.0603256225586
2019-02-18,84.5459213256836
2019-02-19,85.46858978271484
2019-02-20,88.28518676757812
2019-02-21,88.6251220703125
2019-02-22,91.34456634521484
2019-02-25,91.92729949951172
2019-02-26,90.76183319091797
2019-02-27,92.31580352783203
2019-02-28,94.88956451416016
2019-03-01,100.95976257324219
2019-03-05,103.8249282836914
2019-03-06,102.56231689453125
2019-03-07,101.20259094238281
2019-03-08,108.09834289550781
2019-03-11,110.57498168945312
2019-03-12,110.4778823852539
2019-03-13,108.82679748535156
2019-03-14,109.50662994384766
2019-03-15,110.67211151123047
2019-03-18,109.6037826538086
2019-03-19,114.36280822753906
2019-03-20,112.46891021728516
2019-03-22,109.84657287597656
2019-03-25,107.36994934082031
2019-03-26,109.11815643310547
2019-03-27,114.1685791015625
2019-03-28,113.29444122314453
2019-04-01,110.52642822265625
2019-04-02,110.04082489013672
2019-04-03,106.49581909179688
2019-04-04,105.76738739013672
2019-04-05,106.93286895751953
2019-04-08,108.87533569335938
2019-04-09,108.97245788574219
2019-04-10,109.45807647705078
2019-04-11,108.92390441894531
2019-04-12,111.30343627929688
2019-04-15,110.81781768798828
2019-04-16,110.67211151123047
2019-04-18,110.67211151123047
2019-04-22,113.87718963623047
2019-04-23,112.22610473632812
2019-04-24,112.56602478027344
2019-04-25,111.54622650146484
2019-04-26,110.52642822265625
2019-04-30,108.92390441894531
2019-05-02,108.001220703125
2019-05-03,110.08937072753906
2019-05-06,108.92390441894531
2019-05-07,107.80699157714844
2019-05-08,105.71882629394531
2019-05-09,110.3321762084961
2019-05-10,106.9814453125
2019-05-13,106.49581909179688
2019-05-14,107.02998352050781
2019-05-15,107.17569732666016
2019-05-16,104.310546875
2019-05-17,102.80513000488281
2019-05-20,104.94184112548828
2019-05-21,104.99039459228516
2019-05-22,103.58211517333984
2019-05-23,103.43643188476562
2019-05-24,107.51560974121094
2019-05-27,108.68109130859375
2019-05-28,111.4976806640625
2019-05-29,109.99225616455078
2019-05-30,109.36095428466797
2019-05-31,107.4184799194336
2019-06-03,106.93286895751953
2019-06-04,106.54438781738281
2019-06-06,105.6702651977539
2019-06-07,102.75656127929688
2019-06-10,104.06774139404297
2019-06-11,102.2223892211914
