Date,AUROPHARMA.NS
2016-01-11,789.7760620117188
2016-01-12,797.1240844726562
2016-01-13,786.268310546875
2016-01-14,793.0945434570312
2016-01-15,772.4732666015625
2016-01-18,758.5833129882812
2016-01-19,778.588623046875
2016-01-20,759.3419189453125
2016-01-21,733.7903442382812
2016-01-22,769.0127563476562
2016-01-25,776.455322265625
2016-01-27,759.7210083007812
2016-01-28,766.689697265625
2016-01-29,790.9613037109375
2016-02-01,759.4367065429688
2016-02-02,726.1105346679688
2016-02-03,730.1875610351562
2016-02-04,702.028564453125
2016-02-05,723.59814453125
2016-02-08,706.5321044921875
2016-02-09,704.1619262695312
2016-02-10,655.3815307617188
2016-02-11,605.9850463867188
2016-02-12,627.6019287109375
2016-02-15,619.4480590820312
2016-02-16,596.5038452148438
2016-02-17,628.7870483398438
2016-02-18,634.0072021484375
2016-02-19,622.1905517578125
2016-02-22,621.09912109375
2016-02-23,620.5770874023438
2016-02-24,585.507568359375
2016-02-25,558.8848266601562
2016-02-26,584.5109252929688
2016-02-29,622.28564453125
2016-03-01,644.6372680664062
2016-03-02,640.508544921875
2016-03-03,662.4330444335938
2016-03-04,665.5651245117188
2016-03-08,669.551513671875
2016-03-09,681.462646484375
2016-03-10,687.3472900390625
2016-03-11,695.177490234375
2016-03-14,698.9263916015625
2016-03-15,673.6326293945312
2016-03-16,688.5810546875
2016-03-17,689.7200927734375
2016-03-18,684.2152099609375
2016-03-21,705.190673828125
2016-03-22,710.4581909179688
2016-03-23,714.1123657226562
2016-03-28,707.8007202148438
2016-03-29,699.0213012695312
2016-03-30,703.0077514648438
2016-03-31,706.9939575195312
2016-04-01,692.75732421875
2016-04-04,715.5834350585938
2016-04-05,712.9259033203125
2016-04-06,707.8954467773438
2016-04-07,715.013916015625
2016-04-08,719.4747924804688
2016-04-11,731.860595703125
2016-04-12,744.3889770507812
2016-04-13,745.1484375
2016-04-18,742.96533203125
2016-04-20,730.9114379882812
2016-04-21,727.63720703125
2016-04-22,739.5484619140625
2016-04-25,725.1220703125
2016-04-26,736.1316528320312
2016-04-27,725.97607421875
2016-04-28,725.4540405273438
2016-04-29,721.2781372070312
2016-05-02,730.6741943359375
2016-05-03,762.3746948242188
2016-05-04,770.6793823242188
2016-05-05,763.9880981445312
2016-05-06,759.10009765625
2016-05-09,774.85546875
2016-05-10,772.5774536132812
2016-05-11,775.8519897460938
2016-05-12,760.52392578125
2016-05-13,744.3414916992188
2016-05-16,747.7108154296875
2016-05-17,736.8434448242188
2016-05-18,742.870361328125
2016-05-19,730.0573120117188
2016-05-20,730.9114379882812
2016-05-23,721.040771484375
2016-05-24,690.7640991210938
2016-05-25,704.6211547851562
2016-05-26,706.6616821289062
2016-05-27,724.267822265625
2016-05-30,716.0579223632812
2016-05-31,745.3380737304688
2016-06-01,748.707275390625
2016-06-02,748.7550048828125
2016-06-03,749.60888671875
2016-06-06,739.5010986328125
2016-06-07,732.1454467773438
2016-06-08,733.2843627929688
2016-06-09,715.23486328125
2016-06-10,705.9251708984375
2016-06-13,711.6724853515625
2016-06-14,712.6699829101562
2016-06-15,703.5978393554688
2016-06-16,699.0377197265625
2016-06-17,691.3905639648438
2016-06-20,701.3651733398438
2016-06-21,685.2156372070312
2016-06-22,684.5032348632812
2016-06-23,689.3480224609375
2016-06-24,665.836181640625
2016-06-27,687.6857299804688
2016-06-28,693.5753784179688
2016-06-29,701.080078125
2016-06-30,705.3551635742188
2016-07-01,708.9175415039062
2016-07-04,719.889892578125
2016-07-05,732.4293823242188
2016-07-07,724.6870727539062
2016-07-08,739.9816284179688
2016-07-11,748.0089111328125
2016-07-12,740.1242065429688
2016-07-13,735.4692993164062
2016-07-14,736.9891357421875
2016-07-15,723.404541015625
2016-07-18,712.8599853515625
2016-07-19,722.6446533203125
2016-07-20,758.1260986328125
2016-07-21,750.7637939453125
2016-07-22,758.60107421875
2016-07-25,759.4561157226562
2016-07-26,744.8739013671875
2016-07-27,754.8486938476562
2016-07-28,740.3140869140625
2016-07-29,751.8563232421875
2016-08-01,748.34130859375
2016-08-02,725.5420532226562
2016-08-03,709.344970703125
2016-08-04,713.38232421875
2016-08-05,731.4317626953125
2016-08-08,733.8543701171875
2016-08-09,725.7319946289062
2016-08-10,708.205078125
2016-08-11,712.4324340820312
2016-08-12,710.0574951171875
2016-08-16,697.2327880859375
2016-08-17,711.6724853515625
2016-08-18,715.9473876953125
2016-08-19,726.7769165039062
2016-08-22,712.6224975585938
2016-08-23,699.7503051757812
2016-08-24,748.3888549804688
2016-08-25,750.3363647460938
2016-08-26,750.4313354492188
2016-08-29,747.2965087890625
2016-08-30,758.60107421875
2016-08-31,751.2863159179688
2016-09-01,734.7094116210938
2016-09-02,740.5989990234375
2016-09-06,738.7467651367188
2016-09-07,744.066650390625
2016-09-08,766.8184814453125
2016-09-09,762.2109375
2016-09-12,743.2115478515625
2016-09-14,744.01904296875
2016-09-15,743.4489135742188
2016-09-16,745.8714599609375
2016-09-19,764.5860595703125
2016-09-20,765.6309814453125
2016-09-21,767.245849609375
2016-09-22,814.0796508789062
2016-09-23,799.0698852539062
2016-09-26,796.7425537109375
2016-09-27,817.4993896484375
2016-09-28,825.8591918945312
2016-09-29,783.9653930664062
2016-09-30,812.6546020507812
2016-10-03,826.4766845703125
2016-10-04,824.434326171875
2016-10-05,823.0093383789062
2016-10-06,813.9844360351562
2016-10-07,812.98681640625
2016-10-10,813.8895263671875
2016-10-13,779.9754638671875
2016-10-14,782.3504638671875
2016-10-17,769.0032958984375
2016-10-18,793.2752075195312
2016-10-19,786.5303955078125
2016-10-20,784.5353393554688
2016-10-21,781.6378784179688
2016-10-24,777.4580688476562
2016-10-25,783.6329345703125
2016-10-26,765.3933715820312
2016-10-27,767.4835205078125
2016-10-28,771.188232421875
2016-11-01,768.623291015625
2016-11-02,750.00390625
2016-11-03,730.8145141601562
2016-11-04,691.6754760742188
2016-11-07,728.9144287109375
2016-11-08,717.8473510742188
2016-11-09,721.647216796875
2016-11-10,752.56884765625
2016-11-11,733.5692749023438
2016-11-15,697.1853637695312
2016-11-16,678.5183715820312
2016-11-17,674.5759887695312
2016-11-18,686.2606811523438
2016-11-21,676.571044921875
2016-11-22,684.1231689453125
2016-11-23,693.6705932617188
2016-11-24,675.3045654296875
2016-11-25,704.8043212890625
2016-11-28,701.18798828125
2016-11-29,704.708984375
2016-11-30,704.9468994140625
2016-12-01,707.1831665039062
2016-12-02,684.7254028320312
2016-12-05,689.1503295898438
2016-12-06,695.8590698242188
2016-12-07,687.6754150390625
2016-12-08,685.6295776367188
2016-12-09,688.8648071289062
2016-12-12,680.6810913085938
2016-12-13,683.8214111328125
2016-12-14,668.4530029296875
2016-12-15,660.64990234375
2016-12-16,657.2241821289062
2016-12-19,664.8844604492188
2016-12-20,640.0953369140625
2016-12-21,632.91064453125
2016-12-22,627.1058349609375
2016-12-23,616.2100219726562
2016-12-26,594.2755737304688
2016-12-27,613.4979858398438
2016-12-28,620.206787109375
2016-12-29,615.8770141601562
2016-12-30,636.9072265625
2017-01-02,642.807373046875
2017-01-03,639.6670532226562
2017-01-04,634.671142578125
2017-01-05,653.0369262695312
2017-01-06,658.8892822265625
2017-01-09,660.935546875
2017-01-10,665.7885131835938
2017-01-11,670.7845458984375
2017-01-12,661.1731567382812
2017-01-13,670.356201171875
2017-01-16,669.2617797851562
2017-01-17,673.1634521484375
2017-01-18,689.8165283203125
2017-01-19,680.0625610351562
2017-01-20,664.2658081054688
2017-01-23,658.6990356445312
2017-01-24,677.1600952148438
2017-01-25,671.4982299804688
2017-01-27,679.0633544921875
2017-01-30,661.5538940429688
2017-01-31,648.8024291992188
2017-02-01,635.6228637695312
2017-02-02,656.36767578125
2017-02-03,651.5620727539062
2017-02-06,672.2593994140625
2017-02-07,667.2159423828125
2017-02-08,662.93359375
2017-02-09,672.5448608398438
2017-02-10,646.42333984375
2017-02-13,629.9130859375
2017-02-14,626.4871826171875
2017-02-15,605.218994140625
2017-02-16,625.3453979492188
2017-02-17,632.4823608398438
2017-02-20,637.0026245117188
2017-02-21,652.8468627929688
2017-02-22,645.3765258789062
2017-02-23,634.0050659179688
2017-02-27,646.470947265625
2017-02-28,644.4251708984375
2017-03-01,645.4241943359375
2017-03-02,635.9081420898438
2017-03-03,642.2362060546875
2017-03-06,635.4800415039062
2017-03-07,632.292236328125
2017-03-08,633.9097290039062
2017-03-09,626.2970581054688
2017-03-10,620.9204711914062
2017-03-14,630.1509399414062
2017-03-15,645.1864013671875
2017-03-16,654.3217163085938
2017-03-17,654.2741088867188
2017-03-20,670.7845458984375
2017-03-21,658.270751953125
2017-03-22,647.6129150390625
2017-03-23,653.560302734375
2017-03-24,655.4635620117188
2017-03-27,637.6685180664062
2017-03-28,646.1378784179688
2017-03-29,637.811279296875
2017-03-30,639.1912841796875
2017-03-31,642.5218505859375
2017-04-03,649.8969116210938
2017-04-05,644.7105102539062
2017-04-06,638.0017700195312
2017-04-07,626.2018432617188
2017-04-10,623.2518310546875
2017-04-11,623.4423217773438
2017-04-12,624.7268676757812
2017-04-13,626.2018432617188
2017-04-17,621.25341796875
2017-04-18,632.1492919921875
2017-04-19,609.0729370117188
2017-04-20,603.696533203125
2017-04-21,602.554443359375
2017-04-24,596.9876708984375
2017-04-25,592.6578369140625
2017-04-26,594.4183349609375
2017-04-27,577.6700439453125
2017-04-28,577.3847045898438
2017-05-02,567.9161376953125
2017-05-03,556.3541870117188
2017-05-04,563.1106567382812
2017-05-05,560.4937744140625
2017-05-08,575.3862915039062
2017-05-09,565.584716796875
2017-05-10,588.9942626953125
2017-05-11,593.3714599609375
2017-05-12,593.5143432617188
2017-05-15,584.236083984375
2017-05-16,584.7595825195312
2017-05-17,577.95556640625
2017-05-18,571.9605102539062
2017-05-19,566.4888305664062
2017-05-22,547.3140258789062
2017-05-23,515.4829711914062
2017-05-24,500.7330322265625
2017-05-25,500.1146240234375
2017-05-26,506.7279357910156
2017-05-29,487.6010437011719
2017-05-30,552.2147216796875
2017-05-31,546.3626098632812
2017-06-01,551.5962524414062
2017-06-02,564.6808471679688
2017-06-05,564.25244140625
2017-06-06,556.8299560546875
2017-06-07,569.0582275390625
2017-06-08,576.9729614257812
2017-06-09,580.3582153320312
2017-06-12,579.452392578125
2017-06-13,576.2100830078125
2017-06-14,574.1598510742188
2017-06-15,614.0201416015625
2017-06-16,623.3654174804688
2017-06-19,624.986572265625
2017-06-20,627.799560546875
2017-06-21,624.7482299804688
2017-06-22,635.0470581054688
2017-06-23,641.0546875
2017-06-27,638.8612060546875
2017-06-28,640.3870239257812
2017-06-29,639.7196044921875
2017-06-30,652.8314819335938
2017-07-03,653.4512329101562
2017-07-04,646.3471069335938
2017-07-05,646.8238525390625
2017-07-06,651.6871948242188
2017-07-07,664.7037963867188
2017-07-10,676.4805908203125
2017-07-11,667.4691772460938
2017-07-12,662.4629516601562
2017-07-13,672.4277954101562
2017-07-14,711.90673828125
2017-07-17,716.7222900390625
2017-07-18,700.2251586914062
2017-07-19,730.3112182617188
2017-07-20,715.6732788085938
2017-07-21,713.5278930664062
2017-07-24,710.6670532226562
2017-07-25,715.4349975585938
2017-07-26,713.0033569335938
2017-07-27,704.4686279296875
2017-07-28,690.3076782226562
2017-07-31,685.2537231445312
2017-08-01,700.3681640625
2017-08-02,697.1259155273438
2017-08-03,706.9002075195312
2017-08-04,691.642822265625
2017-08-07,690.8321533203125
2017-08-08,692.596435546875
2017-08-09,651.8779296875
2017-08-10,653.4512329101562
2017-08-11,672.2847900390625
2017-08-14,681.3440551757812
2017-08-16,680.7718505859375
2017-08-17,670.8543701171875
2017-08-18,672.04638671875
2017-08-21,663.7977294921875
2017-08-22,663.4163208007812
2017-08-23,666.2294921875
2017-08-24,698.1749877929688
2017-08-28,708.8551025390625
2017-08-29,697.1259155273438
2017-08-30,701.08349609375
2017-08-31,691.5951538085938
2017-09-01,723.3975830078125
2017-09-04,713.9092407226562
2017-09-05,709.713623046875
2017-09-06,712.669677734375
2017-09-07,707.56787109375
2017-09-08,704.7546997070312
2017-09-11,707.2817993164062
2017-09-12,723.2545776367188
2017-09-13,724.7326049804688
2017-09-14,730.5018920898438
2017-09-15,723.1113891601562
2017-09-18,726.878173828125
2017-09-19,714.1954956054688
2017-09-20,710.9529418945312
2017-09-21,717.676025390625
2017-09-22,690.5938110351562
2017-09-25,668.327392578125
2017-09-26,676.432861328125
2017-09-27,657.69482421875
2017-09-28,644.4398193359375
2017-09-29,659.5543212890625
2017-10-03,674.1444702148438
2017-10-04,691.3092041015625
2017-10-05,708.3783569335938
2017-10-06,711.3824462890625
2017-10-09,695.2666015625
2017-10-10,701.1787719726562
2017-10-11,698.1273193359375
2017-10-12,712.3359375
2017-10-13,710.9052734375
2017-10-16,722.5870971679688
2017-10-17,728.9761352539062
2017-10-18,720.9182739257812
2017-10-19,719.0586547851562
2017-10-23,716.1025390625
2017-10-24,708.2353515625
2017-10-25,700.4158935546875
2017-10-26,714.2429809570312
2017-10-27,726.6875
2017-10-30,731.55078125
2017-10-31,724.7326049804688
2017-11-01,725.9722290039062
2017-11-02,752.6253051757812
2017-11-03,751.3856201171875
2017-11-06,758.9667358398438
2017-11-07,743.8045654296875
2017-11-08,750.9087524414062
2017-11-09,752.7682495117188
2017-11-10,705.7560424804688
2017-11-13,677.2435913085938
2017-11-14,668.994873046875
2017-11-15,663.750244140625
2017-11-16,680.1041870117188
2017-11-17,675.908447265625
2017-11-20,673.6675415039062
2017-11-21,677.3944702148438
2017-11-22,667.3603515625
2017-11-23,663.585693359375
2017-11-24,683.3671875
2017-11-27,687.5241088867188
2017-11-28,674.3365478515625
2017-11-29,678.8279418945312
2017-11-30,662.1044921875
2017-12-01,642.56201171875
2017-12-04,643.5176391601562
2017-12-05,639.2651977539062
2017-12-06,624.1663208007812
2017-12-07,641.7496337890625
2017-12-08,642.6575317382812
2017-12-11,660.1931762695312
2017-12-12,648.1045532226562
2017-12-13,639.4561767578125
2017-12-14,635.8247680664062
2017-12-15,637.9750366210938
2017-12-18,642.2750854492188
2017-12-19,655.1761474609375
2017-12-20,657.230712890625
2017-12-21,653.4082641601562
2017-12-22,651.0670166015625
2017-12-26,653.3604125976562
2017-12-27,660.0977172851562
2017-12-28,653.0737915039062
2017-12-29,657.4220581054688
2018-01-01,653.5993041992188
2018-01-02,641.6062622070312
2018-01-03,636.0159301757812
2018-01-04,638.6437377929688
2018-01-05,641.367431640625
2018-01-08,647.2923583984375
2018-01-09,643.2786865234375
2018-01-10,642.8486938476562
2018-01-11,644.6165771484375
2018-01-12,637.4493408203125
2018-01-15,628.8009643554688
2018-01-16,612.6509399414062
2018-01-17,628.0841674804688
2018-01-18,617.1901245117188
2018-01-19,614.6576538085938
2018-01-22,612.3641967773438
2018-01-23,624.739501953125
2018-01-24,629.23095703125
2018-01-25,611.31298828125
2018-01-29,607.0604858398438
2018-01-30,603.6681518554688
2018-01-31,601.6133422851562
2018-02-01,584.07763671875
2018-02-02,578.5830078125
2018-02-05,586.7534790039062
2018-02-06,570.3645629882812
2018-02-07,588.7603149414062
2018-02-08,575.1426391601562
2018-02-09,563.3407592773438
2018-02-12,580.3507080078125
2018-02-14,575.381591796875
2018-02-15,566.2554321289062
2018-02-16,563.1495361328125
2018-02-19,557.0813598632812
2018-02-20,550.2369384765625
2018-02-21,546.5993041992188
2018-02-22,561.7718505859375
2018-02-23,576.1788330078125
2018-02-26,588.7667846679688
2018-02-27,588.1446533203125
2018-02-28,587.6658935546875
2018-03-01,597.4300537109375
2018-03-05,575.0779418945312
2018-03-06,580.2949829101562
2018-03-07,568.0899047851562
2018-03-08,564.0216064453125
2018-03-09,567.1326293945312
2018-03-12,557.9428100585938
2018-03-13,556.794189453125
2018-03-14,553.108642578125
2018-03-15,547.84375
2018-03-16,548.0829467773438
2018-03-19,548.4181518554688
2018-03-20,547.173583984375
2018-03-21,540.0899047851562
2018-03-22,533.5804443359375
2018-03-23,528.0760498046875
2018-03-26,526.831787109375
2018-03-27,536.1171875
2018-03-28,534.0111694335938
2018-04-02,567.2283935546875
2018-04-03,567.994140625
2018-04-04,565.2181396484375
2018-04-05,573.54638671875
2018-04-06,592.9310913085938
2018-04-09,585.7514038085938
2018-04-10,581.8744506835938
2018-04-11,591.2557983398438
2018-04-12,585.65576171875
2018-04-13,595.1806030273438
2018-04-16,597.90869140625
2018-04-17,593.9360961914062
2018-04-18,583.4540405273438
2018-04-19,591.3993530273438
2018-04-20,592.1651000976562
2018-04-23,615.0916748046875
2018-04-24,608.8215942382812
2018-04-25,597.4300537109375
2018-04-26,602.4078979492188
2018-04-27,603.7002563476562
2018-04-30,614.5652465820312
2018-05-02,606.1891479492188
2018-05-03,592.212890625
2018-05-04,586.2780151367188
2018-05-07,594.2711181640625
2018-05-08,590.6334838867188
2018-05-09,583.2625122070312
2018-05-10,568.9035034179688
2018-05-11,585.22509765625
2018-05-14,586.804443359375
2018-05-15,577.6146850585938
2018-05-16,575.8436889648438
2018-05-17,569.47802734375
2018-05-18,554.640380859375
2018-05-21,541.3343505859375
2018-05-22,555.2146606445312
2018-05-23,549.3754272460938
2018-05-24,559.6659545898438
2018-05-25,568.7601318359375
2018-05-28,579.3856201171875
2018-05-29,554.0658569335938
2018-05-30,541.4779663085938
2018-05-31,532.5275268554688
2018-06-01,512.4246826171875
2018-06-04,510.5581970214844
2018-06-05,513.9566040039062
2018-06-06,517.7376098632812
2018-06-07,524.3427124023438
2018-06-08,547.8916015625
2018-06-11,551.8164672851562
2018-06-12,570.10009765625
2018-06-13,559.9053955078125
2018-06-14,583.4061889648438
2018-06-15,587.6182250976562
2018-06-18,587.6182250976562
2018-06-19,582.544677734375
2018-06-20,592.3566284179688
2018-06-21,582.544677734375
2018-06-22,584.985595703125
2018-06-25,581.58740234375
2018-06-26,581.68310546875
2018-06-27,590.059326171875
2018-06-28,574.9822998046875
2018-06-29,581.1565551757812
2018-07-02,576.8009643554688
2018-07-03,600.0147705078125
2018-07-04,598.7225341796875
2018-07-05,589.6763305664062
2018-07-06,591.2078247070312
2018-07-09,596.7600708007812
2018-07-10,590.8727416992188
2018-07-11,582.927490234375
2018-07-12,580.2949829101562
2018-07-13,576.4180908203125
2018-07-16,547.2215576171875
2018-07-17,558.6128540039062
2018-07-18,551.6727905273438
2018-07-19,543.5838623046875
2018-07-20,558.852294921875
2018-07-23,565.0745849609375
2018-07-24,568.9035034179688
2018-07-25,560.814697265625
2018-07-26,557.4641723632812
2018-07-27,565.7925415039062
2018-07-30,578.0933837890625
2018-07-31,566.2711791992188
2018-08-01,574.072998046875
2018-08-02,588.5276489257812
2018-08-03,596.5206909179688
2018-08-06,597.8609619140625
2018-08-07,592.835205078125
2018-08-08,584.7463989257812
2018-08-09,574.072998046875
2018-08-10,584.7940673828125
2018-08-13,592.3566284179688
2018-08-14,604.3702392578125
2018-08-16,608.1515502929688
2018-08-17,627.8712158203125
2018-08-20,631.3652954101562
2018-08-21,634.3328247070312
2018-08-23,653.7174682617188
2018-08-24,663.8645629882812
2018-08-27,659.2695922851562
2018-08-28,656.5413208007812
2018-08-29,660.8969116210938
2018-08-30,657.6422729492188
2018-08-31,682.2919311523438
2018-09-03,669.9909057617188
2018-09-04,648.3568115234375
2018-09-05,667.1668701171875
2018-09-06,726.8526000976562
2018-09-07,766.6270141601562
2018-09-10,761.9365844726562
2018-09-11,756.5758056640625
2018-09-12,740.7808227539062
2018-09-14,765.621826171875
2018-09-17,755.7141723632812
2018-09-18,742.9825439453125
2018-09-19,742.7911987304688
2018-09-21,730.1073608398438
2018-09-24,700.0968627929688
2018-09-25,728.52783203125
2018-09-26,726.6611328125
2018-09-27,708.9515380859375
2018-09-28,712.63720703125
2018-10-01,736.7603759765625
2018-10-03,738.6270751953125
2018-10-04,724.6986694335938
2018-10-05,712.4458618164062
2018-10-08,704.9312133789062
2018-10-09,733.984130859375
2018-10-10,746.3329467773438
2018-10-11,723.9329833984375
2018-10-12,704.0697631835938
2018-10-15,720.5824584960938
2018-10-16,742.3602905273438
2018-10-17,723.9807739257812
2018-10-19,717.0884399414062
2018-10-22,726.5654296875
2018-10-23,707.2764892578125
2018-10-24,703.064453125
2018-10-25,690.1414184570312
2018-10-26,689.04052734375
2018-10-29,740.0149536132812
2018-10-30,737.573974609375
2018-10-31,757.7244873046875
2018-11-01,758.6818237304688
2018-11-02,748.00830078125
2018-11-05,745.8543701171875
2018-11-06,752.31591796875
2018-11-07,760.26123046875
2018-11-09,780.4594116210938
2018-11-12,761.9365844726562
2018-11-13,741.5945434570312
2018-11-14,749.6355590820312
2018-11-15,747.2423095703125
2018-11-16,749.2047119140625
2018-11-19,760.0697631835938
2018-11-20,746.7906494140625
2018-11-21,770.5682983398438
2018-11-22,757.2413940429688
2018-11-26,763.5214233398438
2018-11-27,754.9881591796875
2018-11-28,757.43310546875
2018-11-29,759.4945068359375
2018-11-30,777.27978515625
2018-12-03,771.6708374023438
2018-12-04,789.5999755859375
2018-12-05,763.5214233398438
2018-12-06,721.335205078125
2018-12-07,720.3763427734375
2018-12-10,703.0704956054688
2018-12-11,704.2689208984375
2018-12-12,709.4942626953125
2018-12-13,719.6573486328125
2018-12-14,696.2631225585938
2018-12-17,714.911376953125
2018-12-18,705.3716430664062
2018-12-19,704.0772705078125
2018-12-20,695.68798828125
2018-12-21,690.9419555664062
2018-12-24,685.9083862304688
2018-12-26,688.8805541992188
2018-12-27,682.5046997070312
2018-12-28,694.10595703125
2018-12-31,702.7349243164062
2019-01-01,702.9266357421875
2019-01-02,694.4894409179688
2019-01-03,686.3876953125
2019-01-04,695.9276733398438
2019-01-07,694.8729248046875
2019-01-08,715.7742919921875
2019-01-09,726.0331420898438
2019-01-10,744.9210815429688
2019-01-11,738.11376953125
2019-01-14,738.4492797851562
2019-01-15,754.125244140625
2019-01-16,755.8031616210938
2019-01-17,743.0514526367188
2019-01-18,738.3054809570312
2019-01-21,744.2021484375
2019-01-22,756.4263916015625
2019-01-23,750.817626953125
2019-01-24,756.2825927734375
2019-01-25,753.7418212890625
2019-01-28,724.451171875
2019-01-29,731.4501953125
2019-01-30,746.21533203125
2019-01-31,755.3238525390625
2019-02-01,764.9115600585938
2019-02-04,732.4569702148438
2019-02-05,712.8500366210938
2019-02-06,728.5260009765625
2019-02-07,746.3593139648438
2019-02-08,729.7723388671875
2019-02-11,731.68994140625
2019-02-12,736.244140625
2019-02-14,717.883544921875
2019-02-15,693.9700927734375
2019-02-18,688.3518676757812
2019-02-19,679.9967041015625
2019-02-20,694.162109375
2019-02-21,702.1332397460938
2019-02-22,702.2293701171875
2019-02-25,680.764892578125
2019-02-26,690.7528076171875
2019-02-27,690.9449462890625
2019-02-28,683.838134765625
2019-03-01,696.2271118164062
2019-03-05,706.9352416992188
2019-03-06,704.294189453125
2019-03-07,696.46728515625
2019-03-08,706.695068359375
2019-03-11,721.0048828125
2019-03-12,742.6132202148438
2019-03-13,735.8906860351562
2019-03-14,747.7993774414062
2019-03-15,741.02880859375
2019-03-18,746.5509033203125
2019-03-19,746.5509033203125
2019-03-20,745.8306274414062
2019-03-22,737.859375
2019-03-25,745.1103515625
2019-03-26,750.9207153320312
2019-03-27,744.342041015625
2019-03-28,738.7718505859375
2019-04-01,760.95654296875
2019-04-02,755.0982666015625
2019-04-03,742.0372314453125
2019-04-04,753.2734985351562
2019-04-05,755.4343872070312
2019-04-08,751.1126708984375
2019-04-09,754.8101196289062
2019-04-10,758.7477416992188
2019-04-11,751.8330078125
2019-04-12,746.166748046875
2019-04-15,746.791015625
2019-04-16,751.40087890625
2019-04-18,758.2675170898438
2019-04-22,749.2399291992188
2019-04-23,747.7513427734375
2019-04-24,754.1859741210938
2019-04-25,764.0299072265625
2019-04-26,798.2193603515625
2019-04-30,786.5986938476562
2019-05-02,767.6312255859375
2019-05-03,748.1834716796875
2019-05-06,748.0394897460938
2019-05-07,740.16455078125
2019-05-08,734.8822631835938
2019-05-09,726.6710815429688
2019-05-10,718.6038818359375
2019-05-13,688.7842407226562
2019-05-14,686.5751953125
2019-05-15,681.4371337890625
2019-05-16,697.5235595703125
2019-05-17,643.8863525390625
2019-05-20,637.93212890625
2019-05-21,640.0448608398438
2019-05-22,638.2201538085938
2019-05-23,645.5189208984375
2019-05-24,653.6822509765625
2019-05-27,654.690673828125
2019-05-28,647.9679565429688
2019-05-29,659.54052734375
2019-05-30,657.235595703125
2019-05-31,645.7591552734375
2019-06-03,630.8252563476562
2019-06-04,627.8480834960938
2019-06-06,599.804931640625
2019-06-07,594.8589477539062
2019-06-10,602.3019409179688
2019-06-11,626.3594970703125
2019-06-12,616.1312866210938
2019-06-13,611.857666015625
2019-06-14,592.4581298828125
2019-06-17,598.6045532226562
2019-06-18,597.5960693359375
2019-06-19,588.1364135742188
2019-06-20,602.3019409179688
2019-06-21,578.58056640625
2019-06-24,563.0704345703125
2019-06-25,575.9395141601562
2019-06-26,596.5877075195312
2019-06-27,587.9922485351562
2019-06-28,583.958740234375
2019-07-01,590.9694213867188
