Date,BSANTANDER.SN
2015-08-24,19.896011352539062
2015-08-25,20.23354721069336
2015-08-26,20.2585506439209
2015-08-27,21.046142578125
2015-08-28,20.814861297607422
2015-08-31,20.933629989624023
2015-09-01,20.296058654785156
2015-09-02,20.48357582092285
2015-09-03,20.45232391357422
2015-09-04,19.97102165222168
2015-09-07,20.146038055419922
2015-09-08,20.389816284179688
2015-09-09,20.077281951904297
2015-09-10,20.364816665649414
2015-09-11,20.264799118041992
2015-09-14,20.408571243286133
2015-09-15,20.45232391357422
2015-09-16,20.564836502075195
2015-09-17,20.421072006225586
2015-09-21,20.314807891845703
2015-09-22,20.208545684814453
2015-09-23,20.00227165222168
2015-09-24,20.033525466918945
2015-09-25,20.114784240722656
2015-09-28,19.74599266052246
2015-09-29,19.777246475219727
2015-09-30,19.714738845825195
2015-10-01,19.66473388671875
2015-10-02,19.827253341674805
2015-10-05,20.439823150634766
2015-10-06,20.902372360229492
2015-10-07,21.18990707397461
2015-10-08,21.214906692504883
2015-10-09,21.17115592956543
2015-10-13,20.989885330200195
2015-10-14,20.646095275878906
2015-10-15,20.50232696533203
2015-10-16,20.433570861816406
2015-10-19,20.471073150634766
2015-10-20,20.51483154296875
2015-10-21,20.66484832763672
2015-10-22,21.177406311035156
2015-10-23,21.2274112701416
2015-10-26,21.021135330200195
2015-10-27,20.78986167907715
2015-10-28,20.927377700805664
2015-10-29,20.708600997924805
2015-10-30,20.521081924438477
2015-11-02,20.48982810974121
2015-11-03,20.78360939025879
2015-11-04,20.364816665649414
2015-11-05,20.308557510375977
2015-11-06,20.23979949951172
2015-11-09,20.221044540405273
2015-11-10,20.196046829223633
2015-11-11,20.146038055419922
2015-11-12,19.871007919311523
2015-11-13,19.90226173400879
2015-11-16,19.85225486755371
2015-11-17,19.889759063720703
2015-11-18,20.364816665649414
2015-11-19,20.61484146118164
2015-11-20,20.383563995361328
2015-11-23,20.671098709106445
2015-11-24,20.508583068847656
2015-11-25,20.471073150634766
2015-11-26,20.352313995361328
2015-11-27,19.95851707458496
2015-11-30,19.81475257873535
2015-12-01,20.102283477783203
2015-12-02,20.23354721069336
2015-12-03,20.202295303344727
2015-12-04,20.289806365966797
2015-12-07,19.81475257873535
2015-12-09,19.545970916748047
2015-12-10,19.764747619628906
2015-12-11,19.489713668823242
2015-12-14,19.470962524414062
2015-12-15,19.483463287353516
2015-12-16,19.70848846435547
2015-12-17,19.927263259887695
2015-12-18,19.277191162109375
2015-12-21,18.958402633666992
2015-12-22,19.18343162536621
2015-12-23,19.871007919311523
2015-12-24,19.88351058959961
2015-12-28,19.864757537841797
2015-12-29,20.00227165222168
2015-12-30,19.871007919311523
2015-12-31,19.871007919311523
2016-01-04,19.3772029876709
2016-01-05,19.483463287353516
2016-01-06,19.4084529876709
2016-01-07,19.39595603942871
2016-01-08,19.202180862426758
2016-01-11,18.983407974243164
2016-01-12,18.895898818969727
2016-01-13,18.864643096923828
2016-01-14,18.7083740234375
2016-01-15,18.3145809173584
2016-01-18,18.18956756591797
2016-01-19,18.18956756591797
2016-01-20,18.32708168029785
2016-01-21,18.64586639404297
2016-01-22,18.820890426635742
2016-01-25,18.69587516784668
2016-01-26,18.77088165283203
2016-01-27,18.63336753845215
2016-01-28,18.85839080810547
2016-01-29,19.339696884155273
2016-02-01,19.220935821533203
2016-02-02,18.752132415771484
2016-02-03,18.395841598510742
2016-02-04,18.652122497558594
2016-02-05,18.783384323120117
2016-02-08,18.833389282226562
2016-02-09,18.739627838134766
2016-02-10,19.014659881591797
2016-02-11,18.52085304260254
2016-02-12,18.94590187072754
2016-02-15,19.039663314819336
2016-02-16,19.13967514038086
2016-02-17,19.345949172973633
2016-02-18,19.533470153808594
2016-02-19,19.214683532714844
2016-02-22,19.208431243896484
2016-02-23,18.964658737182617
2016-02-24,18.564611434936523
2016-02-25,18.552106857299805
2016-02-26,18.72087860107422
2016-02-29,18.84589195251465
2016-03-01,19.24593734741211
2016-03-02,19.533470153808594
2016-03-03,19.889759063720703
2016-03-04,19.770998001098633
2016-03-07,19.65848731994629
2016-03-08,19.702239990234375
2016-03-09,19.714738845825195
2016-03-10,19.846004486083984
2016-03-11,19.989774703979492
2016-03-14,20.039777755737305
2016-03-15,19.9522647857666
2016-03-16,20.158540725708008
2016-03-17,20.358562469482422
2016-03-18,20.921127319335938
2016-03-21,20.808612823486328
2016-03-22,20.721105575561523
2016-03-23,20.371063232421875
2016-03-24,20.121034622192383
2016-03-28,20.23354721069336
2016-03-29,20.633594512939453
2016-03-30,20.564836502075195
2016-03-31,20.358562469482422
2016-04-01,20.627344131469727
2016-04-04,20.471073150634766
2016-04-05,20.308557510375977
2016-04-06,20.333560943603516
2016-04-07,20.48982810974121
2016-04-08,20.8023624420166
2016-04-11,21.008636474609375
2016-04-12,21.002384185791016
2016-04-13,20.983631134033203
2016-04-14,20.78360939025879
2016-04-15,21.12114906311035
2016-04-18,20.902372360229492
2016-04-19,21.1398983001709
2016-04-20,21.18365478515625
2016-04-21,21.052391052246094
2016-04-22,21.07648277282715
2016-04-25,21.10948944091797
2016-04-26,21.267908096313477
2016-04-27,21.228303909301758
2016-04-28,21.294309616088867
2016-04-29,20.984073638916016
2016-05-02,20.72003746032715
2016-05-03,20.56161880493164
2016-05-04,20.594623565673828
2016-05-05,20.555017471313477
2016-05-06,20.786046981811523
2016-05-09,20.812450408935547
2016-05-10,21.017078399658203
2016-05-11,20.957666397094727
2016-05-12,20.99727439880371
2016-05-13,20.8520565032959
2016-05-16,21.036882400512695
2016-05-17,20.964271545410156
2016-05-18,21.2018985748291
2016-05-19,21.122692108154297
2016-05-20,20.9378662109375
2016-05-23,20.865257263183594
2016-05-24,20.94446563720703
2016-05-25,20.951066970825195
2016-05-26,20.693635940551758
2016-05-27,20.356990814208984
2016-05-30,20.555017471313477
2016-05-31,20.56161880493164
2016-06-01,20.548418045043945
2016-06-02,20.77944564819336
2016-06-03,20.79924774169922
2016-06-06,20.832252502441406
2016-06-07,21.043479919433594
2016-06-08,20.951066970825195
2016-06-09,20.964271545410156
2016-06-10,20.805850982666016
2016-06-13,20.786046981811523
2016-06-14,20.66063117980957
2016-06-15,20.81905174255371
2016-06-16,21.096284866333008
2016-06-17,21.21510124206543
2016-06-20,21.122692108154297
2016-06-21,21.017078399658203
2016-06-22,21.056678771972656
2016-06-23,21.2085018157959
2016-06-24,20.64082908630371
2016-06-28,20.38999366760254
2016-06-29,20.8520565032959
2016-06-30,21.069883346557617
2016-07-01,21.083086013793945
2016-07-04,20.871856689453125
2016-07-05,20.957666397094727
2016-07-06,20.885059356689453
2016-07-07,20.951066970825195
2016-07-08,21.122692108154297
2016-07-11,21.399921417236328
2016-07-12,21.604551315307617
2016-07-13,21.57154655456543
2016-07-14,21.703561782836914
2016-07-15,21.848779678344727
2016-07-18,21.85538101196289
2016-07-19,22.06661033630371
2016-07-20,22.24483299255371
2016-07-21,22.099613189697266
2016-07-22,22.159021377563477
2016-07-25,22.32404136657715
2016-07-26,22.429656982421875
2016-07-27,22.317441940307617
2016-07-28,22.086414337158203
2016-07-29,22.198625564575195
2016-08-01,22.350448608398438
2016-08-02,22.25803565979004
2016-08-03,22.555070877075195
2016-08-04,22.63428497314453
2016-08-05,22.957721710205078
2016-08-08,23.155750274658203
2016-08-09,22.957721710205078
2016-08-10,23.03032875061035
2016-08-11,23.248159408569336
2016-08-12,23.69041633605957
2016-08-16,23.987457275390625
2016-08-17,24.073266983032227
2016-08-18,23.954450607299805
2016-08-19,23.92144775390625
2016-08-22,23.92144775390625
2016-08-23,23.8752384185791
2016-08-24,23.6112060546875
2016-08-25,23.525394439697266
2016-08-26,23.664012908935547
2016-08-29,23.657413482666016
2016-08-30,23.598003387451172
2016-08-31,23.62441062927246
2016-09-01,23.697017669677734
2016-09-02,23.809232711791992
2016-09-05,23.74982261657715
2016-09-06,23.84223747253418
2016-09-07,23.498991012573242
2016-09-08,23.386777877807617
2016-09-09,23.142547607421875
2016-09-12,22.8983154296875
2016-09-13,22.871912002563477
2016-09-14,22.766298294067383
2016-09-15,22.81250762939453
2016-09-16,22.647483825683594
2016-09-20,22.99073028564453
2016-09-21,22.8983154296875
2016-09-22,22.832305908203125
2016-09-23,22.673887252807617
2016-09-26,22.726694107055664
2016-09-27,22.46265983581543
2016-09-28,22.726694107055664
2016-09-29,22.46265983581543
2016-09-30,22.469261169433594
2016-10-03,22.50226593017578
2016-10-04,22.64088249206543
2016-10-05,22.957721710205078
2016-10-06,22.746496200561523
2016-10-07,22.700292587280273
2016-10-11,22.87851333618164
2016-10-12,22.71349334716797
2016-10-13,22.75969696044922
2016-10-14,22.687088012695312
2016-10-17,22.5484676361084
2016-10-18,23.20855712890625
2016-10-19,23.11614418029785
2016-10-20,23.39337921142578
2016-10-21,23.72342300415039
2016-10-24,23.57159996032715
2016-10-25,23.8752384185791
2016-10-26,23.71681785583496
2016-10-27,23.809232711791992
2016-10-28,24.12607192993164
2016-11-02,24.192081451416016
2016-11-03,24.291095733642578
2016-11-04,24.178878784179688
2016-11-07,24.469310760498047
2016-11-08,24.522123336791992
2016-11-09,24.370302200317383
2016-11-10,24.44291114807129
2016-11-11,24.291095733642578
2016-11-14,24.5881290435791
2016-11-15,24.786157608032227
2016-11-16,24.832361221313477
2016-11-17,25.116195678710938
2016-11-18,24.812559127807617
2016-11-21,24.825761795043945
2016-11-22,25.116195678710938
2016-11-23,24.891767501831055
2016-11-24,24.845563888549805
2016-11-25,24.654138565063477
2016-11-28,24.49571990966797
2016-11-29,24.152477264404297
2016-11-30,24.093067169189453
2016-12-01,23.71021842956543
2016-12-02,23.399980545043945
2016-12-05,23.598003387451172
2016-12-06,23.84223747253418
2016-12-07,24.304296493530273
2016-12-09,25.01718521118164
2016-12-12,24.799358367919922
2016-12-13,25.116195678710938
2016-12-14,24.865367889404297
2016-12-15,24.792757034301758
2016-12-16,24.54192352294922
2016-12-19,24.37690544128418
2016-12-20,24.522123336791992
2016-12-21,24.10626792907715
2016-12-22,23.862037658691406
2016-12-23,23.763023376464844
2016-12-26,23.763023376464844
2016-12-27,24.013858795166016
2016-12-28,24.1458740234375
2016-12-29,24.24488639831543
2016-12-30,24.594728469848633
2017-01-03,24.548524856567383
2017-01-04,24.449512481689453
2017-01-05,24.033660888671875
2017-01-06,24.297697067260742
2017-01-09,24.19868278503418
2017-01-10,24.1458740234375
2017-01-11,23.862037658691406
2017-01-12,23.776229858398438
2017-01-13,23.802629470825195
2017-01-16,23.776229858398438
2017-01-17,23.68381690979004
2017-01-18,23.947851181030273
2017-01-19,23.92144775390625
2017-01-20,23.809232711791992
2017-01-23,23.677213668823242
2017-01-24,23.65081024169922
2017-01-25,23.63100814819336
2017-01-26,23.987457275390625
2017-01-27,23.855436325073242
2017-01-30,23.261363983154297
2017-01-31,23.17555046081543
2017-02-01,22.871912002563477
2017-02-02,23.056737899780273
2017-02-03,23.254758834838867
2017-02-06,23.17555046081543
2017-02-07,23.55179786682129
2017-02-08,23.439586639404297
2017-02-09,23.406579971313477
2017-02-10,23.327369689941406
2017-02-13,23.459386825561523
2017-02-14,23.13594627380371
2017-02-15,23.22175407409668
2017-02-16,23.168949127197266
2017-02-17,23.22175407409668
2017-02-20,23.261363983154297
2017-02-21,23.42638397216797
2017-02-22,23.505592346191406
2017-02-23,23.479188919067383
2017-02-24,23.432981491088867
2017-02-27,23.6046085357666
2017-02-28,23.6046085357666
2017-03-01,24.343902587890625
2017-03-02,24.390104293823242
2017-03-03,24.693748474121094
2017-03-06,24.792757034301758
2017-03-07,25.149202346801758
2017-03-08,24.957780838012695
2017-03-09,25.12940216064453
2017-03-10,25.13599967956543
2017-03-13,25.584857940673828
2017-03-14,25.80928611755371
2017-03-15,25.624467849731445
2017-03-16,26.1987361907959
2017-03-17,26.396764755249023
2017-03-20,26.40995979309082
2017-03-21,25.94790267944336
2017-03-22,26.41656494140625
2017-03-23,26.878620147705078
2017-03-24,27.10965347290039
2017-03-27,27.235065460205078
2017-03-28,27.974361419677734
2017-03-29,27.76974105834961
2017-03-30,27.538707733154297
2017-03-31,27.307674407958984
2017-04-03,27.452898025512695
2017-04-04,27.261470794677734
2017-04-05,27.27467155456543
2017-04-06,27.103052139282227
2017-04-07,27.063446044921875
2017-04-10,26.753210067749023
2017-04-11,26.82581901550293
2017-04-12,26.740007400512695
2017-04-13,26.839017868041992
2017-04-17,27.070045471191406
2017-04-18,26.891826629638672
2017-04-19,26.891826629638672
2017-04-20,26.561784744262695
2017-04-21,26.924827575683594
2017-04-24,27.14181900024414
2017-04-25,27.555667877197266
2017-04-26,27.466005325317383
2017-04-27,26.96248435974121
2017-04-28,27.286672592163086
2017-05-02,27.879859924316406
2017-05-03,27.824674606323242
2017-05-04,27.97641944885254
2017-05-05,27.783288955688477
2017-05-08,27.969524383544922
2017-05-09,27.693626403808594
2017-05-10,27.4591121673584
2017-05-11,27.700517654418945
2017-05-12,27.645339965820312
2017-05-15,27.948833465576172
2017-05-16,27.866060256958008
2017-05-17,27.84536361694336
2017-05-18,27.500492095947266
2017-05-19,27.73501205444336
2017-05-22,27.71431541442871
2017-05-23,28.514429092407227
2017-05-24,28.87310791015625
2017-05-25,28.673072814941406
2017-05-29,28.955869674682617
2017-05-30,28.928281784057617
2017-05-31,28.659278869628906
2017-06-01,28.748945236206055
2017-06-02,28.700666427612305
2017-06-05,28.645484924316406
2017-06-06,28.328195571899414
2017-06-07,27.997112274169922
2017-06-08,27.921241760253906
2017-06-09,28.010910034179688
2017-06-12,28.328195571899414
2017-06-13,29.03864097595215
2017-06-14,29.149005889892578
2017-06-15,29.169696807861328
2017-06-16,29.135210037231445
2017-06-19,29.169696807861328
2017-06-20,29.02484703063965
2017-06-21,28.87999725341797
2017-06-22,28.859310150146484
2017-06-23,28.735149383544922
2017-06-27,28.87310791015625
2017-06-28,29.011051177978516
2017-06-29,28.948974609375
2017-06-30,29.135210037231445
2017-07-03,29.652524948120117
2017-07-04,30.369863510131836
2017-07-05,29.44559669494629
2017-07-06,29.349035263061523
2017-07-07,29.459388732910156
2017-07-10,29.611143112182617
2017-07-11,29.50078010559082
2017-07-12,30.14914321899414
2017-07-13,30.431941986083984
2017-07-14,29.700807571411133
2017-07-17,29.928424835205078
2017-07-18,29.54216194152832
2017-07-19,29.41110610961914
2017-07-20,29.418010711669922
2017-07-21,29.02484703063965
2017-07-24,29.83875846862793
2017-07-25,30.100866317749023
2017-07-26,29.99050521850586
2017-07-27,30.190532684326172
2017-07-28,31.149288177490234
2017-07-31,31.735584259033203
2017-08-01,32.30807876586914
2017-08-02,32.66675567626953
2017-08-03,32.70124053955078
2017-08-04,32.71502685546875
2017-08-07,33.2668342590332
2017-08-08,33.62550735473633
2017-08-09,33.11508560180664
2017-08-10,32.72883224487305
2017-08-11,32.50810623168945
2017-08-14,33.018524169921875
2017-08-16,32.61846923828125
2017-08-17,32.46672439575195
2017-08-18,32.45292663574219
2017-08-21,32.246002197265625
2017-08-22,31.997684478759766
2017-08-23,32.27358627319336
2017-08-24,32.604671478271484
2017-08-25,32.71502685546875
2017-08-28,32.14252853393555
2017-08-29,31.96320343017578
2017-08-30,32.170127868652344
2017-08-31,31.69419288635254
2017-09-01,31.556243896484375
2017-09-04,31.487268447875977
2017-09-05,31.26655387878418
2017-09-06,30.838903427124023
2017-09-07,30.907878875732422
2017-09-08,31.176881790161133
2017-09-11,31.76317024230957
2017-09-12,31.914918899536133
2017-09-13,31.69419288635254
2017-09-14,31.211366653442383
2017-09-15,31.81145477294922
2017-09-20,32.05976486206055
2017-09-21,32.41154098510742
2017-09-22,33.07370376586914
2017-09-25,32.43912887573242
2017-09-26,32.34946060180664
2017-09-27,32.62535858154297
2017-09-28,32.590877532958984
2017-09-29,32.54948806762695
2017-10-02,32.96334457397461
2017-10-03,33.48755645751953
2017-10-04,33.48066329956055
2017-10-05,33.24614334106445
2017-10-06,33.453067779541016
2017-10-10,33.5841178894043
2017-10-11,33.54273986816406
2017-10-12,33.5841178894043
2017-10-13,33.5565299987793
2017-10-16,33.639305114746094
2017-10-17,33.34270477294922
2017-10-18,34.06694793701172
2017-10-19,33.28752517700195
2017-10-20,33.43238067626953
2017-10-23,33.680686950683594
2017-10-24,33.377201080322266
2017-10-25,33.27373504638672
2017-10-26,33.94969177246094
2017-10-30,34.93603515625
2017-10-31,34.51529312133789
2017-11-02,33.89451217651367
2017-11-03,33.88761520385742
2017-11-06,33.96348571777344
2017-11-07,33.666893005371094
2017-11-08,33.715179443359375
2017-11-09,33.722076416015625
2017-11-10,33.14958190917969
2017-11-13,32.770206451416016
2017-11-14,32.57018280029297
2017-11-15,32.5425910949707
2017-11-16,33.03921890258789
2017-11-17,33.11508560180664
2017-11-20,31.25965118408203
2017-11-21,31.8873291015625
2017-11-22,31.445884704589844
2017-11-23,30.721641540527344
2017-11-24,30.87338638305664
2017-11-27,31.659704208374023
2017-11-28,31.438983917236328
2017-11-29,31.066518783569336
2017-11-30,30.556102752685547
2017-12-01,30.631977081298828
2017-12-04,30.4664306640625
2017-12-05,29.80426597595215
2017-12-06,30.11465835571289
2017-12-07,30.09396743774414
2017-12-11,31.514862060546875
2017-12-12,31.43208885192871
2017-12-13,31.521757125854492
2017-12-14,31.23896026611328
2017-12-15,31.949403762817383
2017-12-18,34.32905578613281
2017-12-19,34.639442443847656
2017-12-20,34.439414978027344
2017-12-21,33.349605560302734
2017-12-22,33.61861038208008
2017-12-26,33.177162170410156
2017-12-27,32.98403549194336
2017-12-28,33.2668342590332
2017-12-29,33.23924255371094
2018-01-02,33.56343078613281
2018-01-03,33.76345443725586
2018-01-04,34.14971923828125
2018-01-05,34.97742462158203
2018-01-08,34.45321273803711
2018-01-09,34.50149154663086
2018-01-10,34.639442443847656
2018-01-11,35.018802642822266
2018-01-12,34.99811553955078
2018-01-15,35.38438034057617
2018-01-17,36.12241744995117
2018-01-18,36.384525299072266
2018-01-19,36.060340881347656
2018-01-22,35.95687484741211
2018-01-23,36.094825744628906
2018-01-24,35.7430534362793
2018-01-25,35.72925567626953
2018-01-26,35.970672607421875
2018-01-29,35.929283142089844
2018-01-30,36.060340881347656
2018-01-31,35.37748336791992
2018-02-01,35.02570724487305
2018-02-02,34.55667495727539
2018-02-05,33.68758010864258
2018-02-06,33.79104995727539
2018-02-07,33.93589401245117
2018-02-08,33.19786071777344
2018-02-09,32.7771110534668
2018-02-12,33.094390869140625
2018-02-13,33.14268112182617
2018-02-14,33.2668342590332
2018-02-15,33.70138168334961
2018-02-16,33.735862731933594
2018-02-19,34.0738525390625
2018-02-20,34.14971923828125
2018-02-21,34.639442443847656
2018-02-22,34.47390365600586
2018-02-23,34.156620025634766
2018-02-26,33.839332580566406
2018-02-27,33.811737060546875
2018-02-28,33.680686950683594
2018-03-01,33.418582916259766
2018-03-02,33.56343078613281
2018-03-05,33.77725601196289
2018-03-06,33.93589401245117
2018-03-07,33.74276351928711
2018-03-08,33.88761520385742
2018-03-09,34.30836486816406
2018-03-12,34.604957580566406
2018-03-13,34.52907943725586
2018-03-14,34.46700668334961
2018-03-15,34.51529312133789
2018-03-16,34.942935943603516
2018-03-19,34.7704963684082
2018-03-20,34.72221374511719
2018-03-21,34.50149154663086
2018-03-22,34.37733840942383
2018-03-23,34.108333587646484
2018-03-26,33.78415298461914
2018-03-27,34.05315017700195
2018-03-28,34.522186279296875
2018-03-29,35.09468460083008
2018-04-02,35.115379333496094
2018-04-03,35.55682373046875
2018-04-04,35.48784637451172
2018-04-05,35.70166778564453
2018-04-06,35.370582580566406
2018-04-09,35.4947395324707
2018-04-10,35.50163650512695
2018-04-11,35.83271789550781
2018-04-12,35.922386169433594
2018-04-13,35.83271789550781
2018-04-16,35.846519470214844
2018-04-17,35.963768005371094
2018-04-18,38.16801071166992
2018-04-19,38.18963623046875
2018-04-20,36.65427017211914
2018-04-23,36.337100982666016
2018-04-24,36.257808685302734
