Date,BR
2016-06-07,54.469764709472656
2016-06-08,54.469764709472656
2016-06-09,54.46123504638672
2016-06-10,54.256290435791016
2016-06-13,53.92327117919922
2016-06-14,54.88818359375
2016-06-15,54.690860748291016
2016-06-16,55.29997253417969
2016-06-17,54.41633605957031
2016-06-20,54.93106460571289
2016-06-21,55.13697052001953
2016-06-22,55.10264587402344
2016-06-23,55.85761642456055
2016-06-24,53.81581115722656
2016-06-27,52.84638977050781
2016-06-28,53.9959602355957
2016-06-29,54.63081359863281
2016-06-30,55.93480682373047
2016-07-01,56.08066940307617
2016-07-05,56.166446685791016
2016-07-06,56.31228256225586
2016-07-07,56.35517883300781
2016-07-08,57.15302658081055
2016-07-11,57.4704475402832
2016-07-12,57.453285217285156
2016-07-13,57.30744552612305
2016-07-14,57.62485885620117
2016-07-15,57.22166061401367
2016-07-18,57.17877197265625
2016-07-19,57.5047607421875
2016-07-20,57.97661209106445
2016-07-21,57.80501937866211
2016-07-22,58.37981033325195
2016-07-25,58.00233840942383
2016-07-26,58.65435028076172
2016-07-27,58.491336822509766
2016-07-28,58.03666687011719
2016-07-29,58.06239318847656
2016-08-01,58.85164260864258
2016-08-02,58.40555953979492
2016-08-03,58.31977081298828
2016-08-04,58.5771369934082
2016-08-05,58.988922119140625
2016-08-08,58.757286071777344
2016-08-09,58.87738037109375
2016-08-10,59.6323356628418
2016-08-11,59.297760009765625
2016-08-12,58.74871063232422
2016-08-15,58.32832717895508
2016-08-16,57.53049087524414
2016-08-17,57.170162200927734
2016-08-18,57.39323425292969
2016-08-19,57.479026794433594
2016-08-22,58.40555953979492
2016-08-23,58.63718795776367
2016-08-24,58.65435028076172
2016-08-25,59.26344680786133
2016-08-26,59.19482421875
2016-08-29,59.220558166503906
2016-08-30,59.24629211425781
2016-08-31,59.45219802856445
2016-09-01,60.18138122558594
2016-09-02,60.84197235107422
2016-09-06,61.09933853149414
2016-09-07,61.262332916259766
2016-09-08,60.95351028442383
2016-09-09,59.55510330200195
2016-09-12,60.00981521606445
2016-09-13,59.24266815185547
2016-09-14,58.587581634521484
2016-09-15,59.087528228759766
2016-09-16,59.20820236206055
2016-09-19,59.12199401855469
2016-09-20,59.23405838012695
2016-09-21,59.923606872558594
2016-09-22,60.19943618774414
2016-09-23,59.27714538574219
2016-09-26,60.225311279296875
2016-09-27,59.53574752807617
2016-09-28,59.79433059692383
2016-09-29,58.07901382446289
2016-09-30,58.43241882324219
2016-10-03,58.25142288208008
2016-10-04,58.04453659057617
2016-10-05,58.027320861816406
2016-10-06,58.54448318481445
2016-10-07,57.65667724609375
2016-10-10,57.415313720703125
2016-10-11,56.122379302978516
2016-10-12,56.33786392211914
2016-10-13,56.251651763916016
2016-10-14,56.665401458740234
2016-10-17,56.47576904296875
2016-10-18,56.45852279663086
2016-10-19,56.0189323425293
2016-10-20,55.3121223449707
2016-10-21,55.47588348388672
2016-10-24,55.67414093017578
2016-10-25,56.09649658203125
2016-10-26,55.59656524658203
2016-10-27,55.062156677246094
2016-10-28,55.225929260253906
2016-10-31,55.7344856262207
2016-11-01,55.27763366699219
2016-11-02,55.18282699584961
2016-11-03,55.269020080566406
2016-11-04,55.191444396972656
2016-11-07,56.182701110839844
2016-11-08,56.61369323730469
2016-11-09,53.57094192504883
2016-11-10,52.32973098754883
2016-11-11,52.260780334472656
2016-11-14,52.2004280090332
2016-11-15,52.5797004699707
2016-11-16,54.10538101196289
2016-11-17,55.93273162841797
2016-11-18,56.165462493896484
2016-11-21,56.61369323730469
2016-11-22,56.56196594238281
2016-11-23,56.803314208984375
2016-11-25,56.768836975097656
2016-11-28,56.837791442871094
2016-11-29,57.65667724609375
2016-11-30,55.803428649902344
2016-12-01,55.3293571472168
2016-12-02,54.74323272705078
2016-12-05,55.2000617980957
2016-12-06,55.25177001953125
2016-12-07,56.44129943847656
2016-12-08,56.55335235595703
2016-12-09,56.68265151977539
2016-12-12,56.44873809814453
2016-12-13,56.578678131103516
2016-12-14,56.249481201171875
2016-12-15,56.59600830078125
2016-12-16,56.72597122192383
2016-12-19,57.08113479614258
2016-12-20,57.47098922729492
2016-12-21,56.821250915527344
2016-12-22,56.821250915527344
2016-12-23,57.2457389831543
2016-12-27,57.42766571044922
2016-12-28,57.626914978027344
2016-12-29,57.91279983520508
2016-12-30,57.43632125854492
2017-01-03,57.11579132080078
2017-01-04,57.49696350097656
2017-01-05,57.202415466308594
2017-01-06,57.43632125854492
2017-01-09,57.306373596191406
2017-01-10,57.193756103515625
2017-01-11,57.2717170715332
2017-01-12,57.35835647583008
2017-01-13,57.367034912109375
2017-01-17,57.34967803955078
2017-01-18,57.2717170715332
2017-01-19,56.9511833190918
2017-01-20,57.05514907836914
2017-01-23,57.05514907836914
2017-01-24,58.05140686035156
2017-01-25,58.54519271850586
2017-01-26,58.38060760498047
2017-01-27,58.25065994262695
2017-01-30,57.53162384033203
2017-01-31,57.63557815551758
2017-02-01,57.06380844116211
2017-02-02,58.89173889160156
2017-02-03,59.394187927246094
2017-02-06,58.969688415527344
2017-02-07,59.33355712890625
2017-02-08,59.064998626708984
2017-02-09,58.198673248291016
2017-02-10,58.3199577331543
2017-02-13,58.80509948730469
2017-02-14,58.52787399291992
2017-02-15,59.04766845703125
2017-02-16,59.44617462158203
2017-02-17,59.4115104675293
2017-02-21,59.89665222167969
2017-02-22,59.65406036376953
2017-02-23,59.74937438964844
2017-02-24,60.953548431396484
2017-02-27,60.48573303222656
2017-02-28,60.061241149902344
2017-03-01,61.16145324707031
2017-03-02,60.598358154296875
2017-03-03,60.321136474609375
2017-03-06,59.83599853515625
2017-03-07,59.4548225402832
2017-03-08,59.1689453125
2017-03-09,59.44617462158203
2017-03-10,59.62898254394531
2017-03-13,59.837894439697266
2017-03-14,59.864013671875
2017-03-15,59.898826599121094
2017-03-16,60.31667709350586
2017-03-17,60.307945251464844
2017-03-20,59.61155700683594
2017-03-21,58.96739959716797
2017-03-22,59.50709533691406
2017-03-23,59.20242691040039
2017-03-24,58.984779357910156
2017-03-27,58.80198669433594
2017-03-28,59.054420471191406
2017-03-29,58.79328536987305
2017-03-30,59.10667419433594
2017-03-31,59.15019607543945
2017-04-03,58.88034439086914
2017-04-04,58.27100372314453
2017-04-05,58.22747039794922
2017-04-06,58.279693603515625
2017-04-07,58.02726745605469
2017-04-10,58.2361946105957
2017-04-11,59.01093292236328
2017-04-12,58.906455993652344
2017-04-13,58.34933853149414
2017-04-17,59.054420471191406
2017-04-18,59.14148712158203
2017-04-19,59.3939323425293
2017-04-20,59.60284423828125
2017-04-21,59.594146728515625
2017-04-24,60.386295318603516
2017-04-25,60.69099426269531
2017-04-26,60.69099426269531
2017-04-27,61.10009002685547
2017-04-28,60.88246536254883
2017-05-01,60.84766387939453
2017-05-02,60.899906158447266
2017-05-03,60.386295318603516
2017-05-04,60.21220397949219
2017-05-05,59.985897064208984
2017-05-08,59.52449417114258
2017-05-09,59.50709533691406
2017-05-10,61.596290588378906
2017-05-11,61.631126403808594
2017-05-12,61.86614990234375
2017-05-15,62.71051788330078
2017-05-16,63.58972930908203
2017-05-17,63.110965728759766
2017-05-18,62.96295928955078
2017-05-19,63.850860595703125
2017-05-22,64.53858184814453
2017-05-23,64.512451171875
2017-05-24,65.18275451660156
2017-05-25,65.96620178222656
2017-05-26,65.42649841308594
2017-05-30,65.4961166381836
2017-05-31,66.06192016601562
2017-06-01,67.36767578125
2017-06-02,67.59398651123047
2017-06-05,66.92371368408203
2017-06-06,66.02711486816406
2017-06-07,66.22732543945312
2017-06-08,65.06087493896484
2017-06-09,64.62561798095703
2017-06-12,64.85194396972656
2017-06-13,65.74380493164062
2017-06-14,65.71756744384766
2017-06-15,66.18973541259766
2017-06-16,65.89244079589844
2017-06-19,66.49575805664062
2017-06-20,66.14602661132812
2017-06-21,66.38208770751953
2017-06-22,66.63562774658203
2017-06-23,66.83675384521484
2017-06-26,66.91546630859375
2017-06-27,66.0848159790039
2017-06-28,66.46952819824219
2017-06-29,65.64762115478516
2017-06-30,66.06731414794922
2017-07-03,65.76129913330078
2017-07-05,66.11978912353516
2017-07-06,65.13174438476562
2017-07-07,65.7787857055664
2017-07-10,65.37655639648438
2017-07-11,65.15796661376953
2017-07-12,65.85748291015625
2017-07-13,65.4202880859375
2017-07-14,65.76129913330078
2017-07-17,65.40280151367188
2017-07-18,65.2366714477539
2017-07-19,66.04107666015625
2017-07-20,65.79624938964844
2017-07-21,65.80500793457031
2017-07-24,66.44329071044922
2017-07-25,67.02912902832031
2017-07-26,66.52198791503906
2017-07-27,66.01486206054688
2017-07-28,65.97987365722656
2017-07-31,66.32963562011719
2017-08-01,66.8717269897461
2017-08-02,66.19845581054688
2017-08-03,66.74931335449219
2017-08-04,66.15477752685547
2017-08-07,66.10227966308594
2017-08-08,65.6301498413086
2017-08-09,65.27164459228516
2017-08-10,63.199378967285156
2017-08-11,64.93938446044922
2017-08-14,66.21597290039062
2017-08-15,66.52198791503906
2017-08-16,67.40510559082031
2017-08-17,66.8542709350586
2017-08-18,66.71437072753906
2017-08-21,66.80179595947266
2017-08-22,67.23020935058594
2017-08-23,67.29142761230469
2017-08-24,66.96792602539062
2017-08-25,67.21276092529297
2017-08-28,67.24771118164062
2017-08-29,67.13402557373047
2017-08-30,67.11654663085938
2017-08-31,68.31446838378906
2017-09-01,68.20953369140625
2017-09-05,68.46308135986328
2017-09-06,68.6729507446289
2017-09-07,69.1363754272461
2017-09-08,69.14509582519531
2017-09-11,70.08943176269531
2017-09-12,70.36922454833984
2017-09-13,69.55604553222656
2017-09-14,69.65706634521484
2017-09-15,69.53407287597656
2017-09-18,69.23542785644531
2017-09-19,69.49016571044922
2017-09-20,69.99962615966797
2017-09-21,70.15776824951172
2017-09-22,71.08885955810547
2017-09-25,71.6422348022461
2017-09-26,71.4489974975586
2017-09-27,71.30846405029297
2017-09-28,70.81656646728516
2017-09-29,70.99222564697266
2017-10-02,71.2381820678711
2017-10-03,71.77401733398438
2017-10-04,71.77401733398438
2017-10-05,71.75645446777344
2017-10-06,71.7476577758789
2017-10-09,72.12537384033203
2017-10-10,71.98482513427734
2017-10-11,72.02873992919922
2017-10-12,72.21318817138672
2017-10-13,72.54698944091797
2017-10-16,72.9949722290039
2017-10-17,72.89835357666016
2017-10-18,73.44295501708984
2017-10-19,73.49568176269531
2017-10-20,74.10175323486328
2017-10-23,74.07542419433594
2017-10-24,74.11933135986328
2017-10-25,74.01393127441406
2017-10-26,74.73420715332031
2017-10-27,75.49842834472656
2017-10-30,75.22611999511719
2017-10-31,75.47205352783203
2017-11-01,75.91126251220703
2017-11-02,75.77072143554688
2017-11-03,76.28019714355469
2017-11-06,76.56128692626953
2017-11-07,76.7457504272461
2017-11-08,79.4775619506836
2017-11-09,77.14979553222656
2017-11-10,77.69440460205078
2017-11-13,76.93021392822266
2017-11-14,78.80121612548828
2017-11-15,77.93158721923828
2017-11-16,77.87887573242188
2017-11-17,78.3971176147461
2017-11-20,78.8978500366211
2017-11-21,79.67079162597656
2017-11-22,77.95793914794922
2017-11-24,78.47618865966797
2017-11-27,78.21267700195312
2017-11-28,79.24040985107422
2017-11-29,78.28294372558594
2017-11-30,79.2843017578125
2017-12-01,79.17012786865234
2017-12-04,79.20526123046875
2017-12-05,77.7910385131836
2017-12-06,77.87007904052734
2017-12-07,78.41470336914062
2017-12-08,78.64308166503906
2017-12-11,78.88028717041016
2017-12-12,78.51136016845703
2017-12-13,78.59917449951172
2017-12-14,78.35662078857422
2017-12-15,79.40620422363281
2017-12-18,80.191162109375
2017-12-19,80.40283966064453
2017-12-20,80.40283966064453
2017-12-21,80.79975128173828
2017-12-22,80.21764373779297
2017-12-26,80.13826751708984
2017-12-27,80.11177825927734
2017-12-28,80.15589141845703
2017-12-29,79.89129638671875
2018-01-02,80.0853271484375
2018-01-03,80.01478576660156
2018-01-04,80.64982604980469
2018-01-05,81.63766479492188
2018-01-08,82.14039611816406
2018-01-09,82.29914855957031
2018-01-10,82.00809478759766
2018-01-11,82.42261505126953
2018-01-12,82.94300842285156
2018-01-16,82.9694595336914
2018-01-17,83.94847106933594
2018-01-18,83.90436553955078
2018-01-19,84.60997772216797
2018-01-22,85.43023681640625
2018-01-23,85.24502563476562
2018-01-24,84.83048248291016
2018-01-25,85.00687408447266
2018-01-26,85.93296813964844
2018-01-29,85.39494323730469
2018-01-30,85.04215240478516
2018-01-31,85.03334045410156
2018-02-01,84.83048248291016
2018-02-02,83.58686065673828
2018-02-05,79.92656707763672
2018-02-06,80.14707946777344
2018-02-07,80.8261947631836
2018-02-08,80.03240966796875
2018-02-09,81.31130981445312
2018-02-12,82.80188751220703
2018-02-13,84.22191619873047
2018-02-14,85.85359191894531
2018-02-15,87.31770324707031
2018-02-16,87.1236801147461
2018-02-20,86.95610046386719
2018-02-21,87.44119262695312
2018-02-22,88.0674057006836
2018-02-23,89.41686248779297
2018-02-26,89.05525970458984
2018-02-27,88.91413116455078
2018-02-28,88.53488159179688
2018-03-01,87.7498779296875
2018-03-02,90.26359558105469
2018-03-05,91.12794494628906
2018-03-06,93.09478759765625
2018-03-07,93.5534439086914
2018-03-08,94.1796646118164
2018-03-09,95.56437683105469
2018-03-12,95.7584228515625
2018-03-13,95.58202362060547
2018-03-14,95.40943908691406
2018-03-15,94.79884338378906
2018-03-16,94.9404067993164
2018-03-19,94.62183380126953
2018-03-20,96.37408447265625
2018-03-21,96.2236328125
2018-03-22,94.09968566894531
2018-03-23,92.64833068847656
2018-03-26,95.57759857177734
2018-03-27,94.99351501464844
2018-03-28,94.81651306152344
2018-03-29,97.07322692871094
2018-04-02,95.14397430419922
2018-04-03,95.5687484741211
2018-04-04,96.09088897705078
2018-04-05,96.47142028808594
2018-04-06,94.29435729980469
2018-04-09,94.59527587890625
2018-04-10,95.71035766601562
2018-04-11,94.89617919921875
2018-04-12,94.86962890625
2018-04-13,94.71916961669922
2018-04-16,97.09091186523438
2018-04-17,99.2237319946289
2018-04-18,98.85201263427734
2018-04-19,98.19715881347656
2018-04-20,97.21479797363281
2018-04-23,97.1794204711914
2018-04-24,96.27672576904297
2018-04-25,95.01121520996094
2018-04-26,95.692626953125
2018-04-27,95.05546569824219
2018-04-30,94.87846374511719
2018-05-01,95.58644104003906
2018-05-02,95.03776550292969
2018-05-03,95.40943908691406
2018-05-04,96.08203887939453
2018-05-07,95.975830078125
2018-05-08,99.29450988769531
2018-05-09,100.78125762939453
2018-05-10,103.7813491821289
2018-05-11,104.0025634765625
2018-05-14,102.68396759033203
2018-05-15,102.31229400634766
2018-05-16,101.85209655761719
2018-05-17,100.71932983398438
2018-05-18,101.56004333496094
2018-05-21,102.25033569335938
2018-05-22,101.16181182861328
2018-05-23,102.68396759033203
2018-05-24,102.878662109375
2018-05-25,102.5777587890625
2018-05-29,101.0467529296875
2018-05-30,102.81672668457031
2018-05-31,102.1706771850586
2018-06-01,102.90521240234375
2018-06-04,104.30348205566406
2018-06-05,104.24152374267578
2018-06-06,105.869873046875
2018-06-07,105.10880279541016
2018-06-08,105.66634368896484
2018-06-11,103.8255844116211
2018-06-12,102.86094665527344
2018-06-13,102.42732238769531
2018-06-14,101.99678802490234
2018-06-15,101.54399108886719
2018-06-18,103.39057159423828
2018-06-19,103.12422943115234
2018-06-20,103.79005432128906
2018-06-21,103.68351745605469
2018-06-22,103.40834045410156
2018-06-25,101.61500549316406
2018-06-26,102.0677719116211
2018-06-27,100.50528717041016
2018-06-28,101.67715454101562
2018-06-29,102.18317413330078
2018-07-02,102.90228271484375
2018-07-03,103.16862487792969
2018-07-05,102.89337921142578
2018-07-06,103.50597381591797
2018-07-09,104.17179870605469
2018-07-10,104.13627624511719
2018-07-11,104.3138427734375
2018-07-12,106.0006103515625
2018-07-13,104.73112487792969
2018-07-16,104.50914764404297
2018-07-17,104.98857116699219
2018-07-18,104.90865325927734
2018-07-19,105.37030029296875
2018-07-20,105.20162963867188
2018-07-23,105.55675506591797
2018-07-24,104.89090728759766
2018-07-25,106.497802734375
2018-07-26,105.9828872680664
2018-07-27,104.1540756225586
2018-07-30,100.40764617919922
2018-07-31,100.30110931396484
2018-08-01,99.9282455444336
2018-08-02,101.6594009399414
2018-08-03,102.08554077148438
2018-08-06,103.15973663330078
2018-08-07,114.67423248291016
2018-08-08,114.92279052734375
2018-08-09,115.17134857177734
2018-08-10,114.85177612304688
2018-08-13,114.541015625
2018-08-14,115.4998550415039
2018-08-15,115.28678894042969
2018-08-16,117.46183776855469
2018-08-17,118.2785873413086
2018-08-20,118.35852813720703
2018-08-21,117.94123077392578
2018-08-22,117.82581329345703
2018-08-23,118.26969909667969
2018-08-24,119.25511932373047
2018-08-27,118.84678649902344
2018-08-28,118.17206573486328
2018-08-29,120.1606674194336
2018-08-30,119.53924560546875
2018-08-31,119.97427368164062
2018-09-04,121.28814697265625
2018-09-05,120.41813659667969
2018-09-06,121.60778045654297
2018-09-07,120.91531372070312
2018-09-10,121.47457122802734
2018-09-11,121.3680648803711
2018-09-12,121.46573638916016
2018-09-13,121.501220703125
2018-09-14,122.26472473144531
2018-09-17,120.08641815185547
2018-09-18,120.58534240722656
2018-09-19,118.18880462646484
2018-09-20,118.48277282714844
2018-09-21,118.17984771728516
2018-09-24,118.9015121459961
2018-09-25,119.5162353515625
2018-09-26,117.8591079711914
2018-09-27,116.92366790771484
2018-09-28,117.55622863769531
2018-10-01,115.88131713867188
2018-10-02,115.44476318359375
2018-10-03,115.5694808959961
2018-10-04,113.65400695800781
2018-10-05,113.05712127685547
2018-10-08,111.50691223144531
2018-10-09,111.88999938964844
2018-10-10,105.88523864746094
2018-10-11,103.10557556152344
2018-10-12,104.54886627197266
2018-10-15,103.1233901977539
2018-10-16,105.70704650878906
2018-10-17,105.84959411621094
2018-10-18,105.65359497070312
2018-10-19,104.201416015625
2018-10-22,105.37743377685547
2018-10-23,104.130126953125
2018-10-24,100.21011352539062
2018-10-25,103.89850616455078
2018-10-26,101.73357391357422
2018-10-29,100.94064331054688
2018-10-30,101.78702545166016
2018-10-31,104.18360137939453
2018-11-01,103.97869110107422
2018-11-02,103.62232208251953
2018-11-05,103.86284637451172
2018-11-06,93.7865982055664
2018-11-07,96.82463836669922
2018-11-08,95.7911605834961
2018-11-09,95.5149917602539
2018-11-12,94.65080261230469
2018-11-13,93.92025756835938
2018-11-14,93.99154663085938
2018-11-15,94.3389892578125
2018-11-16,93.29659271240234
2018-11-19,90.12496185302734
2018-11-20,87.6749496459961
2018-11-21,89.2696533203125
2018-11-23,88.1560287475586
2018-11-26,88.12039947509766
2018-11-27,87.92442321777344
2018-11-28,91.26532745361328
2018-11-29,90.66839599609375
2018-11-30,94.32117462158203
2018-12-03,93.23426055908203
2018-12-04,91.84439849853516
2018-12-06,89.73297882080078
2018-12-07,87.87985229492188
2018-12-10,88.53910827636719
2018-12-11,88.01348114013672
2018-12-12,89.08258819580078
2018-12-13,87.65464782714844
2018-12-14,86.50869750976562
2018-12-17,84.8614501953125
2018-12-18,85.95368194580078
2018-12-19,86.12374877929688
2018-12-20,85.64031982421875
2018-12-21,84.09152221679688
2018-12-24,82.1756820678711
2018-12-26,85.50602722167969
2018-12-27,85.81937408447266
2018-12-28,85.16585540771484
2018-12-31,86.16853332519531
2019-01-02,85.12107849121094
2019-01-03,83.8408432006836
2019-01-04,86.73252868652344
2019-01-07,86.9742660522461
2019-01-08,88.0575180053711
2019-01-09,88.20075225830078
2019-01-10,88.73794555664062
2019-01-11,88.43351745605469
2019-01-14,88.54096221923828
2019-01-15,89.5615463256836
2019-01-16,88.96173858642578
2019-01-17,89.62422180175781
2019-01-18,90.69852447509766
2019-01-22,89.20345306396484
2019-01-23,89.35562896728516
2019-01-24,90.24195098876953
2019-01-25,91.17298889160156
2019-01-28,90.01812744140625
2019-01-29,89.43620300292969
2019-01-30,90.24195098876953
2019-01-31,90.26879119873047
2019-02-01,92.19361114501953
2019-02-04,92.58751678466797
2019-02-05,93.42011260986328
2019-02-06,92.6949462890625
2019-02-07,86.74149322509766
2019-02-08,87.3144302368164
2019-02-11,88.01276397705078
2019-02-12,88.97067260742188
2019-02-13,89.29296875
2019-02-14,89.04230499267578
2019-02-15,89.83905792236328
2019-02-19,89.37354278564453
2019-02-20,89.6689682006836
2019-02-21,89.16764831542969
2019-02-22,90.27774810791016
2019-02-25,89.13182067871094
2019-02-26,90.295654296875
2019-02-27,91.36993408203125
2019-02-28,90.6447982788086
2019-03-01,90.85967254638672
2019-03-04,89.21238708496094
2019-03-05,89.0781021118164
2019-03-06,88.49617767333984
2019-03-07,88.290283203125
2019-03-08,88.57679748535156
2019-03-11,89.06916046142578
2019-03-12,89.91964721679688
2019-03-13,92.6412353515625
2019-03-14,93.19441223144531
2019-03-15,93.14043426513672
2019-03-18,92.94255828857422
2019-03-19,92.61875915527344
2019-03-20,91.53040313720703
2019-03-21,92.44784545898438
2019-03-22,90.28009796142578
2019-03-25,90.2621078491211
2019-03-26,90.63091278076172
2019-03-27,90.90975952148438
2019-03-28,92.37589263916016
2019-03-29,93.2663803100586
2019-04-01,94.43568420410156
2019-04-02,94.6065673828125
2019-04-03,96.78329467773438
2019-04-04,96.54944610595703
2019-04-05,98.19547271728516
2019-04-08,98.24046325683594
2019-04-09,98.24942779541016
2019-04-10,98.49230194091797
2019-04-11,99.2118911743164
2019-04-12,100.28226470947266
2019-04-15,101.14575958251953
2019-04-16,101.8653335571289
