Date,CVH.BA
2018-12-17,244.5380401611328
2018-12-18,242.51092529296875
2018-12-19,239.14891052246094
2018-12-20,234.9958038330078
2018-12-21,230.15054321289062
2018-12-26,236.13296508789062
2018-12-27,237.31956481933594
2018-12-28,235.78688049316406
2018-12-31,235.78688049316406
2019-01-02,240.18716430664062
2019-01-03,237.12179565429688
2019-01-04,249.67996215820312
2019-01-07,247.2078857421875
2019-01-08,243.00534057617188
2019-01-09,257.09619140625
2019-01-10,262.5347595214844
2019-01-11,260.06268310546875
2019-01-14,254.62411499023438
2019-01-15,249.185546875
2019-01-16,263.0291748046875
2019-01-17,260.06268310546875
2019-01-18,273.9063415527344
2019-01-21,269.45660400390625
2019-01-22,264.5124206542969
2019-01-23,265.0068359375
2019-01-24,265.0068359375
2019-01-25,259.5682678222656
2019-01-28,254.62411499023438
2019-01-29,260.06268310546875
2019-01-30,264.5124206542969
2019-01-31,270.9398498535156
2019-02-01,283.30023193359375
2019-02-04,285.27789306640625
2019-02-05,279.8393249511719
2019-02-06,272.423095703125
2019-02-07,264.01800537109375
2019-02-08,271.43426513671875
2019-02-11,277.8616638183594
2019-02-12,279.34490966796875
2019-02-13,271.9286804199219
2019-02-14,271.9286804199219
2019-02-15,266.9844970703125
2019-02-18,273.41192626953125
2019-02-19,267.97332763671875
2019-02-20,266.9844970703125
2019-02-21,266.4900817871094
2019-02-22,271.9286804199219
2019-02-25,268.4677429199219
2019-02-26,263.0291748046875
2019-02-27,262.04034423828125
2019-02-28,255.61294555664062
2019-03-01,250.17437744140625
2019-03-06,247.70230102539062
2019-03-07,245.230224609375
2019-03-08,237.31956481933594
2019-03-11,240.2860565185547
2019-03-12,240.2860565185547
2019-03-13,235.34190368652344
2019-03-14,230.64495849609375
2019-03-15,233.6114501953125
2019-03-18,235.83631896972656
2019-03-19,237.31956481933594
2019-03-20,232.8698272705078
2019-03-21,229.40890502929688
2019-03-22,223.72312927246094
2019-03-25,220.7566375732422
2019-03-26,215.56527709960938
2019-03-27,217.2957305908203
2019-03-28,225.70079040527344
2019-03-29,221.2510528564453
2019-04-01,225.45358276367188
2019-04-03,214.32923889160156
2019-04-04,207.6546173095703
2019-04-05,208.14903259277344
2019-04-08,206.66578674316406
2019-04-09,204.68812561035156
2019-04-10,202.4632568359375
2019-04-11,195.78863525390625
2019-04-12,194.0581817626953
2019-04-15,197.76629638671875
2019-04-16,212.59877014160156
2019-04-17,203.45208740234375
2019-04-22,195.04701232910156
2019-04-23,190.59727478027344
2019-04-24,177.9896697998047
2019-04-25,176.5064239501953
2019-04-26,177.9896697998047
2019-04-29,167.85415649414062
2019-04-30,185.6531219482422
2019-05-02,190.844482421875
2019-05-03,201.7216339111328
2019-05-06,211.36273193359375
2019-05-07,204.68812561035156
2019-05-08,217.2957305908203
2019-05-09,220.50942993164062
2019-05-10,211.6099395751953
2019-05-13,198.5079345703125
2019-05-14,196.28305053710938
2019-05-15,198.5079345703125
2019-05-16,208.89065551757812
2019-05-17,216.55410766601562
2019-05-20,224.46475219726562
2019-05-21,224.21754455566406
2019-05-22,223.2287139892578
2019-05-23,218.53176879882812
2019-05-24,225.947998046875
2019-05-27,225.947998046875
2019-05-28,220.50942993164062
2019-05-29,218.53176879882812
2019-05-30,219.02618408203125
2019-05-31,216.55410766601562
2019-06-03,216.55410766601562
2019-06-04,215.3180694580078
2019-06-05,213.83482360839844
2019-06-06,212.59877014160156
2019-06-07,214.32923889160156
2019-06-10,213.58761596679688
2019-06-11,215.3180694580078
2019-06-12,239.79164123535156
2019-06-13,257.5906066894531
2019-06-14,257.5906066894531
2019-06-18,258.08502197265625
2019-06-19,251.1632080078125
2019-06-21,254.12969970703125
2019-06-24,246.71347045898438
2019-06-25,239.05001831054688
2019-06-26,242.7581329345703
2019-06-27,252.15203857421875
2019-06-28,259.0738525390625
2019-07-01,254.62411499023438
2019-07-02,258.08502197265625
2019-07-03,259.5682678222656
2019-07-04,259.5682678222656
2019-07-05,265.0068359375
2019-07-10,265.99566650390625
2019-07-11,264.01800537109375
2019-07-12,260.06268310546875
2019-07-15,256.10736083984375
2019-07-16,250.66879272460938
2019-07-17,252.15203857421875
2019-07-18,247.2078857421875
2019-07-19,237.5667724609375
2019-07-22,231.38658142089844
2019-07-23,229.1616973876953
2019-07-24,224.46475219726562
2019-07-25,221.00384521484375
2019-07-26,232.8698272705078
2019-07-29,240.53326416015625
2019-07-30,247.2078857421875
2019-07-31,239.79164123535156
2019-08-01,244.98300170898438
2019-08-02,246.96067810058594
2019-08-05,240.53326416015625
2019-08-06,239.79164123535156
2019-08-07,234.60028076171875
2019-08-08,226.93682861328125
2019-08-09,239.05001831054688
2019-08-12,155.24655151367188
2019-08-13,162.66278076171875
2019-08-14,155.49375915527344
2019-08-15,167.3597412109375
2019-08-16,172.5511016845703
2019-08-20,157.22421264648438
2019-08-21,160.9323272705078
2019-08-22,159.94349670410156
2019-08-23,153.51609802246094
2019-08-26,153.26889038085938
2019-08-27,149.3135528564453
2019-08-28,150.30239868164062
2019-08-29,145.85264587402344
2019-08-30,145.60543823242188
2019-09-02,152.28005981445312
2019-09-03,138.9308319091797
2019-09-04,140.41407775878906
2019-09-05,147.3358917236328
2019-09-06,157.7186279296875
2019-09-09,153.26889038085938
2019-09-10,157.22421264648438
2019-09-11,157.47142028808594
2019-09-12,157.96583557128906
2019-09-13,167.85415649414062
2019-09-16,174.77597045898438
2019-09-17,178.97850036621094
2019-09-18,179.9673309326172
2019-09-19,181.94500732421875
2019-09-20,184.9114990234375
2019-09-23,175.02317810058594
2019-09-24,166.86532592773438
2019-09-25,164.3932342529297
2019-09-26,164.3932342529297
2019-09-27,167.60694885253906
2019-09-30,172.0566864013672
2019-10-01,177.74246215820312
2019-10-02,178.97850036621094
2019-10-03,180.21453857421875
2019-10-04,184.1698760986328
2019-10-07,177.9896697998047
2019-10-08,177.00083923339844
2019-10-09,173.04551696777344
2019-10-10,177.49525451660156
2019-10-11,178.97850036621094
2019-10-15,175.51759338378906
2019-10-16,177.00083923339844
2019-10-17,176.25921630859375
2019-10-18,172.30389404296875
2019-10-21,169.58460998535156
2019-10-22,168.5957794189453
2019-10-23,164.3932342529297
2019-10-24,167.60694885253906
2019-10-25,173.04551696777344
2019-10-28,177.49525451660156
2019-10-29,182.933837890625
2019-10-30,201.47442626953125
2019-10-31,224.21754455566406
2019-11-01,246.71347045898438
2019-11-04,253.140869140625
2019-11-05,247.2078857421875
2019-11-06,247.2078857421875
2019-11-07,258.08502197265625
2019-11-08,241.27488708496094
2019-11-11,238.3083953857422
2019-11-12,236.08352661132812
2019-11-13,249.67996215820312
2019-11-14,233.6114501953125
2019-11-15,236.8251495361328
2019-11-19,235.83631896972656
2019-11-20,240.53326416015625
2019-11-21,240.2860565185547
2019-11-22,244.7357940673828
2019-11-25,238.3083953857422
2019-11-26,223.9703369140625
2019-11-27,228.42007446289062
2019-11-28,231.38658142089844
2019-11-29,233.36424255371094
2019-12-02,231.88099670410156
2019-12-03,229.40890502929688
2019-12-04,232.3754119873047
2019-12-05,233.36424255371094
2019-12-06,236.3307342529297
2019-12-09,234.60028076171875
2019-12-10,241.02767944335938
2019-12-11,242.7581329345703
2019-12-12,244.48858642578125
2019-12-13,252.15203857421875
2019-12-16,261.5459289550781
2019-12-17,250.66879272460938
2019-12-18,255.1185302734375
2019-12-19,263.5235900878906
2019-12-20,253.140869140625
2019-12-23,253.140869140625
2019-12-26,275.8840026855469
2019-12-27,281.32257080078125
2019-12-30,301.5936279296875
2020-01-02,319.8869934082031
2020-01-03,315.437255859375
2020-01-06,320.8758239746094
2020-01-07,309.0098571777344
2020-01-08,316.42608642578125
2020-01-09,316.42608642578125
2020-01-10,353.0128479003906
2020-01-13,373.7783203125
2020-01-14,371.8006591796875
2020-01-15,392.0716857910156
2020-01-16,418.2757263183594
2020-01-17,421.2422180175781
2020-01-20,413.82598876953125
2020-01-21,393.0605163574219
2020-01-22,390.58843994140625
2020-01-23,391.0828552246094
2020-01-24,370.3174133300781
2020-01-27,354.9905090332031
2020-01-28,376.2503967285156
2020-01-29,370.3174133300781
2020-01-30,363.8900146484375
2020-01-31,357.9570007324219
2020-02-03,363.39556884765625
2020-02-04,375.7559814453125
2020-02-05,370.81182861328125
2020-02-06,367.8453369140625
2020-02-07,371.3062438964844
2020-02-10,360.4290771484375
2020-02-11,344.6077880859375
2020-02-12,348.5631103515625
2020-02-13,345.1022033691406
2020-02-14,335.2138977050781
2020-02-17,329.7752990722656
2020-02-18,320.38140869140625
2020-02-19,322.35906982421875
2020-02-20,321.8646545410156
2020-02-21,316.9205017089844
2020-02-26,312.47076416015625
2020-02-27,308.0210266113281
2020-02-28,313.9540100097656
2020-03-02,335.70831298828125
2020-03-03,328.7864685058594
2020-03-04,336.2027282714844
2020-03-05,341.64129638671875
2020-03-06,326.31439208984375
2020-03-09,286.2667236328125
2020-03-10,310.49310302734375
2020-03-11,292.6941223144531
2020-03-12,267.97332763671875
2020-03-13,275.8840026855469
2020-03-16,257.5906066894531
2020-03-17,267.97332763671875
2020-03-18,225.45358276367188
2020-03-19,226.93682861328125
2020-03-20,236.3307342529297
2020-03-25,255.1185302734375
2020-03-26,261.051513671875
2020-03-27,253.63528442382812
2020-03-30,259.5682678222656
2020-04-01,265.0068359375
2020-04-02,283.7946472167969
2020-04-03,312.9651794433594
2020-04-06,341.1468811035156
2020-04-07,317.4149169921875
2020-04-08,321.3702392578125
2020-04-13,311.9763488769531
2020-04-14,323.347900390625
2020-04-15,336.2027282714844
2020-04-16,336.2027282714844
2020-04-17,375.7559814453125
2020-04-20,393.554931640625
2020-04-21,373.7783203125
2020-04-22,365.86767578125
2020-04-23,358.451416015625
2020-04-24,374.2727355957031
2020-04-27,390.0940246582031
2020-04-28,401.4656066894531
2020-04-29,398.4991149902344
2020-04-30,382.67779541015625
2020-05-04,381.1945495605469
2020-05-05,388.1163635253906
2020-05-06,389.599609375
2020-05-07,399.98236083984375
2020-05-08,392.56610107421875
2020-05-11,404.5
2020-05-12,402.5
2020-05-13,387.5
2020-05-14,395.0
2020-05-15,391.5
2020-05-18,400.0
2020-05-19,388.0
2020-05-20,386.5
2020-05-21,401.5
2020-05-22,414.0
2020-05-26,416.0
2020-05-27,396.5
2020-05-28,378.5
2020-05-29,382.0
2020-06-01,415.5
2020-06-02,421.5
2020-06-03,422.5
2020-06-04,409.0
2020-06-05,446.0
2020-06-08,475.5
2020-06-09,451.0
2020-06-10,454.5
2020-06-11,437.5
2020-06-12,440.0
2020-06-16,449.0
2020-06-17,434.5
2020-06-18,399.0
2020-06-19,418.5
2020-06-22,402.5
2020-06-23,410.0
2020-06-24,393.5
2020-06-25,405.5
2020-06-26,399.5
2020-06-29,403.0
2020-06-30,409.5
2020-07-01,427.5
2020-07-02,436.0
2020-07-03,444.5
2020-07-06,463.0
2020-07-07,467.0
2020-07-08,464.0
2020-07-13,460.0
2020-07-14,455.0
2020-07-15,462.0
2020-07-16,461.5
2020-07-17,458.0
2020-07-20,452.5
2020-07-21,461.0
2020-07-22,476.0
2020-07-23,459.5
2020-07-24,446.5
2020-07-27,434.5
2020-07-28,436.5
2020-07-29,444.5
2020-07-30,447.0
2020-07-31,446.0
2020-08-03,458.5
2020-08-04,466.5
2020-08-05,452.5
2020-08-06,453.0
2020-08-07,455.5
2020-08-10,462.5
2020-08-11,459.0
2020-08-12,443.5
2020-08-13,438.5
2020-08-14,440.0
2020-08-18,420.0
2020-08-19,429.5
2020-08-20,420.5
2020-08-21,416.5
2020-08-24,376.0
2020-08-25,366.0
2020-08-26,369.0
2020-08-27,348.0
2020-08-28,353.5
2020-08-31,355.0
2020-09-01,363.0
2020-09-02,350.5
2020-09-03,338.0
2020-09-04,356.5
2020-09-07,366.5
2020-09-08,383.5
2020-09-09,422.0
2020-09-10,399.5
2020-09-11,387.0
2020-09-14,373.5
2020-09-15,368.0
2020-09-16,343.5
2020-09-17,328.5
2020-09-18,350.5
2020-09-21,360.0
2020-09-22,354.5
2020-09-23,348.0
2020-09-24,347.5
2020-09-25,341.5
2020-09-28,342.0
2020-09-29,349.5
2020-09-30,339.5
2020-10-01,343.0
2020-10-02,346.5
2020-10-05,348.5
2020-10-06,345.0
2020-10-07,354.0
2020-10-08,361.5
2020-10-09,362.5
2020-10-13,360.0
2020-10-14,374.0
2020-10-15,385.5
2020-10-16,402.0
2020-10-19,415.0
2020-10-20,420.5
2020-10-21,427.0
2020-10-22,426.5
2020-10-23,414.0
2020-10-26,383.5
2020-10-27,358.0
2020-10-28,350.5
2020-10-29,372.5
2020-10-30,384.5
2020-11-02,421.5
2020-11-03,410.5
2020-11-04,408.0
2020-11-05,409.5
2020-11-06,407.0
2020-11-09,415.0
2020-11-10,435.0
2020-11-11,455.0
2020-11-12,426.5
2020-11-13,451.5
2020-11-16,447.0
2020-11-17,438.5
2020-11-18,432.5
2020-11-19,425.5
2020-11-20,416.5
2020-11-24,432.0
2020-11-25,430.0
2020-11-26,435.5
2020-11-27,436.0
2020-11-30,432.0
2020-12-01,419.5
2020-12-02,436.5
2020-12-03,442.5
2020-12-04,439.5
2020-12-09,429.5
2020-12-10,439.0
2020-12-11,449.0
2020-12-14,441.5
2020-12-15,457.5
2020-12-16,463.0
2020-12-17,458.5
2020-12-18,448.5
2020-12-21,424.0
2020-12-22,427.0
2020-12-23,424.0
2020-12-28,408.5
2020-12-29,411.5
2020-12-30,423.5
2021-01-04,424.0
2021-01-05,432.5
2021-01-06,448.0
2021-01-07,448.5
2021-01-08,392.0
2021-01-11,384.5
2021-01-12,380.0
2021-01-13,384.0
2021-01-14,383.5
2021-01-15,384.5
2021-01-18,377.0
2021-01-19,372.0
2021-01-20,359.0
2021-01-21,358.5
2021-01-22,364.5
2021-01-25,360.0
2021-01-26,355.0
2021-01-27,354.5
2021-01-28,353.5
2021-01-29,352.0
2021-02-01,355.0
2021-02-02,357.5
2021-02-03,350.5
2021-02-04,363.0
2021-02-05,368.0
2021-02-08,376.0
2021-02-09,367.0
2021-02-10,357.5
2021-02-11,348.5
2021-02-12,341.5
2021-02-17,340.0
2021-02-18,338.0
2021-02-19,327.5
2021-02-22,318.5
2021-02-23,311.5
2021-02-24,315.5
2021-02-25,314.0
2021-02-26,313.5
2021-03-01,308.0
2021-03-02,314.0
2021-03-03,309.0
2021-03-04,294.0
2021-03-05,296.5
2021-03-08,297.0
2021-03-09,289.0
2021-03-10,292.0
2021-03-11,293.5
2021-03-12,289.5
2021-03-15,298.0
2021-03-16,295.5
2021-03-17,299.0
2021-03-18,292.5
2021-03-19,300.5
2021-03-22,312.5
2021-03-23,300.5
2021-03-25,285.5
2021-03-26,269.5
2021-03-29,262.5
2021-03-30,265.5
2021-03-31,275.0
2021-04-05,267.5
2021-04-06,277.5
2021-04-07,279.5
2021-04-08,278.0
2021-04-09,271.5
2021-04-12,265.5
2021-04-13,267.0
2021-04-14,268.5
2021-04-15,267.0
2021-04-16,264.0
2021-04-19,258.0
2021-04-20,251.5
2021-04-21,257.5
2021-04-22,257.5
2021-04-23,260.5
2021-04-26,261.5
2021-04-27,272.5
2021-04-28,284.0
2021-04-29,283.0
2021-04-30,279.5
2021-05-03,277.0
2021-05-04,275.0
2021-05-05,276.5
2021-05-06,278.5
2021-05-07,287.0
2021-05-10,285.5
2021-05-11,290.0
2021-05-12,294.5
2021-05-13,307.0
2021-05-14,311.5
2021-05-17,307.0
2021-05-18,312.5
2021-05-19,322.5
2021-05-20,321.5
2021-05-21,318.5
2021-05-26,318.5
2021-05-27,330.0
2021-05-28,330.0
2021-05-31,326.5
2021-06-01,328.5
2021-06-02,333.5
2021-06-03,337.0
2021-06-04,335.0
2021-06-07,349.0
2021-06-08,356.0
2021-06-09,364.5
2021-06-10,363.5
2021-06-11,363.0
2021-06-14,373.0
2021-06-15,369.0
2021-06-16,373.5
2021-06-17,371.0
2021-06-18,369.0
2021-06-22,367.5
2021-06-23,372.5
2021-06-24,380.5
2021-06-25,374.5
2021-06-28,373.0
2021-06-29,367.0
2021-06-30,370.5
2021-07-01,363.0
2021-07-02,366.0
2021-07-05,367.0
2021-07-06,356.5
2021-07-07,346.5
2021-07-08,350.5
2021-07-12,352.0
2021-07-13,353.5
2021-07-14,346.5
2021-07-15,350.0
2021-07-16,351.5
2021-07-19,363.0
2021-07-20,361.5
2021-07-21,375.0
2021-07-22,362.5
2021-07-23,353.0
2021-07-26,349.0
2021-07-27,340.0
2021-07-28,339.0
2021-07-29,345.0
2021-07-30,339.0
2021-08-02,333.5
2021-08-03,332.0
2021-08-04,329.5
2021-08-05,332.0
2021-08-06,335.0
2021-08-09,328.0
2021-08-10,331.5
2021-08-11,347.0
2021-08-12,358.5
2021-08-13,363.0
2021-08-17,354.5
2021-08-18,357.5
2021-08-19,360.5
2021-08-20,366.0
2021-08-23,375.0
2021-08-24,379.0
2021-08-25,397.0
2021-08-26,403.0
2021-08-27,407.5
2021-08-30,424.0
2021-08-31,459.0
2021-09-01,442.0
2021-09-02,424.5
2021-09-03,429.0
2021-09-06,364.5
2021-09-07,382.0
2021-09-08,390.0
2021-09-09,384.0
2021-09-10,377.5
2021-09-13,414.0
2021-09-14,405.0
2021-09-15,404.0
2021-09-16,414.5
2021-09-17,410.5
2021-09-20,398.5
2021-09-21,386.5
2021-09-22,385.0
2021-09-23,378.5
2021-09-24,368.0
2021-09-27,368.5
2021-09-28,359.0
2021-09-29,363.0
2021-09-30,364.5
2021-10-01,360.5
2021-10-04,371.0
2021-10-05,383.0
2021-10-06,377.0
2021-10-07,383.0
2021-10-12,386.5
2021-10-13,380.5
2021-10-14,400.0
2021-10-15,400.0
2021-10-18,414.0
2021-10-19,413.0
2021-10-20,430.0
2021-10-21,454.0
2021-10-22,475.5
2021-10-25,481.0
2021-10-26,474.5
2021-10-27,455.0
2021-10-28,474.0
2021-10-29,468.0
2021-11-01,490.0
2021-11-02,507.5
2021-11-03,506.5
2021-11-04,515.0
2021-11-05,518.0
2021-11-08,574.0
2021-11-09,589.5
2021-11-10,593.5
2021-11-11,586.0
2021-11-12,577.0
2021-11-15,599.0
2021-11-16,610.0
2021-11-17,603.5
2021-11-18,583.5
2021-11-19,577.0
2021-11-23,561.0
2021-11-24,563.0
2021-11-25,559.5
2021-11-26,540.5
2021-11-29,510.0
2021-11-30,499.5
2021-12-01,543.5
2021-12-02,545.5
2021-12-03,542.5
2021-12-06,550.0
