Date,ATO.PA
2016-06-23,4345.27783203125
2016-06-24,3982.47412109375
2016-06-27,3715.8603515625
2016-06-28,3775.45654296875
2016-06-29,3851.781494140625
2016-06-30,3896.216796875
2016-07-01,3921.3095703125
2016-07-04,3835.57568359375
2016-07-05,3760.819091796875
2016-07-06,3716.90625
2016-07-07,3728.4072265625
2016-07-08,3816.755615234375
2016-07-11,3894.6484375
2016-07-12,3883.67041015625
2016-07-13,3901.9677734375
2016-07-14,4010.180908203125
2016-07-15,3923.923828125
2016-07-18,3997.111328125
2016-07-19,3978.814453125
2016-07-20,4102.7119140625
2016-07-21,4068.208251953125
2016-07-22,4083.36865234375
2016-07-25,4138.783203125
2016-07-26,4137.21484375
2016-07-27,4490.60791015625
2016-07-28,4572.68359375
2016-07-29,4583.138671875
2016-08-01,4564.841796875
2016-08-02,4490.08544921875
2016-08-03,4459.76416015625
2016-08-04,4527.20166015625
2016-08-05,4620.25537109375
2016-08-08,4622.869140625
2016-08-09,4640.12109375
2016-08-10,4664.16845703125
2016-08-11,4709.6494140625
2016-08-12,4658.94091796875
2016-08-15,4681.94287109375
2016-08-16,4626.005859375
2016-08-17,4575.81982421875
2016-08-18,4611.36865234375
2016-08-19,4584.70703125
2016-08-22,4600.3896484375
2016-08-23,4678.8056640625
2016-08-24,4645.3486328125
2016-08-25,4584.70703125
2016-08-26,4635.416015625
2016-08-29,4619.2099609375
2016-08-30,4658.94091796875
2016-08-31,4611.36865234375
2016-09-01,4655.28125
2016-09-02,4704.94482421875
2016-09-05,4692.3984375
2016-09-06,4691.875
2016-09-07,4710.17236328125
2016-09-08,4699.716796875
2016-09-09,4725.85546875
2016-09-12,4719.06005859375
2016-09-13,4701.8076171875
2016-09-14,4723.7646484375
2016-09-15,4755.65283203125
2016-09-16,4755.130859375
2016-09-19,4842.95654296875
2016-09-20,4815.24951171875
2016-09-21,4961.625
2016-09-22,5026.44921875
2016-09-23,4967.3759765625
2016-09-26,4961.1025390625
2016-09-27,4974.6943359375
2016-09-28,5027.49462890625
2016-09-29,4978.876953125
2016-09-30,5014.42529296875
2016-10-03,5067.74853515625
2016-10-04,5113.228515625
2016-10-05,5087.61328125
2016-10-06,5075.58984375
2016-10-07,5007.62939453125
2016-10-10,5034.29052734375
2016-10-11,4995.60546875
2016-10-12,4986.71875
2016-10-13,4967.3759765625
2016-10-14,4967.3759765625
2016-10-17,4945.9423828125
2016-10-18,5013.90283203125
2016-10-19,5073.49853515625
2016-10-20,5024.3583984375
2016-10-21,5018.607421875
2016-10-24,5078.20361328125
2016-10-25,5000.310546875
2016-10-26,4962.14794921875
2016-10-27,4957.9658203125
2016-10-28,4961.1025390625
2016-10-31,4946.46484375
2016-11-01,4891.57373046875
2016-11-02,4849.2294921875
2016-11-03,4903.59765625
2016-11-04,4914.0537109375
2016-11-07,4906.21142578125
2016-11-08,4950.6474609375
2016-11-09,5098.591796875
2016-11-10,4885.82373046875
2016-11-11,4837.20654296875
2016-11-14,4807.9306640625
2016-11-15,4847.138671875
2016-11-16,4917.18994140625
2016-11-17,4990.90087890625
2016-11-18,5034.29052734375
2016-11-21,5035.85888671875
2016-11-22,5052.0654296875
2016-11-23,5023.8349609375
2016-11-24,5121.59326171875
2016-11-25,5103.81884765625
2016-11-28,5090.22705078125
2016-11-29,5134.66259765625
2016-11-30,5098.591796875
2016-12-01,5002.9248046875
2016-12-02,4965.28515625
2016-12-05,5043.17822265625
2016-12-06,5042.13232421875
2016-12-07,5137.7998046875
2016-12-08,5134.66259765625
2016-12-09,5089.18212890625
2016-12-12,5046.314453125
2016-12-13,5002.9248046875
2016-12-14,4966.33056640625
2016-12-15,5068.79345703125
2016-12-16,5117.9345703125
2016-12-19,5116.36572265625
2016-12-20,5121.59326171875
2016-12-21,5167.07470703125
2016-12-22,5149.30078125
2016-12-23,5240.78564453125
2016-12-27,5269.53759765625
2016-12-28,5261.6962890625
2016-12-29,5274.76611328125
2016-12-30,5240.78564453125
2017-01-02,5316.5869140625
2017-01-03,5371.47802734375
2017-01-04,5332.27001953125
2017-01-05,5332.27001953125
2017-01-06,5374.0927734375
2017-01-09,5374.0927734375
2017-01-10,5381.93408203125
2017-01-11,5350.56689453125
2017-01-12,5334.88427734375
2017-01-13,5389.77587890625
2017-01-16,5316.5869140625
2017-01-17,5319.201171875
2017-01-18,5327.04296875
2017-01-19,5295.67626953125
2017-01-20,5261.6962890625
2017-01-23,5189.03173828125
2017-01-24,5194.78173828125
2017-01-25,5272.15185546875
2017-01-26,5269.53759765625
2017-01-27,5213.07861328125
2017-01-30,5157.66455078125
2017-01-31,5148.77734375
2017-02-01,5217.783203125
2017-02-02,5274.76611328125
2017-02-03,5358.4091796875
2017-02-06,5316.5869140625
2017-02-07,5264.31005859375
2017-02-08,5319.201171875
2017-02-09,5345.34033203125
2017-02-10,5410.68603515625
2017-02-13,5481.2607421875
2017-02-14,5496.94384765625
2017-02-15,5499.5576171875
2017-02-16,5536.15185546875
2017-02-17,5491.71533203125
2017-02-20,5499.5576171875
2017-02-21,5520.46826171875
2017-02-22,5635.47802734375
2017-02-23,5677.2998046875
2017-02-24,5687.7548828125
2017-02-27,5855.04248046875
2017-02-28,5828.9033203125
2017-03-01,5818.4482421875
2017-03-02,5779.23974609375
2017-03-03,5784.4677734375
2017-03-06,5766.1708984375
2017-03-07,5794.9228515625
2017-03-08,5787.08203125
2017-03-09,5865.4970703125
2017-03-10,5847.2001953125
2017-03-13,5886.40869140625
2017-03-14,5923.00244140625
2017-03-15,5904.70556640625
2017-03-16,5959.59619140625
2017-03-17,5823.67578125
2017-03-20,5826.2900390625
2017-03-21,5800.1513671875
2017-03-22,5815.833984375
2017-03-23,5847.2001953125
2017-03-24,5917.77490234375
2017-03-27,5915.16064453125
2017-03-28,5943.9130859375
2017-03-29,5990.962890625
2017-03-30,6011.87353515625
2017-03-31,6061.537109375
2017-04-03,6030.1708984375
2017-04-04,6014.48779296875
2017-04-05,6038.01171875
2017-04-06,6040.6259765625
2017-04-07,6048.4677734375
2017-04-10,6022.3291015625
2017-04-11,5980.5078125
2017-04-12,5970.0517578125
2017-04-13,5998.8046875
2017-04-18,5920.388671875
2017-04-19,5936.072265625
2017-04-20,6095.51708984375
2017-04-21,5962.2109375
2017-04-24,6176.546875
2017-04-25,6153.02197265625
2017-04-26,6220.982421875
2017-04-27,6291.55615234375
2017-04-28,6288.94287109375
2017-05-02,6383.04150390625
2017-05-03,6312.46728515625
2017-05-04,6484.9814453125
2017-05-05,6626.1298828125
2017-05-08,6602.60546875
2017-05-09,6560.7841796875
2017-05-10,6568.62548828125
2017-05-11,6599.99169921875
2017-05-12,6610.447265625
2017-05-15,6599.99169921875
2017-05-16,6518.9619140625
2017-05-17,6388.26953125
2017-05-18,6385.6552734375
2017-05-19,6440.54638671875
2017-05-22,6409.1796875
2017-05-23,6466.6845703125
2017-05-24,6500.66455078125
2017-05-25,6487.595703125
2017-05-26,6548.9384765625
2017-05-29,6554.25634765625
2017-05-30,6713.7919921875
2017-05-31,6790.90087890625
2017-06-01,6902.57568359375
2017-06-02,6945.119140625
2017-06-05,6937.1416015625
2017-06-06,6926.50634765625
2017-06-07,7003.615234375
2017-06-08,6974.36669921875
2017-06-09,6953.095703125
2017-06-12,6636.68310546875
2017-06-13,6716.451171875
2017-06-14,6751.01708984375
2017-06-15,6665.931640625
2017-06-16,6708.47412109375
2017-06-19,6820.14990234375
2017-06-20,6822.8076171875
2017-06-21,6846.73876953125
2017-06-22,6793.56005859375
2017-06-23,6774.947265625
2017-06-26,6806.8544921875
2017-06-27,6695.1796875
2017-06-28,6689.86181640625
2017-06-29,6437.263671875
2017-06-30,6535.6435546875
2017-07-03,6543.62109375
2017-07-04,6498.4189453125
2017-07-05,6514.37255859375
2017-07-06,6477.1474609375
2017-07-07,6551.59765625
2017-07-10,6580.845703125
2017-07-11,6511.7138671875
2017-07-12,6604.7763671875
2017-07-13,6634.0244140625
2017-07-14,6663.27294921875
2017-07-17,6665.931640625
2017-07-18,6647.3193359375
2017-07-19,6740.38134765625
2017-07-20,6668.59033203125
2017-07-21,6559.57470703125
2017-07-24,6548.9384765625
2017-07-25,6681.88525390625
2017-07-26,6865.35107421875
2017-07-27,6860.03271484375
2017-07-28,6806.8544921875
2017-07-31,6830.78515625
2017-08-01,6868.01025390625
2017-08-02,6833.4443359375
2017-08-03,6806.8544921875
2017-08-04,6820.14990234375
2017-08-07,6814.83203125
2017-08-08,6841.42041015625
2017-08-09,6828.1259765625
2017-08-10,6748.35791015625
2017-08-11,6631.365234375
2017-08-14,6719.10986328125
2017-08-15,6756.3349609375
2017-08-16,6841.42041015625
2017-08-17,6836.10302734375
2017-08-18,6769.6298828125
2017-08-21,6782.92431640625
2017-08-22,6788.24169921875
2017-08-23,6772.28857421875
2017-08-24,6729.74560546875
2017-08-25,6751.01708984375
2017-08-28,6756.3349609375
2017-08-29,6628.70654296875
2017-08-30,6751.01708984375
2017-08-31,6891.9404296875
2017-09-01,6899.9169921875
2017-09-04,6804.1953125
2017-09-05,6790.90087890625
2017-09-06,6711.13330078125
2017-09-07,6790.90087890625
2017-09-08,6785.58349609375
2017-09-11,6836.10302734375
2017-09-12,6820.14990234375
2017-09-13,6849.3974609375
2017-09-14,6852.056640625
2017-09-15,6852.056640625
2017-09-18,6902.57568359375
2017-09-19,6955.75439453125
2017-09-20,6937.1416015625
2017-09-21,6854.71533203125
2017-09-22,6865.35107421875
2017-09-25,6814.83203125
2017-09-26,6820.14990234375
2017-09-27,6865.35107421875
2017-09-28,6945.119140625
2017-09-29,6979.6845703125
2017-10-02,7101.99560546875
2017-10-03,7131.2431640625
2017-10-04,7125.92626953125
2017-10-05,7115.2900390625
2017-10-06,7088.701171875
2017-10-09,7091.35986328125
2017-10-10,7075.40673828125
2017-10-11,7075.40673828125
2017-10-12,7109.97265625
2017-10-13,7051.4755859375
2017-10-16,7024.88671875
2017-10-17,7011.59228515625
2017-10-18,7030.205078125
2017-10-19,6995.63818359375
2017-10-20,6961.072265625
2017-10-23,7059.45263671875
2017-10-24,6881.3046875
2017-10-25,6937.1416015625
2017-10-26,7067.4296875
2017-10-27,7104.654296875
2017-10-30,7115.2900390625
2017-10-31,7094.01904296875
2017-11-01,7104.654296875
2017-11-02,6963.7314453125
2017-11-03,6958.41357421875
2017-11-06,6982.34375
2017-11-07,6902.57568359375
2017-11-08,6913.2119140625
2017-11-09,6753.67626953125
2017-11-10,6719.10986328125
2017-11-13,6692.5205078125
2017-11-14,6716.451171875
2017-11-15,6687.20263671875
2017-11-16,6703.15673828125
2017-11-17,6671.2490234375
2017-11-20,6652.63671875
2017-11-21,6689.86181640625
2017-11-22,6604.7763671875
2017-11-23,6647.3193359375
2017-11-24,6761.65283203125
2017-11-27,6724.42822265625
2017-11-28,6751.01708984375
2017-11-29,6570.21044921875
2017-11-30,6607.435546875
2017-12-01,6591.4814453125
2017-12-04,6623.388671875
2017-12-05,6546.27978515625
2017-12-06,6551.59765625
2017-12-07,6607.435546875
2017-12-08,6657.95458984375
2017-12-11,6626.04736328125
2017-12-12,7099.33642578125
2017-12-13,7112.63134765625
2017-12-14,6923.84765625
2017-12-15,6838.76171875
2017-12-18,6727.08642578125
2017-12-19,6620.72998046875
2017-12-20,6567.55126953125
2017-12-21,6501.07763671875
2017-12-22,6501.07763671875
2017-12-27,6458.53466796875
2017-12-28,6466.51171875
2017-12-29,6453.21728515625
2018-01-02,6471.82958984375
2018-01-03,6564.89208984375
2018-01-04,6657.95458984375
2018-01-05,6756.3349609375
2018-01-08,6721.76904296875
2018-01-09,6695.1796875
2018-01-10,6652.63671875
2018-01-11,6652.63671875
2018-01-12,6753.67626953125
2018-01-15,6804.1953125
2018-01-16,6780.265625
2018-01-17,6764.3115234375
2018-01-18,6769.6298828125
2018-01-19,6825.466796875
2018-01-22,6833.4443359375
2018-01-23,6929.16552734375
2018-01-24,6809.51318359375
2018-01-25,6727.08642578125
2018-01-26,6785.58349609375
2018-01-29,6836.10302734375
2018-01-30,6743.04052734375
2018-01-31,6753.67626953125
2018-02-01,6753.67626953125
2018-02-02,6684.5439453125
2018-02-05,6572.869140625
2018-02-06,6397.3798828125
2018-02-07,6559.57470703125
2018-02-08,6333.5654296875
2018-02-09,6259.115234375
2018-02-12,6330.90673828125
2018-02-13,6344.201171875
2018-02-14,6418.6513671875
2018-02-15,6466.51171875
2018-02-16,6540.9619140625
2018-02-19,6514.37255859375
2018-02-20,6474.48876953125
2018-02-21,6126.16943359375
2018-02-22,6062.3544921875
2018-02-23,5886.86572265625
2018-02-26,5865.59423828125
2018-02-27,5767.2138671875
2018-02-28,5769.87255859375
2018-03-01,5692.763671875
2018-03-02,5551.8408203125
2018-03-05,5703.3994140625
2018-03-06,5751.259765625
2018-03-07,5769.87255859375
2018-03-08,5884.20654296875
2018-03-09,5961.3154296875
2018-03-12,6043.7421875
2018-03-13,5926.74951171875
2018-03-14,5982.5869140625
2018-03-15,6041.0830078125
2018-03-16,6043.7421875
2018-03-19,5945.36181640625
2018-03-20,5948.02099609375
2018-03-21,5894.84228515625
2018-03-22,5860.27685546875
2018-03-23,5889.5244140625
2018-03-26,5761.896484375
2018-03-27,5809.7568359375
2018-03-28,5815.07421875
2018-03-29,5908.13720703125
2018-04-03,5817.7333984375
2018-04-04,5682.12841796875
2018-04-05,5926.74951171875
2018-04-06,5950.6796875
2018-04-09,6027.78857421875
2018-04-10,6001.19921875
2018-04-11,5961.3154296875
2018-04-12,6017.1533203125
2018-04-13,6096.9208984375
2018-04-16,5860.27685546875
2018-04-17,5932.0673828125
2018-04-18,5918.77294921875
2018-04-19,5852.2998046875
2018-04-20,5868.2529296875
2018-04-23,5884.20654296875
2018-04-24,5780.50830078125
2018-04-25,5916.11376953125
2018-04-26,5860.27685546875
2018-04-27,6027.78857421875
2018-04-30,5950.6796875
2018-05-02,5801.77978515625
2018-05-03,5881.5478515625
2018-05-04,5854.95849609375
2018-05-07,5905.47802734375
2018-05-08,5955.998046875
2018-05-09,5913.455078125
2018-05-10,5934.7265625
2018-05-11,5889.5244140625
2018-05-14,5924.09033203125
2018-05-15,6041.0830078125
2018-05-16,6211.25439453125
2018-05-17,6142.12255859375
2018-05-18,6112.875
2018-05-21,6126.16943359375
2018-05-22,6107.556640625
2018-05-23,6038.4248046875
2018-05-24,6088.9443359375
2018-05-25,6155.4169921875
2018-05-28,6166.05322265625
2018-05-29,6051.7197265625
2018-05-30,6049.060546875
2018-05-31,6303.19482421875
2018-06-01,6406.25927734375
2018-06-04,6354.72705078125
2018-06-05,6444.22998046875
2018-06-06,6411.68359375
2018-06-07,6392.6982421875
2018-06-08,6406.25927734375
2018-06-11,6400.83447265625
2018-06-12,6400.83447265625
2018-06-13,6349.30224609375
2018-06-14,6685.61767578125
2018-06-15,6642.22216796875
2018-06-18,6617.81201171875
2018-06-19,6560.85546875
2018-06-20,6574.41650390625
2018-06-21,6579.84130859375
2018-06-22,6631.373046875
2018-06-25,6441.51806640625
2018-06-26,6436.09375
2018-06-27,6400.83447265625
2018-06-28,6278.78466796875
2018-06-29,6343.8779296875
2018-07-02,6349.30224609375
2018-07-03,6341.166015625
2018-07-04,6316.755859375
2018-07-05,6365.57568359375
2018-07-06,6354.72705078125
2018-07-09,6427.95654296875
2018-07-10,6615.10009765625
2018-07-11,6612.3876953125
2018-07-12,6677.48095703125
2018-07-13,6669.34423828125
2018-07-16,6682.9052734375
2018-07-17,6701.89111328125
2018-07-18,6710.02734375
2018-07-19,6701.89111328125
2018-07-20,6680.19287109375
2018-07-23,6229.96484375
2018-07-24,6251.66259765625
2018-07-25,6376.42529296875
2018-07-26,6295.05810546875
2018-07-27,6349.30224609375
2018-07-30,6248.95068359375
2018-07-31,6229.96484375
2018-08-01,6083.5048828125
2018-08-02,6088.9296875
2018-08-03,6091.64208984375
2018-08-06,6050.95849609375
2018-08-07,5421.181640625
2018-08-08,5451.55859375
2018-08-09,5429.86083984375
2018-08-10,5288.8251953125
2018-08-13,5341.984375
2018-08-14,5371.27685546875
2018-08-15,5272.5517578125
2018-08-16,5323.5419921875
2018-08-17,5357.17333984375
2018-08-20,5415.7568359375
2018-08-21,5511.22705078125
2018-08-22,5478.6806640625
2018-08-23,5470.5439453125
2018-08-24,5551.91015625
2018-08-27,5549.1982421875
2018-08-28,5581.74462890625
2018-08-29,5617.00341796875
2018-08-30,5630.564453125
2018-08-31,5598.01806640625
2018-09-03,5524.7880859375
2018-09-04,5543.77392578125
2018-09-05,5427.1484375
2018-09-06,5382.12548828125
2018-09-07,5372.36181640625
2018-09-10,5394.05908203125
2018-09-11,5478.6806640625
2018-09-12,5470.5439453125
2018-09-13,5374.53125
2018-09-14,5364.767578125
2018-09-17,5478.6806640625
2018-09-18,5606.15478515625
2018-09-19,5744.47802734375
2018-09-20,5758.0390625
2018-09-21,5871.9521484375
2018-09-24,5839.4052734375
2018-09-25,5817.70751953125
2018-09-26,5839.4052734375
2018-09-27,5709.21923828125
2018-09-28,5560.04736328125
2018-10-01,5668.53564453125
2018-10-02,5682.0966796875
2018-10-03,5598.01806640625
2018-10-04,5581.74462890625
2018-10-05,5451.55859375
2018-10-08,5422.26611328125
2018-10-09,5373.4462890625
2018-10-10,5236.7509765625
2018-10-11,5189.01611328125
2018-10-12,5273.63720703125
2018-10-15,5244.3447265625
2018-10-16,5379.9560546875
2018-10-17,5255.19384765625
2018-10-18,5286.65576171875
2018-10-19,5021.94287109375
2018-10-22,4881.99267578125
2018-10-23,3797.10546875
2018-10-24,3587.72216796875
2018-10-25,3697.295654296875
2018-10-26,3862.198486328125
2018-10-29,4044.459716796875
2018-10-30,3996.724609375
2018-10-31,4110.63720703125
2018-11-01,4156.20263671875
2018-11-02,4279.88037109375
2018-11-05,4197.4287109375
2018-11-06,4133.42041015625
2018-11-07,4195.25927734375
2018-11-08,4207.19287109375
2018-11-09,4196.34375
2018-11-12,4001.06396484375
2018-11-13,4047.714111328125
2018-11-14,4018.422119140625
2018-11-15,3941.395263671875
2018-11-16,3913.188232421875
2018-11-19,3845.92529296875
2018-11-20,3764.55859375
2018-11-21,3805.784423828125
2018-11-22,3823.142578125
2018-11-23,3879.556884765625
2018-11-26,4029.27099609375
2018-11-27,4033.6103515625
2018-11-28,3996.724609375
2018-11-29,4074.83642578125
2018-11-30,4068.326904296875
2018-12-03,4086.77001953125
2018-12-04,3988.04541015625
2018-12-05,3925.121826171875
2018-12-06,3670.173583984375
2018-12-07,3682.107177734375
2018-12-10,3607.25
2018-12-11,3688.61669921875
2018-12-12,3925.121826171875
2018-12-13,3835.076416015625
2018-12-14,3753.709716796875
2018-12-17,3687.53173828125
2018-12-18,3779.747314453125
2018-12-19,3884.981201171875
2018-12-20,3831.82177734375
2018-12-21,3797.10546875
2018-12-24,3720.078369140625
2018-12-27,3715.73876953125
2018-12-28,3831.82177734375
2018-12-31,3877.386962890625
2019-01-02,3893.660400390625
2019-01-03,3687.53173828125
2019-01-04,3823.142578125
2019-01-07,3783.001708984375
2019-01-08,3895.830078125
2019-01-09,3985.875732421875
2019-01-10,4045.544677734375
2019-01-11,3984.79052734375
2019-01-14,3760.21923828125
2019-01-15,3774.32275390625
2019-01-16,3828.567138671875
2019-01-17,3810.1240234375
2019-01-18,3995.6396484375
2019-01-21,3938.140869140625
2019-01-22,3947.90478515625
2019-01-23,3951.1591796875
2019-01-24,4136.67529296875
2019-01-25,4187.66455078125
2019-01-28,4036.865478515625
2019-01-29,4100.87353515625
2019-01-30,4373.18017578125
2019-01-31,4324.3603515625
2019-02-01,4325.4453125
2019-02-04,4361.24658203125
2019-02-05,4400.302734375
2019-02-06,4442.61328125
2019-02-07,4231.060546875
2019-02-08,4231.060546875
2019-02-11,4355.822265625
2019-02-12,4308.08740234375
2019-02-13,4402.47265625
2019-02-14,4458.88623046875
2019-02-15,4492.51806640625
2019-02-18,4490.34814453125
2019-02-19,4506.62158203125
2019-02-20,4494.68798828125
2019-02-21,4504.45166015625
2019-02-22,4654.166015625
2019-02-25,4686.712890625
2019-02-26,4643.3173828125
2019-02-27,4611.85546875
2019-02-28,4579.30908203125
2019-03-01,4623.7890625
2019-03-04,4641.14794921875
2019-03-05,4545.677734375
2019-03-06,4529.404296875
2019-03-07,4540.2529296875
2019-03-08,4464.31103515625
2019-03-11,4574.96923828125
2019-03-12,4545.677734375
2019-03-13,4551.10205078125
2019-03-14,4539.16796875
2019-03-15,4686.712890625
2019-03-18,4705.15625
2019-03-19,4716.00439453125
2019-03-20,4730.1083984375
2019-03-21,4734.44775390625
2019-03-22,4636.80810546875
2019-03-25,4565.20556640625
2019-03-26,4672.609375
2019-03-27,4572.79931640625
2019-03-28,4563.03564453125
2019-03-29,4665.01513671875
2019-04-01,4774.5888671875
2019-04-02,4681.28857421875
2019-04-03,4717.08984375
2019-04-04,4710.58056640625
2019-04-05,4693.22265625
2019-04-08,4650.91162109375
2019-04-09,4505.53662109375
2019-04-10,4563.03564453125
2019-04-11,4860.294921875
2019-04-12,4896.095703125
2019-04-15,5042.5556640625
2019-04-16,4976.3779296875
2019-04-17,5055.57421875
2019-04-18,5121.7529296875
2019-04-23,5111.98876953125
2019-04-24,5075.1025390625
2019-04-25,5136.94091796875
2019-04-26,5065.3388671875
2019-04-29,5044.72607421875
2019-04-30,4978.54736328125
2019-05-02,5053.40478515625
2019-05-03,4965.72314453125
2019-05-06,5032.9453125
2019-05-07,4844.42919921875
2019-05-08,4986.18212890625
2019-05-09,4913.11376953125
