Date,DBK.DE
2015-08-24,18.94588279724121
2015-08-25,20.126876831054688
2015-08-26,19.799894332885742
2015-08-27,20.473094940185547
2015-08-28,20.29229164123535
2015-08-31,20.215354919433594
2015-09-01,19.684484481811523
2015-09-02,19.69602394104004
2015-09-03,20.388463973999023
2015-09-04,19.565229415893555
2015-09-07,19.634477615356445
2015-09-08,20.188425064086914
2015-09-09,20.21150779724121
2015-09-10,19.90376091003418
2015-09-11,19.72295379638672
2015-09-14,19.81912612915039
2015-09-15,20.142263412475586
2015-09-16,19.996084213256836
2015-09-17,20.280750274658203
2015-09-18,19.380582809448242
2015-09-21,19.580617904663086
2015-09-22,18.988201141357422
2015-09-23,18.842018127441406
2015-09-24,18.6035099029541
2015-09-25,18.98435401916504
2015-09-28,18.09572410583496
2015-09-29,18.088027954101562
2015-09-30,18.518882751464844
2015-10-01,18.19573974609375
2015-10-02,18.31114959716797
2015-10-05,19.26517677307129
2015-10-06,19.399816513061523
2015-10-07,19.60369873046875
2015-10-08,19.257482528686523
2015-10-09,19.922990798950195
2015-10-12,19.803741455078125
2015-10-13,19.607547760009766
2015-10-14,19.41135597229004
2015-10-15,19.634477615356445
2015-10-16,19.97684669494629
2015-10-19,20.7154483795166
2015-10-20,20.42693328857422
2015-10-21,20.411544799804688
2015-10-22,20.911638259887695
2015-10-23,21.354032516479492
2015-10-26,21.06166648864746
2015-10-27,21.050127029418945
2015-10-28,21.13860511779785
2015-10-29,19.684484481811523
2015-10-30,19.59600830078125
2015-11-02,19.880674362182617
2015-11-03,19.880674362182617
2015-11-04,19.58831214904785
2015-11-05,19.426742553710938
2015-11-06,19.738344192504883
2015-11-09,19.492141723632812
2015-11-10,19.165157318115234
2015-11-11,19.04974937438965
2015-11-12,18.649675369262695
2015-11-13,18.330385208129883
2015-11-16,18.20728302001953
2015-11-17,18.515031814575195
2015-11-18,18.75738525390625
2015-11-19,18.988201141357422
2015-11-20,18.77661895751953
2015-11-23,18.580427169799805
2015-11-24,18.234209060668945
2015-11-25,18.480411529541016
2015-11-26,18.64198112487793
2015-11-27,18.4611759185791
2015-11-30,18.699684143066406
2015-12-01,18.818939208984375
2015-12-02,18.568889617919922
2015-12-03,18.030324935913086
2015-12-04,17.849519729614258
2015-12-07,17.818750381469727
2015-12-08,17.307111740112305
2015-12-09,17.180164337158203
2015-12-10,17.099382400512695
2015-12-11,16.3415470123291
2015-12-14,15.979938507080078
2015-12-15,16.464643478393555
2015-12-16,16.48772621154785
2015-12-17,16.830101013183594
2015-12-18,16.733924865722656
2015-12-21,16.560821533203125
2015-12-22,16.583900451660156
2015-12-23,17.168622970581055
2015-12-25,17.168622970581055
2015-12-28,17.06475830078125
2015-12-29,17.48406982421875
2015-12-30,17.330196380615234
2016-01-04,16.503116607666016
2016-01-05,16.7685489654541
2016-01-06,16.630062103271484
2016-01-07,16.272302627563477
2016-01-08,15.745281219482422
2016-01-11,15.92992877960205
2016-01-12,16.16843605041504
2016-01-13,16.076112747192383
2016-01-14,15.391366958618164
2016-01-15,14.756630897521973
2016-01-18,14.271923065185547
2016-01-19,14.510432243347168
2016-01-20,13.633343696594238
2016-01-21,13.17556381225586
2016-01-22,13.525629043579102
2016-01-25,12.77933406829834
2016-01-26,13.171717643737793
2016-01-27,13.160175323486328
2016-01-28,12.444656372070312
2016-01-29,12.617765426635742
2016-02-01,12.5562162399292
2016-02-02,12.067663192749023
2016-02-03,11.340600967407227
2016-02-04,11.656046867370605
2016-02-05,11.748370170593262
2016-02-08,10.63277530670166
2016-02-09,10.178842544555664
2016-02-10,11.217501640319824
2016-02-11,10.528910636901855
2016-02-12,11.771452903747559
2016-02-15,11.736831665039062
2016-02-16,11.706055641174316
2016-02-17,12.448503494262695
2016-02-18,11.933022499084473
2016-02-19,11.6945161819458
2016-02-22,12.15614128112793
2016-02-23,11.709901809692383
2016-02-24,11.267511367797852
2016-02-25,11.571415901184082
2016-02-26,12.240772247314453
2016-02-29,12.298477172851562
2016-03-01,12.571602821350098
2016-03-02,13.217879295349121
2016-03-03,13.571791648864746
2016-03-04,13.860308647155762
2016-03-07,13.64872932434082
2016-03-08,13.360215187072754
2016-03-09,13.24865436553955
2016-03-10,13.133247375488281
2016-03-11,14.11035442352295
2016-03-14,14.256537437438965
2016-03-15,13.887236595153809
2016-03-16,13.271737098693848
2016-03-17,13.002453804016113
2016-03-18,13.137094497680664
2016-03-21,13.013995170593262
2016-03-22,12.852425575256348
2016-03-23,12.483126640319824
2016-03-24,12.013805389404297
2016-03-29,11.82146167755127
2016-03-30,11.659892082214355
2016-03-31,11.502171516418457
2016-04-01,11.471396446228027
2016-04-04,11.386764526367188
2016-04-05,10.809733390808105
2016-04-06,10.898211479187012
2016-04-07,10.575074195861816
2016-04-08,10.763569831848145
2016-04-11,10.771263122558594
2016-04-12,10.755875587463379
2016-04-13,11.82146167755127
2016-04-14,11.859931945800781
2016-04-15,11.80992317199707
2016-04-18,12.021500587463379
2016-04-19,12.033039093017578
2016-04-20,12.648541450500488
2016-04-21,12.860119819641113
2016-04-22,12.925516128540039
2016-04-25,12.367720603942871
2016-04-26,12.648541450500488
2016-04-27,12.848578453063965
2016-04-28,13.356368064880371
2016-04-29,12.671623229980469
2016-05-02,12.333096504211426
2016-05-03,11.559874534606934
2016-05-04,11.498323440551758
2016-05-05,11.255969047546387
2016-05-06,11.340600967407227
2016-05-09,11.271357536315918
2016-05-10,11.544486045837402
2016-05-11,11.325214385986328
2016-05-12,11.17133903503418
2016-05-13,11.290592193603516
2016-05-17,11.086708068847656
2016-05-18,11.34444808959961
2016-05-19,11.494477272033691
2016-05-20,11.64450454711914
2016-05-23,11.663739204406738
2016-05-24,11.971489906311035
2016-05-25,12.38310718536377
2016-05-26,12.456196784973145
2016-05-27,12.529287338256836
2016-05-30,12.606225967407227
2016-05-31,12.352330207824707
2016-06-01,12.036886215209961
2016-06-02,11.998417854309082
2016-06-03,11.54063892364502
2016-06-06,11.579108238220215
2016-06-07,11.748370170593262
2016-06-08,11.536792755126953
2016-06-09,11.332907676696777
2016-06-10,10.798192024230957
2016-06-13,10.425045013427734
2016-06-14,10.124988555908203
2016-06-15,10.221159934997559
2016-06-16,9.998042106628418
2016-06-17,10.52121639251709
2016-06-20,11.14056396484375
2016-06-21,11.386764526367188
2016-06-22,11.602189064025879
2016-06-23,11.975337982177734
2016-06-24,10.282709121704102
2016-06-27,9.647974967956543
2016-06-28,9.728759765625
2016-06-29,9.740300178527832
2016-06-30,9.48255729675293
2016-07-01,9.659514427185059
2016-07-04,9.490252494812012
2016-07-05,9.401774406433105
2016-07-06,8.8785982131958
2016-07-07,8.79781436920166
2016-07-08,9.044013977050781
2016-07-11,9.251745223999023
2016-07-12,9.836471557617188
2016-07-13,9.671055793762207
2016-07-14,10.021120071411133
2016-07-15,10.0172758102417
2016-07-18,10.09421157836914
2016-07-19,9.817238807678223
2016-07-20,9.963418006896973
2016-07-21,10.140375137329102
2016-07-22,10.067285537719727
2016-07-25,10.124988555908203
2016-07-26,9.886480331420898
2016-07-27,9.574884414672852
2016-07-28,9.163268089294434
2016-07-29,9.251745223999023
2016-08-01,9.082484245300293
2016-08-02,8.643939018249512
2016-08-03,8.617010116577148
2016-08-04,8.76703929901123
2016-08-05,9.078636169433594
2016-08-08,9.355610847473145
2016-08-09,9.521026611328125
2016-08-10,9.813389778137207
2016-08-11,9.821084022521973
2016-08-12,9.80954360961914
2016-08-15,9.817238807678223
2016-08-16,9.747995376586914
2016-08-17,9.451784133911133
2016-08-18,9.490252494812012
2016-08-19,9.194042205810547
2016-08-22,9.209430694580078
2016-08-23,9.536415100097656
2016-08-24,9.75953483581543
2016-08-25,9.613351821899414
2016-08-26,9.690290451049805
2016-08-29,9.551801681518555
2016-08-30,9.913410186767578
2016-08-31,10.163457870483398
2016-09-01,10.063437461853027
2016-09-02,10.248088836669922
2016-09-05,10.194231033325195
2016-09-06,9.924949645996094
2016-09-07,9.963418006896973
2016-09-08,10.086519241333008
2016-09-09,10.501980781555176
2016-09-12,10.232701301574707
2016-09-13,10.032663345336914
2016-09-14,9.959572792053223
2016-09-15,10.078825950622559
2016-09-16,9.224817276000977
2016-09-19,9.001699447631836
2016-09-20,8.659326553344727
2016-09-21,8.674712181091309
2016-09-22,8.955536842346191
2016-09-23,8.778580665588379
2016-09-26,8.116914749145508
2016-09-27,8.116914749145508
2016-09-28,8.282332420349121
2016-09-29,8.366962432861328
2016-09-30,8.901680946350098
2016-10-04,9.036320686340332
2016-10-05,9.286368370056152
2016-10-06,9.259441375732422
2016-10-07,9.30175495147705
2016-10-10,9.617198944091797
2016-10-11,9.467171669006348
2016-10-12,9.501792907714844
2016-10-13,9.224817276000977
2016-10-14,9.413314819335938
2016-10-17,9.401774406433105
2016-10-18,9.574884414672852
2016-10-19,9.655667304992676
2016-10-20,10.024967193603516
2016-10-21,10.09421157836914
2016-10-24,10.278862953186035
2016-10-25,10.113447189331055
2016-10-26,10.228853225708008
2016-10-27,10.290404319763184
2016-10-28,10.251934051513672
2016-10-31,10.12114143371582
2016-11-01,9.732605934143066
2016-11-02,9.459477424621582
2016-11-03,9.44793701171875
2016-11-04,9.409469604492188
2016-11-07,9.898021697998047
2016-11-08,9.921101570129395
2016-11-09,10.278862953186035
2016-11-10,10.85204792022705
2016-11-11,11.348296165466309
2016-11-14,11.775299072265625
2016-11-15,11.771452903747559
2016-11-16,11.590648651123047
2016-11-17,11.55602741241455
2016-11-18,11.509864807128906
2016-11-21,11.548334121704102
2016-11-22,11.471396446228027
2016-11-23,11.463702201843262
2016-11-24,11.425232887268066
2016-11-25,11.425232887268066
2016-11-28,11.14056396484375
2016-11-29,11.279051780700684
2016-11-30,11.432927131652832
2016-12-01,11.640658378601074
2016-12-02,11.413692474365234
2016-12-05,11.756064414978027
2016-12-06,12.687010765075684
2016-12-07,13.37175464630127
2016-12-08,13.752595901489258
2016-12-09,13.340978622436523
2016-12-12,13.271737098693848
2016-12-13,13.440998077392578
2016-12-14,13.267888069152832
2016-12-15,13.97956371307373
2016-12-16,14.098816871643066
2016-12-19,13.467926025390625
2016-12-20,13.906469345092773
2016-12-21,13.844921112060547
2016-12-22,13.65642261505127
2016-12-23,13.70258617401123
2016-12-27,13.494854927062988
2016-12-28,13.479469299316406
2016-12-29,13.164023399353027
2016-12-30,13.271737098693848
2017-01-02,13.498701095581055
2017-01-03,13.629494667053223
2017-01-04,14.048805236816406
2017-01-05,13.937243461608887
2017-01-06,14.09496784210205
2017-01-09,13.92570686340332
2017-01-10,13.587179183959961
2017-01-11,13.902624130249023
2017-01-12,13.421764373779297
2017-01-13,13.960328102111816
2017-01-16,13.537171363830566
2017-01-17,13.444846153259277
2017-01-18,13.510242462158203
2017-01-19,13.621801376342773
2017-01-20,13.89493179321289
2017-01-23,13.74105453491211
2017-01-24,14.114203453063965
2017-01-25,14.925894737243652
2017-01-26,14.956669807434082
2017-01-27,14.756630897521973
2017-01-30,14.318089485168457
2017-01-31,14.148825645446777
2017-02-01,14.756630897521973
2017-02-02,13.987256050109863
2017-02-03,14.49504280090332
2017-02-06,14.218066215515137
2017-02-07,14.087273597717285
2017-02-08,13.798759460449219
2017-02-09,13.848767280578613
2017-02-10,13.694892883300781
2017-02-13,13.948785781860352
2017-02-14,14.171906471252441
2017-02-15,14.529664993286133
2017-02-16,14.244996070861816
2017-02-17,14.002643585205078
2017-02-20,14.229609489440918
2017-02-21,14.29885196685791
2017-02-22,14.32578182220459
2017-02-23,14.264229774475098
2017-02-24,13.9564790725708
2017-02-27,14.164213180541992
2017-02-28,14.310395240783691
2017-03-01,15.041300773620605
2017-03-02,14.91819953918457
2017-03-03,14.72585391998291
2017-03-06,13.564099311828613
2017-03-07,13.321745872497559
2017-03-08,13.567944526672363
2017-03-09,13.756442070007324
2017-03-10,14.048805236816406
2017-03-13,14.125743865966797
2017-03-14,13.960328102111816
2017-03-15,14.083425521850586
2017-03-16,13.948785781860352
2017-03-17,13.74105453491211
2017-03-20,13.229422569274902
2017-03-21,13.796932220458984
2017-03-22,13.559871673583984
2017-03-23,13.585732460021973
2017-03-24,13.39177417755127
2017-03-27,13.365913391113281
2017-03-28,13.753829956054688
2017-03-29,13.934859275817871
2017-03-30,13.822793960571289
2017-03-31,13.921928405761719
2017-04-03,13.53400993347168
2017-04-04,13.443495750427246
2017-04-05,13.48659896850586
2017-04-06,13.516770362854004
2017-04-07,13.38746452331543
2017-04-10,13.404705047607422
2017-04-11,13.193504333496094
2017-04-12,13.176263809204102
2017-04-13,13.038337707519531
2017-04-18,12.844380378723145
2017-04-19,13.102989196777344
2017-04-20,13.219367027282715
2017-04-21,13.417634963989258
2017-04-24,14.646039962768555
2017-04-25,14.60293960571289
2017-04-26,14.94344425201416
2017-04-27,14.396050453186035
2017-04-28,14.249502182006836
2017-05-02,14.374497413635254
2017-05-03,14.48225212097168
2017-05-04,14.822758674621582
2017-05-05,15.012410163879395
2017-05-08,15.033957481384277
2017-05-09,14.94344425201416
2017-05-10,15.072751998901367
2017-05-11,14.94344425201416
2017-05-12,14.81413745880127
2017-05-15,15.14602279663086
2017-05-16,15.05119800567627
2017-05-17,14.52535343170166
2017-05-18,14.486564636230469
2017-05-19,14.900715827941895
2017-05-22,14.80916690826416
2017-05-23,14.926873207092285
2017-05-24,14.77864933013916
2017-05-25,14.691459655761719
2017-05-26,14.377575874328613
2017-05-29,14.325262069702148
2017-05-30,14.06805419921875
2017-05-31,13.579791069030762
2017-06-01,13.610306739807129
2017-06-02,13.592870712280273
2017-06-05,13.592870712280273
2017-06-06,13.36617660522461
2017-06-07,13.501320838928223
2017-06-08,13.623385429382324
2017-06-09,13.789046287536621
2017-06-12,13.479523658752441
2017-06-13,13.571072578430176
2017-06-14,13.318221092224121
2017-06-15,13.18307876586914
2017-06-16,13.078450202941895
2017-06-19,13.409770965576172
2017-06-20,13.265908241271973
2017-06-21,13.248470306396484
2017-06-22,13.117685317993164
2017-06-23,12.991260528564453
2017-06-26,13.113326072692871
2017-06-27,13.531837463378906
2017-06-28,13.723652839660645
2017-06-29,13.797765731811523
2017-06-30,13.5361967086792
2017-07-03,14.03317642211914
2017-07-04,14.294747352600098
2017-07-05,14.264229774475098
2017-07-06,14.556314468383789
2017-07-07,14.54323673248291
2017-07-10,14.456046104431152
2017-07-11,14.464767456054688
2017-07-12,14.333980560302734
2017-07-13,14.40373420715332
2017-07-14,14.27294921875
2017-07-17,14.255511283874512
2017-07-18,13.898033142089844
2017-07-19,13.902392387390137
2017-07-20,13.810844421386719
2017-07-21,13.623385429382324
2017-07-24,13.959066390991211
2017-07-25,14.299104690551758
2017-07-26,14.473485946655273
2017-07-27,13.5361967086792
2017-07-28,13.435928344726562
2017-07-31,13.15692138671875
2017-08-01,13.353097915649414
2017-08-02,13.200516700744629
2017-08-03,13.32258129119873
2017-08-04,13.63646411895752
2017-08-07,13.488243103027344
2017-08-08,13.483882904052734
2017-08-09,12.973822593688965
2017-08-10,12.572750091552734
2017-08-11,12.398371696472168
2017-08-14,12.78200626373291
2017-08-15,12.712254524230957
2017-08-16,12.712254524230957
2017-08-17,12.302462577819824
2017-08-18,12.293743133544922
2017-08-21,11.997299194335938
2017-08-22,11.979860305786133
2017-08-23,12.03217601776123
2017-08-24,12.036534309387207
2017-08-25,12.027813911437988
2017-08-28,11.953702926635742
2017-08-29,11.6005859375
2017-08-30,11.727009773254395
2017-08-31,11.744449615478516
2017-09-01,11.801122665405273
2017-09-04,11.744449615478516
2017-09-05,11.522115707397461
2017-09-06,11.696495056152344
2017-09-07,11.556990623474121
2017-09-08,11.631102561950684
2017-09-11,11.953702926635742
2017-09-12,12.380932807922363
2017-09-13,12.328619956970215
2017-09-14,12.245789527893066
2017-09-15,12.040894508361816
2017-09-18,12.08012866973877
2017-09-19,12.03217601776123
2017-09-20,11.83163833618164
2017-09-21,12.149880409240723
2017-09-22,12.119362831115723
2017-09-25,11.914468765258789
2017-09-26,11.879591941833496
2017-09-27,12.202195167541504
2017-09-28,12.529154777526855
2017-09-29,12.75584888458252
