Date,GSPL.NS
2016-07-07,121.62994384765625
2016-07-08,122.81835174560547
2016-07-11,122.5898208618164
2016-07-12,123.00120544433594
2016-07-13,122.45269775390625
2016-07-14,123.36682891845703
2016-07-15,118.6131820678711
2016-07-18,117.69902038574219
2016-07-19,117.51618194580078
2016-07-20,117.69902038574219
2016-07-21,116.64772033691406
2016-07-22,117.7447280883789
2016-07-25,120.16726684570312
2016-07-26,118.8874282836914
2016-07-27,117.79043579101562
2016-07-28,119.02455139160156
2016-07-29,121.21857452392578
2016-08-01,118.84172821044922
2016-08-02,121.94988250732422
2016-08-03,122.04131317138672
2016-08-04,121.584228515625
2016-08-05,122.77265167236328
2016-08-08,123.18400573730469
2016-08-09,124.32671356201172
2016-08-10,126.10934448242188
2016-08-11,127.61771392822266
2016-08-12,127.66343688964844
2016-08-16,128.39474487304688
2016-08-17,131.0001220703125
2016-08-18,139.73046875
2016-08-19,138.58773803710938
2016-08-22,136.0737762451172
2016-08-23,133.65126037597656
2016-08-24,136.4851531982422
2016-08-25,135.7538299560547
2016-08-26,134.19973754882812
2016-08-29,132.18858337402344
2016-08-30,135.70809936523438
2016-08-31,138.77056884765625
2016-09-01,137.44503784179688
2016-09-02,139.59329223632812
2016-09-06,142.1986846923828
2016-09-07,142.8843231201172
2016-09-08,142.6100616455078
2016-09-09,144.30128479003906
2016-09-12,137.5821533203125
2016-09-14,136.7972869873047
2016-09-15,139.29039001464844
2016-09-16,141.275634765625
2016-09-19,138.69020080566406
2016-09-20,139.38270568847656
2016-09-21,139.47506713867188
2016-09-22,139.38270568847656
2016-09-23,138.04383850097656
2016-09-26,135.55075073242188
2016-09-27,135.87391662597656
2016-09-28,137.2589874267578
2016-09-29,139.6135711669922
2016-09-30,144.27659606933594
2016-10-03,142.7068634033203
2016-10-04,145.47695922851562
2016-10-05,146.30799865722656
2016-10-06,141.09095764160156
2016-10-07,139.29039001464844
2016-10-10,142.75302124023438
2016-10-13,140.58309936523438
2016-10-14,143.95338439941406
2016-10-17,142.3836669921875
2016-10-18,142.7068634033203
2016-10-19,145.80014038085938
2016-10-20,147.83157348632812
2016-10-21,146.95436096191406
2016-10-24,151.47889709472656
2016-10-25,153.92581176757812
2016-10-26,153.69493103027344
2016-10-27,146.16949462890625
2016-10-28,145.52313232421875
2016-11-01,147.7392120361328
2016-11-02,144.46124267578125
2016-11-03,141.69114685058594
2016-11-04,140.07525634765625
2016-11-07,140.95245361328125
2016-11-08,142.7991943359375
2016-11-09,139.98292541503906
2016-11-10,143.12237548828125
2016-11-11,141.7373046875
2016-11-15,137.2589874267578
2016-11-16,138.69020080566406
2016-11-17,139.05953979492188
2016-11-18,142.52218627929688
2016-11-21,140.25990295410156
2016-11-22,143.26087951660156
2016-11-23,142.84536743164062
2016-11-24,143.30702209472656
2016-11-25,144.55361938476562
2016-11-28,141.69114685058594
2016-11-29,142.10667419433594
2016-11-30,144.8767852783203
2016-12-01,136.28944396972656
2016-12-02,137.4436492919922
2016-12-05,137.30511474609375
2016-12-06,138.82870483398438
2016-12-07,137.30511474609375
2016-12-08,138.13616943359375
2016-12-09,137.95152282714844
2016-12-12,136.935791015625
2016-12-13,136.28944396972656
2016-12-14,137.21282958984375
2016-12-15,136.05862426757812
2016-12-16,134.350341796875
2016-12-19,132.0419464111328
2016-12-20,127.24039459228516
2016-12-21,124.88581085205078
2016-12-22,123.68543243408203
2016-12-23,127.10189819335938
2016-12-26,121.42317199707031
2016-12-27,124.9781494140625
2016-12-28,125.53217315673828
2016-12-29,126.82489776611328
2016-12-30,129.04098510742188
2017-01-02,129.4103240966797
2017-01-03,129.36415100097656
2017-01-04,129.17947387695312
2017-01-05,128.9024658203125
2017-01-06,126.87105560302734
2017-01-09,126.91722106933594
2017-01-10,126.17853546142578
2017-01-11,126.2247085571289
2017-01-12,128.6254425048828
2017-01-13,126.54788970947266
2017-01-16,125.80918884277344
2017-01-17,133.79632568359375
2017-01-18,142.29136657714844
2017-01-19,143.30702209472656
2017-01-20,143.49172973632812
2017-01-23,145.47695922851562
2017-01-24,143.16854858398438
2017-01-25,141.13714599609375
2017-01-27,140.7677764892578
2017-01-30,146.95436096191406
2017-01-31,140.58309936523438
2017-02-01,143.7687530517578
2017-02-02,143.30702209472656
2017-02-03,145.80014038085938
2017-02-06,144.50743103027344
2017-02-07,153.60263061523438
2017-02-08,153.1409454345703
2017-02-09,152.91009521484375
2017-02-10,150.37081909179688
2017-02-13,150.9710235595703
2017-02-14,154.47982788085938
2017-02-15,150.41702270507812
2017-02-16,152.5407257080078
2017-02-17,151.61737060546875
2017-02-20,151.01718139648438
2017-02-21,147.18519592285156
2017-02-22,145.89248657226562
2017-02-23,145.33847045898438
2017-02-27,142.9376983642578
2017-02-28,142.61453247070312
2017-03-01,143.95338439941406
2017-03-02,144.0457305908203
2017-03-03,150.37081909179688
2017-03-06,150.9710235595703
2017-03-07,148.38555908203125
2017-03-08,149.49362182617188
2017-03-09,148.1085662841797
2017-03-10,147.8777313232422
2017-03-14,148.1085662841797
2017-03-15,149.07809448242188
2017-03-16,146.86204528808594
2017-03-17,148.2932586669922
2017-03-20,147.64688110351562
2017-03-21,147.6930694580078
2017-03-22,146.16949462890625
2017-03-23,146.6773223876953
2017-03-24,146.21568298339844
2017-03-27,146.16949462890625
2017-03-28,153.0486297607422
2017-03-29,153.1409454345703
2017-03-30,150.04762268066406
2017-03-31,149.12429809570312
2017-04-03,152.03286743164062
2017-04-05,148.0623779296875
2017-04-06,147.27752685546875
2017-04-07,147.32371520996094
2017-04-10,147.04672241210938
2017-04-11,150.83250427246094
2017-04-12,153.0486297607422
2017-04-13,158.9581756591797
2017-04-17,161.1280975341797
2017-04-18,160.435546875
2017-04-19,166.3912811279297
2017-04-20,171.4236602783203
2017-04-21,178.53363037109375
2017-04-24,183.98150634765625
2017-04-25,181.5345916748047
2017-04-26,175.0248260498047
2017-04-27,169.06907653808594
2017-04-28,167.12998962402344
2017-05-02,169.53076171875
2017-05-03,169.71543884277344
2017-05-04,168.9305419921875
2017-05-05,169.29994201660156
2017-05-08,160.75875854492188
2017-05-09,157.48077392578125
2017-05-10,164.68307495117188
2017-05-11,163.75970458984375
2017-05-12,159.973876953125
2017-05-15,163.20567321777344
2017-05-16,162.00527954101562
2017-05-17,158.219482421875
2017-05-18,159.37368774414062
2017-05-19,160.66641235351562
2017-05-22,160.435546875
2017-05-23,158.265625
2017-05-24,159.37368774414062
2017-05-25,160.62022399902344
2017-05-26,156.97293090820312
2017-05-29,157.0652618408203
2017-05-30,157.80397033691406
2017-05-31,157.34226989746094
2017-06-01,164.2213897705078
2017-06-02,165.0524139404297
2017-06-05,165.46791076660156
2017-06-06,164.12904357910156
2017-06-07,158.68118286132812
2017-06-08,160.66641235351562
2017-06-09,157.0652618408203
2017-06-12,154.71067810058594
2017-06-13,152.40225219726562
2017-06-14,152.86392211914062
2017-06-15,154.1104736328125
2017-06-16,156.9267578125
2017-06-19,151.80206298828125
2017-06-20,155.0800018310547
2017-06-21,152.4945831298828
2017-06-22,147.8777313232422
2017-06-23,146.72352600097656
2017-06-27,150.878662109375
2017-06-28,159.8815155029297
2017-06-29,155.3108673095703
2017-06-30,163.02098083496094
2017-07-03,164.4060516357422
2017-07-04,164.45223999023438
2017-07-05,163.62120056152344
2017-07-06,162.60546875
2017-07-07,159.2351837158203
2017-07-10,158.3579864501953
2017-07-11,155.49551391601562
2017-07-12,152.81773376464844
2017-07-13,153.60263061523438
2017-07-14,153.60263061523438
2017-07-17,156.049560546875
2017-07-18,158.03482055664062
2017-07-19,161.31275939941406
2017-07-20,159.65069580078125
2017-07-21,160.89727783203125
2017-07-24,166.66830444335938
2017-07-25,168.97674560546875
2017-07-26,170.91580200195312
2017-07-27,177.28704833984375
2017-07-28,177.1485595703125
2017-07-31,179.82632446289062
2017-08-01,175.44032287597656
2017-08-02,170.823486328125
2017-08-03,173.3165740966797
2017-08-04,169.80776977539062
2017-08-07,172.99339294433594
2017-08-08,171.0543212890625
2017-08-09,172.11618041992188
2017-08-10,164.86773681640625
2017-08-11,166.29896545410156
2017-08-14,169.85394287109375
2017-08-16,169.9001007080078
2017-08-17,169.2537384033203
2017-08-18,170.22328186035156
2017-08-21,172.94725036621094
2017-08-22,174.4707794189453
2017-08-23,182.36561584472656
2017-08-24,178.3027801513672
2017-08-28,181.85775756835938
2017-08-29,177.24090576171875
2017-08-30,178.5797882080078
2017-08-31,176.3636932373047
2017-09-01,172.7625732421875
2017-09-04,173.13189697265625
2017-09-05,172.80873107910156
2017-09-06,175.0248260498047
2017-09-07,177.65640258789062
2017-09-08,178.48745727539062
2017-09-11,181.8115692138672
2017-09-12,183.5659942626953
2017-09-13,183.24281311035156
2017-09-14,181.30374145507812
2017-09-15,181.30374145507812
2017-09-18,182.2270965576172
2017-09-19,188.13665771484375
2017-09-20,193.11334228515625
2017-09-21,190.2296600341797
2017-09-22,182.88095092773438
2017-09-25,181.99722290039062
2017-09-26,178.4158935546875
2017-09-27,179.34608459472656
2017-09-28,181.48562622070312
2017-09-29,186.32275390625
2017-10-03,181.90419006347656
2017-10-04,182.2297821044922
2017-10-05,182.09024047851562
2017-10-06,182.2297821044922
2017-10-09,181.85768127441406
2017-10-10,185.90414428710938
2017-10-11,182.7413787841797
2017-10-12,183.62510681152344
2017-10-13,183.1599884033203
2017-10-16,187.7646026611328
2017-10-17,184.36927795410156
2017-10-18,187.2064208984375
2017-10-19,189.1134033203125
2017-10-23,193.99703979492188
2017-10-24,197.4388427734375
2017-10-25,194.462158203125
2017-10-26,194.60166931152344
2017-10-27,194.369140625
2017-10-30,195.2528076171875
2017-10-31,190.2296600341797
2017-11-01,189.85757446289062
2017-11-02,194.6947021484375
2017-11-03,197.3458251953125
2017-11-06,204.50851440429688
2017-11-07,195.43890380859375
2017-11-08,192.0435791015625
2017-11-09,201.0666961669922
2017-11-10,197.9969940185547
2017-11-13,199.67137145996094
2017-11-14,199.02023315429688
2017-11-15,195.29933166503906
2017-11-16,192.9272918701172
2017-11-17,193.29937744140625
2017-11-20,194.27610778808594
2017-11-21,193.1598358154297
2017-11-22,195.43890380859375
2017-11-23,193.3924102783203
2017-11-24,193.43890380859375
2017-11-27,193.2063446044922
2017-11-28,193.6714630126953
2017-11-29,191.48545837402344
2017-11-30,195.48538208007812
2017-12-01,186.4622802734375
2017-12-04,190.2296600341797
2017-12-05,189.76454162597656
2017-12-06,189.02035522460938
2017-12-07,194.97377014160156
2017-12-08,194.88075256347656
2017-12-11,193.48541259765625
2017-12-12,189.43898010253906
2017-12-13,188.3227081298828
2017-12-14,188.83433532714844
2017-12-15,189.76454162597656
2017-12-18,189.67152404785156
2017-12-19,189.15992736816406
2017-12-20,190.27618408203125
2017-12-21,191.904052734375
2017-12-22,205.3922119140625
2017-12-26,207.25265502929688
2017-12-27,210.6944580078125
2017-12-28,209.6712188720703
2017-12-29,211.6246795654297
2018-01-01,209.02008056640625
2018-01-02,207.1596221923828
2018-01-03,205.2991943359375
2018-01-04,203.7643280029297
2018-01-05,207.43870544433594
2018-01-08,206.6479949951172
2018-01-09,203.20619201660156
2018-01-10,202.880615234375
2018-01-11,204.88059997558594
2018-01-12,205.76429748535156
2018-01-15,203.71780395507812
2018-01-16,200.6946258544922
2018-01-17,205.90383911132812
2018-01-18,199.15977478027344
2018-01-19,196.36911010742188
2018-01-22,195.06680297851562
2018-01-23,194.32260131835938
2018-01-24,194.88075256347656
2018-01-25,193.48541259765625
2018-01-29,191.0203399658203
2018-01-30,189.20640563964844
2018-01-31,188.69479370117188
2018-02-01,186.41575622558594
2018-02-02,179.4856414794922
2018-02-05,176.2298583984375
2018-02-06,179.5786590576172
2018-02-07,188.60179138183594
2018-02-08,192.88079833984375
2018-02-09,188.3692169189453
2018-02-12,185.6715850830078
2018-02-14,188.88084411621094
2018-02-15,188.2296905517578
2018-02-16,184.55531311035156
2018-02-19,179.5321502685547
2018-02-20,182.5553436279297
2018-02-21,184.55531311035156
2018-02-22,185.99716186523438
2018-02-23,185.34600830078125
2018-02-26,187.39248657226562
2018-02-27,190.18313598632812
2018-02-28,192.60169982910156
2018-03-01,187.62503051757812
2018-03-05,189.76454162597656
2018-03-06,186.13668823242188
2018-03-07,185.90414428710938
2018-03-08,186.04367065429688
2018-03-09,186.18319702148438
2018-03-12,181.76466369628906
2018-03-13,182.13674926757812
2018-03-14,178.88101196289062
2018-03-15,177.57867431640625
2018-03-16,178.7879638671875
2018-03-19,174.9740753173828
2018-03-20,165.2998046875
2018-03-21,165.62538146972656
2018-03-22,167.53233337402344
2018-03-23,169.2067108154297
2018-03-26,169.11370849609375
2018-03-27,175.1601104736328
2018-03-28,176.27638244628906
2018-04-02,174.92758178710938
2018-04-03,171.8113250732422
2018-04-04,171.95086669921875
2018-04-05,175.34617614746094
2018-04-06,176.69496154785156
2018-04-09,177.5321807861328
2018-04-10,178.22984313964844
2018-04-11,174.5089874267578
2018-04-12,174.0438690185547
2018-04-13,172.55551147460938
2018-04-16,175.67173767089844
2018-04-17,173.53225708007812
2018-04-18,174.13687133789062
2018-04-19,174.8345489501953
2018-04-20,175.0205841064453
2018-04-23,175.11361694335938
2018-04-24,174.0903778076172
2018-04-25,170.32298278808594
2018-04-26,170.22996520996094
2018-04-27,168.4160614013672
2018-04-30,165.99746704101562
2018-05-02,167.43931579589844
2018-05-03,163.06727600097656
2018-05-04,167.02069091796875
2018-05-07,169.81137084960938
2018-05-08,169.16021728515625
2018-05-09,169.11370849609375
2018-05-10,167.764892578125
2018-05-11,167.16024780273438
2018-05-14,166.2765350341797
2018-05-15,166.23001098632812
2018-05-16,164.13702392578125
2018-05-17,169.95091247558594
2018-05-18,166.7881317138672
2018-05-21,162.834716796875
2018-05-22,155.95108032226562
2018-05-23,155.99761962890625
2018-05-24,162.2300567626953
2018-05-25,163.29981994628906
2018-05-28,165.02073669433594
2018-05-29,162.18359375
2018-05-30,161.39288330078125
2018-05-31,166.8346710205078
2018-06-01,166.04397583007812
2018-06-04,170.13694763183594
2018-06-05,166.32305908203125
2018-06-06,167.43931579589844
2018-06-07,168.78811645507812
2018-06-08,177.29962158203125
2018-06-11,170.92764282226562
2018-06-12,168.60206604003906
2018-06-13,168.46255493164062
2018-06-14,173.253173828125
2018-06-15,174.8810577392578
2018-06-18,168.4160614013672
2018-06-19,165.0672607421875
2018-06-20,168.74160766601562
2018-06-21,168.55557250976562
2018-06-22,169.2067108154297
2018-06-25,168.27650451660156
2018-06-26,168.4160614013672
2018-06-27,167.764892578125
2018-06-28,165.81141662597656
2018-06-29,167.3927764892578
2018-07-02,167.578857421875
2018-07-03,164.9742431640625
2018-07-04,166.64862060546875
2018-07-05,164.69515991210938
2018-07-06,167.16024780273438
2018-07-09,167.3927764892578
2018-07-10,166.9276885986328
2018-07-11,166.88116455078125
2018-07-12,168.83462524414062
2018-07-13,169.0671844482422
2018-07-16,167.53233337402344
2018-07-17,172.55551147460938
2018-07-18,173.71827697753906
2018-07-19,172.18341064453125
2018-07-20,172.18341064453125
2018-07-23,173.06712341308594
2018-07-24,176.8810272216797
2018-07-25,180.5088653564453
2018-07-26,180.64840698242188
2018-07-27,182.9739532470703
2018-07-30,181.25303649902344
2018-07-31,184.18324279785156
2018-08-01,184.60183715820312
2018-08-02,184.8809051513672
2018-08-03,186.04367065429688
2018-08-06,186.13668823242188
2018-08-07,186.880859375
2018-08-08,188.6482696533203
2018-08-09,186.32275390625
2018-08-10,186.4622802734375
2018-08-13,186.787841796875
2018-08-14,186.64830017089844
2018-08-16,183.11349487304688
2018-08-17,181.39259338378906
2018-08-20,178.5089111328125
2018-08-21,176.27638244628906
2018-08-23,176.50894165039062
2018-08-24,174.9740753173828
2018-08-27,172.1369171142578
2018-08-28,171.67178344726562
2018-08-29,171.4392547607422
2018-08-30,179.25306701660156
2018-08-31,179.06703186035156
2018-09-03,178.4158935546875
2018-09-04,173.02061462402344
2018-09-05,172.41598510742188
2018-09-06,181.76466369628906
2018-09-07,177.7647247314453
2018-09-10,173.06712341308594
2018-09-11,170.64857482910156
2018-09-12,166.7881317138672
2018-09-14,171.20669555664062
2018-09-17,167.1137237548828
2018-09-18,167.43931579589844
2018-09-19,168.04989624023438
2018-09-21,168.70742797851562
2018-09-24,167.62718200683594
2018-09-25,170.82098388671875
2018-09-26,173.2632598876953
2018-09-27,170.2104034423828
2018-09-28,163.86976623535156
2018-10-01,170.72702026367188
2018-10-03,170.9149169921875
2018-10-04,170.3043212890625
2018-10-05,165.60757446289062
2018-10-08,162.6486053466797
2018-10-09,162.50770568847656
2018-10-10,163.02435302734375
2018-10-11,160.206298828125
2018-10-12,160.62899780273438
2018-10-15,160.76992797851562
2018-10-16,157.76397705078125
2018-10-17,157.3882598876953
2018-10-19,157.482177734375
2018-10-22,157.85792541503906
2018-10-23,156.8716278076172
2018-10-24,157.34129333496094
2018-10-25,156.9655303955078
2018-10-26,157.2943115234375
2018-10-29,160.76992797851562
2018-10-30,164.85609436035156
2018-10-31,168.143798828125
2018-11-01,169.0831756591797
2018-11-02,170.9149169921875
2018-11-05,171.0088348388672
2018-11-06,173.1223907470703
2018-11-07,173.68597412109375
2018-11-09,177.302490234375
2018-11-12,174.0147705078125
2018-11-13,169.8816375732422
2018-11-14,170.9618682861328
2018-11-15,170.53915405273438
2018-11-16,168.09686279296875
2018-11-19,170.82098388671875
2018-11-20,171.0088348388672
2018-11-21,171.38458251953125
2018-11-22,167.4862823486328
2018-11-26,168.28472900390625
2018-11-27,169.3179931640625
2018-11-28,176.59799194335938
2018-11-29,176.87979125976562
2018-11-30,175.79954528808594
2018-12-03,176.551025390625
2018-12-04,174.76625061035156
2018-12-05,174.9071502685547
2018-12-06,172.23001098632812
2018-12-07,170.9149169921875
2018-12-10,166.7817840576172
2018-12-11,167.6741485595703
2018-12-12,167.01658630371094
2018-12-13,168.70742797851562
2018-12-14,166.26513671875
2018-12-17,166.7347869873047
2018-12-18,165.79544067382812
2018-12-19,167.43931579589844
2018-12-20,167.9089813232422
2018-12-21,166.92266845703125
2018-12-24,164.99696350097656
2018-12-26,164.2455291748047
2018-12-27,165.654541015625
2018-12-28,164.15158081054688
2018-12-31,165.18487548828125
2019-01-01,164.7621612548828
2019-01-02,165.37274169921875
2019-01-03,160.1123809814453
2019-01-04,159.68966674804688
2019-01-07,164.43338012695312
2019-01-08,160.06539916992188
2019-01-09,159.83056640625
2019-01-10,159.73663330078125
2019-01-11,161.00473022460938
2019-01-14,159.73663330078125
2019-01-15,159.5487823486328
2019-01-16,167.11053466796875
2019-01-17,166.96963500976562
2019-01-18,171.38458251953125
2019-01-21,166.8756866455078
2019-01-22,168.4725799560547
2019-01-23,169.0831756591797
2019-01-24,168.80137634277344
2019-01-25,170.3043212890625
2019-01-28,168.09686279296875
2019-01-29,166.12420654296875
2019-01-30,167.15750122070312
2019-01-31,165.37274169921875
2019-02-01,166.68783569335938
2019-02-04,160.5350799560547
2019-02-05,159.97146606445312
2019-02-06,158.70333862304688
2019-02-07,159.21998596191406
2019-02-08,156.73072814941406
2019-02-11,156.07313537597656
2019-02-12,155.03988647460938
2019-02-14,149.8264617919922
2019-02-15,150.296142578125
2019-02-18,145.1297149658203
2019-02-19,145.41152954101562
2019-02-20,143.20404052734375
2019-02-21,143.9085693359375
2019-02-22,148.98106384277344
2019-02-25,149.0749969482422
2019-02-26,150.34310913085938
2019-02-27,148.41744995117188
2019-02-28,147.7129364013672
2019-03-01,149.49769592285156
2019-03-05,154.24142456054688
2019-03-06,160.4881134033203
2019-03-07,160.4881134033203
2019-03-08,159.45481872558594
2019-03-11,162.4607391357422
2019-03-12,169.59982299804688
2019-03-13,168.75439453125
2019-03-14,169.55282592773438
2019-03-15,170.4921875
2019-03-18,169.2710418701172
2019-03-19,169.41195678710938
2019-03-20,168.33169555664062
2019-03-22,167.11053466796875
2019-03-25,167.01658630371094
2019-03-26,168.1907958984375
2019-03-27,167.25144958496094
2019-03-28,173.92083740234375
2019-04-01,173.1693572998047
2019-04-02,168.5665283203125
2019-04-03,167.29840087890625
2019-04-04,165.79544067382812
2019-04-05,167.95596313476562
2019-04-08,167.34536743164062
2019-04-09,169.03619384765625
2019-04-10,170.58615112304688
2019-04-11,171.90122985839844
2019-04-12,172.23001098632812
2019-04-15,173.2632598876953
2019-04-16,177.6312713623047
2019-04-18,178.42971801757812
2019-04-22,178.288818359375
2019-04-23,178.47666931152344
2019-04-24,178.3827362060547
2019-04-25,179.7448272705078
2019-04-26,184.06581115722656
2019-04-30,187.77626037597656
2019-05-02,186.03846740722656
2019-05-03,178.42971801757812
2019-05-06,174.1087188720703
2019-05-07,171.19671630859375
2019-05-08,164.2455291748047
2019-05-09,164.19854736328125
2019-05-10,164.52731323242188
2019-05-13,164.52731323242188
2019-05-14,165.93634033203125
2019-05-15,164.43338012695312
2019-05-16,169.2240753173828
2019-05-17,170.63308715820312
2019-05-20,176.87979125976562
2019-05-21,175.2828826904297
2019-05-22,176.8328094482422
2019-05-23,177.2555389404297
2019-05-24,183.54917907714844
2019-05-27,186.69601440429688
2019-05-28,183.92491149902344
2019-05-29,179.4630126953125
2019-05-30,179.97964477539062
2019-05-31,181.76441955566406
2019-06-03,185.5218048095703
2019-06-04,183.59613037109375
2019-06-06,179.1342315673828
2019-06-07,174.43746948242188
2019-06-10,175.1419677734375
2019-06-11,177.1615753173828
2019-06-12,183.92491149902344
