Date,DOW
2019-07-19,36.88432312011719
2019-07-22,36.4261360168457
2019-07-23,37.671836853027344
2019-07-24,37.79354476928711
2019-07-25,36.34738540649414
2019-07-26,35.15895462036133
2019-07-29,34.40007019042969
2019-07-30,34.6506462097168
2019-07-31,34.67927551269531
2019-08-01,33.54096984863281
2019-08-02,32.646060943603516
2019-08-05,32.051849365234375
2019-08-06,31.808427810668945
2019-08-07,32.13776397705078
2019-08-08,33.49801254272461
2019-08-09,33.390628814697266
2019-08-12,32.71050262451172
2019-08-13,33.54096984863281
2019-08-14,31.557859420776367
2019-08-15,31.056711196899414
2019-08-16,31.86570930480957
2019-08-19,32.646060943603516
2019-08-20,30.899211883544922
2019-08-21,30.98512077331543
2019-08-22,30.10453224182129
2019-08-23,29.145198822021484
2019-08-26,29.22395133972168
2019-08-27,29.474525451660156
2019-08-28,30.44103240966797
2019-08-29,30.84136962890625
2019-08-30,31.030628204345703
2019-09-03,30.42646026611328
2019-09-04,30.965120315551758
2019-09-05,31.561994552612305
2019-09-06,31.47465705871582
2019-09-09,32.35541534423828
2019-09-10,33.71659851074219
2019-09-11,34.12422180175781
2019-09-12,34.18973159790039
2019-09-13,35.08506774902344
2019-09-16,35.674659729003906
2019-09-17,34.93947982788086
2019-09-18,34.58279800415039
2019-09-19,34.677433013916016
2019-09-20,35.09233856201172
2019-09-23,34.87396240234375
2019-09-24,33.92041015625
2019-09-25,34.70655059814453
2019-09-26,34.37899398803711
2019-09-27,34.26252365112305
2019-09-30,34.68470764160156
2019-10-01,33.46183776855469
2019-10-02,32.70481491088867
2019-10-03,32.981414794921875
2019-10-04,33.00324630737305
2019-10-07,32.87950897216797
2019-10-08,31.918672561645508
2019-10-09,32.03513717651367
2019-10-10,32.69753646850586
2019-10-11,34.30619812011719
2019-10-14,34.0805549621582
2019-10-15,34.35716247558594
2019-10-16,34.298927307128906
2019-10-17,34.801177978515625
2019-10-18,34.910369873046875
2019-10-21,34.298927307128906
2019-10-22,34.0805549621582
2019-10-23,34.37899398803711
2019-10-24,36.00950622558594
2019-10-25,36.74468231201172
2019-10-28,37.276058197021484
2019-10-29,37.4798698425293
2019-10-30,37.1450309753418
2019-10-31,36.75196838378906
2019-11-01,38.07675552368164
2019-11-04,39.430660247802734
2019-11-05,39.4525032043457
2019-11-06,39.51072692871094
2019-11-07,40.61714172363281
2019-11-08,40.75544357299805
2019-11-11,40.62442398071289
2019-11-12,40.15129089355469
2019-11-13,39.059425354003906
2019-11-14,39.27051544189453
2019-11-15,39.932918548583984
2019-11-18,39.53984069824219
2019-11-19,38.862892150878906
2019-11-20,38.33881378173828
2019-11-21,39.219573974609375
2019-11-22,39.4525032043457
2019-11-25,40.18040084838867
2019-11-26,40.30414962768555
2019-11-27,40.016624450683594
2019-11-29,39.34575271606445
2019-12-02,39.19093322753906
2019-12-03,38.20305252075195
2019-12-04,38.542171478271484
2019-12-05,38.335758209228516
2019-12-06,39.23516845703125
2019-12-09,39.27203369140625
2019-12-10,39.168819427490234
2019-12-11,39.146705627441406
2019-12-12,40.14196014404297
2019-12-13,39.27939987182617
2019-12-16,39.93553161621094
2019-12-17,40.29677200317383
2019-12-18,39.9945068359375
2019-12-19,40.19356918334961
2019-12-20,40.25990676879883
2019-12-23,40.49582290649414
2019-12-24,40.47372055053711
2019-12-26,40.709625244140625
2019-12-27,40.422096252441406
2019-12-30,40.060855865478516
2019-12-31,40.34837341308594
2020-01-02,39.62590026855469
2020-01-03,38.645381927490234
2020-01-06,38.49056625366211
2020-01-07,38.4758186340332
2020-01-08,38.873924255371094
2020-01-09,38.4758186340332
2020-01-10,37.96714782714844
2020-01-13,38.593780517578125
2020-01-14,38.512691497802734
2020-01-15,38.53480529785156
2020-01-16,38.68961715698242
2020-01-17,39.32363510131836
2020-01-21,38.7780876159668
2020-01-22,37.5026969909668
2020-01-23,37.04560470581055
2020-01-24,35.74808883666992
2020-01-27,34.782318115234375
2020-01-28,34.767581939697266
2020-01-29,36.618011474609375
2020-01-30,35.73334503173828
2020-01-31,33.96400833129883
2020-02-03,34.45793914794922
2020-02-04,35.4237060546875
2020-02-05,36.57378387451172
2020-02-06,36.27152633666992
2020-02-07,35.408958435058594
2020-02-10,35.52691650390625
2020-02-11,35.96925735473633
2020-02-12,36.40421676635742
2020-02-13,35.608009338378906
2020-02-14,35.851287841796875
2020-02-18,35.1951789855957
2020-02-19,35.062469482421875
2020-02-20,35.94713592529297
2020-02-21,35.608009338378906
2020-02-24,34.08932876586914
2020-02-25,32.401092529296875
2020-02-26,31.737581253051758
2020-02-27,29.639225006103516
2020-02-28,30.283721923828125
2020-03-02,31.040616989135742
2020-03-03,30.396133422851562
2020-03-04,31.4078369140625
2020-03-05,30.05140495300293
2020-03-06,29.204572677612305
2020-03-09,22.879531860351562
2020-03-10,23.531522750854492
2020-03-11,20.97603416442871
2020-03-12,17.738571166992188
2020-03-13,19.252384185791016
2020-03-16,16.487058639526367
2020-03-17,19.934349060058594
2020-03-18,19.814441680908203
2020-03-19,21.073453903198242
2020-03-20,20.56385612487793
2020-03-23,19.919361114501953
2020-03-24,21.335744857788086
2020-03-25,22.767120361328125
2020-03-26,22.242534637451172
2020-03-27,21.4031925201416
2020-03-30,21.470640182495117
2020-03-31,21.91279411315918
2020-04-01,20.26408576965332
2020-04-02,21.00600242614746
2020-04-03,20.961036682128906
2020-04-06,22.88702964782715
2020-04-07,24.228477478027344
2020-04-08,26.0720272064209
2020-04-09,27.39849090576172
2020-04-13,26.401765823364258
2020-04-14,26.50668716430664
2020-04-15,24.153532028198242
2020-04-16,23.70389175415039
2020-04-17,25.045330047607422
2020-04-20,23.628948211669922
2020-04-21,23.14183235168457
2020-04-22,23.86126136779785
2020-04-23,24.400840759277344
2020-04-24,24.820510864257812
2020-04-27,25.80973243713379
2020-04-28,26.881393432617188
2020-04-29,28.0804500579834
2020-04-30,27.495906829833984
2020-05-01,25.42753791809082
2020-05-04,24.775543212890625
2020-05-05,25.00786590576172
2020-05-06,23.951194763183594
2020-05-07,24.6181697845459
2020-05-08,25.7273006439209
2020-05-11,25.40505599975586
2020-05-12,25.322616577148438
2020-05-13,24.243459701538086
2020-05-14,25.11277961730957
2020-05-15,25.15025520324707
2020-05-18,27.53338050842285
2020-05-19,26.709028244018555
2020-05-20,27.113704681396484
2020-05-21,26.843921661376953
2020-05-22,27.06874656677246
2020-05-26,29.069673538208008
2020-05-27,29.841562271118164
2020-05-28,29.528810501098633
2020-05-29,29.444900512695312
2020-06-01,29.45252799987793
2020-06-02,30.97054100036621
2020-06-03,31.756244659423828
2020-06-04,32.58008575439453
2020-06-05,33.5412483215332
2020-06-08,35.01350402832031
2020-06-09,33.87688446044922
2020-06-10,33.243751525878906
2020-06-11,29.94835662841797
2020-06-12,31.451120376586914
2020-06-15,32.023231506347656
2020-06-16,32.22919845581055
2020-06-17,31.405351638793945
2020-06-18,31.718111038208008
2020-06-19,31.771503448486328
2020-06-22,31.840164184570312
2020-06-23,31.542661666870117
2020-06-24,29.330476760864258
2020-06-25,30.497591018676758
2020-06-26,30.36029815673828
2020-06-29,31.260417938232422
2020-06-30,31.09259033203125
2020-07-01,31.0849666595459
2020-07-02,31.725732803344727
2020-07-06,32.38176727294922
2020-07-07,31.80202293395996
2020-07-08,30.779829025268555
2020-07-09,30.085670471191406
2020-07-10,31.09259033203125
2020-07-13,31.45874786376953
2020-07-14,32.3741455078125
2020-07-15,33.053043365478516
2020-07-16,33.434452056884766
2020-07-17,33.31240463256836
2020-07-20,32.26734161376953
2020-07-21,32.83182144165039
2020-07-22,33.8234977722168
2020-07-23,32.66400909423828
2020-07-24,32.503822326660156
2020-07-27,33.56414031982422
2020-07-28,32.51143264770508
2020-07-29,33.1979866027832
2020-07-30,31.832530975341797
2020-07-31,31.32144546508789
2020-08-03,30.581501007080078
2020-08-04,31.519771575927734
2020-08-05,32.03086853027344
2020-08-06,32.07663345336914
2020-08-07,32.519073486328125
2020-08-10,34.174400329589844
2020-08-11,33.9455451965332
2020-08-12,33.7777214050293
2020-08-13,33.89214324951172
2020-08-14,34.22779083251953
2020-08-17,33.91503143310547
2020-08-18,34.105743408203125
2020-08-19,34.05234146118164
2020-08-20,33.32766342163086
2020-08-21,33.25138473510742
2020-08-24,35.18132019042969
2020-08-25,34.77702331542969
2020-08-26,35.34913635253906
2020-08-27,35.21183395385742
2020-08-28,35.668827056884766
2020-08-31,34.9484748840332
2020-09-01,36.61380386352539
2020-09-02,38.12421417236328
2020-09-03,37.48131561279297
2020-09-04,37.643978118896484
2020-09-08,37.12500762939453
2020-09-09,38.13195037841797
2020-09-10,37.72142791748047
2020-09-11,38.612178802490234
2020-09-14,38.79807662963867
2020-09-15,39.557151794433594
2020-09-16,38.495994567871094
2020-09-17,39.47970199584961
2020-09-18,39.014957427978516
2020-09-21,37.10951232910156
2020-09-22,37.024314880371094
2020-09-23,36.20328140258789
2020-09-24,35.947669982910156
2020-09-25,35.66107940673828
2020-09-28,36.776458740234375
2020-09-29,36.07160186767578
2020-09-30,36.443397521972656
2020-10-01,35.715301513671875
2020-10-02,36.644775390625
2020-10-05,37.62849426269531
2020-10-06,37.086280822753906
2020-10-07,37.41159439086914
2020-10-08,38.24811935424805
2020-10-09,38.232643127441406
2020-10-12,37.62849426269531
2020-10-13,37.086280822753906
2020-10-14,37.82212448120117
2020-10-15,37.961544036865234
2020-10-16,38.1861686706543
2020-10-19,37.82987594604492
2020-10-20,38.2171516418457
2020-10-21,37.60524368286133
2020-10-22,37.81438064575195
2020-10-23,37.58975601196289
2020-10-26,36.520843505859375
2020-10-27,36.07160186767578
2020-10-28,34.99494552612305
2020-10-29,35.823734283447266
2020-10-30,35.23506164550781
2020-11-02,37.03981399536133
2020-11-03,37.744667053222656
2020-11-04,35.97865295410156
2020-11-05,37.93056106567383
2020-11-06,37.35737609863281
2020-11-09,40.37044143676758
2020-11-10,41.40837478637695
2020-11-11,40.440155029296875
2020-11-12,39.53392028808594
2020-11-13,40.25425720214844
2020-11-16,41.77241897583008
2020-11-17,42.19842529296875
2020-11-18,42.83357238769531
2020-11-19,42.864559173583984
2020-11-20,42.392066955566406
2020-11-23,43.32929229736328
2020-11-24,44.71577453613281
2020-11-25,43.708831787109375
2020-11-27,43.45001983642578
2020-11-30,41.5755500793457
2020-12-01,41.98337936401367
2020-12-02,41.72456359863281
2020-12-03,42.03828048706055
2020-12-04,43.175514221191406
2020-12-07,41.73240280151367
2020-12-08,42.783355712890625
2020-12-09,42.869632720947266
2020-12-10,42.68924331665039
2020-12-11,42.35199737548828
2020-12-14,41.614768981933594
2020-12-15,42.45396041870117
2020-12-16,42.21867370605469
2020-12-17,42.21867370605469
2020-12-18,43.653934478759766
2020-12-21,43.19903564453125
2020-12-22,42.87747573852539
2020-12-23,42.94022750854492
2020-12-24,42.971595764160156
2020-12-28,42.57944107055664
2020-12-29,42.610816955566406
2020-12-30,43.50492477416992
2020-12-31,43.52843475341797
2021-01-04,42.38337326049805
2021-01-05,43.76373291015625
2021-01-06,45.82643508911133
2021-01-07,45.88917922973633
2021-01-08,45.65388107299805
2021-01-11,46.16368103027344
2021-01-12,47.873443603515625
2021-01-13,47.0813102722168
2021-01-14,46.78327560424805
2021-01-15,44.94802474975586
2021-01-19,45.13625717163086
2021-01-20,45.93622970581055
2021-01-21,45.14409255981445
2021-01-22,45.097042083740234
2021-01-25,44.885276794433594
2021-01-26,43.7166748046875
2021-01-27,42.65787124633789
2021-01-28,42.650028228759766
2021-01-29,40.704986572265625
2021-02-01,41.37162780761719
2021-02-02,42.830421447753906
2021-02-03,43.41080093383789
2021-02-04,44.187259674072266
2021-02-05,44.893123626708984
2021-02-08,44.979393005371094
2021-02-09,44.39116668701172
2021-02-10,45.23036193847656
2021-02-11,45.23036193847656
2021-02-12,45.60683059692383
2021-02-16,46.07741165161133
2021-02-17,45.91271209716797
2021-02-18,45.14409255981445
2021-02-19,47.363651275634766
2021-02-22,49.00283432006836
2021-02-23,48.72047805786133
2021-02-24,49.95182800292969
2021-02-25,48.65129852294922
2021-02-26,47.033546447753906
2021-03-01,48.80196762084961
2021-03-02,49.745643615722656
2021-03-03,49.36500549316406
2021-03-04,48.532344818115234
2021-03-05,49.88839340209961
2021-03-08,50.30868911743164
2021-03-09,49.37293243408203
2021-03-10,50.82413864135742
2021-03-11,51.00653839111328
2021-03-12,51.022396087646484
2021-03-15,49.880462646484375
2021-03-16,50.102508544921875
2021-03-17,52.34673309326172
2021-03-18,51.32374572753906
2021-03-19,50.68140411376953
2021-03-22,50.364200592041016
2021-03-23,48.175479888916016
2021-03-24,49.1984748840332
2021-03-25,50.15009307861328
2021-03-26,50.744842529296875
2021-03-29,50.67347717285156
2021-03-30,51.23651123046875
2021-03-31,50.70519256591797
2021-04-01,51.228580474853516
2021-04-05,51.22064208984375
2021-04-06,51.228580474853516
2021-04-07,50.744842529296875
2021-04-08,50.11042785644531
2021-04-09,50.070777893066406
2021-04-12,50.58624267578125
2021-04-13,50.20559310913086
2021-04-14,50.94309616088867
2021-04-15,51.20479202270508
2021-04-16,51.29201889038086
2021-04-19,51.18893051147461
2021-04-20,49.547401428222656
2021-04-21,51.403045654296875
2021-04-22,48.318233489990234
2021-04-23,49.25397872924805
2021-04-26,49.32535171508789
2021-04-27,49.68221664428711
2021-04-28,50.20559310913086
2021-04-29,50.800350189208984
2021-04-30,49.563255310058594
2021-05-03,51.18893051147461
2021-05-04,52.51325988769531
2021-05-05,53.98032760620117
2021-05-06,54.74956512451172
2021-05-07,54.74956512451172
2021-05-10,54.50373077392578
2021-05-11,54.376834869384766
2021-05-12,53.60761260986328
2021-05-13,53.98826217651367
2021-05-14,55.37604904174805
2021-05-17,56.23249053955078
2021-05-18,55.13813400268555
2021-05-19,54.360984802246094
2021-05-20,54.13100814819336
2021-05-21,54.5830192565918
2021-05-24,55.15399932861328
2021-05-25,54.74956512451172
2021-05-26,55.16984558105469
2021-05-27,55.00162887573242
2021-05-28,54.80936050415039
2021-06-01,56.403499603271484
2021-06-02,55.23393630981445
2021-06-03,56.56371307373047
2021-06-04,56.371456146240234
2021-06-07,55.46624755859375
2021-06-08,55.578392028808594
2021-06-09,55.14582061767578
2021-06-10,54.464900970458984
2021-06-11,54.47291946411133
2021-06-14,53.639808654785156
2021-06-15,53.84808349609375
2021-06-16,52.54233169555664
2021-06-17,50.900142669677734
2021-06-18,49.650455474853516
2021-06-21,50.555667877197266
2021-06-22,50.86810302734375
2021-06-23,50.58771514892578
2021-06-24,50.555667877197266
2021-06-25,50.69986343383789
2021-06-28,50.387451171875
2021-06-29,50.45153045654297
2021-06-30,50.691856384277344
2021-07-01,50.86810302734375
2021-07-02,50.87610626220703
2021-07-06,49.61041259765625
2021-07-07,49.86675262451172
2021-07-08,49.19385528564453
2021-07-09,50.531654357910156
2021-07-12,50.643795013427734
2021-07-13,50.22723388671875
2021-07-14,49.92283248901367
2021-07-15,49.59439468383789
2021-07-16,48.072349548339844
2021-07-19,46.29397201538086
2021-07-20,46.9588508605957
2021-07-21,47.848045349121094
2021-07-22,48.4488525390625
2021-07-23,48.1524543762207
2021-07-26,49.67448806762695
2021-07-27,49.62643051147461
2021-07-28,49.562347412109375
2021-07-29,50.147125244140625
2021-07-30,49.79465103149414
2021-08-02,49.04165267944336
2021-08-03,49.850730895996094
2021-08-04,48.85740280151367
2021-08-05,48.86541748046875
2021-08-06,49.66647720336914
2021-08-09,49.52228927612305
2021-08-10,50.56368637084961
2021-08-11,51.46088409423828
2021-08-12,51.276641845703125
2021-08-13,51.020294189453125
2021-08-16,50.72390365600586
2021-08-17,49.9148063659668
2021-08-18,49.57034683227539
2021-08-19,48.50492477416992
2021-08-20,48.77729797363281
2021-08-23,49.71455001831055
2021-08-24,50.67583084106445
2021-08-25,51.16448974609375
2021-08-26,50.988258361816406
2021-08-27,52.37410354614258
2021-08-30,51.807281494140625
2021-08-31,50.932769775390625
2021-09-01,50.641265869140625
2021-09-02,50.7060432434082
2021-09-03,50.30117416381836
2021-09-07,50.09873962402344
2021-09-08,49.14324188232422
2021-09-09,48.811241149902344
2021-09-10,48.91651153564453
2021-09-13,49.16753005981445
2021-09-14,48.30110168457031
2021-09-15,48.7464714050293
2021-09-16,48.15535354614258
2021-09-17,46.76259994506836
2021-09-20,45.491310119628906
2021-09-21,44.964969635009766
2021-09-22,45.58846664428711
2021-09-23,46.503482818603516
2021-09-24,46.00144577026367
2021-09-27,48.333492279052734
2021-09-28,48.14725112915039
2021-09-29,47.629024505615234
2021-09-30,46.60874938964844
2021-10-01,47.43467712402344
2021-10-04,47.15937042236328
2021-10-05,47.855751037597656
2021-10-06,46.28485107421875
2021-10-07,47.37800216674805
2021-10-08,47.53995132446289
2021-10-11,47.15127182006836
2021-10-12,46.7545051574707
2021-10-13,46.08241653442383
2021-10-14,47.564247131347656
2021-10-15,47.74237823486328
2021-10-18,47.734283447265625
2021-10-19,47.92862319946289
2021-10-20,48.49544143676758
2021-10-21,47.98530960083008
2021-10-22,47.288936614990234
2021-10-25,47.53995132446289
2021-10-26,47.53995132446289
2021-10-27,45.34555435180664
2021-10-28,45.80710220336914
2021-10-29,45.32126235961914
2021-11-01,46.511573791503906
2021-11-02,47.345611572265625
2021-11-03,47.81526184082031
2021-11-04,46.29294204711914
2021-11-05,47.2160530090332
2021-11-08,47.42658615112305
2021-11-09,47.604736328125
2021-11-10,47.58043670654297
2021-11-11,48.325401306152344
2021-11-12,48.63309860229492
2021-11-15,48.519737243652344
2021-11-16,47.661415100097656
2021-11-17,47.24034881591797
2021-11-18,46.94883728027344
2021-11-19,46.430606842041016
2021-11-22,47.604736328125
2021-11-23,47.92052459716797
2021-11-24,47.47517395019531
2021-11-26,46.64112854003906
2021-11-29,46.60834503173828
2021-11-30,45.02632141113281
2021-12-01,43.247554779052734
2021-12-02,43.591835021972656
2021-12-03,43.501670837402344
2021-12-06,44.165626525878906
2021-12-07,44.96894073486328
2021-12-08,45.00992965698242
2021-12-09,44.58367919921875
2021-12-10,44.82139587402344
2021-12-13,43.70659255981445
2021-12-14,44.165626525878906
2021-12-15,44.29677963256836
2021-12-16,44.75581359863281
2021-12-17,44.34596252441406
2021-12-20,43.862342834472656
2021-12-21,44.42793655395508
2021-12-22,44.45252990722656
2021-12-23,45.198463439941406
2021-12-27,45.79684066772461
2021-12-28,46.4198112487793
2021-12-29,46.77228546142578
2021-12-30,46.54277038574219
2021-12-31,46.49359130859375
2022-01-03,46.616539001464844
2022-01-04,47.8788948059082
2022-01-05,47.829715728759766
2022-01-06,47.73954391479492
2022-01-07,48.444488525390625
2022-01-10,47.87068557739258
2022-01-11,48.51005935668945
2022-01-12,48.57563781738281
2022-01-13,49.133033752441406
2022-01-14,49.788795471191406
2022-01-18,49.34616470336914
2022-01-19,49.051063537597656
2022-01-20,47.38706588745117
2022-01-21,46.49359130859375
2022-01-24,46.41162109375
2022-01-25,46.87065124511719
2022-01-26,46.90343475341797
2022-01-27,49.329769134521484
2022-01-28,49.21501159667969
2022-01-31,48.96089553833008
2022-02-01,50.66587829589844
2022-02-02,50.542930603027344
2022-02-03,50.17405700683594
2022-02-04,49.674041748046875
2022-02-07,49.10844421386719
2022-02-08,50.07569122314453
2022-02-09,50.81343078613281
2022-02-10,49.9609375
2022-02-11,50.07569122314453
2022-02-14,49.862571716308594
2022-02-15,50.70686721801758
2022-02-16,50.8871955871582
2022-02-17,50.14126968383789
2022-02-18,49.66584777832031
2022-02-22,49.42812728881836
2022-02-23,49.15762710571289
2022-02-24,48.13299560546875
2022-02-25,49.485233306884766
2022-02-28,48.91281509399414
2022-03-01,47.394657135009766
2022-03-02,49.11192321777344
2022-03-03,49.50182342529297
2022-03-04,48.804969787597656
2022-03-07,48.09981155395508
2022-03-08,47.98366928100586
2022-03-09,49.60967254638672
2022-03-10,50.29823303222656
2022-03-11,50.530517578125
2022-03-14,50.00787353515625
2022-03-15,48.83815002441406
2022-03-16,49.476932525634766
2022-03-17,52.13163375854492
2022-03-18,51.75832748413086
2022-03-21,52.54643249511719
2022-03-22,52.72064971923828
2022-03-23,52.51325607299805
2022-03-24,53.16862487792969
2022-03-25,53.674678802490234
2022-03-28,53.18522262573242
2022-03-29,53.251590728759766
2022-03-30,53.309661865234375
2022-03-31,52.86167907714844
2022-04-01,53.24329376220703
2022-04-04,53.10226821899414
2022-04-05,52.67087173461914
2022-04-06,51.161006927490234
2022-04-07,50.812583923339844
2022-04-08,51.169307708740234
2022-04-11,51.3932991027832
2022-04-12,52.48006820678711
2022-04-13,53.22670364379883
2022-04-14,54.3300666809082
2022-04-18,54.653602600097656
2022-04-19,55.62423324584961
2022-04-20,56.03073501586914
2022-04-21,57.6650276184082
2022-04-22,56.827144622802734
2022-04-25,56.470401763916016
2022-04-26,55.88969039916992
2022-04-27,55.9560546875
2022-04-28,56.25471496582031
2022-04-29,55.16794967651367
2022-05-02,55.63251876831055
2022-05-03,56.536781311035156
2022-05-04,58.57758331298828
2022-05-05,56.80224609375
2022-05-06,56.354270935058594
2022-05-09,55.27579879760742
2022-05-10,54.595523834228516
2022-05-11,55.408531188964844
2022-05-12,55.61593246459961
2022-05-13,56.04730987548828
2022-05-16,56.3957405090332
2022-05-17,58.046630859375
2022-05-18,57.16727066040039
2022-05-19,57.0428352355957
2022-05-20,56.503597259521484
2022-05-23,55.9892463684082
2022-05-24,55.64081573486328
2022-05-25,55.831626892089844
2022-05-26,56.27960205078125
2022-05-27,57.8890266418457
2022-05-31,56.98372268676758
2022-06-01,57.09270095825195
2022-06-02,57.084320068359375
2022-06-03,56.18739700317383
2022-06-06,56.22092819213867
2022-06-07,56.47239303588867
2022-06-08,56.36342239379883
2022-06-09,55.2066535949707
2022-06-10,51.862064361572266
2022-06-13,49.18807601928711
2022-06-14,49.087486267089844
2022-06-15,48.12350082397461
2022-06-16,46.45540237426758
2022-06-17,45.910545349121094
2022-06-21,46.06142807006836
2022-06-22,43.87360763549805
2022-06-23,42.800662994384766
2022-06-24,44.54420471191406
2022-06-27,43.77302551269531
2022-06-28,44.03287887573242
2022-06-29,43.57185363769531
2022-06-30,43.26169204711914
2022-07-01,43.32875442504883
2022-07-05,42.524044036865234
2022-07-06,42.90125274658203
2022-07-07,43.82331848144531
2022-07-08,43.068904876708984
2022-07-11,42.758750915527344
2022-07-12,42.26418685913086
2022-07-13,41.635501861572266
2022-07-14,40.99005889892578
2022-07-15,41.53491973876953
2022-07-18,42.30610656738281
2022-07-19,43.9658203125
2022-07-20,44.049644470214844
2022-07-21,43.08566665649414
2022-07-22,42.624637603759766
2022-07-25,43.23655319213867
2022-07-26,43.00183868408203
2022-07-27,43.78978729248047
2022-07-28,43.84008026123047
2022-07-29,44.60287857055664
2022-08-01,43.97419357299805
2022-08-02,43.211395263671875
2022-08-03,43.16110610961914
2022-08-04,42.74198532104492
2022-08-05,43.16110610961914
2022-08-08,43.7143440246582
2022-08-09,44.19214630126953
2022-08-10,45.29862594604492
2022-08-11,46.32127380371094
2022-08-12,46.882904052734375
2022-08-15,46.388336181640625
2022-08-16,47.033782958984375
2022-08-17,46.48893356323242
2022-08-18,46.95834732055664
2022-08-19,46.51408386230469
2022-08-22,45.6087760925293
2022-08-23,46.623043060302734
2022-08-24,45.46627426147461
2022-08-25,46.74040603637695
2022-08-26,45.65068435668945
2022-08-29,44.90465545654297
2022-08-30,43.639137268066406
2022-08-31,43.316383361816406
2022-09-01,42.433067321777344
2022-09-02,41.88099670410156
2022-09-06,41.269474029541016
2022-09-07,41.59222412109375
2022-09-08,41.95743942260742
2022-09-09,42.90020751953125
2022-09-12,43.25693130493164
2022-09-13,40.65795135498047
2022-09-14,39.97847366333008
2022-09-15,39.842586517333984
2022-09-16,39.426395416259766
2022-09-19,39.69820022583008
2022-09-20,39.146114349365234
2022-09-21,38.2033576965332
2022-09-22,38.024993896484375
2022-09-23,37.28606414794922
2022-09-26,36.85289764404297
2022-09-27,37.192630767822266
2022-09-28,38.26280212402344
2022-09-29,37.506893157958984
2022-09-30,37.31153869628906
2022-10-03,38.458152770996094
2022-10-04,39.59627151489258
2022-10-05,39.12063980102539
2022-10-06,38.66199493408203
2022-10-07,37.71923065185547
2022-10-10,38.1184196472168
2022-10-11,37.32853317260742
2022-10-12,37.20962142944336
2022-10-13,39.001731872558594
2022-10-14,38.322261810302734
2022-10-17,38.44116973876953
2022-10-18,39.39242935180664
2022-10-19,38.33074951171875
2022-10-20,38.160888671875
2022-10-21,39.8086051940918
2022-10-24,39.95299530029297
2022-10-25,40.640960693359375
2022-10-26,40.75987243652344
2022-10-27,40.445613861083984
2022-10-28,40.32670211791992
2022-10-31,39.69820022583008
2022-11-01,39.859561920166016
2022-11-02,39.859561920166016
2022-11-03,39.48585510253906
2022-11-04,41.64317321777344
2022-11-07,42.0423698425293
2022-11-08,42.169769287109375
2022-11-09,40.49657440185547
2022-11-10,42.433067321777344
2022-11-11,45.133975982666016
2022-11-14,44.12325668334961
2022-11-15,43.82598876953125
2022-11-16,42.90020751953125
2022-11-17,42.577457427978516
2022-11-18,42.52649688720703
2022-11-21,42.61143493652344
2022-11-22,43.80051040649414
2022-11-23,43.78352355957031
2022-11-25,43.792015075683594
2022-11-28,42.63691329956055
2022-11-29,43.62746810913086
