Date,FCX
2016-08-12,10.759954452514648
2016-08-15,11.078563690185547
2016-08-16,10.996636390686035
2016-08-17,10.923810958862305
2016-08-18,11.133183479309082
2016-08-19,10.896501541137695
2016-08-22,10.769059181213379
2016-08-23,10.905606269836426
2016-08-24,10.086318016052246
2016-08-25,10.095420837402344
2016-08-26,9.913359642028809
2016-08-29,9.995287895202637
2016-08-30,9.612954139709473
2016-08-31,9.367165565490723
2016-09-01,9.421788215637207
2016-09-02,9.540127754211426
2016-09-06,9.7586030960083
2016-09-07,9.649369239807129
2016-09-08,9.667572021484375
2016-09-09,9.34896183013916
2016-09-12,10.086318016052246
2016-09-13,9.239721298217773
2016-09-14,8.921113014221191
2016-09-15,8.902904510498047
2016-09-16,9.048556327819824
2016-09-19,9.11228084564209
2016-09-20,9.057661056518555
2016-09-21,9.594749450683594
2016-09-22,9.995287895202637
2016-09-23,9.676675796508789
2016-09-26,9.567438125610352
2016-09-27,9.294339179992676
2016-09-28,9.931565284729004
2016-09-29,9.731293678283691
2016-09-30,9.886048316955566
2016-10-03,9.731293678283691
2016-10-04,9.458200454711914
2016-10-05,9.713092803955078
2016-10-06,9.37627124786377
2016-10-07,9.221517562866211
2016-10-10,9.276135444641113
2016-10-11,8.984833717346191
2016-10-12,9.148690223693848
2016-10-13,8.77546215057373
2016-10-14,8.793667793273926
2016-10-17,8.66622257232666
2016-10-18,8.848285675048828
2016-10-19,9.121381759643555
2016-10-20,9.294339179992676
2016-10-21,9.139588356018066
2016-10-24,9.2670316696167
2016-10-25,9.603851318359375
2016-10-26,9.631156921386719
2016-10-27,9.731293678283691
2016-10-28,9.949771881103516
2016-10-31,10.177350997924805
2016-11-01,10.150042533874512
2016-11-02,9.667572021484375
2016-11-03,9.767707824707031
2016-11-04,10.059009552001953
2016-11-07,10.277488708496094
2016-11-08,11.005741119384766
2016-11-09,11.897851943969727
2016-11-10,12.562383651733398
2016-11-11,12.689826965332031
2016-11-14,12.671618461608887
2016-11-15,12.735342025756836
2016-11-16,12.562383651733398
2016-11-17,12.562383651733398
2016-11-18,12.498658180236816
2016-11-21,13.208709716796875
2016-11-22,13.764001846313477
2016-11-23,14.756248474121094
2016-11-25,14.565082550048828
2016-11-28,14.364811897277832
2016-11-29,13.627455711364746
2016-11-30,13.973376274108887
2016-12-01,13.682073593139648
2016-12-02,14.037097930908203
2016-12-05,14.446739196777344
2016-12-06,14.464948654174805
2016-12-07,14.046201705932617
2016-12-08,14.20095443725586
2016-12-09,14.337502479553223
2016-12-12,13.982477188110352
2016-12-13,13.691177368164062
2016-12-14,13.336152076721191
2016-12-15,13.299738883972168
2016-12-16,12.589694023132324
2016-12-19,12.334803581237793
2016-12-20,12.890096664428711
2016-12-21,12.789958000183105
2016-12-22,12.562383651733398
2016-12-23,12.571487426757812
2016-12-27,12.525967597961426
2016-12-28,12.353010177612305
2016-12-29,12.271082878112793
2016-12-30,12.007089614868164
2017-01-03,12.54417610168457
2017-01-04,13.500008583068848
2017-01-05,13.308843612670898
2017-01-06,13.56373119354248
2017-01-09,13.363459587097168
2017-01-10,14.155438423156738
2017-01-11,14.446739196777344
2017-01-12,13.900551795959473
2017-01-13,13.827726364135742
2017-01-17,13.70938491821289
2017-01-18,13.87324047088623
2017-01-19,13.891448020935059
2017-01-20,14.119023323059082
2017-01-23,14.31019401550293
2017-01-24,15.493610382080078
2017-01-25,15.02023983001709
2017-01-26,14.419429779052734
2017-01-27,14.901901245117188
2017-01-30,14.792662620544434
2017-01-31,15.156787872314453
2017-02-01,15.329748153686523
2017-02-02,15.302438735961914
2017-02-03,14.410329818725586
2017-02-06,14.565082550048828
2017-02-07,14.128129005432129
2017-02-08,14.137234687805176
2017-02-09,14.00978946685791
2017-02-10,14.38301944732666
2017-02-13,14.528669357299805
2017-02-14,14.474050521850586
2017-02-15,13.991583824157715
2017-02-16,13.718484878540039
2017-02-17,13.572834014892578
2017-02-21,12.86279010772705
2017-02-22,12.498658180236816
2017-02-23,12.271082878112793
2017-02-24,12.061708450317383
2017-02-27,12.079916000366211
2017-02-28,12.198254585266113
2017-03-01,12.735342025756836
2017-03-02,12.116329193115234
2017-03-03,12.016191482543945
2017-03-06,11.743097305297852
2017-03-07,11.551929473876953
2017-03-08,11.324349403381348
2017-03-09,11.287936210632324
2017-03-10,11.26063060760498
2017-03-13,11.433587074279785
2017-03-14,11.169598579406738
2017-03-15,11.733996391296387
2017-03-16,11.670271873474121
2017-03-17,11.615652084350586
2017-03-20,11.588342666625977
2017-03-21,11.442691802978516
2017-03-22,11.706682205200195
2017-03-23,11.679378509521484
2017-03-24,11.66117000579834
2017-03-27,11.11497688293457
2017-03-28,11.442691802978516
2017-03-29,11.579238891601562
2017-03-30,12.116329193115234
2017-03-31,12.161842346191406
2017-04-03,12.052606582641602
2017-04-04,12.325701713562012
2017-04-05,12.234668731689453
2017-04-06,12.343907356262207
2017-04-07,12.170948028564453
2017-04-10,12.30749225616455
2017-04-11,12.39852523803711
2017-04-12,11.724891662597656
2017-04-13,11.579238891601562
2017-04-17,11.606551170349121
2017-04-18,11.351658821105957
2017-04-19,11.242423057556152
2017-04-20,11.388072967529297
2017-04-21,11.133183479309082
2017-04-24,11.133183479309082
2017-04-25,11.925161361694336
2017-04-26,12.289286613464355
2017-04-27,11.843233108520508
2017-04-28,11.606551170349121
2017-05-01,11.415382385253906
2017-05-02,11.579238891601562
2017-05-03,10.9420166015625
2017-05-04,10.632506370544434
2017-05-05,10.741747856140137
2017-05-08,10.623406410217285
2017-05-09,10.586996078491211
2017-05-10,10.668925285339355
2017-05-11,10.632506370544434
2017-05-12,10.47775650024414
2017-05-15,10.696233749389648
2017-05-16,10.714442253112793
2017-05-17,10.40493106842041
2017-05-18,10.277488708496094
2017-05-19,10.678024291992188
2017-05-22,10.769059181213379
2017-05-23,10.814573287963867
2017-05-24,10.832779884338379
2017-05-25,10.650713920593262
2017-05-26,10.623406410217285
2017-05-30,10.623406410217285
2017-05-31,10.459549903869629
2017-06-01,10.423134803771973
2017-06-02,10.277488708496094
2017-06-05,10.395827293395996
2017-06-06,10.78726577758789
2017-06-07,10.668925285339355
2017-06-08,10.978431701660156
2017-06-09,11.251523971557617
2017-06-12,11.233315467834473
2017-06-13,11.251523971557617
2017-06-14,11.005741119384766
2017-06-15,10.46865177154541
2017-06-16,10.395827293395996
2017-06-19,10.550581932067871
2017-06-20,10.231966972351074
2017-06-21,10.204659461975098
2017-06-22,10.423134803771973
2017-06-23,10.705333709716797
2017-06-26,10.759954452514648
2017-06-27,10.668925285339355
2017-06-28,10.914706230163574
2017-06-29,10.996636390686035
2017-06-30,10.932913780212402
2017-07-03,11.10587215423584
2017-07-05,11.078563690185547
2017-07-06,10.823674201965332
2017-07-07,10.832779884338379
2017-07-10,11.397176742553711
2017-07-11,11.45179557800293
2017-07-12,11.169598579406738
2017-07-13,11.360763549804688
2017-07-14,11.470003128051758
2017-07-17,11.834126472473145
2017-07-18,11.834126472473145
2017-07-19,11.93426513671875
2017-07-20,11.8705415725708
2017-07-21,11.843233108520508
2017-07-24,11.797717094421387
2017-07-25,13.536422729492188
2017-07-26,13.70938491821289
2017-07-27,13.199605941772461
2017-07-28,13.29063892364502
2017-07-31,13.308843612670898
2017-08-01,13.190498352050781
2017-08-02,13.081266403198242
2017-08-03,13.081266403198242
2017-08-04,13.117676734924316
2017-08-07,13.381665229797363
2017-08-08,13.172296524047852
2017-08-09,13.281533241271973
2017-08-10,12.88099193572998
2017-08-11,12.70803451538086
2017-08-14,12.88099193572998
2017-08-15,12.717134475708008
2017-08-16,13.445391654968262
2017-08-17,12.926508903503418
2017-08-18,12.88099193572998
2017-08-21,13.408980369567871
2017-08-22,13.718484878540039
2017-08-23,13.918757438659668
2017-08-24,14.10081958770752
2017-08-25,13.918757438659668
2017-08-28,14.137234687805176
2017-08-29,13.845928192138672
2017-08-30,13.254223823547363
2017-08-31,13.454492568969727
2017-09-01,13.718484878540039
2017-09-05,13.46359920501709
2017-09-06,13.70938491821289
2017-09-07,13.845928192138672
2017-09-08,12.962921142578125
2017-09-11,13.099470138549805
2017-09-12,13.017542839050293
2017-09-13,12.689826965332031
2017-09-14,12.6170015335083
2017-09-15,12.635208129882812
2017-09-18,12.86279010772705
2017-09-19,13.181396484375
2017-09-20,12.908300399780273
2017-09-21,12.726241111755371
2017-09-22,12.799066543579102
2017-09-25,12.64431095123291
2017-09-26,12.735342025756836
2017-09-27,12.744447708129883
2017-09-28,13.126778602600098
2017-09-29,12.780858039855957
2017-10-02,13.053953170776367
2017-10-03,13.327049255371094
2017-10-04,13.226913452148438
2017-10-05,13.427183151245117
2017-10-06,13.044851303100586
2017-10-09,13.035747528076172
2017-10-10,13.117676734924316
2017-10-11,13.135882377624512
2017-10-12,13.208709716796875
2017-10-13,13.427183151245117
2017-10-16,13.900551795959473
2017-10-17,13.591042518615723
2017-10-18,13.500008583068848
2017-10-19,13.481803894042969
2017-10-20,13.500008583068848
2017-10-23,13.481803894042969
2017-10-24,13.864136695861816
2017-10-25,13.381665229797363
2017-10-26,13.372565269470215
2017-10-27,12.86279010772705
2017-10-30,12.689826965332031
2017-10-31,12.726241111755371
2017-11-01,13.090364456176758
2017-11-02,12.953819274902344
2017-11-03,12.88099193572998
2017-11-06,13.327049255371094
2017-11-07,13.245119094848633
2017-11-08,13.527318000793457
2017-11-09,13.399874687194824
2017-11-10,13.117676734924316
2017-11-13,13.135882377624512
2017-11-14,12.562383651733398
2017-11-15,12.407626152038574
2017-11-16,12.39852523803711
2017-11-17,12.6170015335083
2017-11-20,12.698930740356445
2017-11-21,12.88099193572998
2017-11-22,12.962921142578125
2017-11-24,13.063057899475098
2017-11-27,12.826375961303711
2017-11-28,12.935612678527832
2017-11-29,12.753549575805664
2017-11-30,12.671618461608887
2017-12-01,12.844582557678223
2017-12-04,13.017542839050293
2017-12-05,12.844582557678223
2017-12-06,13.063057899475098
2017-12-07,13.509111404418945
2017-12-08,13.627455711364746
2017-12-11,13.672971725463867
2017-12-12,14.301090240478516
2017-12-13,14.856383323669434
2017-12-14,14.738042831420898
2017-12-15,15.45719051361084
2017-12-18,15.794007301330566
2017-12-19,15.77580451965332
2017-12-20,16.076213836669922
2017-12-21,16.549571990966797
2017-12-22,16.47675132751465
2017-12-26,16.995630264282227
2017-12-27,17.013837814331055
2017-12-28,17.541820526123047
2017-12-29,17.259620666503906
2018-01-02,17.996976852416992
2018-01-03,17.723880767822266
2018-01-04,17.969667434692383
2018-01-05,18.11532211303711
2018-01-08,18.033390045166016
2018-01-09,17.223207473754883
2018-01-10,17.760295867919922
2018-01-11,18.09711265563965
2018-01-12,17.97876739501953
2018-01-16,17.58733558654785
2018-01-17,17.996976852416992
2018-01-18,17.660160064697266
2018-01-19,18.169937133789062
2018-01-22,18.19724464416504
2018-01-23,17.796709060668945
2018-01-24,17.842226028442383
2018-01-25,18.04249382019043
2018-01-26,17.787607192993164
2018-01-29,17.869539260864258
2018-01-30,17.41437530517578
2018-01-31,17.751192092895508
2018-02-01,17.705678939819336
2018-02-02,16.358407974243164
2018-02-05,16.06710433959961
2018-02-06,17.059354782104492
2018-02-07,16.258272171020508
2018-02-08,15.621050834655762
2018-02-09,15.994284629821777
2018-02-12,15.994284629821777
2018-02-13,16.203651428222656
2018-02-14,17.405271530151367
2018-02-15,17.405271530151367
2018-02-16,17.050243377685547
2018-02-20,16.77715492248535
2018-02-21,17.050243377685547
2018-02-22,17.441686630249023
2018-02-23,17.796709060668945
2018-02-26,17.778501510620117
2018-02-27,17.377962112426758
2018-02-28,16.93190574645996
2018-03-01,16.87729263305664
2018-03-02,16.677017211914062
2018-03-05,16.55867576599121
2018-03-06,17.02294158935547
2018-03-07,16.49495506286621
2018-03-08,16.26737403869629
2018-03-09,16.77715492248535
2018-03-12,16.895498275756836
2018-03-13,16.822664260864258
2018-03-14,16.986526489257812
2018-03-15,16.758947372436523
2018-03-16,16.71343421936035
2018-03-19,16.43123435974121
2018-03-20,16.83177375793457
2018-03-21,17.459888458251953
2018-03-22,16.43123435974121
2018-03-23,15.948760986328125
2018-03-26,16.158138275146484
2018-03-27,15.693875312805176
2018-03-28,15.247820854187012
2018-03-29,15.994284629821777
2018-04-02,15.602838516235352
2018-04-03,15.821314811706543
2018-04-04,15.78490924835205
2018-04-05,16.48585319519043
2018-04-06,15.77580451965332
2018-04-09,15.866835594177246
2018-04-10,16.567779541015625
2018-04-11,16.367511749267578
2018-04-12,16.30360984802246
2018-04-13,16.31273651123047
2018-04-16,16.577468872070312
2018-04-17,16.70526695251465
2018-04-18,17.50857925415039
2018-04-19,17.864591598510742
2018-04-20,17.67289161682129
2018-04-23,17.170820236206055
2018-04-24,14.678727149963379
2018-04-25,14.030599594116211
2018-04-26,14.267940521240234
2018-04-27,13.984953880310059
2018-04-30,13.884538650512695
2018-05-01,13.647198677062988
2018-05-02,13.793257713317871
2018-05-03,13.884538650512695
2018-05-04,14.076240539550781
2018-05-07,13.930183410644531
2018-05-08,13.966697692871094
2018-05-09,14.313582420349121
2018-05-10,14.806522369384766
2018-05-11,14.852170944213867
2018-05-14,14.7882661819458
2018-05-15,14.569184303283691
2018-05-16,15.189926147460938
2018-05-17,15.317721366882324
2018-05-18,15.399882316589355
2018-05-21,15.235568046569824
2018-05-22,15.673737525939941
2018-05-23,15.838051795959473
2018-05-24,15.865435600280762
2018-05-25,15.591583251953125
2018-05-29,15.199052810668945
2018-05-30,15.628096580505371
2018-05-31,15.427267074584961
2018-06-01,15.628096580505371
2018-06-04,15.710256576538086
2018-06-05,16.111907958984375
2018-06-06,16.613981246948242
2018-06-07,16.36751365661621
2018-06-08,16.458799362182617
2018-06-11,16.6048526763916
2018-06-12,16.30360984802246
2018-06-13,16.257965087890625
2018-06-14,16.048009872436523
2018-06-15,15.418142318725586
2018-06-18,15.335981369018555
2018-06-19,14.84304141998291
2018-06-20,14.879555702209473
2018-06-21,14.93432331085205
2018-06-22,15.00735092163086
2018-06-25,14.368353843688965
2018-06-26,14.833913803100586
2018-06-27,15.427267074584961
2018-06-28,15.326857566833496
2018-06-29,15.755894660949707
2018-07-02,15.664610862731934
2018-07-03,15.582453727722168
2018-07-05,15.491167068481445
2018-07-06,15.984107971191406
2018-07-09,16.531824111938477
2018-07-10,16.531824111938477
2018-07-11,15.89282512664795
2018-07-12,15.828742980957031
2018-07-13,15.380154609680176
2018-07-16,15.352685928344727
2018-07-17,15.352685928344727
2018-07-18,15.636489868164062
2018-07-19,14.464669227600098
2018-07-20,14.418893814086914
2018-07-23,14.492132186889648
2018-07-24,14.711846351623535
2018-07-25,14.519597053527832
2018-07-26,14.620299339294434
2018-07-27,14.63861083984375
2018-07-30,14.721003532409668
2018-07-31,15.105507850646973
2018-08-01,14.263261795043945
2018-08-02,14.125938415527344
2018-08-03,14.382275581359863
2018-08-06,14.098474502563477
2018-08-07,14.061854362487793
2018-08-08,14.089319229125977
2018-08-09,14.016080856323242
2018-08-10,13.832982063293457
2018-08-13,13.659039497375488
2018-08-14,13.54918384552002
2018-08-15,12.50553035736084
2018-08-16,12.606234550476074
2018-08-17,12.789328575134277
2018-08-20,12.926653861999512
2018-08-21,13.109749794006348
2018-08-22,13.30199909210205
2018-08-23,12.981583595275879
2018-08-24,13.24707317352295
2018-08-27,13.485100746154785
2018-08-28,13.421015739440918
2018-08-29,13.430169105529785
2018-08-30,12.954117774963379
2018-08-31,12.862570762634277
2018-09-04,12.340743064880371
2018-09-05,12.514683723449707
2018-09-06,12.423135757446289
2018-09-07,12.066095352172852
2018-09-10,12.084404945373535
2018-09-11,11.937932014465332
2018-09-12,12.478062629699707
2018-09-13,12.432289123535156
2018-09-14,12.53299331665039
2018-09-17,12.560457229614258
2018-09-18,12.825946807861328
2018-09-19,13.091442108154297
2018-09-20,13.173836708068848
2018-09-21,13.375240325927734
2018-09-24,13.036511421203613
2018-09-25,13.265382766723633
2018-09-26,12.816794395446777
2018-09-27,12.697783470153809
2018-09-28,12.743555068969727
2018-10-01,12.542147636413574
2018-10-02,12.716093063354492
2018-10-03,12.771020889282227
2018-10-04,12.478062629699707
2018-10-05,12.148491859436035
2018-10-08,12.166797637939453
2018-10-09,12.066095352172852
2018-10-10,11.690746307373047
2018-10-11,12.111869812011719
2018-10-12,11.707529067993164
2018-10-15,11.79023551940918
2018-10-16,11.65239143371582
2018-10-17,11.3950834274292
2018-10-18,11.156155586242676
2018-10-19,11.045877456665039
2018-10-22,11.027501106262207
2018-10-23,10.669105529785156
2018-10-24,9.832855224609375
2018-10-25,10.33828067779541
2018-10-26,10.568022727966309
2018-10-29,10.19124698638916
2018-10-30,10.485312461853027
2018-10-31,10.705865859985352
2018-11-01,11.284810066223145
2018-11-02,11.248050689697266
2018-11-05,11.229667663574219
2018-11-06,11.21129035949707
2018-11-07,11.330757141113281
2018-11-08,10.963172912597656
2018-11-09,10.43017864227295
2018-11-12,10.255573272705078
2018-11-13,10.33828067779541
2018-11-14,10.604777336120605
2018-11-15,10.990740776062012
2018-11-16,10.990740776062012
2018-11-19,10.577211380004883
2018-11-20,9.998268127441406
2018-11-21,10.485312461853027
2018-11-23,9.897181510925293
2018-11-26,10.19124698638916
2018-11-27,10.329092025756836
2018-11-28,10.999932289123535
2018-11-29,10.862089157104492
2018-11-30,10.97236442565918
2018-12-03,11.11020565032959
2018-12-04,10.568022727966309
2018-12-06,10.24638557434082
2018-12-07,10.035024642944336
2018-12-10,9.823664665222168
2018-12-11,9.887992858886719
2018-12-12,10.172870635986328
2018-12-13,10.035024642944336
2018-12-14,9.71339225769043
2018-12-17,9.731768608093262
2018-12-18,9.740960121154785
2018-12-19,9.354995727539062
2018-12-20,9.410134315490723
2018-12-21,9.235530853271484
2018-12-24,8.987412452697754
2018-12-26,9.557165145874023
2018-12-27,9.805286407470703
2018-12-28,9.62149429321289
2018-12-31,9.474459648132324
2019-01-02,9.520410537719727
2019-01-03,9.253910064697266
2019-01-04,9.943127632141113
2019-01-07,10.108540534973145
2019-01-08,10.292335510253906
2019-01-09,10.577211380004883
2019-01-10,10.577211380004883
2019-01-11,10.659918785095215
2019-01-14,10.659918785095215
2019-01-15,10.678376197814941
2019-01-16,10.973716735839844
2019-01-17,11.195218086242676
2019-01-18,11.592082023620605
2019-01-22,11.425954818725586
2019-01-23,11.361348152160645
2019-01-24,9.875421524047852
2019-01-25,10.373806953430176
2019-01-28,9.487787246704102
2019-01-29,9.64468765258789
2019-01-30,10.401493072509766
2019-01-31,10.74298095703125
2019-02-01,10.623000144958496
2019-02-04,10.946025848388672
2019-02-05,10.955256462097168
2019-02-06,10.99217414855957
2019-02-07,10.946025848388672
2019-02-08,10.715292930603027
2019-02-11,10.641454696655273
2019-02-12,10.604538917541504
2019-02-13,11.342888832092285
2019-02-14,11.222909927368164
2019-02-15,11.333662986755371
2019-02-19,12.081241607666016
2019-02-20,12.32120418548584
2019-02-21,12.016632080078125
2019-02-22,12.20122241973877
2019-02-25,12.238141059875488
2019-02-26,12.164302825927734
2019-02-27,12.145844459533691
2019-02-28,11.905882835388184
2019-03-01,11.878191947937012
2019-03-04,11.795127868652344
2019-03-05,11.850506782531738
2019-03-06,11.573623657226562
2019-03-07,11.361348152160645
2019-03-08,11.158302307128906
2019-03-11,11.407496452331543
2019-03-12,11.675145149230957
2019-03-13,11.684379577636719
2019-03-14,11.37057876586914
2019-03-15,11.398265838623047
2019-03-18,11.647459983825684
2019-03-19,11.702836036682129
2019-03-20,11.83204460144043
2019-03-21,11.92434310913086
2019-03-22,11.241368293762207
2019-03-25,11.425954818725586
2019-03-26,11.721291542053223
2019-03-27,11.730524063110352
2019-03-28,11.748980522155762
2019-03-29,11.896652221679688
2019-04-01,12.090470314025879
2019-04-02,12.108927726745605
2019-04-03,12.145844459533691
2019-04-04,12.515019416809082
2019-04-05,12.302743911743164
2019-04-08,12.681148529052734
2019-04-09,12.348891258239746
2019-04-10,12.45041561126709
2019-04-11,12.376579284667969
2019-04-12,12.691554069519043
