Date,ACC.NS
2017-04-24,1474.7935791015625
2017-04-25,1475.068603515625
2017-04-26,1469.837890625
2017-04-27,1501.4078369140625
2017-04-28,1492.7353515625
2017-05-02,1461.9912109375
2017-05-03,1476.216064453125
2017-05-04,1490.4407958984375
2017-05-05,1523.5709228515625
2017-05-08,1570.467041015625
2017-05-09,1561.24365234375
2017-05-10,1551.2864990234375
2017-05-11,1550.32275390625
2017-05-12,1541.6502685546875
2017-05-15,1543.531494140625
2017-05-16,1587.35302734375
2017-05-17,1554.6820068359375
2017-05-18,1532.9779052734375
2017-05-19,1537.566162109375
2017-05-22,1493.010498046875
2017-05-23,1493.6070556640625
2017-05-24,1452.72216796875
2017-05-25,1486.44873046875
2017-05-26,1498.0579833984375
2017-05-29,1490.761962890625
2017-05-30,1500.6275634765625
2017-05-31,1502.3714599609375
2017-06-01,1521.6893310546875
2017-06-02,1507.831787109375
2017-06-05,1510.3096923828125
2017-06-06,1474.7935791015625
2017-06-07,1479.5196533203125
2017-06-08,1485.85205078125
2017-06-09,1485.5767822265625
2017-06-12,1476.1700439453125
2017-06-13,1482.86962890625
2017-06-14,1466.4422607421875
2017-06-15,1479.4739990234375
2017-06-16,1503.7938232421875
2017-06-19,1506.546875
2017-06-20,1516.68798828125
2017-06-21,1521.322265625
2017-06-22,1515.1737060546875
2017-06-23,1502.050048828125
2017-06-27,1448.6842041015625
2017-06-28,1450.0606689453125
2017-06-29,1449.9688720703125
2017-06-30,1439.0479736328125
2017-07-03,1456.989501953125
2017-07-04,1450.611572265625
2017-07-05,1463.27587890625
2017-07-06,1479.0609130859375
2017-07-07,1476.9501953125
2017-07-10,1494.15771484375
2017-07-11,1514.990234375
2017-07-12,1565.6029052734375
2017-07-13,1563.400634765625
2017-07-14,1610.7093505859375
2017-07-17,1603.64306640625
2017-07-18,1614.747314453125
2017-07-19,1591.8958740234375
2017-07-20,1571.1552734375
2017-07-21,1568.034912109375
2017-07-24,1582.9481201171875
2017-07-25,1594.2623291015625
2017-07-26,1576.020751953125
2017-07-27,1599.711669921875
2017-07-28,1598.9727783203125
2017-07-31,1600.820068359375
2017-08-01,1605.0228271484375
2017-08-02,1636.7490234375
2017-08-03,1672.30859375
2017-08-04,1674.848388671875
2017-08-07,1678.542724609375
2017-08-08,1673.739990234375
2017-08-09,1680.528564453125
2017-08-10,1640.997802734375
2017-08-11,1626.081298828125
2017-08-14,1648.47900390625
2017-08-16,1672.8624267578125
2017-08-17,1644.1378173828125
2017-08-18,1657.25341796875
2017-08-21,1655.6832275390625
2017-08-22,1652.63525390625
2017-08-23,1664.27294921875
2017-08-24,1645.4307861328125
2017-08-28,1677.0189208984375
2017-08-29,1663.903564453125
2017-08-30,1672.8624267578125
2017-08-31,1662.7489013671875
2017-09-01,1679.189453125
2017-09-04,1635.8253173828125
2017-09-05,1667.0899658203125
2017-09-06,1669.0755615234375
2017-09-07,1650.280029296875
2017-09-08,1654.4364013671875
2017-09-11,1660.2552490234375
2017-09-12,1709.8536376953125
2017-09-13,1702.9263916015625
2017-09-14,1703.9423828125
2017-09-15,1681.636962890625
2017-09-18,1686.3934326171875
2017-09-19,1678.404296875
2017-09-20,1649.633544921875
2017-09-21,1616.15234375
2017-09-22,1559.349609375
2017-09-25,1507.9500732421875
2017-09-26,1507.4420166015625
2017-09-27,1468.3267822265625
2017-09-28,1520.1419677734375
2017-09-29,1530.347900390625
2017-10-03,1521.3426513671875
2017-10-04,1524.9447021484375
2017-10-05,1570.2945556640625
2017-10-06,1606.7313232421875
2017-10-09,1596.15576171875
2017-10-10,1601.6053466796875
2017-10-11,1584.4259033203125
2017-10-12,1608.0706787109375
2017-10-13,1634.8555908203125
2017-10-16,1653.0047607421875
2017-10-17,1655.5909423828125
2017-10-18,1647.50927734375
2017-10-19,1630.329833984375
2017-10-23,1644.9691162109375
2017-10-24,1641.921142578125
2017-10-25,1663.6263427734375
2017-10-26,1646.3084716796875
2017-10-27,1646.955078125
2017-10-30,1680.574951171875
2017-10-31,1671.29248046875
2017-11-01,1684.0845947265625
2017-11-02,1661.9639892578125
2017-11-03,1667.32080078125
2017-11-06,1665.935302734375
2017-11-07,1653.281982421875
2017-11-08,1651.25
2017-11-09,1626.1273193359375
2017-11-10,1620.3087158203125
2017-11-13,1622.5714111328125
2017-11-14,1609.91796875
2017-11-15,1635.594482421875
2017-11-16,1658.500244140625
2017-11-17,1628.390380859375
2017-11-20,1576.66748046875
2017-11-21,1575.0511474609375
2017-11-22,1590.70654296875
2017-11-23,1581.4703369140625
2017-11-24,1568.031494140625
2017-11-27,1563.9677734375
2017-11-28,1552.8380126953125
2017-11-29,1553.9925537109375
2017-11-30,1540.5076904296875
2017-12-01,1548.58935546875
2017-12-04,1564.6605224609375
2017-12-05,1568.493408203125
2017-12-06,1561.0120849609375
2017-12-07,1573.3424072265625
2017-12-08,1613.5198974609375
2017-12-11,1600.4508056640625
2017-12-12,1579.6231689453125
2017-12-13,1575.697509765625
2017-12-14,1559.257080078125
2017-12-15,1566.92333984375
2017-12-18,1567.2462158203125
2017-12-19,1598.1417236328125
2017-12-20,1595.2784423828125
2017-12-21,1606.0384521484375
2017-12-22,1590.1524658203125
2017-12-26,1609.0401611328125
2017-12-27,1603.2215576171875
2017-12-28,1615.0902099609375
2017-12-29,1624.0953369140625
2018-01-01,1599.111328125
2018-01-02,1610.056396484375
2018-01-03,1639.0579833984375
2018-01-04,1663.7647705078125
2018-01-05,1671.7080078125
2018-01-08,1685.6083984375
2018-01-09,1673.6478271484375
2018-01-10,1677.803955078125
2018-01-11,1664.4573974609375
2018-01-12,1667.0899658203125
2018-01-15,1690.226806640625
2018-01-16,1708.9300537109375
2018-01-17,1699.9246826171875
2018-01-18,1698.539306640625
2018-01-19,1689.7647705078125
2018-01-22,1687.640380859375
2018-01-23,1653.4202880859375
2018-01-24,1604.7916259765625
2018-01-25,1594.5396728515625
2018-01-29,1605.9000244140625
2018-01-30,1596.109619140625
2018-01-31,1584.2410888671875
2018-02-01,1604.329833984375
2018-02-02,1551.4989013671875
2018-02-05,1515.8009033203125
2018-02-06,1495.2962646484375
2018-02-07,1466.15625
2018-02-08,1563.9215087890625
2018-02-09,1534.088623046875
2018-02-12,1525.4066162109375
2018-02-14,1505.2252197265625
2018-02-15,1497.4671630859375
2018-02-16,1524.5289306640625
2018-02-19,1508.919677734375
2018-02-20,1515.06201171875
2018-02-21,1519.587646484375
2018-02-22,1507.6728515625
2018-02-23,1525.3140869140625
2018-02-26,1534.1807861328125
2018-02-27,1508.0887451171875
2018-02-28,1499.083251953125
2018-03-01,1509.01220703125
2018-03-05,1483.473876953125
2018-03-06,1473.4527587890625
2018-03-07,1454.887939453125
2018-03-08,1426.9486083984375
2018-03-09,1414.84912109375
2018-03-12,1440.756591796875
2018-03-13,1455.0263671875
2018-03-14,1488.87744140625
2018-03-15,1480.703125
2018-03-16,1448.19189453125
2018-03-19,1443.5274658203125
2018-03-20,1436.04638671875
2018-03-21,1439.3709716796875
2018-03-22,1431.05859375
2018-03-23,1411.8011474609375
2018-03-26,1416.0499267578125
2018-03-27,1407.5985107421875
2018-03-28,1392.3587646484375
2018-04-02,1419.5594482421875
2018-04-03,1436.04638671875
2018-04-04,1413.1402587890625
2018-04-05,1433.7833251953125
2018-04-06,1434.6142578125
2018-04-09,1423.5772705078125
2018-04-10,1421.591552734375
2018-04-11,1416.419189453125
2018-04-12,1408.47607421875
2018-04-13,1419.0975341796875
2018-04-16,1456.0887451171875
2018-04-17,1465.7403564453125
2018-04-18,1453.31787109375
2018-04-19,1451.33203125
2018-04-20,1442.373046875
2018-04-23,1445.7442626953125
2018-04-24,1442.6961669921875
2018-04-25,1447.91455078125
2018-04-26,1427.364013671875
2018-04-27,1440.4793701171875
2018-04-30,1465.9251708984375
2018-05-02,1438.216552734375
2018-05-03,1420.3446044921875
2018-05-04,1411.0623779296875
2018-05-07,1407.13671875
2018-05-08,1402.6572265625
2018-05-09,1394.3447265625
2018-05-10,1379.7515869140625
2018-05-11,1354.5367431640625
2018-05-14,1340.3590087890625
2018-05-15,1303.829833984375
2018-05-16,1303.0447998046875
2018-05-17,1307.432373046875
2018-05-18,1283.0201416015625
2018-05-21,1254.7802734375
2018-05-22,1237.229736328125
2018-05-23,1226.447265625
2018-05-24,1244.2313232421875
2018-05-25,1234.9425048828125
2018-05-28,1234.6158447265625
2018-05-29,1222.9464111328125
2018-05-30,1222.386474609375
2018-05-31,1264.58251953125
2018-06-01,1238.53662109375
2018-06-04,1221.1260986328125
2018-06-05,1199.6544189453125
2018-06-06,1228.5009765625
2018-06-07,1228.9676513671875
2018-06-08,1227.7073974609375
2018-06-11,1232.468505859375
2018-06-12,1228.2677001953125
2018-06-13,1242.504150390625
2018-06-14,1220.3323974609375
2018-06-15,1215.5712890625
2018-06-18,1213.984375
2018-06-19,1199.1876220703125
2018-06-20,1190.4588623046875
2018-06-21,1185.651123046875
2018-06-22,1208.616455078125
2018-06-25,1228.1275634765625
2018-06-26,1267.3831787109375
2018-06-27,1221.826171875
2018-06-28,1205.53564453125
2018-06-29,1250.8594970703125
2018-07-02,1232.421875
2018-07-03,1244.27783203125
2018-07-04,1261.081787109375
2018-07-05,1297.349853515625
2018-07-06,1282.4132080078125
2018-07-09,1284.3739013671875
2018-07-10,1279.8927001953125
2018-07-11,1270.1373291015625
2018-07-12,1260.288330078125
2018-07-13,1248.759033203125
2018-07-16,1182.6639404296875
2018-07-17,1202.735107421875
2018-07-18,1205.8624267578125
2018-07-19,1189.8055419921875
2018-07-20,1207.0760498046875
2018-07-23,1223.693359375
2018-07-24,1377.4483642578125
2018-07-25,1371.987060546875
2018-07-26,1421.51171875
2018-07-27,1432.9945068359375
2018-07-30,1403.86767578125
2018-07-31,1428.09326171875
2018-08-01,1429.5867919921875
2018-08-02,1438.68896484375
2018-08-03,1417.73095703125
2018-08-06,1422.725341796875
2018-08-07,1436.4019775390625
2018-08-08,1434.2080078125
2018-08-09,1466.3687744140625
2018-08-10,1442.6099853515625
2018-08-13,1421.5584716796875
2018-08-14,1459.6470947265625
2018-08-16,1455.4461669921875
2018-08-17,1488.027099609375
2018-08-20,1493.0216064453125
2018-08-21,1530.8302001953125
2018-08-23,1526.5826416015625
2018-08-24,1531.8104248046875
2018-08-27,1542.312744140625
2018-08-28,1515.75341796875
2018-08-29,1506.2777099609375
2018-08-30,1516.126708984375
2018-08-31,1529.849853515625
2018-09-03,1551.648193359375
2018-09-04,1482.799072265625
2018-09-05,1445.3172607421875
2018-09-06,1454.092529296875
2018-09-07,1467.489013671875
2018-09-10,1426.9263916015625
2018-09-11,1418.4310302734375
2018-09-12,1451.105224609375
2018-09-14,1495.7755126953125
2018-09-17,1481.305419921875
2018-09-18,1465.90185546875
2018-09-19,1459.787109375
2018-09-21,1437.288818359375
2018-09-24,1425.9461669921875
2018-09-25,1459.8807373046875
2018-09-26,1477.01123046875
2018-09-27,1457.5
2018-09-28,1449.1915283203125
2018-10-01,1469.0291748046875
2018-10-03,1409.375732421875
2018-10-04,1426.3662109375
2018-10-05,1380.3424072265625
2018-10-08,1376.655029296875
2018-10-09,1368.439697265625
2018-10-10,1366.3857421875
2018-10-11,1339.453125
2018-10-12,1403.3074951171875
2018-10-15,1421.9320068359375
2018-10-16,1450.1717529296875
2018-10-17,1437.382080078125
2018-10-19,1329.7440185546875
2018-10-22,1327.6435546875
2018-10-23,1289.2281494140625
2018-10-24,1290.44189453125
2018-10-25,1276.7186279296875
2018-10-26,1259.961669921875
2018-10-29,1260.66162109375
2018-10-30,1255.527099609375
2018-10-31,1283.440185546875
2018-11-01,1312.2867431640625
2018-11-02,1355.043212890625
2018-11-05,1376.374755859375
2018-11-06,1351.26220703125
2018-11-07,1365.125732421875
2018-11-09,1366.7593994140625
2018-11-12,1343.0938720703125
2018-11-13,1360.3643798828125
2018-11-14,1375.9547119140625
2018-11-15,1412.969970703125
2018-11-16,1401.627197265625
2018-11-19,1401.86083984375
2018-11-20,1372.26708984375
2018-11-21,1397.613037109375
2018-11-22,1359.7109375
2018-11-26,1343.4671630859375
2018-11-27,1349.115234375
2018-11-28,1341.4600830078125
2018-11-29,1366.52587890625
2018-11-30,1386.783935546875
2018-12-03,1416.0040283203125
2018-12-04,1408.6754150390625
2018-12-05,1373.387451171875
2018-12-06,1329.1842041015625
2018-12-07,1347.1549072265625
2018-12-10,1317.9814453125
2018-12-11,1337.6326904296875
2018-12-12,1386.5037841796875
2018-12-13,1401.1136474609375
2018-12-14,1398.12646484375
2018-12-17,1402.187255859375
2018-12-18,1401.4871826171875
2018-12-19,1441.3028564453125
2018-12-20,1435.0948486328125
2018-12-21,1391.031494140625
2018-12-24,1351.4490966796875
2018-12-26,1381.0892333984375
2018-12-27,1362.2315673828125
2018-12-28,1381.3692626953125
2018-12-31,1407.882080078125
2019-01-01,1389.8646240234375
2019-01-02,1385.3369140625
2019-01-03,1355.7435302734375
2019-01-04,1371.4737548828125
2019-01-07,1379.7354736328125
2019-01-08,1382.022705078125
2019-01-09,1357.5172119140625
2019-01-10,1351.5892333984375
2019-01-11,1361.71826171875
2019-01-14,1362.60498046875
2019-01-15,1384.8701171875
2019-01-16,1376.001220703125
2019-01-17,1358.45068359375
2019-01-18,1344.07421875
2019-01-21,1334.318603515625
2019-01-22,1340.89990234375
2019-01-23,1334.8319091796875
2019-01-24,1325.3564453125
2019-01-25,1283.626953125
2019-01-28,1267.0562744140625
2019-01-29,1269.2969970703125
2019-01-30,1294.4559326171875
2019-01-31,1328.7637939453125
2019-02-01,1321.482177734375
2019-02-04,1312.66015625
2019-02-05,1296.510009765625
2019-02-06,1308.319091796875
2019-02-07,1327.130126953125
2019-02-08,1302.718017578125
2019-02-11,1277.3721923828125
2019-02-12,1283.5335693359375
2019-02-14,1270.4638671875
2019-02-15,1262.575439453125
2019-02-18,1243.2044677734375
2019-02-19,1263.1822509765625
2019-02-20,1290.6285400390625
2019-02-21,1296.7432861328125
2019-02-22,1291.7486572265625
2019-02-25,1284.70068359375
2019-02-26,1292.3555908203125
2019-02-27,1330.4444580078125
2019-02-28,1327.7838134765625
2019-03-01,1383.236328125
2019-03-05,1443.7418212890625
2019-03-06,1464.9468994140625
2019-03-07,1465.5596923828125
2019-03-08,1483.937255859375
2019-03-11,1511.92822265625
2019-03-12,1500.8072509765625
2019-03-13,1480.9686279296875
2019-03-14,1450.716064453125
2019-03-15,1443.6947021484375
2019-03-18,1459.763427734375
2019-03-19,1475.12548828125
2019-03-20,1470.4130859375
2019-03-22,1491.853759765625
2019-03-25,1485.2095947265625
2019-03-26,1480.4500732421875
2019-03-27,1510.3260498046875
2019-03-28,1524.6983642578125
2019-04-01,1552.123779296875
2019-04-02,1524.2742919921875
2019-04-03,1531.10693359375
2019-04-04,1535.1124267578125
2019-04-05,1568.66357421875
2019-04-08,1545.997802734375
2019-04-09,1559.0977783203125
2019-04-10,1542.463623046875
2019-04-11,1579.454833984375
2019-04-12,1561.0770263671875
2019-04-15,1577.0513916015625
2019-04-16,1604.9952392578125
2019-04-18,1601.6495361328125
2019-04-22,1567.297119140625
2019-04-23,1566.02490234375
2019-04-24,1513.577392578125
2019-04-25,1529.5989990234375
2019-04-26,1541.2384033203125
2019-04-30,1538.1282958984375
