Date,BMGB4.SA
2020-03-12,3.270155906677246
2020-03-13,3.5484676361083984
2020-03-16,2.9640140533447266
2020-03-17,2.852689266204834
2020-03-18,2.365644693374634
2020-03-19,2.7622385025024414
2020-03-20,2.8248584270477295
2020-03-23,2.4700114727020264
2020-03-24,2.5117580890655518
2020-03-25,2.713534116744995
2020-03-26,2.790069580078125
2020-03-27,2.720491886138916
2020-03-30,2.6161248683929443
2020-03-31,2.5117580890655518
2020-04-01,2.504800319671631
2020-04-02,2.57437801361084
2020-04-03,2.783111572265625
2020-04-06,2.9013938903808594
2020-04-07,2.8874783515930176
2020-04-08,3.0614230632781982
2020-04-09,3.1170849800109863
2020-04-13,3.270155906677246
2020-04-14,3.3745229244232178
2020-04-15,3.4441006183624268
2020-04-16,3.3327765464782715
2020-04-17,3.4093117713928223
2020-04-20,3.3884384632110596
2020-04-22,3.3814809322357178
2020-04-23,3.499763011932373
2020-04-24,3.193620443344116
2020-04-27,3.2562406063079834
2020-04-28,3.4441006183624268
2020-04-29,3.4788894653320312
2020-04-30,3.3884384632110596
2020-05-04,3.2492830753326416
2020-05-05,3.235367774963379
2020-05-06,3.1866629123687744
2020-05-07,3.0475075244903564
2020-05-08,3.1170849800109863
2020-05-11,2.98488712310791
2020-05-12,2.8318161964416504
2020-05-13,2.776154041290283
2020-05-14,2.908351421356201
2020-05-15,2.783111572265625
2020-05-18,2.915309429168701
2020-05-19,2.908351421356201
2020-05-20,2.9013938903808594
2020-05-21,2.866604804992676
2020-05-22,2.8318161964416504
2020-05-25,2.9779295921325684
2020-05-26,3.0196762084960938
2020-05-27,3.2284095287323
2020-05-28,3.2423248291015625
2020-05-29,3.235367774963379
2020-06-01,3.3884384632110596
2020-06-02,3.520636558532715
2020-06-03,3.8267788887023926
2020-06-04,3.889399290084839
2020-06-05,3.9520182609558105
2020-06-08,4.1677093505859375
2020-06-09,4.091174125671387
2020-06-10,3.854609727859497
2020-06-12,3.791989326477051
2020-06-15,3.729369878768921
2020-06-16,3.771116256713867
2020-06-17,3.70849609375
2020-06-18,3.701538562774658
2020-06-19,3.6876235008239746
2020-06-22,3.8963561058044434
2020-06-23,3.854609727859497
2020-06-24,3.7432854175567627
2020-06-25,3.7154541015625
2020-06-26,3.5345520973205566
2020-06-29,3.7363269329071045
2020-06-30,3.7572004795074463
2020-07-01,3.812863349914551
2020-07-02,3.8198208808898926
2020-07-03,3.8337361812591553
2020-07-06,3.798947334289551
2020-07-07,3.729369878768921
2020-07-08,3.8406944274902344
2020-07-09,3.798947334289551
2020-07-10,3.8267788887023926
2020-07-13,3.805905818939209
2020-07-14,3.805905818939209
2020-07-15,3.8476521968841553
2020-07-16,3.7572004795074463
2020-07-17,3.7432854175567627
2020-07-20,3.701538562774658
2020-07-21,3.6737074851989746
2020-07-22,3.6876235008239746
2020-07-23,3.618044853210449
2020-07-24,3.590214490890503
2020-07-27,3.618044853210449
2020-07-28,3.5623831748962402
2020-07-29,3.569340944290161
2020-07-30,3.590214490890503
2020-07-31,3.513678789138794
2020-08-03,3.437142848968506
2020-08-04,3.423227310180664
2020-08-05,3.4788894653320312
2020-08-06,3.625002861022949
2020-08-07,3.812863349914551
2020-08-10,3.722411870956421
2020-08-11,3.7154541015625
2020-08-12,3.63891863822937
2020-08-13,3.652834177017212
2020-08-14,3.6806650161743164
2020-08-17,3.569340944290161
2020-08-18,3.6110873222351074
2020-08-19,3.583256244659424
2020-08-20,3.5623831748962402
2020-08-21,3.492805004119873
2020-08-24,3.499763011932373
2020-08-25,3.6667497158050537
2020-08-26,3.5623831748962402
2020-08-27,3.6806650161743164
2020-08-28,3.631960868835449
2020-08-31,3.652834177017212
2020-09-01,3.785031795501709
2020-09-02,3.8337361812591553
2020-09-03,3.701538562774658
2020-09-04,3.7154541015625
2020-09-08,3.63891863822937
2020-09-09,3.6806650161743164
2020-09-10,3.63891863822937
2020-09-11,3.506721019744873
2020-09-14,3.569340944290161
2020-09-15,3.576298475265503
2020-09-16,3.569340944290161
2020-09-17,3.5345520973205566
2020-09-18,3.4788894653320312
2020-09-21,3.4093117713928223
2020-09-22,3.3745229244232178
2020-09-23,3.360607385635376
2020-09-24,3.499763011932373
2020-09-25,3.4441006183624268
2020-09-28,3.367565393447876
2020-09-29,3.2492830753326416
2020-09-30,3.2423248291015625
2020-10-01,3.2562406063079834
2020-10-02,3.520636558532715
2020-10-05,3.5275940895080566
2020-10-06,3.5345520973205566
2020-10-07,3.513678789138794
2020-10-08,3.6876235008239746
2020-10-09,3.798947334289551
2020-10-13,3.70849609375
2020-10-14,3.590214490890503
2020-10-15,3.6041300296783447
2020-10-16,3.5345520973205566
2020-10-19,3.5554254055023193
2020-10-20,3.631960868835449
2020-10-21,3.6737074851989746
2020-10-22,3.701538562774658
2020-10-23,3.722411870956421
2020-10-26,3.6806650161743164
2020-10-27,3.722411870956421
2020-10-28,3.416269540786743
2020-10-29,3.367565393447876
2020-10-30,3.193620443344116
2020-11-03,2.9779295921325684
2020-11-04,3.131000518798828
2020-11-05,3.200578212738037
2020-11-06,3.277114152908325
2020-11-09,3.360607385635376
2020-11-10,3.3188607692718506
2020-11-11,3.2562406063079834
2020-11-12,3.2284095287323
2020-11-13,3.3953962326049805
2020-11-16,3.3953962326049805
2020-11-17,3.4441006183624268
2020-11-18,3.3258185386657715
2020-11-19,3.3119027614593506
2020-11-23,3.2631988525390625
2020-11-24,3.3258185386657715
2020-11-25,3.513678789138794
2020-11-26,3.4649736881256104
2020-11-27,3.506721019744873
2020-11-30,3.3745229244232178
2020-12-01,3.513678789138794
2020-12-02,3.5275940895080566
2020-12-03,3.5484676361083984
2020-12-04,3.5275940895080566
2020-12-07,3.499763011932373
2020-12-08,3.576298475265503
2020-12-09,3.583256244659424
2020-12-10,3.625002861022949
2020-12-11,3.64587664604187
2020-12-14,3.6806650161743164
2020-12-15,3.798947334289551
2020-12-16,3.8198208808898926
2020-12-17,3.77807354927063
2020-12-18,4.056385517120361
2020-12-21,3.938102960586548
2020-12-22,3.9520182609558105
2020-12-23,4.007680892944336
2020-12-28,4.049427509307861
2020-12-29,4.13987922668457
2020-12-30,4.468288421630859
2021-01-04,4.303328037261963
2021-01-05,4.188571929931641
2021-01-06,4.159883499145508
2021-01-07,4.124022483825684
2021-01-08,4.253121852874756
2021-01-11,4.159883499145508
2021-01-12,4.202916622161865
2021-01-13,4.0451273918151855
2021-01-14,4.109677791595459
2021-01-15,4.023611545562744
2021-01-18,3.994922637939453
2021-01-19,3.9877500534057617
2021-01-20,3.908855438232422
2021-01-21,3.8299617767333984
2021-01-22,3.9160282611846924
2021-01-26,3.822789430618286
2021-01-27,3.786928176879883
2021-01-28,3.8658218383789062
2021-01-29,3.7797560691833496
2021-02-01,4.095333576202393
2021-02-02,4.0451273918151855
2021-02-03,4.080989360809326
2021-02-04,4.102505683898926
2021-02-05,4.066644668579102
2021-02-08,4.009267330169678
2021-02-09,4.016439437866211
2021-02-10,3.880166530609131
2021-02-11,3.8371336460113525
2021-02-12,3.822789430618286
2021-02-17,3.8371336460113525
2021-02-18,3.765411615371704
2021-02-19,3.643484115600586
2021-02-22,3.5143842697143555
2021-02-23,3.5502452850341797
2021-02-24,3.557417631149292
2021-02-25,3.4570066928863525
2021-02-26,3.3350791931152344
2021-03-01,3.2490124702453613
2021-03-02,3.3637681007385254
2021-03-03,3.3637681007385254
2021-03-04,3.4856956005096436
2021-03-05,3.672173023223877
2021-03-08,3.607623338699341
2021-03-09,3.72955060005188
2021-03-10,3.765411615371704
2021-03-11,3.708034038543701
2021-03-12,3.6506564617156982
2021-03-15,3.672173023223877
2021-03-16,3.6004507541656494
2021-03-17,3.686516761779785
2021-03-18,3.614795207977295
2021-03-19,3.6650004386901855
2021-03-22,3.708034038543701
2021-03-23,3.672173023223877
2021-03-24,3.586106061935425
2021-03-25,3.736722946166992
2021-03-26,3.6936895847320557
2021-03-29,3.6650004386901855
2021-03-30,3.72955060005188
2021-03-31,3.593278408050537
2021-04-01,3.5430731773376465
2021-04-05,3.5215563774108887
2021-04-06,3.500040054321289
2021-04-07,3.4928677082061768
2021-04-08,3.4928677082061768
2021-04-09,3.4928677082061768
2021-04-12,3.500040054321289
2021-04-13,3.471350908279419
2021-04-14,3.4354898929595947
2021-04-15,3.4211456775665283
2021-04-16,3.4570066928863525
2021-04-19,3.586106061935425
2021-04-20,3.535900592803955
2021-04-22,3.500040054321289
2021-04-23,3.4856956005096436
2021-04-26,3.4856956005096436
2021-04-27,3.4354898929595947
2021-04-28,3.4856956005096436
2021-04-29,3.442662000656128
2021-04-30,3.392456531524658
2021-05-03,3.3709399700164795
2021-05-04,3.327906370162964
2021-05-05,3.356595039367676
2021-05-06,3.3422508239746094
2021-05-07,3.3781120777130127
2021-05-10,3.3781120777130127
2021-05-11,3.3637681007385254
2021-05-12,3.2848730087280273
2021-05-13,3.1772899627685547
2021-05-14,3.1701180934906006
2021-05-17,3.1701180934906006
2021-05-18,3.241840362548828
2021-05-19,3.1916344165802
2021-05-20,3.2274956703186035
2021-05-21,3.2561843395233154
2021-05-24,3.4641785621643066
2021-05-25,3.4068009853363037
2021-05-26,3.4928677082061768
2021-05-27,3.564589262008667
2021-05-28,3.4570066928863525
2021-05-31,3.564589262008667
2021-06-01,3.5215563774108887
2021-06-02,3.586106061935425
2021-06-04,3.643484115600586
2021-06-07,3.6363115310668945
2021-06-08,3.621967077255249
2021-06-09,3.686516761779785
2021-06-10,3.679344892501831
2021-06-11,3.5717618465423584
2021-06-14,3.6506564617156982
2021-06-15,3.6363115310668945
2021-06-16,3.593278408050537
2021-06-17,3.586106061935425
2021-06-18,3.586106061935425
2021-06-21,3.535900592803955
2021-06-22,3.4856956005096436
2021-06-23,3.4570066928863525
2021-06-24,3.557417631149292
2021-06-25,3.5502452850341797
2021-06-28,3.507211446762085
2021-06-29,3.5143842697143555
2021-06-30,3.4641785621643066
2021-07-01,3.3709399700164795
2021-07-02,3.385284185409546
2021-07-05,3.3422508239746094
2021-07-06,3.3781120777130127
2021-07-07,3.4641785621643066
2021-07-08,3.3709399700164795
2021-07-12,3.471350908279419
2021-07-13,3.507211446762085
2021-07-14,3.4641785621643066
2021-07-15,3.442662000656128
2021-07-16,3.392456531524658
2021-07-19,3.3494231700897217
2021-07-20,3.3494231700897217
2021-07-21,3.392456531524658
2021-07-22,3.299217700958252
2021-07-23,3.2561843395233154
2021-07-26,3.263356924057007
2021-07-27,3.2777013778686523
2021-07-28,3.413973093032837
2021-07-29,3.3422508239746094
2021-07-30,3.3350791931152344
2021-08-02,3.263356924057007
2021-08-03,3.2920455932617188
2021-08-04,3.205979108810425
2021-08-05,3.162945508956909
2021-08-06,3.263356924057007
2021-08-09,3.263356924057007
2021-08-10,3.1988065242767334
2021-08-11,3.205979108810425
2021-08-12,3.184462547302246
2021-08-13,3.1199123859405518
2021-08-16,2.9334349632263184
2021-08-17,2.804335117340088
2021-08-18,2.897573709487915
2021-08-19,2.8545405864715576
2021-08-20,2.840196132659912
2021-08-23,2.7828187942504883
2021-08-24,2.976468324661255
2021-08-25,3.069707155227661
2021-08-26,3.012328863143921
2021-08-27,3.0266735553741455
2021-08-30,3.0553627014160156
2021-08-31,2.9908127784729004
2021-09-01,2.861712694168091
2021-09-02,2.7971630096435547
2021-09-03,2.7899909019470215
2021-09-06,2.7828187942504883
2021-09-08,2.6537184715270996
2021-09-09,2.668063163757324
2021-09-10,2.689579486846924
2021-09-13,2.8545405864715576
2021-09-14,2.7971630096435547
2021-09-15,2.7397849559783936
2021-09-16,2.7254409790039062
2021-09-17,2.718268394470215
2021-09-20,2.6322021484375
2021-09-21,2.7899909019470215
2021-09-22,2.7899909019470215
2021-09-23,2.7828187942504883
2021-09-24,2.7828187942504883
2021-09-27,2.8258519172668457
2021-09-28,2.718268394470215
2021-09-29,2.7110965251922607
2021-09-30,2.668063163757324
2021-10-01,2.754129648208618
2021-10-04,2.696751832962036
2021-10-05,2.7039241790771484
2021-10-06,2.6537184715270996
2021-10-07,2.6106858253479004
2021-10-08,2.668063163757324
2021-10-11,2.660890817642212
2021-10-13,2.6752352714538574
2021-10-14,2.6322021484375
2021-10-15,2.668063163757324
2021-10-18,2.7684738636016846
2021-10-19,2.6250298023223877
2021-10-20,2.660890817642212
2021-10-21,2.546135425567627
2021-10-22,2.4672412872314453
2021-10-25,2.517446517944336
2021-10-26,2.409863233566284
2021-10-27,2.4170355796813965
2021-10-28,2.280763864517212
2021-10-29,2.1875247955322266
2021-11-01,2.460068941116333
2021-11-03,2.402691125869751
2021-11-04,2.309452772140503
2021-11-05,2.4170355796813965
2021-11-08,2.287935972213745
2021-11-09,2.3237967491149902
2021-11-10,2.424207925796509
2021-11-11,2.3883469104766846
2021-11-12,2.252074956893921
2021-11-16,2.201869249343872
2021-11-17,2.1229751110076904
2021-11-18,2.108630657196045
2021-11-19,2.173180341720581
2021-11-22,2.087113857269287
2021-11-23,2.0655975341796875
2021-11-24,2.223385810852051
2021-11-25,2.201869249343872
2021-11-26,2.1301472187042236
2021-11-29,2.0942859649658203
2021-11-30,2.0727691650390625
2021-12-01,2.0082197189331055
2021-12-02,2.0655975341796875
2021-12-03,2.1588361263275146
2021-12-06,2.1875247955322266
2021-12-07,2.1660079956054688
2021-12-08,2.2090413570404053
2021-12-09,2.1875247955322266
2021-12-10,2.1946966648101807
2021-12-13,2.2090413570404053
2021-12-14,2.1946966648101807
2021-12-15,2.237730026245117
2021-12-16,2.2162134647369385
2021-12-17,2.4385523796081543
2021-12-20,2.4170355796813965
2021-12-21,2.4672412872314453
2021-12-22,2.4672412872314453
2021-12-23,2.4457247257232666
2021-12-27,2.4672412872314453
2021-12-28,2.462700128555298
2021-12-29,2.3995537757873535
2021-12-30,2.462700128555298
2022-01-03,2.407447099685669
2022-01-04,2.3206212520599365
2022-01-05,2.249581813812256
2022-01-06,2.289047956466675
2022-01-07,2.4390201568603516
2022-01-10,2.328514814376831
2022-01-11,2.4232337474823
2022-01-12,2.391660451889038
2022-01-13,2.3758740425109863
2022-01-14,2.446913480758667
2022-01-17,2.5574193000793457
2022-01-18,2.620565414428711
2022-01-19,2.5495262145996094
2022-01-20,2.636352062225342
2022-01-21,2.5337393283843994
2022-01-24,2.4390201568603516
2022-01-25,2.5100595951080322
2022-01-26,2.486379861831665
2022-01-27,2.5337393283843994
2022-01-28,2.4784867763519287
2022-01-31,2.4784867763519287
2022-02-01,2.4942734241485596
2022-02-02,2.4784867763519287
2022-02-03,2.446913480758667
2022-02-04,2.3995537757873535
2022-02-07,2.3758740425109863
2022-02-08,2.407447099685669
2022-02-09,2.391660451889038
2022-02-10,2.3758740425109863
2022-02-11,2.36798095703125
2022-02-14,2.352194309234619
2022-02-15,2.3837673664093018
2022-02-16,2.3995537757873535
2022-02-17,2.3837673664093018
2022-02-18,2.344301223754883
2022-02-21,2.2653682231903076
2022-02-22,2.249581813812256
2022-02-23,2.1864354610443115
2022-02-24,2.170649290084839
2022-02-25,2.194329023361206
2022-03-02,2.1864354610443115
2022-03-03,2.170649290084839
2022-03-04,2.154862642288208
2022-03-07,2.0917165279388428
2022-03-08,2.11539626121521
2022-03-09,2.2653682231903076
2022-03-10,2.2416882514953613
2022-03-11,2.1864354610443115
2022-03-14,2.1627559661865234
2022-03-15,2.194329023361206
2022-03-16,2.2180087566375732
2022-03-17,2.289047956466675
2022-03-18,2.328514814376831
2022-03-21,2.344301223754883
2022-03-22,2.3600876331329346
2022-03-23,2.3600876331329346
2022-03-24,2.36798095703125
2022-03-25,2.462700128555298
2022-03-28,2.4705934524536133
2022-03-29,2.4390201568603516
2022-03-30,2.391660451889038
2022-03-31,2.352194309234619
2022-04-01,2.3995537757873535
2022-04-04,2.3995537757873535
2022-04-05,2.3206212520599365
2022-04-06,2.312727928161621
2022-04-07,2.328514814376831
2022-04-08,2.3600876331329346
2022-04-11,2.2969412803649902
2022-04-12,2.312727928161621
2022-04-13,2.328514814376831
2022-04-14,2.289047956466675
2022-04-18,2.312727928161621
2022-04-19,2.328514814376831
2022-04-20,2.3206212520599365
2022-04-22,2.273261785507202
2022-04-25,2.2969412803649902
2022-04-26,2.2416882514953613
2022-04-27,2.2180087566375732
2022-04-28,2.2180087566375732
2022-04-29,2.194329023361206
2022-05-02,2.2653682231903076
2022-05-03,2.289047956466675
2022-05-04,2.289047956466675
2022-05-05,2.2259020805358887
2022-05-06,2.2259020805358887
2022-05-09,2.1469693183898926
2022-05-10,2.1311826705932617
2022-05-11,2.1075029373168945
2022-05-12,2.1627559661865234
2022-05-13,2.1075029373168945
2022-05-16,2.154862642288208
2022-05-17,2.2180087566375732
2022-05-18,2.1469693183898926
2022-05-19,2.154862642288208
2022-05-20,2.1469693183898926
2022-05-23,2.1785426139831543
2022-05-24,2.1469693183898926
2022-05-25,2.11539626121521
2022-05-26,2.139075994491577
2022-05-27,2.1864354610443115
2022-05-30,2.154862642288208
2022-05-31,2.1469693183898926
2022-06-01,2.154862642288208
2022-06-02,2.1785426139831543
2022-06-03,2.170649290084839
2022-06-06,2.1232893466949463
2022-06-07,2.0917165279388428
2022-06-08,2.0680365562438965
2022-06-09,2.0680365562438965
2022-06-10,2.075930118560791
2022-06-13,1.941744327545166
2022-06-14,1.8943846225738525
2022-06-15,1.9101711511611938
2022-06-17,1.8943846225738525
2022-06-20,1.949637770652771
2022-06-21,1.9891036748886108
2022-06-22,1.9338510036468506
2022-06-23,1.973317265510559
2022-06-24,2.020676851272583
2022-06-27,2.020676851272583
2022-06-28,1.941744327545166
2022-06-29,1.9575307369232178
2022-06-30,1.941744327545166
2022-07-01,1.973317265510559
2022-07-04,1.902277946472168
2022-07-05,1.902277946472168
2022-07-06,1.9575307369232178
2022-07-07,1.941744327545166
2022-07-08,1.9338510036468506
2022-07-11,1.8864914178848267
2022-07-12,1.9101711511611938
2022-07-13,1.8943846225738525
2022-07-14,1.8864914178848267
2022-07-15,1.902277946472168
2022-07-18,1.8785984516143799
2022-07-19,1.9101711511611938
2022-07-20,1.9338510036468506
2022-07-21,1.941744327545166
2022-07-22,1.902277946472168
2022-07-25,1.9180643558502197
2022-07-26,1.9101711511611938
2022-07-27,1.9654239416122437
2022-07-28,1.949637770652771
2022-07-29,1.949637770652771
2022-08-01,1.9654239416122437
2022-08-02,1.949637770652771
2022-08-03,1.981210708618164
2022-08-04,2.0838232040405273
2022-08-05,2.1627559661865234
2022-08-08,2.170649290084839
2022-08-09,2.099609613418579
2022-08-10,2.11539626121521
2022-08-11,2.1469693183898926
2022-08-12,2.11539626121521
2022-08-15,2.1785426139831543
2022-08-16,2.139075994491577
2022-08-17,2.1785426139831543
2022-08-18,2.11539626121521
2022-08-19,2.036463499069214
2022-08-22,2.0838232040405273
2022-08-23,2.11539626121521
2022-08-24,2.1311826705932617
2022-08-25,2.1075029373168945
2022-08-26,2.075930118560791
2022-08-29,2.0838232040405273
2022-08-30,2.0522501468658447
2022-08-31,2.0917165279388428
2022-09-01,2.0838232040405273
2022-09-02,1.973317265510559
2022-09-05,1.949637770652771
2022-09-06,1.9575307369232178
2022-09-08,1.9575307369232178
2022-09-09,1.981210708618164
2022-09-12,1.9891036748886108
2022-09-13,1.9969969987869263
2022-09-14,1.973317265510559
2022-09-15,2.075930118560791
2022-09-16,2.0127835273742676
2022-09-19,2.036463499069214
2022-09-20,2.0048904418945312
2022-09-21,2.020676851272583
2022-09-22,2.036463499069214
2022-09-23,2.036463499069214
2022-09-26,1.981210708618164
2022-09-27,1.973317265510559
2022-09-28,1.9891036748886108
2022-09-29,1.9654239416122437
2022-09-30,1.9654239416122437
2022-10-03,2.0522501468658447
2022-10-04,2.0522501468658447
2022-10-05,2.060143232345581
2022-10-06,2.0522501468658447
2022-10-07,2.075930118560791
2022-10-10,2.0522501468658447
2022-10-11,1.9969969987869263
2022-10-13,2.0048904418945312
2022-10-14,2.2259020805358887
2022-10-17,2.352194309234619
2022-10-18,2.431126832962036
2022-10-19,2.431126832962036
2022-10-20,2.3837673664093018
2022-10-21,2.3837673664093018
2022-10-24,2.139075994491577
2022-10-25,2.0680365562438965
2022-10-26,1.9575307369232178
2022-10-27,1.981210708618164
2022-10-28,1.973317265510559
2022-10-31,1.9654239416122437
2022-11-01,2.0048904418945312
2022-11-03,1.9891036748886108
2022-11-04,1.981210708618164
2022-11-07,1.949637770652771
2022-11-08,1.973317265510559
2022-11-09,1.8785984516143799
2022-11-10,1.8391317129135132
2022-11-11,1.8312383890151978
2022-11-14,1.854918360710144
2022-11-16,1.8391317129135132
2022-11-17,1.7838789224624634
2022-11-18,1.7523057460784912
2022-11-21,1.768092393875122
2022-11-22,1.7523057460784912
2022-11-23,1.7523057460784912
2022-11-24,1.7601991891860962
2022-11-25,1.775985598564148
2022-11-28,1.768092393875122
2022-11-29,1.768092393875122
2022-11-30,1.7601991891860962
2022-12-01,1.7917721271514893
2022-12-02,1.8312383890151978
2022-12-05,1.7996654510498047
2022-12-06,1.8075586557388306
2022-12-07,1.7996654510498047
2022-12-08,1.7444125413894653
2022-12-09,1.6654797792434692
2022-12-12,1.6102269887924194
2022-12-13,1.5707606077194214
2022-12-14,1.5628674030303955
2022-12-15,1.5944404602050781
2022-12-16,1.7523057460784912
2022-12-19,1.775985598564148
2022-12-20,1.847024917602539
2022-12-21,1.847024917602539
2022-12-22,1.728626012802124
2022-12-23,1.7995249032974243
2022-12-26,1.7744150161743164
2022-12-27,1.7744150161743164
2022-12-28,1.8078948259353638
2022-12-29,1.8413742780685425
2023-01-02,1.8246344327926636
2023-01-03,1.7744150161743164
2023-01-04,1.7911548614501953
2023-01-05,1.8246344327926636
2023-01-06,1.8581138849258423
2023-01-09,1.8162646293640137
2023-01-10,1.8748537302017212
2023-01-11,1.9334427118301392
2023-01-12,1.8497439622879028
2023-01-13,1.8078948259353638
2023-01-16,1.7911548614501953
2023-01-17,1.7911548614501953
2023-01-18,1.7744150161743164
2023-01-19,1.7493053674697876
2023-01-20,1.7409354448318481
2023-01-23,1.7744150161743164
2023-01-24,1.7911548614501953
2023-01-25,1.8162646293640137
2023-01-26,1.8246344327926636
2023-01-27,1.8497439622879028
2023-01-30,1.8246344327926636
2023-01-31,1.8748537302017212
2023-02-01,1.8581138849258423
2023-02-02,1.8497439622879028
2023-02-03,1.7995249032974243
2023-02-06,1.8162646293640137
2023-02-07,1.757675290107727
2023-02-08,1.7744150161743164
2023-02-09,1.7660452127456665
2023-02-10,1.69908607006073
2023-02-13,1.707456111907959
2023-02-14,1.7241958379745483
2023-02-15,1.7995249032974243
2023-02-16,1.7660452127456665
2023-02-17,1.7827850580215454
2023-02-22,1.757675290107727
2023-02-23,1.7241958379745483
2023-02-24,1.707456111907959
2023-02-27,1.7158259153366089
2023-02-28,1.7409354448318481
2023-03-01,1.7409354448318481
2023-03-02,1.707456111907959
2023-03-03,1.7241958379745483
2023-03-06,1.7493053674697876
2023-03-07,1.7660452127456665
2023-03-08,1.7995249032974243
2023-03-09,1.7744150161743164
2023-03-10,1.7493053674697876
2023-03-13,1.7325656414031982
2023-03-14,1.69908607006073
2023-03-15,1.69071626663208
2023-03-16,1.69071626663208
2023-03-17,1.69908607006073
2023-03-20,1.6823464632034302
2023-03-21,1.6656067371368408
2023-03-22,1.6572368144989014
2023-03-23,1.648866891860962
2023-03-24,1.6656067371368408
2023-03-27,1.69071626663208
2023-03-28,1.6739764213562012
2023-03-29,1.6823464632034302
2023-03-30,1.69908607006073
2023-03-31,1.7241958379745483
2023-04-03,1.69908607006073
2023-04-04,1.6823464632034302
2023-04-05,1.69071626663208
2023-04-06,1.6739764213562012
2023-04-10,1.6823464632034302
2023-04-11,1.69908607006073
2023-04-12,1.7158259153366089
2023-04-13,1.7158259153366089
2023-04-14,1.7158259153366089
2023-04-17,1.7241958379745483
2023-04-18,1.7325656414031982
2023-04-19,1.7241958379745483
2023-04-20,1.7325656414031982
2023-04-24,1.707456111907959
2023-04-25,1.69071626663208
2023-04-26,1.69908607006073
2023-04-27,1.7158259153366089
2023-04-28,1.7409354448318481
2023-05-02,1.7241958379745483
2023-05-03,1.7325656414031982
2023-05-04,1.7409354448318481
2023-05-05,1.7325656414031982
2023-05-08,1.7827850580215454
2023-05-09,1.7660452127456665
2023-05-10,1.7744150161743164
2023-05-11,1.7744150161743164
2023-05-12,1.7660452127456665
2023-05-15,1.7660452127456665
2023-05-16,1.7660452127456665
2023-05-17,1.7660452127456665
2023-05-18,1.7911548614501953
2023-05-19,1.7827850580215454
2023-05-22,1.7911548614501953
2023-05-23,1.7995249032974243
2023-05-24,1.8581138849258423
2023-05-25,1.8497439622879028
2023-05-26,1.8581138849258423
2023-05-29,1.8581138849258423
2023-05-30,1.8413742780685425
2023-05-31,1.8832236528396606
2023-06-01,1.9083333015441895
2023-06-02,1.9585524797439575
2023-06-05,1.9920324087142944
2023-06-06,2.0673611164093018
2023-06-07,2.1929092407226562
2023-06-09,2.2514984607696533
2023-06-12,2.226388931274414
2023-06-13,2.092470645904541
2023-06-14,2.1175801753997803
2023-06-15,2.134320020675659
2023-06-16,2.1175801753997803
2023-06-19,2.209648847579956
2023-06-20,2.2514984607696533
2023-06-21,2.2514984607696533
2023-06-22,2.2180190086364746
2023-06-23,2.360306978225708
2023-06-26,2.4440059661865234
2023-06-27,2.5611841678619385
2023-06-28,2.4272658824920654
2023-06-29,2.4858553409576416
2023-06-30,2.377046585083008
2023-07-03,2.3854165077209473
2023-07-04,2.418896198272705
2023-07-05,2.4440059661865234
2023-07-06,2.418896198272705
2023-07-07,2.4440059661865234
2023-07-10,2.402156352996826
2023-07-11,2.3519368171691895
2023-07-12,2.2766082286834717
2023-07-13,2.2933478355407715
2023-07-14,2.284978151321411
