Date,GODREJAGRO.NS
2018-08-27,540.6409301757812
2018-08-28,536.0099487304688
2018-08-29,534.2393188476562
2018-08-30,529.517578125
2018-08-31,529.2451171875
2018-09-03,524.02392578125
2018-09-04,501.4140930175781
2018-09-05,501.64111328125
2018-09-06,518.802734375
2018-09-07,523.115966796875
2018-09-10,521.5269165039062
2018-09-11,524.56884765625
2018-09-12,523.2521362304688
2018-09-14,531.4697875976562
2018-09-17,523.5245361328125
2018-09-18,511.08447265625
2018-09-19,499.5980224609375
2018-09-21,481.07415771484375
2018-09-24,474.71795654296875
2018-09-25,470.67718505859375
2018-09-26,471.67608642578125
2018-09-27,469.63299560546875
2018-09-28,466.8180847167969
2018-10-01,469.86004638671875
2018-10-03,483.16259765625
2018-10-04,477.6690673828125
2018-10-05,468.1347351074219
2018-10-08,463.3221740722656
2018-10-09,458.827392578125
2018-10-10,473.85528564453125
2018-10-11,468.6341552734375
2018-10-12,468.9519958496094
2018-10-15,473.9915466308594
2018-10-16,487.294189453125
2018-10-17,484.57012939453125
2018-10-19,473.0381164550781
2018-10-22,465.68304443359375
2018-10-23,457.96484375
2018-10-24,463.5038146972656
2018-10-25,463.3221740722656
2018-10-26,465.2745056152344
2018-10-29,472.9927062988281
2018-10-30,474.21856689453125
2018-10-31,476.6702575683594
2018-11-01,474.4909362792969
2018-11-02,474.17315673828125
2018-11-05,481.6644287109375
2018-11-06,475.8075866699219
2018-11-07,480.84716796875
2018-11-09,475.6259765625
2018-11-12,479.2127380371094
2018-11-13,475.4443359375
2018-11-14,474.1277770996094
2018-11-15,470.2231750488281
2018-11-16,467.4083251953125
2018-11-19,467.2267150878906
2018-11-20,463.23138427734375
2018-11-21,461.5515441894531
2018-11-22,459.5992736816406
2018-11-26,463.5491943359375
2018-11-27,461.5061340332031
2018-11-28,454.7413024902344
2018-11-29,453.969482421875
2018-11-30,450.2465515136719
2018-12-03,459.8262634277344
2018-12-04,463.4129943847656
2018-12-05,466.6365051269531
2018-12-06,463.18597412109375
2018-12-07,456.3757629394531
2018-12-10,444.026611328125
2018-12-11,442.6191101074219
2018-12-12,447.74951171875
2018-12-13,462.55035400390625
2018-12-14,461.4153137207031
2018-12-17,464.230224609375
2018-12-18,465.0474853515625
2018-12-19,464.8658447265625
2018-12-20,462.6412048339844
2018-12-21,461.46075439453125
2018-12-24,454.7413024902344
2018-12-26,449.8833312988281
2018-12-27,454.2419128417969
2018-12-28,452.47125244140625
2018-12-31,456.6027526855469
2019-01-01,456.82977294921875
2019-01-02,453.51544189453125
2019-01-03,452.9706726074219
2019-01-04,452.1080017089844
2019-01-07,451.6994323730469
2019-01-08,452.3804016113281
2019-01-09,451.06378173828125
2019-01-10,452.2442321777344
2019-01-11,452.33502197265625
2019-01-14,449.1115417480469
2019-01-15,449.2931213378906
2019-01-16,463.23138427734375
2019-01-17,460.2803039550781
2019-01-18,453.969482421875
2019-01-21,457.1021728515625
2019-01-22,454.96832275390625
2019-01-23,457.5107727050781
2019-01-24,453.8786926269531
2019-01-25,451.6994323730469
2019-01-28,446.7052307128906
2019-01-29,441.257080078125
2019-01-30,444.6622009277344
2019-01-31,451.2908020019531
2019-02-01,447.25006103515625
2019-02-04,445.7518005371094
2019-02-05,431.49578857421875
2019-02-06,428.2722473144531
2019-02-07,442.48291015625
2019-02-08,442.8461608886719
2019-02-11,439.3047790527344
2019-02-12,434.62847900390625
2019-02-14,434.62847900390625
2019-02-15,418.147705078125
2019-02-18,434.8554992675781
2019-02-19,434.40142822265625
2019-02-20,434.0836181640625
2019-02-21,435.8996887207031
2019-02-22,432.94854736328125
2019-02-25,437.62493896484375
2019-02-26,431.041748046875
2019-02-27,430.905517578125
2019-02-28,436.7169189453125
2019-03-01,438.0335388183594
2019-03-05,459.2814636230469
2019-03-06,468.0893249511719
2019-03-07,473.5829162597656
2019-03-08,466.99969482421875
2019-03-11,468.7250061035156
2019-03-12,474.0823059082031
2019-03-13,471.1766357421875
2019-03-14,468.86114501953125
2019-03-15,459.145263671875
2019-03-18,454.014892578125
2019-03-19,454.5596923828125
2019-03-20,447.4770812988281
2019-03-22,446.8414611816406
2019-03-25,439.1231994628906
2019-03-26,443.6179504394531
2019-03-27,462.2325744628906
2019-03-28,462.3687438964844
2019-04-01,473.9007568359375
2019-04-02,482.29998779296875
2019-04-03,475.58056640625
2019-04-04,469.86004638671875
2019-04-05,466.99969482421875
2019-04-08,467.9530944824219
2019-04-09,460.64349365234375
2019-04-10,460.5527038574219
2019-04-11,462.91357421875
2019-04-12,474.21856689453125
2019-04-15,480.5293884277344
2019-04-16,484.4338684082031
2019-04-18,475.5351867675781
2019-04-22,469.7691955566406
2019-04-23,475.58056640625
2019-04-24,476.1708679199219
2019-04-25,475.4443359375
2019-04-26,471.1766357421875
2019-04-30,472.130126953125
2019-05-02,471.2674560546875
2019-05-03,470.9041748046875
2019-05-06,468.27093505859375
2019-05-07,471.4944763183594
2019-05-08,462.00555419921875
2019-05-09,455.55853271484375
2019-05-10,452.6528625488281
2019-05-13,452.3804016113281
2019-05-14,435.71807861328125
2019-05-15,425.820556640625
2019-05-16,420.9172058105469
2019-05-17,421.6889953613281
2019-05-20,431.9043884277344
2019-05-21,435.76348876953125
2019-05-22,439.57720947265625
2019-05-23,444.0719909667969
2019-05-24,457.60162353515625
2019-05-27,470.2686462402344
2019-05-28,464.8658447265625
2019-05-29,466.7726745605469
2019-05-30,465.7738952636719
2019-05-31,461.4153137207031
2019-06-03,463.4129943847656
2019-06-04,462.958984375
2019-06-06,459.009033203125
2019-06-07,459.91705322265625
2019-06-10,454.2419128417969
2019-06-11,456.19415283203125
2019-06-12,454.8775329589844
2019-06-13,454.6959228515625
2019-06-14,454.014892578125
2019-06-17,461.642333984375
2019-06-18,464.093994140625
2019-06-19,453.01605224609375
2019-06-20,458.3734436035156
2019-06-21,458.0102233886719
2019-06-24,458.6912536621094
2019-06-25,458.10101318359375
2019-06-26,458.827392578125
2019-06-27,459.6900939941406
2019-06-28,456.8751525878906
2019-07-01,461.3699035644531
2019-07-02,459.7809143066406
2019-07-03,453.8332824707031
2019-07-04,453.3338623046875
2019-07-05,456.82977294921875
2019-07-08,448.2943420410156
2019-07-09,451.83563232421875
2019-07-10,448.0218811035156
2019-07-11,449.3839416503906
2019-07-12,447.5224609375
2019-07-15,444.97998046875
2019-07-16,449.6563415527344
2019-07-17,449.9287414550781
2019-07-18,443.0276794433594
2019-07-19,441.8018493652344
2019-07-22,440.07659912109375
2019-07-23,429.7705078125
2019-07-24,425.41192626953125
2019-07-25,423.16571044921875
2019-07-26,417.80224609375
2019-07-29,407.5336608886719
2019-07-30,400.0155944824219
2019-07-31,398.73199462890625
2019-08-01,400.1531066894531
2019-08-02,397.6318054199219
2019-08-05,392.1766052246094
2019-08-06,393.50604248046875
2019-08-07,394.01031494140625
2019-08-08,403.1328430175781
2019-08-09,424.6326599121094
2019-08-13,422.24884033203125
2019-08-14,412.0719909667969
2019-08-16,410.92596435546875
2019-08-19,409.0005798339844
2019-08-20,411.47601318359375
2019-08-21,414.8224792480469
2019-08-22,401.3907775878906
2019-08-23,397.72344970703125
2019-08-26,410.92596435546875
2019-08-27,423.6241149902344
2019-08-28,418.5356750488281
2019-08-29,411.47601318359375
2019-08-30,411.9803161621094
2019-09-03,411.1092834472656
2019-09-04,412.7596130371094
2019-09-05,412.4845275878906
2019-09-06,423.6241149902344
2019-09-09,425.91619873046875
2019-09-11,429.5835266113281
2019-09-12,435.1304016113281
2019-09-13,434.3969421386719
2019-09-16,433.2050476074219
2019-09-17,433.43426513671875
2019-09-18,431.417236328125
2019-09-19,428.98760986328125
2019-09-20,455.48419189453125
2019-09-23,450.71661376953125
2019-09-24,447.6451721191406
2019-09-25,446.1783142089844
2019-09-26,438.8435974121094
2019-09-27,442.0525207519531
2019-09-30,437.3308410644531
2019-10-01,438.6143798828125
2019-10-03,432.8841552734375
2019-10-04,431.5547790527344
2019-10-07,433.7092590332031
2019-10-09,437.5600280761719
2019-10-10,432.9299621582031
2019-10-11,435.22210693359375
2019-10-14,438.11016845703125
2019-10-15,442.6943054199219
2019-10-16,445.3989562988281
2019-10-17,447.9660949707031
2019-10-18,474.69189453125
2019-10-22,474.9211120605469
2019-10-23,464.9275817871094
2019-10-24,464.2857971191406
2019-10-25,464.3316650390625
2019-10-27,467.03631591796875
2019-10-29,473.9126281738281
2019-10-30,473.6833801269531
2019-10-31,469.14501953125
2019-11-01,469.7868347167969
2019-11-04,475.8379211425781
2019-11-05,459.0140075683594
2019-11-06,451.175048828125
2019-11-07,451.0375061035156
2019-11-08,452.7795104980469
2019-11-11,446.8658752441406
2019-11-13,439.2561950683594
2019-11-14,434.9470520019531
2019-11-15,431.6005554199219
2019-11-18,433.2967224121094
2019-11-19,432.7924499511719
2019-11-20,429.85858154296875
2019-11-21,435.7263488769531
2019-11-22,432.4257507324219
2019-11-25,434.2594299316406
2019-11-26,443.01519775390625
2019-11-27,444.71136474609375
2019-11-28,448.0119323730469
2019-11-29,453.3296203613281
2019-12-02,445.16973876953125
2019-12-03,444.9864501953125
2019-12-04,456.4468688964844
2019-12-05,462.8188781738281
2019-12-06,458.509765625
2019-12-09,454.97991943359375
2019-12-10,451.175048828125
2019-12-11,455.85089111328125
2019-12-12,460.5267333984375
2019-12-13,459.6099548339844
2019-12-16,458.09716796875
2019-12-17,458.7847900390625
2019-12-18,458.09716796875
2019-12-19,459.1973876953125
2019-12-20,459.6099548339844
2019-12-23,446.95758056640625
2019-12-24,462.0395812988281
2019-12-26,462.36041259765625
2019-12-27,465.4776916503906
2019-12-30,467.90728759765625
2019-12-31,473.9584045410156
2020-01-01,479.6885986328125
2020-01-02,477.2590637207031
2020-01-03,477.5799255371094
2020-01-06,484.8687438964844
2020-01-07,490.5531921386719
2020-01-08,486.9316101074219
2020-01-09,508.75238037109375
2020-01-10,503.11376953125
2020-01-13,499.4923095703125
2020-01-14,521.8631591796875
2020-01-15,521.588134765625
2020-01-16,520.3045654296875
2020-01-17,517.6456298828125
2020-01-20,503.8931579589844
2020-01-21,513.015625
2020-01-22,504.21405029296875
2020-01-23,508.9356689453125
2020-01-24,511.13616943359375
2020-01-27,536.2574462890625
2020-01-28,524.7510986328125
2020-01-29,524.1551513671875
2020-01-30,519.4335327148438
2020-01-31,513.5198974609375
2020-02-03,522.5965576171875
2020-02-04,531.3981323242188
2020-02-05,529.7478637695312
2020-02-06,512.3738403320312
2020-02-07,514.8035278320312
2020-02-10,499.6756591796875
2020-02-11,527.4557495117188
2020-02-12,512.1445922851562
2020-02-13,510.4942932128906
2020-02-14,477.4423522949219
2020-02-17,491.9283752441406
2020-02-18,485.8315124511719
2020-02-19,487.3900146484375
2020-02-20,487.34417724609375
2020-02-24,485.1438293457031
2020-02-25,482.8975524902344
2020-02-26,459.5182800292969
2020-02-27,439.347900390625
2020-02-28,426.6037902832031
2020-03-02,421.10284423828125
2020-03-03,426.7414245605469
2020-03-04,423.899169921875
2020-03-05,428.8500671386719
2020-03-06,428.2541198730469
2020-03-09,407.4419860839844
2020-03-11,394.28533935546875
2020-03-12,356.328369140625
2020-03-13,323.68902587890625
2020-03-16,342.8050231933594
2020-03-17,319.5173645019531
2020-03-18,290.8204345703125
2020-03-19,281.5145263671875
2020-03-20,286.69464111328125
2020-03-23,267.0743408203125
2020-03-24,256.75994873046875
2020-03-25,270.6958312988281
2020-03-26,287.97821044921875
2020-03-27,286.7404479980469
2020-03-30,303.7019348144531
2020-03-31,337.16650390625
2020-04-01,324.46832275390625
2020-04-03,320.2508544921875
2020-04-07,331.5279541015625
2020-04-08,354.9989318847656
2020-04-09,351.60662841796875
2020-04-13,333.45330810546875
2020-04-15,353.6695251464844
2020-04-16,368.0179748535156
2020-04-17,365.9551086425781
2020-04-20,370.539306640625
2020-04-21,351.8817138671875
2020-04-22,347.25164794921875
2020-04-23,353.48614501953125
2020-04-24,351.2398986816406
2020-04-27,358.9871826171875
2020-04-28,378.19488525390625
2020-04-29,372.9688720703125
2020-04-30,372.18963623046875
2020-05-04,360.40826416015625
2020-05-05,357.06182861328125
2020-05-06,362.9295959472656
2020-05-07,368.3388671875
2020-05-08,363.8922119140625
2020-05-11,362.3336181640625
2020-05-12,354.8155822753906
2020-05-13,354.4488220214844
2020-05-14,345.78472900390625
2020-05-15,342.4841003417969
2020-05-18,330.01513671875
2020-05-19,327.0813293457031
2020-05-20,325.0184020996094
2020-05-21,339.8252868652344
2020-05-22,335.69952392578125
2020-05-26,334.2784729003906
2020-05-27,333.4991455078125
2020-05-28,333.3616027832031
2020-05-29,343.2633972167969
2020-06-01,345.09710693359375
2020-06-02,344.2261047363281
2020-06-03,341.2005310058594
2020-06-04,340.0544738769531
2020-06-05,349.81878662109375
2020-06-08,361.27923583984375
2020-06-09,364.4423522949219
2020-06-10,365.5884094238281
2020-06-11,356.46588134765625
2020-06-12,362.70037841796875
2020-06-15,363.6171875
2020-06-16,390.75555419921875
2020-06-17,393.7352600097656
2020-06-18,389.19696044921875
2020-06-19,393.1393127441406
2020-06-22,393.2309875488281
2020-06-23,412.5304260253906
2020-06-24,404.32470703125
2020-06-25,412.89715576171875
2020-06-26,419.1774597167969
2020-06-29,409.87158203125
2020-06-30,394.9730224609375
2020-07-01,398.4111328125
2020-07-02,399.1904296875
2020-07-03,397.5859375
2020-07-06,445.21563720703125
2020-07-07,427.062255859375
2020-07-08,423.94500732421875
2020-07-09,425.4119567871094
2020-07-10,415.5101623535156
2020-07-13,413.9056701660156
2020-07-14,404.3705139160156
2020-07-15,400.4739685058594
2020-07-16,407.4419860839844
2020-07-17,412.3470458984375
2020-07-20,411.8427734375
2020-07-21,412.2553405761719
2020-07-22,424.785888671875
2020-07-23,430.6799011230469
2020-07-24,422.3725891113281
2020-07-27,420.6554870605469
2020-07-28,426.7350769042969
2020-07-29,427.2920227050781
2020-07-30,422.65106201171875
2020-07-31,426.17816162109375
2020-08-03,435.8778076171875
2020-08-04,434.3926696777344
2020-08-05,429.4732360839844
2020-08-06,430.4478454589844
2020-08-07,431.19036865234375
2020-08-10,430.9583435058594
2020-08-11,434.9495849609375
2020-08-12,441.86456298828125
2020-08-13,455.04486083984375
2020-08-14,449.3365478515625
2020-08-17,447.5729675292969
2020-08-18,443.4888916015625
2020-08-19,450.3111267089844
2020-08-20,465.1156921386719
2020-08-21,458.2935485839844
2020-08-24,455.4161376953125
2020-08-25,455.27691650390625
2020-08-26,459.7322082519531
2020-08-27,453.9774475097656
2020-08-28,454.9056396484375
2020-08-31,452.7243957519531
2020-09-01,451.37847900390625
2020-09-02,455.04486083984375
2020-09-03,454.81280517578125
2020-09-04,456.52996826171875
2020-09-07,448.9188232421875
2020-09-08,450.1254577636719
2020-09-09,441.1220397949219
2020-09-10,453.3277282714844
2020-09-11,455.55535888671875
2020-09-14,462.93450927734375
2020-09-15,490.2696533203125
2020-09-16,491.1978759765625
2020-09-17,484.1435546875
2020-09-18,491.1514587402344
2020-09-21,467.01849365234375
2020-09-22,463.3521728515625
2020-09-23,466.7864685058594
2020-09-24,454.6736145019531
2020-09-25,461.5885925292969
2020-09-28,472.26275634765625
2020-09-29,472.5412292480469
2020-09-30,472.8661193847656
2020-10-01,472.6340637207031
2020-10-05,472.6805114746094
2020-10-06,490.9658508300781
2020-10-07,497.7879333496094
2020-10-08,492.0796203613281
2020-10-09,494.6785888671875
2020-10-12,491.6619873046875
2020-10-13,495.7924499511719
2020-10-14,494.2608947753906
2020-10-15,490.9658508300781
2020-10-16,488.2740478515625
2020-10-19,496.3492736816406
2020-10-20,492.2652282714844
2020-10-21,492.35809326171875
2020-10-22,476.71807861328125
2020-10-23,484.2828674316406
2020-10-26,480.6628723144531
2020-10-27,483.7259216308594
2020-10-28,485.99993896484375
2020-10-29,484.7005615234375
2020-10-30,478.57440185546875
2020-11-02,477.1821594238281
2020-11-03,489.38787841796875
2020-11-04,486.9281005859375
2020-11-05,474.3047790527344
2020-11-06,466.600830078125
2020-11-09,462.1919250488281
2020-11-10,454.3023376464844
2020-11-11,464.9764709472656
2020-11-12,463.0273132324219
2020-11-13,457.4581604003906
2020-11-14,465.44061279296875
2020-11-17,468.596435546875
2020-11-18,473.6550598144531
2020-11-19,478.1103515625
2020-11-20,475.9755554199219
2020-11-23,475.1401672363281
2020-11-24,480.3380126953125
2020-11-25,472.6805114746094
2020-11-26,474.4904479980469
2020-11-27,473.2837829589844
2020-12-01,472.6340637207031
2020-12-02,472.3555908203125
2020-12-03,476.9037170410156
2020-12-04,482.93695068359375
2020-12-07,482.9833679199219
2020-12-08,487.6707458496094
2020-12-09,491.8475646972656
2020-12-10,486.69610595703125
2020-12-11,486.8353576660156
2020-12-14,490.0376281738281
2020-12-15,489.06304931640625
2020-12-16,491.1514587402344
2020-12-17,510.5041809082031
2020-12-18,517.6049194335938
2020-12-21,487.16015625
2020-12-22,490.17681884765625
2020-12-23,493.7967834472656
2020-12-24,494.4928894042969
2020-12-28,491.8475646972656
2020-12-29,497.88079833984375
2020-12-30,497.23114013671875
2020-12-31,496.6741943359375
2021-01-01,499.6443176269531
2021-01-04,503.4035339355469
2021-01-05,501.4543151855469
2021-01-06,496.62774658203125
2021-01-07,491.2442932128906
2021-01-08,497.4167785644531
2021-01-11,494.7713623046875
2021-01-12,490.9658508300781
2021-01-13,492.45086669921875
2021-01-14,492.96136474609375
2021-01-15,505.6311950683594
2021-01-18,500.34051513671875
2021-01-19,505.0278015136719
2021-01-20,506.65216064453125
2021-01-21,509.2046813964844
2021-01-22,501.4543151855469
2021-01-25,506.18804931640625
2021-01-27,494.4465026855469
2021-01-28,492.2652282714844
2021-01-29,496.7669982910156
2021-02-01,503.58917236328125
2021-02-02,491.8475646972656
2021-02-03,492.68292236328125
2021-02-04,493.471923828125
2021-02-05,471.7058410644531
2021-02-08,464.4195861816406
2021-02-09,456.4835510253906
2021-02-10,467.111328125
2021-02-11,466.6936340332031
2021-02-12,465.3013610839844
2021-02-15,462.00628662109375
2021-02-16,459.3145446777344
2021-02-17,457.13330078125
2021-02-18,449.9398193359375
2021-02-19,449.2900695800781
2021-02-22,449.01165771484375
2021-02-23,448.640380859375
2021-02-24,449.4293212890625
2021-02-25,449.1972961425781
2021-02-26,450.8680419921875
2021-03-01,445.1596374511719
2021-03-02,457.4581604003906
2021-03-03,456.715576171875
2021-03-04,467.3433837890625
2021-03-05,462.1455383300781
2021-03-08,460.3355712890625
2021-03-09,451.1000671386719
2021-03-10,455.74102783203125
2021-03-12,450.4503173828125
2021-03-15,445.1596374511719
2021-03-16,449.01165771484375
2021-03-17,446.2270812988281
2021-03-18,451.37847900390625
2021-03-19,455.50897216796875
2021-03-22,460.28912353515625
2021-03-23,455.50897216796875
2021-03-24,455.55535888671875
2021-03-25,450.4967346191406
2021-03-26,456.52996826171875
2021-03-30,476.16119384765625
2021-03-31,486.18560791015625
2021-04-01,480.8021240234375
2021-04-05,470.8705139160156
2021-04-06,468.50360107421875
2021-04-07,469.7102966308594
2021-04-08,470.592041015625
2021-04-09,478.2960205078125
2021-04-12,467.8538818359375
2021-04-13,470.592041015625
2021-04-15,463.8162536621094
2021-04-16,460.98529052734375
2021-04-19,448.17626953125
2021-04-20,450.1254577636719
2021-04-22,459.2217712402344
2021-04-23,465.3941650390625
2021-04-26,455.04486083984375
2021-04-27,469.19976806640625
2021-04-28,463.9554748535156
2021-04-29,462.70245361328125
2021-04-30,463.4914245605469
2021-05-03,464.1411437988281
2021-05-04,466.0439147949219
2021-05-05,480.1523742675781
2021-05-06,474.3047790527344
2021-05-07,478.15679931640625
2021-05-10,479.73468017578125
2021-05-11,493.3327331542969
2021-05-12,492.40447998046875
2021-05-14,490.8265686035156
2021-05-17,506.14166259765625
2021-05-18,508.97265625
2021-05-19,506.8842468261719
2021-05-20,502.1040954589844
2021-05-21,510.0864562988281
2021-05-24,518.5794677734375
2021-05-25,512.4998779296875
2021-05-26,508.92620849609375
2021-05-27,508.41571044921875
2021-05-28,513.3815307617188
2021-05-31,511.3395690917969
2021-06-01,512.406982421875
2021-06-02,517.7904052734375
2021-06-03,522.9884033203125
2021-06-04,522.75634765625
2021-06-07,520.2501831054688
2021-06-08,517.1871948242188
2021-06-09,514.9130859375
2021-06-10,515.005859375
2021-06-11,515.6091918945312
2021-06-14,515.0523071289062
2021-06-15,510.0864562988281
2021-06-16,516.1197509765625
2021-06-17,517.6049194335938
2021-06-18,515.1450805664062
2021-06-21,520.2037963867188
2021-06-22,534.405029296875
2021-06-23,586.9405517578125
2021-06-24,572.3680419921875
2021-06-25,571.0685424804688
2021-06-28,561.8794555664062
2021-06-29,592.55615234375
2021-06-30,588.611328125
2021-07-01,582.1604614257812
2021-07-02,591.0245971679688
2021-07-05,608.0568237304688
2021-07-06,607.964111328125
2021-07-07,612.929931640625
2021-07-08,605.2722778320312
2021-07-09,607.082275390625
2021-07-12,609.1707153320312
2021-07-13,609.2171020507812
2021-07-14,613.069091796875
2021-07-15,613.4868774414062
2021-07-16,610.3309936523438
2021-07-19,607.63916015625
2021-07-20,599.0534057617188
2021-07-22,604.52978515625
2021-07-23,602.8590698242188
2021-07-26,607.8247680664062
2021-07-27,612.1873779296875
2021-07-28,613.1155395507812
2021-07-29,611.3055419921875
2021-07-30,647.1336669921875
2021-08-02,645.1380615234375
2021-08-03,663.0057373046875
2021-08-04,669.013427734375
2021-08-05,654.1349487304688
