Date,PHIA.AS
2016-08-31,20.046749114990234
2016-09-01,20.092937469482422
2016-09-02,20.458614349365234
2016-09-05,20.49325942993164
2016-09-06,20.185321807861328
2016-09-07,20.266155242919922
2016-09-08,19.873531341552734
2016-09-09,19.71956443786621
2016-09-12,19.592538833618164
2016-09-13,19.43857192993164
2016-09-14,19.58869171142578
2016-09-15,19.923574447631836
2016-09-16,19.68877410888672
2016-09-19,19.98516273498535
2016-09-20,19.90817642211914
2016-09-21,19.98516273498535
2016-09-22,20.554845809936523
2016-09-23,20.481714248657227
2016-09-26,20.20456886291504
2016-09-27,20.285400390625
2016-09-28,20.458614349365234
2016-09-29,20.27385139465332
2016-09-30,20.308494567871094
2016-10-03,20.196870803833008
2016-10-04,20.389328002929688
2016-10-05,20.404727935791016
2016-10-06,20.408573150634766
2016-10-07,20.177623748779297
2016-10-10,20.447067260742188
2016-10-11,20.23151206970215
2016-10-12,20.104488372802734
2016-10-13,20.158374786376953
2016-10-14,20.289249420166016
2016-10-17,20.362384796142578
2016-10-18,20.497106552124023
2016-10-19,20.258455276489258
2016-10-20,20.135282516479492
2016-10-21,20.150676727294922
2016-10-24,21.02829933166504
2016-10-25,21.020601272583008
2016-10-26,21.309293746948242
2016-10-27,21.139925003051758
2016-10-28,21.347787857055664
2016-10-31,21.139925003051758
2016-11-01,20.831989288330078
2016-11-02,20.670324325561523
2016-11-03,20.397029876708984
2016-11-04,20.627981185913086
2016-11-07,21.116832733154297
2016-11-08,21.328536987304688
2016-11-09,21.08603858947754
2016-11-10,20.89357566833496
2016-11-11,20.608734130859375
2016-11-14,20.828142166137695
2016-11-15,20.90512466430664
2016-11-16,20.670324325561523
2016-11-17,20.94361686706543
2016-11-18,20.920522689819336
2016-11-21,20.962865829467773
2016-11-22,21.020601272583008
2016-11-23,21.478660583496094
2016-11-24,21.27079963684082
2016-11-25,21.24770736694336
2016-11-28,20.85893440246582
2016-11-29,21.189966201782227
2016-11-30,20.89357566833496
2016-12-01,20.866634368896484
2016-12-02,20.477859497070312
2016-12-05,20.670324325561523
2016-12-06,20.932069778442383
2016-12-07,21.27079963684082
2016-12-08,21.55564308166504
2016-12-09,21.57489013671875
2016-12-12,21.628780364990234
2016-12-13,21.628780364990234
2016-12-14,21.55564308166504
2016-12-15,21.84818458557129
2016-12-16,21.54794692993164
2016-12-19,21.832788467407227
2016-12-20,22.071439743041992
2016-12-21,22.15997314453125
2016-12-22,22.294694900512695
2016-12-23,22.294694900512695
2016-12-27,22.352432250976562
2016-12-28,22.379379272460938
2016-12-29,22.27159881591797
2016-12-30,22.32548713684082
2017-01-02,22.633426666259766
2017-01-03,22.28314971923828
2017-01-04,21.98291015625
2017-01-05,21.813541412353516
2017-01-06,21.909772872924805
2017-01-09,22.082988739013672
2017-01-10,22.221559524536133
2017-01-11,22.36397933959961
2017-01-12,22.002153396606445
2017-01-13,22.23310661315918
2017-01-16,21.91747283935547
2017-01-17,21.736557006835938
2017-01-18,21.83663558959961
2017-01-19,21.782751083374023
2017-01-20,21.494054794311523
2017-01-23,21.459413528442383
2017-01-24,21.070642471313477
2017-01-25,21.343936920166016
2017-01-26,21.59413719177246
2017-01-27,21.351634979248047
2017-01-30,20.966712951660156
2017-01-31,20.889728546142578
2017-02-01,20.932069778442383
2017-02-02,21.08603858947754
2017-02-03,21.155324935913086
2017-02-06,20.959014892578125
2017-02-07,20.808895111083984
2017-02-08,20.828142166137695
2017-02-09,21.016752243041992
2017-02-10,20.928218841552734
2017-02-13,21.24770736694336
2017-02-14,21.155324935913086
2017-02-15,21.25540542602539
2017-02-16,21.297748565673828
2017-02-17,21.370882034301758
2017-02-20,21.451717376708984
2017-02-21,21.605684280395508
2017-02-22,21.644176483154297
2017-02-23,21.54024887084961
2017-02-24,21.536396026611328
2017-02-27,21.76350212097168
2017-02-28,21.967510223388672
2017-03-01,22.356281280517578
2017-03-02,22.348587036132812
2017-03-03,22.479455947875977
2017-03-06,22.360132217407227
2017-03-07,22.221559524536133
2017-03-08,22.183067321777344
2017-03-09,22.021398544311523
2017-03-10,21.90207290649414
2017-03-13,22.01755142211914
2017-03-14,22.040645599365234
2017-03-15,22.248504638671875
2017-03-16,22.4602108001709
2017-03-17,22.517946243286133
2017-03-20,22.675769805908203
2017-03-21,22.437116622924805
2017-03-22,22.56414031982422
2017-03-23,22.775848388671875
2017-03-24,22.710411071777344
2017-03-27,22.644975662231445
2017-03-28,22.899023056030273
2017-03-29,22.92981719970703
2017-03-30,23.095333099365234
2017-03-31,23.195415496826172
2017-04-03,23.103031158447266
2017-04-04,23.03374481201172
2017-04-05,23.022199630737305
2017-04-06,23.029897689819336
2017-04-07,23.095333099365234
2017-04-10,23.076087951660156
2017-04-11,22.999101638793945
2017-04-12,22.8720760345459
2017-04-13,22.883625030517578
2017-04-18,22.906721115112305
2017-04-19,23.110729217529297
2017-04-20,23.2108097076416
2017-04-21,23.47640609741211
2017-04-24,24.327085494995117
2017-04-25,24.327085494995117
2017-04-26,24.427165985107422
2017-04-27,24.6273250579834
2017-04-28,24.496450424194336
2017-05-02,24.581132888793945
2017-05-03,24.738954544067383
2017-05-04,25.200857162475586
2017-05-05,25.528039932250977
2017-05-08,25.377920150756836
2017-05-09,25.40486717224121
2017-05-10,25.30093765258789
2017-05-11,25.3856201171875
2017-05-12,25.662763595581055
2017-05-15,25.410356521606445
2017-05-16,25.402467727661133
2017-05-17,24.976530075073242
2017-05-18,24.92131805419922
2017-05-19,24.944978713989258
2017-05-22,25.035688400268555
2017-05-23,24.84638214111328
2017-05-24,24.84638214111328
2017-05-25,24.724123001098633
2017-05-26,24.767505645751953
2017-05-29,24.83060646057129
2017-05-30,24.70046043395996
2017-05-31,24.81483268737793
2017-06-01,25.24077033996582
2017-06-02,25.288097381591797
2017-06-05,25.098793029785156
2017-06-06,24.763561248779297
2017-06-07,24.755674362182617
2017-06-08,25.181610107421875
2017-06-09,25.25654411315918
2017-06-12,25.08301544189453
2017-06-13,25.098793029785156
2017-06-14,25.37091827392578
2017-06-15,24.925260543823242
2017-06-16,25.138227462768555
2017-06-19,26.759159088134766
2017-06-20,26.360830307006836
2017-06-21,26.159690856933594
2017-06-22,25.836294174194336
2017-06-23,25.899394989013672
2017-06-26,25.871789932250977
2017-06-27,25.666711807250977
2017-06-28,25.221052169799805
2017-06-29,24.62158203125
2017-06-30,24.526931762695312
2017-07-03,24.893709182739258
2017-07-04,24.676794052124023
2017-07-05,24.751731872558594
2017-07-06,24.491436004638672
2017-07-07,24.515100479125977
2017-07-10,24.72806739807129
2017-07-11,24.661022186279297
2017-07-12,24.937091827392578
2017-07-13,25.04751968383789
2017-07-14,25.114564895629883
2017-07-17,25.035688400268555
2017-07-18,24.708345413208008
2017-07-19,24.933147430419922
2017-07-20,24.72806739807129
2017-07-21,24.444108963012695
2017-07-24,25.422189712524414
2017-07-25,25.75347137451172
2017-07-26,25.832351684570312
2017-07-27,25.871789932250977
2017-07-28,25.477401733398438
2017-07-31,25.540502548217773
2017-08-01,25.733753204345703
2017-08-02,25.410356521606445
2017-08-03,25.272319793701172
2017-08-04,25.426132202148438
2017-08-07,25.595718383789062
2017-08-08,25.6075496673584
2017-08-09,25.26049041748047
2017-08-10,25.03174591064453
2017-08-11,24.732009887695312
2017-08-14,24.9804744720459
2017-08-15,25.05146598815918
2017-08-16,25.430076599121094
2017-08-17,25.343313217163086
2017-08-18,25.01202392578125
2017-08-21,24.842437744140625
2017-08-22,25.37880516052246
2017-08-23,25.331478118896484
2017-08-24,25.394580841064453
2017-08-25,25.481346130371094
2017-08-28,25.343313217163086
2017-08-29,24.913429260253906
2017-08-30,25.00413703918457
2017-08-31,25.06723976135254
2017-09-01,25.213163375854492
2017-09-04,25.437963485717773
2017-09-05,25.785022735595703
2017-09-06,25.75347137451172
2017-09-07,26.128141403198242
2017-09-08,26.34505271911621
2017-09-11,26.636899948120117
2017-09-12,27.27186393737793
2017-09-13,27.232423782348633
2017-09-14,27.32313346862793
2017-09-15,27.260032653808594
2017-09-18,27.449338912963867
2017-09-19,27.532155990600586
2017-09-20,27.528215408325195
2017-09-21,27.82006072998047
2017-09-22,27.646530151367188
2017-09-25,27.563709259033203
2017-09-26,27.228483200073242
2017-09-27,27.06283950805664
2017-09-28,27.019454956054688
2017-09-29,27.551877975463867
2017-10-02,28.123741149902344
2017-10-03,28.30121421813965
2017-10-04,28.226280212402344
2017-10-05,27.82794761657715
2017-10-06,27.59131622314453
2017-10-09,27.6544189453125
2017-10-10,27.682025909423828
2017-10-11,27.35468292236328
2017-10-12,27.40989875793457
2017-10-13,27.299468994140625
2017-10-16,27.047061920166016
2017-10-17,27.11016273498535
2017-10-18,27.465110778808594
2017-10-19,27.516382217407227
2017-10-20,27.926544189453125
2017-10-23,28.246000289916992
2017-10-24,26.873531341552734
2017-10-25,27.01156997680664
2017-10-26,27.780620574951172
2017-10-27,27.618925094604492
2017-10-30,27.319189071655273
2017-10-31,27.571598052978516
2017-11-01,27.95020866394043
2017-11-02,27.81217384338379
2017-11-03,28.2183895111084
2017-11-06,28.119796752929688
2017-11-07,27.749069213867188
2017-11-08,27.291582107543945
2017-11-09,26.976072311401367
2017-11-10,26.443649291992188
2017-11-13,26.26617431640625
2017-11-14,26.22673797607422
2017-11-15,26.0413761138916
2017-11-16,26.210960388183594
2017-11-17,26.15574836730957
2017-11-20,26.06898307800293
2017-11-21,26.230684280395508
2017-11-22,26.222793579101562
2017-11-23,26.281953811645508
2017-11-24,25.958555221557617
2017-11-27,25.757417678833008
2017-11-28,25.85601234436035
2017-11-29,25.583887100219727
2017-11-30,25.733753204345703
2017-12-01,25.232881546020508
2017-12-04,25.619380950927734
2017-12-05,25.627267837524414
2017-12-06,25.552337646484375
2017-12-07,25.706148147583008
2017-12-08,25.71009063720703
2017-12-11,25.59966278076172
2017-12-12,26.033485412597656
2017-12-13,25.93883514404297
2017-12-14,25.654876708984375
2017-12-15,25.79291343688965
2017-12-18,26.187297821044922
2017-12-19,26.072927474975586
2017-12-20,25.359086990356445
2017-12-21,25.20132827758789
2017-12-22,25.20132827758789
2017-12-27,25.161893844604492
2017-12-28,25.090904235839844
2017-12-29,24.877933502197266
2018-01-02,24.708345413208008
2018-01-03,24.873991012573242
2018-01-04,25.461627960205078
2018-01-05,25.958555221557617
2018-01-08,26.14786148071289
2018-01-09,26.203073501586914
2018-01-10,26.1439151763916
2018-01-11,26.159690856933594
2018-01-12,26.360830307006836
2018-01-15,26.029544830322266
2018-01-16,26.22673797607422
2018-01-17,25.871789932250977
2018-01-18,25.899394989013672
2018-01-19,26.490978240966797
2018-01-22,26.281953811645508
2018-01-23,26.309558868408203
2018-01-24,26.25828742980957
2018-01-25,26.34505271911621
2018-01-26,26.52252769470215
2018-01-29,26.735496520996094
2018-01-30,25.75347137451172
2018-01-31,25.91911506652832
2018-02-01,25.848125457763672
2018-02-02,25.228939056396484
2018-02-05,24.755674362182617
2018-02-06,24.018169403076172
2018-02-07,24.29424285888672
2018-02-08,23.85647201538086
2018-02-09,23.371376037597656
2018-02-12,23.85647201538086
2018-02-13,23.671110153198242
2018-02-14,24.219308853149414
2018-02-15,24.50720977783203
2018-02-16,24.862157821655273
2018-02-19,24.50720977783203
2018-02-20,24.62946891784668
2018-02-21,24.739898681640625
2018-02-22,24.941036224365234
2018-02-23,24.84638214111328
2018-02-26,25.06723976135254
2018-02-27,25.03174591064453
2018-02-28,24.870046615600586
2018-03-01,24.72806739807129
2018-03-02,24.349454879760742
2018-03-05,24.534818649291992
2018-03-06,24.593975067138672
2018-03-07,24.751731872558594
2018-03-08,25.11062240600586
2018-03-09,25.12639617919922
2018-03-12,25.20132827758789
2018-03-13,24.862157821655273
2018-03-14,24.834552764892578
2018-03-15,25.043575286865234
2018-03-16,25.91517448425293
2018-03-19,25.583887100219727
2018-03-20,25.690372467041016
2018-03-21,25.76136016845703
2018-03-22,25.24077033996582
2018-03-23,24.337623596191406
2018-03-26,23.974790573120117
2018-03-27,24.258745193481445
2018-03-28,24.365230560302734
2018-03-29,24.582143783569336
2018-04-03,24.227195739746094
2018-04-04,24.03788948059082
2018-04-05,24.866104125976562
2018-04-06,24.897653579711914
2018-04-09,24.976530075073242
2018-04-10,25.374862670898438
2018-04-11,25.027801513671875
2018-04-12,25.335420608520508
2018-04-13,25.315704345703125
2018-04-16,25.12639617919922
2018-04-17,25.4143009185791
2018-04-18,26.01771354675293
2018-04-19,25.99799346923828
2018-04-20,25.97433090209961
2018-04-23,27.40989875793457
2018-04-24,27.516382217407227
2018-04-25,27.35468292236328
2018-04-26,27.61103630065918
2018-04-27,27.847667694091797
2018-04-30,27.772735595703125
2018-05-02,28.391923904418945
2018-05-03,28.26572036743164
2018-05-04,28.395862579345703
2018-05-07,28.46040153503418
2018-05-08,28.61771011352539
2018-05-09,28.452333450317383
2018-05-10,28.654010772705078
2018-05-11,28.351497650146484
2018-05-14,28.424100875854492
2018-05-15,28.492671966552734
2018-05-16,29.037193298339844
2018-05-17,29.376008987426758
2018-05-18,29.525249481201172
2018-05-21,29.6341552734375
2018-05-22,29.525249481201172
2018-05-23,29.07349395751953
2018-05-24,28.948457717895508
2018-05-25,29.30743980407715
2018-05-28,28.908124923706055
2018-05-29,28.766948699951172
2018-05-30,28.7871150970459
2018-05-31,28.25065803527832
2018-06-01,28.61771011352539
2018-06-04,29.19853401184082
2018-06-05,29.069461822509766
2018-06-06,29.25096893310547
2018-06-07,29.158199310302734
2018-06-08,29.045257568359375
2018-06-11,29.428443908691406
2018-06-12,29.392139434814453
2018-06-13,29.44054412841797
2018-06-14,29.811630249023438
2018-06-15,29.388107299804688
2018-06-18,29.287269592285156
2018-06-19,28.8718204498291
2018-06-20,29.081560134887695
2018-06-21,28.98879051208496
2018-06-22,29.19853401184082
2018-06-25,28.52897071838379
2018-06-26,28.8718204498291
2018-06-27,29.138031005859375
2018-06-28,28.815349578857422
2018-06-29,29.384075164794922
2018-07-02,29.267105102539062
2018-07-03,29.847930908203125
2018-07-04,29.561548233032227
2018-07-05,29.601884841918945
2018-07-06,29.860027313232422
2018-07-09,30.07380485534668
2018-07-10,30.17060661315918
2018-07-11,29.76322364807129
2018-07-12,29.96086883544922
2018-07-13,30.186742782592773
2018-07-16,30.017335891723633
2018-07-17,30.08993911743164
2018-07-18,30.219009399414062
2018-07-19,29.884231567382812
2018-07-20,29.58574867248535
2018-07-23,29.057361602783203
2018-07-24,29.60995101928711
2018-07-25,29.928600311279297
2018-07-26,30.84420394897461
2018-07-27,30.76353645324707
2018-07-30,30.331947326660156
2018-07-31,30.28354263305664
2018-08-01,30.29161262512207
2018-08-02,30.40052032470703
2018-08-03,30.481185913085938
2018-08-06,30.65462875366211
2018-08-07,30.916807174682617
2018-08-08,30.836137771606445
2018-08-09,30.75950050354004
2018-08-10,30.444889068603516
2018-08-13,30.255313873291016
2018-08-14,30.36825180053711
2018-08-15,29.78339385986328
2018-08-16,30.093971252441406
2018-08-17,30.166574478149414
2018-08-20,30.186742782592773
2018-08-21,30.061702728271484
2018-08-22,30.3924503326416
2018-08-23,30.598159790039062
2018-08-24,30.622364044189453
2018-08-27,30.84420394897461
2018-08-28,31.166885375976562
2018-08-29,31.481496810913086
2018-08-30,31.457298278808594
2018-08-31,30.9652099609375
2018-09-03,30.932937622070312
2018-09-04,30.63849449157715
2018-09-05,30.053632736206055
2018-09-06,29.96489715576172
2018-09-07,30.444889068603516
2018-09-10,30.598159790039062
2018-09-11,30.856304168701172
2018-09-12,31.477466583251953
2018-09-13,31.703344345092773
2018-09-14,31.735607147216797
2018-09-17,31.457298278808594
2018-09-18,31.42502784729004
2018-09-19,31.469396591186523
2018-09-20,31.703344345092773
2018-09-21,31.542003631591797
2018-09-24,31.33629035949707
2018-09-25,31.892915725708008
2018-09-26,32.0179557800293
2018-09-27,32.04215621948242
2018-09-28,31.65089988708496
2018-10-01,32.005855560302734
2018-10-02,30.840167999267578
2018-10-03,30.985380172729492
2018-10-04,30.190776824951172
2018-10-05,29.835824966430664
2018-10-08,29.315505981445312
2018-10-09,29.359872817993164
2018-10-10,28.86375617980957
2018-10-11,28.32729721069336
2018-10-12,28.39586639404297
2018-10-15,28.125619888305664
2018-10-16,28.75888442993164
2018-10-17,28.916189193725586
2018-10-18,28.67820930480957
2018-10-19,28.02881622314453
2018-10-22,25.592580795288086
2018-10-23,25.342506408691406
2018-10-24,25.269901275634766
2018-10-25,25.74988555908203
2018-10-26,25.818458557128906
2018-10-29,25.830556869506836
2018-10-30,25.74988555908203
2018-10-31,26.556589126586914
2018-11-01,26.927671432495117
2018-11-02,27.185813903808594
2018-11-05,27.012374877929688
2018-11-06,26.93977165222168
2018-11-07,27.653701782226562
2018-11-08,27.205984115600586
2018-11-09,27.109176635742188
2018-11-12,27.016407012939453
2018-11-13,27.14951515197754
2018-11-14,26.90346908569336
2018-11-15,26.645328521728516
2018-11-16,26.629192352294922
2018-11-19,26.39121437072754
2018-11-20,25.858793258666992
2018-11-21,26.4033145904541
2018-11-22,26.871200561523438
2018-11-23,26.943803787231445
2018-11-26,26.774396896362305
2018-11-27,26.71792984008789
2018-11-28,26.129039764404297
2018-11-29,26.540454864501953
2018-11-30,26.81876564025879
2018-12-03,27.11321258544922
2018-12-04,27.242284774780273
2018-12-05,26.637258529663086
2018-12-06,25.882993698120117
2018-12-07,25.97576332092285
2018-12-10,25.697452545166016
2018-12-11,25.81039047241211
2018-12-12,26.645328521728516
2018-12-13,26.56465721130371
2018-12-14,26.201641082763672
2018-12-17,25.560312271118164
2018-12-18,25.519977569580078
2018-12-19,25.709552764892578
2018-12-20,24.890750885009766
2018-12-21,24.83831787109375
2018-12-24,24.5035343170166
2018-12-27,24.447065353393555
2018-12-28,24.761680603027344
2018-12-31,24.95125389099121
2019-01-02,24.664875030517578
2019-01-03,23.474990844726562
2019-01-04,24.261524200439453
2019-01-07,23.918676376342773
2019-01-08,24.2171573638916
2019-01-09,24.862516403198242
2019-01-10,24.74958038330078
2019-01-11,24.604373931884766
2019-01-14,24.362361907958984
2019-01-15,24.822181701660156
2019-01-16,25.144861221313477
2019-01-17,25.048059463500977
2019-01-18,25.33040428161621
2019-01-21,25.18116569519043
2019-01-22,25.479642868041992
2019-01-23,25.669219970703125
2019-01-24,25.91526222229004
2019-01-25,26.314579010009766
2019-01-28,26.060466766357422
2019-01-29,26.669527053833008
2019-01-30,26.794565200805664
2019-01-31,27.718236923217773
2019-02-01,27.270517349243164
2019-02-04,27.19791603088379
2019-02-05,27.35118865966797
2019-02-06,27.322956085205078
2019-02-07,27.242284774780273
2019-02-08,27.310853958129883
2019-02-11,27.431856155395508
2019-02-12,27.66983413696289
2019-02-13,27.927980422973633
2019-02-14,27.992515563964844
2019-02-15,28.307126998901367
2019-02-18,28.1175537109375
2019-02-19,28.02881622314453
2019-02-20,28.040918350219727
2019-02-21,28.004615783691406
2019-02-22,28.008649826049805
2019-02-25,28.19015884399414
2019-02-26,28.234527587890625
2019-02-27,27.960247039794922
2019-02-28,28.234527587890625
2019-03-01,28.53704071044922
2019-03-04,28.948457717895508
2019-03-05,29.158199310302734
2019-03-06,29.04122543334961
2019-03-07,28.654010772705078
2019-03-08,28.149822235107422
2019-03-11,28.541072845458984
2019-03-12,28.424100875854492
2019-03-13,28.674177169799805
2019-03-14,28.835521697998047
2019-03-15,29.376008987426758
2019-03-18,29.057361602783203
2019-03-19,29.138031005859375
2019-03-20,28.77501678466797
2019-03-21,28.83955192565918
2019-03-22,28.484601974487305
2019-03-25,28.520904541015625
2019-03-26,28.97669219970703
2019-03-27,28.97669219970703
2019-03-28,29.121898651123047
2019-03-29,29.29533576965332
2019-04-01,29.464746475219727
2019-04-02,28.51283836364746
2019-04-03,28.95652198791504
2019-04-04,28.593507766723633
2019-04-05,28.541072845458984
2019-04-08,28.524940490722656
2019-04-09,28.29099464416504
2019-04-10,28.464433670043945
2019-04-11,28.246627807617188
2019-04-12,28.411998748779297
