Date,MS
2015-08-03,29.24113655090332
2015-08-04,29.361833572387695
2015-08-05,29.422191619873047
2015-08-06,29.369380950927734
2015-08-07,29.1053466796875
2015-08-10,29.482547760009766
2015-08-11,28.607423782348633
2015-08-12,28.343385696411133
2015-08-13,28.479171752929688
2015-08-14,28.705501556396484
2015-08-17,28.773401260375977
2015-08-18,28.531986236572266
2015-08-19,28.24530792236328
2015-08-20,27.28719711303711
2015-08-21,25.80853843688965
2015-08-24,24.337430953979492
2015-08-25,23.960224151611328
2015-08-26,25.122024536132812
2015-08-27,25.876436233520508
2015-08-28,25.687837600708008
2015-08-31,25.98960304260254
2015-09-01,24.986228942871094
2015-09-02,25.491687774658203
2015-09-03,25.499237060546875
2015-09-04,25.039039611816406
2015-09-08,25.85381317138672
2015-09-09,25.46151351928711
2015-09-10,25.552038192749023
2015-09-11,25.64257049560547
2015-09-14,25.506786346435547
2015-09-15,26.087678909301758
2015-09-16,26.11785316467285
2015-09-17,25.687837600708008
2015-09-18,24.9183349609375
2015-09-21,25.152202606201172
2015-09-22,24.47323226928711
2015-09-23,24.38269805908203
2015-09-24,24.11865234375
2015-09-25,24.284624099731445
2015-09-28,23.454771041870117
2015-09-29,23.39441680908203
2015-09-30,23.764074325561523
2015-10-01,23.764074325561523
2015-10-02,23.711267471313477
2015-10-05,24.360071182250977
2015-10-06,24.41287612915039
2015-10-07,24.8428897857666
2015-10-08,24.888154983520508
2015-10-09,24.684467315673828
2015-10-12,24.744815826416016
2015-10-13,24.601484298706055
2015-10-14,24.54867172241211
2015-10-15,25.355899810791016
2015-10-16,25.61240005493164
2015-10-19,24.38269805908203
2015-10-20,24.329893112182617
2015-10-21,23.748991012573242
2015-10-22,24.40532684326172
2015-10-23,24.609031677246094
2015-10-26,24.556217193603516
2015-10-27,24.314802169799805
2015-10-28,25.34560775756836
2015-10-29,25.42140007019043
2015-10-30,24.989368438720703
2015-11-02,25.375917434692383
2015-11-03,25.231908798217773
2015-11-04,25.31528663635254
2015-11-05,25.67910385131836
2015-11-06,26.8387508392334
2015-11-09,26.61136245727539
2015-11-10,26.70989990234375
2015-11-11,26.543153762817383
2015-11-12,25.944379806518555
2015-11-13,25.716999053955078
2015-11-16,25.807950973510742
2015-11-17,25.45929527282715
2015-11-18,25.959543228149414
2015-11-19,25.898902893066406
2015-11-20,25.70183563232422
2015-11-23,25.497190475463867
2015-11-24,25.45929527282715
2015-11-25,25.474451065063477
2015-11-27,25.60329818725586
2015-11-30,25.997434616088867
2015-12-01,26.73263931274414
2015-12-02,26.444618225097656
2015-12-03,26.111122131347656
2015-12-04,26.770532608032227
2015-12-07,26.28545570373535
2015-12-08,25.815528869628906
2015-12-09,25.292552947998047
2015-12-10,25.330442428588867
2015-12-11,24.314804077148438
2015-12-14,24.16321563720703
2015-12-15,24.890836715698242
2015-12-16,25.474451065063477
2015-12-17,24.54218292236328
2015-12-18,23.716028213500977
2015-12-21,24.01162338256836
2015-12-22,24.420913696289062
2015-12-23,24.708934783935547
2015-12-24,24.61797523498535
2015-12-28,24.38301658630371
2015-12-29,24.671037673950195
2015-12-30,24.428491592407227
2015-12-31,24.11015510559082
2016-01-04,23.860036849975586
2016-01-05,23.708450317382812
2016-01-06,23.117250442504883
2016-01-07,21.965173721313477
2016-01-08,21.510414123535156
2016-01-11,21.5710506439209
2016-01-12,21.5710506439209
2016-01-13,20.381078720092773
2016-01-14,20.578140258789062
2016-01-15,19.683767318725586
2016-01-19,19.90357780456543
2016-01-20,19.130475997924805
2016-01-21,18.781822204589844
2016-01-22,19.41090965270996
2016-01-25,18.93340301513672
2016-01-26,19.31995391845703
2016-01-27,19.342836380004883
2016-01-28,19.190349578857422
2016-01-29,19.731670379638672
2016-02-01,19.60205841064453
2016-02-02,18.67951774597168
2016-02-03,18.542282104492188
2016-02-04,19.0683650970459
2016-02-05,18.565156936645508
2016-02-08,17.284265518188477
2016-02-09,17.482507705688477
2016-02-10,17.30714988708496
2016-02-11,16.53708839416504
2016-02-12,17.60449981689453
2016-02-16,18.08482551574707
2016-02-17,18.47365951538086
2016-02-18,18.267805099487305
2016-02-19,18.298301696777344
2016-02-22,18.71001434326172
2016-02-23,18.07720184326172
2016-02-24,18.07720184326172
2016-02-25,18.77863311767578
2016-02-26,19.182723999023438
2016-02-29,18.83201026916504
2016-03-01,19.89178466796875
2016-03-02,19.90703010559082
2016-03-03,19.929903030395508
2016-03-04,19.922279357910156
2016-03-07,19.89178466796875
2016-03-08,19.0683650970459
2016-03-09,18.76338768005371
2016-03-10,18.793882369995117
2016-03-11,19.823162078857422
2016-03-14,19.754547119140625
2016-03-15,19.388578414916992
2016-03-16,19.182723999023438
2016-03-17,19.708799362182617
2016-03-18,20.03664207458496
2016-03-21,19.777416229248047
2016-03-22,19.701175689697266
2016-03-23,19.266590118408203
2016-03-24,19.007362365722656
2016-03-28,18.847251892089844
2016-03-29,18.89299774169922
2016-03-30,19.11410140991211
2016-03-31,19.0683650970459
2016-04-01,19.464818954467773
2016-04-04,19.091232299804688
2016-04-05,18.588027954101562
2016-04-06,18.618526458740234
2016-04-07,18.08482551574707
2016-04-08,18.107694625854492
2016-04-11,18.38216781616211
2016-04-12,18.740514755249023
2016-04-13,19.731670379638672
2016-04-14,19.952775955200195
2016-04-15,19.640178680419922
2016-04-18,19.617311477661133
2016-04-19,20.173879623413086
2016-04-20,20.898183822631836
2016-04-21,20.783824920654297
2016-04-22,21.119295120239258
2016-04-25,20.98967742919922
2016-04-26,21.004924774169922
2016-04-27,21.104589462280273
2016-04-28,20.874603271484375
2016-04-29,20.74428367614746
2016-05-02,20.897600173950195
2016-05-03,20.613956451416016
2016-05-04,20.146329879760742
2016-05-05,20.06200408935547
2016-05-06,20.12333869934082
2016-05-09,20.008346557617188
2016-05-10,20.414642333984375
2016-05-11,20.207664489746094
2016-05-12,20.107995986938477
2016-05-13,19.847360610961914
2016-05-16,20.092670440673828
2016-05-17,20.054340362548828
2016-05-18,20.88226890563965
2016-05-19,20.39931297302246
2016-05-20,20.52196502685547
2016-05-23,20.567960739135742
2016-05-24,21.012592315673828
2016-05-25,21.29623794555664
2016-05-26,21.020259857177734
2016-05-27,21.104589462280273
2016-05-31,20.981937408447266
2016-06-01,21.073925018310547
2016-06-02,20.912935256958008
2016-06-03,20.345651626586914
2016-06-06,20.583293914794922
2016-06-07,20.330312728881836
2016-06-08,20.345651626586914
2016-06-09,19.993013381958008
2016-06-10,19.579050064086914
2016-06-13,19.36440086364746
2016-06-14,18.858434677124023
2016-06-15,18.95043182373047
2016-06-16,19.2187442779541
2016-06-17,19.402727127075195
2016-06-20,19.85502052307129
2016-06-21,20.085004806518555
2016-06-22,20.23065948486328
2016-06-23,20.92060089111328
2016-06-24,18.797109603881836
2016-06-27,18.099496841430664
2016-06-28,18.866100311279297
2016-06-29,19.341398239135742
2016-06-30,19.916353225708008
2016-07-01,19.8703556060791
2016-07-05,19.165081024169922
2016-07-06,19.280073165893555
2016-07-07,19.694034576416016
2016-07-08,20.215335845947266
2016-07-11,20.28432273864746
2016-07-12,20.981937408447266
2016-07-13,20.820940017700195
2016-07-14,21.464889526367188
2016-07-15,21.472553253173828
2016-07-18,21.62587547302246
2016-07-19,21.610546112060547
2016-07-20,22.06283950805664
2016-07-21,22.131832122802734
2016-07-22,22.17015838623047
2016-07-25,22.33115577697754
2016-07-26,22.407814025878906
2016-07-27,22.400096893310547
2016-07-28,22.276594161987305
2016-07-29,22.176244735717773
2016-08-01,21.998714447021484
2016-08-02,21.61277198791504
2016-08-03,21.936960220336914
2016-08-04,21.828899383544922
2016-08-05,22.39237403869629
2016-08-08,22.47728157043457
2016-08-09,22.647092819213867
2016-08-10,22.469560623168945
2016-08-11,22.677974700927734
2016-08-12,22.515872955322266
2016-08-15,22.89409828186035
2016-08-16,23.34951400756836
2016-08-17,23.4421329498291
2016-08-18,23.581079483032227
2016-08-19,23.581079483032227
2016-08-22,23.61966896057129
2016-08-23,23.712299346923828
2016-08-24,23.858945846557617
2016-08-25,23.905269622802734
2016-08-26,24.051921844482422
2016-08-29,24.24489974975586
2016-08-30,24.846967697143555
2016-08-31,24.746627807617188
2016-09-01,24.630844116210938
2016-09-02,24.615398406982422
2016-09-06,24.507343292236328
2016-09-07,24.461027145385742
2016-09-08,24.731191635131836
2016-09-09,24.383832931518555
2016-09-12,24.885562896728516
2016-09-13,24.28348731994629
2016-09-14,24.360681533813477
2016-09-15,24.66171646118164
2016-09-16,24.383832931518555
2016-09-19,24.391555786132812
2016-09-20,24.46874237060547
2016-09-21,24.638551712036133
2016-09-22,24.885562896728516
2016-09-23,24.630844116210938
2016-09-26,23.951580047607422
2016-09-27,24.19858169555664
2016-09-28,24.522775650024414
2016-09-29,23.959299087524414
2016-09-30,24.746627807617188
2016-10-03,24.66171646118164
2016-10-04,24.731191635131836
2016-10-05,25.132564544677734
2016-10-06,25.001344680786133
2016-10-07,24.939594268798828
2016-10-10,25.132564544677734
2016-10-11,24.839248657226562
2016-10-12,24.630844116210938
2016-10-13,24.49189567565918
2016-10-14,24.75433921813965
2016-10-17,24.538211822509766
2016-10-18,24.947311401367188
2016-10-19,25.41815757751465
2016-10-20,25.395009994506836
2016-10-21,25.81182289123535
2016-10-24,25.7655029296875
2016-10-25,25.74234962463379
2016-10-26,25.927610397338867
2016-10-27,26.261499404907227
2016-10-28,26.02854347229004
2016-10-31,26.067373275756836
2016-11-01,25.904308319091797
2016-11-02,25.56264305114746
2016-11-03,25.47723388671875
2016-11-04,25.45393180847168
2016-11-07,26.40127944946289
2016-11-08,26.478925704956055
2016-11-09,28.358074188232422
2016-11-10,29.522838592529297
2016-11-11,29.88779067993164
2016-11-14,30.555591583251953
2016-11-15,31.06032371520996
2016-11-16,30.431344985961914
2016-11-17,31.03703498840332
2016-11-18,31.394224166870117
2016-11-21,31.49516487121582
2016-11-22,31.479642868041992
2016-11-23,31.867900848388672
2016-11-25,31.914485931396484
2016-11-28,31.401988983154297
2016-11-29,31.52621841430664
2016-11-30,32.11637496948242
2016-12-01,32.73757553100586
2016-12-02,32.4813346862793
2016-12-05,32.683231353759766
2016-12-06,33.009361267089844
2016-12-07,33.11030960083008
2016-12-08,33.84021759033203
2016-12-09,33.95669937133789
2016-12-12,33.37432098388672
2016-12-13,33.04819107055664
2016-12-14,33.281131744384766
2016-12-15,33.39761734008789
2016-12-16,33.16463851928711
2016-12-19,33.257843017578125
2016-12-20,33.778106689453125
2016-12-21,33.67715835571289
2016-12-22,33.22678756713867
2016-12-23,33.43643569946289
2016-12-27,33.483028411865234
2016-12-28,33.09477615356445
2016-12-29,32.72981262207031
2016-12-30,32.80746078491211
2017-01-03,33.42866134643555
2017-01-04,33.871280670166016
2017-01-05,33.56068420410156
2017-01-06,34.04986572265625
2017-01-09,33.16463851928711
2017-01-10,33.43643569946289
2017-01-11,33.91010665893555
2017-01-12,33.879051208496094
2017-01-13,34.01882553100586
2017-01-17,32.72981262207031
2017-01-18,33.281131744384766
2017-01-19,32.962764739990234
2017-01-20,33.07147979736328
2017-01-23,32.582275390625
2017-01-24,33.18019104003906
2017-01-25,34.057647705078125
2017-01-26,34.181888580322266
2017-01-27,34.04927444458008
2017-01-30,33.63584899902344
2017-01-31,33.144412994384766
2017-02-01,33.308231353759766
2017-02-02,32.86359786987305
2017-02-03,34.657711029052734
2017-02-06,34.81373596191406
2017-02-07,35.00094223022461
2017-02-08,34.25209426879883
2017-02-09,34.98533248901367
2017-02-10,34.86833953857422
2017-02-13,35.305152893066406
2017-02-14,35.91360092163086
2017-02-15,36.264617919921875
2017-02-16,35.96819305419922
2017-02-17,35.99940872192383
2017-02-21,36.319236755371094
2017-02-22,36.288021087646484
2017-02-23,36.334835052490234
2017-02-24,35.51578140258789
2017-02-27,35.757606506347656
2017-02-28,35.624977111816406
2017-03-01,36.51424789428711
2017-03-02,36.10081100463867
2017-03-03,36.52983474731445
2017-03-06,36.327022552490234
2017-03-07,36.13982009887695
2017-03-08,36.18661880493164
2017-03-09,36.412841796875
2017-03-10,36.264617919921875
2017-03-13,36.08522415161133
2017-03-14,36.030609130859375
2017-03-15,35.7653923034668
2017-03-16,36.13982009887695
2017-03-17,35.11794662475586
2017-03-20,34.782527923583984
2017-03-21,33.27702331542969
2017-03-22,32.926002502441406
2017-03-23,33.2224235534668
2017-03-24,33.12101364135742
2017-03-27,32.434574127197266
2017-03-28,33.144412994384766
2017-03-29,33.38623809814453
2017-03-30,33.877662658691406
2017-03-31,33.41743469238281
2017-04-03,33.31602478027344
2017-04-04,33.1600227355957
2017-04-05,32.55937957763672
2017-04-06,32.832401275634766
2017-04-07,32.72319030761719
2017-04-10,32.69198989868164
2017-04-11,32.434574127197266
2017-04-12,32.0367431640625
2017-04-13,31.74032211303711
2017-04-17,32.36437225341797
2017-04-18,32.14595031738281
2017-04-19,32.793392181396484
2017-04-20,33.1522102355957
2017-04-21,32.60617446899414
2017-04-24,33.97907638549805
2017-04-25,34.532901763916016
2017-04-26,34.61091613769531
2017-04-27,34.11725616455078
2017-04-28,33.98405456542969
2017-05-01,34.27396774291992
2017-05-02,33.9683723449707
2017-05-03,34.070247650146484
2017-05-04,33.91352081298828
2017-05-05,33.756813049316406
2017-05-08,33.70978546142578
2017-05-09,33.5609130859375
2017-05-10,33.7724723815918
2017-05-11,33.592262268066406
2017-05-12,33.482547760009766
2017-05-15,34.03105545043945
2017-05-16,33.99188995361328
2017-05-17,32.10344314575195
2017-05-18,32.369869232177734
2017-05-19,32.753814697265625
2017-05-22,32.64411926269531
2017-05-23,33.23963928222656
2017-05-24,33.40419006347656
2017-05-25,33.40419006347656
2017-05-26,33.568748474121094
2017-05-30,33.12993621826172
2017-05-31,32.706809997558594
2017-06-01,33.38852310180664
2017-06-02,33.3179931640625
2017-06-05,33.607933044433594
2017-06-06,33.647098541259766
2017-06-07,33.91352081298828
2017-06-08,34.556068420410156
2017-06-09,35.19076156616211
2017-06-12,35.143741607666016
2017-06-13,35.378822326660156
2017-06-14,35.19076156616211
2017-06-15,35.018375396728516
2017-06-16,34.85382080078125
2017-06-19,35.825469970703125
2017-06-20,35.653076171875
2017-06-21,35.19076156616211
2017-06-22,34.955692291259766
2017-06-23,34.23479080200195
2017-06-26,34.47771072387695
2017-06-27,34.65009307861328
2017-06-28,34.728450775146484
2017-06-29,35.06539535522461
2017-06-30,34.9165153503418
2017-07-03,35.73927307128906
2017-07-05,36.170249938964844
2017-07-06,36.1467399597168
2017-07-07,36.084041595458984
2017-07-10,36.03703689575195
