Date,TEL2-B.ST
2016-03-07,43.36044692993164
2016-03-08,43.70802688598633
2016-03-09,43.96871566772461
2016-03-10,43.505271911621094
2016-03-11,44.576969146728516
2016-03-14,44.69283676147461
2016-03-15,44.490074157714844
2016-03-16,44.17146301269531
2016-03-17,44.17146301269531
2016-03-18,44.519046783447266
2016-03-21,44.17146301269531
2016-03-22,44.403175354003906
2016-03-23,44.055606842041016
2016-03-24,43.2735481262207
2016-03-29,43.53423309326172
2016-03-30,44.08456802368164
2016-03-31,43.621131896972656
2016-04-01,42.28874206542969
2016-04-04,41.651519775390625
2016-04-05,40.60877990722656
2016-04-06,40.927406311035156
2016-04-07,40.37705993652344
2016-04-08,41.767372131347656
2016-04-11,42.201847076416016
2016-04-12,42.75218963623047
2016-04-13,43.5921630859375
2016-04-14,43.15769958496094
2016-04-15,43.244590759277344
2016-04-18,43.18666458129883
2016-04-19,43.997676849365234
2016-04-20,44.60593795776367
2016-04-21,43.96871566772461
2016-04-22,44.287330627441406
2016-04-25,44.54800796508789
2016-04-26,44.95351791381836
2016-04-27,44.89558410644531
2016-04-28,44.66386795043945
2016-04-29,44.37422180175781
2016-05-02,44.490074157714844
2016-05-03,44.14249801635742
2016-05-04,43.44734191894531
2016-05-06,42.75218963623047
2016-05-09,43.6790657043457
2016-05-10,44.77973175048828
2016-05-11,44.9245491027832
2016-05-12,44.750770568847656
2016-05-13,45.59074401855469
2016-05-16,46.227970123291016
2016-05-17,45.93832778930664
2016-05-18,46.199005126953125
2016-05-19,45.38798904418945
2016-05-20,46.343833923339844
2016-05-23,46.227970123291016
2016-05-24,45.706600189208984
2016-05-25,45.489105224609375
2016-05-26,46.452335357666016
2016-05-27,46.079463958740234
2016-05-30,46.39019012451172
2016-05-31,45.489105224609375
2016-06-01,44.89873504638672
2016-06-02,45.08516311645508
2016-06-03,44.929813385009766
2016-06-07,45.30266571044922
2016-06-08,44.805519104003906
2016-06-09,43.99765396118164
2016-06-10,43.06549835205078
2016-06-13,42.91014099121094
2016-06-14,42.31977081298828
2016-06-15,44.27729797363281
2016-06-16,42.6926383972168
2016-06-17,43.18979263305664
2016-06-20,44.33944320678711
2016-06-21,43.50050735473633
2016-06-22,43.87336349487305
2016-06-23,44.58802032470703
2016-06-27,41.667266845703125
2016-06-28,42.847999572753906
2016-06-29,44.43266677856445
2016-06-30,45.706600189208984
2016-07-01,46.23481750488281
2016-07-04,45.7376708984375
2016-07-05,45.02302551269531
2016-07-06,44.805519104003906
2016-07-07,45.675533294677734
2016-07-08,46.980552673339844
2016-07-11,47.539833068847656
2016-07-12,47.819488525390625
2016-07-13,47.664127349853516
2016-07-14,47.601985931396484
2016-07-15,47.850555419921875
2016-07-18,47.50877380371094
2016-07-19,47.16697692871094
2016-07-20,47.41554641723633
2016-07-21,46.483394622802734
2016-07-22,45.333744049072266
2016-07-25,45.7376708984375
2016-07-26,45.613380432128906
2016-07-27,45.42695236206055
2016-07-28,45.333744049072266
2016-07-29,44.929813385009766
2016-08-01,44.89873504638672
2016-08-02,44.05979919433594
2016-08-03,43.96657943725586
2016-08-04,44.05979919433594
2016-08-05,44.12194061279297
2016-08-08,44.308372497558594
2016-08-09,44.99195098876953
2016-08-10,44.960880279541016
2016-08-11,45.30266571044922
2016-08-12,45.489105224609375
2016-08-15,45.86196517944336
2016-08-16,44.89873504638672
2016-08-17,44.24623107910156
2016-08-18,44.619083404541016
2016-08-19,44.58802032470703
2016-08-22,44.401588439941406
2016-08-23,44.712310791015625
2016-08-24,44.401588439941406
2016-08-25,44.215152740478516
2016-08-26,44.774444580078125
2016-08-29,44.743370056152344
2016-08-30,44.68123245239258
2016-08-31,44.27729797363281
2016-09-01,43.87336349487305
2016-09-02,44.68123245239258
2016-09-05,44.83659362792969
2016-09-06,44.525882720947266
2016-09-07,44.215152740478516
2016-09-08,44.83659362792969
2016-09-09,44.33944320678711
2016-09-12,43.96657943725586
2016-09-13,43.407291412353516
2016-09-14,43.43836212158203
2016-09-15,43.7801513671875
2016-09-16,43.7180061340332
2016-09-19,43.62479782104492
2016-09-20,43.593711853027344
2016-09-21,43.84230041503906
2016-09-22,45.05409622192383
2016-09-23,44.774444580078125
2016-09-26,44.184085845947266
2016-09-27,43.7801513671875
2016-09-28,44.308372497558594
2016-09-29,45.333744049072266
2016-09-30,46.01731872558594
2016-10-03,46.04839324951172
2016-10-04,46.483394622802734
2016-10-05,46.85626220703125
2016-10-06,46.60768127441406
2016-10-07,46.17267608642578
2016-10-10,46.079463958740234
2016-10-11,46.483394622802734
2016-10-12,46.265892028808594
2016-10-13,46.23481750488281
2016-10-14,47.22911071777344
2016-10-17,47.601985931396484
2016-10-18,48.036983489990234
2016-10-19,47.601985931396484
2016-10-20,49.1866455078125
2016-10-21,48.96913528442383
2016-10-24,48.72056579589844
2016-10-25,48.78270721435547
2016-10-26,48.75163650512695
2016-10-27,48.96913528442383
2016-10-28,48.46395492553711
2016-10-31,48.14150619506836
2016-11-01,47.303138732910156
2016-11-02,46.75497817993164
2016-11-03,46.3680419921875
2016-11-04,45.85211944580078
2016-11-07,46.3680419921875
2016-11-08,45.65864944458008
2016-11-09,46.110084533691406
2016-11-10,45.336212158203125
2016-11-11,45.303955078125
2016-11-14,44.78804397583008
2016-11-15,45.43293380737305
2016-11-16,44.94926071166992
2016-11-17,45.561920166015625
2016-11-18,45.561920166015625
2016-11-21,45.2717170715332
2016-11-22,45.46519088745117
2016-11-23,45.43293380737305
2016-11-24,45.303955078125
2016-11-25,45.46519088745117
2016-11-28,45.20722198486328
2016-11-29,45.20722198486328
2016-11-30,45.43293380737305
2016-12-01,44.820289611816406
2016-12-02,44.497833251953125
2016-12-05,43.88519287109375
2016-12-06,44.433345794677734
2016-12-07,44.691307067871094
2016-12-08,44.8525390625
2016-12-09,46.30355453491211
2016-12-12,46.206817626953125
2016-12-13,47.07741165161133
2016-12-14,47.04517364501953
2016-12-15,46.432533264160156
2016-12-16,46.69049072265625
2016-12-19,47.07741165161133
2016-12-20,46.88396072387695
2016-12-21,46.62599563598633
2016-12-22,46.529266357421875
2016-12-23,47.012935638427734
2016-12-27,47.141910552978516
2016-12-28,46.88396072387695
2016-12-29,47.10966491699219
2016-12-30,47.10966491699219
2017-01-02,47.270896911621094
2017-01-03,47.399871826171875
2017-01-04,47.238651275634766
2017-01-05,47.59334945678711
2017-01-09,47.270896911621094
2017-01-10,47.399871826171875
2017-01-11,48.205989837646484
2017-01-12,48.56068801879883
2017-01-13,48.947628021240234
2017-01-16,48.3349723815918
2017-01-17,47.59334945678711
2017-01-18,47.85130310058594
2017-01-19,47.399871826171875
2017-01-20,47.561100006103516
2017-01-23,46.81946563720703
2017-01-24,46.88396072387695
2017-01-25,46.81946563720703
2017-01-26,50.366397857666016
2017-01-27,49.46354675292969
2017-01-30,49.17333221435547
2017-01-31,49.75374984741211
2017-02-01,48.91537857055664
2017-02-02,49.27007293701172
2017-02-03,49.23782730102539
2017-02-06,49.108848571777344
2017-02-07,49.17333221435547
2017-02-08,50.043941497802734
2017-02-09,50.55986785888672
2017-02-10,50.076194763183594
2017-02-13,50.55986785888672
2017-02-14,50.237422943115234
2017-02-15,50.140689849853516
2017-02-16,51.043540954589844
2017-02-17,51.30150604248047
2017-02-20,51.52721405029297
2017-02-21,52.07537841796875
2017-02-22,52.30108642578125
2017-02-23,52.20436096191406
2017-02-24,52.365577697753906
2017-02-27,52.07537841796875
2017-02-28,52.07537841796875
2017-03-01,52.23659133911133
2017-03-02,52.20436096191406
2017-03-03,51.881900787353516
2017-03-06,51.785160064697266
2017-03-07,51.91414260864258
2017-03-08,52.20436096191406
2017-03-09,52.81700897216797
2017-03-10,53.23618698120117
2017-03-13,53.39741134643555
2017-03-14,53.300662994384766
2017-03-15,53.332916259765625
2017-03-16,53.848819732666016
2017-03-17,53.94557189941406
2017-03-20,53.7198600769043
2017-03-21,53.494144439697266
2017-03-22,53.42964553833008
2017-03-23,53.977813720703125
2017-03-24,53.816585540771484
2017-03-27,53.94557189941406
2017-03-28,54.396995544433594
2017-03-29,54.81618118286133
2017-03-30,54.75170135498047
2017-03-31,55.1708869934082
2017-04-03,54.84843063354492
2017-04-04,54.396995544433594
2017-04-05,54.10678482055664
2017-04-06,54.52597427368164
2017-04-07,54.3325080871582
2017-04-10,54.46149444580078
2017-04-11,54.26802062988281
2017-04-12,54.23577117919922
2017-04-13,54.30025100708008
2017-04-18,53.94557189941406
2017-04-19,54.01006317138672
2017-04-20,54.04230499267578
2017-04-21,53.816585540771484
2017-04-24,57.073326110839844
2017-04-25,57.750457763671875
2017-04-26,57.84718704223633
2017-04-27,57.68596649169922
2017-04-28,57.52474594116211
2017-05-02,58.65331268310547
2017-05-03,59.362693786621094
2017-05-04,60.168819427490234
2017-05-05,60.55577087402344
2017-05-08,60.330047607421875
2017-05-09,60.49127197265625
2017-05-10,60.2727165222168
2017-05-11,59.82877731323242
2017-05-12,60.71665573120117
2017-05-15,61.05813980102539
2017-05-16,61.09229278564453
2017-05-17,59.96537399291992
2017-05-18,59.17996597290039
2017-05-19,59.0775032043457
2017-05-22,60.3068733215332
2017-05-23,60.8191032409668
2017-05-24,61.160579681396484
2017-05-26,61.604515075683594
2017-05-29,61.604515075683594
2017-05-30,61.399627685546875
2017-05-31,61.09229278564453
2017-06-01,61.2288818359375
2017-06-02,61.74111557006836
2017-06-05,61.53620529174805
2017-06-06,61.53620529174805
2017-06-07,61.7752571105957
2017-06-08,61.160579681396484
2017-06-09,61.433780670166016
2017-06-12,60.8191032409668
2017-06-13,61.02397537231445
2017-06-14,61.331336975097656
2017-06-15,60.64836883544922
2017-06-16,61.29718780517578
2017-06-19,61.74111557006836
2017-06-20,61.36547088623047
2017-06-21,61.84356689453125
2017-06-22,61.67281723022461
2017-06-23,61.67281723022461
2017-06-26,61.911869049072266
2017-06-27,61.70695877075195
2017-06-28,61.05813980102539
2017-06-29,60.75079345703125
2017-06-30,60.238548278808594
2017-07-03,60.85324478149414
2017-07-04,60.64836883544922
2017-07-05,60.71665573120117
2017-07-06,60.614192962646484
2017-07-07,61.399627685546875
2017-07-10,61.50206756591797
2017-07-11,61.29718780517578
2017-07-12,62.355796813964844
2017-07-13,62.355796813964844
2017-07-14,62.424095153808594
2017-07-17,64.06322479248047
2017-07-18,63.960792541503906
2017-07-19,68.0927963256836
2017-07-20,67.61470031738281
2017-07-21,66.62439727783203
2017-07-24,65.97557067871094
2017-07-25,65.49748229980469
2017-07-26,66.04386901855469
2017-07-27,66.04386901855469
2017-07-28,65.25843811035156
2017-07-31,65.63407135009766
2017-08-01,66.14630889892578
2017-08-02,66.0780258178711
2017-08-03,66.24876403808594
2017-08-04,66.55610656738281
2017-08-07,66.86344909667969
2017-08-08,67.44396209716797
2017-08-09,66.9317398071289
2017-08-10,66.04386901855469
2017-08-11,64.9852523803711
2017-08-14,66.35121154785156
2017-08-15,65.19013214111328
2017-08-16,65.36088562011719
2017-08-17,64.64376831054688
2017-08-18,64.57547760009766
2017-08-21,64.37057495117188
2017-08-22,64.81452941894531
2017-08-23,63.926639556884766
2017-08-24,64.33642578125
2017-08-25,63.85835266113281
2017-08-28,63.34611511230469
2017-08-29,62.902183532714844
2017-08-30,63.687591552734375
2017-08-31,63.17536163330078
2017-09-01,63.24365997314453
2017-09-04,62.76557540893555
2017-09-05,62.697288513183594
2017-09-06,62.18505096435547
2017-09-07,63.1070671081543
2017-09-08,63.209529876708984
2017-09-11,64.67790985107422
2017-09-12,64.60962677001953
2017-09-13,64.78035736083984
2017-09-14,64.47301483154297
2017-09-15,64.09738159179688
2017-09-18,64.43887329101562
2017-09-19,64.40472412109375
2017-09-20,63.85835266113281
2017-09-21,62.97046661376953
2017-09-22,62.62898254394531
2017-09-25,62.52654266357422
2017-09-26,62.62898254394531
2017-09-27,62.93631362915039
2017-09-28,63.038787841796875
2017-09-29,63.6534538269043
2017-10-02,64.54132080078125
2017-10-03,64.78035736083984
2017-10-04,63.75588607788086
2017-10-05,64.47301483154297
2017-10-06,63.38026809692383
2017-10-09,63.48270034790039
2017-10-10,63.55100631713867
2017-10-11,63.687591552734375
2017-10-12,64.67790985107422
2017-10-13,65.42919158935547
2017-10-16,64.95111846923828
2017-10-17,64.8486557006836
2017-10-18,64.91694641113281
2017-10-19,68.5025863647461
2017-10-20,70.21002197265625
2017-10-23,71.16619110107422
2017-10-24,70.41492462158203
2017-10-25,71.2344970703125
2017-10-26,72.60044860839844
2017-10-27,72.737060546875
2017-10-30,72.8736343383789
2017-10-31,72.737060546875
2017-11-01,73.1468276977539
2017-11-02,73.21513366699219
2017-11-03,73.21513366699219
2017-11-06,73.01023864746094
2017-11-07,72.25896453857422
2017-11-08,72.46385192871094
2017-11-09,72.32725524902344
2017-11-10,71.84918212890625
2017-11-13,72.25896453857422
2017-11-14,72.737060546875
2017-11-15,73.76150512695312
2017-11-16,74.23958587646484
2017-11-17,73.35173034667969
2017-11-20,73.5566177368164
2017-11-21,73.5566177368164
2017-11-22,73.01023864746094
2017-11-23,73.62491607666016
2017-11-24,73.76150512695312
2017-11-27,73.2834243774414
2017-11-28,73.35173034667969
2017-11-29,73.21513366699219
2017-11-30,73.1468276977539
2017-12-01,72.19065856933594
2017-12-04,73.8980941772461
2017-12-05,73.82980346679688
2017-12-06,73.07852172851562
2017-12-07,73.07852172851562
2017-12-08,72.39555358886719
2017-12-11,71.98576354980469
2017-12-12,71.644287109375
2017-12-13,71.43939208984375
2017-12-14,70.55152130126953
2017-12-15,71.71257019042969
2017-12-18,72.12236022949219
2017-12-19,72.94194793701172
2017-12-20,71.02960205078125
2017-12-21,70.96131134033203
2017-12-22,70.89300537109375
2017-12-27,71.02960205078125
2017-12-28,70.00514221191406
2017-12-29,68.84408569335938
2018-01-02,69.49291229248047
2018-01-03,69.66363525390625
2018-01-04,69.80023956298828
2018-01-05,70.61981964111328
2018-01-08,70.51736450195312
2018-01-09,71.74673461914062
2018-01-10,66.34436798095703
2018-01-11,66.31706237792969
2018-01-12,65.93458557128906
2018-01-15,66.34436798095703
2018-01-16,66.27608489990234
2018-01-17,65.5384521484375
2018-01-18,65.81165313720703
2018-01-19,65.18331909179688
2018-01-22,65.64774322509766
2018-01-23,66.2624282836914
2018-01-24,65.93458557128906
2018-01-25,66.01655578613281
2018-01-26,67.36885070800781
2018-01-29,67.7376480102539
2018-01-30,66.91808319091797
2018-01-31,67.314208984375
2018-02-01,67.12297058105469
2018-02-02,66.78147888183594
2018-02-05,66.13948059082031
2018-02-06,64.5822982788086
2018-02-07,66.91808319091797
2018-02-08,64.7735366821289
2018-02-09,63.51685333251953
2018-02-12,64.85548400878906
2018-02-13,64.7735366821289
2018-02-14,65.06038665771484
2018-02-15,64.48668670654297
2018-02-16,65.81165313720703
2018-02-19,66.19412994384766
2018-02-20,66.82246398925781
2018-02-21,67.23225402832031
2018-02-22,67.51909637451172
2018-02-23,67.72399139404297
2018-02-26,68.53673553466797
2018-02-27,67.62836456298828
2018-02-28,67.25957489013672
2018-03-01,65.74335479736328
2018-03-02,64.54132080078125
2018-03-05,65.33357238769531
2018-03-06,66.07117462158203
2018-03-07,66.95906066894531
2018-03-08,68.2567138671875
2018-03-09,68.46843719482422
2018-03-12,68.7757797241211
2018-03-13,68.53673553466797
2018-03-14,68.07914733886719
2018-03-15,67.40982055664062
2018-03-16,67.57373809814453
2018-03-19,66.89076232910156
2018-03-20,66.86344909667969
2018-03-21,66.79513549804688
2018-03-22,66.05752563476562
2018-03-23,66.42633056640625
2018-03-26,65.22430419921875
2018-03-27,66.83614349365234
2018-03-28,67.65569305419922
2018-03-29,68.400146484375
2018-04-03,67.84691619873047
2018-04-04,67.3415298461914
2018-04-05,69.52705383300781
2018-04-06,68.9123764038086
2018-04-09,68.70748138427734
2018-04-10,68.9123764038086
2018-04-11,69.69779205322266
2018-04-12,71.67842864990234
2018-04-13,71.57598876953125
2018-04-16,71.57598876953125
2018-04-17,71.644287109375
2018-04-18,71.16619110107422
2018-04-19,71.30280303955078
2018-04-20,71.74673461914062
2018-04-23,73.93225860595703
2018-04-24,75.2982177734375
2018-04-25,76.25437927246094
2018-04-26,78.13256072998047
2018-04-27,78.67894744873047
2018-04-30,77.85936737060547
2018-05-02,77.41543579101562
2018-05-03,77.31298828125
2018-05-04,77.75691986083984
2018-05-07,77.79106140136719
2018-05-08,78.50819396972656
2018-05-09,77.82522583007812
2018-05-11,78.61064147949219
2018-05-14,78.06427001953125
2018-05-15,77.6886215209961
2018-05-16,77.6203384399414
2018-05-17,77.92767333984375
2018-05-18,77.51787567138672
2018-05-21,77.55204010009766
2018-05-22,77.44583892822266
2018-05-23,77.44583892822266
2018-05-24,77.19807434082031
2018-05-25,77.8705825805664
2018-05-28,78.15375518798828
2018-05-29,76.8087158203125
2018-05-30,76.06539916992188
2018-05-31,76.38397979736328
2018-06-01,78.25994873046875
2018-06-04,78.9324722290039
2018-06-05,79.25102996826172
2018-06-06,79.25102996826172
2018-06-07,79.28643035888672
2018-06-08,78.4369125366211
2018-06-11,79.18022155761719
2018-06-12,77.90599822998047
2018-06-13,78.04756927490234
2018-06-14,82.15348052978516
2018-06-15,80.52527618408203
2018-06-18,80.3128890991211
2018-06-19,79.7819595336914
2018-06-20,79.8173599243164
2018-06-21,79.21563720703125
2018-06-22,79.21563720703125
2018-06-25,78.86167907714844
2018-06-26,78.72008514404297
2018-06-27,78.33072662353516
2018-06-28,74.50799560546875
2018-06-29,74.54340362548828
2018-07-02,74.0478515625
2018-07-03,73.62309265136719
2018-07-04,74.0478515625
2018-07-05,74.64957427978516
2018-07-06,74.50799560546875
2018-07-09,74.47259521484375
2018-07-10,74.47259521484375
2018-07-11,73.62309265136719
2018-07-12,74.01246643066406
2018-07-13,72.31346893310547
2018-07-16,72.59664154052734
2018-07-17,71.18080139160156
2018-07-18,80.7376480102539
2018-07-19,83.1091537475586
2018-07-20,85.33910369873047
2018-07-23,85.126708984375
2018-07-24,84.31262969970703
2018-07-25,84.52499389648438
2018-07-26,85.126708984375
2018-07-27,85.65765380859375
2018-07-30,85.44528198242188
2018-07-31,83.56930541992188
2018-08-01,83.07376861572266
2018-08-02,82.93218994140625
2018-08-03,83.25074005126953
2018-08-06,83.4277114868164
2018-08-07,83.25074005126953
2018-08-08,82.6490249633789
2018-08-09,82.08268737792969
2018-08-10,80.91461944580078
2018-08-13,82.11807250976562
2018-08-14,81.30397033691406
2018-08-15,80.10051727294922
2018-08-16,80.7376480102539
2018-08-17,80.95001983642578
2018-08-20,81.19779205322266
2018-08-21,81.12699127197266
2018-08-22,80.3128890991211
2018-08-23,81.374755859375
2018-08-24,80.95001983642578
2018-08-27,80.91461944580078
2018-08-28,80.59606170654297
2018-08-29,80.7730484008789
2018-08-30,80.10051727294922
2018-08-31,79.85275268554688
2018-09-03,80.4190902709961
2018-09-04,80.2420883178711
2018-09-05,80.2420883178711
2018-09-06,80.95001983642578
2018-09-07,81.79952239990234
2018-09-10,81.5871353149414
2018-09-11,80.7730484008789
2018-09-12,79.99433135986328
2018-09-13,80.27751922607422
2018-09-14,79.99433135986328
2018-09-17,80.17132568359375
2018-09-18,80.02973175048828
2018-09-19,79.35721588134766
2018-09-20,79.07404327392578
2018-09-21,79.67577362060547
2018-09-24,79.39259338378906
2018-09-25,79.85275268554688
2018-09-26,78.50770568847656
2018-09-27,78.29533386230469
2018-09-28,75.7468490600586
2018-10-01,76.31318664550781
2018-10-02,76.7025375366211
2018-10-03,77.12727355957031
2018-10-04,77.05648803710938
2018-10-05,75.88843536376953
2018-10-08,77.09188079833984
2018-10-09,76.8795166015625
2018-10-10,78.15375518798828
2018-10-11,76.06539916992188
2018-10-12,75.18050384521484
2018-10-15,75.32209777832031
2018-10-16,77.05648803710938
2018-10-17,76.8441162109375
2018-10-18,80.3482894897461
2018-10-19,79.03865814208984
2018-10-22,77.26886749267578
2018-10-23,74.82655334472656
2018-10-24,74.61416625976562
2018-10-25,74.18943786621094
2018-10-26,73.1983642578125
2018-10-29,74.82655334472656
2018-10-30,73.41072845458984
2018-10-31,73.62309265136719
2018-11-01,73.62309265136719
2018-11-02,72.98599243164062
2018-11-05,76.27777862548828
2018-11-06,73.80007934570312
2018-11-07,75.2513198852539
2018-11-08,73.90628051757812
2018-11-09,72.77360534667969
2018-11-12,71.14541625976562
2018-11-13,71.78253936767578
2018-11-14,72.63202667236328
2018-11-15,73.16295623779297
2018-11-16,75.2513198852539
2018-11-19,76.17160034179688
2018-11-20,73.87088012695312
2018-11-21,73.48152923583984
2018-11-22,73.16295623779297
2018-11-23,73.65850830078125
2018-11-26,80.3128890991211
2018-11-27,82.15348052978516
2018-11-28,81.09160614013672
2018-11-29,80.87923431396484
2018-11-30,80.59606170654297
2018-12-03,79.85275268554688
2018-12-04,79.46337890625
2018-12-05,79.64036560058594
2018-12-06,76.66712951660156
2018-12-07,78.57852172851562
2018-12-10,78.22454833984375
2018-12-11,78.79087829589844
2018-12-12,79.95893096923828
2018-12-13,78.33072662353516
2018-12-14,78.33072662353516
2018-12-17,79.21563720703125
2018-12-18,78.64930725097656
2018-12-19,79.60498809814453
2018-12-20,76.030029296875
2018-12-21,76.7025375366211
2018-12-27,75.21591186523438
2018-12-28,79.95893096923828
2019-01-02,78.22454833984375
2019-01-03,78.89705657958984
2019-01-04,79.95893096923828
2019-01-07,79.46337890625
2019-01-08,80.4190902709961
2019-01-09,79.71117401123047
2019-01-10,79.28643035888672
2019-01-11,79.7819595336914
2019-01-14,78.7554931640625
2019-01-15,78.61389923095703
2019-01-16,78.61389923095703
2019-01-17,80.10051727294922
2019-01-18,81.19779205322266
2019-01-21,80.4190902709961
2019-01-22,80.3836898803711
2019-01-23,80.3836898803711
2019-01-24,80.5606689453125
2019-01-25,81.94110107421875
2019-01-28,81.55175018310547
2019-01-29,81.79952239990234
2019-01-30,80.98541259765625
2019-01-31,79.92353820800781
2019-02-01,80.17132568359375
2019-02-04,80.3482894897461
2019-02-05,80.98541259765625
2019-02-06,80.7022476196289
2019-02-07,80.80842590332031
2019-02-08,80.59606170654297
2019-02-11,81.33937072753906
2019-02-12,81.23319244384766
2019-02-13,83.88786315917969
2019-02-14,84.98514556884766
2019-02-15,83.85247039794922
2019-02-18,83.74629974365234
2019-02-19,84.48958587646484
2019-02-20,85.3036880493164
2019-02-21,86.33016967773438
2019-02-22,86.15319061279297
2019-02-25,85.33910369873047
2019-02-26,86.22398376464844
2019-02-27,86.40095520019531
2019-02-28,86.1177978515625
2019-03-01,86.1177978515625
2019-03-04,86.71952819824219
2019-03-05,87.0380859375
2019-03-06,86.57794189453125
2019-03-07,87.99376678466797
2019-03-08,88.41852569580078
2019-03-11,88.63088989257812
2019-03-12,87.99376678466797
2019-03-13,88.06455993652344
2019-03-14,89.40959930419922
2019-03-15,90.6484603881836
2019-03-18,91.8873062133789
2019-03-19,91.56873321533203
2019-03-20,91.21479797363281
2019-03-21,91.4979476928711
2019-03-22,90.22369384765625
2019-03-25,90.50686645507812
2019-03-26,90.29449462890625
2019-03-27,90.29449462890625
2019-03-28,90.04671478271484
2019-03-29,87.67520141601562
2019-04-01,88.52470397949219
2019-04-02,87.71060943603516
2019-04-03,89.05564880371094
2019-04-04,87.63982391357422
2019-04-05,87.49822235107422
2019-04-08,87.60440826416016
2019-04-09,88.13536071777344
2019-04-10,88.9140625
2019-04-11,88.45390319824219
2019-04-12,88.59549713134766
2019-04-15,88.48931121826172
2019-04-16,87.8167953491211
2019-04-17,87.99376678466797
2019-04-18,87.88756561279297
2019-04-23,87.28585815429688
2019-04-24,89.48039245605469
2019-04-25,91.4979476928711
2019-04-26,93.30313110351562
2019-04-29,91.95808410644531
2019-04-30,89.69276428222656
2019-05-02,89.44499206542969
