Date,NXPI
2015-11-19,72.56385040283203
2015-11-20,71.5325927734375
2015-11-23,70.44757080078125
2015-11-24,74.73394012451172
2015-11-25,75.75625610351562
2015-11-27,79.23555755615234
2015-11-30,83.80892944335938
2015-12-01,84.37386322021484
2015-12-02,82.42794036865234
2015-12-03,80.63445281982422
2015-12-04,81.10973358154297
2015-12-07,77.34346008300781
2015-12-08,78.50920867919922
2015-12-09,77.3344955444336
2015-12-10,79.32523345947266
2015-12-11,74.68016052246094
2015-12-14,74.82362365722656
2015-12-15,75.25406646728516
2015-12-16,77.04751586914062
2015-12-17,75.84590148925781
2015-12-18,75.41546630859375
2015-12-21,76.47360229492188
2015-12-22,76.46464538574219
2015-12-23,75.80107116699219
2015-12-24,77.49590301513672
2015-12-28,77.01166534423828
2015-12-29,77.4062271118164
2015-12-30,76.90406036376953
2015-12-31,75.54998779296875
2016-01-04,75.7203598022461
2016-01-05,73.88204956054688
2016-01-06,72.05270385742188
2016-01-07,68.15190887451172
2016-01-08,67.41659545898438
2016-01-11,69.24591827392578
2016-01-12,69.74810791015625
2016-01-13,66.5826416015625
2016-01-14,66.81578063964844
2016-01-15,61.560909271240234
2016-01-19,61.36362075805664
2016-01-20,63.49787521362305
2016-01-21,64.61878204345703
2016-01-22,67.00408935546875
2016-01-25,64.9057388305664
2016-01-26,64.26007080078125
2016-01-27,63.35438537597656
2016-01-28,63.022586822509766
2016-01-29,67.05790710449219
2016-02-01,68.45679473876953
2016-02-02,65.35411071777344
2016-02-03,63.47093963623047
2016-02-04,68.42987823486328
2016-02-05,63.39921951293945
2016-02-08,57.39108657836914
2016-02-09,58.772064208984375
2016-02-10,59.31907272338867
2016-02-11,58.35059356689453
2016-02-12,60.3503303527832
2016-02-16,62.269325256347656
2016-02-17,63.085357666015625
2016-02-18,60.61933135986328
2016-02-19,59.60603332519531
2016-02-22,62.69078063964844
2016-02-23,61.193241119384766
2016-02-24,62.78046798706055
2016-02-25,63.57857131958008
2016-02-26,64.7712173461914
2016-02-29,63.88343811035156
2016-03-01,66.56470489501953
2016-03-02,67.7483901977539
2016-03-03,66.8247299194336
2016-03-04,68.71683502197266
2016-03-07,69.03070831298828
2016-03-08,67.68561553955078
2016-03-09,68.8065185546875
2016-03-10,69.24591827392578
2016-03-11,70.0350570678711
2016-03-14,70.67174530029297
2016-03-15,70.9049072265625
2016-03-16,71.64020538330078
2016-03-17,72.83287811279297
2016-03-18,74.76983642578125
2016-03-21,74.20488739013672
2016-03-22,74.48287200927734
2016-03-23,72.83287811279297
2016-03-24,72.85977172851562
2016-03-28,72.51903533935547
2016-03-29,73.25434875488281
2016-03-30,73.30813598632812
2016-03-31,72.69837951660156
2016-04-01,73.5771484375
2016-04-04,73.14672088623047
2016-04-05,72.74319458007812
2016-04-06,74.447021484375
2016-04-07,72.86875915527344
2016-04-08,74.19590759277344
2016-04-11,74.41112518310547
2016-04-12,74.15108489990234
2016-04-13,76.26738739013672
2016-04-14,76.66193389892578
2016-04-15,75.66655731201172
2016-04-18,75.4423599243164
2016-04-19,74.33041381835938
2016-04-20,76.23152160644531
2016-04-21,75.4513168334961
2016-04-22,75.675537109375
2016-04-25,74.73394012451172
2016-04-26,77.73800659179688
2016-04-27,79.75569152832031
2016-04-28,77.0027084350586
2016-04-29,76.47360229492188
2016-05-02,77.42416381835938
2016-05-03,76.64400482177734
2016-05-04,75.16439056396484
2016-05-05,76.43775939941406
2016-05-06,76.54535675048828
2016-05-09,76.25840759277344
2016-05-10,77.18205261230469
2016-05-11,76.75160217285156
2016-05-12,74.65325927734375
2016-05-13,74.49185180664062
2016-05-16,76.19561767578125
2016-05-17,75.99835205078125
2016-05-18,78.04291534423828
2016-05-19,77.5048828125
2016-05-20,79.26246643066406
2016-05-23,79.77361297607422
2016-05-24,82.12306213378906
2016-05-25,82.45484924316406
2016-05-26,81.89888000488281
2016-05-27,82.6072998046875
2016-05-31,84.73255920410156
2016-06-01,84.5980453491211
2016-06-02,83.84477996826172
2016-06-03,82.5624771118164
2016-06-06,80.93936157226562
2016-06-07,81.14561462402344
2016-06-08,81.15457916259766
2016-06-09,80.96629333496094
2016-06-10,79.29834747314453
2016-06-13,78.37469482421875
2016-06-14,78.3478012084961
2016-06-15,77.11029815673828
2016-06-16,77.23585510253906
2016-06-17,76.24047088623047
2016-06-20,76.5363998413086
2016-06-21,77.0027084350586
2016-06-22,77.04751586914062
2016-06-23,78.33882904052734
2016-06-24,71.80162811279297
2016-06-27,67.29105377197266
2016-06-28,68.57337188720703
2016-06-29,70.23235321044922
2016-06-30,70.25028228759766
2016-07-01,69.9184799194336
2016-07-05,68.5464859008789
2016-07-06,68.19676971435547
2016-07-07,68.57337188720703
2016-07-08,70.97665405273438
2016-07-11,71.59538269042969
2016-07-12,72.2858657836914
2016-07-13,72.3486557006836
2016-07-14,71.36222839355469
2016-07-15,71.451904296875
2016-07-18,73.29021453857422
2016-07-19,73.11982727050781
2016-07-20,75.47824096679688
2016-07-21,74.68913269042969
2016-07-22,75.68448638916016
2016-07-25,75.28097534179688
2016-07-26,78.82307434082031
2016-07-27,78.41056060791016
2016-07-28,75.6396713256836
2016-07-29,75.40650939941406
2016-08-01,75.53206634521484
2016-08-02,73.3978271484375
2016-08-03,74.56359100341797
2016-08-04,75.54998779296875
2016-08-05,76.88611602783203
2016-08-08,77.04751586914062
2016-08-09,77.45106506347656
2016-08-10,76.86817932128906
2016-08-11,77.28070068359375
2016-08-12,77.14618682861328
2016-08-15,79.37903594970703
2016-08-16,78.38368225097656
2016-08-17,79.14588928222656
2016-08-18,78.55404663085938
2016-08-19,79.25348663330078
2016-08-22,79.0293197631836
2016-08-23,79.68395233154297
2016-08-24,78.32986450195312
2016-08-25,78.56301879882812
2016-08-26,79.35213470458984
2016-08-29,79.75569152832031
2016-08-30,79.36112213134766
2016-08-31,78.93065643310547
2016-09-01,78.86790466308594
2016-09-02,79.04727172851562
2016-09-06,78.76029968261719
2016-09-07,77.66626739501953
2016-09-08,77.02062225341797
2016-09-09,72.99427795410156
2016-09-12,74.34837341308594
2016-09-13,73.98068237304688
2016-09-14,74.92228698730469
2016-09-15,76.70677185058594
2016-09-16,75.10162353515625
2016-09-19,74.42009735107422
2016-09-20,74.24075317382812
2016-09-21,74.76983642578125
2016-09-22,75.675537109375
2016-09-23,75.23612213134766
2016-09-26,74.0075912475586
2016-09-27,73.91792297363281
2016-09-28,73.74755096435547
2016-09-29,86.19422149658203
2016-09-30,91.47599029541016
2016-10-03,92.1485595703125
2016-10-04,92.5700454711914
2016-10-05,91.91542053222656
2016-10-06,92.80318450927734
2016-10-07,92.35482025146484
2016-10-10,92.21133422851562
2016-10-11,91.40428161621094
2016-10-12,92.13063049316406
2016-10-13,91.32354736328125
2016-10-14,90.92901611328125
2016-10-17,90.46270751953125
2016-10-18,91.15318298339844
2016-10-19,90.59721374511719
2016-10-20,93.69990539550781
2016-10-21,91.20699310302734
2016-10-24,91.32354736328125
2016-10-25,90.24748229980469
2016-10-26,88.4719467163086
2016-10-27,88.84858703613281
2016-10-28,89.47626495361328
2016-10-31,89.673583984375
2016-11-01,89.27005767822266
2016-11-02,88.80375671386719
2016-11-03,88.5436782836914
2016-11-04,88.50780487060547
2016-11-07,88.5257568359375
2016-11-08,88.78578186035156
2016-11-09,87.23445892333984
2016-11-10,86.61568450927734
2016-11-11,87.63796997070312
2016-11-14,86.75023651123047
2016-11-15,87.70074462890625
2016-11-16,87.72765350341797
2016-11-17,87.93389892578125
2016-11-18,88.66921997070312
2016-11-21,88.4091567993164
2016-11-22,88.63336181640625
2016-11-23,89.07276153564453
2016-11-25,89.23416900634766
2016-11-28,88.83064270019531
2016-11-29,88.6423110961914
2016-11-30,88.91133880615234
2016-12-01,87.65591430664062
2016-12-02,87.85321807861328
2016-12-05,87.70074462890625
2016-12-06,87.70973205566406
2016-12-07,88.22981262207031
2016-12-08,88.0146255493164
2016-12-09,88.17603302001953
2016-12-12,88.0056381225586
2016-12-13,88.05944061279297
2016-12-14,87.72765350341797
2016-12-15,87.68283081054688
2016-12-16,87.15372467041016
2016-12-19,87.09993743896484
2016-12-20,87.07304382324219
2016-12-21,87.61107635498047
2016-12-22,87.7724609375
2016-12-23,88.05944061279297
2016-12-27,88.77684783935547
2016-12-28,88.22981262207031
2016-12-29,87.96977233886719
2016-12-30,87.88908386230469
2017-01-03,87.57520294189453
2017-01-04,88.1491470336914
2017-01-05,88.23878479003906
2017-01-06,88.06841278076172
2017-01-09,87.97875213623047
2017-01-10,88.44505310058594
2017-01-11,88.310546875
2017-01-12,88.1491470336914
2017-01-13,88.22087097167969
2017-01-17,87.53933715820312
2017-01-18,87.88908386230469
2017-01-19,87.93389892578125
2017-01-20,87.70074462890625
2017-01-23,86.08662414550781
2017-01-24,86.7143325805664
2017-01-25,87.4317398071289
2017-01-26,87.21652221679688
2017-01-27,87.7724609375
2017-01-30,87.89803314208984
2017-01-31,87.74559020996094
2017-02-01,87.65591430664062
2017-02-02,88.78578186035156
2017-02-03,89.18933868408203
2017-02-06,89.71842956542969
2017-02-07,90.81242370605469
2017-02-08,91.53877258300781
2017-02-09,91.10834503173828
2017-02-10,91.45806884765625
2017-02-13,91.70020294189453
2017-02-14,91.7181396484375
2017-02-15,91.98715209960938
2017-02-16,91.90645599365234
2017-02-17,91.82572937011719
2017-02-21,92.00511169433594
2017-02-22,92.04993438720703
2017-02-23,91.9961166381836
2017-02-24,92.21133422851562
2017-02-27,92.19341278076172
2017-02-28,92.19341278076172
2017-03-01,92.54312133789062
2017-03-02,92.9107894897461
2017-03-03,93.1349868774414
2017-03-06,93.16189575195312
2017-03-07,93.05424499511719
2017-03-08,93.14395141601562
2017-03-09,93.18878173828125
2017-03-10,93.45779418945312
2017-03-13,93.25152587890625
2017-03-14,93.0811767578125
2017-03-15,93.03633117675781
2017-03-16,92.72248077392578
2017-03-17,92.60588836669922
2017-03-20,92.65971374511719
2017-03-21,92.30996704101562
2017-03-22,92.12166595458984
2017-03-23,92.0947494506836
2017-03-24,92.35482025146484
2017-03-27,92.56105041503906
2017-03-28,92.52518463134766
2017-03-29,92.91976165771484
2017-03-30,93.03633117675781
2017-03-31,92.81214904785156
2017-04-03,93.50262451171875
2017-04-04,94.20211029052734
2017-04-05,93.97789001464844
2017-04-06,93.61920166015625
2017-04-07,93.75370788574219
2017-04-10,93.41295623779297
2017-04-11,93.23360443115234
2017-04-12,92.9825210571289
2017-04-13,92.5700454711914
2017-04-17,92.51622009277344
2017-04-18,92.64176177978516
2017-04-19,93.46675872802734
2017-04-20,93.6461181640625
2017-04-21,93.5833511352539
2017-04-24,93.95098114013672
2017-04-25,94.34557342529297
2017-04-26,94.57870483398438
2017-04-27,94.56077575683594
2017-04-28,94.82980346679688
2017-05-01,95.01811981201172
2017-05-02,94.8387680053711
2017-05-03,94.86568450927734
2017-05-04,95.75341796875
2017-05-05,95.5740966796875
2017-05-08,95.86104583740234
2017-05-09,95.74447631835938
2017-05-10,95.66377258300781
2017-05-11,95.82518768310547
2017-05-12,95.83413696289062
2017-05-15,95.98658752441406
2017-05-16,96.57843780517578
2017-05-17,96.3004379272461
2017-05-18,96.19284057617188
2017-05-19,96.62325286865234
2017-05-22,96.9999008178711
2017-05-23,96.92816162109375
2017-05-24,96.84745788574219
2017-05-25,96.80261993408203
2017-05-26,96.84745788574219
2017-05-30,96.9730224609375
2017-05-31,98.55126953125
2017-06-01,98.0311508178711
2017-06-02,97.87871551513672
2017-06-05,97.94147491455078
2017-06-06,97.60968780517578
2017-06-07,97.93252563476562
2017-06-08,97.9504623413086
2017-06-09,97.3675765991211
2017-06-12,97.04474639892578
2017-06-13,97.84281921386719
2017-06-14,97.98629760742188
2017-06-15,97.74419403076172
2017-06-16,97.82487487792969
2017-06-19,97.87871551513672
2017-06-20,97.74419403076172
2017-06-21,97.89664459228516
2017-06-22,98.1925277709961
2017-06-23,98.62298583984375
2017-06-26,98.3988037109375
2017-06-27,98.21050262451172
2017-06-28,98.55126953125
2017-06-29,98.10287475585938
2017-06-30,98.14773559570312
2017-07-03,97.98629760742188
2017-07-05,97.92353820800781
2017-07-06,97.97734832763672
2017-07-07,97.84281921386719
2017-07-10,98.0311508178711
2017-07-11,97.96835327148438
2017-07-12,97.89664459228516
2017-07-13,97.93252563476562
2017-07-14,98.10287475585938
2017-07-17,98.14773559570312
2017-07-18,98.15668487548828
2017-07-19,98.28224182128906
2017-07-20,98.38085174560547
2017-07-21,98.51538848876953
2017-07-24,98.23739624023438
2017-07-25,98.38085174560547
2017-07-26,98.57817077636719
2017-07-27,98.94580078125
2017-07-28,98.83818817138672
2017-07-31,98.93685150146484
2017-08-01,99.62734985351562
2017-08-02,99.4300537109375
2017-08-03,99.2327880859375
2017-08-04,100.81101989746094
2017-08-07,101.29524993896484
2017-08-08,101.31322479248047
2017-08-09,101.4118423461914
2017-08-10,100.54200744628906
2017-08-11,100.61373901367188
2017-08-14,100.90070343017578
2017-08-15,101.1787109375
2017-08-16,101.14281463623047
2017-08-17,100.85588073730469
2017-08-18,100.83793640136719
2017-08-21,100.7482681274414
2017-08-22,100.7482681274414
2017-08-23,100.70343017578125
2017-08-24,100.44336700439453
2017-08-25,100.64064025878906
2017-08-28,100.94554138183594
2017-08-29,100.7123794555664
2017-08-30,100.79310607910156
2017-08-31,101.29524993896484
2017-09-01,101.24146270751953
2017-09-05,100.81101989746094
2017-09-06,100.57788848876953
2017-09-07,101.02625274658203
2017-09-08,100.70343017578125
2017-09-11,100.92760467529297
2017-09-12,101.13386535644531
2017-09-13,100.99933624267578
2017-09-14,100.79310607910156
2017-09-15,101.18766021728516
2017-09-18,101.3221664428711
2017-09-19,101.25938415527344
2017-09-20,100.92760467529297
2017-09-21,101.08007049560547
2017-09-22,101.00830078125
2017-09-25,100.81101989746094
2017-09-26,100.76618194580078
2017-09-27,101.08902740478516
2017-09-28,101.21456909179688
2017-09-29,101.4118423461914
2017-10-02,101.438720703125
2017-10-03,101.65396118164062
2017-10-04,101.96782684326172
2017-10-05,101.9409408569336
2017-10-06,102.18302917480469
2017-10-09,102.69416809082031
2017-10-10,103.12459564208984
2017-10-11,103.53709411621094
2017-10-12,103.28601837158203
2017-10-13,103.27704620361328
2017-10-16,103.07080078125
2017-10-17,103.25911712646484
2017-10-18,103.4474105834961
2017-10-19,103.56400299072266
2017-10-20,103.91373443603516
2017-10-23,104.38002014160156
2017-10-24,104.72975158691406
2017-10-25,104.46073913574219
2017-10-26,104.57731628417969
2017-10-27,104.85529327392578
2017-10-30,104.67597198486328
2017-10-31,104.96292877197266
2017-11-01,105.18711853027344
2017-11-02,105.33057403564453
2017-11-03,103.14253234863281
2017-11-06,104.6669921875
2017-11-07,104.61321258544922
2017-11-08,104.32624053955078
2017-11-09,103.40259552001953
2017-11-10,104.06617736816406
2017-11-13,103.70748901367188
2017-11-14,103.5729751586914
2017-11-15,103.12459564208984
2017-11-16,103.29500579833984
2017-11-17,103.5729751586914
2017-11-20,103.28601837158203
2017-11-21,103.41155242919922
2017-11-22,103.25911712646484
2017-11-24,102.81075286865234
2017-11-27,102.70315551757812
2017-11-28,102.03956604003906
2017-11-29,101.33113861083984
2017-11-30,101.68087005615234
2017-12-01,102.92731475830078
2017-12-04,102.11128997802734
2017-12-05,102.0036849975586
2017-12-06,102.52377319335938
2017-12-07,103.24117279052734
2017-12-08,103.3846664428711
2017-12-11,103.87785339355469
2017-12-12,103.69853973388672
2017-12-13,104.07514953613281
2017-12-14,103.91373443603516
2017-12-15,104.335205078125
2017-12-18,104.72975158691406
2017-12-19,104.42489624023438
2017-12-20,104.6849136352539
2017-12-21,104.64905548095703
2017-12-22,104.64905548095703
2017-12-26,104.53248596191406
2017-12-27,104.64009094238281
2017-12-28,104.900146484375
2017-12-29,104.99878692626953
2018-01-02,105.76996612548828
2018-01-03,105.88653564453125
2018-01-04,105.69824981689453
2018-01-05,105.85965728759766
2018-01-08,106.06592559814453
2018-01-09,106.21835327148438
2018-01-10,106.84605407714844
2018-01-11,106.93573760986328
2018-01-12,107.23165893554688
2018-01-16,107.07025146484375
2018-01-17,107.01644134521484
2018-01-18,107.6082763671875
2018-01-19,108.0118179321289
2018-01-22,108.57676696777344
2018-01-23,108.37049865722656
2018-01-24,108.02078247070312
2018-01-25,107.78763580322266
2018-01-26,107.91316223144531
2018-01-29,108.10148620605469
2018-01-30,107.7966079711914
2018-01-31,107.8952407836914
2018-02-01,108.77406311035156
2018-02-02,108.16424560546875
2018-02-05,105.98518371582031
2018-02-06,105.94932556152344
2018-02-07,104.3890151977539
2018-02-08,103.96754455566406
2018-02-09,103.82405853271484
2018-02-12,104.50558471679688
2018-02-13,104.20068359375
2018-02-14,103.0169906616211
2018-02-15,104.84634399414062
2018-02-16,106.26317596435547
2018-02-20,112.5941162109375
2018-02-21,112.63001251220703
2018-02-22,112.7286605834961
2018-02-23,112.48651885986328
2018-02-26,111.60771942138672
2018-02-27,111.77811431884766
2018-02-28,111.78707885742188
2018-03-01,110.98898315429688
2018-03-02,111.27592468261719
2018-03-05,111.89469146728516
2018-03-06,111.55392456054688
2018-03-07,110.99796295166016
2018-03-08,110.92620849609375
2018-03-09,110.90826416015625
2018-03-12,110.85447692871094
2018-03-13,109.9666976928711
2018-03-14,109.6707763671875
2018-03-15,109.29412841796875
2018-03-16,109.62594604492188
2018-03-19,109.9666976928711
2018-03-20,110.38816833496094
2018-03-21,109.36589813232422
2018-03-22,108.43329620361328
2018-03-23,107.7786636352539
2018-03-26,109.05204772949219
2018-03-27,108.9713363647461
2018-03-28,104.25448608398438
2018-03-29,104.91806030273438
2018-04-02,103.3219223022461
2018-04-03,104.3890151977539
2018-04-04,103.51020050048828
2018-04-05,102.92731475830078
2018-04-06,101.9857406616211
2018-04-09,102.53276062011719
2018-04-10,104.568359375
2018-04-11,103.91373443603516
2018-04-12,102.38031768798828
2018-04-13,101.72569274902344
2018-04-16,101.1787109375
2018-04-17,101.47461700439453
2018-04-18,101.3221664428711
2018-04-19,96.10316467285156
2018-04-20,94.29176330566406
2018-04-23,92.51622009277344
2018-04-24,91.20699310302734
2018-04-25,90.74067687988281
2018-04-26,91.90645599365234
2018-04-27,94.51593017578125
2018-04-30,94.06758117675781
2018-05-01,93.25152587890625
2018-05-02,92.11268615722656
2018-05-03,82.822509765625
2018-05-04,89.92464447021484
2018-05-07,88.29258728027344
2018-05-08,88.58854675292969
2018-05-09,88.45401763916016
2018-05-10,89.0368881225586
2018-05-11,88.78578186035156
2018-05-14,99.30452728271484
2018-05-15,98.68577575683594
2018-05-16,97.6007308959961
2018-05-17,95.69066619873047
2018-05-18,99.55559539794922
2018-05-21,102.81075286865234
2018-05-22,103.53709411621094
2018-05-23,100.92760467529297
2018-05-24,99.99498748779297
2018-05-25,104.72975158691406
2018-05-29,104.27243041992188
2018-05-30,103.64472961425781
2018-05-31,102.22787475585938
2018-06-01,102.22787475585938
2018-06-04,99.26863098144531
2018-06-05,104.34417724609375
2018-06-06,102.69416809082031
2018-06-07,107.67103576660156
2018-06-08,107.7607421875
2018-06-11,106.07485961914062
2018-06-12,103.34879302978516
2018-06-13,99.94119262695312
2018-06-14,101.3401107788086
2018-06-15,101.47461700439453
2018-06-18,99.94119262695312
2018-06-19,97.73524475097656
2018-06-20,101.25938415527344
2018-06-21,101.18766021728516
2018-06-22,103.1874008178711
2018-06-25,98.7664566040039
2018-06-26,98.44367218017578
2018-06-27,98.0670394897461
2018-06-28,98.86511993408203
2018-06-29,97.98629760742188
2018-07-02,97.56484985351562
2018-07-03,95.83413696289062
2018-07-05,95.66377258300781
2018-07-06,96.37218475341797
2018-07-09,96.28252410888672
2018-07-10,98.96376037597656
2018-07-11,96.48876190185547
2018-07-12,97.19717407226562
2018-07-13,96.41702270507812
2018-07-16,93.30535125732422
2018-07-17,92.96458435058594
2018-07-18,95.49339294433594
2018-07-19,92.84800720214844
2018-07-20,92.67764282226562
2018-07-23,94.23794555664062
2018-07-24,90.2654037475586
2018-07-25,88.21187591552734
2018-07-26,83.22602844238281
2018-07-27,85.16299438476562
2018-07-30,85.03743743896484
2018-07-31,85.4947738647461
2018-08-01,85.54859161376953
2018-08-02,85.7279281616211
2018-08-03,86.01488494873047
2018-08-06,86.3466796875
2018-08-07,86.05972290039062
2018-08-08,85.90729522705078
2018-08-09,85.7996826171875
2018-08-10,84.79531860351562
2018-08-13,83.53990173339844
2018-08-14,81.77334594726562
2018-08-15,80.49099731445312
2018-08-16,80.38339233398438
2018-08-17,80.49994659423828
2018-08-20,80.82278442382812
2018-08-21,82.46380615234375
2018-08-22,81.80023193359375
2018-08-23,81.31597900390625
2018-08-24,82.48175048828125
2018-08-27,82.77766418457031
2018-08-28,83.56681060791016
2018-08-29,84.13175964355469
2018-08-30,82.67007446289062
2018-08-31,83.52198028564453
2018-09-04,84.88499450683594
2018-09-05,84.18553924560547
2018-09-06,84.2841796875
2018-09-07,84.31109619140625
2018-09-10,84.00621032714844
2018-09-11,80.32062530517578
2018-09-12,79.63013458251953
2018-09-13,82.41898345947266
2018-09-14,83.18122100830078
2018-09-17,80.8407211303711
2018-09-18,82.21272277832031
2018-09-19,82.66110229492188
2018-09-20,84.19450378417969
2018-09-21,84.05104064941406
2018-09-24,81.90208435058594
2018-09-25,77.78408813476562
2018-09-26,76.6871337890625
2018-09-27,76.89393615722656
2018-09-28,76.8759536743164
2018-10-01,76.45336151123047
2018-10-02,76.49832153320312
2018-10-03,77.43341064453125
2018-10-04,74.58316802978516
2018-10-05,74.8169174194336
2018-10-08,73.86383819580078
2018-10-09,72.81188201904297
2018-10-10,70.27631378173828
2018-10-11,69.49409484863281
2018-10-12,70.63597869873047
2018-10-15,70.0335464477539
2018-10-16,73.00070190429688
2018-10-17,71.81382751464844
2018-10-18,69.86270904541016
2018-10-19,69.86270904541016
2018-10-22,68.7657699584961
2018-10-23,69.88069152832031
2018-10-24,64.0453109741211
2018-10-25,66.31112670898438
2018-10-26,63.79356002807617
2018-10-29,63.58674621582031
2018-10-30,67.87559509277344
2018-10-31,67.42606353759766
2018-11-01,75.60816955566406
2018-11-02,75.59917449951172
2018-11-05,74.50224304199219
2018-11-06,76.01275634765625
2018-11-07,76.83100891113281
2018-11-08,76.084716796875
2018-11-09,75.24851989746094
2018-11-12,71.2833480834961
2018-11-13,73.50419616699219
2018-11-14,73.80091857910156
2018-11-15,76.084716796875
2018-11-16,76.39940643310547
2018-11-19,73.15353393554688
2018-11-20,73.19849395751953
2018-11-21,74.7540054321289
2018-11-23,74.2774658203125
2018-11-26,73.6750259399414
2018-11-27,72.7309341430664
2018-11-28,74.64611053466797
2018-11-29,74.54720306396484
2018-11-30,74.9607925415039
2018-12-03,77.02880859375
2018-12-04,73.56712341308594
2018-12-06,73.77393341064453
2018-12-07,68.78373718261719
2018-12-10,68.33418273925781
2018-12-11,70.92367553710938
2018-12-12,71.69692993164062
2018-12-13,71.10164642333984
2018-12-14,69.96517944335938
2018-12-17,67.89066314697266
2018-12-18,69.4600601196289
2018-12-19,64.31890106201172
2018-12-20,64.89615631103516
2018-12-21,63.443992614746094
2018-12-24,61.07181930541992
2018-12-26,64.73379516601562
2018-12-27,65.85222625732422
2018-12-28,65.05850982666016
2018-12-31,66.09577178955078
2019-01-02,67.6741943359375
2019-01-03,64.91416931152344
2019-01-04,68.05301666259766
2019-01-07,68.55811309814453
2019-01-08,68.94597625732422
2019-01-09,72.10283660888672
2019-01-10,72.18399810791016
2019-01-11,71.68792724609375
2019-01-14,70.90321350097656
2019-01-15,70.41614532470703
2019-01-16,70.65967559814453
2019-01-17,71.38125610351562
2019-01-18,72.86949920654297
2019-01-22,71.33615112304688
2019-01-23,71.16478729248047
2019-01-24,75.9902572631836
2019-01-25,76.88321685791016
2019-01-28,77.26203918457031
2019-01-29,77.33419036865234
2019-01-30,79.1200942993164
2019-01-31,78.49772644042969
2019-02-01,79.73340606689453
2019-02-04,80.00399780273438
2019-02-05,81.3930435180664
2019-02-06,83.38638305664062
2019-02-07,81.83499145507812
2019-02-08,78.93065643310547
2019-02-11,80.50008392333984
2019-02-12,84.08988189697266
2019-02-13,82.87225341796875
2019-02-14,82.75497436523438
2019-02-15,83.91851043701172
2019-02-19,83.43146514892578
2019-02-20,85.00989532470703
2019-02-21,85.1000747680664
2019-02-22,85.2444076538086
2019-02-25,87.61656951904297
2019-02-26,84.87462615966797
2019-02-27,82.8271484375
2019-02-28,82.36714935302734
2019-03-01,85.00989532470703
2019-03-04,84.31538391113281
2019-03-05,84.15303039550781
2019-03-06,82.87225341796875
2019-03-07,84.8565444946289
2019-03-08,84.0447998046875
2019-03-11,85.03694915771484
2019-03-12,84.775390625
2019-03-13,84.24323272705078
2019-03-14,83.74713897705078
2019-03-15,84.45257568359375
2019-03-18,83.44868469238281
2019-03-19,83.94613647460938
2019-03-20,82.32723999023438
2019-03-21,85.27559661865234
2019-03-22,81.99262237548828
2019-03-25,80.42801666259766
2019-03-26,80.75359344482422
2019-03-27,78.99906158447266
2019-03-28,77.70577239990234
2019-03-29,79.93964385986328
2019-04-01,85.36603546142578
2019-04-02,83.91900634765625
2019-04-03,86.98487854003906
2019-04-04,87.33758544921875
2019-04-05,88.76654815673828
2019-04-08,89.18257904052734
2019-04-09,88.26007843017578
2019-04-10,88.74845123291016
2019-04-11,88.31434631347656
2019-04-12,90.74718475341797
2019-04-15,89.74330139160156
2019-04-16,91.03659057617188
2019-04-17,91.49783325195312
