Date,VIJAYA.NS
2022-09-16,408.45159912109375
2022-09-19,398.1607971191406
2022-09-20,401.4999694824219
2022-09-21,397.86175537109375
2022-09-22,401.45013427734375
2022-09-23,423.7778625488281
2022-09-26,425.4225158691406
2022-09-27,430.65557861328125
2022-09-28,433.69573974609375
2022-09-29,438.33074951171875
2022-09-30,459.213134765625
2022-10-03,431.8019104003906
2022-10-04,442.1184387207031
2022-10-06,460.06036376953125
2022-10-07,460.9574890136719
2022-10-10,449.84344482421875
2022-10-11,440.0750732421875
2022-10-12,428.9610900878906
2022-10-13,418.99334716796875
2022-10-14,428.46270751953125
2022-10-17,424.92413330078125
2022-10-18,431.1041259765625
2022-10-19,431.35333251953125
2022-10-20,436.18768310546875
2022-10-21,460.6584167480469
2022-10-24,460.6584167480469
2022-10-25,478.25146484375
2022-10-27,465.692138671875
2022-10-28,451.9366760253906
2022-10-31,435.6893005371094
2022-11-01,460.6584167480469
2022-11-02,472.3705139160156
2022-11-03,475.11163330078125
2022-11-04,487.1725769042969
2022-11-07,477.8029479980469
2022-11-09,458.565185546875
2022-11-10,451.1891174316406
2022-11-11,459.51214599609375
2022-11-14,467.087646484375
2022-11-15,453.43182373046875
2022-11-16,450.1424865722656
2022-11-17,456.1729431152344
2022-11-18,457.817626953125
2022-11-21,462.45263671875
2022-11-22,458.61505126953125
2022-11-23,452.38525390625
2022-11-24,443.01556396484375
2022-11-25,449.7438049316406
2022-11-28,448.94635009765625
2022-11-29,458.565185546875
2022-11-30,487.7706604003906
2022-12-01,470.62615966796875
2022-12-02,465.7917785644531
2022-12-05,461.4060363769531
2022-12-06,451.6376647949219
2022-12-07,445.9062194824219
2022-12-08,437.4834899902344
2022-12-09,445.35797119140625
2022-12-12,444.7599182128906
2022-12-13,449.84344482421875
2022-12-14,448.19879150390625
2022-12-15,442.3676452636719
2022-12-16,434.6925048828125
2022-12-19,430.05755615234375
2022-12-20,424.2264099121094
2022-12-21,476.85601806640625
2022-12-22,447.1023254394531
2022-12-23,449.09588623046875
2022-12-26,431.7021789550781
2022-12-27,430.80511474609375
2022-12-28,444.06219482421875
2022-12-29,436.6361999511719
2022-12-30,435.7391357421875
2023-01-02,425.522216796875
2023-01-03,412.7635192871094
2023-01-04,404.0915832519531
2023-01-05,400.2539978027344
2023-01-06,389.78790283203125
2023-01-09,392.5290222167969
2023-01-10,405.9854431152344
2023-01-11,395.8183898925781
2023-01-12,413.0127258300781
2023-01-13,407.3809509277344
2023-01-16,407.33111572265625
2023-01-17,401.3006591796875
2023-01-18,398.9582214355469
2023-01-19,410.86968994140625
2023-01-20,410.57061767578125
2023-01-23,415.35516357421875
2023-01-24,415.0062561035156
2023-01-25,409.8728942871094
2023-01-27,406.08514404296875
2023-01-30,404.2909851074219
2023-01-31,411.0191650390625
2023-02-01,419.0431823730469
2023-02-02,419.6412658691406
2023-02-03,420.98687744140625
2023-02-06,428.2135009765625
2023-02-07,433.4963684082031
2023-02-08,433.5960693359375
2023-02-09,436.2375183105469
2023-02-10,439.8258972167969
2023-02-13,419.1428527832031
2023-02-14,411.26837158203125
2023-02-15,414.1590270996094
2023-02-16,414.2088317871094
2023-02-17,412.56414794921875
2023-02-20,400.4533996582031
2023-02-21,388.4422912597656
2023-02-22,388.84100341796875
2023-02-23,385.00341796875
2023-02-24,370.60003662109375
2023-02-27,378.5741882324219
2023-02-28,376.4809875488281
2023-03-01,384.9037170410156
2023-03-02,397.2637023925781
2023-03-03,401.05145263671875
2023-03-06,392.1303405761719
2023-03-08,411.46771240234375
2023-03-09,402.14788818359375
2023-03-10,399.755615234375
2023-03-13,403.0948181152344
2023-03-14,391.831298828125
2023-03-15,395.4695129394531
2023-03-16,376.1321105957031
2023-03-17,385.402099609375
2023-03-20,380.9664611816406
2023-03-21,386.1995544433594
2023-03-22,385.5018005371094
2023-03-23,387.1963195800781
2023-03-24,383.45843505859375
2023-03-27,446.5541076660156
2023-03-28,402.84564208984375
2023-03-29,397.51287841796875
2023-03-31,390.037109375
2023-04-03,392.82806396484375
2023-04-05,395.9679260253906
2023-04-06,393.1270751953125
2023-04-10,389.4888916015625
2023-04-11,393.17694091796875
2023-04-12,388.990478515625
2023-04-13,386.69793701171875
2023-04-17,376.2816467285156
2023-04-18,378.87322998046875
2023-04-19,380.368408203125
2023-04-20,376.0324401855469
2023-04-21,371.29779052734375
2023-04-24,363.9216613769531
2023-04-25,357.6419677734375
2023-04-26,351.1131591796875
2023-04-27,385.3522644042969
2023-04-28,376.2816467285156
2023-05-02,375.6337585449219
2023-05-03,375.23504638671875
2023-05-04,375.5838623046875
2023-05-05,374.5871276855469
2023-05-08,364.91845703125
2023-05-09,363.8717956542969
2023-05-10,367.7093811035156
2023-05-11,369.50360107421875
2023-05-12,372.8926086425781
2023-05-15,373.7398681640625
2023-05-16,385.5516357421875
2023-05-17,379.9696960449219
2023-05-18,378.12567138671875
2023-05-19,373.29132080078125
2023-05-22,372.7929382324219
2023-05-23,373.7897033691406
2023-05-24,374.4376220703125
2023-05-25,372.9923095703125
2023-05-26,374.8363037109375
2023-05-29,379.0726013183594
2023-05-30,384.20599365234375
2023-05-31,382.4117736816406
2023-06-01,379.4713134765625
2023-06-02,380.0693664550781
2023-06-05,383.7574462890625
2023-06-06,383.8072509765625
2023-06-07,391.5322570800781
2023-06-08,389.28948974609375
2023-06-09,388.6416015625
2023-06-12,389.28948974609375
2023-06-13,389.3393859863281
2023-06-14,403.74273681640625
2023-06-15,400.6527404785156
2023-06-16,404.9886779785156
2023-06-19,409.12530517578125
2023-06-20,421.2859191894531
2023-06-21,471.2242431640625
2023-06-22,451.4881591796875
2023-06-23,470.8255310058594
2023-06-26,472.8190612792969
2023-06-27,480.49420166015625
2023-06-28,490.760986328125
2023-06-30,471.1744079589844
2023-07-03,476.5071105957031
2023-07-04,469.5795593261719
2023-07-05,462.45263671875
2023-07-06,466.73876953125
2023-07-07,468.3335876464844
2023-07-10,466.83843994140625
2023-07-11,462.6519775390625
2023-07-12,473.8656921386719
2023-07-13,457.4687805175781
2023-07-14,459.213134765625
2023-07-17,459.6118469238281
2023-07-18,459.213134765625
2023-07-19,459.16326904296875
2023-07-20,457.6681213378906
2023-07-21,450.54119873046875
2023-07-24,456.27264404296875
2023-07-25,455.1761779785156
2023-07-26,451.23895263671875
2023-07-27,450.2920227050781
2023-07-28,452.0363464355469
2023-07-31,447.9495849609375
2023-08-01,447.3515319824219
2023-08-02,439.2776794433594
2023-08-03,447.99945068359375
2023-08-04,459.0137634277344
2023-08-07,460.8578186035156
2023-08-08,465.1438903808594
2023-08-09,486.5246887207031
2023-08-10,478.4508361816406
2023-08-11,476.407470703125
2023-08-14,469.8785705566406
2023-08-16,467.38665771484375
2023-08-17,466.3898620605469
2023-08-18,466.0409851074219
2023-08-21,473.6164855957031
2023-08-22,477.7032470703125
2023-08-23,486.22564697265625
2023-08-24,488.5680847167969
2023-08-25,489.3156433105469
2023-08-28,494.79791259765625
2023-08-29,497.1901550292969
2023-08-30,511.6931457519531
2023-08-31,519.3184814453125
2023-09-01,503.56951904296875
2023-09-04,494.4989013671875
2023-09-05,493.4024353027344
2023-09-06,481.54083251953125
2023-09-07,482.2385559082031
2023-09-08,484.1822814941406
2023-09-11,482.98614501953125
2023-09-12,472.7193908691406
2023-09-13,474.3675231933594
2023-09-14,486.4539794921875
2023-09-15,491.847900390625
2023-09-18,482.8580017089844
2023-09-20,476.4651794433594
2023-09-21,465.1278991699219
2023-09-22,455.08917236328125
2023-09-25,457.0369873046875
2023-09-26,460.5330505371094
2023-09-27,489.20086669921875
2023-09-28,496.0931396484375
2023-09-29,498.6402893066406
2023-10-03,504.983154296875
2023-10-04,501.98651123046875
2023-10-05,506.13189697265625
2023-10-06,494.7446594238281
2023-10-09,502.0364685058594
2023-10-10,518.3681640625
2023-10-11,517.9186401367188
2023-10-12,556.2256469726562
2023-10-13,552.9293212890625
2023-10-16,553.1790771484375
2023-10-17,572.5073852539062
2023-10-18,586.6414794921875
2023-10-19,584.144287109375
2023-10-20,567.3631591796875
2023-10-23,554.27783203125
2023-10-25,550.0325927734375
2023-10-26,540.8428955078125
2023-10-27,563.5174560546875
2023-10-30,577.1521606445312
2023-10-31,586.0921020507812
2023-11-01,572.3076171875
2023-11-02,576.0034790039062
2023-11-03,579.1998291015625
2023-11-06,584.7935791015625
2023-11-07,567.2633056640625
2023-11-08,582.7958374023438
2023-11-09,590.2374877929688
2023-11-10,629.3934936523438
2023-11-13,622.4013671875
2023-11-15,607.767822265625
2023-11-16,605.3704833984375
2023-11-17,596.580322265625
2023-11-20,611.8631591796875
2023-11-21,620.8031616210938
2023-11-22,609.0164184570312
2023-11-23,583.34521484375
2023-11-24,607.2184448242188
2023-11-28,640.6808471679688
2023-11-29,629.9928588867188
2023-11-30,638.083740234375
2023-12-01,627.4457397460938
2023-12-04,634.038330078125
2023-12-05,621.7021484375
2023-12-06,607.16845703125
2023-12-07,601.3250122070312
2023-12-08,611.01416015625
2023-12-11,622.5012817382812
2023-12-12,616.9075317382812
2023-12-13,616.5579223632812
2023-12-14,621.0528564453125
2023-12-15,611.6134643554688
2023-12-18,614.4603271484375
2023-12-19,627.745361328125
2023-12-20,673.7936401367188
2023-12-21,646.5242919921875
2023-12-22,640.1814575195312
2023-12-26,630.0927124023438
2023-12-27,648.5220336914062
2023-12-28,653.9659423828125
2023-12-29,674.9423828125
2024-01-01,674.7426147460938
2024-01-02,676.8402099609375
2024-01-03,661.557373046875
2024-01-04,665.4031372070312
2024-01-05,674.9423828125
2024-01-08,669.4485473632812
2024-01-09,676.790283203125
2024-01-10,684.5316162109375
2024-01-11,681.3851928710938
2024-01-12,668.1000366210938
2024-01-15,668.1000366210938
2024-01-16,668.9990844726562
2024-01-17,672.5450439453125
2024-01-18,663.7549438476562
2024-01-19,649.0714111328125
2024-01-23,635.636474609375
2024-01-24,634.737548828125
2024-01-25,647.2734375
2024-01-29,648.1224975585938
2024-01-30,649.37109375
2024-01-31,659.6595458984375
2024-02-01,657.9614868164062
2024-02-02,647.97265625
2024-02-05,619.4547119140625
2024-02-06,629.3934936523438
2024-02-07,668.2998046875
2024-02-08,661.3576049804688
2024-02-09,643.6275024414062
2024-02-12,643.677490234375
2024-02-13,630.9418334960938
2024-02-14,626.8963012695312
2024-02-15,626.4468383789062
2024-02-16,634.6376342773438
2024-02-19,633.0394287109375
2024-02-20,632.6398315429688
2024-02-21,644.2767944335938
2024-02-22,654.365478515625
2024-02-23,653.1668701171875
2024-02-26,656.7628173828125
2024-02-27,664.354248046875
2024-02-28,655.763916015625
2024-02-29,643.77734375
2024-03-01,630.8917846679688
2024-03-04,617.5568237304688
2024-03-05,618.5556640625
2024-03-06,621.9019165039062
2024-03-07,636.9849853515625
2024-03-11,641.8295288085938
2024-03-12,613.561279296875
2024-03-13,609.3160400390625
2024-03-14,603.67236328125
2024-03-15,604.5214233398438
2024-03-18,606.81884765625
2024-03-19,608.91650390625
2024-03-20,625.447998046875
2024-03-21,627.14599609375
2024-03-22,630.192626953125
2024-03-26,635.0870971679688
2024-03-27,632.989501953125
2024-03-28,635.88623046875
2024-04-01,660.1589965820312
2024-04-02,655.9137573242188
2024-04-03,648.1224975585938
2024-04-04,655.3143920898438
2024-04-05,664.25439453125
2024-04-08,660.1589965820312
2024-04-09,670.7470703125
2024-04-10,669.0490112304688
2024-04-12,682.0843505859375
2024-04-15,670.7470703125
2024-04-16,691.323974609375
2024-04-18,675.5916137695312
2024-04-19,672.0955810546875
2024-04-22,667.0012817382812
2024-04-23,659.959228515625
2024-04-24,671.2964477539062
2024-04-25,690.6248168945312
2024-04-26,702.1119384765625
2024-04-29,716.4957275390625
2024-04-30,698.5658569335938
2024-05-02,676.3908081054688
2024-05-03,680.6360473632812
2024-05-06,674.7925415039062
2024-05-07,665.30322265625
2024-05-08,676.8402099609375
2024-05-09,729.4312133789062
2024-05-10,801.9998168945312
2024-05-13,764.5418701171875
2024-05-14,759.4974365234375
2024-05-15,801.4503784179688
2024-05-16,783.969970703125
2024-05-17,775.3297119140625
2024-05-21,783.9200439453125
2024-05-22,780.0744018554688
2024-05-23,775.62939453125
2024-05-24,774.680419921875
2024-05-27,775.4295654296875
2024-05-28,791.9110717773438
2024-05-29,809.6911010742188
2024-05-30,809.44140625
2024-05-31,812.687744140625
2024-06-03,807.7932739257812
2024-06-04,786.6170654296875
2024-06-05,849.646240234375
2024-06-06,814.5357055664062
2024-06-07,810.040771484375
2024-06-10,811.638916015625
2024-06-11,808.7921752929688
2024-06-12,820.978515625
2024-06-13,805.9453125
2024-06-14,792.6102905273438
2024-06-18,784.819091796875
2024-06-19,774.7303466796875
2024-06-20,770.38525390625
2024-06-21,771.9335327148438
2024-06-24,763.2432250976562
2024-06-25,769.7359619140625
2024-06-26,758.548583984375
2024-06-27,752.605224609375
2024-06-28,748.0603637695312
2024-07-01,778.4761352539062
2024-07-02,780.8235473632812
2024-07-03,788.0155029296875
2024-07-04,786.3673095703125
2024-07-05,787.116455078125
2024-07-08,781.6226196289062
2024-07-09,815.93408203125
2024-07-10,806.894287109375
2024-07-11,794.20849609375
2024-07-12,783.2208251953125
2024-07-15,782.8712158203125
2024-07-16,774.7303466796875
2024-07-18,764.8414916992188
2024-07-19,759.5474243164062
2024-07-22,759.9968872070312
2024-07-23,770.7848510742188
2024-07-24,783.6703491210938
2024-07-25,769.2365112304688
2024-07-26,793.1097412109375
2024-07-29,794.2584838867188
2024-07-30,788.0654296875
2024-07-31,789.7635498046875
2024-08-01,792.5104370117188
2024-08-02,785.368408203125
2024-08-05,793.85888671875
2024-08-06,808.3426513671875
2024-08-07,810.4402465820312
2024-08-08,793.0098876953125
2024-08-09,828.4201049804688
2024-08-12,823.9251098632812
2024-08-13,834.9627685546875
2024-08-14,822.9762573242188
2024-08-16,818.8807983398438
2024-08-19,829.668701171875
2024-08-20,888.3028564453125
2024-08-21,902.1873168945312
2024-08-22,911.0274047851562
2024-08-23,918.6688232421875
2024-08-26,911.8264770507812
2024-08-27,907.0318603515625
2024-08-28,893.1973876953125
2024-08-29,890.9000244140625
2024-08-30,912.5999755859375
2024-09-02,899.7000122070312
2024-09-03,898.75
2024-09-04,901.8499755859375
2024-09-05,947.2000122070312
2024-09-06,919.4000244140625
2024-09-09,919.5999755859375
2024-09-10,919.2000122070312
2024-09-11,916.7999877929688
2024-09-12,937.8499755859375
2024-09-13,918.0499877929688
2024-09-16,918.4000244140625
2024-09-17,910.2999877929688
2024-09-18,903.2999877929688
2024-09-19,901.9500122070312
2024-09-20,896.75
2024-09-23,906.7999877929688
2024-09-24,930.5499877929688
2024-09-25,910.0
2024-09-26,909.2000122070312
2024-09-27,880.25
2024-09-30,959.3499755859375
2024-10-01,952.6500244140625
2024-10-03,984.7000122070312
2024-10-04,989.2000122070312
2024-10-07,982.5499877929688
2024-10-08,947.7999877929688
2024-10-09,985.3499755859375
2024-10-10,986.9500122070312
2024-10-11,988.8499755859375
2024-10-14,983.0
2024-10-15,1075.0999755859375
2024-10-16,1044.800048828125
2024-10-17,1001.3499755859375
2024-10-18,995.7999877929688
2024-10-21,968.7000122070312
2024-10-22,946.9500122070312
2024-10-23,940.75
2024-10-24,934.25
2024-10-25,905.2999877929688
2024-10-28,934.4000244140625
2024-10-29,927.3499755859375
2024-10-30,959.5999755859375
2024-10-31,998.6500244140625
2024-11-01,975.9000244140625
2024-11-04,965.9500122070312
2024-11-05,984.8499755859375
2024-11-06,981.4500122070312
2024-11-07,1025.199951171875
2024-11-08,1119.449951171875
2024-11-11,1071.5
2024-11-12,1069.75
2024-11-13,1017.0499877929688
2024-11-14,1038.199951171875
2024-11-18,1009.0499877929688
2024-11-19,1068.75
2024-11-21,1147.9000244140625
2024-11-22,1219.6500244140625
2024-11-25,1154.949951171875
2024-11-26,1157.5
2024-11-27,1156.5
2024-11-28,1159.1500244140625
2024-11-29,1166.6500244140625
2024-12-02,1150.050048828125
2024-12-03,1157.0
2024-12-04,1138.300048828125
2024-12-05,1147.0999755859375
2024-12-06,1141.949951171875
2024-12-09,1129.6500244140625
2024-12-10,1116.5
2024-12-11,1099.9000244140625
2024-12-12,1087.6500244140625
2024-12-13,1098.449951171875
2024-12-16,1059.300048828125
2024-12-17,1066.5999755859375
2024-12-18,1070.949951171875
2024-12-19,1060.050048828125
2024-12-20,1042.300048828125
2024-12-23,1056.25
2024-12-24,1047.0999755859375
2024-12-26,1096.4000244140625
2024-12-27,1074.8499755859375
2024-12-30,1050.5999755859375
2024-12-31,1056.8499755859375
2025-01-01,1062.75
2025-01-02,1050.449951171875
2025-01-03,1113.0999755859375
2025-01-06,1126.300048828125
2025-01-07,1209.5999755859375
2025-01-08,1209.0999755859375
2025-01-09,1221.300048828125
2025-01-10,1241.800048828125
2025-01-13,1204.050048828125
2025-01-14,1158.8499755859375
2025-01-15,1149.449951171875
2025-01-16,1131.0
2025-01-17,1082.300048828125
2025-01-20,1070.0999755859375
2025-01-21,1055.5999755859375
2025-01-22,1019.6500244140625
2025-01-23,1018.1500244140625
2025-01-24,978.3499755859375
2025-01-27,942.0499877929688
2025-01-28,931.2000122070312
2025-01-29,976.9500122070312
2025-01-30,1017.5499877929688
2025-01-31,1034.800048828125
2025-02-01,1089.699951171875
2025-02-03,1068.6500244140625
2025-02-04,1085.5999755859375
2025-02-05,1160.0
2025-02-06,1125.699951171875
2025-02-07,1134.0
2025-02-10,1097.949951171875
2025-02-11,1078.5
2025-02-12,1026.3499755859375
2025-02-13,953.6500244140625
2025-02-14,921.7000122070312
2025-02-17,906.8499755859375
2025-02-18,900.5
2025-02-19,927.7000122070312
2025-02-20,924.9000244140625
2025-02-21,994.0999755859375
2025-02-24,923.2999877929688
2025-02-25,1061.949951171875
2025-02-27,968.75
2025-02-28,915.75
2025-03-03,932.6500244140625
2025-03-04,996.4500122070312
2025-03-05,1022.1500244140625
2025-03-06,1054.949951171875
2025-03-07,1053.6500244140625
2025-03-10,1030.5999755859375
2025-03-11,1016.4500122070312
2025-03-12,1004.6500244140625
2025-03-13,1013.5499877929688
2025-03-17,1067.449951171875
2025-03-18,1067.449951171875
2025-03-19,1119.800048828125
2025-03-20,1053.550048828125
2025-03-21,1025.3499755859375
2025-03-24,1048.1500244140625
2025-03-25,1020.0999755859375
2025-03-26,1004.8499755859375
2025-03-27,1002.1500244140625
2025-03-28,1007.2000122070312
2025-04-01,973.2999877929688
2025-04-02,965.4000244140625
2025-04-03,970.7000122070312
2025-04-04,948.5999755859375
2025-04-07,891.7999877929688
2025-04-08,1016.0999755859375
2025-04-09,970.9500122070312
2025-04-11,965.4000244140625
2025-04-15,1000.2999877929688
2025-04-16,991.9000244140625
2025-04-17,1040.699951171875
2025-04-21,1100.199951171875
2025-04-22,1144.199951171875
2025-04-23,1119.9000244140625
2025-04-24,1061.800048828125
2025-04-25,1038.4000244140625
2025-04-28,1038.300048828125
2025-04-29,1016.5999755859375
2025-04-30,1000.5
2025-05-02,992.5
2025-05-05,1018.2000122070312
2025-05-06,1000.4000244140625
2025-05-07,1006.4000244140625
2025-05-08,999.9000244140625
2025-05-09,993.0999755859375
2025-05-12,989.5999755859375
2025-05-13,970.0999755859375
2025-05-14,931.0999755859375
2025-05-15,891.2000122070312
2025-05-16,909.7999877929688
2025-05-19,922.0999755859375
2025-05-20,923.0999755859375
2025-05-21,934.0
2025-05-22,930.0999755859375
2025-05-23,911.0
2025-05-26,935.7999877929688
2025-05-27,955.2000122070312
2025-05-28,947.4000244140625
2025-05-29,951.0
2025-05-30,956.2999877929688
2025-06-02,961.9000244140625
2025-06-03,962.9000244140625
2025-06-04,964.2000122070312
2025-06-05,972.0
2025-06-06,975.0
2025-06-09,960.9000244140625
2025-06-10,950.9000244140625
2025-06-11,953.25
2025-06-12,959.8499755859375
2025-06-13,950.4000244140625
2025-06-16,967.25
2025-06-17,949.75
2025-06-18,955.6500244140625
2025-06-19,942.0499877929688
2025-06-20,930.25
2025-06-23,933.0
2025-06-24,940.0999755859375
2025-06-25,966.0499877929688
2025-06-26,998.6500244140625
2025-06-27,989.5999755859375
2025-06-30,985.25
2025-07-01,980.5499877929688
2025-07-02,979.8499755859375
2025-07-03,1003.1500244140625
2025-07-04,1020.5
2025-07-07,1010.0499877929688
2025-07-08,1002.0
2025-07-09,1018.9500122070312
2025-07-10,1009.0499877929688
2025-07-11,1020.4500122070312
