Date,FRT
2016-03-14,107.29395294189453
2016-03-15,107.97431182861328
2016-03-16,109.26568603515625
2016-03-17,112.17302703857422
2016-03-18,109.79491424560547
2016-03-21,108.72933959960938
2016-03-22,108.47529602050781
2016-03-23,107.353271484375
2016-03-24,107.55792236328125
2016-03-28,107.95310974121094
2016-03-29,110.22535705566406
2016-03-30,110.0418701171875
2016-03-31,110.1195068359375
2016-04-01,110.8533935546875
2016-04-04,110.69815063476562
2016-04-05,109.90071105957031
2016-04-06,110.895751953125
2016-04-07,109.98540496826172
2016-04-08,110.16185760498047
2016-04-11,110.02071380615234
2016-04-12,110.00659942626953
2016-04-13,109.16685485839844
2016-04-14,108.84929656982422
2016-04-15,109.71727752685547
2016-04-18,109.90071105957031
2016-04-19,109.65380096435547
2016-04-20,108.16481018066406
2016-04-21,105.67379760742188
2016-04-22,106.42886352539062
2016-04-25,107.5296859741211
2016-04-26,108.29182434082031
2016-04-27,109.06806182861328
2016-04-28,108.34831237792969
2016-04-29,107.3180160522461
2016-05-02,108.8987045288086
2016-05-03,109.1598129272461
2016-05-04,110.64874267578125
2016-05-05,110.83222961425781
2016-05-06,111.18507385253906
2016-05-09,112.52583312988281
2016-05-10,112.18711853027344
2016-05-11,109.7807846069336
2016-05-12,110.47940063476562
2016-05-13,109.55496215820312
2016-05-16,110.64874267578125
2016-05-17,107.97430419921875
2016-05-18,106.5840835571289
2016-05-19,106.2947998046875
2016-05-20,107.69203186035156
2016-05-23,106.96517944335938
2016-05-24,108.14364624023438
2016-05-25,107.53677368164062
2016-05-26,108.17890167236328
2016-05-27,108.39061737060547
2016-05-31,108.10127258300781
2016-06-01,108.57408905029297
2016-06-02,109.2303466796875
2016-06-03,109.87252044677734
2016-06-06,109.49143981933594
2016-06-07,109.49852752685547
2016-06-08,109.95013427734375
2016-06-09,110.87458801269531
2016-06-10,110.8039779663086
2016-06-13,110.57817077636719
2016-06-14,110.22535705566406
2016-06-15,110.88162231445312
2016-06-16,112.03890991210938
2016-06-17,111.01569366455078
2016-06-20,111.22154998779297
2016-06-21,111.5197525024414
2016-06-22,111.55524444580078
2016-06-23,112.00247955322266
2016-06-24,111.31387329101562
2016-06-27,112.95376586914062
2016-06-28,115.31068420410156
2016-06-29,116.41104888916016
2016-06-30,117.52559661865234
2016-07-01,117.65335083007812
2016-07-05,119.42105865478516
2016-07-06,119.57726287841797
2016-07-07,118.0579833984375
2016-07-08,119.12997436523438
2016-07-11,119.38555908203125
2016-07-12,118.37747955322266
2016-07-13,118.98799896240234
2016-07-14,117.32679748535156
2016-07-15,117.88053131103516
2016-07-18,117.80953216552734
2016-07-19,118.43426513671875
2016-07-20,117.95860290527344
2016-07-21,118.1786880493164
2016-07-22,118.64013671875
2016-07-25,118.80341339111328
2016-07-26,118.30648803710938
2016-07-27,117.71016693115234
2016-07-28,119.76890563964844
2016-07-29,120.47171783447266
2016-08-01,120.93311309814453
2016-08-02,118.88863372802734
2016-08-03,118.24967193603516
2016-08-04,117.47588348388672
2016-08-05,116.73048400878906
2016-08-08,115.31775665283203
2016-08-09,115.5307388305664
2016-08-10,115.14030456542969
2016-08-11,113.46489715576172
2016-08-12,113.74178314208984
2016-08-15,113.30165100097656
2016-08-16,111.65463256835938
2016-08-17,112.66981506347656
2016-08-18,112.68399047851562
2016-08-19,112.05217742919922
2016-08-22,112.13739776611328
2016-08-23,111.81790161132812
2016-08-24,112.08768463134766
2016-08-25,113.26609802246094
2016-08-26,112.9466552734375
2016-08-29,114.04701232910156
2016-08-30,113.01761627197266
2016-08-31,112.87570190429688
2016-09-01,112.2154769897461
2016-09-02,113.21642303466797
2016-09-06,113.69917297363281
2016-09-07,114.17481231689453
2016-09-08,113.91925048828125
2016-09-09,109.6668930053711
2016-09-12,112.2083511352539
2016-09-13,109.6242904663086
2016-09-14,109.72366333007812
2016-09-15,110.00763702392578
2016-09-16,110.10701751708984
2016-09-19,110.84532165527344
2016-09-20,110.15950012207031
2016-09-21,111.216796875
2016-09-22,113.27426147460938
2016-09-23,113.51714324951172
2016-09-26,113.94580078125
2016-09-27,113.15283966064453
2016-09-28,113.4457778930664
2016-09-29,110.95962524414062
2016-09-30,109.96660614013672
2016-10-03,105.78742980957031
2016-10-04,105.0158462524414
2016-10-05,103.4013442993164
2016-10-06,103.37281036376953
2016-10-07,103.7299575805664
2016-10-10,104.11575317382812
2016-10-11,103.01557159423828
2016-10-12,104.5801010131836
2016-10-13,106.25891876220703
2016-10-14,105.19448852539062
2016-10-17,105.230224609375
2016-10-18,105.08729553222656
2016-10-19,105.55882263183594
2016-10-20,104.9873046875
2016-10-21,105.26592254638672
2016-10-24,105.8017349243164
2016-10-25,105.62311553955078
2016-10-26,104.50151824951172
2016-10-27,102.26546478271484
2016-10-28,102.66553497314453
2016-10-31,103.75137329101562
2016-11-01,101.35816955566406
2016-11-02,100.3865966796875
2016-11-03,98.09339141845703
2016-11-04,98.75780487060547
2016-11-07,101.2724380493164
2016-11-08,101.55106353759766
2016-11-09,99.32929992675781
2016-11-10,97.8576431274414
2016-11-11,98.12197875976562
2016-11-14,99.28643798828125
2016-11-15,98.58634948730469
2016-11-16,98.70775604248047
2016-11-17,98.12911224365234
2016-11-18,98.45062255859375
2016-11-21,99.02212524414062
2016-11-22,100.54375457763672
2016-11-23,100.12227630615234
2016-11-25,100.71524810791016
2016-11-28,100.85093688964844
2016-11-29,101.301025390625
2016-11-30,100.31517028808594
2016-12-01,98.02911376953125
2016-12-02,98.79351043701172
2016-12-05,99.62220764160156
2016-12-06,99.97940826416016
2016-12-07,101.3296127319336
2016-12-08,101.28673553466797
2016-12-09,101.07958984375
2016-12-12,100.97958374023438
2016-12-13,101.50821685791016
2016-12-14,99.02212524414062
2016-12-15,98.64347839355469
2016-12-16,100.20085906982422
2016-12-19,101.50821685791016
2016-12-20,101.54393005371094
2016-12-21,99.87223815917969
2016-12-22,99.8079605102539
2016-12-23,99.77224731445312
2016-12-27,100.08655548095703
2016-12-28,99.25072479248047
2016-12-29,100.76160430908203
2016-12-30,102.24373626708984
2017-01-03,103.17182159423828
2017-01-04,103.76180267333984
2017-01-05,104.5316162109375
2017-01-06,103.9560317993164
2017-01-09,102.65380096435547
2017-01-10,101.58177185058594
2017-01-11,100.5601577758789
2017-01-12,101.17169952392578
2017-01-13,100.85511779785156
2017-01-17,101.65376281738281
2017-01-18,101.82643127441406
2017-01-19,100.18603515625
2017-01-20,101.24365997314453
2017-01-23,101.96312713623047
2017-01-24,101.41632843017578
2017-01-25,101.2796401977539
2017-01-26,101.30117797851562
2017-01-27,100.50259399414062
2017-01-30,100.10689544677734
2017-01-31,101.03500366210938
2017-02-01,98.92696380615234
2017-02-02,100.80476379394531
2017-02-03,100.6824722290039
2017-02-06,100.57455444335938
2017-02-07,100.49539947509766
2017-02-08,100.96305847167969
2017-02-09,102.1789779663086
2017-02-10,102.85528564453125
2017-02-13,102.84808349609375
2017-02-14,101.5026626586914
2017-02-15,100.71123504638672
2017-02-16,101.08538818359375
2017-02-17,101.20049285888672
2017-02-21,102.52430725097656
2017-02-22,101.84078979492188
2017-02-23,102.45233917236328
2017-02-24,102.40917205810547
2017-02-27,102.32288360595703
2017-02-28,101.25080871582031
2017-03-01,99.9845962524414
2017-03-02,98.39456176757812
2017-03-03,97.14269256591797
2017-03-06,96.62467193603516
2017-03-07,95.96996307373047
2017-03-08,93.89068603515625
2017-03-09,91.68910217285156
2017-03-10,92.0661392211914
2017-03-13,93.0376968383789
2017-03-14,93.98023986816406
2017-03-15,96.44539642333984
2017-03-16,96.43090057373047
2017-03-17,97.6997299194336
2017-03-20,97.47494506835938
2017-03-21,97.64169311523438
2017-03-22,96.51063537597656
2017-03-23,97.68521118164062
2017-03-24,97.7359848022461
2017-03-27,96.24238586425781
2017-03-28,96.6194076538086
2017-03-29,96.5396499633789
2017-03-30,96.67741394042969
2017-03-31,96.79338836669922
2017-04-03,97.03993225097656
2017-04-04,96.51063537597656
2017-04-05,96.51063537597656
2017-04-06,96.51063537597656
2017-04-07,96.23513793945312
2017-04-10,97.11967468261719
2017-04-11,97.9389877319336
2017-04-12,97.78670501708984
2017-04-13,97.6924819946289
2017-04-17,98.93232727050781
2017-04-18,99.3673324584961
2017-04-19,99.6791000366211
2017-04-20,99.49061584472656
2017-04-21,98.7365493774414
2017-04-24,96.97467803955078
2017-04-25,97.59822845458984
2017-04-26,96.11186981201172
2017-04-27,96.5468978881836
2017-04-28,94.90105438232422
2017-05-01,96.5468978881836
2017-05-02,97.01818084716797
2017-05-03,95.92332458496094
2017-05-04,95.27081298828125
2017-05-05,96.2713851928711
2017-05-08,94.57476043701172
2017-05-09,94.654541015625
2017-05-10,95.7058334350586
2017-05-11,94.05274963378906
2017-05-12,90.94231414794922
2017-05-15,91.76885223388672
2017-05-16,88.7889404296875
2017-05-17,89.1586685180664
2017-05-18,90.11578369140625
2017-05-19,91.05829620361328
2017-05-22,91.70360565185547
2017-05-23,91.14531707763672
2017-05-24,92.37067413330078
2017-05-25,92.35614013671875
2017-05-26,91.58759307861328
2017-05-30,89.77497100830078
2017-05-31,88.9919204711914
2017-06-01,90.11578369140625
2017-06-02,89.4487075805664
2017-06-05,88.25965118408203
2017-06-06,88.5859146118164
2017-06-07,90.62328338623047
2017-06-08,89.09342956542969
2017-06-09,90.39852142333984
2017-06-12,92.03711700439453
2017-06-13,92.71865844726562
2017-06-14,92.0733642578125
2017-06-15,93.0376968383789
2017-06-16,90.8988037109375
2017-06-19,90.7682876586914
2017-06-20,90.49788665771484
2017-06-21,90.125244140625
2017-06-22,90.75367736816406
2017-06-23,91.38215637207031
2017-06-26,93.3332748413086
2017-06-27,93.12865447998047
2017-06-28,93.63288879394531
2017-06-29,93.32597351074219
2017-06-30,92.36135864257812
2017-07-03,94.29790496826172
2017-07-05,92.26637268066406
2017-07-06,91.62329864501953
2017-07-07,92.28096008300781
2017-07-10,91.17020416259766
2017-07-11,91.22868347167969
2017-07-12,91.64522552490234
2017-07-13,92.56597900390625
2017-07-14,93.73519897460938
2017-07-17,94.27598571777344
2017-07-18,94.05675506591797
2017-07-19,94.9482650756836
2017-07-20,94.9994125366211
2017-07-21,95.35018157958984
2017-07-24,95.9201889038086
2017-07-25,96.55595397949219
2017-07-26,96.97248840332031
2017-07-27,98.67518615722656
2017-07-28,97.0528793334961
2017-07-31,96.92134857177734
2017-08-01,98.21480560302734
2017-08-02,97.07478332519531
2017-08-03,97.1771240234375
2017-08-04,97.65939331054688
2017-08-07,97.49134826660156
2017-08-08,96.8921127319336
2017-08-09,97.009033203125
2017-08-10,96.49018096923828
2017-08-11,94.56095123291016
2017-08-14,95.7740478515625
2017-08-15,94.46598815917969
2017-08-16,94.74363708496094
2017-08-17,93.9398193359375
2017-08-18,92.77790069580078
2017-08-21,93.61096954345703
2017-08-22,92.70481872558594
2017-08-23,93.23096466064453
2017-08-24,92.70481872558594
2017-08-25,93.77174377441406
2017-08-28,91.64522552490234
2017-08-29,91.86445617675781
2017-08-30,92.4709701538086
2017-08-31,92.75596618652344
2017-09-01,93.6840591430664
2017-09-05,93.27481079101562
2017-09-06,94.50249481201172
2017-09-07,95.3282699584961
2017-09-08,94.5463638305664
2017-09-11,95.18213653564453
2017-09-12,94.04212951660156
2017-09-13,93.73519897460938
2017-09-14,95.70826721191406
2017-09-15,94.9994125366211
2017-09-18,93.17984008789062
2017-09-19,91.62329864501953
2017-09-20,91.07521057128906
2017-09-21,91.23727416992188
2017-09-22,90.71424865722656
2017-09-25,91.93714904785156
2017-09-26,92.1434097290039
2017-09-27,91.33303833007812
2017-09-28,91.67928314208984
2017-09-29,91.50248718261719
2017-10-02,91.36988830566406
2017-10-03,91.79716491699219
2017-10-04,92.18022155761719
2017-10-05,92.88743591308594
2017-10-06,92.58541107177734
2017-10-09,92.90218353271484
2017-10-10,93.3736572265625
2017-10-11,94.1618881225586
2017-10-12,94.67020416259766
2017-10-13,95.53209686279297
2017-10-16,94.89118957519531
2017-10-17,95.4952621459961
2017-10-18,94.68490600585938
2017-10-19,93.72725677490234
2017-10-20,92.6738052368164
2017-10-23,93.27050018310547
2017-10-24,92.01081085205078
2017-10-25,90.81000518798828
2017-10-26,89.67555236816406
2017-10-27,89.46926879882812
2017-10-30,89.12303161621094
2017-10-31,88.7841567993164
2017-11-01,89.65343475341797
2017-11-02,94.36817169189453
2017-11-03,93.23368072509766
2017-11-06,93.49887084960938
2017-11-07,94.74385833740234
2017-11-08,94.93539428710938
2017-11-09,96.82865142822266
2017-11-10,97.24854278564453
2017-11-13,96.4234848022461
2017-11-14,97.10124206542969
2017-11-15,96.93914031982422
2017-11-16,97.16751098632812
2017-11-17,97.60953521728516
2017-11-20,96.68131256103516
2017-11-21,96.9465103149414
2017-11-22,97.05703735351562
2017-11-24,97.18224334716797
2017-11-27,96.27615356445312
2017-11-28,96.59291076660156
2017-11-29,97.31486511230469
2017-11-30,97.39588928222656
2017-12-01,97.6390151977539
2017-12-04,98.39777374267578
2017-12-05,96.90230560302734
2017-12-06,95.83413696289062
2017-12-07,95.64997863769531
2017-12-08,95.98149108886719
2017-12-11,95.61315155029297
2017-12-12,96.13616943359375
2017-12-13,96.77706909179688
2017-12-14,96.30562591552734
2017-12-15,97.24120330810547
2017-12-18,98.62612915039062
2017-12-19,97.26329803466797
2017-12-20,96.1509017944336
2017-12-21,95.26690673828125
2017-12-22,96.05513763427734
2017-12-26,97.25592041015625
2017-12-27,98.19151306152344
2017-12-28,98.42726135253906
2017-12-29,98.57569122314453
2018-01-02,99.27340698242188
2018-01-03,98.90228271484375
2018-01-04,95.4063491821289
2018-01-05,95.27275848388672
2018-01-08,96.42322540283203
2018-01-09,93.1054458618164
2018-01-10,91.91785430908203
2018-01-11,91.45027160644531
2018-01-12,91.15336608886719
2018-01-16,90.58926391601562
2018-01-17,91.14595794677734
2018-01-18,90.58926391601562
2018-01-19,91.00494384765625
2018-01-22,92.3112564086914
2018-01-23,92.58586883544922
2018-01-24,91.45768737792969
2018-01-25,91.41314697265625
2018-01-26,90.83421325683594
2018-01-29,89.90644836425781
2018-01-30,88.70401763916016
2018-01-31,89.6614990234375
2018-02-01,87.39769744873047
2018-02-02,85.75736236572266
2018-02-05,83.51583099365234
2018-02-06,83.29314422607422
2018-02-07,82.63998413085938
2018-02-08,80.24258422851562
2018-02-09,81.57861328125
2018-02-12,81.82355499267578
2018-02-13,81.83837127685547
2018-02-14,82.25403594970703
2018-02-15,83.2040786743164
2018-02-16,84.94831085205078
2018-02-20,85.02997589111328
2018-02-21,82.46926879882812
2018-02-22,84.67369079589844
2018-02-23,86.04683685302734
2018-02-26,86.81134033203125
2018-02-27,84.22838592529297
2018-02-28,84.56977844238281
2018-03-01,86.0616683959961
2018-03-02,86.3659896850586
2018-03-05,86.47734832763672
2018-03-06,86.81134033203125
2018-03-07,87.04883575439453
2018-03-08,86.9820556640625
2018-03-09,86.33628845214844
2018-03-12,87.07855987548828
2018-03-13,88.19396209716797
2018-03-14,88.29129028320312
2018-03-15,87.71483612060547
2018-03-16,88.25386047363281
2018-03-19,87.20579528808594
2018-03-20,86.27001953125
2018-03-21,85.84330749511719
2018-03-22,85.36420440673828
2018-03-23,84.22631072998047
2018-03-26,84.7802963256836
2018-03-27,84.95248413085938
2018-03-28,87.33305358886719
2018-03-29,86.92132568359375
2018-04-02,86.57698059082031
2018-04-03,87.6025619506836
2018-04-04,88.77040100097656
2018-04-05,88.54581451416016
2018-04-06,86.67427825927734
2018-04-09,86.45718383789062
2018-04-10,86.65930938720703
2018-04-11,87.07102966308594
2018-04-12,86.06040954589844
2018-04-13,86.24007415771484
2018-04-16,86.6293716430664
2018-04-17,87.22825622558594
2018-04-18,86.94378662109375
2018-04-19,85.07223510742188
2018-04-20,83.24562072753906
2018-04-23,83.4926986694336
2018-04-24,83.56006622314453
2018-04-25,83.96432495117188
2018-04-26,85.23696899414062
2018-04-27,87.13094329833984
2018-04-30,86.72667694091797
2018-05-01,87.91697692871094
2018-05-02,86.47964477539062
2018-05-03,87.87955474853516
2018-05-04,88.88269805908203
2018-05-07,88.97249603271484
2018-05-08,88.17151641845703
2018-05-09,88.79286193847656
2018-05-10,89.11475372314453
2018-05-11,88.77040100097656
2018-05-14,87.89453125
2018-05-15,86.17272186279297
2018-05-16,85.40911865234375
2018-05-17,85.49894714355469
2018-05-18,85.89573669433594
2018-05-21,87.22825622558594
2018-05-22,87.29562377929688
2018-05-23,87.76725006103516
2018-05-24,87.3854751586914
2018-05-25,87.54268646240234
2018-05-29,87.62503814697266
2018-05-30,89.36927795410156
2018-05-31,89.00248718261719
2018-06-01,88.76290893554688
2018-06-04,89.07733154296875
2018-06-05,89.42918395996094
2018-06-06,91.1285400390625
2018-06-07,90.45477294921875
2018-06-08,90.47722625732422
2018-06-11,90.42484283447266
2018-06-12,91.55522155761719
2018-06-13,89.83342742919922
2018-06-14,90.6494140625
2018-06-15,89.57890319824219
2018-06-18,89.0174560546875
2018-06-19,88.4859390258789
2018-06-20,90.17029571533203
2018-06-21,93.3709945678711
2018-06-22,94.82038116455078
2018-06-25,94.91094970703125
2018-06-26,94.32969665527344
2018-06-27,94.32213592529297
2018-06-28,95.24308013916016
2018-06-29,95.52993774414062
2018-07-02,94.16361236572266
2018-07-03,94.35987854003906
2018-07-05,95.32612609863281
2018-07-06,95.78658294677734
2018-07-09,95.50730895996094
2018-07-10,95.32612609863281
2018-07-11,94.2768325805664
2018-07-12,94.81281280517578
2018-07-13,94.42782592773438
2018-07-16,94.15606689453125
2018-07-17,93.58992004394531
2018-07-18,92.97089385986328
2018-07-19,94.20136260986328
2018-07-20,93.80128479003906
2018-07-23,93.96736145019531
2018-07-24,93.55216979980469
2018-07-25,94.39762878417969
2018-07-26,92.76708221435547
2018-07-27,91.09880828857422
2018-07-30,92.42739868164062
2018-07-31,94.73731231689453
2018-08-01,94.34477996826172
2018-08-02,95.14497375488281
2018-08-03,96.79059600830078
2018-08-06,95.2959213256836
2018-08-07,94.47310638427734
2018-08-08,94.85055541992188
2018-08-09,95.09210968017578
2018-08-10,94.39006805419922
2018-08-13,94.2617416381836
2018-08-14,94.84300994873047
2018-08-15,95.42426300048828
2018-08-16,95.93756866455078
2018-08-17,97.65115356445312
2018-08-20,98.51171112060547
2018-08-21,97.34164428710938
2018-08-22,97.52281188964844
2018-08-23,98.01350402832031
2018-08-24,98.20220947265625
2018-08-27,97.66625213623047
2018-08-28,98.75330352783203
2018-08-29,98.75330352783203
2018-08-30,98.20220947265625
2018-08-31,98.59475708007812
2018-09-04,97.59076690673828
2018-09-05,98.23241424560547
2018-09-06,99.0703353881836
2018-09-07,97.90779876708984
2018-09-10,98.21732330322266
2018-09-11,98.36830139160156
2018-09-12,98.8438720703125
2018-09-13,99.20620727539062
2018-09-14,97.83985137939453
2018-09-17,98.56453704833984
2018-09-18,98.1418228149414
2018-09-19,96.48111724853516
2018-09-20,97.30290985107422
2018-09-21,97.30290985107422
2018-09-24,95.41576385498047
2018-09-25,95.82666015625
2018-09-26,94.5634994506836
2018-09-27,94.5178451538086
2018-09-28,96.2375717163086
2018-10-01,95.21031188964844
2018-10-02,94.87547302246094
2018-10-03,93.26988220214844
2018-10-04,93.4068603515625
2018-10-05,93.38400268554688
2018-10-08,95.10377502441406
2018-10-09,94.43412780761719
2018-10-10,92.75243377685547
2018-10-11,90.71307373046875
2018-10-12,90.0967025756836
2018-10-15,90.72827911376953
2018-10-16,92.7295913696289
2018-10-17,92.83612060546875
2018-10-18,92.69154357910156
2018-10-19,93.5209732055664
2018-10-22,91.32184600830078
2018-10-23,91.45880126953125
2018-10-24,92.07518768310547
2018-10-25,93.75688171386719
2018-10-26,93.23180389404297
2018-10-29,95.35487365722656
2018-10-30,96.5724105834961
2018-10-31,94.39608764648438
2018-11-01,94.57872009277344
2018-11-02,93.42207336425781
2018-11-05,95.02005767822266
2018-11-06,95.22551727294922
2018-11-07,96.5724105834961
2018-11-08,97.50836944580078
2018-11-09,97.90408325195312
2018-11-12,97.75189971923828
2018-11-13,98.15518951416016
2018-11-14,98.04865264892578
2018-11-15,96.9224624633789
2018-11-16,98.17042541503906
2018-11-19,98.3682632446289
2018-11-20,98.42912292480469
2018-11-21,98.24649047851562
2018-11-23,97.7366714477539
2018-11-26,97.99539947509766
2018-11-27,98.4595718383789
2018-11-28,99.7303466796875
2018-11-29,99.60099029541016
2018-11-30,100.51412963867188
2018-12-03,101.79252624511719
2018-12-04,99.8901596069336
2018-12-06,103.14702606201172
2018-12-07,101.98277282714844
2018-12-10,101.05441284179688
2018-12-11,101.45012664794922
2018-12-12,99.22052001953125
2018-12-13,100.11083221435547
2018-12-14,99.61622619628906
2018-12-17,96.2528076171875
2018-12-18,95.4005355834961
2018-12-19,93.55902862548828
2018-12-20,92.41758728027344
2018-12-21,91.09355926513672
2018-12-24,87.76058959960938
2018-12-26,91.19245147705078
2018-12-27,91.48925018310547
2018-12-28,91.56533813476562
2018-12-31,90.59066009521484
2019-01-02,88.87923431396484
2019-01-03,89.47785949707031
2019-01-04,90.48323059082031
2019-01-07,91.64974975585938
2019-01-08,93.60676574707031
2019-01-09,93.59908294677734
2019-01-10,94.93446350097656
2019-01-11,94.71190643310547
2019-01-14,94.39726257324219
2019-01-15,95.39495086669922
2019-01-16,95.9552001953125
2019-01-17,96.39263916015625
2019-01-18,96.63053894042969
2019-01-22,96.92987823486328
2019-01-23,96.7763671875
2019-01-24,97.22917938232422
2019-01-25,98.58757019042969
2019-01-28,99.37805938720703
2019-01-29,100.04573822021484
2019-01-30,100.87458801269531
2019-01-31,101.74185180664062
2019-02-01,101.43482208251953
2019-02-04,103.08488464355469
2019-02-05,103.01580810546875
2019-02-06,102.39414978027344
2019-02-07,104.05952453613281
2019-02-08,104.77326965332031
2019-02-11,104.7425765991211
2019-02-12,103.66815185546875
2019-02-13,104.05188751220703
2019-02-14,103.00811004638672
2019-02-15,103.97513580322266
2019-02-19,103.86001586914062
2019-02-20,102.55530548095703
2019-02-21,103.19230651855469
2019-02-22,103.72955322265625
2019-02-25,103.00811004638672
2019-02-26,102.6397705078125
2019-02-27,102.1639175415039
2019-02-28,102.52462768554688
2019-03-01,101.65740966796875
2019-03-04,102.12557220458984
2019-03-05,103.06953430175781
2019-03-06,101.89531707763672
2019-03-07,101.58065795898438
2019-03-08,101.17389678955078
2019-03-11,101.99507141113281
2019-03-12,102.83929443359375
2019-03-13,103.51982116699219
2019-03-14,103.22593688964844
2019-03-15,102.6072769165039
2019-03-18,102.38301849365234
2019-03-19,101.52461242675781
2019-03-20,101.84941101074219
2019-03-21,103.67449188232422
2019-03-22,104.03022766113281
2019-03-25,104.54838562011719
2019-03-26,106.19561767578125
2019-03-27,105.97904968261719
2019-03-28,107.30145263671875
2019-03-29,106.60548400878906
2019-04-01,106.12599182128906
2019-04-02,106.41987609863281
2019-04-03,106.24201202392578
2019-04-04,106.43534851074219
2019-04-05,107.43297576904297
2019-04-08,106.65186309814453
2019-04-09,105.93267059326172
2019-04-10,107.13906860351562
2019-04-11,105.89398193359375
2019-04-12,106.80651092529297
2019-04-15,105.57694244384766
2019-04-16,102.46035766601562
2019-04-17,101.3157958984375
