Date,SUPREMEIND.NS
2016-03-30,668.1768798828125
2016-03-31,676.7313842773438
2016-04-01,681.0316162109375
2016-04-04,674.9473266601562
2016-04-05,689.723388671875
2016-04-06,694.206787109375
2016-04-07,711.361572265625
2016-04-08,722.5238647460938
2016-04-11,706.7413940429688
2016-04-12,713.786376953125
2016-04-13,711.6818237304688
2016-04-18,706.1922607421875
2016-04-20,732.0392456054688
2016-04-21,730.1177368164062
2016-04-22,734.2808837890625
2016-04-25,722.1122436523438
2016-04-26,713.5117797851562
2016-04-27,718.2236328125
2016-04-28,716.3938598632812
2016-04-29,732.313720703125
2016-05-02,739.90771484375
2016-05-03,735.4244995117188
2016-05-04,750.1549682617188
2016-05-05,750.0176391601562
2016-05-06,744.3449096679688
2016-05-09,753.219970703125
2016-05-10,765.5715942382812
2016-05-11,766.7152099609375
2016-05-12,770.375
2016-05-13,788.8110961914062
2016-05-16,791.6015014648438
2016-05-17,803.7701416015625
2016-05-18,812.8737182617188
2016-05-19,813.7428588867188
2016-05-20,808.9852905273438
2016-05-23,828.4732055664062
2016-05-24,823.6242065429688
2016-05-25,827.05517578125
2016-05-26,851.4381103515625
2016-05-27,836.8449096679688
2016-05-30,856.5160522460938
2016-05-31,907.6151733398438
2016-06-01,849.6082763671875
2016-06-02,841.556884765625
2016-06-03,812.2791137695312
2016-06-06,801.9859619140625
2016-06-07,833.9171752929688
2016-06-08,838.7205810546875
2016-06-09,828.24462890625
2016-06-10,814.3832397460938
2016-06-13,798.829345703125
2016-06-14,809.259765625
2016-06-15,814.5205688476562
2016-06-16,794.6664428710938
2016-06-17,792.6536865234375
2016-06-20,801.2540893554688
2016-06-21,794.5750122070312
2016-06-22,801.0252685546875
2016-06-23,807.7042846679688
2016-06-24,801.391357421875
2016-06-27,821.1539306640625
2016-06-28,824.0816650390625
2016-06-29,830.8521118164062
2016-06-30,835.6555786132812
2016-07-01,821.5656127929688
2016-07-04,821.2452392578125
2016-07-05,822.1145629882812
2016-07-07,816.3961791992188
2016-07-08,821.8858032226562
2016-07-11,811.8673095703125
2016-07-12,809.3511962890625
2016-07-13,799.1039428710938
2016-07-14,799.1954345703125
2016-07-15,815.1611938476562
2016-07-18,808.0701293945312
2016-07-19,823.7156982421875
2016-07-20,833.3225708007812
2016-07-21,856.7449951171875
2016-07-22,844.2102661132812
2016-07-25,846.3603515625
2016-07-26,856.19580078125
2016-07-27,861.0908203125
2016-07-28,845.5369873046875
2016-07-29,856.6533203125
2016-08-01,855.0064697265625
2016-08-02,853.130859375
2016-08-03,838.400390625
2016-08-04,865.5281982421875
2016-08-05,878.5203857421875
2016-08-08,879.9384155273438
2016-08-09,864.2930908203125
2016-08-10,843.0208740234375
2016-08-11,866.9464721679688
2016-08-12,877.6054077148438
2016-08-16,877.0106201171875
2016-08-17,867.8612060546875
2016-08-18,878.4744262695312
2016-08-19,908.7589111328125
2016-08-22,923.9467163085938
2016-08-23,901.1648559570312
2016-08-24,905.3735961914062
2016-08-25,892.0613403320312
2016-08-26,871.6126098632812
2016-08-29,867.9069213867188
2016-08-30,881.0363159179688
2016-08-31,875.5467529296875
2016-09-01,872.84765625
2016-09-02,871.3379516601562
2016-09-06,867.632568359375
2016-09-07,857.8427124023438
2016-09-08,870.97216796875
2016-09-09,863.1494140625
2016-09-12,846.2230224609375
2016-09-14,835.0150756835938
2016-09-15,828.1531372070312
2016-09-16,826.4603881835938
2016-09-19,831.7670288085938
2016-09-20,833.5969848632812
2016-09-21,831.9959716796875
2016-09-22,820.7421264648438
2016-09-23,822.89208984375
2016-09-26,789.5885009765625
2016-09-27,821.5199584960938
2016-09-28,853.4967651367188
2016-09-29,828.1073608398438
2016-09-30,830.1201782226562
2016-10-03,832.7278442382812
2016-10-04,844.347412109375
2016-10-05,862.005615234375
2016-10-06,862.6461791992188
2016-10-07,860.8162231445312
2016-10-10,859.76416015625
2016-10-13,844.2102661132812
2016-10-14,845.5369873046875
2016-10-17,842.0601196289062
2016-10-18,841.46533203125
2016-10-19,840.1846313476562
2016-10-20,833.5969848632812
2016-10-21,831.9959716796875
2016-10-24,838.171630859375
2016-10-25,835.2440185546875
2016-10-26,835.197998046875
2016-10-27,827.4669799804688
2016-10-28,826.1401977539062
2016-11-01,814.6578979492188
2016-11-02,802.5349731445312
2016-11-03,811.2725219726562
2016-11-04,826.59765625
2016-11-07,827.1942749023438
2016-11-08,838.1642456054688
2016-11-09,828.341796875
2016-11-10,831.8762817382812
2016-11-11,826.2763061523438
2016-11-15,803.1431884765625
2016-11-16,800.2056884765625
2016-11-17,806.1725463867188
2016-11-18,770.0958251953125
2016-11-21,734.0650634765625
2016-11-22,723.8294677734375
2016-11-23,736.3600463867188
2016-11-24,741.1334838867188
2016-11-25,749.624755859375
2016-11-28,776.4758911132812
2016-11-29,784.8295288085938
2016-11-30,825.2665405273438
2016-12-01,820.6767578125
2016-12-02,814.526123046875
2016-12-05,832.8858032226562
2016-12-06,800.8023071289062
2016-12-07,798.4614868164062
2016-12-08,802.3628540039062
2016-12-09,797.4058837890625
2016-12-12,820.9520874023438
2016-12-13,832.0597534179688
2016-12-14,835.410400390625
2016-12-15,830.9581909179688
2016-12-16,836.787353515625
2016-12-19,830.8662719726562
2016-12-20,831.0958251953125
2016-12-21,829.489501953125
2016-12-22,826.5977172851562
2016-12-23,823.9354858398438
2016-12-26,798.0942993164062
2016-12-27,785.6097412109375
2016-12-28,811.9560546875
2016-12-29,824.39453125
2016-12-30,832.564697265625
2017-01-02,823.6600341796875
2017-01-03,814.8015747070312
2017-01-04,814.2507934570312
2017-01-05,836.5118408203125
2017-01-06,830.6367797851562
2017-01-09,808.1461791992188
2017-01-10,801.0318603515625
2017-01-11,802.0875854492188
2017-01-12,799.9761962890625
2017-01-13,801.1236572265625
2017-01-16,803.5562744140625
2017-01-17,799.1500854492188
2017-01-18,800.1139526367188
2017-01-19,816.9130249023438
2017-01-20,823.2927856445312
2017-01-23,838.990478515625
2017-01-24,839.9085083007812
2017-01-25,843.3050537109375
2017-01-27,866.5758056640625
2017-01-30,863.363037109375
2017-01-31,861.9860229492188
2017-02-01,861.2514038085938
2017-02-02,881.8603515625
2017-02-03,885.5322265625
2017-02-06,906.2786865234375
2017-02-07,905.2229614257812
2017-02-08,910.9603271484375
2017-02-09,904.947509765625
2017-02-10,908.481689453125
2017-02-13,929.9166259765625
2017-02-14,918.80908203125
2017-02-15,915.73388671875
2017-02-16,921.0122680664062
2017-02-17,915.1370849609375
2017-02-20,914.7239379882812
2017-02-21,913.80615234375
2017-02-22,913.1634521484375
2017-02-23,907.7935180664062
2017-02-27,924.3169555664062
2017-02-28,925.9234619140625
2017-03-01,908.2981567382812
2017-03-02,904.901611328125
2017-03-03,915.6879272460938
2017-03-06,907.5178833007812
2017-03-07,917.7994384765625
2017-03-08,920.2778930664062
2017-03-09,911.1437377929688
2017-03-10,960.7149658203125
2017-03-14,947.7714233398438
2017-03-15,935.5623779296875
2017-03-16,959.9805297851562
2017-03-17,987.9331665039062
2017-03-20,996.9295654296875
2017-03-21,984.7660522460938
2017-03-22,964.2493286132812
2017-03-23,982.7008666992188
2017-03-24,954.564453125
2017-03-27,962.2296142578125
2017-03-28,962.5967407226562
2017-03-29,963.6984252929688
2017-03-30,983.0221557617188
2017-03-31,1003.0340576171875
2017-04-03,1011.708984375
2017-04-05,1022.1739501953125
2017-04-06,1006.7061767578125
2017-04-07,996.2868041992188
2017-04-10,987.5201416015625
2017-04-11,987.2446899414062
2017-04-12,987.0610961914062
2017-04-13,995.460693359375
2017-04-17,995.460693359375
2017-04-18,989.9984130859375
2017-04-19,989.31005859375
2017-04-20,986.2349243164062
2017-04-21,989.4937744140625
2017-04-24,991.4674072265625
2017-04-25,981.46142578125
2017-04-26,981.8745727539062
2017-04-27,992.385498046875
2017-04-28,999.0408325195312
2017-05-02,1060.5914306640625
2017-05-03,1057.56201171875
2017-05-04,1077.9871826171875
2017-05-05,1084.459228515625
2017-05-08,1086.845703125
2017-05-09,1101.57958984375
2017-05-10,1091.9407958984375
2017-05-11,1104.8385009765625
2017-05-12,1101.1663818359375
2017-05-15,1098.4127197265625
2017-05-16,1092.675048828125
2017-05-17,1092.353759765625
2017-05-18,1095.0159912109375
2017-05-19,1064.2635498046875
2017-05-22,1064.951904296875
2017-05-23,1046.9134521484375
2017-05-24,1047.923583984375
2017-05-25,1037.687744140625
2017-05-26,1053.5689697265625
2017-05-29,1068.3026123046875
2017-05-30,1052.2376708984375
2017-05-31,1054.9456787109375
2017-06-01,1064.0340576171875
2017-06-02,1061.87646484375
2017-06-05,1055.8638916015625
2017-06-06,1029.7012939453125
2017-06-07,1063.896484375
2017-06-08,1076.2889404296875
2017-06-09,1078.996826171875
2017-06-12,1114.89013671875
2017-06-13,1101.441650390625
2017-06-14,1113.3753662109375
2017-06-15,1104.7923583984375
2017-06-16,1091.9866943359375
2017-06-19,1088.314697265625
2017-06-20,1116.49658203125
2017-06-21,1125.7296142578125
2017-06-22,1108.417724609375
2017-06-23,1132.9775390625
2017-06-27,1106.479248046875
2017-06-28,1095.445556640625
2017-06-29,1112.7574462890625
2017-06-30,1133.6240234375
2017-07-03,1127.80712890625
2017-07-04,1123.375244140625
2017-07-05,1134.1778564453125
2017-07-06,1130.623291015625
2017-07-07,1128.7764892578125
2017-07-10,1139.025146484375
2017-07-11,1122.1751708984375
2017-07-12,1105.14013671875
2017-07-13,1102.693603515625
2017-07-14,1098.1695556640625
2017-07-17,1069.2239990234375
2017-07-18,1048.5421142578125
2017-07-19,1041.84814453125
2017-07-20,1021.027587890625
2017-07-21,1002.885009765625
2017-07-24,1015.2572631835938
2017-07-25,1041.47900390625
2017-07-26,1029.6143798828125
2017-07-27,1045.402587890625
2017-07-28,1034.73876953125
2017-07-31,1034.8311767578125
2017-08-01,1028.3218994140625
2017-08-02,1024.998046875
2017-08-03,1016.4576416015625
2017-08-04,1021.2586059570312
2017-08-07,1004.7315673828125
2017-08-08,969.27685546875
2017-08-09,971.8623657226562
2017-08-10,971.6775512695312
2017-08-11,952.4268798828125
2017-08-14,991.1129150390625
2017-08-16,994.206298828125
2017-08-17,990.0510864257812
2017-08-18,984.0499877929688
2017-08-21,1013.2258911132812
2017-08-22,1043.233154296875
2017-08-23,1038.385986328125
2017-08-24,1085.797119140625
2017-08-28,1088.4747314453125
2017-08-29,1075.68701171875
2017-08-30,1071.34765625
2017-08-31,1109.3876953125
2017-09-01,1103.9859619140625
2017-09-04,1086.1201171875
2017-09-05,1071.0706787109375
2017-09-06,1084.50439453125
2017-09-07,1081.965087890625
2017-09-08,1074.9486083984375
2017-09-11,1088.38232421875
2017-09-12,1076.517822265625
2017-09-13,1081.6883544921875
2017-09-14,1069.500732421875
2017-09-15,1084.5968017578125
2017-09-18,1068.9468994140625
2017-09-19,1062.0220947265625
2017-09-20,1058.9755859375
2017-09-21,1078.4569091796875
2017-09-22,1062.8994140625
2017-09-25,1037.3240966796875
2017-09-26,1019.6890258789062
2017-09-27,1007.31689453125
2017-09-28,1004.2700805664062
2017-09-29,1014.5189208984375
2017-10-03,1014.7494506835938
2017-10-04,998.4073486328125
2017-10-05,987.142822265625
2017-10-06,1014.5645751953125
2017-10-09,1016.5962524414062
2017-10-10,1021.1663208007812
2017-10-11,1010.7330322265625
2017-10-12,1031.7841796875
2017-10-13,1052.419921875
2017-10-16,1056.57470703125
2017-10-17,1051.8197021484375
2017-10-18,1050.896484375
2017-10-19,1046.095458984375
2017-10-23,1049.5577392578125
2017-10-24,1039.6787109375
2017-10-25,1039.262939453125
2017-10-26,1032.107666015625
2017-10-27,1023.1054077148438
2017-10-30,1043.510009765625
2017-10-31,1044.248779296875
2017-11-01,1068.7161865234375
2017-11-02,1072.3631591796875
2017-11-03,1047.9881591796875
2017-11-06,1036.92529296875
2017-11-07,1036.647705078125
2017-11-08,1035.67578125
2017-11-09,1037.9437255859375
2017-11-10,1036.971923828125
2017-11-13,1035.9072265625
2017-11-14,1032.57421875
2017-11-15,1028.732666015625
2017-11-16,1063.4945068359375
2017-11-17,1053.40380859375
2017-11-20,1051.2744140625
2017-11-21,1046.090087890625
2017-11-22,1042.433837890625
2017-11-23,1046.7384033203125
2017-11-24,1039.471435546875
2017-11-27,1033.8240966796875
2017-11-28,1027.6217041015625
2017-11-29,1024.7056884765625
2017-11-30,1069.280029296875
2017-12-01,1069.8358154296875
2017-12-04,1074.0941162109375
2017-12-05,1053.5426025390625
2017-12-06,1053.5426025390625
2017-12-07,1056.3662109375
2017-12-08,1095.06201171875
2017-12-11,1088.581787109375
2017-12-12,1087.65625
2017-12-13,1054.56103515625
2017-12-14,1064.1884765625
2017-12-15,1087.980224609375
2017-12-18,1113.669677734375
2017-12-19,1109.596435546875
2017-12-20,1110.9385986328125
2017-12-21,1131.1197509765625
2017-12-22,1132.5548095703125
2017-12-26,1128.620361328125
2017-12-27,1133.6195068359375
2017-12-28,1149.172119140625
2017-12-29,1198.375244140625
2018-01-01,1208.511962890625
2018-01-02,1203.697998046875
2018-01-03,1198.7452392578125
2018-01-04,1197.03271484375
2018-01-05,1251.0963134765625
2018-01-08,1241.3297119140625
2018-01-09,1229.8502197265625
2018-01-10,1262.1588134765625
2018-01-11,1251.8831787109375
2018-01-12,1233.3681640625
2018-01-15,1268.361328125
2018-01-16,1239.524658203125
2018-01-17,1286.2745361328125
2018-01-18,1302.2900390625
2018-01-19,1353.7147216796875
2018-01-22,1318.814208984375
2018-01-23,1276.276611328125
2018-01-24,1257.1136474609375
2018-01-25,1228.3692626953125
2018-01-29,1191.061767578125
2018-01-30,1164.9556884765625
2018-01-31,1206.4755859375
2018-02-01,1261.9276123046875
2018-02-02,1211.197021484375
2018-02-05,1171.0655517578125
2018-02-06,1124.4083251953125
2018-02-07,1109.22607421875
2018-02-08,1099.0428466796875
2018-02-09,1097.7469482421875
2018-02-12,1108.161376953125
2018-02-14,1101.9588623046875
2018-02-15,1108.6241455078125
2018-02-16,1141.1177978515625
2018-02-19,1097.006103515625
2018-02-20,1111.3089599609375
2018-02-21,1100.5703125
2018-02-22,1089.553955078125
2018-02-23,1096.8211669921875
2018-02-26,1092.099853515625
2018-02-27,1100.246337890625
2018-02-28,1100.75537109375
2018-03-01,1103.208740234375
2018-03-05,1092.4237060546875
2018-03-06,1092.886474609375
2018-03-07,1083.9532470703125
2018-03-08,1106.263916015625
2018-03-09,1107.8372802734375
2018-03-12,1097.793212890625
2018-03-13,1107.1890869140625
2018-03-14,1110.98486328125
2018-03-15,1111.6331787109375
2018-03-16,1110.98486328125
2018-03-19,1112.1883544921875
2018-03-20,1113.9012451171875
2018-03-21,1095.33984375
2018-03-22,1092.192626953125
2018-03-23,1101.4036865234375
2018-03-26,1088.581787109375
2018-03-27,1084.87890625
2018-03-28,1105.38427734375
2018-04-02,1105.9859619140625
2018-04-03,1103.4400634765625
2018-04-04,1102.00537109375
2018-04-05,1119.779296875
2018-04-06,1138.15576171875
2018-04-09,1127.185546875
2018-04-10,1116.7706298828125
2018-04-11,1206.33642578125
2018-04-12,1196.4310302734375
2018-04-13,1176.064697265625
2018-04-16,1210.64111328125
2018-04-17,1204.207275390625
2018-04-18,1194.11669921875
2018-04-19,1178.2403564453125
2018-04-20,1186.6646728515625
2018-04-23,1189.163818359375
2018-04-24,1179.5823974609375
2018-04-25,1149.5423583984375
2018-04-26,1211.7518310546875
2018-04-27,1237.5802001953125
2018-04-30,1282.710205078125
2018-05-02,1310.343994140625
2018-05-03,1287.1077880859375
2018-05-04,1268.1761474609375
2018-05-07,1252.02197265625
2018-05-08,1272.8050537109375
2018-05-09,1235.3123779296875
2018-05-10,1231.2850341796875
2018-05-11,1231.2850341796875
2018-05-14,1215.9642333984375
2018-05-15,1206.845703125
2018-05-16,1202.3558349609375
2018-05-17,1198.653076171875
2018-05-18,1197.17138671875
2018-05-21,1160.095703125
2018-05-22,1186.0167236328125
2018-05-23,1161.8544921875
2018-05-24,1183.331787109375
2018-05-25,1190.413818359375
2018-05-28,1181.156005859375
2018-05-29,1189.025146484375
2018-05-30,1186.34033203125
2018-05-31,1205.2255859375
2018-06-01,1198.5140380859375
2018-06-04,1185.5535888671875
2018-06-05,1170.880615234375
2018-06-06,1166.714599609375
2018-06-07,1151.5323486328125
2018-06-08,1193.7000732421875
2018-06-11,1184.11865234375
2018-06-12,1190.8302001953125
2018-06-13,1158.1514892578125
2018-06-14,1169.9085693359375
2018-06-15,1153.430419921875
2018-06-18,1167.455078125
2018-06-19,1158.690673828125
2018-06-20,1159.57666015625
2018-06-21,1143.67919921875
2018-06-22,1136.5931396484375
2018-06-25,1106.896240234375
2018-06-26,1106.849365234375
2018-06-27,1076.6396484375
2018-06-28,1054.5887451171875
2018-06-29,1055.2413330078125
2018-07-02,1044.1923828125
2018-07-03,1038.5980224609375
2018-07-04,1024.0059814453125
2018-07-05,1027.269287109375
2018-07-06,1052.2576904296875
2018-07-09,1097.80517578125
2018-07-10,1140.695556640625
2018-07-11,1105.03125
2018-07-12,1102.420654296875
2018-07-13,1102.513671875
2018-07-16,1099.250244140625
2018-07-17,1111.791259765625
2018-07-18,1108.1082763671875
2018-07-19,1098.6910400390625
2018-07-20,1126.70947265625
2018-07-23,1135.3807373046875
2018-07-24,1138.131591796875
2018-07-25,1124.938232421875
2018-07-26,1118.1778564453125
2018-07-27,1119.436767578125
2018-07-30,1107.0826416015625
2018-07-31,1122.5601806640625
2018-08-01,1119.8096923828125
2018-08-02,1088.48095703125
2018-08-03,1095.0548095703125
2018-08-06,1110.205810546875
2018-08-07,1109.646728515625
2018-08-08,1097.5255126953125
2018-08-09,1078.92431640625
2018-08-10,1084.1920166015625
2018-08-13,1094.26220703125
2018-08-14,1103.02685546875
2018-08-16,1105.8238525390625
2018-08-17,1111.2318115234375
2018-08-20,1116.6865234375
2018-08-21,1109.506591796875
2018-08-23,1104.005615234375
2018-08-24,1114.8680419921875
2018-08-27,1132.86328125
2018-08-28,1123.16650390625
2018-08-29,1095.3341064453125
2018-08-30,1109.0872802734375
2018-08-31,1120.369140625
2018-09-03,1096.4998779296875
2018-09-04,1101.90771484375
2018-09-05,1105.4044189453125
2018-09-06,1099.1572265625
2018-09-07,1089.7398681640625
2018-09-10,1090.1129150390625
2018-09-11,1072.723876953125
2018-09-12,1066.849609375
2018-09-14,1069.4134521484375
2018-09-17,1058.085205078125
2018-09-18,1050.952392578125
2018-09-19,1053.7958984375
2018-09-21,1026.8963623046875
2018-09-24,1004.6119384765625
2018-09-25,997.5726318359375
2018-09-26,989.2274780273438
2018-09-27,959.5773315429688
2018-09-28,938.2719116210938
2018-10-01,905.917724609375
2018-10-03,900.3233642578125
2018-10-04,931.83837890625
2018-10-05,924.752197265625
2018-10-08,895.0553588867188
2018-10-09,889.5540771484375
2018-10-10,929.9736938476562
2018-10-11,917.2463989257812
2018-10-12,913.143798828125
2018-10-15,915.7080688476562
2018-10-16,931.9317016601562
2018-10-17,917.9923706054688
2018-10-19,932.6775512695312
2018-10-22,915.4747924804688
2018-10-23,897.5728149414062
2018-10-24,923.9130249023438
2018-10-25,930.9525756835938
2018-10-26,917.8524780273438
2018-10-29,919.7637939453125
2018-10-30,922.654296875
2018-10-31,918.3186645507812
2018-11-01,921.6752319335938
2018-11-02,928.99462890625
2018-11-05,926.467041015625
2018-11-06,920.662841796875
2018-11-07,934.0967407226562
2018-11-09,933.9093017578125
2018-11-12,936.905029296875
2018-11-13,930.4456787109375
2018-11-14,917.38623046875
2018-11-15,919.7267456054688
2018-11-16,920.5691528320312
2018-11-19,917.38623046875
2018-11-20,904.280029296875
2018-11-21,906.3396606445312
2018-11-22,909.6162719726562
2018-11-26,917.1522216796875
2018-11-27,925.390380859375
2018-11-28,914.484130859375
2018-11-29,931.2413940429688
2018-11-30,930.3988037109375
2018-12-03,922.8627319335938
2018-12-04,921.973388671875
2018-12-05,923.0499877929688
2018-12-06,899.1312255859375
2018-12-07,903.6246948242188
2018-12-10,903.7183837890625
2018-12-11,911.816162109375
2018-12-12,935.3604125976562
2018-12-13,983.8533325195312
2018-12-14,1025.2783203125
2018-12-17,1060.430908203125
2018-12-18,1037.027099609375
2018-12-19,1063.2860107421875
2018-12-20,1045.8270263671875
2018-12-21,1022.5166625976562
2018-12-24,1035.248046875
2018-12-26,1071.5244140625
2018-12-27,1075.83056640625
2018-12-28,1120.5322265625
2018-12-31,1099.7493896484375
2019-01-01,1078.0775146484375
2019-01-02,1055.1884765625
2019-01-03,1032.34619140625
2019-01-04,1016.2445068359375
2019-01-07,992.325439453125
2019-01-08,972.7598876953125
2019-01-09,980.3894653320312
2019-01-10,1009.1295166015625
2019-01-11,1041.14599609375
2019-01-14,1076.2520751953125
2019-01-15,1042.5972900390625
2019-01-16,1030.2867431640625
2019-01-17,1011.0487060546875
2019-01-18,998.1764526367188
2019-01-21,974.8195190429688
2019-01-22,982.7766723632812
2019-01-23,997.9424438476562
2019-01-24,979.0787963867188
2019-01-25,934.1903076171875
2019-01-28,930.7265014648438
2019-01-29,944.8623657226562
2019-01-30,935.6881103515625
2019-01-31,931.00732421875
2019-02-01,939.994384765625
2019-02-04,927.0286254882812
2019-02-05,942.1943969726562
2019-02-06,931.943359375
2019-02-07,927.5902709960938
2019-02-08,933.862548828125
2019-02-11,934.2838745117188
2019-02-12,927.5902709960938
2019-02-14,972.2449951171875
2019-02-15,968.4535522460938
2019-02-18,950.6666870117188
2019-02-19,974.398193359375
2019-02-20,978.5641479492188
2019-02-21,989.7511596679688
2019-02-22,967.0494384765625
2019-02-25,1004.402099609375
2019-02-26,1039.5078125
2019-02-27,1085.285888671875
2019-02-28,1069.13720703125
2019-03-01,1050.3671875
2019-03-05,1032.2528076171875
2019-03-06,1022.1417846679688
2019-03-07,1010.7210693359375
2019-03-08,1015.8699951171875
2019-03-11,1071.0562744140625
2019-03-12,1071.804931640625
2019-03-13,1069.652099609375
2019-03-14,1057.4351806640625
2019-03-15,1062.9586181640625
2019-03-18,1032.861328125
2019-03-19,1017.7422485351562
2019-03-20,1014.2783813476562
2019-03-22,1003.98046875
2019-03-25,997.3807983398438
2019-03-26,1001.9210815429688
2019-03-27,1023.078369140625
2019-03-28,1026.35498046875
2019-04-01,1034.218505859375
2019-04-02,1020.5506591796875
2019-04-03,1056.7327880859375
2019-04-04,1054.392822265625
2019-04-05,1067.6861572265625
2019-04-08,1060.3841552734375
2019-04-09,1066.6094970703125
2019-04-10,1057.949951171875
2019-04-11,1058.60546875
2019-04-12,1064.87744140625
2019-04-15,1064.830810546875
2019-04-16,1072.5072021484375
2019-04-18,1062.0693359375
2019-04-22,1049.4310302734375
2019-04-23,1094.7410888671875
2019-04-24,1111.3109130859375
2019-04-25,1071.9921875
2019-04-26,1085.56689453125
2019-04-30,1069.9794921875
2019-05-02,1041.94189453125
2019-05-03,1021.1123657226562
2019-05-06,1010.3465576171875
2019-05-07,971.2152709960938
2019-05-08,955.7686157226562
2019-05-09,935.9221801757812
2019-05-10,929.9774780273438
2019-05-13,908.1182861328125
2019-05-14,900.0205688476562
2019-05-15,904.280029296875
2019-05-16,893.5143432617188
2019-05-17,890.0036010742188
2019-05-20,951.9303588867188
2019-05-21,959.51318359375
2019-05-22,972.1045532226562
2019-05-23,972.1513061523438
2019-05-24,987.9723510742188
2019-05-27,1006.9765014648438
2019-05-28,1001.7806396484375
2019-05-29,1019.52099609375
2019-05-30,1017.32080078125
2019-05-31,1009.8316040039062
2019-06-03,1002.576416015625
2019-06-04,993.9171142578125
