Date,TECHNOE.NS
2016-09-12,308.9844055175781
2016-09-14,303.4416809082031
2016-09-15,305.3205871582031
2016-09-16,294.469970703125
2016-09-19,284.9346008300781
2016-09-20,280.8949890136719
2016-09-21,279.43878173828125
2016-09-22,281.7873840332031
2016-09-23,284.8406066894531
2016-09-26,290.7591552734375
2016-09-27,287.2362365722656
2016-09-28,296.9595031738281
2016-09-29,288.8332824707031
2016-09-30,280.37823486328125
2016-10-03,286.10888671875
2016-10-04,287.84686279296875
2016-10-05,280.61309814453125
2016-10-06,285.8739929199219
2016-10-07,286.6255798339844
2016-10-10,282.6329040527344
2016-10-13,286.4376525878906
2016-10-14,286.7195129394531
2016-10-17,286.3907165527344
2016-10-18,287.1422424316406
2016-10-19,286.95440673828125
2016-10-20,286.7664794921875
2016-10-21,286.20281982421875
2016-10-24,286.95440673828125
2016-10-25,296.9595031738281
2016-10-26,294.79876708984375
2016-10-27,295.8321228027344
2016-10-28,293.15472412109375
2016-11-01,295.4563903808594
2016-11-02,287.283203125
2016-11-03,287.4710693359375
2016-11-04,283.7132873535156
2016-11-07,283.4314880371094
2016-11-08,282.3511047363281
2016-11-09,282.6329040527344
2016-11-10,290.1014709472656
2016-11-11,285.4042663574219
2016-11-15,278.8750915527344
2016-11-16,281.9283142089844
2016-11-17,276.1507263183594
2016-11-18,275.7279357910156
2016-11-21,274.1308898925781
2016-11-22,280.7539978027344
2016-11-23,284.8406066894531
2016-11-24,283.9481201171875
2016-11-25,286.3907165527344
2016-11-28,279.8146057128906
2016-11-29,285.7330627441406
2016-11-30,285.6861267089844
2016-12-01,284.37091064453125
2016-12-02,286.0619201660156
2016-12-05,285.49822998046875
2016-12-06,286.20281982421875
2016-12-07,284.8876037597656
2016-12-08,284.60577392578125
2016-12-09,285.5452575683594
2016-12-12,277.37200927734375
2016-12-13,282.5859680175781
2016-12-14,280.8949890136719
2016-12-15,278.9220886230469
2016-12-16,280.6600646972656
2016-12-19,276.33856201171875
2016-12-20,280.14337158203125
2016-12-21,276.3856201171875
2016-12-22,276.7143859863281
2016-12-23,281.0828552246094
2016-12-26,283.7132873535156
2016-12-27,285.5452575683594
2016-12-28,285.6861267089844
2016-12-29,287.37713623046875
2016-12-30,282.8677978515625
2017-01-02,284.74664306640625
2017-01-03,284.8876037597656
2017-01-04,297.80499267578125
2017-01-05,300.62335205078125
2017-01-06,305.93121337890625
2017-01-09,305.3675231933594
2017-01-10,318.98956298828125
2017-01-11,319.6941223144531
2017-01-12,324.5792541503906
2017-01-13,323.54583740234375
2017-01-16,320.11688232421875
2017-01-17,321.3381652832031
2017-01-18,321.4320983886719
2017-01-19,321.4791259765625
2017-01-20,325.6126403808594
2017-01-23,320.2108459472656
2017-01-24,327.9612731933594
2017-01-25,328.8067626953125
2017-01-27,326.36419677734375
2017-01-30,331.6720886230469
2017-01-31,332.51763916015625
2017-02-01,329.60528564453125
2017-02-02,328.94769287109375
2017-02-03,348.4412536621094
2017-02-06,352.9975280761719
2017-02-07,342.71063232421875
2017-02-08,348.6761169433594
2017-02-09,345.7638244628906
2017-02-10,347.7836608886719
2017-02-13,351.0247497558594
2017-02-14,353.3733215332031
2017-02-15,350.273193359375
2017-02-16,347.31390380859375
2017-02-17,346.2334899902344
2017-02-20,348.159423828125
2017-02-21,345.9986877441406
2017-02-22,346.65631103515625
2017-02-23,347.3608703613281
2017-02-27,346.89117431640625
2017-02-28,349.9913024902344
2017-03-01,353.9839782714844
2017-03-02,346.1395568847656
2017-03-03,348.58209228515625
2017-03-06,345.0592346191406
2017-03-07,345.7168273925781
2017-03-08,341.3484191894531
2017-03-09,338.76495361328125
2017-03-10,335.9465637207031
2017-03-14,343.8849182128906
2017-03-15,344.6364440917969
2017-03-16,342.00604248046875
2017-03-17,340.08013916015625
2017-03-20,337.9664001464844
2017-03-21,338.38916015625
2017-03-22,329.323486328125
2017-03-23,325.7535705566406
2017-03-24,325.8005065917969
2017-03-27,329.60528564453125
2017-03-28,359.5267639160156
2017-03-29,365.5861511230469
2017-03-30,373.9002990722656
2017-03-31,376.29583740234375
2017-04-03,384.187255859375
2017-04-05,371.45770263671875
2017-04-06,368.4984436035156
2017-04-07,370.7061767578125
2017-04-10,368.0757141113281
2017-04-11,365.7740478515625
2017-04-12,363.1435852050781
2017-04-13,358.25848388671875
2017-04-17,357.03717041015625
2017-04-18,358.96307373046875
2017-04-19,357.2250671386719
2017-04-20,354.1248779296875
2017-04-21,367.98175048828125
2017-04-24,370.2364196777344
2017-04-25,368.2165832519531
2017-04-26,367.04229736328125
2017-04-27,361.123779296875
2017-04-28,366.76043701171875
2017-05-02,377.23529052734375
2017-05-03,377.4701843261719
2017-05-04,378.69146728515625
2017-05-05,378.1278076171875
2017-05-08,381.4158630371094
2017-05-09,383.9054260253906
2017-05-10,383.0599365234375
2017-05-11,379.8658142089844
2017-05-12,381.4158630371094
2017-05-15,383.10687255859375
2017-05-16,381.7916564941406
2017-05-17,383.247802734375
2017-05-18,377.1883544921875
2017-05-19,363.707275390625
2017-05-22,373.75933837890625
2017-05-23,371.26983642578125
2017-05-24,367.4650573730469
2017-05-25,372.5380859375
2017-05-26,384.4220886230469
2017-05-29,372.4441833496094
2017-05-30,368.40447998046875
2017-05-31,375.4034423828125
2017-06-01,378.1278076171875
2017-06-02,397.856201171875
2017-06-05,396.63494873046875
2017-06-06,395.64849853515625
2017-06-07,395.46063232421875
2017-06-08,406.546142578125
2017-06-09,404.8081359863281
2017-06-12,397.99713134765625
2017-06-13,393.2528991699219
2017-06-14,388.4147644042969
2017-06-15,382.0264892578125
2017-06-16,390.6694641113281
2017-06-19,389.9648132324219
2017-06-20,379.58392333984375
2017-06-21,371.0350036621094
2017-06-22,361.02984619140625
2017-06-23,351.6353759765625
2017-06-27,346.5154113769531
2017-06-28,358.070556640625
2017-06-29,354.5007019042969
2017-06-30,352.4338684082031
2017-07-03,360.7010498046875
2017-07-04,360.6540222167969
2017-07-05,359.949462890625
2017-07-06,361.8753662109375
2017-07-07,361.0768127441406
2017-07-10,360.0903625488281
2017-07-11,355.5340881347656
2017-07-12,351.447509765625
2017-07-13,351.1656188964844
2017-07-14,350.273193359375
2017-07-17,355.1582946777344
2017-07-18,354.26580810546875
2017-07-19,366.14984130859375
2017-07-20,354.97039794921875
2017-07-21,355.5340881347656
2017-07-24,351.447509765625
2017-07-25,350.78985595703125
2017-07-26,349.61553955078125
2017-07-27,346.5154113769531
2017-07-28,347.8305969238281
2017-07-31,345.2940673828125
2017-08-01,347.1260070800781
2017-08-02,350.83685302734375
2017-08-03,351.0716857910156
2017-08-04,344.1197509765625
2017-08-07,346.3274841308594
2017-08-08,345.106201171875
2017-08-09,343.462158203125
2017-08-10,334.39654541015625
2017-08-11,325.4717712402344
2017-08-14,350.2261657714844
2017-08-16,360.419189453125
2017-08-17,351.4944152832031
2017-08-18,344.68341064453125
2017-08-21,340.97265625
2017-08-22,335.2889404296875
2017-08-23,339.3755798339844
2017-08-24,341.3014221191406
2017-08-28,334.6783142089844
2017-08-29,328.9007263183594
2017-08-30,337.6375732421875
2017-08-31,342.1469421386719
2017-09-01,341.8181457519531
2017-09-04,339.32861328125
2017-09-05,339.5634460449219
2017-09-06,336.9800109863281
2017-09-07,334.6783142089844
2017-09-08,333.2691650390625
2017-09-11,335.9935607910156
2017-09-12,341.7241516113281
2017-09-13,334.39654541015625
2017-09-14,345.5289001464844
2017-09-15,345.6228942871094
2017-09-18,350.78985595703125
2017-09-19,348.8170166015625
2017-09-20,338.90582275390625
2017-09-21,332.2827453613281
2017-09-22,317.86224365234375
2017-09-25,315.23175048828125
2017-09-26,309.26629638671875
2017-09-27,302.12646484375
2017-09-28,302.22039794921875
2017-09-29,306.0251770019531
2017-10-03,305.93121337890625
2017-10-04,300.15362548828125
2017-10-05,306.5418395996094
2017-10-06,310.39361572265625
2017-10-09,326.974853515625
2017-10-10,327.1627502441406
2017-10-11,324.6732177734375
2017-10-12,329.18255615234375
2017-10-13,328.9007263183594
2017-10-16,329.5583190917969
2017-10-17,328.618896484375
2017-10-18,329.6522521972656
2017-10-19,331.7660217285156
2017-10-23,327.1627502441406
2017-10-24,326.9278869628906
2017-10-25,322.5594482421875
2017-10-26,319.8350830078125
2017-10-27,320.633544921875
2017-10-30,331.3902587890625
2017-10-31,339.9393005371094
2017-11-01,338.90582275390625
2017-11-02,338.6709899902344
2017-11-03,339.7043762207031
2017-11-06,347.97149658203125
2017-11-07,349.1457824707031
2017-11-08,353.232421875
2017-11-09,349.0988464355469
2017-11-10,357.5069274902344
2017-11-13,344.2136535644531
2017-11-14,359.949462890625
2017-11-15,355.111328125
2017-11-16,359.3388366699219
2017-11-17,356.7083740234375
2017-11-20,361.5935363769531
2017-11-21,370.6591491699219
2017-11-22,372.2562561035156
2017-11-23,373.80633544921875
2017-11-24,374.1351623535156
2017-11-27,381.65069580078125
2017-11-28,374.0411682128906
2017-11-29,366.00897216796875
2017-11-30,383.52960205078125
2017-12-01,364.881591796875
2017-12-04,362.4389953613281
2017-12-05,356.9902648925781
2017-12-06,360.51312255859375
2017-12-07,369.3439636230469
2017-12-08,385.2206115722656
2017-12-11,373.00775146484375
2017-12-12,377.141357421875
2017-12-13,372.9138488769531
2017-12-14,364.2709655761719
2017-12-15,371.0819396972656
2017-12-18,368.3575439453125
2017-12-19,376.29583740234375
2017-12-20,376.67169189453125
2017-12-21,376.90655517578125
2017-12-22,380.0066833496094
2017-12-26,376.9534606933594
2017-12-27,377.7989807128906
2017-12-28,379.7248229980469
2017-12-29,386.9116516113281
2018-01-01,386.77069091796875
2018-01-02,376.3428649902344
2018-01-03,375.1685485839844
2018-01-04,371.5986328125
2018-01-05,394.70904541015625
2018-01-08,393.1589660644531
2018-01-09,386.6297912597656
2018-01-10,384.32818603515625
2018-01-11,382.44927978515625
2018-01-12,385.4085388183594
2018-01-15,378.69146728515625
2018-01-16,370.5652160644531
2018-01-17,373.57147216796875
2018-01-18,366.4316711425781
2018-01-19,371.1758728027344
2018-01-22,381.3218994140625
2018-01-23,380.75823974609375
2018-01-24,375.0745849609375
2018-01-25,369.7667236328125
2018-01-29,365.68011474609375
2018-01-30,356.9902648925781
2018-01-31,353.4673156738281
2018-02-01,351.72930908203125
2018-02-02,338.2481994628906
2018-02-05,338.90582275390625
2018-02-06,336.275390625
2018-02-07,334.39654541015625
2018-02-08,342.89849853515625
2018-02-09,342.8045654296875
2018-02-12,343.03936767578125
2018-02-14,344.3077087402344
2018-02-15,344.0258483886719
2018-02-16,339.89227294921875
2018-02-19,330.8265380859375
2018-02-20,331.4372253417969
2018-02-21,327.7264099121094
2018-02-22,329.0416564941406
2018-02-23,337.6375732421875
2018-02-26,342.5227355957031
2018-02-27,340.8786926269531
2018-02-28,356.5205078125
2018-03-01,346.79718017578125
2018-03-05,342.992431640625
2018-03-06,338.2481994628906
2018-03-07,328.3840026855469
2018-03-08,330.9674987792969
2018-03-09,338.01336669921875
2018-03-12,335.71173095703125
2018-03-13,329.6522521972656
2018-03-14,323.0291442871094
2018-03-15,320.1638488769531
2018-03-16,314.5271301269531
2018-03-19,338.9997863769531
2018-03-20,350.2261657714844
2018-03-21,354.8294982910156
2018-03-22,352.38690185546875
2018-03-23,356.2386779785156
2018-03-26,364.9755554199219
2018-03-27,359.8555603027344
2018-03-28,350.83685302734375
2018-04-02,348.8170166015625
2018-04-03,349.33367919921875
2018-04-04,345.7638244628906
2018-04-05,345.48199462890625
2018-04-06,345.24713134765625
2018-04-09,341.9120788574219
2018-04-10,342.992431640625
2018-04-11,338.9997863769531
2018-04-12,332.18878173828125
2018-04-13,334.9132080078125
2018-04-16,334.4434509277344
2018-04-17,336.04058837890625
2018-04-18,336.04058837890625
2018-04-19,336.6981506347656
2018-04-20,334.39654541015625
2018-04-23,333.83282470703125
2018-04-24,331.62518310546875
2018-04-25,328.9007263183594
2018-04-26,327.6324768066406
2018-04-27,329.8871765136719
2018-04-30,319.8350830078125
2018-05-02,324.6262512207031
2018-05-03,317.67431640625
2018-05-04,313.35284423828125
2018-05-07,313.0240478515625
2018-05-08,320.5396728515625
2018-05-09,315.23175048828125
2018-05-10,311.94366455078125
2018-05-11,311.3330383300781
2018-05-14,302.7370910644531
2018-05-15,298.4156188964844
2018-05-16,298.5095520019531
2018-05-17,300.62335205078125
2018-05-18,297.6640930175781
2018-05-21,295.92608642578125
2018-05-22,296.1609802246094
2018-05-23,294.51690673828125
2018-05-24,295.5972900390625
2018-05-25,307.904052734375
2018-05-28,299.4020690917969
2018-05-29,294.9866638183594
2018-05-30,293.8123474121094
2018-05-31,290.2424621582031
2018-06-01,287.33013916015625
2018-06-04,283.0086975097656
2018-06-05,281.5995178222656
2018-06-06,280.42523193359375
2018-06-07,289.068115234375
2018-06-08,281.5055847167969
2018-06-11,280.6600646972656
2018-06-12,278.1705322265625
2018-06-13,277.13714599609375
2018-06-14,278.2174987792969
2018-06-15,273.7081604003906
2018-06-18,274.694580078125
2018-06-19,263.0923767089844
2018-06-20,257.267822265625
2018-06-21,261.965087890625
2018-06-22,273.37933349609375
2018-06-25,263.23333740234375
2018-06-26,258.4891052246094
2018-06-27,253.0403289794922
2018-06-28,248.57794189453125
2018-06-29,248.9536895751953
2018-07-02,243.6458282470703
2018-07-03,246.51112365722656
2018-07-04,249.28250122070312
2018-07-05,244.49130249023438
2018-07-06,250.55076599121094
2018-07-09,246.18231201171875
2018-07-10,245.66561889648438
2018-07-11,246.18231201171875
2018-07-12,241.4381103515625
2018-07-13,246.79299926757812
2018-07-16,237.82122802734375
2018-07-17,235.8014373779297
2018-07-18,231.19815063476562
2018-07-19,228.0040283203125
2018-07-20,225.6553955078125
2018-07-23,230.775390625
2018-07-24,234.76803588867188
2018-07-25,226.31298828125
2018-07-26,231.1041717529297
2018-07-27,262.01202392578125
2018-07-30,256.4223327636719
2018-07-31,267.4608459472656
2018-08-01,259.2876281738281
2018-08-02,261.7301940917969
2018-08-03,267.7426452636719
2018-08-06,267.5547790527344
2018-08-07,247.73243713378906
2018-08-08,247.73243713378906
2018-08-09,247.73243713378906
2018-08-10,247.73243713378906
2018-08-13,247.73243713378906
2018-08-14,247.73243713378906
2018-08-16,247.73243713378906
2018-08-17,247.73243713378906
2018-08-20,247.73243713378906
2018-08-21,247.73243713378906
2018-08-23,247.73243713378906
2018-08-24,247.73243713378906
2018-08-27,247.73243713378906
2018-08-28,247.73243713378906
2018-08-29,247.73243713378906
2018-08-30,247.73243713378906
2018-08-31,247.73243713378906
2018-09-03,247.73243713378906
2018-09-04,247.73243713378906
2018-09-05,247.73243713378906
2018-09-06,247.73243713378906
2018-09-07,247.73243713378906
2018-09-10,247.73243713378906
2018-09-11,247.73243713378906
2018-09-12,247.73243713378906
2018-09-14,247.73243713378906
2018-09-17,247.73243713378906
2018-09-18,247.73243713378906
2018-09-19,247.73243713378906
2018-09-21,247.73243713378906
2018-09-24,247.73243713378906
2018-09-25,247.73243713378906
2018-09-26,247.73243713378906
2018-09-27,247.73243713378906
2018-09-28,247.73243713378906
2018-10-01,247.73243713378906
2018-10-03,247.73243713378906
2018-10-04,247.73243713378906
2018-10-05,247.73243713378906
2018-10-08,247.73243713378906
2018-10-09,247.73243713378906
2018-10-10,247.73243713378906
2018-10-11,247.73243713378906
2018-10-12,247.73243713378906
2018-10-15,247.73243713378906
2018-10-16,247.73243713378906
2018-10-17,247.73243713378906
2018-10-19,247.73243713378906
2018-10-22,247.73243713378906
2018-10-23,247.73243713378906
2018-10-24,247.73243713378906
2018-10-25,247.73243713378906
2018-10-26,247.73243713378906
2018-10-29,247.73243713378906
2018-10-30,247.73243713378906
2018-10-31,247.73243713378906
2018-11-01,247.73243713378906
2018-11-02,247.73243713378906
2018-11-05,247.73243713378906
2018-11-06,247.73243713378906
2018-11-07,247.73243713378906
2018-11-09,247.73243713378906
2018-11-12,247.73243713378906
2018-11-13,247.73243713378906
2018-11-14,247.73243713378906
2018-11-15,247.73243713378906
2018-11-16,247.73243713378906
2018-11-19,247.73243713378906
2018-11-20,247.73243713378906
2018-11-21,247.73243713378906
2018-11-22,247.73243713378906
2018-11-26,247.73243713378906
2018-11-27,247.73243713378906
2018-11-28,247.73243713378906
2018-11-29,247.73243713378906
2018-11-30,247.73243713378906
2018-12-03,247.73243713378906
2018-12-04,271.3125305175781
2018-12-05,257.7844543457031
2018-12-06,244.9141082763672
2018-12-07,232.70123291015625
2018-12-10,221.0990753173828
2018-12-11,211.00001525878906
2018-12-12,219.22018432617188
2018-12-13,230.1647491455078
2018-12-14,241.6729736328125
2018-12-17,244.6792449951172
2018-12-18,244.44435119628906
2018-12-19,245.7595672607422
2018-12-20,242.5184783935547
2018-12-21,242.37757873535156
2018-12-24,245.99444580078125
2018-12-26,239.70013427734375
2018-12-27,243.41094970703125
2018-12-28,244.1155548095703
2018-12-31,248.2960662841797
2019-01-01,245.8065643310547
2019-01-02,232.70123291015625
2019-01-03,227.2054901123047
2019-01-04,225.46751403808594
2019-01-07,233.0770263671875
2019-01-08,230.1647491455078
2019-01-09,230.1647491455078
2019-01-10,230.1647491455078
2019-01-11,227.11154174804688
2019-01-14,228.80255126953125
2019-01-15,229.2252960205078
2019-01-16,237.96217346191406
2019-01-17,232.13758850097656
2019-01-18,230.63446044921875
2019-01-21,231.66787719726562
2019-01-22,231.6208953857422
2019-01-23,234.81500244140625
2019-01-24,236.6938934326172
2019-01-25,234.81500244140625
2019-01-28,228.896484375
2019-01-29,228.33282470703125
2019-01-30,223.30677795410156
2019-01-31,226.31298828125
2019-02-01,222.93101501464844
2019-02-04,220.95814514160156
2019-02-05,220.8642120361328
2019-02-06,214.66384887695312
2019-02-07,214.1471710205078
2019-02-08,218.0928192138672
2019-02-11,212.55010986328125
2019-02-12,207.75889587402344
2019-02-14,215.13357543945312
2019-02-15,222.55520629882812
2019-02-18,235.70748901367188
2019-02-19,231.9027099609375
2019-02-20,238.3379364013672
2019-02-21,246.6990509033203
2019-02-22,251.5371856689453
2019-02-25,249.56431579589844
2019-02-26,234.67408752441406
2019-02-27,230.49356079101562
2019-02-28,219.7838592529297
2019-03-01,218.7034912109375
2019-03-05,216.54275512695312
2019-03-06,220.91119384765625
2019-03-07,219.5019989013672
2019-03-08,219.64292907714844
2019-03-11,221.709716796875
2019-03-12,222.60218811035156
2019-03-13,228.3798065185547
2019-03-14,241.8608856201172
2019-03-15,232.7482147216797
2019-03-18,235.37869262695312
2019-03-19,246.88690185546875
2019-03-20,241.25021362304688
2019-03-22,242.56546020507812
2019-03-25,235.37869262695312
2019-03-26,237.5863800048828
2019-03-27,234.81500244140625
2019-03-28,240.35775756835938
2019-04-01,248.57794189453125
2019-04-02,244.6322479248047
2019-04-03,243.17608642578125
2019-04-04,241.76695251464844
2019-04-05,247.6384735107422
2019-04-08,247.77935791015625
2019-04-09,247.68545532226562
2019-04-10,247.49757385253906
2019-04-11,249.7991943359375
2019-04-12,247.8263397216797
2019-04-15,248.9536895751953
2019-04-16,248.4840087890625
2019-04-18,248.0612030029297
2019-04-22,234.81500244140625
2019-04-23,230.8693389892578
2019-04-24,227.3933868408203
2019-04-25,220.6763153076172
2019-04-26,224.9977569580078
2019-04-30,222.60218811035156
2019-05-02,221.28695678710938
2019-05-03,220.770263671875
2019-05-06,218.93833923339844
2019-05-07,222.414306640625
2019-05-08,217.24732971191406
2019-05-09,217.48219299316406
2019-05-10,219.830810546875
2019-05-13,215.79119873046875
2019-05-14,219.7838592529297
2019-05-15,215.13357543945312
2019-05-16,216.87155151367188
2019-05-17,216.1199951171875
2019-05-20,223.30677795410156
2019-05-21,221.709716796875
2019-05-22,217.20034790039062
2019-05-23,219.54898071289062
2019-05-24,218.89137268066406
2019-05-27,230.35263061523438
2019-05-28,234.67408752441406
2019-05-29,232.0906219482422
2019-05-30,230.35263061523438
2019-05-31,234.29830932617188
2019-06-03,251.5841522216797
2019-06-04,254.77830505371094
2019-06-06,247.77935791015625
2019-06-07,238.29095458984375
2019-06-10,238.1500701904297
2019-06-11,240.02894592285156
2019-06-12,235.8953857421875
2019-06-13,232.5133819580078
2019-06-14,226.4539337158203
