Date,AMBUJACEM.NS
2016-08-05,240.0486602783203
2016-08-08,240.57073974609375
2016-08-09,235.35037231445312
2016-08-10,226.60629272460938
2016-08-11,225.9537811279297
2016-08-12,230.13003540039062
2016-08-16,234.61082458496094
2016-08-17,234.6978302001953
2016-08-18,236.74249267578125
2016-08-19,240.52723693847656
2016-08-22,236.04641723632812
2016-08-23,235.78536987304688
2016-08-24,232.39218139648438
2016-08-25,230.56504821777344
2016-08-26,231.5656280517578
2016-08-29,229.8690185546875
2016-08-30,239.30914306640625
2016-08-31,241.8323211669922
2016-09-01,241.00576782226562
2016-09-02,240.44017028808594
2016-09-06,241.353759765625
2016-09-07,238.39556884765625
2016-09-08,240.0922088623047
2016-09-09,237.2209930419922
2016-09-12,226.08425903320312
2016-09-14,229.7384796142578
2016-09-15,226.7803192138672
2016-09-16,228.30288696289062
2016-09-19,232.39218139648438
2016-09-20,232.4792022705078
2016-09-21,230.0430450439453
2016-09-22,231.04359436035156
2016-09-23,225.3447265625
2016-09-26,221.73399353027344
2016-09-27,224.6051788330078
2016-09-28,226.91079711914062
2016-09-29,221.42945861816406
2016-09-30,219.0367889404297
2016-10-03,225.2576904296875
2016-10-04,222.8650665283203
2016-10-05,222.8650665283203
2016-10-06,219.8198699951172
2016-10-07,219.9503936767578
2016-10-10,223.60462951660156
2016-10-13,219.73287963867188
2016-10-14,220.08087158203125
2016-10-17,214.38198852539062
2016-10-18,218.47125244140625
2016-10-19,218.51475524902344
2016-10-20,220.16790771484375
2016-10-21,214.90403747558594
2016-10-24,215.2520751953125
2016-10-25,216.07861328125
2016-10-26,216.3396453857422
2016-10-27,211.7283172607422
2016-10-28,210.03172302246094
2016-11-01,212.72889709472656
2016-11-02,209.33566284179688
2016-11-03,211.51080322265625
2016-11-04,209.55320739746094
2016-11-07,210.29273986816406
2016-11-08,212.85939025878906
2016-11-09,200.8091278076172
2016-11-10,200.9396209716797
2016-11-11,191.02101135253906
2016-11-15,181.45034790039062
2016-11-16,175.968994140625
2016-11-17,168.8345489501953
2016-11-18,172.96731567382812
2016-11-21,168.44302368164062
2016-11-22,170.05264282226562
2016-11-23,172.31475830078125
2016-11-24,175.0989532470703
2016-11-25,176.62152099609375
2016-11-28,177.6656036376953
2016-11-29,178.40513610839844
2016-11-30,183.4080047607422
2016-12-01,180.01475524902344
2016-12-02,178.40513610839844
2016-12-05,182.84243774414062
2016-12-06,183.2339630126953
2016-12-07,182.05938720703125
2016-12-08,186.10513305664062
2016-12-09,187.97579956054688
2016-12-12,181.27635192871094
2016-12-13,179.57972717285156
2016-12-14,178.57916259765625
2016-12-15,175.62100219726562
2016-12-16,176.14300537109375
2016-12-19,175.0119171142578
2016-12-20,178.66619873046875
2016-12-21,175.88201904296875
2016-12-22,173.96783447265625
2016-12-23,174.05487060546875
2016-12-26,172.57577514648438
2016-12-27,176.53451538085938
2016-12-28,175.0989532470703
2016-12-29,177.4045867919922
2016-12-30,179.4927215576172
2017-01-02,186.7141876220703
2017-01-03,187.23623657226562
2017-01-04,184.58258056640625
2017-01-05,186.49667358398438
2017-01-06,184.97410583496094
2017-01-09,183.3209686279297
2017-01-10,182.18992614746094
2017-01-11,187.80177307128906
2017-01-12,186.40968322753906
2017-01-13,185.5396270751953
2017-01-16,184.8870849609375
2017-01-17,185.23509216308594
2017-01-18,189.28085327148438
2017-01-19,191.71702575683594
2017-01-20,189.41136169433594
2017-01-23,191.49951171875
2017-01-24,194.37069702148438
2017-01-25,199.37353515625
2017-01-27,202.5492401123047
2017-01-30,199.63455200195312
2017-01-31,199.2865447998047
2017-02-01,203.94131469726562
2017-02-02,201.5052032470703
2017-02-03,199.46051025390625
2017-02-06,208.46563720703125
2017-02-07,204.33285522460938
2017-02-08,207.63906860351562
2017-02-09,207.42156982421875
2017-02-10,206.68197631835938
2017-02-13,208.11761474609375
2017-02-14,206.89950561523438
2017-02-15,204.50685119628906
2017-02-16,205.02891540527344
2017-02-17,207.24755859375
2017-02-20,208.29159545898438
2017-02-21,207.90008544921875
2017-02-22,202.85374450683594
2017-02-23,201.8531951904297
2017-02-27,200.0260772705078
2017-02-28,199.54754638671875
2017-03-01,199.11253356933594
2017-03-02,198.89500427246094
2017-03-03,196.11080932617188
2017-03-06,195.7192840576172
2017-03-07,195.5887908935547
2017-03-08,195.98028564453125
2017-03-09,197.63340759277344
2017-03-10,199.2865447998047
2017-03-14,203.332275390625
2017-03-15,202.72323608398438
2017-03-16,205.8716583251953
2017-03-17,204.73475646972656
2017-03-20,204.82217407226562
2017-03-21,207.4021453857422
2017-03-22,203.77273559570312
2017-03-23,203.4666290283203
2017-03-24,201.06158447265625
2017-03-27,199.0500946044922
2017-03-28,199.70602416992188
2017-03-29,201.7174835205078
2017-03-30,204.64727783203125
2017-03-31,206.96487426757812
2017-04-03,207.75198364257812
2017-04-05,208.8014373779297
2017-04-06,212.82444763183594
2017-04-07,212.03732299804688
2017-04-10,214.17999267578125
2017-04-11,217.67825317382812
2017-04-12,217.85316467285156
2017-04-13,214.44236755371094
2017-04-17,215.8853759765625
2017-04-18,210.5505828857422
2017-04-19,210.0258331298828
2017-04-20,210.85667419433594
2017-04-21,209.3699188232422
2017-04-24,215.7541961669922
2017-04-25,215.4918212890625
2017-04-26,215.1420135498047
2017-04-27,218.20298767089844
2017-04-28,215.05455017089844
2017-05-02,211.4688720703125
2017-05-03,212.12477111816406
2017-05-04,213.30540466308594
2017-05-05,215.6230010986328
2017-05-08,228.0417938232422
2017-05-09,225.2431640625
2017-05-10,227.1234893798828
2017-05-11,227.64820861816406
2017-05-12,225.98655700683594
2017-05-15,225.76791381835938
2017-05-16,227.95428466796875
2017-05-17,225.63674926757812
2017-05-18,220.56427001953125
2017-05-19,219.73345947265625
2017-05-22,212.82444763183594
2017-05-23,209.71974182128906
2017-05-24,205.78421020507812
2017-05-25,209.93838500976562
2017-05-26,210.2444610595703
2017-05-29,210.11326599121094
2017-05-30,212.03732299804688
2017-05-31,210.9878387451172
2017-06-01,210.2007598876953
2017-06-02,210.28819274902344
2017-06-05,210.2007598876953
2017-06-06,205.56556701660156
2017-06-07,206.92112731933594
2017-06-08,205.52183532714844
2017-06-09,205.56556701660156
2017-06-12,201.7174835205078
2017-06-13,202.2422332763672
2017-06-14,204.69100952148438
2017-06-15,206.4838409423828
2017-06-16,207.4896240234375
2017-06-19,207.97059631347656
2017-06-20,210.94412231445312
2017-06-21,210.2007598876953
2017-06-22,214.2237548828125
2017-06-23,212.7806854248047
2017-06-27,210.5505828857422
2017-06-28,214.83590698242188
2017-06-29,215.92910766601562
2017-06-30,215.6230010986328
2017-07-03,216.4101104736328
2017-07-04,217.85316467285156
2017-07-05,221.48257446289062
2017-07-06,224.41236877441406
2017-07-07,221.65750122070312
2017-07-10,222.48831176757812
2017-07-11,223.14422607421875
2017-07-12,228.2604217529297
2017-07-13,230.14071655273438
2017-07-14,229.0475311279297
2017-07-17,232.764404296875
2017-07-18,232.8518829345703
2017-07-19,231.4088897705078
2017-07-20,228.78518676757812
2017-07-21,232.72071838378906
2017-07-24,234.46983337402344
2017-07-25,234.20741271972656
2017-07-26,231.67120361328125
2017-07-27,231.4088897705078
2017-07-28,229.6597442626953
2017-07-31,230.14071655273438
2017-08-01,228.08547973632812
2017-08-02,234.59722900390625
2017-08-03,239.43699645996094
2017-08-04,244.14479064941406
2017-08-07,245.94869995117188
2017-08-08,241.24090576171875
2017-08-09,240.40492248535156
2017-08-10,235.34518432617188
2017-08-11,231.73736572265625
2017-08-14,233.27728271484375
2017-08-16,237.63307189941406
2017-08-17,238.3810577392578
2017-08-18,241.94488525390625
2017-08-21,241.4608917236328
2017-08-22,240.36097717285156
2017-08-23,243.44082641601562
2017-08-24,242.3408660888672
2017-08-28,245.81674194335938
2017-08-29,241.98887634277344
2017-08-30,246.52066040039062
2017-08-31,246.69667053222656
2017-09-01,248.6765594482422
2017-09-04,243.57278442382812
2017-09-05,248.54461669921875
2017-09-06,248.6765594482422
2017-09-07,247.3126220703125
2017-09-08,248.63253784179688
2017-09-11,250.87646484375
2017-09-12,254.13230895996094
2017-09-13,251.44839477539062
2017-09-14,250.52447509765625
2017-09-15,250.21649169921875
2017-09-18,248.4125518798828
2017-09-19,250.87646484375
2017-09-20,246.30067443847656
2017-09-21,243.52882385253906
2017-09-22,237.5010986328125
2017-09-25,230.76939392089844
2017-09-26,229.93344116210938
2017-09-27,230.9013671875
2017-09-28,235.87313842773438
2017-09-29,234.46524047851562
2017-10-03,236.13714599609375
2017-10-04,237.1930694580078
2017-10-05,241.06494140625
2017-10-06,245.28872680664062
2017-10-09,246.608642578125
2017-10-10,244.32073974609375
2017-10-11,241.1089324951172
2017-10-12,244.1007537841797
2017-10-13,244.23275756835938
2017-10-16,246.21266174316406
2017-10-17,247.13665771484375
2017-10-18,244.54075622558594
2017-10-19,241.1529083251953
2017-10-23,247.9725799560547
2017-10-24,248.32456970214844
2017-10-25,247.92860412597656
2017-10-26,243.2648162841797
2017-10-27,245.4207305908203
2017-10-30,249.5125274658203
2017-10-31,247.70863342285156
2017-11-01,249.07252502441406
2017-11-02,245.99266052246094
2017-11-03,248.6765594482422
2017-11-06,246.43267822265625
2017-11-07,243.44082641601562
2017-11-08,240.66893005371094
2017-11-09,238.4690399169922
2017-11-10,237.6770782470703
2017-11-13,238.64503479003906
2017-11-14,238.77699279785156
2017-11-15,243.00083923339844
2017-11-16,242.12088012695312
2017-11-17,241.54888916015625
2017-11-20,232.92530822753906
2017-11-21,230.24142456054688
2017-11-22,233.7172393798828
2017-11-23,233.14527893066406
2017-11-24,233.14527893066406
2017-11-27,230.9013671875
2017-11-28,231.4733428955078
2017-11-29,231.4733428955078
2017-11-30,230.9893798828125
2017-12-01,231.913330078125
2017-12-04,229.75746154785156
2017-12-05,229.1854705810547
2017-12-06,230.28541564941406
2017-12-07,233.93728637695312
2017-12-08,235.9171905517578
2017-12-11,236.797119140625
2017-12-12,233.45327758789062
2017-12-13,232.39732360839844
2017-12-14,232.96929931640625
2017-12-15,232.66128540039062
2017-12-18,232.30934143066406
2017-12-19,238.16107177734375
2017-12-20,235.34518432617188
2017-12-21,236.35714721679688
2017-12-22,235.47720336914062
2017-12-26,240.49295043945312
2017-12-27,238.73301696777344
2017-12-28,238.99705505371094
2017-12-29,239.39295959472656
2018-01-01,235.87313842773438
2018-01-02,235.96116638183594
2018-01-03,239.87698364257812
2018-01-04,240.6249542236328
2018-01-05,241.02090454101562
2018-01-08,241.6369171142578
2018-01-09,243.8807830810547
2018-01-10,242.9568328857422
2018-01-11,239.1290283203125
2018-01-12,237.0611114501953
2018-01-15,243.70480346679688
2018-01-16,244.4967803955078
2018-01-17,243.8807830810547
2018-01-18,242.5608367919922
2018-01-19,236.35714721679688
2018-01-22,236.2251434326172
2018-01-23,231.16542053222656
2018-01-24,228.92147827148438
2018-01-25,231.4293670654297
2018-01-29,232.00132751464844
2018-01-30,230.1094207763672
2018-01-31,230.37339782714844
2018-02-01,234.46524047851562
2018-02-02,228.39349365234375
2018-02-05,227.9975128173828
2018-02-06,224.65367126464844
2018-02-07,218.4939727783203
2018-02-08,230.46141052246094
2018-02-09,227.82151794433594
2018-02-12,226.06163024902344
2018-02-14,223.64170837402344
2018-02-15,222.98175048828125
2018-02-16,226.193603515625
2018-02-19,226.63356018066406
2018-02-20,232.0453338623047
2018-02-21,230.28541564941406
2018-02-22,226.06163024902344
2018-02-23,228.96546936035156
2018-02-26,231.3853759765625
2018-02-27,221.22181701660156
2018-02-28,222.05780029296875
2018-03-01,222.76174926757812
2018-03-05,216.5580596923828
2018-03-06,211.76226806640625
2018-03-07,206.9664764404297
2018-03-08,207.89044189453125
2018-03-09,207.14247131347656
2018-03-12,211.93824768066406
2018-03-13,210.13433837890625
2018-03-14,214.6221160888672
2018-03-15,213.21417236328125
2018-03-16,206.57049560546875
2018-03-19,203.4026641845703
2018-03-20,202.74269104003906
2018-03-21,202.25872802734375
2018-03-22,200.8507537841797
2018-03-23,199.92678833007812
2018-03-26,203.35867309570312
2018-03-27,203.88661193847656
2018-03-28,204.98658752441406
2018-04-02,211.36627197265625
2018-04-03,211.76226806640625
2018-04-04,208.19842529296875
2018-04-05,211.2157745361328
2018-04-06,211.7926483154297
2018-04-09,209.9733428955078
2018-04-10,208.55340576171875
2018-04-11,210.77206420898438
2018-04-12,209.44085693359375
2018-04-13,210.01771545410156
2018-04-16,214.45501708984375
2018-04-17,217.29490661621094
2018-04-18,217.33929443359375
2018-04-19,219.2029571533203
2018-04-20,218.8479766845703
2018-04-23,219.7354278564453
2018-04-24,219.91293334960938
2018-04-25,218.0492401123047
2018-04-26,215.2093963623047
2018-04-27,217.33929443359375
2018-04-30,222.44219970703125
2018-05-02,217.827392578125
2018-05-03,212.9463653564453
2018-05-04,210.06210327148438
2018-05-07,208.7752685546875
2018-05-08,203.62799072265625
2018-05-09,199.3681640625
2018-05-10,195.28585815429688
2018-05-11,192.71221923828125
2018-05-14,192.9784698486328
2018-05-15,190.00546264648438
2018-05-16,187.9643096923828
2018-05-17,193.15594482421875
2018-05-18,186.7662353515625
2018-05-21,184.63633728027344
2018-05-22,184.59194946289062
2018-05-23,184.1482391357422
2018-05-24,188.8517608642578
2018-05-25,187.7868194580078
2018-05-28,188.2305450439453
2018-05-29,184.85818481445312
2018-05-30,182.99452209472656
2018-05-31,182.28456115722656
2018-06-01,180.64276123046875
2018-06-04,178.7790985107422
2018-06-05,179.31155395507812
2018-06-06,181.17523193359375
2018-06-07,182.81704711914062
2018-06-08,182.81704711914062
2018-06-11,182.86143493652344
2018-06-12,183.61573791503906
2018-06-13,186.3668975830078
2018-06-14,182.86143493652344
2018-06-15,181.88519287109375
2018-06-18,180.06591796875
2018-06-19,177.71412658691406
2018-06-20,175.49546813964844
2018-06-21,174.8298797607422
2018-06-22,181.88519287109375
2018-06-25,183.52699279785156
2018-06-26,188.097412109375
2018-06-27,182.19581604003906
2018-06-28,178.29098510742188
2018-06-29,184.10385131835938
2018-07-02,177.40353393554688
2018-07-03,178.29098510742188
2018-07-04,178.3797149658203
2018-07-05,184.10385131835938
2018-07-06,184.19261169433594
2018-07-09,182.95013427734375
2018-07-10,181.3527374267578
2018-07-11,179.7552947998047
2018-07-12,179.00096130371094
2018-07-13,174.7411346435547
2018-07-16,169.1057586669922
2018-07-17,173.5874481201172
2018-07-18,173.6317901611328
2018-07-19,171.59066772460938
2018-07-20,172.43373107910156
2018-07-23,175.7173309326172
2018-07-24,188.71864318847656
2018-07-25,184.99131774902344
2018-07-26,198.34759521484375
2018-07-27,199.76756286621094
2018-07-30,201.4537353515625
2018-07-31,204.73731994628906
2018-08-01,207.6659698486328
2018-08-02,203.05116271972656
2018-08-03,200.65501403808594
2018-08-06,202.784912109375
2018-08-07,204.20486450195312
2018-08-08,204.95916748046875
2018-08-09,206.2460174560547
2018-08-10,202.07493591308594
2018-08-13,196.04019165039062
2018-08-14,200.87689208984375
2018-08-16,199.23507690429688
2018-08-17,202.9180450439453
2018-08-20,203.89422607421875
2018-08-21,212.4138946533203
2018-08-23,210.5502166748047
2018-08-24,210.06210327148438
2018-08-27,214.49940490722656
2018-08-28,209.79586791992188
2018-08-29,206.91159057617188
2018-08-30,211.12705993652344
2018-08-31,214.1887969970703
2018-09-03,212.99072265625
2018-09-04,202.2967987060547
2018-09-05,198.08135986328125
2018-09-06,201.09873962402344
2018-09-07,201.89744567871094
2018-09-10,194.97525024414062
2018-09-11,195.41897583007812
2018-09-12,201.09873962402344
2018-09-14,203.93861389160156
2018-09-17,200.4774932861328
2018-09-18,199.14633178710938
2018-09-19,199.67881774902344
2018-09-21,200.07815551757812
2018-09-24,194.0434112548828
2018-09-25,200.25564575195312
2018-09-26,200.65501403808594
2018-09-27,201.6755828857422
2018-09-28,198.39198303222656
2018-10-01,197.6376495361328
2018-10-03,189.29550170898438
2018-10-04,189.65049743652344
2018-10-05,184.99131774902344
2018-10-08,184.68072509765625
2018-10-09,181.66334533691406
2018-10-10,186.2781219482422
2018-10-11,184.45884704589844
2018-10-12,194.88650512695312
2018-10-15,192.5791015625
2018-10-16,196.57269287109375
2018-10-17,194.6202850341797
2018-10-19,185.65689086914062
2018-10-22,182.81704711914062
2018-10-23,178.02474975585938
2018-10-24,174.2974090576172
2018-10-25,170.88067626953125
2018-10-26,169.01699829101562
2018-10-29,171.36880493164062
2018-10-30,170.7919158935547
2018-10-31,174.96299743652344
2018-11-01,177.44789123535156
2018-11-02,181.0864715576172
2018-11-05,182.32891845703125
2018-11-06,181.21961975097656
2018-11-07,182.46205139160156
2018-11-09,182.19581604003906
2018-11-12,180.4652557373047
2018-11-13,182.6839141845703
2018-11-14,187.4318389892578
2018-11-15,193.33346557617188
2018-11-16,192.8009796142578
2018-11-19,195.59646606445312
2018-11-20,190.80419921875
2018-11-21,193.11160278320312
2018-11-22,190.4935302734375
2018-11-26,192.0910186767578
2018-11-27,191.55853271484375
2018-11-28,190.40484619140625
2018-11-29,192.401611328125
2018-11-30,192.9784698486328
2018-12-03,195.2415008544922
2018-12-04,194.35403442382812
2018-12-05,192.26849365234375
2018-12-06,184.72506713867188
2018-12-07,188.54116821289062
2018-12-10,181.84080505371094
2018-12-11,189.11801147460938
2018-12-12,191.6472625732422
2018-12-13,194.0877685546875
2018-12-14,194.75340270996094
2018-12-17,194.13217163085938
2018-12-18,194.9308624267578
2018-12-19,201.6755828857422
2018-12-20,199.76756286621094
2018-12-21,195.86273193359375
2018-12-24,189.25112915039062
2018-12-26,196.2176971435547
2018-12-27,192.4459991455078
2018-12-28,196.0845947265625
2018-12-31,199.76756286621094
2019-01-01,197.8151092529297
2019-01-02,194.3096466064453
2019-01-03,189.78363037109375
2019-01-04,192.1797637939453
2019-01-07,193.4665985107422
2019-01-08,194.0877685546875
2019-01-09,188.89614868164062
2019-01-10,189.16238403320312
2019-01-11,188.89614868164062
2019-01-14,190.67108154296875
2019-01-15,192.35726928710938
2019-01-16,192.4459991455078
2019-01-17,191.02606201171875
2019-01-18,188.71864318847656
2019-01-21,188.4080352783203
2019-01-22,189.78363037109375
2019-01-23,188.49679565429688
2019-01-24,187.4318389892578
2019-01-25,179.57781982421875
2019-01-28,177.27040100097656
2019-01-29,178.24659729003906
2019-01-30,181.6189727783203
2019-01-31,186.2781219482422
2019-02-01,188.58554077148438
2019-02-04,188.58554077148438
2019-02-05,185.70127868652344
2019-02-06,190.36045837402344
2019-02-07,190.75979614257812
2019-02-08,189.25112915039062
2019-02-11,184.23696899414062
2019-02-12,184.10385131835938
2019-02-14,181.39707946777344
2019-02-15,181.7520751953125
2019-02-18,175.7173309326172
2019-02-19,177.1372833251953
2019-02-20,183.52699279785156
2019-02-21,186.0119171142578
2019-02-22,187.20997619628906
2019-02-25,186.45562744140625
2019-02-26,188.45240783691406
2019-02-27,191.22311401367188
2019-02-28,189.52493286132812
2019-03-01,194.35133361816406
2019-03-05,198.41798400878906
2019-03-06,196.85389709472656
2019-03-07,197.70297241210938
2019-03-08,202.12716674804688
2019-03-11,208.5176544189453
2019-03-12,208.3835906982422
2019-03-13,205.3894500732422
2019-03-14,200.339599609375
2019-03-15,201.41213989257812
2019-03-18,202.39529418945312
2019-03-19,205.4341278076172
2019-03-20,203.28907775878906
2019-03-22,205.4341278076172
2019-03-25,204.98724365234375
2019-03-26,206.81947326660156
2019-03-27,207.5791778564453
2019-03-28,207.2216796875
2019-04-01,209.6348876953125
2019-04-02,205.5235137939453
2019-04-03,202.66342163085938
2019-04-04,198.95428466796875
2019-04-05,200.20556640625
2019-04-08,201.6356201171875
2019-04-09,203.02093505859375
2019-04-10,200.11618041992188
2019-04-11,203.06561279296875
2019-04-12,204.8084716796875
2019-04-15,203.28907775878906
2019-04-16,207.3557586669922
2019-04-18,208.60704040527344
2019-04-22,202.0824737548828
2019-04-23,202.70811462402344
2019-04-24,200.29493713378906
2019-04-25,197.12203979492188
2019-04-26,201.9930877685547
2019-04-30,197.07736206054688
2019-05-02,197.5689239501953
2019-05-03,198.1498565673828
2019-05-06,196.36231994628906
2019-05-07,195.0216522216797
2019-05-08,190.68687438964844
2019-05-09,191.22311401367188
2019-05-10,191.93812561035156
2019-05-13,187.69271850585938
2019-05-14,190.46339416503906
2019-05-15,187.46925354003906
2019-05-16,192.38504028320312
2019-05-17,195.73666381835938
2019-05-20,200.3843231201172
2019-05-21,197.0326385498047
