Date,GRASIM.NS
2016-06-24,628.9661865234375
2016-06-27,640.2962646484375
2016-06-28,653.5609741210938
2016-06-29,655.708251953125
2016-06-30,683.8499755859375
2016-07-01,680.5667114257812
2016-07-04,671.2814331054688
2016-07-05,665.1181640625
2016-07-07,666.95751953125
2016-07-08,665.557861328125
2016-07-11,668.972900390625
2016-07-12,680.0244140625
2016-07-13,678.4046630859375
2016-07-14,697.7887573242188
2016-07-15,706.7075805664062
2016-07-18,703.18994140625
2016-07-19,697.6862182617188
2016-07-20,709.6390991210938
2016-07-21,718.3745727539062
2016-07-22,716.8796997070312
2016-07-25,712.4825439453125
2016-07-26,711.8157958984375
2016-07-27,713.8162841796875
2016-07-28,709.0601806640625
2016-07-29,717.3927612304688
2016-08-01,731.1117553710938
2016-08-02,731.624755859375
2016-08-03,728.224365234375
2016-08-04,732.1963500976562
2016-08-05,771.76318359375
2016-08-08,774.7899780273438
2016-08-09,760.1693725585938
2016-08-10,709.9176635742188
2016-08-11,665.3745727539062
2016-08-12,668.5918579101562
2016-08-16,657.3131713867188
2016-08-17,662.5237426757812
2016-08-18,678.18505859375
2016-08-19,679.0130615234375
2016-08-22,659.9002075195312
2016-08-23,663.4691162109375
2016-08-24,670.2921142578125
2016-08-25,663.7257080078125
2016-08-26,664.4730834960938
2016-08-29,663.0660400390625
2016-08-30,686.422119140625
2016-08-31,684.4507446289062
2016-09-01,674.7770385742188
2016-09-02,676.1474609375
2016-09-06,689.1557006835938
2016-09-07,685.1439819335938
2016-09-08,704.3682250976562
2016-09-09,694.1476440429688
2016-09-12,683.5364379882812
2016-09-14,695.7479248046875
2016-09-15,697.3038940429688
2016-09-16,715.7833862304688
2016-09-19,716.5282592773438
2016-09-20,719.2639770507812
2016-09-21,718.0398559570312
2016-09-22,726.6970825195312
2016-09-23,722.582275390625
2016-09-26,714.6625366210938
2016-09-27,712.1774291992188
2016-09-28,719.890625
2016-09-29,694.2877197265625
2016-09-30,713.3056640625
2016-10-03,722.69287109375
2016-10-04,725.2149047851562
2016-10-05,727.6114501953125
2016-10-06,744.1957397460938
2016-10-07,755.8101806640625
2016-10-10,748.2515258789062
2016-10-13,732.8397216796875
2016-10-14,733.8351440429688
2016-10-17,715.6948852539062
2016-10-18,721.9259033203125
2016-10-19,724.6544799804688
2016-10-20,725.686767578125
2016-10-21,716.5429077148438
2016-10-24,716.8010864257812
2016-10-25,717.4646606445312
2016-10-26,716.8010864257812
2016-10-27,706.845947265625
2016-10-28,711.8233642578125
2016-11-01,709.7218017578125
2016-11-02,690.1066284179688
2016-11-03,670.8234252929688
2016-11-04,663.9285278320312
2016-11-07,677.3862915039062
2016-11-08,671.5607299804688
2016-11-09,660.6102294921875
2016-11-10,678.639892578125
2016-11-11,662.9330444335938
2016-11-15,604.1614379882812
2016-11-16,602.281005859375
2016-11-17,604.530029296875
2016-11-18,603.645263671875
2016-11-21,580.6748046875
2016-11-22,593.9482421875
2016-11-23,598.9625854492188
2016-11-24,597.48779296875
2016-11-25,606.963623046875
2016-11-28,619.4625854492188
2016-11-29,626.357421875
2016-11-30,641.7694091796875
2016-12-01,643.7235107421875
2016-12-02,643.6128540039062
2016-12-05,642.986083984375
2016-12-06,644.6084594726562
2016-12-07,646.34130859375
2016-12-08,659.4672241210938
2016-12-09,647.70556640625
2016-12-12,635.4644775390625
2016-12-13,627.2055053710938
2016-12-14,627.463623046875
2016-12-15,613.0840454101562
2016-12-16,602.8340454101562
2016-12-19,607.73779296875
2016-12-20,611.20361328125
2016-12-21,611.1300048828125
2016-12-22,603.68212890625
2016-12-23,610.982421875
2016-12-26,600.8799438476562
2016-12-27,598.3358764648438
2016-12-28,598.1145629882812
2016-12-29,622.0066528320312
2016-12-30,636.2018432617188
2017-01-02,643.9816284179688
2017-01-03,640.884521484375
2017-01-04,639.3358154296875
2017-01-05,638.4509887695312
2017-01-06,630.6712646484375
2017-01-09,633.1416625976562
2017-01-10,625.5093383789062
2017-01-11,632.62548828125
2017-01-12,630.8925170898438
2017-01-13,623.8871459960938
2017-01-16,630.302490234375
2017-01-17,623.4447021484375
2017-01-18,637.934814453125
2017-01-19,637.7135620117188
2017-01-20,636.6073608398438
2017-01-23,651.650634765625
2017-01-24,672.0401000976562
2017-01-25,684.3917236328125
2017-01-27,686.6776733398438
2017-01-30,714.9574584960938
2017-01-31,671.4501342773438
2017-02-01,692.94580078125
2017-02-02,702.2003173828125
2017-02-03,696.3377685546875
2017-02-06,696.9647216796875
2017-02-07,700.7991333007812
2017-02-08,719.7874755859375
2017-02-09,718.7183837890625
2017-02-10,745.596923828125
2017-02-13,737.6329345703125
2017-02-14,745.5231323242188
2017-02-15,742.2784423828125
2017-02-16,757.3587036132812
2017-02-17,767.3504638671875
2017-02-20,778.2274169921875
2017-02-21,787.7769165039062
2017-02-22,772.4386596679688
2017-02-23,755.773193359375
2017-02-27,750.943115234375
2017-02-28,730.18505859375
2017-03-01,741.6148681640625
2017-03-02,733.79833984375
2017-03-03,752.897216796875
2017-03-06,740.4351196289062
2017-03-07,741.909912109375
2017-03-08,738.9970703125
2017-03-09,744.4169921875
2017-03-10,736.7110595703125
2017-03-14,762.409912109375
2017-03-15,773.2129516601562
2017-03-16,774.6878662109375
2017-03-17,767.9404296875
2017-03-20,783.4629516601562
2017-03-21,805.2536010742188
2017-03-22,796.4783935546875
2017-03-23,805.1797485351562
2017-03-24,780.4026489257812
2017-03-27,783.4260864257812
2017-03-28,785.859619140625
2017-03-29,780.1446533203125
2017-03-30,787.7400512695312
2017-03-31,773.5447998046875
2017-04-03,774.7246704101562
2017-04-05,785.564697265625
2017-04-06,788.3668212890625
2017-04-07,779.5177612304688
2017-04-10,804.2579345703125
2017-04-11,802.56201171875
2017-04-12,790.7634887695312
2017-04-13,774.7615356445312
2017-04-17,790.6159057617188
2017-04-18,785.2327880859375
2017-04-19,798.02685546875
2017-04-20,846.14306640625
2017-04-21,833.0908203125
2017-04-24,870.2194213867188
2017-04-25,869.8506469726562
2017-04-26,859.5270385742188
2017-04-27,849.6456909179688
2017-04-28,851.747314453125
2017-05-02,850.34619140625
2017-05-03,854.2913208007812
2017-05-04,887.43798828125
2017-05-05,879.0684814453125
2017-05-08,873.6116333007812
2017-05-09,861.0018920898438
2017-05-10,860.15380859375
2017-05-11,853.406494140625
2017-05-12,847.4334716796875
2017-05-15,864.8363647460938
2017-05-16,860.2644653320312
2017-05-17,863.3984985351562
2017-05-18,833.4964599609375
2017-05-19,826.2327880859375
2017-05-22,816.6464233398438
2017-05-23,808.8668212890625
2017-05-24,809.5673217773438
2017-05-25,809.1617431640625
2017-05-26,818.0843505859375
2017-05-29,815.4667358398438
2017-05-30,835.1187133789062
2017-05-31,851.747314453125
2017-06-01,842.7139892578125
2017-06-02,856.0243530273438
2017-06-05,852.042236328125
2017-06-06,837.4415283203125
2017-06-07,840.09619140625
2017-06-08,830.8416137695312
2017-06-09,821.2554321289062
2017-06-12,825.5691528320312
2017-06-13,827.3021240234375
2017-06-14,823.467529296875
2017-06-15,819.8174438476562
2017-06-16,824.536865234375
2017-06-19,823.9100341796875
2017-06-20,843.0458984375
2017-06-21,834.8973999023438
2017-06-22,864.4676513671875
2017-06-23,863.9884033203125
2017-06-27,897.2086791992188
2017-06-28,889.060302734375
2017-06-29,897.5037231445312
2017-06-30,915.9390869140625
2017-07-03,946.39404296875
2017-07-04,934.2637329101562
2017-07-05,949.1962280273438
2017-07-06,938.2825317382812
2017-07-07,922.3912963867188
2017-07-10,925.7835693359375
2017-07-11,927.368896484375
2017-07-12,933.2313842773438
2017-07-13,949.3068237304688
2017-07-14,937.545166015625
2017-07-17,963.5020751953125
2017-07-18,964.3868408203125
2017-07-19,999.6115112304688
2017-07-20,1021.4600219726562
2017-07-21,1010.178955078125
2017-07-24,1002.6578979492188
2017-07-25,1023.9354858398438
2017-07-26,1018.4138793945312
2017-07-27,1019.2704467773438
2017-07-28,1019.9845581054688
2017-07-31,1018.889892578125
2017-08-01,1046.640869140625
2017-08-02,1052.114990234375
2017-08-03,1072.15478515625
2017-08-04,1072.25
2017-08-07,1071.107421875
2017-08-08,1055.447021484375
2017-08-09,1039.405517578125
2017-08-10,1019.3656005859375
2017-08-11,1009.8455200195312
2017-08-14,1055.447021484375
2017-08-16,1053.400146484375
2017-08-17,1047.8785400390625
2017-08-18,1045.355712890625
2017-08-21,1058.112548828125
2017-08-22,1060.778076171875
2017-08-23,1065.3477783203125
2017-08-24,1080.0089111328125
2017-08-28,1088.1485595703125
2017-08-29,1078.4857177734375
2017-08-30,1116.75634765625
2017-08-31,1137.8433837890625
2017-09-01,1114.5667724609375
2017-09-04,1114.281005859375
2017-09-05,1123.325439453125
2017-09-06,1129.3231201171875
2017-09-07,1153.9801025390625
2017-09-08,1156.89697265625
2017-09-11,1178.94091796875
2017-09-12,1202.7060546875
2017-09-13,1175.8804931640625
2017-09-14,1179.3233642578125
2017-09-15,1185.969970703125
2017-09-18,1176.02392578125
2017-09-19,1167.560302734375
2017-09-20,1168.0384521484375
2017-09-21,1149.0546875
2017-09-22,1124.954833984375
2017-09-25,1090.90869140625
2017-09-26,1081.106201171875
2017-09-27,1068.7694091796875
2017-09-28,1078.3807373046875
2017-09-29,1084.453369140625
2017-10-03,1108.505859375
2017-10-04,1099.8983154296875
2017-10-05,1109.988037109375
2017-10-06,1101.524169921875
2017-10-09,1106.0670166015625
2017-10-10,1103.58056640625
2017-10-11,1099.7071533203125
2017-10-12,1086.4617919921875
2017-10-13,1097.0772705078125
2017-10-16,1092.6302490234375
2017-10-17,1084.9794921875
2017-10-18,1096.59912109375
2017-10-19,1088.9483642578125
2017-10-23,1130.4539794921875
2017-10-24,1129.306396484375
2017-10-25,1158.8575439453125
2017-10-26,1141.404052734375
2017-10-27,1134.9007568359375
2017-10-30,1146.090087890625
2017-10-31,1173.53759765625
2017-11-01,1192.8558349609375
2017-11-02,1236.9912109375
2017-11-03,1231.68359375
2017-11-06,1230.440185546875
2017-11-07,1201.2716064453125
2017-11-08,1198.8330078125
2017-11-09,1173.7286376953125
2017-11-10,1191.708251953125
2017-11-13,1171.5291748046875
2017-11-14,1153.980224609375
2017-11-15,1127.3458251953125
2017-11-16,1109.4141845703125
2017-11-17,1125.5286865234375
2017-11-20,1130.83642578125
2017-11-21,1117.638916015625
2017-11-22,1142.073486328125
2017-11-23,1156.6578369140625
2017-11-24,1149.1505126953125
2017-11-27,1142.5516357421875
2017-11-28,1124.237548828125
2017-11-29,1130.83642578125
2017-11-30,1118.834228515625
2017-12-01,1100.233154296875
2017-12-04,1086.413818359375
2017-12-05,1067.1434326171875
2017-12-06,1048.1119384765625
2017-12-07,1070.7777099609375
2017-12-08,1084.549072265625
2017-12-11,1084.453369140625
2017-12-12,1070.49072265625
2017-12-13,1069.8212890625
2017-12-14,1093.395263671875
2017-12-15,1089.8568115234375
2017-12-18,1080.8194580078125
2017-12-19,1087.2266845703125
2017-12-20,1074.1248779296875
2017-12-21,1079.050048828125
2017-12-22,1084.6446533203125
2017-12-26,1095.5469970703125
2017-12-27,1090.3828125
2017-12-28,1079.910888671875
2017-12-29,1114.865234375
2018-01-01,1094.0169677734375
2018-01-02,1089.80908203125
2018-01-03,1077.998046875
2018-01-04,1119.2166748046875
2018-01-05,1161.20068359375
2018-01-08,1150.4896240234375
2018-01-09,1183.4833984375
2018-01-10,1181.57080078125
2018-01-11,1189.69970703125
2018-01-12,1168.3253173828125
2018-01-15,1188.60009765625
2018-01-16,1175.3544921875
2018-01-17,1193.525390625
2018-01-18,1164.4520263671875
2018-01-19,1170.142333984375
2018-01-22,1185.2049560546875
2018-01-23,1169.9989013671875
2018-01-24,1147.668212890625
2018-01-25,1140.9259033203125
2018-01-29,1132.8448486328125
2018-01-30,1112.4744873046875
2018-01-31,1109.4141845703125
2018-02-01,1137.0048828125
2018-02-02,1079.575927734375
2018-02-05,1050.1207275390625
2018-02-06,1018.943359375
2018-02-07,1011.7709350585938
2018-02-08,1060.2578125
2018-02-09,1060.544677734375
2018-02-12,1082.8753662109375
2018-02-14,1077.56787109375
2018-02-15,1055.47607421875
2018-02-16,1052.033203125
2018-02-19,1042.1348876953125
2018-02-20,1069.8212890625
2018-02-21,1062.1229248046875
2018-02-22,1061.931396484375
2018-02-23,1087.0833740234375
2018-02-26,1129.0672607421875
2018-02-27,1120.7947998046875
2018-02-28,1102.385009765625
2018-03-01,1115.67822265625
2018-03-05,1091.9130859375
2018-03-06,1084.453369140625
2018-03-07,1066.23486328125
2018-03-08,1052.60693359375
2018-03-09,1052.320068359375
2018-03-12,1057.723388671875
2018-03-13,1060.7838134765625
2018-03-14,1072.785888671875
2018-03-15,1059.5882568359375
2018-03-16,1045.81689453125
2018-03-19,1050.263916015625
2018-03-20,1048.255615234375
2018-03-21,1046.9166259765625
2018-03-22,1045.1951904296875
2018-03-23,1035.3448486328125
2018-03-26,1033.43212890625
2018-03-27,1041.322021484375
2018-03-28,1005.028564453125
2018-04-02,1041.704345703125
2018-04-03,1040.4134521484375
2018-04-04,1013.1097412109375
2018-04-05,1046.486328125
2018-04-06,1037.2574462890625
2018-04-09,1031.4239501953125
2018-04-10,1034.675537109375
2018-04-11,1022.0515747070312
2018-04-12,1017.9869995117188
2018-04-13,1017.2221069335938
2018-04-16,1044.7171630859375
2018-04-17,1046.9644775390625
2018-04-18,1045.1475830078125
2018-04-19,1055.954345703125
2018-04-20,1052.75048828125
2018-04-23,1037.73583984375
2018-04-24,1033.2408447265625
2018-04-25,1015.9786987304688
2018-04-26,1022.5297241210938
2018-04-27,1039.3614501953125
2018-04-30,1045.9603271484375
2018-05-02,1047.9207763671875
2018-05-03,1040.031005859375
2018-05-04,1027.024658203125
2018-05-07,1029.9892578125
2018-05-08,1044.9085693359375
2018-05-09,1047.1558837890625
2018-05-10,1045.3388671875
2018-05-11,1052.70263671875
2018-05-14,1052.0810546875
2018-05-15,1041.8958740234375
2018-05-16,1035.153564453125
2018-05-17,1035.918701171875
2018-05-18,1016.45703125
2018-05-21,990.6355590820312
2018-05-22,994.1261596679688
2018-05-23,1001.633544921875
2018-05-24,977.10302734375
2018-05-25,985.6624145507812
2018-05-28,1014.066162109375
2018-05-29,1011.6272583007812
2018-05-30,996.038818359375
2018-05-31,994.4129638671875
2018-06-01,983.7975463867188
2018-06-04,989.6790771484375
2018-06-05,979.541748046875
2018-06-06,988.9619140625
2018-06-07,998.0471801757812
2018-06-08,983.7019653320312
2018-06-11,1003.3070678710938
2018-06-12,993.456787109375
2018-06-13,991.7351684570312
2018-06-14,990.9702758789062
2018-06-15,986.7623291015625
2018-06-18,975.5729370117188
2018-06-19,966.0094604492188
2018-06-20,972.8952026367188
2018-06-21,967.7787475585938
2018-06-22,966.2962646484375
2018-06-25,962.6143798828125
2018-06-26,991.448486328125
2018-06-27,980.9765014648438
2018-06-28,959.793212890625
2018-06-29,962.9013671875
2018-07-02,944.20458984375
2018-07-03,942.8179931640625
2018-07-04,923.308349609375
2018-07-05,926.321044921875
2018-07-06,945.4000854492188
2018-07-09,941.0965576171875
2018-07-10,947.4085083007812
2018-07-11,936.0757446289062
2018-07-12,918.28759765625
2018-07-13,894.5222778320312
2018-07-16,888.1625366210938
2018-07-17,899.6865234375
2018-07-18,902.4121704101562
2018-07-19,894.90478515625
2018-07-20,898.1087036132812
2018-07-23,881.18115234375
2018-07-24,955.919921875
2018-07-25,942.770263671875
2018-07-26,979.4939575195312
2018-07-27,980.6893920898438
2018-07-30,976.242431640625
2018-07-31,980.4502563476562
2018-08-01,985.3755493164062
2018-08-02,969.9305419921875
2018-08-03,962.2796630859375
2018-08-06,955.7764892578125
2018-08-07,974.3775024414062
2018-08-08,965.05322265625
2018-08-09,953.8158569335938
2018-08-10,928.9508666992188
2018-08-13,943.7742919921875
2018-08-14,943.5352783203125
2018-08-16,955.8243408203125
2018-08-17,1000.198974609375
2018-08-20,994.4608764648438
2018-08-21,1018.8956298828125
2018-08-23,999.9121704101562
2018-08-24,1014.0182495117188
2018-08-27,1031.3760986328125
2018-08-28,1025.3033447265625
2018-08-29,1028.07666015625
2018-08-30,1027.120361328125
2018-08-31,1026.8316650390625
2018-09-03,1025.3408203125
2018-09-04,984.1712646484375
2018-09-05,988.9326782226562
2018-09-06,991.6260375976562
2018-09-07,986.2874755859375
2018-09-10,977.341796875
2018-09-11,965.7026977539062
2018-09-12,980.7564697265625
2018-09-14,1023.1766357421875
2018-09-17,1024.6192626953125
2018-09-18,1026.20654296875
2018-09-19,1027.505126953125
2018-09-21,1011.1046752929688
2018-09-24,980.6121215820312
2018-09-25,999.513671875
2018-09-26,1005.0925903320312
2018-09-27,986.4317016601562
2018-09-28,982.5841674804688
2018-10-01,960.6527709960938
2018-10-03,932.565185546875
2018-10-04,922.7538452148438
2018-10-05,887.5961303710938
2018-10-08,885.9609985351562
2018-10-09,867.6848754882812
2018-10-10,874.9953002929688
2018-10-11,844.8877563476562
2018-10-12,860.9995727539062
2018-10-15,863.69287109375
2018-10-16,871.0033569335938
2018-10-17,848.3505859375
2018-10-19,841.4248046875
2018-10-22,824.6876220703125
2018-10-23,794.4839477539062
2018-10-24,778.1796875
2018-10-25,754.805419921875
2018-10-26,730.1326293945312
2018-10-29,752.64111328125
2018-10-30,774.0916137695312
2018-10-31,801.79443359375
2018-11-01,813.2410278320312
2018-11-02,815.3092651367188
2018-11-05,820.840087890625
2018-11-06,818.5796508789062
2018-11-07,825.553466796875
2018-11-09,834.9320678710938
2018-11-12,828.00634765625
2018-11-13,842.8677368164062
2018-11-14,842.9639892578125
2018-11-15,777.89111328125
2018-11-16,800.207275390625
2018-11-19,817.0406494140625
2018-11-20,806.02685546875
2018-11-21,830.8438720703125
2018-11-22,811.2210693359375
2018-11-26,813.1448974609375
2018-11-27,827.81396484375
2018-11-28,808.7681274414062
2018-11-29,819.4453125
2018-11-30,833.2486572265625
2018-12-03,831.6134643554688
2018-12-04,813.4815673828125
2018-12-05,794.5321044921875
2018-12-06,764.7130737304688
2018-12-07,771.73486328125
2018-12-10,760.288330078125
2018-12-11,770.0034790039062
2018-12-12,780.632568359375
2018-12-13,797.8025512695312
2018-12-14,814.92431640625
2018-12-17,814.0587158203125
2018-12-18,821.7539672851562
2018-12-19,822.3310546875
2018-12-20,796.9368896484375
2018-12-21,785.2978515625
2018-12-24,777.362060546875
2018-12-26,788.039306640625
2018-12-27,782.7488403320312
2018-12-28,793.1854248046875
2018-12-31,794.1473388671875
2019-01-01,801.746337890625
2019-01-02,784.4320678710938
2019-01-03,769.2340698242188
2019-01-04,775.4382934570312
2019-01-07,789.3858032226562
2019-01-08,804.7282104492188
2019-01-09,803.477783203125
2019-01-10,788.9530639648438
2019-01-11,783.229736328125
2019-01-14,782.7006225585938
2019-01-15,784.4320678710938
2019-01-16,794.8206787109375
2019-01-17,796.552001953125
2019-01-18,793.52197265625
2019-01-21,784.5762329101562
2019-01-22,773.7069091796875
2019-01-23,752.3525390625
2019-01-24,755.8635864257812
2019-01-25,730.66162109375
2019-01-28,704.8826904296875
2019-01-29,705.5560302734375
2019-01-30,697.3798217773438
2019-01-31,693.5323486328125
2019-02-01,691.5602416992188
2019-02-04,679.8250732421875
2019-02-05,677.1317749023438
2019-02-06,705.5560302734375
2019-02-07,724.0726928710938
2019-02-08,690.598388671875
2019-02-11,689.347900390625
2019-02-12,691.4639892578125
2019-02-14,691.51220703125
2019-02-15,679.8250732421875
2019-02-18,673.1878662109375
2019-02-19,690.983154296875
2019-02-20,702.8627319335938
2019-02-21,719.311279296875
2019-02-22,729.7959594726562
2019-02-25,748.9859619140625
2019-02-26,751.2464599609375
2019-02-27,752.5930786132812
2019-02-28,747.4468994140625
2019-03-01,761.5868530273438
2019-03-05,779.2858276367188
2019-03-06,788.8568725585938
2019-03-07,779.333984375
2019-03-08,776.303955078125
2019-03-11,795.9749145507812
2019-03-12,799.149169921875
2019-03-13,791.7905883789062
2019-03-14,801.1691284179688
2019-03-15,798.2353515625
2019-03-18,787.3659057617188
2019-03-19,790.9730224609375
2019-03-20,786.500244140625
2019-03-22,788.8568725585938
2019-03-25,784.3359375
2019-03-26,804.824462890625
2019-03-27,797.0330200195312
2019-03-28,798.5240478515625
2019-04-01,824.6876220703125
2019-04-02,813.4334716796875
2019-04-03,800.0150146484375
2019-04-04,803.093017578125
2019-04-05,816.607666015625
2019-04-08,808.4315795898438
2019-04-09,813.7702026367188
2019-04-10,815.0205688476562
2019-04-11,816.4154052734375
2019-04-12,820.9363403320312
2019-04-15,833.0082397460938
2019-04-16,849.8895874023438
2019-04-18,834.2105712890625
2019-04-22,830.9882202148438
2019-04-23,836.3267211914062
2019-04-24,847.00390625
2019-04-25,889.5680541992188
2019-04-26,878.6504516601562
2019-04-30,866.8672485351562
2019-05-02,865.0396728515625
2019-05-03,864.4143676757812
2019-05-06,862.3944091796875
2019-05-07,839.1162109375
2019-05-08,837.7696533203125
2019-05-09,835.8939208984375
2019-05-10,824.92822265625
2019-05-13,806.02685546875
2019-05-14,813.3372802734375
2019-05-15,783.7586669921875
2019-05-16,788.8568725585938
2019-05-17,797.3696899414062
2019-05-20,856.3824462890625
2019-05-21,832.623291015625
2019-05-22,824.6876220703125
2019-05-23,852.7752685546875
2019-05-24,875.3800659179688
2019-05-27,899.6680297851562
2019-05-28,876.2457275390625
2019-05-29,875.8128662109375
2019-05-30,876.7266845703125
2019-05-31,852.3424682617188
2019-06-03,860.9514770507812
2019-06-04,852.7272338867188
2019-06-06,836.4229736328125
2019-06-07,838.25048828125
2019-06-10,847.388671875
2019-06-11,856.1900024414062
2019-06-12,854.4586791992188
2019-06-13,870.1376342773438
2019-06-14,864.7509155273438
2019-06-17,845.849609375
2019-06-18,846.13818359375
