Date,BIRLACORPN.NS
2016-07-11,512.1512451171875
2016-07-12,514.2088623046875
2016-07-13,512.3383178710938
2016-07-14,513.6477661132812
2016-07-15,510.37432861328125
2016-07-18,498.2159423828125
2016-07-19,492.0430908203125
2016-07-20,509.1116943359375
2016-07-21,507.334716796875
2016-07-22,501.81671142578125
2016-07-25,512.4786987304688
2016-07-26,503.3131103515625
2016-07-27,497.4677429199219
2016-07-28,498.9641418457031
2016-07-29,525.3385620117188
2016-08-01,522.4859619140625
2016-08-02,514.7700805664062
2016-08-03,513.6477661132812
2016-08-04,516.03271484375
2016-08-05,541.9395751953125
2016-08-08,560.7383422851562
2016-08-09,563.0764770507812
2016-08-10,561.9542236328125
2016-08-11,585.0552368164062
2016-08-12,594.7352905273438
2016-08-16,593.2388305664062
2016-08-17,611.1959838867188
2016-08-18,632.8473510742188
2016-08-19,629.527099609375
2016-08-22,637.2899169921875
2016-08-23,618.0233764648438
2016-08-24,613.019775390625
2016-08-25,614.4226684570312
2016-08-26,609.6527709960938
2016-08-29,618.4441528320312
2016-08-30,613.159912109375
2016-08-31,613.159912109375
2016-09-01,609.8397827148438
2016-09-02,612.3182373046875
2016-09-06,616.0126342773438
2016-09-07,607.2211303710938
2016-09-08,602.63818359375
2016-09-09,596.7927856445312
2016-09-12,587.767578125
2016-09-14,607.17431640625
2016-09-15,599.318115234375
2016-09-16,598.0087280273438
2016-09-19,612.7858276367188
2016-09-20,608.4368286132812
2016-09-21,617.8363037109375
2016-09-22,621.43701171875
2016-09-23,635.699951171875
2016-09-26,645.1928100585938
2016-09-27,657.2578125
2016-09-28,674.3731079101562
2016-09-29,670.4450073242188
2016-09-30,657.6318969726562
2016-10-03,673.625
2016-10-04,674.18603515625
2016-10-05,673.578125
2016-10-06,680.125
2016-10-07,691.4884643554688
2016-10-10,698.3159790039062
2016-10-13,699.5784912109375
2016-10-14,695.9777221679688
2016-10-17,692.5172119140625
2016-10-18,698.596435546875
2016-10-19,698.9705810546875
2016-10-20,693.4525756835938
2016-10-21,681.481201171875
2016-10-24,697.9885864257812
2016-10-25,696.3985595703125
2016-10-26,695.7907104492188
2016-10-27,702.4310302734375
2016-10-28,726.2335205078125
2016-11-01,736.4747924804688
2016-11-02,738.0178833007812
2016-11-03,727.77685546875
2016-11-04,718.3773193359375
2016-11-07,725.8594360351562
2016-11-08,728.7120361328125
2016-11-09,716.7874755859375
2016-11-10,709.1649780273438
2016-11-11,710.4744262695312
2016-11-15,667.7327880859375
2016-11-16,640.797119140625
2016-11-17,630.5092163085938
2016-11-18,630.6494750976562
2016-11-21,610.307373046875
2016-11-22,616.059326171875
2016-11-23,623.8688354492188
2016-11-24,618.2105102539062
2016-11-25,631.4443969726562
2016-11-28,619.8939208984375
2016-11-29,622.5595092773438
2016-11-30,624.3363037109375
2016-12-01,622.232177734375
2016-12-02,621.109619140625
2016-12-05,614.2823486328125
2016-12-06,609.0447998046875
2016-12-07,613.9550170898438
2016-12-08,609.8397827148438
2016-12-09,598.99072265625
2016-12-12,595.9043579101562
2016-12-13,575.7493286132812
2016-12-14,587.9546508789062
2016-12-15,580.6595458984375
2016-12-16,581.080322265625
2016-12-19,585.008544921875
2016-12-20,574.43994140625
2016-12-21,583.558837890625
2016-12-22,586.7855834960938
2016-12-23,599.5986328125
2016-12-26,588.6560668945312
2016-12-27,587.6740112304688
2016-12-28,580.1451416015625
2016-12-29,581.9688720703125
2016-12-30,589.7783203125
2017-01-02,626.9551391601562
2017-01-03,624.1492919921875
2017-01-04,631.6315307617188
2017-01-05,637.1962890625
2017-01-06,655.1533813476562
2017-01-09,651.5994262695312
2017-01-10,655.0130615234375
2017-01-11,659.6893920898438
2017-01-12,655.2469482421875
2017-01-13,637.4300537109375
2017-01-16,649.167724609375
2017-01-17,650.1497802734375
2017-01-18,650.3367919921875
2017-01-19,654.9196166992188
2017-01-20,656.6497802734375
2017-01-23,660.3441772460938
2017-01-24,672.5492553710938
2017-01-25,673.3910522460938
2017-01-27,678.9091796875
2017-01-30,694.8086547851562
2017-01-31,689.2905883789062
2017-02-01,690.5064086914062
2017-02-02,697.9885864257812
2017-02-03,699.5784912109375
2017-02-06,705.6109619140625
2017-02-07,700.5137939453125
2017-02-08,696.3050537109375
2017-02-09,678.6285400390625
2017-02-10,689.8985595703125
2017-02-13,674.8406982421875
2017-02-14,669.7903442382812
2017-02-15,664.0384521484375
2017-02-16,660.811767578125
2017-02-17,657.44482421875
2017-02-20,664.3657836914062
2017-02-21,665.067138671875
2017-02-22,647.9518432617188
2017-02-23,652.6749877929688
2017-02-27,656.2757568359375
2017-02-28,658.0526123046875
2017-03-01,651.646240234375
2017-03-02,651.225341796875
2017-03-03,654.1246337890625
2017-03-06,648.6066284179688
2017-03-07,645.8475952148438
2017-03-08,650.0562133789062
2017-03-09,632.9876708984375
2017-03-10,648.7935180664062
2017-03-14,658.0526123046875
2017-03-15,659.2686157226562
2017-03-16,659.1282348632812
2017-03-17,654.4052124023438
2017-03-20,658.7073974609375
2017-03-21,657.8656616210938
2017-03-22,654.17138671875
2017-03-23,653.984375
2017-03-24,648.7935180664062
2017-03-27,652.6282348632812
2017-03-28,655.2001342773438
2017-03-29,658.9412841796875
2017-03-30,660.4844970703125
2017-03-31,691.862548828125
2017-04-03,699.9058837890625
2017-04-05,701.3555297851562
2017-04-06,701.7763671875
2017-04-07,699.9058837890625
2017-04-10,694.528076171875
2017-04-11,701.028076171875
2017-04-12,701.3555297851562
2017-04-13,699.5784912109375
2017-04-17,701.4957885742188
2017-04-18,700.5606079101562
2017-04-19,701.028076171875
2017-04-20,699.9058837890625
2017-04-21,700.5606079101562
2017-04-24,700.9814453125
2017-04-25,720.9025268554688
2017-04-26,722.0716552734375
2017-04-27,724.8306884765625
2017-04-28,724.87744140625
2017-05-02,724.5501098632812
2017-05-03,721.136474609375
2017-05-04,719.6400756835938
2017-05-05,723.0536499023438
2017-05-08,716.3665161132812
2017-05-09,724.5968627929688
2017-05-10,724.5501098632812
2017-05-11,724.3162841796875
2017-05-12,724.1292114257812
2017-05-15,724.6436157226562
2017-05-16,724.3162841796875
2017-05-17,724.26953125
2017-05-18,721.837890625
2017-05-19,723.942138671875
2017-05-22,723.6148681640625
2017-05-23,708.6506958007812
2017-05-24,702.0101928710938
2017-05-25,724.6436157226562
2017-05-26,721.0428466796875
2017-05-29,738.4856567382812
2017-05-30,794.6950073242188
2017-05-31,795.069091796875
2017-06-01,832.1990966796875
2017-06-02,833.7423706054688
2017-06-05,854.2714233398438
2017-06-06,854.785888671875
2017-06-07,855.4404296875
2017-06-08,853.289306640625
2017-06-09,858.4332885742188
2017-06-12,854.5052490234375
2017-06-13,862.2212524414062
2017-06-14,859.6024169921875
2017-06-15,861.893798828125
2017-06-16,864.9334106445312
2017-06-19,854.1778564453125
2017-06-20,855.1131591796875
2017-06-21,844.544677734375
2017-06-22,839.0734252929688
2017-06-23,829.720703125
2017-06-27,812.5117797851562
2017-06-28,811.8104248046875
2017-06-29,799.46484375
2017-06-30,810.4542846679688
2017-07-03,819.432861328125
2017-07-04,821.9111938476562
2017-07-05,809.0513305664062
2017-07-06,819.8069458007812
2017-07-07,822.33203125
2017-07-10,823.9689331054688
2017-07-11,818.7313232421875
2017-07-12,814.5693969726562
2017-07-13,860.864990234375
2017-07-14,873.3975219726562
2017-07-17,874.6134033203125
2017-07-18,877.32568359375
2017-07-19,874.0989990234375
2017-07-20,882.6099853515625
2017-07-21,898.9022216796875
2017-07-24,887.5069580078125
2017-07-25,903.7993774414062
2017-07-26,890.1439819335938
2017-07-27,894.2876586914062
2017-07-28,890.708984375
2017-07-31,894.758544921875
2017-08-01,893.9581298828125
2017-08-02,894.758544921875
2017-08-03,894.5231323242188
2017-08-04,901.6804809570312
2017-08-07,904.364501953125
2017-08-08,913.4053344726562
2017-08-09,892.5455322265625
2017-08-10,893.9581298828125
2017-08-11,874.4166870117188
2017-08-14,891.603759765625
2017-08-16,896.1240844726562
2017-08-17,899.5144653320312
2017-08-18,889.3905639648438
2017-08-21,894.4759521484375
2017-08-22,893.8167724609375
2017-08-23,898.3843383789062
2017-08-24,900.5504150390625
2017-08-28,907.1426391601562
2017-08-29,901.7274780273438
2017-08-30,903.14013671875
2017-08-31,913.4993896484375
2017-09-01,910.438720703125
2017-09-04,912.7931518554688
2017-09-05,913.3110961914062
2017-09-06,911.615966796875
2017-09-07,913.3110961914062
2017-09-08,917.5489501953125
2017-09-11,918.9144897460938
2017-09-12,911.8984985351562
2017-09-13,898.0546264648438
2017-09-14,886.000244140625
2017-09-15,894.4759521484375
2017-09-18,895.2293701171875
2017-09-19,904.599853515625
2017-09-20,902.857666015625
2017-09-21,893.7227172851562
2017-09-22,873.1454467773438
2017-09-25,845.740478515625
2017-09-26,835.8048706054688
2017-09-27,823.65625
2017-09-28,816.3106689453125
2017-09-29,847.388427734375
2017-10-03,855.4403686523438
2017-10-04,850.9671020507812
2017-10-05,866.03515625
2017-10-06,877.571533203125
2017-10-09,883.8341674804688
2017-10-10,897.0187377929688
2017-10-11,911.0037841796875
2017-10-12,950.651611328125
2017-10-13,950.1336059570312
2017-10-16,941.7049560546875
2017-10-17,940.1510620117188
2017-10-18,940.7631225585938
2017-10-19,957.4321899414062
2017-10-23,951.0753784179688
2017-10-24,950.981201171875
2017-10-25,958.5151977539062
2017-10-26,980.4110107421875
2017-10-27,987.756591796875
2017-10-30,996.5150146484375
2017-10-31,1072.090576171875
2017-11-01,1077.1287841796875
2017-11-02,1066.9110107421875
2017-11-03,1088.2884521484375
2017-11-06,1102.4620361328125
2017-11-07,1138.7664794921875
2017-11-08,1131.5150146484375
2017-11-09,1139.708251953125
2017-11-10,1144.0404052734375
2017-11-13,1037.433837890625
2017-11-14,1027.404296875
2017-11-15,1039.7413330078125
2017-11-16,1050.7598876953125
2017-11-17,1059.989013671875
2017-11-20,1064.226806640625
2017-11-21,1052.7374267578125
2017-11-22,1025.709228515625
2017-11-23,1032.8194580078125
2017-11-24,1022.3189086914062
2017-11-27,1036.3980712890625
2017-11-28,1031.6422119140625
2017-11-29,1027.7808837890625
2017-11-30,1057.16357421875
2017-12-01,1071.61962890625
2017-12-04,1079.906982421875
2017-12-05,1061.3546142578125
2017-12-06,1064.321044921875
2017-12-07,1083.3443603515625
2017-12-08,1078.164794921875
2017-12-11,1050.5242919921875
2017-12-12,1047.0399169921875
2017-12-13,1052.2664794921875
2017-12-14,1047.228271484375
2017-12-15,1053.820556640625
2017-12-18,1059.3768310546875
2017-12-19,1052.643310546875
2017-12-20,1095.63427734375
2017-12-21,1100.766845703125
2017-12-22,1073.1263427734375
2017-12-26,1082.68505859375
2017-12-27,1072.231689453125
2017-12-28,1062.861328125
2017-12-29,1085.322021484375
2018-01-01,1124.59326171875
2018-01-02,1158.2606201171875
2018-01-03,1154.7293701171875
2018-01-04,1139.8494873046875
2018-01-05,1171.77490234375
2018-01-08,1166.6893310546875
2018-01-09,1150.4913330078125
2018-01-10,1146.2064208984375
2018-01-11,1141.215087890625
2018-01-12,1136.9771728515625
2018-01-15,1137.8719482421875
2018-01-16,1114.845947265625
2018-01-17,1129.772705078125
2018-01-18,1107.4532470703125
2018-01-19,1090.5489501953125
2018-01-22,1101.426025390625
2018-01-23,1089.607177734375
2018-01-24,1085.4163818359375
2018-01-25,1090.40771484375
2018-01-29,1090.87841796875
2018-01-30,1075.4337158203125
2018-01-31,1062.1080322265625
2018-02-01,1117.953857421875
2018-02-02,1043.273193359375
2018-02-05,981.0230712890625
2018-02-06,942.8350830078125
2018-02-07,967.414794921875
2018-02-08,951.1224365234375
2018-02-09,940.716064453125
2018-02-12,944.341796875
2018-02-14,937.6553955078125
2018-02-15,930.8748168945312
2018-02-16,911.192138671875
2018-02-19,895.2293701171875
2018-02-20,872.8628540039062
2018-02-21,851.0142211914062
2018-02-22,829.4951171875
2018-02-23,820.7368774414062
2018-02-26,849.7898559570312
2018-02-27,865.0933227539062
2018-02-28,847.8592529296875
2018-03-01,847.153076171875
2018-03-05,828.035400390625
2018-03-06,805.9042358398438
2018-03-07,779.3468627929688
2018-03-08,763.4312744140625
2018-03-09,757.8278198242188
2018-03-12,755.28515625
2018-03-13,735.9791870117188
2018-03-14,708.7625732421875
2018-03-15,751.6123046875
2018-03-16,722.8888549804688
2018-03-19,699.9100952148438
2018-03-20,705.7490234375
2018-03-21,710.1279907226562
2018-03-22,691.5756225585938
2018-03-23,661.7691650390625
2018-03-26,645.4296875
2018-03-27,691.15185546875
2018-03-28,673.0702514648438
2018-04-02,712.3411865234375
2018-04-03,712.4354858398438
2018-04-04,722.370849609375
2018-04-05,744.3136596679688
2018-04-06,751.09423828125
2018-04-09,743.4661865234375
2018-04-10,730.140380859375
2018-04-11,721.7116088867188
2018-04-12,720.0635375976562
2018-04-13,714.6956176757812
2018-04-16,729.763671875
2018-04-17,708.197509765625
2018-04-18,706.31396484375
2018-04-19,703.2533569335938
2018-04-20,700.0513916015625
2018-04-23,699.768798828125
2018-04-24,696.2373046875
2018-04-25,693.8358154296875
2018-04-26,695.012939453125
2018-04-27,711.5877685546875
2018-04-30,719.6398315429688
2018-05-02,705.8431396484375
2018-05-03,700.5693359375
2018-05-04,702.2174072265625
2018-05-07,690.5397338867188
2018-05-08,701.228515625
2018-05-09,700.1926879882812
2018-05-10,686.4901123046875
2018-05-11,683.6648559570312
2018-05-14,657.907958984375
2018-05-15,657.7667236328125
2018-05-16,653.3405151367188
2018-05-17,687.2434692382812
2018-05-18,701.275634765625
2018-05-21,687.80859375
2018-05-22,676.7901000976562
2018-05-23,707.1144409179688
2018-05-24,694.3538208007812
2018-05-25,714.7897338867188
2018-05-28,698.0736694335938
2018-05-29,700.2396850585938
2018-05-30,702.3587036132812
2018-05-31,699.0154418945312
2018-06-01,675.80126953125
2018-06-04,662.004638671875
2018-06-05,635.6355590820312
2018-06-06,633.6577758789062
2018-06-07,648.2078857421875
2018-06-08,658.7555541992188
2018-06-11,685.8779907226562
2018-06-12,687.6202392578125
2018-06-13,686.7255859375
2018-06-14,679.8036499023438
2018-06-15,686.5372314453125
2018-06-18,679.1444702148438
2018-06-19,680.933837890625
2018-06-20,665.3948364257812
2018-06-21,661.6748657226562
2018-06-22,663.9351196289062
2018-06-25,661.1569213867188
2018-06-26,705.984375
2018-06-27,682.2522583007812
2018-06-28,678.4381713867188
2018-06-29,682.6289672851562
2018-07-02,677.2138061523438
2018-07-03,671.6104125976562
2018-07-04,666.4779052734375
2018-07-05,667.9847412109375
2018-07-06,660.5919799804688
2018-07-09,675.8482666015625
2018-07-10,678.579345703125
2018-07-11,670.1506958007812
2018-07-12,677.0413208007812
2018-07-13,670.3883056640625
2018-07-16,658.7454223632812
2018-07-17,677.8492431640625
2018-07-18,660.741455078125
2018-07-19,658.2228393554688
2018-07-20,656.1317749023438
2018-07-23,659.9811401367188
2018-07-24,703.2733154296875
2018-07-25,713.062744140625
2018-07-26,745.4725952148438
2018-07-27,734.732666015625
2018-07-30,743.239013671875
2018-07-31,738.0592041015625
2018-08-01,756.8777465820312
2018-08-02,750.89013671875
2018-08-03,748.6090087890625
2018-08-06,745.044921875
2018-08-07,753.8838500976562
2018-08-08,761.0597534179688
2018-08-09,737.8215942382812
2018-08-10,730.9784545898438
2018-08-13,722.1869506835938
2018-08-14,714.821044921875
2018-08-16,702.3704833984375
2018-08-17,721.1414794921875
2018-08-20,731.3587036132812
2018-08-21,731.5012817382812
2018-08-23,739.7699584960938
2018-08-24,750.2247924804688
2018-08-27,748.8941040039062
2018-08-28,738.962158203125
2018-08-29,723.5651245117188
2018-08-30,731.9763793945312
2018-08-31,722.6146240234375
2018-09-03,723.3275146484375
2018-09-04,707.5028686523438
2018-09-05,736.9186401367188
2018-09-06,718.2901000976562
2018-09-07,715.0586547851562
2018-09-10,681.2708129882812
2018-09-11,665.731201171875
2018-09-12,659.4108276367188
2018-09-14,686.830810546875
2018-09-17,667.6795654296875
2018-09-18,674.8553466796875
2018-09-19,700.6596069335938
2018-09-21,655.609130859375
2018-09-24,637.2657470703125
2018-09-25,641.9229125976562
2018-09-26,634.794677734375
2018-09-27,619.017333984375
2018-09-28,604.950927734375
2018-10-01,628.949462890625
2018-10-03,604.57080078125
2018-10-04,596.6821899414062
2018-10-05,573.301513671875
2018-10-08,584.0889892578125
2018-10-09,542.7926635742188
2018-10-10,523.4988403320312
2018-10-11,512.9015502929688
2018-10-12,532.3853759765625
2018-10-15,526.0175170898438
2018-10-16,556.6214599609375
2018-10-17,543.695556640625
2018-10-19,545.596435546875
2018-10-22,550.5386352539062
2018-10-23,548.7803344726562
2018-10-24,549.6356811523438
2018-10-25,562.1814575195312
2018-10-26,549.4456176757812
2018-10-29,546.927001953125
2018-10-30,542.3649291992188
2018-10-31,538.8008422851562
2018-11-01,541.0343627929688
2018-11-02,566.5534057617188
2018-11-05,579.0516357421875
2018-11-06,575.7725830078125
2018-11-07,579.431884765625
2018-11-09,597.1099243164062
2018-11-12,599.818603515625
2018-11-13,590.6944580078125
2018-11-14,583.7088012695312
2018-11-15,622.8191528320312
2018-11-16,616.1185913085938
2018-11-19,638.2161865234375
2018-11-20,619.1124877929688
2018-11-21,616.1185913085938
2018-11-22,598.488037109375
2018-11-26,612.839599609375
2018-11-27,607.5646362304688
2018-11-28,599.0107421875
2018-11-29,594.7337646484375
2018-11-30,586.7977294921875
2018-12-03,598.2979736328125
2018-12-04,589.7915649414062
2018-12-05,580.7149658203125
2018-12-06,567.0762329101562
2018-12-07,564.5575561523438
2018-12-10,551.7266235351562
2018-12-11,553.8177490234375
2018-12-12,554.3878784179688
2018-12-13,570.8779907226562
2018-12-14,566.6484375
2018-12-17,580.0971069335938
2018-12-18,569.2147216796875
2018-12-19,592.2627563476562
2018-12-20,595.208984375
2018-12-21,583.5187377929688
2018-12-24,571.4482421875
2018-12-26,582.3306274414062
2018-12-27,568.311767578125
2018-12-28,568.169189453125
2018-12-31,570.4502563476562
2019-01-01,564.2249145507812
2019-01-02,561.51611328125
2019-01-03,559.520263671875
2019-01-04,556.6214599609375
2019-01-07,547.2595825195312
2019-01-08,544.265869140625
2019-01-09,540.6541748046875
2019-01-10,536.1395263671875
2019-01-11,531.4349975585938
2019-01-14,518.366455078125
2019-01-15,546.7369384765625
2019-01-16,537.8027954101562
2019-01-17,528.6787109375
2019-01-18,527.4906616210938
2019-01-21,522.5484008789062
2019-01-22,506.0108642578125
2019-01-23,504.8229064941406
2019-01-24,497.3619079589844
2019-01-25,479.398681640625
2019-01-28,472.6981506347656
2019-01-29,465.90252685546875
2019-01-30,465.6174621582031
2019-01-31,462.00579833984375
2019-02-01,462.9086608886719
2019-02-04,453.9270935058594
2019-02-05,424.84381103515625
2019-02-06,432.16217041015625
2019-02-07,455.2101745605469
2019-02-08,447.7017517089844
2019-02-11,450.1728210449219
2019-02-12,432.9700012207031
2019-02-14,432.58984375
2019-02-15,432.16217041015625
2019-02-18,423.0855407714844
2019-02-19,424.1784973144531
2019-02-20,436.6291809082031
2019-02-21,429.3583984375
2019-02-22,437.3420104980469
2019-02-25,443.8999938964844
2019-02-26,438.5300598144531
2019-02-27,440.3359069824219
2019-02-28,441.4289245605469
2019-03-01,479.9689636230469
2019-03-05,509.5274658203125
2019-03-06,523.11865234375
2019-03-07,519.1268310546875
2019-03-08,537.0899658203125
2019-03-11,505.0604553222656
2019-03-12,515.2300415039062
2019-03-13,513.8519287109375
2019-03-14,508.386962890625
2019-03-15,511.1906433105469
2019-03-18,505.25048828125
2019-03-19,506.15338134765625
2019-03-20,499.83306884765625
2019-03-22,486.2418212890625
2019-03-25,480.25408935546875
2019-03-26,489.2356872558594
2019-03-27,491.99200439453125
2019-03-28,498.5024108886719
2019-04-01,506.24853515625
2019-04-02,499.0726623535156
2019-04-03,489.5683288574219
2019-04-04,496.3164367675781
2019-04-05,494.79571533203125
2019-04-08,489.3783264160156
2019-04-09,479.6363220214844
2019-04-10,479.826416015625
2019-04-11,484.76861572265625
2019-04-12,485.386474609375
2019-04-15,484.00830078125
2019-04-16,495.46099853515625
2019-04-18,493.7977600097656
2019-04-22,484.43603515625
2019-04-23,486.2418212890625
2019-04-24,488.332763671875
2019-04-25,479.398681640625
2019-04-26,469.08648681640625
2019-04-30,477.9730224609375
2019-05-02,479.5412292480469
2019-05-03,475.35931396484375
2019-05-06,501.3062438964844
2019-05-07,526.0650024414062
2019-05-08,520.8851928710938
2019-05-09,515.2300415039062
2019-05-10,519.60205078125
2019-05-13,504.1100158691406
2019-05-14,527.7757568359375
2019-05-15,542.1273193359375
2019-05-16,530.6744995117188
2019-05-17,514.5648803710938
2019-05-20,561.2785034179688
2019-05-21,558.8074340820312
2019-05-22,555.0056762695312
2019-05-23,577.9111328125
2019-05-24,589.7440795898438
2019-05-27,631.9908447265625
2019-05-28,642.4931640625
2019-05-29,637.693359375
2019-05-30,630.61279296875
2019-05-31,620.4905395507812
2019-06-03,636.3627319335938
2019-06-04,621.86865234375
2019-06-06,614.8829956054688
2019-06-07,619.9202880859375
2019-06-10,609.3704833984375
2019-06-11,605.3311157226562
2019-06-12,600.8165893554688
2019-06-13,600.5314331054688
2019-06-14,600.103759765625
2019-06-17,589.2213134765625
2019-06-18,581.2850952148438
2019-06-19,556.7164916992188
2019-06-20,553.6751098632812
2019-06-21,536.9949951171875
2019-06-24,550.4911499023438
2019-06-25,546.784423828125
