Date,ECL
2015-12-08,104.56934356689453
2015-12-09,105.09053802490234
2015-12-10,104.200927734375
2015-12-11,101.2987060546875
2015-12-14,102.42533874511719
2015-12-15,103.71422576904297
2015-12-16,106.25592041015625
2015-12-17,103.92152404785156
2015-12-18,101.50601959228516
2015-12-21,102.04676055908203
2015-12-22,103.12837219238281
2015-12-23,105.00311279296875
2015-12-24,104.35414123535156
2015-12-28,104.07473754882812
2015-12-29,104.90396881103516
2015-12-30,104.0386962890625
2015-12-31,103.09232330322266
2016-01-04,101.3888168334961
2016-01-05,101.75839233398438
2016-01-06,97.40503692626953
2016-01-07,94.88134765625
2016-01-08,94.05211639404297
2016-01-11,94.29547882080078
2016-01-12,95.28691101074219
2016-01-13,92.9525146484375
2016-01-14,94.47577667236328
2016-01-15,92.45680236816406
2016-01-19,92.26752471923828
2016-01-20,92.33061218261719
2016-01-21,91.79883575439453
2016-01-22,94.62895202636719
2016-01-25,93.06969451904297
2016-01-26,93.85385131835938
2016-01-27,92.6370620727539
2016-01-28,93.73670196533203
2016-01-29,97.22474670410156
2016-02-01,96.81916809082031
2016-02-02,94.57488250732422
2016-02-03,96.6929931640625
2016-02-04,98.3964614868164
2016-02-05,95.69252014160156
2016-02-08,93.39415740966797
2016-02-09,96.62086486816406
2016-02-10,95.72857666015625
2016-02-11,93.10575866699219
2016-02-12,96.10713958740234
2016-02-16,97.92778015136719
2016-02-17,99.10851287841797
2016-02-18,98.0269546508789
2016-02-19,97.13461303710938
2016-02-22,97.42304992675781
2016-02-23,90.2575912475586
2016-02-24,92.05123138427734
2016-02-25,93.44824981689453
2016-02-26,95.7916488647461
2016-02-29,92.4297866821289
2016-03-01,95.41311645507812
2016-03-02,94.34957122802734
2016-03-03,94.85428619384766
2016-03-04,95.83673095703125
2016-03-07,95.50324249267578
2016-03-08,93.98904418945312
2016-03-09,93.93496704101562
2016-03-10,94.87232971191406
2016-03-11,96.18360900878906
2016-03-14,93.18125915527344
2016-03-15,94.09459686279297
2016-03-16,95.74049377441406
2016-03-17,97.52198028564453
2016-03-18,97.79329681396484
2016-03-21,98.55290985107422
2016-03-22,99.98173522949219
2016-03-23,99.47530364990234
2016-03-24,99.95457458496094
2016-03-28,100.0179214477539
2016-03-29,100.795654296875
2016-03-30,101.66378784179688
2016-03-31,100.84989929199219
2016-04-01,101.66378784179688
2016-04-04,101.35631561279297
2016-04-05,100.65096282958984
2016-04-06,101.60951232910156
2016-04-07,100.13546752929688
2016-04-08,100.94937896728516
2016-04-11,100.80469512939453
2016-04-12,101.81751251220703
2016-04-13,103.2101821899414
2016-04-14,104.42193603515625
2016-04-15,104.00597381591797
2016-04-18,104.15970611572266
2016-04-19,104.93743896484375
2016-04-20,104.51238250732422
2016-04-21,104.25920104980469
2016-04-22,105.11827850341797
2016-04-25,104.6570816040039
2016-04-26,104.86507415771484
2016-04-27,105.48907470703125
2016-04-28,104.26822662353516
2016-04-29,103.97884368896484
2016-05-02,103.3367691040039
2016-05-03,102.72183990478516
2016-05-04,104.27728271484375
2016-05-05,104.03308868408203
2016-05-06,105.85079193115234
2016-05-09,104.42193603515625
2016-05-10,105.9050521850586
2016-05-11,105.41671752929688
2016-05-12,105.92313385009766
2016-05-13,104.91934967041016
2016-05-16,106.85458374023438
2016-05-17,105.83271789550781
2016-05-18,104.9103012084961
2016-05-19,105.04593658447266
2016-05-20,105.55236053466797
2016-05-23,105.66992950439453
2016-05-24,107.21631622314453
2016-05-25,107.18013000488281
2016-05-26,106.8907470703125
2016-05-27,107.0173568725586
2016-05-31,106.02261352539062
2016-06-01,107.18013000488281
2016-06-02,107.49663543701172
2016-06-03,107.4242935180664
2016-06-06,108.6361083984375
2016-06-07,109.25102996826172
2016-06-08,109.92023468017578
2016-06-09,109.23294830322266
2016-06-10,108.74462127685547
2016-06-13,107.92170715332031
2016-06-14,107.93072509765625
2016-06-15,107.25249481201172
2016-06-16,107.90359497070312
2016-06-17,107.56800079345703
2016-06-20,108.05779266357422
2016-06-21,108.3208236694336
2016-06-22,108.3298568725586
2016-06-23,109.69033813476562
2016-06-24,105.54542541503906
2016-06-27,103.82215118408203
2016-06-28,104.52960968017578
2016-06-29,105.92636108398438
2016-06-30,107.56800079345703
2016-07-01,107.79476928710938
2016-07-05,106.65196990966797
2016-07-06,106.8424301147461
2016-07-07,106.65196990966797
2016-07-08,108.11219787597656
2016-07-11,108.02149963378906
2016-07-12,109.1098861694336
2016-07-13,109.34568786621094
2016-07-14,109.98963165283203
2016-07-15,109.69943237304688
2016-07-18,109.14617919921875
2016-07-19,108.96475982666016
2016-07-20,108.8649673461914
2016-07-21,108.51128387451172
2016-07-22,108.85591125488281
2016-07-25,108.64730072021484
2016-07-26,108.61102294921875
2016-07-27,108.12126159667969
2016-07-28,108.04869842529297
2016-07-29,107.36848449707031
2016-08-01,107.63150024414062
2016-08-02,111.38639831542969
2016-08-03,110.11665344238281
2016-08-04,110.86036682128906
2016-08-05,111.3047866821289
2016-08-08,110.87848663330078
2016-08-09,111.37733459472656
2016-08-10,111.43174743652344
2016-08-11,111.69476318359375
2016-08-12,111.05988311767578
2016-08-15,111.26850891113281
2016-08-16,110.86941528320312
2016-08-17,110.88755798339844
2016-08-18,111.00545501708984
2016-08-19,111.35011291503906
2016-08-22,110.88755798339844
2016-08-23,111.25940704345703
2016-08-24,110.38873291015625
2016-08-25,111.37733459472656
2016-08-26,111.4952621459961
2016-08-29,112.36595153808594
2016-08-30,112.44757080078125
2016-08-31,111.60408020019531
2016-09-01,111.64940643310547
2016-09-02,112.51105499267578
2016-09-06,112.193603515625
2016-09-07,111.32291412353516
2016-09-08,110.99637603759766
2016-09-09,107.64055633544922
2016-09-12,108.8921890258789
2016-09-13,106.61568450927734
2016-09-14,106.59754180908203
2016-09-15,107.09635162353516
2016-09-16,106.73252868652344
2016-09-19,106.99632263183594
2016-09-20,106.71431732177734
2016-09-21,107.78775787353516
2016-09-22,108.37903594970703
2016-09-23,108.28807830810547
2016-09-26,108.18799591064453
2016-09-27,109.08859252929688
2016-09-28,110.34394836425781
2016-09-29,109.82539367675781
2016-09-30,110.72599792480469
2016-10-03,110.1711196899414
2016-10-04,109.3069076538086
2016-10-05,109.17046356201172
2016-10-06,109.65258026123047
2016-10-07,108.2698745727539
2016-10-10,108.31534576416016
2016-10-11,106.57786560058594
2016-10-12,106.5596694946289
2016-10-13,106.44140625
2016-10-14,106.21399688720703
2016-10-17,105.83191680908203
2016-10-18,106.06844329833984
2016-10-19,106.2685775756836
2016-10-20,105.91377258300781
2016-10-21,105.32250213623047
2016-10-24,106.16848754882812
2016-10-25,105.4771499633789
2016-10-26,104.93135070800781
2016-10-27,104.57655334472656
2016-10-28,104.70394134521484
2016-10-31,103.85792541503906
2016-11-01,102.01130676269531
2016-11-02,101.87480926513672
2016-11-03,101.13797760009766
2016-11-04,100.674072265625
2016-11-07,102.67533874511719
2016-11-08,103.33938598632812
2016-11-09,104.3946304321289
2016-11-10,105.6590576171875
2016-11-11,105.2224349975586
2016-11-14,103.68510437011719
2016-11-15,103.83065032958984
2016-11-16,104.41282653808594
2016-11-17,104.45830535888672
2016-11-18,103.95800018310547
2016-11-21,104.54016876220703
2016-11-22,105.85013580322266
2016-11-23,106.24127197265625
2016-11-25,106.1048355102539
2016-11-28,105.83191680908203
2016-11-29,105.89559936523438
2016-11-30,106.1867446899414
2016-12-01,107.78775787353516
2016-12-02,106.33226013183594
2016-12-05,107.85140228271484
2016-12-06,106.33226013183594
2016-12-07,108.07881927490234
2016-12-08,108.80657958984375
2016-12-09,109.61620330810547
2016-12-12,110.49856567382812
2016-12-13,111.18083190917969
2016-12-14,110.11652374267578
2016-12-15,111.0171127319336
2016-12-16,109.73965454101562
2016-12-19,110.01341247558594
2016-12-20,109.87653350830078
2016-12-21,108.9184799194336
2016-12-22,108.2067642211914
2016-12-23,108.36189270019531
2016-12-27,108.77246856689453
2016-12-28,107.66840362548828
2016-12-29,107.40381622314453
2016-12-30,106.95673370361328
2017-01-03,107.70491027832031
2017-01-04,108.38926696777344
2017-01-05,108.22500610351562
2017-01-06,108.50788116455078
2017-01-09,108.43489074707031
2017-01-10,107.54068756103516
2017-01-11,107.96041107177734
2017-01-12,108.25238037109375
2017-01-13,108.18851470947266
2017-01-17,108.28887939453125
2017-01-18,108.64472198486328
2017-01-19,108.44403076171875
2017-01-20,108.03337860107422
2017-01-23,108.90019989013672
2017-01-24,110.99883270263672
2017-01-25,111.76530456542969
2017-01-26,110.3601303100586
2017-01-27,110.67035675048828
2017-01-30,110.85286712646484
2017-01-31,109.61193084716797
2017-02-01,110.20503234863281
2017-02-02,109.68492889404297
2017-02-03,110.1776351928711
2017-02-06,109.21958923339844
2017-02-07,109.72144317626953
2017-02-08,109.80355834960938
2017-02-09,110.04989624023438
2017-02-10,110.58824920654297
2017-02-13,111.09920501708984
2017-02-14,112.08464813232422
2017-02-15,112.59562683105469
2017-02-16,112.48614501953125
2017-02-17,113.09746551513672
2017-02-21,113.17044830322266
2017-02-22,112.32186889648438
2017-02-23,112.01165771484375
2017-02-24,114.51173400878906
2017-02-27,112.99710845947266
2017-02-28,113.11571502685547
2017-03-01,114.8493881225586
2017-03-02,114.13762664794922
2017-03-03,114.28363800048828
2017-03-06,114.11026763916016
2017-03-07,113.80006408691406
2017-03-08,113.59931182861328
2017-03-09,112.86022186279297
2017-03-10,113.37122344970703
2017-03-13,113.84567260742188
2017-03-14,112.85107421875
2017-03-15,114.39313507080078
2017-03-16,114.22891235351562
2017-03-17,114.76885223388672
2017-03-20,114.5125961303711
2017-03-21,113.66148376464844
2017-03-22,113.6981201171875
2017-03-23,113.6432113647461
2017-03-24,113.32289123535156
2017-03-27,113.57914733886719
2017-03-28,114.274658203125
2017-03-29,114.19231414794922
2017-03-30,114.70477294921875
2017-03-31,114.70477294921875
2017-04-03,115.19894409179688
2017-04-04,114.44851684570312
2017-04-05,114.23804473876953
2017-04-06,114.5857925415039
2017-04-07,114.62240600585938
2017-04-10,115.18982696533203
2017-04-11,114.99761962890625
2017-04-12,114.35700988769531
2017-04-13,113.9085922241211
2017-04-17,114.77798461914062
2017-04-18,114.67732238769531
2017-04-19,115.0433578491211
2017-04-20,115.62906646728516
2017-04-21,115.49178314208984
2017-04-24,116.49846649169922
2017-04-25,117.36785125732422
2017-04-26,117.8712158203125
2017-04-27,118.39283752441406
2017-04-28,118.1365966796875
2017-05-01,118.28300476074219
2017-05-02,114.63156127929688
2017-05-03,114.9152603149414
2017-05-04,115.51010131835938
2017-05-05,115.7388916015625
2017-05-08,115.26301574707031
2017-05-09,114.95185852050781
2017-05-10,115.91277313232422
2017-05-11,115.976806640625
2017-05-12,115.7755126953125
2017-05-15,116.47100067138672
2017-05-16,116.57170104980469
2017-05-17,115.66567993164062
2017-05-18,115.9859619140625
2017-05-19,116.30626678466797
2017-05-22,116.97432708740234
2017-05-23,117.184814453125
2017-05-24,118.33792114257812
2017-05-25,119.25304412841797
2017-05-26,120.1590347290039
2017-05-30,120.3969955444336
2017-05-31,121.56839752197266
2017-06-01,122.42862701416016
2017-06-02,122.93197631835938
2017-06-05,122.31880950927734
2017-06-06,122.0351333618164
2017-06-07,122.1906967163086
2017-06-08,121.4677505493164
2017-06-09,122.45611572265625
2017-06-12,121.8795166015625
2017-06-13,123.07839965820312
2017-06-14,122.52014923095703
2017-06-15,122.4926528930664
2017-06-16,123.22686004638672
2017-06-19,123.52967834472656
2017-06-20,123.07081604003906
2017-06-21,121.26300811767578
2017-06-22,120.84085083007812
2017-06-23,120.82250213623047
2017-06-26,121.15288543701172
2017-06-27,120.9325942993164
2017-06-28,121.96041870117188
2017-06-29,120.6297836303711
2017-06-30,121.82275390625
2017-07-03,121.99713897705078
2017-07-05,122.29998016357422
2017-07-06,121.29969024658203
2017-07-07,121.7034683227539
2017-07-10,121.18042755126953
2017-07-11,121.03355407714844
2017-07-12,122.0888671875
2017-07-13,121.18953704833984
2017-07-14,121.79522705078125
2017-07-17,121.29051971435547
2017-07-18,121.5474624633789
2017-07-19,122.09806823730469
2017-07-20,121.5474624633789
2017-07-21,122.09806823730469
2017-07-24,121.1712417602539
2017-07-25,121.96041870117188
2017-07-26,121.5474624633789
2017-07-27,120.96932983398438
2017-07-28,121.06109619140625
2017-07-31,120.83168029785156
2017-08-01,120.61141204833984
2017-08-02,121.96041870117188
2017-08-03,121.7034683227539
2017-08-04,121.96041870117188
2017-08-07,121.08863830566406
2017-08-08,120.43708801269531
2017-08-09,121.4648666381836
2017-08-10,119.51020050048828
2017-08-11,119.12479400634766
2017-08-14,120.63896942138672
2017-08-15,120.3544921875
2017-08-16,121.51078033447266
2017-08-17,119.51020050048828
2017-08-18,119.40008544921875
2017-08-21,119.66616821289062
2017-08-22,120.65728759765625
2017-08-23,120.0149154663086
2017-08-24,119.60197448730469
2017-08-25,120.25354766845703
2017-08-28,120.63896942138672
2017-08-29,120.09750366210938
2017-08-30,120.19850158691406
2017-08-31,122.32748413085938
2017-09-01,121.91451263427734
2017-09-05,122.26326751708984
2017-09-06,120.11583709716797
2017-09-07,120.70321655273438
2017-09-08,120.32696533203125
2017-09-11,119.14313507080078
2017-09-12,119.28077697753906
2017-09-13,118.76688385009766
2017-09-14,120.22602081298828
2017-09-15,120.2627182006836
2017-09-18,120.12464141845703
2017-09-19,120.31793975830078
2017-09-20,120.3731689453125
2017-09-21,120.50198364257812
2017-09-22,120.86088562011719
2017-09-25,121.00816345214844
2017-09-26,119.84857940673828
2017-09-27,118.6890640258789
2017-09-28,118.96511840820312
2017-09-29,118.35772705078125
2017-10-02,120.23509979248047
2017-10-03,120.15228271484375
2017-10-04,120.33633422851562
2017-10-05,121.23824310302734
2017-10-06,121.44987487792969
2017-10-09,121.5326919555664
2017-10-10,122.1217269897461
2017-10-11,121.98365020751953
2017-10-12,123.2352066040039
2017-10-13,123.40087127685547
2017-10-16,123.73214721679688
2017-10-17,122.01126098632812
2017-10-18,121.201416015625
2017-10-19,121.23824310302734
2017-10-20,122.21371459960938
2017-10-23,122.02967071533203
2017-10-24,121.75359344482422
2017-10-25,121.92843627929688
2017-10-26,122.09410858154297
2017-10-27,121.46824645996094
2017-10-30,120.48355102539062
2017-10-31,120.24431610107422
2017-11-01,120.80567932128906
2017-11-02,120.77809143066406
2017-11-03,120.90691375732422
2017-11-06,121.39464569091797
2017-11-07,120.51118469238281
2017-11-08,119.995849609375
2017-11-09,119.8669662475586
2017-11-10,119.91300964355469
2017-11-13,121.14618682861328
2017-11-14,120.92530059814453
2017-11-15,119.84857940673828
2017-11-16,121.46824645996094
2017-11-17,120.9713363647461
2017-11-20,121.59713745117188
2017-11-21,121.89159393310547
2017-11-22,122.38855743408203
2017-11-24,122.26892852783203
2017-11-27,122.22293853759766
2017-11-28,123.54813385009766
2017-11-29,124.2383041381836
2017-11-30,125.0849838256836
2017-12-01,124.1370849609375
2017-12-04,126.31816864013672
2017-12-05,126.46543884277344
2017-12-06,125.96847534179688
2017-12-07,125.0849838256836
2017-12-08,124.54205322265625
2017-12-11,123.93465423583984
2017-12-12,124.10025787353516
2017-12-13,124.2383041381836
2017-12-14,123.65858459472656
2017-12-15,124.41324615478516
2017-12-18,125.39164733886719
2017-12-19,124.6993179321289
2017-12-20,123.76707458496094
2017-12-21,123.24088287353516
2017-12-22,123.66548919677734
2017-12-26,123.41630554199219
2017-12-27,123.78549194335938
2017-12-28,124.18241882324219
2017-12-29,123.85932922363281
2018-01-02,124.15472412109375
2018-01-03,124.95783233642578
2018-01-04,125.97318267822266
2018-01-05,126.6285629272461
2018-01-08,126.18550872802734
2018-01-09,126.14859008789062
2018-01-10,124.72701263427734
2018-01-11,126.49010467529297
2018-01-12,127.09012603759766
2018-01-16,126.48090362548828
2018-01-17,126.85935974121094
2018-01-18,127.7085952758789
2018-01-19,129.00091552734375
2018-01-22,129.5455322265625
2018-01-23,127.16394805908203
2018-01-24,126.7486343383789
2018-01-25,127.68087768554688
2018-01-26,127.52399444580078
2018-01-29,126.92399597167969
2018-01-30,126.99779510498047
2018-01-31,127.09012603759766
2018-02-01,127.83784484863281
2018-02-02,126.51783752441406
2018-02-05,121.89320373535156
2018-02-06,121.60704803466797
2018-02-07,122.880859375
2018-02-08,117.93315887451172
2018-02-09,118.63468933105469
2018-02-12,120.14855194091797
2018-02-13,119.39161682128906
2018-02-14,119.81626892089844
2018-02-15,121.63472747802734
2018-02-16,121.37626647949219
2018-02-20,121.58858489990234
2018-02-21,119.90853118896484
2018-02-22,119.49313354492188
2018-02-23,120.77622985839844
2018-02-26,121.8377456665039
2018-02-27,121.00701904296875
2018-02-28,120.416259765625
2018-03-01,118.81008911132812
2018-03-02,118.02545166015625
2018-03-05,119.9546890258789
2018-03-06,120.93316650390625
2018-03-07,122.58548736572266
2018-03-08,124.00702667236328
2018-03-09,124.53316497802734
2018-03-12,126.25934600830078
2018-03-13,126.30551147460938
2018-03-14,125.82552337646484
2018-03-15,126.18550872802734
2018-03-16,127.4593734741211
2018-03-19,126.35758209228516
2018-03-20,126.49649810791016
2018-03-21,126.30204772949219
2018-03-22,124.17268371582031
2018-03-23,122.44136810302734
2018-03-26,124.74671173095703
2018-03-27,124.96887969970703
2018-03-28,125.27439880371094
2018-03-29,126.90384674072266
2018-04-02,124.03378295898438
2018-04-03,126.74646759033203
2018-04-04,128.5703582763672
2018-04-05,130.77386474609375
2018-04-06,129.4128875732422
2018-04-09,129.84803771972656
2018-04-10,131.13491821289062
2018-04-11,130.21835327148438
2018-04-12,130.89425659179688
2018-04-13,130.70904541015625
2018-04-16,136.0603790283203
2018-04-17,137.08802795410156
2018-04-18,138.72674560546875
2018-04-19,137.93052673339844
2018-04-20,137.5324249267578
2018-04-23,138.08786010742188
2018-04-24,135.40296936035156
2018-04-25,134.4031219482422
2018-04-26,135.33816528320312
2018-04-27,135.82888793945312
2018-04-30,134.03277587890625
2018-05-01,136.2177276611328
2018-05-02,133.5420684814453
2018-05-03,133.48651123046875
2018-05-04,134.60679626464844
2018-05-07,134.97711181640625
2018-05-08,134.69940185546875
2018-05-09,136.0789031982422
2018-05-10,136.7084503173828
2018-05-11,136.2362518310547
2018-05-14,135.4400634765625
2018-05-15,135.365966796875
2018-05-16,136.75477600097656
2018-05-17,136.16221618652344
2018-05-18,136.86581420898438
2018-05-21,137.0232391357422
2018-05-22,135.64370727539062
2018-05-23,134.82899475097656
2018-05-24,134.6808319091797
2018-05-25,133.9772491455078
2018-05-29,131.2367706298828
2018-05-30,133.34765625
2018-05-31,132.03297424316406
2018-06-01,132.94952392578125
2018-06-04,133.56060791015625
2018-06-05,133.88462829589844
2018-06-06,135.70855712890625
2018-06-07,135.05116271972656
2018-06-08,135.34744262695312
2018-06-11,134.52346801757812
2018-06-12,134.29202270507812
2018-06-13,133.9772491455078
2018-06-14,134.61599731445312
2018-06-15,135.69927978515625
2018-06-18,134.5572967529297
2018-06-19,134.24163818359375
2018-06-20,133.36891174316406
2018-06-21,131.4285125732422
2018-06-22,128.93104553222656
2018-06-25,128.51319885253906
2018-06-26,128.51319885253906
2018-06-27,128.42965698242188
2018-06-28,130.0543975830078
2018-06-29,130.28656005859375
2018-07-02,130.20298767089844
2018-07-03,129.95223999023438
2018-07-05,130.66722106933594
2018-07-06,131.61415100097656
2018-07-09,131.88343811035156
2018-07-10,132.68185424804688
2018-07-11,131.78135681152344
2018-07-12,132.4497528076172
2018-07-13,132.9140167236328
2018-07-16,132.41262817382812
2018-07-17,133.43392944335938
2018-07-18,133.69386291503906
2018-07-19,131.74415588378906
2018-07-20,130.82501220703125
2018-07-23,130.29579162597656
2018-07-24,130.5464630126953
2018-07-25,131.46560668945312
2018-07-26,132.48690795898438
2018-07-27,130.86215209960938
2018-07-30,130.66722106933594
2018-07-31,130.63006591796875
2018-08-01,134.34376525878906
2018-08-02,135.8663787841797
2018-08-03,136.5905303955078
2018-08-06,137.56539916992188
2018-08-07,138.2988739013672
2018-08-08,137.7974853515625
2018-08-09,137.259033203125
2018-08-10,136.34918212890625
2018-08-13,135.5229034423828
2018-08-14,136.51626586914062
2018-08-15,135.61572265625
2018-08-16,136.1912841796875
2018-08-17,136.76695251464844
2018-08-20,137.67678833007812
2018-08-21,137.47254943847656
2018-08-22,136.655517578125
2018-08-23,136.62771606445312
2018-08-24,138.27101135253906
2018-08-27,139.09730529785156
2018-08-28,138.8002471923828
2018-08-29,140.0721435546875
2018-08-30,139.37586975097656
2018-08-31,139.7101287841797
2018-09-04,139.85861206054688
2018-09-05,141.55764770507812
2018-09-06,142.23541259765625
2018-09-07,142.37469482421875
2018-09-10,142.82960510253906
2018-09-11,143.8137664794922
2018-09-12,144.5750274658203
2018-09-13,145.3363494873047
2018-09-14,145.87484741210938
2018-09-17,145.43736267089844
2018-09-18,145.8190155029297
2018-09-19,146.91744995117188
2018-09-20,148.19271850585938
2018-09-21,148.37884521484375
2018-09-24,147.05703735351562
2018-09-25,146.44265747070312
2018-09-26,146.00518798828125
2018-09-27,145.98655700683594
2018-09-28,145.9400634765625
2018-10-01,146.5171661376953
2018-10-02,146.34959411621094
2018-10-03,145.3163299560547
2018-10-04,145.3163299560547
2018-10-05,146.6940155029297
2018-10-08,146.48922729492188
2018-10-09,144.24586486816406
2018-10-10,140.38278198242188
2018-10-11,135.8588104248047
2018-10-12,135.88671875
2018-10-15,136.23123168945312
2018-10-16,138.20458984375
2018-10-17,138.2510986328125
2018-10-18,137.3016357421875
2018-10-19,138.2790985107422
2018-10-22,136.83621215820312
2018-10-23,137.75775146484375
2018-10-24,137.45057678222656
2018-10-25,139.72190856933594
2018-10-26,137.15274047851562
2018-10-29,136.42660522460938
2018-10-30,138.6979217529297
2018-10-31,142.5609893798828
2018-11-01,142.17002868652344
2018-11-02,143.90139770507812
2018-11-05,145.18601989746094
2018-11-06,146.02381896972656
2018-11-07,149.29112243652344
2018-11-08,148.45335388183594
2018-11-09,148.31369018554688
2018-11-12,147.07568359375
2018-11-13,146.62887573242188
2018-11-14,146.07034301757812
2018-11-15,147.3642578125
2018-11-16,148.3416748046875
2018-11-19,149.21665954589844
2018-11-20,145.26979064941406
2018-11-21,144.3017578125
2018-11-23,142.6448211669922
2018-11-26,144.05038452148438
2018-11-27,143.30569458007812
2018-11-28,145.4466552734375
2018-11-29,147.438720703125
2018-11-30,149.39352416992188
2018-12-03,148.49057006835938
2018-12-04,145.90280151367188
2018-12-06,146.65679931640625
2018-12-07,143.4174346923828
2018-12-10,143.91078186035156
2018-12-11,144.53445434570312
2018-12-12,144.19003295898438
2018-12-13,144.3203887939453
2018-12-14,143.78973388671875
2018-12-17,139.70970153808594
2018-12-18,139.1028594970703
2018-12-19,137.63705444335938
2018-12-20,136.04058837890625
2018-12-21,134.40667724609375
2018-12-24,128.74879455566406
2018-12-26,133.35166931152344
2018-12-27,135.28428649902344
2018-12-28,134.7894744873047
2018-12-31,137.57167053222656
2019-01-02,135.302978515625
2019-01-03,132.14720153808594
2019-01-04,136.93682861328125
2019-01-07,137.33828735351562
2019-01-08,139.00950622558594
2019-01-09,138.8415069580078
2019-01-10,139.7003936767578
2019-01-11,139.64437866210938
2019-01-14,138.8881378173828
2019-01-15,140.07386779785156
2019-01-16,140.28858947753906
2019-01-17,142.3986053466797
2019-01-18,144.24720764160156
2019-01-22,142.7720947265625
2019-01-23,142.81875610351562
2019-01-24,141.8384246826172
2019-01-25,143.6776885986328
2019-01-28,144.69534301757812
2019-01-29,144.72332763671875
2019-01-30,146.46925354003906
2019-01-31,147.67369079589844
2019-02-01,148.4112548828125
2019-02-04,148.6166534423828
2019-02-05,148.1311798095703
2019-02-06,148.60728454589844
2019-02-07,148.08450317382812
2019-02-08,148.60728454589844
2019-02-11,149.4755859375
2019-02-12,151.6042938232422
2019-02-13,151.8563995361328
2019-02-14,150.8853759765625
2019-02-15,152.6313018798828
2019-02-19,156.20713806152344
2019-02-20,154.32118225097656
2019-02-21,156.00173950195312
2019-02-22,155.9270782470703
2019-02-25,157.0567626953125
2019-02-26,157.0567626953125
2019-02-27,157.3088836669922
2019-02-28,157.70098876953125
2019-03-01,158.86798095703125
2019-03-04,158.32650756835938
2019-03-05,159.20416259765625
2019-03-06,159.02671813964844
2019-03-07,158.34518432617188
2019-03-08,158.31716918945312
2019-03-11,158.91470336914062
2019-03-12,159.64291381835938
2019-03-13,161.63157653808594
2019-03-14,162.07969665527344
2019-03-15,162.8920135498047
2019-03-18,163.95916748046875
2019-03-19,163.86553955078125
2019-03-20,163.32264709472656
2019-03-21,164.5863800048828
2019-03-22,162.30224609375
2019-03-25,162.9668731689453
2019-03-26,164.1464080810547
2019-03-27,164.0434112548828
2019-03-28,164.70803833007812
2019-03-29,165.2603302001953
2019-04-01,167.25425720214844
2019-04-02,166.7581329345703
2019-04-03,169.85662841796875
2019-04-04,170.8957061767578
2019-04-05,170.10000610351562
2019-04-08,169.66000366210938
2019-04-09,169.90342712402344
2019-04-10,170.91445922851562
2019-04-11,171.2888641357422
2019-04-12,173.26402282714844
2019-04-15,172.0283966064453
2019-04-16,173.5167999267578
2019-04-17,171.2701416015625
2019-04-18,171.494873046875
