Date,G.MI
2015-12-23,9.623408317565918
2015-12-28,9.543780326843262
2015-12-29,9.697345733642578
2015-12-30,9.623408317565918
2015-12-31,9.623408317565918
2016-01-04,9.21390151977539
2016-01-05,9.310590744018555
2016-01-06,9.134273529052734
2016-01-07,9.117210388183594
2016-01-08,9.02052116394043
2016-01-11,8.764579772949219
2016-01-12,8.889707565307617
2016-01-13,9.066022872924805
2016-01-14,8.957959175109863
2016-01-15,8.758893013000488
2016-01-18,8.57120132446289
2016-01-19,8.633766174316406
2016-01-20,8.292511940002441
2016-01-21,8.446076393127441
2016-01-22,8.485886573791504
2016-01-25,8.309574127197266
2016-01-26,8.047944068908691
2016-01-27,7.939879417419434
2016-01-28,7.615686893463135
2016-01-29,7.843191146850586
2016-02-01,7.70668888092041
2016-02-02,7.41662073135376
2016-02-03,7.234618186950684
2016-02-04,7.15499210357666
2016-02-05,6.961612224578857
2016-02-08,6.745484352111816
2016-02-09,6.4724812507629395
2016-02-10,6.813736438751221
2016-02-11,6.233602046966553
2016-02-12,6.341665267944336
2016-02-15,6.597607612609863
2016-02-16,6.620358943939209
2016-02-17,6.773922443389893
2016-02-18,6.728423118591309
2016-02-19,6.6601715087890625
2016-02-22,6.899049758911133
2016-02-23,6.893362998962402
2016-02-24,6.813736438751221
2016-02-25,6.955925464630127
2016-02-26,7.263055801391602
2016-02-29,7.285804748535156
2016-03-01,7.342682361602783
2016-03-02,7.4564337730407715
2016-03-03,7.450746536254883
2016-03-04,7.376807689666748
2016-03-07,7.245992183685303
2016-03-08,7.319931507110596
2016-03-09,7.382494926452637
2016-03-10,7.371120452880859
2016-03-11,7.905754089355469
2016-03-14,7.837501525878906
2016-03-15,7.792000770568848
2016-03-16,7.877315521240234
2016-03-17,7.894378662109375
2016-03-18,7.763563632965088
2016-03-21,7.672561168670654
2016-03-22,7.575871467590332
2016-03-23,7.530372619628906
2016-03-24,7.365431785583496
2016-03-29,7.4279961585998535
2016-03-30,7.484872341156006
2016-03-31,7.410932540893555
2016-04-01,7.30286979675293
2016-04-04,7.217554569244385
2016-04-05,6.984363555908203
2016-04-06,7.007114410400391
2016-04-07,6.853549957275391
2016-04-08,7.052615642547607
2016-04-11,7.137928485870361
2016-04-12,7.160679340362549
2016-04-13,7.433683395385742
2016-04-14,7.575871467590332
2016-04-15,7.496247291564941
2016-04-18,7.479184150695801
2016-04-19,7.547436714172363
2016-04-20,7.598623752593994
2016-04-21,7.752188682556152
2016-04-22,7.831815242767334
2016-04-25,7.786314487457275
2016-04-26,7.854565620422363
2016-04-27,7.803378105163574
2016-04-28,7.774938106536865
2016-04-29,7.575871467590332
2016-05-02,7.570185661315918
2016-05-03,7.41662073135376
2016-05-04,7.410932540893555
2016-05-05,7.3938703536987305
2016-05-06,7.354058265686035
2016-05-09,7.354058265686035
2016-05-10,7.536060810089111
2016-05-11,7.4564337730407715
2016-05-12,7.160679340362549
2016-05-13,7.081052303314209
2016-05-16,7.166367053985596
2016-05-17,7.058302879333496
2016-05-18,7.217554569244385
2016-05-19,7.115179061889648
2016-05-20,7.25167989730835
2016-05-23,7.317988872528076
2016-05-24,7.739948749542236
2016-05-25,7.848452091217041
2016-05-26,7.848452091217041
2016-05-27,7.908732891082764
2016-05-30,7.9449005126953125
2016-05-31,7.854479789733887
2016-06-01,7.81228494644165
2016-06-02,7.764059543609619
2016-06-03,7.547052383422852
2016-06-06,7.53499698638916
2016-06-07,7.661584854125977
2016-06-08,7.806256294250488
2016-06-09,7.770089626312256
2016-06-10,7.420464515686035
2016-06-13,7.1793437004089355
2016-06-14,6.974392890930176
2016-06-15,6.998504161834717
2016-06-16,6.920140266418457
2016-06-17,7.191400527954102
2016-06-20,7.408408164978027
2016-06-21,7.541025161743164
2016-06-22,7.583220481872559
2016-06-23,7.908732891082764
2016-06-24,6.5825724601745605
2016-06-27,6.0249834060668945
2016-06-28,6.118417263031006
2016-06-29,6.263090133666992
2016-06-30,6.359537124633789
2016-07-01,6.431873321533203
2016-07-04,6.251033306121826
2016-07-05,6.1304731369018555
2016-07-06,5.916479110717773
2016-07-07,5.9285359382629395
2016-07-08,6.389676570892334
2016-07-11,6.437901020050049
2016-07-12,6.763412952423096
2016-07-13,6.697104454040527
2016-07-14,6.8719162940979
2016-07-15,6.805608749389648
2016-07-18,6.841775894165039
2016-07-19,6.757384777069092
2016-07-20,6.847805500030518
2016-07-21,6.805608749389648
2016-07-22,6.775468349456787
2016-07-25,6.733273029327393
2016-07-26,6.685047626495361
2016-07-27,6.811636924743652
2016-07-28,6.6247687339782715
2016-07-29,7.100980281829834
2016-08-01,7.070840358734131
2016-08-02,6.793552875518799
2016-08-03,6.775468349456787
2016-08-04,6.793552875518799
2016-08-05,7.064812183380127
2016-08-08,7.209484577178955
2016-08-09,7.2938761711120605
2016-08-10,7.2999043464660645
2016-08-11,7.342099666595459
2016-08-12,7.2938761711120605
2016-08-16,7.0828962326049805
2016-08-17,6.889999866485596
2016-08-18,6.908083915710449
2016-08-19,6.685047626495361
2016-08-22,6.739300727844238
2016-08-23,7.040700912475586
2016-08-24,7.016589641571045
2016-08-25,6.817664623260498
2016-08-26,6.745328903198242
2016-08-29,6.612713813781738
2016-08-30,6.781497001647949
2016-08-31,6.8719162940979
2016-09-01,6.944252967834473
2016-09-02,6.992476940155029
2016-09-05,6.938224792480469
2016-09-06,6.883973121643066
2016-09-07,6.9804205894470215
2016-09-08,7.155233383178711
2016-09-09,7.2577080726623535
2016-09-12,7.064812183380127
2016-09-13,6.817664623260498
2016-09-14,6.7031331062316895
2016-09-15,6.811636924743652
2016-09-16,6.630797386169434
2016-09-19,6.745328903198242
2016-09-20,6.727244853973389
2016-09-21,6.7995805740356445
2016-09-22,6.817664623260498
2016-09-23,6.751356601715088
2016-09-26,6.594629287719727
2016-09-27,6.564488887786865
2016-09-28,6.576545238494873
2016-09-29,6.606685161590576
2016-09-30,6.546403884887695
2016-10-03,6.516264915466309
2016-10-04,6.498181343078613
2016-10-05,6.769440650939941
2016-10-06,6.859860897064209
2016-10-07,6.817664623260498
2016-10-10,6.853830814361572
2016-10-11,6.847805500030518
2016-10-12,6.944252967834473
2016-10-13,6.745328903198242
2016-10-14,6.853830814361572
2016-10-17,7.016589641571045
2016-10-18,7.155233383178711
2016-10-19,7.185372829437256
2016-10-20,7.167288780212402
2016-10-21,7.197427272796631
2016-10-24,7.287848949432373
2016-10-25,7.269764423370361
2016-10-26,7.330044746398926
2016-10-27,7.311960220336914
2016-10-28,7.143177509307861
2016-10-31,7.0949530601501465
2016-11-01,6.986448287963867
2016-11-02,6.811636924743652
2016-11-03,6.781497001647949
2016-11-04,6.672993183135986
2016-11-07,6.83574914932251
2016-11-08,6.938224792480469
2016-11-09,7.088924884796143
2016-11-10,7.0949530601501465
2016-11-11,7.088924884796143
2016-11-14,7.143177509307861
2016-11-15,7.076868534088135
2016-11-16,6.992476940155029
2016-11-17,6.877943515777588
2016-11-18,6.781497001647949
2016-11-21,6.769440650939941
2016-11-22,7.022615909576416
2016-11-23,6.811636924743652
2016-11-24,6.781497001647949
2016-11-25,6.992476940155029
2016-11-28,6.823694229125977
2016-11-29,7.016589641571045
2016-11-30,7.185372829437256
2016-12-01,7.438548564910889
2016-12-02,7.420464515686035
2016-12-05,7.354155540466309
2016-12-06,7.733919143676758
2016-12-07,8.300552368164062
2016-12-08,8.680315971374512
2016-12-09,8.451251983642578
2016-12-12,8.475363731384277
2016-12-13,8.415083885192871
2016-12-14,8.330692291259766
2016-12-15,8.541671752929688
2016-12-16,8.680315971374512
2016-12-19,8.5597562789917
2016-12-20,8.638120651245117
2016-12-21,8.583868980407715
2016-12-22,8.595924377441406
2016-12-23,8.6622314453125
2016-12-27,8.668259620666504
2016-12-28,8.553727149963379
2016-12-29,8.50550365447998
2016-12-30,8.511531829833984
2017-01-02,8.650177001953125
2017-01-03,8.710456848144531
2017-01-04,8.752653121948242
2017-01-05,8.698400497436523
2017-01-06,8.716485023498535
2017-01-09,8.523588180541992
2017-01-10,8.541671752929688
2017-01-11,8.487420082092285
2017-01-12,8.384943008422852
2017-01-13,8.451251983642578
2017-01-16,8.258354187011719
2017-01-17,8.234244346618652
2017-01-18,8.167937278747559
2017-01-19,8.27041244506836
2017-01-20,8.264384269714355
2017-01-23,8.589896202087402
2017-01-24,9.295172691345215
2017-01-25,9.385592460632324
2017-01-26,9.421759605407715
2017-01-27,9.28311538696289
2017-01-30,8.987744331359863
2017-01-31,8.88526725769043
2017-02-01,8.849099159240723
2017-02-02,9.005827903747559
2017-02-03,9.029937744140625
2017-02-06,8.818960189819336
2017-02-07,8.770734786987305
2017-02-08,8.674287796020508
2017-02-09,8.740594863891602
2017-02-10,8.680315971374512
2017-02-13,8.903352737426758
2017-02-14,9.048025131225586
2017-02-15,8.879240036010742
2017-02-16,8.909380912780762
2017-02-17,8.95760440826416
2017-02-20,8.831016540527344
2017-02-21,8.812932014465332
2017-02-22,8.746623992919922
2017-02-23,8.656203269958496
2017-02-24,8.499475479125977
2017-02-27,8.258354187011719
2017-02-28,8.149853706359863
2017-03-01,8.27643871307373
2017-03-02,8.27041244506836
2017-03-03,8.415083885192871
2017-03-06,8.27041244506836
2017-03-07,8.27041244506836
2017-03-08,8.415083885192871
2017-03-09,8.511531829833984
2017-03-10,8.547699928283691
2017-03-13,8.541671752929688
2017-03-14,8.463308334350586
2017-03-15,8.565783500671387
2017-03-16,8.788820266723633
2017-03-17,8.80087661743164
2017-03-20,8.788820266723633
2017-03-21,8.770734786987305
2017-03-22,8.638120651245117
2017-03-23,8.680315971374512
2017-03-24,8.794849395751953
2017-03-27,8.782791137695312
2017-03-28,8.831016540527344
2017-03-29,8.903352737426758
2017-03-30,8.867183685302734
2017-03-31,8.98171615600586
2017-04-03,8.903352737426758
2017-04-04,8.806904792785645
2017-04-05,8.740594863891602
2017-04-06,8.650177001953125
2017-04-07,8.63209342956543
2017-04-10,8.607979774475098
2017-04-11,8.589896202087402
2017-04-12,8.547699928283691
2017-04-13,8.469335556030273
2017-04-18,8.360831260681152
2017-04-19,8.50550365447998
2017-04-20,8.50550365447998
2017-04-21,8.589896202087402
2017-04-24,8.909380912780762
2017-04-25,8.933490753173828
2017-04-26,8.80087661743164
2017-04-27,8.788820266723633
2017-04-28,8.758681297302246
2017-05-02,8.770734786987305
2017-05-03,8.873211860656738
2017-05-04,9.04199504852295
2017-05-05,9.192695617675781
2017-05-08,9.210780143737793
2017-05-09,9.240921020507812
2017-05-10,9.216808319091797
2017-05-11,8.945549011230469
2017-05-12,8.89129638671875
2017-05-15,8.945549011230469
2017-05-16,9.035967826843262
2017-05-17,8.98171615600586
2017-05-18,9.072136878967285
2017-05-19,9.120360374450684
2017-05-22,9.304929733276367
2017-05-23,9.336753845214844
2017-05-24,9.184004783630371
2017-05-25,9.158547401428223
2017-05-26,9.133089065551758
2017-05-29,8.948517799377441
2017-05-30,8.833956718444824
2017-05-31,8.942153930664062
2017-06-01,9.037620544433594
2017-06-02,8.942153930664062
2017-06-05,8.814863204956055
2017-06-06,8.75758171081543
2017-06-07,8.73848819732666
2017-06-08,8.891236305236816
2017-06-09,8.954883575439453
2017-06-12,9.050350189208984
2017-06-13,9.228557586669922
2017-06-14,9.234920501708984
2017-06-15,9.17127513885498
2017-06-16,9.28583812713623
2017-06-19,9.298567771911621
2017-06-20,9.190369606018066
2017-06-21,9.349482536315918
2017-06-22,9.25401496887207
2017-06-23,9.22219181060791
2017-06-26,9.234920501708984
2017-06-27,9.120360374450684
2017-06-28,9.247650146484375
2017-06-29,9.304929733276367
2017-06-30,9.17127513885498
2017-07-03,9.292202949523926
2017-07-04,9.330388069152832
2017-07-05,9.381304740905762
2017-07-06,9.578605651855469
2017-07-07,9.546782493591309
2017-07-10,9.578605651855469
2017-07-11,9.540417671203613
2017-07-12,9.648614883422852
2017-07-13,9.794998168945312
2017-07-14,9.794998168945312
2017-07-17,9.858644485473633
2017-07-18,9.718624114990234
2017-07-19,9.686800956726074
2017-07-20,9.686800956726074
2017-07-21,9.565876007080078
2017-07-24,9.527688980102539
2017-07-25,9.75681209564209
2017-07-26,9.775907516479492
2017-07-27,9.80136489868164
2017-07-28,9.718624114990234
2017-07-31,9.75681209564209
2017-08-01,9.80136489868164
2017-08-02,10.075037002563477
2017-08-03,10.087767601013184
2017-08-04,10.138683319091797
2017-08-07,10.234150886535645
2017-08-08,10.195963859558105
2017-08-09,10.062308311462402
2017-08-10,10.00502872467041
2017-08-11,9.826823234558105
2017-08-14,9.865008354187012
2017-08-16,9.903196334838867
2017-08-17,9.820457458496094
2017-08-18,9.871373176574707
2017-08-21,9.782269477844238
2017-08-22,9.712260246276855
2017-08-23,9.699530601501465
2017-08-24,9.680437088012695
2017-08-25,9.69316577911377
2017-08-28,9.661343574523926
2017-08-29,9.534052848815918
2017-08-30,9.52132511138916
2017-08-31,9.572240829467773
2017-09-01,9.616791725158691
2017-09-04,9.674073219299316
2017-09-05,9.629522323608398
2017-09-06,9.597699165344238
2017-09-07,9.534052848815918
2017-09-08,9.52132511138916
2017-09-11,9.820457458496094
2017-09-12,9.890466690063477
2017-09-13,9.947747230529785
2017-09-14,9.858644485473633
2017-09-15,9.750447273254395
2017-09-18,9.871373176574707
2017-09-19,9.896831512451172
2017-09-20,9.896831512451172
2017-09-21,9.915925025939941
2017-09-22,9.903196334838867
2017-09-25,9.794998168945312
2017-09-26,9.718624114990234
2017-09-27,9.865008354187012
2017-09-28,9.877738952636719
2017-09-29,10.030487060546875
2017-10-02,10.068674087524414
2017-10-03,10.132319450378418
2017-10-04,9.903196334838867
2017-10-05,9.947747230529785
2017-10-06,9.935018539428711
2017-10-09,9.935018539428711
2017-10-10,9.845914840698242
2017-10-11,9.890466690063477
2017-10-12,9.903196334838867
2017-10-13,9.852279663085938
2017-10-16,9.833186149597168
2017-10-17,9.724989891052246
2017-10-18,9.750447273254395
2017-10-19,9.750447273254395
2017-10-20,9.865008354187012
2017-10-23,9.935018539428711
2017-10-24,9.998664855957031
2017-10-25,9.96047592163086
2017-10-26,10.087767601013184
2017-10-27,9.96047592163086
2017-10-30,10.017757415771484
2017-10-31,9.954113006591797
2017-11-01,10.125953674316406
2017-11-02,10.138683319091797
2017-11-03,10.024121284484863
2017-11-06,9.96047592163086
2017-11-07,9.94138240814209
2017-11-08,9.954113006591797
2017-11-09,9.884102821350098
2017-11-10,10.03685188293457
2017-11-13,9.896831512451172
2017-11-14,9.78863525390625
2017-11-15,9.718624114990234
2017-11-16,9.712260246276855
2017-11-17,9.686800956726074
2017-11-20,9.699530601501465
2017-11-21,9.712260246276855
2017-11-22,9.680437088012695
2017-11-23,9.674073219299316
2017-11-24,9.69316577911377
2017-11-27,9.597699165344238
2017-11-28,9.635886192321777
2017-11-29,9.680437088012695
2017-11-30,9.78863525390625
2017-12-01,9.584969520568848
2017-12-04,9.69316577911377
2017-12-05,9.661343574523926
2017-12-06,9.610427856445312
2017-12-07,9.667707443237305
2017-12-08,9.724989891052246
2017-12-11,9.744084358215332
2017-12-12,9.731354713439941
2017-12-13,9.775907516479492
2017-12-14,9.833186149597168
2017-12-15,9.833186149597168
2017-12-18,9.877738952636719
2017-12-19,9.807727813720703
2017-12-20,9.73771858215332
2017-12-21,9.699530601501465
2017-12-22,9.724989891052246
2017-12-27,9.705896377563477
2017-12-28,9.794998168945312
2017-12-29,9.674073219299316
2018-01-02,9.5595121383667
2018-01-03,9.476774215698242
2018-01-04,9.546782493591309
2018-01-05,9.674073219299316
2018-01-08,9.680437088012695
2018-01-09,9.80136489868164
2018-01-10,10.017757415771484
2018-01-11,10.00502872467041
2018-01-12,9.973204612731934
2018-01-15,9.979570388793945
2018-01-16,10.081402778625488
2018-01-17,9.998664855957031
2018-01-18,10.05594539642334
2018-01-19,10.291433334350586
2018-01-22,10.304161071777344
2018-01-23,10.202327728271484
2018-01-24,10.304161071777344
2018-01-25,10.310525894165039
2018-01-26,10.323254585266113
2018-01-29,10.310525894165039
2018-01-30,10.173687934875488
2018-01-31,10.164140701293945
2018-02-01,10.202327728271484
2018-02-02,10.148229598999023
2018-02-05,10.00502872467041
2018-02-06,9.724989891052246
2018-02-07,9.99229907989502
2018-02-08,9.871373176574707
2018-02-09,9.769540786743164
2018-02-12,9.833186149597168
2018-02-13,9.661343574523926
2018-02-14,9.775907516479492
2018-02-15,9.769540786743164
2018-02-16,9.86819076538086
2018-02-19,9.794998168945312
2018-02-20,9.817276000976562
2018-02-21,9.845914840698242
2018-02-22,9.750447273254395
2018-02-23,9.779088020324707
2018-02-26,9.807727813720703
2018-02-27,9.814094543457031
2018-02-28,9.826823234558105
2018-03-01,9.804546356201172
2018-03-02,9.578605651855469
2018-03-05,9.368576049804688
2018-03-06,9.651798248291016
2018-03-07,9.865008354187012
2018-03-08,9.871373176574707
2018-03-09,9.833186149597168
2018-03-12,9.833186149597168
2018-03-13,9.855462074279785
2018-03-14,9.747265815734863
2018-03-15,9.99229907989502
2018-03-16,10.008211135864258
2018-03-19,9.985934257507324
2018-03-20,10.017757415771484
2018-03-21,10.017757415771484
2018-03-22,9.928654670715332
2018-03-23,9.817276000976562
2018-03-26,9.782269477844238
2018-03-27,9.852279663085938
2018-03-28,9.903196334838867
2018-03-29,9.944564819335938
2018-04-03,9.973204612731934
2018-04-04,9.970024108886719
2018-04-05,10.049579620361328
2018-04-06,10.081402778625488
2018-04-09,10.164140701293945
2018-04-10,10.202327728271484
2018-04-11,10.160959243774414
2018-04-12,10.31370735168457
2018-04-13,10.294614791870117
2018-04-16,10.291433334350586
2018-04-17,10.34553050994873
2018-04-18,10.4346342086792
2018-04-19,10.53010082244873
2018-04-20,10.638297080993652
2018-04-23,10.765588760375977
2018-04-24,10.854692459106445
2018-04-25,10.63193416595459
2018-04-26,10.717854499816895
2018-04-27,10.584199905395508
2018-04-30,10.654210090637207
2018-05-02,10.708308219909668
2018-05-03,10.70512580871582
2018-05-04,10.679668426513672
2018-05-07,10.679668426513672
2018-05-08,10.526918411254883
2018-05-09,10.539647102355957
2018-05-10,10.440999031066895
2018-05-11,10.50146198272705
2018-05-14,10.539647102355957
2018-05-15,10.50782585144043
2018-05-16,10.297796249389648
2018-05-17,10.332801818847656
2018-05-18,10.259610176086426
2018-05-21,10.286484718322754
2018-05-22,10.252890586853027
2018-05-23,10.131953239440918
2018-05-24,10.014373779296875
2018-05-25,9.994217872619629
2018-05-28,9.839683532714844
2018-05-29,9.497024536132812
2018-05-30,9.554136276245117
2018-05-31,9.775856018066406
2018-06-01,9.883357048034668
2018-06-04,9.869918823242188
2018-06-05,9.654915809631348
2018-06-06,9.654915809631348
2018-06-07,9.67843246459961
2018-06-08,9.520541191101074
2018-06-11,9.799371719360352
2018-06-12,9.752341270446777
2018-06-13,9.782575607299805
2018-06-14,9.900153160095215
2018-06-15,9.806090354919434
2018-06-18,9.762418746948242
2018-06-19,9.799371719360352
2018-06-20,9.829607009887695
2018-06-21,9.698590278625488
2018-06-22,9.769137382507324
2018-06-25,9.601166725158691
2018-06-26,9.617963790893555
2018-06-27,9.601166725158691
2018-06-28,9.523900032043457
2018-06-29,9.654915809631348
2018-07-02,9.517181396484375
2018-07-03,9.611246109008789
2018-07-04,9.591089248657227
2018-07-05,9.80945110321045
2018-07-06,9.769137382507324
2018-07-09,9.772496223449707
2018-07-10,9.728824615478516
2018-07-11,9.651557922363281
2018-07-12,9.661636352539062
2018-07-13,9.705307960510254
2018-07-16,9.752341270446777
2018-07-17,9.849761009216309
2018-07-18,9.856481552124023
2018-07-19,9.816168785095215
2018-07-20,9.748979568481445
2018-07-23,9.772496223449707
2018-07-24,9.89007568359375
2018-07-25,9.903512954711914
2018-07-26,9.923669815063477
2018-07-27,9.970702171325684
2018-07-30,10.047966957092285
2018-07-31,10.212577819824219
2018-08-01,10.111796379089355
2018-08-02,9.953904151916504
2018-08-03,10.037888526916504
2018-08-06,10.000935554504395
2018-08-07,10.068121910095215
2018-08-08,10.091638565063477
2018-08-09,10.074841499328613
2018-08-10,9.866559982299805
2018-08-13,9.816168785095215
2018-08-14,9.775856018066406
2018-08-16,9.80945110321045
2018-08-17,9.712027549743652
2018-08-20,9.732182502746582
2018-08-21,9.853121757507324
2018-08-22,9.953904151916504
2018-08-23,9.903512954711914
2018-08-24,9.92702865600586
2018-08-27,9.980779647827148
2018-08-28,9.920310020446777
2018-08-29,9.89007568359375
2018-08-30,9.752341270446777
2018-08-31,9.638120651245117
2018-09-03,9.799371719360352
2018-09-04,9.765777587890625
2018-09-05,9.93710708618164
2018-09-06,9.96062183380127
2018-09-07,9.943825721740723
2018-09-10,10.162187576293945
2018-09-11,10.101717948913574
2018-09-12,10.08828067779541
2018-09-13,10.111796379089355
2018-09-14,10.101717948913574
2018-09-17,10.162187576293945
2018-09-18,10.155468940734863
2018-09-19,10.172266006469727
2018-09-20,10.182342529296875
2018-09-21,10.296562194824219
2018-09-24,10.286484718322754
2018-09-25,10.414141654968262
2018-09-26,10.430939674377441
2018-09-27,10.370469093322754
2018-09-28,9.997577667236328
2018-10-01,9.953904151916504
2018-10-02,9.839683532714844
2018-10-03,9.88671588897705
2018-10-04,9.967340469360352
2018-10-05,9.930387496948242
2018-10-08,9.708666801452637
2018-10-09,9.69187068939209
2018-10-10,9.732182502746582
2018-10-11,9.594449043273926
2018-10-12,9.520541191101074
2018-10-15,9.500385284423828
2018-10-16,9.614604949951172
2018-10-17,9.564214706420898
2018-10-18,9.413039207458496
2018-10-19,9.439916610717773
2018-10-22,9.40968132019043
2018-10-23,9.288742065429688
2018-10-24,9.238351821899414
2018-10-25,9.436556816101074
2018-10-26,9.332414627075195
2018-10-29,9.533978462219238
2018-10-30,9.517181396484375
2018-10-31,9.594449043273926
2018-11-01,9.611246109008789
2018-11-02,9.664995193481445
2018-11-05,9.624682426452637
2018-11-06,9.594449043273926
2018-11-07,9.658276557922363
2018-11-08,9.664995193481445
2018-11-09,9.698590278625488
2018-11-12,9.601166725158691
2018-11-13,9.668355941772461
2018-11-14,9.634760856628418
2018-11-15,9.57429027557373
2018-11-16,9.705307960510254
2018-11-19,9.715386390686035
2018-11-20,9.513821601867676
2018-11-21,9.597806930541992
2018-11-22,9.5574951171875
2018-11-23,9.577651977539062
2018-11-26,9.819528579711914
2018-11-27,9.87663745880127
2018-11-28,9.89007568359375
2018-11-29,9.913592338562012
2018-11-30,10.004297256469727
2018-12-03,10.084921836853027
2018-12-04,9.97406005859375
2018-12-05,9.89007568359375
2018-12-06,9.597806930541992
2018-12-07,9.624682426452637
2018-12-10,9.523900032043457
2018-12-11,9.570932388305664
2018-12-12,9.644840240478516
2018-12-13,9.685152053833008
2018-12-14,9.664995193481445
2018-12-17,9.617963790893555
2018-12-18,9.638120651245117
2018-12-19,9.839683532714844
2018-12-20,9.765777587890625
2018-12-21,9.762418746948242
2018-12-27,9.654915809631348
2018-12-28,9.80945110321045
2019-01-02,9.745620727539062
2019-01-03,9.772496223449707
2019-01-04,9.896795272827148
2019-01-07,9.866559982299805
2019-01-08,9.859840393066406
2019-01-09,9.950545310974121
2019-01-10,9.93710708618164
2019-01-11,10.02109146118164
2019-01-14,10.044607162475586
2019-01-15,10.064764022827148
2019-01-16,10.232733726501465
2019-01-17,10.252890586853027
2019-01-18,10.326797485351562
2019-01-21,10.343595504760742
2019-01-22,10.289843559265137
2019-01-23,10.333517074584961
2019-01-24,10.313359260559082
2019-01-25,10.383906364440918
2019-01-28,10.370469093322754
2019-01-29,10.377188682556152
2019-01-30,10.383906364440918
2019-01-31,10.276406288146973
2019-02-01,10.199140548706055
2019-02-04,10.246172904968262
2019-02-05,10.293203353881836
2019-02-06,10.232733726501465
2019-02-07,10.111796379089355
2019-02-08,10.02109146118164
2019-02-11,10.07148265838623
2019-02-12,10.128592491149902
2019-02-13,10.205859184265137
2019-02-14,10.08828067779541
2019-02-15,10.232733726501465
2019-02-18,10.283125877380371
2019-02-19,10.18906307220459
2019-02-20,10.229375839233398
2019-02-21,10.226015090942383
2019-02-22,10.27304744720459
2019-02-25,10.380547523498535
2019-02-26,10.427578926086426
2019-02-27,10.434298515319824
2019-02-28,10.545158386230469
2019-03-01,10.608986854553223
2019-03-04,10.672815322875977
2019-03-05,10.666098594665527
2019-03-06,10.74000358581543
2019-03-07,10.612346649169922
2019-03-08,10.565315246582031
2019-03-11,10.615705490112305
2019-03-12,10.592190742492676
2019-03-13,10.622424125671387
2019-03-14,10.753439903259277
2019-03-15,10.978520393371582
2019-03-18,11.072583198547363
2019-03-19,11.0591459274292
2019-03-20,11.032271385192871
2019-03-21,11.069226264953613
2019-03-22,10.98523998260498
2019-03-25,10.978520393371582
2019-03-26,10.971800804138184
2019-03-27,11.032271385192871
2019-03-28,11.008756637573242
2019-03-29,11.086021423339844
2019-04-01,11.20359992980957
2019-04-02,11.176725387573242
2019-04-03,11.230476379394531
2019-04-04,11.22375774383545
2019-04-05,11.173365592956543
2019-04-08,11.217039108276367
2019-04-09,11.176725387573242
2019-04-10,11.200241088867188
2019-04-11,11.227116584777832
2019-04-12,11.297664642333984
2019-04-15,11.358134269714355
2019-04-16,11.421961784362793
2019-04-17,11.556339263916016
