Date,NIACL.NS
2018-06-04,320.3764343261719
2018-06-05,304.6470642089844
2018-06-06,303.7692565917969
2018-06-07,305.73834228515625
2018-06-08,305.6434631347656
2018-06-11,298.38372802734375
2018-06-12,299.759765625
2018-06-13,302.84393310546875
2018-06-14,301.72894287109375
2018-06-15,293.42535400390625
2018-06-18,296.8653869628906
2018-06-19,296.0350341796875
2018-06-20,301.0172119140625
2018-06-21,304.1488342285156
2018-06-22,307.3753662109375
2018-06-25,310.29351806640625
2018-06-26,309.4868469238281
2018-06-27,309.5109558105469
2018-06-28,306.52325439453125
2018-06-29,305.9450378417969
2018-07-02,303.82476806640625
2018-07-03,304.0175476074219
2018-07-04,297.5121765136719
2018-07-05,288.98291015625
2018-07-06,297.6567077636719
2018-07-09,296.0665588378906
2018-07-10,292.5487976074219
2018-07-11,284.64599609375
2018-07-12,282.2847595214844
2018-07-13,279.3453063964844
2018-07-16,266.7200927734375
2018-07-17,265.5635681152344
2018-07-18,260.6484069824219
2018-07-19,257.8534851074219
2018-07-20,277.9960632324219
2018-07-23,262.5277404785156
2018-07-24,264.5516357421875
2018-07-25,263.0096130371094
2018-07-26,262.9614562988281
2018-07-27,264.744384765625
2018-07-30,281.0318908691406
2018-07-31,273.90008544921875
2018-08-01,275.82763671875
2018-08-02,271.2497863769531
2018-08-03,272.40625
2018-08-06,272.1171569824219
2018-08-07,272.5989990234375
2018-08-08,269.4185791015625
2018-08-09,264.5516357421875
2018-08-10,262.9132385253906
2018-08-13,261.5639953613281
2018-08-14,256.3115234375
2018-08-16,258.2872009277344
2018-08-17,254.6249237060547
2018-08-20,251.83001708984375
2018-08-21,249.42062377929688
2018-08-23,243.83082580566406
2018-08-24,230.7718963623047
2018-08-27,236.40988159179688
2018-08-28,235.87982177734375
2018-08-29,242.62612915039062
2018-08-30,240.2167510986328
2018-08-31,241.03591918945312
2018-09-03,241.13229370117188
2018-09-04,237.51820373535156
2018-09-05,237.80734252929688
2018-09-06,235.92800903320312
2018-09-07,240.120361328125
2018-09-10,240.891357421875
2018-09-11,236.554443359375
2018-09-12,236.7471923828125
2018-09-14,237.80734252929688
2018-09-17,241.42141723632812
2018-09-18,235.783447265625
2018-09-19,229.22988891601562
2018-09-21,223.64010620117188
2018-09-24,223.20640563964844
2018-09-25,221.23069763183594
2018-09-26,211.54493713378906
2018-09-27,220.02598571777344
2018-09-28,216.5564727783203
2018-10-01,211.8822479248047
2018-10-03,209.9065399169922
2018-10-04,205.08773803710938
2018-10-05,202.5819854736328
2018-10-08,199.40158081054688
2018-10-09,195.59471130371094
2018-10-10,196.0283966064453
2018-10-11,192.89620971679688
2018-10-12,196.75123596191406
2018-10-15,196.41392517089844
2018-10-16,203.11204528808594
2018-10-17,201.28091430664062
2018-10-19,197.90774536132812
2018-10-22,198.24505615234375
2018-10-23,198.05230712890625
2018-10-24,201.28091430664062
2018-10-25,199.69070434570312
2018-10-26,200.17257690429688
2018-10-29,206.48519897460938
2018-10-30,209.8101348876953
2018-10-31,209.08734130859375
2018-11-01,210.96665954589844
2018-11-02,218.1466827392578
2018-11-05,214.9662628173828
2018-11-06,212.9423828125
2018-11-07,217.7129669189453
2018-11-09,218.05029296875
2018-11-12,221.95350646972656
2018-11-13,215.06263732910156
2018-11-14,212.7978057861328
2018-11-15,212.70143127441406
2018-11-16,202.34103393554688
2018-11-19,196.12478637695312
2018-11-20,195.45018005371094
2018-11-21,196.0283966064453
2018-11-22,195.40199279785156
2018-11-26,193.42626953125
2018-11-27,191.83607482910156
2018-11-28,191.20962524414062
2018-11-29,190.58319091796875
2018-11-30,190.10130310058594
2018-12-03,191.30599975585938
2018-12-04,190.77593994140625
2018-12-05,190.6795654296875
2018-12-06,187.98104858398438
2018-12-07,188.70384216308594
2018-12-10,188.89662170410156
2018-12-11,191.4505615234375
2018-12-12,191.20962524414062
2018-12-13,191.69149780273438
2018-12-14,190.6795654296875
2018-12-17,189.76397705078125
2018-12-18,187.932861328125
2018-12-19,185.0897674560547
2018-12-20,183.06588745117188
2018-12-21,179.0662841796875
2018-12-24,177.23513793945312
2018-12-26,169.6696319580078
2018-12-27,169.76600646972656
2018-12-28,171.54896545410156
2018-12-31,173.2355499267578
2019-01-01,173.2355499267578
2019-01-02,178.10250854492188
2019-01-03,173.81381225585938
2019-01-04,173.33192443847656
2019-01-07,172.99459838867188
2019-01-08,172.2717742919922
2019-01-09,171.35623168945312
2019-01-10,172.5609130859375
2019-01-11,173.13916015625
2019-01-14,173.52467346191406
2019-01-15,178.5362091064453
2019-01-16,176.89781188964844
2019-01-17,175.88587951660156
2019-01-18,173.4764862060547
2019-01-21,173.71742248535156
2019-01-22,175.1148681640625
2019-01-23,172.80184936523438
2019-01-24,172.51271057128906
2019-01-25,168.46493530273438
2019-01-28,167.7421112060547
2019-01-29,170.19970703125
2019-01-30,167.7421112060547
2019-01-31,168.51312255859375
2019-02-01,169.23594665527344
2019-02-04,173.66921997070312
2019-02-05,169.6696319580078
2019-02-06,168.27218627929688
2019-02-07,167.79031372070312
2019-02-08,165.81460571289062
2019-02-11,163.79071044921875
2019-02-12,166.29649353027344
2019-02-14,166.68197631835938
2019-02-15,165.0435791015625
2019-02-18,165.236328125
2019-02-19,163.79071044921875
2019-02-20,165.236328125
2019-02-21,170.0551300048828
2019-02-22,169.38052368164062
2019-02-25,164.89903259277344
2019-02-26,165.9109649658203
2019-02-27,169.09136962890625
2019-02-28,166.24830627441406
2019-03-01,171.3080291748047
2019-03-05,177.90977478027344
2019-03-06,198.05230712890625
2019-03-07,191.11325073242188
2019-03-08,190.48681640625
2019-03-11,197.9559326171875
2019-03-12,196.99217224121094
2019-03-13,192.89620971679688
2019-03-14,188.94480895996094
2019-03-15,188.60745239257812
2019-03-18,183.98143005371094
2019-03-19,183.78868103027344
2019-03-20,181.95755004882812
2019-03-22,177.76519775390625
2019-03-25,175.16305541992188
2019-03-26,179.7408905029297
2019-03-27,187.21002197265625
2019-03-28,184.75244140625
2019-04-01,182.0539093017578
2019-04-02,182.43942260742188
2019-04-03,182.583984375
2019-04-04,179.64451599121094
2019-04-05,179.88546752929688
2019-04-08,183.45138549804688
2019-04-09,182.15029907226562
2019-04-10,181.0419921875
2019-04-11,184.12599182128906
2019-04-12,184.17417907714844
2019-04-15,181.52386474609375
2019-04-16,182.34304809570312
2019-04-18,182.8731231689453
2019-04-22,179.35540771484375
2019-04-23,179.0662841796875
2019-04-24,178.00613403320312
2019-04-25,175.54856872558594
2019-04-26,176.07862854003906
2019-04-30,173.62103271484375
2019-05-02,173.9583740234375
2019-05-03,174.29566955566406
2019-05-06,171.16348266601562
2019-05-07,170.68157958984375
2019-05-08,168.0794219970703
2019-05-09,166.39285278320312
2019-05-10,167.5975341796875
2019-05-13,165.33273315429688
2019-05-14,160.8030548095703
2019-05-15,161.0439910888672
2019-05-16,159.74293518066406
2019-05-17,157.14077758789062
2019-05-20,158.20089721679688
2019-05-21,157.71902465820312
2019-05-22,156.70709228515625
2019-05-23,157.9117889404297
2019-05-24,158.0563507080078
2019-05-27,159.88748168945312
2019-05-28,159.11648559570312
2019-05-29,158.53822326660156
2019-05-30,157.18896484375
2019-05-31,157.5262908935547
2019-06-03,157.33352661132812
2019-06-04,155.02052307128906
2019-06-06,156.61070251464844
2019-06-07,156.56251525878906
2019-06-10,154.87594604492188
2019-06-11,154.1049346923828
2019-06-12,153.7194366455078
2019-06-13,148.56332397460938
2019-06-14,151.79193115234375
2019-06-17,148.2742156982422
2019-06-18,148.41876220703125
2019-06-19,147.0695037841797
2019-06-20,146.05755615234375
2019-06-21,143.3108367919922
2019-06-24,143.6481475830078
2019-06-25,143.0699005126953
2019-06-26,145.4311065673828
2019-06-27,143.35903930664062
2019-06-28,143.9373016357422
2019-07-01,143.3108367919922
2019-07-02,142.39527893066406
2019-07-03,143.69635009765625
2019-07-04,142.63621520996094
2019-07-05,144.1300506591797
2019-07-08,139.455810546875
2019-07-09,139.07029724121094
2019-07-10,138.54025268554688
2019-07-11,136.8054656982422
2019-07-12,135.40802001953125
2019-07-15,133.81784057617188
2019-07-16,132.950439453125
2019-07-17,129.62547302246094
2019-07-18,128.65084838867188
2019-07-19,126.01935577392578
2019-07-22,124.31375122070312
2019-07-23,125.77569580078125
2019-07-24,122.85181427001953
2019-07-25,121.68225860595703
2019-07-26,120.36650848388672
2019-07-29,116.37053680419922
2019-07-30,111.10755157470703
2019-07-31,111.3024673461914
2019-08-01,108.76844024658203
2019-08-02,117.29643249511719
2019-08-05,118.3198013305664
2019-08-06,118.61217498779297
2019-08-07,118.02740478515625
2019-08-08,116.2243423461914
2019-08-09,115.98068237304688
2019-08-13,111.44867706298828
2019-08-14,111.0588150024414
2019-08-16,111.20501708984375
2019-08-19,109.20703887939453
2019-08-20,107.20904541015625
2019-08-21,103.74910736083984
2019-08-22,101.75112915039062
2019-08-23,102.77448272705078
2019-08-26,105.4059829711914
2019-08-27,107.0628433227539
2019-08-28,104.38261413574219
2019-08-29,103.8465805053711
2019-08-30,102.72575378417969
2019-09-03,101.60493469238281
2019-09-04,101.8973159790039
2019-09-05,104.82120513916016
2019-09-06,106.62425994873047
2019-09-09,105.74710083007812
2019-09-11,106.77046203613281
2019-09-12,105.06485748291016
2019-09-13,104.72373962402344
2019-09-16,104.52881622314453
2019-09-17,102.57955932617188
2019-09-18,103.16433715820312
2019-09-19,102.14097595214844
2019-09-20,105.30850982666016
2019-09-23,103.8465805053711
2019-09-24,103.26179504394531
2019-09-25,97.36530303955078
2019-09-26,100.43537902832031
2019-09-27,103.01813507080078
2019-09-30,106.57552337646484
2019-10-01,103.40798950195312
2019-10-03,101.21507263183594
2019-10-04,99.0708999633789
2019-10-07,99.36328887939453
2019-10-09,99.55821228027344
2019-10-10,95.46478271484375
2019-10-11,94.58760833740234
2019-10-14,93.80790710449219
2019-10-15,92.49217224121094
2019-10-16,110.96134948730469
2019-10-17,133.13414001464844
2019-10-18,140.10272216796875
2019-10-22,132.939208984375
2019-10-23,131.13613891601562
2019-10-24,125.48330688476562
2019-10-25,138.0072784423828
2019-10-27,140.34637451171875
2019-10-29,154.38101196289062
2019-10-30,166.32020568847656
2019-10-31,163.54251098632812
2019-11-01,159.9364013671875
2019-11-04,157.10995483398438
2019-11-05,151.89572143554688
2019-11-06,154.03990173339844
2019-11-07,148.192138671875
2019-11-08,141.36973571777344
2019-11-11,147.99720764160156
2019-11-13,146.9251251220703
2019-11-14,154.2348175048828
2019-11-15,154.33229064941406
2019-11-18,147.50990295410156
2019-11-19,149.89773559570312
2019-11-20,144.2936248779297
2019-11-21,149.6053466796875
2019-11-22,147.07130432128906
2019-11-25,146.53526306152344
2019-11-26,146.38906860351562
2019-11-27,147.1687774658203
2019-11-28,147.02259826660156
2019-11-29,144.5860137939453
2019-12-02,143.513916015625
2019-12-03,144.39108276367188
2019-12-04,142.14944458007812
2019-12-05,140.44383239746094
2019-12-06,137.9585418701172
2019-12-09,128.65084838867188
2019-12-10,136.05801391601562
2019-12-11,131.81838989257812
2019-12-12,131.57472229003906
2019-12-13,133.08538818359375
2019-12-16,130.21026611328125
2019-12-17,130.2589874267578
2019-12-18,138.15347290039062
2019-12-19,141.3209991455078
2019-12-20,139.7615966796875
2019-12-23,140.34637451171875
2019-12-24,138.29966735839844
2019-12-26,134.791015625
2019-12-27,135.52197265625
2019-12-30,131.67221069335938
2019-12-31,132.0133056640625
2020-01-01,131.52598571777344
2020-01-02,141.56466674804688
2020-01-03,141.85704040527344
2020-01-06,145.21951293945312
2020-01-07,144.5372772216797
2020-01-08,141.02862548828125
2020-01-09,143.07533264160156
2020-01-10,143.31898498535156
2020-01-13,153.1627197265625
2020-01-14,150.96981811523438
2020-01-15,161.00848388671875
2020-01-16,161.00848388671875
2020-01-17,159.35162353515625
2020-01-20,154.33229064941406
2020-01-21,156.427734375
2020-01-22,155.11196899414062
2020-01-23,159.40036010742188
2020-01-24,161.8369140625
2020-01-27,160.3262481689453
2020-01-28,157.0612335205078
2020-01-29,156.47647094726562
2020-01-30,151.26219177246094
2020-01-31,151.5546112060547
2020-02-03,133.42652893066406
2020-02-04,136.1554718017578
2020-02-05,139.03062438964844
2020-02-06,147.55862426757812
2020-02-07,146.53526306152344
2020-02-10,147.50990295410156
2020-02-11,141.0773468017578
2020-02-12,139.4204864501953
2020-02-13,138.39712524414062
2020-02-14,133.42652893066406
2020-02-17,129.4792938232422
2020-02-18,126.26300811767578
2020-02-19,129.38182067871094
2020-02-20,130.79502868652344
2020-02-24,125.97061920166016
2020-02-25,122.02336883544922
2020-02-26,113.93396759033203
2020-02-27,110.86389923095703
2020-02-28,106.67298889160156
2020-03-02,105.9420166015625
2020-03-03,106.81918334960938
2020-03-04,102.77448272705078
2020-03-05,102.72575378417969
2020-03-06,100.0942611694336
2020-03-09,94.63633728027344
2020-03-11,97.02418518066406
2020-03-12,88.20380401611328
2020-03-13,87.1317138671875
2020-03-16,80.40678405761719
2020-03-17,81.72251892089844
2020-03-18,88.15506744384766
2020-03-19,82.79461669921875
2020-03-20,86.79059600830078
2020-03-23,77.82401275634766
2020-03-24,76.26461029052734
2020-03-25,80.40678405761719
2020-03-26,92.44343566894531
2020-03-27,96.09828186035156
2020-03-30,109.30448913574219
2020-03-31,109.45069122314453
2020-04-01,102.8232192993164
2020-04-03,104.38261413574219
2020-04-07,105.79583740234375
2020-04-08,103.70037841796875
2020-04-09,106.33187103271484
2020-04-13,117.58882904052734
2020-04-15,120.22032165527344
2020-04-16,122.46196746826172
2020-04-17,121.34114074707031
2020-04-20,119.09949493408203
2020-04-21,115.10352325439453
2020-04-22,115.20098114013672
2020-04-23,114.76240539550781
2020-04-24,111.10755157470703
2020-04-27,118.6609115600586
2020-04-28,116.27307891845703
2020-04-29,116.90657806396484
2020-04-30,116.80912780761719
2020-05-04,110.76643371582031
2020-05-05,121.77971649169922
2020-05-06,121.92591094970703
2020-05-07,117.49136352539062
2020-05-08,114.47000885009766
2020-05-11,116.07815551757812
2020-05-12,116.76039123535156
2020-05-13,117.10151672363281
2020-05-14,113.73904418945312
2020-05-15,117.78375244140625
2020-05-18,111.8385238647461
2020-05-19,113.2030029296875
2020-05-20,112.0821762084961
2020-05-21,112.56948852539062
2020-05-22,112.86188507080078
2020-05-26,111.74105834960938
2020-05-27,112.277099609375
2020-05-28,114.85987091064453
2020-05-29,117.73502349853516
2020-06-01,114.03143310546875
2020-06-02,114.37255096435547
2020-06-03,114.37255096435547
2020-06-04,114.27508544921875
2020-06-05,115.49337768554688
2020-06-08,123.19293975830078
2020-06-09,128.35845947265625
2020-06-10,124.21629333496094
2020-06-11,118.9045639038086
2020-06-12,119.34314727783203
2020-06-15,121.58479309082031
2020-06-16,120.65890502929688
2020-06-17,124.80107116699219
2020-06-18,125.3858413696289
2020-06-19,121.04874420166016
2020-06-22,121.29239654541016
2020-06-23,119.92793273925781
2020-06-24,117.68628692626953
2020-06-25,107.94001007080078
2020-06-26,111.15628814697266
2020-06-29,110.91262817382812
2020-06-30,113.6903076171875
2020-07-01,117.49136352539062
2020-07-02,117.68628692626953
2020-07-03,116.07815551757812
2020-07-06,115.49337768554688
2020-07-07,114.5674819946289
2020-07-08,115.15225219726562
2020-07-09,113.93396759033203
2020-07-10,111.69232940673828
2020-07-13,110.8151626586914
2020-07-14,109.10955810546875
2020-07-15,108.71971893310547
2020-07-16,107.7450942993164
2020-07-17,108.0862045288086
2020-07-20,117.73502349853516
2020-07-21,119.87920379638672
2020-07-22,116.17561340332031
2020-07-23,118.8558349609375
2020-07-24,115.15225219726562
2020-07-27,114.51875305175781
2020-07-28,113.88523864746094
2020-07-29,113.34919738769531
2020-07-30,112.03343963623047
2020-07-31,109.84053039550781
2020-08-03,108.76844024658203
2020-08-04,110.23037719726562
2020-08-05,112.61822509765625
2020-08-06,111.64360046386719
2020-08-07,112.76441192626953
2020-08-10,114.47000885009766
2020-08-11,113.78778076171875
2020-08-12,113.00807189941406
2020-08-13,114.32382202148438
2020-08-14,113.25172424316406
2020-08-17,115.8344955444336
2020-08-18,114.81114196777344
2020-08-19,115.20098114013672
2020-08-20,113.6415786743164
2020-08-21,114.22634887695312
2020-08-24,112.52075958251953
2020-08-25,113.34919738769531
2020-08-26,116.37053680419922
2020-08-27,115.98068237304688
2020-08-28,115.00605773925781
2020-08-31,110.96134948730469
2020-09-01,110.08419036865234
2020-09-02,110.62023162841797
2020-09-03,110.57149505615234
2020-09-04,109.8892593383789
2020-09-07,108.81717681884766
2020-09-08,106.52680969238281
2020-09-09,104.82120513916016
2020-09-10,107.11157989501953
2020-09-11,106.28314971923828
2020-09-14,108.86590576171875
2020-09-15,107.7450942993164
2020-09-16,105.6496353149414
2020-09-17,106.03948974609375
2020-09-18,110.52277374267578
2020-09-21,105.11358642578125
2020-09-22,102.57955932617188
2020-09-23,100.92269134521484
2020-09-24,98.77851104736328
2020-09-25,101.21507263183594
2020-09-28,103.45672607421875
2020-09-29,102.77448272705078
2020-09-30,101.946044921875
2020-10-01,102.48210144042969
2020-10-05,103.0668716430664
2020-10-06,103.31053161621094
2020-10-07,102.43336486816406
2020-10-08,101.79985809326172
2020-10-09,101.21507263183594
2020-10-12,100.0942611694336
2020-10-13,99.55821228027344
2020-10-14,99.0708999633789
2020-10-15,98.53485870361328
2020-10-16,99.0708999633789
2020-10-19,103.74910736083984
2020-10-20,100.92269134521484
2020-10-21,100.63030242919922
2020-10-22,100.3379135131836
2020-10-23,100.0942611694336
2020-10-26,99.85060119628906
2020-10-27,98.72978210449219
2020-10-28,98.92469787597656
2020-10-29,98.48612213134766
2020-10-30,98.68104553222656
2020-11-02,97.9013442993164
2020-11-03,97.60895538330078
2020-11-04,97.56021881103516
2020-11-05,99.02216339111328
2020-11-06,100.2891845703125
2020-11-09,100.38665008544922
2020-11-10,100.7277603149414
2020-11-11,101.8973159790039
2020-11-12,102.14097595214844
2020-11-13,111.44867706298828
2020-11-14,111.20501708984375
2020-11-17,114.32382202148438
2020-11-18,111.0588150024414
2020-11-19,109.20703887939453
2020-11-20,108.81717681884766
2020-11-23,110.23037719726562
2020-11-24,112.2283706665039
2020-11-25,114.81114196777344
2020-11-26,115.20098114013672
2020-11-27,114.5674819946289
2020-12-01,114.27508544921875
2020-12-02,113.4953842163086
2020-12-03,115.29845428466797
2020-12-04,113.88523864746094
2020-12-07,119.05077362060547
2020-12-08,117.83248901367188
2020-12-09,123.7289810180664
2020-12-10,126.0680923461914
2020-12-11,128.60211181640625
2020-12-14,128.6995849609375
2020-12-15,126.21427917480469
2020-12-16,127.09143829345703
2020-12-17,128.4071807861328
2020-12-18,129.7716522216797
2020-12-21,118.36852264404297
2020-12-22,116.66291809082031
2020-12-23,123.19293975830078
2020-12-24,128.89451599121094
2020-12-28,130.30772399902344
2020-12-29,127.09143829345703
2020-12-30,125.87315368652344
2020-12-31,125.58077239990234
2021-01-01,125.97061920166016
2021-01-04,126.36046600341797
2021-01-05,124.99598693847656
2021-01-06,123.53404998779297
2021-01-07,125.28838348388672
2021-01-08,126.3117446899414
2021-01-11,131.18487548828125
2021-01-12,130.79502868652344
2021-01-13,128.6995849609375
2021-01-14,129.0406951904297
2021-01-15,125.19092559814453
2021-01-18,127.23764038085938
2021-01-19,131.03868103027344
2021-01-20,135.3757781982422
2021-01-21,134.74227905273438
2021-01-22,128.1147918701172
2021-01-25,124.2650146484375
2021-01-27,125.97061920166016
2021-01-28,126.36046600341797
2021-01-29,123.7777099609375
2021-02-01,134.8884735107422
2021-02-02,132.45188903808594
2021-02-03,130.50262451171875
2021-02-04,134.791015625
2021-02-05,131.2335968017578
2021-02-08,130.98995971679688
2021-02-09,127.87114715576172
2021-02-10,129.0406951904297
2021-02-11,129.1868896484375
2021-02-12,133.57272338867188
2021-02-15,132.98793029785156
2021-02-16,132.20823669433594
2021-02-17,133.3778076171875
2021-02-18,160.03384399414062
2021-02-19,182.93760681152344
2021-02-22,147.8509979248047
2021-02-23,161.00848388671875
2021-02-24,155.30691528320312
2021-02-25,157.35362243652344
2021-02-26,149.7515106201172
2021-03-01,152.0906524658203
2021-03-02,150.4824981689453
2021-03-03,150.09266662597656
2021-03-04,148.48452758789062
2021-03-05,144.24490356445312
2021-03-08,154.7708740234375
2021-03-09,149.0692901611328
2021-03-10,153.79623413085938
2021-03-12,160.5699005126953
2021-03-15,159.1079559326172
2021-03-16,167.44102478027344
2021-03-17,163.688720703125
2021-03-18,160.81356811523438
2021-03-19,160.81356811523438
2021-03-22,164.80953979492188
2021-03-23,160.13131713867188
2021-03-24,155.45310974121094
2021-03-25,147.7535400390625
2021-03-26,148.92311096191406
2021-03-30,148.04592895507812
2021-03-31,150.43377685546875
2021-04-01,151.70079040527344
2021-04-05,148.7769012451172
2021-04-06,148.192138671875
2021-04-07,150.67742919921875
2021-04-08,153.26019287109375
2021-04-09,156.8175811767578
2021-04-12,142.05197143554688
2021-04-13,145.56065368652344
2021-04-15,141.56466674804688
2021-04-16,145.12203979492188
2021-04-19,140.73623657226562
2021-04-20,144.8296661376953
2021-04-22,146.8763885498047
2021-04-23,145.12203979492188
2021-04-26,145.1707763671875
2021-04-27,145.65811157226562
2021-04-28,144.3423614501953
2021-04-29,142.53929138183594
2021-04-30,142.14944458007812
2021-05-03,143.41644287109375
2021-05-04,151.70079040527344
2021-05-05,150.33631896972656
2021-05-06,148.67945861816406
2021-05-07,147.31495666503906
2021-05-10,148.48452758789062
2021-05-11,153.0165557861328
2021-05-12,150.33631896972656
2021-05-14,148.63072204589844
2021-05-17,147.3636932373047
2021-05-18,148.9718475341797
2021-05-19,160.91104125976562
2021-05-20,161.59326171875
2021-05-21,159.83892822265625
2021-05-24,158.18206787109375
2021-05-25,162.66534423828125
2021-05-26,160.13131713867188
2021-05-27,158.18206787109375
2021-05-28,159.254150390625
2021-05-31,159.1566925048828
2021-06-01,158.13333129882812
2021-06-02,160.91104125976562
2021-06-03,165.15065002441406
2021-06-04,169.78013610839844
2021-06-07,172.3141632080078
2021-06-08,170.02378845214844
2021-06-09,163.4937744140625
2021-06-10,164.41966247558594
2021-06-11,165.54051208496094
2021-06-14,162.6166229248047
2021-06-15,161.6907196044922
2021-06-16,169.6826934814453
2021-06-17,167.3922882080078
2021-06-18,169.09788513183594
2021-06-21,166.9049835205078
2021-06-22,165.2481231689453
2021-06-23,163.29885864257812
2021-06-24,161.64199829101562
2021-06-25,161.10594177246094
2021-06-28,160.9597625732422
2021-06-29,168.46438598632812
2021-06-30,165.29685974121094
2021-07-01,168.07452392578125
2021-07-02,167.97706604003906
2021-07-05,165.73544311523438
2021-07-06,164.32223510742188
2021-07-07,164.32223510742188
2021-07-08,161.88565063476562
2021-07-09,162.56788635253906
2021-07-12,162.08058166503906
2021-07-13,162.9090118408203
2021-07-14,162.08058166503906
2021-07-15,161.39834594726562
2021-07-16,160.5211639404297
2021-07-19,159.9364013671875
2021-07-20,154.47848510742188
2021-07-22,156.62265014648438
2021-07-23,154.47848510742188
2021-07-26,161.4470672607422
2021-07-27,156.9637908935547
2021-07-28,160.5699005126953
2021-07-29,159.010498046875
2021-07-30,157.64602661132812
2021-08-02,158.62063598632812
2021-08-03,156.91505432128906
2021-08-04,153.0165557861328
2021-08-05,151.89572143554688
2021-08-06,152.0906524658203
2021-08-09,152.3343048095703
2021-08-10,148.192138671875
2021-08-11,145.80429077148438
2021-08-12,144.87838745117188
2021-08-13,143.757568359375
2021-08-16,140.73623657226562
2021-08-17,136.1554718017578
2021-08-18,134.35243225097656
2021-08-20,132.0133056640625
2021-08-23,156.18408203125
2021-08-24,148.92311096191406
2021-08-25,159.98512268066406
2021-08-26,165.00445556640625
2021-08-27,164.906982421875
