Date,VIV.PA
2015-11-24,4.238033294677734
2015-11-25,4.276310443878174
2015-11-26,4.242286205291748
2015-11-27,4.264614105224609
2015-11-30,4.238033294677734
2015-12-01,4.250792026519775
2015-12-02,4.280562400817871
2015-12-03,4.19337797164917
2015-12-04,4.16786003112793
2015-12-07,4.19337797164917
2015-12-08,4.13383674621582
2015-12-09,4.095560073852539
2015-12-10,4.083864688873291
2015-12-11,4.045587539672852
2015-12-14,3.9988062381744385
2015-12-15,4.073232650756836
2015-12-16,4.090244770050049
2015-12-17,4.130646705627441
2015-12-18,4.072169303894043
2015-12-21,4.036019802093506
2015-12-22,4.048778533935547
2015-12-23,4.173175811767578
2015-12-24,4.1689229011535645
2015-12-28,4.152976036071777
2015-12-29,4.188061714172363
2015-12-30,4.210389614105225
2016-01-04,4.078549385070801
2016-01-05,4.098750114440918
2016-01-06,4.053030967712402
2016-01-07,4.053030967712402
2016-01-08,3.9871103763580322
2016-01-11,3.98073148727417
2016-01-12,4.058347702026367
2016-01-13,4.0615363121032715
2016-01-14,4.004122257232666
2016-01-15,3.9977428913116455
2016-01-18,3.967973232269287
2016-01-19,4.005186080932617
2016-01-20,3.879725694656372
2016-01-21,3.9988062381744385
2016-01-22,4.1604180335998535
2016-01-25,4.17104959487915
2016-01-26,4.198693752288818
2016-01-27,4.272056579589844
2016-01-28,4.256107807159424
2016-01-29,4.259297847747803
2016-02-01,4.604619979858398
2016-02-02,4.5633344650268555
2016-02-03,4.477118968963623
2016-02-04,4.398189067840576
2016-02-05,4.281616687774658
2016-02-08,4.0715436935424805
2016-02-09,4.080043315887451
2016-02-10,4.169900894165039
2016-02-11,4.066687107086182
2016-02-12,4.18568754196167
2016-02-15,4.27918815612793
2016-02-16,4.3411173820495605
2016-02-17,4.430975437164307
2016-02-18,4.405474662780762
2016-02-19,4.3763322830200195
2016-02-22,4.451618671417236
2016-02-23,4.42611837387085
2016-02-24,4.3775458335876465
2016-02-25,4.540262699127197
2016-02-26,4.588833808898926
2016-02-29,4.645906448364258
2016-03-01,4.70540714263916
2016-03-02,4.707835674285889
2016-03-03,4.662907123565674
2016-03-04,4.653192043304443
2016-03-07,4.6131205558776855
2016-03-08,4.5730485916137695
2016-03-09,4.634978294372559
2016-03-10,4.545119762420654
2016-03-11,4.626477241516113
2016-03-14,4.650763511657715
2016-03-15,4.6580491065979
2016-03-16,4.627692222595215
2016-03-17,4.594905853271484
2016-03-18,4.594905853271484
2016-03-21,4.5560479164123535
2016-03-22,4.688406467437744
2016-03-23,4.6604766845703125
2016-03-24,4.529333114624023
2016-03-29,4.5463337898254395
2016-03-30,4.597334384918213
2016-03-31,4.488047122955322
2016-04-01,4.4297614097595215
2016-04-04,4.456475257873535
2016-04-05,4.396975517272949
2016-04-06,4.428547382354736
2016-04-07,4.435832977294922
2016-04-08,4.473474979400635
2016-04-11,4.466190338134766
2016-04-12,4.4710469245910645
2016-04-13,4.552405834197998
2016-04-14,4.565762042999268
2016-04-15,4.557262420654297
2016-04-18,4.528119087219238
2016-04-19,4.496547698974609
2016-04-20,4.520833969116211
2016-04-21,4.458904266357422
2016-04-22,4.458904266357422
2016-04-25,4.468618392944336
2016-04-26,4.924213886260986
2016-04-27,4.865224838256836
2016-04-28,4.813257694244385
2016-04-29,4.707919597625732
2016-05-02,4.796403884887695
2016-05-03,4.68825626373291
2016-05-04,4.67842435836792
2016-05-05,4.720559597015381
2016-05-06,4.733200550079346
2016-05-09,4.758481502532959
2016-05-10,4.709324359893799
2016-05-11,4.623648643493652
2016-05-12,4.748650074005127
2016-05-13,4.752863883972168
2016-05-16,4.691065788269043
2016-05-17,4.744437217712402
2016-05-18,4.821685314178467
2016-05-19,4.776740550994873
2016-05-20,4.865224838256836
2016-05-23,4.823088645935059
2016-05-24,4.945281505584717
2016-05-25,4.955113410949707
2016-05-26,4.994440078735352
2016-05-27,5.026743412017822
2016-05-30,5.040788650512695
2016-05-31,5.008484840393066
2016-06-01,4.9635396003723145
2016-06-02,4.918595790863037
2016-06-03,4.8582024574279785
2016-06-06,4.813257694244385
2016-06-07,4.7317962646484375
2016-06-08,4.674210548400879
2016-06-09,4.566064357757568
2016-06-10,4.4775800704956055
2016-06-13,4.410162925720215
2016-06-14,4.2388129234313965
2016-06-15,4.407354354858398
2016-06-16,4.393309593200684
2016-06-17,4.376454830169678
2016-06-20,4.514096736907959
2016-06-21,4.549210071563721
2016-06-22,4.594153881072998
2016-06-23,4.692469596862793
2016-06-24,4.380668640136719
2016-06-27,4.292184352874756
2016-06-28,4.429826259613037
2016-06-29,4.636289119720459
2016-06-30,4.747245788574219
2016-07-01,4.766908645629883
2016-07-04,4.744437217712402
2016-07-05,4.7303924560546875
2016-07-06,4.65173864364624
2016-07-07,4.602581977844238
2016-07-08,4.714942455291748
2016-07-11,4.813257694244385
2016-07-12,4.870842933654785
2016-07-13,4.838539123535156
2016-07-14,4.879269599914551
2016-07-15,4.876460552215576
2016-07-18,4.8582024574279785
2016-07-19,4.76409912109375
2016-07-20,4.838539123535156
2016-07-21,4.799212455749512
2016-07-22,4.8076395988464355
2016-07-25,4.879269599914551
2016-07-26,4.883483409881592
2016-07-27,4.991630554199219
2016-07-28,4.946686267852783
2016-07-29,4.939664363861084
2016-08-01,4.935449600219727
2016-08-02,4.904550552368164
2016-08-03,4.886292457580566
2016-08-04,4.890505313873291
2016-08-05,4.955113410949707
2016-08-08,4.96073055267334
2016-08-09,5.053428649902344
2016-08-10,5.057642459869385
2016-08-11,5.057642459869385
2016-08-12,5.082924842834473
2016-08-15,5.060451507568359
2016-08-16,5.014102458953857
2016-08-17,4.9635396003723145
2016-08-18,4.966349124908447
2016-08-19,4.946686267852783
2016-08-22,4.922809600830078
2016-08-23,4.9424729347229
2016-08-24,4.962136268615723
2016-08-25,4.938258647918701
2016-08-26,4.852583885192871
2016-08-29,4.834325313568115
2016-08-30,4.9017415046691895
2016-08-31,4.882078647613525
2016-09-01,4.922809600830078
2016-09-02,5.0464067459106445
2016-09-05,5.057642459869385
2016-09-06,5.042192459106445
2016-09-07,5.063260555267334
2016-09-08,5.050619602203369
2016-09-09,4.969158172607422
2016-09-12,4.915786266326904
2016-09-13,4.851179599761963
2016-09-14,4.816067218780518
2016-09-15,4.790785312652588
2016-09-16,4.804830551147461
2016-09-19,4.883483409881592
2016-09-20,4.91157341003418
2016-09-21,4.921404838562012
2016-09-22,5.04500150680542
2016-09-23,5.050619602203369
2016-09-26,4.971968173980713
2016-09-27,4.950899600982666
2016-09-28,5.000057220458984
2016-09-29,5.035170555114746
2016-09-30,5.042192459106445
2016-10-03,4.95932674407959
2016-10-04,5.078710079193115
2016-10-05,5.089946269989014
2016-10-06,5.082924842834473
2016-10-07,5.078710079193115
2016-10-10,5.170003890991211
2016-10-11,5.111013889312744
2016-10-12,5.125059604644775
2016-10-13,5.075901031494141
2016-10-14,5.127869129180908
2016-10-17,5.080114841461182
2016-10-18,5.154553413391113
2016-10-19,5.1868577003479
2016-10-20,5.188261985778809
2016-10-21,5.228992938995361
2016-10-24,5.207925319671631
2016-10-25,5.1292724609375
2016-10-26,5.122250556945801
2016-10-27,5.174216270446777
2016-10-28,5.167194843292236
2016-10-31,5.174216270446777
2016-11-01,5.154553413391113
2016-11-02,5.113823413848877
2016-11-03,5.139103889465332
2016-11-04,5.082924842834473
2016-11-07,5.095563888549805
2016-11-08,5.059046745300293
2016-11-09,5.077305793762207
2016-11-10,5.5337724685668945
2016-11-11,5.48461389541626
2016-11-14,5.498658180236816
2016-11-15,5.384893417358398
2016-11-16,5.3933210372924805
2016-11-17,5.366635322570801
2016-11-18,5.15595817565918
2016-11-21,5.099778175354004
2016-11-22,5.089946269989014
2016-11-23,5.0281476974487305
2016-11-24,4.993035793304443
2016-11-25,4.9761810302734375
2016-11-28,4.952304363250732
2016-11-29,5.056238651275635
2016-11-30,5.053428649902344
2016-12-01,5.053428649902344
2016-12-02,4.949495315551758
2016-12-05,4.96073055267334
2016-12-06,5.0281476974487305
2016-12-07,5.009889602661133
2016-12-08,4.981799125671387
2016-12-09,5.304836273193359
2016-12-12,5.195284366607666
2016-12-13,5.210733890533447
2016-12-14,5.078710079193115
2016-12-15,5.112418174743652
2016-12-16,5.106800079345703
2016-12-19,5.125059604644775
2016-12-20,5.161576271057129
2016-12-21,5.147531032562256
2016-12-22,5.015507698059082
2016-12-23,4.98039436340332
2016-12-27,5.015507698059082
2016-12-28,5.029552459716797
2016-12-29,5.056238651275635
2016-12-30,5.071688175201416
2017-01-02,5.082924842834473
2017-01-03,5.087136745452881
2017-01-04,5.115227222442627
2017-01-05,5.123654365539551
2017-01-06,5.148935317993164
2017-01-09,5.133486747741699
2017-01-10,5.095563888549805
2017-01-11,5.070282459259033
2017-01-12,4.993035793304443
2017-01-13,5.132080554962158
2017-01-16,4.997248649597168
2017-01-17,4.957922458648682
2017-01-18,4.9298319816589355
2017-01-19,4.950899600982666
2017-01-20,4.995844841003418
2017-01-23,4.981799125671387
2017-01-24,5.0281476974487305
2017-01-25,4.918595790863037
2017-01-26,4.903146743774414
2017-01-27,4.856797218322754
2017-01-30,4.831516265869141
2017-01-31,4.758481502532959
2017-02-01,4.802021503448486
2017-02-02,4.780953884124756
2017-02-03,4.769717693328857
2017-02-06,4.761290550231934
2017-02-07,4.758481502532959
2017-02-08,4.759886741638184
2017-02-09,4.824494361877441
2017-02-10,4.7949981689453125
2017-02-13,4.8497748374938965
2017-02-14,4.811852931976318
2017-02-15,4.772526264190674
2017-02-16,4.769717693328857
2017-02-17,4.766908645629883
2017-02-20,4.728987216949463
2017-02-21,4.759886741638184
2017-02-22,4.780953884124756
2017-02-23,4.772526264190674
2017-02-24,4.584321975708008
2017-02-27,4.639098167419434
2017-02-28,4.67842435836792
2017-03-01,4.699492454528809
2017-03-02,4.685446739196777
2017-03-03,4.647525310516357
2017-03-06,4.653143405914307
2017-03-07,4.700896739959717
2017-03-08,4.7261786460876465
2017-03-09,4.872247219085693
2017-03-10,4.866629600524902
2017-03-13,4.844157695770264
2017-03-14,4.80061674118042
2017-03-15,4.785167694091797
2017-03-16,4.769717693328857
2017-03-17,4.811852931976318
2017-03-20,4.823088645935059
2017-03-21,4.769717693328857
2017-03-22,4.755672454833984
2017-03-23,4.824494361877441
2017-03-24,4.821685314178467
2017-03-27,4.8582024574279785
2017-03-28,4.890505313873291
2017-03-29,4.964945316314697
2017-03-30,4.952304363250732
2017-03-31,5.119441509246826
2017-04-03,5.039383888244629
2017-04-04,5.091350555419922
2017-04-05,5.085732936859131
2017-04-06,5.077305793762207
2017-04-07,5.077305793762207
2017-04-10,5.047810077667236
2017-04-11,5.002866744995117
2017-04-12,5.0520243644714355
2017-04-13,5.056238651275635
2017-04-18,4.95932674407959
2017-04-19,4.907359600067139
2017-04-20,5.018316268920898
2017-04-21,4.96073055267334
2017-04-24,5.2711286544799805
2017-04-25,5.244442462921143
2017-04-26,5.313263416290283
2017-04-27,5.2205657958984375
2017-04-28,5.116631984710693
2017-05-02,5.338541507720947
2017-05-03,5.325169086456299
2017-05-04,5.438092231750488
2017-05-05,5.570329666137695
2017-05-08,5.556956768035889
2017-05-09,5.653535842895508
2017-05-10,5.571815013885498
2017-05-11,5.464836120605469
2017-05-12,5.720396995544434
2017-05-15,5.720396995544434
2017-05-16,5.692166328430176
2017-05-17,5.614904403686523
2017-05-18,5.577758312225342
2017-05-19,5.628276348114014
2017-05-22,5.659478664398193
2017-05-23,5.762000560760498
2017-05-24,5.689194679260254
2017-05-25,5.717425346374512
2017-05-26,5.818460941314697
2017-05-29,5.799144744873047
2017-05-30,5.762000560760498
2017-05-31,5.736740589141846
2017-06-01,5.849663257598877
2017-06-02,5.919497489929199
2017-06-05,5.913553714752197
2017-06-06,5.909095287322998
2017-06-07,6.0368757247924805
2017-06-08,5.971500873565674
2017-06-09,5.958128452301025
2017-06-12,5.834805488586426
2017-06-13,5.867493152618408
2017-06-14,5.898695945739746
2017-06-15,5.986359119415283
2017-06-16,6.109681606292725
2017-06-19,6.105224132537842
2017-06-20,6.140883445739746
2017-06-21,6.1126532554626465
2017-06-22,6.114138603210449
2017-06-23,6.120081901550293
2017-06-26,6.072535991668701
2017-06-27,6.011618614196777
2017-06-28,6.032419681549072
2017-06-29,5.846691608428955
2017-06-30,5.791717529296875
2017-07-03,5.860064506530762
2017-07-04,5.815489768981934
2017-07-05,5.828861713409424
2017-07-06,5.782801151275635
2017-07-07,5.809546947479248
2017-07-10,5.871950149536133
2017-07-11,5.894237995147705
2017-07-12,5.95961332321167
2017-07-13,5.855606555938721
2017-07-14,5.888294219970703
2017-07-17,5.825890064239502
2017-07-18,5.770915508270264
2017-07-19,5.883837699890137
2017-07-20,5.9076104164123535
2017-07-21,5.8199462890625
2017-07-24,5.868979454040527
2017-07-25,5.943270206451416
2017-07-26,5.950698375701904
2017-07-27,5.9744720458984375
2017-07-28,5.892752170562744
2017-07-31,5.815489768981934
2017-08-01,5.980415344238281
2017-08-02,5.947727203369141
2017-08-03,5.977443695068359
2017-08-04,6.020532608032227
2017-08-07,5.938812732696533
2017-08-08,5.920982360839844
2017-08-09,5.750113010406494
2017-08-10,5.717425346374512
2017-08-11,5.638676643371582
2017-08-14,5.708510398864746
2017-08-15,5.695137977600098
2017-08-16,5.698110103607178
2017-08-17,5.66690731048584
2017-08-18,5.629762649536133
2017-08-21,5.562900066375732
2017-08-22,5.66690731048584
2017-08-23,5.668393611907959
2017-08-24,5.629762649536133
2017-08-25,5.759028911590576
2017-08-28,5.59410285949707
2017-08-29,5.613418102264404
2017-08-30,5.756056785583496
2017-08-31,5.727826118469238
2017-09-01,6.02647590637207
2017-09-04,5.972986698150635
2017-09-05,5.989330291748047
2017-09-06,5.977443695068359
2017-09-07,5.938812732696533
2017-09-08,5.925440311431885
2017-09-11,6.06807804107666
2017-09-12,6.139398097991943
2017-09-13,6.310266494750977
2017-09-14,6.247861862182617
2017-09-15,6.234490871429443
2017-09-18,6.209231376647949
2017-09-19,6.290951728820801
2017-09-20,6.2463765144348145
2017-09-21,6.219632148742676
2017-09-22,6.164656639099121
2017-09-25,6.167628288269043
2017-09-26,6.1587138175964355
2017-09-27,6.176542282104492
2017-09-28,6.185457706451416
2017-09-29,6.365242958068848
2017-10-02,6.399416446685791
2017-10-03,6.3592987060546875
2017-10-04,6.308780670166016
2017-10-05,6.273121356964111
2017-10-06,6.287980079650879
2017-10-09,6.323639392852783
2017-10-10,6.338496685028076
2017-10-11,6.3206682205200195
2017-10-12,6.3726701736450195
2017-10-13,6.31620979309082
2017-10-16,6.299866199493408
2017-10-17,6.305809497833252
2017-10-18,6.326611518859863
2017-10-19,6.323639392852783
2017-10-20,6.185457706451416
2017-10-23,6.08590841293335
2017-10-24,6.088879585266113
2017-10-25,6.090364933013916
2017-10-26,6.149798393249512
2017-10-27,6.1081953048706055
2017-10-30,6.2463765144348145
2017-10-31,6.337011337280273
2017-11-01,6.454391002655029
2017-11-02,6.446962356567383
2017-11-03,6.460334777832031
2017-11-06,6.4202165603637695
2017-11-07,6.3592987060546875
2017-11-08,6.295408725738525
2017-11-09,6.2240891456604
2017-11-10,6.2032880783081055
2017-11-13,6.172086238861084
2017-11-14,6.4261603355407715
2017-11-15,6.273121356964111
2017-11-16,6.436561107635498
2017-11-17,6.718865871429443
2017-11-20,6.793158531188965
2017-11-21,6.879334926605225
2017-11-22,6.861505031585693
2017-11-23,6.903107166290283
2017-11-24,6.91648006439209
2017-11-27,6.831789493560791
2017-11-28,6.785728454589844
2017-11-29,6.748583793640137
2017-11-30,6.646061897277832
2017-12-01,6.552455425262451
2017-12-04,6.565827369689941
2017-12-05,6.565827369689941
2017-12-06,6.555427074432373
2017-12-07,6.537597179412842
2017-12-08,6.595542907714844
2017-12-11,6.775327682495117
2017-12-12,6.805044174194336
2017-12-13,6.745612144470215
2017-12-14,6.626745700836182
2017-12-15,6.662405967712402
2017-12-18,6.741153240203857
2017-12-19,6.757498264312744
2017-12-20,6.747096538543701
2017-12-21,6.82138729095459
2017-12-22,6.764926910400391
2017-12-27,6.760469436645508
2017-12-28,6.71589469909668
2017-12-29,6.662405967712402
2018-01-02,6.689150333404541
2018-01-03,6.834760665893555
2018-01-04,6.900135517120361
2018-01-05,6.998201370239258
2018-01-08,7.078433990478516
2018-01-09,7.369654178619385
2018-01-10,7.381541728973389
2018-01-11,7.218100070953369
2018-01-12,6.947681903839111
2018-01-15,7.134895324707031
2018-01-16,7.072491645812988
2018-01-17,6.998201370239258
2018-01-18,6.912023544311523
2018-01-19,7.0249457359313965
2018-01-22,7.117065906524658
2018-01-23,7.048717975616455
2018-01-24,7.010087013244629
2018-01-25,6.900135517120361
2018-01-26,6.909050941467285
2018-01-29,6.917966842651367
2018-01-30,6.950654029846191
2018-01-31,7.021973609924316
2018-02-01,6.959568023681641
2018-02-02,6.7337260246276855
2018-02-05,6.600001811981201
2018-02-06,6.5197672843933105
2018-02-07,6.727781772613525
2018-02-08,6.481135845184326
2018-02-09,6.326611518859863
2018-02-12,6.4425048828125
2018-02-13,6.377128601074219
2018-02-14,6.498965740203857
2018-02-15,6.597029685974121
2018-02-16,6.1988301277160645
2018-02-19,6.23151969909668
2018-02-20,6.329582691192627
2018-02-21,6.222604274749756
2018-02-22,6.2285475730896
2018-02-23,6.210716724395752
2018-02-26,6.25529146194458
2018-02-27,6.273121356964111
2018-02-28,6.314724445343018
2018-03-01,6.154255390167236
2018-03-02,6.047277450561523
2018-03-05,6.100767612457275
2018-03-06,6.1126532554626465
2018-03-07,6.166142463684082
2018-03-08,6.237462520599365
2018-03-09,6.3206682205200195
2018-03-12,6.460334777832031
2018-03-13,6.383071422576904
2018-03-14,6.30283784866333
2018-03-15,6.472221374511719
2018-03-16,6.454391002655029
2018-03-19,6.374157428741455
2018-03-20,6.3592987060546875
2018-03-21,6.403873443603516
2018-03-22,6.282036781311035
2018-03-23,6.25529146194458
2018-03-26,6.240434169769287
2018-03-27,6.240434169769287
2018-03-28,6.216660022735596
2018-03-29,6.240434169769287
2018-04-03,6.210716724395752
2018-04-04,6.18100118637085
2018-04-05,6.400902271270752
2018-04-06,6.353355884552002
2018-04-09,6.353355884552002
2018-04-10,6.371186256408691
2018-04-11,6.285007953643799
2018-04-12,6.35038423538208
2018-04-13,6.299866199493408
2018-04-16,6.299866199493408
2018-04-17,6.210716724395752
2018-04-18,6.210716724395752
2018-04-19,6.421703338623047
2018-04-20,6.610184192657471
2018-04-23,6.581975936889648
2018-04-24,6.538095951080322
2018-04-25,6.638392925262451
2018-04-26,6.738688945770264
2018-04-27,6.688539981842041
2018-04-30,6.860926151275635
2018-05-02,7.127339839935303
2018-05-03,7.17435359954834
2018-05-04,7.2464423179626465
2018-05-07,7.258979320526123
2018-05-08,7.249576091766357
2018-05-09,7.177488803863525
2018-05-10,7.240173816680908
2018-05-11,7.284052848815918
2018-05-14,7.343604564666748
2018-05-15,7.258979320526123
2018-05-16,7.305993556976318
2018-05-17,7.271514892578125
2018-05-18,7.152414321899414
2018-05-21,7.161818027496338
2018-05-22,7.243308067321777
2018-05-23,7.164951324462891
2018-05-24,7.0552520751953125
2018-05-25,7.111669540405273
2018-05-28,7.048982620239258
2018-05-29,6.970627307891846
2018-05-30,6.716750621795654
2018-05-31,6.74495792388916
2018-06-01,6.807643890380859
2018-06-04,6.8546576499938965
2018-06-05,6.804509162902832
2018-06-06,6.817047119140625
2018-06-07,6.763763904571533
2018-06-08,6.732420921325684
2018-06-11,6.788837432861328
2018-06-12,6.754360198974609
2018-06-13,6.807643890380859
2018-06-14,6.864060401916504
2018-06-15,6.804509162902832
2018-06-18,6.760629653930664
2018-06-19,6.6446614265441895
2018-06-20,6.726153373718262
2018-06-21,6.660333156585693
2018-06-22,6.754360198974609
2018-06-25,6.6446614265441895
2018-06-26,6.61331844329834
2018-06-27,6.738688945770264
2018-06-28,6.619586944580078
2018-06-29,6.581975936889648
2018-07-02,6.462873458862305
2018-07-03,6.431530475616455
2018-07-04,6.450336456298828
2018-07-05,6.506753444671631
2018-07-06,6.538095951080322
2018-07-09,6.528693675994873
2018-07-10,6.519290447235107
2018-07-11,6.397053241729736
2018-07-12,6.74495792388916
2018-07-13,6.729287147521973
2018-07-16,6.704212665557861
2018-07-17,6.654065132141113
2018-07-18,6.741823673248291
2018-07-19,6.6477952003479
2018-07-20,6.563170909881592
2018-07-23,6.591378211975098
2018-07-24,6.585110664367676
2018-07-25,6.431530475616455
2018-07-26,6.453470706939697
2018-07-27,6.597646713256836
2018-07-30,6.7073469161987305
2018-07-31,6.958088397979736
2018-08-01,6.942416667938232
2018-08-02,6.9079413414001465
2018-08-03,6.9079413414001465
2018-08-06,6.879731178283691
2018-08-07,6.835851669311523
2018-08-08,6.826448917388916
2018-08-09,6.9079413414001465
2018-08-10,6.829583644866943
2018-08-13,6.817047119140625
2018-08-14,6.77003288269043
2018-08-15,6.691675186157227
2018-08-16,6.679138660430908
2018-08-17,6.7073469161987305
2018-08-20,6.8546576499938965
2018-08-21,6.873464107513428
2018-08-22,7.008236885070801
2018-08-23,6.995700836181641
2018-08-24,7.030177593231201
2018-08-27,7.033310890197754
2018-08-28,7.067788124084473
2018-08-29,7.052116870880127
2018-08-30,7.036446571350098
2018-08-31,7.008236885070801
2018-09-03,6.989431858062744
2018-09-04,6.980029106140137
2018-09-05,6.782569885253906
2018-09-06,6.754360198974609
2018-09-07,6.848389625549316
2018-09-10,6.845254898071289
2018-09-11,6.8546576499938965
2018-09-12,6.904806613922119
2018-09-13,6.860926151275635
2018-09-14,6.754360198974609
2018-09-17,6.754360198974609
2018-09-18,6.845254898071289
2018-09-19,6.864060401916504
2018-09-20,6.848389625549316
2018-09-21,6.914209365844727
2018-09-24,6.976893424987793
2018-09-25,6.961223602294922
2018-09-26,7.061521053314209
2018-09-27,7.052116870880127
2018-09-28,6.948686122894287
2018-10-01,6.942416667938232
2018-10-02,6.832718372344971
2018-10-03,6.9079413414001465
2018-10-04,6.879731178283691
2018-10-05,6.8703293800354
2018-10-08,6.776301860809326
2018-10-09,6.779435634613037
2018-10-10,6.738688945770264
2018-10-11,6.723018169403076
2018-10-12,6.723018169403076
2018-10-15,6.735555171966553
2018-10-16,6.892268180847168
2018-10-17,6.848389625549316
2018-10-18,6.857792854309082
2018-10-19,6.8546576499938965
2018-10-22,6.760629653930664
2018-10-23,6.676004409790039
2018-10-24,6.754360198974609
2018-10-25,6.729287147521973
2018-10-26,6.663466453552246
2018-10-29,6.732420921325684
2018-10-30,6.691675186157227
2018-10-31,6.688539981842041
2018-11-01,6.7073469161987305
2018-11-02,6.8546576499938965
2018-11-05,6.74495792388916
2018-11-06,6.713615417480469
2018-11-07,6.754360198974609
2018-11-08,6.795106410980225
2018-11-09,6.710481643676758
2018-11-12,6.732420921325684
2018-11-13,6.735555171966553
2018-11-14,6.682272911071777
2018-11-15,6.588244915008545
2018-11-16,6.791972637176514
2018-11-19,6.782569885253906
2018-11-20,6.610184192657471
2018-11-21,6.748091697692871
2018-11-22,6.61331844329834
2018-11-23,6.654065132141113
2018-11-26,6.807643890380859
2018-11-27,6.857792854309082
2018-11-28,6.879731178283691
2018-11-29,6.986296653747559
2018-11-30,6.895403861999512
2018-12-03,7.036446571350098
2018-12-04,6.898538112640381
2018-12-05,6.832718372344971
2018-12-06,6.61331844329834
2018-12-07,6.660333156585693
2018-12-10,6.560035705566406
2018-12-11,6.61331844329834
2018-12-12,6.723018169403076
2018-12-13,6.726153373718262
2018-12-14,6.672869682312012
2018-12-17,6.591378211975098
2018-12-18,6.603916168212891
2018-12-19,6.688539981842041
2018-12-20,6.578842639923096
2018-12-21,6.650930404663086
2018-12-24,6.581975936889648
2018-12-27,6.572573661804199
2018-12-28,6.588244915008545
2018-12-31,6.669735908508301
2019-01-02,6.657198429107666
2019-01-03,6.597646713256836
2019-01-04,6.710481643676758
2019-01-07,6.782569885253906
2019-01-08,6.801375389099121
2019-01-09,6.807643890380859
2019-01-10,6.826448917388916
2019-01-11,6.820180416107178
2019-01-14,6.804509162902832
2019-01-15,6.766899108886719
2019-01-16,6.820180416107178
2019-01-17,6.857792854309082
2019-01-18,6.88599967956543
2019-01-21,6.820180416107178
2019-01-22,6.81077766418457
2019-01-23,6.735555171966553
2019-01-24,6.748091697692871
2019-01-25,6.782569885253906
2019-01-28,6.788837432861328
2019-01-29,6.93928337097168
2019-01-30,6.970627307891846
2019-01-31,6.970627307891846
2019-02-01,7.017639636993408
2019-02-04,7.080324649810791
2019-02-05,7.164951324462891
2019-02-06,7.143010139465332
2019-02-07,7.017639636993408
2019-02-08,6.958088397979736
2019-02-11,7.052116870880127
2019-02-12,7.033310890197754
2019-02-13,7.023908615112305
2019-02-14,7.124204635620117
2019-02-15,7.525392532348633
2019-02-18,7.50031852722168
2019-02-19,7.472108840942383
2019-02-20,7.506587028503418
2019-02-21,7.512855052947998
2019-02-22,7.5943474769592285
2019-02-25,7.6068830490112305
2019-02-26,7.653897285461426
2019-02-27,7.644495487213135
2019-02-28,8.055084228515625
2019-03-01,8.030011177062988
2019-03-04,7.9767279624938965
2019-03-05,8.026875495910645
2019-03-06,8.055084228515625
2019-03-07,8.008069038391113
2019-03-08,8.014339447021484
2019-03-11,8.026875495910645
2019-03-12,8.026875495910645
2019-03-13,8.092696189880371
2019-03-14,8.127172470092773
2019-03-15,8.117770195007324
2019-03-18,8.1303071975708
2019-03-19,8.183589935302734
2019-03-20,8.114636421203613
2019-03-21,8.105232238769531
2019-03-22,7.995532512664795
2019-03-25,7.979863166809082
2019-03-26,8.08642864227295
2019-03-27,8.07702350616455
2019-03-28,8.080159187316895
2019-03-29,8.095829963684082
2019-04-01,8.070756912231445
2019-04-02,8.083293914794922
2019-04-03,8.243141174316406
2019-04-04,8.205528259277344
