Date,PSA
2016-06-07,177.0087890625
2016-06-08,174.4542694091797
2016-06-09,169.90599060058594
2016-06-10,167.38607788085938
2016-06-13,167.63714599609375
2016-06-14,166.0818328857422
2016-06-15,169.78538513183594
2016-06-16,170.4131317138672
2016-06-17,168.32762145996094
2016-06-20,168.05563354492188
2016-06-21,168.17422485351562
2016-06-22,167.48373413085938
2016-06-23,168.0904998779297
2016-06-24,168.313720703125
2016-06-27,174.5142364501953
2016-06-28,176.55783081054688
2016-06-29,177.1645965576172
2016-06-30,178.26663208007812
2016-07-01,177.04603576660156
2016-07-05,181.16111755371094
2016-07-06,180.03822326660156
2016-07-07,177.0042266845703
2016-07-08,179.48719787597656
2016-07-11,178.94317626953125
2016-07-12,178.41311645507812
2016-07-13,178.866455078125
2016-07-14,177.20648193359375
2016-07-15,175.49761962890625
2016-07-18,175.2395782470703
2016-07-19,175.86036682128906
2016-07-20,175.70692443847656
2016-07-21,175.51861572265625
2016-07-22,176.976318359375
2016-07-25,175.7348175048828
2016-07-26,174.66769409179688
2016-07-27,173.098388671875
2016-07-28,166.43051147460938
2016-07-29,166.63973999023438
2016-08-01,166.67465209960938
2016-08-02,163.45236206054688
2016-08-03,162.8245849609375
2016-08-04,160.8019256591797
2016-08-05,162.34335327148438
2016-08-08,160.76708984375
2016-08-09,161.70169067382812
2016-08-10,162.0016326904297
2016-08-11,160.99725341796875
2016-08-12,160.5369415283203
2016-08-15,159.78363037109375
2016-08-16,158.70257568359375
2016-08-17,158.95364379882812
2016-08-18,158.14456176757812
2016-08-19,156.2544403076172
2016-08-22,158.17247009277344
2016-08-23,157.98414611816406
2016-08-24,156.1846466064453
2016-08-25,157.44711303710938
2016-08-26,156.23353576660156
2016-08-29,157.44711303710938
2016-08-30,156.07305908203125
2016-08-31,156.19168090820312
2016-09-01,157.70513916015625
2016-09-02,158.17942810058594
2016-09-06,156.49156188964844
2016-09-07,157.57958984375
2016-09-08,155.53604125976562
2016-09-09,152.45326232910156
2016-09-12,154.01441955566406
2016-09-13,151.02561950683594
2016-09-14,151.2717742919922
2016-09-15,151.06077575683594
2016-09-16,151.1732635498047
2016-09-19,151.95391845703125
2016-09-20,152.4954071044922
2016-09-21,152.98069763183594
2016-09-22,155.9835968017578
2016-09-23,156.20867919921875
2016-09-26,157.49562072753906
2016-09-27,156.7853240966797
2016-09-28,158.81773376464844
2016-09-29,158.22702026367188
2016-09-30,156.9259490966797
2016-10-03,152.29855346679688
2016-10-04,149.55577087402344
2016-10-05,146.90444946289062
2016-10-06,148.5571746826172
2016-10-07,149.12677001953125
2016-10-10,148.80328369140625
2016-10-11,147.48818969726562
2016-10-12,149.6331329345703
2016-10-13,150.65997314453125
2016-10-14,150.6387939453125
2016-10-17,151.2787628173828
2016-10-18,151.78509521484375
2016-10-19,151.33505249023438
2016-10-20,150.58253479003906
2016-10-21,148.4235382080078
2016-10-24,148.73995971679688
2016-10-25,149.33779907226562
2016-10-26,149.99180603027344
2016-10-27,142.23483276367188
2016-10-28,146.10279846191406
2016-10-31,150.3012237548828
2016-11-01,144.67514038085938
2016-11-02,144.35165405273438
2016-11-03,143.2967529296875
2016-11-04,144.47824096679688
2016-11-07,148.90176391601562
2016-11-08,152.17189025878906
2016-11-09,152.93142700195312
2016-11-10,151.0186004638672
2016-11-11,150.624755859375
2016-11-14,152.22116088867188
2016-11-15,149.17601013183594
2016-11-16,146.42623901367188
2016-11-17,143.89451599121094
2016-11-18,143.44442749023438
2016-11-21,142.009765625
2016-11-22,144.23915100097656
2016-11-23,144.00003051757812
2016-11-25,144.6821746826172
2016-11-28,147.32644653320312
2016-11-29,147.4108123779297
2016-11-30,147.1927947998047
2016-12-01,146.18011474609375
2016-12-02,147.31942749023438
2016-12-05,149.40809631347656
2016-12-06,150.9974822998047
2016-12-07,155.42803955078125
2016-12-08,155.4631805419922
2016-12-09,154.10594177246094
2016-12-12,154.48916625976562
2016-12-13,154.9930877685547
2016-12-14,152.73609924316406
2016-12-15,153.50970458984375
2016-12-16,155.24151611328125
2016-12-19,156.40542602539062
2016-12-20,154.6098175048828
2016-12-21,152.6864013671875
2016-12-22,154.19818115234375
2016-12-23,155.23435974121094
2016-12-27,156.24221801757812
2016-12-28,154.92210388183594
2016-12-29,156.4266815185547
2016-12-30,158.62696838378906
2017-01-03,158.64112854003906
2017-01-04,159.80511474609375
2017-01-05,161.50848388671875
2017-01-06,162.0692138671875
2017-01-09,160.96197509765625
2017-01-10,159.9044952392578
2017-01-11,155.97251892089844
2017-01-12,154.22654724121094
2017-01-13,151.9695587158203
2017-01-17,154.50335693359375
2017-01-18,153.02000427246094
2017-01-19,152.8283233642578
2017-01-20,154.70208740234375
2017-01-23,156.32028198242188
2017-01-24,157.839111328125
2017-01-25,155.36924743652344
2017-01-26,154.90081787109375
2017-01-27,153.70843505859375
2017-01-30,152.58706665039062
2017-01-31,152.5941162109375
2017-02-01,151.38050842285156
2017-02-02,152.6083221435547
2017-02-03,153.68008422851562
2017-02-06,153.08384704589844
2017-02-07,153.64454650878906
2017-02-08,155.92990112304688
2017-02-09,155.05697631835938
2017-02-10,155.9938201904297
2017-02-13,156.1854705810547
2017-02-14,153.94264221191406
2017-02-15,154.07041931152344
2017-02-16,156.5970916748047
2017-02-17,160.23095703125
2017-02-21,161.62913513183594
2017-02-22,160.57162475585938
2017-02-23,161.16070556640625
2017-02-24,162.11172485351562
2017-02-27,161.84912109375
2017-02-28,161.43753051757812
2017-03-01,162.76478576660156
2017-03-02,161.08969116210938
2017-03-03,160.834228515625
2017-03-06,161.76402282714844
2017-03-07,161.82786560058594
2017-03-08,158.85406494140625
2017-03-09,157.80364990234375
2017-03-10,156.1925048828125
2017-03-13,155.6123504638672
2017-03-14,157.10935974121094
2017-03-15,159.81674194335938
2017-03-16,157.96165466308594
2017-03-17,159.35838317871094
2017-03-20,160.1820526123047
2017-03-21,160.6404266357422
2017-03-22,161.7076416015625
2017-03-23,161.81512451171875
2017-03-24,159.65919494628906
2017-03-27,158.2266845703125
2017-03-28,159.1219940185547
2017-03-29,157.53907775878906
2017-03-30,157.14511108398438
2017-03-31,156.79420471191406
2017-04-03,157.08065795898438
2017-04-04,157.7969512939453
2017-04-05,159.215087890625
2017-04-06,159.46580505371094
2017-04-07,160.15338134765625
2017-04-10,161.75778198242188
2017-04-11,162.13739013671875
2017-04-12,160.65480041503906
2017-04-13,161.8508758544922
2017-04-17,165.58973693847656
2017-04-18,165.58258056640625
2017-04-19,164.730224609375
2017-04-20,164.30764770507812
2017-04-21,163.5699005126953
2017-04-24,162.20901489257812
2017-04-25,161.54287719726562
2017-04-26,160.38975524902344
2017-04-27,152.56114196777344
2017-04-28,149.96835327148438
2017-05-01,148.4283905029297
2017-05-02,148.45704650878906
2017-05-03,147.2107696533203
2017-05-04,148.7149200439453
2017-05-05,149.15896606445312
2017-05-08,149.30223083496094
2017-05-09,149.03005981445312
2017-05-10,149.6388397216797
2017-05-11,149.31655883789062
2017-05-12,149.43832397460938
2017-05-15,150.21897888183594
2017-05-16,149.08021545410156
2017-05-17,152.5253448486328
2017-05-18,154.7958221435547
2017-05-19,153.62118530273438
2017-05-22,154.4233856201172
2017-05-23,155.56936645507812
2017-05-24,155.8343963623047
2017-05-25,155.49061584472656
2017-05-26,154.98924255371094
2017-05-30,153.52809143066406
2017-05-31,154.2443389892578
2017-06-01,152.0382843017578
2017-06-02,153.22010803222656
2017-06-05,151.3793182373047
2017-06-06,148.9082794189453
2017-06-07,150.31927490234375
2017-06-08,151.06422424316406
2017-06-09,148.66476440429688
2017-06-12,149.73512268066406
2017-06-13,150.7186737060547
2017-06-14,151.7890625
2017-06-15,153.81405639648438
2017-06-16,154.5227813720703
2017-06-19,153.16314697265625
2017-06-20,153.1415252685547
2017-06-21,153.5392303466797
2017-06-22,152.72926330566406
2017-06-23,154.12503051757812
2017-06-26,153.67666625976562
2017-06-27,152.0710906982422
2017-06-28,151.4708251953125
2017-06-29,150.11842346191406
2017-06-30,150.81271362304688
2017-07-03,153.8502197265625
2017-07-05,150.47279357910156
2017-07-06,148.52011108398438
2017-07-07,149.72787475585938
2017-07-10,147.0808868408203
2017-07-11,147.00132751464844
2017-07-12,149.2794952392578
2017-07-13,148.1295928955078
2017-07-14,150.19798278808594
2017-07-17,150.13282775878906
2017-07-18,149.8580322265625
2017-07-19,150.2630615234375
2017-07-20,150.0894775390625
2017-07-21,151.1092529296875
2017-07-24,151.15260314941406
2017-07-25,150.22691345214844
2017-07-26,151.91917419433594
2017-07-27,143.39971923828125
2017-07-28,146.6975860595703
2017-07-31,148.67198181152344
2017-08-01,146.69039916992188
2017-08-02,146.24920654296875
2017-08-03,144.88958740234375
2017-08-04,145.72128295898438
2017-08-07,145.42471313476562
2017-08-08,145.13543701171875
2017-08-09,145.2801055908203
2017-08-10,145.11376953125
2017-08-11,143.6528778076172
2017-08-14,145.03419494628906
2017-08-15,145.78634643554688
2017-08-16,143.9276580810547
2017-08-17,143.001953125
2017-08-18,141.96047973632812
2017-08-21,144.9112091064453
2017-08-22,145.79359436035156
2017-08-23,148.56350708007812
2017-08-24,148.02110290527344
2017-08-25,147.4425048828125
2017-08-28,147.75347900390625
2017-08-29,148.67198181152344
2017-08-30,148.9395751953125
2017-08-31,148.50563049316406
2017-09-01,148.89617919921875
2017-09-05,149.46031188964844
2017-09-06,150.34982299804688
2017-09-07,154.97119140625
2017-09-08,157.88575744628906
2017-09-11,154.3347930908203
2017-09-12,151.54592895507812
2017-09-13,152.39280700683594
2017-09-14,155.18161010742188
2017-09-15,156.34242248535156
2017-09-18,157.58355712890625
2017-09-19,157.4886474609375
2017-09-20,156.31321716308594
2017-09-21,156.8680877685547
2017-09-22,156.02120971679688
2017-09-25,156.3862762451172
2017-09-26,156.32781982421875
2017-09-27,154.75819396972656
2017-09-28,155.3203582763672
2017-09-29,156.22564697265625
2017-10-02,156.43731689453125
2017-10-03,155.44447326660156
2017-10-04,156.1380157470703
2017-10-05,155.99929809570312
2017-10-06,155.80947875976562
2017-10-09,156.10882568359375
2017-10-10,155.51748657226562
2017-10-11,156.7293701171875
2017-10-12,158.28439331054688
2017-10-13,159.56204223632812
2017-10-16,158.8319091796875
2017-10-17,157.60546875
2017-10-18,156.72210693359375
2017-10-19,157.11631774902344
2017-10-20,157.0287322998047
2017-10-23,156.8024139404297
2017-10-24,153.39303588867188
2017-10-25,153.31263732910156
2017-10-26,149.08560180664062
2017-10-27,151.04949951171875
2017-10-30,152.4001007080078
2017-10-31,151.30508422851562
2017-11-01,150.77207946777344
2017-11-02,152.09347534179688
2017-11-03,152.5607452392578
2017-11-06,152.81626892089844
2017-11-07,154.40049743652344
2017-11-08,155.64157104492188
2017-11-09,154.31288146972656
2017-11-10,154.42236328125
2017-11-13,155.68539428710938
2017-11-14,155.44447326660156
2017-11-15,153.3491668701172
2017-11-16,155.99203491210938
2017-11-17,154.66331481933594
2017-11-20,154.123046875
2017-11-21,154.27633666992188
2017-11-22,154.2544708251953
2017-11-24,155.34954833984375
2017-11-27,156.91188049316406
2017-11-28,152.8965606689453
2017-11-29,153.5024871826172
2017-11-30,155.59051513671875
2017-12-01,154.8238983154297
2017-12-04,153.2908172607422
2017-12-05,154.0792694091797
2017-12-06,154.62681579589844
2017-12-07,152.10079956054688
2017-12-08,153.92596435546875
2017-12-11,154.53916931152344
2017-12-12,156.0426788330078
2017-12-13,156.66184997558594
2017-12-14,155.52682495117188
2017-12-15,155.92477416992188
2017-12-18,156.31544494628906
2017-12-19,153.4557647705078
2017-12-20,151.2004852294922
2017-12-21,150.1465301513672
2017-12-22,151.8048095703125
2017-12-26,153.3231201171875
2017-12-27,154.24440002441406
2017-12-28,154.2149200439453
2017-12-29,154.03802490234375
2018-01-02,152.0627899169922
2018-01-03,152.39443969726562
2018-01-04,149.69696044921875
2018-01-05,148.8198699951172
2018-01-08,150.0064697265625
2018-01-09,148.2523956298828
2018-01-10,144.5377655029297
2018-01-11,144.54513549804688
2018-01-12,142.6510467529297
2018-01-16,142.79837036132812
2018-01-17,144.22821044921875
2018-01-18,142.42990112304688
2018-01-19,142.6584014892578
2018-01-22,142.8204803466797
2018-01-23,145.99710083007812
2018-01-24,143.66073608398438
2018-01-25,141.92872619628906
2018-01-26,142.1350860595703
2018-01-29,141.9066162109375
2018-01-30,142.6878662109375
2018-01-31,144.2798309326172
2018-02-01,140.7568359375
2018-02-02,140.26307678222656
2018-02-05,136.334716796875
2018-02-06,136.64427185058594
2018-02-07,136.6073760986328
2018-02-08,133.02548217773438
2018-02-09,137.94140625
2018-02-12,138.42787170410156
2018-02-13,139.44493103027344
2018-02-14,137.6613311767578
2018-02-15,140.3883514404297
2018-02-16,139.11328125
2018-02-20,137.31494140625
2018-02-21,140.58734130859375
2018-02-22,142.3488311767578
2018-02-23,144.22084045410156
2018-02-26,144.36827087402344
2018-02-27,142.1866455078125
2018-02-28,143.3069305419922
2018-03-01,144.5377655029297
2018-03-02,143.71966552734375
2018-03-05,145.45169067382812
2018-03-06,146.04867553710938
2018-03-07,145.93812561035156
2018-03-08,147.26475524902344
2018-03-09,147.3753204345703
2018-03-12,146.969970703125
2018-03-13,146.96250915527344
2018-03-14,144.8853759765625
2018-03-15,145.3022918701172
2018-03-16,147.41665649414062
2018-03-19,146.45628356933594
2018-03-20,147.43153381347656
2018-03-21,147.79629516601562
2018-03-22,145.68943786621094
2018-03-23,143.72398376464844
2018-03-26,146.37437438964844
2018-03-27,147.4836883544922
2018-03-28,150.47650146484375
2018-03-29,149.18858337402344
2018-04-02,148.45892333984375
2018-04-03,149.35977172851562
2018-04-04,151.90594482421875
2018-04-05,149.91070556640625
2018-04-06,148.36215209960938
2018-04-09,148.76422119140625
2018-04-10,149.2332305908203
2018-04-11,147.9154052734375
2018-04-12,146.1510467529297
2018-04-13,146.8731689453125
2018-04-16,146.73171997070312
2018-04-17,147.83358764648438
2018-04-18,147.3496551513672
2018-04-19,144.27490234375
2018-04-20,143.5006866455078
2018-04-23,143.60488891601562
2018-04-24,144.2525177001953
2018-04-25,144.21534729003906
2018-04-26,148.76422119140625
2018-04-27,150.7222137451172
2018-04-30,150.223388671875
2018-05-01,152.2484130859375
2018-05-02,152.3898162841797
2018-05-03,153.29812622070312
2018-05-04,154.3999481201172
2018-05-07,156.3282012939453
2018-05-08,156.3654327392578
2018-05-09,157.48960876464844
2018-05-10,157.7204132080078
2018-05-11,157.53431701660156
2018-05-14,155.92617797851562
2018-05-15,153.29812622070312
2018-05-16,153.0673370361328
2018-05-17,151.7570037841797
2018-05-18,151.57089233398438
2018-05-21,152.54617309570312
2018-05-22,151.9580535888672
2018-05-23,153.8639373779297
2018-05-24,154.21383666992188
2018-05-25,155.2188720703125
2018-05-29,156.2313995361328
2018-05-30,158.00331115722656
2018-05-31,157.71298217773438
2018-06-01,157.5491943359375
2018-06-04,159.35833740234375
2018-06-05,158.48724365234375
2018-06-06,159.0232696533203
2018-06-07,160.1697998046875
2018-06-08,161.21951293945312
2018-06-11,161.28652954101562
2018-06-12,162.24838256835938
2018-06-13,159.54318237304688
2018-06-14,161.15126037597656
2018-06-15,160.82066345214844
2018-06-18,161.31655883789062
2018-06-19,163.11248779296875
2018-06-20,164.20956420898438
2018-06-21,166.69679260253906
2018-06-22,169.7926788330078
2018-06-25,169.55970764160156
2018-06-26,172.0770263671875
2018-06-27,170.72447204589844
2018-06-28,172.02439880371094
2018-06-29,170.46900939941406
2018-07-02,170.0782470703125
2018-07-03,172.40765380859375
2018-07-05,174.86480712890625
2018-07-06,174.48910522460938
2018-07-09,172.55796813964844
2018-07-10,173.36195373535156
2018-07-11,172.50534057617188
2018-07-12,172.46778869628906
2018-07-13,171.38572692871094
2018-07-16,169.4770965576172
2018-07-17,165.10377502441406
2018-07-18,164.6679229736328
2018-07-19,167.16265869140625
2018-07-20,166.90719604492188
2018-07-23,165.7800750732422
2018-07-24,164.81820678710938
2018-07-25,165.06619262695312
2018-07-26,164.62286376953125
2018-07-27,161.8275604248047
2018-07-30,161.1812744140625
2018-07-31,163.68356323242188
2018-08-01,163.4205780029297
2018-08-02,157.95767211914062
2018-08-03,160.79054260253906
2018-08-06,162.1732177734375
2018-08-07,162.94717407226562
2018-08-08,163.22525024414062
2018-08-09,162.15066528320312
2018-08-10,161.3541259765625
2018-08-13,161.70729064941406
2018-08-14,162.25587463378906
2018-08-15,164.7205352783203
2018-08-16,165.96795654296875
2018-08-17,167.99676513671875
2018-08-20,167.1776885986328
2018-08-21,165.96043395996094
2018-08-22,158.5813751220703
2018-08-23,159.05474853515625
2018-08-24,160.27960205078125
2018-08-27,160.04666137695312
2018-08-28,161.30157470703125
2018-08-29,159.81375122070312
2018-08-30,159.0397186279297
2018-08-31,159.7385711669922
2018-09-04,160.1293182373047
2018-09-05,162.08303833007812
2018-09-06,161.36917114257812
2018-09-07,157.13108825683594
2018-09-10,159.08486938476562
2018-09-11,158.0455780029297
2018-09-12,159.13037109375
2018-09-13,159.2440948486328
2018-09-14,156.7104034423828
2018-09-17,157.9545440673828
2018-09-18,155.84564208984375
2018-09-19,154.82913208007812
2018-09-20,155.5270538330078
2018-09-21,154.927734375
2018-09-24,153.18296813964844
2018-09-25,153.5092010498047
2018-09-26,152.59124755859375
2018-09-27,151.33203125
2018-09-28,152.95541381835938
2018-10-01,151.1044158935547
2018-10-02,151.90097045898438
2018-10-03,149.96652221679688
2018-10-04,150.01963806152344
2018-10-05,150.96786499023438
2018-10-08,152.6216278076172
2018-10-09,152.4319610595703
2018-10-10,150.71751403808594
2018-10-11,148.4417266845703
2018-10-12,149.32933044433594
2018-10-15,150.406494140625
2018-10-16,151.04376220703125
2018-10-17,150.30032348632812
2018-10-18,150.30789184570312
2018-10-19,151.6885528564453
2018-10-22,149.1168975830078
2018-10-23,149.91343688964844
2018-10-24,152.2575225830078
2018-10-25,153.0312957763672
2018-10-26,152.34095764160156
2018-10-29,156.30075073242188
2018-10-30,157.5676727294922
2018-10-31,155.86842346191406
2018-11-01,156.3538818359375
2018-11-02,151.13475036621094
2018-11-05,152.93264770507812
2018-11-06,153.84295654296875
2018-11-07,154.3436279296875
2018-11-08,155.54217529296875
2018-11-09,156.5359649658203
2018-11-12,157.651123046875
2018-11-13,158.07591247558594
2018-11-14,158.63726806640625
2018-11-15,157.2945556640625
2018-11-16,160.34410095214844
2018-11-19,160.86752319335938
2018-11-20,160.23793029785156
2018-11-21,158.3186492919922
2018-11-23,157.52969360351562
2018-11-26,156.77108764648438
2018-11-27,158.2503662109375
2018-11-28,159.5854949951172
2018-11-29,160.71580505371094
2018-11-30,161.77783203125
2018-12-03,161.140625
2018-12-04,160.6778564453125
2018-12-06,164.0308380126953
2018-12-07,162.4454345703125
2018-12-10,162.2936553955078
2018-12-11,161.37478637695312
2018-12-12,156.4356689453125
2018-12-13,152.423095703125
2018-12-14,155.8077850341797
2018-12-17,152.82135009765625
2018-12-18,156.32081604003906
2018-12-19,155.6392822265625
2018-12-20,155.39422607421875
2018-12-21,155.67758178710938
2018-12-24,150.60061645507812
2018-12-26,153.45689392089844
2018-12-27,154.4600372314453
2018-12-28,154.6055450439453
2018-12-31,154.99607849121094
2019-01-02,149.36776733398438
2019-01-03,152.23170471191406
2019-01-04,150.5469970703125
2019-01-07,150.12586975097656
2019-01-08,152.82135009765625
2019-01-09,151.7568817138672
2019-01-10,153.85507202148438
2019-01-11,153.68661499023438
2019-01-14,153.87806701660156
2019-01-15,156.22125244140625
2019-01-16,156.4509735107422
2019-01-17,156.93341064453125
2019-01-18,155.54739379882812
2019-01-22,154.30691528320312
2019-01-23,154.55194091796875
2019-01-24,155.16452026367188
2019-01-25,157.4694366455078
2019-01-28,159.42974853515625
2019-01-29,161.11441040039062
2019-01-30,160.9995574951172
2019-01-31,162.73782348632812
2019-02-01,160.42527770996094
2019-02-04,160.1802215576172
2019-02-05,160.0270538330078
2019-02-06,159.6901092529297
2019-02-07,160.68556213378906
2019-02-08,161.24462890625
2019-02-11,161.1986541748047
2019-02-12,159.0775146484375
2019-02-13,159.2459716796875
2019-02-14,159.39149475097656
2019-02-15,159.0775146484375
2019-02-19,159.20773315429688
2019-02-20,157.45411682128906
2019-02-21,153.5181427001953
2019-02-22,154.02352905273438
2019-02-25,154.23031616210938
2019-02-26,155.21815490722656
2019-02-27,160.50950622558594
2019-02-28,161.9491424560547
2019-03-01,162.3396453857422
2019-03-04,162.60765075683594
2019-03-05,163.22024536132812
2019-03-06,163.2661895751953
2019-03-07,164.00135803222656
2019-03-08,164.1161651611328
2019-03-11,167.577392578125
2019-03-12,168.68251037597656
2019-03-13,169.35484313964844
2019-03-14,168.91436767578125
2019-03-15,168.18020629882812
2019-03-18,168.28839111328125
2019-03-19,168.07199096679688
2019-03-20,169.13076782226562
2019-03-21,171.58056640625
2019-03-22,171.6578826904297
2019-03-25,173.29624938964844
2019-03-26,170.1894989013672
2019-03-27,169.4012451171875
2019-03-28,169.24664306640625
2019-03-29,168.3038330078125
2019-04-01,168.71340942382812
2019-04-02,169.5789794921875
2019-04-03,169.17710876464844
2019-04-04,168.25746154785156
2019-04-05,168.91436767578125
2019-04-08,168.47384643554688
2019-04-09,169.55575561523438
2019-04-10,169.63308715820312
2019-04-11,169.74124145507812
2019-04-12,171.379638671875
2019-04-15,170.44448852539062
2019-04-16,168.0410919189453
2019-04-17,167.46144104003906
2019-04-18,168.048828125
2019-04-22,165.6531219482422
