Date,SUNDARMFIN.NS
2016-04-20,976.8097534179688
2016-04-21,983.2359008789062
2016-04-22,980.9676513671875
2016-04-25,982.7445068359375
2016-04-26,987.1668090820312
2016-04-27,970.6104736328125
2016-04-28,957.266845703125
2016-04-29,967.0572509765625
2016-05-02,969.2874145507812
2016-05-03,985.8441772460938
2016-05-04,999.263427734375
2016-05-05,986.751220703125
2016-05-06,997.5244750976562
2016-05-09,1018.4661865234375
2016-05-10,1021.1500244140625
2016-05-11,1039.4078369140625
2016-05-12,1047.4970703125
2016-05-13,1039.9747314453125
2016-05-16,1021.8682861328125
2016-05-17,1012.5692138671875
2016-05-18,1018.6553344726562
2016-05-19,1015.0263061523438
2016-05-20,1006.105224609375
2016-05-23,994.046875
2016-05-24,994.3492431640625
2016-05-25,1013.55224609375
2016-05-26,1027.9918212890625
2016-05-27,1056.6827392578125
2016-05-30,1074.2222900390625
2016-05-31,1050.40771484375
2016-06-01,1060.9923095703125
2016-06-02,1105.3323974609375
2016-06-03,1083.0675048828125
2016-06-06,1111.11572265625
2016-06-07,1110.662109375
2016-06-08,1089.153564453125
2016-06-09,1094.6724853515625
2016-06-10,1096.902587890625
2016-06-13,1087.3392333984375
2016-06-14,1119.9613037109375
2016-06-15,1116.06787109375
2016-06-16,1111.22900390625
2016-06-17,1106.46630859375
2016-06-20,1103.064453125
2016-06-21,1097.3563232421875
2016-06-22,1100.3427734375
2016-06-23,1109.9063720703125
2016-06-24,1108.58349609375
2016-06-27,1096.411376953125
2016-06-28,1107.7137451171875
2016-06-29,1134.061279296875
2016-06-30,1152.092041015625
2016-07-01,1153.9820556640625
2016-07-04,1129.37353515625
2016-07-05,1127.5377197265625
2016-07-07,1131.09375
2016-07-08,1114.5234375
2016-07-11,1132.228759765625
2016-07-12,1163.5535888671875
2016-07-13,1165.6722412109375
2016-07-14,1148.91259765625
2016-07-15,1141.573486328125
2016-07-18,1139.3033447265625
2016-07-19,1122.9224853515625
2016-07-20,1134.9908447265625
2016-07-21,1141.119384765625
2016-07-22,1147.437255859375
2016-07-25,1153.4146728515625
2016-07-26,1139.719482421875
2016-07-27,1161.2457275390625
2016-07-28,1160.4892578125
2016-07-29,1128.748291015625
2016-08-01,1115.0533447265625
2016-08-02,1105.51953125
2016-08-03,1117.2474365234375
2016-08-04,1121.71142578125
2016-08-05,1135.4822998046875
2016-08-08,1133.06103515625
2016-08-09,1131.09375
2016-08-10,1113.6533203125
2016-08-11,1112.253662109375
2016-08-12,1097.6129150390625
2016-08-16,1112.064697265625
2016-08-17,1111.0810546875
2016-08-18,1110.0595703125
2016-08-19,1097.2724609375
2016-08-22,1105.103515625
2016-08-23,1092.3919677734375
2016-08-24,1104.0823974609375
2016-08-25,1089.47900390625
2016-08-26,1086.3768310546875
2016-08-29,1080.9671630859375
2016-08-30,1090.954345703125
2016-08-31,1100.715087890625
2016-09-01,1096.9320068359375
2016-09-02,1091.9381103515625
2016-09-06,1102.53125
2016-09-07,1085.6578369140625
2016-09-08,1089.744140625
2016-09-09,1082.026123046875
2016-09-12,1072.0762939453125
2016-09-14,1072.4166259765625
2016-09-15,1062.845458984375
2016-09-16,1062.9212646484375
2016-09-19,1066.9691162109375
2016-09-20,1060.537841796875
2016-09-21,1059.17578125
2016-09-22,1043.0972900390625
2016-09-23,1037.6494140625
2016-09-26,1020.9281616210938
2016-09-27,1023.6515502929688
2016-09-28,1024.5218505859375
2016-09-29,1013.7020874023438
2016-09-30,1006.0220947265625
2016-10-03,1024.370361328125
2016-10-04,1021.987060546875
2016-10-05,1020.8521728515625
2016-10-06,1027.35888671875
2016-10-07,1031.93701171875
2016-10-10,1032.6937255859375
2016-10-13,1023.5380249023438
2016-10-14,1029.17529296875
2016-10-17,1017.825439453125
2016-10-18,1026.375732421875
2016-10-19,1017.2581176757812
2016-10-20,1013.0967407226562
2016-10-21,1058.456787109375
2016-10-24,1074.49755859375
2016-10-25,1039.4278564453125
2016-10-26,1048.7718505859375
2016-10-27,1036.174072265625
2016-10-28,1037.57373046875
2016-11-01,1057.094970703125
2016-11-02,1039.1248779296875
2016-11-03,1032.3150634765625
2016-11-04,1014.9125366210938
2016-11-07,1003.5250854492188
2016-11-08,1030.0074462890625
2016-11-09,1013.7398681640625
2016-11-10,1025.8082275390625
2016-11-11,992.6675415039062
2016-11-15,965.3531494140625
2016-11-16,952.0361328125
2016-11-17,938.8330078125
2016-11-18,934.2931518554688
2016-11-21,928.7318115234375
2016-11-22,917.420166015625
2016-11-23,915.0744018554688
2016-11-24,914.05322265625
2016-11-25,916.928466796875
2016-11-28,907.35693359375
2016-11-29,923.4354858398438
2016-11-30,966.6771850585938
2016-12-01,937.3574829101562
2016-12-02,921.9600219726562
2016-12-05,918.55517578125
2016-12-06,912.16162109375
2016-12-07,908.4161987304688
2016-12-08,921.354736328125
2016-12-09,916.2474975585938
2016-12-12,924.4568481445312
2016-12-13,940.2705078125
2016-12-14,917.6471557617188
2016-12-15,906.5244750976562
2016-12-16,888.7437744140625
2016-12-19,895.553466796875
2016-12-20,890.218994140625
2016-12-21,888.7815551757812
2016-12-22,870.2816772460938
2016-12-23,862.110107421875
2016-12-26,844.0642700195312
2016-12-27,842.5889892578125
2016-12-28,855.52734375
2016-12-29,870.5086059570312
2016-12-30,870.357421875
2017-01-02,887.7598876953125
2017-01-03,883.2960205078125
2017-01-04,887.2305908203125
2017-01-05,898.8070068359375
2017-01-06,908.7188720703125
2017-01-09,933.3851928710938
2017-01-10,928.7318115234375
2017-01-11,922.830078125
2017-01-12,928.164306640625
2017-01-13,917.3067016601562
2017-01-16,921.5060424804688
2017-01-17,930.2451782226562
2017-01-18,943.4484252929688
2017-01-19,958.5055541992188
2017-01-20,953.3981323242188
2017-01-23,951.39306640625
2017-01-24,953.6251220703125
2017-01-25,974.9244384765625
2017-01-27,976.0595092773438
2017-01-30,1014.6477661132812
2017-01-31,1040.5999755859375
2017-02-01,1036.6658935546875
2017-02-02,1022.0628051757812
2017-02-03,1032.1260986328125
2017-02-06,1044.837646484375
2017-02-07,1058.456787109375
2017-02-08,1053.463134765625
2017-02-09,1035.7960205078125
2017-02-10,1041.356689453125
2017-02-13,1025.4296875
2017-02-14,1028.1158447265625
2017-02-15,1036.2120361328125
2017-02-16,1037.1578369140625
2017-02-17,1042.0758056640625
2017-02-20,1041.356689453125
2017-02-21,1043.5511474609375
2017-02-22,1040.78955078125
2017-02-23,1067.4232177734375
2017-02-27,1076.389404296875
2017-02-28,1089.5169677734375
2017-03-01,1137.9716796875
2017-03-02,1116.0498046875
2017-03-03,1101.270263671875
2017-03-06,1091.316162109375
2017-03-07,1070.6859130859375
2017-03-08,1079.0443115234375
2017-03-09,1101.6502685546875
2017-03-10,1152.25732421875
2017-03-14,1151.725341796875
2017-03-15,1207.9930419921875
2017-03-16,1211.2227783203125
2017-03-17,1211.48876953125
2017-03-20,1195.607421875
2017-03-21,1201.1925048828125
2017-03-22,1200.356689453125
2017-03-23,1186.299072265625
2017-03-24,1191.3143310546875
2017-03-27,1184.4378662109375
2017-03-28,1181.6641845703125
2017-03-29,1194.1639404296875
2017-03-30,1216.427978515625
2017-03-31,1226.98974609375
2017-04-03,1205.02978515625
2017-04-05,1219.125244140625
2017-04-06,1246.51806640625
2017-04-07,1240.2493896484375
2017-04-10,1217.7957763671875
2017-04-11,1282.2318115234375
2017-04-12,1270.7960205078125
2017-04-13,1245.3406982421875
2017-04-17,1232.7647705078125
2017-04-18,1230.7130126953125
2017-04-19,1234.816650390625
2017-04-20,1231.1690673828125
2017-04-21,1225.0140380859375
2017-04-24,1214.5281982421875
2017-04-25,1222.20263671875
2017-04-26,1221.2528076171875
2017-04-27,1214.8701171875
2017-04-28,1216.3135986328125
2017-05-02,1214.907958984375
2017-05-03,1215.059814453125
2017-05-04,1211.1087646484375
2017-05-05,1190.440185546875
2017-05-08,1165.6307373046875
2017-05-09,1153.587158203125
2017-05-10,1154.8026123046875
2017-05-11,1154.6129150390625
2017-05-12,1142.796875
2017-05-15,1150.1295166015625
2017-05-16,1158.753662109375
2017-05-17,1158.260009765625
2017-05-18,1163.3895263671875
2017-05-19,1141.1629638671875
2017-05-22,1144.20263671875
2017-05-23,1139.871337890625
2017-05-24,1141.01123046875
2017-05-25,1139.643310546875
2017-05-26,1138.199462890625
2017-05-29,1122.698486328125
2017-05-30,1139.757568359375
2017-05-31,1198.2288818359375
2017-06-01,1201.8004150390625
2017-06-02,1202.3702392578125
2017-06-05,1235.1583251953125
2017-06-06,1244.238525390625
2017-06-07,1248.2279052734375
2017-06-08,1228.281494140625
2017-06-09,1232.3848876953125
2017-06-12,1205.599609375
2017-06-13,1204.4599609375
2017-06-14,1214.3001708984375
2017-06-15,1200.58447265625
2017-06-16,1197.05126953125
2017-06-19,1202.484130859375
2017-06-20,1201.7242431640625
2017-06-21,1208.25927734375
2017-06-22,1201.2303466796875
2017-06-23,1197.203125
2017-06-27,1180.3721923828125
2017-06-28,1186.945068359375
2017-06-29,1195.3797607421875
2017-06-30,1221.89892578125
2017-07-03,1248.4178466796875
2017-07-04,1232.53857421875
2017-07-05,1213.946044921875
2017-07-06,1247.122802734375
2017-07-07,1224.6356201171875
2017-07-10,1232.347412109375
2017-07-11,1223.2613525390625
2017-07-12,1222.268310546875
2017-07-13,1247.3515625
2017-07-14,1222.4595947265625
2017-07-17,1246.8170166015625
2017-07-18,1230.5914306640625
2017-07-19,1254.26171875
2017-07-20,1275.7559814453125
2017-07-21,1306.52734375
2017-07-24,1308.66552734375
2017-07-25,1286.5220947265625
2017-07-26,1280.3756103515625
2017-07-27,1277.7032470703125
2017-07-28,1289.8817138671875
2017-07-31,1280.642822265625
2017-08-01,1280.6044921875
2017-08-02,1281.8265380859375
2017-08-03,1266.6697998046875
2017-08-04,1288.7744140625
2017-08-07,1311.9105224609375
2017-08-08,1340.92578125
2017-08-09,1315.3084716796875
2017-08-10,1267.9296875
2017-08-11,1238.837890625
2017-08-14,1251.9327392578125
2017-08-16,1257.6214599609375
2017-08-17,1266.5552978515625
2017-08-18,1253.8419189453125
2017-08-21,1232.8057861328125
2017-08-22,1221.2000732421875
2017-08-23,1248.4205322265625
2017-08-24,1247.19873046875
2017-08-28,1239.48681640625
2017-08-29,1227.30810546875
2017-08-30,1222.268310546875
2017-08-31,1222.3450927734375
2017-09-01,1241.930419921875
2017-09-04,1254.9110107421875
2017-09-05,1278.9248046875
2017-09-06,1295.150634765625
2017-09-07,1281.40625
2017-09-08,1297.6319580078125
2017-09-11,1297.2120361328125
2017-09-12,1339.2843017578125
2017-09-13,1317.4461669921875
2017-09-14,1323.2493896484375
2017-09-15,1318.0572509765625
2017-09-18,1329.8922119140625
2017-09-19,1317.8665771484375
2017-09-20,1303.5496826171875
2017-09-21,1298.5101318359375
2017-09-22,1308.2454833984375
2017-09-25,1298.1666259765625
2017-09-26,1283.5445556640625
2017-09-27,1260.217529296875
2017-09-28,1261.134033203125
2017-09-29,1287.62939453125
2017-10-03,1300.3426513671875
2017-10-04,1298.1666259765625
2017-10-05,1289.5
2017-10-06,1282.1317138671875
2017-10-09,1261.4395751953125
2017-10-10,1258.346923828125
2017-10-11,1253.5364990234375
2017-10-12,1248.229736328125
2017-10-13,1284.5750732421875
2017-10-16,1260.3321533203125
2017-10-17,1255.3690185546875
2017-10-18,1260.6375732421875
2017-10-19,1269.6859130859375
2017-10-23,1273.770751953125
2017-10-24,1274.190673828125
2017-10-25,1276.0994873046875
2017-10-26,1268.998291015625
2017-10-27,1268.9222412109375
2017-10-30,1341.9566650390625
2017-10-31,1340.1241455078125
2017-11-01,1356.6932373046875
2017-11-02,1406.4012451171875
2017-11-03,1411.9368896484375
2017-11-06,1437.5545654296875
2017-11-07,1416.708984375
2017-11-08,1415.1436767578125
2017-11-09,1450.3056640625
2017-11-10,1457.4832763671875
2017-11-13,1443.662841796875
2017-11-14,1428.2008056640625
2017-11-15,1399.83447265625
2017-11-16,1408.042724609375
2017-11-17,1449.695068359375
2017-11-20,1438.8525390625
2017-11-21,1447.213623046875
2017-11-22,1444.082763671875
2017-11-23,1435.645263671875
2017-11-24,1427.93359375
2017-11-27,1422.2833251953125
2017-11-28,1419.343505859375
2017-11-29,1428.429931640625
2017-11-30,1396.58935546875
2017-12-01,1412.2803955078125
2017-12-04,1454.7724609375
2017-12-05,1422.01611328125
2017-12-06,1441.7159423828125
2017-12-07,1441.4866943359375
2017-12-08,1429.880615234375
2017-12-11,1433.965576171875
2017-12-12,1426.63525390625
2017-12-13,1431.1788330078125
2017-12-14,1417.1290283203125
2017-12-15,1441.98291015625
2017-12-18,1433.5838623046875
2017-12-19,1433.85107421875
2017-12-20,1420.10693359375
2017-12-21,1416.47998046875
2017-12-22,1417.58740234375
2017-12-26,1416.40380859375
2017-12-27,1417.5107421875
2017-12-28,1418.1982421875
2017-12-29,1434.2332763671875
2018-01-01,1415.6019287109375
2018-01-02,1415.7166748046875
2018-01-03,1413.3114013671875
2018-01-04,1416.708984375
2018-01-05,1426.7501220703125
2018-01-08,1444.88427734375
2018-01-09,1469.7003173828125
2018-01-10,1480.657470703125
2018-01-11,1482.528076171875
2018-01-12,1520.820556640625
2018-01-15,1494.3631591796875
2018-01-16,1472.0291748046875
2018-01-17,1517.842529296875
2018-01-18,1519.026123046875
2018-01-19,1552.393798828125
2018-01-22,1503.3734130859375
2018-01-23,1484.895263671875
2018-01-24,1453.818115234375
2018-01-25,1449.5040283203125
2018-01-29,1423.161376953125
2018-01-30,1436.25634765625
2018-01-31,1437.17236328125
2018-02-01,1601.3270263671875
2018-02-02,1550.1280517578125
2018-02-05,1529.340087890625
2018-02-06,1540.177734375
2018-02-07,1555.5469970703125
2018-02-08,1542.2801513671875
2018-02-09,1552.2767333984375
2018-02-12,1549.2872314453125
2018-02-14,1556.761474609375
2018-02-15,1547.6988525390625
2018-02-16,1537.188232421875
2018-02-19,1512.662841796875
2018-02-20,1527.1444091796875
2018-02-21,1517.9881591796875
2018-02-22,1517.9881591796875
2018-02-23,1583.6221923828125
2018-02-26,1609.081787109375
2018-02-27,1637.3441162109375
2018-02-28,1641.6884765625
2018-03-01,1600.01904296875
2018-03-05,1557.69580078125
2018-03-06,1537.6085205078125
2018-03-07,1551.4361572265625
2018-03-08,1558.5364990234375
2018-03-09,1553.9117431640625
2018-03-12,1550.0345458984375
2018-03-13,1538.6361083984375
2018-03-14,1552.5570068359375
2018-03-15,1554.9395751953125
2018-03-16,1519.763671875
2018-03-19,1519.2493896484375
2018-03-20,1506.82373046875
2018-03-21,1495.9393310546875
2018-03-22,1499.11572265625
2018-03-23,1505.2352294921875
2018-03-26,1501.35791015625
2018-03-27,1534.2916259765625
2018-03-28,1566.991943359375
2018-04-02,1587.6866455078125
2018-04-03,1583.29541015625
2018-04-04,1609.0350341796875
2018-04-05,1592.1710205078125
2018-04-06,1595.301025390625
2018-04-09,1592.544677734375
2018-04-10,1569.5147705078125
2018-04-11,1559.2374267578125
2018-04-12,1565.2169189453125
2018-04-13,1571.3831787109375
2018-04-16,1578.250244140625
2018-04-17,1580.259033203125
2018-04-18,1592.358154296875
2018-04-19,1582.0340576171875
2018-04-20,1573.62548828125
2018-04-23,1597.2161865234375
2018-04-24,1654.90869140625
2018-04-25,1658.97265625
2018-04-26,1650.42431640625
2018-04-27,1644.9117431640625
2018-04-30,1654.254638671875
2018-05-02,1684.6658935546875
2018-05-03,1668.0821533203125
2018-05-04,1633.513427734375
2018-05-07,1646.313232421875
2018-05-08,1668.6427001953125
2018-05-09,1670.2779541015625
2018-05-10,1639.921875
2018-05-11,1641.327392578125
2018-05-14,1643.4354248046875
2018-05-15,1640.7650146484375
2018-05-16,1664.468994140625
2018-05-17,1655.334228515625
2018-05-18,1622.6827392578125
2018-05-21,1613.219970703125
2018-05-22,1587.5018310546875
2018-05-23,1640.999267578125
2018-05-24,1623.572509765625
2018-05-25,1639.4534912109375
2018-05-28,1640.296630859375
2018-05-29,1649.9000244140625
2018-05-30,1690.8896484375
2018-05-31,1741.7171630859375
2018-06-01,1680.3494873046875
2018-06-04,1662.4544677734375
2018-06-05,1623.9945068359375
2018-06-06,1705.5989990234375
2018-06-07,1676.789306640625
2018-06-08,1661.7052001953125
2018-06-11,1669.5281982421875
2018-06-12,1667.0455322265625
2018-06-13,1646.05859375
2018-06-14,1642.8260498046875
2018-06-15,1621.3712158203125
2018-06-18,1626.0557861328125
2018-06-19,1625.6337890625
2018-06-20,1638.00146484375
2018-06-21,1615.5621337890625
2018-06-22,1618.373046875
2018-06-25,1523.744873046875
2018-06-26,1541.077880859375
2018-06-27,1518.6387939453125
2018-06-28,1486.54931640625
2018-06-29,1498.8699951171875
2018-07-02,1495.684326171875
2018-07-03,1494.7005615234375
2018-07-04,1485.9490966796875
2018-07-05,1465.1517333984375
2018-07-06,1489.242919921875
2018-07-09,1472.4449462890625
2018-07-10,1479.3616943359375
2018-07-11,1473.0098876953125
2018-07-12,1467.97509765625
2018-07-13,1459.505859375
2018-07-16,1440.8262939453125
2018-07-17,1477.197265625
2018-07-18,1445.060791015625
2018-07-19,1425.110595703125
2018-07-20,1429.580810546875
2018-07-23,1420.7347412109375
2018-07-24,1440.5906982421875
2018-07-25,1413.7242431640625
2018-07-26,1406.619384765625
2018-07-27,1388.17529296875
2018-07-30,1410.947998046875
2018-07-31,1409.583984375
2018-08-01,1399.0911865234375
2018-08-02,1396.0797119140625
2018-08-03,1407.136962890625
2018-08-06,1409.3951416015625
2018-08-07,1398.9967041015625
2018-08-08,1408.50146484375
2018-08-09,1395.79736328125
2018-08-10,1401.0672607421875
2018-08-13,1394.573974609375
2018-08-14,1409.2542724609375
2018-08-16,1388.268798828125
2018-08-17,1394.95068359375
2018-08-20,1407.936767578125
2018-08-21,1409.2542724609375
2018-08-23,1410.4305419921875
2018-08-24,1386.7161865234375
2018-08-27,1456.729736328125
2018-08-28,1495.359375
2018-08-29,1532.9068603515625
2018-08-30,1545.4697265625
2018-08-31,1498.041259765625
2018-09-03,1499.7823486328125
2018-09-04,1473.0098876953125
2018-09-05,1460.1175537109375
2018-09-06,1507.1226806640625
2018-09-07,1477.0091552734375
2018-09-10,1466.234130859375
2018-09-11,1466.6575927734375
2018-09-12,1486.9371337890625
2018-09-14,1504.628662109375
2018-09-17,1485.61962890625
2018-09-18,1490.607177734375
2018-09-19,1461.246826171875
2018-09-21,1458.04736328125
2018-09-24,1402.384521484375
2018-09-25,1419.1353759765625
2018-09-26,1434.0509033203125
2018-09-27,1422.475830078125
2018-09-28,1425.157958984375
2018-10-01,1426.94580078125
2018-10-03,1440.6851806640625
2018-10-04,1416.26513671875
2018-10-05,1336.2764892578125
2018-10-08,1343.7110595703125
2018-10-09,1287.0133056640625
2018-10-10,1334.629638671875
2018-10-11,1282.166748046875
2018-10-12,1285.69580078125
2018-10-15,1273.979736328125
2018-10-16,1307.6221923828125
2018-10-17,1280.896484375
2018-10-19,1309.2218017578125
2018-10-22,1306.4927978515625
2018-10-23,1298.8232421875
2018-10-24,1317.079345703125
2018-10-25,1332.0419921875
2018-10-26,1311.6212158203125
2018-10-29,1329.877685546875
2018-10-30,1355.661865234375
2018-10-31,1409.2542724609375
2018-11-01,1397.9619140625
2018-11-02,1381.869873046875
2018-11-05,1383.0933837890625
2018-11-06,1373.871337890625
2018-11-07,1400.0322265625
2018-11-09,1372.224365234375
2018-11-12,1332.747802734375
2018-11-13,1342.1580810546875
2018-11-14,1362.5787353515625
2018-11-15,1350.627685546875
2018-11-16,1362.7667236328125
2018-11-19,1354.4388427734375
2018-11-20,1328.18359375
2018-11-21,1311.7154541015625
2018-11-22,1292.2830810546875
2018-11-26,1288.8951416015625
2018-11-27,1291.67138671875
2018-11-28,1332.6064453125
2018-11-29,1337.4530029296875
2018-11-30,1375.0003662109375
2018-12-03,1342.0169677734375
2018-12-04,1335.053466796875
2018-12-05,1317.267578125
2018-12-06,1304.8458251953125
2018-12-07,1307.9041748046875
2018-12-10,1323.2432861328125
2018-12-11,1349.6864013671875
2018-12-12,1364.8370361328125
2018-12-13,1384.4110107421875
2018-12-14,1358.767333984375
2018-12-17,1336.982421875
2018-12-18,1343.5697021484375
2018-12-19,1345.8751220703125
2018-12-20,1341.687255859375
2018-12-21,1309.8333740234375
2018-12-24,1337.499755859375
2018-12-26,1331.38330078125
2018-12-27,1347.3338623046875
2018-12-28,1339.2880859375
2018-12-31,1353.8741455078125
2019-01-01,1336.6533203125
2019-01-02,1375.2357177734375
2019-01-03,1407.419189453125
2019-01-04,1392.7861328125
2019-01-07,1418.7586669921875
2019-01-08,1411.8892822265625
2019-01-09,1400.0792236328125
2019-01-10,1408.1719970703125
2019-01-11,1396.4561767578125
2019-01-14,1379.18798828125
2019-01-15,1375.612060546875
2019-01-16,1369.401123046875
2019-01-17,1372.5067138671875
2019-01-18,1390.43359375
2019-01-21,1383.2813720703125
2019-01-22,1385.11669921875
2019-01-23,1383.0933837890625
2019-01-24,1365.1666259765625
2019-01-25,1367.4251708984375
2019-01-28,1317.5970458984375
2019-01-29,1340.2286376953125
2019-01-30,1363.614013671875
2019-01-31,1321.3612060546875
2019-02-01,1329.5953369140625
2019-02-04,1325.1253662109375
2019-02-05,1297.3175048828125
2019-02-06,1300.5640869140625
2019-02-07,1316.89111328125
2019-02-08,1312.9385986328125
2019-02-11,1300.2838134765625
2019-02-12,1294.1448974609375
2019-02-14,1288.383544921875
2019-02-15,1286.82568359375
2019-02-18,1270.29833984375
2019-02-19,1306.8948974609375
2019-02-20,1355.2017822265625
2019-02-21,1329.3719482421875
2019-02-22,1353.5018310546875
2019-02-25,1412.764404296875
2019-02-26,1474.9547119140625
2019-02-27,1521.751220703125
2019-02-28,1546.022705078125
2019-03-01,1508.6708984375
2019-03-05,1490.8211669921875
2019-03-06,1445.724853515625
2019-03-07,1467.493896484375
2019-03-08,1455.6414794921875
2019-03-11,1473.3021240234375
2019-03-12,1493.7017822265625
2019-03-13,1487.515869140625
2019-03-14,1486.8544921875
2019-03-15,1494.5518798828125
2019-03-18,1493.135009765625
2019-03-19,1486.1463623046875
2019-03-20,1464.4718017578125
2019-03-22,1500.595947265625
2019-03-25,1492.143310546875
2019-03-26,1499.6043701171875
2019-03-27,1490.0657958984375
2019-03-28,1475.19091796875
2019-04-01,1471.9326171875
2019-04-02,1437.8861083984375
2019-04-03,1433.5419921875
2019-04-04,1414.55908203125
2019-04-05,1412.71728515625
2019-04-08,1390.9954833984375
2019-04-09,1376.6402587890625
2019-04-10,1361.9072265625
2019-04-11,1387.5955810546875
2019-04-12,1409.0810546875
2019-04-15,1411.7255859375
2019-04-16,1421.5947265625
2019-04-18,1417.0616455078125
2019-04-22,1407.4759521484375
2019-04-23,1395.670654296875
2019-04-24,1376.6402587890625
2019-04-25,1377.0650634765625
2019-04-26,1383.534423828125
2019-04-30,1363.748779296875
2019-05-02,1377.112548828125
2019-05-03,1393.9232177734375
2019-05-06,1382.6373291015625
2019-05-07,1379.426513671875
