Date,ZENSARTECH.NS
2016-07-07,185.35098266601562
2016-07-08,181.50262451171875
2016-07-11,176.6724853515625
2016-07-12,177.189697265625
2016-07-13,176.54100036621094
2016-07-14,176.64622497558594
2016-07-15,176.5498046875
2016-07-18,177.654296875
2016-07-19,177.2071990966797
2016-07-20,176.2341766357422
2016-07-21,178.20654296875
2016-07-22,173.80599975585938
2016-07-25,174.61245727539062
2016-07-26,178.10137939453125
2016-07-27,184.21133422851562
2016-07-28,184.8775634765625
2016-07-29,184.3779296875
2016-08-01,192.2761688232422
2016-08-02,193.08267211914062
2016-08-03,192.8810272216797
2016-08-04,193.0125274658203
2016-08-05,193.35443115234375
2016-08-08,192.60055541992188
2016-08-09,189.34832763671875
2016-08-10,189.4009246826172
2016-08-11,189.6726531982422
2016-08-12,188.8048095703125
2016-08-16,186.4554901123047
2016-08-17,186.65711975097656
2016-08-18,187.06910705566406
2016-08-19,188.39285278320312
2016-08-22,188.3226776123047
2016-08-23,188.61196899414062
2016-08-24,189.20806884765625
2016-08-25,192.89862060546875
2016-08-26,193.5823516845703
2016-08-29,191.83792114257812
2016-08-30,189.62008666992188
2016-08-31,188.76100158691406
2016-09-01,188.61196899414062
2016-09-02,183.32598876953125
2016-09-06,181.4675750732422
2016-09-07,178.1276397705078
2016-09-08,176.24295043945312
2016-09-09,182.78250122070312
2016-09-12,178.38189697265625
2016-09-14,179.0393524169922
2016-09-15,176.9354705810547
2016-09-16,175.22608947753906
2016-09-19,177.89096069335938
2016-09-20,176.7952117919922
2016-09-21,177.02313232421875
2016-09-22,181.2747039794922
2016-09-23,179.16209411621094
2016-09-26,178.3643798828125
2016-09-27,178.3555908203125
2016-09-28,180.1526641845703
2016-09-29,177.24229431152344
2016-09-30,174.06019592285156
2016-10-03,177.04945373535156
2016-10-04,175.82217407226562
2016-10-05,176.05885314941406
2016-10-06,176.0851287841797
2016-10-07,175.37509155273438
2016-10-10,175.82217407226562
2016-10-13,175.65562438964844
2016-10-14,173.91990661621094
2016-10-17,176.821533203125
2016-10-18,175.18228149414062
2016-10-19,173.84104919433594
2016-10-20,174.49850463867188
2016-10-21,173.73583984375
2016-10-24,172.00018310546875
2016-10-25,170.0716094970703
2016-10-26,169.05474853515625
2016-10-27,167.4154510498047
2016-10-28,161.1213836669922
2016-11-01,163.02366638183594
2016-11-02,183.6064910888672
2016-11-03,176.37448120117188
2016-11-04,165.7587127685547
2016-11-07,169.25636291503906
2016-11-08,165.91644287109375
2016-11-09,167.02101135253906
2016-11-10,167.95896911621094
2016-11-11,167.6083526611328
2016-11-15,171.8423309326172
2016-11-16,172.69268798828125
2016-11-17,172.4033966064453
2016-11-18,175.04197692871094
2016-11-21,173.1134033203125
2016-11-22,174.40208435058594
2016-11-23,172.42092895507812
2016-11-24,174.04263305664062
2016-11-25,177.0845184326172
2016-11-28,176.2341766357422
2016-11-29,176.25169372558594
2016-11-30,176.25169372558594
2016-12-01,174.62998962402344
2016-12-02,174.41087341308594
2016-12-05,171.63197326660156
2016-12-06,171.89495849609375
2016-12-07,172.6400909423828
2016-12-08,174.55987548828125
2016-12-09,176.98806762695312
2016-12-12,176.94422912597656
2016-12-13,175.30499267578125
2016-12-14,177.53155517578125
2016-12-15,179.3637237548828
2016-12-16,178.11888122558594
2016-12-19,174.84913635253906
2016-12-20,172.58749389648438
2016-12-21,170.02777099609375
2016-12-22,166.5739288330078
2016-12-23,165.7323455810547
2016-12-26,160.93728637695312
2016-12-27,161.89280700683594
2016-12-28,162.269775390625
2016-12-29,165.7323455810547
2016-12-30,166.55641174316406
2017-01-02,165.3291473388672
2017-01-03,165.84632873535156
2017-01-04,164.4875946044922
2017-01-05,166.38108825683594
2017-01-06,164.66290283203125
2017-01-09,164.08433532714844
2017-01-10,163.63726806640625
2017-01-11,163.59339904785156
2017-01-12,162.7781982421875
2017-01-13,160.4727020263672
2017-01-16,158.2110595703125
2017-01-17,159.2016143798828
2017-01-18,160.42884826660156
2017-01-19,160.2886199951172
2017-01-20,161.3054656982422
2017-01-23,160.3412322998047
2017-01-24,160.90225219726562
2017-01-25,160.62167358398438
2017-01-27,159.70126342773438
2017-01-30,159.6661834716797
2017-01-31,156.51040649414062
2017-02-01,154.50299072265625
2017-02-02,156.88333129882812
2017-02-03,156.2485809326172
2017-02-06,158.25863647460938
2017-02-07,159.06088256835938
2017-02-08,161.5470733642578
2017-02-09,160.6654510498047
2017-02-10,161.6704864501953
2017-02-13,163.51307678222656
2017-02-14,166.8543701171875
2017-02-15,164.86196899414062
2017-02-16,166.06971740722656
2017-02-17,165.0470733642578
2017-02-20,163.64527893066406
2017-02-21,162.79014587402344
2017-02-22,164.22718811035156
2017-02-23,163.53953552246094
2017-02-27,162.0231170654297
2017-02-28,161.9967041015625
2017-03-01,162.34933471679688
2017-03-02,162.12892150878906
2017-03-03,161.48533630371094
2017-03-06,163.17808532714844
2017-03-07,162.28762817382812
2017-03-08,161.6704864501953
2017-03-09,163.03697204589844
2017-03-10,164.30650329589844
2017-03-14,160.69190979003906
2017-03-15,161.1768035888672
2017-03-16,161.4324493408203
2017-03-17,160.8682098388672
2017-03-20,159.13143920898438
2017-03-21,158.83169555664062
2017-03-22,162.8430633544922
2017-03-23,162.50802612304688
2017-03-24,161.52066040039062
2017-03-27,159.84556579589844
2017-03-28,158.95510864257812
2017-03-29,158.65538024902344
2017-03-30,162.62261962890625
2017-03-31,163.1074981689453
2017-04-03,163.1074981689453
2017-04-05,163.3014373779297
2017-04-06,162.26998901367188
2017-04-07,162.92237854003906
2017-04-10,163.0105438232422
2017-04-11,163.86573791503906
2017-04-12,162.15538024902344
2017-04-13,160.42742919921875
2017-04-17,159.58106994628906
2017-04-18,159.26368713378906
2017-04-19,159.36065673828125
2017-04-20,159.3077392578125
2017-04-21,160.5684814453125
2017-04-24,159.87197875976562
2017-04-25,162.0231170654297
2017-04-26,147.8732147216797
2017-04-27,149.61000061035156
2017-04-28,152.5546417236328
2017-05-02,153.97398376464844
2017-05-03,157.9588623046875
2017-05-04,156.5218505859375
2017-05-05,156.44252014160156
2017-05-08,156.0193634033203
2017-05-09,157.82667541503906
2017-05-10,157.4122772216797
2017-05-11,157.56219482421875
2017-05-12,158.69065856933594
2017-05-15,158.9110565185547
2017-05-16,158.97276306152344
2017-05-17,159.14022827148438
2017-05-18,158.97276306152344
2017-05-19,157.60623168945312
2017-05-22,157.72084045410156
2017-05-23,157.30650329589844
2017-05-24,157.73849487304688
2017-05-25,156.32791137695312
2017-05-26,155.04959106445312
2017-05-29,153.69186401367188
2017-05-30,154.1944122314453
2017-05-31,152.67800903320312
2017-06-01,152.20199584960938
2017-06-02,153.66546630859375
2017-06-05,153.17169189453125
2017-06-06,153.80648803710938
2017-06-07,153.7711944580078
2017-06-08,154.09742736816406
2017-06-09,153.48910522460938
2017-06-12,153.80648803710938
2017-06-13,153.48028564453125
2017-06-14,153.7888641357422
2017-06-15,153.73597717285156
2017-06-16,154.25613403320312
2017-06-19,153.88580322265625
2017-06-20,153.8769989013672
2017-06-21,153.97398376464844
2017-06-22,154.10623168945312
2017-06-23,153.29515075683594
2017-06-27,150.8707275390625
2017-06-28,148.09359741210938
2017-06-29,148.1553192138672
2017-06-30,143.4386749267578
2017-07-03,142.33668518066406
2017-07-04,142.90972900390625
2017-07-05,141.85177612304688
2017-07-06,141.71075439453125
2017-07-07,142.25732421875
2017-07-10,143.20004272460938
2017-07-11,143.9470672607422
2017-07-12,142.63975524902344
2017-07-13,142.40855407714844
2017-07-14,141.8571319580078
2017-07-17,141.8660125732422
2017-07-18,140.6298370361328
2017-07-19,141.8571319580078
2017-07-20,144.56959533691406
2017-07-21,147.4954833984375
2017-07-24,144.44509887695312
2017-07-25,142.8265380859375
2017-07-26,144.10716247558594
2017-07-27,141.9905242919922
2017-07-28,141.98162841796875
2017-07-31,142.33737182617188
2017-08-01,140.78993225097656
2017-08-02,140.6387481689453
2017-08-03,140.14071655273438
2017-08-04,139.6160430908203
2017-08-07,140.78102111816406
2017-08-08,143.74252319335938
2017-08-09,143.95596313476562
2017-08-10,143.83143615722656
2017-08-11,141.10121154785156
2017-08-14,140.00735473632812
2017-08-16,141.39468383789062
2017-08-17,141.48362731933594
2017-08-18,141.51919555664062
2017-08-21,140.72769165039062
2017-08-22,139.36700439453125
2017-08-23,140.40753173828125
2017-08-24,139.2691650390625
2017-08-28,139.43817138671875
2017-08-29,139.20692443847656
2017-08-30,139.18914794921875
2017-08-31,141.29685974121094
2017-09-01,142.37294006347656
2017-09-04,139.571533203125
2017-09-05,140.73654174804688
2017-09-06,139.7672119140625
2017-09-07,142.12391662597656
2017-09-08,142.32847595214844
2017-09-11,141.2612762451172
2017-09-12,140.92333984375
2017-09-13,142.88873291015625
2017-09-14,142.32847595214844
2017-09-15,134.09327697753906
2017-09-18,133.862060546875
2017-09-19,133.6308135986328
2017-09-20,133.10610961914062
2017-09-21,133.6397247314453
2017-09-22,133.2928924560547
2017-09-25,134.22665405273438
2017-09-26,132.99049377441406
2017-09-27,132.48362731933594
2017-09-28,131.8521728515625
2017-09-29,133.35511779785156
2017-10-03,134.3067169189453
2017-10-04,134.52903747558594
2017-10-05,133.07945251464844
2017-10-06,132.279052734375
2017-10-09,131.29188537597656
2017-10-10,131.17625427246094
2017-10-11,131.6298370361328
2017-10-12,131.69207763671875
2017-10-13,136.25436401367188
2017-10-16,135.11598205566406
2017-10-17,134.60910034179688
2017-10-18,133.4618682861328
2017-10-19,132.63475036621094
2017-10-23,133.84425354003906
2017-10-24,135.43617248535156
2017-10-25,136.6901397705078
2017-10-26,136.1654052734375
2017-10-27,137.7395477294922
2017-10-30,142.44412231445312
2017-10-31,140.78993225097656
2017-11-01,139.8027801513672
2017-11-02,139.8027801513672
2017-11-03,139.90061950683594
2017-11-06,148.26919555664062
2017-11-07,150.4480743408203
2017-11-08,151.90658569335938
2017-11-09,153.79197692871094
2017-11-10,154.74354553222656
2017-11-13,155.66842651367188
2017-11-14,155.5706329345703
2017-11-15,154.73464965820312
2017-11-16,155.0725860595703
2017-11-17,156.18421936035156
2017-11-20,156.80679321289062
2017-11-21,156.4332733154297
2017-11-22,154.14767456054688
2017-11-23,157.0913848876953
2017-11-24,154.7613067626953
2017-11-27,153.58738708496094
2017-11-28,153.40951538085938
2017-11-29,153.16943359375
2017-11-30,152.02218627929688
2017-12-01,150.66148376464844
2017-12-04,149.32748413085938
2017-12-05,148.61605834960938
2017-12-06,149.1585235595703
2017-12-07,149.6387939453125
2017-12-08,148.90956115722656
2017-12-11,149.6298828125
2017-12-12,149.82553100585938
2017-12-13,147.78009033203125
2017-12-14,146.0903778076172
2017-12-15,144.8008270263672
2017-12-18,146.0725555419922
2017-12-19,149.7454833984375
2017-12-20,151.07057189941406
2017-12-21,154.6190185546875
2017-12-22,156.67337036132812
2017-12-26,156.21981811523438
2017-12-27,155.19711303710938
2017-12-28,155.99749755859375
2017-12-29,158.398681640625
2018-01-01,155.0904083251953
2018-01-02,152.50242614746094
2018-01-03,154.21884155273438
2018-01-04,153.4984893798828
2018-01-05,154.45896911621094
2018-01-08,156.7801055908203
2018-01-09,158.81668090820312
2018-01-10,160.1328887939453
2018-01-11,162.3206329345703
2018-01-12,161.54690551757812
2018-01-15,160.62200927734375
2018-01-16,158.55873107910156
2018-01-17,159.3502960205078
2018-01-18,159.439208984375
2018-01-19,161.58248901367188
2018-01-22,166.49159240722656
2018-01-23,166.35818481445312
2018-01-24,167.6210479736328
2018-01-25,166.09141540527344
2018-01-29,167.14080810546875
2018-01-30,169.60850524902344
2018-01-31,170.49366760253906
2018-02-01,169.13462829589844
2018-02-02,165.48675537109375
2018-02-05,166.73846435546875
2018-02-06,164.55686950683594
2018-02-07,166.08578491210938
2018-02-08,168.1332244873047
2018-02-09,167.4984588623047
2018-02-12,166.5954132080078
2018-02-14,164.67311096191406
2018-02-15,162.38427734375
2018-02-16,161.4007568359375
2018-02-19,160.9447784423828
2018-02-20,161.6600341796875
2018-02-21,162.12496948242188
2018-02-22,161.24879455566406
2018-02-23,160.93580627441406
2018-02-26,159.380126953125
2018-02-27,158.9956512451172
2018-02-28,159.72882080078125
2018-03-01,159.29966735839844
2018-03-05,159.29966735839844
2018-03-06,158.3072052001953
2018-03-07,158.62908935546875
2018-03-08,160.71229553222656
2018-03-09,159.09400939941406
2018-03-12,159.32647705078125
2018-03-13,159.00460815429688
2018-03-14,159.98809814453125
2018-03-15,165.4509735107422
2018-03-16,162.29486083984375
2018-03-19,157.61874389648438
2018-03-20,161.2397918701172
2018-03-21,164.81619262695312
2018-03-22,163.7611541748047
2018-03-23,162.88491821289062
2018-03-26,159.8718719482422
2018-03-27,161.13255310058594
2018-03-28,161.15936279296875
2018-04-02,162.58094787597656
2018-04-03,161.69581604003906
2018-04-04,169.08990478515625
2018-04-05,168.5355987548828
2018-04-06,170.22543334960938
2018-04-09,170.50259399414062
2018-04-10,170.7529296875
2018-04-11,169.33131408691406
2018-04-12,180.07826232910156
2018-04-13,182.67112731933594
2018-04-16,181.33892822265625
2018-04-17,180.23025512695312
2018-04-18,178.44210815429688
2018-04-19,180.28392028808594
2018-04-20,181.05282592773438
2018-04-23,190.68212890625
2018-04-24,205.31837463378906
2018-04-25,220.5625762939453
2018-04-26,220.02609252929688
2018-04-27,225.10450744628906
2018-04-30,228.92230224609375
2018-05-02,231.99794006347656
2018-05-03,229.87001037597656
2018-05-04,231.40785217285156
2018-05-07,220.9648895263672
2018-05-08,218.74758911132812
2018-05-09,215.4484100341797
2018-05-10,213.9552459716797
2018-05-11,220.14234924316406
2018-05-14,214.94766235351562
2018-05-15,210.28054809570312
2018-05-16,221.1258544921875
2018-05-17,218.49722290039062
2018-05-18,223.02130126953125
2018-05-21,224.75584411621094
2018-05-22,219.09625244140625
2018-05-23,227.26821899414062
2018-05-24,231.16641235351562
2018-05-25,231.7744598388672
2018-05-28,226.12379455566406
2018-05-29,230.48695373535156
2018-05-30,224.55020141601562
2018-05-31,233.17811584472656
2018-06-01,230.5406036376953
2018-06-04,218.559814453125
2018-06-05,216.40504455566406
2018-06-06,214.13404846191406
2018-06-07,215.98484802246094
2018-06-08,214.58111572265625
2018-06-11,216.8699951171875
2018-06-12,222.01101684570312
2018-06-13,222.04673767089844
2018-06-14,222.6189727783203
2018-06-15,219.65060424804688
2018-06-18,219.3555450439453
2018-06-19,224.9078369140625
2018-06-20,225.7661590576172
2018-06-21,225.61415100097656
2018-06-22,226.8658905029297
2018-06-25,222.39547729492188
2018-06-26,226.44564819335938
2018-06-27,225.0687255859375
2018-06-28,221.05430603027344
2018-06-29,228.70770263671875
2018-07-02,229.3961639404297
2018-07-03,227.68844604492188
2018-07-04,222.4312286376953
2018-07-05,221.7695770263672
2018-07-06,220.14234924316406
2018-07-09,220.9112548828125
2018-07-10,220.71456909179688
2018-07-11,221.50132751464844
2018-07-12,219.65060424804688
2018-07-13,220.2585906982422
2018-07-16,218.30946350097656
2018-07-17,219.52542114257812
2018-07-18,220.07974243164062
2018-07-19,220.38372802734375
2018-07-20,220.39266967773438
2018-07-23,220.07974243164062
2018-07-24,219.19459533691406
2018-07-25,217.612060546875
2018-07-26,221.65335083007812
2018-07-27,219.1767120361328
2018-07-30,221.0920867919922
2018-07-31,222.25209045410156
2018-08-01,220.5525360107422
2018-08-02,220.1748809814453
2018-08-03,220.9751739501953
2018-08-06,219.167724609375
2018-08-07,217.30633544921875
2018-08-08,205.7602996826172
2018-08-09,214.46478271484375
2018-08-10,223.06137084960938
2018-08-13,223.2501983642578
2018-08-14,227.21578979492188
2018-08-16,254.99282836914062
2018-08-17,246.88177490234375
2018-08-20,263.97601318359375
2018-08-21,260.0464172363281
2018-08-23,272.1139221191406
2018-08-24,287.64361572265625
2018-08-27,282.06842041015625
2018-08-28,282.4820556640625
2018-08-29,282.64398193359375
2018-08-30,294.4147033691406
2018-08-31,300.87115478515625
2018-09-03,302.19305419921875
2018-09-04,295.26898193359375
2018-09-05,295.56573486328125
2018-09-06,301.44671630859375
2018-09-07,293.4166564941406
2018-09-10,287.25689697265625
2018-09-11,292.11273193359375
2018-09-12,293.32672119140625
2018-09-14,291.1686096191406
2018-09-17,286.08795166015625
2018-09-18,272.3747863769531
2018-09-19,263.78717041015625
2018-09-21,250.20889282226562
2018-09-24,240.4523468017578
2018-09-25,244.72366333007812
2018-09-26,252.68177795410156
2018-09-27,265.00115966796875
2018-09-28,254.07554626464844
2018-10-01,288.6058044433594
2018-10-03,291.7081298828125
2018-10-04,266.6197509765625
2018-10-05,255.6043243408203
2018-10-08,256.5484313964844
2018-10-09,251.64767456054688
2018-10-10,254.48023986816406
2018-10-11,247.37640380859375
2018-10-12,254.7949981689453
2018-10-15,263.51739501953125
2018-10-16,262.3934020996094
2018-10-17,249.4895782470703
2018-10-19,244.81356811523438
2018-10-22,239.19345092773438
2018-10-23,220.4446258544922
2018-10-24,210.10354614257812
2018-10-25,199.13302612304688
2018-10-26,201.11131286621094
2018-10-29,210.05860900878906
2018-10-30,226.64927673339844
2018-10-31,230.6508331298828
2018-11-01,236.0461883544922
2018-11-02,232.80894470214844
2018-11-05,215.5438690185547
2018-11-06,215.45394897460938
2018-11-07,218.5113067626953
2018-11-09,221.52369689941406
2018-11-12,222.6477508544922
2018-11-13,225.3453826904297
2018-11-14,221.8384246826172
2018-11-15,214.19503784179688
2018-11-16,217.07252502441406
2018-11-19,215.9035186767578
2018-11-20,213.52061462402344
2018-11-21,207.5857391357422
2018-11-22,203.8539581298828
2018-11-26,196.2554931640625
2018-11-27,201.92063903808594
2018-11-28,205.74232482910156
2018-11-29,210.6880645751953
2018-11-30,199.98727416992188
2018-12-03,202.0554962158203
2018-12-04,206.86636352539062
2018-12-05,208.75473022460938
2018-12-06,209.6090087890625
2018-12-07,207.0461883544922
2018-12-10,203.71908569335938
2018-12-11,213.83534240722656
2018-12-12,212.4415740966797
2018-12-13,216.26324462890625
2018-12-14,215.9035186767578
2018-12-17,218.0167236328125
2018-12-18,221.74850463867188
2018-12-19,217.02757263183594
2018-12-20,207.5857391357422
2018-12-21,207.81053161621094
2018-12-24,211.90200805664062
2018-12-26,210.01365661621094
2018-12-27,207.76559448242188
2018-12-28,206.55162048339844
2018-12-31,208.75473022460938
2019-01-01,209.06942749023438
2019-01-02,207.94541931152344
2019-01-03,207.81053161621094
2019-01-04,206.14695739746094
2019-01-07,205.74232482910156
2019-01-08,205.24774169921875
2019-01-09,208.7996826171875
2019-01-10,210.3733367919922
2019-01-11,214.01519775390625
2019-01-14,205.607421875
2019-01-15,212.57643127441406
2019-01-16,212.66635131835938
2019-01-17,209.3842010498047
2019-01-18,211.31752014160156
2019-01-21,210.4632568359375
2019-01-22,199.58265686035156
2019-01-23,201.69583129882812
2019-01-24,198.1888427734375
2019-01-25,202.95474243164062
2019-01-28,200.30201721191406
2019-01-29,199.9423370361328
2019-01-30,199.22296142578125
2019-01-31,202.92652893066406
2019-02-01,204.59759521484375
2019-02-04,201.11990356445312
2019-02-05,202.74583435058594
2019-02-06,201.07473754882812
2019-02-07,199.8553009033203
2019-02-08,201.11990356445312
2019-02-11,196.55821228027344
2019-02-12,195.92593383789062
2019-02-14,191.18357849121094
2019-02-15,192.17723083496094
2019-02-18,185.76376342773438
2019-02-19,194.6161346435547
2019-02-20,190.73193359375
2019-02-21,186.53160095214844
2019-02-22,186.84774780273438
2019-02-25,186.6670684814453
2019-02-26,186.98326110839844
2019-02-27,181.92477416992188
2019-02-28,182.1957244873047
2019-03-01,181.74411010742188
2019-03-05,185.4024658203125
2019-03-06,191.09326171875
2019-03-07,196.51309204101562
2019-03-08,197.91317749023438
2019-03-11,198.9068145751953
2019-03-12,201.3005828857422
2019-03-13,194.93226623535156
2019-03-14,194.2096405029297
2019-03-15,208.1204833984375
2019-03-18,207.80435180664062
2019-03-19,208.57212829589844
2019-03-20,207.80435180664062
2019-03-22,208.52696228027344
2019-03-25,205.5460662841797
2019-03-26,207.75912475585938
2019-03-27,210.64971923828125
2019-03-28,210.8303680419922
2019-04-01,208.30116271972656
2019-04-02,210.37869262695312
2019-04-03,207.8494873046875
2019-04-04,208.8430938720703
2019-04-05,208.57212829589844
2019-04-08,208.93344116210938
2019-04-09,211.23684692382812
2019-04-10,207.9849853515625
2019-04-11,208.07530212402344
2019-04-12,209.2495880126953
2019-04-15,211.2820281982422
2019-04-16,217.96646118164062
2019-04-18,215.0758819580078
2019-04-22,209.47543334960938
2019-04-23,208.79795837402344
2019-04-24,211.01104736328125
2019-04-25,209.6561279296875
2019-04-26,208.70762634277344
2019-04-30,211.95948791503906
2019-05-02,222.43780517578125
2019-05-03,222.30233764648438
2019-05-06,215.93402099609375
2019-05-07,219.05043029785156
2019-05-08,223.612060546875
2019-05-09,223.02490234375
2019-05-10,218.73423767089844
2019-05-13,214.66937255859375
2019-05-14,219.41172790527344
2019-05-15,223.2056121826172
2019-05-16,222.6636199951172
2019-05-17,223.2056121826172
2019-05-20,222.12161254882812
2019-05-21,225.10252380371094
2019-05-22,222.03131103515625
2019-05-23,221.3086700439453
2019-05-24,221.3990020751953
2019-05-27,221.76028442382812
2019-05-28,223.83790588378906
2019-05-29,222.03131103515625
2019-05-30,224.19921875
2019-05-31,225.82516479492188
2019-06-03,227.54144287109375
2019-06-04,229.4383544921875
2019-06-06,225.91549682617188
2019-06-07,227.18011474609375
2019-06-10,227.45106506347656
