Date,TKA.VI
2015-12-03,2.890998125076294
2015-12-04,2.8553965091705322
2015-12-07,2.8587870597839355
2015-12-09,2.878565549850464
2015-12-10,2.840139865875244
2015-12-11,2.8226218223571777
2015-12-14,2.7553763389587402
2015-12-15,2.818666458129883
2015-12-16,2.8768703937530518
2015-12-17,2.9051249027252197
2015-12-18,2.8327932357788086
2015-12-21,2.8209261894226074
2015-12-22,2.811319589614868
2015-12-23,2.8429653644561768
2015-12-28,2.848616361618042
2015-12-29,2.881956100463867
2015-12-30,2.8497462272644043
2016-01-04,2.8689589500427246
2016-01-05,2.9034297466278076
2016-01-07,2.936769962310791
2016-01-08,2.865003824234009
2016-01-11,2.8327932357788086
2016-01-12,2.8717846870422363
2016-01-13,2.872349500656128
2016-01-14,2.83674955368042
2016-01-15,2.748029947280884
2016-01-18,2.6841750144958496
2016-01-19,2.7440743446350098
2016-01-20,2.7124295234680176
2016-01-21,2.7293825149536133
2016-01-22,2.8407044410705566
2016-01-25,2.7706339359283447
2016-01-26,2.8254473209381104
2016-01-27,2.8316633701324463
2016-01-28,2.8118855953216553
2016-01-29,2.8774354457855225
2016-02-01,2.829968214035034
2016-02-02,2.8192310333251953
2016-02-03,2.7327725887298584
2016-02-04,2.7706339359283447
2016-02-05,2.7745890617370605
2016-02-08,2.7259912490844727
2016-02-09,2.6841750144958496
2016-02-10,2.763287305831909
2016-02-11,2.727687358856201
2016-02-12,2.7774150371551514
2016-02-15,2.817535877227783
2016-02-16,2.7966277599334717
2016-02-17,2.8604824542999268
2016-02-18,2.8316633701324463
2016-02-19,2.8977789878845215
2016-02-22,2.920947790145874
2016-02-23,2.918687105178833
2016-02-24,2.906820297241211
2016-02-25,2.942420721054077
2016-02-26,2.9441163539886475
2016-02-29,2.955418348312378
2016-03-01,3.0921695232391357
2016-03-02,3.05769944190979
2016-03-03,3.0627853870391846
2016-03-04,3.0825634002685547
2016-03-07,3.1079916954040527
2016-03-08,3.0893445014953613
2016-03-09,3.098950147628784
2016-03-10,3.0605247020721436
2016-03-11,3.1396372318267822
2016-03-14,3.192190408706665
2016-03-15,3.1690216064453125
2016-03-16,3.1509387493133545
2016-03-17,3.123814821243286
2016-03-18,3.05317759513855
2016-03-21,3.176368474960327
2016-03-22,3.159980535507202
2016-03-23,3.1068618297576904
2016-03-24,3.066175937652588
2016-03-29,3.0870840549468994
2016-03-30,3.0865190029144287
2016-03-31,3.055438756942749
2016-04-01,3.0853888988494873
2016-04-04,3.0780420303344727
2016-04-05,3.0305747985839844
2016-04-06,3.046962261199951
2016-04-07,3.0288796424865723
2016-04-08,3.01701283454895
2016-04-11,3.045832395553589
2016-04-12,3.090474843978882
2016-04-13,3.0627853870391846
2016-04-14,3.0243587493896484
2016-04-15,3.051483392715454
2016-04-18,3.0610902309417725
2016-04-19,3.0520479679107666
2016-04-20,3.1017768383026123
2016-04-21,3.089909315109253
2016-04-22,3.0226635932922363
2016-04-25,2.9848029613494873
2016-04-26,2.9599385261535645
2016-04-27,2.9983646869659424
2016-04-28,3.055438756942749
2016-04-29,3.097820281982422
2016-05-02,3.1017768383026123
2016-05-03,3.084258794784546
2016-05-04,3.046962261199951
2016-05-06,3.051483392715454
2016-05-09,3.072956085205078
2016-05-10,3.1368117332458496
2016-05-11,3.1515042781829834
2016-05-12,3.1492440700531006
2016-05-13,3.1531996726989746
2016-05-17,3.1187288761138916
2016-05-18,3.1108174324035645
2016-05-19,3.0983855724334717
2016-05-20,3.1029064655303955
2016-05-23,3.0791726112365723
2016-05-24,3.0853888988494873
2016-05-25,3.0983855724334717
2016-05-27,3.1079916954040527
2016-05-30,3.1498091220855713
2016-05-31,3.1441574096679688
2016-06-01,3.1216628551483154
2016-06-02,3.150223731994629
2016-06-03,3.1536507606506348
2016-06-06,3.1519370079040527
2016-06-07,3.0845348834991455
2016-06-08,3.157649517059326
2016-06-09,3.157078266143799
2016-06-10,3.1165220737457275
2016-06-13,3.0462629795074463
2016-06-14,3.055974006652832
2016-06-15,3.0845348834991455
2016-06-16,3.0725395679473877
2016-06-17,3.0359818935394287
2016-06-20,3.0725395679473877
2016-06-21,3.0011377334594727
2016-06-22,3.001709222793579
2016-06-23,3.0554027557373047
2016-06-24,2.9240243434906006
2016-06-27,2.9017467498779297
2016-06-28,2.940589427947998
2016-06-29,2.9708635807037354
2016-06-30,2.9817163944244385
2016-07-01,3.0108482837677
2016-07-04,2.97886061668396
2016-07-05,2.974290609359741
2016-07-06,2.953155755996704
2016-07-07,2.953155755996704
2016-07-08,2.951442241668701
2016-07-11,2.938875436782837
2016-07-12,2.963437557220459
2016-07-13,2.9245951175689697
2016-07-14,2.952584981918335
2016-07-15,2.9417319297790527
2016-07-18,2.926309108734131
2016-07-19,2.9074594974517822
2016-07-20,2.894321918487549
2016-07-21,2.9365906715393066
2016-07-22,2.9451587200164795
2016-07-25,3.033125162124634
2016-07-26,3.0445492267608643
2016-07-27,3.033696413040161
2016-07-28,2.9188835620880127
2016-07-29,3.0068492889404297
2016-08-01,2.980574131011963
2016-08-02,2.965151071548462
2016-08-03,2.948014497756958
2016-08-04,2.9308791160583496
2016-08-05,2.9748616218566895
2016-08-08,2.937162160873413
2016-08-09,2.9800026416778564
2016-08-10,2.987999439239502
2016-08-11,2.9988527297973633
2016-08-12,2.9691498279571533
2016-08-16,2.9748616218566895
2016-08-17,2.965151071548462
2016-08-18,3.0079920291900635
2016-08-19,2.95601224899292
2016-08-22,2.966864824295044
2016-08-23,2.8988912105560303
2016-08-24,2.910315752029419
2016-08-25,2.9137423038482666
2016-08-26,2.912600040435791
2016-08-29,2.9131712913513184
2016-08-30,2.932020902633667
2016-08-31,2.9245951175689697
2016-09-01,2.9245951175689697
2016-09-02,2.9245951175689697
2016-09-05,2.9400179386138916
2016-09-06,2.947444200515747
2016-09-07,2.9360196590423584
2016-09-08,2.947444200515747
2016-09-09,2.9365906715393066
2016-09-12,2.906888246536255
2016-09-13,2.9086015224456787
2016-09-14,2.9074594974517822
2016-09-15,2.9046030044555664
2016-09-16,2.85148024559021
2016-09-19,2.85833477973938
2016-09-20,2.9074594974517822
2016-09-21,2.9360196590423584
2016-09-22,2.9314496517181396
2016-09-23,2.911457061767578
2016-09-26,2.916598320007324
2016-09-27,2.9023184776306152
2016-09-28,2.904031753540039
2016-09-29,2.8908944129943848
2016-09-30,2.870330810546875
2016-10-03,2.893178701400757
2016-10-04,2.888608932495117
2016-10-05,2.8994624614715576
2016-10-06,2.9131712913513184
2016-10-07,2.892608165740967
2016-10-10,2.898319721221924
2016-10-11,2.9131712913513184
2016-10-12,2.9383046627044678
2016-10-13,2.9131712913513184
2016-10-14,2.9417319297790527
2016-10-17,2.947444200515747
2016-10-18,2.910886764526367
2016-10-19,2.942303419113159
2016-10-20,2.9011757373809814
2016-10-21,2.917741298675537
2016-10-24,2.8937506675720215
2016-10-25,2.9074594974517822
2016-10-27,2.9411611557006836
2016-10-28,2.970292806625366
2016-10-31,2.989713430404663
2016-11-02,2.9377336502075195
2016-11-03,2.997710943222046
2016-11-04,2.9537274837493896
2016-11-07,2.9645800590515137
2016-11-08,2.953155755996704
2016-11-09,2.956583023071289
2016-11-10,2.9760046005249023
2016-11-11,2.937162160873413
2016-11-14,2.894321918487549
2016-11-15,2.823491096496582
2016-11-16,2.8766136169433594
2016-11-17,2.8560502529144287
2016-11-18,2.9057459831237793
2016-11-21,2.9046030044555664
2016-11-22,3.0159897804260254
2016-11-23,2.985715389251709
2016-11-24,3.0022799968719482
2016-11-25,3.001709222793579
2016-11-28,2.97886061668396
2016-11-29,3.018845319747925
2016-11-30,2.990283966064453
2016-12-01,2.9348771572113037
2016-12-02,2.9223110675811768
2016-12-05,2.9291653633117676
2016-12-06,3.0159897804260254
2016-12-07,3.0445492267608643
2016-12-09,3.0885326862335205
2016-12-12,3.1130948066711426
2016-12-13,3.1245193481445312
2016-12-14,3.1130948066711426
2016-12-15,3.139371156692505
2016-12-16,3.1062397956848145
2016-12-19,3.110238790512085
2016-12-20,3.1416549682617188
2016-12-21,3.154222011566162
2016-12-22,3.1707870960235596
2016-12-23,3.1605052947998047
2016-12-27,3.1776413917541504
2016-12-28,3.1816399097442627
2016-12-29,3.206773042678833
2017-01-02,3.237046718597412
2017-01-03,3.255897283554077
2017-01-04,3.239903211593628
2017-01-05,3.260467052459717
2017-01-09,3.2673211097717285
2017-01-10,3.255897283554077
2017-01-11,3.2096290588378906
2017-01-12,3.175356864929199
2017-01-13,3.1690738201141357
2017-01-16,3.193063735961914
2017-01-17,3.2244813442230225
2017-01-18,3.206202745437622
2017-01-19,3.192492961883545
2017-01-20,3.1987764835357666
2017-01-23,3.1730713844299316
2017-01-24,3.1844966411590576
2017-01-25,3.2164835929870605
2017-01-26,3.2164835929870605
2017-01-27,3.255897283554077
2017-01-30,3.227337121963501
2017-01-31,3.260467052459717
2017-02-01,3.249614715576172
2017-02-02,3.2930257320404053
2017-02-03,3.301023244857788
2017-02-06,3.3135898113250732
2017-02-07,3.2793173789978027
2017-02-08,3.3033080101013184
2017-02-09,3.327298879623413
2017-02-10,3.351860284805298
2017-02-13,3.3158748149871826
2017-02-14,3.327298879623413
2017-02-15,3.3295841217041016
2017-02-16,3.3215866088867188
2017-02-17,3.2844579219818115
2017-02-20,3.3352956771850586
2017-02-21,3.3644278049468994
2017-02-22,3.3610005378723145
2017-02-23,3.381563663482666
2017-02-24,3.394130229949951
2017-02-28,3.46724534034729
2017-03-01,3.4843814373016357
2017-03-02,3.479240894317627
2017-03-03,3.456392526626587
2017-03-06,3.451822519302368
2017-03-07,3.442683219909668
2017-03-08,3.4558210372924805
2017-03-09,3.4701008796691895
2017-03-10,3.4678165912628174
2017-03-13,3.471815347671509
2017-03-14,3.4998037815093994
2017-03-15,3.4855237007141113
2017-03-16,3.4958062171936035
2017-03-17,3.52036714553833
2017-03-20,3.5260796546936035
2017-03-21,3.5335049629211426
2017-03-22,3.5329344272613525
2017-03-23,3.5460729598999023
2017-03-24,3.555210828781128
2017-03-27,3.553497314453125
2017-03-28,3.553497314453125
2017-03-29,3.5911974906921387
2017-03-30,3.6671688556671143
2017-03-31,3.648890733718872
2017-04-03,3.66374135017395
2017-04-04,3.6328961849212646
2017-04-05,3.6414637565612793
2017-04-06,3.6523172855377197
2017-04-07,3.598623752593994
2017-04-10,3.6026222705841064
2017-04-11,3.5380752086639404
2017-04-12,3.5700626373291016
2017-04-13,3.551783561706543
2017-04-18,3.5437870025634766
2017-04-19,3.51979660987854
2017-04-20,3.5643510818481445
2017-04-21,3.561495542526245
2017-04-24,3.648890733718872
2017-04-25,3.6694536209106445
2017-04-26,3.7117226123809814
2017-04-27,3.6557445526123047
2017-04-28,3.682591676712036
2017-05-02,3.696300745010376
2017-05-03,3.6923015117645264
2017-05-04,3.7128658294677734
2017-05-05,3.7528505325317383
2017-05-08,3.7517075538635254
2017-05-09,3.796262264251709
2017-05-10,3.8271071910858154
2017-05-11,3.8042593002319336
2017-05-12,3.8328194618225098
2017-05-15,3.8670918941497803
2017-05-16,4.126992702484131
2017-05-17,4.132133483886719
2017-05-18,4.049879550933838
2017-05-19,4.066445350646973
2017-05-22,4.087007522583008
2017-05-23,4.0841522216796875
2017-05-24,3.9984700679779053
2017-05-25,3.9984700679779053
2017-05-26,4.117281913757324
2017-05-29,4.130990982055664
2017-05-30,4.165834426879883
2017-05-31,4.165834426879883
2017-06-01,4.154411315917969
2017-06-02,4.229811191558838
2017-06-06,4.189826011657715
2017-06-07,4.169834136962891
2017-06-08,4.141273021697998
2017-06-09,4.108142852783203
2017-06-12,4.0755839347839355
2017-06-13,4.037313938140869
2017-06-14,4.055591583251953
2017-06-15,4.055591583251953
2017-06-16,4.1078877449035645
2017-06-19,4.038141250610352
2017-06-20,4.034003734588623
2017-06-21,4.054690837860107
2017-06-22,4.104930400848389
2017-06-23,4.078924179077148
2017-06-26,4.075377941131592
2017-06-27,4.026910781860352
2017-06-28,3.9890830516815186
2017-06-29,4.078333854675293
2017-06-30,4.066511154174805
2017-07-03,4.0133161544799805
2017-07-04,4.060601234436035
2017-07-05,4.072422504425049
2017-07-06,4.060601234436035
2017-07-07,4.054690837860107
2017-07-10,4.049962043762207
2017-07-11,4.056463718414307
2017-07-12,4.071831226348877
2017-07-13,4.072422504425049
2017-07-14,4.083062171936035
2017-07-17,4.161083221435547
2017-07-18,4.1723127365112305
2017-07-19,4.294662952423096
2017-07-20,4.314759731292725
2017-07-21,4.331308364868164
2017-07-24,4.338992595672607
2017-07-25,4.367954730987549
2017-07-26,4.349631309509277
2017-07-27,4.43001651763916
2017-07-28,4.549410820007324
2017-07-31,4.511582851409912
2017-08-01,4.651664733886719
2017-08-02,4.6717610359191895
2017-08-03,4.688310146331787
2017-08-04,4.688310146331787
2017-08-07,4.669987678527832
2017-08-08,4.728503227233887
2017-08-09,4.6753082275390625
2017-08-10,4.583101272583008
2017-08-11,4.5405449867248535
2017-08-14,4.605562210083008
2017-08-16,4.6717610359191895
2017-08-17,4.698949813842773
2017-08-18,4.728503227233887
2017-08-21,4.767513275146484
2017-08-22,4.826027870178223
2017-08-23,4.790564060211182
2017-08-24,4.822482109069824
2017-08-25,4.8502607345581055
2017-08-28,4.808886528015137
2017-08-29,4.837848663330078
2017-08-30,4.7367777824401855
2017-08-31,4.778151988983154
2017-09-01,4.810660362243652
2017-09-04,4.799429893493652
2017-09-05,4.836667537689209
2017-09-06,4.823073387145996
2017-09-07,4.7941107749938965
2017-09-08,4.775787353515625
2017-09-11,4.787609577178955
2017-09-12,4.764557838439941
2017-09-13,4.811251163482666
2017-09-14,4.829574108123779
2017-09-15,4.826027870178223
2017-09-18,4.838440418243408
2017-09-19,4.858536243438721
2017-09-20,4.548819541931152
2017-09-21,4.530497074127197
2017-09-22,4.519857406616211
2017-09-25,4.432380199432373
2017-09-26,4.519857406616211
2017-09-27,4.499170780181885
2017-09-28,4.519857406616211
2017-09-29,4.536407470703125
2017-10-02,4.541135787963867
2017-10-03,4.590194225311279
2017-10-04,4.574826240539551
2017-10-05,4.629204273223877
2017-10-06,4.639842987060547
2017-10-09,4.698949813842773
2017-10-10,4.763375759124756
2017-10-11,4.775787353515625
2017-10-12,4.710771083831787
2017-10-13,4.694220542907715
2017-10-16,4.648118019104004
2017-10-17,4.645753860473633
2017-10-18,4.651073932647705
2017-10-19,4.636296272277832
2017-10-20,4.63215970993042
2017-10-23,4.643980979919434
2017-10-24,4.588420391082764
2017-10-25,4.75687313079834
2017-10-26,4.75687313079834
2017-10-27,4.842578411102295
2017-10-30,4.774014472961426
2017-10-31,4.759238243103027
2017-11-01,4.759238243103027
2017-11-02,4.781698226928711
2017-11-03,4.7574639320373535
2017-11-06,4.759829044342041
2017-11-07,4.744462013244629
2017-11-08,4.722001552581787
2017-11-09,4.6741251945495605
2017-11-10,4.656983852386475
2017-11-13,4.646935939788818
2017-11-14,4.659348964691162
2017-11-15,4.66939640045166
2017-11-16,4.6753082275390625
2017-11-17,4.622110366821289
2017-11-20,4.685354709625244
2017-11-21,4.712543964385986
2017-11-22,4.710771083831787
2017-11-23,4.703086853027344
2017-11-24,4.6605305671691895
2017-11-27,4.597877502441406
2017-11-28,4.55118465423584
2017-11-29,4.655210971832275
2017-11-30,4.7881999015808105
2017-12-01,4.685354709625244
2017-12-04,4.59255838394165
2017-12-05,4.6575751304626465
2017-12-06,4.679444313049316
2017-12-07,4.66939640045166
2017-12-08,4.66939640045166
2017-12-11,4.732639789581299
2017-12-12,4.637478828430176
2017-12-13,4.578962802886963
2017-12-14,4.5180840492248535
2017-12-15,4.522221565246582
2017-12-18,4.64279842376709
2017-12-19,4.646935939788818
2017-12-20,4.52813196182251
2017-12-21,4.563005447387695
2017-12-22,4.5807366371154785
2017-12-27,4.576008319854736
2017-12-28,4.5565032958984375
2017-12-29,4.568325042724609
2018-01-02,4.628021717071533
2018-01-03,4.80534029006958
2018-01-04,4.793519496917725
2018-01-05,4.976748466491699
2018-01-08,4.846714973449707
2018-01-09,4.840804576873779
2018-01-10,4.864447593688965
2018-01-11,4.858536243438721
2018-01-12,4.8171610832214355
2018-01-15,4.799429893493652
2018-01-16,4.834894180297852
2018-01-17,4.799429893493652
2018-01-18,4.834894180297852
2018-01-19,4.8171610832214355
2018-01-22,4.787609577178955
2018-01-23,4.799429893493652
2018-01-24,4.728503227233887
2018-01-25,4.716681957244873
2018-01-26,4.687129020690918
2018-01-29,4.6575751304626465
2018-01-30,4.681217193603516
2018-01-31,4.604379653930664
2018-02-01,4.752145290374756
2018-02-02,4.645753860473633
2018-02-05,4.710771083831787
2018-02-06,4.4920783042907715
2018-02-07,4.610289573669434
2018-02-08,4.456612586975098
2018-02-09,4.456612586975098
2018-02-12,4.521630764007568
2018-02-13,4.456612586975098
2018-02-14,4.391597270965576
2018-02-15,4.391597270965576
2018-02-16,4.385685920715332
2018-02-20,4.415238857269287
2018-02-21,4.4507036209106445
2018-02-22,4.403417587280273
2018-02-23,4.563005447387695
2018-02-26,4.415238857269287
2018-02-27,4.403417587280273
2018-02-28,4.344311714172363
2018-03-01,4.326580047607422
2018-03-02,4.261562347412109
2018-03-05,4.326580047607422
2018-03-06,4.432971000671387
2018-03-07,4.4447922706604
2018-03-08,4.456612586975098
2018-03-09,4.4920783042907715
2018-03-12,4.521630764007568
2018-03-13,4.557094573974609
2018-03-14,4.563005447387695
2018-03-15,4.557094573974609
2018-03-16,4.4743452072143555
2018-03-19,4.53936243057251
2018-03-20,4.515719890594482
2018-03-21,4.4920783042907715
2018-03-22,4.4447922706604
2018-03-23,4.4743452072143555
2018-03-26,4.4743452072143555
2018-03-27,4.4802565574646
2018-03-28,4.4920783042907715
2018-03-29,4.574826240539551
2018-04-03,4.521630764007568
2018-04-04,4.533451557159424
2018-04-05,4.53936243057251
2018-04-10,4.373865127563477
2018-04-11,4.356133460998535
2018-04-12,4.403417587280273
2018-04-13,4.4625244140625
2018-04-16,4.438882350921631
2018-04-17,4.486166477203369
2018-04-18,4.432971000671387
2018-04-19,4.521630764007568
2018-04-20,4.533451557159424
2018-04-23,4.527541160583496
2018-04-24,4.4802565574646
2018-04-25,4.403417587280273
2018-04-26,4.5807366371154785
2018-04-27,4.604379653930664
2018-04-30,4.66939640045166
2018-05-02,4.651664733886719
2018-05-03,4.622110366821289
2018-05-04,4.710771083831787
2018-05-07,4.687129020690918
2018-05-08,4.6575751304626465
2018-05-09,4.663485527038574
2018-05-10,4.663485527038574
2018-05-11,4.628021717071533
2018-05-14,4.5807366371154785
2018-05-15,4.527541160583496
2018-05-16,4.563005447387695
2018-05-17,4.574826240539551
2018-05-18,4.563005447387695
2018-05-21,4.563005447387695
2018-05-22,4.639842987060547
2018-05-23,4.586647987365723
2018-05-24,4.4743452072143555
2018-05-25,4.468435287475586
2018-05-29,4.456612586975098
2018-05-30,4.4802565574646
2018-05-31,4.4802565574646
2018-06-01,4.4507036209106445
2018-06-04,4.421149730682373
2018-06-05,4.285205841064453
2018-06-06,4.424842357635498
2018-06-07,4.314833164215088
2018-06-08,4.382060527801514
2018-06-11,4.437065601348877
2018-06-12,4.424842357635498
2018-06-13,4.412619590759277
2018-06-14,4.437065601348877
2018-06-15,4.394283771514893
2018-06-18,4.333168029785156
2018-06-19,4.333168029785156
2018-06-20,4.357614994049072
2018-06-21,4.4065070152282715
2018-06-22,4.461513042449951
2018-06-25,4.388172626495361
2018-06-26,4.363725185394287
2018-06-27,4.467624187469482
2018-06-28,4.4309539794921875
2018-06-29,4.363725185394287
2018-07-02,4.345391273498535
2018-07-03,4.400396347045898
2018-07-04,4.461513042449951
2018-07-05,4.473735809326172
2018-07-06,4.620415687561035
2018-07-09,4.54707670211792
2018-07-10,4.54707670211792
2018-07-11,4.626526832580566
2018-07-12,4.595969200134277
2018-07-13,4.5042948722839355
2018-07-16,4.54707670211792
2018-07-17,4.559298992156982
2018-07-18,4.6387505531311035
2018-07-19,4.632639408111572
2018-07-20,4.553187370300293
2018-07-23,4.553187370300293
2018-07-24,4.553187370300293
2018-07-25,4.571522235870361
2018-07-26,4.516517639160156
2018-07-27,4.467624187469482
2018-07-30,4.516517639160156
2018-07-31,4.54707670211792
2018-08-01,4.60819149017334
2018-08-02,4.583745956420898
2018-08-03,4.602081298828125
2018-08-06,4.644862651824951
2018-08-07,4.595969200134277
2018-08-08,4.516517639160156
2018-08-09,4.461513042449951
2018-08-10,4.467624187469482
2018-08-13,4.485959053039551
2018-08-14,4.540964603424072
2018-08-16,4.522629261016846
2018-08-17,4.510405540466309
2018-08-20,4.485959053039551
2018-08-21,4.479846954345703
2018-08-22,4.449288368225098
2018-08-23,4.473735809326172
2018-08-24,4.473735809326172
2018-08-27,4.467624187469482
2018-08-28,4.553187370300293
2018-08-29,4.626526832580566
2018-08-30,4.528740882873535
2018-08-31,4.54707670211792
2018-09-03,4.559298992156982
2018-09-04,4.516517639160156
2018-09-05,4.5042948722839355
2018-09-06,4.522629261016846
2018-09-07,4.522629261016846
2018-09-10,4.522629261016846
2018-09-11,4.565410137176514
2018-09-12,4.400396347045898
2018-09-13,4.320943832397461
2018-09-14,4.455400466918945
2018-09-17,4.424842357635498
2018-09-18,4.4309539794921875
2018-09-19,4.4309539794921875
2018-09-20,4.4065070152282715
2018-09-21,4.308721542358398
2018-09-24,4.21704626083374
2018-09-25,4.204822540283203
2018-09-26,4.186487674713135
2018-09-27,4.192599296569824
2018-09-28,4.076478004455566
2018-10-01,4.186487674713135
2018-10-02,4.162040710449219
2018-10-03,4.119259834289551
2018-10-04,4.045919418334961
2018-10-05,4.033695697784424
2018-10-08,3.9114627838134766
2018-10-09,3.8442347049713135
2018-10-10,3.966468334197998
2018-10-11,4.009249687194824
2018-10-12,3.917574405670166
2018-10-15,4.027585029602051
2018-10-16,4.015361785888672
2018-10-17,4.088701248168945
2018-10-18,4.100924015045166
2018-10-19,4.033695697784424
2018-10-22,3.9909141063690186
2018-10-23,3.9603562355041504
2018-10-24,3.997026205062866
2018-10-25,3.9481325149536133
2018-10-26,3.9481325149536133
2018-10-29,3.9725799560546875
2018-10-30,4.003138065338135
2018-10-31,4.009249687194824
2018-11-01,4.009249687194824
2018-11-02,4.162040710449219
2018-11-05,4.137594699859619
2018-11-06,4.076478004455566
2018-11-07,4.113148212432861
2018-11-08,4.296497821807861
2018-11-09,4.143706321716309
2018-11-12,4.058143138885498
2018-11-13,3.997026205062866
2018-11-14,4.003138065338135
2018-11-15,3.9236865043640137
2018-11-16,3.887016534805298
2018-11-19,3.8075649738311768
2018-11-20,3.8075649738311768
2018-11-21,3.8442347049713135
2018-11-22,3.7770066261291504
2018-11-23,3.795341968536377
2018-11-26,3.9420218467712402
2018-11-27,3.9481325149536133
2018-11-28,3.9786911010742188
2018-11-29,3.9786911010742188
2018-11-30,3.966468334197998
2018-12-03,4.003138065338135
2018-12-04,4.027585029602051
2018-12-05,3.9909141063690186
2018-12-06,3.9297986030578613
2018-12-07,3.966468334197998
2018-12-10,3.899240493774414
2018-12-11,3.9481325149536133
2018-12-12,4.009249687194824
2018-12-13,3.9786911010742188
2018-12-14,3.9786911010742188
2018-12-17,3.954244613647461
2018-12-18,3.997026205062866
2018-12-19,3.9909141063690186
2018-12-20,3.9603562355041504
2018-12-21,3.9848031997680664
2018-12-27,3.9725799560546875
2018-12-28,4.058143138885498
2018-12-31,4.058143138885498
2019-01-02,4.052031517028809
2019-01-03,4.027585029602051
2019-01-04,4.052031517028809
2019-01-07,4.119259834289551
2019-01-08,4.125370979309082
2019-01-09,4.094812870025635
2019-01-10,4.107036113739014
2019-01-11,4.094812870025635
2019-01-14,3.9909141063690186
2019-01-15,3.9725799560546875
2019-01-16,3.9114627838134766
2019-01-17,4.003138065338135
2019-01-18,4.027585029602051
2019-01-21,4.058143138885498
2019-01-22,4.009249687194824
2019-01-23,3.9786911010742188
2019-01-24,3.9848031997680664
2019-01-25,3.9481325149536133
2019-01-28,4.003138065338135
2019-01-29,4.027585029602051
2019-01-30,4.100924015045166
2019-01-31,4.082589626312256
2019-02-01,4.0398077964782715
2019-02-04,4.045919418334961
2019-02-05,4.058143138885498
2019-02-06,4.003138065338135
2019-02-07,3.954244613647461
2019-02-08,3.9481325149536133
2019-02-12,3.9725799560546875
2019-02-13,3.8625690937042236
2019-02-14,3.7036659717559814
2019-02-15,3.7770066261291504
2019-02-18,3.8075649738311768
2019-02-19,3.899240493774414
2019-02-20,3.899240493774414
2019-02-21,4.033695697784424
2019-02-22,4.107036113739014
2019-02-25,4.100924015045166
2019-02-26,4.082589626312256
2019-02-27,4.021472454071045
2019-02-28,3.9909141063690186
2019-03-01,3.9725799560546875
2019-03-04,3.9603562355041504
2019-03-05,4.058143138885498
2019-03-06,4.045919418334961
2019-03-07,4.107036113739014
2019-03-08,4.009249687194824
2019-03-12,3.8564579486846924
2019-03-13,3.8259003162384033
2019-03-14,3.8625690937042236
2019-03-15,3.88090443611145
2019-03-18,3.899240493774414
2019-03-19,4.088701248168945
2019-03-20,4.23538064956665
2019-03-21,4.198710918426514
2019-03-22,4.21704626083374
2019-03-26,4.070366859436035
2019-03-27,4.003138065338135
2019-03-28,4.021472454071045
2019-03-29,3.9603562355041504
2019-04-01,3.9481325149536133
2019-04-02,3.954244613647461
2019-04-03,3.9725799560546875
2019-04-04,4.033695697784424
2019-04-05,4.058143138885498
2019-04-08,4.070366859436035
2019-04-09,4.064255237579346
2019-04-10,4.058143138885498
2019-04-11,4.064255237579346
2019-04-12,4.143706321716309
2019-04-15,4.107036113739014
2019-04-16,4.143706321716309
