Date,AUBANK.NS
2018-01-12,350.1770324707031
2018-01-15,351.5673828125
2018-01-16,348.9356384277344
2018-01-17,352.08880615234375
2018-01-18,351.6170654296875
2018-01-19,357.7248229980469
2018-01-22,355.8875427246094
2018-01-23,353.8019104003906
2018-01-24,347.5203552246094
2018-01-25,339.7740173339844
2018-01-29,341.8843994140625
2018-01-30,337.3160095214844
2018-01-31,326.0191650390625
2018-02-01,329.1723327636719
2018-02-02,317.40374755859375
2018-02-05,307.3483581542969
2018-02-06,299.6516418457031
2018-02-07,301.9110107421875
2018-02-08,299.6516418457031
2018-02-09,294.7107849121094
2018-02-12,296.4736328125
2018-02-14,294.93426513671875
2018-02-15,293.2955627441406
2018-02-16,289.4968566894531
2018-02-19,285.32574462890625
2018-02-20,285.99609375
2018-02-21,287.9078674316406
2018-02-22,285.8968200683594
2018-02-23,285.9464111328125
2018-02-26,294.23907470703125
2018-02-27,291.95489501953125
2018-02-28,293.5686950683594
2018-03-01,297.01983642578125
2018-03-05,291.3590087890625
2018-03-06,289.76995849609375
2018-03-07,284.4815979003906
2018-03-08,290.7135009765625
2018-03-09,292.2528076171875
2018-03-12,288.7272033691406
2018-03-13,289.6706848144531
2018-03-14,288.3299560546875
2018-03-15,295.80328369140625
2018-03-16,288.5533752441406
2018-03-19,288.4044494628906
2018-03-20,287.60992431640625
2018-03-21,290.2417297363281
2018-03-22,287.7341003417969
2018-03-23,285.77264404296875
2018-03-26,293.2955627441406
2018-03-27,309.2104797363281
2018-03-28,306.90142822265625
2018-04-02,318.9679260253906
2018-04-03,312.4381408691406
2018-04-04,315.7651672363281
2018-04-05,324.181884765625
2018-04-06,326.46612548828125
2018-04-09,336.2484130859375
2018-04-10,333.3682861328125
2018-04-11,330.5379333496094
2018-04-12,336.3973693847656
2018-04-13,328.8992004394531
2018-04-16,328.65093994140625
2018-04-17,322.3942565917969
2018-04-18,326.5902099609375
2018-04-19,323.2135925292969
2018-04-20,324.7281188964844
2018-04-23,326.143310546875
2018-04-24,346.7258605957031
2018-04-25,348.3149108886719
2018-04-26,366.11669921875
2018-04-27,363.31121826171875
2018-04-30,358.44476318359375
2018-05-02,351.98944091796875
2018-05-03,346.5272521972656
2018-05-04,336.84423828125
2018-05-07,333.5173034667969
2018-05-08,326.54058837890625
2018-05-09,345.0127868652344
2018-05-10,350.3756408691406
2018-05-11,353.1067199707031
2018-05-14,345.88177490234375
2018-05-15,345.7327575683594
2018-05-16,348.215576171875
2018-05-17,345.112060546875
2018-05-18,342.976806640625
2018-05-21,349.87908935546875
2018-05-22,344.292724609375
2018-05-23,352.16326904296875
2018-05-24,346.0058898925781
2018-05-25,345.5838317871094
2018-05-28,340.6925964355469
2018-05-29,339.32708740234375
2018-05-30,342.35614013671875
2018-05-31,346.254150390625
2018-06-01,346.3038330078125
2018-06-04,347.1231384277344
2018-06-05,341.85955810546875
2018-06-06,346.9493408203125
2018-06-07,349.9287109375
2018-06-08,347.5203552246094
2018-06-11,345.4844665527344
2018-06-12,357.9233703613281
2018-06-13,355.11785888671875
2018-06-14,357.84893798828125
2018-06-15,353.42950439453125
2018-06-18,353.777099609375
2018-06-19,355.7633361816406
2018-06-20,351.96466064453125
2018-06-21,342.8030090332031
2018-06-22,337.8125305175781
2018-06-25,342.0830383300781
2018-06-26,340.866455078125
2018-06-27,332.3007507324219
2018-06-28,329.2220153808594
2018-06-29,325.6219177246094
2018-07-02,330.0909423828125
2018-07-03,332.99591064453125
2018-07-04,337.7629089355469
2018-07-05,332.3007507324219
2018-07-06,337.3408508300781
2018-07-09,316.63409423828125
2018-07-10,317.3789367675781
2018-07-11,316.70855712890625
2018-07-12,322.0715026855469
2018-07-13,315.9389343261719
2018-07-16,315.2934265136719
2018-07-17,315.2934265136719
2018-07-18,315.8396301269531
2018-07-19,312.58709716796875
2018-07-20,313.8285217285156
2018-07-23,318.76934814453125
2018-07-24,318.27276611328125
2018-07-25,316.4106750488281
2018-07-26,317.8009948730469
2018-07-27,316.0133972167969
2018-07-30,318.1751403808594
2018-07-31,319.9890441894531
2018-08-01,320.1132507324219
2018-08-02,326.6979675292969
2018-08-03,326.6482238769531
2018-08-06,326.9464416503906
2018-08-07,327.7415466308594
2018-08-08,324.8840637207031
2018-08-09,320.3120422363281
2018-08-10,344.7373962402344
2018-08-13,342.6004943847656
2018-08-14,339.1715087890625
2018-08-16,346.7251892089844
2018-08-17,345.6070861816406
2018-08-20,342.0786437988281
2018-08-21,347.64453125
2018-08-23,348.5639343261719
2018-08-24,347.7687683105469
2018-08-27,358.3291015625
2018-08-28,357.33514404296875
2018-08-29,362.4040832519531
2018-08-30,366.1312561035156
2018-08-31,365.311279296875
2018-09-03,362.8265075683594
2018-09-04,356.46551513671875
2018-09-05,348.5639343261719
2018-09-06,337.9539489746094
2018-09-07,345.110107421875
2018-09-10,337.9539489746094
2018-09-11,342.0786437988281
2018-09-12,345.110107421875
2018-09-14,345.1349182128906
2018-09-17,339.0969543457031
2018-09-18,335.5685729980469
2018-09-19,335.91644287109375
2018-09-21,320.5108642578125
2018-09-24,306.5712890625
2018-09-25,309.92572021484375
2018-09-26,307.01849365234375
2018-09-27,300.4090270996094
2018-09-28,285.4010009765625
2018-10-01,278.6424255371094
2018-10-03,280.65509033203125
2018-10-04,276.15765380859375
2018-10-05,273.6728820800781
2018-10-08,280.35693359375
2018-10-09,283.0653076171875
2018-10-10,288.6560363769531
2018-10-11,288.3578796386719
2018-10-12,307.0433654785156
2018-10-15,308.236083984375
2018-10-16,313.85162353515625
2018-10-17,296.2097473144531
2018-10-19,268.1566467285156
2018-10-22,259.65875244140625
2018-10-23,263.13739013671875
2018-10-24,261.32354736328125
2018-10-25,263.9574279785156
2018-10-26,260.3296203613281
2018-10-29,262.7398681640625
2018-10-30,271.3868713378906
2018-10-31,276.10791015625
2018-11-01,280.13330078125
2018-11-02,278.1206359863281
2018-11-05,275.7103576660156
2018-11-06,272.9523010253906
2018-11-07,275.7103576660156
2018-11-09,273.5735168457031
2018-11-12,270.66632080078125
2018-11-13,266.76519775390625
2018-11-14,286.6185302734375
2018-11-15,291.786865234375
2018-11-16,297.0545654296875
2018-11-19,294.4952697753906
2018-11-20,292.58197021484375
2018-11-21,293.0292663574219
2018-11-22,292.75592041015625
2018-11-26,293.15350341796875
2018-11-27,302.64532470703125
2018-11-28,290.9917297363281
2018-11-29,290.79296875
2018-11-30,282.3944091796875
2018-12-03,293.998291015625
2018-12-04,302.5210876464844
2018-12-05,304.1610107421875
2018-12-06,305.9003601074219
2018-12-07,303.8131408691406
2018-12-10,292.75592041015625
2018-12-11,296.0110168457031
2018-12-12,305.75128173828125
2018-12-13,310.5717468261719
2018-12-14,314.0007629394531
2018-12-17,317.6533203125
2018-12-18,318.24969482421875
2018-12-19,319.2187194824219
2018-12-20,317.13153076171875
2018-12-21,316.4855041503906
2018-12-24,301.3780822753906
2018-12-26,294.221923828125
2018-12-27,295.9115905761719
2018-12-28,289.2772216796875
2018-12-31,309.1554260253906
2019-01-01,309.0809020996094
2019-01-02,308.236083984375
2019-01-03,308.7826843261719
2019-01-04,310.02508544921875
2019-01-07,306.2979431152344
2019-01-08,309.6275329589844
2019-01-09,313.5037536621094
2019-01-10,323.89013671875
2019-01-11,324.0888977050781
2019-01-14,325.57977294921875
2019-01-15,328.08941650390625
2019-01-16,322.39923095703125
2019-01-17,325.53009033203125
2019-01-18,309.2051086425781
2019-01-21,302.4962158203125
2019-01-22,295.8370361328125
2019-01-23,292.75592041015625
2019-01-24,292.2837829589844
2019-01-25,292.9049987792969
2019-01-28,294.32135009765625
2019-01-29,295.1164245605469
2019-01-30,291.6129150390625
2019-01-31,290.345703125
2019-02-01,288.010009765625
2019-02-04,285.10284423828125
2019-02-05,291.98565673828125
2019-02-06,299.2411804199219
2019-02-07,297.1788330078125
2019-02-08,291.240234375
2019-02-11,292.6813659667969
2019-02-12,287.14031982421875
2019-02-14,286.2209777832031
2019-02-15,285.7737121582031
2019-02-18,283.8604736328125
2019-02-19,281.2762756347656
2019-02-20,280.48114013671875
2019-02-21,286.444580078125
2019-02-22,285.64947509765625
2019-02-25,285.0780029296875
2019-02-26,283.2392578125
2019-02-27,283.2392578125
2019-02-28,288.03485107421875
2019-03-01,283.0653076171875
2019-03-05,288.8548278808594
2019-03-06,292.7807922363281
2019-03-07,288.5566711425781
2019-03-08,290.4699401855469
2019-03-11,289.8735656738281
2019-03-12,292.1844482421875
2019-03-13,301.45263671875
2019-03-14,293.92376708984375
2019-03-15,303.58953857421875
2019-03-18,293.9486083984375
2019-03-19,287.786376953125
2019-03-20,283.2392578125
2019-03-22,279.68603515625
2019-03-25,274.14495849609375
2019-03-26,276.43096923828125
2019-03-27,285.52520751953125
2019-03-28,292.3831481933594
2019-04-01,292.75592041015625
2019-04-02,303.4404296875
2019-04-03,297.6012268066406
2019-04-04,298.7690734863281
2019-04-05,295.5636901855469
2019-04-08,289.5008850097656
2019-04-09,289.64996337890625
2019-04-10,290.9917297363281
2019-04-11,293.3274230957031
2019-04-12,294.19708251953125
2019-04-15,297.42730712890625
2019-04-16,300.4090270996094
2019-04-18,306.5712890625
2019-04-22,302.2229309082031
2019-04-23,302.9683532714844
2019-04-24,303.5646667480469
2019-04-25,310.6462707519531
2019-04-26,317.0321350097656
2019-04-30,320.3617858886719
2019-05-02,318.8211669921875
2019-05-03,313.7274169921875
2019-05-06,310.42266845703125
2019-05-07,317.75274658203125
2019-05-08,318.69696044921875
2019-05-09,313.4044189453125
2019-05-10,320.5605163574219
2019-05-13,321.25628662109375
2019-05-14,322.6973876953125
2019-05-15,323.3931579589844
2019-05-16,318.42364501953125
2019-05-17,327.9900207519531
2019-05-20,343.4452819824219
2019-05-21,346.7003173828125
2019-05-22,341.55682373046875
2019-05-23,346.30279541015625
2019-05-24,338.8733215332031
2019-05-27,336.6369934082031
2019-05-28,345.23431396484375
2019-05-29,347.7190856933594
2019-05-30,347.9924011230469
2019-05-31,345.9549560546875
2019-06-03,346.0542907714844
2019-06-04,347.84332275390625
2019-06-06,350.0548095703125
2019-06-07,350.7753601074219
2019-06-10,351.1729431152344
2019-06-11,352.1419982910156
2019-06-12,350.2535400390625
2019-06-13,352.91229248046875
2019-06-14,350.7753601074219
2019-06-17,340.78656005859375
2019-06-18,340.36419677734375
2019-06-19,339.6187744140625
2019-06-20,334.8231201171875
2019-06-21,346.20343017578125
2019-06-24,344.24041748046875
2019-06-25,347.2469787597656
2019-06-26,344.6877136230469
2019-06-27,343.3955993652344
2019-06-28,349.9802551269531
2019-07-01,344.29010009765625
2019-07-02,346.7997131347656
2019-07-03,345.70648193359375
2019-07-04,345.1597595214844
2019-07-05,339.41998291015625
2019-07-08,337.9539489746094
2019-07-09,329.87841796875
2019-07-10,326.3251953125
2019-07-11,334.2764892578125
2019-07-12,331.34442138671875
2019-07-15,331.990478515625
2019-07-16,333.75469970703125
2019-07-17,332.661376953125
2019-07-18,333.0096130371094
2019-07-19,328.0345153808594
2019-07-22,326.4424743652344
2019-07-23,326.6414794921875
2019-07-24,314.8753356933594
2019-07-25,315.4722900390625
2019-07-26,328.08428955078125
2019-07-29,326.89019775390625
2019-07-30,325.64642333984375
2019-07-31,337.46234130859375
2019-08-01,326.96484375
2019-08-02,332.8106384277344
2019-08-05,315.7459411621094
2019-08-06,327.8106384277344
2019-08-07,330.4474182128906
2019-08-08,332.8603820800781
2019-08-09,343.1589050292969
2019-08-13,340.89520263671875
2019-08-14,345.845458984375
2019-08-16,346.9897155761719
2019-08-19,348.25836181640625
2019-08-20,346.24346923828125
2019-08-21,345.29815673828125
2019-08-22,334.1289978027344
2019-08-23,328.2335205078125
2019-08-26,337.1141052246094
2019-08-27,335.07427978515625
2019-08-28,333.05938720703125
2019-08-29,329.029541015625
2019-08-30,335.1737976074219
2019-09-03,331.7658386230469
2019-09-04,335.07427978515625
2019-09-05,335.9449462890625
2019-09-06,331.8902282714844
2019-09-09,331.91510009765625
2019-09-11,329.6513977050781
2019-09-12,332.8106384277344
2019-09-13,332.9847412109375
2019-09-16,331.7658386230469
2019-09-17,317.238525390625
2019-09-18,325.2484436035156
2019-09-19,320.7956848144531
2019-09-20,320.6464538574219
2019-09-23,339.5519104003906
2019-09-24,333.3081359863281
2019-09-25,320.42254638671875
2019-09-26,325.4971923828125
2019-09-27,330.0991516113281
2019-09-30,328.1091613769531
2019-10-01,325.32305908203125
2019-10-03,323.30816650390625
2019-10-04,320.67132568359375
2019-10-07,324.8504333496094
2019-10-09,319.0295715332031
2019-10-10,317.76092529296875
2019-10-11,325.29815673828125
2019-10-14,320.2484130859375
2019-10-15,320.17376708984375
2019-10-16,322.1141052246094
2019-10-17,322.3131103515625
2019-10-18,325.57183837890625
2019-10-22,342.9101257324219
2019-10-23,345.3976745605469
2019-10-24,339.1787414550781
2019-10-25,342.4872741699219
2019-10-27,341.7658386230469
2019-10-29,343.0842590332031
2019-10-30,343.18377685546875
2019-10-31,341.11907958984375
2019-11-01,342.4872741699219
2019-11-04,341.6911926269531
2019-11-05,335.6961975097656
2019-11-06,331.6166076660156
2019-11-07,340.8454284667969
2019-11-08,343.03448486328125
2019-11-11,357.41259765625
2019-11-13,402.0643005371094
2019-11-14,415.94488525390625
2019-11-15,398.4075622558594
2019-11-18,398.10906982421875
2019-11-19,406.7408752441406
2019-11-20,406.16876220703125
2019-11-21,406.4672546386719
2019-11-22,399.1538391113281
2019-11-25,410.6463623046875
2019-11-26,399.3777160644531
2019-11-27,410.5965881347656
2019-11-28,402.3876647949219
2019-11-29,409.8254699707031
2019-12-02,414.5518493652344
2019-12-03,403.3826904296875
2019-12-04,404.2035827636719
2019-12-05,401.93988037109375
2019-12-06,401.9896545410156
2019-12-09,402.5368957519531
2019-12-10,396.89013671875
2019-12-11,398.1339416503906
2019-12-12,397.7856750488281
2019-12-13,395.546875
2019-12-16,395.6214904785156
2019-12-17,396.5916748046875
2019-12-18,395.1240234375
2019-12-19,395.1488952636719
2019-12-20,396.7657775878906
2019-12-23,394.1041259765625
2019-12-24,390.2981262207031
2019-12-26,408.1588439941406
2019-12-27,400.0493469238281
2019-12-30,399.6264953613281
2019-12-31,399.5518493652344
2020-01-01,396.86529541015625
2020-01-02,395.9697570800781
2020-01-03,396.9896545410156
2020-01-06,393.7807312011719
2020-01-07,398.35784912109375
2020-01-08,415.8702697753906
2020-01-09,416.0940856933594
2020-01-10,410.2732238769531
2020-01-13,417.1637878417969
2020-01-14,421.6911315917969
2020-01-15,426.59161376953125
2020-01-16,436.5418701171875
2020-01-17,436.69110107421875
2020-01-20,440.745849609375
2020-01-21,441.9647216796875
2020-01-22,441.3179931640625
2020-01-23,484.85028076171875
2020-01-24,532.68603515625
2020-01-27,508.4820861816406
2020-01-28,519.302978515625
2020-01-29,520.7208862304688
2020-01-30,521.2184448242188
2020-01-31,529.52685546875
2020-02-03,519.3776245117188
2020-02-04,523.2831420898438
2020-02-05,545.0989379882812
2020-02-06,544.05419921875
2020-02-07,561.2432250976562
2020-02-10,560.0740966796875
2020-02-11,578.556640625
2020-02-12,572.909912109375
2020-02-13,571.26806640625
2020-02-14,570.173583984375
2020-02-17,567.2880859375
2020-02-18,571.7158813476562
2020-02-19,579.94970703125
2020-02-20,584.3775024414062
2020-02-24,576.7158203125
2020-02-25,576.1685180664062
2020-02-26,586.541748046875
2020-02-27,586.8900146484375
2020-02-28,578.556640625
2020-03-02,574.9994506835938
2020-03-03,584.178466796875
2020-03-04,573.6312255859375
2020-03-05,584.4273071289062
2020-03-06,564.0541381835938
2020-03-09,528.880126953125
2020-03-11,512.1636352539062
2020-03-12,469.327880859375
2020-03-13,479.17864990234375
2020-03-16,457.7358703613281
2020-03-17,419.42742919921875
2020-03-18,340.2733154296875
2020-03-19,309.3777770996094
2020-03-20,322.48724365234375
2020-03-23,290.2485046386719
2020-03-24,261.2435302734375
2020-03-25,235.3729248046875
2020-03-26,247.13906860351562
2020-03-27,259.47735595703125
2020-03-30,246.61668395996094
2020-03-31,251.4176788330078
2020-04-01,239.47738647460938
2020-04-03,231.5669403076172
2020-04-07,238.0097198486328
2020-04-08,238.95497131347656
2020-04-09,246.96493530273438
2020-04-13,248.631591796875
2020-04-15,249.87538146972656
2020-04-16,255.7708740234375
2020-04-17,268.5569152832031
2020-04-20,281.4922790527344
2020-04-21,278.5818176269531
2020-04-22,264.6763610839844
2020-04-23,251.8654327392578
2020-04-24,257.736083984375
2020-04-27,256.815673828125
2020-04-28,255.0495147705078
2020-04-29,267.7609558105469
2020-04-30,270.7708740234375
2020-05-04,257.2385559082031
2020-05-05,244.3778839111328
2020-05-06,232.16395568847656
2020-05-07,220.57191467285156
2020-05-08,209.5520477294922
2020-05-11,199.0793914794922
2020-05-12,189.12916564941406
2020-05-13,198.58187866210938
2020-05-14,208.5072479248047
2020-05-15,207.7112274169922
2020-05-18,197.4873809814453
2020-05-19,191.96499633789062
2020-05-20,199.85055541992188
2020-05-21,209.4027862548828
2020-05-22,198.95501708984375
2020-05-26,190.54708862304688
2020-05-27,195.87045288085938
2020-05-28,198.0594940185547
2020-05-29,194.82569885253906
2020-06-01,204.0047607421875
2020-06-02,214.129150390625
2020-06-03,224.82565307617188
2020-06-04,235.6714324951172
2020-06-05,239.62661743164062
2020-06-08,250.2982635498047
2020-06-09,241.39280700683594
2020-06-10,242.1639404296875
2020-06-11,230.57192993164062
2020-06-12,235.96990966796875
2020-06-15,226.91519165039062
2020-06-16,238.10922241210938
2020-06-17,233.0843505859375
2020-06-18,235.74603271484375
2020-06-19,241.8654327392578
2020-06-22,253.9550018310547
2020-06-23,266.64154052734375
2020-06-24,279.9499816894531
2020-06-25,293.9300537109375
2020-06-26,284.70123291015625
2020-06-29,270.4723815917969
2020-06-30,270.39776611328125
2020-07-01,277.86041259765625
2020-07-02,286.29327392578125
2020-07-03,282.0643615722656
2020-07-06,296.1439514160156
2020-07-07,310.9449462890625
2020-07-08,321.5419616699219
2020-07-09,310.02459716796875
2020-07-10,309.6016845703125
2020-07-13,310.7210693359375
2020-07-14,316.34295654296875
2020-07-15,313.4325256347656
2020-07-16,317.9598693847656
2020-07-17,325.3479309082031
2020-07-20,341.5917053222656
2020-07-21,358.6563720703125
2020-07-22,359.40264892578125
2020-07-23,375.17376708984375
2020-07-24,393.68121337890625
2020-07-27,385.0742492675781
2020-07-28,390.87030029296875
2020-07-29,371.34295654296875
2020-07-30,352.7857360839844
2020-07-31,368.3827209472656
2020-08-03,354.94989013671875
2020-08-04,346.6414489746094
2020-08-05,361.1439514160156
2020-08-06,366.4921875
2020-08-07,352.9847106933594
2020-08-10,349.2533874511719
2020-08-11,346.740966796875
2020-08-12,360.2483825683594
2020-08-13,356.5419616699219
2020-08-14,352.1887512207031
2020-08-17,351.8404541015625
2020-08-18,358.2085876464844
2020-08-19,363.9548645019531
2020-08-20,361.1439514160156
2020-08-21,359.900146484375
2020-08-24,364.70111083984375
2020-08-25,367.2881774902344
2020-08-26,364.6763000488281
2020-08-27,363.4075927734375
2020-08-28,366.51708984375
2020-08-31,332.3379821777344
2020-09-01,348.7558898925781
2020-09-02,350.0245361328125
2020-09-03,342.636474609375
2020-09-04,328.0096435546875
2020-09-07,323.6812438964844
2020-09-08,320.397705078125
2020-09-09,319.12908935546875
2020-09-10,327.2882080078125
2020-09-11,334.900146484375
2020-09-14,348.70611572265625
2020-09-15,348.30810546875
2020-09-16,354.8752746582031
2020-09-17,350.6961975097656
2020-09-18,361.4673156738281
2020-09-21,346.1439208984375
2020-09-22,332.23846435546875
2020-09-23,325.54693603515625
2020-09-24,315.6216125488281
2020-09-25,326.49224853515625
2020-09-28,332.03948974609375
2020-09-29,326.5419616699219
2020-09-30,325.54693603515625
2020-10-01,331.3429870605469
2020-10-05,333.5569152832031
2020-10-06,365.39764404296875
2020-10-07,360.29815673828125
2020-10-08,362.6364440917969
2020-10-09,368.6563415527344
2020-10-12,364.5767517089844
2020-10-13,370.7459411621094
2020-10-14,366.5668029785156
2020-10-15,360.99468994140625
2020-10-16,364.0792236328125
2020-10-19,382.0394287109375
2020-10-20,392.2633056640625
2020-10-21,384.8503723144531
2020-10-22,387.5369567871094
2020-10-23,392.7110290527344
2020-10-26,384.3031005859375
2020-10-27,392.8603210449219
2020-10-28,397.6861877441406
2020-10-29,389.47723388671875
2020-10-30,385.7458801269531
2020-11-02,382.8105773925781
2020-11-03,384.1787414550781
2020-11-04,387.86029052734375
2020-11-05,377.0393981933594
2020-11-06,384.1787414550781
2020-11-09,402.3876647949219
2020-11-10,426.5667724609375
2020-11-11,421.4672546386719
2020-11-12,411.41754150390625
2020-11-13,419.99957275390625
2020-11-14,424.0294189453125
2020-11-17,443.70599365234375
2020-11-18,445.6960754394531
2020-11-19,439.7508239746094
2020-11-20,436.8403625488281
2020-11-23,432.6612854003906
2020-11-24,434.9995422363281
2020-11-25,425.9945983886719
2020-11-26,428.3826599121094
2020-11-27,417.4373779296875
2020-12-01,434.2781982421875
2020-12-02,441.1189880371094
2020-12-03,437.95977783203125
2020-12-04,438.034423828125
2020-12-07,447.0891418457031
2020-12-08,451.641357421875
2020-12-09,457.16375732421875
2020-12-10,453.25823974609375
2020-12-11,457.8602294921875
2020-12-14,462.4124755859375
2020-12-15,459.0045166015625
2020-12-16,455.6214294433594
2020-12-17,469.2283935546875
2020-12-18,446.26824951171875
2020-12-21,418.1339416503906
2020-12-22,425.8702392578125
2020-12-23,432.2135314941406
2020-12-24,431.7657470703125
2020-12-28,425.9945983886719
2020-12-29,422.114013671875
2020-12-30,424.1040344238281
2020-12-31,424.1786804199219
2021-01-01,435.4970703125
2021-01-04,439.4273986816406
2021-01-05,440.1239318847656
2021-01-06,442.561767578125
2021-01-07,441.7906188964844
2021-01-08,444.5766296386719
2021-01-11,447.48712158203125
2021-01-12,450.1736755371094
2021-01-13,444.0294189453125
2021-01-14,454.7259521484375
2021-01-15,457.8353576660156
2021-01-18,442.4622497558594
2021-01-19,447.4373779296875
2021-01-20,457.8851013183594
2021-01-21,454.3776550292969
2021-01-22,446.0692138671875
2021-01-25,440.1239318847656
2021-01-27,424.20355224609375
2021-01-28,432.73590087890625
2021-01-29,434.07916259765625
2021-02-01,468.432373046875
2021-02-02,477.959716796875
2021-02-03,478.8552551269531
2021-02-04,480.0741882324219
2021-02-05,488.5069885253906
2021-02-08,513.6064453125
2021-02-09,529.029296875
2021-02-10,546.765625
2021-02-11,560.1487426757812
2021-02-12,546.9149169921875
2021-02-15,543.0840454101562
2021-02-16,543.65625
2021-02-17,546.3178100585938
2021-02-18,564.5765991210938
2021-02-19,551.7407836914062
2021-02-22,534.750732421875
2021-02-23,556.4422607421875
2021-02-24,590.198486328125
2021-02-25,580.4472045898438
2021-02-26,560.4472045898438
2021-03-01,571.3675537109375
2021-03-02,572.8850708007812
2021-03-03,597.4620971679688
2021-03-04,630.8451538085938
2021-03-05,627.2133178710938
2021-03-08,628.8800048828125
2021-03-09,613.2083740234375
2021-03-10,623.5068359375
2021-03-12,624.6013793945312
2021-03-15,591.3178100585938
2021-03-16,611.964599609375
2021-03-17,582.014404296875
2021-03-18,579.5516357421875
2021-03-19,595.8948974609375
2021-03-22,608.4074096679688
2021-03-23,619.5516967773438
2021-03-24,609.7506713867188
2021-03-25,572.3875122070312
2021-03-26,586.31787109375
2021-03-30,646.21826171875
2021-03-31,610.8700561523438
2021-04-01,630.7953491210938
2021-04-05,611.1934204101562
2021-04-06,608.5068359375
2021-04-07,613.5069580078125
2021-04-08,622.8352661132812
2021-04-09,584.3278198242188
2021-04-12,535.5715942382812
2021-04-13,537.7109375
2021-04-15,525.0989990234375
2021-04-16,535.8701171875
2021-04-19,505.39752197265625
2021-04-20,518.0592041015625
2021-04-22,544.501953125
2021-04-23,535.0741577148438
2021-04-26,523.1338500976562
2021-04-27,540.1985473632812
2021-04-28,571.5418090820312
2021-04-29,559.4522094726562
2021-04-30,499.6512756347656
2021-05-03,459.72589111328125
2021-05-04,455.4721984863281
