Date,INPP.L
2017-02-21,157.10308837890625
2017-02-22,156.10757446289062
2017-02-23,157.6009521484375
2017-02-24,158.79562377929688
2017-02-27,159.09432983398438
2017-02-28,158.59649658203125
2017-03-01,158.2978515625
2017-03-02,157.99916076660156
2017-03-03,157.99916076660156
2017-03-06,157.6009521484375
2017-03-07,158.99476623535156
2017-03-08,158.99476623535156
2017-03-09,158.2978515625
2017-03-10,157.99916076660156
2017-03-13,157.99916076660156
2017-03-14,157.50140380859375
2017-03-15,156.30667114257812
2017-03-16,156.0079803466797
2017-03-17,155.90847778320312
2017-03-20,156.10757446289062
2017-03-21,156.30667114257812
2017-03-22,157.7004852294922
2017-03-23,157.30226135253906
2017-03-24,156.80450439453125
2017-03-27,156.7049102783203
2017-03-28,156.30667114257812
2017-03-29,155.90847778320312
2017-03-30,155.60975646972656
2017-03-31,155.3111114501953
2017-04-03,156.50579833984375
2017-04-04,157.0036163330078
2017-04-05,157.40182495117188
2017-04-06,158.09872436523438
2017-04-07,158.2978515625
2017-04-10,157.99916076660156
2017-04-11,158.3973846435547
2017-04-12,157.8996124267578
2017-04-13,157.7004852294922
2017-04-18,157.40182495117188
2017-04-19,157.7004852294922
2017-04-20,153.75042724609375
2017-04-21,153.15296936035156
2017-04-24,153.15296936035156
2017-04-25,153.35211181640625
2017-04-26,154.14871215820312
2017-04-27,155.04498291015625
2017-04-28,154.84584045410156
2017-05-02,155.4432830810547
2017-05-03,155.4432830810547
2017-05-04,155.7420196533203
2017-05-05,156.04074096679688
2017-05-08,155.84158325195312
2017-05-09,157.0365753173828
2017-05-10,158.5301971435547
2017-05-11,159.22727966308594
2017-05-12,159.62562561035156
2017-05-15,159.72520446777344
2017-05-16,160.6214141845703
2017-05-17,160.4222412109375
2017-05-18,160.3226776123047
2017-05-19,160.52183532714844
2017-05-22,160.92015075683594
2017-05-23,160.52183532714844
2017-05-24,160.3226776123047
2017-05-25,160.52183532714844
2017-05-26,160.4222412109375
2017-05-30,160.4222412109375
2017-05-31,160.52183532714844
2017-06-01,160.72096252441406
2017-06-02,160.72096252441406
2017-06-05,160.3226776123047
2017-06-06,159.1277313232422
2017-06-07,158.5301971435547
2017-06-08,158.33108520507812
2017-06-09,157.8331756591797
2017-06-12,158.43064880371094
2017-06-13,158.43064880371094
2017-06-14,160.02394104003906
2017-06-15,160.02394104003906
2017-06-16,159.22727966308594
2017-06-19,159.82481384277344
2017-06-20,159.82481384277344
2017-06-21,159.62562561035156
2017-06-22,159.62562561035156
2017-06-23,159.72520446777344
2017-06-26,160.1234893798828
2017-06-27,160.20712280273438
2017-06-28,159.62562561035156
2017-06-29,157.8331756591797
2017-06-30,157.63404846191406
2017-07-03,157.93276977539062
2017-07-04,157.63404846191406
2017-07-05,158.23150634765625
2017-07-06,157.5344696044922
2017-07-07,157.7335968017578
2017-07-10,157.33529663085938
2017-07-11,157.7335968017578
2017-07-12,159.1277313232422
2017-07-13,160.1234893798828
2017-07-14,159.0281524658203
2017-07-17,158.62979125976562
2017-07-18,159.32687377929688
2017-07-19,159.5260467529297
2017-07-20,159.5260467529297
2017-07-21,160.02394104003906
2017-07-24,159.5260467529297
2017-07-25,159.62562561035156
2017-07-26,159.62562561035156
2017-07-27,160.1234893798828
2017-07-28,159.92433166503906
2017-07-31,160.3226776123047
2017-08-01,160.1234893798828
2017-08-02,160.3226776123047
2017-08-03,160.4222412109375
2017-08-04,160.2230682373047
2017-08-07,160.52183532714844
2017-08-08,160.3226776123047
2017-08-09,160.3226776123047
2017-08-10,160.3226776123047
2017-08-11,160.6214141845703
2017-08-14,161.2188720703125
2017-08-15,161.2188720703125
2017-08-16,161.51760864257812
2017-08-17,161.0197296142578
2017-08-18,160.72096252441406
2017-08-21,160.82054138183594
2017-08-22,160.6214141845703
2017-08-23,160.72096252441406
2017-08-24,160.92015075683594
2017-08-25,160.92015075683594
2017-08-29,161.31845092773438
2017-08-30,161.31845092773438
2017-08-31,161.31845092773438
2017-09-01,161.2188720703125
2017-09-04,161.31845092773438
2017-09-05,161.8163299560547
2017-09-06,162.1151123046875
2017-09-07,163.0113067626953
2017-09-08,162.91177368164062
2017-09-11,163.50921630859375
2017-09-12,163.0113067626953
2017-09-13,162.91177368164062
2017-09-14,164.0071258544922
2017-09-15,164.7041473388672
2017-09-18,165.60037231445312
2017-09-19,165.60037231445312
2017-09-20,165.89913940429688
2017-09-21,165.40121459960938
2017-09-22,164.80372619628906
2017-09-25,165.20204162597656
2017-09-26,160.6214141845703
2017-09-27,162.1151123046875
2017-09-28,158.16505432128906
2017-09-29,157.2686767578125
2017-10-02,156.2726593017578
2017-10-03,156.87026977539062
2017-10-04,158.8622283935547
2017-10-05,159.16107177734375
2017-10-06,160.754638671875
2017-10-09,160.05746459960938
2017-10-10,160.25662231445312
2017-10-11,161.75067138671875
2017-10-12,162.44784545898438
2017-10-13,162.34825134277344
2017-10-16,162.34825134277344
2017-10-17,161.94989013671875
2017-10-18,163.0454559326172
2017-10-19,164.34024047851562
2017-10-20,164.14105224609375
2017-10-23,163.54345703125
2017-10-24,163.0454559326172
2017-10-25,160.35626220703125
2017-10-26,160.1570587158203
2017-10-27,160.65505981445312
2017-10-30,159.5594482421875
2017-10-31,160.05746459960938
2017-11-01,160.55545043945312
2017-11-02,160.4558563232422
2017-11-03,160.35626220703125
2017-11-06,159.36026000976562
2017-11-07,159.16107177734375
2017-11-08,159.26063537597656
2017-11-09,159.36026000976562
2017-11-10,159.65907287597656
2017-11-13,153.58343505859375
2017-11-14,153.48382568359375
2017-11-15,156.17306518554688
2017-11-16,157.46786499023438
2017-11-17,157.6670684814453
2017-11-20,158.36424255371094
2017-11-21,159.85829162597656
2017-11-22,159.75865173339844
2017-11-23,159.16107177734375
2017-11-24,158.76263427734375
2017-11-27,156.47183227539062
2017-11-28,154.38023376464844
2017-11-29,151.49183654785156
2017-11-30,150.6950225830078
2017-12-01,150.99386596679688
2017-12-04,150.39625549316406
2017-12-05,149.79864501953125
2017-12-06,149.69900512695312
2017-12-07,149.69900512695312
2017-12-08,150.39625549316406
2017-12-11,149.9978485107422
2017-12-12,150.49583435058594
2017-12-13,150.8942413330078
2017-12-14,152.18907165527344
2017-12-15,153.28466796875
2017-12-18,154.18101501464844
2017-12-19,154.6790771484375
2017-12-20,153.88223266601562
2017-12-21,154.7786407470703
2017-12-22,154.6790771484375
2017-12-27,155.77464294433594
2017-12-28,155.77464294433594
2017-12-29,156.07342529296875
2018-01-02,156.37225341796875
2018-01-03,156.37225341796875
2018-01-04,157.5674591064453
2018-01-05,158.16505432128906
2018-01-08,156.57144165039062
2018-01-09,156.77064514160156
2018-01-10,156.77064514160156
2018-01-11,156.77064514160156
2018-01-12,157.3682403564453
2018-01-15,156.57144165039062
2018-01-16,156.57144165039062
2018-01-17,156.57144165039062
2018-01-18,149.40023803710938
2018-01-19,150.1970672607422
2018-01-22,150.59544372558594
2018-01-23,150.1970672607422
2018-01-24,148.4042205810547
2018-01-25,146.61143493652344
2018-01-26,146.81060791015625
2018-01-29,148.00582885742188
2018-01-30,150.1970672607422
2018-01-31,149.79864501953125
2018-02-01,150.1970672607422
2018-02-02,150.39625549316406
2018-02-05,149.20103454589844
2018-02-06,149.59947204589844
2018-02-07,150.59544372558594
2018-02-08,149.40023803710938
2018-02-09,149.9978485107422
2018-02-12,149.59947204589844
2018-02-13,150.1970672607422
2018-02-14,150.39625549316406
2018-02-15,150.79464721679688
2018-02-16,150.59544372558594
2018-02-19,150.39625549316406
2018-02-20,150.1970672607422
2018-02-21,149.9978485107422
2018-02-22,150.59544372558594
2018-02-23,151.7906494140625
2018-02-26,152.18907165527344
2018-02-27,150.99386596679688
2018-02-28,150.39625549316406
2018-03-01,149.0017852783203
2018-03-02,147.80662536621094
2018-03-05,148.4042205810547
2018-03-06,147.00985717773438
2018-03-07,147.40823364257812
2018-03-08,147.00985717773438
2018-03-09,146.01382446289062
2018-03-12,146.21302795410156
2018-03-13,145.8146209716797
2018-03-14,145.41622924804688
2018-03-15,145.8146209716797
2018-03-16,146.81060791015625
2018-03-19,146.21302795410156
2018-03-20,145.41622924804688
2018-03-21,144.4202423095703
2018-03-22,142.0298309326172
2018-03-23,139.0418243408203
2018-03-26,139.0418243408203
2018-03-27,138.04579162597656
2018-03-28,137.6474151611328
2018-03-29,139.0418243408203
2018-04-03,139.0418243408203
2018-04-04,138.64340209960938
2018-04-05,138.84262084960938
2018-04-06,138.4442138671875
2018-04-09,138.4442138671875
2018-04-10,139.83863830566406
2018-04-11,139.83863830566406
2018-04-12,139.63941955566406
2018-04-13,140.23703002929688
2018-04-16,140.03782653808594
2018-04-17,140.4362335205078
2018-04-18,142.42820739746094
2018-04-19,144.81863403320312
2018-04-20,145.41622924804688
2018-04-23,145.41622924804688
2018-04-24,146.41224670410156
2018-04-25,146.61143493652344
2018-04-26,143.45742797851562
2018-04-27,143.65670776367188
2018-04-30,144.45367431640625
2018-05-01,144.25442504882812
2018-05-02,144.45367431640625
2018-05-03,142.85972595214844
2018-05-04,143.2581787109375
2018-05-08,143.0590057373047
2018-05-09,144.25442504882812
2018-05-10,144.05520629882812
2018-05-11,143.45742797851562
2018-05-14,143.2581787109375
2018-05-15,144.25442504882812
2018-05-16,143.2581787109375
2018-05-17,143.0590057373047
2018-05-18,143.0590057373047
2018-05-21,143.45742797851562
2018-05-22,142.85972595214844
2018-05-23,142.46124267578125
2018-05-24,142.062744140625
2018-05-25,142.6604766845703
2018-05-29,142.2620086669922
2018-05-30,141.46498107910156
2018-05-31,142.2620086669922
2018-06-01,143.0590057373047
2018-06-04,143.45742797851562
2018-06-05,143.85597229003906
2018-06-06,144.25442504882812
2018-06-07,144.05520629882812
2018-06-08,145.449951171875
2018-06-11,146.24693298339844
2018-06-12,145.449951171875
2018-06-13,143.45742797851562
2018-06-14,141.46498107910156
2018-06-15,140.86724853515625
2018-06-18,141.46498107910156
2018-06-19,141.46498107910156
2018-06-20,141.46498107910156
2018-06-21,140.86724853515625
2018-06-22,141.2657470703125
2018-06-25,140.86724853515625
2018-06-26,141.2657470703125
2018-06-27,142.6604766845703
2018-06-28,142.2620086669922
2018-06-29,142.85972595214844
2018-07-02,141.66424560546875
2018-07-03,141.46498107910156
2018-07-04,143.0590057373047
2018-07-05,144.05520629882812
2018-07-06,144.05520629882812
2018-07-09,143.85597229003906
2018-07-10,142.85972595214844
2018-07-11,142.2620086669922
2018-07-12,142.062744140625
2018-07-13,141.8634796142578
2018-07-16,146.4461669921875
2018-07-17,151.02882385253906
2018-07-18,152.62278747558594
2018-07-19,148.8371124267578
2018-07-20,150.23182678222656
2018-07-23,151.02882385253906
2018-07-24,151.8258056640625
2018-07-25,150.82958984375
2018-07-26,151.2281036376953
2018-07-27,152.42355346679688
2018-07-30,153.61904907226562
2018-07-31,156.8069610595703
2018-08-01,156.6077117919922
2018-08-02,155.21298217773438
2018-08-03,154.416015625
2018-08-06,155.21298217773438
2018-08-07,153.61904907226562
2018-08-08,153.81826782226562
2018-08-09,153.61904907226562
2018-08-10,154.21678161621094
2018-08-13,154.416015625
2018-08-14,154.61526489257812
2018-08-15,154.61526489257812
2018-08-16,155.01376342773438
2018-08-17,155.01376342773438
2018-08-20,154.81451416015625
2018-08-21,155.8107452392578
2018-08-22,155.61151123046875
2018-08-23,155.01376342773438
2018-08-24,155.41226196289062
2018-08-28,155.21298217773438
2018-08-29,155.21298217773438
2018-08-30,155.01376342773438
2018-08-31,155.41226196289062
2018-09-03,155.01376342773438
2018-09-04,155.8107452392578
2018-09-05,155.61151123046875
2018-09-06,155.61151123046875
2018-09-07,154.01751708984375
2018-09-10,155.01376342773438
2018-09-11,155.8107452392578
2018-09-12,154.61526489257812
2018-09-13,153.22055053710938
2018-09-14,153.41978454589844
2018-09-17,153.22055053710938
2018-09-18,153.22055053710938
2018-09-19,153.22055053710938
2018-09-20,150.66464233398438
2018-09-21,149.4688720703125
2018-09-24,149.8674774169922
2018-09-25,149.07029724121094
2018-09-26,149.07029724121094
2018-09-27,150.06675720214844
2018-09-28,150.66464233398438
2018-10-01,152.0596923828125
2018-10-02,152.85684204101562
2018-10-03,153.6540069580078
2018-10-04,152.6575469970703
2018-10-05,153.45468139648438
2018-10-08,153.2554168701172
2018-10-09,154.0525665283203
2018-10-10,153.8533172607422
2018-10-11,152.2589874267578
2018-10-12,152.6575469970703
2018-10-15,152.0596923828125
2018-10-16,152.2589874267578
2018-10-17,152.45823669433594
2018-10-18,152.2589874267578
2018-10-19,152.6575469970703
2018-10-22,152.45823669433594
2018-10-23,152.45823669433594
2018-10-24,152.45823669433594
2018-10-25,151.86038208007812
2018-10-26,151.86038208007812
2018-10-29,151.6610870361328
2018-10-30,151.6610870361328
2018-10-31,151.6610870361328
2018-11-01,153.6540069580078
2018-11-02,153.8533172607422
2018-11-05,153.8533172607422
2018-11-06,154.45115661621094
2018-11-07,155.049072265625
2018-11-08,154.84974670410156
2018-11-09,154.84974670410156
2018-11-12,154.6504364013672
2018-11-13,154.84974670410156
2018-11-14,153.6540069580078
2018-11-15,150.66464233398438
2018-11-16,153.05615234375
2018-11-19,154.45115661621094
2018-11-20,155.24835205078125
2018-11-21,155.44761657714844
2018-11-22,155.64691162109375
2018-11-23,154.0525665283203
2018-11-26,154.45115661621094
2018-11-27,155.049072265625
2018-11-28,154.45115661621094
2018-11-29,157.24122619628906
2018-11-30,157.04193115234375
2018-12-03,156.64337158203125
2018-12-04,157.04193115234375
2018-12-05,157.04193115234375
2018-12-06,151.2624969482422
2018-12-07,152.0596923828125
2018-12-10,152.6575469970703
2018-12-11,149.8674774169922
2018-12-12,154.0525665283203
2018-12-13,153.6540069580078
2018-12-14,154.6504364013672
2018-12-17,154.45115661621094
2018-12-18,154.0525665283203
2018-12-19,153.45468139648438
2018-12-20,151.86038208007812
2018-12-21,153.45468139648438
2018-12-24,152.45823669433594
2018-12-27,150.46531677246094
2018-12-28,151.6610870361328
2018-12-31,152.6575469970703
2019-01-02,154.0525665283203
2019-01-03,154.0525665283203
2019-01-04,154.45115661621094
2019-01-07,154.25186157226562
2019-01-08,154.25186157226562
2019-01-09,155.84622192382812
2019-01-10,159.4334716796875
2019-01-11,160.23062133789062
2019-01-14,160.8284912109375
2019-01-15,157.44052124023438
2019-01-16,154.6504364013672
2019-01-17,154.45115661621094
2019-01-18,154.45115661621094
2019-01-21,154.0525665283203
2019-01-22,153.8533172607422
2019-01-23,154.25186157226562
2019-01-24,154.45115661621094
2019-01-25,154.25186157226562
2019-01-28,154.25186157226562
2019-01-29,154.45115661621094
2019-01-30,152.45823669433594
2019-01-31,153.6540069580078
2019-02-01,153.8533172607422
2019-02-04,153.8533172607422
2019-02-05,154.25186157226562
2019-02-06,153.2554168701172
2019-02-07,152.6575469970703
2019-02-08,153.6540069580078
2019-02-11,153.45468139648438
2019-02-12,152.85684204101562
2019-02-13,153.05615234375
2019-02-14,153.05615234375
2019-02-15,154.25186157226562
2019-02-18,156.2447967529297
2019-02-19,155.44761657714844
2019-02-20,155.24835205078125
2019-02-21,156.04554748535156
2019-02-22,156.444091796875
2019-02-25,156.2447967529297
2019-02-26,156.84266662597656
2019-02-27,156.84266662597656
2019-02-28,157.44052124023438
2019-03-01,157.44052124023438
2019-03-04,157.44052124023438
2019-03-05,156.64337158203125
2019-03-06,157.04193115234375
2019-03-07,156.444091796875
2019-03-08,156.2447967529297
2019-03-11,156.04554748535156
2019-03-12,156.04554748535156
2019-03-13,155.84622192382812
2019-03-14,155.84622192382812
2019-03-15,155.44761657714844
2019-03-18,154.0525665283203
2019-03-19,155.44761657714844
2019-03-20,155.24835205078125
2019-03-21,155.64691162109375
2019-03-22,155.24835205078125
2019-03-25,154.0525665283203
2019-03-26,155.24835205078125
2019-03-27,154.45115661621094
2019-03-28,152.6575469970703
2019-03-29,152.45823669433594
2019-04-01,154.25186157226562
2019-04-02,157.839111328125
2019-04-03,157.839111328125
2019-04-04,157.04193115234375
2019-04-05,159.23419189453125
2019-04-08,161.6256866455078
2019-04-09,159.83201599121094
2019-04-10,160.03131103515625
2019-04-11,159.26889038085938
2019-04-12,157.67422485351562
2019-04-15,157.67422485351562
2019-04-16,158.47154235839844
2019-04-17,159.26889038085938
2019-04-18,159.46823120117188
2019-04-23,159.6675567626953
2019-04-24,162.05960083007812
2019-04-25,162.45823669433594
2019-04-26,161.06289672851562
2019-04-29,160.6642303466797
2019-04-30,160.6642303466797
2019-05-01,160.4649200439453
2019-05-02,161.06289672851562
2019-05-03,161.06289672851562
2019-05-07,160.2655487060547
