Date,RECSI.OL
2019-06-19,5.784999847412109
2019-06-20,5.860000133514404
2019-06-21,5.650000095367432
2019-06-24,5.565000057220459
2019-06-25,5.429999828338623
2019-06-26,5.71999979019165
2019-06-27,6.119999885559082
2019-06-28,5.914999961853027
2019-07-01,5.610000133514404
2019-07-02,5.454999923706055
2019-07-03,5.320000171661377
2019-07-04,5.164999961853027
2019-07-05,5.130000114440918
2019-07-08,5.0
2019-07-09,4.875999927520752
2019-07-10,5.190000057220459
2019-07-11,4.940000057220459
2019-07-12,4.559999942779541
2019-07-15,4.415999889373779
2019-07-16,4.453999996185303
2019-07-17,4.406000137329102
2019-07-18,4.289999961853027
2019-07-19,4.5
2019-07-22,4.75
2019-07-23,5.099999904632568
2019-07-24,4.877999782562256
2019-07-25,5.079999923706055
2019-07-26,5.574999809265137
2019-07-29,5.105000019073486
2019-07-30,4.840000152587891
2019-07-31,5.235000133514404
2019-08-01,5.204999923706055
2019-08-02,4.98199987411499
2019-08-05,4.75
2019-08-06,4.857999801635742
2019-08-07,4.6519999504089355
2019-08-08,4.7779998779296875
2019-08-09,4.670000076293945
2019-08-12,4.440000057220459
2019-08-13,4.697999954223633
2019-08-14,4.357999801635742
2019-08-15,4.357999801635742
2019-08-16,4.558000087738037
2019-08-19,4.75
2019-08-20,4.435999870300293
2019-08-21,4.849999904632568
2019-08-22,4.8979997634887695
2019-08-23,4.8979997634887695
2019-08-26,4.677999973297119
2019-08-27,4.840000152587891
2019-08-28,4.708000183105469
2019-08-29,4.814000129699707
2019-08-30,4.849999904632568
2019-09-02,4.74399995803833
2019-09-03,4.618000030517578
2019-09-04,4.800000190734863
2019-09-05,4.934000015258789
2019-09-06,4.670000076293945
2019-09-09,4.650000095367432
2019-09-10,4.5320000648498535
2019-09-11,4.567999839782715
2019-09-12,4.73799991607666
2019-09-13,4.765999794006348
2019-09-16,4.607999801635742
2019-09-17,4.498000144958496
2019-09-18,4.46999979019165
2019-09-19,4.52400016784668
2019-09-20,4.539999961853027
2019-09-23,4.435999870300293
2019-09-24,4.4079999923706055
2019-09-25,4.400000095367432
2019-09-26,4.400000095367432
2019-09-27,4.564000129699707
2019-09-30,4.48799991607666
2019-10-01,4.420000076293945
2019-10-02,3.2019999027252197
2019-10-03,3.509999990463257
2019-10-04,3.381999969482422
2019-10-07,3.2339999675750732
2019-10-08,2.9240000247955322
2019-10-09,3.065999984741211
2019-10-10,3.299999952316284
2019-10-11,3.257999897003174
2019-10-14,3.259999990463257
2019-10-15,3.200000047683716
2019-10-16,3.2279999256134033
2019-10-17,3.1740000247955322
2019-10-18,3.2160000801086426
2019-10-21,3.2760000228881836
2019-10-22,3.2820000648498535
2019-10-23,3.315999984741211
2019-10-24,3.3540000915527344
2019-10-25,3.319999933242798
2019-10-28,3.4539999961853027
2019-10-29,3.4240000247955322
2019-10-30,3.2300000190734863
2019-10-31,3.0739998817443848
2019-11-01,3.065999984741211
2019-11-04,3.119999885559082
2019-11-05,3.2200000286102295
2019-11-06,3.1500000953674316
2019-11-07,3.638000011444092
2019-11-08,3.25
2019-11-11,3.240000009536743
2019-11-12,3.063999891281128
2019-11-13,3.1540000438690186
2019-11-14,3.069999933242798
2019-11-15,3.065999984741211
2019-11-18,2.9619998931884766
2019-11-19,2.941999912261963
2019-11-20,2.8299999237060547
2019-11-21,2.752000093460083
2019-11-22,2.752000093460083
2019-11-25,2.759999990463257
2019-11-26,2.7679998874664307
2019-11-27,2.874000072479248
2019-11-28,2.799999952316284
2019-11-29,2.5999999046325684
2019-12-02,2.3980000019073486
2019-12-03,2.1579999923706055
2019-12-04,2.069999933242798
2019-12-05,2.0759999752044678
2019-12-06,2.130000114440918
2019-12-09,2.128000020980835
2019-12-10,2.3519999980926514
2019-12-11,2.3499999046325684
2019-12-12,2.3919999599456787
2019-12-13,2.5399999618530273
2019-12-16,2.809999942779541
2019-12-17,3.5
2019-12-18,3.2920000553131104
2019-12-19,2.9140000343322754
2019-12-20,2.507999897003174
2019-12-23,2.75
2019-12-27,2.6500000953674316
2019-12-30,2.677999973297119
2020-01-02,2.7119998931884766
2020-01-03,2.618000030517578
2020-01-06,2.5999999046325684
2020-01-07,2.5739998817443848
2020-01-08,2.5199999809265137
