Date,EA
2016-05-20,71.2294921875
2016-05-23,71.35615539550781
2016-05-24,73.41188049316406
2016-05-25,73.01244354248047
2016-05-26,73.17804718017578
2016-05-27,73.75289154052734
2016-05-31,74.77587127685547
2016-06-01,74.64921569824219
2016-06-02,74.61026763916016
2016-06-03,74.3958969116211
2016-06-06,74.52255249023438
2016-06-07,75.26300048828125
2016-06-08,74.31794738769531
2016-06-09,74.28873443603516
2016-06-10,73.34368133544922
2016-06-13,72.3304443359375
2016-06-14,72.60323333740234
2016-06-15,72.47657012939453
2016-06-16,73.07087707519531
2016-06-17,72.60323333740234
2016-06-20,73.3729248046875
2016-06-21,73.5677719116211
2016-06-22,72.87602996826172
2016-06-23,74.0938720703125
2016-06-24,71.3269271850586
2016-06-27,69.6609115600586
2016-06-28,70.73262786865234
2016-06-29,71.8432846069336
2016-06-30,73.81134033203125
2016-07-01,73.91851806640625
2016-07-05,73.93799591064453
2016-07-06,74.7661361694336
2016-07-07,74.64921569824219
2016-07-08,76.24703979492188
2016-07-11,77.13362884521484
2016-07-12,77.46489715576172
2016-07-13,75.62350463867188
2016-07-14,76.04244995117188
2016-07-15,75.82809448242188
2016-07-18,76.24703979492188
2016-07-19,74.53229522705078
2016-07-20,74.7271499633789
2016-07-21,73.44110107421875
2016-07-22,74.36668395996094
2016-07-25,74.9220199584961
2016-07-26,74.86356353759766
2016-07-27,74.69792938232422
2016-07-28,74.31794738769531
2016-07-29,74.35692596435547
2016-08-01,74.65895080566406
2016-08-02,74.80508422851562
2016-08-03,76.6075210571289
2016-08-04,76.21781158447266
2016-08-05,77.78639221191406
2016-08-08,77.2310562133789
2016-08-09,76.66598510742188
2016-08-10,76.5490493774414
2016-08-11,75.84757232666016
2016-08-12,75.4383773803711
2016-08-15,77.43565368652344
2016-08-16,76.04244995117188
2016-08-17,77.71818542480469
2016-08-18,78.89707946777344
2016-08-19,79.6570053100586
2016-08-22,79.39396667480469
2016-08-23,80.19285583496094
2016-08-24,80.30001831054688
2016-08-25,79.45240020751953
2016-08-26,79.12118530273438
2016-08-29,79.4134292602539
2016-08-30,79.62776947021484
2016-08-31,79.14064025878906
2016-09-01,79.6570053100586
2016-09-02,81.31327056884766
2016-09-06,81.71273040771484
2016-09-07,80.62155151367188
2016-09-08,80.04672241210938
2016-09-09,77.8058853149414
2016-09-12,78.76065063476562
2016-09-13,78.78990936279297
2016-09-14,78.75093078613281
2016-09-15,81.2256088256836
2016-09-16,80.7579345703125
2016-09-19,80.64102172851562
2016-09-20,80.8553695678711
2016-09-21,81.32301330566406
2016-09-22,81.03075408935547
2016-09-23,82.09268951416016
2016-09-26,81.35226440429688
2016-09-27,83.00851440429688
2016-09-28,82.81367492675781
2016-09-29,82.09268951416016
2016-09-30,83.2033920288086
2016-10-03,83.21314239501953
2016-10-04,83.35926818847656
2016-10-05,83.27157592773438
2016-10-06,82.40448760986328
2016-10-07,81.6542739868164
2016-10-10,82.56036376953125
2016-10-11,81.2256088256836
2016-10-12,80.4072036743164
2016-10-13,79.6570053100586
2016-10-14,80.46565246582031
2016-10-17,80.20259094238281
2016-10-18,81.84912872314453
2016-10-19,80.63129425048828
2016-10-20,80.39744567871094
2016-10-21,80.73846435546875
2016-10-24,81.98554992675781
2016-10-25,80.80668640136719
2016-10-26,80.45591735839844
2016-10-27,80.59233093261719
2016-10-28,77.40641784667969
2016-10-31,76.50032806396484
2016-11-01,75.83783721923828
2016-11-02,77.08489990234375
2016-11-03,78.44888305664062
2016-11-04,78.15663146972656
2016-11-07,78.99449157714844
2016-11-08,79.39396667480469
2016-11-09,77.39669036865234
2016-11-10,74.8148422241211
2016-11-11,75.45787048339844
2016-11-14,74.4153823852539
2016-11-15,75.62350463867188
2016-11-16,76.8023681640625
2016-11-17,77.5720443725586
2016-11-18,76.958251953125
2016-11-21,76.24703979492188
2016-11-22,75.7501449584961
2016-11-23,77.30899047851562
2016-11-25,77.13362884521484
2016-11-28,76.70494842529297
2016-11-29,79.27704620361328
2016-11-30,77.20182800292969
2016-12-01,73.6359634399414
2016-12-02,73.90875244140625
2016-12-05,75.45787048339844
2016-12-06,74.89277648925781
2016-12-07,75.94497680664062
2016-12-08,75.77938842773438
2016-12-09,76.72442626953125
2016-12-12,78.54631805419922
2016-12-13,78.68275451660156
2016-12-14,78.62425994873047
2016-12-15,79.4134292602539
2016-12-16,77.46489715576172
2016-12-19,77.45513916015625
2016-12-20,77.45513916015625
2016-12-21,77.61102294921875
2016-12-22,77.73767852783203
2016-12-23,78.59505462646484
2016-12-27,78.99449157714844
2016-12-28,78.31250762939453
2016-12-29,78.0981674194336
2016-12-30,76.73416900634766
2017-01-03,77.13362884521484
2017-01-04,78.55607604980469
2017-01-05,76.92901611328125
2017-01-06,76.9777603149414
2017-01-09,76.61726379394531
2017-01-10,76.82185363769531
2017-01-11,76.98749542236328
2017-01-12,77.55256652832031
2017-01-13,78.28327178955078
2017-01-17,78.16635131835938
2017-01-18,78.4586410522461
2017-01-19,78.31250762939453
2017-01-20,78.0591812133789
2017-01-23,77.82535552978516
2017-01-24,78.43914031982422
2017-01-25,79.38421630859375
2017-01-26,79.59854125976562
2017-01-27,81.02100372314453
2017-01-30,81.6834945678711
2017-01-31,81.28404235839844
2017-02-01,80.86512756347656
2017-02-02,80.38772583007812
2017-02-03,79.18934631347656
2017-02-06,79.42317199707031
2017-02-07,80.09542083740234
2017-02-08,79.38421630859375
2017-02-09,81.1184310913086
2017-02-10,83.95355987548828
2017-02-13,84.09970092773438
2017-02-14,83.84639739990234
2017-02-15,85.68779754638672
2017-02-16,85.59036254882812
2017-02-17,85.05455017089844
2017-02-21,85.28831481933594
2017-02-22,85.13246154785156
2017-02-23,84.42122650146484
2017-02-24,84.31404113769531
2017-02-27,84.76221466064453
2017-02-28,84.27507019042969
2017-03-01,85.56112670898438
2017-03-02,84.77198028564453
2017-03-03,84.99605560302734
2017-03-06,84.89863586425781
2017-03-07,86.02880096435547
2017-03-08,86.71078491210938
2017-03-09,86.74002075195312
2017-03-10,87.49994659423828
2017-03-13,88.39629364013672
2017-03-14,88.5619125366211
2017-03-15,89.15621185302734
2017-03-16,87.87989807128906
2017-03-17,87.28560638427734
2017-03-20,86.86666107177734
2017-03-21,86.13597106933594
2017-03-22,86.45745849609375
2017-03-23,86.33082580566406
2017-03-24,87.0517807006836
2017-03-27,86.73026275634766
2017-03-28,87.43174743652344
2017-03-29,87.47071838378906
2017-03-30,87.93836212158203
2017-03-31,87.2174072265625
2017-04-03,86.81795501708984
2017-04-04,86.98358154296875
2017-04-05,86.12621307373047
2017-04-06,86.2820816040039
2017-04-07,86.44772338867188
2017-04-10,86.45745849609375
2017-04-11,87.37328338623047
2017-04-12,87.63634490966797
2017-04-13,86.73026275634766
2017-04-17,86.9153823852539
2017-04-18,86.90564727783203
2017-04-19,87.34406280517578
2017-04-20,88.86394500732422
2017-04-21,89.57516479492188
2017-04-24,90.42276763916016
2017-04-25,90.59814453125
2017-04-26,91.09504699707031
2017-04-27,91.81600952148438
2017-04-28,92.38107299804688
2017-05-01,92.35186004638672
2017-05-02,91.82575225830078
2017-05-03,91.68934631347656
2017-05-04,92.32262420654297
2017-05-05,93.27742767333984
2017-05-08,93.26766967773438
2017-05-09,93.54048156738281
2017-05-10,105.3779525756836
2017-05-11,105.78715515136719
2017-05-12,106.28404998779297
2017-05-15,108.0474853515625
2017-05-16,108.88536834716797
2017-05-17,102.53306579589844
2017-05-18,104.1795883178711
2017-05-19,104.871337890625
2017-05-22,105.60205078125
2017-05-23,106.20610809326172
2017-05-24,109.42120361328125
2017-05-25,110.90213775634766
2017-05-26,109.2458267211914
2017-05-30,109.94731903076172
2017-05-31,110.41499328613281
2017-06-01,110.94110107421875
2017-06-02,111.57438659667969
2017-06-05,111.74000549316406
2017-06-06,110.76569366455078
2017-06-07,112.40250396728516
2017-06-08,111.35028839111328
2017-06-09,107.61880493164062
2017-06-12,106.09894561767578
2017-06-13,107.15116119384766
2017-06-14,107.19011688232422
2017-06-15,107.68699645996094
2017-06-16,107.6675033569336
2017-06-19,110.72674560546875
2017-06-20,110.55138397216797
2017-06-21,110.25907897949219
2017-06-22,109.72323608398438
2017-06-23,108.01825714111328
2017-06-26,108.9827880859375
2017-06-27,105.53384399414062
2017-06-28,106.01123809814453
2017-06-29,103.93601989746094
2017-06-30,103.00070190429688
2017-07-03,102.70842742919922
2017-07-05,104.01396942138672
2017-07-06,103.0299301147461
2017-07-07,104.68621063232422
2017-07-10,105.0661849975586
2017-07-11,105.63126373291016
2017-07-12,107.83314514160156
2017-07-13,106.17687225341797
2017-07-14,106.18661499023438
2017-07-17,106.62503814697266
2017-07-18,107.44342803955078
2017-07-19,108.70999145507812
2017-07-20,109.08995056152344
2017-07-21,109.33352661132812
2017-07-24,110.82416534423828
2017-07-25,110.73649597167969
2017-07-26,114.96485900878906
2017-07-27,114.57514953613281
2017-07-28,115.20841217041016
2017-07-31,113.73726654052734
2017-08-01,113.91262817382812
2017-08-02,113.82495880126953
2017-08-03,115.79299926757812
2017-08-04,114.20492553710938
2017-08-07,113.95162200927734
2017-08-08,113.5034408569336
2017-08-09,113.12347412109375
2017-08-10,111.05799865722656
2017-08-11,112.48043823242188
2017-08-14,114.09774780273438
2017-08-15,114.40950775146484
2017-08-16,116.18269348144531
2017-08-17,113.47418975830078
2017-08-18,113.87366485595703
2017-08-21,113.8346939086914
2017-08-22,115.9683609008789
2017-08-23,115.14024353027344
2017-08-24,114.78948974609375
2017-08-25,113.9223861694336
2017-08-28,115.67607879638672
2017-08-29,116.16322326660156
2017-08-30,118.83272552490234
2017-08-31,118.37483215332031
2017-09-01,116.24115753173828
2017-09-05,115.16944885253906
2017-09-06,113.99057006835938
2017-09-07,115.87094116210938
2017-09-08,115.23765563964844
2017-09-11,118.07280731201172
2017-09-12,117.3128662109375
2017-09-13,116.52371215820312
2017-09-14,116.12425994873047
2017-09-15,116.34831237792969
2017-09-18,116.87444305419922
2017-09-19,117.1180191040039
2017-09-20,117.24465942382812
2017-09-21,114.9843521118164
2017-09-22,115.45201110839844
2017-09-25,111.2625961303711
2017-09-26,110.98979187011719
2017-09-27,112.98706817626953
2017-09-28,113.61063385009766
2017-09-29,115.02330780029297
2017-10-02,114.91614532470703
2017-10-03,114.9258804321289
2017-10-04,115.51043701171875
2017-10-05,116.44576263427734
2017-10-06,117.00108337402344
2017-10-09,115.56890869140625
2017-10-10,114.78948974609375
2017-10-11,113.06500244140625
2017-10-12,114.12699127197266
2017-10-13,115.56890869140625
2017-10-16,114.458251953125
2017-10-17,112.996826171875
2017-10-18,110.24934387207031
2017-10-19,110.16165924072266
2017-10-20,110.69754028320312
2017-10-23,110.73649597167969
2017-10-24,110.47342681884766
2017-10-25,111.61334228515625
2017-10-26,112.85067749023438
2017-10-27,113.8833999633789
2017-10-30,114.5556411743164
2017-10-31,116.52371215820312
2017-11-01,111.52566528320312
2017-11-02,109.79143524169922
2017-11-03,110.288330078125
2017-11-06,109.5673599243164
2017-11-07,108.826904296875
2017-11-08,111.2138900756836
2017-11-09,109.01202392578125
2017-11-10,109.84990692138672
2017-11-13,109.1289291381836
2017-11-14,109.38223266601562
2017-11-15,108.61256408691406
2017-11-16,108.7294921875
2017-11-17,106.02098083496094
2017-11-20,104.871337890625
2017-11-21,104.93952941894531
2017-11-22,104.55955505371094
2017-11-24,105.16361999511719
2017-11-27,104.23804473876953
2017-11-28,106.65425109863281
2017-11-29,102.77662658691406
2017-11-30,103.61451721191406
2017-12-01,103.29301452636719
2017-12-04,98.23650360107422
2017-12-05,100.72089385986328
2017-12-06,100.52606964111328
2017-12-07,101.6854476928711
2017-12-08,102.56228637695312
2017-12-11,105.14412689208984
2017-12-12,104.89082336425781
2017-12-13,102.82536315917969
2017-12-14,103.6827163696289
2017-12-15,106.46915435791016
2017-12-18,104.57902526855469
2017-12-19,104.247802734375
2017-12-20,105.66048431396484
2017-12-21,105.19284057617188
2017-12-22,103.29301452636719
2017-12-26,102.3576889038086
2017-12-27,102.52333068847656
2017-12-28,102.60127258300781
2017-12-29,102.3576889038086
2018-01-02,106.63475799560547
2018-01-03,106.92706298828125
2018-01-04,104.43292236328125
2018-01-05,109.49915313720703
2018-01-08,110.30780029296875
2018-01-09,109.29457092285156
2018-01-10,109.36275482177734
2018-01-11,109.11919403076172
2018-01-12,110.22012329101562
2018-01-16,109.04125213623047
2018-01-17,110.22987365722656
2018-01-18,112.3148193359375
2018-01-19,113.19168090820312
2018-01-22,114.95513153076172
2018-01-23,114.64332580566406
2018-01-24,111.71076202392578
2018-01-25,111.55488586425781
2018-01-26,112.23685455322266
2018-01-29,114.6238784790039
2018-01-30,115.64686584472656
2018-01-31,123.69438934326172
2018-02-01,124.88301849365234
2018-02-02,121.32689666748047
2018-02-05,118.51122283935547
2018-02-06,119.96290588378906
2018-02-07,119.88496398925781
2018-02-08,113.54241180419922
2018-02-09,117.53695678710938
2018-02-12,119.07630157470703
2018-02-13,119.13478088378906
2018-02-14,120.58643341064453
2018-02-15,123.22675323486328
2018-02-16,122.77857971191406
2018-02-20,123.09031677246094
2018-02-21,121.68739318847656
2018-02-22,121.40483856201172
2018-02-23,123.830810546875
2018-02-26,125.26299285888672
2018-02-27,122.56421661376953
2018-02-28,120.51824188232422
2018-03-01,119.02760314941406
2018-03-02,121.87250518798828
2018-03-05,122.85651397705078
2018-03-06,121.34640502929688
2018-03-07,123.89898681640625
2018-03-08,125.50658416748047
2018-03-09,125.18506622314453
2018-03-12,124.82453918457031
2018-03-13,123.31442260742188
2018-03-14,124.67840576171875
2018-03-15,125.79883575439453
2018-03-16,125.21428680419922
2018-03-19,122.2135009765625
2018-03-20,123.58720397949219
2018-03-21,122.75908660888672
2018-03-22,119.81676483154297
2018-03-23,118.31637573242188
2018-03-26,123.18775939941406
2018-03-27,116.8939208984375
2018-03-28,116.26065063476562
2018-03-29,118.12152099609375
2018-04-02,115.66633605957031
2018-04-03,116.43602752685547
2018-04-04,117.02056884765625
2018-04-05,118.11177825927734
2018-04-06,115.31558990478516
2018-04-09,115.80274200439453
2018-04-10,117.60514068603516
2018-04-11,115.72480010986328
2018-04-12,117.97537994384766
2018-04-13,117.4297866821289
2018-04-16,119.04708099365234
2018-04-17,121.11253356933594
2018-04-18,121.71660614013672
2018-04-19,119.94342803955078
2018-04-20,117.78050994873047
2018-04-23,116.52371215820312
2018-04-24,115.53968811035156
2018-04-25,113.67880249023438
2018-04-26,116.52371215820312
2018-04-27,114.44849395751953
2018-04-30,114.94538879394531
2018-05-01,116.74777221679688
2018-05-02,115.88066101074219
2018-05-03,117.07904052734375
2018-05-04,120.45980072021484
2018-05-07,120.73258972167969
2018-05-08,120.7033462524414
2018-05-09,127.64022827148438
2018-05-10,130.31942749023438
2018-05-11,129.39395141601562
2018-05-14,129.12112426757812
2018-05-15,126.76337432861328
2018-05-16,127.49407196044922
2018-05-17,127.44534301757812
2018-05-18,128.60475158691406
2018-05-21,129.49131774902344
2018-05-22,128.7800750732422
2018-05-23,130.06619262695312
2018-05-24,128.09812927246094
2018-05-25,128.45863342285156
2018-05-29,127.87403869628906
2018-05-30,127.9909439086914
2018-05-31,127.54279327392578
2018-06-01,132.19985961914062
2018-06-04,131.19635009765625
2018-06-05,133.4372100830078
2018-06-06,133.41770935058594
2018-06-07,133.38844299316406
2018-06-08,134.32374572753906
2018-06-11,135.58059692382812
2018-06-12,136.18463134765625
2018-06-13,139.59458923339844
2018-06-14,140.6760711669922
2018-06-15,142.87796020507812
2018-06-18,141.1339874267578
2018-06-19,139.40953063964844
2018-06-20,139.84791564941406
2018-06-21,139.4679718017578
2018-06-22,137.62655639648438
2018-06-25,136.90565490722656
2018-06-26,136.7594757080078
2018-06-27,134.2068634033203
2018-06-28,137.0127716064453
2018-06-29,137.39276123046875
2018-07-02,139.78952026367188
2018-07-03,137.5973663330078
2018-07-05,139.54588317871094
2018-07-06,141.36781311035156
2018-07-09,140.91964721679688
2018-07-10,140.48118591308594
2018-07-11,141.9718475341797
2018-07-12,144.7875213623047
2018-07-13,144.90444946289062
2018-07-16,142.9071502685547
2018-07-17,144.9141845703125
2018-07-18,145.09930419921875
2018-07-19,144.15426635742188
2018-07-20,143.6865692138672
2018-07-23,142.7902374267578
2018-07-24,140.60789489746094
2018-07-25,142.7318115234375
2018-07-26,138.2501220703125
2018-07-27,130.3682098388672
2018-07-30,122.96368408203125
2018-07-31,125.43833923339844
2018-08-01,124.20101165771484
2018-08-02,125.34091186523438
2018-08-03,127.50379180908203
2018-08-06,125.71114349365234
2018-08-07,124.80509185791016
2018-08-08,125.10710906982422
2018-08-09,124.53225708007812
2018-08-10,127.94224548339844
2018-08-13,127.94224548339844
2018-08-14,128.51707458496094
2018-08-15,124.75635528564453
2018-08-16,126.37366485595703
2018-08-17,124.71739196777344
2018-08-20,124.42508697509766
2018-08-21,123.4995346069336
2018-08-22,124.33743286132812
2018-08-23,122.86624908447266
2018-08-24,125.6527099609375
2018-08-27,125.6527099609375
2018-08-28,124.5030288696289
2018-08-29,125.21428680419922
2018-08-30,112.9578628540039
2018-08-31,110.49292755126953
2018-09-04,110.60008239746094
2018-09-05,108.68077850341797
2018-09-06,110.288330078125
2018-09-07,111.95433044433594
2018-09-10,110.29805755615234
2018-09-11,109.4017333984375
2018-09-12,110.09346771240234
2018-09-13,110.91185760498047
2018-09-14,111.3307876586914
2018-09-17,109.79143524169922
2018-09-18,109.7524642944336
2018-09-19,110.01551818847656
2018-09-20,110.55138397216797
2018-09-21,112.0615005493164
2018-09-24,112.27584075927734
2018-09-25,113.25988006591797
2018-09-26,115.05255889892578
2018-09-27,116.30937957763672
2018-09-28,117.39081573486328
2018-10-01,114.52644348144531
2018-10-02,114.03929901123047
2018-10-03,113.39627075195312
2018-10-04,111.0774917602539
2018-10-05,110.80470275878906
2018-10-08,107.77469635009766
2018-10-09,106.67373657226562
2018-10-10,102.44539642333984
2018-10-11,100.93524932861328
2018-10-12,103.37094116210938
2018-10-15,103.15658569335938
2018-10-16,104.65701293945312
2018-10-17,105.99176025390625
2018-10-18,103.07867431640625
2018-10-19,99.48355102539062
2018-10-22,98.75286865234375
2018-10-23,96.54125213623047
2018-10-24,93.7742919921875
2018-10-25,96.10282897949219
2018-10-26,93.74507904052734
2018-10-29,88.84444427490234
2018-10-30,92.39081573486328
2018-10-31,88.6398696899414
2018-11-01,91.77701568603516
2018-11-02,90.08179473876953
2018-11-05,90.30587005615234
2018-11-06,89.85769653320312
2018-11-07,91.38731384277344
2018-11-08,91.45552062988281
2018-11-09,86.6036148071289
2018-11-12,85.40525817871094
2018-11-13,85.14219665527344
2018-11-14,83.55413818359375
2018-11-15,85.98005676269531
2018-11-16,83.75872802734375
2018-11-19,80.90408325195312
2018-11-20,80.88459014892578
2018-11-21,81.85888671875
2018-11-23,80.54360961914062
2018-11-26,82.74547576904297
2018-11-27,82.85265350341797
2018-11-28,83.6905288696289
2018-11-29,84.16790008544922
2018-11-30,81.9075927734375
2018-12-03,81.83939361572266
2018-12-04,79.09192657470703
2018-12-06,81.72248840332031
2018-12-07,80.39744567871094
2018-12-10,81.57635498046875
2018-12-11,81.29380798339844
2018-12-12,80.8553695678711
2018-12-13,78.78015899658203
2018-12-14,78.0981674194336
2018-12-17,77.19206237792969
2018-12-18,77.94227600097656
2018-12-19,76.3444595336914
2018-12-20,75.44812774658203
2018-12-21,74.6004867553711
2018-12-24,72.79810333251953
2018-12-26,75.88655853271484
2018-12-27,77.38693237304688
2018-12-28,77.26028442382812
2018-12-31,76.88031005859375
2019-01-02,78.30277252197266
2019-01-03,76.68546295166016
2019-01-04,82.24858856201172
2019-01-07,85.33705139160156
2019-01-08,86.73026275634766
2019-01-09,86.62308502197266
2019-01-10,88.66907501220703
2019-01-11,88.36705780029297
2019-01-14,86.30158996582031
2019-01-15,87.18816375732422
2019-01-16,87.60713195800781
2019-01-17,87.01280212402344
2019-01-18,90.14022827148438
2019-01-22,88.96137237548828
2019-01-23,86.83743286132812
2019-01-24,89.12699890136719
2019-01-25,89.38031768798828
2019-01-28,88.14298248291016
2019-01-29,84.99605560302734
2019-01-30,86.93486785888672
2019-01-31,89.86744689941406
2019-02-01,88.8736801147461
2019-02-04,86.15544891357422
2019-02-05,90.14022827148438
2019-02-06,78.1468734741211
2019-02-07,81.93680572509766
2019-02-08,95.0895767211914
2019-02-11,94.73883056640625
2019-02-12,99.69791412353516
2019-02-13,99.61998748779297
2019-02-14,102.54277801513672
2019-02-15,104.0919189453125
2019-02-19,100.31169891357422
2019-02-20,96.09308624267578
2019-02-21,94.36862182617188
2019-02-22,93.4527816772461
2019-02-25,93.39431762695312
2019-02-26,95.96641540527344
2019-02-27,95.32341003417969
2019-02-28,93.31639862060547
2019-03-01,94.90447235107422
2019-03-04,94.78756713867188
2019-03-05,93.25794219970703
2019-03-06,92.33236694335938
2019-03-07,96.8042984008789
2019-03-08,95.83004760742188
2019-03-11,96.4925308227539
2019-03-12,96.05411529541016
2019-03-13,97.55449676513672
2019-03-14,96.28793334960938
2019-03-15,96.43409729003906
2019-03-18,97.09658813476562
2019-03-19,95.00189971923828
2019-03-20,94.53421783447266
2019-03-21,102.18231964111328
2019-03-22,99.7076644897461
2019-03-25,99.11336517333984
2019-03-26,99.68816375732422
2019-03-27,98.08062744140625
2019-03-28,99.57127380371094
2019-03-29,99.01589965820312
2019-04-01,100.02916717529297
2019-04-02,98.24622344970703
2019-04-03,97.57398986816406
2019-04-04,95.42083740234375
2019-04-05,96.87250518798828
2019-04-08,95.43058013916016
2019-04-09,95.72285461425781
2019-04-10,97.06736755371094
2019-04-11,97.99292755126953
2019-04-12,99.21077728271484
2019-04-15,95.3331527709961
2019-04-16,91.41655731201172
