Date,CPLE6.SA
2016-06-15,1.3577567338943481
2016-06-16,1.4154884815216064
2016-06-17,1.4315251111984253
2016-06-20,1.4646670818328857
2016-06-21,1.5298821926116943
2016-06-22,1.5250709056854248
2016-06-23,1.59563148021698
2016-06-24,1.5571445226669312
2016-06-27,1.5528677701950073
2016-06-28,1.5999079942703247
2016-06-29,1.638930320739746
2016-06-30,1.5619550943374634
2016-07-01,1.5678350925445557
2016-07-04,1.5961661338806152
2016-07-05,1.6346540451049805
2016-07-06,1.61006498336792
2016-07-07,1.5758532285690308
2016-07-08,1.6261008977890015
2016-07-11,1.7330116033554077
2016-07-12,1.7265969514846802
2016-07-13,1.7410292625427246
2016-07-14,1.7805858850479126
2016-07-15,1.773102045059204
2016-07-18,1.8190735578536987
2016-07-19,1.8329722881317139
2016-07-20,1.8067786693572998
2016-07-21,1.811590313911438
2016-07-22,1.8265572786331177
2016-07-25,1.8030370473861694
2016-07-26,1.7763091325759888
2016-07-27,1.737822413444519
2016-07-28,1.7298041582107544
2016-07-29,1.718578577041626
2016-08-01,1.734614610671997
2016-08-02,1.683298110961914
2016-08-03,1.6934545040130615
2016-08-04,1.7276657819747925
2016-08-05,1.7191128730773926
2016-08-08,1.6715376377105713
2016-08-09,1.660312294960022
2016-08-10,1.66886568069458
2016-08-11,1.7052152156829834
2016-08-12,1.6918509006500244
2016-08-15,1.7656186819076538
2016-08-16,1.7848623991012573
2016-08-17,1.8158665895462036
2016-08-18,1.8169353008270264
2016-08-19,1.8260228633880615
2016-08-22,1.7827244997024536
2016-08-23,1.7752407789230347
2016-08-24,1.8083829879760742
2016-08-25,1.841524362564087
2016-08-26,1.7811206579208374
2016-08-29,1.8286960124969482
2016-08-30,1.7875356674194336
2016-08-31,1.7618768215179443
2016-09-01,1.7853972911834717
2016-09-02,1.8575611114501953
2016-09-05,1.8719942569732666
2016-09-06,1.8735976219177246
2016-09-08,1.8907034397125244
2016-09-09,1.790208101272583
2016-09-12,1.80036461353302
2016-09-13,1.7143018245697021
2016-09-14,1.7282003164291382
2016-09-15,1.784327745437622
2016-09-16,1.7479784488677979
2016-09-19,1.7789825201034546
2016-09-20,1.8281612396240234
2016-09-21,1.8174703121185303
2016-09-22,1.8602337837219238
2016-09-23,1.855958104133606
2016-09-26,1.8607686758041382
2016-09-27,1.841524362564087
2016-09-28,1.842594027519226
2016-09-29,1.8388521671295166
2016-09-30,1.7976915836334229
2016-10-03,1.8051753044128418
2016-10-04,1.7918113470077515
2016-10-05,1.8174703121185303
2016-10-06,1.8228150606155396
2016-10-07,1.802502989768982
2016-10-10,1.8340412378311157
2016-10-11,1.8479394912719727
2016-10-13,1.870924949645996
2016-10-14,1.8885647058486938
2016-10-17,1.9323980808258057
2016-10-18,1.9885259866714478
2016-10-19,1.9778354167938232
2016-10-20,1.9874576330184937
2016-10-21,1.972489356994629
2016-10-24,1.954314947128296
2016-10-25,1.9345365762710571
2016-10-26,1.938278079032898
2016-10-27,1.930260419845581
2016-10-28,1.946831464767456
2016-10-31,1.953780174255371
2016-11-01,1.9142240285873413
2016-11-03,1.890169382095337
2016-11-04,1.855958104133606
2016-11-07,1.9505729675292969
2016-11-08,1.9505729675292969
2016-11-09,1.8784090280532837
2016-11-10,1.738891363143921
2016-11-11,1.524002194404602
2016-11-14,1.484445571899414
2016-11-16,1.5576789379119873
2016-11-17,1.4887222051620483
2016-11-18,1.5101035833358765
2016-11-21,1.5614204406738281
2016-11-22,1.550729513168335
2016-11-23,1.5737154483795166
2016-11-24,1.5346928834915161
2016-11-25,1.5694388151168823
2016-11-28,1.5999079942703247
2016-11-29,1.5491262674331665
2016-11-30,1.5475225448608398
2016-12-01,1.4764271974563599
2016-12-02,1.484445571899414
2016-12-05,1.4598561525344849
2016-12-06,1.482841968536377
2016-12-07,1.5186569690704346
2016-12-08,1.5282783508300781
2016-12-09,1.5298821926116943
2016-12-12,1.5122421979904175
2016-12-13,1.5272094011306763
2016-12-14,1.4865837097167969
2016-12-15,1.487118124961853
2016-12-16,1.5256059169769287
2016-12-19,1.4459576606750488
2016-12-20,1.4550451040267944
2016-12-21,1.4267138242721558
2016-12-22,1.4320592880249023
2016-12-23,1.4090735912322998
2016-12-26,1.4331284761428833
2016-12-27,1.4464925527572632
2016-12-28,1.4459576606750488
2016-12-29,1.4625283479690552
2017-01-02,1.4539759159088135
2017-01-03,1.5624898672103882
2017-01-04,1.5469880104064941
2017-01-05,1.5256059169769287
2017-01-06,1.5480566024780273
2017-01-09,1.5314860343933105
2017-01-10,1.53415846824646
2017-01-11,1.6052533388137817
2017-01-12,1.6811596155166626
2017-01-13,1.6726067066192627
2017-01-16,1.6731418371200562
2017-01-17,1.6982653141021729
2017-01-18,1.683298110961914
2017-01-19,1.6635198593139648
2017-01-20,1.660312294960022
2017-01-23,1.6993346214294434
2017-01-24,1.7175087928771973
2017-01-26,1.723923921585083
2017-01-27,1.7282003164291382
2017-01-30,1.6555014848709106
2017-01-31,1.718578577041626
2017-02-01,1.7025415897369385
2017-02-02,1.7367526292800903
2017-02-03,1.7506515979766846
2017-02-06,1.7233892679214478
2017-02-07,1.7447712421417236
2017-02-08,1.7559969425201416
2017-02-09,1.7335456609725952
2017-02-10,1.7410292625427246
2017-02-13,1.7784478664398193
2017-02-14,1.7292693853378296
2017-02-15,1.7870010137557983
2017-02-16,1.8634417057037354
2017-02-17,1.839386224746704
2017-02-20,1.8548884391784668
2017-02-21,1.8629070520401
2017-02-22,1.8420592546463013
2017-02-23,1.827092170715332
2017-02-24,1.8014335632324219
2017-03-01,1.8014335632324219
2017-03-02,1.784327745437622
2017-03-03,1.839386224746704
2017-03-06,1.8693212270736694
2017-03-07,1.8907034397125244
2017-03-08,1.8436628580093384
2017-03-09,1.7602730989456177
2017-03-10,1.8121247291564941
2017-03-13,1.8602337837219238
2017-03-14,1.7848623991012573
2017-03-15,1.8511466979980469
2017-03-16,1.869855523109436
2017-03-17,1.8474045991897583
2017-03-20,1.8169353008270264
2017-03-21,1.7501165866851807
2017-03-22,1.7308727502822876
2017-03-23,1.7576006650924683
2017-03-24,1.7666882276535034
2017-03-27,1.7533243894577026
2017-03-28,1.736218810081482
2017-03-29,1.7533243894577026
2017-03-30,1.7212507724761963
2017-03-31,1.7501165866851807
2017-04-03,1.7249925136566162
2017-04-04,1.7191128730773926
2017-04-05,1.673675775527954
2017-04-06,1.6442762613296509
2017-04-07,1.6587088108062744
2017-04-10,1.6261008977890015
2017-04-11,1.6341193914413452
2017-04-12,1.6132718324661255
2017-04-13,1.5779920816421509
2017-04-17,1.6127369403839111
2017-04-18,1.6143410205841064
2017-04-19,1.606857180595398
2017-04-20,1.6244977712631226
2017-04-24,1.5961661338806152
2017-04-25,1.6047192811965942
2017-04-26,1.5908211469650269
2017-04-27,1.5346928834915161
2017-04-28,1.5592824220657349
2017-05-02,1.6150308847427368
2017-05-03,1.5703599452972412
2017-05-04,1.5354247093200684
2017-05-05,1.5205340385437012
2017-05-08,1.4604002237319946
2017-05-09,1.555469036102295
2017-05-10,1.6093038320541382
2017-05-11,1.6178940534591675
2017-05-12,1.6723012924194336
2017-05-15,1.6780284643173218
2017-05-16,1.7467528581619263
2017-05-17,1.7169722318649292
2017-05-18,1.5004889965057373
2017-05-19,1.5806688070297241
2017-05-22,1.5233978033065796
2017-05-23,1.5577598810195923
2017-05-24,1.6201848983764648
2017-05-25,1.6012855768203735
2017-05-26,1.6035763025283813
2017-05-29,1.6035763025283813
2017-05-30,1.6150308847427368
2017-05-31,1.594986081123352
2017-06-01,1.5789498090744019
2017-06-02,1.5967038869857788
2017-06-05,1.5577598810195923
2017-06-06,1.5806688070297241
2017-06-07,1.594413161277771
2017-06-08,1.471854329109192
2017-06-09,1.4329098463058472
2017-06-12,1.4403549432754517
2017-06-13,1.4346280097961426
2017-06-14,1.459254503250122
2017-06-15,1.459254503250122
2017-06-16,1.469563364982605
2017-06-19,1.4604002237319946
2017-06-20,1.421455979347229
2017-06-21,1.3888119459152222
2017-06-22,1.4266103506088257
2017-06-23,1.420310139656067
2017-06-26,1.4437917470932007
2017-06-27,1.435773491859436
2017-06-28,1.3991206884384155
2017-06-29,1.3893842697143555
2017-06-30,1.404847502708435
2017-07-03,1.414583444595337
2017-07-04,1.412865400314331
2017-07-05,1.4071383476257324
2017-07-06,1.4541003704071045
2017-07-07,1.4317649602890015
2017-07-10,1.4890347719192505
2017-07-11,1.4787267446517944
2017-07-12,1.5004889965057373
2017-07-13,1.4890347719192505
2017-07-14,1.5073612928390503
2017-07-17,1.5119433403015137
2017-07-18,1.507934331893921
2017-07-19,1.506216287612915
2017-07-20,1.5176703929901123
2017-07-21,1.5176703929901123
2017-07-24,1.5142343044281006
2017-07-25,1.5377155542373657
2017-07-26,1.5348516702651978
2017-07-27,1.5004889965057373
2017-07-28,1.481589674949646
2017-07-31,1.483880877494812
2017-08-01,1.4890347719192505
2017-08-02,1.509079933166504
2017-08-03,1.481016993522644
2017-08-04,1.4798718690872192
2017-08-07,1.517098069190979
2017-08-08,1.5176703929901123
2017-08-09,1.483880877494812
2017-08-10,1.4460827112197876
2017-08-11,1.5176703929901123
2017-08-14,1.6602747440338135
2017-08-15,1.5835316181182861
2017-08-16,1.6035763025283813
2017-08-17,1.586395263671875
2017-08-18,1.6396571397781372
2017-08-21,1.6608468294143677
2017-08-22,1.6980730295181274
2017-08-23,1.7106726169586182
2017-08-24,1.72957181930542
2017-08-25,1.69520902633667
2017-08-28,1.6929187774658203
2017-08-29,1.6579837799072266
2017-08-30,1.665428638458252
2017-08-31,1.6459572315216064
2017-09-01,1.6780284643173218
2017-09-04,1.672873854637146
2017-09-05,1.654547095298767
2017-09-06,1.6677192449569702
2017-09-07,1.6677192449569702
2017-09-08,1.6677192449569702
2017-09-11,1.6831823587417603
2017-09-12,1.6860462427139282
2017-09-13,1.688336730003357
2017-09-14,1.6843281984329224
2017-09-15,1.6946367025375366
2017-09-18,1.6923458576202393
2017-09-19,1.672873854637146
2017-09-20,1.6974999904632568
2017-09-21,1.6889090538024902
2017-09-22,1.675164818763733
2017-09-25,1.6522561311721802
2017-09-26,1.6362203359603882
2017-09-27,1.5932676792144775
2017-09-28,1.6127398014068604
2017-09-29,1.6167484521865845
2017-10-02,1.6408023834228516
2017-10-03,1.6614198684692383
2017-10-04,1.657410740852356
2017-10-05,1.6682922840118408
2017-10-06,1.6522561311721802
2017-10-09,1.648247241973877
2017-10-10,1.6843281984329224
2017-10-11,1.6614198684692383
2017-10-12,1.6614198684692383
2017-10-13,1.6150308847427368
2017-10-16,1.6007131338119507
2017-10-17,1.561768889427185
2017-10-18,1.5520330667495728
2017-10-19,1.5967038869857788
2017-10-20,1.6007131338119507
2017-10-23,1.5348516702651978
2017-10-24,1.5291244983673096
2017-10-25,1.5262607336044312
2017-10-26,1.5296975374221802
2017-10-27,1.5159523487091064
2017-10-30,1.4764360189437866
2017-10-31,1.4311922788619995
2017-11-01,1.414583444595337
2017-11-02,1.414583444595337
2017-11-03,1.411719799041748
2017-11-06,1.410001516342163
2017-11-07,1.3647578954696655
2017-11-08,1.396256923675537
2017-11-09,1.3744943141937256
2017-11-10,1.372775673866272
2017-11-13,1.3584576845169067
2017-11-14,1.3206593990325928
2017-11-15,1.3206593990325928
2017-11-16,1.348721981048584
2017-11-17,1.344140887260437
2017-11-20,1.344140887260437
2017-11-21,1.3424224853515625
2017-11-22,1.3945388793945312
2017-11-23,1.4432188272476196
2017-11-24,1.4220287799835205
2017-11-27,1.3659034967422485
2017-11-28,1.384803056716919
2017-11-29,1.3859480619430542
2017-11-30,1.3212321996688843
2017-12-01,1.3372681140899658
2017-12-04,1.3470040559768677
2017-12-05,1.3103511333465576
2017-12-06,1.3172237873077393
2017-12-07,1.287442684173584
2017-12-08,1.3114967346191406
2017-12-11,1.305196762084961
2017-12-12,1.3126417398452759
2017-12-13,1.3292502164840698
2017-12-14,1.296033263206482
2017-12-15,1.3218048810958862
2017-12-18,1.3103511333465576
2017-12-19,1.271979808807373
2017-12-20,1.3155055046081543
2017-12-21,1.3573126792907715
2017-12-22,1.3618946075439453
2017-12-25,1.3618946075439453
2017-12-26,1.3853752613067627
2017-12-27,1.4059927463531494
2017-12-28,1.4289007186889648
2017-12-29,1.4289007186889648
2018-01-02,1.4389840364456177
2018-01-03,1.4121146202087402
2018-01-04,1.4043529033660889
2018-01-05,1.4270416498184204
2018-01-08,1.4330133199691772
2018-01-09,1.4228620529174805
2018-01-10,1.4276390075683594
2018-01-11,1.4270416498184204
2018-01-12,1.3942023515701294
2018-01-15,1.3894253969192505
2018-01-16,1.3989790678024292
2018-01-17,1.3679300546646118
2018-01-18,1.3464348316192627
2018-01-19,1.361362338066101
2018-01-22,1.3553913831710815
2018-01-23,1.361959457397461
2018-01-24,1.3965905904769897
2018-01-25,1.3965905904769897
2018-01-26,1.4389840364456177
2018-01-29,1.4628678560256958
2018-01-30,1.4604796171188354
2018-01-31,1.4634642601013184
2018-02-01,1.4676438570022583
2018-02-02,1.444954752922058
2018-02-05,1.3977844715118408
2018-02-06,1.419877290725708
2018-02-07,1.4085323810577393
2018-02-08,1.397187352180481
2018-02-09,1.3846484422683716
2018-02-14,1.4574933052062988
2018-02-15,1.456896424293518
2018-02-16,1.452716588973999
2018-02-19,1.4598820209503174
2018-02-20,1.4718236923217773
2018-02-21,1.4658527374267578
2018-02-22,1.4682412147521973
2018-02-23,1.516605257987976
2018-02-26,1.5691497325897217
2018-02-27,1.541086196899414
2018-02-28,1.513620138168335
2018-03-01,1.517202615737915
2018-03-02,1.519590973854065
2018-03-05,1.5201880931854248
2018-03-06,1.4927223920822144
2018-03-07,1.4963045120239258
2018-03-08,1.5279502868652344
2018-03-09,1.558998465538025
2018-03-12,1.6049749851226807
2018-03-13,1.6139312982559204
2018-03-14,1.5882564783096313
2018-03-15,1.5996007919311523
2018-03-16,1.644979476928711
2018-03-19,1.6354260444641113
2018-03-20,1.627066731452942
2018-03-21,1.627066731452942
2018-03-22,1.6210957765579224
2018-03-23,1.586464524269104
2018-03-26,1.608557105064392
2018-03-27,1.5679551362991333
2018-03-28,1.547654390335083
2018-03-29,1.557207465171814
2018-04-02,1.5494457483291626
2018-04-03,1.5554161071777344
2018-04-04,1.5512365102767944
2018-04-05,1.5673580169677734
2018-04-06,1.5464597940444946
2018-04-09,1.5046638250350952
2018-04-10,1.5237704515457153
2018-04-11,1.5649700164794922
2018-04-12,1.5709407329559326
2018-04-13,1.5225768089294434
2018-04-16,1.4646589756011963
2018-04-17,1.5082459449768066
2018-04-18,1.5070520639419556
2018-04-19,1.513022780418396
2018-04-20,1.5004843473434448
2018-04-23,1.5100374221801758
2018-04-24,1.519590973854065
2018-04-25,1.510634422302246
2018-04-26,1.587062120437622
2018-04-27,1.608557105064392
2018-04-30,1.5996007919311523
2018-05-02,1.5524306297302246
2018-05-03,1.5261590480804443
2018-05-04,1.5464597940444946
2018-05-07,1.5225768089294434
2018-05-08,1.514813780784607
2018-05-09,1.487348198890686
2018-05-10,1.541086196899414
2018-05-11,1.5219794511795044
2018-05-14,1.4718236923217773
2018-05-15,1.4419690370559692
2018-05-16,1.4825711250305176
2018-05-17,1.435998558998108
2018-05-18,1.4186828136444092
2018-05-21,1.4509252309799194
2018-05-22,1.4897364377975464
2018-05-23,1.495110034942627
2018-05-24,1.4837656021118164
2018-05-25,1.4700323343276978
2018-05-28,1.4061435461044312
2018-05-29,1.4055471420288086
2018-05-30,1.4031589031219482
2018-06-01,1.4079352617263794
2018-06-04,1.4318190813064575
2018-06-05,1.3840519189834595
2018-06-06,1.3524065017700195
2018-06-07,1.3434498310089111
2018-06-08,1.3673332929611206
2018-06-11,1.3297165632247925
2018-06-12,1.3189690113067627
2018-06-13,1.3673332929611206
2018-06-14,1.365541696548462
2018-06-15,1.323148488998413
2018-06-18,1.2907718420028687
2018-06-19,1.3273427486419678
2018-06-20,1.3693090677261353
2018-06-21,1.2979663610458374
2018-06-22,1.29916512966156
2018-06-25,1.308158040046692
2018-06-26,1.2979663610458374
2018-06-27,1.2500041723251343
2018-06-28,1.2763832807540894
2018-06-29,1.3141534328460693
2018-07-02,1.3165515661239624
2018-07-03,1.3561196327209473
2018-07-04,1.3789019584655762
2018-07-05,1.3549209833145142
2018-07-06,1.3489258289337158
2018-07-10,1.333937406539917
2018-07-11,1.3165515661239624
2018-07-12,1.3027619123458862
2018-07-13,1.278182029724121
2018-07-16,1.2530019283294678
2018-07-17,1.2446086406707764
2018-07-18,1.245807409286499
2018-07-19,1.2470065355300903
2018-07-20,1.2877740859985352
2018-07-23,1.2775821685791016
2018-07-24,1.2901721000671387
2018-07-25,1.2901721000671387
2018-07-26,1.2949684858322144
2018-07-27,1.278182029724121
2018-07-30,1.2625941038131714
2018-07-31,1.2290211915969849
2018-08-01,1.2685893774032593
2018-08-02,1.2709873914718628
2018-08-03,1.2865753173828125
2018-08-06,1.2973664999008179
2018-08-07,1.2571988105773926
2018-08-08,1.241011142730713
2018-08-09,1.199044942855835
2018-08-10,1.1600757837295532
2018-08-13,1.1768622398376465
2018-08-14,1.211035132408142
2018-08-15,1.211035132408142
2018-08-16,1.2536009550094604
2018-08-17,1.2530019283294678
2018-08-20,1.2793805599212646
2018-08-21,1.2158313989639282
2018-08-22,1.2272225618362427
2018-08-23,1.1870546340942383
2018-08-24,1.1630735397338867
2018-08-27,1.2104361057281494
2018-08-28,1.211035132408142
2018-08-29,1.2284213304519653
2018-08-30,1.2056398391723633
2018-08-31,1.2224262952804565
2018-09-03,1.2170307636260986
2018-09-04,1.2224262952804565
2018-09-05,1.2260231971740723
2018-09-06,1.2404122352600098
2018-09-10,1.2589973211288452
2018-09-11,1.2332175970077515
2018-09-12,1.2320183515548706
2018-09-13,1.202042579650879
2018-09-14,1.220028042793274
2018-09-17,1.259596824645996
2018-09-18,1.2775821685791016
2018-09-19,1.2793805599212646
2018-09-20,1.307558298110962
2018-09-21,1.330939769744873
2018-09-24,1.288973331451416
2018-09-25,1.288973331451416
2018-09-26,1.2536009550094604
2018-09-27,1.2715868949890137
2018-09-28,1.2835773229599
2018-10-01,1.263193964958191
2018-10-02,1.3495248556137085
2018-10-03,1.4004846811294556
2018-10-04,1.4418516159057617
2018-10-05,1.4328581094741821
2018-10-08,1.5551613569259644
2018-10-09,1.5485659837722778
2018-10-10,1.5083985328674316
2018-10-11,1.5125949382781982
2018-10-15,1.5347776412963867
2018-10-16,1.5377751588821411
2018-10-17,1.5006048679351807
2018-10-18,1.486215591430664
2018-10-19,1.5018036365509033
2018-10-22,1.5107967853546143
2018-10-23,1.5071996450424194
2018-10-24,1.4622353315353394
2018-10-25,1.4988065958023071
2018-10-26,1.5377751588821411
2018-10-29,1.5203887224197388
2018-10-30,1.5767443180084229
2018-10-31,1.5725473165512085
2018-11-01,1.6259047985076904
2018-11-05,1.6600775718688965
2018-11-06,1.6486867666244507
2018-11-07,1.6241066455841064
2018-11-08,1.6187102794647217
2018-11-09,1.6840587854385376
2018-11-12,1.6588786840438843
2018-11-13,1.6678712368011475
2018-11-14,1.6846586465835571
2018-11-16,1.7194297313690186
2018-11-19,1.7092385292053223
2018-11-21,1.7116367816925049
2018-11-22,1.7452096939086914
2018-11-23,1.735617756843567
2018-11-26,1.780582070350647
2018-11-27,1.9130765199661255
2018-11-28,1.9454501867294312
2018-11-29,1.9544429779052734
2018-11-30,1.9484483003616333
2018-12-03,2.0024054050445557
2018-12-04,1.9844192266464233
2018-12-05,2.0503671169281006
2018-12-06,1.9826205968856812
2018-12-07,1.9484483003616333
2018-12-10,1.9082797765731812
2018-12-11,1.9184718132019043
2018-12-12,1.8848989009857178
2018-12-13,1.9388554096221924
2018-12-14,1.9484483003616333
2018-12-17,1.9424530267715454
2018-12-18,1.9364581108093262
2018-12-19,1.8813011646270752
2018-12-20,1.8795028924942017
2018-12-21,1.7907737493515015
2018-12-26,1.793171763420105
2018-12-27,1.8075600862503052
2018-12-28,1.8991097211837769
2019-01-02,1.9177582263946533
2019-01-03,1.9395157098770142
2019-01-04,1.8754866123199463
2019-01-07,1.8953791856765747
2019-01-08,1.927083134651184
2019-01-09,1.958786964416504
2019-01-10,1.9494622945785522
2019-01-11,2.052032947540283
2019-01-14,2.1260077953338623
2019-01-15,2.0775198936462402
2019-01-16,2.020328998565674
2019-01-17,2.0700595378875732
2019-01-18,2.036492109298706
2019-01-21,2.0451951026916504
2019-01-22,2.0762767791748047
2019-01-23,2.1135752201080322
2019-01-24,2.214280605316162
2019-01-28,2.237903356552124
2019-01-29,2.2689850330352783
2019-01-30,2.2453625202178955
2019-01-31,2.195009708404541
2019-02-01,2.237903356552124
2019-02-04,2.2192537784576416
2019-02-05,2.1844420433044434
2019-02-06,2.108602285385132
2019-02-07,2.091196060180664
2019-02-08,2.1117103099823
2019-02-11,2.116683006286621
2019-02-12,2.1384408473968506
2019-02-13,2.132845878601074
2019-02-14,2.1912801265716553
2019-02-15,2.1769819259643555
2019-02-18,2.166414499282837
2019-02-19,2.166414499282837
2019-02-20,2.153981924057007
2019-02-21,2.1421704292297363
2019-02-22,2.137819290161133
2019-02-25,2.1384408473968506
2019-02-26,2.1633057594299316
2019-02-27,2.223605155944824
2019-02-28,2.221740484237671
2019-03-01,2.194387912750244
2019-03-06,2.14652156829834
2019-03-07,2.1117103099823
2019-03-08,2.1987392902374268
2019-03-11,2.231065034866333
2019-03-12,2.312499761581421
2019-03-13,2.3647172451019287
2019-03-14,2.4250166416168213
2019-03-15,2.383366584777832
2019-03-18,2.426260471343994
