Date,BASF.NS
2016-01-15,849.8906860351562
2016-01-18,816.8052978515625
2016-01-19,824.63623046875
2016-01-20,785.2373046875
2016-01-21,761.0106201171875
2016-01-22,782.2028198242188
2016-01-25,776.9171142578125
2016-01-27,780.1471557617188
2016-01-28,771.63134765625
2016-01-29,777.3576049804688
2016-02-01,777.5533447265625
2016-02-02,776.8192749023438
2016-02-03,729.8341064453125
2016-02-04,729.1489868164062
2016-02-05,724.79296875
2016-02-08,711.8232421875
2016-02-09,742.3146362304688
2016-02-10,724.6951904296875
2016-02-11,719.3604125976562
2016-02-12,699.9791259765625
2016-02-15,729.1000366210938
2016-02-16,709.3760986328125
2016-02-17,735.8541259765625
2016-02-18,745.6426391601562
2016-02-19,775.2041015625
2016-02-22,757.6824951171875
2016-02-23,735.315673828125
2016-02-24,749.9495849609375
2016-02-25,760.9127807617188
2016-02-26,761.8917236328125
2016-02-29,769.3798217773438
2016-03-01,765.317626953125
2016-03-02,781.0283203125
2016-03-03,777.7490234375
2016-03-04,774.2741088867188
2016-03-08,761.5001220703125
2016-03-09,764.8772583007812
2016-03-10,755.284423828125
2016-03-11,758.2698974609375
2016-03-14,744.6148681640625
2016-03-15,753.2286987304688
2016-03-16,760.4723510742188
2016-03-17,756.1653442382812
2016-03-18,769.5266723632812
2016-03-21,782.1539916992188
2016-03-22,824.0488891601562
2016-03-23,850.8206176757812
2016-03-28,871.1808471679688
2016-03-29,875.438720703125
2016-03-30,845.09423828125
2016-03-31,858.945068359375
2016-04-01,841.2767944335938
2016-04-04,823.8040771484375
2016-04-05,815.8754272460938
2016-04-06,813.966796875
2016-04-07,832.369140625
2016-04-08,821.9443969726562
2016-04-11,833.935302734375
2016-04-12,865.6991577148438
2016-04-13,892.4708251953125
2016-04-18,884.1995849609375
2016-04-20,883.7100830078125
2016-04-21,884.6400146484375
2016-04-22,868.537841796875
2016-04-25,871.1317749023438
2016-04-26,902.112548828125
2016-04-27,903.9234008789062
2016-04-28,889.8768920898438
2016-04-29,887.2340698242188
2016-05-02,890.8068237304688
2016-05-03,906.8110961914062
2016-05-04,945.8673706054688
2016-05-05,923.6963500976562
2016-05-06,917.4317626953125
2016-05-09,914.103515625
2016-05-10,915.0333862304688
2016-05-11,934.414794921875
2016-05-12,996.1805419921875
2016-05-13,976.84814453125
2016-05-16,983.846923828125
2016-05-17,982.9660034179688
2016-05-18,971.9539184570312
2016-05-19,971.366455078125
2016-05-20,940.2879638671875
2016-05-23,922.4238891601562
2016-05-24,901.8189697265625
2016-05-25,944.1544799804688
2016-05-26,938.1834106445312
2016-05-27,944.7907104492188
2016-05-30,938.9176025390625
2016-05-31,969.9961547851562
2016-06-01,977.582275390625
2016-06-02,968.91943359375
2016-06-03,953.6981811523438
2016-06-06,966.1786499023438
2016-06-07,966.8638305664062
2016-06-08,977.7291870117188
2016-06-09,968.4300537109375
2016-06-10,988.0070190429688
2016-06-13,972.24755859375
2016-06-14,964.0252075195312
2016-06-15,1001.3684692382812
2016-06-16,1006.2137451171875
2016-06-17,1008.416259765625
2016-06-20,996.6699829101562
2016-06-21,995.1527709960938
2016-06-22,1007.33935546875
2016-06-23,994.2717895507812
2016-06-24,1000.19384765625
2016-06-27,1006.6542358398438
2016-06-28,1038.0264892578125
2016-06-29,1069.05615234375
2016-06-30,1108.504150390625
2016-07-01,1112.1260986328125
2016-07-04,1090.9337158203125
2016-07-05,1090.444091796875
2016-07-07,1119.8099365234375
2016-07-08,1111.6854248046875
2016-07-11,1143.302490234375
2016-07-12,1133.3670654296875
2016-07-13,1113.7899169921875
2016-07-14,1114.47509765625
2016-07-15,1103.658935546875
2016-07-18,1097.8348388671875
2016-07-19,1074.8316650390625
2016-07-20,1084.7181396484375
2016-07-21,1077.2296142578125
2016-07-22,1075.0762939453125
2016-07-25,1073.2655029296875
2016-07-26,1060.7847900390625
2016-07-27,1038.0264892578125
2016-07-28,1058.925048828125
2016-07-29,1038.6138916015625
2016-08-01,1023.9801025390625
2016-08-02,1009.6888427734375
2016-08-03,1007.631103515625
2016-08-04,1084.055908203125
2016-08-05,1085.819580078125
2016-08-08,1079.5977783203125
2016-08-09,1085.378662109375
2016-08-10,1094.980712890625
2016-08-11,1082.0474853515625
2016-08-12,1066.517578125
2016-08-16,1057.4052734375
2016-08-17,1051.820556640625
2016-08-18,1052.4080810546875
2016-08-19,1050.8406982421875
2016-08-22,1074.3070068359375
2016-08-23,1084.055908203125
2016-08-24,1092.1883544921875
2016-08-25,1098.3612060546875
2016-08-26,1099.0467529296875
2016-08-29,1096.6463623046875
2016-08-30,1115.164794921875
2016-08-31,1113.3521728515625
2016-09-01,1097.822265625
2016-09-02,1104.435791015625
2016-09-06,1116.29150390625
2016-09-07,1089.689697265625
2016-09-08,1087.0933837890625
2016-09-09,1106.1995849609375
2016-09-12,1084.7908935546875
2016-09-14,1133.7808837890625
2016-09-15,1149.4580078125
2016-09-16,1142.7950439453125
2016-09-19,1124.375
2016-09-20,1118.887939453125
2016-09-21,1103.8968505859375
2016-09-22,1139.9537353515625
2016-09-23,1137.9453125
2016-09-26,1143.9710693359375
2016-09-27,1161.362548828125
2016-09-28,1209.4219970703125
2016-09-29,1172.1402587890625
2016-09-30,1185.0247802734375
2016-10-03,1218.828125
2016-10-04,1202.7593994140625
2016-10-05,1193.451171875
2016-10-06,1186.9842529296875
2016-10-07,1199.6728515625
2016-10-10,1181.0565185546875
2016-10-13,1160.8236083984375
2016-10-14,1185.612548828125
2016-10-17,1179.4400634765625
2016-10-18,1180.9095458984375
2016-10-19,1152.5443115234375
2016-10-20,1188.3560791015625
2016-10-21,1234.4068603515625
2016-10-24,1227.15625
2016-10-25,1214.957763671875
2016-10-26,1205.3558349609375
2016-10-27,1185.36767578125
2016-10-28,1179.929931640625
2016-11-01,1217.9464111328125
2016-11-02,1208.736083984375
2016-11-03,1214.516845703125
2016-11-04,1198.693115234375
2016-11-07,1206.2374267578125
2016-11-08,1184.19189453125
2016-11-09,1153.6710205078125
2016-11-10,1171.6995849609375
2016-11-11,1108.7469482421875
2016-11-15,1050.9874267578125
2016-11-16,1049.7628173828125
2016-11-17,1002.4872436523438
2016-11-18,1007.631103515625
2016-11-21,1013.8038330078125
2016-11-22,1012.922119140625
2016-11-23,1010.03173828125
2016-11-24,1022.4262084960938
2016-11-25,1017.8211059570312
2016-11-28,1033.8409423828125
2016-11-29,1017.5272216796875
2016-11-30,1028.35400390625
2016-12-01,1031.3914794921875
2016-12-02,1004.15283203125
2016-12-05,1004.3977661132812
2016-12-06,1006.896240234375
2016-12-07,1005.083740234375
2016-12-08,1073.1312255859375
2016-12-09,1092.4332275390625
2016-12-12,1047.3131103515625
2016-12-13,1040.650634765625
2016-12-14,1080.038818359375
2016-12-15,1117.2713623046875
2016-12-16,1099.8798828125
2016-12-19,1062.4512939453125
2016-12-20,1046.7254638671875
2016-12-21,1088.6610107421875
2016-12-22,1063.38232421875
2016-12-23,1060.148681640625
2016-12-26,1054.759765625
2016-12-27,1053.43701171875
2016-12-28,1067.9381103515625
2016-12-29,1101.7904052734375
2016-12-30,1136.0836181640625
2017-01-02,1132.3602294921875
2017-01-03,1132.8499755859375
2017-01-04,1125.5015869140625
2017-01-05,1122.4154052734375
2017-01-06,1100.9085693359375
2017-01-09,1122.562255859375
2017-01-10,1122.170166015625
2017-01-11,1142.4033203125
2017-01-12,1131.9193115234375
2017-01-13,1116.634521484375
2017-01-16,1113.3031005859375
2017-01-17,1122.9051513671875
2017-01-18,1112.519287109375
2017-01-19,1112.3233642578125
2017-01-20,1128.8331298828125
2017-01-23,1132.4581298828125
2017-01-24,1161.264404296875
2017-01-25,1229.8507080078125
2017-01-27,1264.6339111328125
2017-01-30,1304.5609130859375
2017-01-31,1279.6248779296875
2017-02-01,1264.5360107421875
2017-02-02,1223.2371826171875
2017-02-03,1187.180419921875
2017-02-06,1165.86962890625
2017-02-07,1148.2332763671875
2017-02-08,1119.280029296875
2017-02-09,1128.4410400390625
2017-02-10,1130.4495849609375
2017-02-13,1148.576171875
2017-02-14,1121.386474609375
2017-02-15,1164.498046875
2017-02-16,1179.5869140625
2017-02-17,1160.7745361328125
2017-02-20,1152.0543212890625
2017-02-21,1152.8873291015625
2017-02-22,1140.982421875
2017-02-23,1139.365966796875
2017-02-27,1119.8677978515625
2017-02-28,1146.5673828125
2017-03-01,1154.11181640625
2017-03-02,1158.22705078125
2017-03-03,1197.517333984375
2017-03-06,1212.9981689453125
2017-03-07,1196.9296875
2017-03-08,1196.831298828125
2017-03-09,1185.0738525390625
2017-03-10,1178.0191650390625
2017-03-14,1185.1226806640625
2017-03-15,1191.7364501953125
2017-03-16,1197.71337890625
2017-03-17,1181.5462646484375
2017-03-20,1171.4544677734375
2017-03-21,1188.4052734375
2017-03-22,1191.0504150390625
2017-03-23,1196.9296875
2017-03-24,1206.9722900390625
2017-03-27,1205.9925537109375
2017-03-28,1222.6492919921875
2017-03-29,1267.818359375
2017-03-30,1301.8177490234375
2017-03-31,1343.1654052734375
2017-04-03,1324.2061767578125
2017-04-05,1312.9874267578125
2017-04-06,1277.224609375
2017-04-07,1254.345947265625
2017-04-10,1293.5382080078125
2017-04-11,1320.0418701171875
2017-04-12,1288.34521484375
2017-04-13,1318.0823974609375
2017-04-17,1292.313232421875
2017-04-18,1274.7750244140625
2017-04-19,1275.99951171875
2017-04-20,1287.9532470703125
2017-04-21,1266.1036376953125
2017-04-24,1278.8411865234375
2017-04-25,1272.423583984375
2017-04-26,1305.78564453125
2017-04-27,1278.547119140625
2017-04-28,1286.189697265625
2017-05-02,1278.5958251953125
2017-05-03,1300.0537109375
2017-05-04,1347.574462890625
2017-05-05,1345.8597412109375
2017-05-08,1301.5726318359375
2017-05-09,1311.9095458984375
2017-05-10,1319.06201171875
2017-05-11,1309.94970703125
2017-05-12,1295.7916259765625
2017-05-15,1300.347900390625
2017-05-16,1341.254638671875
2017-05-17,1342.2835693359375
2017-05-18,1340.470703125
2017-05-19,1319.306884765625
2017-05-22,1303.92431640625
2017-05-23,1283.3970947265625
2017-05-24,1274.872802734375
2017-05-25,1299.661865234375
2017-05-26,1283.7891845703125
2017-05-29,1285.9447021484375
2017-05-30,1274.0401611328125
2017-05-31,1347.8193359375
2017-06-01,1354.6290283203125
2017-06-02,1339.1480712890625
2017-06-05,1328.076171875
2017-06-06,1333.073486328125
2017-06-07,1334.0531005859375
2017-06-08,1347.574462890625
2017-06-09,1410.0369873046875
2017-06-12,1425.1259765625
2017-06-13,1430.56396484375
2017-06-14,1424.244140625
2017-06-15,1497.9744873046875
2017-06-16,1603.9403076171875
2017-06-19,1671.10595703125
2017-06-20,1602.0784912109375
2017-06-21,1650.4322509765625
2017-06-22,1598.6494140625
2017-06-23,1577.142822265625
2017-06-27,1531.875732421875
2017-06-28,1568.3243408203125
2017-06-29,1618.1962890625
2017-06-30,1747.1876220703125
2017-07-03,1726.7099609375
2017-07-04,1706.8687744140625
2017-07-05,1696.8258056640625
2017-07-06,1671.0570068359375
2017-07-07,1661.99365234375
2017-07-10,1665.3740234375
2017-07-11,1663.4144287109375
2017-07-12,1652.09765625
2017-07-13,1607.76171875
2017-07-14,1567.54052734375
2017-07-17,1571.5574951171875
2017-07-18,1606.9288330078125
2017-07-19,1637.20458984375
2017-07-20,1592.6724853515625
2017-07-21,1584.4422607421875
2017-07-24,1560.9267578125
2017-07-25,1542.5556640625
2017-07-26,1512.0838623046875
2017-07-27,1509.87890625
2017-07-28,1479.0152587890625
2017-07-31,1450.6009521484375
2017-08-01,1401.65966796875
2017-08-02,1386.4727783203125
2017-08-03,1421.74560546875
2017-08-04,1403.9129638671875
2017-08-07,1432.8173828125
2017-08-08,1403.5211181640625
2017-08-09,1399.1119384765625
2017-08-10,1376.5765380859375
2017-08-11,1365.1619873046875
2017-08-14,1393.772216796875
2017-08-16,1381.7205810546875
2017-08-17,1414.2989501953125
2017-08-18,1428.5552978515625
2017-08-21,1407.6854248046875
2017-08-22,1395.584716796875
2017-08-23,1406.4605712890625
2017-08-24,1401.3167724609375
2017-08-28,1455.6956787109375
2017-08-29,1458.7822265625
2017-08-30,1465.2000732421875
2017-08-31,1482.3465576171875
2017-09-01,1493.5653076171875
2017-09-04,1464.3671875
2017-09-05,1455.450927734375
2017-09-06,1447.2694091796875
2017-09-07,1416.8466796875
2017-09-08,1422.6273193359375
2017-09-11,1421.402587890625
2017-09-12,1422.7744140625
2017-09-13,1416.2098388671875
2017-09-14,1435.463134765625
2017-09-15,1466.4736328125
2017-09-18,1506.1556396484375
2017-09-19,1533.1004638671875
2017-09-20,1513.44287109375
2017-09-21,1525.35498046875
2017-09-22,1443.14599609375
2017-09-25,1409.3209228515625
2017-09-26,1401.0364990234375
2017-09-27,1382.7022705078125
2017-09-28,1453.83251953125
2017-09-29,1471.87255859375
2017-10-03,1477.166748046875
2017-10-04,1480.1571044921875
2017-10-05,1440.5966796875
2017-10-06,1728.6962890625
2017-10-09,1700.2149658203125
2017-10-10,1729.28466796875
2017-10-11,1673.1551513671875
2017-10-12,1654.8699951171875
2017-10-13,1672.8118896484375
2017-10-16,1690.5577392578125
2017-10-17,1704.28369140625
2017-10-18,1712.3231201171875
2017-10-19,1700.999267578125
2017-10-23,1654.9681396484375
2017-10-24,1651.879638671875
2017-10-25,1646.2420654296875
2017-10-26,1630.2122802734375
2017-10-27,1676.34130859375
2017-10-30,1676.5374755859375
2017-10-31,1705.26416015625
2017-11-01,1696.1951904296875
2017-11-02,1717.5684814453125
2017-11-03,1716.0487060546875
2017-11-06,1706.29345703125
2017-11-07,1680.50830078125
2017-11-08,1658.6937255859375
2017-11-09,1661.4390869140625
2017-11-10,1693.5970458984375
2017-11-13,1700.7540283203125
2017-11-14,1800.5128173828125
2017-11-15,1885.5654296875
2017-11-16,1915.2724609375
2017-11-17,1907.9683837890625
2017-11-20,1934.3419189453125
2017-11-21,1982.7750244140625
2017-11-22,1965.7646484375
2017-11-23,1923.1651611328125
2017-11-24,1929.2435302734375
2017-11-27,1951.98974609375
2017-11-28,1936.6947021484375
2017-11-29,1937.62646484375
2017-11-30,1947.136474609375
2017-12-01,2005.7664794921875
2017-12-04,1982.334228515625
2017-12-05,1954.8331298828125
2017-12-06,1930.665283203125
2017-12-07,1973.412109375
2017-12-08,1954.538818359375
2017-12-11,1960.7154541015625
2017-12-12,1960.960693359375
2017-12-13,1961.0587158203125
2017-12-14,1947.57763671875
2017-12-15,1971.5003662109375
2017-12-18,1961.0587158203125
2017-12-19,2079.494384765625
2017-12-20,2141.9970703125
2017-12-21,2139.93798828125
2017-12-22,2191.165771484375
2017-12-26,2207.44091796875
2017-12-27,2151.556396484375
2017-12-28,2095.279541015625
2017-12-29,2099.93701171875
2018-01-01,2093.809326171875
2018-01-02,2053.218994140625
2018-01-03,2077.974853515625
2018-01-04,2100.573974609375
2018-01-05,2090.42626953125
2018-01-08,2304.357177734375
2018-01-09,2238.275634765625
2018-01-10,2213.912353515625
2018-01-11,2200.774169921875
2018-01-12,2197.979736328125
2018-01-15,2215.970947265625
2018-01-16,2164.7431640625
2018-01-17,2139.154296875
2018-01-18,2158.321533203125
2018-01-19,2175.871337890625
2018-01-22,2157.537353515625
2018-01-23,2156.508056640625
2018-01-24,2166.2626953125
2018-01-25,2140.477294921875
2018-01-29,2124.5947265625
2018-01-30,2094.4951171875
2018-01-31,2086.700927734375
2018-02-01,2021.89453125
2018-02-02,1965.813720703125
2018-02-05,2003.7564697265625
2018-02-06,1933.0181884765625
2018-02-07,1964.0489501953125
2018-02-08,2040.1793212890625
2018-02-09,2080.1318359375
2018-02-12,2182.489013671875
2018-02-14,2134.693115234375
2018-02-15,2041.64990234375
2018-02-16,1952.8720703125
2018-02-19,1963.117431640625
2018-02-20,1988.11865234375
2018-02-21,1963.509765625
2018-02-22,1975.47119140625
2018-02-23,1986.9910888671875
2018-02-26,2016.0606689453125
2018-02-27,2004.393798828125
2018-02-28,1997.1385498046875
2018-03-01,2006.1585693359375
2018-03-05,2039.6890869140625
2018-03-06,1996.35400390625
2018-03-07,1955.22509765625
2018-03-08,2012.4820556640625
2018-03-09,2020.1785888671875
2018-03-12,2043.1209716796875
2018-03-13,2000.717041015625
2018-03-14,2025.3751220703125
2018-03-15,2002.8741455078125
2018-03-16,1977.0396728515625
2018-03-19,1953.411376953125
2018-03-20,1943.9010009765625
2018-03-21,1946.54833984375
2018-03-22,1943.11669921875
2018-03-23,1924.1942138671875
2018-03-26,1882.035888671875
2018-03-27,1936.15576171875
2018-03-28,1885.71240234375
2018-04-02,1909.2427978515625
2018-04-03,1953.656494140625
2018-04-04,1924.5865478515625
2018-04-05,1982.8243408203125
2018-04-06,1989.0008544921875
2018-04-09,1958.8524169921875
2018-04-10,1946.7933349609375
2018-04-11,1945.0775146484375
2018-04-12,1950.7152099609375
2018-04-13,1955.519287109375
2018-04-16,1968.5589599609375
2018-04-17,1998.609130859375
2018-04-18,1974.9808349609375
2018-04-19,2056.0625
2018-04-20,2043.807373046875
2018-04-23,2027.090576171875
2018-04-24,2009.4427490234375
2018-04-25,1936.5478515625
2018-04-26,1940.6165771484375
2018-04-27,2017.0411376953125
2018-04-30,2095.230712890625
2018-05-02,2128.075439453125
2018-05-03,2090.034423828125
2018-05-04,2136.31103515625
2018-05-07,2087.681396484375
2018-05-08,2076.1123046875
2018-05-09,2036.649658203125
2018-05-10,1960.7645263671875
2018-05-11,1932.1357421875
2018-05-14,1910.517578125
2018-05-15,1861.0546875
2018-05-16,1933.7535400390625
2018-05-17,2004.932861328125
2018-05-18,2003.266357421875
2018-05-21,2004.4427490234375
2018-05-22,1937.8714599609375
2018-05-23,1912.13525390625
2018-05-24,1943.1656494140625
2018-05-25,1964.2940673828125
2018-05-28,1956.8426513671875
2018-05-29,1979.2457275390625
2018-05-30,1942.6754150390625
2018-05-31,1987.5303955078125
2018-06-01,1967.8236083984375
2018-06-04,1953.3133544921875
2018-06-05,1888.1146240234375
2018-06-06,1883.310546875
2018-06-07,1964.0489501953125
2018-06-08,1973.1671142578125
2018-06-11,2003.8052978515625
2018-06-12,1972.9219970703125
2018-06-13,1980.765380859375
2018-06-14,1961.3038330078125
2018-06-15,1988.951904296875
2018-06-18,1962.5782470703125
2018-06-19,1975.225830078125
2018-06-20,1940.32275390625
2018-06-21,1919.1942138671875
2018-06-22,1923.458984375
2018-06-25,1900.713134765625
2018-06-26,1922.0374755859375
2018-06-27,1869.682373046875
2018-06-28,1832.8673095703125
2018-06-29,1910.17431640625
2018-07-02,1870.4669189453125
2018-07-03,1854.9757080078125
2018-07-04,1904.73291015625
2018-07-05,1866.6922607421875
2018-07-06,1873.4569091796875
2018-07-09,1857.18212890625
2018-07-10,1871.34912109375
2018-07-11,1853.4561767578125
2018-07-12,1862.1820068359375
2018-07-13,1841.6910400390625
2018-07-16,1843.7010498046875
2018-07-17,1851.8875732421875
2018-07-18,1822.7197265625
2018-07-19,1791.689208984375
2018-07-20,1727.5689697265625
2018-07-23,1714.1370849609375
2018-07-24,1700.4112548828125
2018-07-25,1698.254150390625
2018-07-26,1700.856689453125
2018-07-27,1765.971923828125
2018-07-30,1725.9500732421875
2018-07-31,1903.126953125
2018-08-01,1861.3863525390625
2018-08-02,1916.3856201171875
2018-08-03,1915.501708984375
2018-08-06,1915.7471923828125
2018-08-07,1992.746337890625
2018-08-08,2003.5498046875
2018-08-09,2007.920166015625
2018-08-10,1932.8856201171875
2018-08-13,1910.3946533203125
2018-08-14,1921.2470703125
2018-08-16,1912.3095703125
2018-08-17,1934.014892578125
2018-08-20,1936.1263427734375
2018-08-21,1915.7471923828125
2018-08-23,1938.679931640625
2018-08-24,1943.3450927734375
2018-08-27,1925.0283203125
2018-08-28,1897.970458984375
2018-08-29,1923.849853515625
2018-08-30,1929.1533203125
2018-08-31,1928.171142578125
2018-09-03,1912.555419921875
2018-09-04,1912.45703125
2018-09-05,1920.412109375
2018-09-06,1918.791748046875
2018-09-07,1895.7608642578125
2018-09-10,1895.908203125
2018-09-11,1860.9931640625
2018-09-12,1848.029052734375
2018-09-14,1880.34130859375
2018-09-17,1848.078369140625
2018-09-18,1816.8463134765625
2018-09-19,1823.18115234375
2018-09-21,1796.8111572265625
2018-09-24,1773.1905517578125
2018-09-25,1759.0482177734375
2018-09-26,1754.0390625
2018-09-27,1750.4052734375
2018-09-28,1834.72119140625
2018-10-01,1796.1727294921875
2018-10-03,1775.4495849609375
2018-10-04,1711.8564453125
2018-10-05,1634.218994140625
2018-10-08,1584.3756103515625
2018-10-09,1601.661376953125
2018-10-10,1639.817138671875
2018-10-11,1633.3841552734375
2018-10-12,1669.4285888671875
2018-10-15,1660.245361328125
2018-10-16,1657.59375
2018-10-17,1635.6920166015625
2018-10-19,1660.09814453125
2018-10-22,1619.9781494140625
2018-10-23,1596.30859375
2018-10-24,1639.5225830078125
2018-10-25,1606.080810546875
2018-10-26,1643.0091552734375
2018-10-29,1613.39794921875
2018-10-30,1626.410888671875
2018-10-31,1634.75927734375
2018-11-01,1621.1075439453125
2018-11-02,1572.393798828125
2018-11-05,1589.6302490234375
2018-11-06,1557.0235595703125
2018-11-07,1586.24169921875
2018-11-09,1590.5140380859375
2018-11-12,1568.956298828125
2018-11-13,1567.28662109375
2018-11-14,1563.0634765625
2018-11-15,1529.4256591796875
2018-11-16,1507.2783203125
2018-11-19,1526.8228759765625
2018-11-20,1535.023681640625
2018-11-21,1520.9300537109375
2018-11-22,1501.876708984375
2018-11-26,1525.3006591796875
2018-11-27,1509.93017578125
2018-11-28,1498.9794921875
2018-11-29,1581.085693359375
2018-11-30,1560.0189208984375
2018-12-03,1550.5413818359375
2018-12-04,1509.193603515625
2018-12-05,1496.13134765625
2018-12-06,1536.251220703125
2018-12-07,1504.184814453125
2018-12-10,1507.2783203125
2018-12-11,1515.5775146484375
2018-12-12,1561.050048828125
2018-12-13,1569.300048828125
2018-12-14,1559.822509765625
2018-12-17,1540.6707763671875
2018-12-18,1560.8045654296875
2018-12-19,1559.5279541015625
2018-12-20,1561.24658203125
2018-12-21,1567.0413818359375
2018-12-24,1558.15283203125
2018-12-26,1557.0726318359375
2018-12-27,1538.36279296875
2018-12-28,1572.93408203125
2018-12-31,1511.943359375
2019-01-01,1522.599609375
2019-01-02,1506.98388671875
2019-01-03,1529.130615234375
2019-01-04,1516.2159423828125
2019-01-07,1508.0150146484375
2019-01-08,1492.3990478515625
2019-01-09,1490.2381591796875
2019-01-10,1491.4169921875
2019-01-11,1476.5867919921875
2019-01-14,1473.3948974609375
2019-01-15,1482.872314453125
2019-01-16,1519.75146484375
2019-01-17,1486.015380859375
2019-01-18,1485.867919921875
2019-01-21,1480.024169921875
2019-01-22,1496.13134765625
2019-01-23,1443.8817138671875
2019-01-24,1382.7440185546875
2019-01-25,1345.66845703125
2019-01-28,1327.646484375
2019-01-29,1316.9903564453125
2019-01-30,1331.3785400390625
2019-01-31,1328.5302734375
2019-02-01,1323.521240234375
2019-02-04,1341.15087890625
2019-02-05,1303.3876953125
2019-02-06,1288.4593505859375
2019-02-07,1314.8297119140625
2019-02-08,1315.22265625
2019-02-11,1268.7674560546875
2019-02-12,1249.95947265625
2019-02-14,1238.8616943359375
2019-02-15,1185.08984375
2019-02-18,1199.28173828125
2019-02-19,1177.42919921875
2019-02-20,1178.21484375
2019-02-21,1261.2052001953125
2019-02-22,1293.959228515625
2019-02-25,1282.3699951171875
2019-02-26,1258.455078125
2019-02-27,1272.3524169921875
2019-02-28,1295.6290283203125
2019-03-01,1307.463623046875
2019-03-05,1364.721923828125
2019-03-06,1386.13232421875
2019-03-07,1400.225830078125
2019-03-08,1359.2708740234375
2019-03-11,1402.681396484375
2019-03-12,1405.6767578125
2019-03-13,1446.3370361328125
2019-03-14,1405.9715576171875
2019-03-15,1365.94970703125
2019-03-18,1354.949462890625
2019-03-19,1339.97216796875
2019-03-20,1326.51708984375
2019-03-22,1379.0118408203125
2019-03-25,1426.5472412109375
2019-03-26,1436.0247802734375
2019-03-27,1415.79296875
2019-03-28,1455.2744140625
2019-04-01,1406.1678466796875
2019-04-02,1408.328369140625
2019-04-03,1383.431396484375
2019-04-04,1388.3424072265625
2019-04-05,1386.328857421875
2019-04-08,1354.6060791015625
2019-04-09,1370.123779296875
2019-04-10,1373.90478515625
2019-04-11,1364.5255126953125
2019-04-12,1370.909423828125
2019-04-15,1360.498779296875
2019-04-16,1358.190673828125
2019-04-18,1348.614990234375
2019-04-22,1368.257568359375
2019-04-23,1360.9898681640625
2019-04-24,1345.2264404296875
2019-04-25,1327.793701171875
2019-04-26,1304.9591064453125
2019-04-30,1339.137451171875
2019-05-02,1354.2130126953125
2019-05-03,1328.039306640625
2019-05-06,1289.7359619140625
2019-05-07,1269.8477783203125
2019-05-08,1233.65625
2019-05-09,1231.2010498046875
2019-05-10,1228.7947998046875
2019-05-13,1223.19677734375
