Date,JUBLINGREA.NS
2021-11-17,593.0537109375
2021-11-18,571.229736328125
2021-11-22,525.3175659179688
2021-11-23,563.6177978515625
2021-11-24,566.3638305664062
2021-11-25,590.1149291992188
2021-11-26,563.9069213867188
2021-11-29,531.1467895507812
2021-11-30,531.7730712890625
2021-12-01,522.4268798828125
2021-12-02,541.9383544921875
2021-12-03,565.1594848632812
2021-12-06,556.6322021484375
2021-12-07,566.0267333984375
2021-12-08,581.3948974609375
2021-12-09,579.80517578125
2021-12-10,577.1554565429688
2021-12-13,562.9915161132812
2021-12-14,557.306640625
2021-12-15,556.535888671875
2021-12-16,543.47998046875
2021-12-17,538.5179443359375
2021-12-20,508.6001281738281
2021-12-21,506.3841247558594
2021-12-22,512.4542846679688
2021-12-23,513.2733764648438
2021-12-24,509.0819091796875
2021-12-27,506.3841247558594
2021-12-28,528.2080078125
2021-12-29,524.546630859375
2021-12-30,518.86181640625
2021-12-31,552.7781982421875
2022-01-03,568.0501708984375
2022-01-04,574.5538940429688
2022-01-05,562.2688598632812
2022-01-06,550.3211059570312
2022-01-07,548.4904174804688
2022-01-10,591.4638671875
2022-01-11,583.900146484375
2022-01-12,572.0006103515625
2022-01-13,572.9640502929688
2022-01-14,612.7097778320312
2022-01-17,612.1316528320312
2022-01-18,588.0433959960938
2022-01-19,576.673583984375
2022-01-20,565.3040161132812
2022-01-21,547.189697265625
2022-01-24,519.43994140625
2022-01-25,528.4489135742188
2022-01-27,518.476318359375
2022-01-28,531.9657592773438
2022-01-31,551.4773559570312
2022-02-01,559.1856079101562
2022-02-02,580.5759887695312
2022-02-03,574.7467041015625
2022-02-04,574.3611450195312
2022-02-07,584.6227416992188
2022-02-08,565.9302978515625
2022-02-09,557.451171875
2022-02-10,549.7095336914062
2022-02-11,535.8228149414062
2022-02-14,509.35589599609375
2022-02-15,519.516845703125
2022-02-16,512.1138916015625
2022-02-17,521.3071899414062
2022-02-18,503.2109680175781
2022-02-21,475.19561767578125
2022-02-22,462.8088684082031
2022-02-23,488.3081359863281
2022-02-24,446.84161376953125
2022-02-25,492.2757873535156
2022-02-28,481.63092041015625
2022-03-02,474.7601623535156
2022-03-03,474.27630615234375
2022-03-04,451.53497314453125
2022-03-07,415.874755859375
2022-03-08,407.50408935546875
2022-03-09,448.72869873046875
2022-03-10,451.7769775390625
2022-03-11,449.1640930175781
2022-03-14,443.01910400390625
2022-03-15,448.00286865234375
2022-03-16,478.001953125
2022-03-17,503.3560791015625
2022-03-21,488.0178527832031
2022-03-22,488.259765625
2022-03-23,486.6146545410156
2022-03-24,474.8569030761719
2022-03-25,456.9058532714844
2022-03-28,461.2605285644531
2022-03-29,447.66424560546875
2022-03-30,446.4061584472656
2022-03-31,435.3258361816406
2022-04-01,471.6151428222656
2022-04-04,481.38897705078125
2022-04-05,506.2108459472656
2022-04-06,513.7590942382812
2022-04-07,496.48529052734375
2022-04-08,500.5496826171875
2022-04-11,497.01751708984375
2022-04-12,483.2760009765625
2022-04-13,477.6148681640625
2022-04-18,503.1625671386719
2022-04-19,488.7919921875
2022-04-20,494.06597900390625
2022-04-21,501.3238525390625
2022-04-22,499.7271728515625
2022-04-25,485.84039306640625
2022-04-26,482.5018615722656
2022-04-27,478.6309814453125
2022-04-28,483.71148681640625
2022-04-29,486.9049377441406
2022-05-02,480.1309509277344
2022-05-04,471.566650390625
2022-05-05,465.5184631347656
2022-05-06,456.2768249511719
2022-05-09,443.648193359375
2022-05-10,442.6320495605469
2022-05-11,421.8746032714844
2022-05-12,407.8427734375
2022-05-13,418.9714660644531
2022-05-16,450.56732177734375
2022-05-17,461.8895568847656
2022-05-18,442.8739929199219
2022-05-19,423.9552001953125
2022-05-20,433.6806945800781
2022-05-23,437.7450866699219
2022-05-24,436.72900390625
2022-05-25,433.05169677734375
2022-05-26,431.6001281738281
2022-05-27,453.7123718261719
2022-05-30,475.92138671875
2022-05-31,489.75970458984375
2022-06-01,496.48529052734375
2022-06-02,495.3724060058594
2022-06-03,482.16314697265625
2022-06-06,475.0504455566406
2022-06-07,471.22802734375
2022-06-08,467.8410339355469
2022-06-09,469.7764587402344
2022-06-10,465.1798095703125
2022-06-13,459.9057312011719
2022-06-14,455.4542541503906
2022-06-15,457.05096435546875
2022-06-16,434.7935791015625
2022-06-17,427.6809387207031
2022-06-20,403.7783508300781
2022-06-21,426.2293701171875
2022-06-22,432.90655517578125
2022-06-23,448.4383239746094
2022-06-24,476.98583984375
2022-06-27,481.4857482910156
2022-06-28,481.05029296875
2022-06-29,472.0989685058594
2022-06-30,470.16351318359375
2022-07-01,461.8895568847656
2022-07-04,490.1951599121094
2022-07-05,478.8728942871094
2022-07-06,475.679443359375
2022-07-07,482.45343017578125
2022-07-08,477.42138671875
2022-07-11,481.2922058105469
2022-07-12,475.679443359375
2022-07-13,470.9860534667969
2022-07-14,458.4541931152344
2022-07-15,482.5018615722656
2022-07-18,510.7106628417969
2022-07-19,531.3231201171875
2022-07-20,539.8388671875
2022-07-21,526.0005493164062
2022-07-22,524.2102661132812
2022-07-25,507.71075439453125
2022-07-26,482.06634521484375
2022-07-27,485.9372253417969
2022-07-28,490.43707275390625
2022-07-29,512.7428588867188
2022-08-01,526.7747192382812
2022-08-02,513.6138305664062
2022-08-03,497.54986572265625
2022-08-04,496.48529052734375
2022-08-05,475.0504455566406
2022-08-08,458.16387939453125
2022-08-10,458.5509948730469
2022-08-11,468.5184020996094
2022-08-12,461.55084228515625
2022-08-16,469.00225830078125
2022-08-17,479.260009765625
2022-08-18,476.8407287597656
2022-08-19,469.969970703125
2022-08-22,462.47015380859375
2022-08-23,463.19976806640625
2022-08-24,467.6746826171875
2022-08-25,464.8049011230469
2022-08-26,464.853515625
2022-08-29,456.7792663574219
2022-08-30,458.18988037109375
2022-09-01,458.8221435546875
2022-09-02,455.9524230957031
2022-09-05,452.8880615234375
2022-09-06,450.4073791503906
2022-09-07,460.3786315917969
2022-09-08,476.9649353027344
2022-09-09,471.22540283203125
2022-09-12,480.9047546386719
2022-09-13,487.7630310058594
2022-09-14,486.88751220703125
2022-09-15,487.1793212890625
2022-09-16,486.20654296875
2022-09-19,497.8315124511719
2022-09-20,515.0501708984375
2022-09-21,504.54388427734375
2022-09-22,500.0689392089844
2022-09-23,498.026123046875
2022-09-26,482.85040283203125
2022-09-27,486.8388671875
2022-09-28,495.25360107421875
2022-09-29,500.4580993652344
2022-09-30,501.4795837402344
2022-10-03,496.32373046875
2022-10-04,505.27349853515625
2022-10-06,531.247314453125
2022-10-07,531.0040893554688
2022-10-10,541.7535400390625
2022-10-11,546.6176147460938
2022-10-12,535.041259765625
2022-10-13,520.4977416992188
2022-10-14,515.0501708984375
2022-10-17,512.1317749023438
2022-10-18,528.8153076171875
2022-10-19,527.2101440429688
2022-10-20,519.1359252929688
2022-10-21,505.22479248046875
2022-10-24,521.5192260742188
2022-10-25,525.0699462890625
2022-10-27,504.3979187011719
2022-10-28,500.6527099609375
2022-10-31,500.7013244628906
2022-11-01,498.6097717285156
2022-11-02,491.1678161621094
2022-11-03,518.7954711914062
2022-11-04,516.071533203125
2022-11-07,520.4491577148438
2022-11-09,541.996826171875
2022-11-10,560.869140625
2022-11-11,560.1394653320312
2022-11-14,567.0950927734375
2022-11-15,555.5674438476562
2022-11-16,554.886474609375
2022-11-17,554.3999633789062
2022-11-18,552.7462768554688
2022-11-21,528.8153076171875
2022-11-22,515.3906860351562
2022-11-23,511.4993591308594
2022-11-24,518.0172119140625
2022-11-25,524.9240112304688
2022-11-28,518.5036010742188
2022-11-29,512.7639770507812
2022-11-30,522.783935546875
2022-12-01,519.0386352539062
2022-12-02,514.952880859375
2022-12-05,520.0114135742188
2022-12-06,513.1531982421875
2022-12-07,513.055908203125
2022-12-08,504.8357238769531
2022-12-09,516.5093383789062
2022-12-12,525.556396484375
2022-12-13,544.3314819335938
2022-12-14,538.5432739257812
2022-12-15,535.138427734375
2022-12-16,534.3115844726562
2022-12-19,533.4847412109375
2022-12-20,526.4319458007812
2022-12-21,520.108642578125
2022-12-22,524.4863891601562
2022-12-23,510.5751953125
2022-12-26,501.5281677246094
2022-12-27,513.2017822265625
2022-12-28,511.9858703613281
2022-12-29,516.3634643554688
2022-12-30,514.1746215820312
2023-01-02,512.7153930664062
2023-01-03,519.6222534179688
2023-01-04,519.7196044921875
2023-01-05,512.7639770507812
2023-01-06,516.703857421875
2023-01-09,516.02294921875
2023-01-10,514.320556640625
2023-01-11,508.0945739746094
2023-01-12,505.27349853515625
2023-01-13,504.3493347167969
2023-01-16,498.026123046875
2023-01-17,489.85455322265625
2023-01-18,484.0663757324219
2023-01-19,478.6186828613281
2023-01-20,476.0407409667969
2023-01-23,477.88909912109375
2023-01-24,489.0277099609375
2023-01-25,479.3482971191406
2023-01-27,467.4314880371094
2023-01-30,459.8436279296875
2023-01-31,476.6244812011719
2023-02-01,480.3697204589844
2023-02-02,468.452880859375
2023-02-03,464.8049011230469
2023-02-06,466.45867919921875
2023-02-07,459.0167541503906
2023-02-08,455.563232421875
2023-02-09,459.06536865234375
2023-02-10,458.6252746582031
2023-02-13,457.1582946777344
2023-02-14,447.671875
2023-02-15,446.0581970214844
2023-02-16,451.2414855957031
2023-02-17,448.3075256347656
2023-02-20,448.64984130859375
2023-02-21,447.3295593261719
2023-02-22,446.49822998046875
2023-02-23,447.91632080078125
2023-02-24,441.4127502441406
2023-02-27,438.6744079589844
2023-02-28,436.13165283203125
2023-03-01,437.5008544921875
2023-03-02,434.0289611816406
2023-03-03,427.7698974609375
2023-03-06,429.5791931152344
2023-03-08,431.1928405761719
2023-03-09,433.93121337890625
2023-03-10,431.1439514160156
2023-03-13,410.1173095703125
2023-03-14,407.81903076171875
2023-03-15,397.3546142578125
2023-03-16,389.5307312011719
2023-03-17,401.6088562011719
2023-03-20,387.6725769042969
2023-03-21,393.34490966796875
2023-03-22,389.4329528808594
2023-03-23,378.6751708984375
2023-03-24,373.1006164550781
2023-03-27,355.0568542480469
2023-03-28,350.6070251464844
2023-03-29,351.5849914550781
2023-03-31,352.0251159667969
2023-04-03,362.00048828125
2023-04-05,364.2499084472656
2023-04-06,369.1398010253906
2023-04-10,385.4232482910156
2023-04-11,380.9244689941406
2023-04-12,389.3351745605469
2023-04-13,389.77520751953125
2023-04-17,403.66259765625
2023-04-18,397.30572509765625
2023-04-19,394.9096374511719
2023-04-20,397.3546142578125
2023-04-21,398.1859130859375
2023-04-24,394.6162414550781
2023-04-25,390.9977722167969
2023-04-26,395.9854431152344
2023-04-27,402.831298828125
2023-04-28,412.17108154296875
2023-05-02,408.503662109375
2023-05-03,409.2859802246094
2023-05-04,414.51824951171875
2023-05-05,418.7724914550781
2023-05-08,420.48394775390625
2023-05-09,413.4913330078125
2023-05-10,406.9388732910156
2023-05-11,413.589111328125
2023-05-12,413.4913330078125
2023-05-15,411.8776550292969
2023-05-16,387.6725769042969
2023-05-17,386.352294921875
2023-05-18,383.5161437988281
2023-05-19,379.946533203125
2023-05-22,371.8781433105469
2023-05-23,381.70684814453125
2023-05-24,378.2350769042969
2023-05-25,377.30596923828125
2023-05-26,389.6285400390625
2023-05-29,390.75323486328125
2023-05-30,387.62371826171875
2023-05-31,383.5650634765625
2023-06-01,386.4501037597656
2023-06-02,393.736083984375
2023-06-05,396.2788391113281
2023-06-06,400.1907653808594
2023-06-07,413.2468566894531
2023-06-08,417.99005126953125
2023-06-09,420.7773132324219
2023-06-12,416.6697692871094
2023-06-13,419.75042724609375
2023-06-14,432.65985107421875
2023-06-15,448.3564758300781
2023-06-16,445.9603576660156
2023-06-19,453.68646240234375
2023-06-20,457.060546875
2023-06-21,451.1926574707031
2023-06-22,441.9506530761719
2023-06-23,420.58172607421875
2023-06-26,409.5793762207031
2023-06-27,417.6966552734375
2023-06-28,413.2468566894531
2023-06-30,417.10986328125
2023-07-03,414.9582824707031
2023-07-04,411.4375915527344
2023-07-05,407.1833801269531
2023-07-06,407.03668212890625
2023-07-07,399.99517822265625
2023-07-10,397.1590270996094
2023-07-11,405.6674499511719
2023-07-12,405.8141784667969
2023-07-13,400.28857421875
2023-07-14,400.0440368652344
2023-07-17,399.7995910644531
2023-07-18,405.37408447265625
2023-07-19,405.178466796875
2023-07-20,402.6357727050781
2023-07-21,398.2348327636719
2023-07-24,396.9145202636719
2023-07-25,403.85821533203125
2023-07-26,407.4278564453125
2023-07-27,413.8825378417969
2023-07-28,415.6918029785156
2023-07-31,405.6185607910156
2023-08-01,414.5671081542969
2023-08-02,407.525634765625
2023-08-03,414.42041015625
2023-08-04,417.30548095703125
2023-08-07,420.9729309082031
2023-08-08,424.3469543457031
2023-08-09,423.5156555175781
2023-08-10,420.36798095703125
2023-08-11,424.49932861328125
2023-08-14,414.0233154296875
2023-08-16,425.5322265625
2023-08-17,445.1562194824219
2023-08-18,436.2049255371094
2023-08-21,437.7296142578125
2023-08-22,434.975341796875
2023-08-23,468.37066650390625
2023-08-24,476.3382873535156
2023-08-25,476.87933349609375
2023-08-28,491.5850830078125
2023-08-29,502.2086181640625
2023-08-30,509.2417907714844
2023-08-31,506.6842346191406
2023-09-01,509.5860595703125
2023-09-04,501.8151550292969
2023-09-05,501.96270751953125
2023-09-06,501.2249450683594
2023-09-07,508.6024169921875
2023-09-08,506.4875793457031
2023-09-11,505.4547119140625
2023-09-12,489.0275573730469
2023-09-13,495.1754455566406
2023-09-14,490.7981872558594
2023-09-15,487.45367431640625
2023-09-18,470.0920715332031
2023-09-20,463.8457946777344
2023-09-21,462.46868896484375
2023-09-22,463.55072021484375
2023-09-25,456.6159362792969
2023-09-26,464.8294982910156
2023-09-27,466.05902099609375
2023-09-28,456.02569580078125
2023-09-29,471.2232360839844
2023-10-03,472.15777587890625
2023-10-04,464.9278259277344
2023-10-05,476.7809753417969
2023-10-06,476.1415710449219
2023-10-09,466.20660400390625
2023-10-10,474.81365966796875
2023-10-11,478.05975341796875
2023-10-12,476.2891540527344
2023-10-13,471.8626403808594
2023-10-16,468.86248779296875
2023-10-17,463.796630859375
2023-10-18,451.45172119140625
2023-10-19,449.7302551269531
2023-10-20,445.402099609375
2023-10-23,434.4835205078125
2023-10-25,427.0568542480469
2023-10-26,421.6466979980469
2023-10-27,426.9093017578125
2023-10-30,413.2364196777344
2023-10-31,412.9413146972656
2023-11-01,404.9244689941406
2023-11-02,412.5970153808594
2023-11-03,407.9246520996094
2023-11-06,411.5641784667969
2023-11-07,408.8591003417969
2023-11-08,412.25274658203125
2023-11-09,409.203369140625
2023-11-10,404.1867370605469
2023-11-13,413.33477783203125
2023-11-15,416.7284240722656
2023-11-16,418.8924560546875
2023-11-17,423.5156555175781
2023-11-20,422.8271179199219
2023-11-21,416.1873779296875
2023-11-22,409.3509216308594
2023-11-23,424.25341796875
2023-11-24,424.10589599609375
2023-11-28,418.3022766113281
2023-11-29,419.0892028808594
2023-11-30,423.5156555175781
2023-12-01,426.0240173339844
2023-12-04,430.5488586425781
2023-12-05,433.64739990234375
2023-12-06,435.86065673828125
2023-12-07,449.484375
2023-12-08,448.64825439453125
2023-12-11,447.95965576171875
2023-12-12,452.53369140625
2023-12-13,454.7961120605469
2023-12-14,451.0090026855469
2023-12-15,460.79644775390625
2023-12-18,468.0263671875
2023-12-19,473.4857177734375
2023-12-20,476.4366760253906
2023-12-21,484.6502990722656
2023-12-22,492.076904296875
2023-12-26,494.6344299316406
2023-12-27,503.78253173828125
2023-12-28,499.5527648925781
2023-12-29,500.2904968261719
2024-01-01,501.3233337402344
2024-01-02,488.8308410644531
2024-01-03,484.9945068359375
2024-01-04,491.6342468261719
2024-01-05,491.43756103515625
2024-01-08,473.2889404296875
2024-01-09,474.0267028808594
2024-01-10,478.2564697265625
2024-01-11,483.076416015625
2024-01-12,490.9457092285156
2024-01-15,490.9457092285156
2024-01-16,473.9283142089844
2024-01-17,466.5016784667969
2024-01-18,459.4685363769531
2024-01-19,471.4200439453125
2024-01-23,462.0752258300781
2024-01-24,459.4685363769531
2024-01-25,457.0585021972656
2024-01-29,453.1239013671875
2024-01-30,432.270263671875
2024-01-31,430.647216796875
2024-02-01,424.7452392578125
2024-02-02,419.77777099609375
2024-02-05,420.3187255859375
2024-02-06,429.1225280761719
2024-02-07,438.9100341796875
2024-02-08,429.4176025390625
2024-02-09,426.4001770019531
2024-02-12,478.0430908203125
2024-02-13,464.98394775390625
2024-02-14,479.2302551269531
2024-02-15,473.44268798828125
2024-02-16,469.6832580566406
2024-02-19,476.0644226074219
2024-02-20,482.0992736816406
2024-02-21,479.9722595214844
2024-02-22,466.3689880371094
2024-02-23,458.5038757324219
2024-02-26,481.7035827636719
2024-02-27,476.1139221191406
2024-02-28,475.4213562011719
2024-02-29,476.6579895019531
2024-03-01,472.55230712890625
2024-03-04,471.2167053222656
2024-03-05,472.0576477050781
2024-03-06,465.8249206542969
2024-03-07,467.6056823730469
2024-03-11,451.677490234375
2024-03-12,436.2440185546875
2024-03-13,423.87744140625
2024-03-14,427.7852478027344
2024-03-15,433.3749084472656
2024-03-18,435.30413818359375
2024-03-19,440.2507629394531
2024-03-20,438.4700012207031
2024-03-21,448.8084716796875
2024-03-22,454.99176025390625
2024-03-26,451.2323303222656
2024-03-27,444.80169677734375
2024-03-28,447.86859130859375
2024-04-01,462.75799560546875
2024-04-02,456.6736145019531
2024-04-03,455.4864196777344
2024-04-04,478.38934326171875
2024-04-05,488.2826232910156
2024-04-08,482.5445251464844
2024-04-09,486.303955078125
2024-04-10,537.996337890625
2024-04-12,545.9603881835938
2024-04-15,538.5404663085938
2024-04-16,532.6539916992188
2024-04-18,525.5308227539062
2024-04-19,532.1098022460938
2024-04-22,534.5831298828125
2024-04-23,530.82373046875
2024-04-24,549.5220336914062
2024-04-25,554.171875
2024-04-26,538.2930908203125
2024-04-29,537.5016479492188
2024-04-30,547.0980834960938
2024-05-02,536.7596435546875
2024-05-03,543.4869995117188
2024-05-06,528.9440307617188
2024-05-07,517.6162109375
2024-05-08,508.5638122558594
2024-05-09,499.7093505859375
2024-05-10,524.2941284179688
2024-05-13,514.1040649414062
2024-05-14,506.1399841308594
2024-05-15,542.6461791992188
2024-05-16,532.851806640625
2024-05-17,520.4852294921875
2024-05-21,514.6976318359375
2024-05-22,512.0264282226562
2024-05-23,509.80047607421875
2024-05-24,503.1225280761719
2024-05-27,500.3029479980469
2024-05-28,498.4726867675781
2024-05-29,494.9111022949219
2024-05-30,493.27874755859375
2024-05-31,494.8121643066406
2024-06-03,494.9111022949219
2024-06-04,472.5028381347656
2024-06-05,479.5765380859375
2024-06-06,498.4232177734375
2024-06-07,495.94989013671875
2024-06-10,506.9809265136719
2024-06-11,518.60546875
2024-06-12,516.3300170898438
2024-06-13,510.04779052734375
2024-06-14,502.8752136230469
2024-06-18,509.6026306152344
2024-06-19,549.8682250976562
2024-06-20,540.1234130859375
2024-06-21,530.0817260742188
2024-06-24,520.1389770507812
2024-06-25,524.0468139648438
2024-06-26,529.2407836914062
2024-06-27,511.2844543457031
2024-06-28,513.3126220703125
2024-07-01,529.0429077148438
2024-07-02,516.2805786132812
2024-07-03,521.0294189453125
2024-07-04,535.81982421875
2024-07-05,530.6257934570312
2024-07-08,525.4813842773438
2024-07-09,583.7032470703125
2024-07-10,574.0573120117188
2024-07-11,592.5577392578125
2024-07-12,592.458740234375
2024-07-15,577.767333984375
2024-07-16,580.6858520507812
2024-07-18,557.7333984375
2024-07-19,553.52880859375
2024-07-22,550.0167236328125
2024-07-23,573.117431640625
2024-07-24,578.905029296875
2024-07-25,584.6431274414062
2024-07-26,592.260986328125
2024-07-29,600.3733520507812
2024-07-30,600.7197265625
2024-07-31,598.7410278320312
2024-08-01,606.0125732421875
2024-08-02,635.963134765625
2024-08-05,606.062255859375
2024-08-06,601.4430541992188
2024-08-07,666.0625610351562
2024-08-08,654.2412719726562
2024-08-09,703.8110961914062
2024-08-12,692.8838500976562
2024-08-13,659.8042602539062
2024-08-14,650.1187744140625
2024-08-16,639.0922241210938
2024-08-19,639.6386108398438
2024-08-20,631.1948852539062
2024-08-21,635.565673828125
2024-08-22,687.4202880859375
2024-08-23,671.3274536132812
2024-08-26,658.314208984375
2024-08-27,658.8605346679688
2024-08-28,649.0260009765625
2024-08-29,638.9432373046875
2024-08-30,652.8505859375
2024-09-02,663.1817016601562
2024-09-03,669.291015625
2024-09-04,737.43701171875
2024-09-05,733.264892578125
2024-09-06,710.0196533203125
2024-09-09,697.5527954101562
2024-09-10,753.3311157226562
2024-09-11,734.1091918945312
2024-09-12,720.7978515625
2024-09-13,728.794677734375
2024-09-16,768.4305419921875
2024-09-17,764.357666015625
2024-09-18,770.4172973632812
2024-09-19,749.9536743164062
2024-09-20,757.6027221679688
2024-09-23,751.8907470703125
2024-09-24,750.7979736328125
2024-09-25,765.251708984375
2024-09-26,759.4900512695312
2024-09-27,738.6787109375
2024-09-30,770.4669799804688
2024-10-01,769.9702758789062
2024-10-03,812.834716796875
2024-10-04,789.142578125
2024-10-07,725.5164184570312
2024-10-08,728.049560546875
2024-10-09,726.807861328125
2024-10-10,727.3541870117188
2024-10-11,728.8939819335938
2024-10-14,725.9137573242188
2024-10-15,740.5165405273438
2024-10-16,776.1292724609375
2024-10-17,748.6622314453125
2024-10-18,748.7615356445312
2024-10-21,728.14892578125
2024-10-22,700.97998046875
2024-10-23,702.8673095703125
2024-10-24,680.2678833007812
2024-10-25,651.60888671875
2024-10-28,677.33740234375
2024-10-29,679.4732055664062
2024-10-30,703.2647094726562
2024-10-31,712.0064697265625
2024-11-01,710.0693359375
2024-11-04,710.9634399414062
2024-11-05,723.3806762695312
2024-11-06,748.066162109375
2024-11-07,739.8707885742188
2024-11-08,707.3375244140625
2024-11-11,690.400390625
2024-11-12,679.0261840820312
2024-11-13,660.89697265625
2024-11-14,652.2544555664062
2024-11-18,651.9564819335938
2024-11-19,658.9598388671875
2024-11-21,665.1685180664062
2024-11-22,676.343994140625
2024-11-25,705.6488037109375
2024-11-26,738.0330200195312
2024-11-27,743.5463256835938
2024-11-28,736.7913818359375
2024-11-29,779.4570922851562
2024-12-02,782.7352294921875
2024-12-03,772.2053833007812
2024-12-04,785.3180541992188
2024-12-05,779.0597534179688
2024-12-06,762.2218627929688
2024-12-09,764.6557006835938
2024-12-10,780.1027221679688
2024-12-11,844.324951171875
2024-12-12,840.897705078125
2024-12-13,827.8347778320312
2024-12-16,838.7122802734375
2024-12-17,829.7222290039062
2024-12-18,830.5665893554688
2024-12-19,789.2915649414062
2024-12-20,759.9371337890625
2024-12-23,795.40087890625
2024-12-24,802.5532836914062
2024-12-26,796.4935302734375
2024-12-27,795.5498657226562
2024-12-30,805.2850341796875
2024-12-31,817.6029663085938
2025-01-01,817.9506225585938
2025-01-02,817.2056274414062
2025-01-03,853.5137329101562
2025-01-06,831.2122802734375
2025-01-07,830.9639282226562
2025-01-08,783.6292724609375
2025-01-09,751.841064453125
2025-01-10,727.9501953125
2025-01-13,693.8772583007812
