Date,TIINDIA.NS
2018-08-03,244.99278259277344
2018-08-06,241.27703857421875
2018-08-07,236.1923828125
2018-08-08,234.090087890625
2018-08-09,237.02352905273438
2018-08-10,237.3657684326172
2018-08-13,240.29925537109375
2018-08-14,240.49481201171875
2018-08-16,252.2775421142578
2018-08-17,263.4735412597656
2018-08-20,265.5758972167969
2018-08-21,262.740234375
2018-08-23,264.79364013671875
2018-08-24,267.7271423339844
2018-08-27,274.27850341796875
2018-08-28,273.78955078125
2018-08-29,274.0828857421875
2018-08-30,286.9901123046875
2018-08-31,286.74566650390625
2018-09-03,287.5279235839844
2018-09-04,284.3011169433594
2018-09-05,296.52392578125
2018-09-06,312.07122802734375
2018-09-07,301.3641052246094
2018-09-10,295.0083312988281
2018-09-11,288.8968811035156
2018-09-12,289.0924377441406
2018-09-14,293.9326477050781
2018-09-17,293.7860107421875
2018-09-18,287.2834777832031
2018-09-19,288.79913330078125
2018-09-21,278.72760009765625
2018-09-24,283.3722229003906
2018-09-25,289.239013671875
2018-09-26,289.9725036621094
2018-09-27,289.0435791015625
2018-09-28,288.0168151855469
2018-10-01,291.34149169921875
2018-10-03,285.4256286621094
2018-10-04,273.8872985839844
2018-10-05,276.8208312988281
2018-10-08,277.1630554199219
2018-10-09,274.4251708984375
2018-10-10,286.9901123046875
2018-10-11,279.4609069824219
2018-10-12,283.27447509765625
2018-10-15,282.1499938964844
2018-10-16,283.27447509765625
2018-10-17,283.71441650390625
2018-10-19,283.4210510253906
2018-10-22,293.6882019042969
2018-10-23,288.0168151855469
2018-10-24,286.892333984375
2018-10-25,290.9502868652344
2018-10-26,286.30560302734375
2018-10-29,292.7104187011719
2018-10-30,284.8878479003906
2018-10-31,286.25677490234375
2018-11-01,291.1458740234375
2018-11-02,287.7235107421875
2018-11-05,291.439208984375
2018-11-06,290.4613342285156
2018-11-07,292.6614990234375
2018-11-09,293.2481384277344
2018-11-12,291.0970153808594
2018-11-13,290.2169189453125
2018-11-14,284.20330810546875
2018-11-15,281.70989990234375
2018-11-16,289.0435791015625
2018-11-19,289.0924377441406
2018-11-20,286.501220703125
2018-11-21,285.86566162109375
2018-11-22,281.1720886230469
2018-11-26,275.451904296875
2018-11-27,283.8610534667969
2018-11-28,290.5102844238281
2018-11-29,292.9059143066406
2018-11-30,293.4925842285156
2018-12-03,298.7240295410156
2018-12-04,308.7955322265625
2018-12-05,308.74664306640625
2018-12-06,314.1246032714844
2018-12-07,326.347412109375
2018-12-10,318.4759216308594
2018-12-11,319.30706787109375
2018-12-12,332.4098815917969
2018-12-13,329.378662109375
2018-12-14,321.40936279296875
2018-12-17,318.0848083496094
2018-12-18,318.0848083496094
2018-12-19,321.9960632324219
2018-12-20,317.93817138671875
2018-12-21,317.74261474609375
2018-12-24,326.738525390625
2018-12-26,318.6714782714844
2018-12-27,324.7828369140625
2018-12-28,334.1699523925781
2018-12-31,348.3482971191406
2019-01-01,342.3836364746094
2019-01-02,345.1704406738281
2019-01-03,351.3795471191406
2019-01-04,343.31256103515625
2019-01-07,341.3080139160156
2019-01-08,329.8186340332031
2019-01-09,328.00970458984375
2019-01-10,317.302490234375
2019-01-11,320.52935791015625
2019-01-14,319.6982116699219
2019-01-15,317.84039306640625
2019-01-16,327.7652282714844
2019-01-17,323.0716857910156
2019-01-18,334.1210632324219
2019-01-21,322.973876953125
2019-01-22,325.3207092285156
2019-01-23,323.70721435546875
2019-01-24,328.00970458984375
2019-01-25,324.1961364746094
2019-01-28,329.4764404296875
2019-01-29,334.21881103515625
2019-01-30,332.8009033203125
2019-01-31,337.4456787109375
2019-02-01,334.6099853515625
2019-02-04,324.098388671875
2019-02-05,332.1164855957031
2019-02-06,332.01873779296875
2019-02-07,339.8901672363281
2019-02-08,332.1654052734375
2019-02-11,337.5923156738281
2019-02-12,341.0146789550781
2019-02-14,335.1673583984375
2019-02-15,331.8751220703125
2019-02-18,338.7052307128906
2019-02-19,342.93109130859375
2019-02-20,350.59649658203125
2019-02-21,349.46636962890625
2019-02-22,345.1422119140625
2019-02-25,350.0068359375
2019-02-26,358.5567932128906
2019-02-27,345.1422119140625
2019-02-28,351.8250427246094
2019-03-01,359.7361145019531
2019-03-05,373.4455261230469
2019-03-06,373.2981262207031
2019-03-07,378.2118225097656
2019-03-08,374.28082275390625
2019-03-11,372.61016845703125
2019-03-12,372.6592712402344
2019-03-13,377.2781982421875
2019-03-14,376.0006408691406
2019-03-15,407.3012390136719
2019-03-18,394.2306823730469
2019-03-19,377.3273620605469
2019-03-20,364.4041442871094
2019-03-22,354.5766906738281
2019-03-25,359.0973205566406
2019-03-26,371.7257080078125
2019-03-27,366.2222595214844
2019-03-28,376.639404296875
2019-04-01,382.2901916503906
2019-04-02,380.9634704589844
2019-04-03,378.6048583984375
2019-04-04,383.6660461425781
2019-04-05,386.4669494628906
2019-04-08,384.5014343261719
2019-04-09,375.4601135253906
2019-04-10,369.5635681152344
2019-04-11,370.84112548828125
2019-04-12,367.1558837890625
2019-04-15,369.6618957519531
2019-04-16,372.0204772949219
2019-04-18,365.87835693359375
2019-04-22,353.6921691894531
2019-04-23,375.3618469238281
2019-04-24,372.757568359375
2019-04-25,372.5118713378906
2019-04-26,373.5437316894531
2019-04-30,373.8385925292969
2019-05-02,367.647216796875
2019-05-03,367.9912414550781
2019-05-06,363.8636169433594
2019-05-07,362.43865966796875
2019-05-08,364.64984130859375
2019-05-09,361.6524658203125
2019-05-10,365.23944091796875
2019-05-13,364.9447021484375
2019-05-14,365.6817321777344
2019-05-15,364.5515441894531
2019-05-16,369.0230407714844
2019-05-17,373.10150146484375
2019-05-20,380.42303466796875
2019-05-21,377.1798400878906
2019-05-22,373.2489013671875
2019-05-23,371.529052734375
2019-05-24,391.9703369140625
2019-05-27,389.66082763671875
2019-05-28,387.7444763183594
2019-05-29,388.186767578125
2019-05-30,381.84796142578125
2019-05-31,382.683349609375
2019-06-03,379.68597412109375
2019-06-04,388.43243408203125
2019-06-06,387.99017333984375
2019-06-07,378.7523193359375
2019-06-10,381.7005615234375
2019-06-11,386.0246887207031
2019-06-12,388.33416748046875
2019-06-13,388.4815368652344
2019-06-14,385.8281555175781
2019-06-17,383.076416015625
2019-06-18,377.8187255859375
2019-06-19,373.5437316894531
2019-06-20,375.5093078613281
2019-06-21,373.8876953125
2019-06-24,373.9368896484375
2019-06-25,393.0022277832031
2019-06-26,390.2995910644531
2019-06-27,385.8281555175781
2019-06-28,377.4256286621094
2019-07-01,380.81610107421875
2019-07-02,382.8798828125
2019-07-03,380.5213317871094
2019-07-04,380.0299377441406
2019-07-05,380.2264709472656
2019-07-08,378.6509704589844
2019-07-09,377.124755859375
2019-07-10,378.99560546875
2019-07-11,378.99560546875
2019-07-12,398.49188232421875
2019-07-15,398.2457275390625
2019-07-16,394.0609130859375
2019-07-17,410.0616455078125
2019-07-18,409.2247314453125
2019-07-19,386.28204345703125
2019-07-22,377.2724609375
2019-07-23,378.306396484375
2019-07-24,370.7244567871094
2019-07-25,357.57928466796875
2019-07-26,333.9967041015625
2019-07-29,332.02734375
2019-07-30,339.60919189453125
2019-07-31,341.03692626953125
2019-08-01,352.0158996582031
2019-08-02,352.9514465332031
2019-08-05,349.751220703125
2019-08-06,346.8957214355469
2019-08-07,345.02484130859375
2019-08-08,347.3387756347656
2019-08-09,347.3387756347656
2019-08-13,344.4832763671875
2019-08-14,346.1572265625
2019-08-16,347.3387756347656
2019-08-19,348.47119140625
2019-08-20,350.58819580078125
2019-08-21,334.93212890625
2019-08-22,332.5196533203125
2019-08-23,339.16607666015625
2019-08-26,343.84332275390625
2019-08-27,343.30169677734375
2019-08-28,334.83355712890625
2019-08-29,330.2057189941406
2019-08-30,332.7165832519531
2019-09-03,326.07012939453125
2019-09-04,325.823974609375
2019-09-05,325.528564453125
2019-09-06,336.90142822265625
2019-09-09,333.7997131347656
2019-09-11,336.6060485839844
2019-09-12,326.956298828125
2019-09-13,330.599609375
2019-09-16,345.86175537109375
2019-09-17,334.83355712890625
2019-09-18,338.0337219238281
2019-09-19,331.19036865234375
2019-09-20,340.1507873535156
2019-09-23,360.1886291503906
2019-09-24,383.37738037109375
2019-09-25,393.4208679199219
2019-09-26,386.28204345703125
2019-09-27,379.83258056640625
2019-09-30,378.2078857421875
2019-10-01,375.0570068359375
2019-10-03,379.0941162109375
2019-10-04,377.2232666015625
2019-10-07,377.6662902832031
2019-10-09,368.2628479003906
2019-10-10,358.0223693847656
2019-10-11,358.2193298339844
2019-10-14,365.85040283203125
2019-10-15,358.71160888671875
2019-10-16,359.2532043457031
2019-10-17,355.60992431640625
2019-10-18,359.05621337890625
2019-10-22,367.22900390625
2019-10-23,360.43475341796875
2019-10-24,364.7672424316406
2019-10-25,366.09649658203125
2019-10-27,368.75518798828125
2019-10-29,366.4411926269531
2019-10-30,364.0288391113281
2019-10-31,392.2884826660156
2019-11-01,418.5789794921875
2019-11-04,429.8040466308594
2019-11-05,439.5521545410156
2019-11-06,438.81365966796875
2019-11-07,442.30926513671875
2019-11-08,431.72412109375
2019-11-11,435.1705322265625
2019-11-13,438.6168212890625
2019-11-14,438.2721862792969
2019-11-15,442.1123352050781
2019-11-18,436.94287109375
2019-11-19,441.22613525390625
2019-11-20,446.93719482421875
2019-11-21,444.2785949707031
2019-11-22,444.8201599121094
2019-11-25,452.8450927734375
2019-11-26,451.6635437011719
2019-11-27,444.5740051269531
2019-11-28,447.87255859375
2019-11-29,463.43017578125
2019-12-02,481.449462890625
2019-12-03,482.1387939453125
2019-12-04,478.593994140625
2019-12-05,470.3720703125
2019-12-06,469.7812805175781
2019-12-09,462.54400634765625
2019-12-10,475.24609375
2019-12-11,470.7166748046875
2019-12-12,466.03955078125
2019-12-13,474.2122802734375
2019-12-16,467.91046142578125
2019-12-17,471.0613098144531
2019-12-18,465.94110107421875
2019-12-19,476.4769592285156
2019-12-20,484.9450378417969
2019-12-23,490.8038024902344
2019-12-24,480.612548828125
2019-12-26,480.907958984375
2019-12-27,479.23406982421875
2019-12-30,481.1048583984375
2019-12-31,474.2122802734375
2020-01-01,483.02490234375
2020-01-02,488.04669189453125
2020-01-03,483.6157531738281
2020-01-06,481.79412841796875
2020-01-07,477.46160888671875
2020-01-08,475.6400146484375
2020-01-09,482.8280029296875
2020-01-10,490.7052917480469
2020-01-13,488.8836669921875
2020-01-14,497.7948303222656
2020-01-15,516.84814453125
2020-01-16,516.7003784179688
2020-01-17,515.174072265625
2020-01-20,515.174072265625
2020-01-21,515.469482421875
2020-01-22,515.3710327148438
2020-01-23,511.92474365234375
2020-01-24,512.22021484375
2020-01-27,511.33392333984375
2020-01-28,504.539794921875
2020-01-29,479.33245849609375
2020-01-30,493.61004638671875
2020-01-31,503.6043701171875
2020-02-03,480.5140380859375
2020-02-04,514.1895141601562
2020-02-05,515.174072265625
2020-02-06,526.5961303710938
2020-02-07,518.6204223632812
2020-02-10,515.6664428710938
2020-02-11,511.4324035644531
2020-02-12,508.13385009765625
2020-02-13,493.5115966796875
2020-02-14,495.3824157714844
2020-02-17,491.4930419921875
2020-02-18,478.593994140625
2020-02-19,487.25897216796875
2020-02-20,498.041015625
2020-02-24,536.1473388671875
2020-02-25,543.6800537109375
2020-02-26,545.747802734375
2020-02-27,560.0745239257812
2020-02-28,519.900390625
2020-03-02,538.4612426757812
2020-03-03,519.7035522460938
2020-03-04,515.9126586914062
2020-03-05,523.9869384765625
2020-03-06,497.05633544921875
2020-03-09,498.1394348144531
2020-03-11,497.6932678222656
2020-03-12,477.4167785644531
2020-03-13,466.510009765625
2020-03-16,467.10491943359375
2020-03-17,446.1838073730469
2020-03-18,425.85772705078125
2020-03-19,385.4532470703125
2020-03-20,382.2803649902344
2020-03-23,343.26416015625
2020-03-24,299.63726806640625
2020-03-25,295.5224304199219
2020-03-26,307.5198059082031
2020-03-27,302.5126647949219
2020-03-30,279.2119445800781
2020-03-31,271.5772399902344
2020-04-01,256.6052551269531
2020-04-03,272.4200439453125
2020-04-07,282.08734130859375
2020-04-08,299.8851318359375
2020-04-09,311.5850830078125
2020-04-13,303.7520446777344
2020-04-15,326.11083984375
2020-04-16,317.38543701171875
2020-04-17,336.7200927734375
2020-04-20,363.0945129394531
2020-04-21,339.9920654296875
2020-04-22,339.7937927246094
2020-04-23,343.71026611328125
2020-04-24,332.8531799316406
2020-04-27,336.6705322265625
2020-04-28,336.2738952636719
2020-04-29,351.29534912109375
2020-04-30,370.084716796875
2020-05-04,359.5746154785156
2020-05-05,354.12127685546875
2020-05-06,370.03515625
2020-05-07,371.1258239746094
2020-05-08,362.995361328125
2020-05-11,349.6098327636719
2020-05-12,332.0103759765625
2020-05-13,344.1068115234375
2020-05-14,336.5713806152344
2020-05-15,335.8772888183594
2020-05-18,314.9066162109375
2020-05-19,312.03125
2020-05-20,311.7337646484375
2020-05-21,314.26214599609375
2020-05-22,313.51849365234375
2020-05-26,308.3131408691406
2020-05-27,306.9249267578125
2020-05-28,337.56292724609375
2020-05-29,364.383544921875
2020-06-01,388.4773864746094
2020-06-02,396.657470703125
2020-06-03,405.9777526855469
2020-06-04,396.657470703125
2020-06-05,396.4095764160156
2020-06-08,390.311767578125
2020-06-09,383.61895751953125
2020-06-10,392.3443908691406
2020-06-11,392.3939514160156
2020-06-12,390.311767578125
2020-06-15,398.6900939941406
2020-06-16,390.3612976074219
2020-06-17,398.8883056640625
2020-06-18,398.04559326171875
2020-06-19,417.9255065917969
2020-06-22,423.97381591796875
2020-06-23,431.3606262207031
2020-06-24,435.0788269042969
2020-06-25,436.86358642578125
2020-06-26,442.0690612792969
2020-06-29,440.8296813964844
2020-06-30,440.6313171386719
2020-07-01,443.7050476074219
2020-07-02,440.8296813964844
2020-07-03,436.2686462402344
2020-07-06,446.03515625
2020-07-07,438.7970275878906
2020-07-08,433.1949768066406
2020-07-09,441.2758483886719
2020-07-10,440.68096923828125
2020-07-13,440.4330749511719
2020-07-14,447.3736572265625
2020-07-15,469.7324523925781
2020-07-16,472.8557434082031
2020-07-17,490.752685546875
2020-07-20,500.6678771972656
2020-07-21,502.94830322265625
2020-07-22,502.7004699707031
2020-07-23,506.96405029296875
2020-07-24,498.8830871582031
2020-07-27,490.108154296875
2020-07-28,495.7102966308594
2020-07-29,497.3462829589844
2020-07-30,503.0970458984375
2020-07-31,504.5843505859375
2020-08-03,518.11865234375
2020-08-04,499.9738464355469
2020-08-05,513.607177734375
2020-08-06,505.17926025390625
2020-08-07,541.766357421875
2020-08-10,530.6613159179688
2020-08-11,527.5875854492188
2020-08-12,545.0879516601562
2020-08-13,589.1609497070312
2020-08-14,585.095703125
2020-08-17,589.1114501953125
2020-08-18,591.8876953125
2020-08-19,585.3435668945312
2020-08-20,585.095703125
2020-08-21,588.218994140625
2020-08-24,631.8458251953125
2020-08-25,641.9594116210938
2020-08-26,620.5426025390625
2020-08-27,622.7238159179688
2020-08-28,635.5640869140625
2020-08-31,642.4057006835938
2020-09-01,638.6377563476562
2020-09-02,643.5458374023438
2020-09-03,649.8915405273438
2020-09-04,657.6253051757812
2020-09-07,663.4754028320312
2020-09-08,635.018798828125
2020-09-09,606.7108154296875
2020-09-10,611.6188354492188
2020-09-11,597.5889282226562
2020-09-14,609.586181640625
2020-09-15,621.63330078125
2020-09-16,631.399658203125
2020-09-17,642.3560180664062
2020-09-18,638.0924682617188
2020-09-21,615.9816284179688
2020-09-22,570.2229614257812
2020-09-23,555.3501586914062
2020-09-24,568.7356567382812
2020-09-25,565.11669921875
2020-09-28,619.6502685546875
2020-09-29,607.3057861328125
2020-09-30,599.1754150390625
2020-10-01,632.5894775390625
2020-10-05,619.7990112304688
2020-10-06,615.6346435546875
2020-10-07,600.2164306640625
2020-10-08,586.1864624023438
2020-10-09,584.1041870117188
2020-10-12,576.4199829101562
2020-10-13,580.385986328125
2020-10-14,581.8236694335938
2020-10-15,570.0742797851562
2020-10-16,569.5289916992188
2020-10-19,555.300537109375
2020-10-20,547.2692260742188
2020-10-21,571.164794921875
2020-10-22,586.037841796875
2020-10-23,605.1739501953125
2020-10-26,617.2705688476562
2020-10-27,643.84326171875
2020-10-28,640.819091796875
2020-10-29,642.7030029296875
2020-10-30,649.2965087890625
2020-11-02,652.5687255859375
2020-11-03,661.8392944335938
2020-11-04,663.7727661132812
2020-11-05,669.2758178710938
2020-11-06,683.3058471679688
2020-11-09,686.9744262695312
2020-11-10,697.3854370117188
2020-11-11,702.68994140625
2020-11-12,725.3463134765625
2020-11-13,739.2274780273438
2020-11-14,735.360595703125
2020-11-17,733.82373046875
2020-11-18,754.447265625
2020-11-19,759.0083618164062
2020-11-20,782.50732421875
2020-11-23,823.3578491210938
2020-11-24,836.8921508789062
2020-11-25,829.7036743164062
2020-11-26,805.857666015625
2020-11-27,816.6156616210938
2020-12-01,802.9325561523438
2020-12-02,821.8706665039062
2020-12-03,826.5803833007812
2020-12-04,832.7774047851562
2020-12-07,821.1270751953125
2020-12-08,803.9241943359375
2020-12-09,794.5541381835938
2020-12-10,839.0735473632812
2020-12-11,847.2534790039062
2020-12-14,838.9744262695312
2020-12-15,813.3931274414062
2020-12-16,818.49951171875
2020-12-17,806.502197265625
2020-12-18,808.4852905273438
2020-12-21,799.6605834960938
2020-12-22,785.1844482421875
2020-12-23,801.4454345703125
2020-12-24,791.4805908203125
2020-12-28,792.7694702148438
2020-12-29,792.2241821289062
2020-12-30,786.572509765625
2020-12-31,794.0585327148438
2021-01-01,791.5301513671875
2021-01-04,795.3475952148438
2021-01-05,814.03759765625
2021-01-06,805.36181640625
2021-01-07,814.5830688476562
2021-01-08,826.6300048828125
2021-01-11,832.0338134765625
2021-01-12,825.638427734375
2021-01-13,823.2587280273438
2021-01-14,826.6300048828125
2021-01-15,814.8803100585938
2021-01-18,817.3096923828125
2021-01-19,838.5777587890625
2021-01-20,844.378173828125
2021-01-21,823.060546875
2021-01-22,816.2685546875
2021-01-25,774.6743774414062
2021-01-27,782.9039306640625
2021-01-28,750.3822021484375
2021-01-29,772.5921020507812
2021-02-01,789.2495727539062
2021-02-02,798.4707641601562
2021-02-03,836.0989379882812
2021-02-04,819.9371337890625
2021-02-05,851.0214233398438
2021-02-08,897.6723022460938
2021-02-09,902.2333374023438
2021-02-10,913.586181640625
2021-02-11,937.5314331054688
2021-02-12,941.1504516601562
2021-02-15,991.4701538085938
2021-02-16,1011.4492797851562
2021-02-17,1019.77783203125
2021-02-18,1000.1954345703125
2021-02-19,1019.5797119140625
2021-02-22,1039.59765625
2021-02-23,1052.3140869140625
2021-02-24,1064.78173828125
2021-02-25,1060.2117919921875
2021-02-26,1073.375
2021-03-01,1034.5809326171875
2021-03-02,1082.9620361328125
2021-03-03,1128.4619140625
2021-03-04,1142.0721435546875
2021-03-05,1119.0738525390625
2021-03-08,1110.2818603515625
2021-03-09,1165.319091796875
2021-03-10,1198.1527099609375
2021-03-12,1191.943603515625
2021-03-15,1191.09912109375
2021-03-16,1171.9752197265625
2021-03-17,1163.0836181640625
2021-03-18,1161.842041015625
2021-03-19,1140.9796142578125
2021-03-22,1129.9522705078125
2021-03-23,1111.5733642578125
2021-03-24,1099.006103515625
2021-03-25,1086.140869140625
2021-03-26,1108.89111328125
2021-03-30,1157.4212646484375
2021-03-31,1185.5357666015625
2021-04-01,1190.503173828125
2021-04-05,1151.361083984375
2021-04-06,1140.6318359375
2021-04-07,1162.9844970703125
2021-04-08,1163.0340576171875
2021-04-09,1169.6903076171875
2021-04-12,1128.2137451171875
2021-04-13,1129.008544921875
2021-04-15,1095.4793701171875
2021-04-16,1110.3316650390625
2021-04-19,1089.0220947265625
2021-04-20,1091.6546630859375
2021-04-22,1115.10009765625
2021-04-23,1109.7850341796875
2021-04-26,1115.8453369140625
2021-04-27,1119.322265625
2021-04-28,1197.2088623046875
2021-04-29,1256.6668701171875
2021-04-30,1226.614990234375
2021-05-03,1254.9285888671875
2021-05-04,1239.9273681640625
2021-05-05,1239.18212890625
2021-05-06,1210.024658203125
2021-05-07,1210.9683837890625
2021-05-10,1177.737060546875
2021-05-11,1197.2088623046875
2021-05-12,1212.4583740234375
2021-05-14,1162.88525390625
2021-05-17,1176.2967529296875
2021-05-18,1173.3660888671875
2021-05-19,1191.74462890625
2021-05-20,1175.5517578125
2021-05-21,1167.454833984375
2021-05-24,1182.5552978515625
2021-05-25,1165.96484375
2021-05-26,1193.2349853515625
2021-05-27,1152.652587890625
2021-05-28,1144.2578125
2021-05-31,1178.531982421875
2021-06-01,1181.56201171875
2021-06-02,1176.8929443359375
2021-06-03,1186.2314453125
2021-06-04,1190.006591796875
2021-06-07,1219.3131103515625
2021-06-08,1263.2733154296875
2021-06-09,1259.0018310546875
2021-06-10,1284.4339599609375
2021-06-11,1330.232177734375
2021-06-14,1321.0921630859375
2021-06-15,1317.019287109375
2021-06-16,1258.107421875
2021-06-17,1236.052734375
2021-06-18,1184.2442626953125
2021-06-21,1159.259033203125
2021-06-22,1159.4576416015625
2021-06-23,1161.494384765625
2021-06-24,1150.2681884765625
2021-06-25,1168.8953857421875
2021-06-28,1153.8944091796875
2021-06-29,1145.2515869140625
2021-06-30,1160.947998046875
2021-07-01,1173.713623046875
2021-07-02,1167.9517822265625
2021-07-05,1125.2828369140625
2021-07-06,1110.62939453125
2021-07-07,1096.37353515625
2021-07-08,1090.51220703125
2021-07-09,1083.607666015625
2021-07-12,1090.959228515625
2021-07-13,1126.1273193359375
2021-07-14,1135.3665771484375
2021-07-15,1129.256591796875
2021-07-16,1121.3092041015625
2021-07-19,1097.267578125
2021-07-20,1102.9302978515625
2021-07-22,1106.5068359375
2021-07-23,1098.6087646484375
2021-07-26,1094.88330078125
2021-07-27,1078.6903076171875
2021-07-28,1094.93310546875
2021-07-29,1129.0579833984375
2021-07-30,1112.0699462890625
2021-08-02,1093.889892578125
2021-08-03,1148.927001953125
2021-08-04,1166.7828369140625
2021-08-05,1191.20361328125
2021-08-06,1167.32958984375
2021-08-09,1182.9969482421875
2021-08-10,1172.651611328125
2021-08-11,1180.3609619140625
2021-08-12,1178.868896484375
2021-08-13,1227.3623046875
2021-08-16,1274.21484375
2021-08-17,1273.0213623046875
2021-08-18,1257.403564453125
2021-08-20,1261.0345458984375
