Date,GODREJIND.NS
2016-09-22,424.9161682128906
2016-09-23,430.67034912109375
2016-09-26,429.0334167480469
2016-09-27,416.83056640625
2016-09-28,421.64227294921875
2016-09-29,410.0843200683594
2016-09-30,426.55316162109375
2016-10-03,441.4842529296875
2016-10-04,441.28582763671875
2016-10-05,441.43463134765625
2016-10-06,443.6172790527344
2016-10-07,444.01409912109375
2016-10-10,444.906982421875
2016-10-13,443.6669006347656
2016-10-14,448.9745788574219
2016-10-17,441.1369934082031
2016-10-18,447.4368591308594
2016-10-19,447.88330078125
2016-10-20,454.4807434082031
2016-10-21,455.3736572265625
2016-10-24,449.4706115722656
2016-10-25,445.0061950683594
2016-10-26,433.2994079589844
2016-10-27,436.12689208984375
2016-10-28,433.4482116699219
2016-11-01,436.0276794433594
2016-11-02,426.70196533203125
2016-11-03,416.08648681640625
2016-11-04,413.1101989746094
2016-11-07,411.4732360839844
2016-11-08,410.2331237792969
2016-11-09,403.7348937988281
2016-11-10,404.62774658203125
2016-11-11,383.9920654296875
2016-11-15,380.4701232910156
2016-11-16,378.18829345703125
2016-11-17,377.841064453125
2016-11-18,378.18829345703125
2016-11-21,370.2018737792969
2016-11-22,378.089111328125
2016-11-23,371.2931823730469
2016-11-24,364.19970703125
2016-11-25,364.9933776855469
2016-11-28,364.3485107421875
2016-11-29,380.37091064453125
2016-11-30,386.37310791015625
2016-12-01,377.4442443847656
2016-12-02,373.1286315917969
2016-12-05,376.6505432128906
2016-12-06,384.8849792480469
2016-12-07,395.4012451171875
2016-12-08,406.5623474121094
2016-12-09,414.2015075683594
2016-12-12,402.5443420410156
2016-12-13,409.8858642578125
2016-12-14,415.14404296875
2016-12-15,418.0706787109375
2016-12-16,407.5048522949219
2016-12-19,416.0368957519531
2016-12-20,408.0008850097656
2016-12-21,410.7291564941406
2016-12-22,408.0008850097656
2016-12-23,399.71685791015625
2016-12-26,398.9728088378906
2016-12-27,405.0741882324219
2016-12-28,409.4890441894531
2016-12-29,423.080810546875
2016-12-30,426.70196533203125
2017-01-02,429.92626953125
2017-01-03,430.6207275390625
2017-01-04,429.28143310546875
2017-01-05,431.7120666503906
2017-01-06,439.0536193847656
2017-01-09,435.82928466796875
2017-01-10,438.7559509277344
2017-01-11,439.0039978027344
2017-01-12,437.4166564941406
2017-01-13,437.3174133300781
2017-01-16,435.8788757324219
2017-01-17,429.6782531738281
2017-01-18,430.5711669921875
2017-01-19,431.06719970703125
2017-01-20,430.42236328125
2017-01-23,431.31524658203125
2017-01-24,426.9003601074219
2017-01-25,424.1720886230469
2017-01-27,426.8011779785156
2017-01-30,425.46185302734375
2017-01-31,425.36260986328125
2017-02-01,431.7616882324219
2017-02-02,477.5966796875
2017-02-03,481.91229248046875
2017-02-06,496.694580078125
2017-02-07,502.2999267578125
2017-02-08,509.7406921386719
2017-02-09,507.55810546875
2017-02-10,514.3043823242188
2017-02-13,512.0721435546875
2017-02-14,512.8657836914062
2017-02-15,515.5941162109375
2017-02-16,501.10943603515625
2017-02-17,480.0273132324219
2017-02-20,487.4184265136719
2017-02-21,504.4825744628906
2017-02-22,501.35748291015625
2017-02-23,500.86138916015625
2017-02-27,492.577392578125
2017-02-28,498.0339050292969
2017-03-01,494.760009765625
2017-03-02,478.142333984375
2017-03-03,484.7893981933594
2017-03-06,480.9201965332031
2017-03-07,477.4478454589844
2017-03-08,477.0013732910156
2017-03-09,475.11639404296875
2017-03-10,489.0554504394531
2017-03-14,497.1906433105469
2017-03-15,493.9167175292969
2017-03-16,509.0958557128906
2017-03-17,500.06768798828125
2017-03-20,498.6291809082031
2017-03-21,496.49615478515625
2017-03-22,487.7656555175781
2017-03-23,487.5672912597656
2017-03-24,488.7577819824219
2017-03-27,500.31573486328125
2017-03-28,499.22442626953125
2017-03-29,499.5220642089844
2017-03-30,498.4803771972656
2017-03-31,501.2086486816406
2017-04-03,526.0606689453125
2017-04-05,531.5172729492188
2017-04-06,533.8983154296875
2017-04-07,526.95361328125
2017-04-10,534.7911987304688
2017-04-11,533.4022827148438
2017-04-12,533.451904296875
2017-04-13,523.8780517578125
2017-04-17,525.316650390625
2017-04-18,518.4215698242188
2017-04-19,515.5444946289062
2017-04-20,519.2152099609375
2017-04-21,517.6774291992188
2017-04-24,516.3877563476562
2017-04-25,533.4022827148438
2017-04-26,525.564697265625
2017-04-27,528.7890014648438
2017-04-28,530.1282958984375
2017-05-02,546.299560546875
2017-05-03,550.3671875
2017-05-04,553.4923706054688
2017-05-05,539.751708984375
2017-05-08,541.6366577148438
2017-05-09,563.512451171875
2017-05-10,561.87548828125
2017-05-11,562.3219604492188
2017-05-12,560.1393432617188
2017-05-15,573.9791259765625
2017-05-16,580.1797485351562
2017-05-17,583.94970703125
2017-05-18,570.060302734375
2017-05-19,573.4335327148438
2017-05-22,561.4786376953125
2017-05-23,556.8653564453125
2017-05-24,565.4470825195312
2017-05-25,579.286865234375
2017-05-26,588.81103515625
2017-05-29,580.626220703125
2017-05-30,605.3790283203125
2017-05-31,599.7737426757812
2017-06-01,610.4387817382812
2017-06-02,607.065673828125
2017-06-05,609.4962768554688
2017-06-06,595.11083984375
2017-06-07,602.6508178710938
2017-06-08,604.5357666015625
2017-06-09,618.6235961914062
2017-06-12,609.5459594726562
2017-06-13,618.4252319335938
2017-06-14,639.9041748046875
2017-06-15,631.7688598632812
2017-06-16,633.4058837890625
2017-06-19,634.943603515625
2017-06-20,640.648193359375
2017-06-21,643.2772827148438
2017-06-22,630.826416015625
2017-06-23,622.5919799804688
2017-06-27,614.4072265625
2017-06-28,613.31591796875
2017-06-29,624.7745971679688
2017-06-30,632.7610473632812
2017-07-03,640.7970581054688
2017-07-04,643.8724975585938
2017-07-05,653.4463500976562
2017-07-06,652.7518310546875
2017-07-07,653.4959106445312
2017-07-10,657.8115234375
2017-07-11,667.9805297851562
2017-07-12,665.94677734375
2017-07-13,661.6806640625
2017-07-14,658.357177734375
2017-07-17,657.265869140625
2017-07-18,652.7022705078125
2017-07-19,667.1372680664062
2017-07-20,684.9950561523438
2017-07-21,674.8260498046875
2017-07-24,676.5621948242188
2017-07-25,674.3299560546875
2017-07-26,669.1215209960938
2017-07-27,663.8634033203125
2017-07-28,659.3492431640625
2017-07-31,657.7619018554688
2017-08-01,649.4779052734375
2017-08-02,644.2554931640625
2017-08-03,651.019775390625
2017-08-04,646.5433349609375
2017-08-07,634.656005859375
2017-08-08,625.9518432617188
2017-08-09,598.7453002929688
2017-08-10,573.6773071289062
2017-08-11,556.3684692382812
2017-08-14,573.2793579101562
2017-08-16,607.747802734375
2017-08-17,602.0776977539062
2017-08-18,594.8656616210938
2017-08-21,579.8448486328125
2017-08-22,574.622314453125
2017-08-23,597.1536254882812
2017-08-24,601.4808349609375
2017-08-28,610.5828247070312
2017-08-29,598.794921875
2017-08-30,616.9990234375
2017-08-31,609.1404418945312
2017-09-01,621.0277709960938
2017-09-04,607.6980590820312
2017-09-05,612.3236083984375
2017-09-06,614.2634887695312
2017-09-07,629.4334716796875
2017-09-08,628.8864135742188
2017-09-11,628.090576171875
2017-09-12,644.852294921875
2017-09-13,631.423095703125
2017-09-14,632.6167602539062
2017-09-15,636.2476196289062
2017-09-18,636.4465942382812
2017-09-19,635.9989013671875
2017-09-20,620.5304565429688
2017-09-21,610.83154296875
2017-09-22,586.1117553710938
2017-09-25,572.9312744140625
2017-09-26,587.9520874023438
2017-09-27,569.3003540039062
2017-09-28,571.8369750976562
2017-09-29,585.1668090820312
2017-10-03,588.6981811523438
2017-10-04,586.5594482421875
2017-10-05,582.7296142578125
2017-10-06,597.75048828125
2017-10-09,596.7059326171875
2017-10-10,605.7085571289062
2017-10-11,606.2556762695312
2017-10-12,610.8812255859375
2017-10-13,617.0985107421875
2017-10-16,608.5933227539062
2017-10-17,602.8734741210938
2017-10-18,593.0750732421875
2017-10-19,587.90234375
2017-10-23,576.4129028320312
2017-10-24,580.441650390625
2017-10-25,571.4390869140625
2017-10-26,567.708740234375
2017-10-27,581.68505859375
2017-10-30,591.8316650390625
2017-10-31,589.9415893554688
2017-11-01,592.826416015625
2017-11-02,586.6588745117188
2017-11-03,582.0332641601562
2017-11-06,576.5620727539062
2017-11-07,558.8554077148438
2017-11-08,548.3109741210938
2017-11-09,559.15380859375
2017-11-10,564.077880859375
2017-11-13,554.1302490234375
2017-11-14,554.0308227539062
2017-11-15,535.7272338867188
2017-11-16,537.517822265625
2017-11-17,551.693115234375
2017-11-20,567.509765625
2017-11-21,560.397216796875
2017-11-22,552.8370971679688
2017-11-23,560.6459350585938
2017-11-24,559.651123046875
2017-11-27,573.1302490234375
2017-11-28,578.9992065429688
2017-11-29,578.9992065429688
2017-11-30,574.771484375
2017-12-01,564.4260864257812
2017-12-04,567.1616821289062
2017-12-05,569.9469604492188
2017-12-06,571.8369750976562
2017-12-07,579.695556640625
2017-12-08,588.2007446289062
2017-12-11,594.7164306640625
2017-12-12,586.0122680664062
2017-12-13,583.0280151367188
2017-12-14,591.6327514648438
2017-12-15,591.9310913085938
2017-12-18,591.9808349609375
2017-12-19,599.4415283203125
2017-12-20,604.4153442382812
2017-12-21,599.0933837890625
2017-12-22,601.4808349609375
2017-12-26,603.9677124023438
2017-12-27,600.1378784179688
2017-12-28,599.4415283203125
2017-12-29,603.2713623046875
2018-01-01,599.0933837890625
2018-01-02,598.5462646484375
2018-01-03,604.6142578125
2018-01-04,609.2399291992188
2018-01-05,613.0697021484375
2018-01-08,606.7530517578125
2018-01-09,605.8080444335938
2018-01-10,613.915283203125
2018-01-11,638.4360961914062
2018-01-12,629.0355834960938
2018-01-15,615.5068969726562
2018-01-16,612.821044921875
2018-01-17,620.9780883789062
2018-01-18,606.5540771484375
2018-01-19,618.5906372070312
2018-01-22,636.6455078125
2018-01-23,625.2057495117188
2018-01-24,621.923095703125
2018-01-25,616.800048828125
2018-01-29,621.2764892578125
2018-01-30,603.0226440429688
2018-01-31,604.3158569335938
2018-02-01,608.3446044921875
2018-02-02,577.7060546875
2018-02-05,554.08056640625
2018-02-06,552.489013671875
2018-02-07,543.5858764648438
2018-02-08,548.3606567382812
2018-02-09,547.1669921875
2018-02-12,547.8135986328125
2018-02-14,544.7297973632812
2018-02-15,539.7559814453125
2018-02-16,538.9602661132812
2018-02-19,545.177490234375
2018-02-20,541.2979125976562
2018-02-21,537.8660278320312
2018-02-22,536.224609375
2018-02-23,545.6251220703125
2018-02-26,548.26123046875
2018-02-27,544.9287719726562
2018-02-28,548.8580932617188
2018-03-01,542.9889526367188
2018-03-05,541.546630859375
2018-03-06,540.7507934570312
2018-03-07,539.9052124023438
2018-03-08,547.5648803710938
2018-03-09,544.1329345703125
2018-03-12,535.7272338867188
2018-03-13,544.6800537109375
2018-03-14,547.3162231445312
2018-03-15,546.4208984375
2018-03-16,543.8345947265625
2018-03-19,538.1146850585938
2018-03-20,536.8712158203125
2018-03-21,522.7953491210938
2018-03-22,525.5806884765625
2018-03-23,530.0073852539062
2018-03-26,536.3240966796875
2018-03-27,543.9340209960938
2018-03-28,547.0177612304688
2018-04-02,546.9182739257812
2018-04-03,547.1172485351562
2018-04-04,531.5990600585938
2018-04-05,552.3397216796875
2018-04-06,552.0413208007812
2018-04-09,551.0962524414062
2018-04-10,559.5020141601562
2018-04-11,556.468017578125
2018-04-12,572.28466796875
2018-04-13,571.9364624023438
2018-04-16,578.9992065429688
2018-04-17,574.572509765625
2018-04-18,588.1012573242188
2018-04-19,596.457275390625
2018-04-20,599.739990234375
2018-04-23,594.1195678710938
2018-04-24,587.55419921875
2018-04-25,582.8788452148438
2018-04-26,594.6666870117188
2018-04-27,592.1300659179688
2018-04-30,596.457275390625
2018-05-02,612.6220703125
2018-05-03,597.5017700195312
2018-05-04,580.789794921875
2018-05-07,589.5934448242188
2018-05-08,593.2740478515625
2018-05-09,587.703369140625
2018-05-10,577.9547729492188
2018-05-11,589.7924194335938
2018-05-14,587.6536254882812
2018-05-15,575.6171264648438
2018-05-16,578.1536865234375
2018-05-17,575.0202026367188
2018-05-18,562.4365844726562
2018-05-21,557.5621948242188
2018-05-22,559.4522705078125
2018-05-23,555.4732055664062
2018-05-24,545.0780029296875
2018-05-25,563.1328735351562
2018-05-28,577.1589965820312
2018-05-29,562.8841552734375
2018-05-30,577.507080078125
2018-05-31,593.572509765625
2018-06-01,596.0096435546875
2018-06-04,595.4624633789062
2018-06-05,600.6849975585938
2018-06-06,596.6065063476562
2018-06-07,593.6719360351562
2018-06-08,594.2190551757812
2018-06-11,598.5462646484375
2018-06-12,605.4598388671875
2018-06-13,606.2556762695312
2018-06-14,606.4048461914062
2018-06-15,613.2189331054688
2018-06-18,611.0802001953125
2018-06-19,593.7216796875
2018-06-20,596.805419921875
2018-06-21,603.7190551757812
2018-06-22,601.8289794921875
2018-06-25,604.6142578125
2018-06-26,605.0619506835938
2018-06-27,602.0279541015625
2018-06-28,591.6327514648438
2018-06-29,620.4309692382812
2018-07-02,614.5121459960938
2018-07-03,614.4126586914062
2018-07-04,608.8419799804688
2018-07-05,602.5253295898438
2018-07-06,588.6484375
2018-07-09,591.4337158203125
2018-07-10,605.9572143554688
2018-07-11,597.1038818359375
2018-07-12,590.239990234375
2018-07-13,581.4364013671875
2018-07-16,571.8369750976562
2018-07-17,592.9756469726562
2018-07-18,594.9651489257812
2018-07-19,593.174560546875
2018-07-20,588.7479248046875
2018-07-23,602.0279541015625
2018-07-24,609.0409545898438
2018-07-25,605.6587524414062
2018-07-26,607.89697265625
2018-07-27,634.2581176757812
2018-07-30,639.1821899414062
2018-07-31,645.2501831054688
2018-08-01,641.2711791992188
2018-08-02,630.697998046875
2018-08-03,621.9701538085938
2018-08-06,627.5560302734375
2018-08-07,627.70556640625
2018-08-08,617.0326538085938
2018-08-09,617.5314331054688
2018-08-10,614.8383178710938
2018-08-13,596.8839111328125
2018-08-14,602.1704711914062
2018-08-16,609.052978515625
2018-08-17,608.7537231445312
2018-08-20,617.3818359375
2018-08-21,618.2296752929688
2018-08-23,623.1172485351562
2018-08-24,628.4536743164062
2018-08-27,622.9675903320312
2018-08-28,628.204345703125
2018-08-29,628.4536743164062
2018-08-30,628.1046142578125
2018-08-31,645.0116577148438
2018-09-03,628.3539428710938
2018-09-04,610.5990600585938
2018-09-05,600.4249267578125
2018-09-06,600.574462890625
2018-09-07,611.0977783203125
2018-09-10,594.2904663085938
2018-09-11,582.0216064453125
2018-09-12,589.4028930664062
2018-09-14,588.2557983398438
2018-09-17,573.9920654296875
2018-09-18,567.0596313476562
2018-09-19,561.0748291015625
2018-09-21,545.8135986328125
2018-09-24,534.542236328125
2018-09-25,538.8313598632812
2018-09-26,532.048583984375
2018-09-27,524.5177001953125
2018-09-28,515.2911376953125
2018-10-01,506.862548828125
2018-10-03,505.3663330078125
2018-10-04,485.0180358886719
2018-10-05,471.0534973144531
2018-10-08,480.72894287109375
2018-10-09,450.455810546875
2018-10-10,481.1777648925781
2018-10-11,475.8413391113281
2018-10-12,476.58941650390625
2018-10-15,489.2073974609375
2018-10-16,487.8608093261719
2018-10-17,468.95880126953125
2018-10-19,467.5623779296875
2018-10-22,455.99176025390625
2018-10-23,446.16668701171875
2018-10-24,453.996826171875
2018-10-25,447.8623962402344
2018-10-26,459.18365478515625
2018-10-29,458.78466796875
2018-10-30,460.4803466796875
2018-10-31,466.2157897949219
2018-11-01,464.5699768066406
2018-11-02,476.4897155761719
2018-11-05,478.6342468261719
2018-11-06,469.5074462890625
2018-11-07,472.3501892089844
2018-11-09,468.1608581542969
2018-11-12,460.1811218261719
2018-11-13,497.1871337890625
2018-11-14,499.8802795410156
2018-11-15,508.109375
2018-11-16,516.2387084960938
2018-11-19,521.0764770507812
2018-11-20,523.0714111328125
2018-11-21,524.8169555664062
2018-11-22,520.1288452148438
2018-11-26,524.41796875
2018-11-27,526.2632446289062
2018-11-28,518.2835083007812
2018-11-29,534.0435180664062
2018-11-30,548.0579223632812
2018-12-03,546.7113037109375
2018-12-04,548.90576171875
2018-12-05,541.3748779296875
2018-12-06,541.2252197265625
2018-12-07,541.82373046875
2018-12-10,531.4002075195312
2018-12-11,551.5989379882812
2018-12-12,543.96826171875
2018-12-13,545.4644775390625
2018-12-14,541.474609375
2018-12-17,537.3351440429688
2018-12-18,538.2328491210938
2018-12-19,539.5296020507812
2018-12-20,538.6318359375
2018-12-21,521.4754028320312
2018-12-24,514.1939086914062
2018-12-26,521.1762084960938
2018-12-27,530.1533813476562
2018-12-28,536.6369018554688
2018-12-31,545.0654907226562
2019-01-01,542.2227172851562
2019-01-02,536.8862915039062
2019-01-03,530.9014892578125
2019-01-04,539.330078125
2019-01-07,534.6419677734375
2019-01-08,538.1829833984375
2019-01-09,536.4374389648438
2019-01-10,541.8735961914062
2019-01-11,538.5819702148438
2019-01-14,524.0189208984375
2019-01-15,525.7645263671875
2019-01-16,527.6597290039062
2019-01-17,526.5126342773438
2019-01-18,524.268310546875
2019-01-21,523.3207397460938
2019-01-22,523.7197265625
2019-01-23,524.6672973632812
2019-01-24,521.1263427734375
2019-01-25,515.390869140625
2019-01-28,510.7027893066406
2019-01-29,509.2564392089844
2019-01-30,493.4964904785156
2019-01-31,502.0248107910156
2019-02-01,504.3190002441406
2019-02-04,505.21673583984375
2019-02-05,488.45928955078125
2019-02-06,492.0501708984375
2019-02-07,496.3891296386719
2019-02-08,493.4964904785156
2019-02-11,489.2073974609375
2019-02-12,491.30206298828125
2019-02-14,488.90814208984375
2019-02-15,479.0830993652344
2019-02-18,469.55731201171875
2019-02-19,472.59954833984375
2019-02-20,481.47705078125
2019-02-21,474.39501953125
2019-02-22,480.08056640625
2019-02-25,480.2301940917969
2019-02-26,481.0281677246094
2019-02-27,497.7357177734375
2019-02-28,491.80078125
2019-03-01,493.2969970703125
2019-03-05,499.3316650390625
2019-03-06,508.3088684082031
2019-03-07,509.356201171875
2019-03-08,509.8050842285156
2019-03-11,520.3782348632812
2019-03-12,528.70703125
2019-03-13,526.1635131835938
2019-03-14,531.5997314453125
2019-03-15,532.9961547851562
2019-03-18,528.0587158203125
2019-03-19,530.45263671875
2019-03-20,533.4450073242188
2019-03-22,529.255615234375
2019-03-25,532.1483154296875
2019-03-26,540.0283203125
2019-03-27,541.12548828125
2019-03-28,535.1406860351562
2019-04-01,536.0384521484375
2019-04-02,534.74169921875
2019-04-03,529.4551391601562
2019-04-04,528.0087890625
2019-04-05,528.856689453125
2019-04-08,530.6022338867188
2019-04-09,528.9065551757812
2019-04-10,527.8592529296875
2019-04-11,528.0587158203125
2019-04-12,526.1136474609375
2019-04-15,528.5574340820312
2019-04-16,526.1136474609375
2019-04-18,515.739990234375
2019-04-22,503.2218017578125
2019-04-23,503.8202819824219
2019-04-24,507.36126708984375
2019-04-25,508.50836181640625
2019-04-26,511.2513732910156
2019-04-30,513.0468139648438
2019-05-02,502.3240661621094
2019-05-03,505.91497802734375
2019-05-06,502.8726806640625
2019-05-07,483.0729675292969
2019-05-08,474.89373779296875
2019-05-09,470.10589599609375
2019-05-10,470.00616455078125
2019-05-13,451.3036804199219
2019-05-14,449.8074645996094
2019-05-15,444.421142578125
2019-05-16,439.0348205566406
2019-05-17,448.90972900390625
2019-05-20,482.374755859375
2019-05-21,469.7069091796875
2019-05-22,473.64691162109375
2019-05-23,478.08563232421875
2019-05-24,490.50408935546875
2019-05-27,493.5463562011719
2019-05-28,477.18792724609375
2019-05-29,481.9258728027344
2019-05-30,483.1726989746094
2019-05-31,490.50408935546875
2019-06-03,498.1846008300781
2019-06-04,499.0823059082031
2019-06-06,489.60638427734375
2019-06-07,480.92840576171875
2019-06-10,478.2851257324219
2019-06-11,482.1253967285156
2019-06-12,473.29779052734375
2019-06-13,470.3053894042969
2019-06-14,461.6773376464844
2019-06-17,456.141357421875
2019-06-18,454.0965576171875
2019-06-19,448.2613830566406
2019-06-20,455.7922668457031
2019-06-21,469.6071472167969
2019-06-24,476.53955078125
2019-06-25,483.62158203125
