Date,SK.SN
2016-07-01,869.5753173828125
2016-07-04,856.9705200195312
2016-07-05,847.6543579101562
2016-07-06,847.6543579101562
2016-07-07,847.6543579101562
2016-07-08,829.6614379882812
2016-07-11,840.6070556640625
2016-07-12,829.6614379882812
2016-07-13,829.6614379882812
2016-07-14,839.6573486328125
2016-07-15,840.8569946289062
2016-07-18,844.6554565429688
2016-07-19,839.6573486328125
2016-07-20,839.6573486328125
2016-07-21,851.8324584960938
2016-07-22,851.8324584960938
2016-07-25,851.8324584960938
2016-07-26,869.6453247070312
2016-07-27,878.421630859375
2016-07-28,879.6412963867188
2016-07-29,877.6419677734375
2016-08-01,877.6419677734375
2016-08-02,864.917236328125
2016-08-03,864.917236328125
2016-08-04,852.3822021484375
2016-08-05,852.3822021484375
2016-08-08,852.6522216796875
2016-08-09,852.6522216796875
2016-08-10,852.6522216796875
2016-08-11,852.6522216796875
2016-08-12,852.6522216796875
2016-08-16,840.4171752929688
2016-08-17,852.55224609375
2016-08-18,852.55224609375
2016-08-19,852.6522216796875
2016-08-22,865.0072021484375
2016-08-23,864.6473999023438
2016-08-24,854.6514282226562
2016-08-25,854.6514282226562
2016-08-26,854.6514282226562
2016-08-29,854.6514282226562
2016-08-30,849.6535034179688
2016-08-31,854.551513671875
2016-09-01,851.6525268554688
2016-09-02,860.6488647460938
2016-09-05,869.6453247070312
2016-09-06,869.6453247070312
2016-09-07,862.64794921875
2016-09-08,862.64794921875
2016-09-09,862.6509399414062
2016-09-12,850.1461181640625
2016-09-13,841.65966796875
2016-09-14,841.65966796875
2016-09-15,829.4744873046875
2016-09-16,824.6666870117188
2016-09-20,824.6666870117188
2016-09-21,829.664306640625
2016-09-22,832.1634521484375
2016-09-23,839.6602783203125
2016-09-26,839.6602783203125
2016-09-27,839.6602783203125
2016-09-28,839.6602783203125
2016-09-29,834.662353515625
2016-09-30,842.6592407226562
2016-10-03,854.6543579101562
2016-10-04,854.6343383789062
2016-10-05,859.6524658203125
2016-10-06,859.6524658203125
2016-10-07,859.6524658203125
2016-10-11,867.6492309570312
2016-10-12,867.6492309570312
2016-10-13,859.6524658203125
2016-10-14,869.6483154296875
2016-10-17,861.1517333984375
2016-10-18,879.3443603515625
2016-10-19,893.6385498046875
2016-10-20,899.5361938476562
2016-10-21,889.6401977539062
2016-10-24,886.6416015625
2016-10-25,886.6416015625
2016-10-26,889.6401977539062
2016-10-27,899.6361694335938
2016-10-28,899.6361694335938
2016-11-02,886.6416015625
2016-11-03,886.6416015625
2016-11-04,879.6343383789062
2016-11-07,878.6444702148438
2016-11-08,877.64501953125
2016-11-09,874.646240234375
2016-11-10,899.6361694335938
2016-11-11,899.6361694335938
2016-11-14,895.6376953125
2016-11-15,884.6422119140625
2016-11-16,851.1558227539062
2016-11-17,864.650390625
2016-11-18,864.640380859375
2016-11-21,849.6564331054688
2016-11-22,849.4564819335938
2016-11-23,861.7513427734375
2016-11-24,861.7513427734375
2016-11-25,854.6543579101562
2016-11-28,849.6564331054688
2016-11-29,849.6564331054688
2016-11-30,849.6564331054688
2016-12-01,849.6564331054688
2016-12-02,835.681884765625
2016-12-05,823.6668701171875
2016-12-06,841.3397827148438
2016-12-07,841.65966796875
2016-12-09,844.6583862304688
2016-12-12,829.664306640625
2016-12-13,845.4780883789062
2016-12-14,824.7466430664062
2016-12-15,836.7077026367188
2016-12-16,829.7003784179688
2016-12-19,829.7003784179688
2016-12-20,824.6726684570312
2016-12-21,832.5695190429688
2016-12-22,829.6603393554688
2016-12-23,824.6726684570312
2016-12-26,812.7469482421875
2016-12-27,839.6864013671875
2016-12-28,834.6683959960938
2016-12-29,839.6663818359375
2016-12-30,839.6663818359375
2017-01-03,839.6663818359375
2017-01-04,838.6568603515625
2017-01-05,824.9525146484375
2017-01-06,829.6703491210938
2017-01-09,819.6743774414062
2017-01-10,838.6668701171875
2017-01-11,844.6245727539062
2017-01-12,844.654541015625
2017-01-13,844.654541015625
2017-01-16,844.654541015625
2017-01-17,844.654541015625
2017-01-18,839.6663818359375
2017-01-19,844.66455078125
2017-01-20,844.66455078125
2017-01-23,839.6663818359375
2017-01-24,821.6737060546875
2017-01-25,839.6663818359375
2017-01-26,839.6663818359375
2017-01-27,834.6683959960938
2017-01-30,834.6683959960938
2017-01-31,829.6703491210938
2017-02-01,829.6703491210938
2017-02-02,829.6703491210938
2017-02-03,841.69580078125
2017-02-06,841.685791015625
2017-02-07,841.685791015625
2017-02-08,829.4905395507812
2017-02-09,829.6703491210938
2017-02-10,829.6703491210938
2017-02-13,829.6703491210938
2017-02-14,829.6703491210938
2017-02-15,839.6663818359375
2017-02-16,839.7862548828125
2017-02-17,839.7862548828125
2017-02-20,835.66796875
2017-02-21,838.6768798828125
2017-02-22,839.6663818359375
2017-02-23,842.6653442382812
2017-02-24,839.6663818359375
2017-02-27,834.6683959960938
2017-02-28,834.6683959960938
2017-03-01,849.66259765625
2017-03-02,868.655029296875
2017-03-03,868.655029296875
2017-03-06,869.6546630859375
2017-03-07,864.6566772460938
2017-03-08,859.65869140625
2017-03-09,849.66259765625
2017-03-10,831.669677734375
2017-03-13,843.5449829101562
2017-03-14,844.66455078125
2017-03-15,846.6637573242188
2017-03-16,846.6837158203125
2017-03-17,857.2495727539062
2017-03-20,854.6505737304688
2017-03-21,853.660888671875
2017-03-22,850.6621704101562
2017-03-23,859.65869140625
2017-03-24,889.6466674804688
2017-03-27,876.6519165039062
2017-03-28,909.6387939453125
2017-03-29,899.6427001953125
2017-03-30,914.63671875
2017-03-31,899.6326904296875
2017-04-03,909.538818359375
2017-04-04,919.6347045898438
2017-04-05,939.5269165039062
2017-04-06,954.6207275390625
2017-04-07,956.7200317382812
2017-04-10,966.615966796875
2017-04-11,959.6190185546875
2017-04-12,949.6227416992188
2017-04-13,956.6102294921875
2017-04-17,956.6102294921875
2017-04-18,956.6202392578125
2017-04-19,956.6202392578125
2017-04-20,956.6202392578125
2017-04-21,956.120361328125
2017-04-24,956.120361328125
2017-04-25,949.6227416992188
2017-04-26,956.1803588867188
2017-04-27,956.6102294921875
2017-04-28,956.6002197265625
2017-05-02,955.620361328125
2017-05-03,949.6397094726562
2017-05-04,946.630859375
2017-05-05,945.6412963867188
2017-05-08,939.6436157226562
2017-05-09,944.6415405273438
2017-05-10,934.6454467773438
2017-05-11,922.6500244140625
2017-05-12,914.6530151367188
2017-05-15,914.6530151367188
2017-05-16,939.6436157226562
2017-05-17,926.648681640625
2017-05-18,919.651123046875
2017-05-19,919.7509765625
2017-05-22,929.6475219726562
2017-05-23,939.523681640625
2017-05-24,939.6436157226562
2017-05-25,939.5936279296875
2017-05-29,939.6436157226562
2017-05-30,939.513671875
2017-05-31,939.2737426757812
2017-06-01,924.6492309570312
2017-06-02,925.6489868164062
2017-06-05,928.0179443359375
2017-06-06,929.6575317382812
2017-06-07,928.7476196289062
2017-06-08,928.6476440429688
2017-06-09,929.6475219726562
2017-06-12,929.6475219726562
2017-06-13,943.1124267578125
2017-06-14,929.6475219726562
2017-06-15,929.6520385742188
2017-06-16,921.6549682617188
2017-06-19,928.00244140625
2017-06-20,928.6521606445312
2017-06-21,928.6521606445312
2017-06-22,928.6521606445312
2017-06-23,928.6521606445312
2017-06-27,928.6521606445312
2017-06-28,928.6521606445312
2017-06-29,915.1871948242188
2017-06-30,915.1871948242188
2017-07-03,915.1572875976562
2017-07-04,913.6580200195312
2017-07-05,908.1599731445312
2017-07-06,904.6611938476562
2017-07-07,904.541259765625
2017-07-10,909.6595458984375
2017-07-11,904.6611938476562
2017-07-12,899.6632080078125
2017-07-13,899.6632080078125
2017-07-14,929.6520385742188
2017-07-17,927.2130737304688
2017-07-18,919.6556396484375
2017-07-19,925.0536499023438
2017-07-20,929.6520385742188
2017-07-21,929.6520385742188
2017-07-24,929.6520385742188
2017-07-25,920.6851196289062
2017-07-26,940.0481567382812
2017-07-27,955.72216796875
2017-07-28,968.637451171875
2017-07-31,989.1696166992188
2017-08-01,1019.8180541992188
2017-08-02,1044.509033203125
2017-08-03,1064.2015380859375
2017-08-04,1071.798583984375
2017-08-07,1074.5977783203125
2017-08-08,1090.092041015625
2017-08-09,1094.58984375
2017-08-10,1099.588134765625
2017-08-11,1097.9891357421875
2017-08-14,1089.5921630859375
2017-08-16,1079.5958251953125
2017-08-17,1079.495849609375
2017-08-18,1079.495849609375
2017-08-21,1068.5999755859375
2017-08-22,1079.5958251953125
2017-08-23,1061.6025390625
2017-08-24,1079.5958251953125
2017-08-25,1099.588134765625
2017-08-28,1089.192138671875
2017-08-29,1104.487060546875
2017-08-30,1099.588134765625
2017-08-31,1103.7869873046875
2017-09-01,1102.587158203125
2017-09-04,1109.58447265625
2017-09-05,1105.58642578125
2017-09-06,1099.588134765625
2017-09-07,1084.593994140625
2017-09-08,1099.588134765625
2017-09-11,1109.58447265625
2017-09-12,1126.8780517578125
2017-09-13,1127.5780029296875
2017-09-14,1109.589111328125
2017-09-15,1109.6890869140625
2017-09-20,1110.5889892578125
2017-09-21,1194.5577392578125
2017-09-22,1213.3509521484375
2017-09-25,1236.542236328125
2017-09-26,1259.5335693359375
2017-09-27,1284.5242919921875
2017-09-28,1314.4136962890625
2017-09-29,1278.426513671875
2017-10-02,1289.522705078125
2017-10-03,1288.5230712890625
2017-10-04,1299.5191650390625
2017-10-05,1289.522705078125
2017-10-06,1294.5208740234375
2017-10-10,1287.4237060546875
2017-10-11,1254.03564453125
2017-10-12,1237.5419921875
2017-10-13,1249.53759765625
2017-10-16,1254.935302734375
2017-10-17,1256.5347900390625
2017-10-18,1269.0302734375
2017-10-19,1259.633544921875
2017-10-20,1254.5352783203125
2017-10-23,1241.4403076171875
2017-10-24,1241.540283203125
2017-10-25,1243.539794921875
2017-10-26,1243.139892578125
2017-10-30,1259.4337158203125
2017-10-31,1235.3426513671875
2017-11-02,1229.6448974609375
2017-11-03,1229.544921875
2017-11-06,1229.544921875
2017-11-07,1229.544921875
2017-11-08,1228.4454345703125
2017-11-09,1209.652099609375
2017-11-10,1206.25341796875
2017-11-13,1199.55615234375
2017-11-14,1192.558837890625
2017-11-15,1193.5582275390625
2017-11-16,1184.4615478515625
2017-11-17,1184.4615478515625
2017-11-20,1049.6114501953125
2017-11-21,1039.8150634765625
2017-11-22,1039.5152587890625
2017-11-23,999.6299438476562
2017-11-24,975.138916015625
2017-11-27,993.912109375
2017-11-28,1028.7193603515625
2017-11-29,1003.5286254882812
2017-11-30,999.6299438476562
2017-12-01,1014.6246337890625
2017-12-04,1032.6177978515625
2017-12-05,1019.6224365234375
2017-12-06,1024.72021484375
2017-12-07,1029.6187744140625
2017-12-11,1029.7186279296875
2017-12-12,1059.6077880859375
2017-12-13,1109.589111328125
2017-12-14,1172.372802734375
2017-12-15,1262.6400146484375
2017-12-18,1399.39013671875
2017-12-19,1332.3145751953125
2017-12-20,1299.3267822265625
2017-12-21,1265.5390625
2017-12-22,1294.228271484375
2017-12-26,1279.533935546875
2017-12-27,1268.53759765625
2017-12-28,1258.5413818359375
2017-12-29,1273.5362548828125
2018-01-02,1277.634033203125
2018-01-03,1267.8380126953125
2018-01-04,1245.74609375
2018-01-05,1229.552001953125
2018-01-08,1240.3480224609375
2018-01-09,1274.3358154296875
2018-01-10,1231.5513916015625
2018-01-11,1276.9346923828125
2018-01-12,1260.5404052734375
2018-01-15,1299.4267578125
2018-01-17,1276.334716796875
2018-01-18,1290.9298095703125
2018-01-19,1275.63525390625
2018-01-22,1284.4317626953125
2018-01-23,1289.5301513671875
2018-01-24,1301.225830078125
2018-01-25,1296.6273193359375
2018-01-26,1309.622802734375
2018-01-29,1274.53564453125
2018-01-30,1249.5447998046875
2018-01-31,1263.4398193359375
2018-02-01,1272.53662109375
2018-02-02,1246.1461181640625
2018-02-05,1229.6519775390625
2018-02-06,1229.552001953125
2018-02-07,1219.5555419921875
2018-02-08,1215.357177734375
2018-02-09,1249.5447998046875
2018-02-12,1229.552001953125
2018-02-13,1202.162109375
2018-02-14,1199.5631103515625
2018-02-15,1227.552734375
2018-02-16,1231.5513916015625
2018-02-19,1252.6435546875
2018-02-20,1264.5391845703125
2018-02-21,1261.440185546875
2018-02-22,1264.5391845703125
2018-02-23,1246.5460205078125
2018-02-26,1263.539794921875
2018-02-27,1246.5460205078125
2018-02-28,1214.5574951171875
2018-03-01,1244.3465576171875
2018-03-02,1225.5535888671875
2018-03-05,1219.255615234375
2018-03-06,1227.552734375
2018-03-07,1221.65478515625
2018-03-08,1218.6556396484375
2018-03-09,1247.445556640625
2018-03-12,1249.5447998046875
2018-03-13,1243.5469970703125
2018-03-14,1242.7470703125
2018-03-15,1249.5447998046875
2018-03-16,1246.9456787109375
2018-03-19,1239.54833984375
2018-03-20,1232.2510986328125
2018-03-21,1232.2510986328125
2018-03-22,1238.548828125
2018-03-23,1218.255615234375
2018-03-26,1218.355712890625
2018-03-27,1231.051513671875
2018-03-28,1205.3609619140625
2018-03-29,1189.666748046875
2018-04-02,1175.6712646484375
2018-04-03,1199.1632080078125
2018-04-04,1191.2657470703125
2018-04-05,1205.5609130859375
2018-04-06,1190.5660400390625
2018-04-09,1158.378173828125
2018-04-10,1178.7706298828125
2018-04-11,1174.5716552734375
2018-04-12,1178.5706787109375
2018-04-13,1182.9691162109375
2018-04-16,1189.5667724609375
2018-04-17,1177.5709228515625
2018-04-18,1188.466796875
2018-04-19,1174.5716552734375
2018-04-20,1168.2740478515625
2018-04-23,1160.6771240234375
2018-04-24,1160.777099609375
2018-04-25,1169.5738525390625
2018-04-26,1159.5985107421875
2018-04-27,1169.594970703125
2018-04-30,1169.594970703125
2018-05-02,1172.1939697265625
2018-05-03,1157.599365234375
2018-05-04,1188.5882568359375
2018-05-07,1189.5882568359375
2018-05-08,1189.5882568359375
2018-05-09,1183.3905029296875
2018-05-10,1189.5882568359375
2018-05-11,1189.5882568359375
2018-05-14,1194.68603515625
2018-05-15,1189.48828125
2018-05-16,1181.39111328125
2018-05-17,1191.5872802734375
2018-05-18,1187.5887451171875
2018-05-22,1182.590576171875
2018-05-23,1169.0950927734375
2018-05-24,1179.591796875
2018-05-25,1199.5848388671875
2018-05-28,1199.5848388671875
2018-05-29,1179.591796875
2018-05-30,1177.5921630859375
2018-05-31,1163.59716796875
2018-06-01,1149.7021484375
2018-06-04,1164.5966796875
2018-06-05,1169.594970703125
2018-06-06,1173.59326171875
2018-06-07,1159.5985107421875
2018-06-08,1159.5985107421875
2018-06-11,1150.601806640625
2018-06-12,1134.20703125
2018-06-13,1121.711669921875
2018-06-14,1142.5089111328125
2018-06-15,1117.218017578125
2018-06-18,1101.6231689453125
2018-06-19,1102.622802734375
2018-06-20,1107.72119140625
2018-06-21,1107.6212158203125
2018-06-22,1107.6212158203125
2018-06-25,1109.6204833984375
2018-06-26,1099.623779296875
2018-06-27,1089.2275390625
2018-06-28,1083.4296875
2018-06-29,1054.7391357421875
2018-07-03,1039.5445556640625
2018-07-04,1017.652099609375
2018-07-05,997.8687133789062
2018-07-06,979.2349853515625
2018-07-09,974.6668090820312
2018-07-10,969.6683349609375
2018-07-11,964.5601806640625
2018-07-12,969.6683349609375
2018-07-13,974.6668090820312
2018-07-17,943.6773681640625
2018-07-18,967.6390991210938
2018-07-19,979.6648559570312
2018-07-20,979.6648559570312
2018-07-23,979.6648559570312
2018-07-24,962.1708374023438
2018-07-25,975.37646484375
2018-07-26,984.663330078125
2018-07-27,989.66162109375
2018-07-30,978.6351928710938
2018-07-31,999.758056640625
2018-08-01,1009.4548950195312
2018-08-02,995.1198120117188
2018-08-03,995.1198120117188
2018-08-06,969.2886352539062
2018-08-07,957.7726440429688
2018-08-08,949.5751953125
2018-08-09,949.0255737304688
2018-08-10,957.5726928710938
2018-08-13,957.5726928710938
2018-08-14,955.6731567382812
2018-08-16,969.3986206054688
2018-08-17,969.3986206054688
2018-08-20,954.8733520507812
2018-08-21,982.6538696289062
2018-08-22,979.6648559570312
2018-08-23,979.6648559570312
2018-08-24,979.6648559570312
2018-08-27,994.6598510742188
2018-08-28,1019.6512451171875
2018-08-29,1029.6478271484375
2018-08-30,1049.6409912109375
2018-08-31,1079.6307373046875
2018-09-03,1079.6307373046875
2018-09-04,1079.6307373046875
2018-09-05,1049.6409912109375
2018-09-06,1067.4349365234375
2018-09-07,1069.6343994140625
2018-09-10,1069.6343994140625
2018-09-11,1069.6343994140625
2018-09-12,1068.6346435546875
2018-09-13,1097.330078125
2018-09-14,1094.630859375
2018-09-20,1099.6292724609375
2018-09-21,1049.646240234375
2018-09-24,1050.845947265625
2018-09-25,1040.649169921875
2018-09-26,1054.3443603515625
2018-09-27,1059.6429443359375
2018-09-28,1099.6292724609375
2018-10-01,1114.624267578125
2018-10-02,1124.62109375
2018-10-03,1107.7266845703125
2018-10-04,1100.328857421875
2018-10-05,1099.529296875
2018-10-08,1099.529296875
2018-10-09,1099.529296875
2018-10-10,1096.5303955078125
2018-10-11,1096.4305419921875
2018-10-12,1086.6339111328125
2018-10-16,1075.5377197265625
2018-10-17,1088.5330810546875
2018-10-18,1089.43310546875
2018-10-19,1088.633056640625
2018-10-22,1070.5394287109375
2018-10-23,1084.6346435546875
2018-10-24,1081.03564453125
2018-10-25,1079.6361083984375
2018-10-26,1069.6397705078125
2018-10-29,1069.6397705078125
2018-10-30,1068.6400146484375
2018-10-31,1076.6373291015625
2018-11-05,1069.6397705078125
2018-11-06,1069.6397705078125
2018-11-07,1059.6429443359375
2018-11-08,1044.6480712890625
2018-11-09,1032.1522216796875
2018-11-12,1019.6563720703125
2018-11-13,1032.252197265625
2018-11-14,1031.552490234375
2018-11-15,1031.552490234375
2018-11-16,1024.6544189453125
2018-11-19,1029.6529541015625
2018-11-20,1015.258056640625
2018-11-21,1028.5535888671875
2018-11-22,1042.548828125
2018-11-23,1035.35107421875
2018-11-26,1035.6510009765625
2018-11-27,1049.646240234375
2018-11-28,1033.8515625
2018-11-29,1049.646240234375
2018-11-30,1049.7462158203125
2018-12-03,1066.6405029296875
2018-12-04,1064.64111328125
2018-12-05,1064.64111328125
2018-12-06,1048.646728515625
2018-12-07,1048.646728515625
2018-12-10,1033.7562255859375
2018-12-11,1048.6513671875
2018-12-12,1028.358154296875
2018-12-13,1024.6590576171875
2018-12-14,1049.2509765625
2018-12-17,1046.85205078125
2018-12-18,1046.1522216796875
2018-12-19,1042.6533203125
2018-12-20,1034.656005859375
2018-12-21,1034.656005859375
2018-12-24,1044.552734375
2018-12-26,1039.6544189453125
2018-12-27,1043.4532470703125
2018-12-28,1043.55322265625
2019-01-02,1045.752197265625
2019-01-03,1072.34326171875
2019-01-04,1069.64453125
2019-01-07,1074.542724609375
2019-01-08,1074.542724609375
2019-01-09,1090.037841796875
2019-01-10,1079.2412109375
2019-01-11,1088.637939453125
2019-01-14,1089.637939453125
2019-01-15,1074.6427001953125
2019-01-16,1103.4332275390625
2019-01-17,1109.631103515625
2019-01-18,1139.62109375
2019-01-21,1139.521240234375
2019-01-22,1138.521728515625
2019-01-23,1139.62109375
2019-01-24,1139.62109375
2019-01-25,1139.62109375
2019-01-28,1134.6226806640625
2019-01-29,1134.6226806640625
2019-01-30,1144.3194580078125
2019-01-31,1144.619384765625
2019-02-01,1144.619384765625
2019-02-04,1134.6226806640625
2019-02-05,1147.818359375
2019-02-06,1147.818359375
2019-02-07,1164.61279296875
2019-02-08,1168.811279296875
2019-02-11,1179.6080322265625
2019-02-12,1190.7039794921875
2019-02-13,1189.5047607421875
2019-02-14,1200.5008544921875
2019-02-15,1217.5948486328125
2019-02-18,1221.7938232421875
2019-02-19,1224.8927001953125
2019-02-20,1249.584716796875
2019-02-21,1248.98486328125
2019-02-22,1249.584716796875
2019-02-25,1249.584716796875
2019-02-26,1249.584716796875
2019-02-27,1247.4853515625
2019-02-28,1249.584716796875
2019-03-01,1247.4853515625
2019-03-04,1248.585205078125
2019-03-05,1248.585205078125
2019-03-06,1248.7850341796875
2019-03-07,1246.9854736328125
2019-03-08,1245.3858642578125
2019-03-11,1249.4847412109375
2019-03-12,1249.584716796875
2019-03-13,1249.584716796875
2019-03-14,1249.28466796875
2019-03-15,1249.4847412109375
2019-03-18,1248.98486328125
2019-03-19,1241.2869873046875
2019-03-20,1240.5875244140625
2019-03-21,1240.5875244140625
2019-03-22,1234.5894775390625
2019-03-25,1213.096923828125
2019-03-26,1189.5047607421875
2019-03-27,1219.1944580078125
2019-03-28,1224.5926513671875
2019-03-29,1243.48681640625
2019-04-01,1249.584716796875
2019-04-02,1269.577880859375
2019-04-03,1249.584716796875
2019-04-04,1242.686767578125
2019-04-05,1236.5888671875
2019-04-08,1244.586181640625
2019-04-09,1259.5810546875
2019-04-10,1273.9766845703125
2019-04-11,1280.5743408203125
2019-04-12,1287.9718017578125
2019-04-15,1283.873046875
2019-04-16,1289.5712890625
2019-04-17,1289.5712890625
2019-04-18,1269.577880859375
2019-04-22,1259.3812255859375
2019-04-23,1250.2840576171875
2019-04-24,1249.584716796875
2019-04-25,1259.5810546875
2019-04-26,1264.5794677734375
2019-04-29,1269.577880859375
2019-04-30,1279.6746826171875
2019-05-02,1269.577880859375
2019-05-03,1269.0780029296875
2019-05-06,1269.577880859375
2019-05-07,1279.4747314453125
2019-05-08,1279.57470703125
2019-05-09,1279.497802734375
2019-05-10,1279.497802734375
2019-05-13,1279.497802734375
2019-05-14,1264.602294921875
2019-05-15,1264.602294921875
2019-05-16,1279.5977783203125
