Date,APTUS.NS
2022-12-21,289.42803955078125
2022-12-22,280.9311218261719
2022-12-23,266.0614013671875
2022-12-26,277.74468994140625
2022-12-27,286.3865051269531
2022-12-28,282.91046142578125
2022-12-29,302.6080322265625
2022-12-30,293.3385925292969
2023-01-02,292.8075256347656
2023-01-03,295.07659912109375
2023-01-04,288.0762634277344
2023-01-05,292.5178527832031
2023-01-06,291.4074401855469
2023-01-09,295.5111389160156
2023-01-10,294.3524169921875
2023-01-11,288.1245422363281
2023-01-12,288.1728210449219
2023-01-13,287.3038024902344
2023-01-16,290.5867614746094
2023-01-17,285.4209899902344
2023-01-18,279.8206787109375
2023-01-19,278.3240661621094
2023-01-20,278.3240661621094
2023-01-23,277.6481628417969
2023-01-24,276.44122314453125
2023-01-25,273.6410827636719
2023-01-27,271.08233642578125
2023-01-30,267.17181396484375
2023-01-31,268.2821960449219
2023-02-01,273.93072509765625
2023-02-02,270.7443542480469
2023-02-03,265.3855285644531
2023-02-06,266.2545166015625
2023-02-07,265.6751403808594
2023-02-08,263.2129821777344
2023-02-09,257.6127014160156
2023-02-10,254.4263153076172
2023-02-13,252.8814239501953
2023-02-14,254.3780517578125
2023-02-15,261.0887451171875
2023-02-16,254.23321533203125
2023-02-17,253.12283325195312
2023-02-20,250.4192657470703
2023-02-21,247.61911010742188
2023-02-22,248.58470153808594
2023-02-23,242.98439025878906
2023-02-24,238.977294921875
2023-02-27,237.6737823486328
2023-02-28,233.71498107910156
2023-03-01,233.7632598876953
2023-03-02,232.17007446289062
2023-03-03,228.30780029296875
2023-03-06,270.8409423828125
2023-03-08,254.47459411621094
2023-03-09,236.90133666992188
2023-03-10,242.30850219726562
2023-03-13,244.57757568359375
2023-03-14,236.90133666992188
2023-03-15,237.6737823486328
2023-03-16,235.4047088623047
2023-03-17,235.6461181640625
2023-03-20,234.63226318359375
2023-03-21,240.0394287109375
2023-03-22,236.32199096679688
2023-03-23,236.32199096679688
2023-03-24,236.27371215820312
2023-03-27,233.90809631347656
2023-03-28,231.20449829101562
2023-03-29,232.74940490722656
2023-03-31,234.5356903076172
2023-04-03,231.3010711669922
2023-04-05,230.77000427246094
2023-04-06,233.9563751220703
2023-04-10,231.78384399414062
2023-04-11,235.2115936279297
2023-04-12,242.06710815429688
2023-04-13,243.08094787597656
2023-04-17,247.1363067626953
2023-04-18,249.8398895263672
2023-04-19,247.95704650878906
2023-04-20,246.31558227539062
2023-04-21,238.20484924316406
2023-04-24,235.50125122070312
2023-04-25,232.3148956298828
2023-04-26,232.41143798828125
2023-04-27,231.3010711669922
2023-04-28,231.7355499267578
2023-05-02,237.43238830566406
2023-05-03,244.91551208496094
2023-05-04,249.64678955078125
2023-05-05,248.77777099609375
2023-05-08,253.12283325195312
2023-05-09,249.50193786621094
2023-05-10,250.2744140625
2023-05-11,249.59849548339844
2023-05-12,250.66893005371094
2023-05-15,258.5022888183594
2023-05-16,258.5022888183594
2023-05-17,257.86981201171875
2023-05-18,257.5779113769531
2023-05-19,256.60479736328125
2023-05-22,258.79425048828125
2023-05-23,256.896728515625
2023-05-24,256.84808349609375
2023-05-25,255.58303833007812
2023-05-26,249.50119018554688
2023-05-29,255.58303833007812
2023-05-30,252.46914672851562
2023-05-31,254.9505157470703
2023-06-01,257.96710205078125
2023-06-02,265.9951477050781
2023-06-05,270.13079833984375
2023-06-06,267.9413146972656
2023-06-07,271.1524963378906
2023-06-08,269.15771484375
2023-06-09,266.481689453125
2023-06-12,267.3088073730469
2023-06-13,266.87091064453125
2023-06-14,265.8491516113281
2023-06-15,262.15142822265625
2023-06-16,260.5944519042969
2023-06-19,260.448486328125
2023-06-20,259.0375671386719
2023-06-21,235.97520446777344
2023-06-22,240.01351928710938
2023-06-23,238.01870727539062
2023-06-26,238.6025390625
2023-06-27,241.47315979003906
2023-06-28,240.6947021484375
2023-06-30,241.5704803466797
2023-07-03,241.7164306640625
2023-07-04,239.5269775390625
2023-07-05,239.5269775390625
2023-07-06,245.94940185546875
2023-07-07,243.1760711669922
2023-07-10,242.3489532470703
2023-07-11,252.03123474121094
2023-07-12,253.0043487548828
2023-07-13,255.48568725585938
2023-07-14,277.72088623046875
2023-07-17,268.5251770019531
2023-07-18,258.6482849121094
2023-07-19,263.3191223144531
2023-07-20,259.5240478515625
2023-07-21,264.8274230957031
2023-07-24,264.292236328125
2023-07-25,268.23321533203125
2023-07-26,263.465087890625
2023-07-27,265.1679992675781
2023-07-28,268.6711120605469
2023-07-31,275.385498046875
2023-08-01,260.6918029785156
2023-08-02,256.0695495605469
2023-08-03,255.82630920410156
2023-08-04,259.23211669921875
2023-08-07,259.6700439453125
2023-08-08,255.0478057861328
2023-08-09,256.60479736328125
2023-08-10,257.5779113769531
2023-08-11,258.21038818359375
2023-08-14,261.22698974609375
2023-08-16,264.3895263671875
2023-08-17,269.64422607421875
2023-08-18,263.90301513671875
2023-08-21,259.4267578125
2023-08-22,262.102783203125
2023-08-23,265.7518615722656
2023-08-24,260.448486328125
2023-08-25,262.2000732421875
2023-08-28,259.913330078125
2023-08-29,257.8211364746094
2023-08-30,257.4805603027344
2023-08-31,261.7135009765625
2023-09-01,261.17828369140625
2023-09-04,262.2000732421875
2023-09-05,260.64312744140625
2023-09-06,265.8491516113281
2023-09-07,270.2281188964844
2023-09-08,268.9630432128906
2023-09-11,270.52001953125
2023-09-12,262.8812255859375
2023-09-13,263.56243896484375
2023-09-14,261.4216003417969
2023-09-15,270.9579162597656
2023-09-18,269.01171875
2023-09-20,267.5520935058594
2023-09-21,268.0386657714844
2023-09-22,269.64422607421875
2023-09-25,275.1422424316406
2023-09-26,271.541748046875
2023-09-27,284.5325622558594
2023-09-28,283.2188720703125
2023-09-29,284.5325622558594
2023-10-03,289.495361328125
2023-10-04,285.84625244140625
2023-10-05,287.2572326660156
2023-10-06,284.48394775390625
2023-10-09,283.75408935546875
2023-10-10,285.31103515625
2023-10-11,288.2303161621094
2023-10-12,285.2137451171875
2023-10-13,281.7592468261719
2023-10-16,282.635009765625
2023-10-17,293.3390808105469
2023-10-18,289.0574645996094
2023-10-19,287.6464538574219
2023-10-20,284.24066162109375
2023-10-23,277.08837890625
2023-10-25,277.6722412109375
2023-10-26,274.2177429199219
2023-10-27,282.82965087890625
2023-10-30,283.4134826660156
2023-10-31,280.98077392578125
2023-11-01,278.4507141113281
2023-11-02,282.00250244140625
2023-11-03,285.4083557128906
2023-11-06,281.1267395019531
2023-11-07,282.1485290527344
2023-11-08,280.8834533691406
2023-11-09,278.4020690917969
2023-11-10,292.3659973144531
2023-11-13,289.7872619628906
2023-11-15,293.6796569824219
2023-11-16,293.5336608886719
2023-11-17,287.5977783203125
2023-11-20,283.462158203125
2023-11-21,282.48907470703125
2023-11-22,279.8616943359375
2023-11-23,275.8720397949219
2023-11-24,275.8233947753906
2023-11-28,276.5531921386719
2023-11-29,279.37518310546875
2023-11-30,281.953857421875
2023-12-01,288.0843200683594
2023-12-04,292.2200012207031
2023-12-05,294.89599609375
2023-12-06,291.6361999511719
2023-12-07,290.56573486328125
2023-12-08,309.4924011230469
2023-12-11,321.21820068359375
2023-12-12,318.2989196777344
2023-12-13,322.3372497558594
2023-12-14,319.41796875
2023-12-15,315.1363525390625
2023-12-18,319.8071594238281
2023-12-19,321.0722351074219
2023-12-20,315.6229248046875
2023-12-21,318.9800720214844
2023-12-22,320.39105224609375
2023-12-26,321.89935302734375
2023-12-27,317.08258056640625
2023-12-28,311.2439880371094
2023-12-29,311.14666748046875
2024-01-01,321.21820068359375
2024-01-02,320.39105224609375
2024-01-03,315.33099365234375
2024-01-04,321.0722351074219
2024-01-05,322.5318908691406
2024-01-08,318.7854309082031
2024-01-09,316.7906188964844
2024-01-10,316.3040466308594
2024-01-11,334.7928466796875
2024-01-12,336.1065368652344
2024-01-15,336.1065368652344
2024-01-16,338.78253173828125
2024-01-17,332.6033630371094
2024-01-18,353.23297119140625
2024-01-19,359.071533203125
2024-01-23,352.21124267578125
2024-01-24,357.0766906738281
2024-01-25,359.46075439453125
2024-01-29,360.3852233886719
2024-01-30,348.31884765625
2024-01-31,364.5694885253906
2024-02-01,365.2992858886719
2024-02-02,360.09326171875
2024-02-05,361.69891357421875
2024-02-06,365.0074157714844
2024-02-07,361.30963134765625
2024-02-08,359.8499755859375
2024-02-09,349.62591552734375
2024-02-12,342.82611083984375
2024-02-13,342.6793518066406
2024-02-14,350.16400146484375
2024-02-15,351.386962890625
2024-02-16,347.4245300292969
2024-02-19,338.17877197265625
2024-02-20,340.9671630859375
2024-02-21,342.728271484375
2024-02-22,340.1844787597656
2024-02-23,337.5428466796875
2024-02-26,332.357421875
2024-02-27,328.9330749511719
2024-02-28,322.4757080078125
2024-02-29,344.53826904296875
2024-03-01,326.9273376464844
2024-03-04,334.11846923828125
2024-03-05,339.6463623046875
2024-03-06,326.04681396484375
2024-03-07,337.1025390625
2024-03-11,333.0912170410156
2024-03-12,325.9978942871094
2024-03-13,303.83746337890625
2024-03-14,311.1264343261719
2024-03-15,307.1150817871094
2024-03-18,310.97967529296875
2024-03-19,304.2777404785156
2024-03-20,302.2231140136719
2024-03-21,306.8215637207031
2024-03-22,310.0013122558594
2024-03-26,304.3266906738281
2024-03-27,302.32098388671875
2024-03-28,302.4677429199219
2024-04-01,323.9922180175781
2024-04-02,327.9057312011719
2024-04-03,330.5962829589844
2024-04-04,321.3016357421875
2024-04-05,321.25274658203125
2024-04-08,316.9478454589844
2024-04-09,316.1162109375
2024-04-10,319.5405578613281
2024-04-12,318.51324462890625
2024-04-15,311.273193359375
2024-04-16,307.3107604980469
2024-04-18,309.21856689453125
2024-04-19,308.8761901855469
2024-04-22,313.13214111328125
2024-04-23,324.3346252441406
2024-04-24,339.5974426269531
2024-04-25,338.91253662109375
2024-04-26,329.4222412109375
2024-04-29,325.9489440917969
2024-04-30,319.9808044433594
2024-05-02,322.9159851074219
2024-05-03,321.5951843261719
2024-05-06,316.0672607421875
2024-05-07,316.0672607421875
2024-05-08,316.55645751953125
2024-05-09,307.212890625
2024-05-10,314.59967041015625
2024-05-13,311.2242736816406
2024-05-14,312.2515869140625
2024-05-15,312.1529541015625
2024-05-16,308.4550476074219
2024-05-17,307.9126892089844
2024-05-21,293.5155029296875
2024-05-22,302.68634033203125
2024-05-23,302.6369934082031
2024-05-24,305.39813232421875
2024-05-27,304.9050598144531
2024-05-28,300.46759033203125
2024-05-29,300.2703552246094
2024-05-30,296.128662109375
2024-05-31,295.6356201171875
2024-06-03,307.2223815917969
2024-06-04,296.52313232421875
2024-06-05,298.2981262207031
2024-06-06,307.370361328125
2024-06-07,313.8293762207031
2024-06-10,313.4349365234375
2024-06-11,315.4564208984375
2024-06-12,335.3758544921875
2024-06-13,339.6161193847656
2024-06-14,344.8424987792969
2024-06-18,338.8272399902344
2024-06-19,342.82098388671875
2024-06-20,341.5390319824219
2024-06-21,333.40362548828125
2024-06-24,335.2772216796875
2024-06-25,331.18487548828125
2024-06-26,325.95849609375
2024-06-27,320.23907470703125
2024-06-28,325.3668518066406
2024-07-01,339.46820068359375
2024-07-02,331.0862731933594
2024-07-03,338.6300048828125
2024-07-04,339.3203125
2024-07-05,335.3265380859375
2024-07-08,329.9522705078125
2024-07-09,324.03558349609375
2024-07-10,319.54876708984375
2024-07-11,325.3668518066406
2024-07-12,323.5918273925781
2024-07-15,320.83074951171875
2024-07-16,320.2883605957031
2024-07-18,318.7106018066406
2024-07-19,316.2453308105469
2024-07-22,321.32379150390625
2024-07-23,315.5550537109375
2024-07-24,315.6536560058594
2024-07-25,316.6397705078125
2024-07-26,315.4071350097656
2024-07-29,314.4703063964844
2024-07-30,312.39947509765625
2024-07-31,311.5119934082031
2024-08-01,310.4272766113281
2024-08-02,312.2022705078125
2024-08-05,306.236328125
2024-08-06,306.5814514160156
2024-08-07,304.5105895996094
2024-08-08,305.1022644042969
2024-08-09,304.06689453125
2024-08-12,301.7987976074219
2024-08-13,301.1085510253906
2024-08-14,296.3258972167969
2024-08-16,298.347412109375
2024-08-19,300.664794921875
2024-08-20,303.17938232421875
2024-08-21,309.7370300292969
2024-08-22,311.46270751953125
2024-08-23,305.8418884277344
2024-08-26,307.6168518066406
2024-08-27,302.9821472167969
2024-08-28,313.6814270019531
2024-08-29,317.9217224121094
2024-08-30,323.3946228027344
2024-09-02,317.0342102050781
2024-09-03,316.88629150390625
2024-09-04,318.8585205078125
2024-09-05,323.2466735839844
2024-09-06,322.1619873046875
2024-09-09,311.807861328125
2024-09-10,318.02032470703125
2024-09-11,317.1328430175781
2024-09-12,319.1543273925781
2024-09-13,331.33282470703125
2024-09-16,327.5856018066406
2024-09-17,329.1633605957031
2024-09-18,333.99530029296875
2024-09-19,342.4265441894531
2024-09-20,356.1827697753906
2024-09-23,366.0438537597656
2024-09-24,357.2181701660156
2024-09-25,362.9375915527344
2024-09-26,355.49249267578125
2024-09-27,359.38763427734375
2024-09-30,352.63275146484375
2024-10-01,347.1105651855469
2024-10-03,335.72100830078125
2024-10-04,354.5063781738281
2024-10-07,364.614013671875
2024-10-08,373.390380859375
2024-10-09,373.291748046875
2024-10-10,360.5709533691406
2024-10-11,355.7882995605469
2024-10-14,384.2375793457031
2024-10-15,377.43341064453125
2024-10-16,374.77093505859375
2024-10-17,381.7723083496094
2024-10-18,369.0514831542969
2024-10-21,357.957763671875
2024-10-22,346.61749267578125
2024-10-23,350.51263427734375
2024-10-24,347.0119323730469
2024-10-25,333.1077880859375
2024-10-28,335.0307312011719
2024-10-29,339.96124267578125
2024-10-30,343.7084655761719
2024-10-31,350.7591857910156
2024-11-01,346.61749267578125
2024-11-04,347.20916748046875
2024-11-05,339.36956787109375
2024-11-06,336.16473388671875
2024-11-07,339.17236328125
2024-11-08,333.600830078125
2024-11-11,327.98004150390625
2024-11-12,322.9015808105469
2024-11-13,312.74462890625
2024-11-14,314.38201904296875
2024-11-18,313.5385437011719
2024-11-19,311.30572509765625
2024-11-21,314.9774475097656
2024-11-22,312.99273681640625
2024-11-25,309.2713317871094
2024-11-26,307.5843505859375
2024-11-27,313.93548583984375
2024-11-28,314.5309143066406
2024-11-29,317.5576171875
2024-12-02,317.3095397949219
2024-12-03,319.9393005371094
2024-12-04,320.43548583984375
2024-12-05,318.9965515136719
2024-12-06,322.8171691894531
2024-12-09,318.4011535644531
2024-12-10,312.3476867675781
2024-12-11,309.4698181152344
2024-12-12,306.93927001953125
2024-12-13,305.7484436035156
2024-12-16,307.7331848144531
2024-12-17,308.37823486328125
2024-12-18,305.4507141113281
2024-12-19,306.0957946777344
2024-12-20,301.233154296875
2024-12-23,309.4201965332031
2024-12-24,302.32476806640625
2024-12-26,300.1415710449219
2024-12-27,299.59576416015625
2024-12-30,288.9278259277344
2024-12-31,287.2408142089844
2025-01-01,289.275146484375
2025-01-02,297.4621887207031
2025-01-03,294.6339111328125
2025-01-06,285.2560729980469
2025-01-07,291.7064514160156
2025-01-08,288.8285827636719
2025-01-09,285.65301513671875
2025-01-10,279.649169921875
2025-01-13,268.88201904296875
2025-01-14,272.8018493652344
2025-01-15,274.88580322265625
2025-01-16,289.8705749511719
2025-01-17,289.02703857421875
2025-01-20,289.8705749511719
2025-01-21,286.6949768066406
2025-01-22,276.02703857421875
2025-01-23,284.0652160644531
2025-01-24,279.84765625
2025-01-27,269.9239807128906
2025-01-28,275.2827453613281
2025-01-29,286.39727783203125
2025-01-30,294.6339111328125
2025-01-31,300.6873779296875
2025-02-01,314.67974853515625
2025-02-03,312.6453857421875
2025-02-04,318.9965515136719
2025-02-05,321.08050537109375
2025-02-06,325.5957946777344
2025-02-07,325.5461730957031
2025-02-10,319.0461730957031
2025-02-11,316.3171691894531
2025-02-12,305.8973083496094
2025-02-13,305.05377197265625
2025-02-14,296.3705749511719
2025-02-17,299.9927062988281
2025-02-18,303.8629455566406
2025-02-19,300.24078369140625
2025-02-20,299.0499572753906
2025-02-21,299.3973083496094
2025-02-24,297.859130859375
2025-02-25,302.1263122558594
2025-02-27,297.7598876953125
2025-02-28,305.20263671875
2025-03-03,309.3705749511719
2025-03-04,300.8858642578125
2025-03-05,302.672119140625
2025-03-06,302.32476806640625
2025-03-07,300.9850769042969
2025-03-10,302.4736328125
2025-03-11,302.87060546875
2025-03-12,297.71026611328125
2025-03-13,293.8400573730469
2025-03-17,287.63775634765625
2025-03-18,287.63775634765625
2025-03-19,298.85150146484375
2025-03-20,293.7408142089844
2025-03-21,301.77899169921875
2025-03-24,302.2751770019531
2025-03-25,301.0843200683594
2025-03-26,297.06524658203125
2025-03-27,296.5690612792969
2025-03-28,292.5003356933594
2025-04-01,297.1148376464844
2025-04-02,299.546142578125
2025-04-03,299.69500732421875
2025-04-04,297.3133239746094
2025-04-07,292.15301513671875
2025-04-08,303.2675476074219
2025-04-09,297.4125671386719
2025-04-11,300.1415710449219
2025-04-15,309.12249755859375
2025-04-16,317.5080261230469
2025-04-17,320.73321533203125
2025-04-21,331.6492614746094
2025-04-22,334.527099609375
2025-04-23,333.68359375
2025-04-24,330.3095397949219
2025-04-25,324.20648193359375
2025-04-28,324.20648193359375
2025-04-29,325.9431457519531
2025-04-30,316.2179260253906
2025-05-02,317.359130859375
2025-05-05,322.6683044433594
2025-05-06,314.9774475097656
2025-05-07,317.756103515625
2025-05-08,322.37060546875
2025-05-09,312.5957946777344
2025-05-12,319.7904357910156
2025-05-13,317.5576171875
2025-05-14,319.3438720703125
2025-05-15,325.04998779296875
2025-05-16,326.79998779296875
2025-05-19,329.8999938964844
2025-05-20,327.79998779296875
2025-05-21,330.3999938964844
2025-05-22,336.6499938964844
2025-05-23,335.6000061035156
2025-05-26,344.1499938964844
2025-05-27,343.25
2025-05-28,340.20001220703125
2025-05-29,333.29998779296875
2025-05-30,340.6499938964844
2025-06-02,336.5
2025-06-03,307.0
2025-06-04,307.70001220703125
2025-06-05,307.3500061035156
2025-06-06,316.6000061035156
2025-06-09,328.3999938964844
2025-06-10,330.20001220703125
2025-06-11,324.1499938964844
2025-06-12,320.3500061035156
2025-06-13,319.6499938964844
