Date,TT
2016-07-14,45.48550796508789
2016-07-15,45.438690185546875
2016-07-18,44.89695358276367
2016-07-19,44.88358688354492
2016-07-20,45.16447448730469
2016-07-21,44.81670379638672
2016-07-22,45.291561126708984
2016-07-25,45.38518142700195
2016-07-26,45.5925178527832
2016-07-27,43.88706588745117
2016-07-28,44.448856353759766
2016-07-29,44.31509017944336
2016-08-01,44.38865280151367
2016-08-02,44.34853744506836
2016-08-03,45.03740692138672
2016-08-04,45.338375091552734
2016-08-05,45.7129020690918
2016-08-08,45.324989318847656
2016-08-09,45.58583450317383
2016-08-10,45.35844039916992
2016-08-11,45.706207275390625
2016-08-12,45.47882080078125
2016-08-15,45.67945861816406
2016-08-16,45.07084655761719
2016-08-17,44.98390197753906
2016-08-18,44.990577697753906
2016-08-19,45.10429000854492
2016-08-22,44.95046615600586
2016-08-23,45.405242919921875
2016-08-24,45.1778564453125
2016-08-25,45.338375091552734
2016-08-26,45.2380485534668
2016-08-29,45.9068489074707
2016-08-30,45.6192626953125
2016-08-31,45.47214126586914
2016-09-01,45.58583450317383
2016-09-02,45.83328628540039
2016-09-06,44.696311950683594
2016-09-07,45.09280776977539
2016-09-08,45.30112838745117
2016-09-09,42.40471649169922
2016-09-12,43.889892578125
2016-09-13,42.861690521240234
2016-09-14,42.828067779541016
2016-09-15,42.895301818847656
2016-09-16,42.54583740234375
2016-09-19,43.02298355102539
2016-09-20,43.049869537353516
2016-09-21,44.03102111816406
2016-09-22,44.38718795776367
2016-09-23,43.44635772705078
2016-09-26,43.94364547729492
2016-09-27,44.81727600097656
2016-09-28,45.35490417480469
2016-09-29,45.09280776977539
2016-09-30,45.657318115234375
2016-10-03,45.52290725708008
2016-10-04,45.018890380859375
2016-10-05,45.401947021484375
2016-10-06,46.2218017578125
2016-10-07,45.32802963256836
2016-10-10,45.17345428466797
2016-10-11,43.53371047973633
2016-10-12,44.29983139038086
2016-10-13,43.94364547729492
2016-10-14,44.21245574951172
2016-10-17,43.86299514770508
2016-10-18,43.65468215942383
2016-10-19,43.97053527832031
2016-10-20,44.22590255737305
2016-10-21,44.19230270385742
2016-10-24,44.21245574951172
2016-10-25,43.41274642944336
2016-10-26,44.57535934448242
2016-10-27,45.052490234375
2016-10-28,44.992008209228516
2016-10-31,45.220497131347656
2016-11-01,45.24066162109375
2016-11-02,45.220497131347656
2016-11-03,45.018890380859375
2016-11-04,46.20163345336914
2016-11-07,47.525535583496094
2016-11-08,48.298362731933594
2016-11-09,49.904502868652344
2016-11-10,50.88565444946289
2016-11-11,50.95956802368164
2016-11-14,50.44884490966797
2016-11-15,51.020057678222656
2016-11-16,50.55636978149414
2016-11-17,50.1867561340332
2016-11-18,50.038909912109375
2016-11-21,50.47572326660156
2016-11-22,50.818450927734375
2016-11-23,50.79158401489258
2016-11-25,51.15446853637695
2016-11-28,50.22036361694336
2016-11-29,50.44212341308594
2016-11-30,50.09265899658203
2016-12-01,50.12627029418945
2016-12-02,50.06578826904297
2016-12-05,50.32787322998047
2016-12-06,51.01333999633789
2016-12-07,52.69554901123047
2016-12-08,53.202232360839844
2016-12-09,52.99955749511719
2016-12-12,52.526649475097656
2016-12-13,52.58745193481445
2016-12-14,52.4793586730957
2016-12-15,52.17534637451172
2016-12-16,52.114540100097656
2016-12-19,51.992942810058594
2016-12-20,52.215877532958984
2016-12-21,51.837562561035156
2016-12-22,51.62136459350586
2016-12-23,51.92538070678711
2016-12-27,52.03347396850586
2016-12-28,51.2835807800293
2016-12-29,51.05387496948242
2016-12-30,50.695823669433594
2017-01-03,51.29710006713867
2017-01-04,51.42544937133789
2017-01-05,50.824188232421875
2017-01-06,50.709327697753906
2017-01-09,50.60124206542969
2017-01-10,51.351139068603516
2017-01-11,52.12805938720703
2017-01-12,51.77675247192383
2017-01-13,52.20236587524414
2017-01-17,51.742977142333984
2017-01-18,52.114540100097656
2017-01-19,52.86444854736328
2017-01-20,53.1279182434082
2017-01-23,52.97929382324219
2017-01-24,53.769737243652344
2017-01-25,54.316951751708984
2017-01-26,54.161556243896484
2017-01-27,54.04670333862305
2017-01-30,53.74271011352539
2017-01-31,53.607582092285156
2017-02-01,52.69554901123047
2017-02-02,52.69554901123047
2017-02-03,53.384639739990234
2017-02-06,53.98590850830078
2017-02-07,53.94536209106445
2017-02-08,54.10075378417969
2017-02-09,54.6006965637207
2017-02-10,54.85066223144531
2017-02-13,55.38436508178711
2017-02-14,55.17494201660156
2017-02-15,55.14116287231445
2017-02-16,54.78986358642578
2017-02-17,54.71554183959961
2017-02-21,55.06684112548828
2017-02-22,55.060089111328125
2017-02-23,54.884437561035156
2017-02-24,54.93849182128906
2017-02-27,54.74932098388672
2017-02-28,53.61434555053711
2017-03-01,54.7222900390625
2017-03-02,54.06022644042969
2017-03-03,54.01968002319336
2017-03-06,53.600830078125
2017-03-07,53.769737243652344
2017-03-08,53.75614929199219
2017-03-09,53.369110107421875
2017-03-10,53.97343063354492
2017-03-13,54.08885955810547
2017-03-14,53.64750671386719
2017-03-15,54.86970520019531
2017-03-16,54.69316101074219
2017-03-17,54.991920471191406
2017-03-20,55.17525100708008
2017-03-21,53.88514709472656
2017-03-22,54.06168746948242
2017-03-23,54.19070053100586
2017-03-24,53.76293182373047
2017-03-27,53.34195327758789
2017-03-28,54.109230041503906
2017-03-29,54.19749450683594
2017-03-30,54.930816650390625
2017-03-31,55.21599197387695
2017-04-03,55.14807891845703
2017-04-04,55.32462692260742
2017-04-05,55.58943176269531
2017-04-06,56.13262939453125
2017-04-07,56.09868240356445
2017-04-10,56.52645492553711
2017-04-11,56.79804611206055
2017-04-12,55.87460708618164
2017-04-13,55.582645416259766
2017-04-17,55.840675354003906
2017-04-18,55.63018035888672
2017-04-19,55.57586669921875
2017-04-20,56.18695831298828
2017-04-21,56.3770751953125
2017-04-24,57.164695739746094
2017-04-25,58.1628303527832
2017-04-26,60.21340560913086
2017-04-27,60.60043716430664
2017-04-28,60.260948181152344
2017-05-01,60.28131103515625
2017-05-02,60.63438415527344
2017-05-03,60.498565673828125
2017-05-04,60.98746871948242
2017-05-05,61.116458892822266
2017-05-08,60.70226287841797
2017-05-09,60.675113677978516
2017-05-10,60.10475158691406
2017-05-11,60.04365158081055
2017-05-12,59.758480072021484
2017-05-15,60.111541748046875
2017-05-16,60.301666259765625
2017-05-17,59.55477523803711
2017-05-18,59.86711883544922
2017-05-19,60.59364318847656
2017-05-22,60.58685302734375
2017-05-23,60.4510612487793
2017-05-24,60.10475158691406
2017-05-25,60.641178131103516
2017-05-26,60.668312072753906
2017-05-30,60.55967330932617
2017-05-31,60.838069915771484
2017-06-01,60.838069915771484
2017-06-02,60.75657653808594
2017-06-05,60.668312072753906
2017-06-06,60.369564056396484
2017-06-07,60.110382080078125
2017-06-08,60.00127029418945
2017-06-09,60.09675598144531
2017-06-12,59.91258239746094
2017-06-13,61.16077423095703
2017-06-14,60.492347717285156
2017-06-15,61.29036331176758
2017-06-16,62.98188400268555
2017-06-19,63.15242385864258
2017-06-20,62.238441467285156
2017-06-21,61.71323776245117
2017-06-22,61.8769416809082
2017-06-23,62.12247085571289
2017-06-26,62.0201530456543
2017-06-27,61.73368835449219
2017-06-28,62.49761962890625
2017-06-29,61.638214111328125
2017-06-30,62.333927154541016
2017-07-03,62.36802291870117
2017-07-05,62.85910415649414
2017-07-06,62.83182907104492
2017-07-07,63.60255813598633
2017-07-10,63.929962158203125
2017-07-11,63.37063980102539
2017-07-12,63.779903411865234
2017-07-13,63.3297233581543
2017-07-14,63.31610870361328
2017-07-17,63.47978973388672
2017-07-18,63.063716888427734
2017-07-19,63.568458557128906
2017-07-20,62.87274932861328
2017-07-21,62.52488327026367
2017-07-24,62.102027893066406
2017-07-25,61.70640563964844
2017-07-26,59.298728942871094
2017-07-27,59.87166213989258
2017-07-28,60.39002227783203
2017-07-31,59.93986511230469
2017-08-01,58.99178695678711
2017-08-02,59.44196319580078
2017-08-03,59.1555061340332
2017-08-04,60.14447784423828
2017-08-07,60.089927673339844
2017-08-08,59.68067169189453
2017-08-09,59.51698303222656
2017-08-10,57.961891174316406
2017-08-11,58.03691864013672
2017-08-14,58.596195220947266
2017-08-15,58.79399108886719
2017-08-16,59.16231155395508
2017-08-17,58.289283752441406
2017-08-18,58.09830093383789
2017-08-21,58.06418228149414
2017-08-22,58.739437103271484
2017-08-23,57.5662841796875
2017-08-24,57.136592864990234
2017-08-25,57.72316360473633
2017-08-28,57.197967529296875
2017-08-29,57.48444366455078
2017-08-30,58.3370246887207
2017-08-31,58.24153137207031
2017-09-01,58.03009033203125
2017-09-05,57.82547378540039
2017-09-06,57.55946350097656
2017-09-07,58.32747268676758
2017-09-08,59.97321319580078
2017-09-11,60.70005416870117
2017-09-12,61.72178268432617
2017-09-13,61.968658447265625
2017-09-14,61.72865295410156
2017-09-15,61.330928802490234
2017-09-18,62.06465148925781
2017-09-19,62.03036880493164
2017-09-20,61.234920501708984
2017-09-21,61.19378662109375
2017-09-22,60.97435760498047
2017-09-25,60.92634963989258
2017-09-26,60.857791900634766
2017-09-27,60.377803802490234
2017-09-28,60.4669189453125
2017-09-29,61.14578628540039
2017-10-02,61.687503814697266
2017-10-03,61.81092071533203
2017-10-04,62.03036880493164
2017-10-05,62.325225830078125
2017-10-06,63.12066650390625
2017-10-09,63.12753677368164
2017-10-10,62.66123580932617
2017-10-11,62.695533752441406
2017-10-12,62.66123580932617
2017-10-13,62.620094299316406
2017-10-16,62.60641098022461
2017-10-17,62.46921920776367
2017-10-18,62.55152130126953
2017-10-19,62.45551300048828
2017-10-20,64.12183380126953
2017-10-23,64.29324340820312
2017-10-24,65.56182861328125
2017-10-25,62.620094299316406
2017-10-26,62.16750717163086
2017-10-27,62.503501892089844
2017-10-30,60.946937561035156
2017-10-31,60.75492858886719
2017-11-01,60.021202087402344
2017-11-02,60.06919479370117
2017-11-03,59.14348220825195
2017-11-06,59.07489776611328
2017-11-07,58.67033004760742
2017-11-08,58.75262451171875
2017-11-09,57.881752014160156
2017-11-10,58.2588996887207
2017-11-13,58.121768951416016
2017-11-14,58.08061599731445
2017-11-15,57.161739349365234
2017-11-16,58.4646110534668
2017-11-17,58.36861801147461
2017-11-20,58.1011962890625
2017-11-21,58.47831726074219
2017-11-22,58.00516891479492
2017-11-24,57.758331298828125
2017-11-27,58.1011962890625
2017-11-28,59.41776657104492
2017-11-29,59.020050048828125
2017-11-30,60.082916259765625
2017-12-01,59.116050720214844
2017-12-04,58.36861801147461
2017-12-05,57.998313903808594
2017-12-06,59.150333404541016
2017-12-07,59.48811721801758
2017-12-08,60.3911018371582
2017-12-11,60.535858154296875
2017-12-12,59.54324722290039
2017-12-13,60.060237884521484
2017-12-14,59.30198287963867
2017-12-15,59.79830551147461
2017-12-18,59.72246170043945
2017-12-19,59.791404724121094
2017-12-20,60.11539077758789
2017-12-21,62.30051803588867
2017-12-22,61.88003158569336
2017-12-26,61.4940185546875
2017-12-27,61.42507553100586
2017-12-28,61.50780487060547
2017-12-29,61.480228424072266
2018-01-02,61.17694091796875
2018-01-03,62.00408935546875
2018-01-04,62.307411193847656
2018-01-05,61.83867645263672
2018-01-08,62.328086853027344
2018-01-09,62.652069091796875
2018-01-10,62.71410369873047
2018-01-11,63.410308837890625
2018-01-12,62.79682540893555
2018-01-16,62.21780776977539
2018-01-17,62.16265869140625
2018-01-18,62.26604461669922
2018-01-19,62.67963409423828
2018-01-22,61.92825698852539
2018-01-23,63.2586669921875
2018-01-24,63.4034309387207
2018-01-25,63.12081527709961
2018-01-26,64.67176818847656
2018-01-29,64.70624542236328
2018-01-30,63.78254699707031
2018-01-31,65.23011779785156
2018-02-01,66.58808898925781
2018-02-02,65.65059661865234
2018-02-05,62.4039306640625
2018-02-06,63.244869232177734
2018-02-07,62.858863830566406
2018-02-08,60.38420486450195
2018-02-09,61.459537506103516
2018-02-12,62.665855407714844
2018-02-13,62.21780776977539
2018-02-14,62.307411193847656
2018-02-15,63.42408752441406
2018-02-16,62.748573303222656
2018-02-20,62.06614685058594
2018-02-21,62.04545974731445
2018-02-22,62.252281188964844
2018-02-23,62.1419563293457
2018-02-26,62.48663330078125
2018-02-27,62.09372329711914
2018-02-28,61.21139144897461
2018-03-01,59.19169235229492
2018-03-02,59.48120880126953
2018-03-05,59.43295669555664
2018-03-06,59.9637451171875
2018-03-07,60.12915802001953
2018-03-08,60.614200592041016
2018-03-09,62.103912353515625
2018-03-12,61.02992248535156
2018-03-13,61.140785217285156
2018-03-14,61.19621658325195
2018-03-15,62.512699127197266
2018-03-16,61.999977111816406
2018-03-19,61.33479309082031
2018-03-20,61.639678955078125
2018-03-21,61.66048049926758
2018-03-22,59.64413070678711
2018-03-23,58.10593032836914
2018-03-26,59.70650863647461
2018-03-27,58.89580535888672
2018-03-28,58.168277740478516
2018-03-29,59.24919128417969
2018-04-02,57.61397171020508
2018-04-03,58.53550720214844
2018-04-04,58.92354202270508
2018-04-05,59.49863052368164
2018-04-06,57.641693115234375
2018-04-09,57.3437385559082
2018-04-10,58.49393844604492
2018-04-11,57.91884231567383
2018-04-12,58.410804748535156
2018-04-13,58.292991638183594
2018-04-16,58.888885498046875
2018-04-17,59.63030242919922
2018-04-18,59.83816146850586
2018-04-19,58.542442321777344
2018-04-20,57.8980598449707
2018-04-23,57.690185546875
2018-04-24,55.70158386230469
2018-04-25,59.006675720214844
2018-04-26,58.90275192260742
2018-04-27,59.66492462158203
2018-04-30,58.12671661376953
2018-05-01,59.54019546508789
2018-05-02,59.048255920410156
2018-05-03,59.56793212890625
2018-05-04,60.05292510986328
2018-05-07,60.55183410644531
2018-05-08,61.02992248535156
2018-05-09,61.362510681152344
2018-05-10,61.48031234741211
2018-05-11,61.54267501831055
2018-05-14,61.77824401855469
2018-05-15,61.58424377441406
2018-05-16,61.320945739746094
2018-05-17,62.33949661254883
2018-05-18,62.29793167114258
2018-05-21,63.46198272705078
2018-05-22,62.976959228515625
2018-05-23,62.54043960571289
2018-05-24,62.40877914428711
2018-05-25,62.2286262512207
2018-05-29,61.5565185546875
2018-05-30,62.12470245361328
2018-05-31,60.65576171875
2018-06-01,61.16157913208008
2018-06-04,61.02992248535156
2018-06-05,61.25857925415039
2018-06-06,62.457271575927734
2018-06-07,63.09098815917969
2018-06-08,63.15367126464844
2018-06-11,64.78316497802734
2018-06-12,64.36534118652344
2018-06-13,63.47397232055664
2018-06-14,64.00324249267578
2018-06-15,64.16340637207031
2018-06-18,64.07982635498047
2018-06-19,63.383419036865234
2018-06-20,63.29990768432617
2018-06-21,62.5826301574707
2018-06-22,63.202396392822266
2018-06-25,62.52692413330078
2018-06-26,62.025535583496094
2018-06-27,61.90018844604492
2018-06-28,61.962886810302734
2018-06-29,62.485137939453125
2018-07-02,62.276214599609375
2018-07-03,62.631370544433594
2018-07-05,62.99348449707031
2018-07-06,62.5826301574707
2018-07-09,63.863948822021484
2018-07-10,63.68288803100586
2018-07-11,62.17176818847656
2018-07-12,62.589599609375
2018-07-13,63.40435791015625
2018-07-16,62.645301818847656
2018-07-17,63.292938232421875
2018-07-18,63.550575256347656
2018-07-19,63.926612854003906
2018-07-20,63.926612854003906
2018-07-23,62.777591705322266
2018-07-24,63.425228118896484
2018-07-25,66.9349365234375
2018-07-26,68.05608367919922
2018-07-27,68.04912567138672
2018-07-30,67.70094299316406
2018-07-31,68.59928131103516
2018-08-01,67.84021759033203
2018-08-02,67.28312683105469
2018-08-03,67.51292419433594
2018-08-06,67.63130187988281
2018-08-07,67.93074798583984
2018-08-08,67.9725570678711
2018-08-09,67.20651245117188
2018-08-10,67.02545166015625
2018-08-13,66.87921905517578
2018-08-14,67.57560729980469
2018-08-15,68.1744613647461
2018-08-16,68.82908630371094
2018-08-17,69.5045394897461
2018-08-20,69.51847839355469
2018-08-21,70.16607666015625
2018-08-22,69.30260467529297
2018-08-23,69.23992919921875
2018-08-24,69.35133361816406
2018-08-27,70.28446197509766
2018-08-28,70.375
2018-08-29,70.85552215576172
2018-08-30,70.42375946044922
2018-08-31,70.53516387939453
2018-09-04,70.90424346923828
2018-09-05,71.74681091308594
2018-09-06,70.86486053466797
2018-09-07,70.19989013671875
2018-09-10,71.74681854248047
2018-09-11,71.4178695678711
2018-09-12,71.9918212890625
2018-09-13,72.27881622314453
2018-09-14,72.37681579589844
2018-09-17,72.11080169677734
2018-09-18,72.3838119506836
2018-09-19,72.0758285522461
2018-09-20,72.4048080444336
2018-09-21,72.81781005859375
2018-09-24,71.77484130859375
2018-09-25,71.98482513427734
2018-09-26,71.6628646850586
2018-09-27,71.87284088134766
2018-09-28,71.6068344116211
2018-10-01,72.30681610107422
2018-10-02,72.72679901123047
2018-10-03,73.08377838134766
2018-10-04,72.95777893066406
2018-10-05,72.1808090209961
2018-10-08,72.3838119506836
2018-10-09,71.6068344116211
2018-10-10,68.42899322509766
2018-10-11,67.14802551269531
2018-10-12,67.99502563476562
2018-10-15,67.97400665283203
2018-10-16,69.12196350097656
2018-10-17,68.26097869873047
2018-10-18,67.36505889892578
2018-10-19,65.67811584472656
2018-10-22,65.0971450805664
2018-10-23,64.33415985107422
2018-10-24,64.796142578125
2018-10-25,66.8610610961914
2018-10-26,66.0210952758789
2018-10-29,65.328125
2018-10-30,67.16903686523438
2018-10-31,67.15503692626953
2018-11-01,68.91197967529297
2018-11-02,68.72296905517578
2018-11-05,69.39495849609375
2018-11-06,70.75987243652344
2018-11-07,71.94984436035156
2018-11-08,72.4818115234375
2018-11-09,71.99882507324219
2018-11-12,70.80188751220703
2018-11-13,71.72583770751953
2018-11-14,71.13787078857422
2018-11-15,72.60079193115234
2018-11-16,73.04178619384766
2018-11-19,72.27881622314453
2018-11-20,70.12290954589844
2018-11-21,71.24285888671875
2018-11-23,71.34782409667969
2018-11-26,70.68988800048828
2018-11-27,70.34691619873047
2018-11-28,72.05481719970703
2018-11-29,72.35581970214844
2018-11-30,72.4608154296875
2018-12-03,73.937744140625
2018-12-04,71.70486450195312
2018-12-06,71.21231842041016
2018-12-07,68.93964385986328
2018-12-10,68.76375579833984
2018-12-11,68.39787292480469
2018-12-12,69.0170669555664
2018-12-13,68.4471206665039
2018-12-14,67.52542114257812
2018-12-17,65.92820739746094
2018-12-18,66.54737091064453
2018-12-19,65.14720153808594
2018-12-20,64.06364440917969
2018-12-21,62.59310531616211
2018-12-24,60.72853469848633
2018-12-26,63.050453186035156
2018-12-27,64.19029235839844
2018-12-28,64.07064819335938
2018-12-31,64.19029235839844
2019-01-02,64.38027954101562
2019-01-03,63.34598922729492
2019-01-04,65.50602722167969
2019-01-07,64.82356262207031
2019-01-08,65.11906433105469
2019-01-09,66.42074584960938
2019-01-10,67.03287506103516
2019-01-11,66.81476593017578
2019-01-14,66.88512420654297
2019-01-15,66.3081283569336
2019-01-16,65.98450469970703
2019-01-17,65.90708923339844
2019-01-18,67.62390899658203
2019-01-22,65.43568420410156
2019-01-23,65.75934600830078
2019-01-24,66.06892395019531
2019-01-25,66.46997833251953
2019-01-28,66.44888305664062
2019-01-29,68.07422637939453
2019-01-30,70.74795532226562
2019-01-31,70.38910675048828
2019-02-01,71.120849609375
2019-02-04,70.83940124511719
2019-02-05,71.26859283447266
2019-02-06,70.95903015136719
2019-02-07,71.21934509277344
2019-02-08,71.71188354492188
2019-02-11,72.12700653076172
2019-02-12,72.99946594238281
2019-02-13,73.59051513671875
2019-02-14,72.82357788085938
2019-02-15,73.68901062011719
2019-02-19,73.87899780273438
2019-02-20,74.28004455566406
2019-02-21,74.26599884033203
2019-02-22,74.8147964477539
2019-02-25,75.23696899414062
2019-02-26,74.82888793945312
2019-02-27,75.2580795288086
2019-02-28,74.27298736572266
2019-03-01,74.61779022216797
2019-03-04,74.23079681396484
2019-03-05,74.58262634277344
2019-03-06,74.84292602539062
2019-03-07,73.80345916748047
2019-03-08,73.75394439697266
2019-03-11,74.51058197021484
2019-03-12,74.94194030761719
2019-03-13,75.24600219726562
2019-03-14,74.92072296142578
2019-03-15,75.02678680419922
2019-03-18,75.69859313964844
2019-03-19,75.33085632324219
2019-03-20,74.18528747558594
2019-03-21,75.18944549560547
2019-03-22,73.7044448852539
2019-03-25,74.03680419921875
2019-03-26,74.77928161621094
2019-03-27,74.85708618164062
2019-03-28,75.960205078125
2019-03-29,76.33497619628906
2019-04-01,77.91189575195312
2019-04-02,77.96847534179688
2019-04-03,78.27960968017578
2019-04-04,79.43928527832031
2019-04-05,79.6231460571289
2019-04-08,79.57366943359375
2019-04-09,78.64730834960938
2019-04-10,78.48468017578125
2019-04-11,79.67974090576172
2019-04-12,80.903076171875
2019-04-15,80.59899139404297
2019-04-16,80.45050811767578
2019-04-17,79.78580474853516
