Date,UNA.AS
2021-09-16,40.169002532958984
2021-09-17,39.89556121826172
2021-09-20,40.3990364074707
2021-09-21,40.555274963378906
2021-09-22,40.633399963378906
2021-09-23,40.533573150634766
2021-09-24,40.46846008300781
2021-09-27,40.299198150634766
2021-09-28,40.41638946533203
2021-09-29,40.824371337890625
2021-09-30,40.490177154541016
2021-10-01,40.35561752319336
2021-10-04,40.11690902709961
2021-10-05,39.96500778198242
2021-10-06,39.56135559082031
2021-10-07,39.60042190551758
2021-10-08,39.52229690551758
2021-10-11,39.51361846923828
2021-10-12,39.39208221435547
2021-10-13,39.53532028198242
2021-10-14,39.76534652709961
2021-10-15,39.713260650634766
2021-10-18,39.37473678588867
2021-10-19,38.949378967285156
2021-10-20,39.35736846923828
2021-10-21,39.80006790161133
2021-10-22,39.97801971435547
2021-10-25,39.92160415649414
2021-10-26,40.3990364074707
2021-10-27,40.004058837890625
2021-10-28,40.0170783996582
2021-10-29,40.199378967285156
2021-11-01,40.216739654541016
2021-11-02,40.35561752319336
2021-11-03,40.38166046142578
2021-11-04,39.96710205078125
2021-11-05,39.91015625
2021-11-08,39.73931884765625
2021-11-09,40.0196647644043
2021-11-10,40.1028938293457
2021-11-11,40.050331115722656
2021-11-12,40.17735290527344
2021-11-15,40.26059341430664
2021-11-16,40.16859817504883
2021-11-17,40.22992706298828
2021-11-18,39.77436447143555
2021-11-19,40.11604309082031
2021-11-22,40.22992706298828
2021-11-23,40.545310974121094
2021-11-24,40.7774772644043
2021-11-25,41.41265106201172
2021-11-26,41.0446891784668
2021-11-29,40.830047607421875
2021-11-30,39.78750991821289
2021-12-01,39.68675231933594
2021-12-02,39.88825225830078
2021-12-03,39.730560302734375
2021-12-06,40.400760650634766
2021-12-07,40.724918365478516
2021-12-08,40.440189361572266
2021-12-09,40.764339447021484
2021-12-10,41.132301330566406
2021-12-13,41.28998947143555
2021-12-14,41.39512634277344
2021-12-15,40.843177795410156
2021-12-16,41.14543151855469
2021-12-17,41.14543151855469
2021-12-20,40.90451431274414
2021-12-21,40.64168930053711
2021-12-22,40.51903533935547
2021-12-23,40.99211883544922
2021-12-24,40.93955993652344
2021-12-27,41.097259521484375
2021-12-28,41.43454360961914
2021-12-29,41.368839263916016
2021-12-30,41.39073944091797
2021-12-31,41.224281311035156
2022-01-03,41.44769287109375
2022-01-04,41.98210525512695
2022-01-05,41.49586486816406
2022-01-06,41.16295623779297
2022-01-07,41.34693145751953
2022-01-10,41.7324104309082
2022-01-11,41.36007308959961
2022-01-12,41.01403045654297
2022-01-13,41.02277755737305
2022-01-14,41.364463806152344
2022-01-17,38.574119567871094
2022-01-18,37.233707427978516
2022-01-19,38.8851318359375
2022-01-20,38.59164047241211
2022-01-21,38.517173767089844
2022-01-24,41.12792205810547
2022-01-25,41.189239501953125
2022-01-26,40.21240234375
2022-01-27,40.47960662841797
2022-01-28,39.94081497192383
2022-01-31,39.756839752197266
2022-02-01,39.423927307128906
2022-02-02,39.76997756958008
2022-02-03,39.713035583496094
2022-02-04,39.52029800415039
2022-02-07,39.984622955322266
2022-02-08,40.31315231323242
2022-02-09,39.74808120727539
2022-02-10,39.23556900024414
2022-02-11,40.87822723388672
2022-02-14,39.93644332885742
2022-02-15,39.99775695800781
2022-02-16,39.92767333984375
2022-02-17,39.7962646484375
2022-02-18,40.545310974121094
2022-02-21,40.431427001953125
2022-02-22,39.86197280883789
2022-02-23,40.308773040771484
2022-02-24,38.5152587890625
2022-02-25,39.3774299621582
2022-02-28,39.52776336669922
2022-03-01,39.090049743652344
2022-03-02,38.7584342956543
2022-03-03,38.08195114135742
2022-03-04,36.587501525878906
2022-03-07,35.61478805541992
2022-03-08,35.592681884765625
2022-03-09,36.079036712646484
2022-03-10,35.46002960205078
2022-03-11,35.79164505004883
2022-03-14,36.003868103027344
2022-03-15,35.61478805541992
2022-03-16,35.90217971801758
2022-03-17,35.98176574707031
2022-03-18,36.02598571777344
2022-03-21,36.01713180541992
2022-03-22,36.574241638183594
2022-03-23,35.928714752197266
2022-03-24,35.71648025512695
2022-03-25,35.8712272644043
2022-03-28,36.14536666870117
2022-03-29,36.866058349609375
2022-03-30,36.97216796875
2022-03-31,36.20726013183594
2022-04-01,36.799739837646484
2022-04-04,37.12249755859375
2022-04-05,37.49833297729492
2022-04-06,37.047340393066406
2022-04-07,37.09597396850586
2022-04-08,37.44084548950195
2022-04-11,37.00312423706055
2022-04-12,36.428340911865234
2022-04-13,36.53445053100586
2022-04-14,36.653831481933594
2022-04-19,36.437171936035156
2022-04-20,36.8306884765625
2022-04-21,37.352420806884766
2022-04-22,37.22862243652344
2022-04-25,37.85203552246094
2022-04-26,38.15270233154297
2022-04-27,37.5115852355957
2022-04-28,38.44893264770508
2022-04-29,39.147525787353516
2022-05-02,38.27649688720703
2022-05-03,38.38703536987305
2022-05-04,37.95814895629883
2022-05-05,37.772457122802734
2022-05-06,37.1755485534668
2022-05-09,37.61771011352539
2022-05-10,38.219024658203125
2022-05-11,38.17038345336914
2022-05-12,38.32955551147461
2022-05-13,38.917606353759766
2022-05-16,38.820343017578125
2022-05-17,38.36050796508789
2022-05-18,37.878570556640625
2022-05-19,36.4108772277832
2022-05-20,37.08970642089844
2022-05-23,37.228145599365234
2022-05-24,36.90660095214844
2022-05-25,36.68776321411133
2022-05-26,36.55378341674805
2022-05-27,36.57611846923828
2022-05-30,36.62078094482422
2022-05-31,40.019371032714844
2022-06-01,38.78230285644531
2022-06-02,38.58579635620117
2022-06-03,38.84928512573242
2022-06-06,38.91627502441406
2022-06-07,38.844825744628906
2022-06-08,38.4339599609375
2022-06-09,38.20172882080078
2022-06-10,38.107940673828125
2022-06-13,37.76406478881836
2022-06-14,37.228145599365234
2022-06-15,37.55416488647461
2022-06-16,37.214752197265625
2022-06-17,37.420188903808594
2022-06-20,37.36212921142578
2022-06-21,37.40678787231445
2022-06-22,37.42465591430664
2022-06-23,37.7238655090332
2022-06-24,38.87607955932617
2022-06-27,38.67064666748047
2022-06-28,38.6929817199707
2022-06-29,38.871620178222656
2022-06-30,38.6929817199707
2022-07-01,39.22443389892578
2022-07-04,39.470054626464844
2022-07-05,39.49685287475586
2022-07-06,40.430233001708984
2022-07-07,40.354312896728516
2022-07-08,40.50615692138672
2022-07-11,40.528480529785156
2022-07-12,41.05099868774414
2022-07-13,40.8991584777832
2022-07-14,40.8768310546875
2022-07-15,41.00634765625
2022-07-18,40.78304672241211
2022-07-19,41.332359313964844
2022-07-20,40.83216857910156
2022-07-21,40.72945022583008
2022-07-22,41.01974105834961
2022-07-25,41.167118072509766
2022-07-26,42.7703857421875
2022-07-27,42.41311264038086
2022-07-28,42.31486511230469
2022-07-29,42.547088623046875
2022-08-01,42.556026458740234
2022-08-02,42.74805450439453
2022-08-03,42.8552360534668
2022-08-04,42.672122955322266
2022-08-05,42.451324462890625
2022-08-08,42.762237548828125
2022-08-09,42.5098991394043
2022-08-10,42.135902404785156
2022-08-11,41.77541732788086
2022-08-12,41.62221145629883
2022-08-15,42.00072479248047
2022-08-16,42.00522994995117
2022-08-17,42.05929946899414
2022-08-18,42.0547981262207
2022-08-19,42.491878509521484
2022-08-22,42.685638427734375
2022-08-23,42.21701431274414
2022-08-24,42.57299041748047
2022-08-25,42.32064437866211
2022-08-26,41.79344177246094
2022-08-29,41.58616638183594
2022-08-30,41.3743896484375
2022-08-31,40.94179916381836
2022-09-01,40.554290771484375
2022-09-02,40.64890670776367
2022-09-05,40.56780242919922
2022-09-06,41.076988220214844
2022-09-07,40.784088134765625
2022-09-08,40.71649932861328
2022-09-09,41.09500503540039
2022-09-12,41.8385009765625
2022-09-13,41.72134017944336
2022-09-14,41.369876861572266
2022-09-15,41.13106155395508
2022-09-16,40.518245697021484
2022-09-19,40.68946838378906
2022-09-20,40.860694885253906
2022-09-21,41.865543365478516
2022-09-22,41.852020263671875
2022-09-23,40.82915115356445
2022-09-26,41.03192138671875
2022-09-27,41.140079498291016
2022-09-28,40.91476821899414
2022-09-29,41.383399963378906
2022-09-30,40.75255584716797
2022-10-03,40.148738861083984
2022-10-04,40.919273376464844
2022-10-05,40.62638854980469
2022-10-06,40.33348846435547
2022-10-07,40.225345611572266
2022-10-10,40.112693786621094
2022-10-11,40.653419494628906
2022-10-12,40.44163131713867
2022-10-13,40.13071823120117
2022-10-14,40.26590347290039
2022-10-17,40.47317886352539
2022-10-18,40.39207077026367
2022-10-19,40.37404251098633
2022-10-20,40.4911994934082
2022-10-21,40.671443939208984
2022-10-24,40.428123474121094
2022-10-25,40.75705337524414
2022-10-26,40.20732498168945
2022-10-27,40.383056640625
2022-10-28,41.149085998535156
2022-10-31,41.649253845214844
2022-11-01,41.29778289794922
2022-11-02,41.30678939819336
2022-11-03,41.2752571105957
2022-11-04,41.59968566894531
2022-11-07,41.649253845214844
2022-11-08,41.85652542114258
2022-11-09,41.65826416015625
2022-11-10,41.811466217041016
2022-11-11,40.486690521240234
2022-11-14,41.26173782348633
2022-11-15,41.6267204284668
2022-11-16,41.85652542114258
2022-11-17,42.09465026855469
2022-11-18,42.26746368408203
2022-11-21,43.04059600830078
2022-11-22,43.25889587402344
2022-11-23,43.513572692871094
2022-11-24,43.622718811035156
2022-11-25,43.527217864990234
2022-11-28,43.76825714111328
2022-11-29,43.44535827636719
2022-11-30,43.66365051269531
2022-12-01,44.28215408325195
2022-12-02,44.354915618896484
2022-12-05,44.0775032043457
2022-12-06,44.20028305053711
2022-12-07,43.959259033203125
2022-12-08,43.87739944458008
2022-12-09,43.76369857788086
2022-12-12,43.66365051269531
2022-12-13,43.44535827636719
2022-12-14,43.950157165527344
2022-12-15,43.154296875
2022-12-16,43.190670013427734
2022-12-19,43.495384216308594
2022-12-20,43.204315185546875
2022-12-21,43.795536041259766
2022-12-22,43.536319732666016
2022-12-23,43.604530334472656
2022-12-27,43.577239990234375
2022-12-28,43.340755462646484
2022-12-29,43.208866119384766
2022-12-30,42.63129806518555
2023-01-02,42.963287353515625
2023-01-03,43.3134651184082
2023-01-04,43.63181686401367
2023-01-05,43.19977569580078
2023-01-06,43.368038177490234
2023-01-09,43.27253723144531
2023-01-10,43.16339111328125
2023-01-11,42.972381591796875
2023-01-12,42.85414123535156
2023-01-13,43.24524688720703
2023-01-16,43.368038177490234
2023-01-17,43.02240753173828
2023-01-18,42.522151947021484
2023-01-19,42.567623138427734
2023-01-20,42.45847702026367
2023-01-23,42.5130500793457
2023-01-24,42.27201461791992
2023-01-25,41.94457244873047
2023-01-26,41.85816192626953
2023-01-27,41.72172546386719
2023-01-30,42.14922332763672
2023-01-31,42.37206268310547
2023-02-01,42.37206268310547
2023-02-02,41.84907150268555
2023-02-03,42.30839538574219
2023-02-06,42.39480972290039
2023-02-07,41.89454650878906
2023-02-08,41.94457244873047
2023-02-09,42.26292037963867
2023-02-10,42.49940872192383
2023-02-13,43.836463928222656
2023-02-14,44.0092887878418
2023-02-15,43.6863899230957
2023-02-16,43.25889587402344
2023-02-17,43.345298767089844
2023-02-20,43.14973831176758
2023-02-21,43.78644561767578
2023-02-22,44.05021667480469
2023-02-23,43.698570251464844
2023-02-24,43.53339385986328
2023-02-27,43.684810638427734
2023-02-28,43.31315994262695
2023-03-01,42.75339126586914
2023-03-02,43.326927185058594
2023-03-03,42.96903991699219
2023-03-06,42.4964485168457
2023-03-07,42.41386032104492
2023-03-08,42.44139099121094
2023-03-09,42.52397918701172
2023-03-10,42.25326919555664
2023-03-13,42.120208740234375
2023-03-14,42.367977142333984
2023-03-15,42.35879898071289
2023-03-16,42.776336669921875
2023-03-17,42.34503936767578
2023-03-20,42.854331970214844
2023-03-21,42.886451721191406
2023-03-22,43.70774841308594
2023-03-23,43.29939651489258
2023-03-24,43.753631591796875
2023-03-27,44.04727554321289
2023-03-28,43.9830436706543
2023-03-29,43.882102966308594
2023-03-30,43.62975311279297
2023-03-31,43.7628059387207
2023-04-03,44.1849250793457
2023-04-04,44.19410705566406
2023-04-05,44.923641204833984
2023-04-06,45.0291633605957
2023-04-11,44.90528869628906
2023-04-12,44.703399658203125
2023-04-13,44.863990783691406
2023-04-14,44.68963623046875
2023-04-17,45.24022674560547
2023-04-18,45.04751968383789
2023-04-19,45.235633850097656
2023-04-20,45.400814056396484
2023-04-21,45.57516860961914
2023-04-24,45.478816986083984
2023-04-25,45.75870132446289
2023-04-26,45.30905532836914
2023-04-27,46.05693435668945
2023-04-28,46.350582122802734
2023-05-02,46.23128890991211
2023-05-03,46.22211837768555
2023-05-04,46.20376205444336
2023-05-05,46.27717208862305
2023-05-08,46.22211837768555
2023-05-09,46.176231384277344
2023-05-10,45.31364059448242
2023-05-11,45.67152404785156
2023-05-12,45.83670425415039
2023-05-15,45.786224365234375
2023-05-16,45.804588317871094
2023-05-17,45.639404296875
2023-05-18,45.502227783203125
2023-05-19,45.5623893737793
2023-05-22,45.016292572021484
2023-05-23,44.988521575927734
2023-05-24,44.410030364990234
2023-05-25,44.33598327636719
2023-05-26,44.43317413330078
2023-05-29,44.354488372802734
2023-05-30,43.31782913208008
2023-05-31,43.313201904296875
2023-06-01,43.377994537353516
2023-06-02,43.68343734741211
2023-06-05,43.69731903076172
2023-06-06,43.461299896240234
2023-06-07,43.36410903930664
2023-06-08,43.104942321777344
2023-06-09,42.929080963134766
2023-06-12,43.04940414428711
2023-06-13,42.90593719482422
2023-06-14,43.01238250732422
2023-06-15,43.442787170410156
2023-06-16,44.02128219604492
2023-06-19,43.72509002685547
2023-06-20,43.882442474365234
2023-06-21,43.81764602661133
2023-06-22,43.664920806884766
2023-06-23,44.21102523803711
2023-06-26,43.789878845214844
2023-06-27,43.83616638183594
2023-06-28,43.84541320800781
2023-06-29,43.79450988769531
2023-06-30,44.16011428833008
2023-07-03,44.285072326660156
2023-07-04,44.12772750854492
2023-07-05,44.13697814941406
2023-07-06,43.68806457519531
2023-07-07,43.29005432128906
2023-07-10,43.17436218261719
2023-07-11,42.984615325927734
2023-07-12,43.095680236816406
2023-07-13,42.97536087036133
2023-07-14,43.123451232910156
2023-07-17,43.2946891784668
2023-07-18,43.27154541015625
2023-07-19,43.526092529296875
2023-07-20,43.262290954589844
2023-07-21,43.641788482666016
2023-07-24,43.04940414428711
2023-07-25,45.16901397705078
2023-07-26,45.23380661010742
2023-07-27,45.29397201538086
2023-07-28,45.5762825012207
2023-07-31,45.27545928955078
2023-08-01,45.215293884277344
2023-08-02,44.988521575927734
2023-08-03,44.68672180175781
2023-08-04,44.2058219909668
2023-08-07,44.31320571899414
2023-08-08,44.327213287353516
2023-08-09,44.48128890991211
2023-08-10,44.64937210083008
2023-08-11,44.17780685424805
2023-08-14,44.406585693359375
2023-08-15,44.05641555786133
2023-08-16,44.05641555786133
2023-08-17,43.96303176879883
2023-08-18,43.54749298095703
2023-08-21,43.36540603637695
2023-08-22,43.4167594909668
2023-08-23,43.715579986572266
2023-08-24,43.771610260009766
2023-08-25,43.92568588256836
2023-08-28,44.06108474731445
2023-08-29,44.1264533996582
2023-08-30,44.17780685424805
2023-08-31,44.09843063354492
2023-09-01,43.91633987426758
2023-09-04,43.96770095825195
2023-09-05,43.743595123291016
2023-09-06,43.37941360473633
2023-09-07,43.762271881103516
2023-09-08,43.93968963623047
2023-09-11,44.08909606933594
2023-09-12,43.85097885131836
2023-09-13,43.85097885131836
2023-09-14,44.15446472167969
2023-09-15,44.509300231933594
2023-09-18,44.448604583740234
2023-09-19,44.15913391113281
2023-09-20,44.448604583740234
2023-09-21,44.518646240234375
2023-09-22,44.23383331298828
2023-09-25,43.96770095825195
2023-09-26,43.64087677001953
2023-09-27,43.45411682128906
2023-09-28,43.53815460205078
2023-09-29,43.780941009521484
2023-10-02,43.4354362487793
2023-10-03,43.659549713134766
2023-10-04,43.2813606262207
2023-10-05,43.48680114746094
2023-10-06,42.39892578125
2023-10-09,42.29153823852539
2023-10-10,42.71175765991211
2023-10-11,42.54833221435547
2023-10-12,42.42694091796875
2023-10-13,42.37558364868164
2023-10-16,42.510982513427734
2023-10-17,42.73509216308594
2023-10-18,42.92652130126953
2023-10-19,42.79579544067383
2023-10-20,42.76777267456055
2023-10-23,42.79579544067383
2023-10-24,42.73042297363281
2023-10-25,42.9825553894043
2023-10-26,41.904014587402344
2023-10-27,40.94688034057617
2023-10-30,41.306392669677734
2023-10-31,41.68924331665039
2023-11-01,41.7406005859375
2023-11-02,41.78261947631836
2023-11-03,41.49781799316406
2023-11-06,41.51649475097656
2023-11-07,41.81531524658203
2023-11-08,41.84798812866211
2023-11-09,42.63705062866211
2023-11-10,42.179481506347656
2023-11-13,42.26352310180664
2023-11-14,42.02074432373047
2023-11-15,41.66590118408203
2023-11-16,41.408321380615234
2023-11-17,41.078338623046875
2023-11-20,40.67293167114258
2023-11-21,41.12548065185547
2023-11-22,41.29046630859375
2023-11-23,41.05476379394531
2023-11-24,41.29990005493164
2023-11-27,41.34232711791992
2023-11-28,41.229190826416016
2023-11-29,40.998207092285156
2023-11-30,41.21504592895508
2023-12-01,41.535606384277344
2023-12-04,41.950439453125
2023-12-05,41.846736907958984
2023-12-06,41.87972640991211
2023-12-07,41.856163024902344
2023-12-08,41.64402770996094
2023-12-11,41.64402770996094
2023-12-12,41.57331848144531
2023-12-13,41.59217834472656
2023-12-14,41.205623626708984
2023-12-15,41.25747299194336
2023-12-18,41.14433670043945
2023-12-19,41.20091247558594
2023-12-20,41.30461502075195
2023-12-21,41.07362365722656
2023-12-22,41.25747299194336
2023-12-27,41.13962173461914
2023-12-28,41.34232711791992
2023-12-29,41.347042083740234
2024-01-02,41.540321350097656
2024-01-03,42.16728210449219
2024-01-04,42.0730094909668
2024-01-05,42.01643753051758
2024-01-08,42.13429260253906
2024-01-09,42.43128204345703
2024-01-10,42.19085693359375
2024-01-11,41.74773406982422
2024-01-12,42.25685501098633
2024-01-15,41.94572830200195
2024-01-16,41.91744613647461
2024-01-17,41.44132614135742
2024-01-18,40.87091827392578
2024-01-19,40.78606414794922
2024-01-22,40.71535873413086
2024-01-23,41.15376281738281
2024-01-24,41.03591537475586
2024-01-25,41.1631965637207
2024-01-26,42.17672348022461
2024-01-29,42.27571105957031
2024-01-30,42.483131408691406
2024-01-31,42.58212661743164
2024-02-01,42.61512756347656
2024-02-02,42.74711990356445
2024-02-05,43.12895584106445
2024-02-06,43.71821975708008
2024-02-07,43.171382904052734
2024-02-08,44.45361328125
2024-02-09,44.28390121459961
2024-02-12,44.14720153808594
2024-02-13,44.28390121459961
2024-02-14,43.95862579345703
2024-02-15,43.883201599121094
2024-02-16,44.3923225402832
2024-02-19,44.613887786865234
2024-02-20,44.66574478149414
2024-02-21,44.66574478149414
2024-02-22,44.45814895629883
2024-02-23,44.58182907104492
2024-02-26,44.434364318847656
2024-02-27,43.5543327331543
2024-02-28,43.13572692871094
2024-02-29,43.05961227416992
2024-03-01,42.97398376464844
2024-03-04,42.99302291870117
2024-03-05,43.121456146240234
2024-03-06,42.90264129638672
2024-03-07,42.66954803466797
2024-03-08,42.86933517456055
2024-03-11,43.002532958984375
2024-03-12,43.2689208984375
2024-03-13,43.44968032836914
2024-03-14,43.30221939086914
2024-03-15,42.94544982910156
2024-03-18,42.46975326538086
2024-03-19,43.8682861328125
2024-03-20,43.273677825927734
2024-03-21,43.354549407958984
2024-03-22,44.15370559692383
2024-03-25,43.97294616699219
2024-03-26,44.00624084472656
2024-03-27,44.020511627197266
2024-03-28,44.258358001708984
2024-04-02,43.78266525268555
2024-04-03,43.16426467895508
2024-04-04,43.012046813964844
2024-04-05,42.66954803466797
2024-04-08,42.479270935058594
2024-04-09,42.56489944458008
2024-04-10,42.53635025024414
2024-04-11,42.555381774902344
2024-04-12,42.30802536010742
2024-04-15,42.11775207519531
2024-04-16,41.784759521484375
2024-04-17,41.73719024658203
2024-04-18,42.07968521118164
2024-04-19,42.30802536010742
2024-04-22,42.859825134277344
2024-04-23,42.7932243347168
2024-04-24,42.77420425415039
2024-04-25,45.27634048461914
2024-04-26,45.90425491333008
2024-04-29,45.72349166870117
2024-04-30,46.1421012878418
2024-05-02,46.43703079223633
2024-05-03,46.42750930786133
2024-05-06,46.008907318115234
2024-05-07,46.67487716674805
2024-05-08,46.77952194213867
2024-05-09,47.093482971191406
2024-05-10,47.37889862060547
2024-05-13,47.74042510986328
2024-05-14,47.5025749206543
2024-05-15,47.664306640625
2024-05-16,47.8531494140625
2024-05-17,48.38090896606445
2024-05-20,48.09303665161133
2024-05-21,48.073848724365234
2024-05-22,48.11223220825195
2024-05-23,48.592010498046875
2024-05-24,48.40010070800781
2024-05-27,48.47686004638672
2024-05-28,47.968299865722656
2024-05-29,47.661231994628906
2024-05-30,48.01627731323242
2024-05-31,48.13142013549805
2024-06-03,48.55363082885742
2024-06-04,49.225318908691406
2024-06-05,49.417232513427734
2024-06-06,49.43642044067383
2024-06-07,49.628334045410156
2024-06-10,49.647525787353516
2024-06-11,49.5899543762207
2024-06-12,49.897010803222656
2024-06-13,50.2232551574707
2024-06-14,50.60708236694336
2024-06-17,50.33840560913086
2024-06-18,50.33840560913086
2024-06-19,50.4151725769043
2024-06-20,50.28083038330078
2024-06-21,50.26164245605469
2024-06-24,50.35759735107422
2024-06-25,50.3192138671875
2024-06-26,50.12731170654297
2024-06-27,49.628334045410156
2024-06-28,49.20612716674805
2024-07-01,49.263702392578125
2024-07-02,48.8031120300293
2024-07-03,48.86068344116211
2024-07-04,49.090980529785156
2024-07-05,49.129364013671875
2024-07-08,49.417232513427734
2024-07-09,49.57075881958008
2024-07-10,50.16568374633789
2024-07-11,50.2232551574707
2024-07-12,50.64546203613281
2024-07-15,50.3192138671875
2024-07-16,50.37678909301758
2024-07-17,50.91414260864258
2024-07-18,51.52825927734375
2024-07-19,51.20200729370117
2024-07-22,51.14443588256836
2024-07-23,50.741424560546875
2024-07-24,50.28083038330078
