Date,AENA.MC
2015-12-03,101.53361511230469
2015-12-04,102.11910247802734
2015-12-07,102.55821990966797
2015-12-08,102.46063995361328
2015-12-09,102.94853973388672
2015-12-10,103.6316146850586
2015-12-11,102.16790008544922
2015-12-14,102.55821990966797
2015-12-15,104.0219497680664
2015-12-16,105.33929443359375
2015-12-17,107.43729400634766
2015-12-18,106.31510162353516
2015-12-21,98.85011291503906
2015-12-22,98.8989028930664
2015-12-23,101.67997741699219
2015-12-24,101.97274017333984
2015-12-28,101.48481750488281
2015-12-29,102.70458984375
2015-12-30,103.24129486083984
2015-12-31,102.8509750366211
2016-01-04,101.6312026977539
2016-01-05,102.2166748046875
2016-01-06,101.67997741699219
2016-01-07,99.87472534179688
2016-01-08,100.80175018310547
2016-01-11,100.31385040283203
2016-01-12,100.65538024902344
2016-01-13,100.26506042480469
2016-01-14,98.75252532958984
2016-01-15,96.35202026367188
2016-01-18,96.4593734741211
2016-01-19,98.70375061035156
2016-01-20,94.30281829833984
2016-01-21,96.73259735107422
2016-01-22,98.80133056640625
2016-01-25,98.65495300292969
2016-01-26,98.02067565917969
2016-01-27,98.75252532958984
2016-01-28,97.0058364868164
2016-01-29,99.77714538574219
2016-02-01,101.04570007324219
2016-02-02,100.89934539794922
2016-02-03,99.14286804199219
2016-02-04,99.28924560546875
2016-02-05,98.70375061035156
2016-02-08,95.47379302978516
2016-02-09,93.3172378540039
2016-02-10,95.27863311767578
2016-02-11,91.79497528076172
2016-02-12,93.24893951416016
2016-02-15,95.62017059326172
2016-02-16,96.06904602050781
2016-02-17,97.67914581298828
2016-02-18,99.6795654296875
2016-02-19,100.85054016113281
2016-02-22,102.75338745117188
2016-02-23,102.2166748046875
2016-02-24,100.65538024902344
2016-02-25,101.8751449584961
2016-02-26,101.7287826538086
2016-02-29,102.16790008544922
2016-03-01,103.09491729736328
2016-03-02,102.2654800415039
2016-03-03,101.28966522216797
2016-03-04,101.33845520019531
2016-03-07,101.04570007324219
2016-03-08,100.0210952758789
2016-03-09,101.48481750488281
2016-03-10,101.09449768066406
2016-03-11,102.9973373413086
2016-03-14,105.4368667602539
2016-03-15,106.31510162353516
2016-03-16,106.80302429199219
2016-03-17,108.36432647705078
2016-03-18,110.0719985961914
2016-03-21,110.31596374511719
2016-03-22,110.75507354736328
2016-03-23,111.8284683227539
2016-03-24,111.63330841064453
2016-03-29,111.1941909790039
2016-03-30,111.48692321777344
2016-03-31,110.70628356933594
2016-04-01,110.12079620361328
2016-04-04,110.36475372314453
2016-04-05,111.63330841064453
2016-04-06,114.0240478515625
2016-04-07,112.21880340576172
2016-04-08,114.65834045410156
2016-04-11,115.3414077758789
2016-04-12,115.6341552734375
2016-04-13,118.12248229980469
2016-04-14,117.43939971923828
2016-04-15,117.63457489013672
2016-04-18,117.43939971923828
2016-04-19,118.12248229980469
2016-04-20,118.26883697509766
2016-04-21,117.63457489013672
2016-04-22,116.51238250732422
2016-04-25,117.78093719482422
2016-04-26,117.97611236572266
2016-04-27,119.97653198242188
2016-04-28,122.22090148925781
2016-04-29,121.53783416748047
2016-05-02,121.63541412353516
2016-05-03,121.29387664794922
2016-05-04,120.4156494140625
2016-05-05,120.7571792602539
2016-05-06,119.68377685546875
2016-05-09,120.12289428710938
2016-05-10,120.7083969116211
2016-05-11,118.9519271850586
2016-05-12,118.80555725097656
2016-05-13,118.70796966552734
2016-05-16,119.09829711914062
2016-05-17,118.46400451660156
2016-05-18,119.29345703125
2016-05-19,118.12248229980469
2016-05-20,119.53740692138672
2016-05-23,120.31806945800781
2016-05-24,121.58662414550781
2016-05-25,116.85391998291016
2016-05-26,118.12248229980469
2016-05-27,119.04950714111328
2016-05-30,118.07368469238281
2016-05-31,118.41522216796875
2016-06-01,117.58577728271484
2016-06-02,117.24425506591797
2016-06-03,117.34182739257812
2016-06-06,117.0978775024414
2016-06-07,118.56159973144531
2016-06-08,118.46400451660156
2016-06-09,119.0007095336914
2016-06-10,116.36601257324219
2016-06-13,113.38977813720703
2016-06-14,112.36515808105469
2016-06-15,113.14581298828125
2016-06-16,112.26758575439453
2016-06-17,114.70712280273438
2016-06-20,116.9027099609375
2016-06-21,116.17084503173828
2016-06-22,116.21963500976562
2016-06-23,116.5611572265625
2016-06-24,107.33970642089844
2016-06-27,104.90017700195312
2016-06-28,111.8284683227539
2016-06-29,115.97567749023438
2016-06-30,115.6539077758789
2016-07-01,116.28963470458984
2016-07-04,116.33853149414062
2016-07-05,116.43634033203125
2016-07-06,115.80061340332031
2016-07-07,117.56108856201172
2016-07-08,120.69083404541016
2016-07-11,122.74474334716797
2016-07-12,121.32658386230469
2016-07-13,121.52217864990234
2016-07-14,121.61998748779297
2016-07-15,122.06011199951172
2016-07-18,122.59803009033203
2016-07-19,124.50523376464844
2016-07-20,125.58106231689453
2016-07-21,125.43436431884766
2016-07-22,124.74974060058594
2016-07-25,125.38545989990234
2016-07-26,124.55411529541016
2016-07-27,124.7008285522461
2016-07-28,124.01620483398438
2016-07-29,126.16789245605469
2016-08-01,126.02120971679688
2016-08-02,124.89643859863281
2016-08-03,124.40741729736328
2016-08-04,124.79862976074219
2016-08-05,126.16789245605469
2016-08-08,125.14095306396484
2016-08-09,126.85250854492188
2016-08-10,125.43436431884766
2016-08-11,125.82557678222656
2016-08-12,126.07008361816406
2016-08-15,126.16789245605469
2016-08-16,123.62498474121094
2016-08-17,122.94035339355469
2016-08-18,124.06510925292969
2016-08-19,124.50523376464844
2016-08-22,124.55411529541016
2016-08-23,124.60301971435547
2016-08-24,124.74974060058594
2016-08-25,124.7008285522461
2016-08-26,123.8205795288086
2016-08-29,124.50523376464844
2016-08-30,124.30960083007812
2016-08-31,123.96730041503906
2016-09-01,124.21180725097656
2016-09-02,125.727783203125
2016-09-05,126.51020812988281
2016-09-06,127.87945556640625
2016-09-07,129.10202026367188
2016-09-08,129.8844757080078
2016-09-09,127.1948471069336
2016-09-12,126.31460571289062
2016-09-13,125.727783203125
2016-09-14,126.5591049194336
2016-09-15,127.83056640625
2016-09-16,125.28766632080078
2016-09-19,126.75473022460938
2016-09-20,126.02120971679688
2016-09-21,125.82557678222656
2016-09-22,128.95533752441406
2016-09-23,128.27069091796875
2016-09-26,127.68386840820312
2016-09-27,128.5641326904297
2016-09-28,126.85250854492188
2016-09-29,128.95533752441406
2016-09-30,128.4174041748047
2016-10-03,129.00421142578125
2016-10-04,129.7377471923828
2016-10-05,127.68386840820312
2016-10-06,124.40741729736328
2016-10-07,123.08705139160156
2016-10-10,124.30960083007812
2016-10-11,124.01620483398438
2016-10-12,124.3585205078125
2016-10-13,124.74974060058594
2016-10-14,126.41241455078125
2016-10-17,127.58606719970703
2016-10-18,127.97727966308594
2016-10-19,130.08006286621094
2016-10-20,128.61302185058594
2016-10-21,129.8355712890625
2016-10-24,133.01422119140625
2016-10-25,132.96530151367188
2016-10-26,129.7377471923828
2016-10-27,131.4004364013672
2016-10-28,131.9872589111328
2016-10-31,130.81362915039062
2016-11-01,130.08006286621094
2016-11-02,129.2976531982422
2016-11-03,126.85250854492188
2016-11-04,126.07008361816406
2016-11-07,127.7327880859375
2016-11-08,126.99925994873047
2016-11-09,127.83056640625
2016-11-10,121.71778869628906
2016-11-11,121.76669311523438
2016-11-14,117.65889739990234
2016-11-15,118.53913116455078
2016-11-16,119.4682846069336
2016-11-17,122.15792083740234
2016-11-18,122.353515625
2016-11-21,122.40242004394531
2016-11-22,122.06011199951172
2016-11-23,123.38046264648438
2016-11-24,123.23375701904297
2016-11-25,124.21180725097656
2016-11-28,126.36351013183594
2016-11-29,124.50523376464844
2016-11-30,122.353515625
2016-12-01,122.64693450927734
2016-12-02,122.353515625
2016-12-05,122.89144897460938
2016-12-06,123.18485260009766
2016-12-07,124.94534301757812
2016-12-08,123.62498474121094
2016-12-09,125.87447357177734
2016-12-12,127.14594268798828
2016-12-13,128.0261688232422
2016-12-14,128.0261688232422
2016-12-15,129.19984436035156
2016-12-16,129.68887329101562
2016-12-19,129.44435119628906
2016-12-20,128.66192626953125
2016-12-21,129.6399688720703
2016-12-22,128.51519775390625
2016-12-23,129.2976531982422
2016-12-27,129.44435119628906
2016-12-28,127.14594268798828
2016-12-29,127.14594268798828
2016-12-30,126.80363464355469
2017-01-02,127.97727966308594
2017-01-03,128.31959533691406
2017-01-04,126.85250854492188
2017-01-05,128.7108154296875
2017-01-06,128.12399291992188
2017-01-09,129.59104919433594
2017-01-10,129.8844757080078
2017-01-11,131.74276733398438
2017-01-12,132.0361785888672
2017-01-13,134.1878662109375
2017-01-16,133.5032501220703
2017-01-17,132.52520751953125
2017-01-18,132.0361785888672
2017-01-19,131.49822998046875
2017-01-20,131.15594482421875
2017-01-23,131.35153198242188
2017-01-24,131.2537384033203
2017-01-25,130.91140747070312
2017-01-26,132.3784942626953
2017-01-27,134.67691040039062
2017-01-30,132.76971435546875
2017-01-31,131.4004364013672
2017-02-01,130.66690063476562
2017-02-02,130.81362915039062
2017-02-03,130.42237854003906
2017-02-06,129.8844757080078
2017-02-07,130.08006286621094
2017-02-08,130.569091796875
2017-02-09,131.10704040527344
2017-02-10,131.30262756347656
2017-02-13,131.88946533203125
2017-02-14,131.49822998046875
2017-02-15,131.840576171875
2017-02-16,132.0361785888672
2017-02-17,132.0361785888672
2017-02-20,133.01422119140625
2017-02-21,134.72579956054688
2017-02-22,130.7647247314453
2017-02-23,132.52520751953125
2017-02-24,131.9872589111328
2017-02-27,132.18287658691406
2017-02-28,132.0361785888672
2017-03-01,132.47628784179688
2017-03-02,132.52520751953125
2017-03-03,131.88946533203125
2017-03-06,131.93836975097656
2017-03-07,131.9872589111328
2017-03-08,131.6449432373047
2017-03-09,133.3076171875
2017-03-10,132.6230010986328
2017-03-13,133.20982360839844
2017-03-14,132.52520751953125
2017-03-15,133.6499481201172
2017-03-16,134.97032165527344
2017-03-17,136.04615783691406
2017-03-20,136.43739318847656
2017-03-21,136.19287109375
2017-03-22,137.17091369628906
2017-03-23,137.95333862304688
2017-03-24,139.32261657714844
2017-03-27,139.66493225097656
2017-03-28,141.27870178222656
2017-03-29,142.3545684814453
2017-03-30,143.772705078125
2017-03-31,145.044189453125
2017-04-03,146.70687866210938
2017-04-04,146.9513702392578
2017-04-05,148.41844177246094
2017-04-06,150.27671813964844
2017-04-07,149.24978637695312
2017-04-10,148.22283935546875
2017-04-11,149.8365936279297
2017-04-12,148.3206329345703
2017-04-13,149.4453887939453
2017-04-18,147.92941284179688
2017-04-19,151.98829650878906
2017-04-20,150.61904907226562
2017-04-21,148.5651397705078
2017-04-24,151.49928283691406
2017-04-25,151.40147399902344
2017-04-26,155.70489501953125
2017-04-27,158.44337463378906
2017-04-28,158.44337463378906
2017-05-02,158.42674255371094
2017-05-03,158.67185974121094
2017-05-04,160.09336853027344
2017-05-05,161.1227569580078
2017-05-08,161.1227569580078
2017-05-09,160.77963256835938
2017-05-10,161.8580322265625
2017-05-11,162.3481903076172
2017-05-12,163.91677856445312
2017-05-15,164.35794067382812
2017-05-16,164.70108032226562
2017-05-17,164.6520538330078
2017-05-18,165.04420471191406
2017-05-19,166.95590209960938
2017-05-22,167.44607543945312
2017-05-23,168.32839965820312
2017-05-24,166.4167022705078
2017-05-25,168.86761474609375
2017-05-26,168.72056579589844
2017-05-29,168.2303924560547
2017-05-30,172.93612670898438
2017-05-31,176.1713409423828
2017-06-01,177.8379364013672
2017-06-02,178.96534729003906
2017-06-05,179.2594757080078
2017-06-06,178.7202911376953
2017-06-07,178.96534729003906
2017-06-08,178.6712646484375
2017-06-09,180.0927734375
2017-06-12,175.14195251464844
2017-06-13,174.3086395263672
2017-06-14,177.24972534179688
2017-06-15,175.1909637451172
2017-06-16,178.27911376953125
2017-06-19,178.03402709960938
2017-06-20,176.66148376464844
2017-06-21,174.79881286621094
2017-06-22,173.2792510986328
2017-06-23,171.465576171875
2017-06-26,170.68130493164062
2017-06-27,168.13233947753906
2017-06-28,170.19110107421875
2017-06-29,165.9755401611328
2017-06-30,167.4951171875
2017-07-03,165.7794647216797
2017-07-04,164.2108917236328
2017-07-05,163.7697296142578
2017-07-06,161.4658660888672
2017-07-07,163.3775634765625
2017-07-10,164.01483154296875
2017-07-11,163.32858276367188
2017-07-12,165.48536682128906
2017-07-13,165.3873291015625
2017-07-14,167.29904174804688
2017-07-17,166.6617889404297
2017-07-18,164.79913330078125
2017-07-19,168.57350158691406
2017-07-20,164.35794067382812
2017-07-21,163.13247680664062
2017-07-24,162.59329223632812
2017-07-25,163.18148803710938
2017-07-26,164.5540313720703
2017-07-27,162.83839416503906
2017-07-28,160.04434204101562
2017-07-31,162.00506591796875
2017-08-01,162.6913299560547
2017-08-02,161.17176818847656
2017-08-03,161.07373046875
2017-08-04,162.05409240722656
2017-08-07,163.6717071533203
2017-08-08,163.3775634765625
2017-08-09,163.32858276367188
2017-08-10,162.39720153808594
2017-08-11,161.1227569580078
2017-08-14,162.74034118652344
2017-08-15,161.75999450683594
2017-08-16,161.75999450683594
2017-08-17,161.75999450683594
2017-08-18,158.62283325195312
2017-08-21,159.01495361328125
2017-08-22,160.1423797607422
2017-08-23,159.70120239257812
2017-08-24,158.5247802734375
2017-08-25,159.01495361328125
2017-08-28,157.83851623535156
2017-08-29,156.8091583251953
2017-08-30,158.67185974121094
2017-08-31,160.82864379882812
2017-09-01,160.77963256835938
2017-09-04,159.84828186035156
2017-09-05,160.5835418701172
2017-09-06,156.07388305664062
2017-09-07,155.77975463867188
2017-09-08,155.3385772705078
2017-09-11,157.8875274658203
2017-09-12,155.58367919921875
2017-09-13,153.4759063720703
2017-09-14,153.67198181152344
2017-09-15,152.93670654296875
2017-09-18,155.3385772705078
2017-09-19,152.93670654296875
2017-09-20,152.20144653320312
2017-09-21,151.66224670410156
2017-09-22,152.25045776367188
2017-09-25,151.51519775390625
2017-09-26,148.03489685058594
2017-09-27,150.82891845703125
2017-09-28,150.0446319580078
2017-09-29,149.7505340576172
2017-10-02,148.72113037109375
2017-10-03,148.32899475097656
2017-10-04,144.8487091064453
2017-10-05,148.47604370117188
2017-10-06,148.5250701904297
2017-10-09,147.98585510253906
2017-10-10,148.03489685058594
2017-10-11,148.1819610595703
2017-10-12,148.81918334960938
2017-10-13,149.11328125
2017-10-16,148.1819610595703
2017-10-17,149.11328125
2017-10-18,150.681884765625
2017-10-19,150.1426544189453
2017-10-20,150.63284301757812
2017-10-23,148.6231231689453
2017-10-24,149.99562072753906
2017-10-25,147.1035614013672
2017-10-26,150.97598266601562
2017-10-27,148.5740966796875
2017-10-30,150.9269561767578
2017-10-31,154.40724182128906
2017-11-01,155.53465270996094
2017-11-02,155.87779235839844
2017-11-03,156.7601318359375
2017-11-06,157.49539184570312
2017-11-07,156.4660186767578
2017-11-08,159.30908203125
2017-11-09,159.65220642089844
2017-11-10,156.85816955566406
2017-11-13,156.66209411621094
2017-11-14,156.26992797851562
2017-11-15,155.4366455078125
2017-11-16,157.69146728515625
2017-11-17,157.15228271484375
2017-11-20,156.7601318359375
2017-11-21,157.3483428955078
2017-11-22,157.8875274658203
2017-11-23,158.32872009277344
2017-11-24,158.2797088623047
2017-11-27,158.72084045410156
2017-11-28,160.77963256835938
2017-11-29,166.07357788085938
2017-11-30,163.8677520751953
2017-12-01,163.23052978515625
2017-12-04,166.07357788085938
2017-12-05,165.2402801513672
2017-12-06,166.6617889404297
2017-12-07,165.9755401611328
2017-12-08,165.3873291015625
2017-12-11,164.70108032226562
2017-12-12,166.6617889404297
2017-12-13,166.26966857910156
2017-12-14,165.92652893066406
2017-12-15,166.51475524902344
2017-12-18,167.34803771972656
2017-12-19,168.2303924560547
2017-12-20,168.52447509765625
2017-12-21,169.3577880859375
2017-12-22,166.1226043701172
2017-12-27,166.7108154296875
2017-12-28,167.2500457763672
2017-12-29,165.6814422607422
2018-01-02,167.1519775390625
2018-01-03,169.01466369628906
2018-01-04,171.9557647705078
2018-01-05,173.8674774169922
2018-01-08,174.74978637695312
2018-01-09,175.63211059570312
2018-01-10,172.0537872314453
2018-01-11,172.0537872314453
2018-01-12,171.2694854736328
2018-01-15,170.2891387939453
2018-01-16,174.4066619873047
2018-01-17,173.8184356689453
2018-01-18,172.10281372070312
2018-01-19,173.62237548828125
2018-01-22,175.58309936523438
2018-01-23,174.6027374267578
2018-01-24,174.11257934570312
2018-01-25,175.09292602539062
2018-01-26,172.88710021972656
2018-01-29,170.73031616210938
2018-01-30,170.82833862304688
2018-01-31,172.00477600097656
2018-02-01,171.56361389160156
2018-02-02,169.11270141601562
2018-02-05,165.6814422607422
2018-02-06,161.07373046875
2018-02-07,164.0638427734375
2018-02-08,158.9659423828125
2018-02-09,157.3483428955078
2018-02-12,160.09336853027344
2018-02-13,159.35809326171875
2018-02-14,162.39720153808594
2018-02-15,162.39720153808594
2018-02-16,164.2108917236328
2018-02-19,162.6913299560547
2018-02-20,163.62266540527344
2018-02-21,162.25015258789062
2018-02-22,163.23052978515625
2018-02-23,163.96578979492188
2018-02-26,166.61276245117188
2018-02-27,165.63241577148438
2018-02-28,164.35794067382812
2018-03-01,167.78919982910156
2018-03-02,163.7697296142578
2018-03-05,163.72071838378906
2018-03-06,162.29916381835938
2018-03-07,166.17161560058594
2018-03-08,167.39706420898438
2018-03-09,167.2010040283203
2018-03-12,167.1029510498047
2018-03-13,167.9853057861328
2018-03-14,167.4951171875
2018-03-15,167.1029510498047
2018-03-16,167.6421661376953
2018-03-19,166.61276245117188
2018-03-20,166.4167022705078
2018-03-21,164.16184997558594
2018-03-22,161.514892578125
2018-03-23,159.16201782226562
2018-03-26,158.3777313232422
2018-03-27,159.7992401123047
2018-03-28,160.73057556152344
2018-03-29,160.43649291992188
2018-04-03,161.66192626953125
2018-04-04,161.514892578125
2018-04-05,164.16184997558594
2018-04-06,164.30892944335938
2018-04-09,167.5931396484375
2018-04-10,166.75982666015625
2018-04-11,168.27940368652344
2018-04-12,166.36769104003906
2018-04-13,168.52447509765625
2018-04-16,170.4362030029297
2018-04-17,164.03993225097656
2018-04-18,165.51597595214844
2018-04-19,164.23672485351562
2018-04-20,165.61439514160156
2018-04-23,166.30322265625
2018-04-24,167.8284912109375
2018-04-25,166.10641479492188
2018-04-26,168.9109344482422
2018-04-27,168.8125457763672
2018-04-30,168.3697052001953
2018-05-02,171.12503051757812
2018-05-03,171.22341918945312
2018-05-04,171.61703491210938
2018-05-07,173.92955017089844
2018-05-08,174.51998901367188
2018-05-09,175.11041259765625
2018-05-10,175.2580108642578
2018-05-11,174.66758728027344
2018-05-14,176.19285583496094
2018-05-15,176.6356658935547
2018-05-16,170.0426025390625
2018-05-17,170.4853973388672
2018-05-18,168.8125457763672
2018-05-21,168.2713165283203
2018-05-22,168.1728973388672
2018-05-23,166.7460479736328
2018-05-24,166.35243225097656
2018-05-25,162.90826416015625
2018-05-28,163.30189514160156
2018-05-29,160.84178161621094
2018-05-30,162.2686309814453
2018-05-31,161.67822265625
2018-06-01,159.90695190429688
2018-06-04,162.5638427734375
2018-06-05,162.51466369628906
2018-06-06,163.4987030029297
2018-06-07,162.416259765625
2018-06-08,156.46278381347656
2018-06-11,155.82318115234375
2018-06-12,156.2659912109375
2018-06-13,157.0040283203125
2018-06-14,157.49603271484375
2018-06-15,155.42955017089844
2018-06-18,154.7899169921875
2018-06-19,152.9694366455078
2018-06-20,154.74072265625
2018-06-21,154.15029907226562
2018-06-22,154.2487030029297
2018-06-25,152.526611328125
2018-06-26,154.15029907226562
2018-06-27,153.85508728027344
2018-06-28,152.4774169921875
2018-06-29,153.01864624023438
2018-07-02,150.01730346679688
2018-07-03,150.9521484375
2018-07-04,150.75534057617188
2018-07-05,151.6409912109375
2018-07-06,153.95347595214844
2018-07-09,154.44549560546875
2018-07-10,156.21678161621094
2018-07-11,154.002685546875
2018-07-12,155.478759765625
2018-07-13,155.38034057617188
2018-07-16,152.87103271484375
2018-07-17,154.49472045898438
2018-07-18,154.6915283203125
2018-07-19,154.15029907226562
2018-07-20,156.31520080566406
2018-07-23,154.74072265625
2018-07-24,156.01998901367188
2018-07-25,151.3457794189453
2018-07-26,151.05055236816406
2018-07-27,154.002685546875
2018-07-30,152.57583618164062
2018-07-31,152.92022705078125
2018-08-01,151.6409912109375
2018-08-02,151.3457794189453
2018-08-03,153.5106658935547
2018-08-06,153.75668334960938
2018-08-07,154.19949340820312
2018-08-08,154.6915283203125
2018-08-09,154.6915283203125
2018-08-10,153.75668334960938
2018-08-13,153.5106658935547
2018-08-14,152.92022705078125
2018-08-15,151.690185546875
2018-08-16,151.05055236816406
2018-08-17,150.16493225097656
2018-08-20,151.44418334960938
2018-08-21,152.32981872558594
2018-08-22,152.526611328125
2018-08-23,150.31253051757812
2018-08-24,149.77130126953125
2018-08-27,151.24737548828125
2018-08-28,150.11572265625
2018-08-29,150.90296936035156
2018-08-30,150.90296936035156
2018-08-31,150.06649780273438
2018-09-03,149.13168334960938
2018-09-04,148.19683837890625
2018-09-05,148.24603271484375
2018-09-06,145.24472045898438
2018-09-07,139.7832794189453
2018-09-10,143.86703491210938
2018-09-11,142.6862030029297
2018-09-12,144.0638427734375
2018-09-13,144.65426635742188
2018-09-14,145.0478973388672
2018-09-17,146.13034057617188
2018-09-18,145.6383056640625
2018-09-19,142.7353973388672
2018-09-21,148.0492401123047
2018-09-24,147.1143798828125
2018-09-25,146.0319366455078
2018-09-26,145.98272705078125
2018-09-27,145.6383056640625
2018-09-28,147.1143798828125
2018-10-01,144.85108947753906
2018-10-02,143.86703491210938
2018-10-03,142.63699340820312
2018-10-04,139.9308624267578
2018-10-05,142.19418334960938
2018-10-08,142.7353973388672
2018-10-09,144.35906982421875
2018-10-10,137.5199737548828
2018-10-11,135.79791259765625
2018-10-12,135.9947052001953
2018-10-15,136.6835174560547
2018-10-16,138.40560913085938
2018-10-17,137.5199737548828
2018-10-18,138.30722045898438
2018-10-19,139.3404541015625
2018-10-22,138.2580108642578
2018-10-23,136.33912658691406
2018-10-24,135.84710693359375
2018-10-25,138.30722045898438
2018-10-26,137.5199737548828
2018-10-29,136.7327423095703
2018-10-30,137.76597595214844
2018-10-31,138.89761352539062
2018-11-01,137.2739715576172
2018-11-02,135.65028381347656
2018-11-05,136.0438995361328
2018-11-06,136.142333984375
2018-11-07,136.97874450683594
2018-11-08,136.7819366455078
2018-11-09,137.17555236816406
2018-11-12,134.81387329101562
2018-11-13,134.91226196289062
2018-11-14,133.33779907226562
2018-11-15,132.35374450683594
2018-11-16,131.81251525878906
2018-11-19,130.87767028808594
2018-11-20,130.8284912109375
2018-11-21,133.7805938720703
2018-11-22,133.82980346679688
2018-11-23,134.2726287841797
2018-11-26,137.3231658935547
2018-11-27,139.19284057617188
2018-11-28,139.88165283203125
2018-11-29,139.7832794189453
2018-11-30,137.96278381347656
2018-12-03,138.0612030029297
2018-12-04,138.55320739746094
2018-12-05,137.91358947753906
2018-12-06,138.2580108642578
2018-12-07,137.76597595214844
2018-12-10,137.37237548828125
2018-12-11,140.4228973388672
2018-12-12,140.81651306152344
2018-12-13,139.09445190429688
2018-12-14,138.30722045898438
2018-12-17,136.24072265625
2018-12-18,134.61705017089844
2018-12-19,134.2234344482422
2018-12-20,132.84576416015625
2018-12-21,133.7805938720703
2018-12-24,132.94418334960938
2018-12-27,131.51730346679688
2018-12-28,133.82980346679688
2018-12-31,133.58380126953125
2019-01-02,134.81387329101562
2019-01-03,134.86305236816406
2019-01-04,138.2580108642578
2019-01-07,136.92955017089844
2019-01-08,137.76597595214844
2019-01-09,136.28990173339844
2019-01-10,137.0279541015625
2019-01-11,137.22474670410156
2019-01-14,136.28990173339844
2019-01-15,136.7327423095703
2019-01-16,140.22608947753906
2019-01-17,139.09445190429688
2019-01-18,140.6197052001953
2019-01-21,142.440185546875
2019-01-22,144.70347595214844
2019-01-23,146.37635803222656
2019-01-24,148.19683837890625
2019-01-25,147.901611328125
2019-01-28,145.0478973388672
2019-01-29,145.39231872558594
2019-01-30,146.37635803222656
2019-01-31,148.39366149902344
2019-02-01,148.63966369628906
2019-02-04,147.80320739746094
2019-02-05,149.377685546875
2019-02-06,147.8524169921875
2019-02-07,146.86837768554688
2019-02-08,145.34310913085938
2019-02-11,145.44151306152344
2019-02-12,147.21279907226562
2019-02-13,146.966796875
2019-02-14,147.95083618164062
2019-02-15,151.09976196289062
2019-02-18,151.39495849609375
2019-02-19,151.44418334960938
2019-02-20,151.54258728027344
2019-02-21,152.92022705078125
2019-02-22,153.3138427734375
2019-02-25,153.5106658935547
2019-02-26,155.28195190429688
2019-02-27,153.01864624023438
2019-02-28,154.39630126953125
2019-03-01,153.4614715576172
2019-03-04,154.83912658691406
2019-03-05,156.7580108642578
2019-03-06,156.2659912109375
2019-03-07,155.9707794189453
2019-03-08,155.9707794189453
2019-03-11,155.28195190429688
2019-03-12,156.41360473632812
2019-03-13,155.9707794189453
2019-03-14,156.954833984375
2019-03-15,159.31651306152344
2019-03-18,160.940185546875
2019-03-19,163.4987030029297
2019-03-20,159.46414184570312
2019-03-21,159.31651306152344
2019-03-22,156.90560913085938
2019-03-25,157.20082092285156
2019-03-26,157.54525756835938
2019-03-27,160.25137329101562
2019-03-28,160.5957794189453
2019-03-29,157.93885803222656
2019-04-01,158.1356658935547
2019-04-02,159.07049560546875
2019-04-03,161.13699340820312
2019-04-04,159.56253051757812
2019-04-05,159.80853271484375
2019-04-08,156.46278381347656
2019-04-09,156.46278381347656
2019-04-10,159.75933837890625
2019-04-11,160.8909912109375
2019-04-12,160.79258728027344
2019-04-15,162.3670654296875
2019-04-16,161.38302612304688
2019-04-17,156.5338134765625
